
[00:00:00.000 --> 00:00:01.360]  如果神問你
[00:03:15.540 --> 00:03:18.700]  然後再隔一段時間剩下幾位跑出來了
[00:03:18.700 --> 00:03:19.700]  大家都知道了
[00:03:19.700 --> 00:03:21.420]  因為他做了很多東西
[00:03:21.420 --> 00:03:24.940]  然後他說那其中有一位就可以升職了
[00:03:24.940 --> 00:03:27.880]  那他就用一些格外動力的事
[00:03:27.880 --> 00:03:29.540]  讓你繼續為他跑
[00:03:29.540 --> 00:03:30.900]  公司也是一樣
[00:03:30.900 --> 00:03:35.580]  工資高
[00:03:35.580 --> 00:03:37.220]  地位高的公司
[00:03:37.220 --> 00:03:38.820]  它吸引你過來
[00:03:38.820 --> 00:03:40.780]  讓你有地位
[00:03:40.780 --> 00:03:43.460]  但是這個肯定不夠長
[00:03:43.460 --> 00:03:47.580]  我們認識一位叫藤靜輝牧師
[00:03:47.580 --> 00:03:49.100]  很多人都認識
[00:03:49.100 --> 00:03:50.260]  藤靜輝牧師
[00:03:50.260 --> 00:03:56.340]  他平時工作十幾個小時
[00:03:56.340 --> 00:03:59.620]  我聽說有時候最高峰還要二十個小時
[00:03:59.620 --> 00:04:03.540]  一位老人家講到要站在那個台上幾次
[00:04:03.540 --> 00:04:04.820]  每天叫外國人
[00:04:04.820 --> 00:04:07.140]  就說如果禮拜六禮拜天那些
[00:04:07.140 --> 00:04:09.140]  他站了整天
[00:04:09.140 --> 00:04:11.460]  人家說休息一下吧
[00:04:11.460 --> 00:04:12.580]  你很累了
[00:04:12.580 --> 00:04:13.580]  他說
[00:04:13.580 --> 00:04:15.780]  我就在休息啊
[00:04:15.780 --> 00:04:17.500]  你知道他講什麼
[00:04:17.500 --> 00:04:20.380]  我侍奉我就在休息了
[00:04:20.380 --> 00:04:23.420]  所以他不累的
[00:04:23.420 --> 00:04:25.340]  為什麼會這樣
[00:04:25.340 --> 00:04:27.260]  從裡面出來
[00:04:27.260 --> 00:04:28.340]  跑得很好
[00:04:28.340 --> 00:04:29.220]  很快
[00:04:29.220 --> 00:04:31.220]  就是在裡面
[00:04:31.220 --> 00:04:36.020]  我們看看這段經文
[00:04:36.020 --> 00:04:39.780]  我本來用的程序表裡面可能有大綱
[00:04:39.780 --> 00:04:41.420]  如果程序表你見到大綱
[00:04:41.420 --> 00:04:46.380]  我這個大綱是把經文的順序列出來而已
[00:04:46.380 --> 00:04:49.500]  我主要集中在兩個人身上
[00:04:49.500 --> 00:04:52.300]  在第三個裡面你見到兩個主角
[00:04:52.300 --> 00:04:54.100]  第一個
[00:04:54.100 --> 00:04:55.100]  以利
[00:04:55.100 --> 00:04:56.060]  第二個
[00:04:56.060 --> 00:04:56.900]  薩姆
[00:04:56.900 --> 00:04:57.580]  不要看了
[00:04:57.580 --> 00:05:01.180]  你在聖經裡面就是集中這兩個人
[00:05:01.180 --> 00:05:02.940]  這兩個人是一個對比
[00:05:02.940 --> 00:05:04.180]  你看看以利
[00:05:04.180 --> 00:05:05.940]  在經文裡面
[00:05:05.940 --> 00:05:11.420]  他塑造一個沒有利益的老人家
[00:05:11.420 --> 00:05:12.420]  有一天
[00:05:12.420 --> 00:05:14.580]  第一節說
[00:05:14.580 --> 00:05:16.860]  第一第二節
[00:05:16.860 --> 00:05:19.540]  先講一個童子薩姆
[00:05:19.540 --> 00:05:23.460]  然後後來就先提到一個老人家以利
[00:05:23.460 --> 00:05:26.260]  睡臥在自己的地方
[00:05:26.260 --> 00:05:33.460]  眼目昏花看不分明
[00:05:33.460 --> 00:05:37.420]  這段經文塑造一個環境
[00:05:37.420 --> 00:05:39.340]  這個環境在哪裡
[00:05:39.340 --> 00:05:41.260]  那你說不知道啊
[00:05:41.260 --> 00:05:41.980]  你看看
[00:05:41.980 --> 00:05:44.980]  後來燈沒有滅
[00:05:44.980 --> 00:05:45.940]  一個地方
[00:05:45.940 --> 00:05:50.300]  然後後來你看到薩姆
[00:05:50.300 --> 00:05:52.460]  就在一個燈的附近
[00:05:52.460 --> 00:05:56.900]  第三節給你提示了
[00:05:56.900 --> 00:05:57.980]  聖殿
[00:05:57.980 --> 00:06:01.340]  聖殿在哪裡
[00:06:01.340 --> 00:06:03.060]  約櫃
[00:06:03.060 --> 00:06:04.220]  約櫃裡面
[00:06:04.220 --> 00:06:05.220]  一般來講
[00:06:05.220 --> 00:06:07.180]  約櫃的燈不能滅
[00:06:07.180 --> 00:06:08.380]  所以
[00:06:08.380 --> 00:06:11.140]  祭司就很努力
[00:06:11.140 --> 00:06:12.860]  換換崗位
[00:06:12.860 --> 00:06:16.940]  就把他保持他整起碼整天晚上不能滅
[00:06:16.940 --> 00:06:17.580]  所以呢
[00:06:17.580 --> 00:06:19.060]  應該有祭司在網上
[00:06:19.060 --> 00:06:20.980]  沒有人還沒睡覺
[00:06:20.980 --> 00:06:23.220]  但是你看看這個情況
[00:06:23.220 --> 00:06:25.180]  以利是個祭司
[00:06:25.180 --> 00:06:26.220]  他現在呢
[00:06:26.220 --> 00:06:28.780]  睡臥在附近
[00:06:28.780 --> 00:06:29.580]  你看他
[00:06:29.580 --> 00:06:31.260]  他現在不當職了
[00:06:31.260 --> 00:06:34.820]  當職的是一位童子
[00:06:34.820 --> 00:06:36.580]  童子多大呢
[00:06:36.580 --> 00:06:37.940]  那一個歷史學家
[00:06:37.940 --> 00:06:42.220]  Josephus約瑟夫
[00:06:42.220 --> 00:06:45.220]  他講估計是12歲左右
[00:06:45.220 --> 00:06:46.140]  12歲
[00:06:46.140 --> 00:06:48.300]  等會我再談他
[00:06:48.300 --> 00:06:51.300]  一個小孩主要在當職
[00:06:51.300 --> 00:06:53.580]  然後附近睡在附近
[00:06:53.580 --> 00:06:55.180]  我們相信是睡在附近了
[00:06:55.180 --> 00:06:55.900]  不如話
[00:06:55.900 --> 00:06:57.900]  這個小孩聽到幾次聲音
[00:06:57.900 --> 00:06:59.140]  他就跑過去找他
[00:06:59.140 --> 00:07:01.540]  應該是在很近的地方
[00:07:01.540 --> 00:07:03.180]  那這個老人家幹什麼呢
[00:07:03.180 --> 00:07:05.140]  本來他是祭司的嘛
[00:07:05.140 --> 00:07:08.620]  他就算已經不在
[00:07:08.620 --> 00:07:10.020]  聖殿最主要位置
[00:07:10.020 --> 00:07:11.100]  崗位上面
[00:07:11.100 --> 00:07:13.940]  他睡在他自己的地方
[00:07:13.940 --> 00:07:17.340]  他塑造一個離開崗位的人
[00:07:17.340 --> 00:07:19.460]  然後很疲累
[00:07:19.460 --> 00:07:22.060]  就在睡了
[00:07:22.060 --> 00:07:25.940]  聖殿裡面的燈已經暗了
[00:07:25.940 --> 00:07:28.860]  這幾節告訴我們
[00:07:28.860 --> 00:07:31.820]  這是一個環境
[00:07:31.820 --> 00:07:35.220]  什麼環境
[00:07:35.220 --> 00:07:40.900]  昏暗環境
[00:07:40.900 --> 00:07:42.900]  第一節講到那些日子
[00:07:42.900 --> 00:07:45.380]  耶和華的言語稀少
[00:07:45.380 --> 00:07:48.460]  不常有漠視
[00:07:48.460 --> 00:07:52.900]  神好像不再講話了
[00:07:52.900 --> 00:07:56.180]  漠視很多解釋
[00:07:56.180 --> 00:07:57.020]  它的翻譯裡面
[00:07:57.020 --> 00:07:59.940]  你可以說看見
[00:07:59.940 --> 00:08:02.940]  異象 我們現在說異象
[00:08:02.940 --> 00:08:04.660]  不再看見
[00:08:04.660 --> 00:08:06.820]  不再有異象
[00:08:06.820 --> 00:08:09.220]  不再聽到神的聲音
[00:08:09.220 --> 00:08:11.420]  就是現在的環境
[00:08:11.420 --> 00:08:12.780]  這是什麼環境
[00:08:12.780 --> 00:08:15.380]  放在香港的教會裡面
[00:08:15.380 --> 00:08:17.420]  是哪裡
[00:08:17.420 --> 00:08:20.660]  香港的聖殿在哪裡
[00:08:20.660 --> 00:08:22.660]  就在教堂裡面
[00:08:22.660 --> 00:08:26.300]  教堂如果你把它完全降了過來
[00:08:26.300 --> 00:08:29.940]  大概就像這樣的
[00:08:29.940 --> 00:08:31.940]  教堂裡面
[00:08:31.940 --> 00:08:35.780]  那如果你說祭司可能像傳道同工吧
[00:08:35.780 --> 00:08:36.980]  大概是這樣
[00:08:36.980 --> 00:08:39.340]  一些屬靈的領袖
[00:08:39.340 --> 00:08:40.780]  已經累了
[00:08:40.780 --> 00:08:47.300]  已經沒有以前做祭司應該有的熱心
[00:08:47.300 --> 00:08:50.700]  燈就快滅了
[00:08:50.700 --> 00:08:52.340]  已經不再講話了
[00:08:52.340 --> 00:08:59.300]  那你說神會不會不再講話了
[00:08:59.300 --> 00:09:02.700]  不再有漠視的是什麼時代
[00:09:02.700 --> 00:09:05.740]  你看看那個時代是什麼時代
[00:09:05.740 --> 00:09:10.540]  有幾百年很黑暗的世事時代
[00:09:10.540 --> 00:09:14.740]  不是說神不再講話
[00:09:14.740 --> 00:09:21.220]  而是不再有人聽到祂講話
[00:09:21.220 --> 00:09:25.420]  如果用電腦來講就是接不通的接不通
[00:09:25.420 --> 00:09:27.500]  我家裡面這幾天很煩惱
[00:09:27.500 --> 00:09:30.460]  就是我電腦上網上不到
[00:09:30.460 --> 00:09:31.620]  接不通
[00:09:31.620 --> 00:09:34.420]  對講接通的人
[00:09:34.420 --> 00:09:37.980]  我要工作的時候開電腦就沒有他
[00:09:37.980 --> 00:09:39.420]  你想一想
[00:09:39.420 --> 00:09:41.300]  那就接不通的時代
[00:09:41.300 --> 00:09:44.540]  神經常要講話的從來沒停過
[00:09:44.540 --> 00:09:45.820]  沒有停過
[00:09:45.820 --> 00:09:47.740]  那你說我大概講
[00:09:47.740 --> 00:09:51.300]  如果聖經從創世紀一直到起述錄
[00:09:51.300 --> 00:09:54.100]  有一個很重要的講題
[00:09:54.100 --> 00:09:57.980]  就是神在呼喚人
[00:09:57.980 --> 00:10:02.220]  呼喚祂的工人從來沒停過
[00:10:02.220 --> 00:10:05.780]  但是現在這個環境已經接不通了
[00:10:05.780 --> 00:10:07.900]  不是祂不講話
[00:10:07.900 --> 00:10:12.300]  而是已經人家不聽祂的
[00:10:12.300 --> 00:10:14.900]  所以現在就是以利這個環境
[00:10:14.900 --> 00:10:18.340]  做一個祭司
[00:10:18.340 --> 00:10:20.860]  代表著這個時代的時候
[00:10:20.860 --> 00:10:23.220]  變成這樣的環境
[00:10:23.220 --> 00:10:25.340]  你看看這個
[00:10:25.340 --> 00:10:31.140]  前陣子的電視劇
[00:10:31.140 --> 00:10:33.140]  看過舉手
[00:10:33.140 --> 00:10:34.660]  有沒有看過
[00:10:34.660 --> 00:10:39.540]  狼牙靶
[00:10:39.540 --> 00:10:41.380]  我也看了一點
[00:10:41.380 --> 00:10:45.540]  這一幕呢
[00:10:45.540 --> 00:10:46.820]  梅長蘇
[00:10:46.820 --> 00:10:48.980]  他用了幾個名字
[00:10:48.980 --> 00:10:52.060]  有蘇哲
[00:10:52.060 --> 00:10:54.220]  他用了很多假名
[00:10:54.220 --> 00:10:57.020]  就是現在很英俊那位
[00:10:57.020 --> 00:10:59.860]  在你的左手邊
[00:10:59.860 --> 00:11:04.300]  右手邊是一個王
[00:11:04.300 --> 00:11:06.820]  晉王
[00:11:06.820 --> 00:11:11.660]  他現在其實是年輕這一位去說服晉王
[00:11:11.660 --> 00:11:14.900]  因為晉王做了一個很大的蠢事
[00:11:14.900 --> 00:11:16.900]  他準備劫獄
[00:11:16.900 --> 00:11:20.980]  就是說去天牢抓人出來
[00:11:20.980 --> 00:11:25.860]  但是因為他這個年輕的蘇哲
[00:11:25.860 --> 00:11:28.260]  梅長蘇他另外一個名字
[00:11:28.260 --> 00:11:33.460]  他知道晉王將來很有機會做皇帝
[00:11:33.460 --> 00:11:36.140]  如果他今天做了這件事情
[00:11:36.140 --> 00:11:39.140]  去天牢劫獄
[00:11:39.140 --> 00:11:41.420]  那他以後前途什麼都沒有了
[00:11:41.420 --> 00:11:42.980]  他看到這一點
[00:11:42.980 --> 00:11:45.420]  所以他用盡方法在這一幕裡面
[00:11:45.420 --> 00:11:49.940]  他用了最大的努力叫他不要去
[00:11:49.940 --> 00:11:52.220]  他最後的這一幕
[00:11:52.220 --> 00:11:57.260]  電視裡面最後他趴在地上面吐血
[00:11:57.260 --> 00:11:59.740]  這個年輕梅長蘇
[00:11:59.740 --> 00:12:02.620]  因為晉王還是堅持他這樣去
[00:12:02.620 --> 00:12:04.700]  他要告訴他不能去
[00:12:04.700 --> 00:12:06.700]  就是堅持要去
[00:12:06.700 --> 00:12:12.340]  所以他很痛苦
[00:12:12.340 --> 00:12:13.540]  第三章裡面
[00:12:13.540 --> 00:12:14.940]  我們今天看了經文
[00:12:14.940 --> 00:12:21.220]  有沒有像上帝在呼喚人
[00:12:21.220 --> 00:12:22.740]  祂想接通
[00:12:22.740 --> 00:12:24.900]  祂想人家聽祂的
[00:12:24.900 --> 00:12:31.500]  但是人堅持自己不再聽了
[00:12:31.500 --> 00:12:35.300]  以例
[00:12:35.300 --> 00:12:38.420]  有點像有個喪禮
[00:12:38.420 --> 00:12:40.180]  我家裡面曾有人去
[00:12:40.180 --> 00:12:41.700]  我們親人去世
[00:12:41.700 --> 00:12:43.060]  然後一個喪禮
[00:12:43.060 --> 00:12:44.580]  我們有牧師來
[00:12:44.580 --> 00:12:46.260]  因為牧師
[00:12:46.260 --> 00:12:50.540]  他已經做了牧師很多年
[00:12:50.540 --> 00:12:52.340]  可能是這樣吧
[00:12:52.340 --> 00:12:54.820]  他主持那個喪禮使我很失望
[00:12:54.820 --> 00:12:57.580]  因為我家裡面很多人沒姓朱
[00:12:57.580 --> 00:13:00.300]  喪禮本來是一個安慰人
[00:13:00.300 --> 00:13:04.140]  也是一個把神的很好的福音
[00:13:04.140 --> 00:13:06.980]  愛的福音傳出去的好機會
[00:13:06.980 --> 00:13:11.500]  但是那個牧師整個過程像機器人一樣
[00:13:11.500 --> 00:13:13.740]  步驟一
[00:13:13.740 --> 00:13:14.940]  二
[00:13:14.940 --> 00:13:16.300]  好 完畢
[00:13:16.300 --> 00:13:17.700]  整個過程沒動作的
[00:13:17.700 --> 00:13:21.180]  我看到他的臉就是一個機器人
[00:13:21.180 --> 00:13:25.420]  原來機器人是會講話的
[00:13:25.420 --> 00:13:27.700]  我說做牧師做到這樣
[00:13:27.700 --> 00:13:30.540]  我以後立志不能像他
[00:13:30.540 --> 00:13:33.220]  以例會不會有點像現在的情況
[00:13:33.220 --> 00:13:35.060]  他還是做他的工作
[00:13:35.060 --> 00:13:36.820]  現在我沒有看下去
[00:13:36.820 --> 00:13:37.980]  他還是祭司
[00:13:37.980 --> 00:13:42.260]  但是他已經像一個沒有能力
[00:13:42.260 --> 00:13:47.780]  沒有意向的一個祭司
[00:13:47.780 --> 00:13:51.180]  神不再像這個祭司講話
[00:13:51.180 --> 00:13:53.420]  下一個重點我們講到
[00:13:53.420 --> 00:13:57.140]  他會像一個小孩來講話
[00:13:57.140 --> 00:14:02.180]  哪個時候神不像基督徒
[00:14:02.180 --> 00:14:05.300]  或者屬靈的領袖講話
[00:14:05.300 --> 00:14:08.460]  他不再講話是哪個時候
[00:14:08.460 --> 00:14:09.740]  當然我們剛才講了
[00:14:09.740 --> 00:14:11.500]  他繼續在講話
[00:14:11.500 --> 00:14:13.700]  但是要強迫到他最後
[00:14:13.700 --> 00:14:17.460]  他說我默然
[00:14:17.460 --> 00:14:21.940]  哪個時候
[00:14:21.940 --> 00:14:26.060]  當我們經歷到
[00:14:26.060 --> 00:14:30.180]  我們對靈修已經沒有感覺
[00:14:30.180 --> 00:14:32.820]  我們已經聽不到神的話
[00:14:32.820 --> 00:14:37.620]  對神自己已經沒有什麼興趣的時候
[00:14:37.620 --> 00:14:41.180]  這個時候神會選擇默然
[00:14:41.180 --> 00:14:44.700]  裡面我們不再聽到他的聲音
[00:14:44.700 --> 00:14:47.260]  這是什麼時候
[00:14:47.260 --> 00:14:50.900]  如果你看羅馬書看其他
[00:14:50.900 --> 00:14:55.580]  這個時候就是審判的時候
[00:14:55.580 --> 00:14:57.260]  後來你看到以利
[00:14:57.260 --> 00:15:01.100]  後幾章就是講到他家裡面的審判
[00:15:01.100 --> 00:15:04.180]  因為之前第二章你們講到
[00:15:04.180 --> 00:15:06.980]  因為以利尊重他的兒子
[00:15:06.980 --> 00:15:10.500]  多於尊重神
[00:15:10.500 --> 00:15:11.260]  弟兄姊妹
[00:15:11.260 --> 00:15:15.220]  我不太認識你們這裡的靈命狀況
[00:15:15.220 --> 00:15:17.020]  我不想這樣打聽
[00:15:17.020 --> 00:15:20.020]  因為這樣打聽不公平嘛
[00:15:20.020 --> 00:15:25.420]  我們問自己
[00:15:25.420 --> 00:15:27.940]  現在這段時間
[00:15:27.940 --> 00:15:32.580]  這個月神有沒有向你講話
[00:15:32.580 --> 00:15:37.060]  心裡面有沒有聽到呼聲
[00:15:37.060 --> 00:15:38.540]  什麼呼聲呢
[00:15:38.540 --> 00:15:40.980]  你在裡面有澎湃的
[00:15:40.980 --> 00:15:42.140]  有領受的
[00:15:42.140 --> 00:15:43.940]  哇!就是這樣
[00:15:43.940 --> 00:15:45.700]  神!驚一神的
[00:15:45.700 --> 00:15:48.260]  有嗎?
[00:15:48.260 --> 00:15:50.460]  如果說沒有啊
[00:15:50.460 --> 00:15:52.180]  我已經很平淡
[00:15:52.180 --> 00:15:54.380]  我好像以利的時候
[00:15:54.380 --> 00:15:57.820]  那就是我們悔改的時候
[00:15:57.820 --> 00:16:01.020]  哪個時候就是現在以利的時候
[00:16:01.020 --> 00:16:02.780]  這是審判的時候
[00:16:02.780 --> 00:16:05.180]  哪個時候神不在我們心裡面
[00:16:05.180 --> 00:16:07.860]  有很大的澎湃反應的時候
[00:16:07.860 --> 00:16:09.340]  祂漠然
[00:16:09.340 --> 00:16:11.340]  就是審判的時候
[00:16:11.340 --> 00:16:12.420]  請我們大家注意
[00:16:12.420 --> 00:16:13.980]  我現在要講的第一點
[00:16:13.980 --> 00:16:15.060]  就是這個時候
[00:16:15.060 --> 00:16:16.660]  第二點
[00:16:16.660 --> 00:16:18.980]  就去到一個小孩
[00:16:18.980 --> 00:16:22.100]  我們集中在撒木爾這個小孩
[00:16:22.100 --> 00:16:24.860]  這個是將來你在看下去的時候
[00:16:24.860 --> 00:16:26.060]  經文看下去
[00:16:26.060 --> 00:16:32.180]  後來過了以利的審判之後
[00:16:32.180 --> 00:16:34.620]  你看看撒木爾出現的時候
[00:16:34.620 --> 00:16:36.420]  是最光輝的時候
[00:16:36.420 --> 00:16:37.460]  等一會兒我再講
[00:16:37.460 --> 00:16:40.020]  但是現在你看看這個童子
[00:16:40.020 --> 00:16:44.860]  幹嘛神會把這麼重要的信息
[00:16:44.860 --> 00:16:47.620]  傳給童子呢
[00:16:47.620 --> 00:16:50.380]  其實應該不配的
[00:16:50.380 --> 00:16:52.060]  在猶太人來講
[00:16:52.060 --> 00:16:53.580]  他這個小孩
[00:16:53.580 --> 00:16:54.300]  12歲
[00:16:54.300 --> 00:16:57.020]  在猶太人應該是剛剛學習
[00:16:57.020 --> 00:16:58.180]  學一個
[00:16:58.180 --> 00:17:00.140]  剛剛來學律法吧
[00:17:00.140 --> 00:17:01.820]  或者學一樣手藝
[00:17:01.820 --> 00:17:05.060]  是剛開始學的時候
[00:17:05.060 --> 00:17:06.780]  為什麼可以承擔一個
[00:17:06.780 --> 00:17:08.500]  第一次在現在這個地方
[00:17:08.500 --> 00:17:11.020]  這麼重要的地方
[00:17:11.020 --> 00:17:12.780]  神要找一個
[00:17:12.780 --> 00:17:14.420]  竟然要找一個
[00:17:14.420 --> 00:17:16.660]  最後要找一個小孩
[00:17:16.660 --> 00:17:18.620]  你想想這是什麼時候
[00:17:18.620 --> 00:17:20.340]  像不像香港一般的情況
[00:17:20.340 --> 00:17:21.700]  我說一般
[00:17:21.700 --> 00:17:22.820]  像不像
[00:17:22.820 --> 00:17:26.540]  你觀看一般香港現在的各教堂
[00:17:26.540 --> 00:17:29.540]  各教會
[00:17:29.540 --> 00:17:34.140]  神的呼喊還在不在
[00:17:34.140 --> 00:17:34.820]  在
[00:17:34.820 --> 00:17:38.620]  我們只怕祂默然
[00:17:38.620 --> 00:17:40.260]  我們看看這個小孩
[00:17:40.260 --> 00:17:42.540]  特別我們今天要學
[00:17:42.540 --> 00:17:44.380]  神哪個時候
[00:17:44.380 --> 00:17:46.260]  他重用祂
[00:17:46.260 --> 00:17:47.820]  不是祂的年紀
[00:17:47.820 --> 00:17:49.780]  我們從這個經文裡面看到
[00:17:49.780 --> 00:17:52.420]  是一個普通的小孩
[00:17:52.420 --> 00:17:54.900]  普通的晚上
[00:17:54.900 --> 00:17:56.660]  普通的呼喚
[00:17:56.660 --> 00:17:58.140]  對不對
[00:17:58.140 --> 00:18:00.620]  只是普通
[00:18:00.620 --> 00:18:03.500]  我們看不到什麼震撼力
[00:18:03.500 --> 00:18:04.380]  普通的小孩
[00:18:04.380 --> 00:18:06.140]  我們知道了 剛才我講了
[00:18:06.140 --> 00:18:07.460]  普通的晚上
[00:18:07.460 --> 00:18:09.500]  我們也沒有看到有什麼特別
[00:18:09.500 --> 00:18:13.180]  只是一個晚上
[00:18:13.180 --> 00:18:14.740]  普通的呼喊
[00:18:14.740 --> 00:18:16.940]  我們相信這是普通的呼喊
[00:18:16.940 --> 00:18:19.140]  沒有什麼砰
[00:18:19.140 --> 00:18:21.420]  你說神出現多好
[00:18:21.420 --> 00:18:22.580]  祂沒有
[00:18:22.580 --> 00:18:25.980]  因為你看到
[00:18:25.980 --> 00:18:27.420]  這個小孩去找以利
[00:18:27.420 --> 00:18:28.860]  找了三次
[00:18:28.860 --> 00:18:32.340]  第四次最後才知道是發生什麼事情
[00:18:32.340 --> 00:18:33.860]  總共四次
[00:18:33.860 --> 00:18:35.260]  但找了祂幾次的時候
[00:18:35.260 --> 00:18:37.540]  以利還沒感覺到什麼特別
[00:18:37.540 --> 00:18:40.060]  所以你知道這是很普通的呼喊
[00:18:40.060 --> 00:18:43.140]  沒有什麼特別
[00:18:43.140 --> 00:18:46.140]  但是你看到
[00:18:46.140 --> 00:18:50.020]  後來出現是一個不普通的結果
[00:18:50.020 --> 00:18:52.860]  我們先看看
[00:18:52.860 --> 00:18:55.180]  時間關係我不在這裡慢慢看
[00:18:55.180 --> 00:18:57.500]  你如果對撒末爾紀上的
[00:18:57.500 --> 00:18:59.860]  或者西亞的故事熟悉的話
[00:18:59.860 --> 00:19:02.940]  其實這是以色列
[00:19:02.940 --> 00:19:04.980]  我們可以這樣講吧
[00:19:04.980 --> 00:19:08.660]  最高峰的時候
[00:19:08.660 --> 00:19:10.140]  出現了幾個王
[00:19:10.140 --> 00:19:12.180]  其實是從撒末爾這個先知
[00:19:12.180 --> 00:19:15.900]  後來就成為先知
[00:19:15.900 --> 00:19:22.100]  撒末爾高見證這兩個最厲害的王
[00:19:22.100 --> 00:19:25.380]  第一個
[00:19:25.380 --> 00:19:26.420]  大衛
[00:19:26.420 --> 00:19:28.780]  第二個後來呢
[00:19:28.780 --> 00:19:31.900]  那撒羅我不算
[00:19:31.900 --> 00:19:34.460]  他有個羅字
[00:19:34.460 --> 00:19:35.940]  我講後來大衛
[00:19:35.940 --> 00:19:37.740]  還有另外一個
[00:19:37.740 --> 00:19:38.740]  索羅門
