
[00:00:00.000 --> 00:00:05.880]  斬斷咒主 擁抱 祝福
[00:04:14.880 --> 00:04:16.980]  結果祂就結晶了
[00:04:16.980 --> 00:04:18.180]  結果他們發現
[00:04:18.180 --> 00:04:20.580]  你跟祂說祝福的話那一杯水
[00:04:20.580 --> 00:04:22.780]  祂的結晶體
[00:04:22.780 --> 00:04:25.580]  是呈現出很美麗的
[00:04:25.580 --> 00:04:27.980]  所以叫結晶體
[00:04:27.980 --> 00:04:31.180]  但是你跟祂說咒詛的話
[00:04:31.180 --> 00:04:34.280]  都是雜亂無章的結晶體
[00:04:34.280 --> 00:04:35.980]  你就知道
[00:04:35.980 --> 00:04:39.880]  連水都有這種感覺
[00:04:39.880 --> 00:04:41.280]  謝謝神
[00:04:41.280 --> 00:04:43.380]  因為我相信
[00:04:43.380 --> 00:04:46.780]  我們都是用更多的祝福
[00:04:46.780 --> 00:04:49.880]  甚至於神用祝福來托住我們
[00:04:49.880 --> 00:04:58.180]  我們也為人說安慰 鼓勵 勸 造就的話
[00:04:58.180 --> 00:05:00.780]  那麼要斬斷咒詛
[00:05:00.780 --> 00:05:02.880]  咒詛到底是什麼呢
[00:05:02.880 --> 00:05:06.280]  英文比較容易講就是curse
[00:05:06.280 --> 00:05:08.280]  咒詛就是咒罵
[00:05:08.280 --> 00:05:11.080]  或者是求神降火於人
[00:05:11.080 --> 00:05:13.080]  我們有的時候講說我咒詛你
[00:05:13.080 --> 00:05:13.980]  其實你罵他
[00:05:13.980 --> 00:05:16.580]  你就是咒詛他了
[00:05:16.580 --> 00:05:17.680]  是不是
[00:05:17.680 --> 00:05:19.880]  咒詛它這個字
[00:05:19.880 --> 00:05:20.780]  原文的字
[00:05:20.780 --> 00:05:24.880]  它的字根是清
[00:05:24.880 --> 00:05:27.480]  那麼意思就是說
[00:05:27.480 --> 00:05:29.580]  你侵看他
[00:05:29.580 --> 00:05:32.080]  或者是你輕視他
[00:05:32.080 --> 00:05:33.680]  或者你咒罵他
[00:05:33.680 --> 00:05:35.580]  或者你藐視他
[00:05:35.580 --> 00:05:38.580]  這就是咒詛的意思
[00:05:38.580 --> 00:05:40.080]  說咒詛的話的時候
[00:05:40.080 --> 00:05:45.480]  常常會帶著表情你知道嗎
[00:05:45.480 --> 00:05:46.980]  我喜歡有的時候開玩笑
[00:05:46.980 --> 00:05:49.080]  我以前在職場上面
[00:05:49.080 --> 00:05:50.680]  因為我做科技方面的
[00:05:50.680 --> 00:05:52.680]  不管是AD&D Wireless
[00:05:52.680 --> 00:05:54.780]  Nautilus或者是Cisco
[00:05:54.780 --> 00:05:55.480]  那猶太人
[00:05:55.480 --> 00:05:58.680]  那麼印度人很多了
[00:05:58.680 --> 00:06:01.380]  印度人講話很有意思
[00:06:01.380 --> 00:06:03.980]  他講yes是yes
[00:06:03.980 --> 00:06:08.080]  他頭搖好像是no一樣
[00:06:08.080 --> 00:06:09.480]  是不是
[00:06:09.480 --> 00:06:11.880]  但是當我們講咒罵人的話
[00:06:11.880 --> 00:06:12.980]  講咒詛人的話
[00:06:12.980 --> 00:06:16.580]  你會面露羞辱
[00:06:16.580 --> 00:06:17.980]  那個羞辱
[00:06:17.980 --> 00:06:20.480]  你會很生氣地罵他
[00:06:20.480 --> 00:06:21.080]  是不是
[00:06:21.080 --> 00:06:22.480]  這講咒詛的話
[00:06:22.480 --> 00:06:23.980]  你不可能笑著臉
[00:06:23.980 --> 00:06:25.280]  咒罵人的話
[00:06:25.280 --> 00:06:27.380]  是不是
[00:06:27.380 --> 00:06:29.580]  神經上面有一個例子
[00:06:29.580 --> 00:06:32.180]  到底什麼是咒詛
[00:06:32.180 --> 00:06:33.880]  在《獵王記》下第二章的時候
[00:06:33.880 --> 00:06:37.280]  他說有一次
[00:06:37.280 --> 00:06:38.980]  伊麗莎
[00:06:38.980 --> 00:06:41.080]  伊麗莎是一個光頭
[00:06:41.080 --> 00:06:42.680]  你知道嗎
[00:06:42.680 --> 00:06:46.480]  伊麗莎從上到伯特利去
[00:06:46.480 --> 00:06:47.980]  Bethel
[00:06:47.980 --> 00:06:48.980]  就在上去的時候
[00:06:48.980 --> 00:06:52.080]  有些童子就從城裡面出來
[00:06:52.080 --> 00:06:57.280]  嬉笑地對伊麗莎說
[00:06:57.280 --> 00:06:58.980]  啊 禿頭的上去吧
[00:06:58.980 --> 00:07:01.080]  禿頭的上去吧
[00:07:01.080 --> 00:07:03.880]  就笑她的禿頭
[00:07:03.880 --> 00:07:05.280]  結果她回頭看見
[00:07:05.280 --> 00:07:09.480]  就奉耶和華的名咒詛他們
[00:07:09.480 --> 00:07:11.480]  結果怎麼樣
[00:07:11.480 --> 00:07:13.680]  兩頭母熊就出來
[00:07:13.680 --> 00:07:15.080]  把這些小孩子咬死了
[00:07:15.080 --> 00:07:17.780]  四十二個
[00:07:17.780 --> 00:07:19.280]  當然了
[00:07:19.280 --> 00:07:23.180]  這個也不是一個很好的見證
[00:07:23.180 --> 00:07:27.280]  但是伊麗莎咒詛他們
[00:07:27.280 --> 00:07:32.980]  因為生死的詮釋在舌頭之下
[00:07:32.980 --> 00:07:37.780]  話語它有很大的影響力
[00:07:37.780 --> 00:07:39.980]  我們說咒詛的人的話
[00:07:39.980 --> 00:07:40.880]  剛才舉的例子
[00:07:40.880 --> 00:07:42.580]  你向一杯水說的時候
[00:07:42.580 --> 00:07:45.780]  他都會有負面的反應
[00:07:45.780 --> 00:07:48.780]  更何況向人說呢
[00:07:48.780 --> 00:07:49.580]  有的人是說
[00:07:49.580 --> 00:07:52.080]  我家裡面種的花
[00:07:52.080 --> 00:07:54.580]  或者是室內的植物
[00:07:54.580 --> 00:07:56.980]  我每天向他說恭維的話
[00:07:56.980 --> 00:07:58.080]  說他多漂亮
[00:07:58.080 --> 00:08:01.380]  他就真的長得很好
[00:08:01.380 --> 00:08:07.380]  但是話語的極大的影響力就在
[00:08:07.380 --> 00:08:11.180]  尤其是伊麗莎她是一個先知
[00:08:11.180 --> 00:08:14.180]  更何況我們也是基督徒
[00:08:14.180 --> 00:08:16.480]  我們的話語也有能力
[00:08:16.480 --> 00:08:19.080]  所以我們要勒住我們的口舌
[00:08:19.080 --> 00:08:22.680]  千萬不要說咒詛的話
[00:08:22.680 --> 00:08:23.980]  因為聖經也講得很明白
[00:08:23.980 --> 00:08:26.280]  這個會像個迴力鏢一樣
[00:08:26.280 --> 00:08:29.680]  迴到你身上
[00:08:29.680 --> 00:08:31.880]  我常常喜歡講
[00:08:31.880 --> 00:08:34.980]  神頒布實界
[00:08:34.980 --> 00:08:38.780]  其實我認為實界都是福音
[00:08:38.780 --> 00:08:40.780]  摩西頒布律法
[00:08:40.780 --> 00:08:44.080]  我認為摩西律法都是福音
[00:08:44.080 --> 00:08:51.680]  因為它讓老百姓免受咒詛
[00:08:51.680 --> 00:08:52.480]  我的意思是說
[00:08:52.480 --> 00:08:55.380]  假如你活在一個時代裡面
[00:08:55.380 --> 00:08:57.480]  沒有紅綠燈
[00:08:57.480 --> 00:08:58.880]  你就隨你怎麼開了
[00:08:58.880 --> 00:09:00.580]  創來創去的
[00:09:00.580 --> 00:09:04.480]  那麼你出事的比例更大
[00:09:04.480 --> 00:09:06.380]  你如果活在一個
[00:09:06.380 --> 00:09:09.180]  沒有法律沒有執法
[00:09:09.180 --> 00:09:13.180]  沒有環境裡面社會裡面
[00:09:13.180 --> 00:09:16.580]  你不知道明天要怎麼活
[00:09:16.580 --> 00:09:20.680]  所以反而實踐一個摩西律法
[00:09:20.680 --> 00:09:26.780]  就是免百姓受咒詛
[00:09:26.780 --> 00:09:30.080]  因為創世紀第三章我們都知道
[00:09:30.080 --> 00:09:37.980]  人墮落了所以帶來咒詛
[00:09:37.980 --> 00:09:38.980]  這故事是這樣子
[00:09:38.980 --> 00:09:44.380]  我們都知道是撒旦進入伊甸園
[00:09:44.380 --> 00:09:49.280]  那麼他透過蛇引誘亞當夏娃
[00:09:49.280 --> 00:09:54.580]  吃了智慧分別善惡術的果子
[00:09:54.580 --> 00:10:03.080]  結果神就咒詛蛇咒詛那些
[00:10:03.080 --> 00:10:08.680]  那麼甚至於從此女人就生產有苦
[00:10:08.680 --> 00:10:11.080]  終生苦難
[00:10:11.080 --> 00:10:16.980]  男人要汗流浹背才能勉強糊口
[00:10:16.980 --> 00:10:20.980]  不然我們在伊甸園裡面可是好得無比的
[00:10:20.980 --> 00:10:23.680]  但是我回過來看一下
[00:10:23.680 --> 00:10:27.480]  當我願意回歸向神的時候
[00:10:27.480 --> 00:10:31.180]  我又好像回到伊甸園裡面一樣
[00:10:31.180 --> 00:10:35.980]  因為在我的心裡面就是有神同在了一樣
[00:10:35.980 --> 00:10:40.780]  即使說環境並沒有變
[00:10:40.780 --> 00:10:43.380]  可能還是逼迫還是在這裡
[00:10:43.380 --> 00:10:45.180]  窮困還是在那裡
[00:10:45.180 --> 00:10:47.680]  身體的病痛還是在那裡
[00:10:47.680 --> 00:10:52.880]  甚至於天要垮下來人在追殺
[00:10:52.880 --> 00:10:54.980]  但是我們的心境卻不一樣
[00:10:54.980 --> 00:10:58.680]  不再恐懼不再害怕
[00:10:58.680 --> 00:11:01.680]  因為我們免除了咒詛
[00:11:01.680 --> 00:11:04.480]  我們心裡面有神跟我們同在
[00:11:04.480 --> 00:11:09.780]  是罪帶來咒詛
[00:11:09.780 --> 00:11:11.480]  所以我們要斬斷罪
[00:11:11.480 --> 00:11:15.780]  咒詛的最直接的方法就是斬斷罪
[00:11:15.780 --> 00:11:20.380]  與罪隔離嘛
[00:11:20.380 --> 00:11:23.780]  我那天我在想
[00:11:23.780 --> 00:11:28.280]  如果我們人身體是罪身
[00:11:28.280 --> 00:11:32.880]  The body of sins or body of crime
[00:11:32.880 --> 00:11:35.780]  我們要怎麼斬斷
[00:11:35.780 --> 00:11:41.280]  你是如果從中間一刀破兩半的話
[00:11:41.280 --> 00:11:43.780]  那你這一半是半個腦筋
[00:11:43.780 --> 00:11:46.680]  這一半半個腦筋加一個心
[00:11:46.680 --> 00:11:49.380]  所以你是有勇無魔這一半
[00:11:49.380 --> 00:11:53.580]  這一半就是心悸可多了
[00:11:53.580 --> 00:11:56.280]  如果你是藍腰砍成兩半的時候
[00:11:56.280 --> 00:12:00.080]  那你的下半身就是到處亂跑
[00:12:00.080 --> 00:12:03.280]  有勇無魔的盡做些壞事
[00:12:03.280 --> 00:12:07.680]  而你上半身又有腦袋又有心等等
[00:12:07.680 --> 00:12:12.280]  而你是有氣無力行不出來
[00:12:12.280 --> 00:12:15.680]  所以斬斷咒詛
[00:12:15.680 --> 00:12:18.880]  也不是我們心裡面想就這樣子斬斷它
[00:12:18.880 --> 00:12:23.880]  而是我們要去擁抱祝福
[00:12:23.880 --> 00:12:27.480]  什麼是祝福啊
[00:12:27.480 --> 00:12:28.580]  也就是說
[00:12:28.580 --> 00:12:31.980]  假如我說以後我祝福你
[00:12:31.980 --> 00:12:36.480]  也就是說我把要發生的好的事情
[00:12:36.480 --> 00:12:38.680]  美的事情
[00:12:38.680 --> 00:12:41.580]  我現在把它講出來
[00:12:41.580 --> 00:12:43.980]  因為我們的話語有詮釋
[00:12:43.980 --> 00:12:45.880]  我們的話語有能力
[00:12:45.880 --> 00:12:49.680]  同樣的我可以講給我們的阿音聽
[00:12:49.680 --> 00:12:53.680]  那麼你聽了你領受了
[00:12:53.680 --> 00:12:56.180]  你就得著了
[00:12:56.180 --> 00:12:58.180]  甚至於我們講說
[00:12:58.180 --> 00:13:02.980]  相信神的話就因性蒙福
[00:13:02.980 --> 00:13:05.080]  這裡講的是相信
[00:13:05.080 --> 00:13:08.380]  約翰福音三章十六節是神愛世人
[00:13:08.380 --> 00:13:10.180]  甚至將他們獨生子賜給他們
[00:13:10.180 --> 00:13:13.880]  教育其心他的不知滅亡反德永生
[00:13:13.880 --> 00:13:16.680]  我們就因性成義了
[00:13:16.680 --> 00:13:18.380]  是不是
[00:13:18.380 --> 00:13:21.380]  以西捷書三十七章五至七節
[00:13:21.380 --> 00:13:25.780]  它是在講一個故事是講說
[00:13:25.780 --> 00:13:29.480]  枯骨復活的事情
[00:13:29.480 --> 00:13:31.880]  以西捷先知看到極大的枯骨
[00:13:31.880 --> 00:13:33.880]  通通是沒有生命的
[00:13:33.880 --> 00:13:35.280]  那麼神說你要奉
[00:13:35.280 --> 00:13:39.180]  你要用嘴巴叫他們講
[00:13:39.180 --> 00:13:41.280]  要叫他們活起來
[00:13:41.280 --> 00:13:44.880]  以西捷就奉主的名就宣告
[00:13:44.880 --> 00:13:47.880]  結果怎麼樣
[00:13:47.880 --> 00:13:50.880]  枯骨就長筋長肉就開始長連結
[00:13:50.880 --> 00:13:54.380]  甚至於活起來成為極大的軍隊
[00:13:54.380 --> 00:13:58.380]  這是神的話帶來生命
[00:13:58.380 --> 00:14:02.380]  祝福還有得勝
[00:14:02.380 --> 00:14:03.680]  所以如果我們的生命
[00:14:03.680 --> 00:14:06.280]  我們的事業
[00:14:06.280 --> 00:14:07.180]  我們的健康
[00:14:07.180 --> 00:14:09.280]  我們的什麼
[00:14:09.280 --> 00:14:14.180]  好像沒有了指望
[00:14:14.180 --> 00:14:18.280]  但是你願意奉神的話
[00:14:18.280 --> 00:14:23.180]  讓生命能夠再一次燃燒起來嗎
[00:14:23.180 --> 00:14:26.280]  你願意用祝福的話
[00:14:26.280 --> 00:14:30.180]  能夠勝過這一切嗎
[00:14:30.180 --> 00:14:34.080]  約爾奧斯汀
[00:14:34.080 --> 00:14:37.380]  他的媽媽在年輕的時候
[00:14:37.380 --> 00:14:40.280]  四十多歲的時候就得了癌症
[00:14:40.280 --> 00:14:44.480]  而且醫生說是
[00:14:44.480 --> 00:14:45.680]  沒有辦法醫治的
[00:14:45.680 --> 00:14:50.080]  已經是末期了
[00:14:50.080 --> 00:14:53.180]  結果他說
[00:14:53.180 --> 00:14:54.680]  我先生是牧師
[00:14:54.680 --> 00:14:56.480]  我兒子是牧師
[00:14:56.480 --> 00:14:59.680]  我一輩子在教會裡面長大
[00:14:59.680 --> 00:15:02.980]  神說他可以醫治你
[00:15:02.980 --> 00:15:06.780]  所以他就叫他的先生兒子
[00:15:06.780 --> 00:15:12.080]  栽列了四十節關於醫治的經文
[00:15:12.080 --> 00:15:15.480]  然後他就天天跟著練
[00:15:15.480 --> 00:15:18.880]  他就跟著練了
[00:15:18.880 --> 00:15:21.780]  他足足活到八九十歲
[00:15:21.780 --> 00:15:23.180]  現在說不定還活了
[00:15:23.180 --> 00:15:25.080]  我都不知道
[00:15:25.080 --> 00:15:28.180]  原來是四十多歲就要死的人
[00:15:28.180 --> 00:15:32.980]  所以你就知道神的話會帶來生命
[00:15:32.980 --> 00:15:36.080]  在初代教會的時候
[00:15:36.080 --> 00:15:40.180]  耶穌被捉 被打 被鞭
[00:15:40.180 --> 00:15:42.280]  然後被釘十字架死了
[00:15:42.280 --> 00:15:46.280]  後來復活
[00:15:46.280 --> 00:15:50.480]  那個時候門徒嚇得就東躲西藏
[00:15:50.480 --> 00:15:54.380]  甚至他們在馬可的樓上
[00:15:54.380 --> 00:15:57.580]  他們門關得緊緊的
[00:15:57.580 --> 00:15:58.880]  大家在那邊哀悼
[00:15:58.880 --> 00:16:01.780]  在那邊禱告
[00:16:01.780 --> 00:16:04.880]  心裡面非常的壓抑
[00:16:04.880 --> 00:16:06.280]  絕了望一樣
[00:16:06.280 --> 00:16:09.980]  但是忽然間耶穌出現在他們中間
[00:16:09.980 --> 00:16:12.380]  願你平安
[00:16:12.380 --> 00:16:16.280]  耶穌說願你們平安
[00:16:16.280 --> 00:16:20.680]  這一下子他們壓抑的心完全釋放
[00:16:20.680 --> 00:16:25.580]  這是一個從主而來的平安喜樂的祝福
[00:16:25.580 --> 00:16:31.880]  祝福能夠帶給我們一個新的生命
[00:16:31.880 --> 00:16:34.780]  也就是說我們斬斷咒主
[00:16:34.780 --> 00:16:36.380]  所以我們要有一個新的生命
[00:16:36.380 --> 00:16:40.280]  我們要有一個美好的生命
[00:16:40.280 --> 00:16:42.080]  你先要遠離罪惡
[00:16:42.080 --> 00:16:43.480]  因為罪帶來罪惡
[00:16:43.480 --> 00:16:50.480]  第二你要先告神的話
[00:16:50.480 --> 00:16:54.080]  即使是你的環境並沒有好轉
[00:16:54.080 --> 00:16:58.380]  但是你的心態已經跟著就轉變了
[00:16:58.380 --> 00:17:03.280]  因為你已經活在不一樣的生活當中了
[00:17:03.280 --> 00:17:07.380]  是的
[00:17:07.380 --> 00:17:09.780]  剛才掉掉了
[00:17:09.780 --> 00:17:17.080]  總之我們要化咒主成為祝福
[00:17:17.080 --> 00:17:18.680]  這是一個選擇題一樣
[00:17:18.680 --> 00:17:21.880]  你是要咒主你還是要祝福
[00:17:21.880 --> 00:17:24.880]  如果你看生命記
[00:17:24.880 --> 00:17:28.480]  當以色列人要進入迦南平原的時候
[00:17:28.480 --> 00:17:29.880]  經過那個山谷的時候
[00:17:29.880 --> 00:17:31.480]  聖經上面說
[00:17:31.480 --> 00:17:33.080]  一半的祭司在這個山頭
[00:17:33.080 --> 00:17:34.580]  另外一半的祭司在那個山頭
[00:17:34.580 --> 00:17:37.980]  他們從中間走過去
[00:17:37.980 --> 00:17:40.780]  那麼一半的祭司在這個山頭上面
[00:17:40.780 --> 00:17:43.280]  就發祝福的話語
[00:17:43.280 --> 00:17:48.580]  他說你初也蒙福入也蒙福
[00:17:48.580 --> 00:17:56.980]  甚至說如果遵行謹守神的以下的話語
[00:17:56.980 --> 00:18:00.480]  你的薄面盆必不空等等
[00:18:00.480 --> 00:18:02.980]  你初也蒙福入也蒙福
[00:18:02.980 --> 00:18:06.080]  另外一個山頭上面他就這樣講說
[00:18:06.080 --> 00:18:08.980]  你如果否則
[00:18:08.980 --> 00:18:12.480]  你初也受咒主入也受咒主
[00:18:12.480 --> 00:18:15.780]  所以這是一個選擇題
[00:18:15.780 --> 00:18:17.580]  你可能被祝福了一輩子
[00:18:17.580 --> 00:18:20.780]  忽然間你迴轉歸向神的時候
[00:18:20.780 --> 00:18:25.180]  行祂所喜願接受祂
[00:18:25.180 --> 00:18:26.580]  與祂同行
[00:18:26.580 --> 00:18:27.980]  你就初也蒙福
[00:18:27.980 --> 00:18:29.480]  你就入也蒙福
[00:18:29.480 --> 00:18:32.580]  所以這是一個任你去選擇的
[00:18:32.580 --> 00:18:36.080]  你想想看如果說亞當夏娃他們沒有選擇
[00:18:36.080 --> 00:18:40.280]  是會分別三合數的果真
[00:18:40.280 --> 00:18:42.680]  我們就通通還在一定的原因裡面
[00:18:42.680 --> 00:18:44.780]  是不是
[00:18:44.780 --> 00:18:47.680]  但是神也知道他們會這樣
[00:18:47.680 --> 00:18:50.980]  所以神又預備了耶穌基督
[00:18:50.980 --> 00:18:53.780]  祂在創世之前在根骨到永遠
[00:18:53.780 --> 00:18:55.680]  祂都是在
[00:18:55.680 --> 00:18:56.980]  我們選擇
[00:18:56.980 --> 00:19:00.480]  我們要確定我們的方向
[00:19:00.480 --> 00:19:04.580]  詩篇109篇17節他說
[00:19:04.580 --> 00:19:05.880]  他喜歡咒主
[00:19:05.880 --> 00:19:07.080]  願咒主
[00:19:07.080 --> 00:19:09.280]  願詛咒臨到他
[00:19:09.280 --> 00:19:10.980]  他不喜歡祝福
[00:19:10.980 --> 00:19:13.680]  願祝福遠離他
[00:19:13.680 --> 00:19:16.880]  所以看看我們是喜歡什麼
[00:19:16.880 --> 00:19:17.880]  對不對
[00:19:17.880 --> 00:19:19.980]  我說我要喜歡祝福
[00:19:19.980 --> 00:19:21.180]  是不是
[00:19:21.180 --> 00:19:23.780]  那麼願祝福就臨到我
[00:19:23.780 --> 00:19:26.780]  我們弟兄姊妹也都喜歡祝福
[00:19:26.780 --> 00:19:29.880]  願祝福臨到我們
[00:19:29.880 --> 00:19:32.380]  祝福不一定是說你吃大魚大肉
[00:19:32.380 --> 00:19:34.480]  或者是中獎或者是賺大錢
[00:19:34.480 --> 00:19:36.980]  或者是立大功行大運
[00:19:36.980 --> 00:19:39.580]  得大成大名成大器
[00:19:39.580 --> 00:19:41.180]  愚大器
[00:19:41.180 --> 00:19:43.480]  而是說
[00:19:43.480 --> 00:19:47.180]  你的生命中有主與你同在
[00:19:47.180 --> 00:19:49.980]  即使是在死因憂故
[00:19:49.980 --> 00:19:52.580]  你都不怕遭害
[00:19:52.580 --> 00:19:56.080]  這不是祝福還是什麼呢
[00:19:56.080 --> 00:19:58.980]  因為在咒主之中的人
[00:19:58.980 --> 00:20:01.680]  即使是在光天化日
[00:20:01.680 --> 00:20:03.980]  他都是愁眉苦臉
[00:20:03.980 --> 00:20:05.580]  惶惶不可終日
[00:20:05.580 --> 00:20:08.380]  不知道明天會怎麼樣
[00:20:08.380 --> 00:20:11.980]  在人看他不錯了嘛
[00:20:11.980 --> 00:20:15.180]  有房有車 有兒有女
[00:20:15.180 --> 00:20:17.980]  甚至於銀行有存款
[00:20:17.980 --> 00:20:20.480]  甚至於身體也沒有什麼病
[00:20:20.480 --> 00:20:24.680]  但是他卻活在咒主之中
[00:20:24.680 --> 00:20:26.580]  他永遠覺得不夠
[00:20:26.580 --> 00:20:28.680]  他永遠覺得缺欠
[00:20:28.680 --> 00:20:32.880]  他永遠覺得他還可以有更多的
[00:20:32.880 --> 00:20:35.880]  那就是在咒主之中了
[00:20:35.880 --> 00:20:38.480]  而即使是我如果活在死因憂
[00:20:38.480 --> 00:20:42.180]  我走在死因憂當中
[00:20:42.180 --> 00:20:45.180]  他的葬他的肝都安慰我
[00:20:45.180 --> 00:20:46.580]  在我敵人的面前
[00:20:46.580 --> 00:20:49.480]  他為我擺設演戲
