
[00:00:00.000 --> 00:00:01.600]  今天有題目就是
[00:02:23.360 --> 00:02:27.680]  隔開以色列人和埃及人之間
[00:02:27.680 --> 00:02:33.040]  讓埃及的士兵不可以過到去以色列那裏
[00:02:33.040 --> 00:02:34.120]  以色列人那裏
[00:02:34.120 --> 00:02:39.080]  原來是神的使者出手隔開他們
[00:02:39.080 --> 00:02:41.240]  大家有沒有印象
[00:02:41.240 --> 00:02:42.120]  有些有
[00:02:42.120 --> 00:02:42.760]  不是很多
[00:02:42.760 --> 00:02:44.280]  我原來也沒有
[00:02:44.280 --> 00:02:47.520]  我可能也是被電影的影響
[00:02:47.520 --> 00:02:50.680]  看了電影的片段就覺得聖經是這樣
[00:02:50.680 --> 00:02:54.200]  看真一點的聖經原來不是這樣的
[00:02:54.200 --> 00:02:57.440]  所以鼓勵大家報讀同福聖經學院
[00:02:57.440 --> 00:03:01.880]  可以認真點去看聖經
[00:03:01.880 --> 00:03:04.760]  直入式廣告講完了
[00:03:04.760 --> 00:03:05.800]  再看
[00:03:05.800 --> 00:03:07.040]  這裏也是
[00:03:07.040 --> 00:03:10.040]  原來不是摩西舉起個像
[00:03:10.040 --> 00:03:13.520]  然後看他眼前的水分開
[00:03:13.520 --> 00:03:14.480]  原來他說
[00:03:14.480 --> 00:03:16.520]  摩西向海伸象
[00:03:16.520 --> 00:03:21.960]  夜和華使用大東風駛海水一夜退去
[00:03:21.960 --> 00:03:25.520]  原來是用一晚時間的水才退去
[00:03:25.520 --> 00:03:26.360]  即是說
[00:03:26.360 --> 00:03:28.320]  他可能是晚上舉起個象
[00:03:28.320 --> 00:03:30.840]  向天祈禱向夜和華祈禱
[00:03:30.840 --> 00:03:34.720]  你不是馬上一秒鐘一分鐘水分開
[00:03:34.720 --> 00:03:38.040]  是吹大東風吹了一晚
[00:03:38.040 --> 00:03:39.800]  然後可能他到天亮了
[00:03:39.800 --> 00:03:41.080]  睜開眼看到
[00:03:41.080 --> 00:03:43.120]  原來變成了乾地
[00:03:43.120 --> 00:03:44.400]  原來也是這樣的
[00:03:44.400 --> 00:03:46.520]  不是像電影橋段那樣
[00:03:46.520 --> 00:03:48.440]  是不是要努力點讀聖經
[00:03:48.440 --> 00:03:50.600]  我也是在看完之後發覺
[00:03:50.600 --> 00:03:51.680]  咦 很可愛
[00:03:51.680 --> 00:03:55.120]  使海水一夜退去
[00:03:55.120 --> 00:03:57.520]  我拿地圖來看
[00:03:57.520 --> 00:03:59.560]  原來以色列人要在地圖
[00:03:59.560 --> 00:04:02.600]  其實是在左手邊走到右手邊
[00:04:02.600 --> 00:04:04.280]  紅色線那邊
[00:04:04.280 --> 00:04:05.840]  即是由西向東走
[00:04:05.840 --> 00:04:08.800]  風就由東吹過來
[00:04:08.800 --> 00:04:10.120]  吹過來的時候
[00:04:10.120 --> 00:04:14.520]  風是大到好像挖了一條隧道
[00:04:14.520 --> 00:04:16.280]  我又去想了
[00:04:16.280 --> 00:04:18.080]  既然這麼大東風
[00:04:18.080 --> 00:04:19.760]  那些人怎麼向東走
[00:04:19.760 --> 00:04:21.160]  你想想
[00:04:21.160 --> 00:04:23.400]  風呼呼聲在你面前吹過來
[00:04:23.400 --> 00:04:25.600]  水都站不住
[00:04:25.600 --> 00:04:26.760]  那你人怎麼走
[00:04:26.760 --> 00:04:28.080]  你有沒有看過新聞片段
[00:04:28.080 --> 00:04:30.160]  有人吹到被風吹走了
[00:04:30.160 --> 00:04:30.960]  會不會覺得
[00:04:30.960 --> 00:04:32.680]  應該走不了
[00:04:32.680 --> 00:04:33.840]  如果風一停
[00:04:33.840 --> 00:04:35.120]  那些水就停了
[00:04:35.120 --> 00:04:36.080]  就下去了
[00:04:36.080 --> 00:04:37.920]  那應該是不斷有大風
[00:04:37.920 --> 00:04:39.360]  那他怎麼過呢
[00:04:39.360 --> 00:04:40.280]  我也想不明白
[00:04:40.280 --> 00:04:42.000]  我覺得很明顯是神蹟
[00:04:42.000 --> 00:04:42.880]  我也想不明白
[00:04:42.880 --> 00:04:44.280]  如果吹着大東風
[00:04:44.280 --> 00:04:45.760]  他怎麼過得去呢
[00:04:45.760 --> 00:04:46.560]  我想
[00:04:46.560 --> 00:04:47.960]  會不會好像一個颱風
[00:04:47.960 --> 00:04:49.840]  不過是打橫了的呢
[00:04:49.840 --> 00:04:51.440]  中間有個風眼
[00:04:51.440 --> 00:04:52.680]  風眼是沒有風的
[00:04:52.680 --> 00:04:53.640]  會不會呢
[00:04:53.640 --> 00:04:54.880]  不要緊
[00:04:54.880 --> 00:04:57.200]  總之神是
[00:04:57.200 --> 00:04:57.960]  應允以色列
[00:04:57.960 --> 00:05:05.560]  神是用神蹟去帶領以色列人離開埃及
[00:05:05.560 --> 00:05:07.080]  我想問一下大家
[00:05:07.080 --> 00:05:09.960]  你們的生命當中有沒有遇過神蹟
[00:05:09.960 --> 00:05:10.440]  有沒有
[00:05:10.440 --> 00:05:12.400]  我不要說那些
[00:05:12.400 --> 00:05:13.760]  我開車找位
[00:05:13.760 --> 00:05:14.680]  突然間祈禱
[00:05:14.680 --> 00:05:15.960]  我祈禱有個車位
[00:05:15.960 --> 00:05:17.000]  有個咪標
[00:05:17.000 --> 00:05:17.440]  沒有人
[00:05:17.440 --> 00:05:19.040]  不是說這些
[00:05:19.040 --> 00:05:21.000]  是說一些
[00:05:21.000 --> 00:05:22.120]  解釋不了的
[00:05:22.120 --> 00:05:23.800]  不合理的
[00:05:23.800 --> 00:05:26.200]  但是如果不是神做的呢
[00:05:26.200 --> 00:05:27.160]  沒有可能發生
[00:05:27.160 --> 00:05:28.160]  有沒有見過神蹟
[00:05:28.160 --> 00:05:30.400]  舉起手給我看看
[00:05:30.400 --> 00:05:31.040]  我也有
[00:05:31.040 --> 00:05:32.600]  也有很多
[00:05:32.600 --> 00:05:35.120]  我也有
[00:05:35.120 --> 00:05:39.800]  在說一個比較久的時間
[00:05:39.800 --> 00:05:40.640]  很久以前發生的
[00:05:40.640 --> 00:05:41.520]  2006年
[00:05:41.520 --> 00:05:42.320]  20年前
[00:05:42.320 --> 00:05:44.200]  那時候我信了主幾年
[00:05:44.200 --> 00:05:45.960]  不是很久
[00:05:45.960 --> 00:05:47.880]  我是一個很理性的人
[00:05:47.880 --> 00:05:51.760]  很多時候我也要想想爲什麼
[00:05:51.760 --> 00:05:53.400]  合不合理
[00:05:53.400 --> 00:05:54.760]  所以剛纔那些經文
[00:05:54.760 --> 00:05:58.120]  我也要想想有些東西合不合理
[00:05:58.120 --> 00:05:59.480]  當其時
[00:05:59.480 --> 00:06:00.600]  我雖然信了
[00:06:00.600 --> 00:06:02.200]  但是有時候有些東西
[00:06:02.200 --> 00:06:04.520]  我會解釋得到
[00:06:04.520 --> 00:06:06.200]  有一次
[00:06:06.200 --> 00:06:08.520]  那時候我的女兒
[00:06:08.520 --> 00:06:10.120]  幼稚園畢業
[00:06:10.120 --> 00:06:13.840]  我們約了一羣
[00:06:13.840 --> 00:06:15.480]  幼稚園畢業的小朋友
[00:06:15.480 --> 00:06:18.760]  和她的家長一起去新加坡去旅行
[00:06:18.760 --> 00:06:20.560]  叫做畢業旅行
[00:06:20.560 --> 00:06:23.520]  我在出發之前的那一晚
[00:06:23.520 --> 00:06:25.560]  收拾行李
[00:06:25.560 --> 00:06:28.480]  發現我找不到自己的護照
[00:06:28.480 --> 00:06:30.560]  找不到我的護照
[00:06:30.560 --> 00:06:31.400]  怎麼辦
[00:06:31.400 --> 00:06:32.600]  找不到
[00:06:32.600 --> 00:06:34.520]  沒得去
[00:06:34.520 --> 00:06:35.640]  很掃興
[00:06:35.640 --> 00:06:36.480]  一路畢業
[00:06:36.480 --> 00:06:39.160]  一羣小朋友很開心
[00:06:39.160 --> 00:06:41.000]  我找不到我的護照
[00:06:41.000 --> 00:06:41.960]  沒得去
[00:06:41.960 --> 00:06:44.160]  於是我和我太太
[00:06:44.160 --> 00:06:45.080]  就找找
[00:06:45.080 --> 00:06:46.280]  找了整個家
[00:06:46.280 --> 00:06:47.400]  會放在哪裏
[00:06:47.400 --> 00:06:50.320]  平時應該是鎖在某個櫃桶
[00:06:50.320 --> 00:06:53.040]  但是那次偏偏不在那裏
[00:06:53.040 --> 00:06:55.760]  會不會放在別的地方
[00:06:55.760 --> 00:06:57.160]  在別的櫃桶
[00:06:57.160 --> 00:06:57.760]  找吧
[00:06:57.760 --> 00:06:59.000]  我去找櫃桶
[00:06:59.000 --> 00:07:01.160]  找了書房的東西
[00:07:01.160 --> 00:07:04.080]  我太太就找了睡房
[00:07:04.080 --> 00:07:05.120]  拿了一些行李箱
[00:07:05.120 --> 00:07:06.760]  又在櫃桶找了一些東西
[00:07:06.760 --> 00:07:09.040]  所有櫃桶底都找出來了
[00:07:09.040 --> 00:07:11.080]  行李箱、揹包、袋子
[00:07:11.080 --> 00:07:13.600]  全部都找出來了
[00:07:13.600 --> 00:07:15.200]  反轉了整個家
[00:07:15.200 --> 00:07:18.040]  找了三次
[00:07:18.040 --> 00:07:21.000]  當然不是我自拍
[00:07:21.000 --> 00:07:22.600]  真的大約是那個情況
[00:07:22.600 --> 00:07:25.920]  將書房的東西都反轉找出來了
[00:07:25.920 --> 00:07:26.720]  找了三次
[00:07:26.720 --> 00:07:28.760]  去到夜晚一點多
[00:07:28.760 --> 00:07:30.280]  都找不到
[00:07:30.280 --> 00:07:32.280]  你會怎樣做
[00:07:32.280 --> 00:07:34.120]  我都很氣餒地放棄
[00:07:34.120 --> 00:07:36.720]  唯有接受現實
[00:07:36.720 --> 00:07:37.560]  沒有就找不到
[00:07:37.560 --> 00:07:38.320]  沒得去
[00:07:38.320 --> 00:07:41.320]  唯有接受現實
[00:07:41.320 --> 00:07:42.840]  那時候
[00:07:42.840 --> 00:07:44.080]  我記得
[00:07:44.080 --> 00:07:47.160]  我躺在書房的那張凳上
[00:07:47.160 --> 00:07:48.200]  扔掉了
[00:07:48.200 --> 00:07:50.720]  就像一隻死狗一樣
[00:07:50.720 --> 00:07:53.560]  沒得去就接手了
[00:07:53.560 --> 00:07:54.360]  但是那時候我說
[00:07:54.360 --> 00:07:55.920]  爲什麼我不祈禱呢
[00:07:55.920 --> 00:07:58.480]  我祈禱的時候
[00:07:58.480 --> 00:08:00.960]  神給了我一個意念
[00:08:00.960 --> 00:08:02.600]  爲什麼你不去找一找
[00:08:02.600 --> 00:08:06.600]  那件綠綠的西裝裏面的袋子
[00:08:06.600 --> 00:08:08.400]  那個西裝袋
[00:08:08.400 --> 00:08:09.280]  我在那裏說
[00:08:09.280 --> 00:08:12.440]  那件衣服我很多年沒有穿過了
[00:08:12.440 --> 00:08:13.920]  那不要管了
[00:08:13.920 --> 00:08:16.680]  反正都放棄了
[00:08:16.680 --> 00:08:18.880]  走去睡房的衣櫃
[00:08:18.880 --> 00:08:21.480]  找那件很不常穿的衣服
[00:08:21.480 --> 00:08:23.280]  在裏面的袋子裏
[00:08:23.280 --> 00:08:26.800]  找到我的護照
[00:08:26.800 --> 00:08:29.840]  就是
[00:08:29.840 --> 00:08:31.800]  我一個很理性的人
[00:08:31.800 --> 00:08:33.720]  可能平時看到很多東西
[00:08:33.720 --> 00:08:35.160]  我都可能會去解釋
[00:08:35.160 --> 00:08:36.760]  這件事我真的解釋不了
[00:08:36.760 --> 00:08:38.680]  如果不是神給了我這個意念
[00:08:38.680 --> 00:08:40.040]  我都解釋不了
[00:08:40.040 --> 00:08:41.040]  我拿出來
[00:08:41.040 --> 00:08:42.320]  我還跟我太太說
[00:08:42.320 --> 00:08:44.880]  她還在睡房裏吵架
[00:08:44.880 --> 00:08:46.840]  我說我找到了
[00:08:46.840 --> 00:08:49.680]  她是專心到聽不到我說的
[00:08:49.680 --> 00:08:50.400]  我說
[00:08:50.400 --> 00:08:53.000]  我找到了
[00:08:53.000 --> 00:08:57.200]  然後我再跟大家分享爲什麼我找到這件事
[00:08:57.200 --> 00:08:59.760]  結果那次我們很開心
[00:08:59.760 --> 00:09:02.560]  一家人去了新加坡旅行
[00:09:02.560 --> 00:09:04.480]  我女兒還很小
[00:09:04.480 --> 00:09:05.960]  是不是很可愛
[00:09:05.960 --> 00:09:07.920]  現在已經很大了
[00:09:07.920 --> 00:09:09.720]  再多我不說了
[00:09:09.720 --> 00:09:10.520]  沒有經理同意
[00:09:10.520 --> 00:09:15.440]  你知道不能在公衆地方說太多話
[00:09:15.440 --> 00:09:16.760]  但以色列人
[00:09:16.760 --> 00:09:20.160]  其實他不單止在埃及看到十災
[00:09:20.160 --> 00:09:22.400]  很多神蹟
[00:09:22.400 --> 00:09:26.280]  他在曠野裏也看到很多神蹟
[00:09:26.280 --> 00:09:26.800]  有什麼
[00:09:26.800 --> 00:09:27.920]  第一
[00:09:27.920 --> 00:09:29.560]  天降馬拿
[00:09:29.560 --> 00:09:30.720]  每一天
[00:09:30.720 --> 00:09:32.000]  他們都有東西喫
[00:09:32.000 --> 00:09:34.960]  神是供應他每一天的食糧
[00:09:34.960 --> 00:09:39.320]  四十年每一天
[00:09:39.320 --> 00:09:40.200]  還有呢
[00:09:40.200 --> 00:09:42.440]  你覺得喫水是不是問題
[00:09:42.440 --> 00:09:45.240]  在曠野裏面找水源是不是問題
[00:09:45.240 --> 00:09:46.960]  是不是喫水是不是問題
[00:09:46.960 --> 00:09:49.160]  當時有多少人
[00:09:49.160 --> 00:09:50.760]  大家知不知道
[00:09:50.760 --> 00:09:52.040]  二百萬人
[00:09:52.040 --> 00:09:53.800]  以色列是遊牧民族
[00:09:53.800 --> 00:09:55.200]  他們有很多生畜
[00:09:55.200 --> 00:09:58.120]  有羊 牛 駱駝
[00:09:58.120 --> 00:09:59.720]  有各樣的生畜
[00:09:59.720 --> 00:10:03.400]  二百萬人大約有三百萬只生畜
[00:10:03.400 --> 00:10:06.160]  每天要用多少水
[00:10:06.160 --> 00:10:07.760]  要喝多少水
[00:10:07.760 --> 00:10:10.040]  要煮食 要洗東西
[00:10:10.040 --> 00:10:11.920]  要多少水
[00:10:11.920 --> 00:10:14.640]  我都問人工智能
[00:10:14.640 --> 00:10:19.600]  估計每天要用五千七百萬公升
[00:10:19.600 --> 00:10:20.360]  是多少
[00:10:20.360 --> 00:10:23.880]  只是個數字 我都不太知道多少
[00:10:23.880 --> 00:10:28.800]  五千七百萬公升是二十三個奧運大小的泳池
[00:10:28.800 --> 00:10:34.240]  是要用五百七十個火車的車卡才能運送到的
[00:10:34.240 --> 00:10:35.440]  每一天
[00:10:35.440 --> 00:10:38.920]  每一天以色列人在曠野
[00:10:38.920 --> 00:10:40.920]  要那麼多人
[00:10:40.920 --> 00:10:42.600]  要有那麼多食水
[00:10:42.600 --> 00:10:45.800]  每一天神要供應那麼多食水給他們
[00:10:45.800 --> 00:10:47.760]  是不是一個很大的神蹟
[00:10:47.760 --> 00:10:51.440]  以色列人每天都在經歷這個神蹟
[00:10:51.440 --> 00:10:56.520]  但是他們有沒有真心相信神呢
[00:10:56.520 --> 00:10:59.040]  當神告訴他們
[00:10:59.040 --> 00:11:01.320]  那個迦南地是我賜給你們的
[00:11:01.320 --> 00:11:02.080]  應許之地
[00:11:02.080 --> 00:11:03.920]  你不需要留在曠野
[00:11:03.920 --> 00:11:05.920]  那個地方是神賜給你的
[00:11:05.920 --> 00:11:07.720]  你去吧
[00:11:07.720 --> 00:11:09.240]  去吧 就會交給你
[00:11:09.240 --> 00:11:11.200]  以色列人派了探子去
[00:11:11.200 --> 00:11:11.880]  結果說什麼
[00:11:11.880 --> 00:11:14.280]  不行的 那些人很高大的
[00:11:14.280 --> 00:11:16.880]  我們去到會被人踩死
[00:11:16.880 --> 00:11:18.520]  不能去的
[00:11:18.520 --> 00:11:19.880]  就停止了
[00:11:19.880 --> 00:11:23.280]  把神給他的應許 祝福他拒絕
[00:11:23.280 --> 00:11:26.680]  他寧願繼續留在曠野
[00:11:26.680 --> 00:11:28.600]  繼續留在曠野
[00:11:28.600 --> 00:11:31.560]  總之我有什麼沒有的
[00:11:31.560 --> 00:11:34.240]  我問神 求神
[00:11:34.240 --> 00:11:37.600]  神就會給他們
[00:11:37.600 --> 00:11:39.880]  所以當時的以色列人
[00:11:39.880 --> 00:11:43.520]  他們的循環習慣是什麼呢
[00:11:43.520 --> 00:11:44.320]  他有什麼沒有
[00:11:44.320 --> 00:11:45.400]  有些不滿意的
[00:11:45.400 --> 00:11:47.960]  呼求神 有時埋怨神
[00:11:47.960 --> 00:11:50.640]  神就會給他們
[00:11:50.640 --> 00:11:53.040]  當然有時是有懲罰
[00:11:53.040 --> 00:11:53.800]  有時沒有懲罰
[00:11:53.800 --> 00:11:54.800]  但是都會給他們
[00:11:54.800 --> 00:11:56.440]  他說我沒有肉喫
[00:11:56.440 --> 00:11:58.120]  神就會給他肉喫
[00:11:58.120 --> 00:12:00.160]  沒有水喝
[00:12:00.160 --> 00:12:02.160]  有時埋怨
[00:12:02.160 --> 00:12:04.000]  神賜疾病給他們
[00:12:04.000 --> 00:12:05.600]  他有求神
[00:12:05.600 --> 00:12:07.800]  神又讓摩西舉起銅蛇
[00:12:07.800 --> 00:12:08.480]  又醫治他們
[00:12:08.480 --> 00:12:10.080]  大家記得那些經文
[00:12:10.080 --> 00:12:13.120]  所以每次他們沒有的時候
[00:12:13.120 --> 00:12:14.760]  呼求神 埋怨神
[00:12:14.760 --> 00:12:15.720]  神給他們
[00:12:15.720 --> 00:12:17.120]  完了之後
[00:12:17.120 --> 00:12:18.680]  又繼續下一次
[00:12:18.680 --> 00:12:20.040]  又埋怨不同的東西
[00:12:20.040 --> 00:12:21.440]  大家如果看文書記
[00:12:21.440 --> 00:12:23.680]  會看到其實不斷埋怨
[00:12:23.680 --> 00:12:25.360]  神不斷供應給他們
[00:12:25.360 --> 00:12:26.200]  他們不斷埋怨
[00:12:26.200 --> 00:12:28.800]  但是最終神告訴他們
[00:12:28.800 --> 00:12:30.000]  最大的應許
[00:12:30.000 --> 00:12:31.760]  我把地賜給他們
[00:12:31.760 --> 00:12:33.120]  他們拒絕
[00:12:33.120 --> 00:12:34.080]  當他們遇到
[00:12:34.080 --> 00:12:37.480]  他們覺得不合理
[00:12:37.480 --> 00:12:38.320]  不行的時候
[00:12:38.320 --> 00:12:39.080]  他們拒絕
[00:12:39.080 --> 00:12:40.720]  他們在那時候
[00:12:40.720 --> 00:12:46.440]  他們就不相信神的神蹟
[00:12:46.440 --> 00:12:47.920]  在聖經裏面
[00:12:47.920 --> 00:12:49.480]  有什麼人物
[00:12:49.480 --> 00:12:51.160]  是看見才相信的
[00:12:51.160 --> 00:12:53.360]  大家記得嗎
[00:12:53.360 --> 00:12:54.040]  有沒有
[00:12:54.040 --> 00:12:55.440]  大聲一點
[00:12:55.440 --> 00:12:58.040]  多瑪 聽到了
[00:12:58.040 --> 00:12:59.360]  十二個門徒之中
[00:12:59.360 --> 00:13:00.600]  有個多瑪
[00:13:00.600 --> 00:13:01.880]  因爲其他門徒
[00:13:01.880 --> 00:13:03.600]  見到耶穌復活
[00:13:03.600 --> 00:13:04.480]  他就說我要看到
[00:13:04.480 --> 00:13:06.000]  他手上的釘痕
[00:13:06.000 --> 00:13:08.920]  我的手指要戳到那個釘痕
[00:13:08.920 --> 00:13:09.880]  我才相信
[00:13:09.880 --> 00:13:11.680]  結果耶穌在他面前顯現
[00:13:11.680 --> 00:13:13.960]  多瑪 你來摸一下我的手
[00:13:13.960 --> 00:13:15.120]  耶穌就說了一句
[00:13:15.120 --> 00:13:17.440]  你因看見了我纔信
[00:13:17.440 --> 00:13:20.680]  那沒有看見就信的有福了
[00:13:20.680 --> 00:13:22.880]  神有沒有責備他
[00:13:22.880 --> 00:13:25.880]  你要看見纔信
[00:13:25.880 --> 00:13:26.600]  懲罰他呢
[00:13:26.600 --> 00:13:27.320]  沒有
[00:13:27.320 --> 00:13:28.080]  不過他說
[00:13:28.080 --> 00:13:29.520]  如果你沒有看見都信
[00:13:29.520 --> 00:13:32.040]  是更加有福
[00:13:32.040 --> 00:13:36.600]  結果多瑪怎麼樣
[00:13:36.600 --> 00:13:40.080]  多瑪去了印度傳教
[00:13:40.080 --> 00:13:41.760]  記載多瑪行傳
[00:13:41.760 --> 00:13:45.000]  是一個正典以外的文獻
[00:13:45.000 --> 00:13:47.240]  就說多瑪去了印度
[00:13:47.240 --> 00:13:49.320]  公元52年去了印度傳教
[00:13:49.320 --> 00:13:51.520]  建立了一個教會
[00:13:51.520 --> 00:13:55.120]  而他在那裏大約二十年之後
[00:13:55.120 --> 00:13:56.240]  在那裏殉道
[00:13:56.240 --> 00:13:57.520]  成爲耶穌
[00:13:57.520 --> 00:13:59.920]  也是其中十二個仕徒當中
[00:13:59.920 --> 00:14:03.480]  也是其中一個殉道的仕徒
[00:14:03.480 --> 00:14:04.720]  所以多瑪有沒有因爲
[00:14:04.720 --> 00:14:06.800]  他看見才相信
[00:14:06.800 --> 00:14:08.600]  而神不使用他呢
[00:14:08.600 --> 00:14:09.920]  沒有
[00:14:09.920 --> 00:14:11.960]  他雖然看見相信
[00:14:11.960 --> 00:14:14.240]  是比沒有看見相信
[00:14:14.240 --> 00:14:16.040]  沒有看見相信是更加有福
[00:14:16.040 --> 00:14:18.600]  但是神還是照樣使用他
[00:14:18.600 --> 00:14:21.680]  而他甚至成爲當時
[00:14:21.680 --> 00:14:26.920]  將福音帶到人類所知最遠的地方
[00:14:26.920 --> 00:14:29.000]  他在傳教到印度
[00:14:29.000 --> 00:14:30.640]  是一個很遠的地方
[00:14:30.640 --> 00:14:35.600]  當時神同樣大大使用他
[00:14:35.600 --> 00:14:37.480]  雖然他看見才相信
[00:14:37.480 --> 00:14:39.080]  但以色列人的問題是
[00:14:39.080 --> 00:14:41.120]  他看見很多神蹟
[00:14:41.120 --> 00:14:44.280]  但是仍然沒有相信
[00:14:44.280 --> 00:14:45.800]  我都會回想
[00:14:45.800 --> 00:14:47.200]  我們自己有時有沒有生命
[00:14:47.200 --> 00:14:49.400]  會不會都是同樣的
[00:14:49.400 --> 00:14:50.640]  我們有需要的時候
[00:14:50.640 --> 00:14:51.280]  我們求神
[00:14:51.280 --> 00:14:52.800]  我們知道神是很偉大
[00:14:52.800 --> 00:14:54.000]  神是憐憫
[00:14:54.000 --> 00:14:56.400]  神是必定會憐憫我們
[00:14:56.400 --> 00:14:58.200]  我們會祈禱
[00:14:58.200 --> 00:15:00.800]  當神幫助我們的時候
[00:15:00.800 --> 00:15:01.600]  我們會怎樣呢
[00:15:01.600 --> 00:15:03.800]  我們都可能會感謝神
[00:15:03.800 --> 00:15:05.280]  但是又怎樣呢
[00:15:05.280 --> 00:15:07.640]  我們可能去到下一次
[00:15:07.640 --> 00:15:08.560]  我們有困難的時候
[00:15:08.560 --> 00:15:10.640]  我們再去找神
[00:15:10.640 --> 00:15:14.080]  當中如果神叫我們做一些事
[00:15:14.080 --> 00:15:16.000]  我們不認同的時候
[00:15:16.000 --> 00:15:18.080]  我們做不做呢
[00:15:18.080 --> 00:15:23.400]  這個我都值得自己反思
[00:15:23.400 --> 00:15:24.600]  好了 我們回來今天
[00:15:24.600 --> 00:15:27.160]  想講一下約書亞記
[00:15:27.160 --> 00:15:31.000]  約書亞過弱彈河
[00:15:31.000 --> 00:15:34.040]  其實是怎樣的呢
[00:15:34.040 --> 00:15:36.760]  首先 要聽清楚神的聲音
[00:15:36.760 --> 00:15:39.400]  神藉着摩西也和約書亞說
[00:15:39.400 --> 00:15:41.800]  你要剛強壯膽
[00:15:41.800 --> 00:15:43.600]  神已經將地方賜給你
[00:15:43.600 --> 00:15:46.080]  還有神說我必與你同在
[00:15:46.080 --> 00:15:48.640]  神是藉着摩西和約書亞說
[00:15:48.640 --> 00:15:49.680]  因爲他害不害怕
[00:15:49.680 --> 00:15:51.280]  當然害怕
[00:15:51.280 --> 00:15:53.840]  那邊真的有很多巨人
[00:15:53.840 --> 00:15:56.520]  那邊的人也是打慣仗的
[00:15:56.520 --> 00:15:59.040]  有很多 又有馬 又有戰車
[00:15:59.040 --> 00:15:59.880]  有各樣東西
[00:15:59.880 --> 00:16:03.080]  以色列人去是很懸殊的
[00:16:03.080 --> 00:16:05.480]  用世人來看是沒得打的
[00:16:05.480 --> 00:16:06.480]  但是神是叫他們
[00:16:06.480 --> 00:16:08.120]  你剛強壯膽就去吧
[00:16:08.120 --> 00:16:10.160]  約書亞另外一個害怕的地方是什麼呢
[00:16:10.160 --> 00:16:12.240]  因爲摩西快要離開他們了
