
[00:00:00.000 --> 00:00:03.540]  這個月是我們教會的家庭月
[00:04:23.440 --> 00:04:24.480]  那我請問你
[00:04:24.480 --> 00:04:26.040]  今天我們做身體的
[00:04:26.040 --> 00:04:29.920]  我們還有其他的使命跟呼召嗎
[00:04:29.920 --> 00:04:34.160]  今天神同樣也呼召我們要效法主的榜樣
[00:04:34.160 --> 00:04:36.240]  來做主的僕人
[00:04:36.240 --> 00:04:39.680]  那你說我們要怎麼樣才能做主的僕人呢
[00:04:39.680 --> 00:04:44.480]  那我們要怎麼做主的僕人呢
[00:04:44.480 --> 00:04:48.640]  簡單的說就要爲主走第二里路
[00:04:48.640 --> 00:04:52.200]  跟你旁邊說爲主走第二里路
[00:04:52.200 --> 00:04:54.200]  馬太福音第五章四十一節
[00:04:54.200 --> 00:04:56.920]  主在這裏說有人強逼你走一里路
[00:04:56.920 --> 00:04:59.560]  你就要同他走二里
[00:04:59.560 --> 00:05:01.240]  什麼意思呢
[00:05:01.240 --> 00:05:04.760]  走第一里路是你的責任
[00:05:04.760 --> 00:05:06.760]  是別人叫你做的
[00:05:06.760 --> 00:05:09.240]  是你不能不做的
[00:05:09.240 --> 00:05:13.200]  那是你心甘情願所做的事情
[00:05:13.200 --> 00:05:14.600]  你會發現
[00:05:14.600 --> 00:05:18.320]  如果你做一件事情只是單單因爲責任
[00:05:18.320 --> 00:05:22.960]  跟你做一件事情是從你心甘情願去做
[00:05:22.960 --> 00:05:26.400]  這是兩種完全不一樣的心態
[00:05:26.400 --> 00:05:29.840]  也會帶來完全不一樣的結果
[00:05:29.840 --> 00:05:32.400]  我還記得每次回臺灣的時候
[00:05:32.400 --> 00:05:34.400]  在每一家商店
[00:05:34.400 --> 00:05:35.920]  你一走進去
[00:05:35.920 --> 00:05:39.560]  每一個店員都會對你說歡迎光臨
[00:05:39.560 --> 00:05:43.160]  每一個店員當然有不同表達的方式
[00:05:43.160 --> 00:05:46.800]  有些人頭也不抬歡迎光臨
[00:05:46.800 --> 00:05:48.800]  好像一個口頭禪一樣
[00:05:48.800 --> 00:05:52.160]  甚至有一些商店乾脆擺個錄音機在外面
[00:05:52.160 --> 00:05:55.720]  重複播放歡迎光臨歡迎光臨歡迎光臨
[00:05:55.720 --> 00:05:58.360]  你站在旁邊一分鐘頭都要爆裂了
[00:05:58.360 --> 00:06:01.080]  不如他不說吧
[00:06:01.080 --> 00:06:05.680]  所以我們看見保羅在哥洛西書第三章二十三節很清楚說
[00:06:05.680 --> 00:06:09.520]  無論做什麼都要從心裏做
[00:06:09.520 --> 00:06:12.120]  不要只因爲責任去做
[00:06:12.120 --> 00:06:16.280]  當你學習從心裏去做一些事情的時候
[00:06:16.280 --> 00:06:20.080]  很自然你發現那種完全不一樣的服飾
[00:06:20.080 --> 00:06:25.960]  而且別人能夠從你的身上能夠得到愛與幫助的
[00:06:25.960 --> 00:06:29.120]  第一個核心價值是效法基督做主僕人
[00:06:29.120 --> 00:06:31.040]  第二個核心價值
[00:06:31.040 --> 00:06:33.240]  熱愛耶穌關愛世人
[00:06:33.240 --> 00:06:37.040]  從基督徒來說熱愛耶穌關愛世人
[00:06:37.040 --> 00:06:40.720]  換句話說服飾必須出於一種熱愛
[00:06:40.720 --> 00:06:42.880]  不只是一種工作
[00:06:42.880 --> 00:06:44.560]  事實上一個人如果想成功
[00:06:44.560 --> 00:06:47.440]  我們都知道一個人需要有熱情
[00:06:47.440 --> 00:06:49.040]  對一個基督徒來講
[00:06:49.040 --> 00:06:55.560]  在我們生命當中沒有一個熱情是比熱愛耶穌更爲重要
[00:06:55.560 --> 00:07:01.880]  這爲什麼主耶穌基督自己教導我們在馬太福音第二十二章三十七節裏面
[00:07:01.880 --> 00:07:04.280]  主很清楚告訴我們說 誡命中最大
[00:07:04.280 --> 00:07:07.520]  而且第一條最大的誡命是什麼
[00:07:07.520 --> 00:07:11.800]  敬心 敬信 敬義 愛主你的神
[00:07:11.800 --> 00:07:13.080]  很有意思
[00:07:13.080 --> 00:07:17.240]  主沒有說你要敬心 敬信 敬義 服飾你的神
[00:07:17.240 --> 00:07:18.680]  沒有
[00:07:18.680 --> 00:07:22.400]  你知道我們中國信徒一向很會做事
[00:07:22.400 --> 00:07:25.400]  敬獻己才爲主用
[00:07:25.400 --> 00:07:29.400]  但常常服飾到苦不堪言
[00:07:29.400 --> 00:07:30.760]  爲什麼呢
[00:07:30.760 --> 00:07:35.560]  就是因爲忽略了主這一條最基本的教導
[00:07:35.560 --> 00:07:39.680]  我們要先學習來愛慕神
[00:07:39.680 --> 00:07:42.360]  你說我們要怎麼樣來愛慕神呢
[00:07:42.360 --> 00:07:46.960]  敬拜就是一種愛慕的表達
[00:07:46.960 --> 00:07:51.640]  當我們敞開我們的心來向主說我愛你的時候
[00:07:51.640 --> 00:07:56.680]  在我們裏面愛慕主的心就自然而然會增加
[00:07:56.680 --> 00:07:58.840]  你不要說我不習慣
[00:07:58.840 --> 00:08:02.040]  也不要說中國人不來這一套
[00:08:02.040 --> 00:08:03.280]  我請問你
[00:08:03.280 --> 00:08:06.400]  當你的孩子小時候來到你的面前
[00:08:06.400 --> 00:08:09.760]  對你說Daddy I love you
[00:08:09.760 --> 00:08:11.240]  你有沒有對他說少來
[00:08:11.240 --> 00:08:15.400]  中國人不來這一套
[00:08:15.400 --> 00:08:17.840]  我相信我們聽到孩子說Daddy I love you
[00:08:17.840 --> 00:08:20.920]  我們一定講心花怒放
[00:08:20.920 --> 00:08:22.440]  一定把他抱起來
[00:08:22.440 --> 00:08:25.320]  又揉又親又抱
[00:08:25.320 --> 00:08:29.600]  Daddy在中間Daddy是這樣的嗎
[00:08:29.600 --> 00:08:32.360]  所以愛的表達是不分種族的
[00:08:32.360 --> 00:08:35.280]  你不要說那是外國人是中國人
[00:08:35.280 --> 00:08:37.680]  愛的表達是一樣的
[00:08:37.680 --> 00:08:39.360]  從你心靈深處
[00:08:39.360 --> 00:08:41.360]  什麼時候當你表達愛的時候
[00:08:41.360 --> 00:08:43.520]  愛就能夠湧流了
[00:08:43.520 --> 00:08:45.640]  當你不肯表達愛的時候
[00:08:45.640 --> 00:08:47.960]  愛就止住了
[00:08:47.960 --> 00:08:49.280]  我們看當你在敬拜
[00:08:49.280 --> 00:08:51.160]  所以我們鼓勵你在敬拜當中
[00:08:51.160 --> 00:08:53.120]  你不要一天到晚呆站在那
[00:08:53.120 --> 00:08:54.880]  我看很多人就呆呆站在那
[00:08:54.880 --> 00:08:55.560]  No no no no
[00:08:55.560 --> 00:08:59.680]  你一定要開你的口來歌頌神
[00:08:59.680 --> 00:09:01.720]  舉起你的手來讚美神
[00:09:01.720 --> 00:09:04.080]  最簡單的表達方式
[00:09:04.080 --> 00:09:08.880]  可是讓愛能夠湧流在我們中間
[00:09:08.880 --> 00:09:11.480]  今天很多人很喜歡做主的工人
[00:09:11.480 --> 00:09:13.360]  特別是在中國教會里面
[00:09:13.360 --> 00:09:15.200]  我們上課都很認真
[00:09:15.200 --> 00:09:17.320]  我們服侍也很認真
[00:09:17.320 --> 00:09:18.680]  但讓我對你說
[00:09:18.680 --> 00:09:21.120]  你要做主的工人以前
[00:09:21.120 --> 00:09:25.040]  你要學習先做主的情人
[00:09:25.040 --> 00:09:26.440]  跟你說先做主的情人
[00:09:26.440 --> 00:09:28.680]  你跟他說
[00:09:28.680 --> 00:09:31.840]  因爲只有在愛的裏面你纔有動力
[00:09:31.840 --> 00:09:35.320]  而且是持久的動力
[00:09:35.320 --> 00:09:38.040]  但另一方面熱愛耶穌
[00:09:38.040 --> 00:09:41.760]  也不能只是停留在愛慕的層面裏面
[00:09:41.760 --> 00:09:43.880]  有人說我一生只有一件事
[00:09:43.880 --> 00:09:45.160]  One thing
[00:09:45.160 --> 00:09:47.480]  就是熱愛耶穌
[00:09:47.480 --> 00:09:49.520]  聽起來很屬靈
[00:09:49.520 --> 00:09:51.280]  那我就要提醒你了
[00:09:51.280 --> 00:09:53.680]  你可能不是真的愛耶穌了
[00:09:53.680 --> 00:09:58.480]  你可能只是愛那愛耶穌的感覺而已
[00:09:58.480 --> 00:10:00.920]  因爲如果你真的愛耶穌
[00:10:00.920 --> 00:10:05.120]  你會去愛耶穌所愛的
[00:10:05.120 --> 00:10:07.760]  約翰福音21:17裏面
[00:10:07.760 --> 00:10:09.640]  當主耶穌從死裏復活以後
[00:10:09.640 --> 00:10:13.480]  他三次問彼得你愛我嗎
[00:10:13.480 --> 00:10:15.600]  彼得說是的我愛你
[00:10:15.600 --> 00:10:17.440]  但主說你真的愛我嗎
[00:10:17.440 --> 00:10:19.720]  哦真的好愛
[00:10:19.720 --> 00:10:21.440]  接下來主對他怎麼說呢
[00:10:21.440 --> 00:10:23.400]  你就要餵養什麼
[00:10:23.400 --> 00:10:25.760]  我的羊
[00:10:25.760 --> 00:10:29.240]  弟兄姐妹今天如果我們真的愛主
[00:10:29.240 --> 00:10:31.960]  我們就不能只顧自己的需要
[00:10:31.960 --> 00:10:33.920]  只顧自己的滿足
[00:10:33.920 --> 00:10:35.520]  我們若是愛主
[00:10:35.520 --> 00:10:38.520]  我們一定愛主的羊
[00:10:38.520 --> 00:10:39.560]  Amen
[00:10:39.560 --> 00:10:40.720]  有時候我在教會里面
[00:10:40.720 --> 00:10:42.360]  常常聽到一些弟兄姐妹講
[00:10:42.360 --> 00:10:44.200]  哦這跟我們有什麼關係嗎
[00:10:44.200 --> 00:10:45.560]  那是英文部的事情
[00:10:45.560 --> 00:10:46.720]  那是兒童部的事情
[00:10:46.720 --> 00:10:47.880]  那青少年的事情
[00:10:47.880 --> 00:10:49.800]  那基金會的事情
[00:10:49.800 --> 00:10:52.800]  今天如果我們真的愛主
[00:10:52.800 --> 00:10:56.640]  我們就不能不去愛主的羊
[00:10:56.640 --> 00:10:58.440]  若我們真的愛主
[00:10:58.440 --> 00:11:03.600]  我們就不能不真的去關心教會整體的需要
[00:11:03.600 --> 00:11:05.280]  事實上我們看見
[00:11:05.280 --> 00:11:06.680]  保羅在聖經裏面講到
[00:11:06.680 --> 00:11:08.800]  纔講到什麼叫真正的one thing
[00:11:08.800 --> 00:11:10.480]  一件事情
[00:11:10.480 --> 00:11:12.560]  保羅說只有一件事
[00:11:12.560 --> 00:11:13.120]  是什麼
[00:11:13.120 --> 00:11:14.720]  忘記背後
[00:11:14.720 --> 00:11:15.960]  努力面前
[00:11:15.960 --> 00:11:17.120]  向着標杆
[00:11:17.120 --> 00:11:19.600]  那纔是真正的one thing
[00:11:19.600 --> 00:11:21.760]  真正的一件事
[00:11:21.760 --> 00:11:24.320]  是真的是能夠不但熱愛耶穌
[00:11:24.320 --> 00:11:26.200]  能夠關心這個教會
[00:11:26.200 --> 00:11:27.960]  能夠關愛世人
[00:11:27.960 --> 00:11:32.120]  一同完成神所託付的使命跟護照
[00:11:32.120 --> 00:11:34.440]  那纔是真正的one thing
[00:11:34.440 --> 00:11:35.600]  Amen
[00:11:35.600 --> 00:11:37.240]  第三個核心價值
[00:11:37.240 --> 00:11:39.080]  我們看見成全聖徒
[00:11:39.080 --> 00:11:40.240]  團隊侍奉
[00:11:40.240 --> 00:11:41.880]  跟我一同來說來
[00:11:41.880 --> 00:11:43.240]  成全聖徒
[00:11:43.240 --> 00:11:44.960]  團隊侍奉
[00:11:44.960 --> 00:11:45.720]  換句話說
[00:11:45.720 --> 00:11:48.560]  服侍是要靠團隊
[00:11:48.560 --> 00:11:50.560]  互相的成全
[00:11:50.560 --> 00:11:52.960]  而不是單打獨鬥
[00:11:52.960 --> 00:11:53.280]  第二點
[00:11:53.280 --> 00:11:55.200]  今天當我們在神的國度裏面
[00:11:55.200 --> 00:11:56.320]  服侍的時候
[00:11:56.320 --> 00:12:00.320]  我們一定要神國度的胸襟
[00:12:00.320 --> 00:12:02.440]  今天無論你多能幹
[00:12:02.440 --> 00:12:03.360]  在神的國度裏面
[00:12:03.360 --> 00:12:06.480]  我們是永遠不能夠單打獨鬥的
[00:12:06.480 --> 00:12:08.120]  所以我常常說一句話
[00:12:08.120 --> 00:12:09.200]  離了神
[00:12:09.200 --> 00:12:10.920]  我什麼都不能做
[00:12:10.920 --> 00:12:12.280]  但離了你們呢
[00:12:12.280 --> 00:12:14.160]  我也什麼都不能做
[00:12:14.160 --> 00:12:15.320]  今天在教會里面
[00:12:15.320 --> 00:12:17.400]  我們就是一個團隊
[00:12:17.400 --> 00:12:20.480]  跟你們說我們就是一個團隊
[00:12:20.480 --> 00:12:22.040]  什麼是團隊
[00:12:22.040 --> 00:12:23.000]  很簡單的說
[00:12:23.000 --> 00:12:26.080]  就是一起成功一起失敗
[00:12:26.080 --> 00:12:27.240]  團隊就是一起
[00:12:27.240 --> 00:12:28.880]  沒有說我成功你失敗
[00:12:28.880 --> 00:12:29.920]  不可能
[00:12:29.920 --> 00:12:31.440]  那就不是團隊
[00:12:31.440 --> 00:12:32.960]  我們要一起成功
[00:12:32.960 --> 00:12:35.440]  要失敗一起來失敗
[00:12:35.440 --> 00:12:36.040]  換句話說
[00:12:36.040 --> 00:12:38.040]  重要不是成功跟失敗
[00:12:38.040 --> 00:12:39.600]  重要是一起的過程
[00:12:39.600 --> 00:12:40.360]  無論如何
[00:12:40.360 --> 00:12:43.160]  要一起走過這一切的過程
[00:12:43.160 --> 00:12:44.800]  這才叫團隊
[00:12:44.800 --> 00:12:45.760]  你們
[00:12:45.760 --> 00:12:49.120]  你說我們怎麼樣建立這樣的團隊跟侍奉呢
[00:12:49.120 --> 00:12:50.880]  最基本
[00:12:50.880 --> 00:12:55.240]  就是要透過不斷的禱告跟溝通
[00:12:55.240 --> 00:12:59.160]  跟你們說禱告跟溝通啊
[00:12:59.160 --> 00:13:00.320]  禱告
[00:13:00.320 --> 00:13:02.640]  能夠使我們心謙卑下來
[00:13:02.640 --> 00:13:05.880]  讓我們不再堅持自己的意思
[00:13:05.880 --> 00:13:07.040]  禱告
[00:13:07.040 --> 00:13:11.160]  能讓聖靈把神的心意寫明在我們心中
[00:13:11.160 --> 00:13:15.360]  讓我們按照神的心意達成共識
[00:13:15.360 --> 00:13:18.320]  其次溝通也同樣的重要
[00:13:18.320 --> 00:13:23.600]  溝通讓我們能夠了解別人的心意跟想法立場
[00:13:23.600 --> 00:13:25.960]  其實在教會里我發現
[00:13:25.960 --> 00:13:28.680]  其實每一個人都很有熱心
[00:13:28.680 --> 00:13:31.680]  每一個人都樂意擺上自己
[00:13:31.680 --> 00:13:34.840]  可是我發現很多時候就是因爲缺乏溝通
[00:13:34.840 --> 00:13:38.320]  反而帶來不必要的誤解跟傷害
[00:13:38.320 --> 00:13:40.240]  那是何等可惜的事情
[00:13:40.240 --> 00:13:42.520]  這種既然是團隊侍奉
[00:13:42.520 --> 00:13:46.120]  那就表示不是隻有一個人的意見跟想法
[00:13:46.120 --> 00:13:49.840]  我們必須謙卑下來聆聽
[00:13:49.840 --> 00:13:51.600]  聆聽神的聲音
[00:13:51.600 --> 00:13:53.680]  聆聽人的聲音
[00:13:53.680 --> 00:13:56.160]  我們必須存着寬容的心
[00:13:56.160 --> 00:13:59.080]  因爲有些時候就算你的意見是對的
[00:13:59.080 --> 00:14:03.520]  但意見的成熟還是需要花時間的
[00:14:03.520 --> 00:14:08.720]  跟你們說意見的成熟是需要花時間的
[00:14:08.720 --> 00:14:12.960]  最重要的每次當我們遇見衝突跟困難的時候
[00:14:12.960 --> 00:14:14.920]  一定要回到神的面前
[00:14:14.920 --> 00:14:18.360]  仰賴神的智慧來引導我們
[00:14:18.360 --> 00:14:23.760]  直到我們在主裏面能夠達到同樣的心思與意念
[00:14:23.760 --> 00:14:25.200]  而在這個過程當中
[00:14:25.200 --> 00:14:27.600]  我們的生命不但得以成長
[00:14:27.600 --> 00:14:31.400]  而且我們能夠找到我們侍奉的崗位
[00:14:31.400 --> 00:14:34.800]  你知道在公元2008年公元2010年的時候
[00:14:34.800 --> 00:14:38.080]  我們分別辦過兩次義工之夜
[00:14:38.080 --> 00:14:42.240]  可能很多弟兄姐妹在我們中間都參加過義工之夜
[00:14:42.240 --> 00:14:44.160]  我真的最記得
[00:14:44.160 --> 00:14:48.160]  兩個晚上我們進了後面2.2的地方
[00:14:48.160 --> 00:14:52.480]  我們擺了幾乎百張的桌子在那裏
[00:14:52.480 --> 00:14:55.520]  然後我們看見弟兄姐妹一同進來
[00:14:55.520 --> 00:14:58.200]  我們還有一個紅地毯在那個地方
[00:14:58.200 --> 00:15:01.560]  你知道最讓我感動的是
[00:15:01.560 --> 00:15:03.920]  當我第一次義工之夜
[00:15:03.920 --> 00:15:07.360]  我看見有上千的弟兄姐妹
[00:15:07.360 --> 00:15:12.960]  我第一次看見這麼多的義工在我們教會
[00:15:12.960 --> 00:15:15.160]  而當我看見這些義工
[00:15:15.160 --> 00:15:18.560]  一個團隊一個團隊被叫起來站起來
[00:15:18.560 --> 00:15:20.800]  大家爲他們鼓掌的時候
[00:15:20.800 --> 00:15:22.880]  我的眼淚真的掉下來
[00:15:22.880 --> 00:15:27.200]  我第一次看見這個教會的大軍隊
[00:15:27.200 --> 00:15:29.080]  我真的明白一件事情
[00:15:29.080 --> 00:15:31.920]  弟兄姐妹你們纔是教會的英雄
[00:15:31.920 --> 00:15:32.920]  你們
[00:15:32.920 --> 00:15:37.560]  你們纔是教會的英雄
[00:15:37.560 --> 00:15:41.520]  我們在主裏就是一個團隊
[00:15:41.520 --> 00:15:42.600]  第四
[00:15:42.600 --> 00:15:45.040]  我們要互相尊重保守合一
[00:15:45.040 --> 00:15:46.040]  跟我們說來
[00:15:46.040 --> 00:15:48.760]  互相尊重保守合一
[00:15:48.760 --> 00:15:49.760]  換句話說
[00:15:49.760 --> 00:15:52.840]  服飾是要尊重彼此的不同
[00:15:52.840 --> 00:15:54.880]  我們一同攜手前進
[00:15:54.880 --> 00:15:58.400]  而不是勉強成爲一個樣式
[00:15:58.400 --> 00:16:00.000]  在教會成長過程當中
[00:16:00.000 --> 00:16:02.760]  我們一定會有越來越多不同的想法
[00:16:02.760 --> 00:16:04.360]  跟做法
[00:16:04.360 --> 00:16:07.680]  我們一定不斷會面對教會的多元性
[00:16:07.680 --> 00:16:10.800]  以及一體性的挑戰
[00:16:10.800 --> 00:16:13.000]  面對教會的多元性
[00:16:13.000 --> 00:16:15.600]  我們要學習互相的尊重
[00:16:15.600 --> 00:16:18.520]  尊重神在每一個人身上不同的帶領
[00:16:18.520 --> 00:16:22.240]  尊重神在教會整體的帶領
[00:16:22.240 --> 00:16:25.640]  我們要明白神不是隻有一種做事方法
[00:16:25.640 --> 00:16:28.760]  神也不是隻有一種帶領的方式
[00:16:28.760 --> 00:16:30.360]  有一節聖經我非常的喜歡
[00:16:30.360 --> 00:16:32.440]  在列王記上第四章二十九節
[00:16:32.440 --> 00:16:33.760]  我們一同來唸
[00:16:33.760 --> 00:16:38.240]  神賜給所羅摩王極大的智慧聰明和廣大的心
[00:16:38.240 --> 00:16:40.720]  如同海沙不可測量
[00:16:40.720 --> 00:16:41.720]  哇
[00:16:41.720 --> 00:16:43.720]  以前我總以爲
[00:16:43.720 --> 00:16:46.440]  這個所羅摩王之所以得蒙神的祝福
[00:16:46.440 --> 00:16:48.680]  是因爲他的智慧
[00:16:48.680 --> 00:16:50.840]  但我現在發現不是單單因爲他的智慧
[00:16:50.840 --> 00:16:52.680]  還有什麼
[00:16:52.680 --> 00:16:54.640]  廣大的心
[00:16:54.640 --> 00:16:55.560]  哇
[00:16:55.560 --> 00:16:56.160]  跟你媽說
[00:16:56.160 --> 00:17:00.600]  你需要這個廣大的心跟她說
[00:17:00.600 --> 00:17:02.200]  中國話一句話說什麼
[00:17:02.200 --> 00:17:04.120]  宰相的肚裏
[00:17:04.120 --> 00:17:05.680]  給撐船了
[00:17:05.680 --> 00:17:08.200]  不是說肚子很大
[00:17:08.200 --> 00:17:11.560]  而是說你心一定要寬廣了
[00:17:11.560 --> 00:17:14.720]  你一定要廣大的心了
[00:17:14.720 --> 00:17:18.120]  不要再堅持自己的做法跟想法
[00:17:18.120 --> 00:17:20.360]  能夠互相尊重
[00:17:20.360 --> 00:17:24.560]  能夠一同進入到神的心意裏面
[00:17:24.560 --> 00:17:27.960]  另一方面我們面對教會的一體性
[00:17:27.960 --> 00:17:31.320]  我們應當學習保守合一了
[00:17:31.320 --> 00:17:33.560]  以佛所述第四章第三節這裏說
[00:17:33.560 --> 00:17:34.720]  我們一同來唸來
[00:17:34.720 --> 00:17:36.840]  要用和平彼此聯絡
[00:17:36.840 --> 00:17:39.400]  竭力保守聖靈所賜
[00:17:39.400 --> 00:17:41.560]  合而爲一的心
[00:17:41.560 --> 00:17:42.680]  在這裏很清楚講到
[00:17:42.680 --> 00:17:44.440]  合一不是自然而然
[00:17:44.440 --> 00:17:49.040]  合一是我們要竭力去保守
[00:17:49.040 --> 00:17:51.080]  怎麼樣竭力保守呢
[00:17:51.080 --> 00:17:54.720]  首先要除去自己的驕傲
[00:17:54.720 --> 00:17:57.800]  自己的驕傲會讓我們高抬自己
[00:17:57.800 --> 00:17:59.760]  自以爲屬靈
[00:17:59.760 --> 00:18:03.720]  以至於不能夠與別人連結在一起
[00:18:03.720 --> 00:18:05.760]  不但要除去自己的驕傲
[00:18:05.760 --> 00:18:08.360]  更要學習彼此的接納
[00:18:08.360 --> 00:18:10.960]  按照別人的本性來接納
[00:18:10.960 --> 00:18:14.280]  因爲基督正是這樣接納了我們
[00:18:14.280 --> 00:18:17.120]  所以聖經教導說你們要彼此接納
[00:18:17.120 --> 00:18:19.320]  像基督怎麼接納你們
[00:18:19.320 --> 00:18:22.520]  耶穌基督按照我們的本相來接納
[00:18:22.520 --> 00:18:26.240]  我們應當彼此學習這樣的接納
[00:18:26.240 --> 00:18:27.960]  互相尊重
[00:18:27.960 --> 00:18:29.680]  保守合一
[00:18:29.680 --> 00:18:30.800]  唯有這樣
[00:18:30.800 --> 00:18:34.880]  教會才能夠永續不斷地成長下去
[00:18:34.880 --> 00:18:35.760]  Amen
[00:18:35.760 --> 00:18:36.840]  第五
[00:18:36.840 --> 00:18:38.840]  信心跨越慷慨樂事
[00:18:38.840 --> 00:18:39.920]  跟我一同來說來
[00:18:39.920 --> 00:18:42.840]  信心跨越慷慨樂事
[00:18:42.840 --> 00:18:43.320]  換句話說
[00:18:43.320 --> 00:18:46.040]  服侍神必須要憑着信心
[00:18:46.040 --> 00:18:47.760]  不憑眼見
[00:18:47.760 --> 00:18:51.520]  多給人的就必有多給你
