
[00:00:00.000 --> 00:00:04.000]  不知道大家有沒有做過生意,我就沒有
[00:03:29.000 --> 00:03:31.000]  說在別國的謊言來
[00:03:31.000 --> 00:03:35.000]  然後彼得向著數以千計的人
[00:03:35.000 --> 00:03:37.000]  來講他第一篇講道
[00:03:37.000 --> 00:03:38.000]  之後有多少人信主
[00:03:38.000 --> 00:03:40.000]  之後有三千人信主
[00:03:40.000 --> 00:03:42.000]  教會就是這樣而被成立
[00:03:42.000 --> 00:03:46.000]  接著彼得和約翰在聖殿裡面
[00:03:46.000 --> 00:03:49.000]  也醫好一個生來渠腿的人
[00:03:49.000 --> 00:03:51.000]  當時很多人聚集
[00:03:51.000 --> 00:03:53.000]  這麼多人聚集的時候
[00:03:53.000 --> 00:03:56.000]  公會就抓了他們
[00:03:56.000 --> 00:03:59.000]  公會抓了他們審問他們
[00:03:59.000 --> 00:04:03.000]  不過雖然受到公會的壓迫
[00:04:03.000 --> 00:04:04.000]  但是聖經告訴他們
[00:04:04.000 --> 00:04:07.000]  當時的信徒仍然心裡火熱
[00:04:07.000 --> 00:04:08.000]  全福音
[00:04:08.000 --> 00:04:11.000]  甚至求天賦給他們更大的勇氣
[00:04:11.000 --> 00:04:13.000]  更大的膽量
[00:04:13.000 --> 00:04:15.000]  來傳揚福音
[00:04:15.000 --> 00:04:17.000]  所以當時的信徒可以說什麼
[00:04:17.000 --> 00:04:18.000]  無所畏懼
[00:04:18.000 --> 00:04:19.000]  上下一心
[00:04:19.000 --> 00:04:21.000]  勇往直前
[00:04:21.000 --> 00:04:28.000]  這就是當時教會初期的情況
[00:04:28.000 --> 00:04:33.000]  不單止信徒是很火熱地來傳福音
[00:04:33.000 --> 00:04:35.000]  聖經告訴他們什麼
[00:04:35.000 --> 00:04:37.000]  他們都是一心一意
[00:04:37.000 --> 00:04:39.000]  沒有一人說他的東西
[00:04:39.000 --> 00:04:41.000]  有一樣是自己的
[00:04:41.000 --> 00:04:44.000]  大家共用
[00:04:44.000 --> 00:04:45.000]  彼此分享
[00:04:45.000 --> 00:04:47.000]  彼此分擔
[00:04:47.000 --> 00:04:48.000]  有人說
[00:04:48.000 --> 00:04:50.000]  那你不就是共產主義了
[00:04:50.000 --> 00:04:51.000]  是不是共產主義
[00:04:51.000 --> 00:04:53.000]  早期教會
[00:04:53.000 --> 00:04:54.000]  不是
[00:04:54.000 --> 00:04:56.000]  不是共產主義
[00:04:56.000 --> 00:04:59.000]  因為共產主義有什麼很大的分別
[00:04:59.000 --> 00:05:01.000]  因為在共產主義之下
[00:05:01.000 --> 00:05:03.000]  無論你喜不喜歡
[00:05:03.000 --> 00:05:04.000]  同不同意
[00:05:04.000 --> 00:05:06.000]  政府都拿了你的資產來
[00:05:06.000 --> 00:05:10.000]  跟其他的國民公平分配給他們
[00:05:10.000 --> 00:05:12.000]  這就是共產主義裡面的思想
[00:05:12.000 --> 00:05:14.000]  它所強調的是什麼
[00:05:14.000 --> 00:05:18.000]  所有的資源平均分配給國民
[00:05:18.000 --> 00:05:22.000]  而實際上當我們回望中國的歷史
[00:05:22.000 --> 00:05:25.000]  在中國改革開放之前
[00:05:25.000 --> 00:05:26.000]  我聽說
[00:05:26.000 --> 00:05:28.000]  有一段時間
[00:05:28.000 --> 00:05:31.000]  大部分的工人都是拿同一個工資
[00:05:31.000 --> 00:05:32.000]  大家知不知道多少錢
[00:05:32.000 --> 00:05:33.000]  一個月
[00:05:33.000 --> 00:05:36.000]  36元就是問題
[00:05:36.000 --> 00:05:38.000]  大家都經歷過
[00:05:38.000 --> 00:05:39.000]  很長一段時間
[00:05:39.000 --> 00:05:42.000]  無論你做多做少
[00:05:42.000 --> 00:05:44.000]  勤力還是懶惰
[00:05:44.000 --> 00:05:45.000]  效果好不好
[00:05:45.000 --> 00:05:46.000]  不管你
[00:05:46.000 --> 00:05:48.000]  總之工資是不變的
[00:05:48.000 --> 00:05:50.000]  一直都是36元
[00:05:50.000 --> 00:05:52.000]  所以廣東人有句話是什麼
[00:05:52.000 --> 00:05:53.000]  做就36元
[00:05:53.000 --> 00:05:55.000]  不做就36元
[00:05:55.000 --> 00:05:58.000]  你要形容那時候的狀況
[00:05:58.000 --> 00:06:01.000]  但是教會不是這樣的
[00:06:01.000 --> 00:06:04.000]  教會不是強制性
[00:06:04.000 --> 00:06:05.000]  當時教會的
[00:06:05.000 --> 00:06:07.000]  不是強制性要信徒
[00:06:07.000 --> 00:06:09.000]  你將所有的東西捐出來
[00:06:09.000 --> 00:06:12.000]  然後平均分配給教會裡面的人
[00:06:12.000 --> 00:06:15.000]  教會並不是這樣
[00:06:15.000 --> 00:06:18.000]  是完全自願性的
[00:06:18.000 --> 00:06:22.000]  因為他們相信主義者很快就回來
[00:06:22.000 --> 00:06:25.000]  而且他們看到其他很大需要的窮人在他們當中
[00:06:25.000 --> 00:06:28.000]  他們用完全是一種愛心
[00:06:28.000 --> 00:06:31.000]  自發地將他們的田產賣了
[00:06:31.000 --> 00:06:34.000]  來供應其他有需要的信徒
[00:06:34.000 --> 00:06:37.000]  完全是出於他們的愛心
[00:06:37.000 --> 00:06:42.000]  並不是教會強制性的要他們這樣做
[00:06:42.000 --> 00:06:45.000]  所以有些人說
[00:06:45.000 --> 00:06:48.000]  早期的教會並不是共產主義
[00:06:48.000 --> 00:06:50.000]  是公用主義
[00:06:50.000 --> 00:06:51.000]  英文是Communism
[00:06:51.000 --> 00:06:52.000]  不是Communism
[00:06:52.000 --> 00:06:53.000]  是Communism
[00:06:53.000 --> 00:06:55.000]  大家一起用
[00:06:55.000 --> 00:06:58.000]  他們的奉獻出來
[00:06:58.000 --> 00:06:59.000]  不是強制性的
[00:06:59.000 --> 00:07:00.000]  而是自願性
[00:07:00.000 --> 00:07:01.000]  出於愛
[00:07:01.000 --> 00:07:02.000]  也都由於這個愛語
[00:07:02.000 --> 00:07:05.000]  當時很多信徒的慷慨
[00:07:05.000 --> 00:07:07.000]  所以聖經告訴他們
[00:07:07.000 --> 00:07:10.000]  眾人也都蒙大恩
[00:07:10.000 --> 00:07:13.000]  他們沒有缺乏
[00:07:13.000 --> 00:07:19.000]  因為信徒們都願意將他們的田產房屋賣了
[00:07:19.000 --> 00:07:22.000]  然後就給了教會的領袖
[00:07:22.000 --> 00:07:25.000]  讓他們分級各人
[00:07:25.000 --> 00:07:26.000]  然後再跳下去
[00:07:26.000 --> 00:07:27.000]  有一個人
[00:07:27.000 --> 00:07:29.000]  特別提到有一個人
[00:07:29.000 --> 00:07:30.000]  利美人
[00:07:30.000 --> 00:07:32.000]  他的名字叫做約瑟
[00:07:32.000 --> 00:07:34.000]  不過大家不是太熟悉約瑟
[00:07:34.000 --> 00:07:36.000]  因為大家都聽過他的別名
[00:07:36.000 --> 00:07:38.000]  巴拿巴
[00:07:38.000 --> 00:07:41.000]  這個巴拿巴有什麼要提他呢
[00:07:41.000 --> 00:07:44.000]  因為他當時是一個有田地的人
[00:07:44.000 --> 00:07:46.000]  不過他將他的田地全部賣了
[00:07:46.000 --> 00:07:47.000]  然後怎樣
[00:07:47.000 --> 00:07:51.000]  將賣了的錢全部交到使徒的腳前
[00:07:51.000 --> 00:07:53.000]  一句很簡單的說話
[00:07:53.000 --> 00:07:55.000]  賣了田地
[00:07:55.000 --> 00:07:58.000]  然後將價錢拿來放在使徒面前
[00:07:58.000 --> 00:08:00.000]  幾一三兩句的說話
[00:08:00.000 --> 00:08:02.000]  我想大家留意
[00:08:02.000 --> 00:08:03.000]  是呀
[00:08:03.000 --> 00:08:04.000]  兩三句說話
[00:08:04.000 --> 00:08:05.000]  但是這兩三句說話
[00:08:05.000 --> 00:08:07.000]  絕不簡單
[00:08:07.000 --> 00:08:08.000]  我問你
[00:08:08.000 --> 00:08:09.000]  你想像一下
[00:08:09.000 --> 00:08:10.000]  你將你的房子
[00:08:10.000 --> 00:08:11.000]  你的投資物業
[00:08:11.000 --> 00:08:12.000]  你的股票
[00:08:12.000 --> 00:08:13.000]  你的基金
[00:08:13.000 --> 00:08:17.000]  全部賣光
[00:08:17.000 --> 00:08:19.000]  然後將每一分每一錢
[00:08:19.000 --> 00:08:23.000]  分給教會裡面有需要的人
[00:08:23.000 --> 00:08:26.000]  聽起來好像是一個很高尚的舉動
[00:08:26.000 --> 00:08:27.000]  是不是
[00:08:27.000 --> 00:08:28.000]  很高尚
[00:08:28.000 --> 00:08:29.000]  很高貴的舉動
[00:08:29.000 --> 00:08:32.000]  但是
[00:08:32.000 --> 00:08:34.000]  無論這個目的
[00:08:34.000 --> 00:08:37.000]  或者那個原因是如何高尚
[00:08:37.000 --> 00:08:38.000]  頂著你會嗎
[00:08:38.000 --> 00:08:40.000]  你會這樣做嗎
[00:08:40.000 --> 00:08:42.000]  一點都不容易
[00:08:42.000 --> 00:08:43.000]  一點都不容易
[00:08:43.000 --> 00:08:45.000]  不過這個巴拿巴
[00:08:45.000 --> 00:08:46.000]  他不單止願意
[00:08:46.000 --> 00:08:47.000]  他實際也有行動
[00:08:47.000 --> 00:08:49.000]  他真的這樣做了出來
[00:08:49.000 --> 00:08:50.000]  留意就是
[00:08:50.000 --> 00:08:54.000]  聖經裡面是第一次提巴拿巴這個人
[00:08:54.000 --> 00:08:56.000]  但是不是最後一次
[00:08:56.000 --> 00:08:57.000]  事實上
[00:08:57.000 --> 00:09:01.000]  巴拿巴在整個新教會成立
[00:09:01.000 --> 00:09:03.000]  初期教會成立的時候
[00:09:03.000 --> 00:09:04.000]  巴拿巴是一個
[00:09:04.000 --> 00:09:07.000]  頗為重要的人物
[00:09:07.000 --> 00:09:10.000]  他在教會裡面
[00:09:10.000 --> 00:09:11.000]  他的參與
[00:09:11.000 --> 00:09:12.000]  他的貢獻
[00:09:12.000 --> 00:09:14.000]  他的角色
[00:09:14.000 --> 00:09:16.000]  並不是賣完奸
[00:09:16.000 --> 00:09:17.000]  賣完他的田產
[00:09:17.000 --> 00:09:18.000]  拿了錢
[00:09:18.000 --> 00:09:19.000]  接著就翹起雙手
[00:09:19.000 --> 00:09:21.000]  我要做的都做了
[00:09:21.000 --> 00:09:22.000]  我可以翹起雙手
[00:09:22.000 --> 00:09:23.000]  怎麼樣
[00:09:23.000 --> 00:09:24.000]  等上天堂了
[00:09:24.000 --> 00:09:25.000]  是不是
[00:09:25.000 --> 00:09:27.000]  他不是這樣的
[00:09:27.000 --> 00:09:28.000]  他是繼續
[00:09:28.000 --> 00:09:30.000]  你看整個新約的歷史
[00:09:30.000 --> 00:09:31.000]  他是繼續
[00:09:31.000 --> 00:09:35.000]  在初期教會的福音建立上面
[00:09:35.000 --> 00:09:36.000]  教會的廣傳上面
[00:09:36.000 --> 00:09:37.000]  他是怎麼樣
[00:09:37.000 --> 00:09:39.000]  很積極參與的
[00:09:39.000 --> 00:09:40.000]  正所謂什麼
[00:09:40.000 --> 00:09:42.000]  又出錢又出力
[00:09:42.000 --> 00:09:44.000]  其中一個大家講為人知的事
[00:09:44.000 --> 00:09:45.000]  很明顯
[00:09:45.000 --> 00:09:46.000]  大家記不記得
[00:09:46.000 --> 00:09:48.000]  保羅那時候逼迫教會
[00:09:48.000 --> 00:09:50.000]  在逼迫教會的路上的時候
[00:09:50.000 --> 00:09:52.000]  就遇到復活的主
[00:09:52.000 --> 00:09:53.000]  然後很明顯
[00:09:53.000 --> 00:09:54.000]  成為基督徒
[00:09:54.000 --> 00:09:55.000]  是不是
[00:09:55.000 --> 00:09:56.000]  不過
[00:09:56.000 --> 00:09:57.000]  雖然成為基督徒
[00:09:57.000 --> 00:10:01.000]  由於他過往那種逼迫教會的
[00:10:01.000 --> 00:10:05.000]  恐怖的事蹟
[00:10:05.000 --> 00:10:08.000]  當時沒有一個信徒
[00:10:08.000 --> 00:10:09.000]  肯接待他
[00:10:09.000 --> 00:10:10.000]  肯親近他
[00:10:10.000 --> 00:10:12.000]  我怎麼知道他是不是假的
[00:10:12.000 --> 00:10:13.000]  其他信徒
[00:10:13.000 --> 00:10:15.000]  見到我跟保羅走在一起的時候
[00:10:15.000 --> 00:10:17.000]  就當我都成為他的一夥
[00:10:17.000 --> 00:10:18.000]  在逼迫教會
[00:10:18.000 --> 00:10:20.000]  所以當時沒有其他的信徒
[00:10:20.000 --> 00:10:22.000]  願意接待他
[00:10:22.000 --> 00:10:25.000]  願意跟他有交往
[00:10:25.000 --> 00:10:28.000]  除了這個巴拿巴
[00:10:28.000 --> 00:10:30.000]  巴拿巴其實冒很大的險
[00:10:30.000 --> 00:10:31.000]  大家想想是不是
[00:10:31.000 --> 00:10:34.000]  他跟保羅走在一起的時候
[00:10:34.000 --> 00:10:38.000]  很容易引起其他信徒的誤會
[00:10:38.000 --> 00:10:41.000]  不過他願意冒這個險
[00:10:41.000 --> 00:10:42.000]  為什麼
[00:10:42.000 --> 00:10:44.000]  我相信很簡單的
[00:10:44.000 --> 00:10:46.000]  因為其實他看到一件事
[00:10:46.000 --> 00:10:48.000]  每一個人都有他的過去
[00:10:48.000 --> 00:10:51.000]  每一個人都有做錯的事情
[00:10:51.000 --> 00:10:53.000]  但是同一個時候
[00:10:53.000 --> 00:10:56.000]  每一個人都配得一個機會
[00:10:56.000 --> 00:10:58.000]  來去改過
[00:10:58.000 --> 00:10:59.000]  是不是
[00:10:59.000 --> 00:11:00.000]  只要我們每一個人
[00:11:00.000 --> 00:11:03.000]  都有這個改過的機會的時候
[00:11:03.000 --> 00:11:05.000]  我們就不能夠抹殺
[00:11:05.000 --> 00:11:09.000]  每一個人這個機會
[00:11:09.000 --> 00:11:10.000]  也都由於巴拿巴
[00:11:10.000 --> 00:11:12.000]  保羅被接納
[00:11:12.000 --> 00:11:13.000]  被教會所接納
[00:11:13.000 --> 00:11:15.000]  最後成為一個
[00:11:15.000 --> 00:11:16.000]  大家都知道
[00:11:16.000 --> 00:11:18.000]  很偉大的使徒
[00:11:18.000 --> 00:11:19.000]  是不是
[00:11:19.000 --> 00:11:23.000]  難怪當時教會給巴拿巴一個外號
[00:11:23.000 --> 00:11:24.000]  叫做什麼
[00:11:24.000 --> 00:11:26.000]  勸慰子
[00:11:26.000 --> 00:11:28.000]  就是鼓勵別人的人
[00:11:28.000 --> 00:11:31.000]  很明顯鼓勵別人
[00:11:31.000 --> 00:11:34.000]  是巴拿巴的一個恩賜
[00:11:34.000 --> 00:11:35.000]  也都由於這樣
[00:11:35.000 --> 00:11:39.000]  早期教會在眾人使用他的恩賜
[00:11:39.000 --> 00:11:42.000]  來各自投入教會的時候
[00:11:42.000 --> 00:11:45.000]  教會就在這樣的氛圍裏面被建立
[00:11:45.000 --> 00:11:48.000]  很快地廣傳出去
[00:11:48.000 --> 00:11:50.000]  每一個人都按照他們的恩賜
[00:11:50.000 --> 00:11:52.000]  來服侍教會
[00:11:52.000 --> 00:11:55.000]  參與天國的時工
[00:11:55.000 --> 00:12:01.000]  不過當教會在聖靈的帶領底下
[00:12:01.000 --> 00:12:03.000]  福音工作很迅速
[00:12:03.000 --> 00:12:04.000]  很快被發展
[00:12:04.000 --> 00:12:11.000]  不過在教會興旺的同時
[00:12:11.000 --> 00:12:16.000]  撒旦也都是參與教會的工作當中
[00:12:16.000 --> 00:12:17.000]  沒有偷懶
[00:12:17.000 --> 00:12:19.000]  撒旦最厲害的是什麼
[00:12:19.000 --> 00:12:22.000]  撒旦最厲害就是把高貴
[00:12:22.000 --> 00:12:27.000]  高尚的行動
[00:12:27.000 --> 00:12:29.000]  將它變為邪惡
[00:12:29.000 --> 00:12:31.000]  聖經告訴我們
[00:12:31.000 --> 00:12:34.000]  撒旦進入了一個信徒的心中
[00:12:34.000 --> 00:12:38.000]  這個信徒的名字叫做阿拿尼亞
[00:12:38.000 --> 00:12:43.000]  大概巴拿巴賣了他們的房產之後
[00:12:43.000 --> 00:12:45.000]  大家想像一下當時是怎樣的
[00:12:45.000 --> 00:12:49.000]  整個教會上下都讚巴拿巴
[00:12:49.000 --> 00:12:51.000]  巴拿巴真是好東西
[00:12:51.000 --> 00:12:53.000]  得到很多的讚賞
[00:12:53.000 --> 00:12:55.000]  很高的推崇
[00:12:55.000 --> 00:12:58.000]  阿拿尼亞看在眼裏
[00:12:58.000 --> 00:13:00.000]  有羨慕有妒忌
[00:13:00.000 --> 00:13:02.000]  我也想這樣
[00:13:02.000 --> 00:13:04.000]  上下教會每個人都讚我
[00:13:04.000 --> 00:13:06.000]  去到哪裡都聽到別人讚他的
[00:13:06.000 --> 00:13:10.000]  我也應該可以這樣
[00:13:10.000 --> 00:13:20.000]  但是他們卻是不想
[00:13:20.000 --> 00:13:24.000]  將他們所有的錢都給過教會
[00:13:24.000 --> 00:13:26.000]  在這個時候
[00:13:26.000 --> 00:13:31.000]  讓我想起當時的蛇
[00:13:31.000 --> 00:13:33.000]  如何欺騙夏娃
[00:13:33.000 --> 00:13:36.000]  大家記不記得蛇怎樣欺騙夏娃
[00:13:36.000 --> 00:13:37.000]  蛇就跟夏娃說
[00:13:37.000 --> 00:13:42.000]  神不是一定不讓你吃這棵樹的果子
[00:13:42.000 --> 00:13:45.000]  你吃了這個果子也不是一定會死的
[00:13:45.000 --> 00:13:47.000]  反而要小心
[00:13:47.000 --> 00:13:49.000]  神怕你吃了這個果子之後
[00:13:49.000 --> 00:13:51.000]  眼睛明亮了
[00:13:51.000 --> 00:13:53.000]  能夠分辨善惡
[00:13:53.000 --> 00:13:55.000]  是這樣的
[00:13:55.000 --> 00:13:57.000]  我們叫這個叫什麼
[00:13:57.000 --> 00:13:59.000]  甜言蜜語
[00:13:59.000 --> 00:14:01.000]  以假亂真
[00:14:01.000 --> 00:14:03.000]  有時候不知道大家有沒有感覺
[00:14:03.000 --> 00:14:05.000]  有沒有搞錯當年的夏娃
[00:14:05.000 --> 00:14:07.000]  這麼容易相信這條蛇
[00:14:07.000 --> 00:14:10.000]  明明很明顯一聽就知道是謊話
[00:14:10.000 --> 00:14:12.000]  不過大家有沒有留意一件事
[00:14:12.000 --> 00:14:16.000]  很多時候很明顯是謊話
[00:14:16.000 --> 00:14:18.000]  人都會相信的
[00:14:18.000 --> 00:14:20.000]  最近有一段新聞
[00:14:20.000 --> 00:14:22.000]  大家應該知道
[00:14:22.000 --> 00:14:24.000]  在印度和巴基斯坦
[00:14:24.000 --> 00:14:26.000]  有軍事衝突
[00:14:26.000 --> 00:14:30.000]  他們兩個都說我贏了這場衝突
[00:14:30.000 --> 00:14:34.000]  我打敗對方的戰機
[00:14:34.000 --> 00:14:38.000]  兩個都在他們國家裡面慶祝勝利
[00:14:38.000 --> 00:14:41.000]  特朗普更加第一時間走出來
[00:14:41.000 --> 00:14:45.000]  他們的和解都是因為我在中間調停
[00:14:45.000 --> 00:14:48.000]  不過當然這兩個國家同一個時間否認
[00:14:48.000 --> 00:14:50.000]  各有各說的
[00:14:50.000 --> 00:14:52.000]  我們信誰
[00:14:52.000 --> 00:14:54.000]  誰在說謊
[00:14:54.000 --> 00:14:56.000]  今天這個世界很有趣
[00:14:56.000 --> 00:15:00.000]  你可以說人無恥一面無敵
[00:15:00.000 --> 00:15:02.000]  你能夠夠膽說出口的時候
[00:15:02.000 --> 00:15:04.000]  就有人會相信
[00:15:04.000 --> 00:15:06.000]  似乎這個世界是這樣的
[00:15:06.000 --> 00:15:08.000]  我同一時間在想
[00:15:08.000 --> 00:15:10.000]  撒旦會不會用同樣的方式
[00:15:10.000 --> 00:15:12.000]  來跟阿拿尼亞說話呢
[00:15:12.000 --> 00:15:15.000]  可能他會這樣跟阿拿尼亞說
[00:15:15.000 --> 00:15:18.000]  巴拿巴賣的很少田地
[00:15:18.000 --> 00:15:21.000]  他都可以得到這麼大的讚賞
[00:15:21.000 --> 00:15:23.000]  這麼高的推崇
[00:15:23.000 --> 00:15:24.000]  你都可以得到的
[00:15:24.000 --> 00:15:26.000]  這塊地比那塊地大很多
[00:15:26.000 --> 00:15:27.000]  你賣完之後
[00:15:27.000 --> 00:15:28.000]  你可以保留一半
[00:15:28.000 --> 00:15:31.000]  你所給教會的錢都多過巴拿巴的錢
[00:15:31.000 --> 00:15:33.000]  多好
[00:15:33.000 --> 00:15:35.000]  如魚熊掌
[00:15:35.000 --> 00:15:37.000]  兩者兼得
[00:15:37.000 --> 00:15:39.000]  豈不樂乎
[00:15:39.000 --> 00:15:41.000]  就是這樣
[00:15:41.000 --> 00:15:42.000]  就是這樣
[00:15:42.000 --> 00:15:44.000]  阿拿尼亞就是將撒旦
[00:15:44.000 --> 00:15:47.000]  放在心裡面那個邪惡的意念
[00:15:47.000 --> 00:15:50.000]  轉化成為行動
[00:15:50.000 --> 00:15:53.000]  我不知道為什麼
[00:15:53.000 --> 00:15:56.000]  彼得會知道阿拿尼亞說謊
[00:15:56.000 --> 00:15:57.000]  也許有人通風報信
[00:15:57.000 --> 00:15:58.000]  也許聖靈告訴他
[00:15:58.000 --> 00:16:00.000]  聖經沒有說
[00:16:00.000 --> 00:16:03.000]  不過當彼得知道了
[00:16:03.000 --> 00:16:07.000]  阿拿尼亞刻意的說謊的時候
[00:16:07.000 --> 00:16:08.000]  你看著
[00:16:08.000 --> 00:16:11.000]  彼得毫不留情的就跟阿拿尼亞說
[00:16:11.000 --> 00:16:15.000]  為什麼撒旦會充滿了你的心
[00:16:15.000 --> 00:16:16.000]  叫你什麼
[00:16:16.000 --> 00:16:17.000]  叫你欺控聖靈
[00:16:17.000 --> 00:16:22.000]  將田地賣了你的錢留一點給自己
[00:16:22.000 --> 00:16:23.000]  你這樣做的時候
[00:16:23.000 --> 00:16:25.000]  你不是欺騙人
[00:16:25.000 --> 00:16:26.000]  那是什麼
[00:16:26.000 --> 00:16:29.000]  那是欺控神鳥
[00:16:29.000 --> 00:16:30.000]  問題
[00:16:30.000 --> 00:16:31.000]  這個阿拿尼亞的問題
[00:16:31.000 --> 00:16:35.000]  不是在於他有沒有賣掉他的田產
[00:16:35.000 --> 00:16:37.000]  他的問題也不在於
[00:16:37.000 --> 00:16:40.000]  他有沒有傳授給教會
[00:16:40.000 --> 00:16:42.000]  他的問題在於什麼
[00:16:42.000 --> 00:16:48.000]  他的問題在於他刻意說謊
[00:16:48.000 --> 00:16:49.000]  而說這個謊話
[00:16:49.000 --> 00:16:50.000]  欺騙的
[00:16:50.000 --> 00:16:51.000]  彼得說得很清楚
[00:16:51.000 --> 00:16:52.000]  你不是在欺騙
[00:16:52.000 --> 00:16:54.000]  你不是在欺騙人
[00:16:54.000 --> 00:16:55.000]  你是在欺騙神
[00:16:55.000 --> 00:16:56.000]  為什麼
[00:16:56.000 --> 00:16:58.000]  為什麼會是在欺騙神
[00:16:58.000 --> 00:17:00.000]  因為阿拿尼亞
[00:17:00.000 --> 00:17:03.000]  他裝扮他是一個願意完全奉獻的人
[00:17:03.000 --> 00:17:05.000]  同一個時間沒有這麼做
[00:17:05.000 --> 00:17:06.000]  他不是這樣的人
[00:17:06.000 --> 00:17:08.000]  他扮一個屬靈的人
[00:17:08.000 --> 00:17:10.000]  他扮一個很慷慨的人
[00:17:10.000 --> 00:17:13.000]  而他不是
[00:17:13.000 --> 00:17:16.000]  這就是主耶穌在地上工作的時候
[00:17:16.000 --> 00:17:19.000]  他所極力抨擊的一種什麼
[00:17:19.000 --> 00:17:25.000]  假冒為善
[00:17:25.000 --> 00:17:27.000]  這個假冒為善
[00:17:27.000 --> 00:17:30.000]  這個謊言不只是欺騙當時的門徒
[00:17:30.000 --> 00:17:32.000]  也是欺騙聖靈
[00:17:32.000 --> 00:17:33.000]  為什麼
