
[00:00:00.000 --> 00:00:03.360]  我們今天的題目是《廣見關係》
[00:08:10.220 --> 00:08:12.220]  就只買了一杯
[00:08:12.220 --> 00:08:14.220]  買了一杯是怎樣呢
[00:08:14.220 --> 00:08:16.220]  我拿了兩支飲桶
[00:08:16.220 --> 00:08:18.220]  我就拿到
[00:08:18.220 --> 00:08:22.220]  我師母的面前
[00:08:22.220 --> 00:08:25.220]  我就說了句非常動人的話
[00:08:25.220 --> 00:08:27.220]  我說
[00:08:27.220 --> 00:08:31.220]  我夠錢只買一杯的奶昔
[00:08:31.220 --> 00:08:34.220]  但我願意和你分享
[00:08:34.220 --> 00:08:37.220]  一人一支的飲桶
[00:08:37.220 --> 00:08:40.220]  我非常不自私
[00:08:40.220 --> 00:08:42.220]  但結了婚之後
[00:08:42.220 --> 00:08:45.220]  剛剛前段時間
[00:08:45.220 --> 00:08:47.220]  不好意思
[00:08:47.220 --> 00:08:49.220]  我不是想擺蘇蓉
[00:08:49.220 --> 00:08:51.220]  我師母上臺
[00:08:51.220 --> 00:08:54.220]  在家裏要多做點事
[00:08:54.220 --> 00:08:57.220]  心裏不停地想
[00:08:57.220 --> 00:08:59.220]  這個應該是師母做的
[00:08:59.220 --> 00:09:01.220]  爲什麼要我做呢
[00:09:01.220 --> 00:09:02.220]  其實很簡單
[00:09:02.220 --> 00:09:05.220]  師母那時候很好心
[00:09:05.220 --> 00:09:07.220]  接受了這個職責
[00:09:07.220 --> 00:09:10.220]  但好像以後就要她做
[00:09:10.220 --> 00:09:11.220]  你明不明白
[00:09:11.220 --> 00:09:13.220]  不知道你有沒有這些問題
[00:09:13.220 --> 00:09:16.220]  其實是我的問題
[00:09:16.220 --> 00:09:17.220]  一直都要她做
[00:09:17.220 --> 00:09:18.220]  她不做的時候
[00:09:18.220 --> 00:09:19.220]  你就會覺得
[00:09:19.220 --> 00:09:20.220]  硬着硬着
[00:09:20.220 --> 00:09:24.220]  自私的心慢慢出來
[00:09:24.220 --> 00:09:27.220]  有人說過這個故事
[00:09:27.220 --> 00:09:29.220]  我將它改一改
[00:09:29.220 --> 00:09:33.220]  它叫做婚姻感冒的五部曲
[00:09:33.220 --> 00:09:37.220]  就是說婚姻裏頭的五年會是怎樣呢
[00:09:37.220 --> 00:09:39.220]  結了婚第一年
[00:09:39.220 --> 00:09:41.220]  太太不舒服
[00:09:41.220 --> 00:09:43.220]  寶貝豬豬
[00:09:43.220 --> 00:09:45.220]  你流鼻水
[00:09:45.220 --> 00:09:48.220]  我已經打了911
[00:09:48.220 --> 00:09:50.220]  我要求他們
[00:09:50.220 --> 00:09:53.220]  立刻送你去Stanford Hospital
[00:09:53.220 --> 00:09:57.220]  我知道你不喜歡醫院的食物
[00:09:57.220 --> 00:10:00.220]  我會去鯉魚門叫外賣
[00:10:00.220 --> 00:10:04.220]  你安心休息一個星期
[00:10:04.220 --> 00:10:06.220]  第二年
[00:10:06.220 --> 00:10:08.220]  不是叫寶貝豬豬
[00:10:08.220 --> 00:10:09.220]  也好
[00:10:09.220 --> 00:10:11.220]  老婆
[00:10:11.220 --> 00:10:12.220]  你咳得很厲害
[00:10:12.220 --> 00:10:14.220]  我和你約好醫生
[00:10:14.220 --> 00:10:17.220]  我已經爲了你準備了一盆熱水
[00:10:17.220 --> 00:10:19.220]  暖水洗腳
[00:10:19.220 --> 00:10:20.220]  洗好之後
[00:10:20.220 --> 00:10:22.220]  你就上牀休息
[00:10:22.220 --> 00:10:24.220]  Pretty good
[00:10:24.220 --> 00:10:25.220]  第三年
[00:10:25.220 --> 00:10:27.220]  阿英
[00:10:27.220 --> 00:10:29.220]  好像有點發燒
[00:10:29.220 --> 00:10:32.220]  快點自己開車去藥房買退燒藥
[00:10:32.220 --> 00:10:35.220]  我幫你照顧寶寶
[00:10:35.220 --> 00:10:37.220]  都OK
[00:10:37.220 --> 00:10:39.220]  第四年
[00:10:39.220 --> 00:10:41.220]  喂
[00:10:41.220 --> 00:10:43.220]  你幫那些小朋友喂好飯
[00:10:43.220 --> 00:10:45.220]  洗好涼
[00:10:45.220 --> 00:10:47.220]  洗好碗之後
[00:10:47.220 --> 00:10:49.220]  就真的要上牀休息
[00:10:49.220 --> 00:10:51.220]  第五年
[00:10:51.220 --> 00:10:53.220]  哇
[00:10:53.220 --> 00:10:55.220]  你用不用這麼大聲咳得
[00:10:55.220 --> 00:10:57.220]  吵着我看電視
[00:10:57.220 --> 00:10:59.220]  你咳的去別的房間咳
[00:10:59.220 --> 00:11:00.220]  還有
[00:11:00.220 --> 00:11:02.220]  咳要用手掩住
[00:11:02.220 --> 00:11:04.220]  不要傳給我
[00:11:04.220 --> 00:11:07.220]  這個雖然好像很誇張
[00:11:07.220 --> 00:11:10.220]  婚姻感冒的五部曲
[00:11:10.220 --> 00:11:12.220]  如果我們不小心的時候
[00:11:12.220 --> 00:11:15.220]  這些自私自利那種心態
[00:11:15.220 --> 00:11:18.220]  慢慢地爬進來
[00:11:18.220 --> 00:11:22.220]  自私不單止破壞這個關係
[00:11:22.220 --> 00:11:25.220]  還會製造很多的紛爭
[00:11:25.220 --> 00:11:28.220]  在《針研》28章25節那裏這麼說
[00:11:28.220 --> 00:11:30.220]  他說自私製造紛爭
[00:11:30.220 --> 00:11:36.220]  信靠上主是複雜無窮
[00:11:36.220 --> 00:11:40.220]  在香港你會發覺很多的媒體
[00:11:40.220 --> 00:11:42.220]  到時候都會有些新聞出來
[00:11:42.220 --> 00:11:45.220]  就是爭那些財產
[00:11:45.220 --> 00:11:47.220]  爭那些財產
[00:11:47.220 --> 00:11:49.220]  層出不窮
[00:11:49.220 --> 00:11:54.220]  紛爭源自自私那種心態
[00:11:54.220 --> 00:11:56.220]  所以爲什麼我們今天
[00:11:56.220 --> 00:11:58.220]  在我們生活的圈子裏面
[00:11:58.220 --> 00:12:00.220]  有這麼多的紛爭
[00:12:00.220 --> 00:12:02.220]  爲什麼有這麼多的爭鬥
[00:12:02.220 --> 00:12:05.220]  其實都是自私自利那種心態
[00:12:05.220 --> 00:12:08.220]  人人都知道自私自利不好
[00:12:08.220 --> 00:12:12.220]  但是爲什麼我們仍然都會做這些呢
[00:12:12.220 --> 00:12:14.220]  其中有兩個最主要的原因
[00:12:14.220 --> 00:12:17.220]  第一就是人的罪性
[00:12:17.220 --> 00:12:20.220]  人的罪性就是自私自利
[00:12:20.220 --> 00:12:23.220]  你會發覺那些BB
[00:12:23.220 --> 00:12:25.220]  你不需要教他
[00:12:25.220 --> 00:12:29.220]  兩歲已經開始了,抓住東西不放
[00:12:29.220 --> 00:12:32.220]  不用教的,這是人的罪性
[00:12:32.220 --> 00:12:35.220]  我記得我看過一個故事
[00:12:35.220 --> 00:12:39.220]  當中國大陸那時候
[00:12:39.220 --> 00:12:41.220]  大概在七十年代
[00:12:41.220 --> 00:12:45.220]  因爲那時候經濟不是很好
[00:12:45.220 --> 00:12:47.220]  不是很充裕
[00:12:47.220 --> 00:12:50.220]  有一對夫婦,食物都不是很多
[00:12:50.220 --> 00:12:53.220]  他的太太很喜歡喫東西
[00:12:53.220 --> 00:12:56.220]  她的丈夫也不介意
[00:12:56.220 --> 00:13:00.220]  在那段時間裏
[00:13:00.220 --> 00:13:06.220]  她的太太有時候會有食物
[00:13:06.220 --> 00:13:09.220]  她就會喫多一點
[00:13:09.220 --> 00:13:12.220]  留少一點給她的丈夫
[00:13:12.220 --> 00:13:14.220]  當然她丈夫不知道
[00:13:14.220 --> 00:13:16.220]  但是當她的丈夫去世之後
[00:13:16.220 --> 00:13:18.220]  她就和朋友聊天
[00:13:18.220 --> 00:13:20.220]  就在那裏懺悔
[00:13:20.220 --> 00:13:22.220]  其實那時候我真的不應該這樣
[00:13:22.220 --> 00:13:24.220]  我忍不住
[00:13:24.220 --> 00:13:26.220]  我就拿了丈夫的食物
[00:13:26.220 --> 00:13:28.220]  多喫幾口
[00:13:28.220 --> 00:13:31.220]  這是人的自私心
[00:13:31.220 --> 00:13:33.220]  很自然的就出來了
[00:13:33.220 --> 00:13:35.220]  還有第二個原因
[00:13:35.220 --> 00:13:37.220]  就是人的自我中心
[00:13:37.220 --> 00:13:42.220]  每件事都好像圍着你去轉
[00:13:42.220 --> 00:13:44.220]  整個世界或者你的朋友
[00:13:44.220 --> 00:13:45.220]  你的家人
[00:13:45.220 --> 00:13:48.220]  都是圍着你做一箇中心
[00:13:48.220 --> 00:13:50.220]  其實也不怪你
[00:13:50.220 --> 00:13:52.220]  因爲我們現在的廣告
[00:13:52.220 --> 00:13:55.220]  都是自我中心的
[00:13:55.220 --> 00:13:57.220]  比如很出名的飲品
[00:13:57.220 --> 00:13:59.220]  S字頭那個
[00:13:59.220 --> 00:14:01.220]  我在這裏不能賣廣告
[00:14:01.220 --> 00:14:03.220]  S字頭那個
[00:14:03.220 --> 00:14:05.220]  Sprite
[00:14:05.220 --> 00:14:07.220]  他說什麼呢
[00:14:07.220 --> 00:14:09.220]  Obey your thirst
[00:14:09.220 --> 00:14:12.220]  聽從你口渴的呼喚
[00:14:12.220 --> 00:14:16.220]  你看到是你的口渴的呼喚
[00:14:16.220 --> 00:14:20.220]  還有另一個名牌
[00:14:20.220 --> 00:14:22.220]  N那個
[00:14:22.220 --> 00:14:25.220]  Nike
[00:14:25.220 --> 00:14:26.220]  他說什麼呢
[00:14:26.220 --> 00:14:28.220]  Just do it
[00:14:28.220 --> 00:14:29.220]  不管什麼東西
[00:14:29.220 --> 00:14:30.220]  不管什麼人
[00:14:30.220 --> 00:14:32.220]  Just do it
[00:14:32.220 --> 00:14:33.220]  你去做就行了
[00:14:33.220 --> 00:14:35.220]  最近你會發覺
[00:14:35.220 --> 00:14:37.220]  在一個電視裏
[00:14:37.220 --> 00:14:38.220]  一個汽車的廣告
[00:14:38.220 --> 00:14:40.220]  我又不說名字了
[00:14:40.220 --> 00:14:42.220]  我不說了
[00:14:42.220 --> 00:14:44.220]  有個M字頭
[00:14:44.220 --> 00:14:47.220]  你會發覺他開了這部車
[00:14:47.220 --> 00:14:49.220]  那部車很衝擊的
[00:14:49.220 --> 00:14:51.220]  又能夠上斜路
[00:14:51.220 --> 00:14:52.220]  然後又飛
[00:14:52.220 --> 00:14:55.220]  然後又去到一個火車的上面
[00:14:55.220 --> 00:14:56.220]  你知不知道是誰
[00:14:56.220 --> 00:14:59.220]  然後由火車那裏騎下來
[00:14:59.220 --> 00:15:02.220]  橫衝直撞
[00:15:02.220 --> 00:15:03.220]  都不管別人的
[00:15:03.220 --> 00:15:05.220]  騎到火車頂上
[00:15:05.220 --> 00:15:07.220]  當然他廣告下面有個
[00:15:07.220 --> 00:15:08.220]  這個是什麼
[00:15:08.220 --> 00:15:09.220]  特技來的
[00:15:09.220 --> 00:15:11.220]  你們不要學了
[00:15:11.220 --> 00:15:13.220]  其實你會發覺這些廣告
[00:15:13.220 --> 00:15:15.220]  很多都是什麼
[00:15:15.220 --> 00:15:17.220]  自我爲中心
[00:15:17.220 --> 00:15:19.220]  你開着一部這麼有馬力的車
[00:15:19.220 --> 00:15:21.220]  你就可以橫衝直撞
[00:15:21.220 --> 00:15:22.220]  是嗎
[00:15:22.220 --> 00:15:24.220]  這個是自我中心
[00:15:24.220 --> 00:15:25.220]  所以
[00:15:25.220 --> 00:15:27.220]  神叫我們要放下我們自己
[00:15:27.220 --> 00:15:29.220]  不要只顧着自己
[00:15:29.220 --> 00:15:32.220]  要關心別人的需要
[00:15:32.220 --> 00:15:35.220]  貝勒比書在第二章三字至四字裏這樣說
[00:15:35.220 --> 00:15:37.220]  他說不要自私自利
[00:15:37.220 --> 00:15:39.220]  不要貪圖虛名
[00:15:39.220 --> 00:15:41.220]  要彼此的謙讓
[00:15:41.220 --> 00:15:43.220]  看別人比自己高明
[00:15:43.220 --> 00:15:45.220]  不要只顧自己
[00:15:45.220 --> 00:15:48.220]  也要關心別人的利益
[00:15:48.220 --> 00:15:50.220]  這裏我圈住他們
[00:15:50.220 --> 00:15:51.220]  不要只顧自己
[00:15:51.220 --> 00:15:54.220]  也要關心別人的利益
[00:15:54.220 --> 00:15:56.220]  其實這個關顧他人
[00:15:56.220 --> 00:15:59.220]  就是對付自私自利最好的良方
[00:15:59.220 --> 00:16:01.220]  最好的一個備放
[00:16:01.220 --> 00:16:04.220]  關顧別人的利益
[00:16:04.220 --> 00:16:06.220]  別人的好處
[00:16:06.220 --> 00:16:08.220]  其實不自私就是
[00:16:08.220 --> 00:16:11.220]  少想一些自己的東西
[00:16:11.220 --> 00:16:14.220]  多爲別人多想一些
[00:16:14.220 --> 00:16:16.220]  當你體貼別人
[00:16:16.220 --> 00:16:19.220]  當你關顧別人需要的時候
[00:16:19.220 --> 00:16:20.220]  放下自己的時候
[00:16:20.220 --> 00:16:21.220]  你就會發覺
[00:16:21.220 --> 00:16:23.220]  你就會影響你周圍的人
[00:16:23.220 --> 00:16:26.220]  使你周圍那些自私的人
[00:16:26.220 --> 00:16:28.220]  或者不可愛的人
[00:16:28.220 --> 00:16:32.220]  都會有生命的改變
[00:16:32.220 --> 00:16:35.220]  在什麼地方我們可以學到無私的功課呢
[00:16:35.220 --> 00:16:38.220]  可以學到關顧別人的功課呢
[00:16:38.220 --> 00:16:39.220]  第一樣東西
[00:16:39.220 --> 00:16:42.220]  我們在家裏是一個很好的地方
[00:16:42.220 --> 00:16:46.220]  我們可以學這個關顧別人的功課
[00:16:46.220 --> 00:16:47.220]  其實家務也好
[00:16:47.220 --> 00:16:48.220]  什麼也好
[00:16:48.220 --> 00:16:49.220]  多做一點
[00:16:49.220 --> 00:16:52.220]  不會死人的
[00:16:52.220 --> 00:16:55.220]  那些碗
[00:16:55.220 --> 00:16:56.220]  或者那些碟
[00:16:56.220 --> 00:16:58.220]  或者那些衣服
[00:16:58.220 --> 00:17:00.220]  多做一點點
[00:17:00.220 --> 00:17:02.220]  其實
[00:17:02.220 --> 00:17:03.220]  不會差得很遠
[00:17:03.220 --> 00:17:07.220]  其實都是爲了家裏一起做
[00:17:07.220 --> 00:17:08.220]  在家裏
[00:17:08.220 --> 00:17:09.220]  是一個很好的地方
[00:17:09.220 --> 00:17:12.220]  我們可以學習無私的功課
[00:17:12.220 --> 00:17:14.220]  在小組裏
[00:17:14.220 --> 00:17:15.220]  我們在一個好的地方
[00:17:15.220 --> 00:17:16.220]  我們可以學習
[00:17:16.220 --> 00:17:19.220]  關顧別人需要的地方
[00:17:19.220 --> 00:17:21.220]  我們出席
[00:17:21.220 --> 00:17:24.220]  其實你不要以爲
[00:17:24.220 --> 00:17:25.220]  出席不要緊
[00:17:25.220 --> 00:17:28.220]  出席對所有人都很重要
[00:17:28.220 --> 00:17:29.220]  因爲你的出席
[00:17:29.220 --> 00:17:31.220]  你會表現到
[00:17:31.220 --> 00:17:34.220]  你支持小組的工作
[00:17:34.220 --> 00:17:36.220]  你帶新的朋友入組
