
[00:00:00.000 --> 00:00:01.380]  開頂智慧早晨
[00:01:08.240 --> 00:01:10.240]  哀哭
[00:01:10.240 --> 00:01:12.420]  不是心情,是他的行爲
[00:01:12.420 --> 00:01:14.140]  他看着耶路撒冷城
[00:01:14.140 --> 00:01:14.780]  哀哭
[00:01:14.780 --> 00:01:17.380]  剛剛前面在講民衆歡呼着哀
[00:01:17.380 --> 00:01:19.100]  而耶穌也很樂意地
[00:01:19.100 --> 00:01:20.820]  讓人明白、知道
[00:01:20.820 --> 00:01:22.900]  或者是在揭示他君王的身份
[00:01:22.900 --> 00:01:23.720]  但是轉頭
[00:01:23.720 --> 00:01:25.840]  當他看着這個耶路撒冷城
[00:01:26.740 --> 00:01:27.480]  他哭
[00:01:27.480 --> 00:01:29.260]  這幅是現代的耶路撒冷城
[00:01:29.260 --> 00:01:31.260]  沒有人能夠在2000年前拍下來
[00:01:31.260 --> 00:01:32.360]  有的都是畫
[00:01:32.360 --> 00:01:33.960]  但是那些畫都很不像真
[00:01:33.960 --> 00:01:35.480]  所以拿回現代的照片
[00:01:35.480 --> 00:01:37.700]  在蓋滿山的這個位置看他
[00:01:37.700 --> 00:01:38.820]  當然在現代的時候
[00:01:38.820 --> 00:01:40.060]  還多了一些金頂
[00:01:40.060 --> 00:01:41.920]  金頂就不關我們基督徒的事
[00:01:41.920 --> 00:01:43.000]  你要知道
[00:01:43.000 --> 00:01:45.860]  耶路撒冷是地球三大宗教的聖城
[00:01:45.860 --> 00:01:47.160]  猶太人
[00:01:47.160 --> 00:01:48.120]  猶太教
[00:01:48.120 --> 00:01:50.300]  我們信耶穌的一羣基督教
[00:01:50.300 --> 00:01:52.120]  包括伊斯蘭教
[00:01:52.120 --> 00:01:53.400]  穆斯林的羣體
[00:01:53.400 --> 00:01:55.800]  都是伊斯蘭的廟
[00:01:56.760 --> 00:01:58.720]  究竟當日耶穌是看着一個城
[00:01:58.720 --> 00:02:00.180]  那麼闊、那麼大的景觀
[00:02:00.180 --> 00:02:01.580]  這樣的情況下哭
[00:02:01.580 --> 00:02:03.180]  還是去到門口
[00:02:03.180 --> 00:02:04.680]  城門
[00:02:04.680 --> 00:02:06.160]  這個都應該不是那個時代
[00:02:06.160 --> 00:02:07.540]  因爲這個景觀你會發現
[00:02:07.540 --> 00:02:09.320]  很中古歐洲式的建築
[00:02:09.320 --> 00:02:11.540]  應該很有機會是十字棍時候建成的
[00:02:11.540 --> 00:02:14.540]  究竟耶穌是遠望
[00:02:14.540 --> 00:02:15.980]  還是靠近
[00:02:15.980 --> 00:02:16.580]  看到
[00:02:16.580 --> 00:02:17.700]  在門口的時候哭
[00:02:17.700 --> 00:02:18.700]  我們無從計較
[00:02:18.700 --> 00:02:20.040]  我們不知道
[00:02:20.040 --> 00:02:21.280]  我們只知道一件事
[00:02:21.280 --> 00:02:23.900]  當時耶穌看着耶路撒冷
[00:02:23.900 --> 00:02:24.940]  對着那個城
[00:02:24.940 --> 00:02:26.320]  他哭
[00:02:26.320 --> 00:02:27.860]  明明前面很興奮
[00:02:27.860 --> 00:02:29.980]  以君王身份進入這個城
[00:02:29.980 --> 00:02:31.860]  但是這一刻看着他去哭
[00:02:31.860 --> 00:02:33.460]  而哭起來之後說的話
[00:02:33.460 --> 00:02:34.700]  又很識字的
[00:02:34.700 --> 00:02:35.540]  因爲耶路撒冷城
[00:02:35.540 --> 00:02:36.620]  這個城的意思
[00:02:36.620 --> 00:02:38.220]  就是平安的城
[00:02:38.220 --> 00:02:39.380]  一個平安的城
[00:02:39.380 --> 00:02:41.700]  但是在第43節
[00:02:41.700 --> 00:02:42.740]  他第一句就說
[00:02:42.740 --> 00:02:44.180]  巴不得你在這日子
[00:02:44.180 --> 00:02:46.360]  知道關係你什麼
[00:02:46.360 --> 00:02:48.660]  平安的事
[00:02:48.660 --> 00:02:50.220]  很反諷一件事
[00:02:50.220 --> 00:02:51.260]  一個平安的城
[00:02:51.260 --> 00:02:52.500]  希望你知道
[00:02:52.500 --> 00:02:53.620]  關於你平安的事情
[00:02:53.620 --> 00:02:55.420]  就是你不知道
[00:02:55.420 --> 00:02:57.540]  平時我們講話不會這樣講
[00:02:57.540 --> 00:02:59.660]  剛剛譚穎儀執事彈完琴
[00:02:59.660 --> 00:03:00.700]  我們不會轉頭說
[00:03:00.700 --> 00:03:02.980]  希望你真的會彈琴
[00:03:02.980 --> 00:03:03.620]  你不會的
[00:03:03.620 --> 00:03:05.620]  這些是很挑剔的事情
[00:03:05.620 --> 00:03:06.100]  不會的
[00:03:06.100 --> 00:03:08.420]  當然更加不會像耶穌這樣講的同時
[00:03:08.420 --> 00:03:10.860]  是悲哀的
[00:03:10.860 --> 00:03:12.500]  他竟然在剛剛完結了
[00:03:12.500 --> 00:03:13.980]  騎駕進城的一件事
[00:03:13.980 --> 00:03:17.220]  看着耶路撒冷
[00:03:17.220 --> 00:03:18.740]  去哭
[00:03:18.740 --> 00:03:20.620]  爲他的平安而哭
[00:03:20.620 --> 00:03:22.260]  有很多解經學者都會告訴你
[00:03:22.260 --> 00:03:25.540]  在42、44裏面敘述的
[00:03:25.540 --> 00:03:27.420]  其實是關於後來耶路撒冷
[00:03:27.420 --> 00:03:29.860]  在公元70年成陷的
[00:03:29.860 --> 00:03:31.100]  公元70年的時候
[00:03:31.100 --> 00:03:37.020]  他們被羅馬人的軍隊圍城而攻陷
[00:03:37.020 --> 00:03:38.140]  很多人會指出一件事
[00:03:38.140 --> 00:03:39.860]  後面這段聖經在講
[00:03:39.860 --> 00:03:41.060]  你的爾祿又怎麼樣
[00:03:41.060 --> 00:03:42.260]  一塊石頭都沒了
[00:03:42.260 --> 00:03:43.380]  就是後來在70年裏面
[00:03:43.380 --> 00:03:44.460]  就是三十多年後
[00:03:44.460 --> 00:03:46.260]  就是耶穌也是進去三十多年之後
[00:03:46.260 --> 00:03:48.820]  發生的那件事
[00:03:48.820 --> 00:03:50.780]  當然耶穌絕對有能力
[00:03:50.780 --> 00:03:52.780]  知道古今現在未來
[00:03:52.780 --> 00:03:54.260]  所以他看着耶路撒冷
[00:03:54.260 --> 00:03:56.220]  第一時間的心情就是
[00:03:56.220 --> 00:03:58.420]  雖然你這個平安的城市很值得你驕傲
[00:03:58.420 --> 00:03:59.660]  但是其實
[00:03:59.660 --> 00:04:01.940]  你不要以爲你永遠都是這樣
[00:04:01.940 --> 00:04:05.220]  你都一樣會面對不平安的事
[00:04:05.220 --> 00:04:06.380]  一樣都會有一些
[00:04:06.380 --> 00:04:08.100]  你一直覺得沒問題的事
[00:04:08.100 --> 00:04:10.620]  但是又會突然的
[00:04:10.620 --> 00:04:13.620]  和緩或者反轉頭的另一邊的事
[00:04:13.620 --> 00:04:15.340]  又出現了
[00:04:15.340 --> 00:04:16.420]  剛纔在祈禱的時候
[00:04:16.420 --> 00:04:19.820]  也提過這個星期三的時間
[00:04:19.820 --> 00:04:23.780]  當劉駿濤先生他遇襲
[00:04:23.780 --> 00:04:25.260]  我不知道大傢什麼時候收到消息
[00:04:25.260 --> 00:04:28.340]  或者收到消息第一個反應是如何的
[00:04:28.340 --> 00:04:30.020]  我收到消息除了
[00:04:30.020 --> 00:04:31.340]  就是有個感覺就是
[00:04:31.340 --> 00:04:32.820]  哇一斬斬到危殆
[00:04:32.820 --> 00:04:35.020]  那個新聞一出我覺得
[00:04:35.020 --> 00:04:36.180]  危殆
[00:04:36.180 --> 00:04:38.340]  但是接着我轉頭我留意多一點
[00:04:38.340 --> 00:04:40.100]  我不敢說我很仔細
[00:04:40.100 --> 00:04:41.740]  我就是有一種心情覺得
[00:04:41.740 --> 00:04:43.580]  是啊真的不是很平安
[00:04:43.580 --> 00:04:45.420]  因爲當我留意回
[00:04:45.420 --> 00:04:47.180]  他在幾點鐘
[00:04:47.180 --> 00:04:49.980]  在哪裏遇襲的時候
[00:04:49.980 --> 00:04:54.260]  光天化日之下
[00:04:54.260 --> 00:04:56.700]  而他做一件事可能很多人都會做的
[00:04:56.700 --> 00:04:58.100]  可能我們不一定是開車去
[00:04:58.100 --> 00:05:00.300]  但是他開車去到麗景灣
[00:05:00.300 --> 00:05:01.500]  西瓜河對出那邊
[00:05:01.500 --> 00:05:03.060]  打算喫早餐
[00:05:03.060 --> 00:05:05.220]  大家今早喫過早餐來是不是
[00:05:05.220 --> 00:05:08.420]  你不會預料你喫早餐的時候會發生這樣的事
[00:05:08.420 --> 00:05:09.700]  在那個日頭
[00:05:09.700 --> 00:05:12.420]  人類當然他不會比得上旺角那些
[00:05:12.420 --> 00:05:13.460]  銅鑼灣那些地方
[00:05:13.460 --> 00:05:14.500]  很多很多的人
[00:05:14.500 --> 00:05:18.740]  但是真的很平常百姓正在做的事情
[00:05:18.740 --> 00:05:21.220]  就原來有人在服他
[00:05:21.220 --> 00:05:22.940]  有人在服他
[00:05:22.940 --> 00:05:24.060]  我們會覺得
[00:05:24.060 --> 00:05:26.580]  在那一刻我的想法就是
[00:05:26.580 --> 00:05:29.260]  爲什麼這些事發生呢
[00:05:29.260 --> 00:05:31.460]  或者叫又再發生呢
[00:05:31.460 --> 00:05:32.940]  而發生的處境
[00:05:32.940 --> 00:05:36.340]  是讓人感受到那種不安呢
[00:05:36.340 --> 00:05:38.700]  香港我覺得是一個很太平的地方來的
[00:05:38.700 --> 00:05:41.900]  就是
[00:05:41.900 --> 00:05:43.660]  我家樓下是車房來的
[00:05:43.660 --> 00:05:45.100]  整條街都是標位
[00:05:45.100 --> 00:05:46.620]  我就發現每一個晚上
[00:05:46.620 --> 00:05:48.220]  就是很安樂的
[00:05:48.220 --> 00:05:49.980]  那些名車就在那裏擺滿了
[00:05:49.980 --> 00:05:51.180]  你明白嗎
[00:05:51.180 --> 00:05:52.420]  我的車房很厲害
[00:05:52.420 --> 00:05:53.420]  那些人來弄車
[00:05:53.420 --> 00:05:54.980]  除了塞進車房裏面
[00:05:54.980 --> 00:05:56.140]  下了鋪拉了閘
[00:05:56.140 --> 00:05:58.180]  可能有些車都擺了出來
[00:05:58.180 --> 00:05:59.620]  就是各樣的
[00:05:59.620 --> 00:06:01.220]  不知道多少百萬的車
[00:06:01.220 --> 00:06:01.700]  擺在那裏
[00:06:01.700 --> 00:06:02.940]  那又過夜的
[00:06:02.940 --> 00:06:04.260]  很漂亮的
[00:06:04.260 --> 00:06:05.020]  沒人擔心
[00:06:05.020 --> 00:06:07.300]  不會怕到半島有人刮花它
[00:06:07.300 --> 00:06:08.180]  弄爛它
[00:06:08.180 --> 00:06:09.340]  那裏很安樂的
[00:06:09.340 --> 00:06:12.620]  甚至我們的店鋪都是很太平的
[00:06:12.620 --> 00:06:13.900]  教會的店鋪
[00:06:13.900 --> 00:06:15.060]  你見到閘好像很害怕
[00:06:15.060 --> 00:06:15.540]  那不是的
[00:06:15.540 --> 00:06:17.220]  因爲那個閘是以前酒樓靜落
[00:06:17.220 --> 00:06:18.980]  我們是繼續用的
[00:06:18.980 --> 00:06:19.860]  你見到很多店鋪
[00:06:19.860 --> 00:06:22.420]  其實拿一塊玻璃就當牆了
[00:06:22.420 --> 00:06:24.580]  你見到晚上隨便下個鎖頭
[00:06:24.580 --> 00:06:26.700]  這樣就可以走了
[00:06:26.700 --> 00:06:27.940]  我們很太平的
[00:06:27.940 --> 00:06:29.180]  但是
[00:06:29.180 --> 00:06:32.020]  是不是永遠和必然呢
[00:06:32.020 --> 00:06:33.220]  或許
[00:06:33.220 --> 00:06:34.700]  就算沒有耶穌這句話
[00:06:34.700 --> 00:06:35.900]  在我們的人生
[00:06:35.900 --> 00:06:37.780]  我們閱讀世事的時候
[00:06:37.780 --> 00:06:40.740]  都知道這些東西不是永遠的必然
[00:06:40.740 --> 00:06:44.100]  耶穌看着耶路撒冷一個講平安的城
[00:06:44.100 --> 00:06:46.420]  祂爲了祂後來的遭遇被愛
[00:06:46.420 --> 00:06:47.660]  祂哭了
[00:06:47.660 --> 00:06:49.780]  這個城市有祂驕傲的地方
[00:06:49.780 --> 00:06:51.140]  有祂值得告訴別人
[00:06:51.140 --> 00:06:52.220]  厲害的地方
[00:06:52.220 --> 00:06:53.100]  甚至
[00:06:53.100 --> 00:06:54.700]  更讓祂驕傲的就是
[00:06:54.700 --> 00:06:57.460]  當日在祕魯時代拆了聖殿
[00:06:57.460 --> 00:07:01.980]  在那時候的猶大王大希律的時候重建了
[00:07:01.980 --> 00:07:04.580]  當日耶穌時代的聖殿
[00:07:04.580 --> 00:07:06.900]  就是要殺耶穌的那個
[00:07:06.900 --> 00:07:09.740]  就是說耶穌誕生故事的那個大希律
[00:07:09.740 --> 00:07:12.060]  在祂底下重建的聖殿
[00:07:12.060 --> 00:07:13.020]  很驕傲的一件事
[00:07:13.020 --> 00:07:17.940]  因爲祂爲猶太人重建了一個這樣的聖殿
[00:07:17.940 --> 00:07:19.100]  但是回頭你會看到
[00:07:19.100 --> 00:07:22.500]  耶穌爲這個城市做的第一件事
[00:07:22.500 --> 00:07:24.660]  就是去這個聖殿
[00:07:24.660 --> 00:07:26.900]  這個圖就是耶穌時代的聖殿
[00:07:26.900 --> 00:07:28.540]  大希律時代的聖殿
[00:07:28.540 --> 00:07:30.220]  有些位置出了
[00:07:30.220 --> 00:07:32.300]  公會就是耶穌受審的地方
[00:07:32.300 --> 00:07:34.660]  真是殿就是這個位置
[00:07:34.660 --> 00:07:36.420]  外面這個就很特別的
[00:07:36.420 --> 00:07:37.860]  要稍稍交代
[00:07:37.860 --> 00:07:39.900]  安東尼營是什麼呢
[00:07:39.900 --> 00:07:40.700]  請留意一件事
[00:07:40.700 --> 00:07:42.100]  耶穌時代的猶太人
[00:07:42.100 --> 00:07:45.180]  其實他們是一個被統治的民族
[00:07:45.180 --> 00:07:48.060]  他們被羅馬帝國統治的
[00:07:48.060 --> 00:07:49.940]  但是羅馬帝國又給他們
[00:07:49.940 --> 00:07:51.220]  他們的宗教自由
[00:07:51.220 --> 00:07:52.780]  在聖殿裏敬拜
[00:07:52.780 --> 00:07:55.220]  但是聖殿的特別之處
[00:07:55.220 --> 00:07:57.380]  就是人羣聚集的
[00:07:57.380 --> 00:08:01.700]  就是很多人走在一起的地方
[00:08:01.700 --> 00:08:02.980]  他們很害怕的
[00:08:02.980 --> 00:08:05.620]  很害怕有人藉着這些聚集的機會
[00:08:05.620 --> 00:08:08.260]  在搞革命
[00:08:08.260 --> 00:08:12.260]  於是就有一個羅馬的兵營放在旁邊
[00:08:12.260 --> 00:08:14.340]  你這樣很快就想到要幹什麼了
[00:08:14.340 --> 00:08:16.980]  如果有人在聖殿藉機搞事
[00:08:16.980 --> 00:08:18.180]  這裏的軍隊
[00:08:18.180 --> 00:08:20.820]  馬上就可以過來對付他們了
[00:08:20.820 --> 00:08:22.540]  是這樣的一個處境
[00:08:22.540 --> 00:08:24.900]  好像看上去很太平
[00:08:24.900 --> 00:08:28.500]  但是其實有很多隻是層樓怎麼建的
[00:08:28.500 --> 00:08:31.860]  反映着那種緊張的關係
[00:08:31.860 --> 00:08:33.900]  耶穌進入耶路撒冷
[00:08:33.900 --> 00:08:34.900]  聖經沒有記載
[00:08:34.900 --> 00:08:36.180]  祂有沒有去哪裏
[00:08:36.180 --> 00:08:37.820]  會不會去投贊
[00:08:37.820 --> 00:08:39.260]  找一個朋友
[00:08:39.260 --> 00:08:40.740]  或者祂的爐子怎麼辦
[00:08:40.740 --> 00:08:42.340]  沒人知道祂的爐子怎麼進去
[00:08:42.340 --> 00:08:44.100]  就要給主人
[00:08:44.100 --> 00:08:45.620]  聖經沒有交代
[00:08:45.620 --> 00:08:48.100]  反而讓我們見到的情況就是
[00:08:48.100 --> 00:08:49.820]  耶穌進城
[00:08:49.820 --> 00:08:52.060]  圍着這個城哀哭之後
[00:08:52.060 --> 00:08:54.420]  他第一件事就是去到聖殿
[00:08:54.420 --> 00:08:58.300]  這個象徵着他們這個民族最重要的地方
[00:08:58.300 --> 00:09:02.460]  甚至這個民族所敬拜的神最重要的地方
[00:09:02.460 --> 00:09:05.740]  他去到這個地方想讓祂復原
[00:09:05.740 --> 00:09:07.100]  復原是什麼意思
[00:09:07.100 --> 00:09:08.740]  我們經常說的就是潔淨聖殿
[00:09:08.740 --> 00:09:11.340]  大家能看到這張圖嗎
[00:09:11.340 --> 00:09:13.980]  我記得我做這張圖的時候剛好在家裏
[00:09:13.980 --> 00:09:19.300]  我兒子一對着電腦走過來看
[00:09:19.300 --> 00:09:21.060]  就看到這張圖
[00:09:21.060 --> 00:09:21.660]  我問他
[00:09:21.660 --> 00:09:23.420]  你知不知道這是什麼
[00:09:23.420 --> 00:09:24.460]  他說我知道
[00:09:24.460 --> 00:09:26.980]  耶穌在這裏搗亂
[00:09:26.980 --> 00:09:30.500]  對的
[00:09:30.500 --> 00:09:34.220]  真的搗亂 把別人的東西都推倒了
[00:09:34.220 --> 00:09:35.380]  接着我又再問
[00:09:35.380 --> 00:09:37.900]  耶穌推倒了別人的東西是什麼
[00:09:37.900 --> 00:09:42.500]  耶穌教導人們沒有錢和沒有白雞喫
[00:09:42.500 --> 00:09:44.020]  那不是用來喫的
[00:09:44.020 --> 00:09:47.300]  小朋友都是這麼理解的
[00:09:47.300 --> 00:09:48.820]  錢和雞
[00:09:48.820 --> 00:09:49.940]  事實上是真的
[00:09:49.940 --> 00:09:51.180]  按照聖經說的一件事
[00:09:51.180 --> 00:09:53.820]  在當時
[00:09:53.820 --> 00:09:54.660]  就是有一羣人
[00:09:54.660 --> 00:09:55.860]  先回到前面那羣人
[00:09:55.860 --> 00:09:57.860]  憲制在裏面
[00:09:57.860 --> 00:10:00.900]  外面的地方就擺了攤檔
[00:10:00.900 --> 00:10:02.740]  耶穌結證聖殿的地方
[00:10:02.740 --> 00:10:05.380]  那些人是在這裏兌換銀錢
[00:10:05.380 --> 00:10:09.940]  和賣牛羊或者鵪鶉和甲
[00:10:09.940 --> 00:10:11.020]  搞什麼
[00:10:11.020 --> 00:10:12.220]  原來背景
[00:10:12.220 --> 00:10:13.740]  就是剛纔說的
[00:10:13.740 --> 00:10:15.620]  羅馬帝國在統治猶太人
[00:10:15.620 --> 00:10:18.180]  猶太人他敬拜神的時候
[00:10:18.180 --> 00:10:19.540]  進入聖殿要奉獻
[00:10:19.540 --> 00:10:22.420]  就覺得不應該拿着羅馬皇帝
[00:10:22.420 --> 00:10:23.660]  所以記得有一段
[00:10:23.660 --> 00:10:25.180]  耶穌被人刁難
[00:10:25.180 --> 00:10:26.500]  奉獻給蓋撒
[00:10:26.500 --> 00:10:27.420]  對不對
[00:10:27.420 --> 00:10:28.580]  納粹被蓋撒對不對
[00:10:28.580 --> 00:10:29.820]  但是猶太人當時就覺得
[00:10:29.820 --> 00:10:32.500]  不應該拿着羅馬皇帝的錢來奉獻
[00:10:32.500 --> 00:10:35.420]  於是我要換另外一些錢來奉獻
[00:10:35.420 --> 00:10:36.500]  那些叫電幣
[00:10:36.500 --> 00:10:38.180]  就是聖殿的幣
[00:10:38.180 --> 00:10:39.020]  OK行不行
[00:10:39.020 --> 00:10:41.660]  於是有些人就兌換銀錢
[00:10:41.660 --> 00:10:43.060]  固然肯定是有
[00:10:43.060 --> 00:10:45.540]  匯率是由人控制的
[00:10:45.540 --> 00:10:47.660]  因爲那些
[00:10:47.660 --> 00:10:50.620]  電幣和Bitcoin差不多
[00:10:50.620 --> 00:10:51.460]  沒有什麼市場
[00:10:51.460 --> 00:10:52.620]  只有那裏用
[00:10:52.620 --> 00:10:54.700]  所以價格是由人控制的
[00:10:54.700 --> 00:10:56.300]  而更絕的一件事
[00:10:56.300 --> 00:10:58.940]  當你知道誰是背後的大老闆
[00:10:58.940 --> 00:11:00.660]  你就明白整段聖經了
[00:11:00.660 --> 00:11:02.140]  因爲背後的大老闆
[00:11:02.140 --> 00:11:04.220]  就是大祭司
[00:11:04.220 --> 00:11:04.700]  你明白嗎
[00:11:04.700 --> 00:11:05.500]  如果發生在香港
[00:11:05.500 --> 00:11:08.460]  今天應該這些時候就有ICAC了
[00:11:08.460 --> 00:11:09.740]  你自己擺個檔
[00:11:09.740 --> 00:11:11.060]  教人要這樣奉獻
[00:11:11.060 --> 00:11:12.700]  然後匯率你決定了
[00:11:12.700 --> 00:11:13.780]  唱完之後
[00:11:13.780 --> 00:11:14.940]  你下面的人賺到錢
[00:11:14.940 --> 00:11:15.820]  最後呢
[00:11:15.820 --> 00:11:18.620]  原來你才收的
[00:11:18.620 --> 00:11:19.260]  而另一件事呢
[00:11:19.260 --> 00:11:20.700]  就剛纔說的
[00:11:20.700 --> 00:11:21.740]  那些
[00:11:21.740 --> 00:11:22.780]  牛羊生畜啊
[00:11:22.780 --> 00:11:25.420]  甲鵪鵪春啊這些
[00:11:25.420 --> 00:11:27.860]  爲什麼突然要賣啊
[00:11:27.860 --> 00:11:30.380]  有一個現實就是
[00:11:30.380 --> 00:11:32.260]  耶穌要復原聖殿
[00:11:32.260 --> 00:11:35.060]  不是純粹針對大祭司
[00:11:35.060 --> 00:11:38.220]  從中獲利或者賣東西的人
[00:11:38.220 --> 00:11:39.060]  更重要的是
[00:11:39.060 --> 00:11:41.660]  針對來獻祭的每一個
[00:11:41.660 --> 00:11:43.060]  按照大家在教育裏面
[00:11:43.060 --> 00:11:43.860]  懂得的律法
[00:11:43.860 --> 00:11:44.620]  都知道
[00:11:44.620 --> 00:11:45.660]  在說獻祭
[00:11:45.660 --> 00:11:47.220]  是在說投生的
[00:11:47.220 --> 00:11:48.620]  你畜牧的投生
[00:11:48.620 --> 00:11:50.820]  或者你初熟的果子那些
[00:11:50.820 --> 00:11:51.740]  但是隨着時日
[00:11:51.740 --> 00:11:55.620]  很多人就不拿自己的生產了
[00:11:55.620 --> 00:11:57.500]  可能拖一下時間
[00:11:57.500 --> 00:11:58.260]  遲點來啊
[00:11:58.260 --> 00:11:59.300]  說懶得拿
[00:11:59.300 --> 00:12:01.260]  總之不同的緣故
[00:12:01.260 --> 00:12:02.460]  於是會做些什麼呢
[00:12:02.460 --> 00:12:05.620]  就是進到廟纔在想怎麼拜神
[00:12:05.620 --> 00:12:06.900]  就帶着錢
[00:12:06.900 --> 00:12:08.100]  不如買一隻甲
[00:12:08.100 --> 00:12:11.620]  就當是我本來辛苦做的
[00:12:11.620 --> 00:12:13.380]  而這隻究竟是瘸的呢
[00:12:13.380 --> 00:12:13.940]  病的呢
[00:12:13.940 --> 00:12:14.940]  他不需要理會
[00:12:14.940 --> 00:12:16.460]  總之有一隻擺上去
[00:12:16.460 --> 00:12:17.780]  頂着就行了
[00:12:17.780 --> 00:12:19.420]  中國人過大禮
[00:12:19.420 --> 00:12:20.220]  你明白嗎
[00:12:20.220 --> 00:12:21.900]  後來我們不會生雞的嘛
[00:12:21.900 --> 00:12:23.180]  用利是寫着雞字
[00:12:23.180 --> 00:12:25.180]  那就是雞咯
[00:12:25.180 --> 00:12:26.340]  是一個差不多的活動
[00:12:26.340 --> 00:12:27.860]  就是找東西取代了它
[00:12:27.860 --> 00:12:30.420]  取代了它
[00:12:30.420 --> 00:12:32.500]  有買也有賣
[00:12:32.500 --> 00:12:34.900]  整件事不是純粹有人在做這些壞事
[00:12:34.900 --> 00:12:36.140]  賣這麼簡單
[00:12:36.140 --> 00:12:37.940]  甚至是參與其中
[00:12:37.940 --> 00:12:41.100]  每一個走去敬拜奉獻的人
[00:12:41.100 --> 00:12:43.260]  原來都竟然是有份的
[00:12:43.260 --> 00:12:44.540]  耶穌結正聖殿
[00:12:44.540 --> 00:12:46.940]  正在做這件事
[00:12:46.940 --> 00:12:52.660]  但是西方這麼多年裏面有很多油畫
[00:12:52.660 --> 00:12:53.780]  耶穌拿着邊
[00:12:53.780 --> 00:12:56.820]  將這個表現都出來了
[00:12:56.820 --> 00:12:58.780]  當然也有些人在討論
[00:12:58.780 --> 00:13:03.660]  就是關於暴力或者行動的時候
[00:13:03.660 --> 00:13:05.580]  耶穌這裏在做什麼呀
[00:13:05.580 --> 00:13:10.660]  很多人在神學圈裏面有討論這件事
[00:13:10.660 --> 00:13:11.580]  但不論如何
[00:13:11.580 --> 00:13:13.260]  其實耶穌整件事
[00:13:13.260 --> 00:13:16.380]  不是在說我要用暴力
[00:13:16.380 --> 00:13:20.060]  是我希望這座城
[00:13:20.060 --> 00:13:22.220]  甚至特別代表着這座城的聖殿
[00:13:22.220 --> 00:13:25.260]  恢復回本來的狀態
[00:13:25.260 --> 00:13:28.500]  你明白我的意思嗎
[00:13:28.500 --> 00:13:31.500]  是要這座敬拜神的地方
[00:13:31.500 --> 00:13:33.180]  這座屬神的地方
[00:13:33.180 --> 00:13:35.780]  恢復回本來的模樣
[00:13:35.780 --> 00:13:38.020]  這裏應該是充滿着讚美
[00:13:38.020 --> 00:13:41.380]  真實獻祭和教導的地方
[00:13:41.380 --> 00:13:45.300]  所以後面你見耶穌就留在這座殿裏教導
[00:13:45.300 --> 00:13:48.780]  祂要讓這個地方成爲祂本來的面目
[00:13:48.780 --> 00:13:51.020]  這是一個恢復的過程
[00:13:51.020 --> 00:13:52.940]  祂不是在這裏搗亂
[00:13:52.940 --> 00:13:55.940]  祂不是純粹要阻礙別人做生意
[00:13:55.940 --> 00:14:00.260]  當然在這樣的效果裏面有人沒法發財
[00:14:00.260 --> 00:14:04.500]  但事實上耶穌是想讓一切恢復正軌
[00:14:04.500 --> 00:14:06.020]  甚至包括祂自己
[00:14:06.020 --> 00:14:10.140]  一切都是按照日常去做的
