
[00:00:00.000 --> 00:00:02.640]  好,頂指滿滿
[00:02:34.800 --> 00:02:36.480]  因為科技的發達
[00:02:36.480 --> 00:02:39.200]  我們結識一些所謂的新朋友
[00:02:39.200 --> 00:02:42.280]  其實好像是一件很容易的事
[00:02:42.280 --> 00:02:45.280]  大家只需要在一個社交平台裡面按個鍵
[00:02:45.280 --> 00:02:47.720]  你已經可以有一個新朋友了
[00:02:47.720 --> 00:02:50.640]  而在那篇道裡面
[00:02:50.640 --> 00:02:53.600]  我還記得我曾經建議過大家回去看看
[00:02:53.600 --> 00:02:57.360]  你看看你自己的社交平台上的朋友清單
[00:02:57.360 --> 00:03:00.120]  究竟當中其實有多少個
[00:03:00.120 --> 00:03:05.400]  你會真的稱呼為你一個真正的朋友呢
[00:03:05.400 --> 00:03:09.080]  我不知道大家有沒有回去做這件事
[00:03:09.080 --> 00:03:10.080]  但是無論如何
[00:03:10.080 --> 00:03:12.680]  當我們今天說要學
[00:03:12.680 --> 00:03:16.320]  如何成為別人的一個真誠的朋友的時候
[00:03:16.320 --> 00:03:18.960]  成為別人的一個同行者的時候
[00:03:18.960 --> 00:03:22.400]  或者我會想其實重點
[00:03:22.400 --> 00:03:25.520]  不是在別人身上
[00:03:25.520 --> 00:03:26.840]  因為別人是怎樣
[00:03:26.840 --> 00:03:29.880]  其實我們並不能夠控制這麼多
[00:03:29.880 --> 00:03:31.520]  也就是說就算他肯
[00:03:31.520 --> 00:03:34.360]  因著你們的友誼去作出一些改變
[00:03:34.360 --> 00:03:37.920]  都不是一時三刻就可以見到的一件事
[00:03:37.920 --> 00:03:41.280]  反而我會覺得更加著重的那個位置
[00:03:41.280 --> 00:03:43.840]  理應是在我們自己裡面
[00:03:43.840 --> 00:03:46.400]  究竟我們自己有沒有做好自己的本分呢
[00:03:46.400 --> 00:03:49.480]  我們有沒有令到那些人覺得
[00:03:49.480 --> 00:03:53.600]  我們其實不是那些社交平台裡面的
[00:03:53.600 --> 00:03:55.120]  那個朋友清單的其中一個
[00:03:55.120 --> 00:03:56.200]  那就算了
[00:03:56.200 --> 00:04:01.560]  而是覺得你是一個真的值得相交的好朋友呢
[00:04:01.560 --> 00:04:03.600]  那麼盼望我們今天一起去看看
[00:04:03.600 --> 00:04:05.600]  有些什麼聖經去教我們
[00:04:05.600 --> 00:04:09.400]  開始之先我們一起去祈禱
[00:04:09.400 --> 00:04:10.320]  天父上帝多謝你
[00:04:10.320 --> 00:04:14.320]  多謝你透過你聖經裡面的說話
[00:04:14.320 --> 00:04:16.560]  有很多不同的故事
[00:04:16.560 --> 00:04:18.800]  不同的教導在裡面
[00:04:18.800 --> 00:04:20.880]  讓我們知道究竟
[00:04:20.880 --> 00:04:25.160]  當我們在這個世上要學著你
[00:04:25.160 --> 00:04:27.120]  去成為地上的天聖
[00:04:27.120 --> 00:04:29.200]  與人同行的時候
[00:04:29.200 --> 00:04:31.000]  我們有很多東西可以參考
[00:04:31.000 --> 00:04:34.560]  就求神你今天藉著我們一起去看聖經裡面
[00:04:34.560 --> 00:04:37.880]  我們能夠明白這一切的事情更多
[00:04:37.880 --> 00:04:40.040]  求主你親自的去到我們當中
[00:04:40.040 --> 00:04:42.480]  你的聖靈臨在教導我們
[00:04:42.480 --> 00:04:44.160]  打開我們每個人的心
[00:04:44.160 --> 00:04:45.840]  讓我們明白你的心意
[00:04:45.840 --> 00:04:46.440]  感謝你
[00:04:46.440 --> 00:04:47.480]  聽我們禱告教託
[00:04:47.480 --> 00:04:50.040]  奉耶穌基督的聖名臨自祈求
[00:04:50.040 --> 00:04:51.200]  Amen
[00:04:51.200 --> 00:04:53.000]  好那麼今天想介紹
[00:04:53.000 --> 00:04:54.160]  上一整篇道
[00:04:54.160 --> 00:04:57.120]  最主要想介紹給你們認識的
[00:04:57.120 --> 00:04:59.640]  就是其中一個的聖經人物
[00:04:59.640 --> 00:05:02.600]  他的名字叫做約拿丹
[00:05:02.600 --> 00:05:07.040]  那麼聖經裡面其實記載約拿丹這個人的事
[00:05:07.040 --> 00:05:08.760]  其實不是很多
[00:05:08.760 --> 00:05:10.120]  就是經文不算很多
[00:05:10.120 --> 00:05:12.680]  大概其實都是只有四張經文
[00:05:12.680 --> 00:05:16.640]  那麼要看的話其實大家都很快就可以看完
[00:05:16.640 --> 00:05:19.720]  不過我今天沒可能跟大家讀四張經文
[00:05:19.720 --> 00:05:21.440]  在這裡讀就好像太長了
[00:05:21.440 --> 00:05:22.840]  讀完都可能夠時間了
[00:05:22.840 --> 00:05:24.640]  所以為了節省時間
[00:05:24.640 --> 00:05:26.200]  今天跟平時有一點不同
[00:05:26.200 --> 00:05:28.840]  就是我不預大家要一起讀經文
[00:05:28.840 --> 00:05:31.480]  反而是我會在之後的講解裡面
[00:05:31.480 --> 00:05:33.360]  我們跟大家一起高呼一下
[00:05:33.360 --> 00:05:37.160]  究竟約拿丹在聖經裡面的不同事蹟
[00:05:37.160 --> 00:05:41.280]  看看約拿丹這個人有什麼特別值得我們學
[00:05:41.280 --> 00:05:45.600]  而為免我們當中有人完全不認識約拿丹這個人物
[00:05:45.600 --> 00:05:48.320]  你看到我寫了一些簡介出來
[00:05:48.320 --> 00:05:50.560]  是約拿丹的一些小小的背景
[00:05:50.560 --> 00:05:53.640]  那麼約拿丹的英文就是Jonathan
[00:05:53.640 --> 00:05:56.960]  而他希伯來語的一個意思
[00:05:56.960 --> 00:05:58.200]  就是這個名字的意思
[00:05:58.200 --> 00:05:59.800]  就是耶和華賜予
[00:05:59.800 --> 00:06:02.800]  就是給耶和華所賜的一件事
[00:06:02.800 --> 00:06:05.360]  那麼他是以色列人的王
[00:06:05.360 --> 00:06:07.160]  以色列第一個皇帝
[00:06:07.160 --> 00:06:09.360]  蘇羅的長子
[00:06:09.360 --> 00:06:14.480]  而他很有趣的是第二個皇帝的大衛的朋友
[00:06:14.480 --> 00:06:18.200]  那麼約拿丹也是一個很深得民心的人
[00:06:18.200 --> 00:06:19.920]  在一次的戰爭裡面
[00:06:19.920 --> 00:06:23.280]  根據聖經記載的一個內容
[00:06:23.280 --> 00:06:27.960]  其實當時以色列人跟一幫菲律賓人打仗
[00:06:27.960 --> 00:06:29.120]  在過程裡面
[00:06:29.120 --> 00:06:33.560]  其實蘇羅曾經要求過那幫以色列的百姓去起誓
[00:06:33.560 --> 00:06:34.280]  他就說
[00:06:34.280 --> 00:06:39.240]  如果我們不等到晚上
[00:06:39.240 --> 00:06:43.080]  向那幫菲律賓人報仇
[00:06:43.080 --> 00:06:45.080]  就吃些什麼的話
[00:06:45.080 --> 00:06:47.240]  一定要受到詛咒
[00:06:47.240 --> 00:06:55.000]  那麼約拿丹就因為當蘇羅要求以色列百姓去發誓的時候
[00:06:55.000 --> 00:06:56.440]  他不在場
[00:06:56.440 --> 00:06:57.560]  他不知道
[00:06:57.560 --> 00:07:00.760]  所以在他在森林的過程裡面
[00:07:00.760 --> 00:07:02.280]  他用了他的匠
[00:07:02.280 --> 00:07:05.640]  他就點了一些蜂蜜去吃了
[00:07:05.640 --> 00:07:10.440]  結果蘇羅因為自己起過這個誓
[00:07:10.440 --> 00:07:14.920]  那麼他真的覺得需要殺了約拿丹
[00:07:14.920 --> 00:07:21.640]  不過當時因為約拿丹在一幫百姓裡面已經有些功績了
[00:07:21.640 --> 00:07:24.440]  已經覺得他有些名聲了
[00:07:24.440 --> 00:07:28.120]  所以這幫百姓很主動地為他求情
[00:07:28.120 --> 00:07:31.880]  而這個求情也真的使蘇羅覺得
[00:07:31.880 --> 00:07:32.600]  那好吧
[00:07:32.600 --> 00:07:34.320]  那就不用他死了
[00:07:34.320 --> 00:07:38.440]  所以我剛剛說為什麼說約拿丹心得百姓就是這個意思
[00:07:38.440 --> 00:07:39.560]  而整個故事記載
[00:07:39.560 --> 00:07:40.240]  剛剛說了
[00:07:40.240 --> 00:07:44.120]  約拿丹的故事其實就是十四章到十八至二十章
[00:07:44.120 --> 00:07:45.880]  大概是這四章的經文
[00:07:45.880 --> 00:07:48.280]  主要是集中在《撒慕爾記》上
[00:07:48.280 --> 00:07:56.120]  那麼為什麼我會選用約拿丹來分享同輩同行的這個話題呢
[00:07:56.120 --> 00:07:57.600]  就是因為
[00:07:57.600 --> 00:08:02.840]  其實大衛與約拿丹他們之間的友誼
[00:08:02.840 --> 00:08:05.520]  是在整個舊約的聖經裡面
[00:08:05.520 --> 00:08:08.440]  其中一段最偉大的友誼
[00:08:08.440 --> 00:08:11.480]  甚至他們之間的感情
[00:08:11.480 --> 00:08:15.640]  是說到超越了一般男女之間的愛情
[00:08:15.640 --> 00:08:18.240]  這個說法不是我說的
[00:08:18.240 --> 00:08:20.760]  而是聖經很實在地記載了
[00:08:20.760 --> 00:08:25.760]  在《撒慕爾記》的一章二十六至二十七節
[00:08:25.760 --> 00:08:27.880]  當這一句經文
[00:08:27.880 --> 00:08:30.360]  大家看到剛剛說到《撒慕爾記》上
[00:08:30.360 --> 00:08:32.720]  而這裡是《撒慕爾記》下
[00:08:32.720 --> 00:08:40.920]  說的是當時大衛知道約拿丹的生命最後是戰死的時候
[00:08:40.920 --> 00:08:45.960]  大衛就曾經用一首哀歌去紀念他的老朋友
[00:08:45.960 --> 00:08:49.040]  就是大家看到的經文
[00:08:49.040 --> 00:08:51.960]  很多人讀這一段經文的時候
[00:08:51.960 --> 00:08:52.760]  很有趣的
[00:08:52.760 --> 00:08:54.360]  有人會認為
[00:08:54.360 --> 00:08:56.360]  大衛與約拿丹之間
[00:08:56.360 --> 00:09:00.040]  其實是不是一種同性戀的愛情呢
[00:09:00.040 --> 00:09:02.880]  他們會將大衛與約拿丹
[00:09:02.880 --> 00:09:07.680]  說成聖經其實是支持同性戀的一個例子
[00:09:07.680 --> 00:09:08.480]  不過
[00:09:08.480 --> 00:09:10.560]  如果我們看原文的話
[00:09:10.560 --> 00:09:12.840]  這裡說的愛情
[00:09:12.840 --> 00:09:16.320]  其實原文不過是在說愛
[00:09:16.320 --> 00:09:17.320]  就是love
[00:09:17.320 --> 00:09:19.840]  純粹是一個這樣的字眼
[00:09:19.840 --> 00:09:21.360]  大衛在哀歌裡面
[00:09:21.360 --> 00:09:24.480]  用過於婦女的愛情
[00:09:24.480 --> 00:09:29.400]  其實是在說一份過於對一般女性的愛
[00:09:29.400 --> 00:09:34.240]  這一份愛不只是在說男女之間情情塔塔的愛
[00:09:34.240 --> 00:09:37.520]  而是包括了母愛
[00:09:37.520 --> 00:09:39.120]  後面有很多媽媽
[00:09:39.120 --> 00:09:45.040]  也包括了在子女對父親中間的那份愛
[00:09:45.040 --> 00:09:48.360]  所以大衛其實想表達的是
[00:09:48.360 --> 00:09:51.320]  約拿丹與他之間的友情
[00:09:51.320 --> 00:09:55.280]  是超乎了一般倫理關係裡面
[00:09:55.280 --> 00:09:59.160]  特別是家人之間的那種親密的愛
[00:09:59.160 --> 00:10:02.800]  也就是在說大衛與約拿丹之間
[00:10:02.800 --> 00:10:09.160]  他們的關係是比親人更加親密的意思
[00:10:09.160 --> 00:10:11.320]  為什麼對大衛來說
[00:10:11.320 --> 00:10:13.360]  約拿丹這麼特別呢
[00:10:13.360 --> 00:10:18.360]  為什麼他們之間會有一份這麼深厚的感情呢
[00:10:18.360 --> 00:10:20.040]  約拿丹做過什麼
[00:10:20.040 --> 00:10:23.440]  以致大衛在約拿丹死了之後
[00:10:23.440 --> 00:10:25.320]  會這麼悲傷
[00:10:25.320 --> 00:10:28.480]  要作哀歌這麼嚴重呢
[00:10:28.480 --> 00:10:29.920]  讓我們繼續看下去
[00:10:29.920 --> 00:10:32.840]  我想大家會明白多一點
[00:10:32.840 --> 00:10:33.360]  第一點
[00:10:33.360 --> 00:10:39.840]  我們先看撒姆爾記上十八章的一至四節
[00:10:39.840 --> 00:10:45.600]  這段經文其實是說大衛與約拿丹在聖經裡面
[00:10:45.600 --> 00:10:47.120]  根據聖經的記載
[00:10:47.120 --> 00:10:50.640]  他們第一次的見面
[00:10:50.640 --> 00:10:52.640]  而這段經文一開始就說
[00:10:52.640 --> 00:10:57.440]  約拿丹的心與大衛的心深相契合
[00:10:57.440 --> 00:11:03.160]  約拿丹愛大衛如同愛自己的性命
[00:11:03.160 --> 00:11:07.360]  為什麼約拿丹會這麼欣賞大衛呢
[00:11:07.360 --> 00:11:09.200]  如果大家在這裡揭前前後後
[00:11:09.200 --> 00:11:11.360]  其實聖經沒有很詳細地說
[00:11:11.360 --> 00:11:16.040]  不過我嘗試和大家再看多十八章之前的經文
[00:11:16.040 --> 00:11:18.040]  讓我們可以稍微了解一下
[00:11:18.040 --> 00:11:20.280]  為什麼他會這麼欣賞大衛
[00:11:20.280 --> 00:11:23.680]  我們先看撒姆爾記上的十四章
[00:11:23.680 --> 00:11:32.120]  這裡的經文其實是說當時蘇羅在帶領一幫以色列人和非利時人去征戰
[00:11:32.120 --> 00:11:38.360]  而他們兩邊的軍隊分別在旁邊的兩個山峰
[00:11:38.360 --> 00:11:41.320]  他們就在那兩個山峰上去扎營
[00:11:41.320 --> 00:11:44.280]  戰況其實一直處於一個膠著的狀態
[00:11:44.280 --> 00:11:47.480]  你又攻不進 我又守不住
[00:11:47.480 --> 00:11:50.320]  總之就是在兩個山峰上膠著了
[00:11:50.320 --> 00:11:52.920]  而這段經文就說
[00:11:52.920 --> 00:11:56.680]  當時約拿丹和那個幫他拿兵器的少年人
[00:11:56.680 --> 00:12:02.120]  就想著兩個私下走到非利時人的防營裡面
[00:12:02.120 --> 00:12:05.600]  約拿丹和這個拿著兵器的少年人說
[00:12:05.600 --> 00:12:09.080]  我們不如去到那幫未受國禮的防營裡面
[00:12:09.080 --> 00:12:12.560]  或者耶和華為我們施展能力
[00:12:12.560 --> 00:12:17.520]  因為耶和華使人得勝 不在乎人多人少
[00:12:17.520 --> 00:12:20.440]  然後這個拿兵器的少年人就回答他
[00:12:20.440 --> 00:12:23.040]  我就一切聽你的心意去走 我們可以去
[00:12:23.040 --> 00:12:26.160]  我必定會跟你去 跟你同心
[00:12:26.160 --> 00:12:29.200]  長話短說 故事大家可以自己繼續看
[00:12:29.200 --> 00:12:32.280]  結果這兩個人在非利時人的營中
[00:12:32.280 --> 00:12:33.720]  他們真的突襲成功
[00:12:33.720 --> 00:12:36.600]  進去殺了大概二十個人
[00:12:36.600 --> 00:12:38.760]  然後因為他們的突擊之後
[00:12:38.760 --> 00:12:44.520]  這個防營的營裡面
[00:12:44.520 --> 00:12:46.880]  展現了一片混亂的狀況
[00:12:46.880 --> 00:12:52.240]  也令到本身在另一座山的那幫紮營營的以色列人
[00:12:52.240 --> 00:12:54.200]  就覺得有機可乘
[00:12:54.200 --> 00:12:56.840]  繼而他們就攻進去
[00:12:56.840 --> 00:13:02.760]  令到以色列人在這個戰役裡面獲勝
[00:13:02.760 --> 00:13:06.400]  這是第一件故事 關於約拿丹的罐仔
[00:13:06.400 --> 00:13:12.160]  然後我們再看 薩姆爾記上十七章的經文
[00:13:12.160 --> 00:13:14.200]  這段經文大家應該較為熟悉
[00:13:14.200 --> 00:13:18.240]  大家看到圖片就會知道其實是大衛打哥利亞
[00:13:18.240 --> 00:13:20.440]  就是巨人哥利亞的一個故事
[00:13:20.440 --> 00:13:24.480]  當時同樣 以色列人又跟非利人爭戰了
[00:13:24.480 --> 00:13:26.760]  而在非利人當中
[00:13:26.760 --> 00:13:30.640]  有一個叫做哥利亞的巨人
[00:13:30.640 --> 00:13:33.840]  他就在對陣的裡面叫囂
[00:13:33.840 --> 00:13:35.680]  就跟那幫以色列人說
[00:13:35.680 --> 00:13:38.200]  你們找一個人出來跟我戰鬥
[00:13:38.200 --> 00:13:44.520]  而在過程中他也辱罵了以色列的軍隊
[00:13:44.520 --> 00:13:47.600]  以色列的那幫軍人
[00:13:47.600 --> 00:13:51.320]  以色列軍人看到他真的高很多
[00:13:51.320 --> 00:13:52.720]  自然就很害怕
[00:13:52.720 --> 00:13:57.840]  也因為這樣沒有人回應哥利亞的要戰
[00:13:57.840 --> 00:13:59.560]  沒有人敢應戰
[00:13:59.560 --> 00:14:02.640]  當中包括了蘇萊他自己
[00:14:02.640 --> 00:14:06.320]  而當時那個年紀尚輕的大衛
[00:14:06.320 --> 00:14:08.600]  他本身純粹去到軍營
[00:14:08.600 --> 00:14:14.280]  純粹是為了送食物給那三個在重軍的哥哥
[00:14:14.280 --> 00:14:16.640]  在過程中他聽到
[00:14:16.640 --> 00:14:20.800]  哥利亞這樣在罵以色列的軍隊
[00:14:20.800 --> 00:14:23.120]  是萬軍耶和華的軍隊
[00:14:23.120 --> 00:14:29.120]  他就主動請纓說我要迎戰這個哥利亞
[00:14:29.120 --> 00:14:31.600]  面對著這個哥利亞 大衛沒有害怕
[00:14:31.600 --> 00:14:33.240]  他還跟哥利亞說
[00:14:33.240 --> 00:14:37.880]  你來攻擊我是靠那些刀槍和銅擊
[00:14:37.880 --> 00:14:42.480]  我來攻擊你是靠萬軍耶和華的名義
[00:14:42.480 --> 00:14:47.120]  就是你所怒罵帶領以色列軍隊的上帝
[00:14:47.120 --> 00:14:51.080]  今天耶和華必將你交在我的手裏
[00:14:51.080 --> 00:14:52.440]  我必殺你
[00:14:52.440 --> 00:14:53.920]  斬你的頭
[00:14:53.920 --> 00:14:56.360]  又將菲律士軍兵的屍首
[00:14:56.360 --> 00:14:59.560]  給空中的飛鳥地上的野獸吃
[00:14:59.560 --> 00:15:03.040]  令到普天之下的人都知道
[00:15:03.040 --> 00:15:06.200]  以色列中有一個上帝
[00:15:06.200 --> 00:15:09.640]  又要令到這班人都知道
[00:15:09.640 --> 00:15:12.520]  這個耶和華是會令人得勝
[00:15:12.520 --> 00:15:14.720]  不是用刀用槍
[00:15:14.720 --> 00:15:17.720]  因為真正的勝敗
[00:15:17.720 --> 00:15:21.080]  從來都是在乎耶和華
[00:15:21.080 --> 00:15:24.480]  結果大家應該聽過的故事都會知道
[00:15:24.480 --> 00:15:27.480]  大衛真的擊敗了那個巨人哥利亞
[00:15:27.480 --> 00:15:30.600]  也同樣令到以色列人在這個戰事裏面
[00:15:30.600 --> 00:15:34.800]  可以擊退這班菲律士人
[00:15:34.800 --> 00:15:36.480]  兩場的戰役
[00:15:36.480 --> 00:15:41.440]  我們見到的是約拿丹和大衛
[00:15:41.440 --> 00:15:44.520]  兩個人都有一些一樣的特質
[00:15:44.520 --> 00:15:47.040]  就是他們都非常勇敢
[00:15:47.040 --> 00:15:51.840]  還有他們兩個都非常敬畏耶和華
[00:15:51.840 --> 00:15:55.640]  他們面對著跟菲律士人爭戰
[00:15:55.640 --> 00:15:58.040]  他們兩個人一樣不怕
[00:15:58.040 --> 00:16:03.360]  他們確信的是耶和華才是令人得勝的那個
[00:16:03.360 --> 00:16:07.960]  以至他們分別願意做那個突擊的先鋒
[00:16:07.960 --> 00:16:11.720]  做那個單挑巨人的勇士
[00:16:11.720 --> 00:16:14.280]  所以剛剛我們在第十八章那裏說
[00:16:14.280 --> 00:16:18.600]  約拿丹的心與大衛的心相契合
[00:16:18.600 --> 00:16:20.600]  其實不是無緣無故
[00:16:20.600 --> 00:16:24.520]  因為約拿丹其實見到的是大衛和自己一樣
[00:16:24.520 --> 00:16:26.840]  他們都是非常敬畏耶和華
[00:16:26.840 --> 00:16:30.880]  是一個與耶和華同行的一個人
[00:16:30.880 --> 00:16:35.400]  所以約拿丹基於這一份愛
[00:16:35.400 --> 00:16:41.400]  這一份看見大衛與自己一樣
[00:16:41.400 --> 00:16:43.680]  那份對耶和華的敬畏
[00:16:43.680 --> 00:16:49.880]  他就願意跟大衛立一個盟約
[00:16:49.880 --> 00:16:50.920]  我們要知道
[00:16:50.920 --> 00:16:56.520]  當時其實大衛不過是一個鄉村的木桶
[00:16:56.520 --> 00:16:58.400]  就是他負責牧羊
[00:16:58.400 --> 00:17:00.920]  他不是已經是一個跟隨作戰
[00:17:00.920 --> 00:17:02.040]  一向不是那一類的
[00:17:02.040 --> 00:17:05.080]  他是一個小木桶
[00:17:05.080 --> 00:17:07.880]  而約拿丹是什麼呢?
[00:17:07.880 --> 00:17:11.040]  約拿丹是蘇羅王的長子
[00:17:11.040 --> 00:17:13.160]  是王子
[00:17:13.160 --> 00:17:19.440]  甚至其實他理應是那個王位的繼承人
[00:17:19.440 --> 00:17:23.760]  不過約拿丹他沒有看到他出生
[00:17:23.760 --> 00:17:28.320]  他反而在剛才第十八章的一至四節裏面
[00:17:28.320 --> 00:17:30.240]  他將自己的外袍
[00:17:30.240 --> 00:17:31.320]  將他的戰衣
[00:17:31.320 --> 00:17:33.200]  將他的刀工
[00:17:33.200 --> 00:17:36.040]  腰帶都給了大衛
[00:17:36.040 --> 00:17:42.280]  將這些本身屬於王子身份擁有的一些物品
[00:17:42.280 --> 00:17:44.040]  一些隨身物
[00:17:44.040 --> 00:17:46.720]  他將它給了大衛
[00:17:46.720 --> 00:17:49.160]  他在提升大衛的身份
[00:17:49.160 --> 00:17:56.880]  他在提升大衛在以色列百姓眼中的身份
[00:17:56.880 --> 00:18:01.920]  所以聖經說約拿丹愛大衛如同愛自己的性命
[00:18:01.920 --> 00:18:06.520]  他在說的不是真的表面的一個交情
[00:18:06.520 --> 00:18:09.920]  不是真的剛好你和我都是以色列人
[00:18:09.920 --> 00:18:12.000]  你和我都剛好打菲利士人
[00:18:12.000 --> 00:18:13.920]  我們做朋友吧
[00:18:13.920 --> 00:18:16.160]  不是
[00:18:16.160 --> 00:18:20.840]  我們看到他將自己擁有的物品給了大衛
[00:18:20.840 --> 00:18:26.360]  說的是他將大衛的益處
[00:18:26.360 --> 00:18:28.240]  他看他的益處
[00:18:28.240 --> 00:18:32.520]  和在看我自己是一樣的重要
[00:18:32.520 --> 00:18:37.280]  所以第一點我們在約拿丹身上學到的是甚麼呢
[00:18:37.280 --> 00:18:42.120]  當我們跟別人說我們要建立一個真誠的友誼的時候
[00:18:42.120 --> 00:18:47.960]  我們是不會計較大家的身份地位的差距
[00:18:47.960 --> 00:18:51.200]  我們會為對方去想
[00:18:51.200 --> 00:18:53.840]  我們不會計較哪一個吃虧
[00:18:53.840 --> 00:18:56.800]  哪一個付出多助
[00:18:56.800 --> 00:19:04.240]  反而是我們會很願意為他付出
[00:19:04.240 --> 00:19:07.520]  今天我們交朋友是怎樣的呢
[00:19:07.520 --> 00:19:09.960]  我們未必是這樣
[00:19:09.960 --> 00:19:13.120]  我們很多時候都會看我們有沒有共同的興趣
[00:19:13.120 --> 00:19:17.640]  信耶穌的就可能會看有沒有共同的信仰
[00:19:17.640 --> 00:19:19.120]  會看談不談得來
[00:19:19.120 --> 00:19:23.440]  會看大家的身份地位會不會差距很遠
[00:19:23.440 --> 00:19:24.680]  有些人就未必
[00:19:24.680 --> 00:19:26.400]  可能我的身份地位和你差很遠
[00:19:26.400 --> 00:19:30.480]  為了某些利益我是特意和你做朋友都有的
[00:19:30.480 --> 00:19:34.120]  但是我想我們同樣都可以去思考一下
[00:19:34.120 --> 00:19:39.320]  當我們今天去做別人朋友的時候
[00:19:39.320 --> 00:19:43.920]  我們有沒有學下若拿丹一樣
[00:19:43.920 --> 00:19:48.960]  如果我真的覺得那個人很值得我交朋友的時候
[00:19:48.960 --> 00:19:53.000]  我會不會計較他的身份
[00:19:53.000 --> 00:19:55.560]  我會不會想其實你配不配做我朋友
[00:19:55.560 --> 00:19:57.760]  或者我配不配做你朋友呢
[00:19:57.760 --> 00:20:00.760]  會不會想這麼多這些呢
[00:20:00.760 --> 00:20:03.800]  或者大家可以想一想
[00:20:03.800 --> 00:20:06.040]  這是第一點
[00:20:06.040 --> 00:20:07.440]  第二點
