
[00:00:00.000 --> 00:00:03.000]  天父上帝求祢這個時候臨在我們當中
[00:02:04.360 --> 00:02:10.280]  他們發覺到荷蘭有一些風氣是會影響到他們的信仰的
[00:02:10.280 --> 00:02:16.360]  這班移居到荷蘭的信徒是清教徒
[00:02:16.360 --> 00:02:19.360]  他們就認為荷蘭的風氣不好
[00:02:19.360 --> 00:02:21.000]  會影響到他們的信仰
[00:02:21.000 --> 00:02:24.640]  他們要找一片清靜的地方
[00:02:24.640 --> 00:02:29.120]  讓他們在那裡可以過修道式的生活也好
[00:02:29.120 --> 00:02:32.560]  過一個專心在神的身上的一些事情也好
[00:02:32.560 --> 00:02:34.560]  他們就離開了荷蘭
[00:02:34.560 --> 00:02:35.480]  又去到哪裡呢?
[00:02:35.480 --> 00:02:37.200]  就去到美國了
[00:02:37.200 --> 00:02:39.800]  去到美國他們上了岸之後
[00:02:39.800 --> 00:02:41.400]  大概有百多人
[00:02:41.400 --> 00:02:45.240]  這些原本是英國的人
[00:02:45.240 --> 00:02:46.680]  他們去到美國
[00:02:46.680 --> 00:02:49.120]  就在那裡開始定居下來
[00:02:49.120 --> 00:02:54.080]  他們在那裡過一些信仰很純正的生活
[00:02:54.080 --> 00:02:57.760]  他們在當中也定了那天為感恩節
[00:02:57.760 --> 00:03:03.440]  他們在當中紀念神怎樣帶領他們離開一個被迫迫的地方
[00:03:03.440 --> 00:03:06.040]  離開一個風氣不好的地方
[00:03:06.040 --> 00:03:08.400]  來到美國這個地方
[00:03:08.400 --> 00:03:11.760]  感恩節就是紀念這件事的
[00:03:11.760 --> 00:03:19.200]  但可惜來到今天的時候美國已經失去當年祖先的那種心
[00:03:19.200 --> 00:03:22.400]  那種清教徒的信仰
[00:03:22.400 --> 00:03:25.200]  他們不單止不再敬畏神
[00:03:25.200 --> 00:03:30.960]  反而他們做出很多當年他們的祖先絕對不敢做的一些事情
[00:03:30.960 --> 00:03:33.040]  你也知道今天在美國
[00:03:33.040 --> 00:03:37.760]  很多反基督教的一些事情在發生
[00:03:37.760 --> 00:03:42.080]  但就算這樣他們仍然在那裡過感恩節
[00:03:42.080 --> 00:03:45.560]  感恩節每年的傳統仍然保留
[00:03:45.560 --> 00:03:49.040]  以致到今天仍然在那裡慶祝
[00:03:49.040 --> 00:03:51.040]  不過對大多數人來說
[00:03:51.040 --> 00:03:55.880]  這個只不過是一個整家圍在一起吃火雞的日子
[00:03:55.880 --> 00:03:59.040]  作為美國傳統的一個節日
[00:03:59.040 --> 00:04:01.000]  他們無論身去哪裡
[00:04:01.000 --> 00:04:02.880]  如果可以趕回來的
[00:04:02.880 --> 00:04:07.800]  他們都會回到家裡盡量和家人團聚
[00:04:07.800 --> 00:04:12.800]  感恩節那天主要的菜就是燒火雞
[00:04:12.800 --> 00:04:14.720]  在當中吃火雞
[00:04:14.720 --> 00:04:17.800]  享用完這個感恩大餐之後
[00:04:17.800 --> 00:04:20.440]  人家最感興趣的是什麼事情呢
[00:04:20.440 --> 00:04:22.920]  就是去購物
[00:04:22.920 --> 00:04:24.720]  他們就會去一些商店
[00:04:24.720 --> 00:04:28.560]  有做特價的一些商店在那裡排長龍
[00:04:28.560 --> 00:04:31.200]  一早就去到那裡去排
[00:04:31.200 --> 00:04:35.280]  為了買一些特價的一些產品
[00:04:35.280 --> 00:04:36.960]  一些物品
[00:04:36.960 --> 00:04:39.040]  因此他們叫這個習慣
[00:04:39.040 --> 00:04:44.400]  一早起床排隊在那裡搶購商品的習慣叫做什麼呢
[00:04:44.400 --> 00:04:45.920]  Early Bird
[00:04:45.920 --> 00:04:47.240]  不是Early Bird
[00:04:47.240 --> 00:04:48.960]  是Early Bird
[00:04:48.960 --> 00:04:50.320]  就是早一點的
[00:04:50.320 --> 00:04:52.480]  早一點的雀鳥
[00:04:52.480 --> 00:04:54.280]  早一點的雀鳥有蟲吃
[00:04:54.280 --> 00:04:57.600]  因此他們可以更早的在那裡排隊
[00:04:57.600 --> 00:05:01.920]  為了買到心頭好 特價的心頭好
[00:05:01.920 --> 00:05:03.600]  然後他們將感恩節
[00:05:03.600 --> 00:05:04.920]  感恩節是星期四
[00:05:04.920 --> 00:05:09.520]  他們將感恩節後面的星期五叫做Black Friday
[00:05:09.520 --> 00:05:10.720]  黑色星期五
[00:05:10.720 --> 00:05:12.160]  你不要以為是壽難節
[00:05:12.160 --> 00:05:13.320]  不是
[00:05:13.320 --> 00:05:14.400]  他說那天
[00:05:14.400 --> 00:05:18.760]  因為在這一天商家的營業額都是最高的
[00:05:18.760 --> 00:05:21.200]  你說還叫做Black Friday
[00:05:21.200 --> 00:05:23.840]  是因為民眾Black Friday
[00:05:23.840 --> 00:05:26.880]  因為他們的錢都給了商家
[00:05:26.880 --> 00:05:28.880]  所以他們叫做Black Friday
[00:05:28.880 --> 00:05:35.240]  所以他們定了那個星期五就叫做黑色的星期五
[00:05:35.240 --> 00:05:37.000]  聖經給我們看到
[00:05:37.000 --> 00:05:41.120]  感恩不是一年一度的事情
[00:05:41.120 --> 00:05:43.560]  可能無論在哪一個國家也好
[00:05:43.560 --> 00:05:44.600]  可能有感恩節
[00:05:44.600 --> 00:05:46.400]  可能你們家庭當中也好
[00:05:46.400 --> 00:05:48.280]  有一些感恩節
[00:05:48.280 --> 00:05:50.600]  但可能只不過是半年做一次
[00:05:50.600 --> 00:05:51.440]  一年做一次
[00:05:51.440 --> 00:05:53.360]  新年做一次
[00:05:53.360 --> 00:05:54.640]  但是聖經給我們看到
[00:05:54.640 --> 00:05:58.240]  感恩不是一年一度的事情
[00:05:58.240 --> 00:06:00.760]  我們不只是在感恩節才感恩
[00:06:00.760 --> 00:06:02.520]  有節日我們才感恩
[00:06:02.520 --> 00:06:07.560]  也不是在歲壽年終才有感恩的活動
[00:06:07.560 --> 00:06:09.640]  感恩節
[00:06:09.640 --> 00:06:12.760]  正如我們今天的經文所告訴我們的是甚麼呢
[00:06:12.760 --> 00:06:14.960]  就說我們應當靠著耶穌
[00:06:14.960 --> 00:06:20.640]  上上以頌讚為祭獻給神
[00:06:20.640 --> 00:06:25.560]  這就是那些成人主名的人嘴唇的果子
[00:06:25.560 --> 00:06:27.200]  這一節短短的經文
[00:06:27.200 --> 00:06:29.000]  提醒了我們幾件事
[00:06:29.000 --> 00:06:33.120]  第一就是頌讚是當獻的祭
[00:06:33.120 --> 00:06:37.280]  是一個我們應該必須要獻的祭
[00:06:37.280 --> 00:06:38.840]  就是頌讚
[00:06:38.840 --> 00:06:43.880]  希伯來書有很多新約和舊約的一些比較
[00:06:43.880 --> 00:06:46.440]  給我們看到新約當中有很多事情
[00:06:46.440 --> 00:06:48.840]  其實是超越了舊約的
[00:06:48.840 --> 00:06:50.640]  同樣的事情
[00:06:50.640 --> 00:06:52.160]  但是在新約的時候
[00:06:52.160 --> 00:06:53.600]  那個看起來的時候
[00:06:53.600 --> 00:06:56.200]  或者是知道了那件事
[00:06:56.200 --> 00:07:00.560]  是絕對是超越過舊約同樣的事情的
[00:07:00.560 --> 00:07:04.400]  來到希伯來書的時候
[00:07:04.400 --> 00:07:07.280]  到最後一章臨結束的時候
[00:07:07.280 --> 00:07:10.120]  作者他就提到獻祭
[00:07:10.120 --> 00:07:12.320]  其中一種祭是甚麼祭呢
[00:07:12.320 --> 00:07:14.640]  就是頌讚的祭
[00:07:14.640 --> 00:07:18.360]  我們對獻祭的觀念可能是比較薄弱的
[00:07:18.360 --> 00:07:20.720]  或者是不是很清楚的
[00:07:20.720 --> 00:07:25.400]  因為我們看聖經永遠看到尼微紀就不會看下去的
[00:07:25.400 --> 00:07:28.800]  或者是出埃及的都出不到那一種
[00:07:28.800 --> 00:07:30.880]  所以你看出埃及的或者尼微紀
[00:07:30.880 --> 00:07:35.080]  很多教導我們關於獻祭那些事情的時候
[00:07:35.080 --> 00:07:36.760]  你可能完全不了解的
[00:07:36.760 --> 00:07:40.760]  因此對獻祭我們觀念是模糊的
[00:07:40.760 --> 00:07:43.640]  因為我們也不會做這些事情的
[00:07:43.640 --> 00:07:45.560]  所以可能你不明白
[00:07:45.560 --> 00:07:47.320]  獻祭是甚麼一回事
[00:07:47.320 --> 00:07:51.040]  或者是有甚麼特別的意義在當中
[00:07:51.040 --> 00:07:55.360]  但是就算我們對獻祭有觀念也好
[00:07:55.360 --> 00:07:58.320]  你知道我們需要獻祭
[00:07:58.320 --> 00:08:00.080]  但可能我們從來都沒有想到的
[00:08:00.080 --> 00:08:04.800]  原來頌讚竟然是一種可獻的祭
[00:08:04.800 --> 00:08:08.280]  可能你知道很多贖罪祭甚麼祭甚麼祭也好
[00:08:08.280 --> 00:08:13.360]  你想不到原來頌讚都是一種可獻的祭
[00:08:13.360 --> 00:08:15.600]  在古代的社會當中
[00:08:15.600 --> 00:08:17.320]  很多的宗教都有的
[00:08:17.320 --> 00:08:20.480]  都有獻祭的活動和觀念的
[00:08:20.480 --> 00:08:25.000]  甚至到今天我們中國人傳統的一些宗教
[00:08:25.000 --> 00:08:27.840]  都有獻祭的那種觀念的
[00:08:27.840 --> 00:08:32.200]  那獻祭的方法當然是因不同的信仰
[00:08:32.200 --> 00:08:34.080]  或者不同的地方
[00:08:34.080 --> 00:08:37.200]  不同的時間而有不同的
[00:08:37.200 --> 00:08:39.760]  但是在以色列他們獻祭的
[00:08:39.760 --> 00:08:42.200]  那些祭主要是包括甚麼呢
[00:08:42.200 --> 00:08:45.280]  是包括穀類或者是液體
[00:08:45.280 --> 00:08:48.520]  所謂的液體就是酒類
[00:08:48.520 --> 00:08:52.640]  更加重要的就是獻動物
[00:08:52.640 --> 00:08:57.440]  動物是他們獻祭當中很重要的一個角色
[00:08:57.440 --> 00:08:58.640]  為甚麼要獻祭呢
[00:08:58.640 --> 00:09:00.600]  這個是我們想問的
[00:09:00.600 --> 00:09:03.000]  有些人認為獻祭最基本的動機
[00:09:03.000 --> 00:09:07.120]  就是增進同神之間的那種關係
[00:09:07.120 --> 00:09:08.920]  那你說是啦
[00:09:08.920 --> 00:09:11.040]  我們要賄賂神
[00:09:11.040 --> 00:09:13.320]  讓祂和我們好一點
[00:09:13.320 --> 00:09:14.560]  所以我們要獻祭
[00:09:14.560 --> 00:09:15.840]  如果你是這樣的話
[00:09:15.840 --> 00:09:19.040]  這個觀念是完全錯誤的
[00:09:19.040 --> 00:09:21.200]  原來在聖經裏面
[00:09:21.200 --> 00:09:22.960]  教約那裏看
[00:09:22.960 --> 00:09:25.320]  獻祭的意義在於甚麼呢
[00:09:25.320 --> 00:09:30.400]  就是收服罪人和神之間的那種關係
[00:09:30.400 --> 00:09:34.560]  獻祭就是行贖罪之禮
[00:09:34.560 --> 00:09:36.000]  我們行這個禮
[00:09:36.000 --> 00:09:41.240]  就是為了要保贖人和神對抗的那種關係
[00:09:41.240 --> 00:09:44.080]  人犯了罪之後和神對抗
[00:09:44.080 --> 00:09:47.120]  因此到你想和神和好的時候
[00:09:47.120 --> 00:09:50.080]  其實是透過動物所流的血
[00:09:50.080 --> 00:09:54.120]  這樣去保贖這種對抗的關係
[00:09:54.120 --> 00:09:59.080]  原來在教約聖經就是獻祭有一種這樣的觀念
[00:09:59.080 --> 00:10:02.040]  在猶太人的思想信念當中
[00:10:02.040 --> 00:10:05.080]  他們說我們要獻祭到何時呢
[00:10:05.080 --> 00:10:08.960]  他們認為當彌賽亞來到的時候
[00:10:08.960 --> 00:10:12.840]  獻祭的這些活動就會停止
[00:10:12.840 --> 00:10:14.760]  所有的獻祭活動都會停止
[00:10:14.760 --> 00:10:15.760]  除了甚麼呢
[00:10:15.760 --> 00:10:18.360]  除了重贊的債
[00:10:18.360 --> 00:10:19.600]  很奇妙
[00:10:19.600 --> 00:10:22.040]  原來所有的債都會停止的時候
[00:10:22.040 --> 00:10:25.640]  剩下重贊的債會繼續
[00:10:25.640 --> 00:10:27.840]  其實耶穌基督來到的時候
[00:10:27.840 --> 00:10:31.000]  就是帶來了彌賽亞的時代
[00:10:31.000 --> 00:10:32.640]  所以新約聖經就告訴你
[00:10:32.640 --> 00:10:36.200]  因為基督已經獻上完全的債
[00:10:36.200 --> 00:10:39.320]  一次而且是永遠有功效
[00:10:39.320 --> 00:10:41.360]  除去世人的罪人
[00:10:41.360 --> 00:10:45.000]  因此基督徒無需再好像舊的時代一樣
[00:10:45.000 --> 00:10:47.000]  就要獻上種種的債
[00:10:47.000 --> 00:10:50.000]  甚麼贖罪債、甚麼贖獻債、平安債等等
[00:10:50.000 --> 00:10:51.720]  不用的了
[00:10:51.720 --> 00:10:55.680]  他們只需要獻上的是一些屬靈的債
[00:10:55.680 --> 00:10:57.160]  新約聖經告訴他們
[00:10:57.160 --> 00:10:59.000]  我們要獻上屬靈的債
[00:10:59.000 --> 00:11:02.800]  我們要獻上我們身體當作活祭
[00:11:02.800 --> 00:11:06.680]  我們要以信心為祭去獻給神
[00:11:06.680 --> 00:11:10.080]  你看這些全部都是屬靈的層面
[00:11:10.080 --> 00:11:12.800]  不是一些實體的東西
[00:11:12.800 --> 00:11:15.960]  同時有一種屬靈的債是甚麼呢?
[00:11:15.960 --> 00:11:18.600]  就是這個重贊的債
[00:11:18.600 --> 00:11:21.880]  以重贊為祭來獻給神
[00:11:21.880 --> 00:11:24.760]  這就是希伯來書第十三章十五節
[00:11:24.760 --> 00:11:28.080]  剛才我們所讀的經文就告訴我們的
[00:11:28.080 --> 00:11:32.320]  所以重贊的債是基督徒當獻的債
[00:11:32.320 --> 00:11:34.720]  今天你在這裡讚美神
[00:11:34.720 --> 00:11:36.160]  你在這裡Hallelujah
[00:11:36.160 --> 00:11:38.000]  你在這裡唱詩
[00:11:38.000 --> 00:11:42.880]  原來你在做一個獻上重贊的債
[00:11:42.880 --> 00:11:47.280]  只不過猶太人沒有承認耶穌基督就是彌賽亞
[00:11:47.280 --> 00:11:48.960]  他們沒有認為耶穌基督來到
[00:11:48.960 --> 00:11:51.640]  就是彌賽亞時代已經來了
[00:11:51.640 --> 00:11:55.440]  所以他們繼續獻祭
[00:11:55.440 --> 00:11:58.320]  他們獻祭到主后七十年的時候
[00:11:58.320 --> 00:12:03.760]  羅馬軍來到耶路撒冷將聖殿摧毀
[00:12:03.760 --> 00:12:05.760]  他們沒有地方獻祭了
[00:12:05.760 --> 00:12:11.080]  那時候獻祭的活動也宣告結束了
[00:12:11.080 --> 00:12:14.720]  但是他們仍然有些債會獻
[00:12:14.720 --> 00:12:17.200]  他們說用甚麼代替了獻祭呢?
[00:12:17.200 --> 00:12:23.400]  就是用研究神學、研究聖經、用祈禱、用認罪
[00:12:23.400 --> 00:12:27.320]  用學習律法、用行善等等
[00:12:27.320 --> 00:12:31.560]  來代替了聖殿的那個祭祀
[00:12:31.560 --> 00:12:33.680]  猶太人還在等候
[00:12:33.680 --> 00:12:36.320]  在等候彌賽亞的來臨
[00:12:36.320 --> 00:12:39.320]  在等候他們要停止一切的獻祭
[00:12:39.320 --> 00:12:41.200]  除了重贊祭
[00:12:41.200 --> 00:12:44.640]  但是他們沒有承認到耶穌基督已經來到的時候
[00:12:44.640 --> 00:12:48.440]  所以他們繼續要獻種種的祭
[00:12:48.440 --> 00:12:55.280]  他們不會單單以重贊為祭獻給神
[00:12:55.280 --> 00:12:57.520]  希伯來書的作者告訴我們
[00:12:57.520 --> 00:13:02.320]  要常常以重贊為祭獻給神
[00:13:02.320 --> 00:13:04.240]  因此我們就見到
[00:13:04.240 --> 00:13:07.720]  原來獻祭是常常要做的事
[00:13:07.720 --> 00:13:11.720]  特別這個重贊的祭是常常要做的事
[00:13:11.720 --> 00:13:15.920]  那到底甚麼是重贊的祭呢?
[00:13:15.920 --> 00:13:19.560]  我們要問甚麼是重贊的祭呢?
[00:13:19.560 --> 00:13:23.040]  甚麼祭才屬於重贊的祭呢?
[00:13:23.040 --> 00:13:28.040]  原來凡是感恩的祭都是重贊的祭
[00:13:28.040 --> 00:13:29.880]  你心裏面感恩
[00:13:29.880 --> 00:13:32.200]  你心裏面夢想因典之後
[00:13:32.200 --> 00:13:34.720]  你就獻上一個祭
[00:13:34.720 --> 00:13:36.960]  這個祭就是重贊的祭
[00:13:36.960 --> 00:13:38.840]  用讚美來感恩
[00:13:38.840 --> 00:13:41.240]  用讚美來獻給我們神
[00:13:41.240 --> 00:13:46.480]  所以重贊神是夢想因典的人應盡的本份
[00:13:46.480 --> 00:13:48.920]  我們夢到神那麼大的教育因典
[00:13:48.920 --> 00:13:52.240]  但是我們仍然不懂得去重贊神的話
[00:13:52.240 --> 00:13:54.920]  或者我們說我們不會去重贊神的話
[00:13:54.920 --> 00:13:59.960]  這個是我們失去了我們應盡的本份
[00:13:59.960 --> 00:14:04.160]  按照舊約 感恩祭是憑獻祭的人
[00:14:04.160 --> 00:14:06.920]  很甘心樂意地去獻上的時候才獻的
[00:14:06.920 --> 00:14:09.720]  沒有定要多久獻一次
[00:14:09.720 --> 00:14:11.560]  你愈感恩愈多的時候
[00:14:11.560 --> 00:14:14.320]  你就會獻得愈密
[00:14:14.320 --> 00:14:17.560]  愈多會經常地去獻
[00:14:17.560 --> 00:14:19.760]  通常就因為人夢了因典
[00:14:19.760 --> 00:14:24.960]  就會甘心樂意地將感恩的祭獻上
[00:14:24.960 --> 00:14:28.760]  我們既然是常常夢因的人
[00:14:28.760 --> 00:14:32.360]  為什麼我們不是常常去獻上感恩的祭
[00:14:32.360 --> 00:14:34.560]  即是重贊的祭呢?
[00:14:34.560 --> 00:14:38.280]  試想想 我們愈夢更多的因典的時候
[00:14:38.280 --> 00:14:43.160]  我們就愈應該經常地去獻上感恩的祭
[00:14:43.160 --> 00:14:44.960]  即是重贊祭
[00:14:44.960 --> 00:14:48.560]  至於我們是否覺得自己是夢因呢?
[00:14:48.560 --> 00:14:52.640]  就視乎你心中怎樣界定神的因典
[00:14:52.640 --> 00:14:54.160]  或者那種的因典
[00:14:54.160 --> 00:14:58.480]  你有沒有細心地去體會神的因典
[00:14:58.480 --> 00:15:00.760]  很多時候我們一天生活過了
[00:15:00.760 --> 00:15:02.760]  我們根本都沒有想到神的因典
[00:15:02.760 --> 00:15:04.760]  沒有覺得神的因典在我們身上
[00:15:04.760 --> 00:15:06.960]  就是這樣過了一天
[00:15:06.960 --> 00:15:09.560]  來到晚上 吃晚飯
[00:15:09.560 --> 00:15:11.960]  然後休息一天就睡覺了
[00:15:11.960 --> 00:15:13.560]  我們根本不會去思想
[00:15:13.560 --> 00:15:15.560]  有沒有容易一點的思想去想
[00:15:15.560 --> 00:15:17.960]  神的因典今天在我身上有多少
[00:15:17.960 --> 00:15:20.960]  因此我們獻上感恩的祭有沒有呢?
[00:15:20.960 --> 00:15:22.960]  其實在我們生活當中
[00:15:22.960 --> 00:15:25.360]  我們何時不是在領受神的因典
[00:15:25.360 --> 00:15:29.560]  我們每時每刻都在領受神的因典
[00:15:29.560 --> 00:15:32.160]  有陽光 你都要感恩
[00:15:32.160 --> 00:15:33.760]  有雨水 你要感恩
[00:15:33.760 --> 00:15:36.760]  今天你還可以呼吸有空氣 你要感恩
[00:15:36.760 --> 00:15:38.960]  有好的父母 有好的家庭
[00:15:38.960 --> 00:15:42.960]  有好的弟兄姊妹 有好的教會
[00:15:42.960 --> 00:15:46.560]  有好的弟兄姊妹在這裡陪你 為你祈禱
[00:15:46.560 --> 00:15:50.760]  有一份好的工作 有足夠的飲食
[00:15:50.760 --> 00:15:54.560]  你可以交稅 你上床可以睡覺
[00:15:54.560 --> 00:15:56.760]  下地可以行走
[00:15:56.760 --> 00:15:59.760]  這些全部都是因典
[00:15:59.760 --> 00:16:02.560]  但是我們有沒有經常去思想
[00:16:02.560 --> 00:16:03.360]  這些就是因典
[00:16:03.360 --> 00:16:07.560]  因此我要獻上感恩的祭 重贊的祭
[00:16:07.560 --> 00:16:09.560]  我們詩歌都有得唱
[00:16:09.560 --> 00:16:11.360]  在《生命聖詩》裏面都唱
[00:16:11.360 --> 00:16:14.560]  神的因典 樣樣都要數
[00:16:14.560 --> 00:16:15.960]  你樣樣去數的時候
[00:16:15.960 --> 00:16:20.360]  就可以叫你驚訝 處於奇妙的看顧
[00:16:20.360 --> 00:16:23.560]  但是我們有沒有樣樣都要去數呢?
[00:16:23.560 --> 00:16:25.560]  有沒有時時的去數呢?
[00:16:25.560 --> 00:16:28.560]  時時的去思想呢?
[00:16:28.560 --> 00:16:30.160]  我們很難做到
[00:16:30.160 --> 00:16:33.160]  但是其實重贊的祭比一切的祭都簡便的
[00:16:33.160 --> 00:16:36.560]  你不用殺豬劏牛那些
[00:16:36.560 --> 00:16:40.160]  你只是開口就已經獻上了
[00:16:40.160 --> 00:16:41.960]  所以希伯來書的作者就說
[00:16:41.960 --> 00:16:45.360]  上上以重贊為祭獻給神
[00:16:45.360 --> 00:16:47.960]  因此這裡就提醒我們兩件事
[00:16:47.960 --> 00:16:52.360]  第一 你要上上去體會你所領受的因典
[00:16:52.360 --> 00:16:56.560]  第二 你要上上開口重贊
[00:16:56.560 --> 00:16:59.560]  開口重贊是凡有口的人
[00:16:59.560 --> 00:17:03.960]  出得聲的人都可以輕易做到的事情
[00:17:03.960 --> 00:17:07.760]  問題是我們是否願意去做
[00:17:07.760 --> 00:17:10.360]  在同心圓離的時候
[00:17:10.360 --> 00:17:12.160]  在那個工作坊當中
[00:17:12.160 --> 00:17:13.760]  Thomas也帶我們
[00:17:13.760 --> 00:17:16.960]  讓我們在當中
[00:17:16.960 --> 00:17:21.360]  對面兩個人互相稱讚對方
[00:17:21.360 --> 00:17:23.360]  我在這裡說了
[00:17:23.360 --> 00:17:25.360]  這件事是不能玩的
[00:17:25.360 --> 00:17:30.560]  昨晚Irene還帶我們在這裡玩這個遊戲
[00:17:30.560 --> 00:17:31.760]  兩個人對著
[00:17:31.760 --> 00:17:33.560]  然後就稱讚對方
[00:17:33.560 --> 00:17:34.760]  單單稱讚對方
[00:17:34.760 --> 00:17:37.560]  看看你可以稱讚多少就稱讚多少
[00:17:37.560 --> 00:17:39.160]  有些人會覺得很難
[00:17:39.160 --> 00:17:41.360]  我對他不是很熟的
[00:17:41.360 --> 00:17:42.560]  要說些什麼呢?
[00:17:42.560 --> 00:17:43.760]  都是說些外表的東西
[00:17:43.760 --> 00:17:45.360]  你很帥 你很高大
[00:17:45.360 --> 00:17:46.760]  你高大過我
[00:17:46.760 --> 00:17:48.360]  你真是很厲害
[00:17:48.360 --> 00:17:51.360]  很厲害什麼呢?都說不出來
[00:17:51.360 --> 00:17:54.560]  可能就隨便一分鐘就過去了
[00:17:54.560 --> 00:17:57.360]  幸好只是一分鐘
[00:17:57.360 --> 00:17:58.960]  好 更難的來了
[00:17:58.960 --> 00:18:03.960]  接著要兩個人逐個開口
[00:18:03.960 --> 00:18:06.360]  只是稱讚美神
[00:18:06.360 --> 00:18:07.960]  什麼都不求
[00:18:07.960 --> 00:18:08.960]  可以嗎?
[00:18:08.960 --> 00:18:10.760]  哇 接著就會覺得
[00:18:10.760 --> 00:18:11.960]  是啊 不行啊
[00:18:11.960 --> 00:18:13.360]  平時我們都會說
[00:18:13.360 --> 00:18:14.360]  感謝神
[00:18:14.360 --> 00:18:16.360]  祢給我一個新的一天
[00:18:16.360 --> 00:18:18.360]  求祢帶領我
[00:18:18.360 --> 00:18:19.960]  這樣已經是求了
[00:18:19.960 --> 00:18:22.160]  可不可以我們不斷地
[00:18:22.160 --> 00:18:26.960]  只是用稱讚 用讚美 用感謝
[00:18:26.960 --> 00:18:29.560]  這樣去祈禱呢?
[00:18:29.560 --> 00:18:31.360]  我們有沒有試過的?
[00:18:31.360 --> 00:18:32.560]  有沒有試過?
[00:18:32.560 --> 00:18:36.960]  自從有這些事情提醒的時候
[00:18:36.960 --> 00:18:39.560]  我就想 可不可以的呢?
[00:18:39.560 --> 00:18:42.360]  不止一分鐘行不行呢?
[00:18:42.360 --> 00:18:43.960]  原來行的
[00:18:43.960 --> 00:18:46.760]  你要問我怎樣才行呢?
[00:18:46.760 --> 00:18:49.160]  我遲些會告訴你
[00:18:49.160 --> 00:18:52.160]  好 我們經常都說
[00:18:52.160 --> 00:18:55.760]  要為主去結果子
[00:18:55.760 --> 00:18:57.160]  我們經常說
[00:18:57.160 --> 00:18:58.760]  我們要為主結果子
[00:18:58.760 --> 00:19:00.360]  因此我們就想到的是什麼呢?
[00:19:00.360 --> 00:19:01.360]  馬上想到的就是
[00:19:01.360 --> 00:19:02.560]  要帶人信主
[00:19:02.560 --> 00:19:06.160]  這樣才是為主去結果子
[00:19:06.160 --> 00:19:08.560]  但是原來頌讚
[00:19:08.560 --> 00:19:12.760]  都是信徒所結的一種果子
[00:19:12.760 --> 00:19:14.560]  我們想都沒有想到
[00:19:14.560 --> 00:19:15.760]  這麼容易的
[00:19:15.760 --> 00:19:19.560]  頌讚原來都是一種的果子
[00:19:19.560 --> 00:19:22.760]  所有已經承認主名的人
[00:19:22.760 --> 00:19:24.560]  才能夠結的果子
[00:19:24.560 --> 00:19:27.560]  這個果子是最純的果子
[00:19:27.560 --> 00:19:30.760]  他們心裏面受了神的恩典
[00:19:30.760 --> 00:19:33.160]  他們有這個恩典的感動
[00:19:33.160 --> 00:19:37.360]  然後才在口中結出頌讚的果子
