
[00:00:00.000 --> 00:00:04.000]  大英姐妹平安,我們一起祈禱!
[00:02:01.000 --> 00:02:07.000]  但是有記載他和以掃埋葬他們的父親。
[00:02:07.000 --> 00:02:10.000]  事實上在上帝的二十七章之後,
[00:02:10.000 --> 00:02:14.000]  利伯嘉就再沒有出現過了。
[00:02:14.000 --> 00:02:18.000]  上星期張傳道和我們分享了騙子阿國,
[00:02:18.000 --> 00:02:22.000]  被另一個大騙子,他的舅父所騙,
[00:02:22.000 --> 00:02:27.000]  令他無端端要取多一位妻子。
[00:02:27.000 --> 00:02:32.000]  也要他多付出七年的勞動代價。
[00:02:32.000 --> 00:02:36.000]  這個妻子不是免費的,要多做七年工。
[00:02:36.000 --> 00:02:41.000]  這個也可以說是由於他騙了他爸爸的祝福,
[00:02:41.000 --> 00:02:44.000]  而要付出的代價。
[00:02:44.000 --> 00:02:54.000]  後來他的家庭也由於阿國偏愛拉結這位妻子。
[00:02:54.000 --> 00:02:58.000]  以至利亞就要和妹妹爭寵,
[00:02:58.000 --> 00:03:07.000]  兩個人要鬥,究竟誰能夠為丈夫多生幾個兒子呢?
[00:03:07.000 --> 00:03:13.000]  結果後來兩個妻子都將自己的婢女給了阿國做妾侍。
[00:03:13.000 --> 00:03:19.000]  使阿國一共有四個女人,還生了十二個兒子。
[00:03:19.000 --> 00:03:22.000]  我們不要羨慕老婆多的人,
[00:03:22.000 --> 00:03:28.000]  讓我分享一句阿國自己的心聲,自己的感受。
[00:03:28.000 --> 00:03:31.000]  在《創世紀》四十七章九節,
[00:03:31.000 --> 00:03:38.000]  他對埃及王說:「我寄居人世已有一百三十年,
[00:03:38.000 --> 00:03:45.000]  這則歲月又短又苦,遠不如我祖先的。」
[00:03:45.000 --> 00:03:49.000]  他感覺自己很苦的原因,
[00:03:49.000 --> 00:03:53.000]  大概是由於他年輕的時候要離開父母,
[00:03:53.000 --> 00:03:58.000]  去到舅父那邊寄人籬下。
[00:03:58.000 --> 00:04:02.000]  然後又糾纏在四位女人之間,
[00:04:02.000 --> 00:04:04.000]  生了十二個兒子,
[00:04:04.000 --> 00:04:09.000]  他們都為他帶來不少煩惱和痛苦,
[00:04:09.000 --> 00:04:14.000]  所以他就覺得很苦。
[00:04:14.000 --> 00:04:19.000]  當阿國和舅父拉班做了十四年功之後,
[00:04:19.000 --> 00:04:24.000]  那十四年就是為了娶他們兩個女兒,
[00:04:24.000 --> 00:04:28.000]  但是十四年之後,拉班仍然留住他。
[00:04:28.000 --> 00:04:31.000]  阿國就繼續為拉班放羊,
[00:04:31.000 --> 00:04:36.000]  直到上帝吩咐他可以還鄉了。
[00:04:36.000 --> 00:04:42.000]  我估計他前前後後在拉班生活了至少二十年左右。
[00:04:42.000 --> 00:04:45.000]  在他回鄉的路上,
[00:04:45.000 --> 00:04:51.000]  他最大的憂慮就是怎樣面對他哥哥二嫂。
[00:04:51.000 --> 00:04:54.000]  二嫂還會不會恨他呢?
[00:04:54.000 --> 00:04:57.000]  還會不會要殺他呢?
[00:04:57.000 --> 00:05:02.000]  於是其實他是為自己的罪悔改。
[00:05:02.000 --> 00:05:05.000]  我們不詳細思考阿國怎樣為罪而懊悔,
[00:05:05.000 --> 00:05:07.000]  我只是簡單指出,
[00:05:07.000 --> 00:05:12.000]  他見哥哥之前所做的事的含意,
[00:05:12.000 --> 00:05:16.000]  很可能是我們讀經的時候沒有留意的。
[00:05:16.000 --> 00:05:20.000]  他和二嫂最大的矛盾衝突,
[00:05:20.000 --> 00:05:24.000]  就是他騙了哥哥的祝福。
[00:05:24.000 --> 00:05:30.000]  二嫂並沒有因他自己出賣長子的名分去恨阿國,
[00:05:30.000 --> 00:05:32.000]  是恨他。
[00:05:32.000 --> 00:05:38.000]  而是當阿國騙了他應該得到的祝福,
[00:05:38.000 --> 00:05:40.000]  他就恨阿國,
[00:05:40.000 --> 00:05:42.000]  甚至要殺他。
[00:05:42.000 --> 00:05:44.000]  我們要回來看看,
[00:05:44.000 --> 00:05:48.000]  二嫂給阿國的祝福裡面說什麼呢?
[00:05:48.000 --> 00:05:51.000]  她說:「願上帝賜你天上的金爐,
[00:05:51.000 --> 00:05:53.000]  地上的肥土,
[00:05:53.000 --> 00:05:56.000]  和豐富的五穀新酒,
[00:05:56.000 --> 00:05:58.000]  願萬民侍奉你,
[00:05:58.000 --> 00:06:01.000]  萬族向你下拜,
[00:06:01.000 --> 00:06:04.000]  願你做你弟兄的主,
[00:06:04.000 --> 00:06:08.000]  你母親的兒子向你下拜。」
[00:06:08.000 --> 00:06:12.000]  在這個祝福當中有兩個重點,
[00:06:12.000 --> 00:06:16.000]  首先是物質的豐富,
[00:06:16.000 --> 00:06:20.000]  然後就是她要做主,
[00:06:20.000 --> 00:06:22.000]  其他人都是她的僕人,
[00:06:22.000 --> 00:06:24.000]  就是一個主僕的關係。
[00:06:24.000 --> 00:06:26.000]  尤其是最後一句就是說,
[00:06:26.000 --> 00:06:28.000]  她母親的兒子還有誰呢?
[00:06:28.000 --> 00:06:30.000]  就是只有二嫂,
[00:06:30.000 --> 00:06:34.000]  就是說連二嫂都要向她下拜。
[00:06:34.000 --> 00:06:36.000]  好了,
[00:06:36.000 --> 00:06:39.000]  在阿國準備見二嫂之前,
[00:06:39.000 --> 00:06:43.000]  她吩咐僕人帶了很多禮物要送給二嫂,
[00:06:43.000 --> 00:06:47.000]  還特別吩咐僕人要對二嫂說什麼?
[00:06:47.000 --> 00:06:51.000]  她說:「你的僕人,阿國。」
[00:06:51.000 --> 00:06:53.000]  我們要留意,
[00:06:53.000 --> 00:06:54.000]  她不是吩咐僕人說:
[00:06:54.000 --> 00:06:57.000]  「你的弟弟,阿國,現在回來。」
[00:06:57.000 --> 00:06:59.000]  不是說:「你的弟弟。」
[00:06:59.000 --> 00:07:03.000]  而是說:「你的僕人,阿國。」
[00:07:03.000 --> 00:07:09.000]  這就表明她沒有野心要做二嫂的主,
[00:07:09.000 --> 00:07:17.000]  而是自今卑微做二嫂的僕人。
[00:07:17.000 --> 00:07:21.000]  在三十三章三節描寫她將近二嫂的時候,
[00:07:21.000 --> 00:07:27.000]  她一連七次是俯伏在地裁挨近她哥哥,
[00:07:27.000 --> 00:07:32.000]  她將她哥哥二嫂當主神去敬拜。
[00:07:32.000 --> 00:07:35.000]  在二嫂面前她都自稱是僕人。
[00:07:35.000 --> 00:07:44.000]  在三十三章五節描寫:「只是孩子是上帝私恩,給你僕人的。」
[00:07:44.000 --> 00:07:49.000]  而在三十三章三節描寫:「我若在你眼前蒙恩,
[00:07:49.000 --> 00:07:53.000]  就請你從我手裡收下這禮物,
[00:07:53.000 --> 00:07:58.000]  因為我見了你的面,如同見了上帝的面,
[00:07:58.000 --> 00:08:03.000]  並且你也寬容了我。」
[00:08:03.000 --> 00:08:05.000]  所以從她的行動中,
[00:08:05.000 --> 00:08:08.000]  我們可以說她是以實際的行動,
[00:08:08.000 --> 00:08:11.000]  向二嫂道歉,
[00:08:11.000 --> 00:08:13.000]  就是送給她大量的禮物,
[00:08:13.000 --> 00:08:16.000]  以及拜她,稱她為主,
[00:08:16.000 --> 00:08:20.000]  自己是僕人。
[00:08:20.000 --> 00:08:23.000]  也就是說,將騙回來的祝福,
[00:08:23.000 --> 00:08:27.000]  完全還給二嫂。
[00:08:27.000 --> 00:08:30.000]  而在他們有生之年,
[00:08:30.000 --> 00:08:35.000]  二弟對利百家所說:「將來大的要服侍小的,
[00:08:35.000 --> 00:08:38.000]  那句話從來是沒有實現的。」
[00:08:38.000 --> 00:08:45.000]  這句話是要在他們的後代子孫當中實現出來。
[00:08:45.000 --> 00:08:47.000]  好,這個禮拜開始,
[00:08:47.000 --> 00:08:52.000]  我們一連三個禮拜都會看有關約瑟的故事。
[00:08:52.000 --> 00:08:56.000]  從創世紀三十七章到五十章,
[00:08:56.000 --> 00:08:59.000]  大部份都是記載有關約瑟的故事。
[00:08:59.000 --> 00:09:04.000]  所以我們會分三次來看有關約瑟的故事。
[00:09:04.000 --> 00:09:10.000]  看看雅閣的後代又發生了什麼糟糕事。
[00:09:10.000 --> 00:09:15.000]  在三十七章一節告訴我們,
[00:09:15.000 --> 00:09:18.000]  這件事是發生在迦南地。
[00:09:18.000 --> 00:09:20.000]  第二節告訴我們,
[00:09:20.000 --> 00:09:24.000]  作者雖然是在說約瑟的事,
[00:09:24.000 --> 00:09:27.000]  但仍然是屬於雅閣的事蹟。
[00:09:27.000 --> 00:09:35.000]  我覺得這節聖經裡比較有趣的是形容約瑟是個少年。
[00:09:35.000 --> 00:09:38.000]  現代人如果已經十七歲,
[00:09:38.000 --> 00:09:41.000]  我們會形容他是青年。
[00:09:41.000 --> 00:09:44.000]  在澳洲已經可以學駕車了。
[00:09:44.000 --> 00:09:47.000]  原文用的那個字,
[00:09:47.000 --> 00:09:54.000]  其實包括從嬰兒期到成年人的階段都可以用。
[00:09:54.000 --> 00:09:59.000]  所以和合本也會說他是個童子。
[00:09:59.000 --> 00:10:02.000]  十七歲的人都還叫童子,
[00:10:02.000 --> 00:10:05.000]  什麼時候才算成年呢?
[00:10:05.000 --> 00:10:09.000]  很可能要到結婚之後才算。
[00:10:09.000 --> 00:10:15.000]  我們知道約瑟在家裡的兄弟排行榜當中,
[00:10:15.000 --> 00:10:18.000]  按照出世的次序來說,
[00:10:18.000 --> 00:10:20.000]  他是排第十一。
[00:10:20.000 --> 00:10:24.000]  因為拉結很晚才生他,
[00:10:24.000 --> 00:10:28.000]  所以他和大兒子裡面,
[00:10:28.000 --> 00:10:33.000]  和其他大哥哥們年齡相差會較遠,
[00:10:33.000 --> 00:10:35.000]  而和另外兩位妾侍,
[00:10:35.000 --> 00:10:40.000]  碧拉和色柏兒子們的年齡會較近。
[00:10:40.000 --> 00:10:43.000]  所以他時時和他們一起玩。
[00:10:43.000 --> 00:10:47.000]  最後一句對約瑟形容是很重要的,
[00:10:47.000 --> 00:10:52.000]  他把哥哥們的惡行報給父親。
[00:10:52.000 --> 00:10:56.000]  就是說他是一位口沒遮攔的人,
[00:10:56.000 --> 00:10:59.000]  時時說他哥哥的壞話。
[00:10:59.000 --> 00:11:04.000]  你想想,哥哥們會不會很喜歡他?
[00:11:04.000 --> 00:11:07.000]  我相信一定不喜歡他。
[00:11:07.000 --> 00:11:08.000]  在夏文裡面,
[00:11:08.000 --> 00:11:12.000]  我們真的看到他好像非洲和尚黑人曾一樣,
[00:11:12.000 --> 00:11:15.000]  兄弟們要對付他。
[00:11:15.000 --> 00:11:18.000]  為什麼約瑟的個性會是這樣呢?
[00:11:18.000 --> 00:11:22.000]  我想天生個性是一個因素。
[00:11:22.000 --> 00:11:25.000]  我也有兩個孫子孫女,
[00:11:25.000 --> 00:11:30.000]  他們天生的性格是不一樣的。
[00:11:30.000 --> 00:11:33.000]  他自己還是一個年輕人,
[00:11:33.000 --> 00:11:36.000]  十七歲,也是一個因素。
[00:11:36.000 --> 00:11:39.000]  第三次告訴我們另外一個原因,
[00:11:39.000 --> 00:11:42.000]  就是他得到父親的寵愛,
[00:11:42.000 --> 00:11:47.000]  還特別為他做了一件長袍,
[00:11:47.000 --> 00:11:50.000]  畫本譯為「彩衣」。
[00:11:50.000 --> 00:11:55.000]  但原文那一字更加可能是指長袖的衣服。
[00:11:55.000 --> 00:11:59.000]  由於父親偏愛他,
[00:11:59.000 --> 00:12:02.000]  他不一定要時時工作,
[00:12:02.000 --> 00:12:04.000]  不用時時工作,
[00:12:04.000 --> 00:12:06.000]  穿短袖衣服,
[00:12:06.000 --> 00:12:10.000]  所以就給他一件長袖衣服。
[00:12:10.000 --> 00:12:15.000]  為什麼他會得到父親的特別寵愛呢?
[00:12:15.000 --> 00:12:17.000]  第三次告訴我們,
[00:12:17.000 --> 00:12:22.000]  由於他指雅閣是年老的時候生的。
[00:12:22.000 --> 00:12:25.000]  這是對的,俗語也有說,
[00:12:25.000 --> 00:12:28.000]  「拉仔拉心肝」。
[00:12:28.000 --> 00:12:31.000]  其實還有另外一個原因,
[00:12:31.000 --> 00:12:39.000]  因為約瑟是雅閣最愛的太太拉潔所生的。
[00:12:39.000 --> 00:12:42.000]  在雅閣的心中,
[00:12:42.000 --> 00:12:44.000]  她的最愛只有一位。
[00:12:44.000 --> 00:12:48.000]  其他的妻子都不是她自己要娶的,
[00:12:48.000 --> 00:12:52.000]  利亞是被岳父騙了要她娶的,
[00:12:52.000 --> 00:12:55.000]  可能她見到利亞就眼眩了,
[00:12:55.000 --> 00:12:58.000]  被人強行誣陷了,
[00:12:58.000 --> 00:13:00.000]  多做七年工娶了她。
[00:13:00.000 --> 00:13:05.000]  而另外兩位妾侍都是妻子的疲累,
[00:13:05.000 --> 00:13:11.000]  是她的妻子叫她跟他們上床,
[00:13:11.000 --> 00:13:14.000]  然後生小孩。
[00:13:14.000 --> 00:13:20.000]  由於約瑟是雅閣最愛的妻子拉潔所生的,
[00:13:20.000 --> 00:13:24.000]  所以雖然是按出生的次序,
[00:13:24.000 --> 00:13:26.000]  約瑟是排第十一,
[00:13:26.000 --> 00:13:28.000]  但在雅閣的心中,
[00:13:28.000 --> 00:13:32.000]  約瑟才是她的長子。
[00:13:32.000 --> 00:13:35.000]  不是我自己這樣說的,
[00:13:35.000 --> 00:13:37.000]  是聖經說的。
[00:13:37.000 --> 00:13:40.000]  給大家看看一節聖經,
[00:13:40.000 --> 00:13:45.000]  記載在歷代至上,五章一節。
[00:13:45.000 --> 00:13:49.000]  「以色列的長子裡邊的後裔,
[00:13:49.000 --> 00:13:52.000]  裡邊顛污了父親的財。
[00:13:52.000 --> 00:13:54.000]  他長子的名分,
[00:13:54.000 --> 00:14:00.000]  就歸了以色列的兒子約瑟的後裔。」
[00:14:00.000 --> 00:14:06.000]  假如長子的名分是失的,
[00:14:06.000 --> 00:14:08.000]  那應該排隊落去,
[00:14:08.000 --> 00:14:13.000]  長子的名分應該落去猶大才對,
[00:14:13.000 --> 00:14:17.000]  因為頭三個兒子都曾經做了些壞事,
[00:14:17.000 --> 00:14:25.000]  所以雅閣就覺得他們不會有長子的名分。
[00:14:25.000 --> 00:14:30.000]  但是約瑟是排行第十一的,
[00:14:30.000 --> 00:14:35.000]  那為什麼不排隊落去,
[00:14:35.000 --> 00:14:38.000]  一跳就跳到第十一位的約瑟呢?
[00:14:38.000 --> 00:14:42.000]  其實我相信原因就是,
[00:14:42.000 --> 00:14:46.000]  約瑟是雅閣所愛妻所生的長子。
[00:14:46.000 --> 00:14:48.000]  只是計算長子而已,
[00:14:48.000 --> 00:14:56.000]  不是利亞生了第一個兒子裡邊的長子,
[00:14:56.000 --> 00:15:00.000]  而是他失了第二個太太的長子。
[00:15:00.000 --> 00:15:05.000]  所以我相信這是一個很重要的原因,
[00:15:05.000 --> 00:15:08.000]  是他最愛的妻子生的。
[00:15:08.000 --> 00:15:12.000]  好了,約瑟這個人得到了父親的偏愛,
[00:15:12.000 --> 00:15:14.000]  他口沒遮攔。
[00:15:14.000 --> 00:15:22.000]  不但經常向他父親打他的哥哥們的小報告,
[00:15:22.000 --> 00:15:28.000]  還將他所發的兩個夢都告訴他的哥哥和父親。
[00:15:28.000 --> 00:15:31.000]  那兩個夢的意思其實非常明顯,
[00:15:31.000 --> 00:15:38.000]  不用找專家解夢都能夠了解夢境的意義。
[00:15:38.000 --> 00:15:41.000]  但是由於約瑟不太會做人,
[00:15:41.000 --> 00:15:47.000]  他可能還會很得意地告訴哥哥和父親。
[00:15:47.000 --> 00:15:53.000]  那就埋下了他生命中遇到大禍的根,
[00:15:53.000 --> 00:15:58.000]  發展出他們兄弟間的恩怨情仇的故事。
[00:15:58.000 --> 00:16:00.000]  從十二節到二十八節,
[00:16:00.000 --> 00:16:03.000]  我們看到約瑟就聽父親的吩咐,
[00:16:03.000 --> 00:16:06.000]  出去找他的哥哥們。
[00:16:06.000 --> 00:16:13.000]  他的哥哥們一看見他,就無名火起三千丈,要準備害他。
[00:16:13.000 --> 00:16:18.000]  老大始終是長子,可能他比較成熟。
[00:16:18.000 --> 00:16:21.000]  他不忍心殺害自己的弟弟,
[00:16:21.000 --> 00:16:26.000]  因此他就主張將他扔在抗議的枯井裡算了。
[00:16:26.000 --> 00:16:31.000]  其實他心裡想救回他。
[00:16:31.000 --> 00:16:37.000]  但是當猶大看到一群商人帶著駱駝隊走向埃及的時候,
[00:16:37.000 --> 00:16:41.000]  他就馬上靈機一觸,就提議,
[00:16:41.000 --> 00:16:44.000]  不如我們將弟弟賣掉最好。
[00:16:44.000 --> 00:16:49.000]  他就和他的兄弟們做了一個cost benefit analysis,
[00:16:49.000 --> 00:16:51.000]  成本效益分析。
[00:16:51.000 --> 00:16:56.000]  跟他們說,我們殺了約瑟有什麼好處呢?
[00:16:56.000 --> 00:17:02.000]  畢竟是兄弟,殺了他就得了殺人罪。
[00:17:02.000 --> 00:17:04.000]  不如我們賣掉他吧。
[00:17:04.000 --> 00:17:11.000]  賣掉他就可以賺錢,解決了這個壞小子的問題。
[00:17:11.000 --> 00:17:13.000]  賣掉他吧!
[00:17:13.000 --> 00:17:16.000]  他們幾個兄弟都被他說服了。
[00:17:16.000 --> 00:17:20.000]  那時候大哥不在場,
[00:17:20.000 --> 00:17:29.000]  而且後來那些兄弟們沒有將他們賣掉約瑟這件事告訴他們。
[00:17:29.000 --> 00:17:34.000]  為什麼他們不告訴哥哥們呢?
[00:17:34.000 --> 00:17:39.000]  我想少一個人知道,就少一個人分錢。
[00:17:39.000 --> 00:17:49.000]  如果你告訴他們,你賣了二十兩銀子,分一些給我吧。
[00:17:49.000 --> 00:17:54.000]  這幫兄弟雖然是有些同父同母,
[00:17:54.000 --> 00:17:58.000]  裡面是同父同母,
[00:17:58.000 --> 00:18:03.000]  但是說到錢,都是自己的利益至上。
[00:18:03.000 --> 00:18:06.000]  不如不告訴哥哥們。
[00:18:06.000 --> 00:18:10.000]  很可憐這位天子嬌子約瑟,
[00:18:10.000 --> 00:18:16.000]  現在竟然被他的兄弟出賣了去做奴隸。
[00:18:16.000 --> 00:18:22.000]  我相信他一定曾經盡力向他的兄長們苦苦哀求,
[00:18:22.000 --> 00:18:28.000]  但是他們兄弟們埋沒天良,不顧親情,
[00:18:28.000 --> 00:18:33.000]  為了那二十塊銀子,大約八安士左右,
[00:18:33.000 --> 00:18:41.000]  就將他們這位同父異母的弟弟賣掉。
[00:18:41.000 --> 00:18:46.000]  部份原因是約瑟自己的錯,
[00:18:46.000 --> 00:18:49.000]  部份原因是他父親的偏愛,
[00:18:49.000 --> 00:18:54.000]  造成了兄弟之間的恩怨情仇。
[00:18:54.000 --> 00:18:56.000]  在三十至三十六節,
[00:18:56.000 --> 00:19:00.000]  我們看到那些兄弟為了掩飾自己的罪行,
[00:19:00.000 --> 00:19:04.000]  他們就偽造證據去欺騙他父親,
[00:19:04.000 --> 00:19:10.000]  讓他父親誤信他的愛子是被野獸吃了。
[00:19:10.000 --> 00:19:14.000]  雅閣曾經欺騙他父親二殺一次,
[00:19:14.000 --> 00:19:18.000]  但是他卻被舅父欺騙了一次,
[00:19:18.000 --> 00:19:23.000]  年紀大了之後,又被他的兒子欺騙了。
[00:19:23.000 --> 00:19:29.000]  這些都可能是上帝對他的懲罰。
[00:19:29.000 --> 00:19:31.000]  從雅閣的故事中,
[00:19:31.000 --> 00:19:36.000]  我們認識到上帝是公平公義的上帝,
[00:19:36.000 --> 00:19:40.000]  引犯罪是有後果的,
[00:19:40.000 --> 00:19:43.000]  上帝是無所不知,也無所不在。
[00:19:43.000 --> 00:19:46.000]  千萬不要相信我們做壞事的時候,
[00:19:46.000 --> 00:19:48.000]  誣陷四周都沒有人,
[00:19:48.000 --> 00:19:51.000]  神不知鬼不覺。
[00:19:51.000 --> 00:19:57.000]  其實我們應該常傳敬畏上帝的心來生活。
[00:19:57.000 --> 00:20:00.000]  從二殺對雅閣的偏愛,
[00:20:00.000 --> 00:20:04.000]  又造成了兄弟之間彼此仇恨。
[00:20:04.000 --> 00:20:09.000]  我鼓勵我們為人父母千萬要小心,
[00:20:09.000 --> 00:20:12.000]  如果你有多過一位兒女,
[00:20:12.000 --> 00:20:20.000]  千萬不要偏愛某一個。
[00:20:20.000 --> 00:20:25.000]  即使人有時都是這樣,難免有些偏心。
[00:20:25.000 --> 00:20:28.000]  即使可能有些偏心,
[00:20:28.000 --> 00:20:31.000]  但是我們處事一定要公平,
[00:20:31.000 --> 00:20:34.000]  不要讓一個兒女買新衣服,
[00:20:34.000 --> 00:20:36.000]  另一個就一定是側手尾,
[00:20:36.000 --> 00:20:39.000]  甚至不買給另一個。
[00:20:39.000 --> 00:20:41.000]  我和師母只有一個女兒,
[00:20:41.000 --> 00:20:44.000]  但是有兩位外孫。
[00:20:44.000 --> 00:20:46.000]  很多年來,
[00:20:46.000 --> 00:20:48.000]  如果我們買禮物給他們,
[00:20:48.000 --> 00:20:52.000]  一定要一人有一份。
[00:20:52.000 --> 00:20:57.000]  我記得我細孫女大約三歲的時候,
[00:20:57.000 --> 00:21:01.000]  她真的很聰明。
[00:21:01.000 --> 00:21:04.000]  有一次我們帶他們去百貨公司,
[00:21:04.000 --> 00:21:08.000]  百貨公司很多時候有些地方讓小朋友玩,
[00:21:08.000 --> 00:21:11.000]  玩lego之類的。
[00:21:11.000 --> 00:21:14.000]  我看著孫子和孫子玩,
[00:21:14.000 --> 00:21:20.000]  師母帶了孫女去賣童裝的地方,
[00:21:20.000 --> 00:21:25.000]  看男童裝的褲子。
[00:21:25.000 --> 00:21:27.000]  她還沒有買,
[00:21:27.000 --> 00:21:29.000]  孫女已經感覺到,
[00:21:29.000 --> 00:21:32.000]  婆婆可能會買給哥哥,
[00:21:32.000 --> 00:21:34.000]  馬上對她說:
[00:21:34.000 --> 00:21:37.000]  "Buy one for me too!"
[00:21:37.000 --> 00:21:40.000]  買多買給我,
[00:21:40.000 --> 00:21:46.000]  對待兒女要公平。
[00:21:46.000 --> 00:21:50.000]  從約瑟兄弟間的恩怨情仇中,
[00:21:50.000 --> 00:21:53.000]  我們要學會搞好人際關係,
[00:21:53.000 --> 00:21:56.000]  而講話是很重要的。
[00:21:56.000 --> 00:21:59.000]  主耶穌教導我們,
[00:21:59.000 --> 00:22:00.000]  曾經教導我們說:
[00:22:00.000 --> 00:22:06.000]  "你們的話,是就說是,不是就說不是。"
[00:22:06.000 --> 00:22:10.000]  但那個教導是教導我們不要隨便發誓,
[00:22:10.000 --> 00:22:12.000]  做人要有誠信,
[00:22:12.000 --> 00:22:16.000]  就不是教我們要把別人所做的壞事,
[00:22:16.000 --> 00:22:22.000]  都一定要報告給父母或上司知道。
[00:22:22.000 --> 00:22:25.000]  約瑟時常把哥哥們的壞事,
[00:22:25.000 --> 00:22:27.000]  向父親報告這個行為,
[00:22:27.000 --> 00:22:31.000]  可以說是有好,也有不好。
[00:22:31.000 --> 00:22:34.000]  好,可以說他是為人正直,
[00:22:34.000 --> 00:22:36.000]  不好的地方,
[00:22:36.000 --> 00:22:41.000]  就是他不懂得搞好兄弟間的關係。
[00:22:41.000 --> 00:22:43.000]  聖經中的《真言》,
[00:22:43.000 --> 00:22:45.000]  有很多是教我們怎樣說話的,
[00:22:45.000 --> 00:22:50.000]  舉些例子給大家學習。
[00:22:50.000 --> 00:22:53.000]  在《真言》二十五章十一節裡說:
[00:22:53.000 --> 00:23:00.000]  "一句話說得合而,就如金蘋果在銀網之淚。"
[00:23:00.000 --> 00:23:02.000]  什麼是合而的話呢?
[00:23:02.000 --> 00:23:08.000]  其實是要看時間、措辭、表達方式和語氣。
[00:23:08.000 --> 00:23:10.000]  所以在講話之前,
[00:23:10.000 --> 00:23:13.000]  我們應該要小心去想清楚,
[00:23:13.000 --> 00:23:16.000]  我們彼此間的關係是什麼呢?
[00:23:16.000 --> 00:23:20.000]  我們才能說出合而的話。
[00:23:20.000 --> 00:23:25.000]  有時還要選擇在正確的時間來說,
[00:23:25.000 --> 00:23:28.000]  才能說出合而。
[00:23:28.000 --> 00:23:29.000]  比如說,
[00:23:29.000 --> 00:23:31.000]  《真言》十五章一節裡說:
[00:23:31.000 --> 00:23:36.000]  "回答柔和,使怒消退,言語粗暴,觸動怒氣。"
[00:23:36.000 --> 00:23:37.000]  就是說,
[00:23:37.000 --> 00:23:40.000]  如果雙方有爭論的時候,
[00:23:40.000 --> 00:23:43.000]  我們用柔和的語氣回答,
[00:23:43.000 --> 00:23:45.000]  就是合而的話。
[00:23:45.000 --> 00:23:48.000]  但是如果雙方都在大發雷霆,
[00:23:48.000 --> 00:23:51.000]  講話還帶著一些粗暴的言語呢?
[00:23:51.000 --> 00:23:56.000]  那很容易錯失口角,繼而動武,
[00:23:56.000 --> 00:23:59.000]  甚至搞出人命。
[00:23:59.000 --> 00:24:03.000]  《真言》十五章四節又教導我們:
[00:24:03.000 --> 00:24:08.000]  "溫涼的舌是生命樹,邪惡的舌使人心碎。"
[00:24:08.000 --> 00:24:10.000]  我相信溫涼的舌,
[00:24:10.000 --> 00:24:13.000]  包括講一些鼓勵性的言語,
[00:24:13.000 --> 00:24:16.000]  而不是隨便去批評人的說話。
[00:24:16.000 --> 00:24:21.000]  求主幫助我們好好管理自己的舌頭,
[00:24:21.000 --> 00:24:24.000]  和弟兄姊妹建立良好的關係。
[00:24:24.000 --> 00:24:26.000]  我們一起祈禱。
[00:24:26.000 --> 00:24:28.000]  七老天父,
[00:24:28.000 --> 00:24:30.000]  求您在聖靈事上幫助我們,
[00:24:30.000 --> 00:24:33.000]  有從天上來的智慧,
[00:24:33.000 --> 00:24:35.000]  多講鼓勵別人的言語,
[00:24:35.000 --> 00:24:39.000]  更加會學習快快留心聽別人的說話,
