
[00:00:00.000 --> 00:00:02.040]  約翰福音十九章
[00:03:55.720 --> 00:03:58.720]  但祂沒有隻看見自己的需要
[00:03:58.720 --> 00:04:00.440]  祂看見在這時候
[00:04:00.440 --> 00:04:03.840]  祂的母親有更大的需要
[00:04:03.840 --> 00:04:06.760]  祂就看見作爲一個仁子
[00:04:06.760 --> 00:04:10.480]  在地上最後一個本分
[00:04:10.480 --> 00:04:14.040]  就是要照顧祂的母親
[00:04:14.040 --> 00:04:17.320]  所以祂對祂所愛的門徒約翰說
[00:04:17.320 --> 00:04:19.840]  看你的母親
[00:04:19.840 --> 00:04:21.920]  然後對祂的母親說
[00:04:21.920 --> 00:04:24.120]  看你的兒子
[00:04:24.120 --> 00:04:26.000]  祂乃是把祂的母親
[00:04:26.000 --> 00:04:29.920]  交託給祂的門徒約翰來照顧
[00:04:29.920 --> 00:04:33.200]  我越來越看見在耶穌的一生當中
[00:04:33.200 --> 00:04:36.120]  耶穌基督是我們孝順父母
[00:04:36.120 --> 00:04:39.240]  一個最好的榜樣不是嗎
[00:04:39.240 --> 00:04:41.600]  從耶穌基督小的時候開始
[00:04:41.600 --> 00:04:43.720]  你還記得當他十二歲的時候
[00:04:43.720 --> 00:04:46.120]  他的父母帶他到聖殿裏面
[00:04:46.120 --> 00:04:49.240]  耶穌到聖殿裏面就很渴慕神的話
[00:04:49.240 --> 00:04:53.000]  所以他就是一直停留在聖殿裏面
[00:04:53.000 --> 00:04:56.160]  他就聽拉比在講道
[00:04:56.160 --> 00:04:59.560]  他的父母也不察覺到這件事情
[00:04:59.560 --> 00:05:01.560]  他們就回家去了
[00:05:01.560 --> 00:05:03.880]  三天之後才發現耶穌不見了
[00:05:03.880 --> 00:05:07.320]  何等什麼三天之後
[00:05:07.320 --> 00:05:08.520]  耶穌呢
[00:05:08.520 --> 00:05:11.040]  耶穌到哪去了
[00:05:11.040 --> 00:05:13.120]  匆匆忙忙回到聖殿
[00:05:13.120 --> 00:05:16.240]  才發現原來耶穌還在聖殿裏面
[00:05:16.240 --> 00:05:18.600]  聽拉比在講道
[00:05:18.600 --> 00:05:20.960]  他的母親就對耶穌說
[00:05:20.960 --> 00:05:22.000]  怎麼讓我們着急
[00:05:22.000 --> 00:05:26.160]  爲什麼這樣做讓我們傷心來找你呢
[00:05:26.160 --> 00:05:28.160]  我們看路加福音二章四十九節
[00:05:28.160 --> 00:05:29.160]  耶穌怎麼回答
[00:05:29.160 --> 00:05:31.040]  耶穌說爲什麼來找我呢
[00:05:31.040 --> 00:05:34.120]  豈不知我應當以我父的事爲念嗎
[00:05:34.120 --> 00:05:38.040]  或者是豈不知我應當在我父的家裏
[00:05:38.040 --> 00:05:40.840]  這就是耶穌的家在聖殿裏面
[00:05:40.840 --> 00:05:43.840]  他是神的兒子他本來應當就在這裏
[00:05:43.840 --> 00:05:45.920]  所以你爲什麼來找我在這裏很confident
[00:05:45.920 --> 00:05:46.840]  這是我的家嘛
[00:05:46.840 --> 00:05:49.240]  應當我就在這裏
[00:05:49.240 --> 00:05:51.200]  但是我們看見雖然是如此
[00:05:51.200 --> 00:05:53.600]  我們看五十一節怎麼說呢
[00:05:53.600 --> 00:05:56.240]  耶穌基督沒有說我就停留在這裏算
[00:05:56.240 --> 00:05:59.400]  他就同他們下去回到拿撒勒
[00:05:59.400 --> 00:06:02.520]  並且順從他們
[00:06:02.520 --> 00:06:04.800]  耶穌雖然是神的兒子
[00:06:04.800 --> 00:06:07.280]  他本來可以不去順從
[00:06:07.280 --> 00:06:13.120]  但他仍然選擇在主裏面順從他肉身的父母
[00:06:13.120 --> 00:06:15.080]  而當他被掛在十字架上的時候
[00:06:15.080 --> 00:06:18.920]  我們也看見他不但順從父神的旨意
[00:06:18.920 --> 00:06:23.280]  而且他也體恤他肉身母親的需要
[00:06:23.280 --> 00:06:27.760]  把他的母親交過給他所愛的門徒約翰
[00:06:27.760 --> 00:06:29.960]  讓他來照顧
[00:06:29.960 --> 00:06:32.440]  今天我們做人兒女的
[00:06:32.440 --> 00:06:36.640]  我們是否也明白我們父母的需要呢
[00:06:36.640 --> 00:06:39.520]  那時候我常常覺得我們上一代的父母
[00:06:39.520 --> 00:06:42.920]  是經歷最多變遷的一代
[00:06:42.920 --> 00:06:44.480]  在環境上
[00:06:44.480 --> 00:06:48.120]  他們經歷到多少的缺乏跟艱難
[00:06:48.120 --> 00:06:52.200]  有一些父母還經歷過一些戰亂的危險
[00:06:52.200 --> 00:06:53.920]  在文化上
[00:06:53.920 --> 00:06:57.520]  他們也是夾在新舊文化之間
[00:06:57.520 --> 00:07:01.000]  年輕時代他們活在舊有的文化裏面
[00:07:01.000 --> 00:07:04.680]  一切都是爲上一代而活嘛
[00:07:04.680 --> 00:07:07.720]  好不容易把孩子養大了
[00:07:07.720 --> 00:07:09.600]  按照傳統的觀念
[00:07:09.600 --> 00:07:12.960]  這個媳婦終於熬成婆了今天
[00:07:12.960 --> 00:07:16.440]  可是忽然間世界又轉變到一個新的文化
[00:07:16.440 --> 00:07:19.200]  一切爲下一代而活了
[00:07:19.200 --> 00:07:22.440]  現在的年輕夫妻搶着讓父母到自己家來
[00:07:22.440 --> 00:07:24.000]  倒不是要他們享福
[00:07:24.000 --> 00:07:26.480]  乃是要照顧孩子啦
[00:07:26.480 --> 00:07:29.320]  對不起啊 年輕的夫妻
[00:07:29.320 --> 00:07:32.760]  我們就看見我們的上一代的父母
[00:07:32.760 --> 00:07:37.680]  好像年輕的時候是爲上一代而活
[00:07:37.680 --> 00:07:41.120]  年紀大了要爲下一代而活
[00:07:41.120 --> 00:07:43.760]  永遠在爲別人而生活
[00:07:43.760 --> 00:07:47.760]  從來沒有爲自己活過
[00:07:47.760 --> 00:07:50.880]  這爲什麼許多中國的老人家
[00:07:50.880 --> 00:07:53.800]  心中充滿了孤寂
[00:07:53.800 --> 00:07:55.720]  充滿了苦悶
[00:07:55.720 --> 00:07:58.160]  甚至充滿了創傷
[00:07:58.160 --> 00:07:59.800]  他們需要愛
[00:07:59.800 --> 00:08:01.760]  他們需要被接納
[00:08:01.760 --> 00:08:03.720]  他們需要被瞭解
[00:08:03.720 --> 00:08:07.320]  我們是否明白他們的需要呢
[00:08:07.320 --> 00:08:08.240]  當然我們做兒女
[00:08:08.240 --> 00:08:12.520]  我們也不可能真正完全明白我們父母的需要
[00:08:12.520 --> 00:08:16.960]  但最起碼我們可以爲他們禱告嘛
[00:08:16.960 --> 00:08:22.360]  我說的禱告不是隻是蜻蜓點水在神面前一筆帶過的禱告
[00:08:22.360 --> 00:08:25.640]  而是花點時間來到神的面前
[00:08:25.640 --> 00:08:28.280]  深切的爲他們禱告
[00:08:28.280 --> 00:08:32.760]  把他們放在腦海當中求聖靈來幫助你
[00:08:32.760 --> 00:08:37.600]  來教導你去明白你的父母親他們的需要是什麼
[00:08:37.600 --> 00:08:39.360]  能夠按照神的心意
[00:08:39.360 --> 00:08:41.880]  爲你的父母親來禱告
[00:08:41.880 --> 00:08:44.880]  只有真實深切的禱告
[00:08:44.880 --> 00:08:50.520]  纔可能帶出滿足人心的關懷的行動
[00:08:50.520 --> 00:08:53.480]  特別是如果你的父母親還沒有信主的話
[00:08:53.480 --> 00:08:56.360]  你更是需要爲他們迫切的禱告
[00:08:56.360 --> 00:08:58.480]  你不要說沒有關係啦
[00:08:58.480 --> 00:09:01.000]  我告訴你有一天主耶穌要再來
[00:09:01.000 --> 00:09:02.320]  當主耶穌再來的時候
[00:09:02.320 --> 00:09:06.240]  神的審判會臨到不信主的人身上
[00:09:06.240 --> 00:09:08.520]  神學家潘霍華曾經這樣說
[00:09:08.520 --> 00:09:12.440]  如果你真的明白神的審判有多麼可怕
[00:09:12.440 --> 00:09:17.680]  你就不可能不爲你身旁周圍人向他們傳福音的
[00:09:17.680 --> 00:09:20.520]  更何況在今生當中
[00:09:20.520 --> 00:09:22.160]  除了主耶穌基督以外
[00:09:22.160 --> 00:09:26.240]  有誰能夠真正滿足我們心靈的需求呢
[00:09:26.240 --> 00:09:27.840]  沒有任何人
[00:09:27.840 --> 00:09:32.920]  只有耶穌能夠滿足人心靈深處的需要
[00:09:32.920 --> 00:09:35.720]  所以今天我們需要在主的面前
[00:09:35.720 --> 00:09:37.760]  爲我們的父母親來禱告
[00:09:37.760 --> 00:09:39.200]  祝福他們
[00:09:39.200 --> 00:09:40.720]  不但瞭解他們
[00:09:40.720 --> 00:09:45.760]  也求主耶穌基督親自滿足他們一切的需求
[00:09:45.760 --> 00:09:49.720]  所以第一個實際上的愛教導我們對父母的愛
[00:09:49.720 --> 00:09:54.040]  第二個實際上的愛也教導我們對兒女的愛
[00:09:54.040 --> 00:09:59.080]  跟你們說實際上的愛教導我們對兒女的愛
[00:09:59.080 --> 00:10:04.200]  你知道那一天當瑪麗亞站在十字架的下面
[00:10:04.200 --> 00:10:06.880]  我告訴你我們真的很難想象
[00:10:06.880 --> 00:10:09.760]  瑪麗亞的心情不是嗎
[00:10:09.760 --> 00:10:13.440]  在座的母親你能夠體會到
[00:10:13.440 --> 00:10:16.920]  瑪麗亞在十字架下面的心情嗎
[00:10:16.920 --> 00:10:20.280]  就算我們能夠體會一些
[00:10:20.280 --> 00:10:24.400]  但你也很難真正的體會瑪麗亞
[00:10:24.400 --> 00:10:26.720]  她當時的那種感受
[00:10:26.720 --> 00:10:29.480]  這個孩子真的很特別
[00:10:29.480 --> 00:10:31.440]  這孩子真的神的一個禮物
[00:10:31.440 --> 00:10:33.640]  很不一樣的孩子不是嗎
[00:10:33.640 --> 00:10:36.120]  在我們這裏哪一個孩子你出生的時候
[00:10:36.120 --> 00:10:39.120]  是天使長向你報信息的
[00:10:39.120 --> 00:10:40.280]  沒有啊
[00:10:40.280 --> 00:10:42.600]  太特別的這個孩子
[00:10:42.600 --> 00:10:44.680]  有東方的博士來向他朝拜
[00:10:44.680 --> 00:10:46.760]  有哪個孩子東方博士好遠來朝拜
[00:10:46.760 --> 00:10:48.360]  沒有啊
[00:10:48.360 --> 00:10:50.880]  太特別了這個孩子
[00:10:50.880 --> 00:10:55.000]  在聖殿裏面他講到充滿了能力
[00:10:55.000 --> 00:10:58.400]  在一生當中行多少神蹟奇事
[00:10:58.400 --> 00:11:00.080]  叫病人能夠起來
[00:11:00.080 --> 00:11:01.720]  叫鬼能夠被趕出去
[00:11:01.720 --> 00:11:03.440]  多少人來跟從
[00:11:03.440 --> 00:11:06.200]  這個孩子太特別了
[00:11:06.200 --> 00:11:11.720]  這是一個讓任何的母親都驕傲的兒子
[00:11:11.720 --> 00:11:14.120]  但在這一個時刻
[00:11:14.120 --> 00:11:17.000]  耶穌卻必須按照神的旨意
[00:11:17.000 --> 00:11:22.000]  把這個孩子給定死在十字架上
[00:11:22.000 --> 00:11:26.400]  這個景象可以說是與他本來所想象
[00:11:26.400 --> 00:11:30.000]  彌賽亞偉大的君王是不一樣
[00:11:30.000 --> 00:11:33.440]  其實完全不一樣
[00:11:33.440 --> 00:11:37.080]  然而我們就看見瑪利亞在這個時刻
[00:11:37.080 --> 00:11:40.680]  她就願意放下自己的期望
[00:11:40.680 --> 00:11:46.120]  把自己心愛的孩子交回到神的手中
[00:11:46.120 --> 00:11:50.000]  這是非常不容易的一件事情
[00:11:50.000 --> 00:11:53.200]  第二點今天當我們在養育孩子的時候
[00:11:53.200 --> 00:11:58.240]  我們是否也願意將我們的孩子奉獻在神的手中
[00:11:58.240 --> 00:12:01.680]  讓他一生走在神的道路上呢
[00:12:01.680 --> 00:12:04.400]  我的意思不是叫他做傳道人啦
[00:12:04.400 --> 00:12:07.240]  我的意思是讓他走在神的道路上
[00:12:07.240 --> 00:12:10.680]  而不是一定要走在我們所預備的道路上
[00:12:10.680 --> 00:12:13.680]  我的意思是讓他們走在神的心意當中
[00:12:13.680 --> 00:12:19.360]  讓他走在我們自己對他們的期望當中
[00:12:19.360 --> 00:12:23.240]  因爲多少時候我看見父母對兒女有多少的期望
[00:12:23.240 --> 00:12:25.920]  特別是中國的父母
[00:12:25.920 --> 00:12:27.720]  我們對兒女有多少的期望
[00:12:27.720 --> 00:12:31.440]  從光宗耀祖到養兒防老
[00:12:31.440 --> 00:12:34.720]  哪一個不是爲你自己呢
[00:12:34.720 --> 00:12:36.640]  或許你說牧師我沒有求那麼多
[00:12:36.640 --> 00:12:39.480]  只要不丟人就好了
[00:12:39.480 --> 00:12:42.680]  還是爲你自己嘛不是嗎
[00:12:42.680 --> 00:12:44.320]  我需要明白弟兄姊妹
[00:12:44.320 --> 00:12:49.320]  今天我們孩子的生命是從神而來的
[00:12:49.320 --> 00:12:54.760]  而神在這個孩子身上是有神的計劃的
[00:12:54.760 --> 00:12:58.160]  正好像神在你我身上是有計劃的
[00:12:58.160 --> 00:13:03.240]  神在你的孩子身上也有他自己的計劃
[00:13:03.240 --> 00:13:05.720]  今天作爲一個基督徒父母
[00:13:05.720 --> 00:13:12.040]  我們的責任是要把我們的孩子帶進到神的計劃裏面
[00:13:12.040 --> 00:13:16.200]  而不是帶進到我們的期望當中
[00:13:16.200 --> 00:13:17.080]  我再一次說
[00:13:17.080 --> 00:13:20.200]  作爲基督徒父母最重要的一個責任
[00:13:20.200 --> 00:13:24.840]  是把我們的孩子帶進到神的計劃裏面
[00:13:24.840 --> 00:13:28.680]  不是帶進到我們的期望裏面
[00:13:28.680 --> 00:13:32.200]  事實上今天我看見有多少父母兒女之間
[00:13:32.200 --> 00:13:35.520]  最大的衝突的原因
[00:13:35.520 --> 00:13:38.600]  就是這個期望的問題
[00:13:38.600 --> 00:13:41.320]  不是說我們不愛我們的孩子
[00:13:41.320 --> 00:13:44.760]  其實我們所做的一切都是爲了愛
[00:13:44.760 --> 00:13:48.720]  但問題是人的愛實在太有限了弟兄姐妹
[00:13:48.720 --> 00:13:53.560]  人的愛愛到深處就問題重重
[00:13:53.560 --> 00:13:55.240]  什麼問題呢
[00:13:55.240 --> 00:13:59.760]  人的愛愛到深處就要control
[00:13:59.760 --> 00:14:01.720]  要掌管你
[00:14:01.720 --> 00:14:02.840]  一切要聽我的
[00:14:02.840 --> 00:14:05.720]  我愛你到一個地步你就要聽我的
[00:14:05.720 --> 00:14:08.720]  我們看人的愛就是這樣的有限
[00:14:08.720 --> 00:14:11.160]  這種不正確的期望
[00:14:11.160 --> 00:14:13.520]  讓我們只求自己的益處
[00:14:13.520 --> 00:14:17.240]  我們不會思想到別人的益處是什麼
[00:14:17.240 --> 00:14:20.560]  衝突就發生了
[00:14:20.560 --> 00:14:23.120]  那你說牧師我們不應當有所期望嗎
[00:14:23.120 --> 00:14:24.960]  No No 不是
[00:14:24.960 --> 00:14:28.600]  只要你愛一個人你一定有所期望
[00:14:28.600 --> 00:14:29.600]  除非你不愛他
[00:14:29.600 --> 00:14:31.120]  你不愛他你就不會有期望
[00:14:31.120 --> 00:14:33.240]  一點期望都沒有
[00:14:33.240 --> 00:14:37.680]  只要你愛一個人你一定會有所期望
[00:14:37.680 --> 00:14:39.320]  但是我們需要學習一個
[00:14:39.320 --> 00:14:43.800]  需要把你的期望帶到神的面前來
[00:14:43.800 --> 00:14:49.680]  讓神來調整你的期望嗎
[00:14:49.680 --> 00:14:52.680]  就像耶穌的母親瑪利亞一樣
[00:14:52.680 --> 00:14:57.520]  我們看見耶穌的母親瑪利亞對耶穌是有期望
[00:14:57.520 --> 00:14:59.080]  你知道耶穌爲什麼小時候
[00:14:59.080 --> 00:15:02.040]  瑪利亞把祂帶到聖殿裏面去嗎
[00:15:02.040 --> 00:15:05.200]  因爲瑪利亞知道耶穌就是彌賽亞
[00:15:05.200 --> 00:15:06.520]  祂對耶穌是有期望
[00:15:06.520 --> 00:15:09.160]  祂要按照祂的期望教導耶穌
[00:15:09.160 --> 00:15:11.800]  要成爲祂心中的彌賽亞
[00:15:11.800 --> 00:15:13.880]  從小就應當讀聖經
[00:15:13.880 --> 00:15:18.160]  要預備祂成爲真實彌賽亞
[00:15:18.160 --> 00:15:20.040]  當耶穌在地上服事的時候
[00:15:20.040 --> 00:15:25.440]  一切都按照瑪利亞所期望的正在進行
[00:15:25.440 --> 00:15:28.200]  非常的順利
[00:15:28.200 --> 00:15:34.760]  直到耶穌被釘在十字架上那個時刻
[00:15:34.760 --> 00:15:38.480]  當祂那天站在十字架的下面
[00:15:38.480 --> 00:15:41.360]  忽然間一切的夢想
[00:15:41.360 --> 00:15:47.040]  一切的期望好像都破碎了
[00:15:47.040 --> 00:15:49.600]  但這並不是說神的道路不是美善的
[00:15:49.600 --> 00:15:52.200]  這並不是說神沒有能力來成就祂的應許
[00:15:52.200 --> 00:15:53.520]  不是
[00:15:53.520 --> 00:15:57.120]  而只是說神的道路跟瑪利亞的期望
[00:15:57.120 --> 00:16:00.840]  是非常不一樣的
[00:16:00.840 --> 00:16:03.920]  同樣今天神的道路跟我們的期望
[00:16:03.920 --> 00:16:08.960]  對我們的兒女也常常是很不一樣
[00:16:08.960 --> 00:16:13.120]  但感謝神瑪利亞是一個懂得順從的人
[00:16:13.120 --> 00:16:15.600]  他沒有跟神在那邊爭辯
[00:16:15.600 --> 00:16:18.000]  瑪利亞沒有站在十字架下面說
[00:16:18.000 --> 00:16:20.640]  Stop
[00:16:20.640 --> 00:16:24.640]  不應該是這樣的神啊
[00:16:24.640 --> 00:16:28.680]  我們看見瑪利亞選擇順從
[00:16:28.680 --> 00:16:33.760]  他容許神來調整他對耶穌
[00:16:33.760 --> 00:16:36.120]  他的兒子的期望
[00:16:36.120 --> 00:16:40.520]  而至終他親眼後來能夠看見
[00:16:40.520 --> 00:16:43.080]  耶穌從死裏復活
[00:16:43.080 --> 00:16:46.200]  能夠使神的心意得到完全
[00:16:46.200 --> 00:16:49.800]  使神的榮耀彰顯在他的兒子身上
[00:16:49.800 --> 00:16:51.640]  Hallelujah
[00:16:51.640 --> 00:16:57.080]  第二點今天你對你的兒女有什麼期望呢
[00:16:57.080 --> 00:16:59.240]  如果你說我沒有期望
[00:16:59.240 --> 00:17:02.960]  我告訴你應當有所期望
[00:17:02.960 --> 00:17:05.440]  而且你需要來到神的面前
[00:17:05.440 --> 00:17:07.560]  就聖靈來幫助你
[00:17:07.560 --> 00:17:12.080]  能夠看見神在你孩子身上的心意是什麼
[00:17:12.080 --> 00:17:15.240]  按照神的心意能夠培養
[00:17:15.240 --> 00:17:16.920]  能夠教導你的兒女
[00:17:16.920 --> 00:17:20.400]  讓他能夠走在神的道路上
[00:17:20.400 --> 00:17:21.800]  如果你說牧師是的
[00:17:21.800 --> 00:17:24.680]  我對我的兒女有所期望
[00:17:24.680 --> 00:17:26.680]  那我也要請求你
[00:17:26.680 --> 00:17:29.880]  請你把你的期望帶到神的面前來
[00:17:29.880 --> 00:17:35.680]  容許神按照他的計劃來調整你的期望
[00:17:35.680 --> 00:17:40.320]  直到你的孩子真正走在神的計劃當中
[00:17:40.320 --> 00:17:41.520]  Amen
[00:17:41.520 --> 00:17:43.280]  我在這說不是要你的孩子
[00:17:43.280 --> 00:17:45.560]  每一個孩子都做傳道人
[00:17:45.560 --> 00:17:50.200]  事實上光靠傳道人是不足以改變世界的
[00:17:50.200 --> 00:17:51.320]  但同樣的
[00:17:51.320 --> 00:17:54.800]  如果我們的下一代都只是按照我們的期待
[00:17:54.800 --> 00:17:57.920]  做工程師醫生律師的話
[00:17:57.920 --> 00:18:00.600]  我告訴你照樣不能夠改變世界
[00:18:00.600 --> 00:18:02.360]  我們需要偉大的政治家
[00:18:02.360 --> 00:18:03.560]  偉大的哲學家
[00:18:03.560 --> 00:18:04.120]  藝術家
[00:18:04.120 --> 00:18:05.320]  甚至電影工作
[00:18:05.320 --> 00:18:08.720]  我們需要讓我們的孩子進入各行各業當中
[00:18:08.720 --> 00:18:09.880]  Amen
[00:18:09.880 --> 00:18:10.600]  第二件事
[00:18:10.600 --> 00:18:15.160]  能否釋放你的孩子在神的手中
[00:18:15.160 --> 00:18:19.800]  不再按照你所期望的方式爲他預備道路
[00:18:19.800 --> 00:18:23.160]  而讓他真的是能夠走在神的道路當中
[00:18:23.160 --> 00:18:26.240]  按神的手來塑造他們
[00:18:26.240 --> 00:18:29.280]  讓他們自終成爲神國的器皿
[00:18:29.280 --> 00:18:31.080]  Amen
[00:18:31.080 --> 00:18:35.360]  所以實價的愛教導我們對兒女的愛
[00:18:35.360 --> 00:18:35.800]  第三
[00:18:35.800 --> 00:18:39.920]  實價的愛教導我們對屬靈大家庭的愛
[00:18:39.920 --> 00:18:45.520]  跟你媽說實價的愛教導我們對屬靈大家庭的愛
[00:18:45.520 --> 00:18:47.080]  我們看見主耶穌的
[00:18:47.080 --> 00:18:50.280]  在對約翰說看你的母親的時候
[00:18:50.280 --> 00:18:52.680]  二十七節就講到從此
[00:18:52.680 --> 00:18:57.560]  那個門徒就接他到自己家裏去了
[00:18:57.560 --> 00:18:59.280]  我們看見主的愛
[00:18:59.280 --> 00:19:02.800]  不再使我們去愛我們自己的父母
[00:19:02.800 --> 00:19:06.520]  而且主的愛也幫助我們延伸主的愛
[00:19:06.520 --> 00:19:10.040]  能夠到我們身旁周圍的人身上
[00:19:10.040 --> 00:19:12.240]  今天當我們在教會里面的時候
[00:19:12.240 --> 00:19:14.520]  我們就是屬神的大家庭
[00:19:14.520 --> 00:19:19.400]  神的心意就是要我們肢體能夠彼此相顧
[00:19:19.400 --> 00:19:22.400]  要注意主在這裏沒有對他的母親說
[00:19:22.400 --> 00:19:25.120]  母親你好自爲之
[00:19:25.120 --> 00:19:26.560]  沒有
[00:19:26.560 --> 00:19:31.360]  主也沒有對約翰說約翰你要堅強一點吧
[00:19:31.360 --> 00:19:36.120]  他那是對他的母親說看你的兒子
[00:19:36.120 --> 00:19:39.960]  對約翰說看你的母親
[00:19:39.960 --> 00:19:42.280]  耶穌在這裏爲我們描繪了一幅
[00:19:42.280 --> 00:19:46.560]  多麼美麗的一個屬靈的大家庭的一個圖畫
