
[00:00:00.000 --> 00:00:02.640]  我們低頭再做一個禱告
[00:01:25.720 --> 00:01:26.760]  如果你有聖經
[00:01:26.760 --> 00:01:28.600]  你會看到
[00:01:28.600 --> 00:01:31.440]  保羅將福音傳到特羅
[00:01:31.440 --> 00:01:33.520]  然後主給我們開了門那時
[00:01:33.520 --> 00:01:35.040]  因為沒有見到兄弟提多
[00:01:35.040 --> 00:01:38.480]  心地不安便辭別那裡的人往馬其頓去了
[00:01:38.480 --> 00:01:42.000]  基本上由一章一節一直到十二節
[00:01:42.000 --> 00:01:43.240]  二章十二節
[00:01:43.240 --> 00:01:48.120]  保羅都是在講一些跟哥倫多人直接有關的事情
[00:01:48.120 --> 00:01:51.080]  記得上次和你分享的那一篇講道
[00:01:51.080 --> 00:01:52.280]  就是講到因為
[00:01:52.280 --> 00:01:54.280]  保羅說過去哥倫多
[00:01:54.280 --> 00:01:55.520]  結果又沒有去到
[00:01:55.520 --> 00:01:57.040]  所以哥倫多人就說
[00:01:57.040 --> 00:01:59.200]  保羅你是不是亂說的
[00:01:59.200 --> 00:02:00.880]  所以保羅的答案就說
[00:02:00.880 --> 00:02:04.760]  不是,在基督裡面一切的英許都是斯
[00:02:04.760 --> 00:02:06.200]  或者直接翻譯
[00:02:06.200 --> 00:02:09.280]  一切神的英許都是阿門
[00:02:09.280 --> 00:02:12.800]  第二件事明顯是哥倫多人問過他
[00:02:12.800 --> 00:02:14.200]  怎樣處理這個弟兄
[00:02:14.200 --> 00:02:16.080]  保羅說收留他
[00:02:16.080 --> 00:02:18.840]  接著保羅其實二章十二節那裡
[00:02:18.840 --> 00:02:20.240]  其實他都是繼續講的
[00:02:20.240 --> 00:02:22.480]  就說因為他在馬其頓
[00:02:22.480 --> 00:02:23.720]  他心裡不安
[00:02:23.720 --> 00:02:26.000]  馬其頓的教會他很想去看他
[00:02:26.000 --> 00:02:27.280]  他解釋
[00:02:27.280 --> 00:02:29.120]  於是乎他就去了馬其頓
[00:02:29.120 --> 00:02:32.280]  他就沒有途經哥倫多
[00:02:32.280 --> 00:02:33.840]  然後去了馬其頓
[00:02:33.840 --> 00:02:35.680]  不過接著第十四節
[00:02:35.680 --> 00:02:37.000]  就是現在開始讀的
[00:02:37.000 --> 00:02:37.960]  今天讀的那段經文
[00:02:37.960 --> 00:02:41.560]  其實保羅某程度上是跳到另一個題目的
[00:02:41.560 --> 00:02:43.760]  保羅上次和哥倫多
[00:02:43.760 --> 00:02:45.560]  上次看羅馬書
[00:02:45.560 --> 00:02:47.480]  大家可能都已經意會到
[00:02:47.480 --> 00:02:49.760]  保羅有時候講講下一個題目
[00:02:49.760 --> 00:02:51.800]  他忽然間的 association(聯想)
[00:02:51.800 --> 00:02:53.320]  他的聯想很豐富的
[00:02:53.320 --> 00:02:55.320]  馬上跳到第二個題目
[00:02:55.320 --> 00:02:57.560]  第十二至十三節
[00:02:57.560 --> 00:03:00.160]  就是他真的在形容保羅
[00:03:00.160 --> 00:03:01.080]  physically(實際上)
[00:03:01.080 --> 00:03:03.440]  他的肉體去了一些地方
[00:03:03.440 --> 00:03:06.160]  但是他由肉體的旅行
[00:03:06.160 --> 00:03:11.120]  忽然間聯想到生命也是一個旅行
[00:03:11.120 --> 00:03:13.080]  或者一個旅程
[00:03:13.080 --> 00:03:15.800]  而二章十四節就開始形容
[00:03:15.800 --> 00:03:18.840]  其實我們生命的旅程是一件什麼事情
[00:03:18.840 --> 00:03:22.440]  由二章十四節一直到七章一節
[00:03:22.440 --> 00:03:28.920]  可以說是一個保羅對他自己的生命旅程的一種形容
[00:03:28.920 --> 00:03:31.520]  為什麼保羅花這麼多時間
[00:03:31.520 --> 00:03:35.000]  花了幾章去形容他自己的生命旅程呢?
[00:03:35.000 --> 00:03:39.400]  主要的原因就是哥倫多人對他的誤解
[00:03:39.400 --> 00:03:41.000]  上次已經講過了
[00:03:41.000 --> 00:03:44.720]  還有一些所謂的超級使徒
[00:03:44.720 --> 00:03:47.360]  去到哥倫多後書
[00:03:47.360 --> 00:03:49.520]  第十章之後就更清楚了
[00:03:49.520 --> 00:03:51.880]  有些類似超級使徒的東西
[00:03:51.880 --> 00:03:54.920]  這幫人就攻擊保羅
[00:03:54.920 --> 00:03:59.160]  所以保羅為了要澄清他自己
[00:03:59.160 --> 00:04:04.600]  保羅保護自己不是純粹為了他自己
[00:04:04.600 --> 00:04:08.800]  保羅不是因為別人說他是壞人
[00:04:08.800 --> 00:04:10.080]  他覺得豈有此理
[00:04:10.080 --> 00:04:11.160]  你說他是壞人
[00:04:11.160 --> 00:04:12.000]  我也是壞人
[00:04:12.000 --> 00:04:12.800]  那誰是好人
[00:04:12.800 --> 00:04:17.920]  他不是為了保護自己的名聲
[00:04:17.920 --> 00:04:22.720]  保羅所關心的是他要保護他所傳的信息
[00:04:22.720 --> 00:04:25.840]  所以上次我跟你說過
[00:04:25.840 --> 00:04:31.600]  哥倫多後書是保羅可以說是最個人化的一本書
[00:04:31.600 --> 00:04:35.680]  因為保羅很意識到一個人的信息
[00:04:35.680 --> 00:04:37.680]  特別是在講福音
[00:04:37.680 --> 00:04:40.960]  有些東西那個人跟信息沒有什麼關係
[00:04:40.960 --> 00:04:43.240]  譬如有個人教你數學
[00:04:43.240 --> 00:04:45.240]  教你calculus
[00:04:45.240 --> 00:04:49.720]  那個人的性格如何和他教數學教得好不好
[00:04:49.720 --> 00:04:51.080]  沒有什麼關係
[00:04:51.080 --> 00:04:54.160]  一個老師可以回家打老婆
[00:04:54.160 --> 00:04:56.960]  但是他上數學課可以教得很好
[00:04:56.960 --> 00:05:00.040]  教到所有人都很明白什麼是calculus
[00:05:00.040 --> 00:05:05.160]  所以有些信息和那個人的生命
[00:05:05.160 --> 00:05:07.040]  沒有什麼直接關係
[00:05:07.040 --> 00:05:09.600]  但是福音不是這樣的東西
[00:05:09.600 --> 00:05:10.760]  福音的信息
[00:05:10.760 --> 00:05:12.280]  那個人講的東西
[00:05:12.280 --> 00:05:16.120]  和那個人的生命有不可分割的關係
[00:05:16.120 --> 00:05:20.560]  所以保羅為了要保護他所傳的福音
[00:05:20.560 --> 00:05:23.280]  所以從第二章十四節開始
[00:05:23.280 --> 00:05:25.520]  一直到七章一節我講過了
[00:05:25.520 --> 00:05:27.840]  就是要將他的生命旅程剖析
[00:05:27.840 --> 00:05:29.240]  就是表示
[00:05:29.240 --> 00:05:31.240]  其實他可以這麼說
[00:05:31.240 --> 00:05:32.480]  用金人的說法就是
[00:05:32.480 --> 00:05:34.560]  He has nothing to hide in the closet
[00:05:34.560 --> 00:05:39.680]  就是他抽屜底沒有任何一些藏起來不見光的東西
[00:05:39.680 --> 00:05:44.760]  他的生命是可以在陽光之下被人扯下來
[00:05:44.760 --> 00:05:46.960]  躺開他的生命給人看的
[00:05:46.960 --> 00:05:52.200]  他用這樣的一段形容來表白
[00:05:52.200 --> 00:05:55.440]  所以他的信息也是真誠的
[00:05:55.440 --> 00:06:00.800]  其實當他去講他的生命的時候
[00:06:00.800 --> 00:06:05.920]  其實保羅可能是後書其中一個很有趣的
[00:06:05.920 --> 00:06:09.840]  或者有時候你要一直跟他掙扎的一件事就是
[00:06:09.840 --> 00:06:13.640]  保羅一方面要講他自己是好人
[00:06:13.640 --> 00:06:16.920]  如果他傳的神的福音
[00:06:16.920 --> 00:06:19.480]  但是他自己是一個很罪惡的人
[00:06:19.480 --> 00:06:23.680]  好像就是他的生命和福音有抵觸
[00:06:23.680 --> 00:06:25.400]  但是他又要想告訴你
[00:06:25.400 --> 00:06:27.400]  其實他不是什麼超級好人
[00:06:27.400 --> 00:06:28.760]  他不是一個完美的人
[00:06:28.760 --> 00:06:30.560]  其實他沒有東西可以誇口的
[00:06:30.560 --> 00:06:32.920]  他也是一個神饒恕了的罪人
[00:06:32.920 --> 00:06:35.280]  所以你看到哥林多後書
[00:06:35.280 --> 00:06:36.280]  是反反覆覆的
[00:06:36.280 --> 00:06:39.600]  他又要說自己其實是一個好人
[00:06:39.600 --> 00:06:40.880]  不過他也不是一個好人
[00:06:40.880 --> 00:06:41.920]  但他其實是一個好人
[00:06:41.920 --> 00:06:43.160]  但他又不是一個好人
[00:06:43.160 --> 00:06:46.800]  他反反覆覆要強調他的信息是可靠的
[00:06:46.800 --> 00:06:51.520]  不過他的信息可靠不代表他自己有什麼特別厲害
[00:06:51.520 --> 00:06:53.240]  是出於神的恩典
[00:06:53.240 --> 00:06:58.120]  所以整個敘述
[00:06:58.120 --> 00:07:00.840]  由第二章十四節一直到第七章一節
[00:07:00.840 --> 00:07:03.240]  整個敘述的第一節開始
[00:07:03.240 --> 00:07:08.800]  第二章十四節的時候已經讓你感受到保羅那種感覺
[00:07:08.800 --> 00:07:12.440]  他要傳遞的那幅圖畫
[00:07:12.440 --> 00:07:16.040]  感謝神常率領我們在基督裡誇聖
[00:07:16.040 --> 00:07:20.120]  這個其實和合本翻譯得不是很好
[00:07:20.120 --> 00:07:22.040]  和修本也翻譯得一般般
[00:07:22.040 --> 00:07:25.840]  和修本就是他常率領我們在基督裡得聖
[00:07:25.840 --> 00:07:30.200]  其實誇聖這個字是很少用的
[00:07:30.200 --> 00:07:33.840]  誇聖這個字是希臘文的一個字
[00:07:33.840 --> 00:07:37.440]  誇聖或者得聖
[00:07:37.440 --> 00:07:40.800]  這個字除了這裡之外
[00:07:40.800 --> 00:07:45.280]  新約唯一用過的就是哥羅西書二章十五節
[00:07:45.280 --> 00:07:48.760]  那裡講到耶穌被釘十字架之後
[00:07:48.760 --> 00:07:52.960]  於是耶穌就打敗了世上一切掌權
[00:07:52.960 --> 00:07:56.480]  這些掌權包括捆綁我們的罪惡
[00:07:56.480 --> 00:07:59.720]  好像剛才詩歌特別第二首所唱的那些
[00:07:59.720 --> 00:08:02.880]  或者一些不公平的勢力
[00:08:02.880 --> 00:08:05.480]  也包括所謂空中掌權者
[00:08:05.480 --> 00:08:07.840]  一些邪魔、撒旦的勢力
[00:08:07.840 --> 00:08:12.400]  哥羅西書說基督的十架打敗了這些勢力
[00:08:12.400 --> 00:08:16.320]  於是將它列在展示在世人
[00:08:16.320 --> 00:08:19.560]  展示在世人其實是同一個字
[00:08:19.560 --> 00:08:20.360]  誇聖
[00:08:20.360 --> 00:08:22.080]  這兩個字出現過
[00:08:22.080 --> 00:08:25.880]  其實誇聖這個字本來的意思是
[00:08:25.880 --> 00:08:28.080]  是一個技術性的字
[00:08:28.080 --> 00:08:31.160]  就是說當羅馬人去打仗
[00:08:31.160 --> 00:08:33.920]  當他打贏了之後
[00:08:33.920 --> 00:08:35.720]  他們就會將那些
[00:08:35.720 --> 00:08:39.160]  假設羅馬和卡薩基打仗
[00:08:39.160 --> 00:08:40.040]  舉例說
[00:08:40.040 --> 00:08:43.400]  他打贏了卡薩基這個城市
[00:08:43.400 --> 00:08:48.480]  他就會將卡薩基裡面的一些貴族、領袖
[00:08:48.480 --> 00:08:50.160]  就會列隊而行
[00:08:50.160 --> 00:08:52.400]  跟著羅馬軍隊列隊而行
[00:08:52.400 --> 00:08:55.840]  當然可能他們就不會穿華麗的衣服
[00:08:55.840 --> 00:09:00.680]  只穿一些可能爛衣服、姦犯的衣服諸如此類
[00:09:00.680 --> 00:09:05.080]  羅馬人做這件事其實是一種耀武揚威
[00:09:05.080 --> 00:09:08.960]  就是說我現在打敗了這些卡薩基的人
[00:09:08.960 --> 00:09:11.760]  卡薩基這麼厲害的城市都被我們打敗了
[00:09:11.760 --> 00:09:14.640]  然後也是一種侮辱
[00:09:14.640 --> 00:09:17.560]  對卡薩基的領袖是一種侮辱
[00:09:17.560 --> 00:09:19.760]  你以前怎樣做皇帝威水
[00:09:19.760 --> 00:09:21.880]  現在你不過是階下囚
[00:09:21.880 --> 00:09:24.760]  所以哥羅西書那裡是比較清楚的
[00:09:24.760 --> 00:09:26.840]  就是說那批屬靈
[00:09:26.840 --> 00:09:27.760]  那批邪靈
[00:09:27.760 --> 00:09:29.480]  這個世界邪惡的力量
[00:09:29.480 --> 00:09:31.640]  已經成為了一個階下囚
[00:09:31.640 --> 00:09:33.520]  基督帶著他
[00:09:33.520 --> 00:09:36.560]  展示在世人和天使之間
[00:09:36.560 --> 00:09:38.520]  那裡就是這個意思
[00:09:38.520 --> 00:09:40.960]  這裡其實也類似的意思
[00:09:40.960 --> 00:09:43.200]  不過這個階下囚是誰呢?
[00:09:43.200 --> 00:09:45.320]  這個階下囚就是保羅自己
[00:09:45.320 --> 00:09:46.640]  上上率領我們
[00:09:46.640 --> 00:09:48.680]  就是保羅和自己基督徒
[00:09:48.680 --> 00:09:51.040]  所以你看到
[00:09:51.040 --> 00:09:55.640]  既謙卑又榮耀的那種
[00:09:55.640 --> 00:09:58.200]  我們神學上有一個很偉大的字眼
[00:09:58.200 --> 00:10:00.040]  叫做dialectical
[00:10:00.040 --> 00:10:02.400]  不知道中文怎麼說
[00:10:02.400 --> 00:10:04.040]  總之一個dialectical
[00:10:04.040 --> 00:10:07.000]  兩個都是真的圖畫
[00:10:07.000 --> 00:10:10.960]  保羅強調他是基督的階下囚
[00:10:10.960 --> 00:10:13.040]  現在開安了
[00:10:13.040 --> 00:10:14.360]  基督打敗了他
[00:10:14.360 --> 00:10:16.440]  展示給世人看
[00:10:16.440 --> 00:10:19.320]  所以一方面保羅強調是他的謙卑
[00:10:19.320 --> 00:10:22.120]  他是什麼呢?他是一個戰敗的人
[00:10:22.120 --> 00:10:23.560]  他是基督的俘虜
[00:10:23.560 --> 00:10:25.000]  或者是基督的奴隸
[00:10:25.000 --> 00:10:28.160]  他自己沒有什麼可以誇口的
[00:10:28.160 --> 00:10:29.760]  他只是一個奴隸而已
[00:10:29.760 --> 00:10:32.560]  不過從另一個角度來看
[00:10:32.560 --> 00:10:35.640]  其實他也很威風的
[00:10:35.640 --> 00:10:36.280]  為什麼呢?
[00:10:36.280 --> 00:10:39.440]  因為他是基督的奴隸
[00:10:39.440 --> 00:10:41.240]  他不是阿水的奴隸
[00:10:41.240 --> 00:10:42.280]  可以這麼說
[00:10:42.280 --> 00:10:46.360]  他是天地君王的那個奴隸
[00:10:46.360 --> 00:10:48.480]  這樣就不同了
[00:10:48.480 --> 00:10:51.120]  你想像做秘書
[00:10:51.120 --> 00:10:54.080]  我不知道你最崇拜哪一個人
[00:10:54.080 --> 00:10:58.120]  假設你很崇拜孫中山
[00:10:58.120 --> 00:11:01.280]  古代以前的人
[00:11:01.280 --> 00:11:02.960]  你很崇拜孫中山
[00:11:02.960 --> 00:11:05.000]  你做秘書沒什麼特別
[00:11:05.000 --> 00:11:07.160]  但是你做孫中山的秘書
[00:11:07.160 --> 00:11:08.760]  天天都見到孫中山
[00:11:08.760 --> 00:11:10.800]  你可能覺得自己很威風
[00:11:10.800 --> 00:11:12.520]  雖然秘書沒什麼威風
[00:11:12.520 --> 00:11:14.480]  不過孫中山的秘書
[00:11:14.480 --> 00:11:16.360]  你就是一個很威風的人
[00:11:16.360 --> 00:11:19.400]  保羅強調這個形象就是這樣
[00:11:19.400 --> 00:11:23.000]  他要強調他是一個謙卑
[00:11:23.000 --> 00:11:25.520]  他是一個沒什麼特殊身份的人
[00:11:25.520 --> 00:11:27.760]  不過他是屬於基督的人
[00:11:27.760 --> 00:11:31.200]  因為他是屬於基督的奴隸
[00:11:31.200 --> 00:11:34.440]  所以他就是一個很特別的角色
[00:11:34.440 --> 00:11:35.760]  生命中有一個角色
[00:11:35.760 --> 00:11:41.160]  他說:在在各處顯揚那因認識基督而有的香氣
[00:11:41.160 --> 00:11:43.920]  因為我們在神面前
[00:11:43.920 --> 00:11:47.040]  無論是得救的人的身上或是滅亡的人的身上
[00:11:47.040 --> 00:11:48.560]  都有基督的
[00:11:48.560 --> 00:11:50.960]  都有基督的輕香之氣
[00:11:50.960 --> 00:11:54.320]  在這等人就作了死的香氣
[00:11:54.320 --> 00:11:57.320]  在那等人就作了活的香氣
[00:11:57.320 --> 00:11:58.520]  叫他活
[00:11:58.520 --> 00:12:00.760]  這是誰能擔當呢?
[00:12:00.760 --> 00:12:04.840]  這些和合本的翻譯其實是挺翹口的
[00:12:04.840 --> 00:12:10.480]  不過希臘文有些東西是
[00:12:10.480 --> 00:12:13.160]  中文比較難翻譯
[00:12:13.160 --> 00:12:16.520]  其實希臘文的香氣這個字
[00:12:16.520 --> 00:12:18.920]  本身是指氣味
[00:12:18.920 --> 00:12:21.400]  所以其實香氣就是這個字
[00:12:21.400 --> 00:12:23.240]  臭氣就是這個字
[00:12:23.240 --> 00:12:27.720]  其實保羅有些英文翻譯成
[00:12:27.720 --> 00:12:29.520]  Fragrance and Stench
[00:12:29.520 --> 00:12:31.040]  就是香氣和臭氣
[00:12:31.040 --> 00:12:33.640]  對於得救的人來說
[00:12:33.640 --> 00:12:36.080]  保羅就帶著基督的輕香
[00:12:36.080 --> 00:12:38.240]  因為他吸引那些人
[00:12:38.240 --> 00:12:40.240]  對於滅亡的人
[00:12:40.240 --> 00:12:45.280]  他就是基督的臭氣
[00:12:45.280 --> 00:12:47.200]  令到那些人聞了之後
[00:12:47.200 --> 00:12:50.920]  反而離開神更加遠
[00:12:50.920 --> 00:12:56.840]  所以保羅用的字眼是挺有趣的
[00:12:56.840 --> 00:12:58.520]  叫他死而又死
[00:12:58.520 --> 00:12:59.480]  活而又活
[00:12:59.480 --> 00:13:01.000]  這樣的字眼
[00:13:01.000 --> 00:13:02.560]  他說
[00:13:02.560 --> 00:13:04.480]  他要說到
[00:13:04.480 --> 00:13:05.080]  你明白嗎?
[00:13:05.080 --> 00:13:06.720]  保羅要說到
[00:13:06.720 --> 00:13:08.440]  我們作為神的僕人
[00:13:08.440 --> 00:13:10.560]  保羅當然看他作為神的僕人
[00:13:10.560 --> 00:13:12.800]  不要小看這件事情
[00:13:12.800 --> 00:13:15.200]  這不是一份工作
[00:13:15.200 --> 00:13:16.160]  可以這麼說
[00:13:16.160 --> 00:13:18.400]  你只要以前我們特首說
[00:13:18.400 --> 00:13:20.280]  只要做好這份工作
[00:13:20.280 --> 00:13:22.240]  保羅就說
[00:13:22.240 --> 00:13:25.920]  你做一個傳道人或者隱身
[00:13:25.920 --> 00:13:27.480]  你作為一個基督徒
[00:13:27.480 --> 00:13:29.520]  這不是一份工作
[00:13:29.520 --> 00:13:30.280]  可以這麼說
[00:13:30.280 --> 00:13:33.840]  這是你整個生命的一個展示
[00:13:33.840 --> 00:13:38.000]  而你如何展示出來你的生命呢?
[00:13:38.000 --> 00:13:40.800]  就決定人們看到的是
[00:13:40.800 --> 00:13:43.120]  天地間有一個慈愛的神
[00:13:43.120 --> 00:13:45.000]  還是讓人們看到
[00:13:45.000 --> 00:13:50.000]  原來講神、講公義這些是騙人的
[00:13:50.000 --> 00:13:51.080]  虛偽的
[00:13:51.080 --> 00:13:52.200]  講什麼公義
[00:13:52.200 --> 00:13:54.480]  講什麼天地間
[00:13:54.480 --> 00:13:56.080]  所謂天地有正氣
[00:13:56.080 --> 00:13:58.800]  你看看那些所謂很虔誠的信徒
[00:13:58.800 --> 00:13:59.880]  不也是一樣
[00:13:59.880 --> 00:14:01.440]  也是跟世人沒有分別
[00:14:01.440 --> 00:14:04.240]  這時候我們的生命
[00:14:04.240 --> 00:14:06.720]  或許大被人盼望
[00:14:06.720 --> 00:14:09.080]  或許大被人絕望
[00:14:09.080 --> 00:14:12.440]  保羅固然看傳道人
[00:14:12.440 --> 00:14:14.720]  好像我這類人
[00:14:14.720 --> 00:14:16.400]  他固然看得很重要
[00:14:16.400 --> 00:14:17.680]  不過隱身
[00:14:17.680 --> 00:14:21.080]  其實所有基督徒都同樣有這份重要
[00:14:21.080 --> 00:14:23.800]  我們的生命做得好
[00:14:23.800 --> 00:14:25.080]  就大被人盼望
[00:14:25.080 --> 00:14:27.600]  讓人看到這個世界上是有真神
[00:14:27.600 --> 00:14:28.760]  做得不好
[00:14:28.760 --> 00:14:30.040]  就讓人覺得
[00:14:30.040 --> 00:14:30.800]  沒有啊
[00:14:30.800 --> 00:14:32.760]  這個世界都是騙人的
[00:14:32.760 --> 00:14:35.200]  基督徒不就是跟世人一樣
[00:14:35.200 --> 00:14:37.720]  所以他說第二章十七節
[00:14:37.720 --> 00:14:38.920]  他強調
[00:14:38.920 --> 00:14:43.960]  保羅特別要將他跟一些人對比
[00:14:43.960 --> 00:14:45.160]  不像許多人
[00:14:45.160 --> 00:14:46.680]  那些不知什麼人
[00:14:46.680 --> 00:14:49.880]  總之那些應該是攻擊保羅的人
[00:14:49.880 --> 00:14:52.240]  他說不像另外一些人
[00:14:52.240 --> 00:14:55.480]  他們可能傳道這件事
[00:14:55.480 --> 00:14:58.040]  好像不過是一份工而已
[00:14:58.040 --> 00:15:00.360]  為利混亂
[00:15:00.360 --> 00:15:04.640]  他們講道是為了賺錢而已
[00:15:04.640 --> 00:15:06.720]  保羅對比來說
[00:15:06.720 --> 00:15:08.880]  乃是出於誠實
[00:15:08.880 --> 00:15:12.240]  誠實這個字有多有趣
[00:15:12.240 --> 00:15:14.760]  希臘原文誠實這個字
[00:15:14.760 --> 00:15:16.960]  是兩個希臘文加起來
[00:15:16.960 --> 00:15:19.600]  其實那兩個字根的意思
[00:15:19.600 --> 00:15:21.680]  就是在太陽的審判
[00:15:21.680 --> 00:15:24.160]  兩個字就是一個太陽一個審判加起來
[00:15:24.160 --> 00:15:25.800]  其實就是誠實這個字
[00:15:25.800 --> 00:15:28.640]  其實差不多是我們今天講法
[00:15:28.640 --> 00:15:30.440]  就是日光之下照著
[00:15:30.440 --> 00:15:35.040]  就是陽光之下沒有任何東西要隱藏的
[00:15:35.040 --> 00:15:37.600]  照著也沒有問題的
[00:15:37.600 --> 00:15:41.480]  他說他這樣去傳揚神的道
[00:15:41.480 --> 00:15:44.440]  這樣才能夠承擔得到
[00:15:44.440 --> 00:15:47.480]  但是其實
[00:15:47.480 --> 00:15:49.400]  其實讓我們看到
[00:15:49.400 --> 00:15:51.920]  無論古代還是現代也好
[00:15:51.920 --> 00:15:54.040]  其實靠吃宗教飯
[00:15:54.040 --> 00:15:57.440]  所謂靠宗教賺飯吃的人
[00:15:57.440 --> 00:16:01.000]  古代也有現在也有的
[00:16:01.000 --> 00:16:04.960]  其實我準備這篇講道的時候
[00:16:04.960 --> 00:16:07.520]  就無聊地去網上找找
[00:16:07.520 --> 00:16:10.600]  看看那些叫Motivational Speaker
[00:16:10.600 --> 00:16:13.760]  你知道西方很流行的
[00:16:13.760 --> 00:16:15.480]  不知道中文怎麼翻譯
[00:16:15.480 --> 00:16:16.840]  就是講道很興奮
[00:16:16.840 --> 00:16:18.200]  鼓勵你什麼的
[00:16:18.200 --> 00:16:20.200]  那些叫Motivational Speaker
[00:16:20.200 --> 00:16:23.360]  他說如果你在美國做一個講者
[00:16:23.360 --> 00:16:26.400]  就是鼓勵人靠吹水溫飯吃
[00:16:26.400 --> 00:16:28.240]  鼓勵人不行的
[00:16:28.240 --> 00:16:31.400]  你做一個Motivational Speaker
[00:16:31.400 --> 00:16:34.240]  他說他們的人的收入
[00:16:34.240 --> 00:16:38.320]  由一萬元到三十萬美金一年都有
[00:16:38.320 --> 00:16:40.160]  如果你吹水吹得厲害
[00:16:40.160 --> 00:16:41.920]  做Motivational Speaker
[00:16:41.920 --> 00:16:44.920]  一年可以賺三十萬的
[00:16:44.920 --> 00:16:50.520]  如果你是一些所謂厲害的Motivational Speaker
[00:16:50.520 --> 00:16:52.680]  他說你講一篇東西
[00:16:52.680 --> 00:16:58.320]  譬如請你去大學畢業禮
[00:16:58.320 --> 00:17:00.120]  請你去講一篇東西
[00:17:00.120 --> 00:17:02.120]  你是一個出名的講員
[00:17:02.120 --> 00:17:05.840]  閒閒地的講員費都是一萬元美金的
[00:17:05.840 --> 00:17:10.840]  所以相對我在香港的教會講道
[00:17:10.840 --> 00:17:12.400]  就非常恩
[00:17:12.400 --> 00:17:13.600]  不過不要管
[00:17:13.600 --> 00:17:17.840]  當然我們講道並不是為了講員費
[00:17:17.840 --> 00:17:21.000]  其實保羅這裡要提醒
[00:17:21.000 --> 00:17:23.920]  這個世界上他說真的有些人
[00:17:23.920 --> 00:17:28.160]  是為了錢、為了利益去做傳道
[00:17:28.160 --> 00:17:31.440]  或者為了利用宗教去賺錢的
[00:17:31.440 --> 00:17:33.200]  不過保羅提醒
[00:17:33.200 --> 00:17:34.920]  第一就是提醒自己
[00:17:34.920 --> 00:17:36.800]  他不要做這樣的人
[00:17:36.800 --> 00:17:39.200]  因為如果他是這樣的人
[00:17:39.200 --> 00:17:42.200]  他就會污辱了基督的名
[00:17:42.200 --> 00:17:44.600]  他就會叫人失望
[00:17:44.600 --> 00:17:47.760]  另外也提醒我們的信徒
[00:17:47.760 --> 00:17:49.640]  提醒我們所有人
[00:17:49.640 --> 00:17:53.320]  要明白我們的身份多麼寶貴
[00:17:53.320 --> 00:17:54.960]  別人看不看到神
[00:17:54.960 --> 00:17:56.240]  看不看到基督
[00:17:56.240 --> 00:18:01.920]  看不看到基督的王權在這個世界上呢?
[00:18:01.920 --> 00:18:03.680]  就靠我們
[00:18:03.680 --> 00:18:05.800]  不是靠天使去成就
[00:18:05.800 --> 00:18:07.440]  大家有沒有想過
[00:18:07.440 --> 00:18:11.560]  神為什麼不派天使叫人信耶穌呢?
[00:18:11.560 --> 00:18:15.360]  你有沒有想過跟別人傳福音的時候
