
[00:00:00.000 --> 00:00:07.160]  其中一個人和其他受造之物不同的地方
[00:08:07.120 --> 00:08:08.920]  我們信耶穌
[00:08:08.920 --> 00:08:10.840]  我們要進入神的國度
[00:08:10.840 --> 00:08:12.080]  我們要上天堂
[00:08:12.080 --> 00:08:16.360]  並不是單是為了避免進入地獄
[00:08:16.360 --> 00:08:19.080]  我們要明白更加重要的就是
[00:08:19.080 --> 00:08:25.160]  因為我們深信在天堂裡面
[00:08:25.160 --> 00:08:26.880]  神與人同在
[00:08:26.880 --> 00:08:29.000]  而我們都認定一切美事
[00:08:29.000 --> 00:08:30.960]  一切的美好與豐盛
[00:08:30.960 --> 00:08:33.760]  不在神以外
[00:08:33.760 --> 00:08:35.640]  所以我們相信我們進入天堂
[00:08:35.640 --> 00:08:38.360]  我們進入天國的生活
[00:08:38.360 --> 00:08:39.920]  由於神在那裡
[00:08:39.920 --> 00:08:44.480]  所以我們就能夠得著終極的滿足與喜樂
[00:08:44.480 --> 00:08:46.440]  為什麼我們要效法神呢?
[00:08:46.440 --> 00:08:50.400]  因為在天家的生活的方式
[00:08:50.400 --> 00:08:52.720]  就是神的方式
[00:08:52.720 --> 00:08:53.680]  並不是你的方式
[00:08:53.680 --> 00:08:55.360]  也不是我的方式
[00:08:55.360 --> 00:08:59.920]  如果我們不認定生活的方式
[00:08:59.920 --> 00:09:02.720]  我們不認定神的生活方式
[00:09:02.720 --> 00:09:06.480]  是我們最喜愛的生活方式的時候
[00:09:06.480 --> 00:09:09.080]  恐怕我們只是在追求BNO
[00:09:09.080 --> 00:09:11.440]  我們只是不想進入地獄
[00:09:11.440 --> 00:09:15.640]  這個信仰是絕不正確
[00:09:15.640 --> 00:09:19.320]  那你說究竟神的生活方式
[00:09:19.320 --> 00:09:21.320]  有什麼特質呢?
[00:09:21.320 --> 00:09:23.840]  保羅在這裡指出一個很重要的特質
[00:09:23.840 --> 00:09:27.240]  如果我們看第一到三節
[00:09:27.240 --> 00:09:28.160]  保羅說
[00:09:28.160 --> 00:09:30.320]  在基督裡面如果有什麼眷戀
[00:09:30.320 --> 00:09:31.960]  愛心有什麼安慰
[00:09:31.960 --> 00:09:34.360]  聖靈有什麼交通
[00:09:34.360 --> 00:09:36.480]  心中有什麼慈悲憐憫
[00:09:36.480 --> 00:09:37.880]  我們就要意念相同
[00:09:37.880 --> 00:09:38.640]  愛心相同
[00:09:38.640 --> 00:09:42.080]  有一樣的心思和意念
[00:09:42.080 --> 00:09:42.800]  簡單來說
[00:09:42.800 --> 00:09:45.520]  這兩三節的經文就告訴我們一個觀念
[00:09:45.520 --> 00:09:46.400]  合一
[00:09:46.400 --> 00:09:48.120]  同心合意
[00:09:48.120 --> 00:09:49.360]  不過大家要留意
[00:09:49.360 --> 00:09:52.640]  在這裡聖經裡面所說的合一的意思
[00:09:52.640 --> 00:09:55.320]  並不是說我們每一個來到教會的人
[00:09:55.320 --> 00:09:57.760]  我們都需要變成一模一樣
[00:09:57.760 --> 00:10:01.920]  好像工廠啤酒機啤個模出來那樣
[00:10:01.920 --> 00:10:03.600]  以致我們聚在一起的時候
[00:10:03.600 --> 00:10:04.560]  好像個個都一樣
[00:10:04.560 --> 00:10:05.920]  那就合一
[00:10:05.920 --> 00:10:06.560]  搞錯
[00:10:06.560 --> 00:10:09.120]  聖經裡面所說的合一是剛剛相反
[00:10:09.120 --> 00:10:13.200]  聖經是很肯定我們每一個人都是不同的
[00:10:13.200 --> 00:10:16.960]  我們每一個人都是一個獨特的人
[00:10:16.960 --> 00:10:19.280]  但是由於我們的獨特
[00:10:19.280 --> 00:10:23.320]  正正因為這個獨特而仍然聚在一起
[00:10:23.320 --> 00:10:27.560]  仍然可以和諧地相處的時候
[00:10:27.560 --> 00:10:30.520]  這個就是聖經裡面所說的合一
[00:10:30.520 --> 00:10:33.000]  那你說聖經裡面有沒有什麼例子
[00:10:33.000 --> 00:10:34.440]  有沒有什麼例子
[00:10:34.440 --> 00:10:35.800]  當然有
[00:10:35.800 --> 00:10:37.720]  我們所相信的三位一體
[00:10:37.720 --> 00:10:39.560]  聖父、聖子與聖靈
[00:10:39.560 --> 00:10:42.760]  就是一個活生生的例子
[00:10:42.760 --> 00:10:46.480]  三個位格卻同是一體
[00:10:46.480 --> 00:10:48.920]  從永遠到永遠
[00:10:48.920 --> 00:10:53.760]  這三位一體的神都享受愛的關係
[00:10:53.760 --> 00:10:55.320]  愛的契合
[00:10:55.320 --> 00:10:56.960]  他們從不爭競
[00:10:56.960 --> 00:11:01.800]  也都從不分離
[00:11:01.800 --> 00:11:04.520]  不過我們要留意一件事
[00:11:04.520 --> 00:11:10.280]  記不記得主耶穌被釘在十字架上的時候
[00:11:10.280 --> 00:11:13.640]  由於主耶穌其實與天父從不分離
[00:11:13.640 --> 00:11:17.080]  但是當主耶穌在十字架為罪人的緣故
[00:11:17.080 --> 00:11:19.560]  成為罪的咒詛的時候
[00:11:19.560 --> 00:11:23.720]  主耶穌在十字架上發出的呼喊
[00:11:23.720 --> 00:11:27.640]  「神啊神啊,為什麼離棄我?」
[00:11:27.640 --> 00:11:28.320]  大家留意
[00:11:28.320 --> 00:11:30.880]  在整個上十字架的過程裡面
[00:11:30.880 --> 00:11:33.600]  主耶穌從來沒有喊叫過
[00:11:33.600 --> 00:11:35.520]  唯有去到那一刻
[00:11:35.520 --> 00:11:37.600]  主耶穌按立不住去喊出
[00:11:37.600 --> 00:11:40.040]  「神啊神啊,你為什麼離棄我?」
[00:11:40.040 --> 00:11:43.520]  所以我相信
[00:11:43.520 --> 00:11:44.440]  在那一刻裡面
[00:11:44.440 --> 00:11:46.320]  主耶穌所受到的痛苦
[00:11:46.320 --> 00:11:49.480]  是比起祂肉身的鞭打
[00:11:49.480 --> 00:11:51.960]  甚至被釘釘的痛苦
[00:11:51.960 --> 00:11:56.040]  來得更加深厚
[00:11:56.040 --> 00:11:56.920]  在那一刻裡面
[00:11:56.920 --> 00:12:00.880]  你可以說主耶穌成為罪的咒詛
[00:12:00.880 --> 00:12:04.320]  這個從不分開的合一
[00:12:04.320 --> 00:12:08.680]  這個從不分離的父與子的關係
[00:12:08.680 --> 00:12:12.840]  好像在那一刻突然間被中斷
[00:12:12.840 --> 00:12:14.040]  不如感謝神
[00:12:14.040 --> 00:12:16.880]  主耶穌的故事並不是停在那裡
[00:12:16.880 --> 00:12:19.520]  主耶穌三天之後復活
[00:12:19.520 --> 00:12:20.800]  祂這個復活
[00:12:20.800 --> 00:12:26.560]  不單止修補了看似破損了的合一
[00:12:26.560 --> 00:12:28.040]  更加因為主耶穌的復活
[00:12:28.040 --> 00:12:29.800]  讓我們世人
[00:12:29.800 --> 00:12:31.280]  信耶穌的人
[00:12:31.280 --> 00:12:38.320]  能夠進入分享這個合一
[00:12:38.320 --> 00:12:42.920]  所以保羅在第二章第二節說
[00:12:42.920 --> 00:12:45.280]  祂勸勉我們要意念相同
[00:12:45.280 --> 00:12:46.520]  愛心相同
[00:12:46.520 --> 00:12:48.800]  有一樣的心思和意念
[00:12:48.800 --> 00:12:55.440]  以致保羅可以得到滿足的喜樂
[00:12:55.440 --> 00:12:56.320]  你會說
[00:12:56.320 --> 00:13:00.040]  為什麼保羅會因為這樣而得到滿足的喜樂
[00:13:00.040 --> 00:13:03.360]  因為當信徒有同一個愛心
[00:13:03.360 --> 00:13:05.480]  心思與意念的時候
[00:13:05.480 --> 00:13:06.240]  大家留意
[00:13:06.240 --> 00:13:07.920]  其實我們就是
[00:13:07.920 --> 00:13:12.200]  活出三一真神的合一
[00:13:12.200 --> 00:13:14.280]  這個就是三一真神
[00:13:14.280 --> 00:13:16.720]  是生命的本質
[00:13:16.720 --> 00:13:19.120]  當我們活出這份本質的時候
[00:13:19.120 --> 00:13:21.560]  我們就是活出天上的
[00:13:21.560 --> 00:13:24.440]  屬神的生活方式
[00:13:24.440 --> 00:13:26.400]  我們再看下去
[00:13:26.400 --> 00:13:28.680]  我們就用這個合一
[00:13:28.680 --> 00:13:29.680]  來做一個例子
[00:13:29.680 --> 00:13:32.120]  一同去看看
[00:13:32.120 --> 00:13:36.120]  什麼叫做效法基督
[00:13:36.120 --> 00:13:40.240]  我們看一看
[00:13:40.240 --> 00:13:42.000]  效法基督
[00:13:42.000 --> 00:13:42.760]  如果我問大家
[00:13:42.760 --> 00:13:47.200]  你覺得去效法三一的真神
[00:13:47.200 --> 00:13:49.120]  而活出這個合一
[00:13:49.120 --> 00:13:51.120]  容易嗎?
[00:13:51.120 --> 00:13:53.880]  容易嗎?
[00:13:53.880 --> 00:13:57.720]  你不要說這麼多人的教會
[00:13:57.720 --> 00:13:58.840]  這麼多人的教會裡面
[00:13:58.840 --> 00:14:00.200]  每個人都有不同的性格
[00:14:00.200 --> 00:14:02.200]  有些是性格巨星
[00:14:02.200 --> 00:14:03.240]  有不同的喜好
[00:14:03.240 --> 00:14:04.200]  有不同的快慢
[00:14:04.200 --> 00:14:05.000]  不同的嗜好
[00:14:05.000 --> 00:14:07.200]  有不同的工作方式
[00:14:07.200 --> 00:14:08.680]  是不是?
[00:14:08.680 --> 00:14:09.760]  很難一致
[00:14:09.760 --> 00:14:11.120]  不要說這麼大的教會
[00:14:11.120 --> 00:14:14.440]  說到我們關上門之後的自己一家人
[00:14:14.440 --> 00:14:15.840]  幾毛錢
[00:14:15.840 --> 00:14:16.840]  你發覺
[00:14:16.840 --> 00:14:19.360]  都很難
[00:14:19.360 --> 00:14:20.680]  每一次
[00:14:20.680 --> 00:14:23.680]  都有一致性的立場看法
[00:14:23.680 --> 00:14:25.120]  群體越大
[00:14:25.120 --> 00:14:26.160]  你就會發覺
[00:14:26.160 --> 00:14:27.560]  保持合一
[00:14:27.560 --> 00:14:28.720]  就越困難
[00:14:28.720 --> 00:14:30.560]  是不是?
[00:14:30.560 --> 00:14:31.400]  特別當一些
[00:14:31.400 --> 00:14:35.520]  剛才說到性格巨星
[00:14:35.520 --> 00:14:37.880]  總是覺得自己的意見是對的
[00:14:37.880 --> 00:14:40.600]  總是覺得自己的看法是對的
[00:14:40.600 --> 00:14:43.560]  有這樣的情況出現的時候
[00:14:43.560 --> 00:14:45.040]  可以說是近乎沒有可能
[00:14:45.040 --> 00:14:47.120]  來保持這個合一
[00:14:47.120 --> 00:14:48.600]  你說既然這麼困難的時候
[00:14:48.600 --> 00:14:51.400]  聖經有沒有提示
[00:14:51.400 --> 00:14:55.320]  告訴我們有些什麼的秘訣
[00:14:55.320 --> 00:14:56.320]  方法
[00:14:56.320 --> 00:14:59.200]  讓我們達到這個合一呢?
[00:14:59.200 --> 00:15:00.560]  我相信保羅
[00:15:00.560 --> 00:15:01.880]  在這段經文裡面
[00:15:01.880 --> 00:15:04.800]  他實在是說了一個秘訣給我們聽
[00:15:04.800 --> 00:15:06.320]  如果我們看第三節
[00:15:06.320 --> 00:15:07.400]  保羅說
[00:15:07.400 --> 00:15:09.000]  你們要保持合一
[00:15:09.000 --> 00:15:11.960]  凡事不可結黨
[00:15:11.960 --> 00:15:13.160]  要怎樣?
[00:15:13.160 --> 00:15:16.320]  要全心謙卑
[00:15:16.320 --> 00:15:18.080]  換言之謙卑
[00:15:18.080 --> 00:15:21.120]  就是我們持守合一的鎖匙
[00:15:21.120 --> 00:15:24.440]  秘訣
[00:15:24.440 --> 00:15:26.520]  你說
[00:15:26.520 --> 00:15:30.280]  你說這個
[00:15:30.280 --> 00:15:31.680]  這是謙卑
[00:15:31.680 --> 00:15:33.840]  如果這麼重要的時候
[00:15:33.840 --> 00:15:39.080]  我們就應該每一個人都要謙卑
[00:15:39.080 --> 00:15:40.960]  我問大家
[00:15:40.960 --> 00:15:46.560]  你覺得你謙不謙卑?
[00:15:46.560 --> 00:15:48.640]  我覺得謙卑這件事
[00:15:48.640 --> 00:15:50.480]  很多時候
[00:15:50.480 --> 00:15:52.280]  好像時間一樣
[00:15:52.280 --> 00:15:55.680]  很難去抓得緊
[00:15:55.680 --> 00:15:57.000]  如果我問大家
[00:15:57.000 --> 00:15:58.440]  現在是什麼時間?
[00:15:58.440 --> 00:16:01.040]  你說現在不是某年某月某日
[00:16:01.040 --> 00:16:03.720]  某時某分某秒
[00:16:03.720 --> 00:16:04.440]  大家有沒有留意
[00:16:04.440 --> 00:16:06.600]  當你一說這個時間的時候
[00:16:06.600 --> 00:16:09.120]  這個時間已經成為過去
[00:16:09.120 --> 00:16:11.560]  你很難抓得緊這個時間
[00:16:11.560 --> 00:16:12.440]  同樣
[00:16:12.440 --> 00:16:15.280]  當你說我現在很謙卑
[00:16:15.280 --> 00:16:16.200]  當你這樣說的時候
[00:16:16.200 --> 00:16:16.600]  對不起
[00:16:16.600 --> 00:16:18.920]  你已經不再謙卑
[00:16:18.920 --> 00:16:19.600]  所以
[00:16:19.600 --> 00:16:20.600]  在這個世界裡面
[00:16:20.600 --> 00:16:24.960]  我們很難找到真正和持久的謙卑
[00:16:24.960 --> 00:16:26.000]  真正的謙卑
[00:16:26.000 --> 00:16:30.240]  我們只能夠在主耶穌基督的身上找到
[00:16:30.240 --> 00:16:31.320]  所以在第五節
[00:16:31.320 --> 00:16:32.280]  保羅說
[00:16:32.280 --> 00:16:36.080]  你們應該以耶穌基督的心為心
[00:16:36.080 --> 00:16:37.640]  這句話很出名
[00:16:37.640 --> 00:16:41.880]  很多時候都成為了我們基督徒的根據
[00:16:41.880 --> 00:16:44.360]  但這句話究竟是什麼意思呢?
[00:16:44.360 --> 00:16:47.680]  什麼叫以基督耶穌的心為心呢?
[00:16:47.680 --> 00:16:53.040]  保羅在接下來的六到七百三節的經文裡面
[00:16:53.040 --> 00:16:58.040]  保羅就是通過了主耶穌如何有神的形象
[00:16:58.040 --> 00:17:00.800]  卻是從天上降到人間
[00:17:00.800 --> 00:17:02.520]  當道成肉身之後
[00:17:02.520 --> 00:17:05.560]  如何的經歷世上的困難
[00:17:05.560 --> 00:17:06.800]  上十字架
[00:17:06.800 --> 00:17:08.800]  通過這個十字架的故事
[00:17:08.800 --> 00:17:10.720]  保羅告訴我們
[00:17:10.720 --> 00:17:14.160]  什麼叫做謙卑
[00:17:14.160 --> 00:17:15.280]  在新約聖經裡面
[00:17:15.280 --> 00:17:16.600]  不知道大家有沒有留意
[00:17:16.600 --> 00:17:19.320]  有兩個水盤的故事
[00:17:19.320 --> 00:17:22.560]  大家記不記得這兩個水盤的故事呢?
[00:17:22.560 --> 00:17:23.880]  第一個故事
[00:17:23.880 --> 00:17:25.320]  就是當比拉多
[00:17:25.320 --> 00:17:26.920]  當時的羅馬巡撫
[00:17:26.920 --> 00:17:30.120]  要審問耶穌基督的時候
[00:17:30.120 --> 00:17:32.800]  發覺這個耶穌沒有罪的
[00:17:32.800 --> 00:17:34.920]  但是人們卻要釘他十字架
[00:17:34.920 --> 00:17:35.920]  那怎麼辦呢?
[00:17:35.920 --> 00:17:36.800]  比拉多就說
[00:17:36.800 --> 00:17:38.680]  我拿個水盤出來洗手
[00:17:38.680 --> 00:17:40.160]  告訴你們
[00:17:40.160 --> 00:17:41.280]  罪不在我
[00:17:41.280 --> 00:17:44.320]  你們要判這個耶穌死刑的時候
[00:17:44.320 --> 00:17:46.280]  是你們的問題
[00:17:46.280 --> 00:17:47.200]  我沒有份的
[00:17:47.200 --> 00:17:49.040]  用水盤洗手
[00:17:49.040 --> 00:17:50.360]  而另外一次的水盤故事
[00:17:50.360 --> 00:17:57.560]  就是當主耶穌在他將要上十字架的那天晚上
[00:17:57.560 --> 00:17:58.760]  拿起水盤
[00:17:58.760 --> 00:18:01.440]  為門徒洗腳
[00:18:01.440 --> 00:18:05.440]  這兩個在新約裡面的水盤故事
[00:18:05.440 --> 00:18:09.640]  卻是給我們一個很強烈的對比
[00:18:09.640 --> 00:18:14.240]  讓我們明白什麼叫做責任和謙卑
[00:18:14.240 --> 00:18:17.640]  在比拉多的例子裡面
[00:18:17.640 --> 00:18:21.040]  公平地審問耶穌
[00:18:21.040 --> 00:18:23.600]  是比拉多的責任
[00:18:23.600 --> 00:18:25.040]  但是
[00:18:25.040 --> 00:18:26.360]  這個比拉多
[00:18:26.360 --> 00:18:29.520]  卻是因為群眾的壓力
[00:18:29.520 --> 00:18:30.880]  而放棄
[00:18:30.880 --> 00:18:35.720]  逃避了他應付的責任
[00:18:35.720 --> 00:18:37.440]  相反
[00:18:37.440 --> 00:18:40.960]  在耶穌基督用水盤
[00:18:40.960 --> 00:18:42.680]  來為門徒洗腳
[00:18:42.680 --> 00:18:46.160]  這個並不是主耶穌要盡的責任
[00:18:46.160 --> 00:18:48.160]  耶穌沒有責任要幫門徒洗腳
