
[00:00:00.000 --> 00:00:03.100]  中國人的說話呢,就是兄弟如手足
[00:03:05.060 --> 00:03:08.600]  也回到我常常在講壇裏面提到的一樣東西
[00:03:08.600 --> 00:03:10.940]  聖經真的要信的原因就是
[00:03:10.940 --> 00:03:13.840]  不論在聖經或者基督教整個傳統裏面
[00:03:13.840 --> 00:03:15.920]  多麼我們說得厲害的人
[00:03:15.920 --> 00:03:19.180]  他心靈的污點,聖經有沒有這樣掩着不說
[00:03:19.180 --> 00:03:21.860]  是沒有的,照說的,OK行不行
[00:03:21.860 --> 00:03:24.660]  不同有些人贊寫歷史
[00:03:24.660 --> 00:03:28.220]  爲着當權者順便改了以前的東西
[00:03:28.220 --> 00:03:31.140]  聖經沒有,阿伯拉罕,我們留了一樣東西
[00:03:31.140 --> 00:03:34.420]  信心知乎是後來我們冠語的名稱
[00:03:34.420 --> 00:03:35.420]  我們叫的
[00:03:35.420 --> 00:03:39.480]  這段日子,阿伯拉罕仍然在經歷
[00:03:39.480 --> 00:03:42.480]  信心知乎塑造過程裏面
[00:03:42.480 --> 00:03:44.440]  他跌倒的東西聖經照着寫
[00:03:44.440 --> 00:03:47.940]  但照着寫,是聖經好,真好,作者好
[00:03:47.940 --> 00:03:50.120]  上帝更好,他沒有矯釋
[00:03:50.120 --> 00:03:53.140]  但我們還是有一個問題,好端端,阿伯拉罕
[00:03:53.140 --> 00:03:54.140]  做什麼
[00:03:54.140 --> 00:03:56.600]  怕死嘛,剛剛說了
[00:03:56.600 --> 00:04:00.560]  但是怕死,於是就可以廢棄老婆了嗎
[00:04:00.560 --> 00:04:05.360]  甚至可能很快,穆斯林這個時候
[00:04:05.360 --> 00:04:08.380]  沒有什麼機會,我們過關的時間
[00:04:08.380 --> 00:04:11.300]  你明白嗎,我們過深圳河不會不認老婆的
[00:04:11.300 --> 00:04:14.020]  我們去四圍玩,去歐洲也好
[00:04:14.020 --> 00:04:16.920]  東南亞也好,我們都不會不認老婆的
[00:04:16.920 --> 00:04:17.920]  一定認的
[00:04:18.500 --> 00:04:21.500]  對,真的不會,但甚至去到一個地步
[00:04:21.500 --> 00:04:24.320]  現在很難有一個世界,有一個國度的地方
[00:04:24.320 --> 00:04:26.720]  讓我們面對阿伯拉罕這一類處境
[00:04:26.720 --> 00:04:30.580]  既然如此,聖經我們今天讀來
[00:04:30.580 --> 00:04:33.160]  爲什麼呢,我們靈脩要再看
[00:04:33.160 --> 00:04:36.420]  會不會又,或者對於我們現代人來說
[00:04:36.420 --> 00:04:39.240]  這件事帶來的意義就是
[00:04:39.240 --> 00:04:41.740]  我們生命裏面會不會有一些東西
[00:04:41.740 --> 00:04:45.100]  甚至可能叫利益,或者個人的喜好
[00:04:45.100 --> 00:04:48.140]  和興趣,是可以取代了
[00:04:48.140 --> 00:04:51.880]  最親密的人和我的關係呢
[00:04:51.880 --> 00:04:55.300]  再說一次,會不會有一些現實的東西
[00:04:55.300 --> 00:04:58.320]  在我們現在這個社會里面
[00:04:58.320 --> 00:05:01.300]  個人,我的喜好,我的興趣
[00:05:01.300 --> 00:05:04.280]  是取代了最親密的人
[00:05:04.280 --> 00:05:07.660]  甚至那幾個人,家人,和我們的關係
[00:05:07.660 --> 00:05:10.700]  那些可以被取代和被犧牲的
[00:05:10.700 --> 00:05:14.520]  九點半鐘,老婆先不聊了
[00:05:14.520 --> 00:05:16.620]  我要見到庫摩和Sam哥
[00:05:17.760 --> 00:05:19.860]  先不說了,先不說了,先收了
[00:05:19.860 --> 00:05:23.220]  我們本來在談電話,綿綿情話的,但是夠鍾了,等一會
[00:05:23.220 --> 00:05:27.020]  老實說,有綿綿情話不差,可以先說完
[00:05:27.020 --> 00:05:30.040]  你知道這些電視節目播完之後
[00:05:30.040 --> 00:05:32.420]  上去賣tv都還可以看,對不對
[00:05:32.420 --> 00:05:35.880]  但不是的,已經夠鍾了,我要追
[00:05:35.880 --> 00:05:38.300]  又或者不是,我不會這樣的
[00:05:38.300 --> 00:05:39.820]  但是
[00:05:39.820 --> 00:05:43.480]  可以不是電視節目,金錢又會不會呢
[00:05:43.480 --> 00:05:46.260]  嗜好又會不會呢,這些玩意
[00:05:47.320 --> 00:05:48.620]  電子產品
[00:05:48.620 --> 00:05:52.320]  甚至其他不同的東西,美食
[00:05:52.320 --> 00:05:55.920]  我們都可以成爲犧牲和我們
[00:05:55.920 --> 00:05:58.920]  最緊要關係的人,老實說
[00:05:58.920 --> 00:06:01.680]  不論在聖經的考慮,或者我們在一般社會
[00:06:01.680 --> 00:06:04.980]  大衆啊,我們的角度,都會考慮,家人呢
[00:06:04.980 --> 00:06:08.060]  應該是我們在人類文明社會里面
[00:06:08.060 --> 00:06:11.100]  這個是最close(親密)的一個關係
[00:06:11.100 --> 00:06:13.900]  不論是說夫婦,子女
[00:06:14.380 --> 00:06:17.460]  應該超越很多金錢啊,或者其他的東西
[00:06:17.460 --> 00:06:20.340]  甚至個個人和其他人的關係
[00:06:20.340 --> 00:06:23.360]  沒有理由告訴你,兄弟的關係
[00:06:23.360 --> 00:06:26.260]  一定是大過
[00:06:26.260 --> 00:06:27.400]  夫妻的
[00:06:27.400 --> 00:06:30.840]  不會的,誰是你的家人,你很清楚
[00:06:30.840 --> 00:06:33.420]  但是會不會在這些處境裏面,我們是會
[00:06:33.420 --> 00:06:37.040]  因着自己的一些原因,甚至是私慾
[00:06:37.040 --> 00:06:39.600]  或者是老我,我們是會
[00:06:39.600 --> 00:06:42.980]  讓有些不同的東西,超越了
[00:06:43.320 --> 00:06:45.740]  我們和最親的人
[00:06:45.740 --> 00:06:49.100]  不論是妻子,或者是家庭的關係呢
[00:06:49.100 --> 00:06:52.600]  剛纔TN講起,我剛剛早日進camp的時候
[00:06:52.600 --> 00:06:55.560]  都不是早幾日,是兩日前而已
[00:06:55.560 --> 00:06:58.940]  很近的事,講到想做
[00:06:58.940 --> 00:07:01.640]  和常做,先問常做
[00:07:01.640 --> 00:07:04.620]  再問想做,因着大家都有分享內容
[00:07:04.620 --> 00:07:07.460]  我講多一點,有份參加我們匿名的
[00:07:07.460 --> 00:07:10.160]  不會知道是誰的,但是講着講着
[00:07:10.160 --> 00:07:13.160]  都有趣的現象,或者事前你都猜到的
[00:07:13.160 --> 00:07:16.300]  就是當很多父母講起,我們最常做的
[00:07:16.300 --> 00:07:19.100]  就是有一樣東西一定跑不掉的就是
[00:07:19.100 --> 00:07:20.100]  做功課
[00:07:20.100 --> 00:07:23.740]  是對的,難道小孩不讀書不做功課嗎
[00:07:23.740 --> 00:07:25.120]  但是最想做呢
[00:07:25.120 --> 00:07:30.080]  在我記憶所及,應該沒有人是想和子女做功課的
[00:07:30.080 --> 00:07:34.320]  想的都離不開,陪多一點,玩多一點
[00:07:34.320 --> 00:07:37.600]  去旅行,去喝,去喫,都是這類的,開心點的
[00:07:37.600 --> 00:07:39.720]  但是最常做的又不一定是
[00:07:40.240 --> 00:07:43.700]  不是啊,牧師你都明白了,爲勢所逼,現在是真的要這樣
[00:07:43.700 --> 00:07:45.960]  對的,真的,我作爲一個家長
[00:07:45.960 --> 00:07:48.980]  我的兒子幼稚園,我都感受到功課的壓力
[00:07:48.980 --> 00:07:49.980]  一定是
[00:07:49.980 --> 00:07:52.900]  但是會不會隨着時間去
[00:07:52.900 --> 00:07:55.500]  我們自己不知不覺,有時
[00:07:55.500 --> 00:07:58.140]  我都想他做多一點功課
[00:07:58.140 --> 00:08:02.460]  書在起跑線,是很大件事的
[00:08:02.460 --> 00:08:04.960]  他應該花多一點時間追的
[00:08:04.960 --> 00:08:08.080]  不然別人都過頭了,他長大了就後悔了
[00:08:08.080 --> 00:08:10.820]  親近神可以遲一點的,又或者他和
[00:08:10.820 --> 00:08:13.620]  有三兩個好同學建立好一點的關係
[00:08:13.620 --> 00:08:16.580]  或者和我有好一點的關係,都可以遲一點,現在要快一點
[00:08:16.580 --> 00:08:18.260]  讓他追在前面
[00:08:18.260 --> 00:08:21.200]  但是頂尖我很想鼓勵你想清楚
[00:08:21.200 --> 00:08:23.980]  究竟我們是想我們的子女書在起跑線
[00:08:23.980 --> 00:08:26.060]  還是贏在終點線呢
[00:08:26.060 --> 00:08:30.040]  贏在終點線,哪樣比較重要呢
[00:08:30.040 --> 00:08:34.180]  信耶穌是你和我,我估計我們很清楚答案
[00:08:34.180 --> 00:08:37.140]  終點線是說我們和神的關係
[00:08:37.140 --> 00:08:39.660]  我們家庭的關係,這些是不是會
[00:08:39.660 --> 00:08:42.780]  比起跑線的那一刻更重要呢
[00:08:42.780 --> 00:08:45.700]  有些東西可不可以起跑,脫了腳
[00:08:45.700 --> 00:08:46.700]  但是
[00:08:46.700 --> 00:08:48.540]  追得回來呢
[00:08:48.540 --> 00:08:50.780]  但是有些東西,在開始的時間
[00:08:50.780 --> 00:08:54.740]  我沒有重視的時候,可能到終點是追不回來的
[00:08:54.740 --> 00:08:57.340]  可能是關係,可能是品格
[00:08:57.340 --> 00:08:59.720]  可能是更加多更加多的東西
[00:08:59.720 --> 00:09:02.240]  那些東西會不會,又可能回到
[00:09:02.240 --> 00:09:05.060]  是一件事情,我在家庭,在屬靈,在事業裏面
[00:09:05.060 --> 00:09:07.380]  我們不小心都成爲了阿伯拉罕
[00:09:07.380 --> 00:09:11.800]  因着一些我們覺得重要的利益
[00:09:11.800 --> 00:09:14.980]  可能不牽涉到利益的,或者在價值判斷裏面
[00:09:14.980 --> 00:09:18.340]  我覺得重要的事情,是可以取代了
[00:09:18.340 --> 00:09:21.940]  我們和最親的人的那個關係
[00:09:21.940 --> 00:09:24.780]  那個關係就是這樣被犧牲
[00:09:24.780 --> 00:09:27.620]  犧牲到一個地步,阿伯拉罕說
[00:09:27.620 --> 00:09:30.880]  這個不是我老婆,這個是我的妹妹
[00:09:30.880 --> 00:09:34.100]  怕死她,又回到這裏
[00:09:34.420 --> 00:09:38.200]  反過來說,有一件事很重要,留意一件事
[00:09:38.200 --> 00:09:40.900]  撒拉也挺厲害的
[00:09:40.900 --> 00:09:42.380]  你明不明白
[00:09:42.380 --> 00:09:45.480]  阿伯拉罕那時候,你知不知道你幾歲
[00:09:45.480 --> 00:09:48.640]  不是你幾歲,你知不知道阿伯拉罕那時候幾歲
[00:09:48.640 --> 00:09:52.380]  已經99歲了,他老婆撒拉
[00:09:52.380 --> 00:09:58.260]  90歲那時候
[00:09:58.260 --> 00:10:00.580]  不是19歲,OK行不行
[00:10:00.580 --> 00:10:03.360]  如果是老夫少妻的,就很怕這個
[00:10:03.360 --> 00:10:06.360]  這樣被人撬
[00:10:06.360 --> 00:10:09.440]  不是,是90歲的撒拉
[00:10:09.440 --> 00:10:12.660]  很厲害的,老夫少妻可能大家想起楊振寧
[00:10:12.660 --> 00:10:14.660]  OK,知不知道
[00:10:14.660 --> 00:10:17.960]  有人知道有人不知道,最近他娶了一個年輕的
[00:10:17.960 --> 00:10:20.960]  80歲好像娶了一個28歲的太太
[00:10:20.960 --> 00:10:23.980]  話說最近有另一件事發生
[00:10:23.980 --> 00:10:26.880]  好像是說名人,不是,是報紙說的
[00:10:26.880 --> 00:10:29.340]  就是他的太太的阿伯
[00:10:29.340 --> 00:10:32.240]  娶了楊振寧前妻
[00:10:32.240 --> 00:10:35.540]  跟他生的孫子,交叉控股
[00:10:35.540 --> 00:10:38.460]  很厲害的,X字就畫了,就是他自己本來的孫女
[00:10:38.460 --> 00:10:41.660]  就嫁給他之前現在的岳父
[00:10:41.660 --> 00:10:43.660]  OK,這個放下,回到撒拉
[00:10:43.660 --> 00:10:48.860]  希望大家小組不要努力討論我們中國
[00:10:48.860 --> 00:10:52.120]  第一位拿貝爾獎的人物
[00:10:52.120 --> 00:10:55.080]  他不是一個老夫少妻的情況
[00:10:55.080 --> 00:10:58.120]  不是怕老婆走了,就是從埃及的時代
[00:10:58.120 --> 00:11:01.280]  埃及那一次,阿伯拉罕75歲
[00:11:01.280 --> 00:11:04.220]  老婆都60多歲,到現在老婆都90歲
[00:11:04.220 --> 00:11:07.000]  他還擔心一件事,就是進去之前
[00:11:07.000 --> 00:11:09.540]  老婆夠漂亮,90歲
[00:11:09.540 --> 00:11:12.500]  都有機會被人夾,而事實上真的
[00:11:12.500 --> 00:11:15.540]  進去皇帝見到撒拉,接着怎樣
[00:11:15.540 --> 00:11:17.900]  就要了她過來,各位姐妹
[00:11:17.900 --> 00:11:20.780]  你們的美麗可以保持到90歲都沒問題
[00:11:20.780 --> 00:11:23.800]  這個很大的信心,你應該要相信的
[00:11:23.800 --> 00:11:26.760]  不是啊穆斯丁,只有90歲的人老珠黃
[00:11:26.760 --> 00:11:30.100]  我剛剛早堂說到半老
[00:11:30.100 --> 00:11:33.060]  就有姐妹說,穆斯我98歲了
[00:11:33.060 --> 00:11:36.100]  多有信心,真是一個信心
[00:11:36.100 --> 00:11:40.600]  如果你單身可以保持這個信心到98歲
[00:11:40.600 --> 00:11:44.100]  但結了婚你不要這麼想,是危險的
[00:11:44.100 --> 00:11:47.480]  是危險的,我早幾天,不是早幾天,早兩三個月
[00:11:47.480 --> 00:11:50.020]  有個朋友就給我電話
[00:11:50.020 --> 00:11:53.540]  廣東廣西,說到半老就咿呀呀
[00:11:53.540 --> 00:11:55.400]  我說爲什麼整天不開心
[00:11:55.400 --> 00:11:57.880]  他跟我說,你不知道Sam
[00:11:57.880 --> 00:12:00.620]  因爲認識的時候叫Sam,不會叫我穆斯
[00:12:00.620 --> 00:12:03.080]  我媽媽有外遇
[00:12:03.080 --> 00:12:05.560]  你媽媽有外遇?
[00:12:05.560 --> 00:12:08.740]  我的朋友不是下面這些年輕人
[00:12:08.740 --> 00:12:11.960]  我很多,我朋友都四字頭
[00:12:11.960 --> 00:12:15.600]  你媽媽有外遇幾歲啊,她70歲了
[00:12:15.600 --> 00:12:18.840]  當時我還很壞的問她,你爸爸不在了嗎
[00:12:18.840 --> 00:12:22.660]  當然不是,外遇就不是爸爸不在了,我說70歲?
[00:12:22.660 --> 00:12:26.660]  接着她嗶哩啪啦說,是啊她真的有外遇
[00:12:26.660 --> 00:12:29.500]  我怎麼知道?我就是看到媽媽的WhatsApp發言
[00:12:29.500 --> 00:12:32.960]  我揭穿她,她還原來自己拿了20萬司機
[00:12:32.960 --> 00:12:36.540]  給了,貼了腦袋,這個腦袋是她說的,不是我喜歡這麼說
[00:12:36.540 --> 00:12:39.480]  哇,她很生氣,就不停的吵
[00:12:39.480 --> 00:12:43.840]  我聽到我說不是啊,那怎麼辦,最後這樣
[00:12:43.840 --> 00:12:47.340]  這件事還沒散場
[00:12:47.340 --> 00:12:50.540]  總之於是乎就,因着電話緣故又要處理了一輪
[00:12:50.540 --> 00:12:52.900]  因着這樣的緣故就滴了出來
[00:12:52.900 --> 00:12:55.560]  媽媽還抵賴了一輪,後來女兒
[00:12:55.560 --> 00:12:58.580]  女朋友就是女士來的,就說,我後來戳穿了她
[00:12:58.580 --> 00:13:01.060]  在老爸面前跪下認錯
[00:13:01.060 --> 00:13:02.900]  很嚴的
[00:13:02.900 --> 00:13:06.300]  那才似乎去到
[00:13:06.300 --> 00:13:09.580]  平息那樣,她才告訴我,但她依然很生氣
[00:13:09.580 --> 00:13:12.300]  怎麼可能啊,媽媽幾十歲了
[00:13:12.300 --> 00:13:15.820]  當然我不會舉薩拉的例子
[00:13:15.820 --> 00:13:19.180]  她更擔心,會擔心多了20多年,這樣無謂
[00:13:19.180 --> 00:13:24.600]  但有時現實,真的有些東西是我們要提防的
[00:13:25.960 --> 00:13:28.860]  當然提防就不像阿伯拉罕的提防
[00:13:28.860 --> 00:13:31.860]  阿伯拉罕的提防就是,犧牲了老婆,自己沒事
[00:13:31.860 --> 00:13:34.760]  於是老婆都當是妹妹
[00:13:34.760 --> 00:13:39.380]  意思就是說,有些是沒分年紀
[00:13:39.380 --> 00:13:42.380]  阿伯拉罕在75歲的時候,他考慮到這一點
[00:13:42.380 --> 00:13:45.340]  到他99歲都考慮到這一點
[00:13:45.340 --> 00:13:48.340]  而薩拉仍然是這麼靚
[00:13:48.340 --> 00:13:51.300]  但更重要的一件事就是,在整個過程裏面
[00:13:51.300 --> 00:13:54.300]  阿伯拉罕只是在求自己的意識
[00:13:54.300 --> 00:13:56.280]  阿伯拉罕只是在求自己的意識
[00:13:56.280 --> 00:13:58.320]  這是不是愛呢
[00:13:58.320 --> 00:14:01.680]  又是那句,你讀聖經多過阿伯拉罕
[00:14:01.680 --> 00:14:03.240]  是不是真的
[00:14:03.240 --> 00:14:05.780]  一定是,他沒看過新的
[00:14:05.780 --> 00:14:08.780]  不求自己的益處,很熟悉吧
[00:14:08.780 --> 00:14:11.860]  是的,當我們說到多不多小十三章,愛的時候
[00:14:11.860 --> 00:14:14.880]  但他只在求自己的益處
[00:14:14.880 --> 00:14:17.800]  他犧牲了和他最好的關係的那個
[00:14:17.800 --> 00:14:19.660]  老婆
[00:14:19.660 --> 00:14:23.220]  聖經沒特別說過,當我們在想
[00:14:23.220 --> 00:14:26.280]  當時阿伯拉罕和他老婆都好像不是很咬弦
[00:14:26.280 --> 00:14:29.100]  是的,這個信心之父是由神呼召他開始的時候
[00:14:29.100 --> 00:14:32.160]  是的,這個信心之父是由神呼召他開始的時候
[00:14:32.160 --> 00:14:34.060]  其實信心一直都很搖擺的
[00:14:34.060 --> 00:14:37.640]  因爲信心之父被上帝邀請的時候
[00:14:37.640 --> 00:14:40.640]  是說明了,你是會做萬國之父
[00:14:40.640 --> 00:14:43.500]  不過那時候,他兩夫婦仍然沒有下一代
[00:14:43.500 --> 00:14:47.320]  阿伯拉罕想過,這個會不會其實
[00:14:47.320 --> 00:14:49.860]  不是自己血肉所出,是羅德他的侄子呢
[00:14:50.500 --> 00:14:53.880]  到了一段日子,他就在想,不是羅德,又會不會
[00:14:53.880 --> 00:14:56.660]  我另外找一個女人,都是我生的啦
[00:14:56.660 --> 00:14:59.140]  二十三,二十八釐
[00:14:59.140 --> 00:15:01.540]  甚至在這個地步
[00:15:01.540 --> 00:15:04.940]  當危難來到的時候,老婆你都不知道
[00:15:04.940 --> 00:15:07.800]  就用這個方法,賣掉了他
[00:15:07.800 --> 00:15:12.260]  信心之父原來在那個育成過程裏面
[00:15:12.260 --> 00:15:15.340]  他真的有過這些跌倒的時候
[00:15:15.340 --> 00:15:19.420]  但有一個很重要的東西,就是他的錯誤和跌倒
[00:15:19.420 --> 00:15:22.440]  當你看完整段的故事
[00:15:22.440 --> 00:15:25.260]  我告訴你,作爲一個人
[00:15:25.260 --> 00:15:28.280]  血氣很激氣的時候,都在嗶哩叭啦的罵
[00:15:28.280 --> 00:15:31.360]  但當你看回前前後後的時候
[00:15:31.360 --> 00:15:34.360]  你只見到一樣東西,整個恩典竟然
[00:15:34.360 --> 00:15:35.600]  補完了這個污點
[00:15:35.600 --> 00:15:39.140]  整個恩典竟然補完了這個污點
[00:15:39.140 --> 00:15:42.060]  還要,不是由阿伯拉罕開始補完
[00:15:42.060 --> 00:15:45.080]  阿伯拉罕需要貼地了,我告訴你這件事
[00:15:45.080 --> 00:15:48.000]  這下子,之後的不計了,大佬,我們不是要猛罵我們
[00:15:48.000 --> 00:15:50.960]  就是順着傳統裏面的一些人
[00:15:50.960 --> 00:15:54.140]  而這下子,真的有很重要的跌倒
[00:15:54.140 --> 00:15:57.640]  但整個補完,不是由阿伯拉罕開始,而是由阿比米勒開始
[00:15:57.640 --> 00:15:59.160]  在第三節
[00:15:59.160 --> 00:16:02.660]  你看到,但夜間神來,在夢中對阿比米勒說
[00:16:02.660 --> 00:16:05.480]  你是個死人啊,因爲你娶了那女人來
[00:16:05.480 --> 00:16:08.440]  她原是別人的妻子
[00:16:08.440 --> 00:16:11.500]  這句話很重要,你明白嗎?我想了很久
[00:16:11.500 --> 00:16:14.140]  究竟廣東話,你是個死人啦,應該怎麼叫
[00:16:15.220 --> 00:16:18.480]  你死了,是吧,你死了,琴外有些天才說
[00:16:18.480 --> 00:16:21.620]  不是啊,你作死啦
[00:16:21.620 --> 00:16:24.880]  或者可能那個韻味也挺出來的
[00:16:24.880 --> 00:16:28.880]  神這麼粗魯的,可能大家想到
[00:16:28.880 --> 00:16:31.800]  神也有些,聖情裏面的一些很直的出現
[00:16:31.800 --> 00:16:34.320]  老實說,你再看聖經耶穌
[00:16:34.320 --> 00:16:36.300]  也有些說話,當他棄頂
[00:16:36.300 --> 00:16:39.360]  處理那些壞人的時候,的用字呢
[00:16:39.360 --> 00:16:42.120]  大小二遍也有用過的
[00:16:42.120 --> 00:16:44.880]  當我們很潔癖的時候呢,請留意
[00:16:44.880 --> 00:16:47.900]  不是鼓勵講粗話,不過有時你留意一下處境
[00:16:47.900 --> 00:16:49.040]  你死啦,這樣
[00:16:49.040 --> 00:16:52.740]  你死啦,你娶了個女人回來
[00:16:52.740 --> 00:16:54.760]  但這個女人是別人的妻子
[00:16:54.760 --> 00:16:57.740]  哦,上帝現在
[00:16:57.740 --> 00:17:01.340]  是非不分啊,竟然要對付阿巴罕
[00:17:01.340 --> 00:17:04.560]  又不抓他出來,就抓那個無辜的阿比米勒
[00:17:04.560 --> 00:17:07.080]  如果聽完這個對話,你發現不是
[00:17:07.080 --> 00:17:10.640]  神反過來,是要來救
[00:17:10.640 --> 00:17:11.900]  阿比米勒
[00:17:13.080 --> 00:17:15.780]  你見到後面,神都很清楚地講明
[00:17:15.780 --> 00:17:18.960]  我知道你是心正手潔的
[00:17:18.960 --> 00:17:22.200]  你是心中正直,所以我怎樣啊
[00:17:22.200 --> 00:17:24.440]  在第六節,我們攔了你
[00:17:24.440 --> 00:17:27.600]  我們攔了你,你是無辜的
[00:17:27.600 --> 00:17:29.800]  你不認識神,這是真的
[00:17:29.800 --> 00:17:33.920]  根據聖經背景裏面,阿比米勒是一個不認識耶和華神的人
[00:17:33.920 --> 00:17:36.800]  但神親自用他的作爲,拉這個人過來
[00:17:36.800 --> 00:17:39.760]  拉這個人過來,而那個恩典
[00:17:39.760 --> 00:17:41.840]  竟然是從這個人那裏出來
[00:17:43.540 --> 00:17:46.860]  我一看的時候就覺得,上帝你這樣也行?
[00:17:46.860 --> 00:17:50.120]  按照我們一向對事情對錯的判斷
[00:17:50.120 --> 00:17:51.900]  很難想到
[00:17:51.900 --> 00:17:55.560]  容許一個劇情,或者事態的發展會這樣
[00:17:55.560 --> 00:17:58.560]  但又真是,神的保緣
[00:17:58.560 --> 00:18:00.740]  那個拯救竟然由一個
[00:18:00.740 --> 00:18:04.700]  外邦本來不認識耶和華神的人開始
[00:18:04.700 --> 00:18:07.640]  在早幾個月,我有機會去看
[00:18:07.640 --> 00:18:10.440]  張伯笠牧師的一個見證
[00:18:10.720 --> 00:18:13.660]  應該很久以前有人看過了,不好意思,很對不起
[00:18:13.660 --> 00:18:16.820]  我怕是早幾個月前,第一次,從頭看到到尾
[00:18:16.820 --> 00:18:19.680]  張伯笠有沒有這麼特別的一個背景
[00:18:19.680 --> 00:18:22.900]  就是他是當年六四里面的一個學運領袖
[00:18:22.900 --> 00:18:26.020]  六四之後呢,他就一路逃亡
[00:18:26.020 --> 00:18:29.980]  他本來也是想爲社會做一番事
[00:18:29.980 --> 00:18:33.360]  想不到遇上這樣的一個遭遇
