
[00:00:00.000 --> 00:00:04.000]  今日講到和平時有少少不同
[00:01:46.000 --> 00:01:50.000]  而所謂追星就是回應主耶穌基督對我們的呼召
[00:01:50.000 --> 00:01:55.000]  叫我們都背起我們的十字架去跟隨他
[00:01:55.000 --> 00:02:01.000]  如果在過去兩三個星期和我們一起
[00:02:01.000 --> 00:02:04.000]  知道我們開始看若拿書的一個講道系列
[00:02:04.000 --> 00:02:07.000]  我叫這個題目叫做亞非正傳
[00:02:07.000 --> 00:02:10.000]  因為在希伯來文裏面
[00:02:10.000 --> 00:02:12.000]  若拿的意思是甲子
[00:02:12.000 --> 00:02:16.000]  若拿是一個無厘頭的叛徒
[00:02:16.000 --> 00:02:19.000]  若拿是一個遠走高飛的甲子
[00:02:19.000 --> 00:02:23.000]  但我相信最後若拿真的有回轉
[00:02:23.000 --> 00:02:26.000]  真的回到神的身邊
[00:02:26.000 --> 00:02:29.000]  於是他寫了若拿書
[00:02:29.000 --> 00:02:33.000]  是回轉若拿眼中的耶和華
[00:02:33.000 --> 00:02:39.000]  若拿的見證很比一個四層樓高的一個恩典的大廈
[00:02:39.000 --> 00:02:41.000]  第一層叫做投奔怒海
[00:02:41.000 --> 00:02:44.000]  第二層叫做葬身如福
[00:02:44.000 --> 00:02:47.000]  第三層叫做麻衣回轉
[00:02:47.000 --> 00:02:50.000]  今天我們要看最後第四層
[00:02:50.000 --> 00:02:51.000]  憤怒求死
[00:02:51.000 --> 00:02:55.000]  而每一層最後都是指向耶穌基督的十字架
[00:02:55.000 --> 00:02:59.000]  這樣才是一個名副其實的恩典大廈
[00:02:59.000 --> 00:03:05.000]  其實我想若拿那棟大廈真的很像公理堂
[00:03:05.000 --> 00:03:08.000]  我不知道你有沒有留意在公理堂的外牆
[00:03:08.000 --> 00:03:10.000]  除了有一個十字架之外
[00:03:10.000 --> 00:03:13.000]  其實還有另外一個標誌
[00:03:13.000 --> 00:03:16.000]  那個標誌是甲子
[00:03:16.000 --> 00:03:20.000]  當然我相信甲子的意思是講聖靈
[00:03:20.000 --> 00:03:22.000]  但你可不可以想像一下
[00:03:22.000 --> 00:03:27.000]  想像其實是聖靈帶著若拿回歸
[00:03:27.000 --> 00:03:31.000]  你可不可以想像其實這棟樓就是若拿大廈
[00:03:31.000 --> 00:03:36.000]  是若拿作為那個甲子回來耶穌的根前
[00:03:36.000 --> 00:03:38.000]  我想你想像三樣東西
[00:03:38.000 --> 00:03:41.000]  我想你想像那個甲子悔改回歸
[00:03:41.000 --> 00:03:46.000]  第二我想你想像這個甲子不斷盤旋圍繞這個十字架
[00:03:46.000 --> 00:03:50.000]  因為這個甲子不捨得這個十字架
[00:03:50.000 --> 00:03:54.000]  十字架十字架就是這個甲子一生裡面的榮耀
[00:03:54.000 --> 00:04:00.000]  於是這個甲子在十字架面前裡面敬畏的俯伏
[00:04:00.000 --> 00:04:07.000]  第三我要你想像這個甲子在十字架的光照之下得到最終的自由
[00:04:07.000 --> 00:04:10.000]  最終的自由不是在外面自己喜歡做什麼就做什麼
[00:04:10.000 --> 00:04:14.000]  最終的自由是俯伏在耶穌基督裡面
[00:04:14.000 --> 00:04:17.000]  而在十字架裡面這個甲子得力
[00:04:17.000 --> 00:04:18.000]  它起來
[00:04:18.000 --> 00:04:19.000]  記得嗎
[00:04:19.000 --> 00:04:21.000]  若拿書起來
[00:04:21.000 --> 00:04:22.000]  它展翅高飛
[00:04:22.000 --> 00:04:26.000]  它將它的一生完全的呈獻給上帝
[00:04:26.000 --> 00:04:29.000]  這個是若拿書的信息
[00:04:29.000 --> 00:04:33.000]  如果你上個禮拜有在的時候
[00:04:33.000 --> 00:04:38.000]  你應該記得我說若拿書可以分為上半部和下半部
[00:04:38.000 --> 00:04:41.000]  而上個禮拜我們說第三章的時候
[00:04:41.000 --> 00:04:45.000]  第三章是對照了若拿書的第一章
[00:04:45.000 --> 00:04:47.000]  如果你聰明的話
[00:04:47.000 --> 00:04:48.000]  你可能跟我說
[00:04:48.000 --> 00:04:49.000]  牧師我現在知道了
[00:04:49.000 --> 00:04:53.000]  三章對照第一章
[00:04:53.000 --> 00:04:56.000]  四章當然是對照第二章
[00:04:56.000 --> 00:04:59.000]  如果你這樣說的時候
[00:04:59.000 --> 00:05:00.000]  我又不可以說你全錯
[00:05:00.000 --> 00:05:04.000]  因為第四章實在有幾分像第二章
[00:05:04.000 --> 00:05:08.000]  但是如果你再想深一層多一點的時候
[00:05:08.000 --> 00:05:13.000]  其實你最後都不是全對
[00:05:13.000 --> 00:05:16.000]  原來若拿書的寫作結構
[00:05:16.000 --> 00:05:19.000]  是比你和我想像中複雜很多
[00:05:19.000 --> 00:05:22.000]  但是複雜得來都可以簡單化
[00:05:22.000 --> 00:05:26.000]  我想用兩個很簡單的數學方程式
[00:05:26.000 --> 00:05:30.000]  來歸納了若拿書的寫作結構
[00:05:30.000 --> 00:05:32.000]  若拿書的寫作結構
[00:05:32.000 --> 00:05:35.000]  若拿書的寫作結構是什麼呢
[00:05:35.000 --> 00:05:39.000]  就是三加四等於一
[00:05:39.000 --> 00:05:42.000]  二乘二等於五
[00:05:42.000 --> 00:05:45.000]  那林牧師你在說什麼呢
[00:05:45.000 --> 00:05:46.000]  我說的是
[00:05:46.000 --> 00:05:51.000]  當我們說第三章是倒影著第一章
[00:05:51.000 --> 00:05:53.000]  是對照第一章的時候
[00:05:53.000 --> 00:05:55.000]  其實我們說了一半
[00:05:55.000 --> 00:06:00.000]  原來是第三章加第四章連在一起倒影
[00:06:00.000 --> 00:06:03.000]  是說回第一章的
[00:06:03.000 --> 00:06:06.000]  第一章是說若拿的叛逆
[00:06:06.000 --> 00:06:09.000]  他的叛逆他躲避上帝
[00:06:09.000 --> 00:06:10.000]  他下道
[00:06:10.000 --> 00:06:12.000]  你記得下道下道下道
[00:06:12.000 --> 00:06:14.000]  他沉睡
[00:06:14.000 --> 00:06:16.000]  去到第四章的時候他發怒
[00:06:16.000 --> 00:06:20.000]  所以是三章加第四章等於第一章
[00:06:20.000 --> 00:06:22.000]  是倒影著第一章
[00:06:22.000 --> 00:06:27.000]  如果若拿書不單止有叛逆
[00:06:27.000 --> 00:06:29.000]  也有迴轉的時候
[00:06:29.000 --> 00:06:31.000]  你記得第二章是說他迴轉
[00:06:31.000 --> 00:06:33.000]  然後迴轉得到拯救
[00:06:33.000 --> 00:06:38.000]  如果第二章最後有一個倒影的話
[00:06:38.000 --> 00:06:40.000]  他應該是在第五章
[00:06:40.000 --> 00:06:42.000]  不過我們有沒有第五章
[00:06:42.000 --> 00:06:43.000]  沒有
[00:06:43.000 --> 00:06:45.000]  所以我將他變成紅色
[00:06:45.000 --> 00:06:47.000]  告訴你是沒有
[00:06:47.000 --> 00:06:49.000]  一會兒你再聽我說你就明白了
[00:06:49.000 --> 00:06:54.000]  上半部說的是一個叛逆的人進入死亡
[00:06:54.000 --> 00:06:58.000]  下半部說的是一個迴轉的人進入生命
[00:06:58.000 --> 00:07:02.000]  如果真的我們找到若拿書第五章
[00:07:02.000 --> 00:07:05.000]  他的故事情節應該是這樣的
[00:07:05.000 --> 00:07:07.000]  應該有若拿起來
[00:07:07.000 --> 00:07:08.000]  若拿懼怕
[00:07:08.000 --> 00:07:09.000]  若拿迴轉
[00:07:09.000 --> 00:07:11.000]  若拿求救
[00:07:11.000 --> 00:07:13.000]  然後若拿得生命
[00:07:13.000 --> 00:07:15.000]  如果有第五章的時候應該是這樣的
[00:07:15.000 --> 00:07:20.000]  所以這個是若拿書整個寫作的結構
[00:07:20.000 --> 00:07:21.000]  你看完這個結構
[00:07:21.000 --> 00:07:23.000]  我們現在可以進入第四章
[00:07:23.000 --> 00:07:27.000]  然後遲些我們再回來看這個結構
[00:07:27.000 --> 00:07:29.000]  若拿書第四章
[00:07:29.000 --> 00:07:32.000]  你會發覺我是先看第五節的
[00:07:32.000 --> 00:07:34.000]  你知不知道為什麼
[00:07:34.000 --> 00:07:38.000]  原來我們看第四章的一至四節
[00:07:38.000 --> 00:07:41.000]  雖然在寫作上是先出來的
[00:07:41.000 --> 00:07:43.000]  其實他是包底的
[00:07:43.000 --> 00:07:47.000]  就是說如果你去看整個故事的發展的時候
[00:07:47.000 --> 00:07:50.000]  五章十一節所發生的次序
[00:07:50.000 --> 00:07:54.000]  是先過四章一至四節的
[00:07:54.000 --> 00:07:56.000]  你們先相信我
[00:07:56.000 --> 00:07:58.000]  第五節開始這樣說
[00:07:58.000 --> 00:07:59.000]  若拿出城
[00:07:59.000 --> 00:08:02.000]  這個說到他傳完訊息之後
[00:08:02.000 --> 00:08:04.000]  在尼尼尾傳完訊息之後
[00:08:04.000 --> 00:08:05.000]  還要等四十天
[00:08:05.000 --> 00:08:07.000]  他傳完之後他就出去了
[00:08:07.000 --> 00:08:10.000]  若拿出城坐在城的東邊
[00:08:10.000 --> 00:08:14.000]  在那裡為自己搭了一個棚
[00:08:14.000 --> 00:08:16.000]  他坐在棚的陰下
[00:08:16.000 --> 00:08:19.000]  要看看城裡會發生什麼事
[00:08:19.000 --> 00:08:22.000]  他說完之後他沒有馬上回家
[00:08:22.000 --> 00:08:24.000]  他說完之後他留在城外
[00:08:24.000 --> 00:08:26.000]  去看看尼尼尾的蝦場
[00:08:26.000 --> 00:08:29.000]  這裡說他搭了一座棚
[00:08:29.000 --> 00:08:32.000]  在這個棚下面有個陰
[00:08:32.000 --> 00:08:33.000]  我告訴你
[00:08:33.000 --> 00:08:35.000]  我選了一個很漂亮的帳幕
[00:08:35.000 --> 00:08:37.000]  其實哪有這麼漂亮
[00:08:37.000 --> 00:08:39.000]  死海學者告訴他
[00:08:39.000 --> 00:08:42.000]  當時其實要搭一間屋是非常困難的
[00:08:42.000 --> 00:08:44.000]  他可能找到一些沙土
[00:08:44.000 --> 00:08:45.000]  找到一些沙石
[00:08:45.000 --> 00:08:47.000]  做了一個很簡陋的居所
[00:08:47.000 --> 00:08:50.000]  一住四十天就搞定了
[00:08:50.000 --> 00:08:51.000]  但是他最大的挑戰
[00:08:51.000 --> 00:08:53.000]  最大的問題是什麼呢
[00:08:53.000 --> 00:08:54.000]  死海學者告訴他
[00:08:54.000 --> 00:08:56.000]  最難的是屋頂
[00:08:56.000 --> 00:08:58.000]  你沒有辦法弄到屋頂
[00:08:58.000 --> 00:09:01.000]  你最多找一些草木遮一下頭
[00:09:01.000 --> 00:09:04.000]  而有屋頂就是當時最重要的一件事
[00:09:04.000 --> 00:09:07.000]  因為中東裏面烈日當空的時候
[00:09:07.000 --> 00:09:09.000]  真是可大可小的
[00:09:09.000 --> 00:09:11.000]  你讓太陽不斷曬
[00:09:11.000 --> 00:09:13.000]  小則病倒
[00:09:13.000 --> 00:09:15.000]  大則喪命
[00:09:15.000 --> 00:09:19.000]  就在這樣的情況下
[00:09:19.000 --> 00:09:22.000]  耶和華安排了一個秘密
[00:09:22.000 --> 00:09:25.000]  使他身長高過若拿的頭
[00:09:25.000 --> 00:09:27.000]  影子蓋過他的頭
[00:09:27.000 --> 00:09:29.000]  使他免受苦難
[00:09:29.000 --> 00:09:33.000]  若拿因這波比麻就大大的歡喜
[00:09:33.000 --> 00:09:35.000]  大大的
[00:09:35.000 --> 00:09:36.000]  你是不是很熟悉
[00:09:36.000 --> 00:09:37.000]  經常都大大的
[00:09:37.000 --> 00:09:38.000]  什麼都大的
[00:09:38.000 --> 00:09:39.000]  那條魚又特別大
[00:09:39.000 --> 00:09:42.000]  那個城又特別大
[00:09:42.000 --> 00:09:43.000]  若拿很開心
[00:09:43.000 --> 00:09:49.000]  因為耶和華安排了一個樹幫他解困
[00:09:49.000 --> 00:09:51.000]  如果你熟悉若拿樹的時候
[00:09:51.000 --> 00:09:52.000]  你馬上想起
[00:09:52.000 --> 00:09:55.000]  這個安排一定是一個很重要的詞句
[00:09:55.000 --> 00:09:57.000]  因為是重複了的
[00:09:57.000 --> 00:09:59.000]  你記得若拿樹在哪裡之前
[00:09:59.000 --> 00:10:02.000]  講到上帝安排
[00:10:02.000 --> 00:10:04.000]  第一章尾或者第二章頭
[00:10:04.000 --> 00:10:05.000]  看你用哪個版本
[00:10:05.000 --> 00:10:07.000]  上帝安排了什麼
[00:10:07.000 --> 00:10:09.000]  安排了一條大魚
[00:10:09.000 --> 00:10:11.000]  將若拿吞了
[00:10:11.000 --> 00:10:12.000]  因為他快要淹死的時候
[00:10:12.000 --> 00:10:15.000]  上帝安排這條魚去救了若拿
[00:10:15.000 --> 00:10:19.000]  所以安排是一個拯救的代號
[00:10:19.000 --> 00:10:21.000]  難怪他被拯救之後
[00:10:21.000 --> 00:10:24.000]  他就大大的歡喜
[00:10:24.000 --> 00:10:28.000]  這裡我知道很多人都很喜歡這種安排
[00:10:28.000 --> 00:10:30.000]  所以今天有機會去教會
[00:10:30.000 --> 00:10:31.000]  去得久了
[00:10:31.000 --> 00:10:33.000]  要知道教會裡面的人經常作見證
[00:10:33.000 --> 00:10:35.000]  就是在我病的時候
[00:10:35.000 --> 00:10:38.000]  上帝安排了一個名醫
[00:10:38.000 --> 00:10:40.000]  在我病很辛苦的時候
[00:10:40.000 --> 00:10:42.000]  安排了一個護士
[00:10:42.000 --> 00:10:43.000]  做一個基督徒的護士
[00:10:43.000 --> 00:10:45.000]  很有愛心照顧我的
[00:10:45.000 --> 00:10:47.000]  在我失去了工作之後
[00:10:47.000 --> 00:10:51.000]  上帝安排了另一份更好的工作給我
[00:10:51.000 --> 00:10:53.000]  在我失意的時候
[00:10:53.000 --> 00:10:55.000]  在我很孤獨的時候
[00:10:55.000 --> 00:10:57.000]  上帝幫我安排了我現在的先生
[00:10:57.000 --> 00:10:59.000]  我現在的太太
[00:10:59.000 --> 00:11:02.000]  我很喜歡這樣的安排
[00:11:02.000 --> 00:11:03.000]  但我想告訴你
[00:11:03.000 --> 00:11:05.000]  如果你仔細去思想的時候
[00:11:05.000 --> 00:11:07.000]  你會發現這種安排
[00:11:07.000 --> 00:11:10.000]  像王大仙多過像耶和華
[00:11:10.000 --> 00:11:12.000]  聖經裡面的耶和華
[00:11:12.000 --> 00:11:14.000]  不做這些安排
[00:11:14.000 --> 00:11:16.000]  不做雞仔梅忍
[00:11:16.000 --> 00:11:18.000]  你繼續看下去
[00:11:18.000 --> 00:11:20.000]  你就會發現這個安排還沒完
[00:11:20.000 --> 00:11:24.000]  第四章第七節第八節
[00:11:24.000 --> 00:11:25.000]  次一黎明
[00:11:25.000 --> 00:11:28.000]  神又安排了一條蟲
[00:11:28.000 --> 00:11:29.000]  咬了那一棵東西
[00:11:29.000 --> 00:11:30.000]  然後那一棵東西就枯了
[00:11:30.000 --> 00:11:32.000]  然後太陽出來的時候
[00:11:32.000 --> 00:11:36.000]  神又安排了一個炎熱的東風
[00:11:36.000 --> 00:11:39.000]  將太陽佈滿了若拿的頭
[00:11:39.000 --> 00:11:41.000]  使他發昏
[00:11:41.000 --> 00:11:44.000]  你發覺當你看若拿書第二章的時候
[00:11:44.000 --> 00:11:46.000]  神只是一個安排
[00:11:46.000 --> 00:11:48.000]  安排了一條魚夾了他就搞定了
[00:11:48.000 --> 00:11:49.000]  就救了他
[00:11:49.000 --> 00:11:54.000]  但是這裡在第四章的安排是一中三見
[00:11:54.000 --> 00:11:55.000]  是不是?
[00:11:55.000 --> 00:11:56.000]  他不是一個安排
[00:11:56.000 --> 00:11:59.000]  如果上帝只是做了一個安排的時候
[00:11:59.000 --> 00:12:00.000]  你很多人會誤會
[00:12:00.000 --> 00:12:02.000]  耶和華就是喜歡救我們
[00:12:02.000 --> 00:12:04.000]  生活上有什麼困難
[00:12:04.000 --> 00:12:05.000]  他就安排一些東西搞定他
[00:12:05.000 --> 00:12:07.000]  不是的
[00:12:07.000 --> 00:12:11.000]  上帝安排了三樣東西
[00:12:11.000 --> 00:12:15.000]  上帝最後要救的不是若拿的身體
[00:12:15.000 --> 00:12:17.000]  上帝要救的是若拿的靈魂
[00:12:17.000 --> 00:12:19.000]  你看看上帝最後的安排是什麼呢?
[00:12:19.000 --> 00:12:24.000]  就是安排一個炎熱的東風在曬他的頭
[00:12:24.000 --> 00:12:25.000]  死得人的
[00:12:25.000 --> 00:12:27.000]  你知不知道當時
[00:12:27.000 --> 00:12:29.000]  如果有些囚犯被處罰的時候
[00:12:29.000 --> 00:12:31.000]  其中一個處罰可以是
[00:12:31.000 --> 00:12:35.000]  被他炎熱的太陽佈滿
[00:12:35.000 --> 00:12:37.000]  不准遮蓋他
[00:12:37.000 --> 00:12:39.000]  要他的命
[00:12:39.000 --> 00:12:42.000]  為什麼上帝這麼狠?
[00:12:42.000 --> 00:12:44.000]  因為上帝要救的不是他的身體
[00:12:44.000 --> 00:12:46.000]  上帝要救的是他的靈魂
[00:12:46.000 --> 00:12:48.000]  我想你留心
[00:12:48.000 --> 00:12:50.000]  三個安排連在一起
[00:12:50.000 --> 00:12:51.000]  最後有一個目的
[00:12:51.000 --> 00:12:57.000]  目的就是要使若拿發昏
[00:12:57.000 --> 00:12:59.000]  如果你熟悉若拿書
[00:12:59.000 --> 00:13:02.000]  你會發現他很熟悉面孔
[00:13:02.000 --> 00:13:05.000]  之前若拿什麼時候發昏的?
[00:13:05.000 --> 00:13:07.000]  你記不記得第二章
[00:13:07.000 --> 00:13:09.000]  在第二章裏若拿說
[00:13:09.000 --> 00:13:11.000]  我心靈發昏的時候
[00:13:11.000 --> 00:13:13.000]  如果你記得兩個星期前
[00:13:13.000 --> 00:13:15.000]  說到他在水裏奄奄一息的時候
[00:13:15.000 --> 00:13:17.000]  頭都暈了
[00:13:17.000 --> 00:13:18.000]  心靈發昏的時候
[00:13:18.000 --> 00:13:19.000]  我就想起若拿說
[00:13:19.000 --> 00:13:22.000]  於是我的禱告進入他的聖殿
[00:13:22.000 --> 00:13:24.000]  所有的安排為了一樣東西
[00:13:24.000 --> 00:13:26.000]  就是他頭腦發昏
[00:13:26.000 --> 00:13:30.000]  原文這兩個發昏是兩個不同的字
[00:13:30.000 --> 00:13:32.000]  但圖畫是完全一樣的
[00:13:32.000 --> 00:13:34.000]  上帝要他發昏
[00:13:34.000 --> 00:13:38.000]  希望他可以求救
[00:13:38.000 --> 00:13:42.000]  所以第二章我們說到若拿發昏就求救
[00:13:42.000 --> 00:13:45.000]  第四章他發昏然後做什麼呢?
[00:13:45.000 --> 00:13:47.000]  求死
[00:13:47.000 --> 00:13:50.000]  這傢伙真壞
[00:13:50.000 --> 00:13:52.000]  你說第二章他好一點
[00:13:52.000 --> 00:13:54.000]  還是第四章好一點呢?
[00:13:54.000 --> 00:13:59.000]  原來他第四章比第四章還壞
[00:13:59.000 --> 00:14:04.000]  第二章比第四章好 第四章比第二章還壞
[00:14:04.000 --> 00:14:06.000]  第二章的時候癌症第一期
[00:14:06.000 --> 00:14:09.000]  現在是第四期 沒得救了
[00:14:09.000 --> 00:14:12.000]  他發昏到一個地步
[00:14:12.000 --> 00:14:13.000]  他要求死
[00:14:13.000 --> 00:14:15.000]  如果你看回第一章的時候
[00:14:15.000 --> 00:14:17.000]  他是躲避沉睡
[00:14:17.000 --> 00:14:20.000]  第四章他是憤怒求死
[00:14:20.000 --> 00:14:24.000]  他不但沒有吸收前面的教訓
[00:14:24.000 --> 00:14:27.000]  力上加力 努力向上
[00:14:27.000 --> 00:14:29.000]  他反而變本加厲
[00:14:29.000 --> 00:14:32.000]  他現在盤旋下降 急轉直下
[00:14:32.000 --> 00:14:34.000]  我們說free falling
[00:14:34.000 --> 00:14:36.000]  不斷下跌
[00:14:36.000 --> 00:14:39.000]  他要墮入黑暗的罪孽裏面
[00:14:39.000 --> 00:14:42.000]  他正在墮入一個無底的深潭
[00:14:42.000 --> 00:14:45.000]  他永不超生
[00:14:45.000 --> 00:14:49.000]  如果他現在不停 他就完蛋了
[00:14:49.000 --> 00:14:53.000]  神對若拿說 你這樣發怒對嗎?
[00:14:53.000 --> 00:15:00.000]  他說 我發怒以至於死是對的 對的 對的
[00:15:00.000 --> 00:15:05.000]  如果我在瑤華刮他一巴掌
[00:15:05.000 --> 00:15:08.000]  當他像蒼蠅一樣一拍 拍死他
[00:15:08.000 --> 00:15:11.000]  搞定了 這個人是沒有希望的
[00:15:11.000 --> 00:15:14.000]  這個故事應該在那裏完結了
[00:15:14.000 --> 00:15:17.000]  因為若拿現在實在太過份了
[00:15:17.000 --> 00:15:19.000]  但是瑤華沒有
[00:15:19.000 --> 00:15:22.000]  瑤華繼續跟他說
[00:15:22.000 --> 00:15:24.000]  瑤華說好言相勸
[00:15:24.000 --> 00:15:28.000]  瑤華說 這個比瑪你沒有操勞
[00:15:28.000 --> 00:15:30.000]  一日生一日負
[00:15:30.000 --> 00:15:32.000]  你尚且愛惜
[00:15:32.000 --> 00:15:35.000]  何況你你未戴成
[00:15:35.000 --> 00:15:36.000]  還有很多的心束
[00:15:36.000 --> 00:15:38.000]  我豈不愛惜呢
[00:15:38.000 --> 00:15:39.000]  瑤華說跟他說
[00:15:39.000 --> 00:15:44.000]  若拿 若拿 你知不知道什麼叫愛惜呀?
[00:15:44.000 --> 00:15:48.000]  他說 你所愛惜的是你從來沒有操勞過的
[00:15:48.000 --> 00:15:50.000]  一日的感情
[00:15:50.000 --> 00:15:52.000]  這個比瑪你竟然愛惜他
[00:15:52.000 --> 00:15:53.000]  你想想我
[00:15:53.000 --> 00:15:56.000]  這個我所擁有的
[00:15:56.000 --> 00:15:58.000]  是我所創造的世界
[00:15:58.000 --> 00:15:59.000]  是我自己親手所做
[00:15:59.000 --> 00:16:03.000]  我愛護有加的世界
[00:16:03.000 --> 00:16:06.000]  這個是我自己的現身
[00:16:06.000 --> 00:16:09.000]  當中上帝所愛惜 所憐憫的
[00:16:09.000 --> 00:16:12.000]  有很多的畜生
[00:16:12.000 --> 00:16:16.000]  更有十二萬多的呢哩咪人
[00:16:16.000 --> 00:16:18.000]  我知道你一想到這裏的時候
[00:16:18.000 --> 00:16:23.000]  其實這個不能分辨左右手的十二萬
[00:16:23.000 --> 00:16:25.000]  這句說話其實是引起很多的爭論
[00:16:25.000 --> 00:16:27.000]  究竟為什麼呢?
[00:16:27.000 --> 00:16:29.000]  其中一個解釋就是說
[00:16:29.000 --> 00:16:30.000]  在說小朋友
[00:16:30.000 --> 00:16:33.000]  但是考古學家都告訴你
[00:16:33.000 --> 00:16:35.000]  不可能那裏那麼多人
[00:16:35.000 --> 00:16:39.000]  不可能只有十二萬那麼多小朋友
[00:16:39.000 --> 00:16:40.000]  甚至可以這樣說
[00:16:40.000 --> 00:16:46.000]  十二萬大概是當時尼尼尼所有種人口的一切
[00:16:46.000 --> 00:16:50.000]  那什麼叫做不能分辨左右呢?
[00:16:50.000 --> 00:16:52.000]  或者不能分辨左右手呢?
[00:16:52.000 --> 00:16:54.000]  我覺得最好的解釋
[00:16:54.000 --> 00:16:56.000]  它是一個Anciently Years
[00:16:56.000 --> 00:16:59.000]  就是說它是一個遠古近東的一個成語idiom
[00:16:59.000 --> 00:17:02.000]  這個成語說到這班人
[00:17:02.000 --> 00:17:04.000]  不是說他們無辜無罪
[00:17:04.000 --> 00:17:06.000]  而是說到他們有罪
[00:17:06.000 --> 00:17:07.000]  但是他們無知
[00:17:07.000 --> 00:17:09.000]  是一班無知的人
[00:17:09.000 --> 00:17:12.000]  但是這班無知的人不是無辜無罪
[00:17:12.000 --> 00:17:13.000]  他是有罪無知
[00:17:13.000 --> 00:17:14.000]  他不認識神
[00:17:14.000 --> 00:17:16.000]  不認識他自己的罪
[00:17:16.000 --> 00:17:19.000]  不認識他需要悔改
[00:17:19.000 --> 00:17:21.000]  如果你有興趣有空的時候
[00:17:21.000 --> 00:17:26.000]  你回去看看《仕途行傳》第三章和第十七章
[00:17:26.000 --> 00:17:29.000]  《仕途行傳》第三章是說到彼得和猶太人講道
[00:17:29.000 --> 00:17:33.000]  《仕途行傳》十七章是說到保羅和雅典人講道
[00:17:33.000 --> 00:17:35.000]  在兩段聖經裏面
[00:17:35.000 --> 00:17:37.000]  他們都是這樣跟他們說
[00:17:37.000 --> 00:17:40.000]  他們說你們所做的一切出於你們的無知
[00:17:40.000 --> 00:17:43.000]  無知不代表無罪
[00:17:43.000 --> 00:17:46.000]  接著下一句就叫他們快點回轉
[00:17:46.000 --> 00:17:49.000]  快點悔改快點歸正
[00:17:49.000 --> 00:17:53.000]  上帝愛惜這班零零微微的人
[00:17:53.000 --> 00:17:56.000]  因為他們是他們創造之內的事情
[00:17:56.000 --> 00:18:00.000]  於是上帝差派若拿去宣講
[00:18:00.000 --> 00:18:06.000]  希望他們可以有機會知錯悔改
[00:18:06.000 --> 00:18:08.000]  我想和你說多一樣東西
[00:18:08.000 --> 00:18:10.000]  在整本若拿書裏面
[00:18:10.000 --> 00:18:14.000]  最終最愛惜的不是生畜
[00:18:14.000 --> 00:18:17.000]  不是尼尼未成是誰
[00:18:17.000 --> 00:18:18.000]  是若拿
[00:18:18.000 --> 00:18:21.000]  上帝說話說得最多的是誰
[00:18:21.000 --> 00:18:22.000]  若拿
[00:18:22.000 --> 00:18:24.000]  當若拿不斷駁他嘴的時候
[00:18:24.000 --> 00:18:29.000]  上帝繼續和他說
[00:18:29.000 --> 00:18:33.000]  這個是上帝對若拿的愛惜
[00:18:33.000 --> 00:18:35.000]  好我們看到十一節了
[00:18:35.000 --> 00:18:37.000]  如果你自己在看你的聖經
[00:18:37.000 --> 00:18:40.000]  十一節就完結了
[00:18:40.000 --> 00:18:43.000]  但是其實你還未完結
[00:18:43.000 --> 00:18:45.000]  現在我們看完五至十一節
[00:18:45.000 --> 00:18:48.000]  我們現在要回去看一至四節
[00:18:48.000 --> 00:18:49.000]  為什麼呢
[00:18:49.000 --> 00:18:51.000]  如果你記得這個故事
[00:18:51.000 --> 00:18:53.000]  我們剛剛看完五至十一節
