
[00:00:00.000 --> 00:00:05.720]  你結婚以後,你要跟一個女人說
[00:03:13.640 --> 00:03:17.080]  所以你慢慢發現男人跟啞巴沒甚麼分別
[00:03:17.080 --> 00:03:20.800]  反而你做小朋友的時候很天真
[00:03:20.800 --> 00:03:24.720]  男人是越大越少說話
[00:03:24.720 --> 00:03:28.080]  越大越少說話,暗暗沉沉,聽不到發音
[00:03:28.080 --> 00:03:34.000]  今天我們入戲是講五個問題
[00:03:34.000 --> 00:03:35.120]  情緒是甚麼來的呢?
[00:03:35.120 --> 00:03:41.400]  情緒是一種最起源是緊張的情緒
[00:03:41.400 --> 00:03:44.200]  其實我們最熟悉的情緒就是緊張
[00:03:44.200 --> 00:03:48.400]  因為你一出生的時候,我們就會有很多焦慮
[00:03:48.400 --> 00:03:51.880]  究竟別人會不會放棄我呢?
[00:03:51.880 --> 00:03:54.360]  不過如果中國人
[00:03:54.360 --> 00:03:57.800]  譬如你說看Beyond the Chinese Face的研究
[00:03:57.800 --> 00:03:59.120]  Michael Hespon那些就說
[00:03:59.120 --> 00:04:04.360]  中國人做男人的壓力是很大的
[00:04:04.360 --> 00:04:08.960]  特別是做頭生的男人,即是家裏第一個兒子
[00:04:08.960 --> 00:04:12.440]  如果以香港的精神病學研究
[00:04:12.440 --> 00:04:17.640]  91%精神病的男人是大兒子
[00:04:17.640 --> 00:04:19.520]  不知道這裏有多少個
[00:04:19.520 --> 00:04:21.760]  大兒子,不是精神病,是大兒子
[00:04:21.760 --> 00:04:23.120]  91%
[00:04:23.120 --> 00:04:25.520]  嘩,你看這個紀錄嚇死人
[00:04:25.520 --> 00:04:30.640]  原來大兒子是最快瘋狂,最容易瘋狂,就是大兒子
[00:04:30.640 --> 00:04:32.640]  誰知道呢
[00:04:32.640 --> 00:04:34.720]  問你叫甚麼名字就知道了
[00:04:34.720 --> 00:04:39.560]  甚麼名字,麥克風都沒有聲音
[00:04:39.560 --> 00:04:40.720]  你叫甚麼名字就知道了
[00:04:40.720 --> 00:04:44.040]  因為那些大兒子的名字
[00:04:44.040 --> 00:04:49.560]  不是強是富,總之是很厲害的人
[00:04:49.560 --> 00:04:54.800]  其實鎮英都很厲害的
[00:04:54.800 --> 00:04:59.080]  我想沒有哪個父母會作弄兒子
[00:04:59.080 --> 00:05:02.840]  改甚麼弱小、低微,一定不會的
[00:05:02.840 --> 00:05:05.840]  女孩子就叫阿薇,男孩子不會的
[00:05:05.840 --> 00:05:09.120]  你想到就是你的家族
[00:05:09.120 --> 00:05:12.760]  是富一個全家族的希望
[00:05:12.760 --> 00:05:14.560]  在你的名字上已經顯示出來
[00:05:14.560 --> 00:05:17.360]  你的名字一定不差的
[00:05:17.360 --> 00:05:20.120]  女孩子是差很多的,這真是事實
[00:05:20.120 --> 00:05:22.800]  那你就明白為甚麼做瘋子了
[00:05:22.800 --> 00:05:24.600]  因為你一開始的時候
[00:05:24.600 --> 00:05:28.360]  人家給你的壓力就是訓練你
[00:05:28.360 --> 00:05:30.400]  給壓力你自己
[00:05:30.400 --> 00:05:32.440]  訓練你給壓力自己
[00:05:32.440 --> 00:05:34.320]  所以說你厲害
[00:05:34.320 --> 00:05:37.240]  這個厲害的字箍死你一輩子
[00:05:37.240 --> 00:05:39.600]  所以不厲害就不要見人
[00:05:39.600 --> 00:05:41.080]  厲害就要見人
[00:05:41.080 --> 00:05:44.320]  所以你發覺你自己厲害都不夠的
[00:05:44.320 --> 00:05:47.240]  你還要在別人眼中厲害才夠
[00:05:47.240 --> 00:05:50.320]  這個就是緊張的來源
[00:05:50.320 --> 00:05:52.000]  所以有時你說
[00:05:52.000 --> 00:05:54.120]  今天你看香港的中學都是
[00:05:54.120 --> 00:05:55.440]  譬如三個人
[00:05:55.440 --> 00:05:57.920]  為甚麼三個人有兩個女生入大學
[00:05:57.920 --> 00:05:59.520]  一個男生呢
[00:05:59.520 --> 00:06:02.160]  因為男生的走位就是
[00:06:02.160 --> 00:06:05.640]  如果做不到最好,就做最壞的寧願
[00:06:05.640 --> 00:06:07.360]  男生很少做中庸的
[00:06:07.360 --> 00:06:09.360]  很少的,一棄就棄掉
[00:06:09.360 --> 00:06:12.760]  索性棄掉,在最壞的那裡拿最厲害
[00:06:12.760 --> 00:06:14.760]  反正最厲害的拿不到最厲害
[00:06:14.760 --> 00:06:17.120]  所以一差下去就差得很厲害
[00:06:17.120 --> 00:06:19.480]  但好呢就慘了
[00:06:19.480 --> 00:06:21.520]  你期望你再好
[00:06:21.520 --> 00:06:23.520]  所以我去家長講座
[00:06:23.520 --> 00:06:26.360]  那些媽媽問的問題真是啼笑皆非
[00:06:26.360 --> 00:06:29.160]  她說我兒子考第三
[00:06:29.160 --> 00:06:32.600]  是不是我應該叫他再努力一點呢
[00:06:32.600 --> 00:06:35.520]  如果不是浪費了第一個機會
[00:06:35.520 --> 00:06:36.920]  真是嚇死人
[00:06:36.920 --> 00:06:38.720]  誰做他媽媽
[00:06:38.720 --> 00:06:40.720]  你想想為甚麼要這樣呢
[00:06:40.720 --> 00:06:43.920]  就是因為那個叻仔這個定義
[00:06:43.920 --> 00:06:45.320]  是很小心的
[00:06:45.320 --> 00:06:46.520]  所以慢慢地
[00:06:46.520 --> 00:06:48.520]  最慘就是你不能自拔了
[00:06:48.520 --> 00:06:51.200]  你已經習慣了對自己這樣要求
[00:06:51.200 --> 00:06:52.000]  你習慣了對自己
[00:06:52.000 --> 00:06:54.800]  所以你說自從你的爸爸媽媽
[00:06:54.800 --> 00:06:56.880]  叫你不要哭
[00:06:56.880 --> 00:07:00.320]  因為你不可以哭的,你是男生
[00:07:00.320 --> 00:07:02.040]  所以到幾十歲
[00:07:02.040 --> 00:07:04.240]  就算在殯儀館你都不容易哭
[00:07:04.240 --> 00:07:05.560]  你真是不容易哭
[00:07:05.560 --> 00:07:08.240]  因為你已經訓練了很多年不要哭
[00:07:08.240 --> 00:07:10.000]  那你最後怎樣呢
[00:07:10.000 --> 00:07:12.080]  你就會自我懷疑
[00:07:12.080 --> 00:07:14.000]  懷疑
[00:07:14.000 --> 00:07:15.840]  這麼多人哭我不哭
[00:07:15.840 --> 00:07:16.600]  那就是懷疑嗎
[00:07:16.600 --> 00:07:20.280]  懷疑我今天都不喜歡死的那個人
[00:07:20.280 --> 00:07:22.120]  所以你看到看精神科
[00:07:22.120 --> 00:07:25.120]  很多男人就是死了媽媽
[00:07:25.120 --> 00:07:30.160]  多數來說都去吃藥或者打針
[00:07:30.160 --> 00:07:33.240]  因為他發現到七天他沒有哭過
[00:07:33.240 --> 00:07:34.240]  他就懷疑自己
[00:07:34.240 --> 00:07:37.560]  難道我姐姐我妹妹疼媽媽我不疼媽媽
[00:07:37.560 --> 00:07:39.360]  他懷疑自己
[00:07:39.360 --> 00:07:42.480]  所以他要靠別人疏導他的情緒
[00:07:42.480 --> 00:07:44.200]  不然他真的睡不著
[00:07:44.200 --> 00:07:46.440]  紅筋了整隻眼睛
[00:07:46.440 --> 00:07:47.840]  那你就明白到
[00:07:47.840 --> 00:07:49.720]  其實男人很多緊張
[00:07:49.720 --> 00:07:52.880]  都是形勢你要做得很好為止
[00:07:52.880 --> 00:07:55.480]  所以其實是很慘的
[00:07:55.480 --> 00:07:57.320]  但是
[00:07:57.320 --> 00:07:58.880]  最大的問題在哪裏呢
[00:07:58.880 --> 00:08:03.520]  就是厲害是為了一個原因就是權力
[00:08:03.520 --> 00:08:06.120]  不知道大家記不記得你小時候
[00:08:06.120 --> 00:08:10.800]  你很有興趣做領袖
[00:08:10.800 --> 00:08:12.680]  甚至在港福堂做組長
[00:08:12.680 --> 00:08:13.960]  誰都不做
[00:08:13.960 --> 00:08:19.040]  但是你發現做一個特別的人物就叫領袖
[00:08:19.040 --> 00:08:23.400]  就是和平凡的人的分別就叫領袖
[00:08:23.400 --> 00:08:26.280]  所以那個時候你參加的時候
[00:08:26.280 --> 00:08:27.480]  你做差遣人
[00:08:27.480 --> 00:08:31.240]  你要話事你會享受那個時刻
[00:08:31.240 --> 00:08:32.880]  事實上是否真的那麼過癮呢
[00:08:32.880 --> 00:08:33.600]  其實不是
[00:08:33.600 --> 00:08:35.680]  是一個很緊張的經驗來的領袖
[00:08:35.680 --> 00:08:36.760]  很緊張
[00:08:36.760 --> 00:08:39.280]  不過慢慢你緊張慣了
[00:08:39.280 --> 00:08:41.880]  你一不緊張發覺到你沒有動力
[00:08:41.880 --> 00:08:43.120]  很奇怪
[00:08:43.120 --> 00:08:45.440]  你要靠緊張來起動力
[00:08:45.440 --> 00:08:47.120]  所以你搞到自己
[00:08:47.120 --> 00:08:50.480]  一直加料加料去緊張
[00:08:50.480 --> 00:08:52.280]  變成神經質
[00:08:52.280 --> 00:08:55.720]  所以男人很多吸煙
[00:08:55.720 --> 00:08:57.960]  就因為他壓抑了的時候
[00:08:57.960 --> 00:08:59.800]  他唯有抒發
[00:08:59.800 --> 00:09:00.800]  很多喝酒的
[00:09:00.800 --> 00:09:02.120]  全部都是oral的
[00:09:02.120 --> 00:09:03.600]  吸煙喝酒
[00:09:03.600 --> 00:09:05.560]  因為他說話的時候說不出
[00:09:05.560 --> 00:09:07.120]  他很緊張
[00:09:07.120 --> 00:09:09.600]  那怎樣解決這個問題呢
[00:09:09.600 --> 00:09:11.560]  所以有些人解釋就是說
[00:09:11.560 --> 00:09:13.960]  如果你能夠處理到緊張
[00:09:13.960 --> 00:09:16.760]  你已經是人生最大的幸福
[00:09:16.760 --> 00:09:19.000]  所以你說在教會
[00:09:19.000 --> 00:09:21.720]  很多男士第一個反應就是
[00:09:21.720 --> 00:09:25.000]  找到一個很舒適的感覺
[00:09:25.000 --> 00:09:28.520]  在這裏沒有緊張
[00:09:28.520 --> 00:09:31.200]  因為叫你放下
[00:09:31.200 --> 00:09:34.000]  你自己對權力的慾望
[00:09:34.000 --> 00:09:36.400]  因為我們事實上是有限的
[00:09:36.400 --> 00:09:38.800]  你說能幹就代表有很多人比你更能幹
[00:09:38.800 --> 00:09:40.920]  那不如你索性不要說能幹了
[00:09:40.920 --> 00:09:42.320]  上帝最能幹
[00:09:42.320 --> 00:09:43.800]  你不用再比較了
[00:09:43.800 --> 00:09:45.200]  這裏很輕鬆
[00:09:45.200 --> 00:09:46.200]  所以一輕鬆了
[00:09:46.200 --> 00:09:48.720]  突然覺得你又不習慣
[00:09:48.720 --> 00:09:50.120]  怎麼會這樣
[00:09:50.120 --> 00:09:52.000]  但其實很開心的
[00:09:52.000 --> 00:09:54.200]  所以很多人期望就是
[00:09:54.200 --> 00:09:55.600]  什麼時候不緊張呢
[00:09:55.600 --> 00:09:57.400]  退休
[00:09:57.400 --> 00:09:58.800]  離開權力
[00:09:58.800 --> 00:10:01.800]  離開爭大家機會的日子
[00:10:01.800 --> 00:10:03.400]  但很可惜很多人
[00:10:03.400 --> 00:10:05.400]  還沒退休就死了
[00:10:05.400 --> 00:10:06.600]  真的
[00:10:06.600 --> 00:10:07.400]  因為為什麼呢
[00:10:07.400 --> 00:10:10.200]  男人緊張壓抑
[00:10:10.200 --> 00:10:11.800]  心臟病
[00:10:11.800 --> 00:10:14.400]  所以慢慢發現也很容易就
[00:10:14.400 --> 00:10:16.000]  享受不了強積金
[00:10:16.000 --> 00:10:19.000]  就去世了
[00:10:19.000 --> 00:10:21.200]  所以你會說
[00:10:21.200 --> 00:10:23.200]  你第一個期望是什麼呢
[00:10:23.200 --> 00:10:24.600]  如果你做父親
[00:10:24.600 --> 00:10:26.600]  你千萬不要將這個緊張
[00:10:26.600 --> 00:10:28.400]  再送給你的兒子
[00:10:28.400 --> 00:10:29.200]  真的不要
[00:10:29.200 --> 00:10:31.800]  我記得我拿了第一個獎
[00:10:31.800 --> 00:10:33.800]  香港第一屆優秀社工獎
[00:10:33.800 --> 00:10:36.000]  我拿了一個獎座
[00:10:36.000 --> 00:10:37.600]  拿回家
[00:10:37.600 --> 00:10:39.600]  我一見到爸爸就告訴他
[00:10:39.600 --> 00:10:41.400]  我今天拿了一個獎
[00:10:41.400 --> 00:10:43.400]  我還沒說是什麼獎
[00:10:43.400 --> 00:10:45.400]  我爸爸立刻進了他的房間
[00:10:45.400 --> 00:10:47.200]  閉上門
[00:10:47.200 --> 00:10:48.800]  我心想我得罪他什麼呢
[00:10:48.800 --> 00:10:51.000]  我都不太明白
[00:10:51.000 --> 00:10:53.600]  我得罪他什麼呢
[00:10:53.600 --> 00:10:55.600]  第二天早上我媽媽跟我說
[00:10:55.600 --> 00:10:58.800]  她說你爸爸託我跟你說
[00:10:58.800 --> 00:11:00.800]  她說因為
[00:11:00.800 --> 00:11:03.400]  他不想再給你壓力
[00:11:03.400 --> 00:11:05.600]  他不想知道你拿了獎
[00:11:05.600 --> 00:11:06.400]  後來我弟弟
[00:11:06.400 --> 00:11:07.800]  我弟弟是音樂家
[00:11:07.800 --> 00:11:09.800]  我弟弟每逢拿獎
[00:11:09.800 --> 00:11:11.400]  我媽媽就說
[00:11:11.400 --> 00:11:13.600]  你不要跟爸爸說
[00:11:13.600 --> 00:11:16.600]  他怕他稱讚你之後
[00:11:16.600 --> 00:11:18.600]  你繼續想
[00:11:18.600 --> 00:11:20.400]  為了贏
[00:11:20.400 --> 00:11:22.000]  他付出了很大代價
[00:11:22.000 --> 00:11:24.000]  他不想提
[00:11:24.000 --> 00:11:25.800]  我一時想
[00:11:25.800 --> 00:11:27.000]  這樣好不好呢
[00:11:27.000 --> 00:11:27.800]  很多人會說
[00:11:27.800 --> 00:11:30.000]  做爸爸應該打氣
[00:11:30.000 --> 00:11:31.200]  鼓勵
[00:11:31.200 --> 00:11:33.200]  拿獎應該稱讚和慶祝
[00:11:33.200 --> 00:11:35.000]  我爸爸不是這樣的人
[00:11:35.000 --> 00:11:36.600]  我爸爸反而覺得
[00:11:36.600 --> 00:11:38.200]  我表示了
[00:11:38.200 --> 00:11:39.600]  好像助長了
[00:11:39.600 --> 00:11:41.000]  你不拿不行
[00:11:41.000 --> 00:11:43.600]  你還很辛苦
[00:11:43.600 --> 00:11:46.000]  所以我弟弟這麼多次音樂會
[00:11:46.000 --> 00:11:48.400]  我爸爸一次都不去
[00:11:48.400 --> 00:11:50.200]  不代表他不喜歡我弟弟
[00:11:50.200 --> 00:11:52.000]  但他真的不想
[00:11:52.000 --> 00:11:54.000]  他要透過媽媽
[00:11:54.000 --> 00:11:55.600]  因為他都不敢告訴我們
[00:11:55.600 --> 00:11:56.600]  因為他怕
[00:11:56.600 --> 00:11:59.000]  他的樣子令我們擔心
[00:11:59.000 --> 00:11:59.800]  所以有時想想
[00:11:59.800 --> 00:12:01.600]  做一個男人真的很奇妙
[00:12:01.600 --> 00:12:04.200]  要想下一步是什麼
[00:12:04.200 --> 00:12:05.600]  當然這個也是
[00:12:05.600 --> 00:12:07.400]  研究緊張的其中一個原因
[00:12:07.400 --> 00:12:11.200]  就是男人容易想到
[00:12:11.200 --> 00:12:13.200]  下一步是什麼
[00:12:13.200 --> 00:12:15.200]  女人很少想這件事
[00:12:15.200 --> 00:12:17.000]  女人見到男人送禮
[00:12:17.000 --> 00:12:18.800]  嘩 好正啊
[00:12:18.800 --> 00:12:20.800]  去哪裡買啊 多少錢啊
[00:12:20.800 --> 00:12:21.600]  但她沒想過
[00:12:21.600 --> 00:12:23.200]  男人因為這樣就沒錢了
[00:12:23.200 --> 00:12:24.600]  她沒想過這個問題
[00:12:24.600 --> 00:12:25.600]  男人就不是
[00:12:25.600 --> 00:12:28.200]  男人見到你買東西給爸爸
[00:12:28.200 --> 00:12:30.000]  爸爸想想
[00:12:30.000 --> 00:12:32.200]  你這個月結不結帳
[00:12:32.200 --> 00:12:34.000]  他想下一步
[00:12:34.000 --> 00:12:36.800]  男人很喜歡想三步
[00:12:36.800 --> 00:12:39.200]  就是你不要做慣了
[00:12:39.200 --> 00:12:40.800]  做慣了很大件事
[00:12:40.800 --> 00:12:41.800]  你給慣了這麼多
[00:12:41.800 --> 00:12:42.800]  明年還給不給得回
[00:12:42.800 --> 00:12:44.400]  男人會再想這個問題
[00:12:44.400 --> 00:12:45.600]  然後再想下去
[00:12:45.600 --> 00:12:46.800]  最後的問題就是
[00:12:46.800 --> 00:12:48.600]  不如你也拿回它
[00:12:48.600 --> 00:12:49.600]  這些就是男人
[00:12:49.600 --> 00:12:50.600]  所以男人你可以說
[00:12:50.600 --> 00:12:54.000]  一點都不代表操心大意
[00:12:54.000 --> 00:12:56.000]  因為男人對緊張的關係
[00:12:56.000 --> 00:12:58.200]  緊張的處理是很擅長的
[00:12:58.200 --> 00:12:59.800]  這就是我們人生
[00:12:59.800 --> 00:13:02.000]  所以希望今天你去珍惜一下
[00:13:02.000 --> 00:13:04.200]  你有信仰之後
[00:13:04.200 --> 00:13:05.200]  是白白的
[00:13:05.200 --> 00:13:07.800]  這個緊張是鬆了的
[00:13:07.800 --> 00:13:10.400]  如果不是這個緊張是很緊
[00:13:10.400 --> 00:13:11.200]  緊得很厲害
[00:13:11.200 --> 00:13:12.800]  我想大家試過失眠
[00:13:12.800 --> 00:13:13.600]  你就知道感覺
[00:13:13.600 --> 00:13:15.800]  失眠是真的想哭的
[00:13:15.800 --> 00:13:18.800]  因為你覺得睡不到再睡不到再睡不到
[00:13:18.800 --> 00:13:20.600]  那種努力做不到
[00:13:20.600 --> 00:13:23.200]  你就知道那種無能力的感覺
[00:13:23.200 --> 00:13:24.400]  是很慘的
[00:13:24.400 --> 00:13:25.400]  好了
[00:13:25.400 --> 00:13:28.400]  在座我相信有些結了婚
[00:13:28.400 --> 00:13:30.200]  或者你記得自己結了婚也算了
[00:13:30.200 --> 00:13:32.200]  就是
[00:13:32.200 --> 00:13:34.400]  你老婆去了別的地區
[00:13:34.400 --> 00:13:35.200]  你不想起嗎
[00:13:35.200 --> 00:13:36.200]  就是
[00:13:36.200 --> 00:13:39.000]  你明白這個問題就是
[00:13:39.000 --> 00:13:43.200]  男人對吵架的感覺緊張
[00:13:43.200 --> 00:13:45.600]  是敏銳過女人的
[00:13:45.600 --> 00:13:48.600]  所以男人比較多80%
[00:13:48.600 --> 00:13:50.800]  是不喊下去的
[00:13:50.800 --> 00:13:53.200]  他知道喊下去的結果就是
[00:13:53.200 --> 00:13:55.000]  他就發脾氣
[00:13:55.000 --> 00:13:58.600]  你就變成人人鬼鬼這樣
[00:13:58.600 --> 00:14:00.600]  要不就很慘要不就很瘋
[00:14:00.600 --> 00:14:02.000]  那你說我不跟你這麼瘋
[00:14:02.000 --> 00:14:02.800]  我不跟你瘋
[00:14:02.800 --> 00:14:06.000]  所以男人通常都用冷戰來解決的
[00:14:06.000 --> 00:14:08.000]  就是不理他
[00:14:08.000 --> 00:14:10.000]  其實歷史上看到
[00:14:10.000 --> 00:14:12.200]  男人是成功的吵架者
[00:14:12.200 --> 00:14:16.800]  因為冷戰是女人最怕的東西
[00:14:16.800 --> 00:14:18.800]  他不怕你駁嘴跟他吵架
[00:14:18.800 --> 00:14:20.400]  最怕你不理他
[00:14:20.400 --> 00:14:22.600]  因為女人喜歡有人跟她聊天
[00:14:22.600 --> 00:14:24.200]  所以你不理他一天
[00:14:24.200 --> 00:14:26.200]  兩天三天
[00:14:26.200 --> 00:14:28.000]  他很辛苦
[00:14:28.000 --> 00:14:30.400]  他會問你為什麼不理我
[00:14:30.400 --> 00:14:32.000]  他也知道為什麼
[00:14:32.000 --> 00:14:33.000]  他問是多餘的
[00:14:33.000 --> 00:14:34.800]  但是你繼續不說話
[00:14:34.800 --> 00:14:37.800]  最後他下一步出招了
[00:14:37.800 --> 00:14:40.800]  出招就是你理我吧
[00:14:40.800 --> 00:14:42.600]  當然男人會領事
[00:14:42.600 --> 00:14:44.000]  你理我之後
[00:14:44.000 --> 00:14:46.800]  他明天就開始罵你了
[00:14:46.800 --> 00:14:48.400]  但是你發現
[00:14:48.400 --> 00:14:50.200]  人老精
[00:14:50.200 --> 00:14:51.800]  再久一點就知道了
[00:14:51.800 --> 00:14:53.400]  再久一點
[00:14:53.400 --> 00:14:55.200]  再冷一點
[00:14:55.200 --> 00:14:58.200]  這些是男人的絕技
[00:14:58.200 --> 00:15:00.200]  就是冷戰
[00:15:00.200 --> 00:15:02.200]  所以讀EQ
[00:15:02.200 --> 00:15:04.800]  冷戰是製造一種緊張
[00:15:04.800 --> 00:15:08.600]  使得似乎贏的對方
[00:15:08.600 --> 00:15:10.400]  因為這種緊張
[00:15:10.400 --> 00:15:12.800]  他突然要宣佈失敗
[00:15:12.800 --> 00:15:15.800]  但是男人和男人就不會用冷戰
[00:15:15.800 --> 00:15:17.200]  你很少見到的
[00:15:17.200 --> 00:15:18.800]  如果兩個男人吵架
[00:15:18.800 --> 00:15:20.400]  出刀也可以
[00:15:20.400 --> 00:15:21.200]  他不會的
[00:15:21.200 --> 00:15:23.000]  但是男人對付女人就會的
[00:15:23.000 --> 00:15:25.000]  不知道是不是老爸教的
[00:15:25.000 --> 00:15:27.000]  但是這個歷史上看到
[00:15:27.000 --> 00:15:29.800]  男人用冷戰來做事
[00:15:29.800 --> 00:15:30.800]  當然了
[00:15:30.800 --> 00:15:33.800]  如果成功的丈夫就不是這樣說
[00:15:33.800 --> 00:15:35.400]  譬如我做輔導
[00:15:35.400 --> 00:15:36.400]  我就會說
[00:15:36.400 --> 00:15:39.200]  如果你被老婆罵
[00:15:39.200 --> 00:15:41.600]  老婆罵也是罵一樣東西
[00:15:41.600 --> 00:15:43.200]  沒什麼用的
[00:15:43.200 --> 00:15:44.400]  賺不到錢
[00:15:44.400 --> 00:15:45.400]  又不聰明
[00:15:45.400 --> 00:15:46.600]  又帶不到我去威風
[00:15:46.600 --> 00:15:49.000]  說了這麼多
[00:15:49.000 --> 00:15:51.000]  如果你講完那些東西
[00:15:51.000 --> 00:15:54.000]  就是說你令我貶值
[00:15:54.000 --> 00:15:56.400]  其實老婆是忠心思想
[00:15:56.400 --> 00:15:59.400]  但是你應該這樣想
[00:15:59.400 --> 00:16:02.800]  她罵你是因為你令她貶值
[00:16:02.800 --> 00:16:03.800]  那莫非
[00:16:03.800 --> 00:16:05.400]  莫非什麼
[00:16:05.400 --> 00:16:08.600]  莫非你真的有能力令她增值
[00:16:08.600 --> 00:16:10.000]  即是她看得起你
[00:16:10.000 --> 00:16:12.200]  是最好的經理人
[00:16:12.200 --> 00:16:13.600]  但是誰知道
[00:16:13.600 --> 00:16:16.200]  你令她失望
[00:16:16.200 --> 00:16:17.800]  所以如果你想解決這個問題
[00:16:17.800 --> 00:16:18.800]  你就想想
[00:16:18.800 --> 00:16:21.200]  這個世界竟然有個女人
[00:16:21.200 --> 00:16:23.400]  為了你這麼瘋癲發脾氣
[00:16:23.400 --> 00:16:25.600]  影響力真的很大
[00:16:25.600 --> 00:16:28.400]  原來這麼厲害
[00:16:28.400 --> 00:16:30.200]  那你可以沒事的
[00:16:30.200 --> 00:16:32.600]  又不見外面街上的人為你這麼瘋癲
[00:16:32.600 --> 00:16:34.400]  喊得這麼狠
[00:16:34.400 --> 00:16:35.600]  你要想想
[00:16:35.600 --> 00:16:38.000]  她期望你太高
