
[00:00:00.000 --> 00:00:04.600]  就走去赫西瑪尼園途中的講話
[00:04:56.980 --> 00:05:02.360]  我也曾經說過,當摩西問上主叫什麼名字的時候
[00:05:02.360 --> 00:05:06.460]  上主的回答其實就是:我就是
[00:05:06.460 --> 00:05:13.120]  根據現代學者的研究,音譯應該比較接近雅威
[00:05:13.380 --> 00:05:16.200]  但是《和合本聖經》
[00:05:16.200 --> 00:05:20.300]  在《出埃及記》把那個字的意思翻譯了出來
[00:05:20.300 --> 00:05:23.360]  翻譯成:自有永有
[00:05:23.360 --> 00:05:26.960]  而音譯的時候就變成了耶和華
[00:05:26.960 --> 00:05:34.120]  當那些人聽了耶穌的回答之後,第六節又特別記載了
[00:05:34.120 --> 00:05:37.200]  他們都倒退,跌在地上
[00:05:37.200 --> 00:05:42.300]  為什麼這群人聽到耶穌說I am
[00:05:42.560 --> 00:05:46.140]  跌在地上呢?
[00:05:46.140 --> 00:05:49.460]  我想一個可能的解釋就是
[00:05:49.460 --> 00:05:55.860]  那些猶太人,我們看到去抓他們的人裡面,不單止有猶太人,還有羅馬兵丁
[00:05:55.860 --> 00:05:58.940]  如果羅馬兵丁要幫猶太人去抓耶穌
[00:05:58.940 --> 00:06:05.340]  很可能他們就告訴那些羅馬兵丁:我們要抓這個人,他是一個革命黨的頭目
[00:06:05.340 --> 00:06:10.980]  這個拿撒勒人耶穌,他自稱為王,他是反羅馬的
[00:06:11.220 --> 00:06:16.840]  所以站在大隊前面的人一聽到耶穌自認我就是的時候
[00:06:16.840 --> 00:06:20.940]  他的反應就是:嘩,可能有刀,馬上退後
[00:06:20.940 --> 00:06:26.060]  後面就有些人站在那裡
[00:06:26.060 --> 00:06:30.160]  他這個反應可能只是怕被人斬死
[00:06:30.160 --> 00:06:36.820]  但是後面那些人反應不及了,反應得慢了,於是撞到跌在地上
[00:06:37.580 --> 00:06:43.980]  不過約翰特別記載這件事,都應該有一些象徵性的含義
[00:06:43.980 --> 00:06:48.340]  就是人是不可以站在上帝面前
[00:06:48.340 --> 00:06:51.400]  除非上帝給他能力
[00:06:51.400 --> 00:06:57.800]  在舊約的《以西傑書》和新約的《最後一卷書》《啟示錄》裡面
[00:06:57.800 --> 00:06:59.340]  都記載到
[00:06:59.340 --> 00:07:02.420]  當然以西傑先知和約翰
[00:07:02.420 --> 00:07:05.740]  看到主耶穌的異象的時候
[00:07:06.000 --> 00:07:07.780]  他們都是跌倒的
[00:07:07.780 --> 00:07:13.680]  跌倒,俯伏在異象面前,不能夠站起來
[00:07:13.680 --> 00:07:20.080]  所以約翰特別記載這件事,都很可能有象徵性的含義
[00:07:20.080 --> 00:07:22.120]  當耶穌說I AM的時候
[00:07:22.120 --> 00:07:23.660]  他是上帝
[00:07:23.660 --> 00:07:25.700]  所以那些人就跌倒了
[00:07:25.700 --> 00:07:30.820]  那些人後來爬起來,耶穌再問他們一次
[00:07:31.340 --> 00:07:36.720]  問完之後,耶穌又要求他們,既然是中學,就讓我們門徒離開吧
[00:07:36.720 --> 00:07:43.880]  第九節就是約翰解釋為什麼主要
[00:07:43.880 --> 00:07:47.460]  可以說是要求,也可以說是吩咐
[00:07:47.460 --> 00:07:49.780]  那些羅馬兵讓他們的門徒離開
[00:07:49.780 --> 00:07:55.400]  主要就是應驗主耶穌在十七章十二節說過
[00:07:55.400 --> 00:07:57.960]  我要保護他們
[00:07:58.480 --> 00:08:02.820]  其中除了注定滅亡的那個人以外,是沒有一個失調的
[00:08:02.820 --> 00:08:07.180]  不過這個時候,西門彼得真的非常勇猛
[00:08:07.180 --> 00:08:09.220]  他就拿了刀出來
[00:08:09.220 --> 00:08:12.800]  砍掉了馬勒古的右耳
[00:08:12.800 --> 00:08:17.420]  我想一下為什麼
[00:08:17.420 --> 00:08:23.820]  砍掉了右耳呢?如果右耳是砍掉了,應該是從上至下砍掉的
[00:08:26.120 --> 00:08:31.760]  彼得的意圖不應該只是想砍掉他的右耳那麼簡單
[00:08:31.760 --> 00:08:37.900]  其實彼得拿出刀,想這樣砍下去,是想砍死他,砍掉他的頭就對了
[00:08:37.900 --> 00:08:39.440]  沒理由砍掉他的耳朵
[00:08:39.440 --> 00:08:46.080]  但是那個人看到有人想砍他的時候,就說時遲那時快,趕忙一閃
[00:08:46.080 --> 00:08:49.160]  閃到一邊,結果砍掉了耳朵
[00:08:49.160 --> 00:08:54.800]  無論如何,耶穌就下令要彼得
[00:08:55.300 --> 00:08:56.060]  收刀
[00:08:56.060 --> 00:08:59.140]  約翰就沒有記載
[00:08:59.140 --> 00:09:01.960]  耶穌馬上治好
[00:09:01.960 --> 00:09:05.040]  馬勒古的耳朵的事件
[00:09:05.040 --> 00:09:08.620]  我們可以看到,約翰在這裡
[00:09:08.620 --> 00:09:12.960]  一直想表達耶穌是王的身份
[00:09:12.960 --> 00:09:16.560]  他一直在操控大局
[00:09:16.560 --> 00:09:21.160]  即使他被人抓的時候,其實他也在主導一切
[00:09:21.420 --> 00:09:27.560]  他吩咐猶太人要做的事,他吩咐捉拿他的人
[00:09:27.560 --> 00:09:28.840]  要讓他們的門徒走
[00:09:28.840 --> 00:09:31.920]  也吩咐彼得收回刀
[00:09:31.920 --> 00:09:37.040]  現在我們看看耶穌被審的過程
[00:09:37.040 --> 00:09:42.160]  首先我們看到主耶穌被押送到阿拿
[00:09:42.160 --> 00:09:45.220]  阿拿在面前受審
[00:09:45.220 --> 00:09:47.540]  阿拿是誰呢?
[00:09:48.300 --> 00:09:53.420]  他原來是當年的大祭司,蓋亞法的岳父
[00:09:53.420 --> 00:10:00.080]  其實在舊約時代的大祭司是終身制的
[00:10:00.080 --> 00:10:06.740]  做大祭司一直做到死為止,是不能退休的
[00:10:06.740 --> 00:10:10.320]  但在耶穌的時代
[00:10:10.320 --> 00:10:16.720]  有些政治因素影響,改變了終身制的做法
[00:10:17.220 --> 00:10:20.540]  在公元6至15年
[00:10:20.540 --> 00:10:23.880]  這段期間阿拿也做過大祭司
[00:10:23.880 --> 00:10:25.920]  不過他被迫退位
[00:10:25.920 --> 00:10:26.940]  他不是退休
[00:10:26.940 --> 00:10:28.480]  只是退位
[00:10:28.480 --> 00:10:33.340]  故此在十九節提到大祭司
[00:10:33.340 --> 00:10:35.900]  也提到大祭司,其實是指阿拿
[00:10:35.900 --> 00:10:39.240]  在第十九節提到大祭司,不是指蓋亞法
[00:10:39.240 --> 00:10:44.860]  耶穌被捕之後,先送去給他審問
[00:10:45.380 --> 00:10:52.540]  我們看到阿拿雖然不是做大祭司,但仍然有權
[00:10:52.540 --> 00:10:56.640]  老人干政,不是中國獨有的
[00:10:56.640 --> 00:11:02.540]  在十九節至二十四節,我們看到大祭司阿拿
[00:11:02.540 --> 00:11:04.060]  盤問耶穌
[00:11:04.060 --> 00:11:08.680]  有關他的門徒和教導的事情
[00:11:08.680 --> 00:11:11.740]  在其他福音書
[00:11:12.780 --> 00:11:17.380]  時時記載耶穌被審問的時候,也不回答
[00:11:17.380 --> 00:11:19.440]  他時時不說話
[00:11:19.440 --> 00:11:21.480]  不過約翰記載
[00:11:21.480 --> 00:11:24.040]  是要讓我們看到耶穌是王的身份
[00:11:24.040 --> 00:11:27.380]  所以當阿拿盤問的時候,他就吩咐
[00:11:27.380 --> 00:11:30.700]  他吩咐阿拿:你為什麼要盤問我?
[00:11:30.700 --> 00:11:32.740]  你去問其他人就知道了
[00:11:32.740 --> 00:11:35.300]  正因為
[00:11:35.300 --> 00:11:37.100]  耶穌的回答
[00:11:37.100 --> 00:11:39.400]  他的態度
[00:11:39.400 --> 00:11:42.740]  不像一個犯人的態度
[00:11:43.240 --> 00:11:48.100]  二十二節我們看到耶穌被警衛打了他一巴掌
[00:11:48.100 --> 00:11:54.500]  我們也可能覺得很奇怪
[00:11:54.500 --> 00:11:59.620]  耶穌被人打了一巴掌,為什麼不轉到左臉讓他打呢?
[00:11:59.620 --> 00:12:01.940]  馬太福音
[00:12:01.940 --> 00:12:06.540]  五章四十節,耶穌是這樣教導人的,有人打你的右臉
[00:12:06.540 --> 00:12:08.840]  連左臉也讓他打吧
[00:12:10.640 --> 00:12:13.720]  不知道是不是這個人打他左臉,他手就不用轉了
[00:12:13.720 --> 00:12:20.880]  其實耶穌沒有轉臉讓他打,反而他質問警衛
[00:12:20.880 --> 00:12:22.680]  如果我說錯了
[00:12:22.680 --> 00:12:24.720]  那你可以指出我的錯處
[00:12:24.720 --> 00:12:27.020]  如果說得對,你為什麼要打我?
[00:12:27.020 --> 00:12:35.220]  很多神學家有時解釋聖經很喜歡按照字面的意義
[00:12:35.220 --> 00:12:37.260]  盡力去解釋
[00:12:37.260 --> 00:12:39.320]  盡力去解釋主耶穌
[00:12:39.580 --> 00:12:41.360]  對馬太福音的教訓
[00:12:41.360 --> 00:12:42.380]  解釋
[00:12:42.380 --> 00:12:45.200]  基督徒為什麼
[00:12:45.200 --> 00:12:48.780]  被人打右臉要轉到左臉讓他打
[00:12:48.780 --> 00:12:55.960]  事實上我不是很認為我們需要太過按字面意義去解釋
[00:12:55.960 --> 00:12:58.260]  馬太福音五章四十節的教導
[00:12:58.260 --> 00:13:03.380]  因為耶穌很可能是用誇張法去教導那些門徒
[00:13:03.380 --> 00:13:07.980]  不可向欺負你的人報復
[00:13:10.560 --> 00:13:16.440]  登山寶訓的教訓是要糾正當時的人有一種報復心態
[00:13:16.440 --> 00:13:21.320]  是要以眼還眼以牙還牙的錯誤教導
[00:13:21.320 --> 00:13:25.920]  而主耶穌教導我們是要學習描述
[00:13:25.920 --> 00:13:33.080]  所以誇張一點,有人打你右臉就轉到左臉讓他打
[00:13:36.420 --> 00:13:41.540]  其實當耶穌受審的時候我們看到他沒有轉另一面讓人打
[00:13:41.540 --> 00:13:48.200]  可能有人說耶穌是王,王是不用轉的,我們是門徒,門徒就應該轉
[00:13:48.200 --> 00:13:50.500]  不過
[00:13:50.500 --> 00:13:52.560]  在仕途行轉
[00:13:52.560 --> 00:13:54.860]  保羅
[00:13:54.860 --> 00:13:58.180]  也曾經被大祭司審過
[00:13:58.180 --> 00:14:01.260]  也被警衛打過
[00:14:03.820 --> 00:14:06.380]  保羅也沒有轉另一面讓人打
[00:14:06.380 --> 00:14:10.720]  他反而是責備審問他的人
[00:14:10.720 --> 00:14:13.800]  你這粉色的牆上帝要擊打你
[00:14:13.800 --> 00:14:16.880]  你坐在那裡時根據法律審判我
[00:14:16.880 --> 00:14:20.200]  而你竟違背法律吩咐他們打我
[00:14:20.200 --> 00:14:25.580]  仕途行轉23章3節,很清楚的記載
[00:14:25.580 --> 00:14:30.440]  所以當我們有心去進行聖經教導的時候
[00:14:30.960 --> 00:14:36.340]  我們要做好一個功夫,就是要小心理解聖經的教導
[00:14:36.340 --> 00:14:41.700]  否則自己可能無端端捱打受苦
[00:14:41.700 --> 00:14:46.820]  基督徒是可以受苦的,不過就不需要自己去找苦來受
[00:14:46.820 --> 00:14:56.560]  在28-38節裡面,我們看到耶穌在比拉多面前受審
[00:14:58.100 --> 00:15:01.160]  在比拉多的審訊裡面,我們可以看到
[00:15:01.160 --> 00:15:06.800]  比拉多是不相信耶穌有謀反羅馬的罪
[00:15:06.800 --> 00:15:13.960]  我相信比拉多也是知道的,知道一些有關耶穌的事
[00:15:13.960 --> 00:15:16.020]  知道耶穌沒有軍隊
[00:15:16.020 --> 00:15:19.860]  知道耶穌沒有散播反羅馬的教導
[00:15:19.860 --> 00:15:27.020]  一個像耶穌這樣沒有軍隊沒有武器的人,是不可能搞革命的
[00:15:28.300 --> 00:15:34.440]  所以在31節,他也不想審訊耶穌,對猶太人說你們自己把他帶走
[00:15:34.440 --> 00:15:40.080]  不要來煩我,按照你們自己的法律去審判他就行了
[00:15:40.080 --> 00:15:44.180]  可惜猶太人一定要耶穌死
[00:15:44.180 --> 00:15:50.840]  而他們沒有判人死的權利,所以他們逼迫比拉多
[00:15:50.840 --> 00:15:52.880]  一定要審訊耶穌
[00:15:52.880 --> 00:15:57.740]  在33-38節的審訊當中
[00:15:58.000 --> 00:16:00.300]  耶穌承認祂自己是王
[00:16:00.300 --> 00:16:02.600]  並且告訴比拉多
[00:16:02.600 --> 00:16:04.400]  也告訴我們
[00:16:04.400 --> 00:16:06.960]  我的國度不屬於這個世界
[00:16:06.960 --> 00:16:11.560]  如果我的國度屬於這個世界,我的臣民一定為我征戰
[00:16:11.560 --> 00:16:14.640]  使我不至於落在猶太人的手裡
[00:16:14.640 --> 00:16:15.660]  不
[00:16:15.660 --> 00:16:17.460]  我的國度
[00:16:17.460 --> 00:16:19.760]  不屬於這個世界
[00:16:19.760 --> 00:16:24.120]  主耶穌在這裡宣告讓我們明白
[00:16:24.620 --> 00:16:29.480]  天國和世界是兩個完全不同的國度
[00:16:29.480 --> 00:16:33.580]  天國是一個屬靈的國度
[00:16:33.580 --> 00:16:36.660]  屬靈的天國是永恆的
[00:16:36.660 --> 00:16:39.720]  耶穌就是天國的王
[00:16:39.720 --> 00:16:44.080]  其實我們每一個人的靈魂都是永恆的
[00:16:44.080 --> 00:16:49.460]  在世界上,只要我們接納耶穌的王權
[00:16:49.460 --> 00:16:52.260]  我們就可以成為天國的子民
[00:16:53.540 --> 00:16:57.640]  世界和天國的分別就在於進入了
[00:16:57.640 --> 00:16:59.440]  天國的子民
[00:16:59.440 --> 00:17:03.540]  是活在一個永恆快樂的狀態
[00:17:03.540 --> 00:17:09.680]  在天國裡面,我們和耶穌和天父的關係是很密切的
[00:17:09.680 --> 00:17:13.780]  和所有天國子民的關係是充滿愛的
[00:17:13.780 --> 00:17:16.080]  不過人
[00:17:16.080 --> 00:17:18.120]  一定要在
[00:17:18.120 --> 00:17:20.680]  在生的日子
[00:17:20.680 --> 00:17:23.500]  仍然生存在世界的時候
[00:17:24.520 --> 00:17:26.820]  才有機會進入天國
[00:17:26.820 --> 00:17:31.180]  我們要在生前做好這個決定
[00:17:31.180 --> 00:17:36.280]  做好接受耶穌的決定
[00:17:36.280 --> 00:17:39.620]  一旦我們死了,就沒有了這個機會
[00:17:39.620 --> 00:17:45.260]  耶穌除了講及天國的真理之外
[00:17:45.260 --> 00:17:50.380]  祂也講到另外一樣東西,祂說我的使命是為真理作證
[00:17:50.380 --> 00:17:52.680]  我為此而生
[00:17:52.940 --> 00:17:54.480]  也為此來到世上
[00:17:54.480 --> 00:17:57.040]  凡是屬於真理的人
[00:17:57.040 --> 00:17:58.580]  一定聽我的話
[00:17:58.580 --> 00:18:04.460]  在約翰福音的序言裡面,其實也提到耶穌的使命
[00:18:04.460 --> 00:18:07.540]  在約翰福音一章十四字說
[00:18:07.540 --> 00:18:09.080]  道成為人
[00:18:09.080 --> 00:18:10.860]  住在我們當中
[00:18:10.860 --> 00:18:14.200]  充滿著恩典和真理
[00:18:14.200 --> 00:18:17.780]  在整個審判過程當中
[00:18:17.780 --> 00:18:22.380]  耶穌向彼拉多見證了真理
[00:18:22.900 --> 00:18:25.980]  其實也是想將恩典給他
[00:18:25.980 --> 00:18:28.280]  但是彼拉多
[00:18:28.280 --> 00:18:29.820]  不要真理
[00:18:29.820 --> 00:18:33.140]  他向猶太人屈服
[00:18:33.140 --> 00:18:34.940]  為什麼呢?
[00:18:34.940 --> 00:18:37.240]  我想至少有兩個原因
[00:18:37.240 --> 00:18:42.360]  首先,彼拉多本身不是一個熱愛真理的人
[00:18:42.360 --> 00:18:46.700]  他做決定是以自我的利益
[00:18:46.700 --> 00:18:48.500]  作出發
[00:18:48.500 --> 00:18:50.300]  而不會理會
[00:18:50.300 --> 00:18:52.340]  其他人的生命
[00:18:53.880 --> 00:18:56.940]  第二個原因是由於政治上的原因
[00:18:56.940 --> 00:19:00.020]  他不想得罪猶太人
[00:19:00.020 --> 00:19:03.600]  當時是逾越節
[00:19:03.600 --> 00:19:05.140]  逾越節期間
[00:19:05.140 --> 00:19:07.700]  耶路撒冷來了很多人
[00:19:07.700 --> 00:19:09.740]  很多人從不同的地方
[00:19:09.740 --> 00:19:13.340]  都去到耶路撒冷守節
[00:19:13.340 --> 00:19:15.380]  猶太人也有其他
[00:19:15.380 --> 00:19:18.200]  信猶太教的人
[00:19:18.200 --> 00:19:21.780]  如果大祭司和猶太教的領袖
[00:19:22.040 --> 00:19:24.860]  煽動那些人暴動的話
[00:19:24.860 --> 00:19:28.180]  對彼拉多的官運
[00:19:28.180 --> 00:19:29.980]  就有很大的影響
[00:19:29.980 --> 00:19:36.380]  耶穌當時只是一個直直無名的猶太小民
[00:19:36.380 --> 00:19:38.940]  殺錯了他也無所謂
[00:19:38.940 --> 00:19:42.520]  不會影響自己的前程
[00:19:42.520 --> 00:19:44.060]  但是如果
[00:19:44.060 --> 00:19:46.880]  在那個時間猶太人暴動就很麻煩
[00:19:46.880 --> 00:19:48.660]  所以
[00:19:48.660 --> 00:19:51.740]  彼拉多就選擇向猶太人屈服
[00:19:53.020 --> 00:19:55.580]  彼拉多的選擇代表了世界上
[00:19:55.580 --> 00:19:57.620]  很多暴君的選擇
[00:19:57.620 --> 00:19:59.920]  他們是講強權
[00:19:59.920 --> 00:20:01.720]  不講真理的選擇
[00:20:01.720 --> 00:20:04.020]  真理
[00:20:04.020 --> 00:20:05.560]  在這個世界上
[00:20:05.560 --> 00:20:08.120]  真的不是一件受歡迎的商品
[00:20:08.120 --> 00:20:10.420]  所以耶穌曾經說
[00:20:10.420 --> 00:20:11.960]  那通向
[00:20:11.960 --> 00:20:13.760]  生命的門
[00:20:13.760 --> 00:20:15.040]  是多麼窄
[00:20:15.040 --> 00:20:17.080]  路是多麼難走
[00:20:17.080 --> 00:20:18.360]  找到的人
[00:20:18.360 --> 00:20:19.380]  也都是
[00:20:19.380 --> 00:20:20.160]  很少
[00:20:21.700 --> 00:20:24.520]  主耶穌是天國的王
[00:20:24.520 --> 00:20:26.820]  他吩咐門徒
[00:20:26.820 --> 00:20:28.360]  和不同的人
[00:20:28.360 --> 00:20:29.640]  去做事
[00:20:29.640 --> 00:20:33.220]  我們有沒有在我們的心裡面
[00:20:33.220 --> 00:20:35.280]  是奉耶穌做王
[00:20:35.280 --> 00:20:36.040]  去
[00:20:36.040 --> 00:20:36.800]  進行
[00:20:36.800 --> 00:20:38.340]  耶穌的吩咐呢
[00:20:38.340 --> 00:20:42.960]  我們看見主耶穌在猶太教的領袖
[00:20:42.960 --> 00:20:46.020]  面前和在羅馬總督面前
[00:20:46.020 --> 00:20:47.820]  為真理
[00:20:47.820 --> 00:20:48.840]  作見證
[00:20:50.120 --> 00:20:52.940]  我們又願不願意為主
[00:20:52.940 --> 00:20:54.480]  作見證
[00:20:54.480 --> 00:20:56.780]  帶領其他人
[00:20:56.780 --> 00:20:58.320]  認識真理
[00:20:58.320 --> 00:20:59.860]  認識耶穌
[00:20:59.860 --> 00:21:01.640]  接待耶穌
[00:21:01.640 --> 00:21:03.700]  而成為天國的子民
[00:21:03.700 --> 00:21:10.600]  在我當中如果有未信主的朋友
[00:21:10.600 --> 00:21:12.400]  我希望從《約翰福音》裡面
[00:21:12.400 --> 00:21:13.940]  我們可以看到
[00:21:13.940 --> 00:21:17.000]  耶穌真是天國的王
[00:21:17.000 --> 00:21:19.820]  是會帶給信徒的人
[00:21:20.340 --> 00:21:21.360]  永恆的生命
[00:21:21.360 --> 00:21:24.940]  並且在世上有豐盛的人生
[00:21:24.940 --> 00:21:30.300]  我鼓勵你這個星期五和星期日繼續了解
[00:21:30.300 --> 00:21:32.860]  耶穌是為我們受苦
[00:21:32.860 --> 00:21:34.160]  為我們受死
[00:21:34.160 --> 00:21:35.180]  然後復活
[00:21:35.180 --> 00:21:37.480]  帶給我們有永生的把握
[00:21:37.480 --> 00:21:39.780]  我們一起祈禱
[00:21:39.780 --> 00:21:47.460]  親愛的主耶穌感謝祢留下了一個為真理作見證的榜樣
[00:21:48.240 --> 00:21:52.080]  求主加添給我們有追求天上榮耀的心
[00:21:52.080 --> 00:21:55.920]  幫助我們有機會在未信主的人面前
[00:21:55.920 --> 00:21:57.960]  為真理作見證
[00:21:57.960 --> 00:22:00.260]  帶領他們進入天國
[00:22:00.260 --> 00:22:02.820]  奉耶穌基督的名祈禱
[00:22:02.820 --> 00:22:03.840]  阿們
