
[00:00:00.000 --> 00:00:02.000]  領職為平安
[00:03:11.060 --> 00:03:14.580]  有一份訪問是王維仁博士
[00:03:14.580 --> 00:03:20.100]  他論到原生家庭對個人的影響
[00:03:20.100 --> 00:03:22.900]  我看了很長的訪問
[00:03:22.900 --> 00:03:25.140]  我看了很多次
[00:03:25.140 --> 00:03:27.340]  我覺得很有意思
[00:03:27.340 --> 00:03:29.740]  我過往也提過一點
[00:03:29.740 --> 00:03:32.580]  但是今天我很感動
[00:03:32.580 --> 00:03:36.780]  再詳細跟大家再分享
[00:03:36.780 --> 00:03:41.820]  以及實際透過一些個案和見證
[00:03:41.820 --> 00:03:43.940]  來跟大家分享一下
[00:03:43.940 --> 00:03:47.980]  以下是參考王博士他的訪問
[00:03:47.980 --> 00:03:50.420]  以及我自己的體會
[00:03:50.420 --> 00:03:54.260]  跟大家有一點點滴的分享
[00:03:54.260 --> 00:03:56.900]  原生的突破
[00:03:56.900 --> 00:04:01.900]  原生家庭英文是family of origin
[00:04:01.900 --> 00:04:06.780]  生是指生長的環境
[00:04:06.780 --> 00:04:12.580]  就是說我們從小長大父母的家庭
[00:04:12.580 --> 00:04:17.740]  原生的家庭對每一個人有非常大的影響
[00:04:17.740 --> 00:04:21.740]  因為它影響到我們人格的成長
[00:04:21.740 --> 00:04:25.980]  人際關係 事業 家庭
[00:04:25.980 --> 00:04:31.740]  甚至影響到你為什麼會愛上某一種人
[00:04:31.740 --> 00:04:36.220]  都有非常有趣的研究
[00:04:36.220 --> 00:04:42.620]  為什麼我們要重新去了解我們的原生家庭呢
[00:04:42.620 --> 00:04:46.580]  因為原生家庭影響我們成長
[00:04:46.580 --> 00:04:49.660]  塑造我們這個人
[00:04:49.660 --> 00:04:51.660]  而我們的生命
[00:04:51.660 --> 00:04:56.540]  其實是每一天不斷地影響我們的兒女
[00:04:56.540 --> 00:04:59.420]  同意嗎
[00:04:59.420 --> 00:05:05.020]  大兄姊妹 你有沒有一些原生家庭帶給你的包袱
[00:05:05.020 --> 00:05:07.660]  我也有
[00:05:07.660 --> 00:05:09.900]  你想不想脫離它
[00:05:09.900 --> 00:05:12.060]  可能跟了你和我很多年
[00:05:12.060 --> 00:05:14.580]  其實你也知道是不好的
[00:05:14.580 --> 00:05:16.620]  你很想脫離它
[00:05:16.620 --> 00:05:22.180]  我們今天要一起來探討一下
[00:05:22.180 --> 00:05:24.780]  在我們成長的過程裡面
[00:05:24.780 --> 00:05:28.940]  父母是否經常鼓勵我們要乖
[00:05:28.940 --> 00:05:30.900]  你是不是這樣教你的子女
[00:05:30.900 --> 00:05:33.780]  乖 聽話
[00:05:33.780 --> 00:05:36.340]  旁邊的小B很乖
[00:05:36.340 --> 00:05:37.420]  其實代表什麼
[00:05:37.420 --> 00:05:40.580]  他很聽話 是不是這樣
[00:05:40.580 --> 00:05:42.980]  我們中國的文化
[00:05:42.980 --> 00:05:45.180]  乖是很重要
[00:05:45.180 --> 00:05:48.940]  我們很喜歡孩子有乖
[00:05:48.940 --> 00:05:51.500]  即是有正面的情緒
[00:05:51.500 --> 00:05:56.500]  不太喜歡他有負面的情緒
[00:05:56.500 --> 00:05:59.540]  所以其實孩子們
[00:05:59.540 --> 00:06:03.740]  很難有機會表達他內心
[00:06:03.740 --> 00:06:05.660]  真正的想法
[00:06:05.660 --> 00:06:08.100]  因為他不敢說不好
[00:06:08.100 --> 00:06:10.740]  怕父母也不喜歡
[00:06:10.740 --> 00:06:12.900]  其實我們作為父母
[00:06:12.900 --> 00:06:17.300]  可以嘗試用一些正確教他們
[00:06:17.300 --> 00:06:19.820]  用一些正確的方法
[00:06:19.820 --> 00:06:22.780]  來表達他自己的感受
[00:06:22.780 --> 00:06:29.260]  甚至就算他們表達一些負面不同意
[00:06:29.260 --> 00:06:31.060]  是可以的
[00:06:31.060 --> 00:06:35.020]  這樣我們才能夠真正聆聽到
[00:06:35.020 --> 00:06:37.100]  他內心的世界
[00:06:37.100 --> 00:06:42.660]  真正認識到你的孩子
[00:06:42.660 --> 00:06:46.620]  但有時候我們在家裡面排第幾
[00:06:46.620 --> 00:06:49.460]  都影響我們成長的
[00:06:49.460 --> 00:06:52.620]  我們當中有沒有做阿大
[00:06:52.620 --> 00:06:54.860]  即是大哥 大姐的有沒有
[00:06:54.860 --> 00:06:57.820]  給我看看 都有
[00:06:57.820 --> 00:07:00.940]  有沒有在中間的
[00:07:00.940 --> 00:07:03.420]  都有
[00:07:03.420 --> 00:07:04.700]  有沒有在最小的
[00:07:04.700 --> 00:07:05.820]  拉兒子拉女兒的
[00:07:05.820 --> 00:07:07.180]  都有
[00:07:07.180 --> 00:07:09.260]  我也是拉女兒
[00:07:09.260 --> 00:07:11.260]  不是絕對
[00:07:11.260 --> 00:07:12.980]  但有可能是這樣
[00:07:12.980 --> 00:07:16.060]  如果你處於那個次序
[00:07:16.060 --> 00:07:19.940]  老大的成就和責任感
[00:07:19.940 --> 00:07:21.660]  都是比較強的
[00:07:21.660 --> 00:07:22.660]  同意嗎
[00:07:22.660 --> 00:07:24.700]  老大那些
[00:07:24.700 --> 00:07:27.140]  所以老大的功課
[00:07:27.140 --> 00:07:28.860]  總括來說
[00:07:28.860 --> 00:07:31.140]  都是比較好的
[00:07:31.140 --> 00:07:32.780]  老二呢
[00:07:32.780 --> 00:07:36.620]  看到功課的角色被哥哥搶了
[00:07:36.620 --> 00:07:37.540]  那他怎樣
[00:07:37.540 --> 00:07:39.180]  老二怎樣
[00:07:39.180 --> 00:07:40.940]  他就會發展出
[00:07:40.940 --> 00:07:43.700]  他的運動很厲害
[00:07:43.700 --> 00:07:46.500]  老三一看
[00:07:46.500 --> 00:07:49.260]  大哥的功課被他搶了
[00:07:49.260 --> 00:07:51.340]  運動好被老二搶了
[00:07:51.340 --> 00:07:52.740]  他甚麼都不行
[00:07:52.740 --> 00:07:54.660]  第三個那怎樣
[00:07:54.660 --> 00:08:00.140]  他可能會變得嘴巴很甜
[00:08:00.140 --> 00:08:04.580]  用嘴甜來做生存的方式
[00:08:04.580 --> 00:08:06.140]  又或者
[00:08:06.140 --> 00:08:08.100]  變成一個很安靜
[00:08:08.100 --> 00:08:09.420]  又或者
[00:08:09.420 --> 00:08:12.660]  變成一個很壞的孩子
[00:08:12.660 --> 00:08:14.220]  因為為甚麼
[00:08:14.220 --> 00:08:18.660]  他要得到注意力
[00:08:18.660 --> 00:08:21.140]  我們當中有沒有有兩個兒女的
[00:08:21.140 --> 00:08:22.020]  有沒有
[00:08:22.020 --> 00:08:22.780]  兩個子女的
[00:08:22.780 --> 00:08:25.260]  都不少
[00:08:25.260 --> 00:08:26.340]  你有沒有發現
[00:08:26.340 --> 00:08:29.260]  通常兩個兒女的性格
[00:08:29.260 --> 00:08:31.540]  傾向都不一樣的
[00:08:31.540 --> 00:08:33.180]  都不一樣的
[00:08:33.180 --> 00:08:35.300]  小的那個呢
[00:08:35.300 --> 00:08:36.540]  小的那個呢
[00:08:36.540 --> 00:08:38.780]  是比較活潑的
[00:08:38.780 --> 00:08:41.180]  而且亦都可能
[00:08:41.180 --> 00:08:42.740]  是特別難搞的
[00:08:42.740 --> 00:08:44.580]  小的那個
[00:08:44.580 --> 00:08:47.620]  我們要明白他們想些甚麼
[00:08:47.620 --> 00:08:50.860]  有正確的幫他們疏導
[00:08:50.860 --> 00:08:53.700]  如果你排中間 剛才有人舉手
[00:08:53.700 --> 00:08:55.100]  如果你排中間的呢
[00:08:55.100 --> 00:08:56.420]  不一定是
[00:08:56.420 --> 00:08:58.340]  不過可能呢
[00:08:58.340 --> 00:09:01.100]  你會感受到沒有人注意你
[00:09:01.100 --> 00:09:04.940]  因為大哥和最小的那個都有人注意
[00:09:04.940 --> 00:09:08.100]  你可能會感受到成長的時候
[00:09:08.100 --> 00:09:09.940]  是會被忽略的
[00:09:09.940 --> 00:09:12.220]  甚至你覺得不公平
[00:09:12.220 --> 00:09:14.700]  亦都容易
[00:09:14.700 --> 00:09:18.860]  去比較和敏感
[00:09:18.860 --> 00:09:20.900]  有一句話說得挺好的
[00:09:20.900 --> 00:09:23.060]  他說Hurt people
[00:09:23.060 --> 00:09:26.180]  就會Hurt people
[00:09:26.180 --> 00:09:27.620]  意思就是說
[00:09:27.620 --> 00:09:29.980]  受傷的人
[00:09:29.980 --> 00:09:33.100]  就會容易去傷害人
[00:09:33.100 --> 00:09:34.780]  也就是說
[00:09:34.780 --> 00:09:35.980]  在原生家庭
[00:09:35.980 --> 00:09:38.580]  我們所受過的傷害
[00:09:38.580 --> 00:09:41.340]  如果沒有醫治的話
[00:09:41.340 --> 00:09:44.460]  這個人就會帶著那些
[00:09:44.460 --> 00:09:47.980]  未曾醫好的傷害
[00:09:47.980 --> 00:09:50.740]  來去傷害別人
[00:09:50.740 --> 00:09:51.820]  他自己都不知道的
[00:09:51.820 --> 00:09:53.740]  不是故意的
[00:09:53.740 --> 00:09:58.140]  一個自己身上帶著有傷的父母親
[00:09:58.140 --> 00:10:02.180]  如果不好地處理好自己呢
[00:10:02.180 --> 00:10:05.580]  父母親的自我形象
[00:10:05.580 --> 00:10:08.300]  如果都不是太健康呢
[00:10:08.300 --> 00:10:12.660]  他就容易影響下一代的兒女
[00:10:12.660 --> 00:10:17.980]  就世世代代這樣相傳
[00:10:17.980 --> 00:10:19.180]  有人說得好
[00:10:19.180 --> 00:10:21.340]  他說其實父母親
[00:10:21.340 --> 00:10:26.660]  是小孩子第一面心理的鏡子
[00:10:26.660 --> 00:10:27.900]  就是說
[00:10:27.900 --> 00:10:29.180]  其實小孩子
[00:10:29.180 --> 00:10:33.100]  他本來就不知道自己是誰
[00:10:33.100 --> 00:10:35.340]  他本來就不知道自己是誰
[00:10:35.340 --> 00:10:37.420]  但是藉著什麼呢
[00:10:37.420 --> 00:10:42.300]  藉著父母親對他發笑
[00:10:42.300 --> 00:10:44.660]  或者發怒
[00:10:44.660 --> 00:10:48.900]  來建立他自我的形象
[00:10:48.900 --> 00:10:51.500]  或者自我的觀念
[00:10:51.500 --> 00:10:52.340]  是不是
[00:10:52.340 --> 00:10:54.220]  當一個父母親
[00:10:54.220 --> 00:10:56.420]  他看到父母親對他很開心的
[00:10:56.420 --> 00:10:58.020]  做這件事
[00:10:58.020 --> 00:11:00.940]  他就知道自己會做這件事
[00:11:00.940 --> 00:11:02.180]  還有他就知道
[00:11:02.180 --> 00:11:05.060]  自己可能屬於這一類的人
[00:11:05.060 --> 00:11:07.260]  父母親經常都罵他的
[00:11:07.260 --> 00:11:10.180]  可能他就會覺得自己很沒用的
[00:11:10.180 --> 00:11:14.100]  經常都會是很自卑的一個人
[00:11:14.100 --> 00:11:17.580]  所以父母在原生家庭
[00:11:17.580 --> 00:11:20.620]  所積存的創傷
[00:11:20.620 --> 00:11:23.180]  如果沒有好地處理
[00:11:23.180 --> 00:11:25.580]  就會一直傳下去
[00:11:25.580 --> 00:11:28.180]  我們兒女的問題
[00:11:28.180 --> 00:11:29.660]  不是絕對的
[00:11:29.660 --> 00:11:34.540]  但是有可能是我們的影子
[00:11:34.540 --> 00:11:35.740]  那你說
[00:11:35.740 --> 00:11:37.220]  有點遲了
[00:11:37.220 --> 00:11:38.580]  不是
[00:11:38.580 --> 00:11:40.100]  我們現在處理都不遲
[00:11:40.100 --> 00:11:41.340]  為什麼
[00:11:41.340 --> 00:11:44.340]  因為你還在不斷和你的兒女相處
[00:11:44.340 --> 00:11:45.020]  是不是
[00:11:45.020 --> 00:11:46.620]  你還在見他們
[00:11:46.620 --> 00:11:52.860]  你甚至不斷地影響你的孫兒
[00:11:52.860 --> 00:11:54.100]  所以
[00:11:54.100 --> 00:11:58.820]  原來我們不但要認識我們的兒女
[00:11:58.820 --> 00:12:03.220]  其實我們還要認識我們自己
[00:12:03.220 --> 00:12:06.500]  先要求神醫治好我們自己
[00:12:06.500 --> 00:12:08.700]  了解我們的情緒
[00:12:08.700 --> 00:12:10.300]  什麼事情
[00:12:10.300 --> 00:12:13.780]  是讓你產生某種的反應
[00:12:13.780 --> 00:12:16.900]  因為其實我們對事
[00:12:16.900 --> 00:12:19.100]  和對人的反應
[00:12:19.100 --> 00:12:21.860]  大概就能夠形容到
[00:12:21.860 --> 00:12:25.300]  我們是一個怎樣的人
[00:12:25.300 --> 00:12:27.700]  你認不認識自己
[00:12:27.700 --> 00:12:29.300]  認識自己 有些人說
[00:12:29.300 --> 00:12:31.540]  好
[00:12:31.540 --> 00:12:36.300]  你覺得自己是屬於快的
[00:12:36.300 --> 00:12:38.220]  即是做事很爽快
[00:12:38.220 --> 00:12:40.500]  還是
[00:12:40.500 --> 00:12:43.300]  屬於很慢的那種
[00:12:43.300 --> 00:12:46.300]  真的很笨拙
[00:12:46.300 --> 00:12:48.860]  你覺得自己屬於快的
[00:12:48.860 --> 00:12:51.060]  還是屬於慢的
[00:12:51.060 --> 00:12:52.540]  還是屬於
[00:12:52.540 --> 00:12:54.940]  樣樣都有一點
[00:12:54.940 --> 00:12:56.380]  我想訪問一下
[00:12:56.380 --> 00:12:58.060]  你覺得自己是快的那種
[00:12:58.060 --> 00:13:00.660]  有沒有人覺得自己是快的
[00:13:00.660 --> 00:13:02.100]  也不少
[00:13:02.100 --> 00:13:05.740]  我也挺了解你們都是屬於那種
[00:13:05.740 --> 00:13:07.900]  你覺得自己很慢
[00:13:07.900 --> 00:13:11.300]  很淡定很自由
[00:13:11.300 --> 00:13:13.460]  你覺得自己比較慢的
[00:13:13.460 --> 00:13:15.060]  沒有嗎
[00:13:15.060 --> 00:13:16.300]  也有
[00:13:16.300 --> 00:13:18.980]  謝先生也有
[00:13:18.980 --> 00:13:20.780]  其實慢的人也很好
[00:13:20.780 --> 00:13:22.540]  好了
[00:13:22.540 --> 00:13:24.420]  兩樣都有的
[00:13:24.420 --> 00:13:26.500]  是不是全人類都是這樣
[00:13:26.500 --> 00:13:27.620]  兩樣都有
[00:13:27.620 --> 00:13:29.060]  我覺得我自己也是
[00:13:29.060 --> 00:13:29.900]  有些東西很快
[00:13:29.900 --> 00:13:31.540]  有些東西也挺慢的
[00:13:31.540 --> 00:13:33.620]  所以兩樣都會有
[00:13:33.620 --> 00:13:35.540]  現在不用舉手了
[00:13:35.540 --> 00:13:36.660]  好了
[00:13:36.660 --> 00:13:38.820]  了解一下自己挺好玩的
[00:13:38.820 --> 00:13:40.420]  你覺得自己是正面的
[00:13:40.420 --> 00:13:43.140]  還是負面的
[00:13:43.140 --> 00:13:44.740]  正面的
[00:13:44.740 --> 00:13:45.620]  是吧
[00:13:45.620 --> 00:13:46.700]  那就挺好的
[00:13:46.700 --> 00:13:49.220]  好了 你覺得自己
[00:13:49.220 --> 00:13:51.340]  容易欣賞人
[00:13:51.340 --> 00:13:53.620]  還是容易批評人
[00:13:53.620 --> 00:13:54.660]  不用你說的
[00:13:54.660 --> 00:13:56.140]  不用你舉手
[00:13:56.140 --> 00:13:56.980]  你自己想一想
[00:13:56.980 --> 00:13:57.660]  好嗎
[00:13:57.660 --> 00:14:00.140]  你是屬於容易欣賞人
[00:14:00.140 --> 00:14:01.780]  還是容易批評人的
[00:14:01.780 --> 00:14:05.260]  你很有組織能力的
[00:14:05.260 --> 00:14:08.260]  還是很混亂的
[00:14:08.260 --> 00:14:09.060]  如果探訪你
[00:14:09.060 --> 00:14:11.020]  你單腳進你的房間
[00:14:11.020 --> 00:14:12.260]  也沒有位置可以站著
[00:14:12.260 --> 00:14:13.500]  不要說錯了
[00:14:13.500 --> 00:14:15.020]  我真的去過這樣的家庭
[00:14:15.020 --> 00:14:16.180]  不是我們教會
[00:14:16.180 --> 00:14:18.100]  真的去過
[00:14:18.100 --> 00:14:19.940]  所以你是屬於很有組織
[00:14:19.940 --> 00:14:22.260]  還是很混亂的
[00:14:22.260 --> 00:14:24.540]  你是屬於冷靜的
[00:14:24.540 --> 00:14:26.780]  很有冷靜
[00:14:26.780 --> 00:14:29.340]  這個問題來到
[00:14:29.340 --> 00:14:31.300]  還是屬於很衝動的
[00:14:31.300 --> 00:14:33.140]  很火爆的
[00:14:33.140 --> 00:14:36.060]  一有不對就爆發
[00:14:36.060 --> 00:14:37.500]  我這樣是真的
[00:14:37.500 --> 00:14:39.060]  我這樣是很真的
[00:14:39.060 --> 00:14:41.180]  還是這樣呢
[00:14:41.180 --> 00:14:43.020]  你是屬於
[00:14:43.020 --> 00:14:44.980]  容易接受人意見
[00:14:44.980 --> 00:14:47.780]  願意改變的人
[00:14:47.780 --> 00:14:50.700]  還是很固執的
[00:14:50.700 --> 00:14:52.540]  我想的東西絕對是對的
[00:14:52.540 --> 00:14:53.820]  你不用說的
[00:14:53.820 --> 00:14:55.500]  你絕對不用說的
[00:14:55.500 --> 00:14:57.180]  我的意見是對的
[00:14:57.180 --> 00:14:58.700]  還是那種
[00:14:58.700 --> 00:15:00.380]  開會你就看到的
[00:15:00.380 --> 00:15:03.260]  有些人真的很有趣
[00:15:03.260 --> 00:15:05.460]  很可愛的
[00:15:05.460 --> 00:15:07.700]  你覺得你跟我說話
[00:15:07.700 --> 00:15:09.980]  嘈咒人多
[00:15:09.980 --> 00:15:12.420]  別人得益處鼓勵的多
[00:15:12.420 --> 00:15:16.260]  還是不知不覺又傷害了別人
[00:15:16.260 --> 00:15:18.540]  加上不知不覺那個字比較好
[00:15:18.540 --> 00:15:21.780]  就是不知不覺傷害了別人
[00:15:21.780 --> 00:15:25.860]  知道自己的弱點和強點
[00:15:25.860 --> 00:15:27.340]  其實很重要的
[00:15:27.340 --> 00:15:29.260]  因為這個就是你和我
[00:15:29.260 --> 00:15:31.700]  你就是帶著這樣的性格
[00:15:31.700 --> 00:15:33.900]  去和你的兒女相處
[00:15:33.900 --> 00:15:35.500]  他的爸爸就是這樣
[00:15:35.500 --> 00:15:37.060]  他的媽媽就是這樣
[00:15:37.060 --> 00:15:40.540]  當然也好也不好
[00:15:40.540 --> 00:15:43.540]  認識了解自己
[00:15:43.540 --> 00:15:46.420]  就要進行一個依次的過程
[00:15:46.420 --> 00:15:48.540]  今天要探討一下
[00:15:48.540 --> 00:15:50.700]  依次的第一個步驟
[00:15:50.700 --> 00:15:55.060]  就是開始一個自我審查的過程
[00:15:55.060 --> 00:15:56.940]  先要了解一下自己
[00:15:56.940 --> 00:16:00.460]  如果我剛才所列出的代表
[00:16:00.460 --> 00:16:03.420]  你也完全不知道的
[00:16:03.420 --> 00:16:04.900]  可能你也有機會
[00:16:04.900 --> 00:16:07.620]  可以和你的親愛的弟兄姊妹聊聊天
[00:16:07.620 --> 00:16:11.140]  讓他們讓你了解一下你自己是怎樣
[00:16:11.140 --> 00:16:14.140]  了解自己之後
[00:16:14.140 --> 00:16:17.300]  需要了解自己成長的過程
[00:16:17.300 --> 00:16:24.540]  而且還要回到心理的歷程裡面
[00:16:24.540 --> 00:16:30.540]  探索一下你原生家庭到底發生了什麼事
[00:16:30.540 --> 00:16:33.900]  你自己是怎樣成長
[00:16:33.900 --> 00:16:38.180]  有沒有一些創傷其實還沒有得到醫治
[00:16:38.180 --> 00:16:39.700]  如果有
[00:16:39.700 --> 00:16:45.300]  我們就不經意中是會不覺意這樣
[00:16:45.300 --> 00:16:47.340]  來傷害了別人
[00:16:47.340 --> 00:16:50.300]  包括我們家中的兒女
[00:16:50.300 --> 00:16:53.420]  甚至周圍的人
[00:16:53.420 --> 00:16:56.060]  我們要在神的面前怎樣
[00:16:56.060 --> 00:16:58.140]  要處理的
[00:16:58.140 --> 00:17:00.780]  要處理
[00:17:00.780 --> 00:17:03.220]  有一個成人的眼光
[00:17:03.220 --> 00:17:08.540]  現在重新回到過去的創傷點
[00:17:08.540 --> 00:17:10.060]  了解一下
[00:17:10.060 --> 00:17:15.260]  過往的創傷傷害你的人
[00:17:15.260 --> 00:17:17.380]  可能他是無知的
[00:17:17.380 --> 00:17:20.380]  或者有原因底下傷害你
[00:17:20.380 --> 00:17:24.140]  要在神的面前饒恕他
[00:17:24.140 --> 00:17:28.780]  這個甚至包括我們的父母
[00:17:28.780 --> 00:17:30.700]  父母有沒有傷害過我們
[00:17:30.700 --> 00:17:33.580]  都有
[00:17:33.580 --> 00:17:37.700]  我們在神的面前重新有一個新的開始
[00:17:37.700 --> 00:17:38.500]  聖經說
[00:17:38.500 --> 00:17:40.940]  有一則聖經
[00:17:40.940 --> 00:17:42.420]  聖經說
[00:17:42.420 --> 00:17:43.380]  一起讀
[00:17:43.380 --> 00:17:46.060]  若有人在基督裡
[00:17:46.060 --> 00:17:48.940]  他就是新造的人
[00:17:48.940 --> 00:17:51.820]  舊事已過
[00:17:51.820 --> 00:17:56.260]  都變成新的了
[00:17:56.260 --> 00:17:57.900]  這個新造的人
[00:17:57.900 --> 00:18:00.540]  這個人這個字本身
[00:18:00.540 --> 00:18:03.060]  和在聖經這裡的用語
[00:18:03.060 --> 00:18:07.820]  包括了是一個創造的行動
[00:18:07.820 --> 00:18:13.460]  而且不斷在上面不斷加上去
[00:18:13.460 --> 00:18:17.740]  有不斷建造的意思
[00:18:17.740 --> 00:18:20.180]  所以新造的人信了耶穌就有了
[00:18:20.180 --> 00:18:21.980]  但不是停在那一刻
[00:18:21.980 --> 00:18:25.340]  這個新造的人不斷在聖靈裡
[00:18:25.340 --> 00:18:27.540]  不斷建造
[00:18:27.540 --> 00:18:29.060]  所以羅馬書說得好
[00:18:29.060 --> 00:18:31.700]  我們心已更新而變化
[00:18:31.700 --> 00:18:34.420]  聖靈在我們內處的生命裡
[00:18:34.420 --> 00:18:38.660]  不斷更新變化我們建造的工作
[00:18:38.660 --> 00:18:40.540]  但我們的責任是怎樣
[00:18:40.540 --> 00:18:42.900]  聖靈已經在你的生命裡
[00:18:42.900 --> 00:18:44.220]  已經在工作裡
[00:18:44.220 --> 00:18:45.540]  有沒有提醒你
[00:18:45.540 --> 00:18:47.260]  真的有
[00:18:47.260 --> 00:18:48.700]  但重點是甚麼
[00:18:48.700 --> 00:18:49.740]  我們怎樣追求
[00:18:49.740 --> 00:18:51.580]  我們今年的主題
[00:18:51.580 --> 00:18:54.380]  是要順著聖靈而行
[00:18:54.380 --> 00:18:55.660]  第一要留意
[00:18:55.660 --> 00:18:56.780]  你不留意聖靈
[00:18:56.780 --> 00:18:58.820]  他提醒你都不知道
[00:18:58.820 --> 00:19:01.180]  所以要留意
[00:19:01.180 --> 00:19:03.140]  留意了之後知道了
[00:19:03.140 --> 00:19:04.660]  就要在那裡祈禱
[00:19:04.660 --> 00:19:05.540]  立刻
[00:19:05.540 --> 00:19:08.300]  我也試過無數次
[00:19:08.300 --> 00:19:10.020]  就真的在祈禱
[00:19:10.020 --> 00:19:13.860]  而是讓聖靈給我力量
[00:19:13.860 --> 00:19:19.180]  來行祂的意思
[00:19:19.180 --> 00:19:22.100]  我們亦都可以用一些新的方法
[00:19:22.100 --> 00:19:25.660]  去取代這些不好的行為
[00:19:25.660 --> 00:19:28.020]  不斷用新的經驗
[00:19:28.020 --> 00:19:30.020]  來去取代它
[00:19:30.020 --> 00:19:32.420]  一杯乾淨的水
[00:19:32.420 --> 00:19:35.500]  如果滴了一些墨水在裡面
[00:19:35.500 --> 00:19:38.460]  你很難將墨水拿出來
[00:19:38.460 --> 00:19:39.900]  很難
[00:19:39.900 --> 00:19:46.260]  但是你可以不斷加入新的清水
[00:19:46.260 --> 00:19:49.620]  將它淡化
[00:19:49.620 --> 00:19:50.700]  行不行
[00:19:50.700 --> 00:19:51.940]  可以
