
[00:00:00.000 --> 00:00:05.640]  今天跟大家分享如何鞏固我們屬靈的根基
[00:01:49.820 --> 00:01:51.340]  當耶穌說我實實在在
[00:01:51.340 --> 00:01:52.580]  就是說很重要的
[00:01:52.580 --> 00:01:54.100]  你要pay attention 要留心
[00:01:54.100 --> 00:01:56.100]  我實實在在告訴你們
[00:01:56.100 --> 00:01:59.260]  人若不是從水和聖靈生的
[00:01:59.260 --> 00:02:02.940]  就不能進神的國
[00:02:02.940 --> 00:02:06.460]  所以我們必須要盡力去保養
[00:02:06.460 --> 00:02:09.380]  去培育 去建立
[00:02:09.380 --> 00:02:12.220]  在我們裏面屬靈的生命
[00:02:12.220 --> 00:02:14.740]  因爲有一天
[00:02:14.740 --> 00:02:15.740]  聖經說得很清楚
[00:02:15.740 --> 00:02:18.260]  我們會站在天父上帝的面前
[00:02:18.260 --> 00:02:19.940]  接受祂的審判
[00:02:19.940 --> 00:02:22.420]  羅馬書第十四章第十二章說
[00:02:22.420 --> 00:02:25.340]  這樣說來我們每一個人
[00:02:25.340 --> 00:02:26.940]  都要向神交仗
[00:02:26.940 --> 00:02:28.780]  有一天
[00:02:28.780 --> 00:02:30.220]  無論你是誰
[00:02:30.220 --> 00:02:31.500]  特別是基督徒
[00:02:31.500 --> 00:02:32.500]  有一天
[00:02:32.500 --> 00:02:36.140]  我們都要向天父上帝交仗
[00:02:36.140 --> 00:02:37.860]  所以今天和大家說
[00:02:37.860 --> 00:02:41.220]  如何能夠鞏固我們屬靈的根基
[00:02:41.220 --> 00:02:42.260]  過去一個星期
[00:02:42.260 --> 00:02:43.220]  如果你是籃球迷
[00:02:43.220 --> 00:02:44.340]  應該很excited
[00:02:44.340 --> 00:02:46.060]  有沒有籃球迷在這裏
[00:02:46.060 --> 00:02:47.460]  過去一個星期
[00:02:47.460 --> 00:02:50.380]  Miami Heat和Santorini Spurs
[00:02:50.380 --> 00:02:53.180]  勢均力敵 打到第七場
[00:02:53.180 --> 00:02:54.580]  都是相當緊湊
[00:02:54.580 --> 00:02:56.660]  所以平時看籃球很悶
[00:02:56.660 --> 00:02:59.220]  不過看這個星期就很過癮
[00:02:59.220 --> 00:03:01.380]  很excited 很開心 很快樂
[00:03:01.380 --> 00:03:04.420]  因爲這兩個差不多的球隊
[00:03:04.420 --> 00:03:08.500]  都是相當可以彼此去較量的一個球隊
[00:03:08.500 --> 00:03:10.860]  當然打球
[00:03:10.860 --> 00:03:13.900]  得勝的因素就很多
[00:03:13.900 --> 00:03:16.660]  但是如果球隊裏面的成員
[00:03:16.660 --> 00:03:19.060]  他的基本功做得不好
[00:03:19.060 --> 00:03:20.500]  我不是籃球員
[00:03:20.500 --> 00:03:23.260]  我用common sense
[00:03:23.260 --> 00:03:24.820]  如果你的基本功做得不好
[00:03:24.820 --> 00:03:26.300]  經常全球失誤
[00:03:26.300 --> 00:03:27.700]  經常投籃不準
[00:03:27.700 --> 00:03:28.620]  控球乏力
[00:03:28.620 --> 00:03:30.420]  而且沒有彈跳力
[00:03:30.420 --> 00:03:32.460]  彈跳不足
[00:03:32.460 --> 00:03:36.300]  我相信這隊球隊很難贏球
[00:03:36.300 --> 00:03:38.900]  是輸的機會多
[00:03:38.900 --> 00:03:43.740]  所以無論你的球隊多麼強勁
[00:03:43.740 --> 00:03:46.420]  當每一季他們扎分的時候
[00:03:46.420 --> 00:03:50.740]  必須要不斷操練他們的基本功
[00:03:50.740 --> 00:03:52.260]  要不然你參加這些扎分
[00:03:52.260 --> 00:03:53.500]  都是做那些東西
[00:03:53.500 --> 00:03:54.860]  全球投籃
[00:03:54.860 --> 00:03:55.940]  彈跳力
[00:03:55.940 --> 00:03:57.940]  如何去加強自己的彈跳力
[00:03:57.940 --> 00:03:59.660]  不要全球失誤
[00:03:59.660 --> 00:04:01.660]  不要打不知去哪裏
[00:04:01.660 --> 00:04:05.420]  這是很基本的方法
[00:04:05.420 --> 00:04:07.140]  每一個球隊都要練
[00:04:07.140 --> 00:04:08.180]  冠軍隊伍都要練
[00:04:08.180 --> 00:04:10.540]  失敗的更加要練
[00:04:10.540 --> 00:04:14.860]  同樣如果我們要鞏固我們屬齡的生命的話
[00:04:14.860 --> 00:04:17.900]  也必須要不斷去操練我們的基本功
[00:04:17.900 --> 00:04:18.780]  無論你是誰
[00:04:18.780 --> 00:04:20.700]  無論你是耶穌半年
[00:04:20.700 --> 00:04:21.260]  一年
[00:04:21.260 --> 00:04:21.660]  五年
[00:04:21.660 --> 00:04:21.940]  十年
[00:04:21.940 --> 00:04:22.500]  二十年
[00:04:22.500 --> 00:04:24.420]  甚至我做牧師
[00:04:24.420 --> 00:04:27.540]  仍然需要去操練這些基本功
[00:04:27.540 --> 00:04:30.100]  所以今天和大家講四個基本功
[00:04:30.100 --> 00:04:34.100]  第一個是要培養慣性的祈禱
[00:04:34.100 --> 00:04:38.300]  耶穌基督是誰
[00:04:38.300 --> 00:04:40.260]  耶穌基督是誰
[00:04:40.260 --> 00:04:40.980]  很簡單的問題
[00:04:40.980 --> 00:04:41.780]  大家都知道
[00:04:41.780 --> 00:04:43.340]  神的兒子
[00:04:43.340 --> 00:04:46.900]  耶穌基督的兒子就是神
[00:04:46.900 --> 00:04:49.980]  那耶穌還需要去祈禱嗎
[00:04:49.980 --> 00:04:50.860]  What do you think
[00:04:50.860 --> 00:04:52.180]  耶穌是神的兒子
[00:04:52.180 --> 00:04:53.100]  耶穌是神來的
[00:04:53.100 --> 00:04:56.060]  他還需要去祈禱嗎
[00:04:56.060 --> 00:04:56.900]  應該不用吧
[00:04:56.900 --> 00:04:58.100]  他也是神
[00:04:58.100 --> 00:05:00.460]  祈什麼祈
[00:05:00.460 --> 00:05:02.220]  我們看看聖經怎麼說
[00:05:02.220 --> 00:05:03.100]  聖經說
[00:05:03.100 --> 00:05:05.340]  第二天一早
[00:05:05.340 --> 00:05:06.420]  天還沒亮
[00:05:06.420 --> 00:05:07.420]  Early in the morning
[00:05:07.420 --> 00:05:08.220]  還沒天亮
[00:05:08.220 --> 00:05:09.300]  耶穌就起來
[00:05:09.300 --> 00:05:11.820]  離開屋子到一個偏僻的地方去
[00:05:11.820 --> 00:05:16.140]  在那裏祈禱
[00:05:16.140 --> 00:05:17.420]  耶穌雖然是神的兒子
[00:05:17.420 --> 00:05:18.580]  耶穌雖然是神
[00:05:18.580 --> 00:05:20.420]  但是聖經告訴我們
[00:05:20.420 --> 00:05:23.020]  他仍然要去祈禱
[00:05:23.020 --> 00:05:25.540]  他向天父祈禱
[00:05:25.540 --> 00:05:26.900]  當然他是神的兒子
[00:05:26.900 --> 00:05:28.260]  所以我在想
[00:05:28.260 --> 00:05:30.460]  耶穌向天父祈禱說了什麼
[00:05:30.460 --> 00:05:32.060]  他不是凡事都知道的嗎
[00:05:32.060 --> 00:05:33.300]  凡事都能
[00:05:33.300 --> 00:05:35.500]  他有神的屬性
[00:05:35.500 --> 00:05:37.300]  所以我相信耶穌的祈禱
[00:05:37.300 --> 00:05:38.580]  和你和我的祈禱
[00:05:38.580 --> 00:05:41.060]  可能重點有些不同
[00:05:41.060 --> 00:05:41.940]  你和我的祈禱
[00:05:41.940 --> 00:05:43.860]  重點是求神幫我們
[00:05:43.860 --> 00:05:45.020]  求神指引我們
[00:05:45.020 --> 00:05:47.660]  求神給我們東西
[00:05:47.660 --> 00:05:50.500]  這個通常我們叫祈禱的重點
[00:05:50.500 --> 00:05:53.420]  但是耶穌的祈禱我相信是
[00:05:53.420 --> 00:05:57.060]  要和神保持一個親密的關係
[00:05:57.060 --> 00:05:58.980]  多點和神聊天
[00:05:58.980 --> 00:06:01.940]  因爲這樣能夠令天父開心
[00:06:01.940 --> 00:06:03.820]  禮拜三我們教廣東宮
[00:06:03.820 --> 00:06:05.420]  有禱告有敬拜
[00:06:05.420 --> 00:06:06.980]  然後纔開會
[00:06:06.980 --> 00:06:09.260]  今天禮拜三我們有一個同工和我們分享
[00:06:09.260 --> 00:06:10.780]  一個很愉快的經驗
[00:06:10.780 --> 00:06:11.900]  什麼經驗呢
[00:06:11.900 --> 00:06:13.220]  一家人
[00:06:13.220 --> 00:06:15.740]  男女老少去度假
[00:06:15.740 --> 00:06:17.060]  很開心
[00:06:17.060 --> 00:06:18.660]  老婆子女
[00:06:18.660 --> 00:06:21.260]  和孫子一起度假
[00:06:21.260 --> 00:06:22.820]  孫子就糟糕了
[00:06:22.820 --> 00:06:23.260]  爲什麼呢
[00:06:23.260 --> 00:06:24.220]  其實不是糟糕
[00:06:24.220 --> 00:06:25.300]  很開心
[00:06:25.300 --> 00:06:27.180]  不過不能晚回家
[00:06:27.180 --> 00:06:28.460]  小朋友要早睡
[00:06:28.460 --> 00:06:29.460]  孫子八點多
[00:06:29.460 --> 00:06:31.220]  還沒到九點回到酒店
[00:06:31.220 --> 00:06:33.220]  太太當然很開心
[00:06:33.220 --> 00:06:34.580]  弄孫子爲樂
[00:06:34.580 --> 00:06:38.420]  女婿當然喜歡打遊戲
[00:06:38.420 --> 00:06:41.460]  我就看電視
[00:06:41.460 --> 00:06:45.460]  我徵求過女婿同意
[00:06:45.460 --> 00:06:46.220]  對不起
[00:06:46.220 --> 00:06:49.540]  我沒徵求過女婿同意
[00:06:49.540 --> 00:06:51.380]  I am sorry
[00:06:51.380 --> 00:06:52.780]  不過他就說
[00:06:52.780 --> 00:06:57.420]  我就和我女兒去酒店的大堂聊天
[00:06:57.420 --> 00:06:58.260]  聊完天
[00:06:58.260 --> 00:06:59.860]  聊了一個多小時回來之後
[00:06:59.860 --> 00:07:00.900]  他和我們分享
[00:07:00.900 --> 00:07:01.660]  很開心
[00:07:01.660 --> 00:07:04.220]  原來已經很久了
[00:07:04.220 --> 00:07:06.100]  很久沒能和我女兒
[00:07:06.100 --> 00:07:11.020]  坐下面對面聊天
[00:07:11.020 --> 00:07:12.700]  我相信我們中東里面做父母
[00:07:12.700 --> 00:07:15.180]  包括我自己在內
[00:07:15.180 --> 00:07:17.060]  都很希望事童可以聊聊天
[00:07:17.060 --> 00:07:17.980]  不需要聊太多
[00:07:17.980 --> 00:07:19.060]  講幾句
[00:07:19.060 --> 00:07:21.820]  甚至我代表很多家長說
[00:07:21.820 --> 00:07:23.100]  我們很希望我們的小朋友
[00:07:23.100 --> 00:07:24.860]  每天打個電話回來
[00:07:24.860 --> 00:07:26.380]  Again 不需要講太多
[00:07:26.380 --> 00:07:27.660]  講一下你的近況
[00:07:27.660 --> 00:07:30.300]  情況怎麼樣
[00:07:30.300 --> 00:07:33.020]  因爲我們關心大家
[00:07:33.020 --> 00:07:35.140]  天父上帝都是一樣
[00:07:35.140 --> 00:07:38.460]  天父上帝是很想多點和我們聊天
[00:07:38.460 --> 00:07:39.300]  因爲他愛我們
[00:07:39.300 --> 00:07:40.820]  他關心我們
[00:07:40.820 --> 00:07:43.500]  他不希望每次我們找到他的時候
[00:07:43.500 --> 00:07:44.940]  都是拿東西
[00:07:44.940 --> 00:07:46.500]  當然他不介意
[00:07:46.500 --> 00:07:48.180]  天父上帝愛我們
[00:07:48.180 --> 00:07:50.020]  但是想想我們的土狗
[00:07:50.020 --> 00:07:52.380]  每次都是要問神拿東西纔有需要
[00:07:52.380 --> 00:07:53.060]  有問題
[00:07:53.060 --> 00:07:53.780]  有難處
[00:07:53.780 --> 00:07:54.580]  不知道怎麼辦
[00:07:54.580 --> 00:07:57.340]  祈禱 祈禱 祈禱
[00:07:57.340 --> 00:07:58.340]  平時沒事的時候
[00:07:58.340 --> 00:08:00.820]  我們很少土狗
[00:08:00.820 --> 00:08:03.580]  Again 天父上帝不介意
[00:08:03.580 --> 00:08:06.780]  但是祂想找的是什麼
[00:08:06.780 --> 00:08:09.460]  祂能夠和我們多點交談
[00:08:09.460 --> 00:08:12.100]  有一個緊密的關係
[00:08:12.100 --> 00:08:14.420]  所以我說慣性的祈禱
[00:08:14.420 --> 00:08:16.620]  其實我們可以培養
[00:08:16.620 --> 00:08:18.860]  事事祈禱
[00:08:18.860 --> 00:08:20.740]  借飯祈禱
[00:08:20.740 --> 00:08:23.140]  不需要一定是一個例行公事
[00:08:23.140 --> 00:08:24.540]  對我們很多基督徒來說
[00:08:24.540 --> 00:08:25.900]  借飯祈禱是例行公事
[00:08:25.900 --> 00:08:27.460]  但是可以不是例行公事
[00:08:27.460 --> 00:08:28.060]  有沒有試過
[00:08:28.060 --> 00:08:29.500]  忽然間你的太太也好
[00:08:29.500 --> 00:08:30.420]  家人也好
[00:08:30.420 --> 00:08:31.500]  擺碗飯在你面前
[00:08:31.500 --> 00:08:33.420]  你聞到飯香
[00:08:33.420 --> 00:08:34.940]  有沒有這種經驗
[00:08:34.940 --> 00:08:35.620]  有沒有同事說
[00:08:35.620 --> 00:08:37.540]  天父我的飯好香
[00:08:37.540 --> 00:08:40.020]  可能太久沒喫飯了
[00:08:40.020 --> 00:08:41.340]  雖然是青菜
[00:08:41.340 --> 00:08:43.420]  不是什麼雞心翅肚
[00:08:43.420 --> 00:08:45.460]  但是這些菜好甜
[00:08:45.460 --> 00:08:47.180]  原來烚菜這麼好喫
[00:08:47.180 --> 00:08:48.300]  天父真是感謝你
[00:08:48.300 --> 00:08:52.380]  我能夠享受這些飲食
[00:08:52.380 --> 00:08:53.820]  我不知道大家借飯祈禱的時候
[00:08:53.820 --> 00:08:55.860]  會不會說這樣的話
[00:08:55.860 --> 00:08:57.380]  因爲我們教小朋友祈禱
[00:08:57.380 --> 00:08:58.540]  我謝主賜我飲食
[00:08:58.540 --> 00:08:59.420]  保我平安
[00:08:59.420 --> 00:09:00.060]  阿門
[00:09:00.060 --> 00:09:02.700]  這樣就完了
[00:09:02.700 --> 00:09:04.900]  祈禱可以是這麼靈活
[00:09:04.900 --> 00:09:07.740]  你每天上班的時候
[00:09:07.740 --> 00:09:09.780]  不需要經常聽音樂
[00:09:09.780 --> 00:09:10.820]  可以和師父說
[00:09:10.820 --> 00:09:12.900]  今天我有什麼要做
[00:09:12.900 --> 00:09:13.940]  我有什麼煩惱
[00:09:13.940 --> 00:09:15.220]  回到公司很害怕見到哪個人
[00:09:15.220 --> 00:09:16.900]  我怎麼辦
[00:09:16.900 --> 00:09:18.220]  有什麼我想今天做得到
[00:09:18.220 --> 00:09:20.100]  但是我不知道能不能夠
[00:09:20.100 --> 00:09:22.340]  有什麼辦法
[00:09:22.340 --> 00:09:24.980]  弟兄姊妹你明白我說什麼嗎
[00:09:24.980 --> 00:09:26.180]  其實天父上來很多時候
[00:09:26.180 --> 00:09:29.380]  很想和我們商量事情
[00:09:29.380 --> 00:09:30.860]  就算你知道怎麼做也好
[00:09:30.860 --> 00:09:32.740]  小朋友也是一樣的
[00:09:32.740 --> 00:09:34.780]  如果你有做父母親的話
[00:09:34.780 --> 00:09:37.500]  這是你表示對他的尊重
[00:09:37.500 --> 00:09:38.500]  和他一起聊天
[00:09:38.500 --> 00:09:40.020]  和他說話
[00:09:40.020 --> 00:09:43.020]  慣性的祈禱
[00:09:43.020 --> 00:09:45.740]  就是要練習將祈禱
[00:09:45.740 --> 00:09:49.980]  融入我們每天的日常生活當中
[00:09:49.980 --> 00:09:51.580]  每件事都和神分享
[00:09:51.580 --> 00:09:53.660]  每件事都和神商量
[00:09:53.660 --> 00:09:56.860]  每件事都和神商量
[00:09:56.860 --> 00:10:01.020]  你和屬靈的生命就很不一樣
[00:10:01.020 --> 00:10:03.220]  《路加福音》第五章
[00:10:03.220 --> 00:10:04.140]  說明了另一件事
[00:10:04.140 --> 00:10:07.300]  關於耶穌的土告生活
[00:10:07.300 --> 00:10:10.020]  聖經說耶穌出來傳道沒多久
[00:10:10.020 --> 00:10:11.660]  名聲就傳開了
[00:10:11.660 --> 00:10:12.700]  醫病趕鬼
[00:10:12.700 --> 00:10:15.180]  講道很特別很有力量
[00:10:15.180 --> 00:10:17.980]  不像拉比他們的老師
[00:10:17.980 --> 00:10:19.180]  這個什麼水
[00:10:19.180 --> 00:10:20.940]  然後又醫病趕鬼
[00:10:20.940 --> 00:10:23.460]  於是耶穌的名聲很快傳開
[00:10:23.460 --> 00:10:25.500]  一大羣人聚集
[00:10:25.500 --> 00:10:26.980]  要聽耶穌講道
[00:10:26.980 --> 00:10:29.940]  同時希望他們的疾病能夠得到醫治
[00:10:29.940 --> 00:10:34.820]  耶穌卻退到僻靜的地方去
[00:10:34.820 --> 00:10:39.780]  禱告
[00:10:39.780 --> 00:10:42.700]  當我們看到耶穌這樣的時候
[00:10:42.700 --> 00:10:45.140]  大家有沒有留意到
[00:10:45.140 --> 00:10:47.420]  耶穌給我們的榜樣是什麼呢
[00:10:47.420 --> 00:10:52.340]  祂培養了一個祈禱的習慣
[00:10:52.340 --> 00:10:53.940]  這個習慣是什麼
[00:10:53.940 --> 00:10:55.940]  什麼習慣啊 我看不見
[00:10:55.940 --> 00:10:58.820]  耶穌有什麼祈禱的習慣
[00:10:58.820 --> 00:10:59.660]  我告訴大家
[00:10:59.660 --> 00:11:01.700]  耶穌培養了祈禱的習慣就是
[00:11:01.700 --> 00:11:04.460]  當祂越忙碌的時候
[00:11:04.460 --> 00:11:08.420]  祂越要找時間去祈禱
[00:11:08.420 --> 00:11:09.620]  你看到嗎
[00:11:09.620 --> 00:11:11.820]  很多人擁着祂
[00:11:11.820 --> 00:11:13.100]  這些人有沒有需要
[00:11:13.100 --> 00:11:14.180]  有需要的
[00:11:14.180 --> 00:11:15.500]  有病想耶穌醫
[00:11:15.500 --> 00:11:18.100]  沒病的想聽聽禰講道
[00:11:18.100 --> 00:11:19.660]  如果是我很開心
[00:11:19.660 --> 00:11:21.260]  可以一直不停下去
[00:11:21.260 --> 00:11:22.980]  講到我沒聲爲止
[00:11:22.980 --> 00:11:25.780]  但是耶穌呢
[00:11:25.780 --> 00:11:27.300]  祂越忙碌
[00:11:27.300 --> 00:11:29.940]  祂越撥出時間
[00:11:29.940 --> 00:11:32.180]  安靜的找一個地方
[00:11:32.180 --> 00:11:34.300]  同神祈禱
[00:11:34.300 --> 00:11:35.980]  其實不容易的
[00:11:35.980 --> 00:11:37.740]  好像我剛纔講對我來講
[00:11:37.740 --> 00:11:39.380]  哇 這麼多人聽我講道
[00:11:39.380 --> 00:11:40.900]  這麼多人求我幫助
[00:11:40.900 --> 00:11:42.500]  天父恩典你竟然使用我
[00:11:42.500 --> 00:11:43.900]  我做到死都不怕了
[00:11:43.900 --> 00:11:45.460]  做吧
[00:11:45.460 --> 00:11:48.100]  這是我們人的傾向
[00:11:48.100 --> 00:11:50.780]  但是耶穌基督就不是這樣
[00:11:50.780 --> 00:11:52.100]  當祂覺得越來越忙碌的時候
[00:11:52.100 --> 00:11:58.780]  我要特別找多些時間去祈禱
[00:11:58.780 --> 00:12:01.020]  問題是什麼呢
[00:12:01.020 --> 00:12:03.460]  祈禱重要呢
[00:12:03.460 --> 00:12:08.420]  還是我們繼續那些做不完的工作
[00:12:08.420 --> 00:12:09.860]  講道 每個星期講
[00:12:09.860 --> 00:12:11.460]  每天講都可以
[00:12:11.460 --> 00:12:12.340]  病個個都有
[00:12:12.340 --> 00:12:13.140]  醫疾醫不完
[00:12:13.140 --> 00:12:14.820]  耶穌不是醫了所有人的病
[00:12:14.820 --> 00:12:18.940]  你看看聖經 沒有的
[00:12:18.940 --> 00:12:20.980]  到底祈禱重要
[00:12:20.980 --> 00:12:24.980]  還是我們繼續那些做不完的工作
[00:12:24.980 --> 00:12:29.100]  我在問大家
[00:12:29.100 --> 00:12:33.100]  你的答案是什麼
[00:12:33.100 --> 00:12:35.380]  求神幫助我們
[00:12:35.380 --> 00:12:37.620]  是覺得祈禱重要
[00:12:37.620 --> 00:12:39.460]  我們每個人都很忙
[00:12:39.460 --> 00:12:40.700]  每個人都有很多事情要做
[00:12:40.700 --> 00:12:44.020]  這些事情我們不能放下
[00:12:44.020 --> 00:12:45.380]  特別是那些人求我們幫助
[00:12:45.380 --> 00:12:46.460]  nice guy nice girl
[00:12:46.460 --> 00:12:49.540]  怎樣去拒絕人家呢
[00:12:49.540 --> 00:12:54.860]  但是如果我們想更有效地服侍這羣朋友弟兄姊妹
[00:12:54.860 --> 00:12:58.020]  我們必須要祈禱
[00:12:58.020 --> 00:13:04.220]  爲什麼教會要安排有祈禱會
[00:13:04.220 --> 00:13:07.540]  並不是因爲我們相信聖經說
[00:13:07.540 --> 00:13:10.100]  只要兩三個人同心合意向神祈禱
[00:13:10.100 --> 00:13:11.620]  無論求什麼就必得着
[00:13:11.620 --> 00:13:13.060]  你記得這次聖經嗎
[00:13:13.060 --> 00:13:14.500]  如果是這樣就不用開祈禱會
[00:13:14.500 --> 00:13:16.140]  教睦同工已經八個了
[00:13:16.140 --> 00:13:17.300]  加上那些同工十幾人
[00:13:17.300 --> 00:13:18.700]  禮拜三祈禱就夠了
[00:13:18.700 --> 00:13:20.500]  用不着開教會祈禱會
[00:13:20.500 --> 00:13:22.860]  不需要了
[00:13:22.860 --> 00:13:25.780]  但是爲什麼教會要安排教會祈禱會
[00:13:25.780 --> 00:13:28.740]  因爲我們很希望給大家有機會去學習
[00:13:28.740 --> 00:13:34.140]  和培養一個撥出時間
[00:13:34.140 --> 00:13:39.660]  到神面前祈禱的習慣
[00:13:39.660 --> 00:13:42.380]  大家知道我們幾個月前開始
[00:13:42.380 --> 00:13:45.620]  星期一早上九點半都有祈禱會
[00:13:45.620 --> 00:13:46.740]  我們沒有公開報告
[00:13:46.740 --> 00:13:50.180]  因爲想測試給敬拜隊
[00:13:50.180 --> 00:13:51.380]  所以很多人裝着裝着
[00:13:51.380 --> 00:13:52.860]  進來後不敢走到前面
[00:13:52.860 --> 00:13:57.180]  其實這個是公開報告
[00:13:57.180 --> 00:14:01.940]  然後第二堂崇拜我們有粵語的祈禱會
[00:14:01.940 --> 00:14:04.260]  有時候小衆可能覺得有沒有搞錯
[00:14:04.260 --> 00:14:05.220]  上面壓下來了
[00:14:05.220 --> 00:14:08.460]  要我們輪值回來祈禱會
[00:14:08.460 --> 00:14:11.860]  當你有輪值的心
[00:14:11.860 --> 00:14:14.380]  你回來祈禱就會很辛苦
[00:14:14.380 --> 00:14:15.540]  你覺得是一種負擔
[00:14:15.540 --> 00:14:16.740]  一種的重擔
[00:14:16.740 --> 00:14:18.260]  一種的責任
[00:14:18.260 --> 00:14:19.060]  但如果不是
[00:14:19.060 --> 00:14:20.740]  你知道我們回來是學習
[00:14:20.740 --> 00:14:24.620]  如何在禱告裏面去經歷神
[00:14:24.620 --> 00:14:26.380]  去認識神
[00:14:26.380 --> 00:14:27.820]  去和神溝通
[00:14:27.820 --> 00:14:29.180]  去表達我對神的愛
[00:14:29.180 --> 00:14:31.740]  讓神和我們說話
[00:14:31.740 --> 00:14:34.340]  你的禱告生活是相當的dynamic
[00:14:34.340 --> 00:14:36.700]  所以不要單單在教會的時候祈禱
[00:14:36.700 --> 00:14:38.460]  好像我剛纔所說
[00:14:38.460 --> 00:14:41.220]  everyday every moment
[00:14:41.220 --> 00:14:44.060]  我們要培養時時禱告這個習慣
[00:14:44.060 --> 00:14:46.060]  關心的禱告
[00:14:46.060 --> 00:14:47.860]  然後
[00:14:47.860 --> 00:14:48.940]  第二個基本功
[00:14:48.940 --> 00:14:51.420]  大家猜到了
[00:14:51.420 --> 00:14:54.820]  是學習實用的讀經
[00:14:54.820 --> 00:14:56.300]  實用的讀經
[00:14:56.300 --> 00:14:58.100]  詩篇37篇31節裏說
[00:14:58.100 --> 00:15:00.300]  我心裏有上帝的法律
[00:15:00.300 --> 00:15:02.380]  祂的腳不至於滑倒
[00:15:02.380 --> 00:15:03.340]  這個他
[00:15:03.340 --> 00:15:04.860]  如果你看《尚文下理》的時候
[00:15:04.860 --> 00:15:07.940]  你會知道是說那些相信耶和華或神的人
[00:15:07.940 --> 00:15:10.220]  就是那些被認爲是公義的
[00:15:10.220 --> 00:15:12.620]  被認爲是公義的那些人
[00:15:12.620 --> 00:15:15.980]  因爲這些信耶和華信上帝的人
[00:15:15.980 --> 00:15:17.900]  他心裏有上帝的律法
[00:15:17.900 --> 00:15:20.300]  有神的誡命
[00:15:20.300 --> 00:15:22.860]  充滿了神給他們的教訓
[00:15:22.860 --> 00:15:26.980]  因爲這些人不會行差踏錯
[00:15:26.980 --> 00:15:29.140]  當我們有神的話語在我們生命當中的時候
[00:15:29.140 --> 00:15:31.020]  我們就沒那麼容易犯罪
[00:15:31.020 --> 00:15:31.900]  跌倒行差踏錯
[00:15:31.900 --> 00:15:33.540]  做一些不應該做的事
[00:15:33.540 --> 00:15:35.700]  約書婭有類似這樣的教導
[00:15:35.700 --> 00:15:37.460]  約書婭在第一章第八節裏說
[00:15:37.460 --> 00:15:39.740]  這律法書不可離開你的口
[00:15:39.740 --> 00:15:41.340]  總要晝夜思想
[00:15:41.340 --> 00:15:44.780]  好似你謹守遵行者書上所寫的一切話
[00:15:44.780 --> 00:15:47.620]  如此你的道路就可以亨通
