
[00:00:00.000 --> 00:00:03.880]  今天要講的這個段落其實對你們來說是很熟悉的
[00:01:45.880 --> 00:01:46.880]  那些叫聖
[00:01:46.880 --> 00:01:49.140]  聖景
[00:01:49.140 --> 00:01:50.120]  是聖景
[00:01:50.120 --> 00:01:51.080]  我想說聖了
[00:01:51.080 --> 00:01:51.720]  聖景
[00:01:51.720 --> 00:01:53.400]  聖景有些人要做甚麼的
[00:01:53.400 --> 00:01:55.920]  做博士
[00:01:55.920 --> 00:01:56.720]  做羊
[00:01:57.240 --> 00:01:58.580]  是重點來的
[00:01:58.580 --> 00:02:00.280]  總有兩個人
[00:02:00.280 --> 00:02:01.400]  一個要做媽媽的
[00:02:01.400 --> 00:02:02.220]  媽媽是誰
[00:02:02.220 --> 00:02:03.860]  瑪利亞
[00:02:03.860 --> 00:02:04.660]  OK
[00:02:04.660 --> 00:02:05.660]  有一個爹地的
[00:02:05.660 --> 00:02:06.920]  約瑟
[00:02:06.920 --> 00:02:08.620]  有一個
[00:02:08.620 --> 00:02:10.000]  有一個
[00:02:10.000 --> 00:02:12.160]  不知道是椰菜娃娃公仔還是甚麼的
[00:02:12.160 --> 00:02:13.640]  就要扮成耶穌的
[00:02:13.640 --> 00:02:15.980]  最重要是有很多隻羊仔在那裡
[00:02:15.980 --> 00:02:17.420]  還有牧羊人是不是
[00:02:17.420 --> 00:02:18.660]  你也想起這些
[00:02:18.660 --> 00:02:19.980]  那就是了
[00:02:19.980 --> 00:02:21.160]  馬曹啊
[00:02:21.160 --> 00:02:23.060]  百里行之星啊
[00:02:23.060 --> 00:02:24.220]  Baby Jesus啊
[00:02:24.220 --> 00:02:25.020]  牧羊人啊
[00:02:25.020 --> 00:02:25.900]  天使啊
[00:02:25.900 --> 00:02:27.840]  這些都是在聖經裡面也有的
[00:02:27.840 --> 00:02:28.880]  描述
[00:02:28.880 --> 00:02:29.940]  不過那些去了哪裡呢
[00:02:29.940 --> 00:02:31.060]  那些在哪裡描述呢
[00:02:31.060 --> 00:02:33.840]  大部分都是在路加福音的描述
[00:02:33.840 --> 00:02:36.280]  今天給你看的是馬太福音
[00:02:36.280 --> 00:02:38.080]  馬太福音和路加福音
[00:02:38.080 --> 00:02:39.480]  可能有個問題
[00:02:39.480 --> 00:02:41.360]  為甚麼會有些不同的呢
[00:02:41.360 --> 00:02:42.940]  大家都是說福音書而已
[00:02:42.940 --> 00:02:43.900]  是
[00:02:43.900 --> 00:02:45.260]  有些些不同的
[00:02:45.260 --> 00:02:47.900]  重點是他有些東西想鋪排的
[00:02:47.900 --> 00:02:49.540]  他想表達出來
[00:02:49.540 --> 00:02:52.260]  他用不同的東西去篩選
[00:02:52.260 --> 00:02:54.040]  去表達一個訊息
[00:02:54.040 --> 00:02:57.580]  或者是去展現整個福音書的段落
[00:02:57.580 --> 00:02:59.320]  鋪陳下去
[00:02:59.320 --> 00:03:01.820]  想表達的是甚麼呢
[00:03:01.820 --> 00:03:04.200]  路加就好像路加醫生
[00:03:04.200 --> 00:03:07.700]  他可能寫的東西比較詳細一點
[00:03:07.700 --> 00:03:10.760]  馬太又不是說他寫的東西是亂來的
[00:03:10.760 --> 00:03:14.760]  不過他有一個心裡面有一個想法
[00:03:14.760 --> 00:03:16.000]  去寫出來
[00:03:16.000 --> 00:03:17.980]  這個想法寫出來的時候
[00:03:17.980 --> 00:03:21.000]  想有一個訊息想表達
[00:03:21.000 --> 00:03:22.700]  讓我們明白的
[00:03:24.040 --> 00:03:26.040]  馬太福音是誰的主角呢
[00:03:26.040 --> 00:03:27.820]  是誰的主角呢
[00:03:27.820 --> 00:03:29.640]  不如我們再讀多一次
[00:03:29.640 --> 00:03:30.900]  再看多一次
[00:03:30.900 --> 00:03:32.620]  你再看看這個段落
[00:03:32.620 --> 00:03:33.820]  馬太福音第二章
[00:03:33.820 --> 00:03:35.340]  是誰的主角呢
[00:03:35.340 --> 00:03:39.740]  以往讀經我都是想邀請弟兄姊妹幫忙
[00:03:39.740 --> 00:03:40.960]  尤其是姊妹
[00:03:40.960 --> 00:03:43.440]  環顧這裡我認識的姊妹都不多
[00:03:43.440 --> 00:03:44.440]  Ruby去哪了
[00:03:44.440 --> 00:03:49.000]  我只認識你而已
[00:03:49.000 --> 00:03:49.500]  不是
[00:03:49.500 --> 00:03:50.380]  我都認識Cindy
[00:03:50.380 --> 00:03:51.880]  還有五影的
[00:03:51.880 --> 00:03:52.920]  Ruby來囉
[00:03:52.920 --> 00:03:53.420]  OK
[00:03:54.260 --> 00:03:54.760]  是
[00:03:54.760 --> 00:03:58.500]  給她一支麥克風
[00:03:58.500 --> 00:04:00.380]  好
[00:04:00.380 --> 00:04:01.980]  中間我有幅圖
[00:04:01.980 --> 00:04:02.940]  這幅圖你不用讀的
[00:04:02.940 --> 00:04:04.720]  不過我會先解釋了一點
[00:04:04.720 --> 00:04:06.460]  都蠻多的
[00:04:06.460 --> 00:04:08.060]  可以的
[00:04:08.060 --> 00:04:09.860]  你一口氣都可以讀完的
[00:04:09.860 --> 00:04:11.720]  對你來說是沒有問題的
[00:04:11.720 --> 00:04:13.960]  不過最重要是出個powerpoint
[00:04:13.960 --> 00:04:14.960]  揭露給她
[00:04:14.960 --> 00:04:15.560]  是
[00:04:15.560 --> 00:04:16.680]  好,來囉
[00:04:16.680 --> 00:04:17.920]  第二章
[00:04:17.920 --> 00:04:19.000]  第一節開始
[00:04:19.000 --> 00:04:21.280]  當希律王的時候
[00:04:21.280 --> 00:04:22.020]  嘩,好好聽
[00:04:22.020 --> 00:04:24.960]  耶穌生在猶太的伯利恆
[00:04:24.960 --> 00:04:26.100]  好像很難得
[00:04:26.100 --> 00:04:28.680]  有幾個博士從東方來到耶路撒冷
[00:04:28.680 --> 00:04:29.340]  說
[00:04:29.340 --> 00:04:33.380]  那生下來作猶太人之王的在那裡
[00:04:33.380 --> 00:04:36.220]  我們在東方看見他的聲
[00:04:36.220 --> 00:04:37.620]  特來拜他
[00:04:37.620 --> 00:04:40.020]  希律王聽見了
[00:04:40.020 --> 00:04:41.460]  就心裡不安
[00:04:41.460 --> 00:04:45.460]  耶路撒冷合乘的人也都不安
[00:04:45.460 --> 00:04:47.860]  你讀出來的時候有些感情
[00:04:47.860 --> 00:04:48.940]  很不安的感情
[00:04:48.940 --> 00:04:50.600]  口顫顫表達了
[00:04:50.600 --> 00:04:54.320]  他就召齊了祭司掌和民間的民事
[00:04:54.320 --> 00:04:55.800]  問他們說
[00:04:55.800 --> 00:04:58.220]  基督當身在何處
[00:04:58.220 --> 00:04:59.560]  他們回答說
[00:04:59.560 --> 00:05:01.360]  在猶太的伯利恆
[00:05:01.360 --> 00:05:03.740]  因為有先知記著說
[00:05:03.740 --> 00:05:06.620]  猶大地的伯利恆
[00:05:06.620 --> 00:05:09.820]  你在猶大諸城中並不是最少的
[00:05:09.820 --> 00:05:11.900]  因為將來有一位君王
[00:05:11.900 --> 00:05:13.840]  要從你那裡出來
[00:05:13.840 --> 00:05:15.580]  勿讓我以色列民
[00:05:15.580 --> 00:05:16.580]  可能對你來說
[00:05:16.580 --> 00:05:17.700]  看一段經文
[00:05:17.700 --> 00:05:19.260]  都是一次過很快就看完了
[00:05:19.260 --> 00:05:21.260]  你還沒讀完的,不要這麼快放下咪高峰
[00:05:21.260 --> 00:05:23.260]  我先放下咪高峰
[00:05:23.260 --> 00:05:24.460]  給你看一看圖片
[00:05:24.460 --> 00:05:25.660]  大概
[00:05:25.660 --> 00:05:28.020]  大概他應該是在說什麼呢?
[00:05:28.020 --> 00:05:30.460]  大概是在說
[00:05:30.460 --> 00:05:31.960]  在耶路撒...
[00:05:31.960 --> 00:05:33.840]  看看我這個是不是可行的
[00:05:33.840 --> 00:05:37.420]  行了,我知道是不可行的
[00:05:37.420 --> 00:05:39.660]  好了,你看到耶路撒冷
[00:05:39.660 --> 00:05:40.800]  OK,中間
[00:05:40.800 --> 00:05:42.840]  你看到伯利恆
[00:05:42.840 --> 00:05:46.140]  所以那段經文就是希律王來的時候
[00:05:46.140 --> 00:05:48.380]  有幾位博士從東方而來
[00:05:48.380 --> 00:05:49.840]  就是那個四的位置
[00:05:49.840 --> 00:05:51.260]  那條線的四
[00:05:51.260 --> 00:05:52.200]  去到耶路撒冷
[00:05:52.200 --> 00:05:53.020]  就問希律王
[00:05:53.020 --> 00:05:53.880]  喂,希律王
[00:05:53.880 --> 00:05:57.440]  將來猶大人的王在哪裡?
[00:05:57.440 --> 00:05:59.980]  我不知道你會不會這樣去問一個人
[00:05:59.980 --> 00:06:00.580]  就是
[00:06:00.580 --> 00:06:02.980]  問一個皇帝
[00:06:02.980 --> 00:06:04.980]  將來的皇帝在哪裡?
[00:06:04.980 --> 00:06:09.280]  你會不會這麼蠢地去問這個問題?
[00:06:09.280 --> 00:06:11.020]  但他們就是這樣
[00:06:11.020 --> 00:06:12.060]  好了
[00:06:12.060 --> 00:06:16.100]  希律王聽到當然心裡不安
[00:06:16.100 --> 00:06:18.480]  耶路撒冷合成的人也不安
[00:06:18.480 --> 00:06:19.740]  等一下再說下去
[00:06:19.740 --> 00:06:23.580]  接著問一下那些祭司長、文士
[00:06:23.580 --> 00:06:25.860]  就是知道發生什麼事的猶太人
[00:06:25.860 --> 00:06:27.060]  宗教領袖
[00:06:27.060 --> 00:06:27.520]  就問他
[00:06:27.520 --> 00:06:28.720]  基督在哪裡?
[00:06:28.720 --> 00:06:29.860]  他們就說
[00:06:29.860 --> 00:06:31.420]  猶太的伯利恆
[00:06:31.420 --> 00:06:33.920]  你看到耶路撒冷下面那個就是伯利恆
[00:06:33.920 --> 00:06:35.320]  因為有一節的經文
[00:06:35.320 --> 00:06:36.380]  預言
[00:06:36.380 --> 00:06:38.680]  君王要在那裡而出
[00:06:38.680 --> 00:06:40.180]  好,繼續下去
[00:06:40.180 --> 00:06:41.980]  當下
[00:06:41.980 --> 00:06:43.960]  好了,請Ruby來
[00:06:43.960 --> 00:06:44.600]  麻煩你
[00:06:45.080 --> 00:06:48.280]  當下希律黯黯地照了博士來
[00:06:48.280 --> 00:06:51.320]  誓問那星是什麼時候出現的
[00:06:51.320 --> 00:06:53.460]  就猜他們往伯利恆去
[00:06:53.460 --> 00:06:54.220]  說
[00:06:54.220 --> 00:06:57.360]  你們去仔細尋訪那小孩子
[00:06:57.360 --> 00:06:58.500]  尋到了
[00:06:58.500 --> 00:06:59.800]  就來報信
[00:06:59.800 --> 00:07:01.960]  我也好去拜他
[00:07:01.960 --> 00:07:04.360]  他們聽見王的話就去了
[00:07:04.360 --> 00:07:06.400]  在東方所見的那星
[00:07:06.400 --> 00:07:08.680]  忽然在他們前頭行
[00:07:08.680 --> 00:07:12.940]  直行到小孩子的地方
[00:07:12.940 --> 00:07:15.180]  就在上頭停住了
[00:07:15.180 --> 00:07:16.680]  他們看見那星
[00:07:16.680 --> 00:07:18.280]  就大大地歡喜
[00:07:18.280 --> 00:07:19.480]  進了房子
[00:07:19.480 --> 00:07:22.380]  看見小孩子和他母親瑪利亞
[00:07:22.380 --> 00:07:25.480]  就俯伏拜那小孩子
[00:07:25.480 --> 00:07:26.620]  揭開寶盒
[00:07:26.620 --> 00:07:28.920]  拿黃金、玉香、末藥
[00:07:28.920 --> 00:07:31.520]  為禮物獻給他
[00:07:31.520 --> 00:07:34.860]  博士因為在夢中被王指示
[00:07:34.860 --> 00:07:36.760]  不要回去見希律
[00:07:36.760 --> 00:07:39.300]  就從別的路回本地去了
[00:07:39.300 --> 00:07:40.300]  好,先停這裡
[00:07:40.300 --> 00:07:41.560]  停一停
[00:07:41.560 --> 00:07:43.340]  不知你讀這段
[00:07:43.340 --> 00:07:45.900]  或者看著Ruby這樣讀
[00:07:45.900 --> 00:07:49.280]  你覺不覺得這段有點古怪
[00:07:49.280 --> 00:07:51.340]  她不是看著我
[00:07:51.340 --> 00:07:53.780]  所以可能大家都是懵
[00:07:53.780 --> 00:07:56.720]  不知你覺不覺得有點古怪
[00:07:56.720 --> 00:08:02.580]  你覺不覺得那三個博士特別乖
[00:08:02.580 --> 00:08:06.060]  又相信希律說的話
[00:08:06.060 --> 00:08:08.720]  你覺不覺得有點古怪
[00:08:08.720 --> 00:08:12.000]  不知那些博士在想什麼
[00:08:12.000 --> 00:08:13.360]  好,繼續下去
[00:08:13.360 --> 00:08:15.000]  第十三節
[00:08:15.000 --> 00:08:16.900]  下面那一章可能要幫我按一按
[00:08:16.900 --> 00:08:18.440]  似乎都
[00:08:18.440 --> 00:08:19.600]  他們去後
[00:08:19.600 --> 00:08:23.540]  有主的使者向約瑟夢中顯現說
[00:08:23.540 --> 00:08:27.520]  起來帶著小孩子和他母親逃往埃及
[00:08:27.520 --> 00:08:28.620]  住在那裡
[00:08:28.620 --> 00:08:30.180]  等我吩咐你
[00:08:30.180 --> 00:08:33.060]  因為希律必尋找小孩子
[00:08:33.060 --> 00:08:34.780]  要除滅他
[00:08:34.780 --> 00:08:36.460]  約瑟就起來
[00:08:36.460 --> 00:08:40.360]  夜間帶著小孩子和他母親往埃及去
[00:08:40.360 --> 00:08:41.520]  住在那裡
[00:08:41.520 --> 00:08:43.360]  直到希律死了
[00:08:43.360 --> 00:08:46.800]  這是要應驗主席先知所說的話
[00:08:46.800 --> 00:08:47.460]  說
[00:08:47.460 --> 00:08:50.600]  我從埃及召出我的兒子來
[00:08:50.600 --> 00:08:53.440]  好,繼續幫我按一下
[00:08:53.440 --> 00:08:56.480]  希律見自己被博士輿論
[00:08:56.480 --> 00:08:58.340]  就大大發怒
[00:08:58.340 --> 00:09:00.820]  差人將伯利恆成女
[00:09:00.820 --> 00:09:03.140]  並四警所有的男孩
[00:09:03.140 --> 00:09:07.520]  照著他向博士仔細查問的時候
[00:09:07.520 --> 00:09:11.860]  凡兩歲以女的都殺盡了
[00:09:11.860 --> 00:09:15.420]  這就應了先知耶利米的話說
[00:09:15.420 --> 00:09:17.160]  在拉瑪聽見
[00:09:17.160 --> 00:09:22.800]  浩添華大哭的聲音
[00:09:22.800 --> 00:09:27.740]  是拉傑哭他兒女不肯受安慰
[00:09:27.740 --> 00:09:29.340]  因為他們都不在了
[00:09:29.340 --> 00:09:30.180]  下一章
[00:09:32.940 --> 00:09:34.640]  希律死了
[00:09:34.640 --> 00:09:36.840]  然後
[00:09:36.840 --> 00:09:42.180]  有主的使者在埃及向約瑟夢中顯現說
[00:09:42.180 --> 00:09:47.160]  起來帶著小孩子和他母親往以色列地去
[00:09:47.160 --> 00:09:50.920]  因為要害小孩子性命的人已經死了
[00:09:50.920 --> 00:09:52.300]  約瑟就起來
[00:09:52.300 --> 00:09:56.000]  把小孩子和他母親帶到以色列地去
[00:09:56.000 --> 00:09:58.300]  只因聽見阿基努
[00:09:58.300 --> 00:10:03.180]  接著他父親希律作了猶太王
[00:10:03.180 --> 00:10:05.740]  就下往那裡去
[00:10:05.740 --> 00:10:09.380]  又在夢中被主指使
[00:10:09.380 --> 00:10:11.920]  便往加利利境內去了
[00:10:11.920 --> 00:10:13.560]  到了一座城
[00:10:13.560 --> 00:10:15.080]  名叫拿撒勒
[00:10:15.080 --> 00:10:16.620]  就住在那裡
[00:10:16.620 --> 00:10:18.920]  這就是應驗先知所說
[00:10:18.920 --> 00:10:21.460]  他將稱為拿撒勒人的話了
[00:10:21.460 --> 00:10:22.820]  多謝
[00:10:22.820 --> 00:10:24.800]  給Ruby掌聲
[00:10:24.800 --> 00:10:26.960]  突然要喊是很不容易的
[00:10:26.960 --> 00:10:28.900]  所以你聽到很多感情流露
[00:10:28.900 --> 00:10:30.640]  是不是很害怕的感覺
[00:10:30.640 --> 00:10:33.700]  一直要讀的時候一直不安的感覺
[00:10:33.700 --> 00:10:35.600]  完全在裡面
[00:10:35.600 --> 00:10:38.440]  想你看一看地圖
[00:10:38.440 --> 00:10:40.440]  接著那一章
[00:10:40.440 --> 00:10:41.640]  先看看
[00:10:41.640 --> 00:10:42.580]  OK
[00:10:42.580 --> 00:10:44.140]  剛才那一章
[00:10:44.140 --> 00:10:45.320]  我再放寬一點
[00:10:45.320 --> 00:10:46.380]  大一點的時間
[00:10:46.380 --> 00:10:48.580]  下一章你就會看到
[00:10:48.580 --> 00:10:52.060]  這次要麻煩Powerpong姐姐幫幫忙了
[00:10:52.060 --> 00:10:55.260]  你就會看到整個的
[00:10:55.260 --> 00:10:56.960]  他又下了去埃及
[00:10:56.960 --> 00:10:58.760]  接著又被主指使
[00:10:58.760 --> 00:11:01.160]  在夢中又上回加利利
[00:11:01.160 --> 00:11:02.900]  拿撒勒那個地方
[00:11:02.900 --> 00:11:04.740]  整個的
[00:11:04.740 --> 00:11:06.000]  流程
[00:11:06.000 --> 00:11:08.600]  那個路線就在這裡
[00:11:08.600 --> 00:11:09.580]  展示了出來
[00:11:09.580 --> 00:11:11.800]  你回教會一段很長的時間
[00:11:11.800 --> 00:11:12.580]  或者應該這麼說
[00:11:12.580 --> 00:11:13.380]  你小時候回教會
[00:11:13.380 --> 00:11:15.280]  或者你初信
[00:11:15.280 --> 00:11:16.420]  知道要信耶穌
[00:11:16.420 --> 00:11:18.120]  我知道很認真要看聖經的時間
[00:11:18.120 --> 00:11:21.220]  你一定會看過這個段落
[00:11:21.220 --> 00:11:22.480]  但是可能你沒有
[00:11:22.480 --> 00:11:25.620]  未必很仔細去讀這個段落
[00:11:25.620 --> 00:11:27.020]  你想起聖誕節
[00:11:27.020 --> 00:11:28.520]  就想起耶穌降生
[00:11:28.520 --> 00:11:29.460]  你想起耶穌降生
[00:11:29.460 --> 00:11:30.460]  就想起馬槽
[00:11:30.460 --> 00:11:31.060]  聖嬰
[00:11:31.060 --> 00:11:31.820]  天使
[00:11:31.820 --> 00:11:32.660]  天使天君
[00:11:32.660 --> 00:11:33.500]  牧羊人
[00:11:33.500 --> 00:11:35.260]  有顆星
[00:11:35.260 --> 00:11:37.060]  但是原來馬太福音的段落
[00:11:37.060 --> 00:11:39.340]  是特別這樣寫
[00:11:39.340 --> 00:11:40.340]  你聽起來
[00:11:40.340 --> 00:11:42.440]  或者你看起來的時候
[00:11:42.440 --> 00:11:45.640]  我不知道你有沒有一種感覺
[00:11:45.640 --> 00:11:47.640]  其實這個氣氛
[00:11:47.640 --> 00:11:50.320]  都蠻凝重的
[00:11:50.320 --> 00:11:52.480]  這個氣氛都蠻凝重的
[00:11:52.480 --> 00:11:53.720]  回去
[00:11:53.720 --> 00:11:55.720]  下一章我會問一個問題
[00:11:55.720 --> 00:11:57.860]  如果讓你現在再看的時候
[00:11:57.860 --> 00:12:01.360]  你會覺得誰是主角呢?
[00:12:01.360 --> 00:12:03.160]  誰是主角呢?
[00:12:03.160 --> 00:12:06.060]  究竟是耶穌
[00:12:06.060 --> 00:12:07.960]  三博士
[00:12:07.960 --> 00:12:09.360]  藥室
[00:12:09.360 --> 00:12:10.860]  天使
[00:12:10.860 --> 00:12:13.540]  還是伯利恆之星呢?
[00:12:13.540 --> 00:12:15.240]  如果在這個段落裡面
[00:12:15.240 --> 00:12:18.500]  你會覺得誰是主角
[00:12:18.500 --> 00:12:21.840]  只是這個段落
[00:12:21.840 --> 00:12:23.940]  天使
[00:12:23.940 --> 00:12:27.580]  也有主的使者
[00:12:27.580 --> 00:12:28.480]  天使
[00:12:28.480 --> 00:12:33.420]  出現得最多的是什麼呢?
[00:12:33.420 --> 00:12:37.360]  希律
[00:12:37.360 --> 00:12:39.960]  整個段落都是講希律
[00:12:39.960 --> 00:12:42.360]  有希律怎樣
[00:12:42.360 --> 00:12:43.960]  你看到POWERPOINT裡面就是這樣的
[00:12:43.960 --> 00:12:44.860]  第一節
[00:12:44.860 --> 00:12:47.040]  他說希律王的時候
[00:12:47.040 --> 00:12:47.740]  第三節
[00:12:47.740 --> 00:12:49.280]  希律王聽見
[00:12:49.280 --> 00:12:50.040]  第七節
[00:12:50.040 --> 00:12:52.280]  希律就暗暗的召了博士去了
[00:12:52.280 --> 00:12:52.940]  第十六節
[00:12:52.940 --> 00:12:54.740]  希律見自己被愚弄
[00:12:54.740 --> 00:12:55.740]  就大大發怒
[00:12:55.740 --> 00:12:56.380]  第十九節
[00:12:56.380 --> 00:12:58.840]  希律死了之後
[00:12:58.840 --> 00:13:01.120]  這個段落似乎是交代
[00:13:01.120 --> 00:13:04.060]  聖經作者是在交代一個大惡人
[00:13:04.060 --> 00:13:05.660]  正在做的事情
[00:13:05.660 --> 00:13:07.360]  主角是誰呢?
[00:13:07.360 --> 00:13:08.600]  大家都很清楚
[00:13:08.600 --> 00:13:10.420]  不過這個章節
[00:13:10.420 --> 00:13:12.020]  就是這個人
[00:13:12.020 --> 00:13:13.060]  希律王
[00:13:13.060 --> 00:13:14.600]  做了Dominant
[00:13:14.600 --> 00:13:15.640]  他做了主角
[00:13:15.640 --> 00:13:17.300]  他出來了
[00:13:17.300 --> 00:13:18.840]  出來做什麼呢?
[00:13:18.840 --> 00:13:20.880]  他有多惡呢?
[00:13:20.880 --> 00:13:22.040]  那段時間
[00:13:22.040 --> 00:13:25.380]  你會見到聖經裡面講的是不安
[00:13:25.380 --> 00:13:27.040]  希律不安
[00:13:27.040 --> 00:13:29.380]  全城的人都不安
[00:13:29.380 --> 00:13:30.920]  那我要告訴你
[00:13:30.920 --> 00:13:31.920]  希律他是怎樣的
[00:13:31.920 --> 00:13:34.980]  他應該是頗功心計的人
[00:13:34.980 --> 00:13:36.920]  或者他頗狠心的人
[00:13:36.920 --> 00:13:39.420]  他可以因為權力
[00:13:39.420 --> 00:13:40.420]  或者地位
[00:13:40.420 --> 00:13:41.760]  或者是官位
[00:13:41.760 --> 00:13:42.420]  各樣的東西
[00:13:42.420 --> 00:13:44.560]  他可以殺自己的老婆
[00:13:44.560 --> 00:13:46.900]  和兩個兒子
[00:13:46.900 --> 00:13:50.300]  所以如果你有這個背景的時間
[00:13:50.300 --> 00:13:51.940]  你就不詫異
[00:13:51.940 --> 00:13:56.140]  為什麼他會決定要殺那兩歲以下的小朋友
[00:13:56.140 --> 00:13:58.680]  因為他真的很狠心
[00:13:58.680 --> 00:14:00.420]  他可以很狠心
[00:14:00.420 --> 00:14:04.640]  他做的事情真的會很狠心
[00:14:04.640 --> 00:14:08.520]  我不知道那三位博士是不是真的認識希律王
[00:14:08.520 --> 00:14:12.760]  就是蠢蠢的到處去問他
[00:14:12.760 --> 00:14:15.820]  接下來猶太人的王是誰
[00:14:15.820 --> 00:14:17.160]  他又不是猶太人
[00:14:17.160 --> 00:14:19.100]  他管轄這個地方
[00:14:19.100 --> 00:14:20.260]  你告訴我
[00:14:20.260 --> 00:14:22.300]  接下來會有一個猶太人的王
[00:14:22.300 --> 00:14:23.360]  即是怎樣
[00:14:23.360 --> 00:14:25.200]  謀朝篡位
[00:14:25.200 --> 00:14:26.100]  你明白我的意思嗎
[00:14:26.100 --> 00:14:27.440]  謀朝篡位
[00:14:27.440 --> 00:14:30.540]  現在來說是最大惡極的
[00:14:30.540 --> 00:14:33.240]  不可以這樣
[00:14:33.240 --> 00:14:37.240]  他就心裡面不安
[00:14:37.240 --> 00:14:41.160]  全城的人知道三博士去找他
[00:14:41.160 --> 00:14:42.920]  知道而已
[00:14:42.920 --> 00:14:44.520]  知道希律不安而已
[00:14:44.520 --> 00:14:48.500]  他自己一群人都不安
[00:14:48.500 --> 00:14:57.100]  因為他很清楚這個人會做些什麼
[00:14:57.100 --> 00:14:59.600]  這個就是馬太福音的背景
[00:14:59.600 --> 00:15:01.900]  一開始的時間
[00:15:01.900 --> 00:15:06.240]  縱然這是一個最壞的時代
[00:15:06.240 --> 00:15:08.440]  我們見到聖經裡面這樣說
[00:15:08.440 --> 00:15:11.620]  希律下追殺令
[00:15:11.620 --> 00:15:15.820]  不僅是希律下追殺令
[00:15:15.820 --> 00:15:17.320]  權貴
[00:15:17.320 --> 00:15:19.220]  那些文士 法利賽人
[00:15:19.220 --> 00:15:20.600]  希律問他的
[00:15:20.600 --> 00:15:25.100]  那個猶太王你們知不知道在哪裡出生的
[00:15:25.100 --> 00:15:26.600]  我不知道你明不明白
[00:15:26.600 --> 00:15:29.640]  或者你想不想做到那個處境是怎樣的
[00:15:29.640 --> 00:15:32.940]  下一章都可以
