
[00:00:00.000 --> 00:00:02.000]  我們再有個祈禱
[00:02:29.000 --> 00:02:31.000]  土耳其其實是很大一塊的
[00:02:31.000 --> 00:02:34.000]  土耳其的有兩顆
[00:02:34.000 --> 00:02:36.000]  不知道是車厘子還是什麼
[00:02:36.000 --> 00:02:40.000]  那邊一直去就是印度
[00:02:40.000 --> 00:02:42.000]  再過一點就是中國
[00:02:42.000 --> 00:02:48.000]  當年其實如果我們聽過《西遊記》那些
[00:02:48.000 --> 00:02:50.000]  什麼《取西經》
[00:02:50.000 --> 00:02:53.000]  中國唐朝的時候就去到印度
[00:02:53.000 --> 00:02:54.000]  就停了
[00:02:54.000 --> 00:02:56.000]  如果它走遠一點
[00:02:56.000 --> 00:02:57.000]  走過一點
[00:02:57.000 --> 00:02:59.000]  它就找到真理了
[00:02:59.000 --> 00:03:02.000]  就可以去到以色列
[00:03:02.000 --> 00:03:04.000]  我們先看看地圖
[00:03:04.000 --> 00:03:07.000]  其實主耶穌祂降生的地方
[00:03:07.000 --> 00:03:12.000]  就是在歐、亞、非三個的中間位
[00:03:12.000 --> 00:03:14.000]  就是在當時那個土地裏面
[00:03:14.000 --> 00:03:17.000]  也是那個中心
[00:03:17.000 --> 00:03:20.000]  而當時來講要傳福音
[00:03:20.000 --> 00:03:22.000]  當然不是那麼容易
[00:03:22.000 --> 00:03:23.000]  沒有飛機的
[00:03:23.000 --> 00:03:26.000]  也沒有車的
[00:03:26.000 --> 00:03:28.000]  馬車
[00:03:28.000 --> 00:03:29.000]  爐仔那些
[00:03:29.000 --> 00:03:31.000]  兩個輪慢慢拖那些就有
[00:03:31.000 --> 00:03:33.000]  但其實真的沒有車的
[00:03:33.000 --> 00:03:36.000]  要傳福音不是那麼容易
[00:03:36.000 --> 00:03:38.000]  但是耶穌來到這個世界的時候
[00:03:38.000 --> 00:03:41.000]  祂就是要向這個世界
[00:03:41.000 --> 00:03:44.000]  向每一個人來傳福音
[00:03:44.000 --> 00:03:45.000]  當祂說每一個人的時候
[00:03:45.000 --> 00:03:48.000]  這個就不再分種族了
[00:03:48.000 --> 00:03:50.000]  不再是分種族
[00:03:50.000 --> 00:03:53.000]  不再管你是什麼中國人
[00:03:53.000 --> 00:03:55.000]  什麼日本人
[00:03:55.000 --> 00:03:57.000]  俄羅斯人
[00:03:57.000 --> 00:03:58.000]  不管了
[00:03:58.000 --> 00:04:01.000]  總之你是人
[00:04:01.000 --> 00:04:03.000]  每一個人都需要福音
[00:04:03.000 --> 00:04:05.000]  不分富貴貧窮
[00:04:05.000 --> 00:04:10.000]  不是有錢人才可以信教
[00:04:10.000 --> 00:04:13.000]  以前有些觀念真的是這樣的
[00:04:13.000 --> 00:04:17.000]  你富貴是因為得到神明的祝福
[00:04:17.000 --> 00:04:23.000]  所以你就可以去信你的神明
[00:04:23.000 --> 00:04:24.000]  你窮的
[00:04:24.000 --> 00:04:27.000]  那就是神明不祝福你
[00:04:27.000 --> 00:04:29.000]  那就糟糕了
[00:04:29.000 --> 00:04:31.000]  但是耶穌來的福音就是
[00:04:31.000 --> 00:04:32.000]  不分種族
[00:04:32.000 --> 00:04:34.000]  不分富貴貧窮
[00:04:34.000 --> 00:04:40.000]  更加不會分老弱和性別
[00:04:40.000 --> 00:04:42.000]  這裡沒有性別歧視的
[00:04:42.000 --> 00:04:45.000]  耶穌來都是希望與人
[00:04:45.000 --> 00:04:49.000]  能夠與人和睦相處
[00:04:49.000 --> 00:04:52.000]  與神和好相親
[00:04:52.000 --> 00:04:54.000]  我們看看經文
[00:04:54.000 --> 00:04:56.000]  其實短短有六節左右
[00:04:56.000 --> 00:04:58.000]  我們再看下去
[00:04:58.000 --> 00:05:01.000]  主要是分了有兩個部份
[00:05:01.000 --> 00:05:04.000]  十三節到十五節
[00:05:04.000 --> 00:05:07.000]  說的是與人和睦的福音
[00:05:07.000 --> 00:05:10.000]  就是人與人之間的關係
[00:05:10.000 --> 00:05:13.000]  我們稱為橫向的關係
[00:05:13.000 --> 00:05:17.000]  我們看看你左右坐了誰
[00:05:17.000 --> 00:05:20.000]  可能你會跟他比較友好
[00:05:20.000 --> 00:05:23.000]  與神和好的關係說的是什麼呢
[00:05:23.000 --> 00:05:25.000]  這個就是垂直的關係
[00:05:25.000 --> 00:05:27.000]  就是向上的關係
[00:05:27.000 --> 00:05:32.000]  我們在地上與天上的上帝
[00:05:32.000 --> 00:05:36.000]  與神有一個和好的關係
[00:05:36.000 --> 00:05:38.000]  這個就是福音
[00:05:38.000 --> 00:05:41.000]  因為原來最初人的時候
[00:05:41.000 --> 00:05:44.000]  不太認識哪位是神
[00:05:44.000 --> 00:05:46.000]  這個世界有很多神
[00:05:46.000 --> 00:05:48.000]  我記得朱全道小時候
[00:05:48.000 --> 00:05:52.000]  家裡起碼有三四個
[00:05:52.000 --> 00:05:54.000]  很多的
[00:05:54.000 --> 00:05:57.000]  我們中國人的民間信仰很厲害
[00:05:57.000 --> 00:05:59.000]  不過聽說印度更厲害
[00:05:59.000 --> 00:06:01.000]  印度有兩三萬個神
[00:06:01.000 --> 00:06:04.000]  不知道能招呼誰
[00:06:04.000 --> 00:06:06.000]  我們跟著去看
[00:06:06.000 --> 00:06:09.000]  以弗所其實是一個很遠的地方
[00:06:09.000 --> 00:06:11.000]  我們在看地圖的時候
[00:06:11.000 --> 00:06:13.000]  我們回到上去
[00:06:13.000 --> 00:06:15.000]  先看地圖
[00:06:15.000 --> 00:06:18.000]  其實以當時來說是很遠的地方
[00:06:18.000 --> 00:06:20.000]  你要走下去
[00:06:20.000 --> 00:06:22.000]  不知道走多少天
[00:06:22.000 --> 00:06:24.000]  如果真的遠足
[00:06:24.000 --> 00:06:28.000]  可能是幾個禮拜或幾個月
[00:06:28.000 --> 00:06:30.000]  你才能走到那裡去
[00:06:30.000 --> 00:06:32.000]  不然你就可以坐船
[00:06:32.000 --> 00:06:34.000]  不過不是現在的船
[00:06:34.000 --> 00:06:36.000]  是那些帆船靠風力的
[00:06:36.000 --> 00:06:38.000]  有風就快點
[00:06:38.000 --> 00:06:41.000]  沒有風就先等一等
[00:06:41.000 --> 00:06:43.000]  就是這樣的
[00:06:43.000 --> 00:06:46.000]  所以要傳福音傳到以弗所
[00:06:46.000 --> 00:06:48.000]  不是那麼容易的地方
[00:06:48.000 --> 00:06:51.000]  但是福音就是要去到那裡
[00:06:51.000 --> 00:06:53.000]  而我們讀的經文
[00:06:53.000 --> 00:06:58.000]  也是試圖保留它寫給以弗所的弟兄姊妹的經文
[00:06:58.000 --> 00:07:01.000]  我們回看第十三節
[00:07:01.000 --> 00:07:06.000]  我也想邀請大家一起讀這節經文
[00:07:06.000 --> 00:07:08.000]  我們可以慢慢讀
[00:07:08.000 --> 00:07:10.000]  一二三
[00:07:10.000 --> 00:07:13.000]  你們從前遠離神的人
[00:07:13.000 --> 00:07:16.000]  如今卻在基督耶穌裡
[00:07:16.000 --> 00:07:21.000]  靠著他的血已經得親近了
[00:07:21.000 --> 00:07:25.000]  這裡說的是從前遠離神的人
[00:07:25.000 --> 00:07:27.000]  從前遠離神的人
[00:07:27.000 --> 00:07:31.000]  其實我們很多人都知道有神
[00:07:31.000 --> 00:07:35.000]  但是我們又不太知道神是哪一位
[00:07:35.000 --> 00:07:40.000]  原來這裡回到我們人類的始祖
[00:07:40.000 --> 00:07:44.000]  我們有一個人類犯罪的事件簿
[00:07:44.000 --> 00:07:46.000]  我們看看
[00:07:46.000 --> 00:07:53.000]  原來最初神和人是一個很親密的關係
[00:07:53.000 --> 00:07:55.000]  甚至神為人
[00:07:55.000 --> 00:07:57.000]  做了這個世界的時候
[00:07:57.000 --> 00:07:59.000]  還給他住
[00:07:59.000 --> 00:08:01.000]  還給他吃
[00:08:01.000 --> 00:08:03.000]  是一個很親密的關係
[00:08:03.000 --> 00:08:07.000]  唯一的條件是什麼呢
[00:08:07.000 --> 00:08:09.000]  不是努力讀書
[00:08:09.000 --> 00:08:11.000]  那時候不用讀書的
[00:08:11.000 --> 00:08:13.000]  唯一的條件就是
[00:08:13.000 --> 00:08:17.000]  有一棵樹的果子是不能吃的
[00:08:17.000 --> 00:08:21.000]  這棵叫「分辨善惡樹」的果子
[00:08:21.000 --> 00:08:23.000]  因為你吃了
[00:08:23.000 --> 00:08:26.000]  神說就會死
[00:08:26.000 --> 00:08:29.000]  而這棵樹的果子
[00:08:29.000 --> 00:08:33.000]  當然是叫人能夠去「分辨善惡」
[00:08:33.000 --> 00:08:36.000]  但是當你要去「分辨善惡」的時候
[00:08:36.000 --> 00:08:38.000]  我們現在的英文說
[00:08:38.000 --> 00:08:40.000]  You are responsible
[00:08:40.000 --> 00:08:42.000]  你就要負責任
[00:08:42.000 --> 00:08:44.000]  你知道的
[00:08:44.000 --> 00:08:46.000]  不知者不罪
[00:08:46.000 --> 00:08:48.000]  你知道了
[00:08:48.000 --> 00:08:50.000]  You are responsible
[00:08:50.000 --> 00:08:52.000]  即是你犯罪
[00:08:52.000 --> 00:08:54.000]  你就要負責
[00:08:54.000 --> 00:08:56.000]  不是那樣東西
[00:08:56.000 --> 00:08:59.000]  所以神特別提醒
[00:08:59.000 --> 00:09:02.000]  這棵樹的果子是不能吃的
[00:09:02.000 --> 00:09:04.000]  但是
[00:09:04.000 --> 00:09:07.000]  人類的仇敵
[00:09:07.000 --> 00:09:09.000]  或者天敵
[00:09:09.000 --> 00:09:11.000]  是誰呢
[00:09:11.000 --> 00:09:13.000]  當然不是神
[00:09:13.000 --> 00:09:15.000]  有一個叫「魔鬼撒旦」
[00:09:15.000 --> 00:09:18.000]  魔鬼撒旦就是化身這個古蛇
[00:09:18.000 --> 00:09:20.000]  去引誘
[00:09:20.000 --> 00:09:22.000]  引誘人類的始祖
[00:09:22.000 --> 00:09:24.000]  阿當夏娃
[00:09:24.000 --> 00:09:27.000]  先跟夏娃說
[00:09:27.000 --> 00:09:29.000]  其實
[00:09:29.000 --> 00:09:32.000]  第一,看起來果子都挺漂亮
[00:09:32.000 --> 00:09:35.000]  應該都挺好吃的
[00:09:35.000 --> 00:09:37.000]  你有沒試過
[00:09:37.000 --> 00:09:38.000]  吃了又聰明一點
[00:09:38.000 --> 00:09:40.000]  可能又漂亮一點
[00:09:40.000 --> 00:09:42.000]  夏娃說
[00:09:42.000 --> 00:09:44.000]  「是呀,是呀,是呀」
[00:09:44.000 --> 00:09:46.000]  聽完之後跟老公說
[00:09:46.000 --> 00:09:47.000]  跟阿當說
[00:09:47.000 --> 00:09:48.000]  阿當聽完之後
[00:09:48.000 --> 00:09:49.000]  阿當是很聽老婆的話
[00:09:49.000 --> 00:09:50.000]  很疼老婆的
[00:09:50.000 --> 00:09:52.000]  那就一起吃
[00:09:52.000 --> 00:09:54.000]  就是因為這樣
[00:09:54.000 --> 00:09:56.000]  人就犯罪
[00:09:56.000 --> 00:09:58.000]  而罪也是因為一人
[00:09:58.000 --> 00:10:01.000]  進入了這個世界裡面
[00:10:01.000 --> 00:10:04.000]  人開始離開上帝
[00:10:04.000 --> 00:10:05.000]  遠離上帝
[00:10:05.000 --> 00:10:07.000]  也要離開
[00:10:07.000 --> 00:10:11.000]  神為人所預備的依殿園
[00:10:11.000 --> 00:10:12.000]  這個地方
[00:10:12.000 --> 00:10:14.000]  這個住的地方
[00:10:14.000 --> 00:10:15.000]  要離開
[00:10:15.000 --> 00:10:17.000]  離開上帝的時候
[00:10:17.000 --> 00:10:19.000]  其實就越走越遠
[00:10:19.000 --> 00:10:21.000]  接下來
[00:10:21.000 --> 00:10:23.000]  人類犯罪事件簿
[00:10:23.000 --> 00:10:26.000]  第二樣東西就出現了
[00:10:26.000 --> 00:10:28.000]  就是「該忍殺阿伯」
[00:10:28.000 --> 00:10:30.000]  這個故事
[00:10:30.000 --> 00:10:32.000]  可能大家有機會都聽過
[00:10:32.000 --> 00:10:35.000]  其實是兩兄弟
[00:10:35.000 --> 00:10:37.000]  我不知道大家
[00:10:37.000 --> 00:10:38.000]  你家裡
[00:10:38.000 --> 00:10:39.000]  你是大還是小
[00:10:39.000 --> 00:10:41.000]  還是只有你一個
[00:10:41.000 --> 00:10:43.000]  又是大又是小
[00:10:43.000 --> 00:10:44.000]  如果你又是大又是小
[00:10:44.000 --> 00:10:45.000]  就沒甚麼所謂
[00:10:45.000 --> 00:10:47.000]  就是你都很兇
[00:10:47.000 --> 00:10:48.000]  但是
[00:10:48.000 --> 00:10:49.000]  如果你在家裡
[00:10:49.000 --> 00:10:51.000]  有幾兄弟姐妹的時候
[00:10:51.000 --> 00:10:53.000]  其實有時候都會爭東西的
[00:10:53.000 --> 00:10:54.000]  是不是
[00:10:54.000 --> 00:10:55.000]  爭東西玩
[00:10:55.000 --> 00:10:56.000]  或者爭東西吃
[00:10:56.000 --> 00:10:58.000]  或者怎樣都好
[00:10:58.000 --> 00:11:00.000]  這個都很自然的
[00:11:00.000 --> 00:11:02.000]  但是去到一個地步
[00:11:02.000 --> 00:11:05.000]  這裡「該忍」是因為妒忌
[00:11:05.000 --> 00:11:08.000]  妒忌神
[00:11:08.000 --> 00:11:10.000]  喜歡阿伯多一點
[00:11:10.000 --> 00:11:12.000]  妒忌到一個地步
[00:11:12.000 --> 00:11:14.000]  就要設局
[00:11:14.000 --> 00:11:17.000]  去殺了他自己的兄弟
[00:11:17.000 --> 00:11:20.000]  那種仇恨是很深的
[00:11:20.000 --> 00:11:22.000]  但其實為了甚麼事呢
[00:11:22.000 --> 00:11:24.000]  真的不知道為了甚麼事
[00:11:24.000 --> 00:11:25.000]  如果聖經說
[00:11:25.000 --> 00:11:27.000]  只是一個憲制而已
[00:11:27.000 --> 00:11:29.000]  沒甚麼的
[00:11:29.000 --> 00:11:30.000]  但是
[00:11:30.000 --> 00:11:34.000]  原來人類裡面那種仇恨
[00:11:34.000 --> 00:11:37.000]  是已經遮蓋一切的
[00:11:37.000 --> 00:11:38.000]  所以有時候
[00:11:38.000 --> 00:11:39.000]  偶爾我們聽新聞
[00:11:39.000 --> 00:11:40.000]  今時今日都會有的
[00:11:40.000 --> 00:11:41.000]  有些所謂
[00:11:41.000 --> 00:11:43.000]  「倫常慘案」
[00:11:43.000 --> 00:11:46.000]  或者「倫常慘劇」都會發生的
[00:11:46.000 --> 00:11:49.000]  就是在家裡發生的
[00:11:49.000 --> 00:11:50.000]  不知道為甚麼
[00:11:50.000 --> 00:11:54.000]  有些可能都是兄弟相殘
[00:11:54.000 --> 00:12:00.000]  有些是夫妻相殘
[00:12:00.000 --> 00:12:02.000]  我說的不是不和
[00:12:02.000 --> 00:12:03.000]  是相殘
[00:12:03.000 --> 00:12:05.000]  即是倫常的慘案
[00:12:05.000 --> 00:12:08.000]  這些妒忌引來很多的仇恨
[00:12:08.000 --> 00:12:11.000]  罪一路變種
[00:12:11.000 --> 00:12:14.000]  好像我們今日遇到的病毒那樣
[00:12:14.000 --> 00:12:16.000]  最近最新聞最hit的
[00:12:16.000 --> 00:12:18.000]  是在說甚麼呢
[00:12:18.000 --> 00:12:21.000]  就是「柬埔寨賣豬仔」
[00:12:21.000 --> 00:12:24.000]  大家有沒有留意過這些新聞
[00:12:24.000 --> 00:12:28.000]  其實這裡是欺騙案
[00:12:28.000 --> 00:12:30.000]  行騙案
[00:12:30.000 --> 00:12:32.000]  都很恐怖
[00:12:32.000 --> 00:12:34.000]  因為我收過一些視頻
[00:12:34.000 --> 00:12:35.000]  沒有特別說明
[00:12:35.000 --> 00:12:36.000]  不過
[00:12:36.000 --> 00:12:39.000]  開頭我以為是用木棍去打人
[00:12:39.000 --> 00:12:41.000]  即是去懲罰那些人
[00:12:41.000 --> 00:12:42.000]  但後來我看看不是
[00:12:42.000 --> 00:12:43.000]  那個不是木棍
[00:12:43.000 --> 00:12:45.000]  是一把大刀
[00:12:45.000 --> 00:12:47.000]  一截有血出來了
[00:12:47.000 --> 00:12:48.000]  然後我馬上關掉它
[00:12:48.000 --> 00:12:50.000]  不看了 不再看了
[00:12:50.000 --> 00:12:54.000]  因為人類已經很兇殘
[00:12:54.000 --> 00:12:58.000]  罪一路變種
[00:12:58.000 --> 00:12:59.000]  成為一個罪網
[00:12:59.000 --> 00:13:03.000]  來破壞我們人與人之間很多的關係
[00:13:03.000 --> 00:13:05.000]  所以今天可能我們
[00:13:05.000 --> 00:13:09.000]  我們生活在一個密度很高的城市裏面
[00:13:09.000 --> 00:13:12.000]  但其實我們人際關係可能很疏離
[00:13:12.000 --> 00:13:16.000]  在一班同學裏面可能跟你friend的
[00:13:16.000 --> 00:13:18.000]  可能只有兩三個
[00:13:18.000 --> 00:13:20.000]  這樣就好了
[00:13:20.000 --> 00:13:22.000]  有些連渣都沒有
[00:13:22.000 --> 00:13:27.000]  更加隔絕人與人之間的關係
[00:13:27.000 --> 00:13:31.000]  因為罪的緣故是破壞了關係
[00:13:31.000 --> 00:13:33.000]  我們再看下去
[00:13:33.000 --> 00:13:35.000]  接著第二段經文點講十四節
[00:13:35.000 --> 00:13:37.000]  我們又一起讀
[00:13:37.000 --> 00:13:41.000]  因他使我們和睦
[00:13:41.000 --> 00:13:45.000]  原著兩下合而為一
[00:13:45.000 --> 00:13:49.000]  拆毀了中間隔斷的牆
[00:13:49.000 --> 00:13:51.000]  這個他就是講回耶穌
[00:13:51.000 --> 00:13:53.000]  他來就是要人呢
[00:13:53.000 --> 00:13:56.000]  能夠重新和好如初
[00:13:56.000 --> 00:13:57.000]  講的關係
[00:13:57.000 --> 00:14:01.000]  即是原來我們的關係是可以很好的
[00:14:01.000 --> 00:14:03.000]  你可以很多friend的
[00:14:03.000 --> 00:14:05.000]  不只是一個兩個的
[00:14:05.000 --> 00:14:07.000]  可以很多的
[00:14:07.000 --> 00:14:09.000]  我們可以很多friend的
[00:14:09.000 --> 00:14:11.000]  將兩下合而為一
[00:14:11.000 --> 00:14:15.000]  特別講到以前的猶太人
[00:14:15.000 --> 00:14:21.000]  以及以忽所人
[00:14:21.000 --> 00:14:25.000]  大家看地圖時都有段距離
[00:14:25.000 --> 00:14:27.000]  其實沒有甚麼來往
[00:14:27.000 --> 00:14:31.000]  以及大家的關係不是真的那麼好
[00:14:31.000 --> 00:14:33.000]  我們再看一幅圖
[00:14:33.000 --> 00:14:35.000]  下面有一幅圖
[00:14:35.000 --> 00:14:38.000]  這個是猶太人的聖殿
[00:14:38.000 --> 00:14:41.000]  很出名的很神聖的地方
[00:14:41.000 --> 00:14:43.000]  即是讓上帝都會居住在這裏
[00:14:43.000 --> 00:14:45.000]  很神聖的地方
[00:14:45.000 --> 00:14:47.000]  但原來這個聖殿裏面
[00:14:47.000 --> 00:14:51.000]  裏面除了有分
[00:14:51.000 --> 00:14:54.000]  第一就分了男院和女院
[00:14:54.000 --> 00:14:57.000]  這個其實都有少少性別歧視
[00:14:57.000 --> 00:14:59.000]  即是有些地方是女人不能進去
[00:14:59.000 --> 00:15:01.000]  就算你是猶太人都好
[00:15:01.000 --> 00:15:03.000]  你都不能進去
[00:15:03.000 --> 00:15:04.000]  是男人才能進去
[00:15:04.000 --> 00:15:06.000]  這個其實已經是一個性別歧視
[00:15:06.000 --> 00:15:08.000]  今時今日我們再說
[00:15:08.000 --> 00:15:10.000]  另外再分的
[00:15:10.000 --> 00:15:13.000]  大家看到有一個叫外邦人院
[00:15:13.000 --> 00:15:14.000]  看不看得到
[00:15:14.000 --> 00:15:16.000]  即是有出一點的地方
[00:15:16.000 --> 00:15:19.000]  即是如果你不是猶太人
[00:15:19.000 --> 00:15:23.000]  就算你想歸化相信猶太教都好
[00:15:23.000 --> 00:15:26.000]  你只能夠去到那裏
[00:15:26.000 --> 00:15:27.000]  你只能夠去到那裏
[00:15:27.000 --> 00:15:30.000]  你不能夠好像其他猶太人那樣
[00:15:30.000 --> 00:15:32.000]  再進入一些
[00:15:32.000 --> 00:15:34.000]  即是你連猶太的女人
[00:15:34.000 --> 00:15:36.000]  你都是不如
[00:15:36.000 --> 00:15:39.000]  即是在這個宗教情境裏面
[00:15:39.000 --> 00:15:40.000]  還有呢
[00:15:40.000 --> 00:15:43.000]  原來在這個外邦人院
[00:15:43.000 --> 00:15:46.000]  和這個聖殿中間的牆裏面
[00:15:46.000 --> 00:15:49.000]  是寫了一些字在裏面的
[00:15:49.000 --> 00:15:52.000]  大家知道寫了些甚麼字在裏面嗎
[00:15:52.000 --> 00:15:54.000]  不准進入
[00:15:54.000 --> 00:15:57.000]  進入的是罰款五千
[00:15:57.000 --> 00:16:00.000]  不是的
[00:16:00.000 --> 00:16:03.000]  原來這裏是寫著
[00:16:03.000 --> 00:16:06.000]  真是不准進入
[00:16:06.000 --> 00:16:08.000]  不過違者呢
[00:16:08.000 --> 00:16:10.000]  是處死的
[00:16:10.000 --> 00:16:13.000]  即是可以拿你的性命的
[00:16:13.000 --> 00:16:15.000]  很嚴重很嚴肅的
[00:16:15.000 --> 00:16:16.000]  不是開玩笑的
[00:16:16.000 --> 00:16:18.000]  即是你已經是
[00:16:18.000 --> 00:16:19.000]  我相信你的教
[00:16:19.000 --> 00:16:21.000]  但是你不行的
[00:16:21.000 --> 00:16:24.000]  那裏就是不能進去的
[00:16:24.000 --> 00:16:27.000]  其實在舊約的歷史裏面
[00:16:27.000 --> 00:16:28.000]  因為以色列人
[00:16:28.000 --> 00:16:32.000]  他受了這個亡國之痛的時候
[00:16:32.000 --> 00:16:33.000]  就算去到新約的時代
[00:16:33.000 --> 00:16:36.000]  其實他也是被羅馬帝國統治的
[00:16:36.000 --> 00:16:38.000]  不過在那段時間裏面
[00:16:38.000 --> 00:16:40.000]  他仍然高度自治
[00:16:40.000 --> 00:16:42.000]  有他自己的議會在裏面
[00:16:42.000 --> 00:16:43.000]  高度自治
[00:16:43.000 --> 00:16:44.000]  但是他們呢
[00:16:44.000 --> 00:16:48.000]  其實對其他的外族人
[00:16:48.000 --> 00:16:50.000]  他們其實都是
[00:16:50.000 --> 00:16:53.000]  有些叫歧視或者甚麼呢
[00:16:53.000 --> 00:16:54.000]  他們所有統稱叫做甚麼呢
[00:16:54.000 --> 00:16:56.000]  叫外邦人
[00:16:56.000 --> 00:16:58.000]  即是你非我族類呢
[00:16:58.000 --> 00:17:00.000]  你就是外邦人
[00:17:00.000 --> 00:17:02.000]  我記得朱全導演小時候成長
[00:17:02.000 --> 00:17:04.000]  都有些笑話的
[00:17:04.000 --> 00:17:06.000]  我們是甚麼
[00:17:06.000 --> 00:17:09.000]  中國人
[00:17:09.000 --> 00:17:12.000]  我們叫做中國人
[00:17:12.000 --> 00:17:15.000]  那些外國那些叫做甚麼
[00:17:15.000 --> 00:17:17.000]  是否叫美國人呢
[00:17:17.000 --> 00:17:18.000]  英國人呢
[00:17:18.000 --> 00:17:20.000]  不是
[00:17:20.000 --> 00:17:23.000]  那些叫
[00:17:23.000 --> 00:17:25.000]  這裏都可以說
[00:17:25.000 --> 00:17:29.000]  叫鬼佬
[00:17:29.000 --> 00:17:32.000]  即是要加個鬼字的
[00:17:32.000 --> 00:17:35.000]  還有特別和日本人
[00:17:35.000 --> 00:17:38.000]  不是叫日本人的
[00:17:38.000 --> 00:17:40.000]  大家有沒有聽過的
[00:17:40.000 --> 00:17:41.000]  日本人知不知道叫甚麼名字的
[00:17:41.000 --> 00:17:45.000]  我們會給他們個名字
[00:17:45.000 --> 00:17:48.000]  有沒有人叫Robert在這裏
[00:17:48.000 --> 00:17:50.000]  Robert Head
[00:17:50.000 --> 00:17:52.000]  蘿蔔頭
[00:17:52.000 --> 00:17:54.000]  即是會這樣稱呼他們
[00:17:54.000 --> 00:17:59.000]  這些其實都是歧視的字眼
[00:17:59.000 --> 00:18:01.000]  即是原來我們都是這樣
[00:18:01.000 --> 00:18:04.000]  我們都這樣將人種分開了
[00:18:04.000 --> 00:18:07.000]  其實最近
[00:18:07.000 --> 00:18:09.000]  看到一張新聞都是
[00:18:09.000 --> 00:18:12.000]  再播的時候都是很不舒服的
[00:18:12.000 --> 00:18:16.000]  就是這個天水圍十八歲少女
[00:18:16.000 --> 00:18:19.000]  我們這裏有多少
[00:18:19.000 --> 00:18:22.000]  我們有沒有一些十八歲的少女在這裏
[00:18:22.000 --> 00:18:24.000]  有沒有十八歲的姐妹在這裏
[00:18:24.000 --> 00:18:27.000]  見到有就舉手
[00:18:27.000 --> 00:18:31.000]  十八歲其實我們都是青春可愛的
