
[00:00:00.000 --> 00:00:02.320]  今天我們分享的聖經
[00:01:26.680 --> 00:01:28.680]  經常跟祂聊天
[00:01:28.680 --> 00:01:30.680]  經常跟祂通電話,聊密集
[00:01:30.680 --> 00:01:32.680]  經常靈修,親近祂
[00:01:32.680 --> 00:01:34.680]  跟祂很熟,很友善
[00:01:34.680 --> 00:01:35.680]  這樣說
[00:01:35.680 --> 00:01:37.680]  不過另一面,另轉身
[00:01:37.680 --> 00:01:39.680]  他做的事是不見得光的
[00:01:39.680 --> 00:01:42.680]  即是說他的道德生活
[00:01:42.680 --> 00:01:45.680]  和他說自己與神很接近
[00:01:45.680 --> 00:01:47.680]  這兩件事是不可以並存的
[00:01:47.680 --> 00:01:49.680]  如果他這樣說,同時間他這樣做
[00:01:49.680 --> 00:01:51.680]  那就是說謊了
[00:01:51.680 --> 00:01:55.680]  從一個道德生活操守的層面
[00:01:55.680 --> 00:01:57.680]  去說甚麼是說謊言
[00:01:57.680 --> 00:02:01.680]  第二段經文是二章廿二和廿三節
[00:02:01.680 --> 00:02:03.680]  第二個說謊言
[00:02:03.680 --> 00:02:05.680]  二章廿二廿三節,請
[00:02:05.680 --> 00:02:07.680]  誰是說謊話的呢?
[00:02:07.680 --> 00:02:11.680]  不是那不認耶穌為基督的嗎?
[00:02:11.680 --> 00:02:15.680]  不認父與子的,這就是敵基督的
[00:02:15.680 --> 00:02:17.680]  凡不認子的,就沒有父
[00:02:17.680 --> 00:02:20.680]  認子的,連父也有了
[00:02:20.680 --> 00:02:23.680]  誰是說謊言的呢?
[00:02:23.680 --> 00:02:25.680]  不是從一個道德的角度
[00:02:25.680 --> 00:02:29.680]  而是從一個信仰,或是教義的角度去說
[00:02:29.680 --> 00:02:32.680]  一個人怎樣才能說他是說真的呢?
[00:02:32.680 --> 00:02:35.680]  就是他要透過子,即是耶穌
[00:02:35.680 --> 00:02:38.680]  如果一個人不認耶穌為基督
[00:02:38.680 --> 00:02:40.680]  對我們來說,其實這很荒謬
[00:02:40.680 --> 00:02:43.680]  我們當然認耶穌為基督,他是神的兒子
[00:02:43.680 --> 00:02:46.680]  對我們來說,這根本就是我們共同的信念
[00:02:46.680 --> 00:02:51.680]  不過當日在《約翰一書》的讀者裏面,有一群其實不是這樣的
[00:02:51.680 --> 00:02:54.680]  耶穌歸耶穌,基督歸基督,是不同的
[00:02:54.680 --> 00:02:58.680]  如果你不認耶穌為神的兒子,不認耶穌為基督的話
[00:02:58.680 --> 00:03:02.680]  這就是說謊言,說謊話,甚至是敵基督
[00:03:02.680 --> 00:03:05.680]  這是一個很嚴重的指控
[00:03:05.680 --> 00:03:08.680]  可能大家對《約翰一書》有一段經文
[00:03:08.680 --> 00:03:10.680]  也有一些理解,是熟悉的
[00:03:10.680 --> 00:03:16.680]  第四章是說如何認那些的靈是邪靈,還是真的從神而來呢?
[00:03:16.680 --> 00:03:17.680]  有一個方法的
[00:03:17.680 --> 00:03:21.680]  就是如果這個靈是認耶穌是承了肉身來的
[00:03:21.680 --> 00:03:23.680]  其實和這個信念有關的
[00:03:23.680 --> 00:03:27.680]  耶穌是從天上這位永恆的道承了肉身
[00:03:27.680 --> 00:03:30.680]  如果你認祂,宣告,認宣認的話
[00:03:30.680 --> 00:03:34.680]  這個才是合真理,這個靈才是從神而來的
[00:03:34.680 --> 00:03:38.680]  如果不是,就是假的,或者是邪靈
[00:03:38.680 --> 00:03:43.680]  這是第二個從一個信仰和教義的角度去說哪些是說謊話
[00:03:43.680 --> 00:03:45.680]  這個是道德,這個是教義
[00:03:45.680 --> 00:03:47.680]  第三個就是我們今天說的經文
[00:03:47.680 --> 00:03:49.680]  四章二十節,即是其中一節
[00:03:49.680 --> 00:03:51.680]  四章二十節
[00:03:51.680 --> 00:03:53.680]  請讀一次,好嗎?
[00:03:53.680 --> 00:03:59.680]  「人若說我愛神,卻恨他的弟兄,就是說謊話的
[00:03:59.680 --> 00:04:05.680]  不愛他所看見的弟兄,就不能愛沒有看見的神」
[00:04:05.680 --> 00:04:10.680]  這個也是從一個關係的角度去說什麼是說謊話
[00:04:10.680 --> 00:04:15.680]  如果我們說愛神,我愛神,很愛神,唱的歌很好聽
[00:04:15.680 --> 00:04:17.680]  不見到你,你就很恨你
[00:04:17.680 --> 00:04:20.680]  見到你,你就很恨你,很討厭你
[00:04:20.680 --> 00:04:23.680]  這樣就是說謊話
[00:04:23.680 --> 00:04:27.680]  因為真是愛神的人,他同樣是會愛弟兄姐妹的
[00:04:27.680 --> 00:04:29.680]  所以從三個角度去說
[00:04:29.680 --> 00:04:31.680]  所以這三本書其實是混在一起的
[00:04:31.680 --> 00:04:33.680]  有時說這樣,有時說那樣
[00:04:33.680 --> 00:04:35.680]  總而言之,他要告訴我們
[00:04:35.680 --> 00:04:38.680]  如果我們說我們是真實的話
[00:04:38.680 --> 00:04:40.680]  我們對神的信仰是真的話
[00:04:40.680 --> 00:04:43.680]  一方面道德是生活,我們不要走在黑暗裏
[00:04:43.680 --> 00:04:45.680]  第二就是我們要知道
[00:04:45.680 --> 00:04:48.680]  我們透過耶穌去到父神的面前
[00:04:48.680 --> 00:04:50.680]  認耶穌是基督,是神的兒子
[00:04:50.680 --> 00:04:52.680]  第三個就是在愛的裏面
[00:04:52.680 --> 00:04:55.680]  弟兄姐妹之間有一種很真實的相愛
[00:04:55.680 --> 00:04:58.680]  今天我們要從第三個角度再分享這個題目
[00:04:58.680 --> 00:05:02.680]  就是這種的愛其實是有幾環環相扣的
[00:05:02.680 --> 00:05:05.680]  愛好像一個環一樣是扣著的
[00:05:05.680 --> 00:05:09.680]  我想說今天的經文是四章十九至二十一節
[00:05:09.680 --> 00:05:12.680]  說一下愛的三重環如何扣著
[00:05:12.680 --> 00:05:15.680]  四章第十九節開始到二十一節
[00:05:15.680 --> 00:05:18.680]  請我們一起讀一下這三節聖經
[00:05:18.680 --> 00:05:22.680]  我們愛,因為神先愛我們
[00:05:22.680 --> 00:05:26.680]  人若說我愛神,卻恨他的弟兄
[00:05:26.680 --> 00:05:30.680]  就是說謊話的,不愛他所看見的弟兄
[00:05:30.680 --> 00:05:33.680]  就不能愛沒有看見的神
[00:05:33.680 --> 00:05:36.680]  愛神的也當愛弟兄
[00:05:36.680 --> 00:05:39.680]  這是我們從神所受的命令
[00:05:39.680 --> 00:05:40.680]  好,謝謝
[00:05:40.680 --> 00:05:43.680]  他一開始說,十九節就說
[00:05:43.680 --> 00:05:48.680]  我們愛,是因為神先愛我們
[00:05:48.680 --> 00:05:50.680]  這個我們很熟悉的經文
[00:05:50.680 --> 00:05:55.680]  有誰結婚,用這節經文作為婚禮裏面的標語
[00:05:55.680 --> 00:06:00.680]  有四五隻手,那些人不好意思
[00:06:00.680 --> 00:06:03.680]  可能太多年前了,都忘記了
[00:06:03.680 --> 00:06:07.680]  這裏說一件事,告訴我們我們能夠愛
[00:06:07.680 --> 00:06:09.680]  這個愛沒有說對象
[00:06:09.680 --> 00:06:12.680]  這個愛可能是在說愛神
[00:06:12.680 --> 00:06:14.680]  在說我們愛人
[00:06:14.680 --> 00:06:16.680]  或者我們擁有這份愛的特質
[00:06:16.680 --> 00:06:18.680]  都可以的
[00:06:18.680 --> 00:06:22.680]  總之我們能夠去愛,不是因為我們
[00:06:22.680 --> 00:06:25.680]  聖經告訴我們,是因為神先愛我們
[00:06:25.680 --> 00:06:29.680]  有一個源頭,有一個起始,是神先做了
[00:06:29.680 --> 00:06:31.680]  神先做了,我們才能夠做
[00:06:31.680 --> 00:06:35.680]  就是說,神沒有做,我們都沒有希望
[00:06:35.680 --> 00:06:39.680]  是因為神做了,神有,他是愛的本源
[00:06:39.680 --> 00:06:42.680]  所以這句說話,可以有兩個向度的理解
[00:06:42.680 --> 00:06:45.680]  一個就是說,神先做了,先行了
[00:06:45.680 --> 00:06:47.680]  他先顯示了什麼叫愛
[00:06:47.680 --> 00:06:50.680]  那我們跟著他,就可以有了
[00:06:50.680 --> 00:06:54.680]  或者第二個向度就是說,神是愛的源頭
[00:06:54.680 --> 00:06:57.680]  我們可以去這個源頭
[00:06:57.680 --> 00:06:59.680]  得到明白,得到什麼叫愛
[00:06:59.680 --> 00:07:02.680]  然後我們可以實踐,我們可以去實踐愛
[00:07:02.680 --> 00:07:05.680]  所以我想,如果我們真的要擁抱
[00:07:05.680 --> 00:07:08.680]  或者要明白,要實踐愛的話
[00:07:08.680 --> 00:07:10.680]  第一件事,我們要明白,神真的愛我們
[00:07:10.680 --> 00:07:13.680]  很簡單,我們要明白,要捉實
[00:07:13.680 --> 00:07:17.680]  神是愛我們的,神愛我們每一個
[00:07:17.680 --> 00:07:20.680]  這句說話說下去,真的太淺顯淺了
[00:07:20.680 --> 00:07:24.680]  但是我想,我們中間選耶穌的人
[00:07:24.680 --> 00:07:25.680]  很多年的人都有
[00:07:25.680 --> 00:07:28.680]  在這麼多信仰的年日裡
[00:07:28.680 --> 00:07:31.680]  我們是不是時時刻刻都可以捉實這件事
[00:07:31.680 --> 00:07:34.680]  或者很肯定,神愛我們呢
[00:07:34.680 --> 00:07:42.680]  剛才我說,婚禮裡很多人喜歡用這句說話
[00:07:42.680 --> 00:07:46.680]  作為婚禮聖經的一個標記
[00:07:46.680 --> 00:07:50.680]  有時候我想深一點,我想久一點
[00:07:50.680 --> 00:07:55.680]  我覺得,如果我們用了「我們愛,因為神先愛我們」
[00:07:55.680 --> 00:07:59.680]  這句說話,作為我們婚禮裡的口號
[00:07:59.680 --> 00:08:00.680]  或者那句經文
[00:08:00.680 --> 00:08:02.680]  我覺得有一點不太真實
[00:08:02.680 --> 00:08:04.680]  為什麼這樣說呢
[00:08:04.680 --> 00:08:06.680]  你們兩個人結婚
[00:08:06.680 --> 00:08:09.680]  結婚,應該是他們的愛情是最濃的時候
[00:08:09.680 --> 00:08:11.680]  是不是應該是那時候,最濃厚的
[00:08:11.680 --> 00:08:13.680]  為什麼你會去愛他呢
[00:08:13.680 --> 00:08:15.680]  為什麼你會被他吸引呢
[00:08:15.680 --> 00:08:19.680]  通常第一個原因,你當然被他吸引
[00:08:19.680 --> 00:08:22.680]  因為他的氣質,他的樣子,他的表現
[00:08:22.680 --> 00:08:26.680]  吸引你,我真的要費盡我人生的力量
[00:08:26.680 --> 00:08:29.680]  我都要追到他
[00:08:29.680 --> 00:08:32.680]  如果一個人不是這樣的
[00:08:32.680 --> 00:08:36.680]  你說,因為神這麼愛我
[00:08:36.680 --> 00:08:40.680]  因為神這麼愛我,所以我才愛你
[00:08:40.680 --> 00:08:43.680]  這樣的話,我想結婚就很糟糕
[00:08:43.680 --> 00:08:46.680]  因為通常不是這樣的
[00:08:46.680 --> 00:08:49.680]  但是我想,對於我們結了婚
[00:08:49.680 --> 00:08:50.680]  大部分的人
[00:08:50.680 --> 00:08:55.680]  結了婚,開始有五年,有十年,有二十年,有三十年
[00:08:55.680 --> 00:09:00.680]  我覺得這句說話就有味道一點
[00:09:00.680 --> 00:09:03.680]  那麼多年之後,你看清楚隔壁那個
[00:09:03.680 --> 00:09:07.680]  你會發現,我要愛他
[00:09:07.680 --> 00:09:09.680]  我要持續地愛他
[00:09:09.680 --> 00:09:13.680]  其實,我真的要回到神的愛那裡
[00:09:13.680 --> 00:09:16.680]  反過來也是,你不要想自己
[00:09:16.680 --> 00:09:18.680]  反過來,對方看看你
[00:09:18.680 --> 00:09:20.680]  看你的樣子
[00:09:20.680 --> 00:09:23.680]  結婚的時候和現在,五年,十年,二十年
[00:09:23.680 --> 00:09:26.680]  我真的發覺,我們要這樣愛
[00:09:26.680 --> 00:09:28.680]  我真的要回到神那裡
[00:09:28.680 --> 00:09:34.680]  早期結婚那一刻,我相信應該不是這個原因
[00:09:34.680 --> 00:09:36.680]  因為他吸引你
[00:09:36.680 --> 00:09:39.680]  所以我想,如果要明白神愛我們
[00:09:39.680 --> 00:09:45.680]  我們要有一種操練和功夫
[00:09:45.680 --> 00:09:48.680]  聖經在這裡說
[00:09:48.680 --> 00:09:52.680]  在第四章第九和第十節就說
[00:09:52.680 --> 00:09:54.680]  神猜他獨生子到世間來
[00:09:54.680 --> 00:09:56.680]  使我們直著他得生
[00:09:56.680 --> 00:09:59.680]  神愛我們的心在此就顯明了
[00:09:59.680 --> 00:10:01.680]  不是我們愛神,乃是神先愛我們
[00:10:01.680 --> 00:10:04.680]  猜他的兒子為我們的罪作了挽回
[00:10:04.680 --> 00:10:06.680]  這就是愛了
[00:10:06.680 --> 00:10:08.680]  神愛我們有一個很具體的行動
[00:10:08.680 --> 00:10:10.680]  就是猜他的獨生兒子來
[00:10:10.680 --> 00:10:12.680]  獨成你的肉身,在他體間上
[00:10:12.680 --> 00:10:14.680]  第四章第九和第十節
[00:10:14.680 --> 00:10:17.680]  然後為我們寫生在十字架上犧牲
[00:10:17.680 --> 00:10:19.680]  這就是神的愛的表達
[00:10:19.680 --> 00:10:21.680]  一個很具體的表達
[00:10:21.680 --> 00:10:24.680]  這個表達是發生在二千年前的
[00:10:24.680 --> 00:10:26.680]  今天我們要重溫
[00:10:26.680 --> 00:10:29.680]  有時候我們想
[00:10:29.680 --> 00:10:32.680]  我們是不是時時都能夠
[00:10:32.680 --> 00:10:35.680]  在我們的生活中碰到任何事
[00:10:35.680 --> 00:10:39.680]  都因為這句說話能夠幫我們捉實
[00:10:39.680 --> 00:10:42.680]  記得,明白,神真的愛我們
[00:10:42.680 --> 00:10:43.680]  有時候不是很容易
[00:10:43.680 --> 00:10:45.680]  因為我們的感覺世界
[00:10:45.680 --> 00:10:46.680]  我們人生的遭遇
[00:10:46.680 --> 00:10:51.680]  有時候都會令到我們的想法和情感
[00:10:51.680 --> 00:10:53.680]  都會有蠕動,有起有跌
[00:10:53.680 --> 00:10:56.680]  我就覺得怎樣幫我們自己
[00:10:56.680 --> 00:10:59.680]  在要明白神愛你的這件事上
[00:10:59.680 --> 00:11:01.680]  捉得更加的實
[00:11:01.680 --> 00:11:02.680]  我有幾個建議
[00:11:02.680 --> 00:11:04.680]  第一個建議就是
[00:11:04.680 --> 00:11:07.680]  你多點想你有的東西
[00:11:07.680 --> 00:11:11.680]  不要想你沒有的東西
[00:11:11.680 --> 00:11:12.680]  你看看你旁邊的弟兄姊妹
[00:11:12.680 --> 00:11:13.680]  前後的那些
[00:11:13.680 --> 00:11:15.680]  你和他們應該都挺熟的
[00:11:15.680 --> 00:11:16.680]  一是你的配偶
[00:11:16.680 --> 00:11:19.680]  一是你的弟兄姊妹同組的
[00:11:19.680 --> 00:11:20.680]  你想想,你看看他
[00:11:20.680 --> 00:11:25.680]  有些什麼是他有,你沒有的
[00:11:25.680 --> 00:11:27.680]  起碼數出五件,十件
[00:11:27.680 --> 00:11:31.680]  他有,但你沒有的
[00:11:31.680 --> 00:11:34.680]  如果你腦海裏經常想著
[00:11:34.680 --> 00:11:35.680]  那些東西是我沒有的
[00:11:35.680 --> 00:11:37.680]  他才有的,我沒有的
[00:11:37.680 --> 00:11:39.680]  我想你對神的愛
[00:11:39.680 --> 00:11:43.680]  那種色彩很容易會凋謝
[00:11:43.680 --> 00:11:44.680]  我們經常想一件事
[00:11:44.680 --> 00:11:46.680]  有些東西是神給了你的
[00:11:46.680 --> 00:11:49.680]  是神特別給你的
[00:11:49.680 --> 00:11:50.680]  他可能不給你這件事
[00:11:50.680 --> 00:11:51.680]  但他給你那件事
[00:11:51.680 --> 00:11:53.680]  是對你最對的
[00:11:53.680 --> 00:11:54.680]  是神給你的
[00:11:54.680 --> 00:11:56.680]  你就要想那件事
[00:11:56.680 --> 00:11:58.680]  讓你有的
[00:11:58.680 --> 00:11:59.680]  幫助我們去捉實
[00:11:59.680 --> 00:12:01.680]  神真的愛我們
[00:12:01.680 --> 00:12:02.680]  在我們生活裏面
[00:12:02.680 --> 00:12:04.680]  有時很多人不開心
[00:12:04.680 --> 00:12:05.680]  很多人基督徒
[00:12:05.680 --> 00:12:07.680]  他們懷疑神對我們的愛
[00:12:07.680 --> 00:12:09.680]  往往是因為碰到一些情況
[00:12:09.680 --> 00:12:10.680]  就是他覺得
[00:12:10.680 --> 00:12:12.680]  有些東西我原本應該有
[00:12:12.680 --> 00:12:14.680]  我想有,不過沒有
[00:12:14.680 --> 00:12:15.680]  如果我們經常想
[00:12:15.680 --> 00:12:17.680]  我們有的那些
[00:12:17.680 --> 00:12:18.680]  我覺得我們的生命
[00:12:18.680 --> 00:12:19.680]  不單快樂一點
[00:12:19.680 --> 00:12:20.680]  而且我們對神的愛
[00:12:20.680 --> 00:12:23.680]  更加確實和肯定
[00:12:23.680 --> 00:12:27.680]  我有時會回父母的家吃飯
[00:12:27.680 --> 00:12:32.680]  我父母的家有張照片掛在那裏
[00:12:32.680 --> 00:12:34.680]  那張照片每次回到家
[00:12:34.680 --> 00:12:36.680]  我都會看一看
[00:12:36.680 --> 00:12:37.680]  看了那張照片
[00:12:37.680 --> 00:12:39.680]  我覺得裏面有一種很大的安慰
[00:12:39.680 --> 00:12:41.680]  很大的感
[00:12:41.680 --> 00:12:43.680]  很滿足
[00:12:43.680 --> 00:12:47.680]  那張照片其實是一張油畫
[00:12:47.680 --> 00:12:49.680]  其實是四、五年前
[00:12:49.680 --> 00:12:51.680]  應該是我們一家六兄弟
[00:12:51.680 --> 00:12:54.680]  連同一些媳婦、孫子
[00:12:54.680 --> 00:12:56.680]  全部穿得很漂亮
[00:12:56.680 --> 00:13:00.680]  和我父母一起去影樓拍照
[00:13:00.680 --> 00:13:03.680]  然後曬了一張最大的油畫
[00:13:03.680 --> 00:13:07.680]  掛在我父母的家裏
[00:13:07.680 --> 00:13:08.680]  我覺得對老人家來說
[00:13:08.680 --> 00:13:09.680]  在這裏很…
[00:13:09.680 --> 00:13:12.680]  我想他應該很滿足
[00:13:12.680 --> 00:13:13.680]  對我們的長者來說
[00:13:13.680 --> 00:13:17.680]  他能夠看到他的兒女、孫子
[00:13:17.680 --> 00:13:18.680]  整整齊齊地在這裏
[00:13:18.680 --> 00:13:21.680]  一起拍一張全家福
[00:13:21.680 --> 00:13:23.680]  他是很開心、很滿足的
[00:13:23.680 --> 00:13:25.680]  這就是有的東西
[00:13:25.680 --> 00:13:26.680]  我問一下中間
[00:13:26.680 --> 00:13:30.680]  有哪個你的父母現在仍然在生的?
[00:13:30.680 --> 00:13:31.680]  很多
[00:13:31.680 --> 00:13:32.680]  有哪個你的父母可能有一個
[00:13:32.680 --> 00:13:35.680]  或者兩個都已經離開世界的?
[00:13:35.680 --> 00:13:36.680]  都不少
[00:13:36.680 --> 00:13:38.680]  好像更多一點
[00:13:38.680 --> 00:13:39.680]  是不是?
[00:13:39.680 --> 00:13:42.680]  我想對於我們來說
[00:13:42.680 --> 00:13:45.680]  如果能夠知道
[00:13:45.680 --> 00:13:47.680]  能夠做一件事
[00:13:47.680 --> 00:13:48.680]  在我們的生活
[00:13:48.680 --> 00:13:49.680]  在家庭裏面
[00:13:49.680 --> 00:13:51.680]  那件事是你看到
[00:13:51.680 --> 00:13:53.680]  你覺得我有一樣東西真是很好
[00:13:53.680 --> 00:13:56.680]  這個是神給我的恩典
[00:13:56.680 --> 00:13:57.680]  我覺得這個就是幫我們
[00:13:57.680 --> 00:14:00.680]  經常記得神是愛我們
[00:14:00.680 --> 00:14:02.680]  可能你未必是這張畫
[00:14:02.680 --> 00:14:03.680]  可能你有你的朋友
[00:14:03.680 --> 00:14:06.680]  可能神給你某樣的恩賜
[00:14:06.680 --> 00:14:09.680]  或者神給你某樣的才能
[00:14:09.680 --> 00:14:13.680]  或者神給你某一個的機遇等等
[00:14:13.680 --> 00:14:15.680]  這些東西當我們去想
[00:14:15.680 --> 00:14:17.680]  當我們思想在那裏停留的時候
[00:14:17.680 --> 00:14:19.680]  我們心裏面就會容易一點
[00:14:19.680 --> 00:14:21.680]  捉實神真是愛我們
[00:14:21.680 --> 00:14:24.680]  而不是去想那些沒有的
[00:14:24.680 --> 00:14:25.680]  而第二方面就是
[00:14:25.680 --> 00:14:28.680]  有時候神沒有給我們那些東西
[00:14:28.680 --> 00:14:29.680]  我們沒有那些東西
[00:14:29.680 --> 00:14:31.680]  有時候都可以想它
[00:14:31.680 --> 00:14:33.680]  怎樣幫助我們的生命
[00:14:33.680 --> 00:14:36.680]  可以去改變
[00:14:36.680 --> 00:14:38.680]  就是神不給我們的東西
[00:14:38.680 --> 00:14:40.680]  有時候可能是對我們更好的
[00:14:40.680 --> 00:14:42.680]  我們人生這麼多年
[00:14:42.680 --> 00:14:44.680]  我們要容易明白這件事
[00:14:44.680 --> 00:14:47.680]  昨晚我清晨趕到
[00:14:47.680 --> 00:14:51.680]  我坐下見到一個弟兄坐在旁邊
[00:14:51.680 --> 00:14:54.680]  我記起他是上一次在這裏受洗的
[00:14:54.680 --> 00:14:56.680]  有一位弟兄叫做Carson
[00:14:56.680 --> 00:15:00.680]  我們家庭區未必有很多人聽他講見證
[00:15:00.680 --> 00:15:01.680]  他的見證很感動
[00:15:01.680 --> 00:15:03.680]  他是一個年輕人
[00:15:03.680 --> 00:15:06.680]  年輕人我想不夠三十歲
[00:15:06.680 --> 00:15:08.680]  二十多歲
[00:15:08.680 --> 00:15:10.680]  二十歲
[00:15:10.680 --> 00:15:12.680]  二十二歲
[00:15:12.680 --> 00:15:14.680]  真的很厲害
[00:15:14.680 --> 00:15:16.680]  風華正茂
[00:15:16.680 --> 00:15:18.680]  男士不應該這樣形容
[00:15:18.680 --> 00:15:19.680]  很英俊的
[00:15:19.680 --> 00:15:21.680]  但他有一件事他沒有
[00:15:21.680 --> 00:15:22.680]  你猜猜是甚麼
[00:15:22.680 --> 00:15:23.680]  就是一隻腳
[00:15:23.680 --> 00:15:25.680]  他的腳的骨癌
[00:15:25.680 --> 00:15:27.680]  截了枝
[00:15:27.680 --> 00:15:29.680]  他講見證
[00:15:29.680 --> 00:15:31.680]  你想想對於他來說
[00:15:31.680 --> 00:15:32.680]  沒有了一隻腳
[00:15:32.680 --> 00:15:34.680]  幾個義肢
[00:15:34.680 --> 00:15:35.680]  駁上去的
[00:15:35.680 --> 00:15:38.680]  對他來說是一個很大的失去
[00:15:38.680 --> 00:15:39.680]  不過他覺得
[00:15:39.680 --> 00:15:41.680]  可能他有很長的掙扎期
[00:15:41.680 --> 00:15:42.680]  不過去到最後
[00:15:42.680 --> 00:15:44.680]  他有一個反省
[00:15:44.680 --> 00:15:45.680]  他有一個體會
[00:15:45.680 --> 00:15:47.680]  就是因為這個沒有了
[00:15:47.680 --> 00:15:49.680]  他要學很多東西再走路
[00:15:49.680 --> 00:15:51.680]  學怎樣生活
[00:15:51.680 --> 00:15:52.680]  怎樣重新適應
[00:15:52.680 --> 00:15:54.680]  但有一件事是他得回來的
[00:15:54.680 --> 00:15:56.680]  就是他說因為他是第一代的雙飛
[00:15:56.680 --> 00:15:58.680]  雙飛的親生兒子
[00:15:58.680 --> 00:15:59.680]  他父母不在他身邊
[00:15:59.680 --> 00:16:00.680]  在大陸
[00:16:00.680 --> 00:16:03.680]  結果因為他的腳傷的緣故
[00:16:03.680 --> 00:16:05.680]  他體會他的父母
[00:16:05.680 --> 00:16:06.680]  真的愛他
[00:16:06.680 --> 00:16:07.680]  或者他的緣故
[00:16:07.680 --> 00:16:08.680]  回來香港
[00:16:08.680 --> 00:16:09.680]  一段很長的時間
[00:16:09.680 --> 00:16:11.680]  他可以直接的照顧
[00:16:11.680 --> 00:16:13.680]  他覺得這個沒有
[00:16:13.680 --> 00:16:15.680]  其實帶給他生命裏面
[00:16:15.680 --> 00:16:16.680]  另外一種的有
[00:16:16.680 --> 00:16:20.680]  是填補了他裏面的很大的滿足
[00:16:20.680 --> 00:16:22.680]  他覺得神
[00:16:22.680 --> 00:16:24.680]  沒錯這是一件痛苦的事
[00:16:24.680 --> 00:16:25.680]  不過神透過這件事
[00:16:25.680 --> 00:16:28.680]  滿足他另外一件更深層的需要
[00:16:28.680 --> 00:16:32.680]  就是他父母對他的愛和肯定
[00:16:32.680 --> 00:16:36.680]  其實聖經裏面也有些人
[00:16:36.680 --> 00:16:38.680]  你想想保羅
[00:16:38.680 --> 00:16:41.680]  他跟神說
[00:16:41.680 --> 00:16:44.680]  他說我有根刺
[00:16:44.680 --> 00:16:46.680]  神求你拔走它
[00:16:46.680 --> 00:16:48.680]  神有沒有答應他
[00:16:48.680 --> 00:16:49.680]  沒有
[00:16:49.680 --> 00:16:50.680]  三次祈禱
[00:16:50.680 --> 00:16:52.680]  神只是怎樣回答他
[00:16:52.680 --> 00:16:55.680]  就說我的恩典救你用
[00:16:55.680 --> 00:16:56.680]  我的恩典救你用
[00:16:56.680 --> 00:16:58.680]  我的恩典救你用
[00:16:58.680 --> 00:16:59.680]  說了三次
[00:16:59.680 --> 00:17:00.680]  他就不求了
[00:17:00.680 --> 00:17:02.680]  有人就研究這是甚麼
[00:17:02.680 --> 00:17:03.680]  甚麼是保羅根刺
[00:17:03.680 --> 00:17:05.680]  普遍來說都有一個這樣的看法
[00:17:05.680 --> 00:17:08.680]  不過根刺是說他的眼睛的疾病
[00:17:08.680 --> 00:17:11.680]  因為他的眼睛應該看得不好
[00:17:11.680 --> 00:17:13.680]  所以你會發覺他有時寫信
[00:17:13.680 --> 00:17:15.680]  他寫信就會說
[00:17:15.680 --> 00:17:18.680]  你看看我寫的字多麼大
[00:17:18.680 --> 00:17:19.680]  是我親筆寫的
[00:17:19.680 --> 00:17:21.680]  他這樣說的意思是說
[00:17:21.680 --> 00:17:23.680]  那封信他找人代筆
[00:17:23.680 --> 00:17:24.680]  他一直口述
