
[00:00:00.000 --> 00:00:02.360]  各位聽眾各位朋友 早安
[00:03:12.200 --> 00:03:13.960]  還有第三樣東西更特別的就是
[00:03:13.960 --> 00:03:16.680]  她是一個被遺棄的婦人
[00:03:16.680 --> 00:03:18.880]  因為她是一個沒有丈夫
[00:03:18.880 --> 00:03:20.040]  她是被遺棄的人
[00:03:20.040 --> 00:03:25.120]  但是想不到這個被遺棄者的兒子
[00:03:25.120 --> 00:03:28.880]  比有丈夫的兒子更多
[00:03:28.880 --> 00:03:31.320]  她經歷到人口越來越多
[00:03:31.320 --> 00:03:33.040]  她的家庭有下一代
[00:03:33.040 --> 00:03:36.320]  而且越來越興旺
[00:03:36.320 --> 00:03:37.840]  這個比喻我們記得
[00:03:37.840 --> 00:03:41.080]  是在說秘魯前的耶路撒冷
[00:03:41.080 --> 00:03:44.080]  去到復興的耶路撒冷
[00:03:44.080 --> 00:03:44.680]  沒錯
[00:03:44.680 --> 00:03:46.520]  我們學習的就是從這個比喻
[00:03:46.520 --> 00:03:47.960]  我們上次已經體會到
[00:03:47.960 --> 00:03:51.600]  學習到第一樣東西就是擴張這件事
[00:03:51.600 --> 00:03:52.880]  提到擴張的時候
[00:03:52.880 --> 00:03:56.040]  我們知道這裡是在說人和空間的擴張
[00:03:56.040 --> 00:03:58.040]  就是人和空間的擴張
[00:03:58.040 --> 00:04:00.200]  第二樣東西就是我們要知道
[00:04:00.200 --> 00:04:02.840]  我們要知道根據聖經告訴我們
[00:04:02.840 --> 00:04:06.080]  除了是人和空間的擴張
[00:04:06.080 --> 00:04:09.600]  我們也要知道這是一個拓展開去的
[00:04:09.600 --> 00:04:10.760]  是一個拓展
[00:04:10.760 --> 00:04:12.800]  而且也是一個放長
[00:04:12.800 --> 00:04:14.400]  這三個動作
[00:04:14.400 --> 00:04:21.840]  都在這一段聖經裡很清楚在這節經文裡表達出來
[00:04:21.840 --> 00:04:23.720]  聖經裡在第二節說
[00:04:23.720 --> 00:04:25.640]  「要擴張你帳幕之地
[00:04:25.640 --> 00:04:27.560]  張大你居所的萬寺
[00:04:27.560 --> 00:04:28.640]  不要限寺
[00:04:28.640 --> 00:04:31.560]  要放長你的繩子」
[00:04:31.560 --> 00:04:32.080]  沒錯
[00:04:32.080 --> 00:04:35.640]  上次我們已經學習到擴張這個課題
[00:04:35.640 --> 00:04:37.200]  一連三個動詞
[00:04:37.200 --> 00:04:39.840]  擴張、拓展、放長
[00:04:39.840 --> 00:04:43.400]  今天我們要學習另一個很重要的
[00:04:43.400 --> 00:04:45.000]  從這個比喻裡面的功課
[00:04:45.000 --> 00:04:48.640]  就是堅固這個功課
[00:04:48.640 --> 00:04:51.760]  在《耳塞俠書》第54章的第二節
[00:04:51.760 --> 00:04:53.560]  剛才我們說有三個動作
[00:04:53.560 --> 00:04:54.760]  三個動詞
[00:04:54.760 --> 00:04:58.320]  擴張、拓展和放長
[00:04:58.320 --> 00:05:00.160]  都是表示要去擴充
[00:05:00.160 --> 00:05:04.520]  都是表示我們要去擴張張大的帳幕
[00:05:04.520 --> 00:05:07.000]  目的就是要令裡面更大的空間
[00:05:07.000 --> 00:05:08.720]  可以有更大的範圍
[00:05:08.720 --> 00:05:11.320]  以致可以容納更多人進入
[00:05:11.320 --> 00:05:13.520]  但是不要忘記
[00:05:13.520 --> 00:05:19.600]  我們也必須同時要做堅固的工作
[00:05:19.600 --> 00:05:24.720]  將這個帳篷在地上放得穩穩陣陣
[00:05:24.720 --> 00:05:28.400]  就正如這一節經文的最後一句小句
[00:05:28.400 --> 00:05:31.560]  「堅固你的缺址」
[00:05:31.560 --> 00:05:36.520]  「堅固」這個字的意思是指強化
[00:05:36.520 --> 00:05:38.280]  是指加強的意思
[00:05:38.280 --> 00:05:42.880]  你記得這一節一開始用了兩句很平衡的短句
[00:05:42.880 --> 00:05:46.160]  要擴張你的帳幕之地
[00:05:46.160 --> 00:05:49.560]  要張大你居所的萬字
[00:05:49.560 --> 00:05:52.880]  我們看到這個焦點是放在住的地方
[00:05:52.880 --> 00:05:55.000]  那個空間上的擴充
[00:05:55.000 --> 00:05:56.480]  空間上的擴張
[00:05:56.480 --> 00:05:57.800]  如何做到?
[00:05:57.800 --> 00:05:59.120]  到底如何做到?
[00:05:59.120 --> 00:06:02.000]  首先是要放長你的雙眼
[00:06:02.000 --> 00:06:02.880]  不是
[00:06:02.880 --> 00:06:05.840]  是放長你的繩子
[00:06:05.840 --> 00:06:09.760]  就好像第二節的下半句一開始的那句短句
[00:06:09.760 --> 00:06:11.680]  要放長你的繩子
[00:06:11.680 --> 00:06:13.120]  越大的帳篷
[00:06:13.120 --> 00:06:17.360]  越大的帳篷就需要佔據更多的空間
[00:06:17.360 --> 00:06:22.080]  自然而然就需要更長的繩子
[00:06:22.080 --> 00:06:23.760]  但這個是不足夠的
[00:06:23.760 --> 00:06:25.360]  但這個是絕對不足夠的
[00:06:25.360 --> 00:06:26.920]  為什麼?
[00:06:26.920 --> 00:06:30.480]  我們必須要去堅固你的缺址
[00:06:30.480 --> 00:06:39.120]  如果是將這個焦點放在居住的帳幕上
[00:06:39.120 --> 00:06:42.840]  這裡不應該是說堅固你的帳幕嗎?
[00:06:42.840 --> 00:06:44.760]  為什麼會是缺址?
[00:06:44.760 --> 00:06:47.520]  因為真正能夠令到這個帳篷
[00:06:47.520 --> 00:06:48.880]  或者更正確的說
[00:06:48.880 --> 00:06:54.200]  真正能夠令到這個正在擴張中的帳幕
[00:06:54.200 --> 00:06:55.920]  擴張中的居所
[00:06:55.920 --> 00:06:58.040]  擴張中你住的地方
[00:06:58.040 --> 00:07:01.240]  可以堅固的是缺址
[00:07:01.240 --> 00:07:03.520]  沒有了這些缺址的話
[00:07:03.520 --> 00:07:07.320]  就沒有任何的堅固可以說
[00:07:07.320 --> 00:07:10.000]  擴大了的範圍又有什麼用呢?
[00:07:10.000 --> 00:07:12.440]  擴大了的帳幕又有什麼用呢?
[00:07:12.440 --> 00:07:16.040]  其實這個字「缺址」這個字
[00:07:16.040 --> 00:07:18.440]  可以用一個比喻的用法
[00:07:18.440 --> 00:07:24.760]  意思是說首領是堅固和支撐大局的角色
[00:07:24.760 --> 00:07:27.240]  這裡在《撒加利亞書》第十章第四節
[00:07:27.240 --> 00:07:29.240]  有這樣的說法
[00:07:29.240 --> 00:07:32.440]  不僅是《撒加利亞書》在十章第四節
[00:07:32.440 --> 00:07:35.720]  是用這個缺址做一個比喻的用法
[00:07:35.720 --> 00:07:38.640]  在《以賽亞書》二十二章、二十三節和二十五節
[00:07:38.640 --> 00:07:43.560]  都用了缺址來說到神要堅固一個人
[00:07:43.560 --> 00:07:45.680]  在《以色列記》第九章第八節
[00:07:45.680 --> 00:07:52.960]  那裡象徵地用這個字眼說到「安穩的位置」
[00:07:52.960 --> 00:07:56.400]  當然這個字可以指實物
[00:07:56.400 --> 00:07:58.960]  這個字大部分時間都是說實物
[00:07:58.960 --> 00:08:03.840]  說實物的時候有一個解釋是說它是「掛嘢的釘」
[00:08:03.840 --> 00:08:06.880]  在《以色列記》第十五章第三節有這樣的說法
[00:08:06.880 --> 00:08:08.880]  也可以指「織布的針」
[00:08:08.880 --> 00:08:10.280]  這個在《史詩記》裡面
[00:08:10.280 --> 00:08:13.600]  特別用在參宣的記載裡面出現了兩次
[00:08:13.600 --> 00:08:15.720]  十六章第十四節連續出現了兩次
[00:08:15.720 --> 00:08:17.560]  是「織布的針」
[00:08:17.560 --> 00:08:19.160]  但是在這裡
[00:08:19.160 --> 00:08:24.680]  這個字更多時候用法就是放在這個意思
[00:08:24.680 --> 00:08:28.920]  特別是在繪墨裡面的帳篷
[00:08:28.920 --> 00:08:31.560]  或者是普通住的帳篷
[00:08:31.560 --> 00:08:36.440]  這個字的意思就是指缺址或者是小莊
[00:08:36.440 --> 00:08:37.320]  都是同做的
[00:08:37.320 --> 00:08:39.400]  因為當時的繪墨說到明
[00:08:39.400 --> 00:08:43.200]  這些缺址、這些小莊都是同做的
[00:08:43.200 --> 00:08:45.320]  同的缺址要釘入
[00:08:45.320 --> 00:08:47.280]  要深入釘在泥土裡面
[00:08:47.280 --> 00:08:51.160]  要堅固這個繪墨的帳篷
[00:08:51.160 --> 00:08:54.120]  這樣才能夠起到鞏固的作用
[00:08:54.120 --> 00:08:55.200]  因為這樣緣故
[00:08:55.200 --> 00:09:01.840]  同的缺址要承受整個繪墨裡面的柱子和帳篷的力量
[00:09:01.840 --> 00:09:03.040]  因為我們都知道
[00:09:03.040 --> 00:09:04.880]  當繩子拉的時候
[00:09:04.880 --> 00:09:06.040]  當它拉扯的時候
[00:09:06.040 --> 00:09:08.400]  整個力量就會向下而下
[00:09:08.400 --> 00:09:10.280]  而缺址
[00:09:10.280 --> 00:09:14.960]  這些同的缺址就產生一個很重要的承托力量
[00:09:14.960 --> 00:09:16.600]  沒有了這些缺址的話
[00:09:16.600 --> 00:09:20.120]  整個繪墨又怎能夠去鞏固呢?
[00:09:20.120 --> 00:09:22.800]  繪墨隨時會面臨倒塌的危險
[00:09:22.800 --> 00:09:28.360]  所以一定要去釘穩這個落地下
[00:09:28.360 --> 00:09:33.880]  如果這個字用在帳幕上
[00:09:33.880 --> 00:09:37.080]  或者用在一個普通遊牧民族的帳幕上
[00:09:37.080 --> 00:09:43.600]  這裡大部分的時間就是用木製的一些比較削尖了
[00:09:43.600 --> 00:09:47.920]  釘在地上的所謂的釘字
[00:09:47.920 --> 00:09:53.000]  這些就是主要用來鞏固遊牧民族居住的地方
[00:09:53.000 --> 00:09:53.920]  我們都知道
[00:09:53.920 --> 00:09:57.600]  除了要鞏固這些遊牧民族居住的地方之外
[00:09:57.600 --> 00:10:04.840]  大家也知道繩子有時候要繩著牠們的胸口
[00:10:04.840 --> 00:10:06.040]  不要讓牠們到處跑
[00:10:06.040 --> 00:10:12.760]  這些釘子也是令繩子紮穩在某個位置
[00:10:12.760 --> 00:10:15.000]  令牠們的胸口不會走來走去
[00:10:15.000 --> 00:10:16.560]  綁著繩子
[00:10:16.560 --> 00:10:20.240]  又或者我們知道帳幕也要拉一些繩子
[00:10:20.240 --> 00:10:22.720]  拉一些繩子就必須用這些釘子
[00:10:22.720 --> 00:10:25.520]  放在地上去鞏固你的帳幕
[00:10:25.520 --> 00:10:28.320]  否則大風一吹就吹鬼走了
[00:10:28.320 --> 00:10:30.400]  你有沒有試過去沙灘
[00:10:30.400 --> 00:10:32.760]  去沙灘蓋一些很細小
[00:10:32.760 --> 00:10:36.320]  可以給兩三個人或者三四個人休息的一些帳篷
[00:10:36.320 --> 00:10:38.640]  一些小帳幕
[00:10:38.640 --> 00:10:42.120]  你要知道我們為了怕曬
[00:10:42.120 --> 00:10:44.160]  怕大風怕下雨
[00:10:44.160 --> 00:10:48.040]  我們會在沙灘蓋這些小帳幕
[00:10:48.040 --> 00:10:51.400]  現代的帳篷當然不需要做什麼釘子
[00:10:51.400 --> 00:10:54.440]  因為現在用鐵鋪好之後
[00:10:54.440 --> 00:10:58.480]  弄彎了鐵之後就做了一個帳幕的形狀出來
[00:10:58.480 --> 00:11:00.720]  然後你一個人坐下去
[00:11:00.720 --> 00:11:04.560]  又或者四個角落去找一些硬物出來
[00:11:04.560 --> 00:11:09.040]  又或者是衣服、背包等等的食物等等
[00:11:09.040 --> 00:11:11.160]  來鎮實四四角去
[00:11:11.160 --> 00:11:13.800]  那就沒那麼容易被吹走了
[00:11:13.800 --> 00:11:15.760]  你要知道沙漠
[00:11:15.760 --> 00:11:21.200]  你要知道曠野都會突然刮起暴風
[00:11:21.200 --> 00:11:22.680]  所以我們去聖地的時候
[00:11:22.680 --> 00:11:26.200]  一定會提醒團友必須要帶備好裝備
[00:11:26.200 --> 00:11:29.880]  例如頸巾、口罩
[00:11:29.880 --> 00:11:32.600]  甚至有些人帶眼罩也說不定
[00:11:32.600 --> 00:11:34.440]  因為一吹過來的時候
[00:11:34.440 --> 00:11:37.520]  你就吃光那些沙了
[00:11:37.520 --> 00:11:39.600]  可想而知在當時
[00:11:39.600 --> 00:11:43.000]  你已經將帳幕的空間打開了
[00:11:43.000 --> 00:11:44.360]  沒錯 擴大了
[00:11:44.360 --> 00:11:46.600]  甚至放長了你的繩子
[00:11:46.600 --> 00:11:51.440]  但如果你沒有將釘子重重的釘在地上
[00:11:51.440 --> 00:11:53.240]  大風一吹
[00:11:53.240 --> 00:11:55.200]  整個帳幕就吹起了
[00:11:55.200 --> 00:11:59.120]  而且可能就算不吹起也搖搖擺擺的
[00:11:59.120 --> 00:12:02.560]  一個穩固的帳幕
[00:12:02.560 --> 00:12:05.680]  光是放在地上
[00:12:05.680 --> 00:12:08.080]  拉上繩子
[00:12:08.080 --> 00:12:10.000]  這樣是不夠的
[00:12:10.000 --> 00:12:13.200]  我們必須要將穴子、釘子
[00:12:13.200 --> 00:12:15.600]  牢牢的打在地上
[00:12:15.600 --> 00:12:18.480]  以致不會等到強風來的時候
[00:12:18.480 --> 00:12:20.280]  一吹就倒塌
[00:12:20.280 --> 00:12:24.320]  除非你打好釘子
[00:12:24.320 --> 00:12:26.760]  深深的打進地上
[00:12:26.760 --> 00:12:31.120]  你的帳幕、你的居所、你的根基穩固了
[00:12:31.120 --> 00:12:36.720]  你才可以說真正得到擴張
[00:12:36.720 --> 00:12:39.720]  猶太人他們居住在帳幕裡面
[00:12:39.720 --> 00:12:44.680]  沒錯 他們真的要將帳篷的架弄得很穩固
[00:12:44.680 --> 00:12:46.520]  是需要有釘子
[00:12:46.520 --> 00:12:50.160]  將釘子釘得越緊、釘得越深
[00:12:50.160 --> 00:12:53.480]  這樣你的帳篷就會越穩固
[00:12:53.480 --> 00:12:55.520]  一眼不夠就弄兩眼
[00:12:55.520 --> 00:12:57.200]  你找些好質素的釘子
[00:12:57.200 --> 00:12:58.880]  弄好一點的木
[00:12:58.880 --> 00:13:01.440]  這樣打得更加深
[00:13:01.440 --> 00:13:07.800]  這樣你的根基、你的帳幕就更加穩固
[00:13:07.800 --> 00:13:12.160]  堅固你的缺子、你的釘子
[00:13:12.160 --> 00:13:15.000]  做一些強化、做一些加強的工程
[00:13:15.000 --> 00:13:18.960]  就好像一些橋有時候會做一些鞏固工程
[00:13:18.960 --> 00:13:21.200]  譬如說你多數在英國居住
[00:13:21.200 --> 00:13:22.520]  你去過M1
[00:13:22.520 --> 00:13:24.680]  譬如說由Leeds去Sherbrooke
[00:13:24.680 --> 00:13:26.040]  你經過Sherbrooke的時候
[00:13:26.040 --> 00:13:28.600]  在Johnson 34那個橋上面
[00:13:28.600 --> 00:13:33.320]  通常有時候都會做一些鞏固加建的工程
[00:13:33.320 --> 00:13:35.160]  或者加鞏固的工作
[00:13:35.160 --> 00:13:38.880]  因為那條橋在橋底下面都行車的
[00:13:38.880 --> 00:13:40.640]  上面就是M1的公路
[00:13:40.640 --> 00:13:42.360]  你做得不好的時候
[00:13:42.360 --> 00:13:44.400]  隨時那條橋有危險的
[00:13:44.400 --> 00:13:47.720]  所以有時候要做一些加強的工作
[00:13:47.720 --> 00:13:49.560]  鞏固的工程
[00:13:49.560 --> 00:13:52.680]  因為車每天的流量這麼多
[00:13:52.680 --> 00:13:54.320]  當然要好好保養它
[00:13:54.320 --> 00:13:56.680]  如果要保養它就必須要加固
[00:13:56.680 --> 00:13:57.960]  做一些加固的工程
[00:13:57.960 --> 00:14:00.480]  否則的話隨時日曬雨淋
[00:14:00.480 --> 00:14:02.120]  隨時一會兒有大風
[00:14:02.120 --> 00:14:04.840]  隨時因為車的流量又多的時候
[00:14:04.840 --> 00:14:06.640]  這條的公路
[00:14:06.640 --> 00:14:10.360]  M1這條橋面就會出現問題
[00:14:10.360 --> 00:14:11.160]  它出現問題
[00:14:11.160 --> 00:14:14.280]  下面那條馬路也會出現問題
[00:14:14.280 --> 00:14:17.680]  所以我們必須要做好堅固的工作
[00:14:17.680 --> 00:14:20.680]  必須要做好堅固的工程
[00:14:20.680 --> 00:14:22.760]  在一路擴充的時候
[00:14:22.760 --> 00:14:24.360]  在一路擴張的時候
[00:14:24.360 --> 00:14:25.680]  我們需要注意到
[00:14:25.680 --> 00:14:29.640]  我們要整顧我們的基礎
[00:14:29.640 --> 00:14:31.600]  在我們屬靈的工程上
[00:14:31.600 --> 00:14:33.800]  我們在不斷拓展的時候
[00:14:33.800 --> 00:14:36.160]  沒錯 教會可能越來越多事工
[00:14:36.160 --> 00:14:38.320]  教會可能人數也多了
[00:14:38.320 --> 00:14:40.160]  沒錯 我們多了事工
[00:14:40.160 --> 00:14:41.440]  多了人數的時候
[00:14:41.440 --> 00:14:46.400]  我們也必須更加要打好我們的根基
[00:14:46.400 --> 00:14:47.680]  打好我們的基礎
[00:14:47.680 --> 00:14:49.720]  每個人都必須要這樣做
[00:14:49.720 --> 00:14:51.120]  不是某一部分的人做
[00:14:51.120 --> 00:14:53.120]  是每個信徒在教會裡面
[00:14:53.120 --> 00:14:56.200]  都必須深深地打好他的根基
[00:14:56.200 --> 00:15:00.080]  鞏固好我們每一個屬靈的基礎
[00:15:00.080 --> 00:15:05.000]  我們必須要有整全的裝備去教導
[00:15:05.000 --> 00:15:05.880]  否則的話
[00:15:05.880 --> 00:15:07.320]  我們在神學上
[00:15:07.320 --> 00:15:08.760]  在正經的教導上
[00:15:08.760 --> 00:15:09.640]  沒有打好根基
[00:15:09.640 --> 00:15:14.480]  我們就是豆腐渣的屬靈工程
[00:15:14.480 --> 00:15:17.560]  如果你很快建造一條橋
[00:15:17.560 --> 00:15:20.320]  如果你很快建造一個大廈
[00:15:20.320 --> 00:15:22.280]  就好像某些國家裡面
[00:15:22.280 --> 00:15:24.440]  他們建造這些特別快
[00:15:24.440 --> 00:15:26.640]  幾天就可以幫你搞起一個地方
[00:15:26.640 --> 00:15:29.560]  幾天就可以幫你建造一層樓
[00:15:29.560 --> 00:15:32.040]  原來根基是豆腐渣
[00:15:32.040 --> 00:15:33.520]  整一整就倒塌了
[00:15:33.520 --> 00:15:36.880]  在一個洪水或者大風一吹
[00:15:36.880 --> 00:15:40.320]  真的好像豆腐一樣
[00:15:40.320 --> 00:15:41.120]  很多年前
[00:15:41.120 --> 00:15:43.640]  我曾經想在後花園
[00:15:43.640 --> 00:15:47.640]  建造一個玻璃屋的物體
[00:15:47.640 --> 00:15:48.960]  在做玻璃屋的時候
[00:15:48.960 --> 00:15:51.320]  我就叫一個工人來開始做工
[00:15:51.320 --> 00:15:52.840]  他就在後花園那裡
[00:15:52.840 --> 00:15:54.240]  拆了舊屋之後
[00:15:54.240 --> 00:16:02.720]  然後在後花園建造了一些想挖深一點的
[00:16:02.720 --> 00:16:04.880]  在地上挖了一個U形
[00:16:04.880 --> 00:16:07.440]  因為你看到形狀也是U形
[00:16:07.440 --> 00:16:09.440]  他挖了一個U形的地基出來
[00:16:09.440 --> 00:16:10.800]  很深 兩尺那麼深
[00:16:10.800 --> 00:16:13.440]  我還說你為什麼在花園搞這麼多東西
[00:16:13.440 --> 00:16:16.400]  你直接在泥土上面建磚就可以了
[00:16:16.400 --> 00:16:17.840]  他就說你是不是不懂事
[00:16:17.840 --> 00:16:18.720]  有沒有搞錯
[00:16:18.720 --> 00:16:20.120]  泥土建磚
[00:16:20.120 --> 00:16:21.760]  有沒有白痴一點
[00:16:21.760 --> 00:16:23.920]  你的根基不就不穩固了
[00:16:23.920 --> 00:16:26.600]  必須要至少一尺半至兩尺
[00:16:26.600 --> 00:16:29.880]  看你的玻璃屋的尺寸有多大
[00:16:29.880 --> 00:16:32.400]  還要看你的泥土的質素是怎麼樣
[00:16:32.400 --> 00:16:34.720]  所以在那裡我看到他挖了兩尺
[00:16:34.720 --> 00:16:37.240]  到我自己的家現在我住的地方
[00:16:37.240 --> 00:16:38.280]  都有加建的時候
[00:16:38.280 --> 00:16:39.280]  我記得加建的時候
[00:16:39.280 --> 00:16:41.480]  他一樣是挖兩尺以上
[00:16:41.480 --> 00:16:42.800]  做深一點
[00:16:42.800 --> 00:16:45.520]  然後就做一些紅毛泥下去
[00:16:45.520 --> 00:16:50.640]  然後就做一些類似這樣的東西下去
[00:16:50.640 --> 00:16:54.000]  然後就弄平了地 弄好了根基
[00:16:54.000 --> 00:16:57.040]  然後就建一些磚上去
[00:16:57.040 --> 00:17:00.560]  他說這樣才能夠穩固
[00:17:00.560 --> 00:17:04.360]  靖姐妹 我們的屬靈工程又怎麼樣呢?
[00:17:04.360 --> 00:17:06.080]  為什麼我們經常強調
[00:17:06.080 --> 00:17:11.120]  港道、茶經、小祖必定要講聖經呢?
[00:17:11.120 --> 00:17:13.000]  為什麼我們一定要這樣做呢?
[00:17:13.000 --> 00:17:16.360]  因為唯有這樣我們才能夠長大
[00:17:16.360 --> 00:17:19.120]  這些是屬靈的食物
[00:17:19.120 --> 00:17:20.720]  沒錯
[00:17:20.720 --> 00:17:23.880]  我們知道人多了當然好
[00:17:23.880 --> 00:17:25.400]  教會的士工多了當然好
[00:17:25.400 --> 00:17:28.400]  但是我們有沒有必須做好教導的工作呢?
[00:17:28.400 --> 00:17:30.800]  我們不要以為多拿一些課程
[00:17:30.800 --> 00:17:31.960]  參考別人的課程
[00:17:31.960 --> 00:17:33.400]  在外面市面買一本書
[00:17:33.400 --> 00:17:35.600]  多搞幾個營會就可以了
[00:17:35.600 --> 00:17:38.000]  這些只是一些花巧的東西
[00:17:38.000 --> 00:17:40.360]  我們必須要在神的話語裡面
[00:17:40.360 --> 00:17:41.880]  做好教導的工作
[00:17:41.880 --> 00:17:44.120]  做好神學上的裝備
[00:17:44.120 --> 00:17:47.440]  這些才是重要的基礎
[00:17:47.440 --> 00:17:50.160]  我和大家分享過我至少就上了教會
[00:17:50.160 --> 00:17:51.040]  也不是至少
[00:17:51.040 --> 00:17:53.320]  中午的時候就上了教會
[00:17:53.320 --> 00:17:56.840]  我每一次主學我都去
[00:17:56.840 --> 00:17:57.960]  英國就特別一點
[00:17:57.960 --> 00:18:00.720]  英國就沒有什麼成人主教學的
[00:18:00.720 --> 00:18:01.680]  為什麼呢?
[00:18:01.680 --> 00:18:04.120]  因為英國大部分的時間
[00:18:04.120 --> 00:18:07.800]  華人的教會都是在午餐時間左右開始
[00:18:07.800 --> 00:18:08.960]  為什麼不可以這麼早呢?
[00:18:08.960 --> 00:18:11.440]  大哥你弄八點鐘你不要玩了
[00:18:11.440 --> 00:18:13.200]  人們外賣店收工收幾點呢?
[00:18:13.200 --> 00:18:14.680]  兩三點才睡覺
[00:18:14.680 --> 00:18:16.680]  你叫他八點鐘崇拜
[00:18:16.680 --> 00:18:18.040]  怎麼可以做到呢?
[00:18:18.040 --> 00:18:19.480]  十點鐘還沒有起床
[00:18:19.480 --> 00:18:21.960]  所以多少教會都是大部分
[00:18:21.960 --> 00:18:25.080]  都是在最早十一點、十二點
[00:18:25.080 --> 00:18:27.520]  甚至一點來開始崇拜
[00:18:27.520 --> 00:18:29.520]  你還要弄主日學嗎?
[00:18:29.520 --> 00:18:31.720]  哪有時間來開工呢?
[00:18:31.720 --> 00:18:33.480]  晚一點又要開工了
[00:18:33.480 --> 00:18:36.640]  哪有時間這麼早來可以起床呢?
[00:18:36.640 --> 00:18:39.520]  所以對於英國的橫教會
