
[00:00:00.000 --> 00:00:05.460]  耶穌在受洗之後去到曠野接受魔鬼的試探
[00:04:33.120 --> 00:04:36.600]  他是讓你按著你很自然的思維
[00:04:36.600 --> 00:04:39.880]  既然你是
[00:04:39.880 --> 00:04:42.000]  我天生就是這樣
[00:04:42.000 --> 00:04:44.800]  或者我本來一生出來就是這樣
[00:04:44.800 --> 00:04:46.720]  我就可以怎樣
[00:04:46.720 --> 00:04:48.040]  我英份的
[00:04:48.040 --> 00:04:49.240]  我有權的
[00:04:49.240 --> 00:04:50.640]  很正常的
[00:04:50.640 --> 00:04:52.760]  我這樣做天經地義
[00:04:52.760 --> 00:04:55.600]  又不傷害人
[00:04:55.600 --> 00:04:59.480]  你想想其實這一類的思維
[00:04:59.480 --> 00:05:03.320]  日常生活裡面你經歷了很多
[00:05:03.320 --> 00:05:06.400]  很多時候我們就用這個寄言理事
[00:05:06.400 --> 00:05:09.240]  然後我們就去為了自己的缺乏需要
[00:05:09.240 --> 00:05:11.360]  我們盡力去滿足自己
[00:05:11.360 --> 00:05:16.640]  動用眼前的資源解決這個看來缺乏的問題
[00:05:16.640 --> 00:05:19.560]  不過我們回到耶穌這件事上面
[00:05:19.560 --> 00:05:21.080]  餓到貶了
[00:05:21.080 --> 00:05:23.040]  面都瘦了
[00:05:23.040 --> 00:05:24.960]  又不是貪吃貪喝
[00:05:24.960 --> 00:05:27.440]  只是將這個缺乏
[00:05:27.440 --> 00:05:29.720]  解決了它
[00:05:29.720 --> 00:05:32.440]  解決了這種生存的需要
[00:05:32.440 --> 00:05:34.720]  去滿足這個問題
[00:05:34.720 --> 00:05:37.720]  其實有什麼錯
[00:05:37.720 --> 00:05:39.600]  耶穌反駁他那就錯了
[00:05:39.600 --> 00:05:43.480]  但如果你沒有看耶穌下面說的那句話
[00:05:43.480 --> 00:05:46.840]  我就要吃
[00:05:46.840 --> 00:05:53.400]  有什麼問題
[00:05:53.400 --> 00:05:56.040]  耶穌作為神的兒子祂有能力
[00:05:56.040 --> 00:05:58.960]  祂可以用神職解決飲食這些基本肉身需要
[00:05:58.960 --> 00:06:04.240]  後來祂就用五餅二魚去餵飽五千人
[00:06:04.240 --> 00:06:06.720]  都是動用祂的能力
[00:06:06.720 --> 00:06:08.640]  都是說吃東西
[00:06:08.640 --> 00:06:11.880]  你說那次是給別人吃而已
[00:06:11.880 --> 00:06:13.120]  你還記得後來有一次
[00:06:13.120 --> 00:06:16.720]  門徒在安息日摘了一些墨水
[00:06:16.720 --> 00:06:17.640]  法律上不是罵他們
[00:06:17.640 --> 00:06:19.120]  為什麼要在安息日做工
[00:06:19.120 --> 00:06:21.400]  就是摘墨水也不行
[00:06:21.400 --> 00:06:24.160]  耶穌說他們肚子餓要吃
[00:06:24.160 --> 00:06:26.400]  有什麼問題
[00:06:26.400 --> 00:06:27.320]  你看到嗎
[00:06:27.320 --> 00:06:34.120]  將石頭變成食物似乎不是一個對錯的問題
[00:06:34.120 --> 00:06:36.960]  究竟有什麼不對
[00:06:36.960 --> 00:06:39.320]  我們看看耶穌怎麼回答
[00:06:39.320 --> 00:06:41.560]  請你讀第四節預備起
[00:06:41.560 --> 00:06:43.600]  耶穌回答說
[00:06:43.600 --> 00:06:49.960]  經上寄著 人活著不是單靠食物
[00:06:49.960 --> 00:06:52.600]  經文一連出現了三次經上寄著
[00:06:52.600 --> 00:06:53.560]  這是第一次
[00:06:53.560 --> 00:06:56.000]  今天我們會多一點從這一點去看
[00:06:56.000 --> 00:06:58.600]  耶穌說 聖經這樣說
[00:06:58.600 --> 00:07:00.320]  生命記
[00:07:00.320 --> 00:07:02.480]  這是生命記記載的
[00:07:02.480 --> 00:07:05.000]  八章三節第三行
[00:07:05.000 --> 00:07:07.040]  祂引用了這一句
[00:07:07.040 --> 00:07:11.120]  人活著不是單靠食物
[00:07:11.120 --> 00:07:15.000]  耶穌引用這一句
[00:07:15.000 --> 00:07:19.160]  祂直接回答了魔鬼的引導
[00:07:19.160 --> 00:07:24.520]  引導祂滿足自己需要的試探
[00:07:24.520 --> 00:07:26.360]  耶穌用這一句
[00:07:26.360 --> 00:07:29.200]  不過這一句有上文下理
[00:07:29.200 --> 00:07:31.080]  這一句只是一個引子
[00:07:31.080 --> 00:07:33.120]  去表達這一句背後
[00:07:33.120 --> 00:07:38.320]  所盛載經文要講述的真理是什麼
[00:07:38.320 --> 00:07:41.120]  你看回上一節
[00:07:41.120 --> 00:07:44.000]  很明顯的
[00:07:44.000 --> 00:07:49.720]  四十 曠野 考驗
[00:07:49.720 --> 00:07:53.280]  是不是跟耶穌現在的經歷很相似
[00:07:53.280 --> 00:07:56.680]  耶穌在這四十天滿了
[00:07:56.680 --> 00:07:58.880]  祂很餓的時候
[00:07:58.880 --> 00:08:02.560]  魔鬼說你去滿足自己的需要
[00:08:02.560 --> 00:08:04.080]  耶穌就用這一句金句
[00:08:04.080 --> 00:08:07.600]  帶出背後這一段經文的真理
[00:08:07.600 --> 00:08:10.160]  祂知道祂現在所經歷的難處
[00:08:10.160 --> 00:08:12.880]  不是肚子餓那麼簡單
[00:08:12.880 --> 00:08:16.440]  而是這一場的考驗要磨練
[00:08:16.440 --> 00:08:17.680]  磨練這個神的兒子
[00:08:17.680 --> 00:08:18.920]  願不願意在地上
[00:08:18.920 --> 00:08:21.240]  都遵守天父所說的話
[00:08:21.240 --> 00:08:24.200]  堅持在這個使命的道路上
[00:08:24.200 --> 00:08:26.800]  忍耐下去
[00:08:26.800 --> 00:08:27.720]  祂今天所經歷的
[00:08:27.720 --> 00:08:31.880]  是有意思 有目的 神有旨意的
[00:08:31.880 --> 00:08:37.120]  沒錯 餓要吃是基本創造的
[00:08:37.120 --> 00:08:39.640]  但是神的旨意更高
[00:08:39.640 --> 00:08:41.160]  神的旨意是要祂在這四十天裡面
[00:08:41.160 --> 00:08:42.600]  去經歷好像以色列人
[00:08:42.600 --> 00:08:45.880]  在曠野四十年一樣的考驗
[00:08:45.880 --> 00:08:48.560]  在這樣的大圖畫底下
[00:08:48.560 --> 00:08:50.720]  去說滿足自己身體飢餓的需要
[00:08:50.720 --> 00:08:54.840]  就變得完全不合適了
[00:08:54.840 --> 00:09:00.800]  魔鬼只是要耶穌多一點關注自己
[00:09:00.800 --> 00:09:02.200]  多一點用自己的能力
[00:09:02.200 --> 00:09:04.600]  去滿足自己的需要
[00:09:04.600 --> 00:09:07.040]  其他什麼都不要理智了
[00:09:07.040 --> 00:09:09.280]  很自然的 應分的
[00:09:09.280 --> 00:09:11.520]  天公地道的 應得的
[00:09:11.520 --> 00:09:12.280]  你就去拿吧
[00:09:12.280 --> 00:09:14.480]  不要理其他東西了
[00:09:14.480 --> 00:09:16.000]  各位魔鬼真的常常用我們
[00:09:16.000 --> 00:09:17.520]  這種缺乏的狀態
[00:09:17.520 --> 00:09:19.280]  引我們去關注自己
[00:09:19.280 --> 00:09:20.240]  關注自己
[00:09:20.240 --> 00:09:25.040]  關注自己多一點 多過一切
[00:09:25.040 --> 00:09:29.160]  現代人用很多社交媒體
[00:09:29.160 --> 00:09:31.760]  都是關注自己
[00:09:31.760 --> 00:09:33.160]  以為用這個方式
[00:09:33.160 --> 00:09:34.040]  結連多一些人
[00:09:34.040 --> 00:09:35.920]  其實更加孤單
[00:09:35.920 --> 00:09:37.680]  最近在地鐵看到一個
[00:09:37.680 --> 00:09:43.600]  舞台劇廣告宣傳的海報
[00:09:43.600 --> 00:09:45.120]  它的介紹我覺得很吸引
[00:09:45.120 --> 00:09:48.360]  它那套舞台劇是關於寂寞的
[00:09:48.360 --> 00:09:49.720]  它那裡說網絡世界
[00:09:49.720 --> 00:09:52.800]  美輪美奐 越挂泥越寂寞
[00:09:52.800 --> 00:09:54.480]  有人過分膨脹
[00:09:54.480 --> 00:09:56.080]  有人過度萎縮
[00:09:56.080 --> 00:09:57.680]  有人消費寂寞
[00:09:57.680 --> 00:10:03.000]  有人直播虛假的快樂
[00:10:03.000 --> 00:10:05.680]  你用過社交媒體就知道了
[00:10:05.680 --> 00:10:08.240]  大家分享
[00:10:08.240 --> 00:10:09.520]  你又分享
[00:10:09.520 --> 00:10:10.960]  他又分享
[00:10:10.960 --> 00:10:12.360]  當你看見別人的擁有
[00:10:12.360 --> 00:10:15.240]  你就突顯了自己的缺乏
[00:10:15.240 --> 00:10:17.720]  當你上載自己的擁有
[00:10:17.720 --> 00:10:22.000]  你卻愈發關注自己的缺乏
[00:10:22.000 --> 00:10:25.480]  你渴望關注自己
[00:10:25.480 --> 00:10:27.960]  又沒有被人關注
[00:10:27.960 --> 00:10:28.680]  我再說一遍
[00:10:28.680 --> 00:10:30.560]  社交媒體讓你關注自己
[00:10:30.560 --> 00:10:32.960]  又沒有被人關注
[00:10:32.960 --> 00:10:36.000]  其實最後都是留心自己
[00:10:36.000 --> 00:10:38.560]  留心自己
[00:10:38.560 --> 00:10:41.440]  越關注越缺乏
[00:10:41.440 --> 00:10:42.760]  其他什麼都不重要了
[00:10:42.760 --> 00:10:43.600]  人生的大計劃
[00:10:43.600 --> 00:10:44.200]  人生的方向
[00:10:44.200 --> 00:10:46.880]  上帝給你的任務使命
[00:10:46.880 --> 00:10:50.520]  在你的自然需要下通通讓路
[00:10:50.520 --> 00:10:55.040]  滿足了我的需要
[00:10:55.040 --> 00:10:59.800]  耶穌卻是用經常所記的說話
[00:10:59.800 --> 00:11:01.520]  背後所承載的真理
[00:11:01.520 --> 00:11:03.640]  祂明白天父的旨意
[00:11:03.640 --> 00:11:09.120]  重要過祂個人的缺乏和需要
[00:11:09.120 --> 00:11:10.240]  在這裡我也要說明
[00:11:10.240 --> 00:11:11.240]  這一段記載說
[00:11:11.240 --> 00:11:14.760]  耶穌有四十人不吃東西
[00:11:14.760 --> 00:11:17.320]  禁食祈禱
[00:11:17.320 --> 00:11:19.280]  早兩個星期
[00:11:19.280 --> 00:11:20.440]  有一則新聞報道
[00:11:20.440 --> 00:11:24.200]  非洲的牧師學耶穌禁食禁飲
[00:11:24.200 --> 00:11:28.120]  第二十三天就死了
[00:11:28.120 --> 00:11:31.080]  看聖經不是看字面
[00:11:31.080 --> 00:11:33.640]  不要用一句金句
[00:11:33.640 --> 00:11:35.200]  就當作完全理解
[00:11:35.200 --> 00:11:36.600]  你要了解上文下理
[00:11:36.600 --> 00:11:41.000]  到底在說什麼
[00:11:41.000 --> 00:11:42.360]  耶穌明白
[00:11:42.360 --> 00:11:43.880]  聖靈引領祂去曠野
[00:11:43.880 --> 00:11:45.880]  整件事是父神有旨意
[00:11:45.880 --> 00:11:47.040]  父神的掌管
[00:11:47.040 --> 00:11:50.360]  現在的缺乏可以引來下去
[00:11:50.360 --> 00:11:51.680]  祂四十天不吃不喝
[00:11:51.680 --> 00:11:53.400]  都餓不死
[00:11:53.400 --> 00:11:54.600]  天父保守
[00:11:54.600 --> 00:11:57.480]  如果不是就沒有其他原因了
[00:11:57.480 --> 00:11:58.840]  新明記第八章就是講到
[00:11:58.840 --> 00:12:00.880]  以色列人在那四十年
[00:12:00.880 --> 00:12:01.920]  無穿無爛
[00:12:01.920 --> 00:12:02.600]  為什麼
[00:12:02.600 --> 00:12:05.600]  因為神保守
[00:12:05.600 --> 00:12:08.760]  是特別的
[00:12:08.760 --> 00:12:10.240]  魔鬼的攻勢
[00:12:10.240 --> 00:12:12.360]  是讓你
[00:12:12.360 --> 00:12:14.760]  雖然背負著神的心意
[00:12:14.760 --> 00:12:17.480]  但是你留意關注自己
[00:12:17.480 --> 00:12:20.120]  耶穌因為認識經上所寄
[00:12:20.120 --> 00:12:21.600]  聖經這樣說
[00:12:21.600 --> 00:12:22.640]  人活著奔洩
[00:12:22.640 --> 00:12:24.160]  單靠食物
[00:12:24.160 --> 00:12:25.400]  他於是贖集天父
[00:12:25.400 --> 00:12:28.640]  給他人生的旨意和使命
[00:12:28.640 --> 00:12:31.600]  不讓眼前的需要和關注
[00:12:31.600 --> 00:12:33.280]  吸引下去
[00:12:33.280 --> 00:12:34.200]  丁姊妹
[00:12:34.200 --> 00:12:35.240]  在今天信陪主日
[00:12:35.240 --> 00:12:36.000]  很想你記得
[00:12:36.000 --> 00:12:39.320]  你要熟悉經上所寄
[00:12:39.320 --> 00:12:40.120]  教會很蠢
[00:12:40.120 --> 00:12:40.840]  經常都說
[00:12:40.840 --> 00:12:42.160]  叫你去上主日學
[00:12:42.160 --> 00:12:43.920]  叫你去上培訓課程
[00:12:43.920 --> 00:12:44.960]  是因為希望你
[00:12:44.960 --> 00:12:47.720]  不只是記住一句金句
[00:12:47.720 --> 00:12:51.680]  你要熟悉到底聖經說什麼
[00:12:51.680 --> 00:12:53.280]  讓你更加去認定
[00:12:53.280 --> 00:12:54.600]  天父在你人生裡面
[00:12:54.600 --> 00:12:56.920]  給你的旨意
[00:12:56.920 --> 00:12:58.280]  你現在會面對困難
[00:12:58.280 --> 00:12:59.160]  你信不信得過
[00:12:59.160 --> 00:13:04.640]  天父對你的家庭的計劃
[00:13:04.640 --> 00:13:07.880]  魔鬼是騙子
[00:13:07.880 --> 00:13:12.040]  他引你去看眼前的需要
[00:13:12.040 --> 00:13:13.560]  騙子就是用你眼前
[00:13:13.560 --> 00:13:14.520]  你很關注的東西
[00:13:14.520 --> 00:13:16.840]  去引你做錯事
[00:13:16.840 --> 00:13:17.480]  打電話來
[00:13:17.480 --> 00:13:19.440]  喂媽
[00:13:19.440 --> 00:13:20.520]  誰呀誰呀
[00:13:20.520 --> 00:13:22.920]  我呀
[00:13:22.920 --> 00:13:24.160]  明仔呀
[00:13:24.160 --> 00:13:26.440]  是呀是呀
[00:13:26.440 --> 00:13:28.600]  老人家很關心兒女
[00:13:28.600 --> 00:13:31.080]  騙徒就是用他的關注
[00:13:31.080 --> 00:13:37.080]  帶他做錯決定
[00:13:37.080 --> 00:13:39.160]  經上怎麼寄
[00:13:39.160 --> 00:13:41.120]  讓你去專注在神
[00:13:41.120 --> 00:13:43.160]  給你人生的帶領
[00:13:43.160 --> 00:13:45.280]  做對決定
[00:13:45.280 --> 00:13:46.280]  魔鬼第二原諒的功勢
[00:13:46.280 --> 00:13:48.200]  我們一起讀
[00:13:48.200 --> 00:13:50.480]  魔鬼又令他上了高山
[00:13:50.480 --> 00:13:51.520]  煞時間
[00:13:51.520 --> 00:13:55.480]  把天下萬國都只給他看
[00:13:55.480 --> 00:13:57.040]  對他說
[00:13:57.040 --> 00:13:59.760]  這一切權柄和榮華
[00:13:59.760 --> 00:14:01.680]  我都要給你
[00:14:01.680 --> 00:14:04.880]  因為這原是交給我的
[00:14:04.880 --> 00:14:08.000]  我願意給誰就給誰
[00:14:08.000 --> 00:14:11.040]  你若在我面前下拜
[00:14:11.040 --> 00:14:14.680]  這一切都歸你
[00:14:14.680 --> 00:14:18.000]  中文譯本譯作榮華
[00:14:18.000 --> 00:14:20.200]  我們就會聯想起榮華富貴
[00:14:20.200 --> 00:14:20.920]  不是月餅
[00:14:20.920 --> 00:14:23.560]  榮華富貴
[00:14:23.560 --> 00:14:26.680]  魔鬼用金銀財寶和權力引誘耶穌
[00:14:26.680 --> 00:14:29.720]  這是我們傳統有這樣的理解
[00:14:29.720 --> 00:14:32.920]  的確這一切是人生裡最大的誘惑
[00:14:32.920 --> 00:14:35.040]  是一個超出你可以想像
[00:14:35.040 --> 00:14:36.840]  這麼多的金錢
[00:14:36.840 --> 00:14:38.320]  這麼多的權力
[00:14:38.320 --> 00:14:40.560]  這麼多的享樂
[00:14:40.560 --> 00:14:43.760]  要你去轉換行道
[00:14:43.760 --> 00:14:45.760]  這一座史無前例的誘惑
[00:14:45.760 --> 00:14:49.000]  是人人都很難抗拒的
[00:14:49.000 --> 00:14:52.840]  終極是他
[00:14:52.840 --> 00:14:54.080]  不過我再想一深一層
[00:14:54.080 --> 00:14:58.480]  耶穌是怎樣狀態去接受這個誘惑呢
[00:14:58.480 --> 00:14:59.960]  剛才說他餓了四十天
[00:14:59.960 --> 00:15:04.200]  極度虛弱極度飢餓
[00:15:04.200 --> 00:15:07.120]  你認為這一切的榮華富貴
[00:15:07.120 --> 00:15:10.400]  對一個這樣狀態的人有意思嗎
[00:15:10.400 --> 00:15:12.160]  你試過病的
[00:15:12.160 --> 00:15:13.480]  病的時候你會怎樣
[00:15:13.480 --> 00:15:15.200]  很病很虛弱很軟弱
[00:15:15.200 --> 00:15:18.280]  躺在床上
[00:15:18.280 --> 00:15:19.520]  有人跟你說
[00:15:19.520 --> 00:15:22.040]  我去吃自助餐
[00:15:22.040 --> 00:15:23.120]  你不會有興趣
[00:15:23.120 --> 00:15:24.200]  平時你很喜歡吃東西
[00:15:24.200 --> 00:15:26.760]  都覺得沒有味道
[00:15:26.760 --> 00:15:27.680]  去玩
[00:15:27.680 --> 00:15:28.800]  平時你有一些嗜好
[00:15:28.800 --> 00:15:30.920]  一起踢球
[00:15:30.920 --> 00:15:32.080]  你不會有心機
[00:15:32.080 --> 00:15:34.200]  沒有力氣去踢
[00:15:34.200 --> 00:15:35.600]  小朋友病的時候
[00:15:35.600 --> 00:15:37.160]  沒有心機玩
[00:15:37.160 --> 00:15:38.000]  平時很喜歡玩
[00:15:38.000 --> 00:15:38.760]  什麼時候都要玩
[00:15:38.760 --> 00:15:39.760]  但是去到病的時候
[00:15:39.760 --> 00:15:41.280]  那個虛弱的狀態
[00:15:41.280 --> 00:15:42.400]  這一切好玩
[00:15:42.400 --> 00:15:43.800]  好正
[00:15:43.800 --> 00:15:45.160]  好美的東西
[00:15:45.160 --> 00:15:45.840]  好吃的東西
[00:15:45.840 --> 00:15:48.200]  都不吸引
[00:15:48.200 --> 00:15:49.200]  如果是這樣的話
[00:15:49.200 --> 00:15:54.600]  魔鬼這個試探有什麼作用
[00:15:54.600 --> 00:15:55.360]  有幾個詞語
[00:15:55.360 --> 00:15:59.880]  我們可以再看清楚一點
[00:15:59.880 --> 00:16:00.720]  魔鬼說
[00:16:00.720 --> 00:16:04.960]  給萬國耶穌看
[00:16:04.960 --> 00:16:06.440]  有一切的權兵
[00:16:06.440 --> 00:16:08.840]  和榮華
[00:16:08.840 --> 00:16:10.680]  剛才的萬國
[00:16:10.680 --> 00:16:15.080]  其實可以譯為國度
[00:16:15.080 --> 00:16:18.960]  榮華可以譯為榮耀
[00:16:18.960 --> 00:16:22.720]  國度 權兵 榮耀
[00:16:22.720 --> 00:16:26.080]  你想起什麼
[00:16:26.080 --> 00:16:30.440]  主徒文
[00:16:30.440 --> 00:16:31.240]  當然我要表明
[00:16:31.240 --> 00:16:32.360]  主徒文的權兵
[00:16:32.360 --> 00:16:33.880]  是用了另一個同義詞
[00:16:33.880 --> 00:16:35.640]  不過意思是很接近的
[00:16:35.640 --> 00:16:38.760]  三樣東西擺在你面前
[00:16:38.760 --> 00:16:42.040]  這裡似乎不是說
[00:16:42.040 --> 00:16:43.760]  要給一些很大的享受
[00:16:43.760 --> 00:16:45.200]  富貴榮華
[00:16:45.200 --> 00:16:47.360]  去吸引耶穌
[00:16:47.360 --> 00:16:48.000]  而是說另一個
[00:16:48.000 --> 00:16:52.160]  更高層次的事情
[00:16:52.160 --> 00:16:56.120]  神兒子的使命受到挑戰
[00:16:56.120 --> 00:16:57.120]  當耶穌知道
[00:16:57.120 --> 00:17:00.440]  領受了天父給他的旨意
[00:17:00.440 --> 00:17:01.760]  祂要背負著
[00:17:01.760 --> 00:17:03.360]  將百姓從罪惡裡面
[00:17:03.360 --> 00:17:06.200]  拯救出來的任務
[00:17:06.200 --> 00:17:08.680]  魔鬼不會不知道的
[00:17:08.680 --> 00:17:09.480]  耶穌的名字
[00:17:09.480 --> 00:17:11.800]  就代表這個意思
[00:17:11.800 --> 00:17:12.280]  好啊
[00:17:12.280 --> 00:17:14.000]  知道你有使命在身
[00:17:14.000 --> 00:17:14.880]  我就跟你說
[00:17:14.880 --> 00:17:16.320]  完成使命的方法
[00:17:16.320 --> 00:17:19.280]  你看
[00:17:19.280 --> 00:17:20.360]  我將天下的國度
[00:17:20.360 --> 00:17:21.720]  都給你看了
[00:17:21.720 --> 00:17:23.600]  在那一瞬間
[00:17:23.600 --> 00:17:25.320]  你問flash
[00:17:25.320 --> 00:17:26.000]  一閃
[00:17:26.000 --> 00:17:27.080]  嘩 已經是
[00:17:27.080 --> 00:17:29.080]  馬上看到全世界所有的東西
[00:17:29.080 --> 00:17:31.040]  權力 核心
[00:17:31.040 --> 00:17:33.080]  國度 權兵 榮耀
[00:17:33.080 --> 00:17:34.680]  如果你擁有這一切
