
[00:00:00.000 --> 00:00:07.000]  我們這個詞的興起題目就是根據聖經來傳福音
[00:04:38.000 --> 00:04:41.000]  然後就向這個管監獄的人傳福音
[00:04:41.000 --> 00:04:42.000]  結果呢
[00:04:42.000 --> 00:04:47.000]  這管監獄的人跟他的全家都信了主了
[00:04:47.000 --> 00:04:51.000]  但是這樣的應該說大家很歡迎他嗎
[00:04:51.000 --> 00:04:52.000]  不是
[00:04:52.000 --> 00:04:55.000]  猶太人還是逼迫他
[00:04:55.000 --> 00:05:00.000]  他只好離開菲律賓來到貼沙封利家
[00:05:00.000 --> 00:05:04.000]  所以是保羅進了歐洲以後
[00:05:04.000 --> 00:05:07.000]  他從菲律賓第一個站
[00:05:07.000 --> 00:05:11.000]  然後來到貼沙封利家這個站
[00:05:11.000 --> 00:05:14.000]  雖然在菲律賓這地方是很困難
[00:05:14.000 --> 00:05:15.000]  但是呢
[00:05:15.000 --> 00:05:19.000]  我們可以看見神與他們同宮
[00:05:19.000 --> 00:05:24.000]  所以這個教會就成立了
[00:05:24.000 --> 00:05:28.000]  這裏說保羅照他樹場的規矩進去
[00:05:28.000 --> 00:05:30.000]  他來到貼沙封利家
[00:05:30.000 --> 00:05:33.000]  他有猶太人會堂
[00:05:33.000 --> 00:05:36.000]  保羅就說他照他樹場的規矩
[00:05:36.000 --> 00:05:39.000]  照他的樹場的規矩
[00:05:39.000 --> 00:05:40.000]  意思就是說
[00:05:40.000 --> 00:05:42.000]  保羅每到一個地方
[00:05:42.000 --> 00:05:48.000]  他都是要先到猶太人的會堂裏頭去聚會
[00:05:48.000 --> 00:05:49.000]  去傳福音
[00:05:49.000 --> 00:05:54.000]  然後再向外邦人傳
[00:05:54.000 --> 00:05:57.000]  所以他爲什麼要這樣做呢
[00:05:57.000 --> 00:06:00.000]  我們可以看到這個在會堂裏傳福音
[00:06:00.000 --> 00:06:03.000]  在猶太人會堂裏傳福音的話
[00:06:03.000 --> 00:06:07.000]  是一個既定的外邦人很有效的方法
[00:06:07.000 --> 00:06:11.000]  因爲雖然當時外邦人沒有什麼教會
[00:06:11.000 --> 00:06:15.000]  他們也沒有什麼聽到神的事情的地方
[00:06:15.000 --> 00:06:18.000]  但他們就有一些敬虔的外邦人
[00:06:18.000 --> 00:06:21.000]  他們就會進到猶太人的會堂
[00:06:21.000 --> 00:06:24.000]  去聽他們讀舊約生經
[00:06:24.000 --> 00:06:26.000]  聽他們講舊約生經
[00:06:26.000 --> 00:06:28.000]  所以他們有個敬畏神的心
[00:06:28.000 --> 00:06:31.000]  所以你要找在當地有會堂
[00:06:31.000 --> 00:06:33.000]  那麼你可以在會堂裏頭
[00:06:33.000 --> 00:06:37.000]  就碰到有好些是敬畏神的外邦人
[00:06:37.000 --> 00:06:40.000]  所以保羅就是到會堂傳福音
[00:06:40.000 --> 00:06:44.000]  一方面是告訴猶太人神的福音
[00:06:44.000 --> 00:06:50.000]  一方面也向這些敬虔的外邦人傳福音
[00:06:50.000 --> 00:06:53.000]  第二個好處
[00:06:53.000 --> 00:06:59.000]  就是保羅照着神所的次序
[00:06:59.000 --> 00:07:04.000]  那麼在羅馬書第一章第16節就說了
[00:07:04.000 --> 00:07:07.000]  他說這福音本是神的大能
[00:07:07.000 --> 00:07:10.000]  要就一切相信的
[00:07:10.000 --> 00:07:14.000]  先是猶太人後是外邦人
[00:07:14.000 --> 00:07:16.000]  所以這個先是猶太人
[00:07:16.000 --> 00:07:20.000]  保羅說的在羅馬書說的
[00:07:20.000 --> 00:07:24.000]  就先是猶太人
[00:07:24.000 --> 00:07:26.000]  然後是外邦人
[00:07:26.000 --> 00:07:28.000]  並沒有說傳完猶太人以後
[00:07:28.000 --> 00:07:30.000]  他們就不能再傳了
[00:07:30.000 --> 00:07:32.000]  他們次序有先後
[00:07:32.000 --> 00:07:34.000]  所以保羅每到一個地方
[00:07:34.000 --> 00:07:37.000]  先到猶太人會堂傳
[00:07:37.000 --> 00:07:40.000]  也是按照神的原則
[00:07:40.000 --> 00:07:43.000]  第三個書上的規矩
[00:07:43.000 --> 00:07:48.000]  他也是照着主耶穌所豐富的次序
[00:07:48.000 --> 00:07:51.000]  因爲主耶穌在昇天以前已經說過了
[00:07:51.000 --> 00:07:54.000]  你們要先從耶路撒冷
[00:07:54.000 --> 00:07:56.000]  就猶太人開始的
[00:07:56.000 --> 00:07:58.000]  猶太全地
[00:07:58.000 --> 00:08:01.000]  那麼到撒瑪利亞就是有外邦人了
[00:08:01.000 --> 00:08:02.000]  一直到地級
[00:08:02.000 --> 00:08:05.000]  所以也是先有猶太人
[00:08:05.000 --> 00:08:07.000]  先給猶太人傳福音
[00:08:07.000 --> 00:08:11.000]  然後再給外邦人傳福音
[00:08:11.000 --> 00:08:16.000]  神的福音是向猶太人也向外邦人
[00:08:16.000 --> 00:08:20.000]  在次序方面有這樣的一個先後
[00:08:20.000 --> 00:08:22.000]  總的一個目的
[00:08:22.000 --> 00:08:25.000]  就是要萬人都信耶穌得救
[00:08:25.000 --> 00:08:30.000]  能夠得到神的恩典
[00:08:30.000 --> 00:08:33.000]  保羅在切沙羅尼迦
[00:08:33.000 --> 00:08:37.000]  他第二節的下半節就說了
[00:08:37.000 --> 00:08:39.000]  一連三個安息日
[00:08:39.000 --> 00:08:42.000]  本着聖經與他們辯論
[00:08:42.000 --> 00:08:45.000]  講解成明
[00:08:45.000 --> 00:08:47.000]  就是他怎麼樣傳福音的
[00:08:47.000 --> 00:08:51.000]  這是本着聖經
[00:08:51.000 --> 00:08:55.000]  本着聖經意思就是根據聖經
[00:08:55.000 --> 00:08:58.000]  保羅並不是在一個會堂裏頭
[00:08:58.000 --> 00:09:00.000]  發表什麼演說
[00:09:00.000 --> 00:09:03.000]  批判什麼猶太人一些不正確的地方
[00:09:03.000 --> 00:09:06.000]  他那是本着聖經
[00:09:06.000 --> 00:09:10.000]  最重要的他這位耶穌基督
[00:09:10.000 --> 00:09:12.000]  就是在聖經裏頭
[00:09:12.000 --> 00:09:15.000]  已經很早就預言了
[00:09:15.000 --> 00:09:19.000]  是神所要給他們的彌賽亞
[00:09:19.000 --> 00:09:24.000]  所以這位彌賽亞在聖經裏頭也預言
[00:09:24.000 --> 00:09:29.000]  他要被神的百姓猶太人所棄絕
[00:09:29.000 --> 00:09:32.000]  然後他爲了人受害
[00:09:32.000 --> 00:09:34.000]  要被釘十字架
[00:09:34.000 --> 00:09:36.000]  他要被釘死
[00:09:36.000 --> 00:09:41.000]  然後三天以後他從死裏復活
[00:09:41.000 --> 00:09:44.000]  這就是在聖經裏頭有預言
[00:09:44.000 --> 00:09:48.000]  耶穌被他百姓棄絕
[00:09:48.000 --> 00:09:50.000]  爲人受罪
[00:09:50.000 --> 00:09:52.000]  爲了罪受害
[00:09:52.000 --> 00:09:53.000]  要釘十字架
[00:09:53.000 --> 00:09:55.000]  死後復活
[00:09:55.000 --> 00:09:56.000]  這就是聖經的預言
[00:09:56.000 --> 00:09:58.000]  現在到了新約
[00:09:58.000 --> 00:10:00.000]  這些事情都應驗了
[00:10:00.000 --> 00:10:03.000]  所以保羅要根據聖經
[00:10:03.000 --> 00:10:08.000]  來搶耶穌是神所設立的彌賽亞
[00:10:08.000 --> 00:10:11.000]  要他們來選擇
[00:10:11.000 --> 00:10:14.000]  來接受這位彌賽亞
[00:10:14.000 --> 00:10:15.000]  所以這樣的話
[00:10:15.000 --> 00:10:20.000]  在聽課的人就必須要做選擇了
[00:10:20.000 --> 00:10:25.000]  如果你能接受神所設立的彌賽亞
[00:10:25.000 --> 00:10:26.000]  那麼就可以
[00:10:26.000 --> 00:10:28.000]  罪就可以得到赦免
[00:10:28.000 --> 00:10:30.000]  就能得到永生
[00:10:30.000 --> 00:10:32.000]  如果拒絕的人
[00:10:32.000 --> 00:10:34.000]  就在審判的時候
[00:10:34.000 --> 00:10:36.000]  要受到神的刑罰
[00:10:36.000 --> 00:10:38.000]  所以保羅所講的
[00:10:38.000 --> 00:10:40.000]  他沒有講別的
[00:10:40.000 --> 00:10:42.000]  他還是本着聖經
[00:10:42.000 --> 00:10:44.000]  根據聖經的講
[00:10:44.000 --> 00:10:48.000]  所以傳福音最好的內容
[00:10:48.000 --> 00:10:49.000]  不是講哲學
[00:10:49.000 --> 00:10:51.000]  不是講一些道德
[00:10:51.000 --> 00:10:55.000]  不是講一些家庭夫妻關係
[00:10:55.000 --> 00:10:59.000]  最重要的就是講神與人的關係
[00:10:59.000 --> 00:11:02.000]  罪人怎麼能得到神的恩典
[00:11:02.000 --> 00:11:08.000]  罪人怎麼能從死裏頭來到生命的路
[00:11:08.000 --> 00:11:10.000]  這個是福音的最重要的
[00:11:10.000 --> 00:11:14.000]  最重要的就是要根據聖經講
[00:11:14.000 --> 00:11:17.000]  所以我們看到
[00:11:17.000 --> 00:11:18.000]  在保羅所這樣
[00:11:18.000 --> 00:11:21.000]  在今天還應該是這樣
[00:11:21.000 --> 00:11:25.000]  希望我們爲祖傳福音的人
[00:11:25.000 --> 00:11:28.000]  都要本着聖經來講福音
[00:11:28.000 --> 00:11:32.000]  這個是在這個地方我們所看到的
[00:11:32.000 --> 00:11:35.000]  他們傳福音的方法
[00:11:35.000 --> 00:11:38.000]  這個地方經文說
[00:11:38.000 --> 00:11:41.000]  本着聖經與他們辯論
[00:11:41.000 --> 00:11:42.000]  一個是辯論
[00:11:42.000 --> 00:11:44.000]  第二個是講解
[00:11:44.000 --> 00:11:47.000]  第三個是成名
[00:11:47.000 --> 00:11:50.000]  這個地方辯論
[00:11:50.000 --> 00:11:52.000]  不像我們現在的辯論
[00:11:52.000 --> 00:11:56.000]  辯論在現在是有正方跟反方
[00:11:56.000 --> 00:11:59.000]  兩方面你說我的理由
[00:11:59.000 --> 00:12:00.000]  我說你的理由
[00:12:00.000 --> 00:12:02.000]  大家來說來說去
[00:12:02.000 --> 00:12:03.000]  這叫辯論
[00:12:03.000 --> 00:12:05.000]  但是原文裏頭
[00:12:05.000 --> 00:12:07.000]  這個地方的辯論
[00:12:07.000 --> 00:12:10.000]  是爲了要辯明的意思
[00:12:10.000 --> 00:12:14.000]  就是要能夠把真理能夠講清楚
[00:12:14.000 --> 00:12:17.000]  是爲了要探求真理
[00:12:17.000 --> 00:12:21.000]  是要來尋求
[00:12:21.000 --> 00:12:25.000]  講解就是解釋
[00:12:25.000 --> 00:12:28.000]  就是要把顯明真理
[00:12:28.000 --> 00:12:31.000]  把這個神的話能夠把它解釋出來
[00:12:31.000 --> 00:12:36.000]  把裏頭真正的意思能夠講清楚
[00:12:36.000 --> 00:12:40.000]  這個講解不是按照一本說好的
[00:12:40.000 --> 00:12:43.000]  寫好的講義來講解
[00:12:43.000 --> 00:12:47.000]  那是要把真理能夠講清楚
[00:12:47.000 --> 00:12:49.000]  那麼成名什麼意思呢
[00:12:49.000 --> 00:12:52.000]  就是顯明
[00:12:52.000 --> 00:12:54.000]  顯明各方面的關係
[00:12:54.000 --> 00:12:58.000]  顯明這個罪的可怕
[00:12:58.000 --> 00:13:01.000]  顯明罪跟赦罪的關係
[00:13:01.000 --> 00:13:04.000]  顯明耶穌基督受死
[00:13:04.000 --> 00:13:07.000]  跟他帶我們死的關係
[00:13:07.000 --> 00:13:13.000]  顯明的福音是今生跟永遠的關係
[00:13:13.000 --> 00:13:17.000]  所以這個顯明就是成名的意思
[00:13:17.000 --> 00:13:20.000]  所以你看保羅他講福音的話
[00:13:20.000 --> 00:13:25.000]  他不是憑着自己的愛好
[00:13:25.000 --> 00:13:28.000]  爲了要取得聽衆的關係來講
[00:13:28.000 --> 00:13:30.000]  他乃是根據聖經
[00:13:30.000 --> 00:13:34.000]  把聖經裏頭所包含的真正的意思
[00:13:34.000 --> 00:13:37.000]  能夠叫聽的人能夠聽得明白
[00:13:37.000 --> 00:13:41.000]  所以就有辯論有講解有成名
[00:13:41.000 --> 00:13:45.000]  那麼他所說的是什麼呢
[00:13:45.000 --> 00:13:47.000]  沒有說別人
[00:13:47.000 --> 00:13:49.000]  說的是耶穌基督
[00:13:49.000 --> 00:13:53.000]  這個福音的中心就是耶穌基督
[00:13:53.000 --> 00:13:57.000]  耶穌基督他做什麼事情
[00:13:57.000 --> 00:13:59.000]  他說他必須受害
[00:13:59.000 --> 00:14:01.000]  從死裏復活
[00:14:01.000 --> 00:14:04.000]  那麼最後就說
[00:14:04.000 --> 00:14:06.000]  我說了半天
[00:14:06.000 --> 00:14:08.000]  這位基督是誰呢
[00:14:08.000 --> 00:14:11.000]  就是神所給我們的彌賽亞
[00:14:11.000 --> 00:14:14.000]  就是我們要接受的
[00:14:14.000 --> 00:14:19.000]  那麼這次在天竇羅吉亞傳福音的效果怎麼樣呢
[00:14:19.000 --> 00:14:22.000]  第四節下面就說到
[00:14:22.000 --> 00:14:24.000]  到第九節就說到
[00:14:24.000 --> 00:14:26.000]  有一些人接受了
[00:14:26.000 --> 00:14:28.000]  他說有些人聽了勸
[00:14:28.000 --> 00:14:32.000]  就服從保羅和希臘
[00:14:32.000 --> 00:14:33.000]  那麼當中呢
[00:14:33.000 --> 00:14:36.000]  還有很多虔敬的西尼人
[00:14:36.000 --> 00:14:38.000]  就是外邦人
[00:14:38.000 --> 00:14:41.000]  那麼裏面還有很多尊貴的婦女
[00:14:41.000 --> 00:14:44.000]  就是一些上層人物的
[00:14:44.000 --> 00:14:46.000]  一個妻子
[00:14:46.000 --> 00:14:50.000]  這些的婦女家裏的人也很多
[00:14:50.000 --> 00:14:53.000]  所以這個三個安息日
[00:14:53.000 --> 00:14:57.000]  一年三個安息日的效果是不錯的
[00:14:57.000 --> 00:15:01.000]  因爲聽的人有猶太人
[00:15:01.000 --> 00:15:02.000]  有外邦人
[00:15:02.000 --> 00:15:04.000]  有男人
[00:15:04.000 --> 00:15:06.000]  也有婦女
[00:15:06.000 --> 00:15:11.000]  那麼這些人呢
[00:15:11.000 --> 00:15:14.000]  這婦女爲什麼特別提到婦女呢
[00:15:14.000 --> 00:15:17.000]  因爲這些有地位的婦女的話
[00:15:17.000 --> 00:15:21.000]  他們是受到希臘文化的薰陶
[00:15:21.000 --> 00:15:22.000]  所以他們呢
[00:15:22.000 --> 00:15:27.000]  在這個社會上有一定他們的地位的
[00:15:27.000 --> 00:15:29.000]  他們會獨立思考
[00:15:29.000 --> 00:15:32.000]  他並不是沒有知識的人
[00:15:32.000 --> 00:15:36.000]  所以他們是社會里頭上層人物的妻子
[00:15:36.000 --> 00:15:38.000]  所以他姓祖的話
[00:15:38.000 --> 00:15:40.000]  也是對這個
[00:15:40.000 --> 00:15:46.000]  對他們這個階層影響也是很大的
[00:15:46.000 --> 00:15:47.000]  但是呢
[00:15:47.000 --> 00:15:50.000]  並不是所有人都歡迎婚姻
[00:15:50.000 --> 00:15:54.000]  也有很多人起來反對
[00:15:54.000 --> 00:15:57.000]  他說心理忌妒
[00:15:57.000 --> 00:15:59.000]  不是說你講的錯了
[00:15:59.000 --> 00:16:01.000]  就是說你講的
[00:16:01.000 --> 00:16:04.000]  好多人都羣裏的都接受了
[00:16:04.000 --> 00:16:08.000]  那麼他們就心裏都很忌妒
[00:16:08.000 --> 00:16:10.000]  那麼他們就
[00:16:10.000 --> 00:16:12.000]  就是起來呢
[00:16:12.000 --> 00:16:14.000]  跑到爺孫的家
[00:16:14.000 --> 00:16:16.000]  就當地的猶太人
[00:16:16.000 --> 00:16:19.000]  一個比較主要的領袖的家
[00:16:19.000 --> 00:16:21.000]  要把保羅
[00:16:21.000 --> 00:16:23.000]  要抓保羅跟希臘
[00:16:23.000 --> 00:16:25.000]  結果抓不到呢
[00:16:25.000 --> 00:16:27.000]  就是把爺孫呢
[00:16:27.000 --> 00:16:29.000]  就拉到官裏頭去了
[00:16:29.000 --> 00:16:32.000]  就把他帶到官裏去
[00:16:32.000 --> 00:16:37.000]  說他從這個利用這個保羅跟希臘
[00:16:37.000 --> 00:16:40.000]  跟一些基督徒到這裏來傳福音
[00:16:40.000 --> 00:16:44.000]  把這個一些錯誤的東西
[00:16:44.000 --> 00:16:46.000]  帶到我們這裏來了
[00:16:46.000 --> 00:16:49.000]  這裏說這個保羅呢
[00:16:49.000 --> 00:16:51.000]  他沒有說他的名字
[00:16:51.000 --> 00:16:53.000]  就是第六節
[00:16:53.000 --> 00:16:56.000]  第六節說的保羅是誰呢
[00:16:56.000 --> 00:16:59.000]  他說找不到他們
[00:16:59.000 --> 00:17:01.000]  就把爺孫和幾個弟兄
[00:17:01.000 --> 00:17:04.000]  拉到地方官那裏喊叫說
[00:17:04.000 --> 00:17:06.000]  那攪亂天下的
[00:17:06.000 --> 00:17:09.000]  這個保羅影響很大
[00:17:09.000 --> 00:17:10.000]  他去了以後
[00:17:10.000 --> 00:17:12.000]  講的道傳的福音
[00:17:12.000 --> 00:17:17.000]  影響到當地的很多人的一些思想
[00:17:17.000 --> 00:17:19.000]  影響了他看法
[00:17:19.000 --> 00:17:21.000]  所以他說是攪亂天下
[00:17:21.000 --> 00:17:26.000]  本來他們都是可以說是聽這些
[00:17:26.000 --> 00:17:28.000]  這些這個反對福音的人話
[00:17:28.000 --> 00:17:29.000]  現在一來呢
[00:17:29.000 --> 00:17:33.000]  保羅就爭取了很多的人呢
[00:17:33.000 --> 00:17:36.000]  能夠來相信耶穌
[00:17:36.000 --> 00:17:37.000]  那麼這樣的話
[00:17:37.000 --> 00:17:41.000]  這個城裏頭就起了動亂了
[00:17:41.000 --> 00:17:43.000]  那麼這裏當地的官呢
[00:17:43.000 --> 00:17:45.000]  就很害怕
[00:17:45.000 --> 00:17:47.000]  因爲如果是應若
[00:17:47.000 --> 00:17:52.000]  這個傳這些跟羅馬人所不喜歡的東西
[00:17:52.000 --> 00:17:55.000]  影響到當地的治安的話
[00:17:55.000 --> 00:17:57.000]  他們就害怕了
[00:17:57.000 --> 00:18:00.000]  所以就是把這個當地的猶太人的領袖
[00:18:00.000 --> 00:18:03.000]  爺孫跟其他的人
[00:18:03.000 --> 00:18:05.000]  跟他們說了以後
[00:18:05.000 --> 00:18:07.000]  他們就寫了寶狀
[00:18:07.000 --> 00:18:10.000]  就釋放了保羅
[00:18:10.000 --> 00:18:14.000]  這個寶狀就是保證書
[00:18:14.000 --> 00:18:16.000]  就是叫他離開
[00:18:16.000 --> 00:18:18.000]  他們就叫他離開
[00:18:18.000 --> 00:18:21.000]  他們以後不許再回來
[00:18:21.000 --> 00:18:23.000]  那麼這種情況下呢
[00:18:23.000 --> 00:18:27.000]  那爺孫正好出了這個寶狀
[00:18:27.000 --> 00:18:28.000]  就這樣呢
[00:18:28.000 --> 00:18:29.000]  保羅跟希臘呢
[00:18:29.000 --> 00:18:35.000]  他們就離開了貼薩羅尼加
[00:18:35.000 --> 00:18:39.000]  所以你看到這個
[00:18:39.000 --> 00:18:43.000]  保羅跟希臘在這個貼薩羅尼加
[00:18:43.000 --> 00:18:46.000]  只有三個安息的時間
[00:18:46.000 --> 00:18:47.000]  不到一個月
[00:18:47.000 --> 00:18:50.000]  可是起到的效果很大
[00:18:50.000 --> 00:18:52.000]  引起的波動也很大
[00:18:52.000 --> 00:18:53.000]  以致呢
[00:18:53.000 --> 00:18:57.000]  這些人不要他們再回來
[00:18:57.000 --> 00:18:59.000]  既然寫了寶狀了
[00:18:59.000 --> 00:19:00.000]  那麼他以後呢
[00:19:00.000 --> 00:19:03.000]  保羅就很難
[00:19:03.000 --> 00:19:07.000]  或者是不能夠再回到貼薩羅尼加
[00:19:07.000 --> 00:19:09.000]  所以這個保羅呢
[00:19:09.000 --> 00:19:13.000]  以後寫貼薩羅尼加書信的時候也說了
[00:19:13.000 --> 00:19:17.000]  他說我一次兩次有感動
[00:19:17.000 --> 00:19:19.000]  要想到貼薩羅尼加
[00:19:19.000 --> 00:19:22.000]  他說只是撒旦阻擋了我
[00:19:22.000 --> 00:19:23.000]  我想去
[00:19:23.000 --> 00:19:25.000]  結果我去不了
[00:19:25.000 --> 00:19:26.000]  撒旦阻擋
[00:19:26.000 --> 00:19:28.000]  這個撒旦阻擋呢
[00:19:28.000 --> 00:19:31.000]  就是因爲當地的人
[00:19:31.000 --> 00:19:34.000]  猶太人寫了保證書
[00:19:34.000 --> 00:19:37.000]  就是不讓保羅再回來
[00:19:37.000 --> 00:19:39.000]  如果保羅再回來
[00:19:39.000 --> 00:19:42.000]  那麼就他們這些上層人物呢
[00:19:42.000 --> 00:19:44.000]  就要負責任了
[00:19:44.000 --> 00:19:48.000]  所以他說是撒旦阻擋了我們
[00:19:48.000 --> 00:19:51.000]  所以你看見在傳福音的時候
[00:19:51.000 --> 00:19:53.000]  並不是一帆風順的
[00:19:53.000 --> 00:19:56.000]  有神聖靈的做工作
[00:19:56.000 --> 00:19:58.000]  也有撒旦的抵擋
[00:19:58.000 --> 00:20:01.000]  所以這也是一個屬靈的征戰
[00:20:01.000 --> 00:20:04.000]  所以傳福音不是單單講一些道理
[00:20:04.000 --> 00:20:09.000]  那是說是一個屬靈的征戰
[00:20:09.000 --> 00:20:10.000]  這樣的話
[00:20:10.000 --> 00:20:13.000]  保羅跟希臘不能夠再貼薩羅尼加
[00:20:13.000 --> 00:20:15.000]  再繼續傳福音了
[00:20:15.000 --> 00:20:17.000]  所以他們只好離開
[00:20:17.000 --> 00:20:20.000]  就到了一個小地方
[00:20:20.000 --> 00:20:23.000]  叫做比利亞
[00:20:23.000 --> 00:20:25.000]  這比利亞也是有一個
[00:20:25.000 --> 00:20:28.000]  他說就禁了猶太人的會堂
[00:20:28.000 --> 00:20:29.000]  他們到了比利亞
[00:20:29.000 --> 00:20:31.000]  又照俗常的規矩
[00:20:31.000 --> 00:20:37.000]  禁了猶太人的會堂
[00:20:37.000 --> 00:20:40.000]  他們經過什麼地方
[00:20:40.000 --> 00:20:42.000]  他們有經過一些地方
[00:20:42.000 --> 00:20:45.000]  但他們沒有停下來
[00:20:45.000 --> 00:20:49.000]  很可能這些地方沒有猶太人會堂
[00:20:49.000 --> 00:20:51.000]  所以他們就沒有停下來
[00:20:51.000 --> 00:20:57.000]  就一直到比利亞
[00:20:57.000 --> 00:20:59.000]  但是比利亞雖然小
[00:20:59.000 --> 00:21:02.000]  但是他還是有猶太人的會堂
[00:21:02.000 --> 00:21:06.000]  所以保羅就進到猶太人會堂
[00:21:06.000 --> 00:21:10.000]  我們看見比利亞的人
[00:21:10.000 --> 00:21:13.000]  他們的有些特點
[00:21:13.000 --> 00:21:15.000]  第十一點說
[00:21:15.000 --> 00:21:19.000]  這地方的人嫌疑貼薩羅尼加的人
[00:21:19.000 --> 00:21:22.000]  嫌疑的意思就是更好的意思
