
[00:00:00.000 --> 00:00:03.880]  我們說《耶利米哀歌》這本書
[00:02:31.920 --> 00:02:33.720]  又是三句
[00:02:33.720 --> 00:02:38.280]  唯獨第四章只有兩句經文
[00:02:38.280 --> 00:02:41.960]  這就是它特別的地方
[00:02:41.960 --> 00:02:43.360]  第五章呢
[00:02:43.360 --> 00:02:48.600]  第五章我講過有一個變相的字母詩是小型的字母詩
[00:02:48.600 --> 00:02:51.840]  所以經文的重心就在那裡
[00:02:51.840 --> 00:02:56.000]  第二章今天講的又有什麼特別的地方呢
[00:02:56.000 --> 00:02:57.280]  沒有特別
[00:02:57.280 --> 00:03:01.240]  因為第二章的主角是耶和華
[00:03:01.240 --> 00:03:03.120]  主角是神自己
[00:03:03.120 --> 00:03:05.120]  是講神的主權
[00:03:05.120 --> 00:03:08.960]  所以是沒有任何的瑕疵
[00:03:08.960 --> 00:03:13.760]  你說沒有瑕疵我們怎麼知道經文的重心在哪裡
[00:03:13.760 --> 00:03:18.640]  不妨我們看看第十六節和第十七節的經文
[00:03:18.640 --> 00:03:20.800]  因為猶太人看到第一章
[00:03:20.800 --> 00:03:23.200]  第十六、十七節的字母調轉了
[00:03:23.200 --> 00:03:27.080]  他們就會立刻去留意第二章在講什麼
[00:03:27.080 --> 00:03:29.560]  而第二章十六、十七節的經文
[00:03:29.560 --> 00:03:34.480]  正是我剛才Larry長老跟我們讀
[00:03:34.480 --> 00:03:39.080]  我們看到經文其實是一個首尾的結構
[00:03:39.080 --> 00:03:44.920]  一頭一尾都是講到受敵向以色列人大大張口
[00:03:44.920 --> 00:03:48.440]  受敵是向以色列人來誇耀
[00:03:48.440 --> 00:03:50.720]  這是神所容許的
[00:03:50.720 --> 00:03:54.920]  甚至神是透過受敵來攻打以色列
[00:03:54.920 --> 00:03:58.240]  毀滅耶路撒冷城,毀滅聖殿
[00:03:58.240 --> 00:04:00.760]  而經文最中心的地方
[00:04:00.760 --> 00:04:04.520]  就是耶和華成就了他所定的
[00:04:04.520 --> 00:04:08.360]  應驗了他古時所命定的
[00:04:08.360 --> 00:04:11.720]  你說這節經文有什麼特別
[00:04:11.720 --> 00:04:16.920]  其實這節經文可以說是第二章的一個總結
[00:04:16.920 --> 00:04:20.800]  就是神應驗了他古時所定的
[00:04:20.800 --> 00:04:25.920]  高冥謙博士他的博士論文就是歷代誌
[00:04:25.920 --> 00:04:30.000]  但其中一個部分是講到哀歌的翻譯
[00:04:30.000 --> 00:04:32.280]  所以他對哀歌是很熟悉的
[00:04:32.280 --> 00:04:36.280]  他告訴我們哀歌其實有一個很重要的主題
[00:04:36.280 --> 00:04:38.800]  就是文曰的神學
[00:04:38.800 --> 00:04:41.000]  什麼叫文曰的神學
[00:04:41.000 --> 00:04:44.520]  就是神與以色列人立的文曰
[00:04:44.520 --> 00:04:46.960]  你們守曰的話
[00:04:46.960 --> 00:04:48.920]  你們能夠得到祝福
[00:04:48.920 --> 00:04:50.440]  你們毀曰的話
[00:04:50.440 --> 00:04:52.920]  你們會得到咒詛
[00:04:52.920 --> 00:04:55.400]  這就是利美記的26章
[00:04:55.400 --> 00:04:58.040]  和生命記的28章
[00:04:58.040 --> 00:05:01.960]  神真的有給猶太人很大的恩典
[00:05:01.960 --> 00:05:05.040]  甚至若果以色列人真的毀了曰
[00:05:05.040 --> 00:05:08.120]  在恕神的審判懲罰當中
[00:05:08.120 --> 00:05:12.040]  只要他們肯回心轉意認罪悔改
[00:05:12.040 --> 00:05:14.320]  一樣是能夠得到祝福
[00:05:14.320 --> 00:05:16.520]  化咒坐成為祝福
[00:05:16.520 --> 00:05:20.960]  就是利美記的26章44至46節
[00:05:20.960 --> 00:05:24.600]  或者是生命記的30章1至3節
[00:05:24.600 --> 00:05:26.840]  這就是文曰神學
[00:05:26.840 --> 00:05:31.680]  這就是所謂古時所命定的
[00:05:31.680 --> 00:05:35.520]  我們看到其實在《雅歌》裏面
[00:05:35.520 --> 00:05:37.200]  尤其是第二章
[00:05:37.200 --> 00:05:40.880]  不單止是神的文曰
[00:05:40.880 --> 00:05:42.800]  不單止是文曰的神學
[00:05:42.800 --> 00:05:46.160]  亦都是人的感受
[00:05:46.160 --> 00:05:51.400]  亦都是著重怎樣向神申訴
[00:05:51.400 --> 00:05:56.120]  這正是《哀歌》裏面兩個很重要的訊息
[00:05:56.120 --> 00:05:58.400]  兩者是並存的
[00:05:58.400 --> 00:06:01.960]  不是說神現在用祂的主權
[00:06:01.960 --> 00:06:05.480]  執行祂的文曰來攻打猶大懲罰猶大
[00:06:05.480 --> 00:06:07.840]  祂就不著重以色列人的感受
[00:06:07.840 --> 00:06:08.840]  不是的
[00:06:08.840 --> 00:06:11.440]  祂是很著重人的感受
[00:06:11.440 --> 00:06:13.880]  所以我們看到第二章
[00:06:13.880 --> 00:06:17.160]  上半章和下半章是有兩個主題
[00:06:17.160 --> 00:06:20.640]  上半章是講到文曰的執行
[00:06:20.640 --> 00:06:21.680]  神的主權
[00:06:21.680 --> 00:06:24.080]  神親自來懲罰猶大
[00:06:24.080 --> 00:06:25.920]  是1至10節
[00:06:25.920 --> 00:06:27.560]  但是下半章
[00:06:27.560 --> 00:06:31.160]  11至22節是講到苦難的現實
[00:06:31.160 --> 00:06:34.560]  當災難的苦難真的臨到的時候
[00:06:34.560 --> 00:06:36.200]  神是著重人的感受
[00:06:36.200 --> 00:06:39.880]  祂是容許人來向祂申訴
[00:06:39.880 --> 00:06:44.120]  我們先看看第一章上半章的主題
[00:06:44.120 --> 00:06:45.440]  講到神的主權
[00:06:45.440 --> 00:06:48.360]  你可以說是神的憤怒
[00:06:48.360 --> 00:06:49.600]  神的懲罰
[00:06:49.600 --> 00:06:50.920]  在經文裏面
[00:06:50.920 --> 00:06:53.160]  22節的經文
[00:06:53.160 --> 00:06:55.800]  "After"這個字
[00:06:55.800 --> 00:06:57.400]  "神發怒"這個字
[00:06:57.400 --> 00:07:00.160]  出現了有六次
[00:07:00.160 --> 00:07:01.680]  在愛國的二章一節
[00:07:01.680 --> 00:07:02.960]  一開始就說
[00:07:02.960 --> 00:07:04.760]  主何景發怒
[00:07:04.760 --> 00:07:08.200]  使黑雲遮蓋錫安城
[00:07:08.200 --> 00:07:10.560]  "何景"這個字又出現了
[00:07:10.560 --> 00:07:12.680]  我們在第一章第一節
[00:07:12.680 --> 00:07:14.320]  何景開始
[00:07:14.320 --> 00:07:18.520]  何景為什麼本來是人煙囚物的地方
[00:07:18.520 --> 00:07:19.240]  耶路撒冷
[00:07:19.240 --> 00:07:20.920]  為什麼現在變成
[00:07:20.920 --> 00:07:23.400]  耶利米會獨坐在那裡
[00:07:23.400 --> 00:07:27.040]  何景這個字就是"Eka"這個字
[00:07:27.040 --> 00:07:29.200]  可以說是希伯來文
[00:07:29.200 --> 00:07:31.200]  哀歌的書名
[00:07:31.200 --> 00:07:34.040]  其實這個字是一個嘆息
[00:07:34.040 --> 00:07:35.320]  唉
[00:07:35.320 --> 00:07:39.240]  這個就是哀歌的書名
[00:07:39.240 --> 00:07:43.400]  也可以說是何景或者是為何
[00:07:43.400 --> 00:07:45.640]  二章的一節尾
[00:07:45.640 --> 00:07:47.080]  說祂發怒的日子
[00:07:47.080 --> 00:07:50.400]  並不紀念祂自己的腳蹬
[00:07:50.400 --> 00:07:52.040]  在第三節
[00:07:52.040 --> 00:07:56.080]  祂發烈怒把以色列的國全然砍斷
[00:07:56.080 --> 00:07:57.120]  第六節
[00:07:57.120 --> 00:07:59.720]  祂說耶和華使聖哲和安息人
[00:07:59.720 --> 00:08:01.880]  在錫安都被忘記
[00:08:01.880 --> 00:08:04.120]  又在怒氣的憤恨中
[00:08:04.120 --> 00:08:06.840]  藐視君王和祭司
[00:08:06.840 --> 00:08:07.880]  二十一節
[00:08:07.880 --> 00:08:10.440]  祂發怒的日子殺死他們
[00:08:10.440 --> 00:08:13.440]  你殺了並不姑息
[00:08:13.440 --> 00:08:14.680]  二十二節
[00:08:14.680 --> 00:08:16.640]  耶和華發怒的日子
[00:08:16.640 --> 00:08:20.400]  無人逃脫無人存留
[00:08:20.400 --> 00:08:23.640]  你說我中文和合本的聖經
[00:08:23.640 --> 00:08:27.560]  好像還有兩節是說到神的發怒
[00:08:27.560 --> 00:08:29.480]  或者祂的憤怒
[00:08:29.480 --> 00:08:32.880]  就是二章二節和二章四節
[00:08:32.880 --> 00:08:34.640]  是有說到
[00:08:34.640 --> 00:08:37.840]  但是這兩個字不是「啊」這個字
[00:08:37.840 --> 00:08:39.560]  是另外一個字
[00:08:39.560 --> 00:08:41.520]  所以我們見到很清楚
[00:08:41.520 --> 00:08:43.920]  第二章的上半章
[00:08:43.920 --> 00:08:46.160]  就是說到神的列路
[00:08:46.160 --> 00:08:48.080]  神的審判
[00:08:48.080 --> 00:08:52.440]  甚至說到神是猶太人的敵人
[00:08:52.440 --> 00:08:54.720]  你也不要說不可怕
[00:08:54.720 --> 00:08:56.920]  如果神是你的敵人
[00:08:56.920 --> 00:08:59.320]  真的是一件很可怕的事
[00:08:59.320 --> 00:09:00.760]  在二章二節
[00:09:00.760 --> 00:09:02.800]  二章五節、十六節
[00:09:02.800 --> 00:09:07.400]  說神吞滅以色列、吞滅瓦國
[00:09:07.400 --> 00:09:09.040]  在二章二節
[00:09:09.040 --> 00:09:11.400]  「吞滅」這個字是同一個字
[00:09:11.400 --> 00:09:14.520]  是翻譯成「毀滅」
[00:09:14.520 --> 00:09:18.360]  在耶利米埃哥的第一章我們見到
[00:09:18.360 --> 00:09:21.520]  雖然整部耶利米埃哥沒有說到
[00:09:21.520 --> 00:09:25.000]  巴比倫是以色列人的敵人
[00:09:25.000 --> 00:09:26.440]  但是我們知道
[00:09:26.440 --> 00:09:28.840]  所說的就是巴比倫
[00:09:28.840 --> 00:09:30.840]  但是第二章
[00:09:30.840 --> 00:09:34.560]  居然是神自己來懲罰猶太人
[00:09:34.560 --> 00:09:36.800]  二章的一至九節
[00:09:36.800 --> 00:09:39.280]  在三章三十七節
[00:09:39.280 --> 00:09:42.560]  還說神是猶太人的敵人
[00:09:42.560 --> 00:09:44.520]  祂是張開祂的弓
[00:09:44.520 --> 00:09:46.600]  祂是好像仇敵一樣
[00:09:46.600 --> 00:09:48.520]  站在那裡高舉右手
[00:09:48.520 --> 00:09:50.160]  如同敵人一樣
[00:09:50.160 --> 00:09:53.120]  埃哥的二章四節
[00:09:53.120 --> 00:09:54.360]  很明顯
[00:09:54.360 --> 00:09:55.840]  經文的重心
[00:09:55.840 --> 00:09:59.680]  是說到主權神的懲罰
[00:09:59.680 --> 00:10:00.760]  第二章
[00:10:00.760 --> 00:10:05.000]  三次說到神不再姑息
[00:10:05.000 --> 00:10:06.760]  以前神是姑息
[00:10:06.760 --> 00:10:08.120]  以色列人
[00:10:08.120 --> 00:10:11.000]  不斷派先知到他們那裡
[00:10:11.000 --> 00:10:13.200]  勸他們來悔改
[00:10:13.200 --> 00:10:15.160]  甚至六百年後
[00:10:15.160 --> 00:10:18.320]  祂是差派獨身子來到世上
[00:10:18.320 --> 00:10:19.720]  來替猶太人
[00:10:19.720 --> 00:10:21.440]  替我們贖罪
[00:10:21.440 --> 00:10:24.520]  但是在巴比倫攻打他們的時候
[00:10:24.520 --> 00:10:27.120]  在主前的586年
[00:10:27.120 --> 00:10:28.760]  神不再姑息
[00:10:28.760 --> 00:10:30.560]  祂是忍無可忍
[00:10:30.560 --> 00:10:33.000]  祂是毀滅聖殿
[00:10:33.000 --> 00:10:35.840]  祂是毀滅耶路撒冷城
[00:10:35.840 --> 00:10:37.160]  我們看到
[00:10:37.160 --> 00:10:39.000]  耶利米埃哥的作者
[00:10:39.000 --> 00:10:41.720]  真是一個目擊耶路撒冷城
[00:10:41.720 --> 00:10:44.680]  被毀的一個目擊證人
[00:10:44.680 --> 00:10:46.840]  他看到了所有的事
[00:10:46.840 --> 00:10:49.640]  是怎樣發生的
[00:10:49.640 --> 00:10:50.840]  我們看到
[00:10:50.840 --> 00:10:52.800]  第二章的上半章
[00:10:52.800 --> 00:10:56.600]  說到有四樣東西都沒有了
[00:10:56.600 --> 00:10:59.720]  首先就是再無憐憫
[00:10:59.720 --> 00:11:02.400]  耶路撒冷城即是錫安寡婦
[00:11:02.400 --> 00:11:04.080]  她和神來到納約
[00:11:04.080 --> 00:11:05.440]  因為她的罪
[00:11:05.440 --> 00:11:08.960]  現在被烏雲來遮蓋
[00:11:08.960 --> 00:11:11.320]  這個和神昔日
[00:11:11.320 --> 00:11:14.440]  在埃及用雲柱煙柱
[00:11:14.440 --> 00:11:16.960]  來帶領以色列人出埃及
[00:11:16.960 --> 00:11:19.000]  來經過曠野
[00:11:19.000 --> 00:11:20.560]  是很不同的
[00:11:20.560 --> 00:11:23.160]  是一個很大的對比
[00:11:23.160 --> 00:11:27.720]  神的聖殿是以色列人稱為華美的
[00:11:27.720 --> 00:11:30.120]  在以賽亞書的六十章七節
[00:11:30.120 --> 00:11:34.680]  說神一定會榮耀祂的聖殿
[00:11:34.680 --> 00:11:39.000]  耶路撒冷本來也像一顆明亮之星
[00:11:39.000 --> 00:11:41.240]  高高掛在天上
[00:11:41.240 --> 00:11:44.640]  現在被拎在地上
[00:11:44.640 --> 00:11:46.240]  就好像撒旦一樣
[00:11:46.240 --> 00:11:47.880]  以前是明亮之星
[00:11:47.880 --> 00:11:49.440]  祖神之子
[00:11:49.440 --> 00:11:51.080]  現在因為祂的驕傲
[00:11:51.080 --> 00:11:53.640]  被拎在地上
[00:11:53.640 --> 00:11:56.120]  在愛國的二章三節
[00:11:56.120 --> 00:12:00.400]  說神將以色列的國全然砍斷
[00:12:00.400 --> 00:12:04.040]  在祂的仇敵面前收回右手
[00:12:04.040 --> 00:12:06.000]  我們知道在聖經裡面
[00:12:06.000 --> 00:12:07.960]  國是代表力量
[00:12:07.960 --> 00:12:10.600]  祂將以色列人的國全部砍斷
[00:12:10.600 --> 00:12:13.400]  即是將他們的力量全部毀滅
[00:12:13.400 --> 00:12:15.120]  祂是幫他們的仇敵
[00:12:15.120 --> 00:12:17.200]  高舉他們仇敵的國
[00:12:17.200 --> 00:12:23.120]  甚至准許他們在以色列人面前誇耀
[00:12:23.120 --> 00:12:25.120]  以前神是用右手
[00:12:25.120 --> 00:12:27.440]  帶領以色列人出埃及
[00:12:27.440 --> 00:12:31.800]  現在祂是用右手來攻擊以色列
[00:12:31.800 --> 00:12:33.880]  非常非常可怕
[00:12:33.880 --> 00:12:36.640]  完全沒有憐憫
[00:12:36.640 --> 00:12:39.320]  也再沒有敬拜
[00:12:39.320 --> 00:12:40.440]  我們看到
[00:12:40.440 --> 00:12:43.640]  神不再紀念自己的腳墩
[00:12:43.640 --> 00:12:45.800]  什麼是祂的腳墩?
[00:12:45.800 --> 00:12:47.960]  如果神高高坐在祂的
[00:12:47.960 --> 00:12:49.800]  私恩寶座的上方
[00:12:49.800 --> 00:12:51.040]  在三層天
[00:12:51.040 --> 00:12:54.160]  可以說約桂就是祂的腳墩
[00:12:54.160 --> 00:12:57.640]  約桂就是在至聖所裡面
[00:12:57.640 --> 00:12:59.440]  就是在聖殿裡面
[00:12:59.440 --> 00:13:01.520]  是人敬拜神的地方
[00:13:01.520 --> 00:13:05.400]  現在祂強取自己的帳幕
[00:13:05.400 --> 00:13:07.720]  祂是凋棄自己的祭壇
[00:13:07.720 --> 00:13:10.320]  祂甚至是珍護自己的聖所
[00:13:10.320 --> 00:13:13.760]  祂不再紀念自己所建立的一切
[00:13:13.760 --> 00:13:16.760]  而且祂是珍護祂所建立的一切
[00:13:16.760 --> 00:13:20.320]  祂要毀滅祂所建立的一切
[00:13:20.320 --> 00:13:23.400]  這一切都非常非常之嚴重
[00:13:23.400 --> 00:13:25.760]  神因為以色列人犯的罪
[00:13:25.760 --> 00:13:30.800]  祂說我不能夠再令我的性命受到褻瀆
[00:13:30.800 --> 00:13:35.000]  所以祂決定與以色列人絕交
[00:13:35.000 --> 00:13:36.480]  我們看到
[00:13:36.480 --> 00:13:38.800]  人就是透過聖殿
[00:13:38.800 --> 00:13:41.840]  透過祭司來與神交往
[00:13:41.840 --> 00:13:44.360]  現在聖殿被毀
[00:13:44.360 --> 00:13:46.480]  祭司被擄去
[00:13:46.480 --> 00:13:49.200]  不能再與神交往
[00:13:49.200 --> 00:13:51.680]  祂是與人絕交
[00:13:51.680 --> 00:13:53.920]  不僅聖殿被毀
[00:13:53.920 --> 00:13:56.360]  而且皇宮也被毀
[00:13:56.360 --> 00:14:00.320]  我們看到在耶利米哀歌的二章七節
[00:14:00.320 --> 00:14:05.760]  祂是將宮殿的城門交付給受敵
[00:14:05.760 --> 00:14:10.360]  聖殿、皇宮全部都被毀滅
[00:14:10.360 --> 00:14:14.520]  不僅沒有憐憫、沒有敬拜的地方
[00:14:14.520 --> 00:14:17.040]  也再沒有保護
[00:14:17.040 --> 00:14:19.400]  在二章八節
[00:14:19.400 --> 00:14:22.560]  說神是毀滅城牆
[00:14:22.560 --> 00:14:25.080]  在二章二節
[00:14:25.080 --> 00:14:29.160]  說神是吞滅、毀滅猶大人的居所
[00:14:29.160 --> 00:14:32.120]  他們的領袖也被擄去
[00:14:32.120 --> 00:14:35.440]  你想像一下你住在耶路撒冷城裡面
[00:14:35.440 --> 00:14:38.960]  你的保護最外面的一層就是城牆
[00:14:38.960 --> 00:14:40.920]  現在城牆被毀滅
[00:14:40.920 --> 00:14:43.440]  城牆裡面本來有領袖
[00:14:43.440 --> 00:14:45.960]  首領來保護你、帶領你
[00:14:45.960 --> 00:14:48.360]  首領現在也被擄去
[00:14:48.360 --> 00:14:52.480]  你說我躲在自己的居所裡面被毀
[00:14:52.480 --> 00:14:57.280]  你的居所也被吞滅、毀壞
[00:14:57.280 --> 00:14:59.200]  神和猶太人說
[00:14:59.200 --> 00:15:03.120]  在耶利米蘇的七章十二至十四節
[00:15:03.120 --> 00:15:05.880]  我怎樣對待不國以色列
[00:15:05.880 --> 00:15:10.120]  我就會怎樣對待你們
[00:15:10.120 --> 00:15:13.200]  在啟示錄的二章四至五節
[00:15:13.200 --> 00:15:14.600]  如果我們記得
[00:15:14.600 --> 00:15:18.920]  耶穌基督自己寫信給以弗所教會
[00:15:18.920 --> 00:15:21.960]  祂說你們離棄了起初的愛心
[00:15:21.960 --> 00:15:25.200]  要悔改行起初所行的事
[00:15:25.200 --> 00:15:27.920]  你若不悔改我就臨到你那裡
[00:15:27.920 --> 00:15:31.360]  把你的燈台從原處拿去
[00:15:31.360 --> 00:15:34.240]  燈台是什麼?燈台是教會
[00:15:34.240 --> 00:15:36.080]  祂說你們如果不悔改的話
[00:15:36.080 --> 00:15:39.040]  我連教會都拆毀你的
[00:15:39.040 --> 00:15:43.960]  這個就好像猶太人所面臨的一模一樣
[00:15:43.960 --> 00:15:46.920]  我們的信仰不是過去的信仰
[00:15:46.920 --> 00:15:48.680]  是現在的信仰
[00:15:48.680 --> 00:15:50.960]  我們相信的神不是以往的神
[00:15:50.960 --> 00:15:52.720]  是現在的神
[00:15:52.720 --> 00:15:57.320]  有很多人認為得救就好像一張入場券
[00:15:57.320 --> 00:15:59.440]  就好像一張飯票一樣
[00:15:59.440 --> 00:16:00.800]  我得救了
[00:16:00.800 --> 00:16:03.920]  我現在得了 我做什麼都可以了
[00:16:03.920 --> 00:16:05.320]  不是的
[00:16:05.320 --> 00:16:10.040]  一個基督徒的信心是不斷向前的
[00:16:10.040 --> 00:16:14.360]  你不再向前你的信心就已經死了
[00:16:14.360 --> 00:16:17.240]  你一盤假的花和一盤真的花
[00:16:17.240 --> 00:16:19.400]  你怎樣能夠分別?
[00:16:19.400 --> 00:16:22.360]  就是一盤真的花會繼續成長
[00:16:22.360 --> 00:16:25.240]  一盤假的花就不會
[00:16:25.240 --> 00:16:28.880]  所以我們見到我們的信心一定是繼續的信心
[00:16:28.880 --> 00:16:31.880]  停留不滯的很可怕
[00:16:31.880 --> 00:16:35.120]  神說我連聖殿都拆毀
[00:16:35.120 --> 00:16:36.600]  這個也讓我們見到
[00:16:36.600 --> 00:16:39.280]  我們的身體其實就是神的殿
[00:16:39.280 --> 00:16:41.440]  我們要很小心
[00:16:41.440 --> 00:16:43.880]  在《雅歌》的二章八節
[00:16:43.880 --> 00:16:46.440]  神說祂拉準繩
[00:16:46.440 --> 00:16:48.440]  這個很有趣
[00:16:48.440 --> 00:16:52.480]  我們知道準繩是用來建築的一個工具
[00:16:52.480 --> 00:16:55.680]  一條繩拉著一件很重的東西
[00:16:55.680 --> 00:16:57.160]  那條繩很直
[00:16:57.160 --> 00:16:59.760]  你就可以量度一下牆是否直
[00:16:59.760 --> 00:17:01.840]  是用來建築的
[00:17:01.840 --> 00:17:05.960]  但是同一個原理可以用來毀滅
[00:17:05.960 --> 00:17:08.080]  你有沒有見過就算在美國
[00:17:08.080 --> 00:17:09.640]  拆樓怎麼拆
[00:17:09.640 --> 00:17:14.160]  一條鏈掛著一個很重的鐵球
[00:17:14.160 --> 00:17:16.160]  這個就是準繩
[00:17:16.160 --> 00:17:17.720]  一樣的原理
[00:17:17.720 --> 00:17:19.840]  但是你將這個球拉到一邊
[00:17:19.840 --> 00:17:22.200]  然後將它扔向另外一邊
[00:17:22.200 --> 00:17:23.880]  當它打到牆上
[00:17:23.880 --> 00:17:26.040]  打到建築物會怎樣
[00:17:26.040 --> 00:17:28.640]  全部毀壞
[00:17:28.640 --> 00:17:31.720]  神說是我創造
[00:17:31.720 --> 00:17:33.920]  我也可以拆毀
[00:17:33.920 --> 00:17:36.280]  這個就是拉準繩
[00:17:36.280 --> 00:17:39.920]  本來是建築的現在變成拆毀
[00:17:39.920 --> 00:17:42.160]  在二章九節《哀歌》說
[00:17:42.160 --> 00:17:44.680]  石安的門都陷入地內
[00:17:44.680 --> 00:17:50.360]  主張他的門山毀壞、拆斷
[00:17:50.360 --> 00:17:53.680]  這裡可能有個暗喻在裡面
[00:17:53.680 --> 00:17:55.560]  城門口是做什麼的
[00:17:55.560 --> 00:17:59.320]  城門口是長老在那裡辨別是非
[00:17:59.320 --> 00:18:02.560]  審判是伸張正義的地方
[00:18:02.560 --> 00:18:04.800]  是應該高舉的
[00:18:04.800 --> 00:18:10.280]  現在陷入地內
[00:18:10.280 --> 00:18:13.560]  不單止不再有憐憫
[00:18:13.560 --> 00:18:16.440]  不再有敬拜、不再有保護
[00:18:16.440 --> 00:18:18.960]  也不再有首領
[00:18:18.960 --> 00:18:20.760]  在二章六節
[00:18:20.760 --> 00:18:23.720]  屈臣在怒氣的憤恨中
[00:18:23.720 --> 00:18:26.120]  藐視君王和祭司
[00:18:26.120 --> 00:18:27.440]  二章九節
[00:18:27.440 --> 00:18:31.760]  他的君王和首領都落在沒有律法的列國中
[00:18:31.760 --> 00:18:35.520]  先知不得見耶和華的異象
[00:18:35.520 --> 00:18:36.920]  二章十節
[00:18:36.920 --> 00:18:40.520]  石安城的長老坐在地上哀動
[00:18:40.520 --> 00:18:42.600]  默默無聲
[00:18:42.600 --> 00:18:44.760]  他的君王和祭司
[00:18:44.760 --> 00:18:49.200]  本來應該是用神的律法來帶領猶大國
[00:18:49.200 --> 00:18:53.520]  現在自己被擄到沒有律法的國家
[00:18:53.520 --> 00:18:56.720]  就好像西底加一樣
[00:18:56.720 --> 00:18:58.600]  他們的先知
[00:18:58.600 --> 00:19:02.400]  本來應該得到神的異象來帶領以色列人
[00:19:02.400 --> 00:19:05.320]  現在他們什麼都看不到
[00:19:05.320 --> 00:19:07.240]  他們的長老
[00:19:07.240 --> 00:19:10.680]  應該是執行公義辨別是非
[00:19:10.680 --> 00:19:12.880]  現在默默無聲
[00:19:12.880 --> 00:19:14.960]  啞口無言
[00:19:14.960 --> 00:19:18.280]  就像耶利米書的十八章十八節
[00:19:18.280 --> 00:19:20.600]  說到以色列人昔日
[00:19:20.600 --> 00:19:22.920]  恃著自己有祭司
[00:19:22.920 --> 00:19:25.400]  有先知和智者
[00:19:25.400 --> 00:19:29.960]  而他們不去聽耶利米的話
[00:19:29.960 --> 00:19:33.280]  他們甚至陷害耶利米先知
[00:19:33.280 --> 00:19:35.400]  現在他們的首領
[00:19:35.400 --> 00:19:37.320]  個個都默默無聲
[00:19:37.320 --> 00:19:39.600]  啞口無言
[00:19:39.600 --> 00:19:41.720]  他們領袖的沉默
[00:19:41.720 --> 00:19:44.160]  也代表神的沉默
[00:19:44.160 --> 00:19:45.320]  我們見到
[00:19:45.320 --> 00:19:46.440]  剛才說
[00:19:46.440 --> 00:19:50.920]  以前神是不斷派先知來勸以色列人
[00:19:50.920 --> 00:19:52.760]  由大人來悔改
