
[00:00:00.000 --> 00:00:03.060]  今天我們已經來到《若拿書》的第五講
[00:02:17.180 --> 00:02:19.980]  在衣著上面他們都下了一番心事
[00:02:19.980 --> 00:02:23.260]  當然不是每一個人都打敗華麗
[00:02:23.260 --> 00:02:26.660]  來一場不撞衣服的時裝大會
[00:02:26.660 --> 00:02:27.860]  剛好相反
[00:02:27.860 --> 00:02:29.780]  他們穿上一樣的服飾
[00:02:29.780 --> 00:02:32.220]  就是麻衣或者麻布
[00:02:32.220 --> 00:02:35.860]  所謂的麻布就是一種很粗糙的厚布
[00:02:35.860 --> 00:02:39.060]  通常都是以山羊毛來製成的
[00:02:39.060 --> 00:02:43.340]  穿上麻布就是象徵著拒絕一切的宴樂
[00:02:43.340 --> 00:02:44.900]  拒絕一切的娛樂
[00:02:44.900 --> 00:02:47.820]  而且在古時代穿上這樣的服飾
[00:02:47.820 --> 00:02:49.220]  就是代表一個人
[00:02:49.220 --> 00:02:50.980]  一個人來到神的面前
[00:02:50.980 --> 00:02:53.380]  他那種悔改的表現
[00:02:53.380 --> 00:02:55.700]  表達了他們自己對罪惡
[00:02:55.700 --> 00:02:56.740]  那種的痛悔
[00:02:56.740 --> 00:02:58.180]  那種的難過
[00:02:58.180 --> 00:03:00.060]  那種的羞愧
[00:03:00.060 --> 00:03:01.020]  還有第三樣東西
[00:03:01.020 --> 00:03:04.540]  他們做的就是全國都去信服
[00:03:04.540 --> 00:03:06.940]  尼尼未成人的反應
[00:03:06.940 --> 00:03:08.460]  當然是全體一致的
[00:03:08.460 --> 00:03:09.580]  我們看到是
[00:03:09.580 --> 00:03:12.420]  從最大去到最少
[00:03:12.420 --> 00:03:13.820]  最大到最少
[00:03:13.820 --> 00:03:16.940]  其實就是一個整體的表達的方法
[00:03:16.940 --> 00:03:18.700]  當然可以指年紀
[00:03:18.700 --> 00:03:19.980]  可以指地位
[00:03:19.980 --> 00:03:23.700]  但無論如何這裡講的是全國的人
[00:03:23.700 --> 00:03:25.380]  無論是什麼年紀
[00:03:25.380 --> 00:03:26.700]  什麼地位
[00:03:26.700 --> 00:03:29.220]  他們一聽到若蘭的信息之後
[00:03:29.220 --> 00:03:30.980]  反應是非常快的
[00:03:30.980 --> 00:03:33.740]  就是這種民間自發性
[00:03:33.740 --> 00:03:36.460]  面對神審判的前夕
[00:03:36.460 --> 00:03:39.620]  他們來到神的面前自卑
[00:03:39.620 --> 00:03:41.740]  我想留意第三章第六節
[00:03:41.740 --> 00:03:42.500]  經文說
[00:03:42.500 --> 00:03:45.660]  信息傳到尼尼未亡的耳中
[00:03:45.660 --> 00:03:47.780]  他就下了寶座
[00:03:47.780 --> 00:03:49.340]  脫下潮服
[00:03:49.340 --> 00:03:51.340]  披上麻布
[00:03:51.340 --> 00:03:53.140]  坐在灰中
[00:03:53.140 --> 00:03:55.820]  這次的經文就更進一步講到
[00:03:55.820 --> 00:04:00.460]  這個民間自發性的信服神的舉動
[00:04:00.460 --> 00:04:03.660]  竟然之間連皇宮的皇帝都收到風了
[00:04:03.660 --> 00:04:07.380]  結果連尼尼未成的王
[00:04:07.380 --> 00:04:10.380]  都馬上作出第一時間的反應
[00:04:10.380 --> 00:04:13.980]  留意經文如何描述這個王的反應
[00:04:13.980 --> 00:04:17.740]  王第一個反應就是下了寶座
[00:04:17.740 --> 00:04:20.180]  其實這個翻譯並不是太理想
[00:04:20.180 --> 00:04:22.180]  根據原文其實是說
[00:04:22.180 --> 00:04:24.700]  他從寶座上起身
[00:04:24.700 --> 00:04:27.300]  下了寶座和在寶座上起身
[00:04:27.300 --> 00:04:29.460]  其實好像不太相同
[00:04:29.460 --> 00:04:32.620]  但是你再留意一下他最後的反應
[00:04:32.620 --> 00:04:34.100]  就是經文所說的
[00:04:34.100 --> 00:04:36.060]  坐在灰中
[00:04:36.060 --> 00:04:40.020]  起身和坐是兩個相反的動作
[00:04:40.020 --> 00:04:42.740]  而且寶座和奴灰
[00:04:42.740 --> 00:04:45.060]  也是完全相反的意思
[00:04:45.060 --> 00:04:49.660]  而中間夾著的脫下潮服和披上麻布
[00:04:49.660 --> 00:04:52.500]  也是兩個完全相對的東西
[00:04:52.500 --> 00:04:55.100]  這裡很明顯就是一種寫作的技巧
[00:04:55.100 --> 00:04:56.980]  互相呼應的表達
[00:04:56.980 --> 00:05:00.420]  突出了這個王一樣都是這麼謙卑
[00:05:00.420 --> 00:05:03.580]  他去回應民間的反應
[00:05:03.580 --> 00:05:04.220]  是的
[00:05:04.220 --> 00:05:06.820]  的確領袖是非常重要的
[00:05:06.820 --> 00:05:09.460]  如何回應是非常重要的
[00:05:09.460 --> 00:05:14.100]  就好像最近英國的一浪接一浪的
[00:05:14.100 --> 00:05:16.660]  所謂的暴亂事件
[00:05:16.660 --> 00:05:17.780]  作為領袖
[00:05:17.780 --> 00:05:21.500]  作為剛剛上場工黨的黨魁
[00:05:21.500 --> 00:05:25.580]  兼且是我們整個英國的首相
[00:05:25.580 --> 00:05:27.140]  如何去回應
[00:05:27.140 --> 00:05:30.460]  卻是真的要落一花去深思
[00:05:30.460 --> 00:05:34.740]  作為領袖對民間的反應是非常非常重要的
[00:05:34.740 --> 00:05:36.020]  你可能會認為
[00:05:36.020 --> 00:05:37.740]  政客做場秀
[00:05:37.740 --> 00:05:38.740]  真人秀
[00:05:38.740 --> 00:05:40.420]  不要太過認真
[00:05:40.420 --> 00:05:42.820]  做個樣子交交差就可以了
[00:05:42.820 --> 00:05:47.100]  所以約拿書就特別強調了這四個反應
[00:05:47.100 --> 00:05:49.060]  以及這樣的結構的安排
[00:05:49.060 --> 00:05:50.780]  清楚告訴我們知道
[00:05:50.780 --> 00:05:54.380]  皇帝是絕對絕對認真的
[00:05:54.380 --> 00:05:59.940]  他認真的程度絕不信於民間的組織
[00:05:59.940 --> 00:06:04.060]  或者是人民的謙卑態度
[00:06:04.060 --> 00:06:04.980]  可想而知
[00:06:04.980 --> 00:06:08.380]  這是真正全國的信奉
[00:06:08.380 --> 00:06:13.020]  是對於約拿的信息作出一個馬上的回應
[00:06:13.020 --> 00:06:14.580]  的確
[00:06:14.580 --> 00:06:18.860]  又讓我想起我們很親愛的英女皇
[00:06:18.860 --> 00:06:21.340]  她在2000年的時候就說
[00:06:21.340 --> 00:06:22.580]  對我來說
[00:06:22.580 --> 00:06:24.380]  基督的教導
[00:06:24.380 --> 00:06:26.980]  以及神對我的監督
[00:06:26.980 --> 00:06:30.860]  是我人生非常重要的事情
[00:06:30.860 --> 00:06:34.980]  也是我人生立了一個非常重要的框架
[00:06:34.980 --> 00:06:38.300]  我努力按照這個框架來生活
[00:06:38.300 --> 00:06:41.020]  我和你們之間很多人一樣
[00:06:41.020 --> 00:06:42.420]  在艱難的時刻
[00:06:42.420 --> 00:06:44.620]  都是因為著基督的說話
[00:06:44.620 --> 00:06:48.100]  以及基督的榜樣得到極大的安慰
[00:06:48.100 --> 00:06:49.740]  2002年的時候
[00:06:49.740 --> 00:06:51.860]  因為她的妹妹瑪嘉烈公主
[00:06:51.860 --> 00:06:54.620]  以及母后相繼去世
[00:06:54.620 --> 00:06:57.020]  女皇經歷了痛苦的一年
[00:06:57.020 --> 00:07:00.460]  在那一年的聖誕的祭祠裡
[00:07:00.460 --> 00:07:05.060]  她就說道她的信仰如何支撐她的生命
[00:07:05.060 --> 00:07:09.140]  她說我知道我有很多很多的需要
[00:07:09.140 --> 00:07:11.780]  我的信仰帶領著我
[00:07:11.780 --> 00:07:14.340]  度過每一個好的日子
[00:07:14.340 --> 00:07:18.860]  以及每一段壞的日子
[00:07:18.860 --> 00:07:22.140]  每一天都是一個新的開始
[00:07:22.140 --> 00:07:24.860]  我知道生活的唯一原則
[00:07:24.860 --> 00:07:27.820]  就是努力做正確的事
[00:07:27.820 --> 00:07:29.980]  著眼於長遠的事
[00:07:29.980 --> 00:07:32.940]  在一切的事上都盡我所能
[00:07:32.940 --> 00:07:36.220]  並且相信上帝
[00:07:36.220 --> 00:07:38.140]  這個大概就是一個人
[00:07:38.140 --> 00:07:39.260]  一個領袖
[00:07:39.260 --> 00:07:41.500]  他如何謙卑去到神的面前
[00:07:41.500 --> 00:07:43.380]  並且信服神
[00:07:43.380 --> 00:07:45.180]  尼尼眉城的王
[00:07:45.180 --> 00:07:46.300]  他也是這樣
[00:07:46.300 --> 00:07:47.780]  帶領整個國家
[00:07:47.780 --> 00:07:50.580]  整個人民一起去信服神
[00:07:50.580 --> 00:07:52.020]  還有第二條心
[00:07:52.020 --> 00:07:55.900]  就是人畜齊心去求告神
[00:07:55.900 --> 00:07:57.940]  留意第六節到第八節
[00:07:57.940 --> 00:07:58.820]  經文說
[00:07:58.820 --> 00:08:01.820]  這信息傳到尼尼眉王的耳中
[00:08:01.820 --> 00:08:03.940]  他下了寶座
[00:08:03.940 --> 00:08:05.980]  脫下潮服披上麻布
[00:08:05.980 --> 00:08:07.100]  坐在灰中
[00:08:07.100 --> 00:08:10.540]  他又使人偏告尼尼眉通成說
[00:08:10.540 --> 00:08:13.860]  黃和大臣有令人不可嘗什麼
[00:08:13.860 --> 00:08:16.660]  生畜牛羊不可吃草
[00:08:16.660 --> 00:08:18.420]  也不可喝水
[00:08:18.420 --> 00:08:22.100]  人與生畜都當披上麻布
[00:08:22.100 --> 00:08:27.580]  人要徹徹求告上帝
[00:08:27.580 --> 00:08:30.500]  特別我想你留意第七節和第八節
[00:08:30.500 --> 00:08:34.620]  這裏尼尼眉王其實下了三道命令
[00:08:34.620 --> 00:08:36.980]  王下的三道命令
[00:08:36.980 --> 00:08:41.380]  第一是命令禁止去飲
[00:08:41.380 --> 00:08:43.780]  以及禁止去吃
[00:08:43.780 --> 00:08:46.380]  這是王第一道命令
[00:08:46.380 --> 00:08:47.180]  在第三章
[00:08:47.180 --> 00:08:49.980]  尼尼眉城的人自發性禁食
[00:08:49.980 --> 00:08:51.500]  現在更加加上
[00:08:51.500 --> 00:08:53.420]  尼尼眉王下旨
[00:08:53.420 --> 00:08:55.500]  全國的人和生畜
[00:08:55.500 --> 00:08:56.820]  都不能夠吃什麼
[00:08:56.820 --> 00:08:58.500]  都不能夠喝什麼
[00:08:58.500 --> 00:08:59.980]  這個舉措
[00:08:59.980 --> 00:09:01.580]  比起我們估計
[00:09:01.580 --> 00:09:03.540]  在第一章的水手
[00:09:03.540 --> 00:09:04.860]  在船上
[00:09:04.860 --> 00:09:07.740]  他們那種沒有心情去吃東西
[00:09:07.740 --> 00:09:09.060]  比起第二章
[00:09:09.060 --> 00:09:11.700]  若拿在漁福裏面
[00:09:11.700 --> 00:09:12.940]  不能吃的情景
[00:09:12.940 --> 00:09:14.740]  可以說是完全不同
[00:09:14.740 --> 00:09:15.860]  第三章來到這裏
[00:09:15.860 --> 00:09:17.140]  尼尼眉城的人
[00:09:17.140 --> 00:09:18.860]  是自發性的
[00:09:18.860 --> 00:09:20.140]  不僅如此
[00:09:20.140 --> 00:09:22.580]  加上尼尼眉王下旨
[00:09:22.580 --> 00:09:24.660]  全國的人和生畜
[00:09:24.660 --> 00:09:26.420]  都不能夠吃什麼
[00:09:26.420 --> 00:09:27.980]  以及喝什麼
[00:09:27.980 --> 00:09:30.340]  王將禁食的旨
[00:09:30.340 --> 00:09:33.620]  頒布在全國的人民身上
[00:09:33.620 --> 00:09:35.740]  更加伸展到哪裏
[00:09:35.740 --> 00:09:37.620]  聖經說是生畜
[00:09:37.620 --> 00:09:39.180]  動脈
[00:09:39.180 --> 00:09:40.780]  他們不能夠吃東西
[00:09:40.780 --> 00:09:42.260]  他們不能夠喝水
[00:09:42.260 --> 00:09:44.340]  現在講的是立法
[00:09:44.340 --> 00:09:45.660]  立了一條案
[00:09:45.660 --> 00:09:47.020]  一定要跟從
[00:09:47.020 --> 00:09:48.940]  自發就可以喜歡做
[00:09:48.940 --> 00:09:50.460]  不喜歡做也可以
[00:09:50.460 --> 00:09:52.220]  但是下了旨
[00:09:52.220 --> 00:09:54.260]  就一定要做
[00:09:54.260 --> 00:09:56.260]  王下旨的旨
[00:09:56.260 --> 00:09:59.060]  是不能夠違背王命的
[00:09:59.060 --> 00:10:00.020]  所以我們看到
[00:10:00.020 --> 00:10:01.060]  尼尼眉城的人
[00:10:01.060 --> 00:10:02.300]  是多麼認真
[00:10:02.300 --> 00:10:03.620]  除了人之外
[00:10:03.620 --> 00:10:05.340]  生畜也要這樣做
[00:10:05.340 --> 00:10:06.580]  你沒理由會相信
[00:10:06.580 --> 00:10:08.900]  生畜是自發自願
[00:10:08.900 --> 00:10:10.620]  他們一定是被迫的
[00:10:10.620 --> 00:10:13.220]  相信在全本的聖經裏面
[00:10:13.220 --> 00:10:14.900]  最大規模的禁食
[00:10:14.900 --> 00:10:16.220]  在聖經裏面
[00:10:16.220 --> 00:10:17.700]  可以說在這裏
[00:10:17.700 --> 00:10:18.940]  史無前例
[00:10:18.940 --> 00:10:20.420]  絕無僅有
[00:10:20.420 --> 00:10:24.260]  大概王下旨的長度
[00:10:24.260 --> 00:10:27.020]  應該不會超過兩三天
[00:10:27.020 --> 00:10:28.500]  否則全城的
[00:10:28.500 --> 00:10:30.540]  都應該會在未曾傾覆
[00:10:30.540 --> 00:10:31.580]  這個地方之前
[00:10:31.580 --> 00:10:33.220]  就已經體力不計
[00:10:33.220 --> 00:10:36.220]  全國人民或者生畜都死了
[00:10:36.220 --> 00:10:38.300]  甚至可能是更短的時間
[00:10:38.300 --> 00:10:41.140]  因為成人可以撐得住
[00:10:41.140 --> 00:10:43.580]  小朋友、長者們
[00:10:43.580 --> 00:10:45.380]  生畜又怎樣呢?
[00:10:45.380 --> 00:10:47.700]  所以分分鐘可能都在說
[00:10:47.700 --> 00:10:50.140]  不是一個很長的時間
[00:10:50.140 --> 00:10:51.900]  甚至可能是白天都未定
[00:10:51.900 --> 00:10:53.660]  或者一天的時間都未定
[00:10:53.660 --> 00:10:55.300]  我們知道伊斯蘭教
[00:10:55.300 --> 00:10:56.420]  他們的齋戒月
[00:10:56.420 --> 00:10:57.740]  他們禁食的時間
[00:10:57.740 --> 00:10:59.380]  雖然有很長的時間
[00:10:59.380 --> 00:11:01.620]  但是都是白天的時間
[00:11:01.620 --> 00:11:02.780]  所以我們估計
[00:11:02.780 --> 00:11:04.860]  這裏可能是這樣都未定
[00:11:04.860 --> 00:11:07.220]  當然每家每戶
[00:11:07.220 --> 00:11:10.180]  就自然將自己的生畜
[00:11:10.180 --> 00:11:14.140]  鎖在自己的生畜的帳棚裏面
[00:11:14.140 --> 00:11:15.140]  不讓他們出外
[00:11:15.140 --> 00:11:15.900]  否則的話
[00:11:15.900 --> 00:11:17.220]  他們到處亂跑
[00:11:17.220 --> 00:11:19.500]  不就可以喜歡吃什麼就吃什麼
[00:11:19.500 --> 00:11:21.380]  我們看到第一道禁令
[00:11:21.380 --> 00:11:23.420]  其實是可以做得到的
[00:11:23.420 --> 00:11:26.100]  因為你只要困住所有生畜
[00:11:26.100 --> 00:11:27.500]  那就搞定了
[00:11:27.500 --> 00:11:28.820]  但是
[00:11:28.820 --> 00:11:30.460]  畢竟全城上下
[00:11:30.460 --> 00:11:32.180]  從皇室到百姓
[00:11:32.180 --> 00:11:34.780]  連動物都全體集體
[00:11:34.780 --> 00:11:36.940]  去禁食、禁飲
[00:11:36.940 --> 00:11:40.580]  已經顯出他們有多大的決心
[00:11:40.580 --> 00:11:42.340]  要為整個國家
[00:11:42.340 --> 00:11:45.620]  去為人民過去所做的種種罪惡
[00:11:45.620 --> 00:11:47.020]  來悔改
[00:11:47.020 --> 00:11:52.500]  原來人可以去到這麼盡
[00:11:52.500 --> 00:11:54.740]  皇是要全國的人
[00:11:54.740 --> 00:11:57.500]  和生畜都參與這件事
[00:11:57.500 --> 00:12:00.860]  是代表了幾個決絕的決心
[00:12:00.860 --> 00:12:02.580]  我們都見過不少人
[00:12:02.580 --> 00:12:05.300]  他們要斬手指去戒賭
[00:12:05.300 --> 00:12:07.180]  甚至要剪爛所有卡
[00:12:07.180 --> 00:12:09.780]  甚至寫一些標語性的東西
[00:12:09.780 --> 00:12:11.220]  告訴我們自己
[00:12:11.220 --> 00:12:12.580]  我們不可以再做這件事
[00:12:12.580 --> 00:12:13.860]  不可以再做那件事
[00:12:13.860 --> 00:12:15.060]  甚至可能有些人
[00:12:15.060 --> 00:12:16.500]  每天都大叫十聲
[00:12:16.500 --> 00:12:18.860]  令到自己更加有自信
[00:12:18.860 --> 00:12:20.140]  請你記住
[00:12:20.140 --> 00:12:22.220]  你理未成的人是外邦人
[00:12:22.220 --> 00:12:23.500]  他們不是以色列人
[00:12:23.500 --> 00:12:25.020]  他們是拜開偶像的
[00:12:25.020 --> 00:12:27.220]  他們甚至是空殘盛盛的
[00:12:27.220 --> 00:12:29.060]  竟然在這個階段
[00:12:29.060 --> 00:12:30.620]  整個的人
[00:12:30.620 --> 00:12:33.780]  他們都決心去這樣做
[00:12:33.780 --> 00:12:34.340]  是的
[00:12:34.340 --> 00:12:36.540]  決心是很重要的
[00:12:36.540 --> 00:12:38.620]  我聽過一個故事
[00:12:38.620 --> 00:12:40.540]  有一位女士
[00:12:40.540 --> 00:12:44.140]  叫做Cheron Courtenay
[00:12:44.140 --> 00:12:47.140]  這個女士
[00:12:47.140 --> 00:12:50.860]  原本是一位堅韌很厲害的人
[00:12:50.860 --> 00:12:52.620]  Cheron這個人
[00:12:52.620 --> 00:12:53.940]  其實她的堅韌很厲害
[00:12:53.940 --> 00:12:55.260]  有豪飲
[00:12:55.260 --> 00:13:00.820]  而且非常愛吃派對裏面的薄餅
[00:13:00.820 --> 00:13:03.580]  所以她的體重越來越厲害
[00:13:03.580 --> 00:13:04.580]  2015年的時候
[00:13:04.580 --> 00:13:07.060]  她就在酒吧裏面工作
[00:13:07.060 --> 00:13:10.340]  她原本是煙蒙
[00:13:10.340 --> 00:13:12.620]  每天要吃四十支煙那麼多
[00:13:12.620 --> 00:13:13.780]  每一晚的晚餐
[00:13:13.780 --> 00:13:15.300]  不是薄餅就是咖喱
[00:13:15.300 --> 00:13:17.500]  所以體重不斷上升
[00:13:17.500 --> 00:13:19.300]  身體越來越不健康
[00:13:19.300 --> 00:13:21.180]  她很想離開這樣的生活
[00:13:21.180 --> 00:13:23.300]  希望可以減肥
[00:13:23.300 --> 00:13:25.500]  於是她就去做一個機構
[00:13:25.500 --> 00:13:30.420]  來幫她減肥
[00:13:30.420 --> 00:13:31.900]  當她去到第一天的時候
[00:13:31.900 --> 00:13:34.700]  她整個人生就開始去改變
[00:13:34.700 --> 00:13:35.820]  她去做健身
[00:13:35.820 --> 00:13:37.180]  出門之後
[00:13:37.180 --> 00:13:39.260]  就扔了一些煙到垃圾桶
[00:13:39.260 --> 00:13:40.220]  馬上很快
[00:13:40.220 --> 00:13:43.340]  而且一支煙由那段時間都沒有吃過
[00:13:43.340 --> 00:13:45.700]  然後晚餐就吃什麼呢?
[00:13:45.700 --> 00:13:47.420]  當然是雞沙律
[00:13:47.420 --> 00:13:48.700]  第二天又是雞沙律
[00:13:48.700 --> 00:13:50.060]  第三天也是雞沙律
[00:13:50.060 --> 00:13:50.940]  如此類推
[00:13:50.940 --> 00:13:54.820]  就不斷去吃一些比較健康的食物
[00:13:54.820 --> 00:13:58.100]  而且她也開始去學打拳
[00:13:58.100 --> 00:13:59.340]  打打拳
[00:13:59.340 --> 00:14:01.260]  所以她後來有一個綽號叫做
[00:14:01.260 --> 00:14:03.060]  「挖面殺手」
[00:14:03.060 --> 00:14:04.820]  經過三年的訓練之後
[00:14:04.820 --> 00:14:07.380]  後來更加成為了職業拳手
[00:14:07.380 --> 00:14:09.700]  曾經連續有五場的不敗
[00:14:09.700 --> 00:14:12.340]  得到很多人的讚賞
[00:14:12.340 --> 00:14:16.300]  令她的生命鼓勵了不少的人
[00:14:16.300 --> 00:14:17.940]  加上她有決心
[00:14:17.940 --> 00:14:22.020]  結果可以將她的夢想成真
[00:14:22.020 --> 00:14:23.980]  決心真的很重要
[00:14:23.980 --> 00:14:25.420]  當你有決心的時候
[00:14:25.420 --> 00:14:28.460]  你就能夠做到不少的事情
[00:14:28.460 --> 00:14:30.580]  現在這個王要下這個命令
[00:14:30.580 --> 00:14:33.420]  要全國上下一定要響應
[00:14:33.420 --> 00:14:34.500]  一定要遵從
[00:14:34.500 --> 00:14:38.740]  都一定要齊齊整整的一個決心
[00:14:38.740 --> 00:14:42.460]  去達成這樣生存的一個意向
[00:14:42.460 --> 00:14:43.940]  你也想生存嘛
[00:14:43.940 --> 00:14:46.620]  你就必須要下一個決心
[00:14:46.620 --> 00:14:49.860]  王於是落第二道命令
[00:14:49.860 --> 00:14:54.300]  就是命令人畜都要披上麻布
[00:14:54.300 --> 00:14:55.660]  我想你留意
[00:14:55.660 --> 00:14:58.220]  在第八節王就下旨
[00:14:58.220 --> 00:15:01.820]  人同生畜都當披上麻布
[00:15:01.820 --> 00:15:05.220]  這個當時就是一些喪事的期間
[00:15:05.220 --> 00:15:07.260]  會這樣做的
[00:15:07.260 --> 00:15:09.700]  有親友離去的時候
[00:15:09.700 --> 00:15:12.780]  要穿的衣服代表了悲憤
[00:15:12.780 --> 00:15:13.900]  悲傷
[00:15:13.900 --> 00:15:14.980]  愛傷
[00:15:14.980 --> 00:15:18.540]  通常也是一些受苦難的時間
[00:15:18.540 --> 00:15:22.100]  穿麻布來代表那種難過的心情
[00:15:22.100 --> 00:15:24.820]  通常在宗教上
[00:15:24.820 --> 00:15:27.300]  當面對神的審判的時候
[00:15:27.300 --> 00:15:32.500]  人為了要表達自己在神審判的前夕的愧疚
[00:15:32.500 --> 00:15:35.540]  就來穿這樣的衣服
[00:15:35.540 --> 00:15:38.500]  代表自己對罪的那種痛悔的心
[00:15:38.500 --> 00:15:40.580]  於是就穿麻布
[00:15:40.580 --> 00:15:42.260]  人穿上麻布
[00:15:42.260 --> 00:15:43.820]  我們都能夠理解的
[00:15:43.820 --> 00:15:47.540]  因為我們可以自己穿的
[00:15:47.540 --> 00:15:49.100]  都可以做到的
[00:15:49.100 --> 00:15:51.940]  最多每一間每一戶連夜趕工
[00:15:51.940 --> 00:15:55.700]  多做幾件給家庭裡面每一個成員穿
[00:15:55.700 --> 00:16:00.700]  但是畢竟動物也要穿就不是那麼容易
[00:16:00.700 --> 00:16:03.500]  原來動物穿衣服在聖經裡面
[00:16:03.500 --> 00:16:04.980]  都是有先例的
[00:16:04.980 --> 00:16:06.780]  不是今時今日才有的
[00:16:06.780 --> 00:16:11.260]  今天我們看到不少寵物都會去穿衣服
[00:16:11.260 --> 00:16:12.620]  特別是天氣冷的時候
[00:16:12.620 --> 00:16:16.180]  有時候你在英國看到很多狗出街的時候
[00:16:16.180 --> 00:16:18.780]  那些主人會幫牠穿得很漂亮
[00:16:18.780 --> 00:16:20.220]  穿一件衣服
[00:16:20.220 --> 00:16:23.580]  甚至四隻腳都穿上襪子保護著牠
[00:16:23.580 --> 00:16:25.180]  不會被牠冷到
[00:16:25.180 --> 00:16:28.780]  我們看到又打褲帶又打領帶
[00:16:28.780 --> 00:16:35.620]  你會看到很多寵物都會被主人幫牠裝扮一番
[00:16:35.620 --> 00:16:38.660]  但是你會看到在這一段經文裡面
[00:16:38.660 --> 00:16:41.860]  為國家的事情為人民的罪惡
[00:16:41.860 --> 00:16:43.820]  為人民的痛悔
[00:16:43.820 --> 00:16:46.780]  連牠們的生畜都一起穿上麻布
[00:16:46.780 --> 00:16:48.260]  你說是不是罕見?
[00:16:48.260 --> 00:16:52.460]  我們不太肯定到底是不是每一隻動物都要這樣穿一件衣服
[00:16:52.460 --> 00:16:56.540]  還是好像中國人在喪事的期間
[00:16:56.540 --> 00:16:59.740]  手臂掛一個黑色的小布作為代表
[00:16:59.740 --> 00:17:03.660]  當然也不可以排除在帳篷裡面
[00:17:03.660 --> 00:17:05.940]  住的生畜的地方
[00:17:05.940 --> 00:17:08.420]  他們掛一塊黑色的布就算了
[00:17:08.420 --> 00:17:10.380]  或者掛一塊麻布就算了
[00:17:10.380 --> 00:17:13.460]  就代表著整個家庭都一起
[00:17:13.460 --> 00:17:16.340]  包括這些生畜一起經歷這個時間
[00:17:16.340 --> 00:17:17.460]  但是無論如何
[00:17:17.460 --> 00:17:21.580]  這裡可以肯定是看到他們那種悔改的心
[00:17:21.580 --> 00:17:22.980]  那種認真程度
