
[00:00:00.000 --> 00:00:02.520]  今天我想和你們分享一個人物
[00:04:04.680 --> 00:04:07.680]  我住在很宏偉很舒服的皇宮裡面的時候
[00:04:07.680 --> 00:04:10.680]  但是神只是住在萬子裡面
[00:04:10.680 --> 00:04:13.680]  太過卑微了
[00:04:13.680 --> 00:04:16.680]  如果我們再細緻一點
[00:04:16.680 --> 00:04:19.680]  我們可以看到大衛原文七十字譯本的譯法
[00:04:19.680 --> 00:04:22.680]  其實大衛說他居住在皇宮
[00:04:22.680 --> 00:04:25.680]  是他 dwelling in the palace
[00:04:25.680 --> 00:04:28.680]  而神的若跪是
[00:04:28.680 --> 00:04:31.680]  sitting in the tabernacle
[00:04:31.680 --> 00:04:34.680]  顯示當時是大衛覺得神的帳幕
[00:04:34.680 --> 00:04:37.680]  不是一個永久的居所
[00:04:37.680 --> 00:04:40.680]  對比他應有一個永久居所的王來說
[00:04:40.680 --> 00:04:43.680]  神是飄泊無定
[00:04:43.680 --> 00:04:46.680]  對他並不公平
[00:04:46.680 --> 00:04:49.680]  所以大衛的意思並不是
[00:04:49.680 --> 00:04:52.680]  單純要尊崇一個神明
[00:04:52.680 --> 00:04:55.680]  而是大衛現在享有最好
[00:04:55.680 --> 00:04:58.680]  他覺得最好的東西
[00:04:58.680 --> 00:05:01.680]  就是他有一個穩定的住處
[00:05:01.680 --> 00:05:04.680]  這個住處高大寬敞又漂亮
[00:05:04.680 --> 00:05:07.680]  他不用被仇毒追趕
[00:05:07.680 --> 00:05:10.680]  以至飄泊無定
[00:05:10.680 --> 00:05:13.680]  他便想起神
[00:05:13.680 --> 00:05:16.680]  他看到神兩樣都沒有
[00:05:16.680 --> 00:05:19.680]  他覺得他既然有最好的東西
[00:05:19.680 --> 00:05:22.680]  他便想跟神分享
[00:05:22.680 --> 00:05:25.680]  等於當我們有一些好好的東西的時候
[00:05:25.680 --> 00:05:28.680]  通常我們想我們的親朋戚友
[00:05:28.680 --> 00:05:31.680]  去知道去分享大家一起的快樂
[00:05:31.680 --> 00:05:34.680]  所以大衛當時想到什麼呢
[00:05:34.680 --> 00:05:37.680]  大衛想到我有一些這麼好的東西
[00:05:37.680 --> 00:05:40.680]  而我最愛的人是神
[00:05:40.680 --> 00:05:43.680]  所以大衛不單單只是想分享
[00:05:43.680 --> 00:05:46.680]  他香泊木的皇宮
[00:05:46.680 --> 00:05:49.680]  如果你看回字裡行間的時候
[00:05:49.680 --> 00:05:52.680]  大衛想分享的是他的安定
[00:05:52.680 --> 00:05:55.680]  安息 是rest
[00:05:55.680 --> 00:05:58.680]  一樣通常只是一個
[00:05:58.680 --> 00:06:01.680]  不停飄泊無定
[00:06:01.680 --> 00:06:04.680]  不停地走來走去
[00:06:04.680 --> 00:06:07.680]  這樣一個住處的人才會明白和珍惜
[00:06:07.680 --> 00:06:10.680]  而大衛正正就是這樣的人
[00:06:10.680 --> 00:06:13.680]  所以當中他一直渴望
[00:06:13.680 --> 00:06:16.680]  跟神分享他覺得最好的東西
[00:06:16.680 --> 00:06:19.680]  就是他現在享受的安定
[00:06:19.680 --> 00:06:23.680]  所以他願意跟神分享這件事
[00:06:23.680 --> 00:06:27.680]  在第二件記載
[00:06:27.680 --> 00:06:30.680]  第二件事
[00:06:30.680 --> 00:06:33.680]  我們看到
[00:06:33.680 --> 00:06:36.680]  歷代至上第21章
[00:06:36.680 --> 00:06:39.680]  和撒姆爾記下第24章
[00:06:39.680 --> 00:06:42.680]  這兩段經文給我們看到什麼呢
[00:06:42.680 --> 00:06:45.680]  愛神是一種需要付上代價
[00:06:45.680 --> 00:06:48.680]  去建立的關係
[00:06:48.680 --> 00:06:51.680]  其實兩章的聖經都在講同一件事
[00:06:51.680 --> 00:06:54.680]  因為聖經經文太長
[00:06:54.680 --> 00:06:57.680]  我沒有叫Larry讀出來
[00:06:57.680 --> 00:07:00.680]  其實在講什麼呢
[00:07:00.680 --> 00:07:03.680]  就是點數文數
[00:07:03.680 --> 00:07:06.680]  他嘗試了解自己當時的角力
[00:07:06.680 --> 00:07:09.680]  他的兵力有多少
[00:07:09.680 --> 00:07:12.680]  其實點數文數一件不是神所喜悅的事
[00:07:12.680 --> 00:07:15.680]  因為神很想人學習去依靠他
[00:07:15.680 --> 00:07:18.680]  但當你點數角力
[00:07:18.680 --> 00:07:21.680]  知道自己有多少軍力的時候
[00:07:21.680 --> 00:07:24.680]  你嘗試做些什麼呢
[00:07:24.680 --> 00:07:27.680]  你嘗試依靠自己的能力
[00:07:27.680 --> 00:07:30.680]  當點數的事過去之後
[00:07:30.680 --> 00:07:33.680]  大衛就發現自己得罪了神
[00:07:33.680 --> 00:07:36.680]  其實就等於人在衝動的時候
[00:07:36.680 --> 00:07:39.680]  就會在追求一己的利益和快意的情況之下
[00:07:39.680 --> 00:07:42.680]  做出神並不喜悅的事
[00:07:42.680 --> 00:07:45.680]  但如果那個是一個真正了解神的人
[00:07:45.680 --> 00:07:48.680]  如果那個是一個真正追求神的人的時候
[00:07:48.680 --> 00:07:51.680]  當事情發生之後
[00:07:51.680 --> 00:07:54.680]  當他慢慢靜下來再想的時候
[00:07:54.680 --> 00:07:57.680]  他會知道他得罪了神
[00:07:57.680 --> 00:08:00.680]  大衛當時就在這個狀態裡面
[00:08:00.680 --> 00:08:03.680]  所以大衛知道之後就向神認罪
[00:08:03.680 --> 00:08:06.680]  神就親眼先知告訴大衛
[00:08:06.680 --> 00:08:09.680]  要降災給以色列
[00:08:09.680 --> 00:08:12.680]  要施行審判
[00:08:12.680 --> 00:08:15.680]  結果神在以色列境裡面降下了三億的瘟疫
[00:08:15.680 --> 00:08:18.680]  民間一共死了七萬人
[00:08:18.680 --> 00:08:21.680]  聖經講到當時滅民的天使
[00:08:21.680 --> 00:08:24.680]  是在耶路撒冷附近
[00:08:24.680 --> 00:08:27.680]  耶布斯人阿羅那的和祥的上空
[00:08:27.680 --> 00:08:30.680]  正要滅城的時候
[00:08:30.680 --> 00:08:33.680]  大衛看見就禱告
[00:08:33.680 --> 00:08:36.680]  他說神啊求祢是我犯罪得罪了祢
[00:08:36.680 --> 00:08:39.680]  不關這些百姓的事
[00:08:39.680 --> 00:08:42.680]  所以如果祢要懲罰的時候
[00:08:42.680 --> 00:08:45.680]  求祢懲罰我和我的父家
[00:08:45.680 --> 00:08:48.680]  放過這個百姓
[00:08:48.680 --> 00:08:51.680]  所以神應允大衛的禱告
[00:08:51.680 --> 00:08:54.680]  就吩咐大衛在阿羅那的和祥上面
[00:08:54.680 --> 00:08:57.680]  起一座祭壇去獻祭
[00:08:57.680 --> 00:09:00.680]  以止息祂的怒氣
[00:09:00.680 --> 00:09:03.680]  大衛當他如此行之後瘟疫就止住了
[00:09:03.680 --> 00:09:06.680]  但如果你單單表面看來的時候
[00:09:06.680 --> 00:09:09.680]  這段經文好像跟聖殿一點關係都沒有
[00:09:09.680 --> 00:09:12.680]  但如果你再翻看歷代之下
[00:09:12.680 --> 00:09:15.680]  第三章第一節的時候
[00:09:15.680 --> 00:09:18.680]  他就講到索羅門就在耶路撒冷
[00:09:18.680 --> 00:09:27.680]  在耶和華向他父親大衛顯現的摩利亞山上
[00:09:27.680 --> 00:09:31.680]  就是耶布斯人阿爾南的和祥上面
[00:09:31.680 --> 00:09:34.680]  開工建造耶和華的殿
[00:09:34.680 --> 00:09:37.680]  而歷代之下的阿爾南
[00:09:37.680 --> 00:09:40.680]  其實就是撒姆爾記下的阿羅那
[00:09:40.680 --> 00:09:44.680]  所以索羅門建殿的殿寺
[00:09:44.680 --> 00:09:49.680]  正是阿羅那和祥大衛獻祭的地方
[00:09:49.680 --> 00:09:51.680]  那我們就要問
[00:09:51.680 --> 00:09:55.680]  為什麼這個地方會被選做殿寺呢
[00:09:55.680 --> 00:09:58.680]  究竟這件事裡面包含了什麼意思呢
[00:09:58.680 --> 00:10:00.680]  要了解當中的意思的時候
[00:10:00.680 --> 00:10:03.680]  我們就要了解當中究竟發生了什麼事
[00:10:03.680 --> 00:10:05.680]  如果你們單單只是看
[00:10:05.680 --> 00:10:07.680]  歷代戰記上第21章的時候
[00:10:07.680 --> 00:10:09.680]  我們就通常會有誤會
[00:10:09.680 --> 00:10:14.680]  就是覺得神要懲罰大衛要降災給他
[00:10:14.680 --> 00:10:17.680]  大衛那時候就認罪悔改
[00:10:17.680 --> 00:10:20.680]  因為歷代戰記上第21章第七至八節這樣說
[00:10:20.680 --> 00:10:22.680]  神不喜悅
[00:10:22.680 --> 00:10:26.680]  這個點數百姓的事就降災給以色列人
[00:10:26.680 --> 00:10:28.680]  大衛就祈禱神
[00:10:28.680 --> 00:10:31.680]  我行這件事大有罪了
[00:10:31.680 --> 00:10:34.680]  但是我們再細緻一點看一看
[00:10:34.680 --> 00:10:36.680]  這個不是事實
[00:10:36.680 --> 00:10:38.680]  因為如果你讀另一節的經文的時候
[00:10:38.680 --> 00:10:42.680]  撒姆爾記下第24章第十節裡面
[00:10:42.680 --> 00:10:44.680]  就很清楚說到
[00:10:44.680 --> 00:10:47.680]  在大衛認罪悔改
[00:10:47.680 --> 00:10:50.680]  在神懲罰大衛之前
[00:10:50.680 --> 00:10:53.680]  大衛就已經心裡面自責
[00:10:53.680 --> 00:10:56.680]  這樣說我行這事大有罪了
[00:10:56.680 --> 00:11:00.680]  要求你除掉僕人的罪孽
[00:11:00.680 --> 00:11:03.680]  因為我所行的甚是愚微
[00:11:03.680 --> 00:11:10.680]  接著神的話臨到先知加德去施行他的審判
[00:11:10.680 --> 00:11:12.680]  由此可以看到什麼呢
[00:11:12.680 --> 00:11:16.680]  大衛得罪神對他來說等於什麼呢
[00:11:16.680 --> 00:11:21.680]  等於我們得罪了一個我們很愛的人
[00:11:21.680 --> 00:11:24.680]  我們一時衝動或者一時做錯事
[00:11:24.680 --> 00:11:27.680]  我們得罪了一個我們很愛的人
[00:11:27.680 --> 00:11:30.680]  當我們清醒過來之後
[00:11:30.680 --> 00:11:31.680]  我們會怎樣呢
[00:11:31.680 --> 00:11:33.680]  我們會覺得很後悔
[00:11:33.680 --> 00:11:35.680]  很想去彌補
[00:11:35.680 --> 00:11:38.680]  很想我們的關係好起來
[00:11:38.680 --> 00:11:42.680]  我們甚至願意付上代價去這樣做
[00:11:42.680 --> 00:11:46.680]  而大衛其實當時正正就是在做這件事
[00:11:46.680 --> 00:11:49.680]  所以當大衛上到阿路拉的和尚裡面
[00:11:49.680 --> 00:11:50.680]  表明來意之後
[00:11:50.680 --> 00:11:52.680]  阿路拉因為大衛是王
[00:11:52.680 --> 00:11:54.680]  就對大衛說
[00:11:54.680 --> 00:11:57.680]  我的和尚我的牛我打糧的器具
[00:11:57.680 --> 00:11:59.680]  全部都送給你獻給神
[00:11:59.680 --> 00:12:02.680]  因為他想著可能有好處
[00:12:02.680 --> 00:12:05.680]  大衛怎樣說呢
[00:12:05.680 --> 00:12:09.680]  在薩姆爾記下第24章第24節裡面
[00:12:09.680 --> 00:12:10.680]  大衛就說
[00:12:10.680 --> 00:12:15.680]  不然我要真金白銀的給你買
[00:12:15.680 --> 00:12:20.680]  因為我不肯用百德之物作繁祭
[00:12:20.680 --> 00:12:23.680]  去獻給神
[00:12:23.680 --> 00:12:27.680]  接著歷代至上第21章第25節就很清楚說
[00:12:27.680 --> 00:12:31.680]  大衛結果是用了六百赦克勒金紙
[00:12:31.680 --> 00:12:35.680]  由阿路拉手裡面買了一個牧場
[00:12:35.680 --> 00:12:40.680]  我們要注意當大衛犯罪認罪的時候
[00:12:40.680 --> 00:12:43.680]  當神要求大衛獻祭的時候
[00:12:43.680 --> 00:12:45.680]  神並沒有說
[00:12:45.680 --> 00:12:48.680]  你不可以用別人送給你的禮物獻祭給我
[00:12:48.680 --> 00:12:50.680]  但大衛說了些什麼呢
[00:12:50.680 --> 00:12:51.680]  大衛說
[00:12:51.680 --> 00:12:54.680]  我不肯用百德之物去獻祭
[00:12:54.680 --> 00:12:57.680]  大衛在做些什麼呢
[00:12:57.680 --> 00:13:02.680]  大衛是想付上代價去改正他的錯誤
[00:13:02.680 --> 00:13:04.680]  在神沒有明確要求之下
[00:13:04.680 --> 00:13:07.680]  主動向神表達一件事
[00:13:07.680 --> 00:13:11.680]  他願意付上代價去說
[00:13:11.680 --> 00:13:13.680]  對不起
[00:13:13.680 --> 00:13:15.680]  我得罪了你
[00:13:15.680 --> 00:13:19.680]  所以我們發現阿路拉的牧場一點都不便宜
[00:13:19.680 --> 00:13:22.680]  如果你對比近時古代的文獻的時候
[00:13:22.680 --> 00:13:26.680]  你就會發覺可以用四百勒的銀紙
[00:13:26.680 --> 00:13:27.680]  不是金紙
[00:13:27.680 --> 00:13:31.680]  去買四幅差不多大的農地
[00:13:31.680 --> 00:13:37.680]  所以其實阿路拉的牧場價錢貴了一倍都不止
[00:13:37.680 --> 00:13:42.680]  所以聖殿的殿子究竟有什麼意思呢
[00:13:42.680 --> 00:13:46.680]  當然聖殿的殿子是神提醒人
[00:13:46.680 --> 00:13:49.680]  他是一個願意赦免人的神
[00:13:49.680 --> 00:13:52.680]  正如當人可以真心悔改的時候
[00:13:52.680 --> 00:13:54.680]  神就會停止瘟疫
[00:13:54.680 --> 00:13:58.680]  但是聖殿還有一種隱藏的意思
[00:13:58.680 --> 00:14:03.680]  聖殿是在挑戰每一個回到聖殿的人
[00:14:03.680 --> 00:14:08.680]  他是否願意肯付上代價
[00:14:08.680 --> 00:14:13.680]  去重建和維繫他們和神的關係
[00:14:13.680 --> 00:14:15.680]  但是當我們想到這裡
[00:14:15.680 --> 00:14:17.680]  當我們了解到這裡的時候
[00:14:17.680 --> 00:14:19.680]  我就發現我們的問題
[00:14:19.680 --> 00:14:22.680]  不是今天我們不了解這件事
[00:14:22.680 --> 00:14:28.680]  而是今天我們是不肯付上代價去愛神
[00:14:28.680 --> 00:14:33.680]  我們不肯付上代價去重建我們和神的關係
[00:14:33.680 --> 00:14:35.680]  當我們得罪了人的時候
[00:14:35.680 --> 00:14:37.680]  得罪了神的時候
[00:14:37.680 --> 00:14:40.680]  我們對人對神都不肯放下面子
[00:14:40.680 --> 00:14:43.680]  和神說我們做錯了
[00:14:43.680 --> 00:14:45.680]  請祢饒恕我們
[00:14:45.680 --> 00:14:50.680]  當我們在社會裡面用一些不正當的手法
[00:14:50.680 --> 00:14:52.680]  去得到很多資財的時候
[00:14:52.680 --> 00:14:56.680]  我們不肯因為尊重神的緣故的時候
[00:14:56.680 --> 00:14:59.680]  我們付上代價去改正我們的做法
[00:14:59.680 --> 00:15:03.680]  因為我們害怕我們賺不到那麼多錢
[00:15:03.680 --> 00:15:06.680]  我們害怕我們的生活會受到影響
[00:15:06.680 --> 00:15:10.680]  我們害怕我們的子女受到影響
[00:15:10.680 --> 00:15:16.680]  我們不肯再付上代價去愛神去尋求神
[00:15:16.680 --> 00:15:20.680]  為什麼我們不肯這樣做呢?
[00:15:20.680 --> 00:15:22.680]  最重要的原因是
[00:15:22.680 --> 00:15:26.680]  因為很多時候我們不覺得神在愛我們
[00:15:26.680 --> 00:15:30.680]  我們不知道神是多麼的不愛我們
[00:15:30.680 --> 00:15:33.680]  我就經歷過類似的事
[00:15:33.680 --> 00:15:37.680]  當我14年前還在波士頓木會的時候
[00:15:37.680 --> 00:15:39.680]  有一次我坐飛機
[00:15:39.680 --> 00:15:42.680]  從美國的東岸飛到西岸
[00:15:42.680 --> 00:15:45.680]  參加宣導會的年會
[00:15:45.680 --> 00:15:47.680]  當時我的大女兒 Theodora
[00:15:47.680 --> 00:15:51.680]  剛剛經歷了她人生第一個的逆轉
[00:15:51.680 --> 00:15:53.680]  我們不知道任何原因
[00:15:53.680 --> 00:15:57.680]  但是之前我們教了很多英文單詞給她
[00:15:57.680 --> 00:16:01.680]  她完全退化之後完全說不出來
[00:16:01.680 --> 00:16:03.680]  她沒有了語言
[00:16:03.680 --> 00:16:07.680]  她只懂得說啊啊啊
[00:16:07.680 --> 00:16:11.680]  以及一些大聲的聲音
[00:16:11.680 --> 00:16:14.680]  當時我的太太私底下就跟我說
[00:16:14.680 --> 00:16:17.680]  她說我們有沒有心理準備
[00:16:17.680 --> 00:16:20.680]  去預備我們的女兒一輩子都是這樣
[00:16:20.680 --> 00:16:23.680]  我們要一直照顧她
[00:16:23.680 --> 00:16:26.680]  我就很坦白跟她說我沒有
[00:16:26.680 --> 00:16:30.680]  我說我可以接受我一輩子照顧我的女兒
[00:16:30.680 --> 00:16:32.680]  因為我愛她
[00:16:32.680 --> 00:16:35.680]  但我接受不了她一輩子都是這樣
[00:16:35.680 --> 00:16:38.680]  特別是我花了這麼多的時間
[00:16:38.680 --> 00:16:41.680]  甚至把我的PHD都不讀
[00:16:41.680 --> 00:16:44.680]  在當中把所有的時間都放在她身上
[00:16:44.680 --> 00:16:47.680]  把所有的錢都放在她身上
[00:16:47.680 --> 00:16:51.680]  我曾經看過她做進步的時候
[00:16:51.680 --> 00:16:53.680]  我接受不了
[00:16:53.680 --> 00:16:56.680]  她一直都是這樣不會有改變
[00:16:56.680 --> 00:16:58.680]  我就帶著這個心情
[00:16:58.680 --> 00:17:03.680]  飛過去西岸參加宣導會的年會
[00:17:03.680 --> 00:17:06.680]  在那個年會中我還有大部份的時間
[00:17:06.680 --> 00:17:09.680]  在我的房間裡安靜
[00:17:09.680 --> 00:17:14.680]  接著我發覺我有一個很大的屬靈障礙
[00:17:14.680 --> 00:17:16.680]  我的屬靈障礙就是
[00:17:16.680 --> 00:17:21.680]  我不再肯把我的女兒獻給神
[00:17:21.680 --> 00:17:24.680]  我也不再肯去接受一件事
[00:17:24.680 --> 00:17:26.680]  就是我女兒一直都是這樣
[00:17:26.680 --> 00:17:28.680]  我不想再提這件事
[00:17:28.680 --> 00:17:33.680]  我不想再把她們獻給神
[00:17:33.680 --> 00:17:36.680]  當我在當中和神爭持的時候
[00:17:36.680 --> 00:17:40.680]  我就開始發覺我有一個很大的屬靈障礙
[00:17:40.680 --> 00:17:45.680]  這個屬靈障礙使我失去屬靈的能力
[00:17:45.680 --> 00:17:50.680]  使我不可以再講道和不可以再教道
[00:17:50.680 --> 00:17:53.680]  接著我就有一個很大的掙扎
[00:17:53.680 --> 00:17:59.680]  我的掙扎一直延續到我上飛機回東岸的時候
[00:17:59.680 --> 00:18:01.680]  在飛機上的時候
[00:18:01.680 --> 00:18:03.680]  我開始看一本書
[00:18:03.680 --> 00:18:07.680]  那本書的名字叫做活潑的生命
[00:18:07.680 --> 00:18:09.680]  是台灣的靈獸書
[00:18:09.680 --> 00:18:12.680]  在那個會議中所有免費派神
[00:18:12.680 --> 00:18:15.680]  就穿著那本書和我說話
[00:18:15.680 --> 00:18:20.680]  那本書裡面講到有一個作家叫做奧伯格
[00:18:20.680 --> 00:18:23.680]  他自己寫了一本書
[00:18:23.680 --> 00:18:27.680]  那本書的名字叫做神與你同在
[00:18:27.680 --> 00:18:29.680]  裡面講到他的一個經歷
[00:18:29.680 --> 00:18:33.680]  就是有一次當奧伯格坐飛機的時候
[00:18:33.680 --> 00:18:37.680]  偶然坐在一個青年的企業家的旁邊
[00:18:37.680 --> 00:18:40.680]  當飛行的途中兩個人一直在聊天
[00:18:40.680 --> 00:18:45.680]  奧伯格那個企業家就打開他的手提電腦
[00:18:45.680 --> 00:18:48.680]  接著他的手提電腦就出現了一個畫面
[00:18:48.680 --> 00:18:50.680]  就是一個screen saver
[00:18:50.680 --> 00:18:53.680]  是一個剛剛認識走路的小朋友的照片
[00:18:53.680 --> 00:18:58.680]  接著奧伯格就問這個小朋友是不是你的兒子
[00:18:58.680 --> 00:19:02.680]  接著對方就開始吐吐不絕地去講有關他的兒子的事
[00:19:02.680 --> 00:19:04.680]  他講到他的兒子第一次走路
[00:19:04.680 --> 00:19:06.680]  第一次懂得說話的時候
[00:19:06.680 --> 00:19:08.680]  他心中怎樣驚喜萬分
[00:19:08.680 --> 00:19:11.680]  接著他就再打開他的pda
[00:19:11.680 --> 00:19:13.680]  裡面全部都是他的兒子的照片
[00:19:13.680 --> 00:19:16.680]  接著他就逐一展示給奧伯格看
[00:19:16.680 --> 00:19:20.680]  接著他就說他十分之想念他的兒子
[00:19:20.680 --> 00:19:24.680]  每一天都會把pda裡面的照片看幾十次
[00:19:24.680 --> 00:19:26.680]  接著奧伯格就問他
[00:19:26.680 --> 00:19:28.680]  你好像離開家裡很久了
[00:19:28.680 --> 00:19:31.680]  接著那個青年企業家就跟奧伯格說
[00:19:31.680 --> 00:19:34.680]  我昨晚才飛的
[00:19:34.680 --> 00:19:38.680]  接著那時候聖靈就感動奧伯格
[00:19:38.680 --> 00:19:42.680]  原來對神而言他就是那個兒子
[00:19:42.680 --> 00:19:45.680]  奧伯格就說直到那一天我才明白
[00:19:45.680 --> 00:19:49.680]  我就是神在他的電腦螢光幕上面
[00:19:49.680 --> 00:19:53.680]  和他的pda畫面上面那個小孩子
[00:19:53.680 --> 00:19:56.680]  你和我都一樣
[00:19:56.680 --> 00:20:01.680]  神將我們的照片不停地給天使看
[00:20:01.680 --> 00:20:05.680]  直到他們體驗了為止
[00:20:05.680 --> 00:20:07.680]  當我看到這裡的時候
[00:20:07.680 --> 00:20:10.680]  我就開始默然的在哭
[00:20:10.680 --> 00:20:13.680]  因為其實我是很清楚
[00:20:13.680 --> 00:20:18.680]  我很明白神實在是這樣愛著我的
[00:20:18.680 --> 00:20:23.680]  接著我就突然有一個屬靈的突破
[00:20:23.680 --> 00:20:28.680]  我就看到當神這樣愛著我的時候
[00:20:28.680 --> 00:20:32.680]  神一定經過很精心的計劃
[00:20:32.680 --> 00:20:34.680]  很細心的考慮
[00:20:34.680 --> 00:20:37.680]  將這件事臨到我和我家
[00:20:37.680 --> 00:20:40.680]  為了我們的益處
[00:20:40.680 --> 00:20:44.680]  雖然他沒有和我解釋任何的原因
[00:20:44.680 --> 00:20:46.680]  接著我就發覺
[00:20:46.680 --> 00:20:49.680]  我屬靈的障礙慢慢地拿去
