
[00:00:00.000 --> 00:00:03.000]  多謝施班長唱這首闊路澤路的詩歌
[00:03:35.000 --> 00:03:38.000]  這條路為什麼這麼少人進去
[00:03:38.000 --> 00:03:40.000]  你留意主耶穌在馬太福音
[00:03:40.000 --> 00:03:42.000]  第十四節最後那裡說
[00:03:42.000 --> 00:03:45.000]  因為找著的人也少
[00:03:45.000 --> 00:03:48.000]  不單那條路是小的
[00:03:48.000 --> 00:03:50.000]  不是很多人找得到
[00:03:50.000 --> 00:03:52.000]  走過他沒有留意
[00:03:52.000 --> 00:03:56.000]  就是說帶向生命的路
[00:03:56.000 --> 00:03:58.000]  很多時候
[00:03:58.000 --> 00:04:02.000]  那個起始點是不起眼的
[00:04:02.000 --> 00:04:04.000]  沒有吸引力的
[00:04:04.000 --> 00:04:05.000]  不是花花碌碌的
[00:04:05.000 --> 00:04:06.000]  有門牌在那裡
[00:04:06.000 --> 00:04:09.000]  還有燈光
[00:04:09.000 --> 00:04:10.000]  你就會知道
[00:04:10.000 --> 00:04:13.000]  但是聖經說找著的人少
[00:04:13.000 --> 00:04:15.000]  就是因為這條路很不起眼
[00:04:15.000 --> 00:04:16.000]  第一
[00:04:16.000 --> 00:04:19.000]  引向真正生命豐盛的路
[00:04:19.000 --> 00:04:21.000]  起始點有時候是不起眼的
[00:04:21.000 --> 00:04:24.000]  很容易人們走過了忽略了
[00:04:24.000 --> 00:04:26.000]  發覺了後來找不到的時候
[00:04:26.000 --> 00:04:28.000]  到將來後來發覺
[00:04:28.000 --> 00:04:29.000]  想去進的時候
[00:04:29.000 --> 00:04:30.000]  已經太遲了
[00:04:30.000 --> 00:04:31.000]  卻是不能
[00:04:31.000 --> 00:04:33.000]  這是第一個很重要的訊息
[00:04:33.000 --> 00:04:34.000]  待會我們看看
[00:04:34.000 --> 00:04:36.000]  要留意他想說什麼
[00:04:36.000 --> 00:04:37.000]  第二
[00:04:37.000 --> 00:04:41.000]  就是這條路為什麼這麼少人進去
[00:04:41.000 --> 00:04:43.000]  除了找不到之外
[00:04:43.000 --> 00:04:44.000]  不起眼之外
[00:04:44.000 --> 00:04:47.000]  這條路要付很大的代價
[00:04:47.000 --> 00:04:51.000]  在路加科罕那裡被記載就更加清楚了
[00:04:51.000 --> 00:04:52.000]  他們說我們要什麼
[00:04:52.000 --> 00:04:54.000]  竭力
[00:04:54.000 --> 00:04:56.000]  竭力就是用盡力
[00:04:56.000 --> 00:04:57.000]  很辛苦的
[00:04:57.000 --> 00:04:59.000]  沒有人喜歡付代價
[00:04:59.000 --> 00:05:01.000]  沒有人這麼辛苦的喜歡
[00:05:01.000 --> 00:05:02.000]  於是很多人就不願意了
[00:05:02.000 --> 00:05:04.000]  不想付代價的人
[00:05:04.000 --> 00:05:05.000]  又進不了這條路
[00:05:05.000 --> 00:05:07.000]  所以進這條路的人很少
[00:05:07.000 --> 00:05:08.000]  這兩個原因
[00:05:08.000 --> 00:05:09.000]  要付代價的
[00:05:09.000 --> 00:05:10.000]  要竭力的
[00:05:10.000 --> 00:05:11.000]  所以不容易進去
[00:05:11.000 --> 00:05:12.000]  第二
[00:05:12.000 --> 00:05:14.000]  這條路很多人不起眼的
[00:05:14.000 --> 00:05:15.000]  所以看不到
[00:05:15.000 --> 00:05:16.000]  就沒有進去
[00:05:16.000 --> 00:05:19.000]  這兩個我覺得是很重要的訊息
[00:05:19.000 --> 00:05:20.000]  究竟想說什麼
[00:05:20.000 --> 00:05:22.000]  我想和大家再進一點
[00:05:22.000 --> 00:05:24.000]  我們的時間來看
[00:05:24.000 --> 00:05:26.000]  首先我們說
[00:05:26.000 --> 00:05:29.000]  生命其實真的很奇妙
[00:05:29.000 --> 00:05:31.000]  神創造生命
[00:05:31.000 --> 00:05:32.000]  不單止我們身體的生命
[00:05:32.000 --> 00:05:34.000]  我們屬靈的生命
[00:05:34.000 --> 00:05:35.000]  我們心靈的生命
[00:05:35.000 --> 00:05:37.000]  一個豐盛的生命
[00:05:37.000 --> 00:05:40.000]  有時候不像我們想像中
[00:05:40.000 --> 00:05:43.000]  或者我們說不像我們希望那樣
[00:05:43.000 --> 00:05:45.000]  要得到豐盛的生命
[00:05:45.000 --> 00:05:47.000]  我們沒有人喜歡付代價的
[00:05:47.000 --> 00:05:49.000]  這個世界每個人都喜歡
[00:05:49.000 --> 00:05:50.000]  快手捷徑
[00:05:50.000 --> 00:05:51.000]  隨手可得
[00:05:51.000 --> 00:05:52.000]  這樣就可以了
[00:05:52.000 --> 00:05:54.000]  我們今天每個人都喜歡這樣
[00:05:54.000 --> 00:05:56.000]  但是有時候生命就是這麼弔詭
[00:05:56.000 --> 00:05:58.000]  生命就是不讓你這樣
[00:05:58.000 --> 00:06:02.000]  最近我和太太聊天的時候
[00:06:02.000 --> 00:06:03.000]  她有很多感觸
[00:06:03.000 --> 00:06:04.000]  她說近這十年
[00:06:04.000 --> 00:06:06.000]  她是做語言治療的
[00:06:06.000 --> 00:06:07.000]  她說近這十年
[00:06:07.000 --> 00:06:09.000]  很多來看她的弟弟
[00:06:09.000 --> 00:06:10.000]  說話很不清楚
[00:06:10.000 --> 00:06:12.000]  到三四歲都說不出一句話
[00:06:12.000 --> 00:06:14.000]  唸唸唸唸的
[00:06:14.000 --> 00:06:16.000]  但是幫她研究過
[00:06:16.000 --> 00:06:17.000]  整個口部結構
[00:06:17.000 --> 00:06:19.000]  舌頭沒有問題
[00:06:19.000 --> 00:06:22.000]  她的腦思維能力也沒有問題
[00:06:22.000 --> 00:06:23.000]  為什麼說不出話呢
[00:06:23.000 --> 00:06:25.000]  後來她說越來越多這個問題
[00:06:25.000 --> 00:06:26.000]  為什麼呢
[00:06:26.000 --> 00:06:28.000]  因為這些小朋友
[00:06:28.000 --> 00:06:31.000]  他們的父母太疼她了
[00:06:31.000 --> 00:06:34.000]  到三四歲她吃東西還幫她剪爛東西
[00:06:34.000 --> 00:06:36.000]  磨碎了她
[00:06:36.000 --> 00:06:37.000]  她跟我說
[00:06:37.000 --> 00:06:39.000]  她有一個四歲多
[00:06:39.000 --> 00:06:40.000]  只吃什麼呢
[00:06:40.000 --> 00:06:42.000]  菜肉雲吞
[00:06:42.000 --> 00:06:45.000]  一次過吃
[00:06:45.000 --> 00:06:47.000]  多方便
[00:06:47.000 --> 00:06:49.000]  不肯吃菜
[00:06:49.000 --> 00:06:51.000]  不肯吃牛肉
[00:06:51.000 --> 00:06:52.000]  不肯吃豬肉
[00:06:52.000 --> 00:06:54.000]  連魚都難吃
[00:06:54.000 --> 00:06:55.000]  吐出來
[00:06:55.000 --> 00:06:57.000]  因為她的父母幫她剪了
[00:06:57.000 --> 00:06:58.000]  她說慘了
[00:06:58.000 --> 00:07:01.000]  她說神做人是很奇妙的
[00:07:01.000 --> 00:07:02.000]  人的結構裏面
[00:07:02.000 --> 00:07:04.000]  你到了二三歲
[00:07:04.000 --> 00:07:06.000]  你就要開始用牙去咬
[00:07:06.000 --> 00:07:07.000]  很辛苦的
[00:07:07.000 --> 00:07:09.000]  要照來照去的
[00:07:09.000 --> 00:07:11.000]  有條舌頭去頂來頂去的
[00:07:11.000 --> 00:07:14.000]  就是在這個操練的過程裏面
[00:07:14.000 --> 00:07:18.000]  那條舌頭和牙齒和上顎下顎
[00:07:18.000 --> 00:07:19.000]  就開始受到
[00:07:19.000 --> 00:07:20.000]  就有一種訓練
[00:07:20.000 --> 00:07:22.000]  這種訓練她就控制得到
[00:07:22.000 --> 00:07:23.000]  她就說出話了
[00:07:23.000 --> 00:07:25.000]  於是你不訓練她的時候
[00:07:25.000 --> 00:07:27.000]  三四歲都說不出話
[00:07:27.000 --> 00:07:29.000]  她說越來越多這些問題
[00:07:29.000 --> 00:07:30.000]  我覺得這就是一個
[00:07:30.000 --> 00:07:32.000]  很諷刺的
[00:07:32.000 --> 00:07:33.000]  這個世界是這樣的
[00:07:33.000 --> 00:07:35.000]  等於姐妹神做人的時候
[00:07:35.000 --> 00:07:37.000]  在我們的生命裏面
[00:07:37.000 --> 00:07:39.000]  是落下了這些標準
[00:07:39.000 --> 00:07:40.000]  這些原則
[00:07:40.000 --> 00:07:41.000]  你沒有捷徑走的
[00:07:41.000 --> 00:07:42.000]  你是要付代價的
[00:07:42.000 --> 00:07:43.000]  沒有人喜歡付代價
[00:07:43.000 --> 00:07:45.000]  你不付代價你學不到的
[00:07:45.000 --> 00:07:47.000]  你不付代價
[00:07:47.000 --> 00:07:48.000]  你得不到的
[00:07:48.000 --> 00:07:49.000]  這個就是窄路
[00:07:49.000 --> 00:07:51.000]  所以我們要竭力進去的
[00:07:51.000 --> 00:07:53.000]  但是這個世界多可惜
[00:07:53.000 --> 00:07:54.000]  我們個個都喜歡捷徑的
[00:07:54.000 --> 00:07:58.000]  尤其是這個消費主義的商業的世界裏面
[00:07:58.000 --> 00:07:59.000]  一個這麼競爭的
[00:07:59.000 --> 00:08:01.000]  那些商品全部都給我們捷徑的
[00:08:01.000 --> 00:08:02.000]  是不是
[00:08:02.000 --> 00:08:03.000]  天天都告訴我們
[00:08:03.000 --> 00:08:04.000]  很快手的
[00:08:04.000 --> 00:08:05.000]  你肯付錢
[00:08:05.000 --> 00:08:06.000]  馬上有的了
[00:08:06.000 --> 00:08:07.000]  馬上有的了
[00:08:07.000 --> 00:08:08.000]  你查那些東西一晚
[00:08:08.000 --> 00:08:10.000]  第二天早上你就滑的了
[00:08:10.000 --> 00:08:11.000]  是不是
[00:08:11.000 --> 00:08:12.000]  對不對
[00:08:12.000 --> 00:08:13.000]  你不想
[00:08:13.000 --> 00:08:14.000]  你想減肥
[00:08:14.000 --> 00:08:15.000]  很簡單的
[00:08:15.000 --> 00:08:16.000]  你不用做運動
[00:08:16.000 --> 00:08:17.000]  你不用流汗的
[00:08:17.000 --> 00:08:18.000]  不用減肥的
[00:08:18.000 --> 00:08:19.000]  站著一邊看DVD
[00:08:19.000 --> 00:08:21.000]  一邊這樣震就行了
[00:08:21.000 --> 00:08:22.000]  它幫你震的
[00:08:22.000 --> 00:08:24.000]  你很方便的
[00:08:24.000 --> 00:08:26.000]  這個是一個方便的世界
[00:08:26.000 --> 00:08:28.000]  是教我們不用付代價
[00:08:28.000 --> 00:08:29.000]  弟兄姊妹
[00:08:29.000 --> 00:08:30.000]  生命是要付代價的
[00:08:30.000 --> 00:08:31.000]  耶穌說
[00:08:31.000 --> 00:08:32.000]  這個是很奇怪
[00:08:32.000 --> 00:08:35.000]  你有多少錢你都買不到的
[00:08:35.000 --> 00:08:37.000]  父母陪著子女成長
[00:08:37.000 --> 00:08:38.000]  你買多少錢
[00:08:38.000 --> 00:08:39.000]  請多少工人
[00:08:39.000 --> 00:08:40.000]  二十五個保鏢
[00:08:40.000 --> 00:08:41.000]  我不想說誰
[00:08:41.000 --> 00:08:43.000]  有人請了二十五個保鏢
[00:08:43.000 --> 00:08:44.000]  去保護他的兒子
[00:08:44.000 --> 00:08:46.000]  他的兒子一樣是不正常的
[00:08:46.000 --> 00:08:47.000]  成長我告訴你
[00:08:47.000 --> 00:08:48.000]  為什麼
[00:08:48.000 --> 00:08:49.000]  他就是要父母的愛
[00:08:49.000 --> 00:08:50.000]  和陪他聊聊天
[00:08:50.000 --> 00:08:51.000]  講講故事
[00:08:51.000 --> 00:08:53.000]  你給一百二百萬
[00:08:53.000 --> 00:08:55.000]  請人和他專業講故事
[00:08:55.000 --> 00:08:57.000]  是沒有幫助的
[00:08:57.000 --> 00:08:58.000]  是你父母和他
[00:08:58.000 --> 00:09:00.000]  買也有幫助的
[00:09:00.000 --> 00:09:02.000]  他就像講故事那個
[00:09:02.000 --> 00:09:03.000]  你想他像誰
[00:09:03.000 --> 00:09:05.000]  你跟他一起長大
[00:09:05.000 --> 00:09:06.000]  是不是
[00:09:06.000 --> 00:09:07.000]  你知道的
[00:09:07.000 --> 00:09:08.000]  你沒得取代的
[00:09:08.000 --> 00:09:09.000]  你明白嗎
[00:09:09.000 --> 00:09:10.000]  我大把錢
[00:09:10.000 --> 00:09:12.000]  大把錢都是要你走下去的
[00:09:12.000 --> 00:09:13.000]  這條路是沒得取代的
[00:09:13.000 --> 00:09:14.000]  弟兄姊妹
[00:09:14.000 --> 00:09:16.000]  今天我不是很想和大家
[00:09:16.000 --> 00:09:19.000]  批評別人的靈恩教會
[00:09:19.000 --> 00:09:20.000]  但是我告訴你
[00:09:20.000 --> 00:09:21.000]  有時候我們發覺
[00:09:21.000 --> 00:09:22.000]  那些很多捷徑的
[00:09:22.000 --> 00:09:23.000]  我告訴你
[00:09:23.000 --> 00:09:24.000]  你去一個聚會
[00:09:24.000 --> 00:09:26.000]  你去到一個敬拜會裡面
[00:09:26.000 --> 00:09:27.000]  嘩!很興奮
[00:09:27.000 --> 00:09:28.000]  哭哭啼啼
[00:09:28.000 --> 00:09:30.000]  有時候是虛火
[00:09:30.000 --> 00:09:33.000]  我不一定說他錯
[00:09:33.000 --> 00:09:34.000]  都比你不冷不熱好
[00:09:34.000 --> 00:09:36.000]  但是那些詞讀了多久
[00:09:36.000 --> 00:09:37.000]  我告訴你
[00:09:37.000 --> 00:09:39.000]  真正的生命
[00:09:39.000 --> 00:09:42.000]  是要講義志上那種堅忍
[00:09:42.000 --> 00:09:43.000]  所以保羅
[00:09:43.000 --> 00:09:44.000]  你看看保羅用什麼
[00:09:44.000 --> 00:09:45.000]  用軍人
[00:09:45.000 --> 00:09:47.000]  用農夫
[00:09:47.000 --> 00:09:48.000]  用運動員
[00:09:48.000 --> 00:09:49.000]  這些全部都是什麼
[00:09:49.000 --> 00:09:51.000]  捱過的
[00:09:51.000 --> 00:09:52.000]  這些舉例
[00:09:52.000 --> 00:09:53.000]  全部都要捱的
[00:09:53.000 --> 00:09:54.000]  為什麼
[00:09:54.000 --> 00:09:56.000]  因為意志那種堅忍的力量
[00:09:56.000 --> 00:09:58.000]  你不是像肌肉那樣
[00:09:58.000 --> 00:09:59.000]  你不練著
[00:09:59.000 --> 00:10:01.000]  到時你想
[00:10:01.000 --> 00:10:02.000]  心靈願意
[00:10:02.000 --> 00:10:03.000]  肉體卻軟弱
[00:10:03.000 --> 00:10:04.000]  現在我們成為
[00:10:04.000 --> 00:10:06.000]  很多年輕人的金句
[00:10:06.000 --> 00:10:08.000]  成為他們的藉口
[00:10:08.000 --> 00:10:11.000]  其實是真實的
[00:10:11.000 --> 00:10:12.000]  你要去
[00:10:12.000 --> 00:10:15.000]  意志你面對隱憂的時候
[00:10:15.000 --> 00:10:16.000]  所有的隱憂
[00:10:16.000 --> 00:10:17.000]  我告訴你
[00:10:17.000 --> 00:10:18.000]  一定是吸引你的
[00:10:18.000 --> 00:10:20.000]  不吸引你就不成為隱憂
[00:10:20.000 --> 00:10:21.000]  在這個吸引的面前
[00:10:21.000 --> 00:10:22.000]  你告訴自己
[00:10:22.000 --> 00:10:23.000]  我不做
[00:10:23.000 --> 00:10:25.000]  老實說主耶穌四十天不吃東西
[00:10:25.000 --> 00:10:26.000]  你以為對著那塊石頭
[00:10:26.000 --> 00:10:27.000]  可以變麵包
[00:10:27.000 --> 00:10:28.000]  他不吸引嗎
[00:10:28.000 --> 00:10:29.000]  一樣吸引
[00:10:29.000 --> 00:10:30.000]  但是主耶穌說
[00:10:30.000 --> 00:10:31.000]  我不會做這件事
[00:10:31.000 --> 00:10:33.000]  因為這個不是我要做的事
[00:10:33.000 --> 00:10:34.000]  能夠在這個時間裡
[00:10:34.000 --> 00:10:36.000]  我可以做而我不做
[00:10:36.000 --> 00:10:38.000]  這種張力
[00:10:38.000 --> 00:10:41.000]  是很大的訓練之後才得到的
[00:10:41.000 --> 00:10:42.000]  另外一個例子
[00:10:42.000 --> 00:10:44.000]  你走上神要你走的路
[00:10:44.000 --> 00:10:45.000]  你信服神的時候
[00:10:45.000 --> 00:10:46.000]  很多時候
[00:10:46.000 --> 00:10:50.000]  神要你走上的路你都不想走
[00:10:50.000 --> 00:10:53.000]  到時候就考驗你有多大的意志力量
[00:10:53.000 --> 00:10:54.000]  說神啊
[00:10:54.000 --> 00:10:56.000]  好啊,我是不喜歡走這條路
[00:10:56.000 --> 00:10:57.000]  不過如果你要我走上去
[00:10:57.000 --> 00:10:59.000]  我帶著眼淚都走上去
[00:10:59.000 --> 00:11:00.000]  這種功夫
[00:11:00.000 --> 00:11:03.000]  沒有捷徑的,兄弟姐妹
[00:11:03.000 --> 00:11:06.000]  差差在我們今天這個消費主義的社會裡
[00:11:06.000 --> 00:11:08.000]  天天教我們捷徑
[00:11:08.000 --> 00:11:10.000]  我們聽到主耶穌跟我們說
[00:11:10.000 --> 00:11:12.000]  這件事要竭力的
[00:11:12.000 --> 00:11:14.000]  生命是要竭力付代價的
[00:11:14.000 --> 00:11:17.000]  還有生命不是很容易不起眼的
[00:11:17.000 --> 00:11:21.000]  所以我們很多時候都看不到
[00:11:21.000 --> 00:11:23.000]  如果你讀過這個
[00:11:23.000 --> 00:11:24.000]  Abraham Maslow
[00:11:24.000 --> 00:11:26.000]  這個心理學家所說的
[00:11:26.000 --> 00:11:29.000]  生命的需求的金字塔的時候
[00:11:29.000 --> 00:11:30.000]  你就知道
[00:11:30.000 --> 00:11:32.000]  最直接的
[00:11:32.000 --> 00:11:33.000]  吸引力的地方
[00:11:33.000 --> 00:11:35.000]  吃啊,吃啊,這些呢
[00:11:35.000 --> 00:11:38.000]  是每個人都會馬上知道的
[00:11:38.000 --> 00:11:40.000]  OK,你今天再遲一點
[00:11:40.000 --> 00:11:42.000]  再遲兩個小時你沒有吃午餐
[00:11:42.000 --> 00:11:43.000]  你一定知道的
[00:11:43.000 --> 00:11:46.000]  你一吃完之後馬上滿足的
[00:11:46.000 --> 00:11:47.000]  很起眼的
[00:11:47.000 --> 00:11:48.000]  他會提醒你的
[00:11:48.000 --> 00:11:51.000]  但是再高層次一點的需求
[00:11:51.000 --> 00:11:52.000]  心靈的需求
[00:11:52.000 --> 00:11:53.000]  譬如愛與被愛
[00:11:53.000 --> 00:11:55.000]  安全感
[00:11:55.000 --> 00:11:58.000]  最後你自己能夠找到生命的意義
[00:11:58.000 --> 00:11:59.000]  這些呢
[00:11:59.000 --> 00:12:02.000]  這些需求其實你跟我一樣是這麼需要的
[00:12:02.000 --> 00:12:03.000]  不過呢
[00:12:03.000 --> 00:12:04.000]  特色跟剛才那些不同
[00:12:04.000 --> 00:12:06.000]  就是他不起眼
[00:12:06.000 --> 00:12:07.000]  你有兩天沒什麼人愛你
[00:12:07.000 --> 00:12:08.000]  你又沒什麼愛人
[00:12:08.000 --> 00:12:10.000]  你不是很察覺的
[00:12:10.000 --> 00:12:11.000]  不過過了兩個月還是這樣
[00:12:11.000 --> 00:12:13.000]  你會病的,一樣病的
[00:12:13.000 --> 00:12:15.000]  你心靈會病的
[00:12:15.000 --> 00:12:17.000]  你開始會病的
[00:12:17.000 --> 00:12:18.000]  有些人到了四五十歲
[00:12:18.000 --> 00:12:19.000]  突然發覺
[00:12:19.000 --> 00:12:20.000]  我一輩子做了這份工作
[00:12:20.000 --> 00:12:21.000]  做什麼?
[00:12:21.000 --> 00:12:22.000]  為了什麼?
[00:12:22.000 --> 00:12:23.000]  他才發現原來沒有意思的
[00:12:23.000 --> 00:12:25.000]  撲來撲去
[00:12:25.000 --> 00:12:27.000]  幾十年才發覺
[00:12:27.000 --> 00:12:29.000]  原來他真的要找的東西
[00:12:29.000 --> 00:12:31.000]  並不是吃和吃
[00:12:31.000 --> 00:12:33.000]  但是這件事很隱晦的
[00:12:33.000 --> 00:12:36.000]  生命有時候就是這麼矛盾的
[00:12:36.000 --> 00:12:37.000]  那些你真的需要的東西
[00:12:37.000 --> 00:12:39.000]  長遠需要的東西
[00:12:39.000 --> 00:12:41.000]  反而不是即時你看到就很起眼
[00:12:41.000 --> 00:12:43.000]  你就會喜歡他的東西
[00:12:43.000 --> 00:12:44.000]  所以難怪說
[00:12:44.000 --> 00:12:47.000]  很多人走過都看不到路口
[00:12:47.000 --> 00:12:48.000]  因為他不吸引
[00:12:48.000 --> 00:12:49.000]  但是走過之後
[00:12:49.000 --> 00:12:51.000]  將來他就後悔了
[00:12:51.000 --> 00:12:52.000]  哎呀,為什麼我不剛才進去?
[00:12:52.000 --> 00:12:55.000]  想要進去,卻是不能
[00:12:55.000 --> 00:12:56.000]  頂姐妹,你聽清楚
[00:12:56.000 --> 00:13:00.000]  這個很厲害的警告
[00:13:00.000 --> 00:13:03.000]  頂姐妹,當我們去侍奉的時候
[00:13:03.000 --> 00:13:05.000]  當我們操練我們自己的時候
[00:13:05.000 --> 00:13:06.000]  我告訴你
[00:13:06.000 --> 00:13:07.000]  我們真的有時候
[00:13:07.000 --> 00:13:09.000]  你不知道你做了什麼有什麼結果
[00:13:09.000 --> 00:13:10.000]  很多人說
[00:13:10.000 --> 00:13:12.000]  哎呀,我沒有看到那些即時的效果的時候
[00:13:12.000 --> 00:13:13.000]  我就不做了
[00:13:13.000 --> 00:13:14.000]  頂姐妹,如果你這樣的時候
[00:13:14.000 --> 00:13:17.000]  你就忘記了生命的真理
[00:13:17.000 --> 00:13:19.000]  耶穌說生命的真理有時候是不起眼的
[00:13:19.000 --> 00:13:22.000]  我前天在學校收到一個包裹
[00:13:22.000 --> 00:13:24.000]  這個包裹是在杭州寄來的
[00:13:24.000 --> 00:13:26.000]  打開的時候
[00:13:26.000 --> 00:13:28.000]  是一包茶葉
[00:13:28.000 --> 00:13:31.000]  這包茶葉上面寫著一封信
[00:13:31.000 --> 00:13:33.000]  原來是一個杭州大學裡面
[00:13:33.000 --> 00:13:35.000]  一位教授寄給我的
[00:13:35.000 --> 00:13:37.000]  名前龍井
[00:13:37.000 --> 00:13:38.000]  真的很有心
[00:13:38.000 --> 00:13:40.000]  我不知道多少錢
[00:13:40.000 --> 00:13:41.000]  但是他很有心
[00:13:41.000 --> 00:13:44.000]  這位教授,我八年沒有見過他了
[00:13:44.000 --> 00:13:45.000]  八年前他來香港
[00:13:45.000 --> 00:13:47.000]  我們神學院給他一個暑期班
[00:13:47.000 --> 00:13:48.000]  他來參加
[00:13:48.000 --> 00:13:50.000]  那時候他不是基督徒
[00:13:50.000 --> 00:13:51.000]  他都沒有說他自己是基督徒
[00:13:51.000 --> 00:13:52.000]  後來他走的時候
[00:13:52.000 --> 00:13:54.000]  都沒有說他自己是基督徒
[00:13:54.000 --> 00:13:56.000]  我們就盡我們的力量
[00:13:56.000 --> 00:13:57.000]  去教他聖經
[00:13:57.000 --> 00:13:59.000]  我們將神的說話和他分享
[00:13:59.000 --> 00:14:00.000]  那他就走了
[00:14:00.000 --> 00:14:01.000]  八年之後
[00:14:01.000 --> 00:14:03.000]  他寄來一個茶葉
