
[00:00:00.000 --> 00:00:04.320]  今日和大家預備的訊息裏面
[00:01:42.000 --> 00:01:45.720]  一起去跨越和去成長
[00:01:45.720 --> 00:01:47.720]  所以今天我自己在想
[00:01:47.720 --> 00:01:49.280]  做一個計劃的時候
[00:01:49.280 --> 00:01:54.040]  其實聖靈和真理這兩個範疇
[00:01:54.040 --> 00:01:57.760]  有沒有一些聖經是特別講這兩樣東西
[00:01:57.760 --> 00:01:59.640]  是一起講的
[00:01:59.640 --> 00:02:01.280]  以前我們不是分開講真理
[00:02:01.280 --> 00:02:02.280]  分開講聖靈
[00:02:02.280 --> 00:02:03.560]  有沒有一些是一起的呢
[00:02:03.560 --> 00:02:05.000]  我很有興趣
[00:02:05.000 --> 00:02:07.000]  後來我就找了大輪
[00:02:07.000 --> 00:02:09.320]  發覺有幾段聖經
[00:02:09.320 --> 00:02:13.040]  是特別將聖靈和將真理
[00:02:13.040 --> 00:02:15.160]  這兩個範疇是夾在一起的
[00:02:15.160 --> 00:02:16.800]  今天跟大家分享的經文
[00:02:16.800 --> 00:02:19.720]  約翰福音第十六章十二至十五節
[00:02:19.720 --> 00:02:21.240]  其實就是其中一段
[00:02:21.240 --> 00:02:23.760]  這段是耶穌離開世界之前
[00:02:23.760 --> 00:02:26.080]  和門徒相聚的那一晚
[00:02:26.080 --> 00:02:28.880]  他和門徒分享的一段很長篇的講論
[00:02:28.880 --> 00:02:30.360]  很長篇的
[00:02:30.360 --> 00:02:33.200]  由十三章到第十七章
[00:02:33.200 --> 00:02:34.680]  很長篇的
[00:02:34.680 --> 00:02:37.400]  裏面中間提及到關於聖靈
[00:02:37.400 --> 00:02:39.080]  提及到又關於真理
[00:02:39.080 --> 00:02:41.160]  兩個怎樣可以夾在一起
[00:02:41.160 --> 00:02:42.640]  我們進入聖經之前
[00:02:42.640 --> 00:02:46.800]  我想大家有少少思考上的準備
[00:02:46.800 --> 00:02:51.040]  當我們講聖靈和講真理的時候
[00:02:51.040 --> 00:02:54.080]  通常不知道你會想起什麼
[00:02:54.080 --> 00:02:57.400]  你會有什麼想法
[00:02:57.400 --> 00:03:03.400]  或者有沒有什麼意念想起
[00:03:03.400 --> 00:03:07.680]  如果我們講真理
[00:03:07.680 --> 00:03:09.400]  通常我們會想起什麼呢
[00:03:09.400 --> 00:03:10.840]  就會想起聖經
[00:03:10.840 --> 00:03:11.880]  聖經是真理
[00:03:11.880 --> 00:03:13.880]  我們會想起神的話
[00:03:13.880 --> 00:03:16.520]  我們會想起讀經
[00:03:16.520 --> 00:03:17.960]  我們會想起查經
[00:03:17.960 --> 00:03:21.360]  我們會想起思考
[00:03:21.360 --> 00:03:22.920]  想起邏輯
[00:03:22.920 --> 00:03:24.240]  想起客觀
[00:03:24.240 --> 00:03:25.440]  想起分析
[00:03:25.440 --> 00:03:28.600]  我不知道你會不會想這些東西出來
[00:03:28.600 --> 00:03:32.440]  如果我們想聖靈
[00:03:32.440 --> 00:03:36.520]  通常會帶我們去一個什麼印象呢
[00:03:36.520 --> 00:03:38.600]  就是直覺
[00:03:38.600 --> 00:03:41.040]  那種敏銳
[00:03:41.040 --> 00:03:42.640]  敏銳是敏感
[00:03:42.640 --> 00:03:45.320]  敏銳就是神的聲音
[00:03:45.320 --> 00:03:48.840]  聖靈的恩賜果子
[00:03:48.840 --> 00:03:50.080]  直覺一點
[00:03:50.080 --> 00:03:51.320]  主觀一點
[00:03:51.320 --> 00:03:53.320]  情感一點
[00:03:53.320 --> 00:03:55.000]  剛才真理比較客觀一點
[00:03:55.000 --> 00:03:56.720]  理性一點
[00:03:56.720 --> 00:03:57.600]  分析一點
[00:03:57.600 --> 00:03:58.520]  邏輯一點
[00:03:58.520 --> 00:04:02.120]  好像兩個不是很同的範疇
[00:04:02.120 --> 00:04:04.280]  當然我們裡面都有這兩樣東西
[00:04:04.280 --> 00:04:04.840]  每個人都有
[00:04:04.840 --> 00:04:06.440]  不過可能你的比重
[00:04:06.440 --> 00:04:07.480]  或者你的傾向
[00:04:07.480 --> 00:04:09.160]  是會有些不同的
[00:04:09.160 --> 00:04:11.600]  我們以前會說一個比喻
[00:04:11.600 --> 00:04:13.160]  我們要走得好
[00:04:13.160 --> 00:04:15.160]  要兩隻腳
[00:04:15.160 --> 00:04:16.760]  我們比喻一隻是真理
[00:04:16.760 --> 00:04:18.200]  一隻是聖靈
[00:04:18.200 --> 00:04:20.120]  要這樣走才能走得穩
[00:04:20.120 --> 00:04:21.880]  兩隻腳不應該
[00:04:21.880 --> 00:04:23.320]  一隻太強壯
[00:04:23.320 --> 00:04:25.120]  以至另外一隻太弱
[00:04:25.120 --> 00:04:27.240]  不然你走路就會拐下拐下
[00:04:27.240 --> 00:04:28.360]  走得不穩
[00:04:28.360 --> 00:04:29.000]  又不快
[00:04:29.000 --> 00:04:30.520]  又很容易跌倒
[00:04:30.520 --> 00:04:33.480]  甚至你單腳都可以
[00:04:33.480 --> 00:04:34.760]  我只要真理不要聖靈
[00:04:34.760 --> 00:04:35.200]  行不行
[00:04:35.200 --> 00:04:36.640]  行得到嗎
[00:04:36.640 --> 00:04:37.200]  行得到
[00:04:37.200 --> 00:04:38.040]  跳而已
[00:04:38.040 --> 00:04:38.960]  這樣吧
[00:04:38.960 --> 00:04:40.400]  這樣更加容易跌倒
[00:04:40.400 --> 00:04:41.520]  更加不穩固
[00:04:41.520 --> 00:04:44.240]  無論你是哪一隻也好
[00:04:44.240 --> 00:04:46.840]  所以我們想用兩隻腳的方式
[00:04:46.840 --> 00:04:48.120]  其實是在說
[00:04:48.120 --> 00:04:50.560]  好像是兩樣分開的東西
[00:04:50.560 --> 00:04:52.920]  不過我們要嘗試把它們合在一起
[00:04:52.920 --> 00:04:54.160]  這樣的想法
[00:04:54.160 --> 00:04:56.520]  但當我自己一路去看《約翰福音》
[00:04:56.520 --> 00:04:58.920]  特別介紹這個
[00:04:58.920 --> 00:05:00.760]  即是說到耶穌說
[00:05:00.760 --> 00:05:02.560]  祂會差一派聖靈來
[00:05:02.560 --> 00:05:05.400]  這個聖靈就叫做真理的聖靈
[00:05:05.400 --> 00:05:09.240]  我發覺耶穌是將兩樣東西混在一起
[00:05:09.240 --> 00:05:12.520]  即是互相緊扣
[00:05:12.520 --> 00:05:15.400]  所以如果用兩隻腳去形容祂
[00:05:15.400 --> 00:05:17.640]  我覺得又不是完全貼切
[00:05:17.640 --> 00:05:20.640]  我遲些說說我想到甚麼比喻去形容
[00:05:20.640 --> 00:05:23.680]  我想說說真理這個範疇
[00:05:23.680 --> 00:05:26.000]  通常我們說真理
[00:05:26.000 --> 00:05:28.080]  說這個名詞的時候
[00:05:28.080 --> 00:05:28.760]  是不同的
[00:05:28.760 --> 00:05:30.880]  你會想起不同的內容
[00:05:30.880 --> 00:05:32.560]  我們說有客觀的真理
[00:05:32.560 --> 00:05:34.280]  譬如我們有科學的真理
[00:05:34.280 --> 00:05:37.240]  我們是有思想上的真理
[00:05:37.240 --> 00:05:39.440]  譬如說二加二等於四
[00:05:39.440 --> 00:05:40.360]  這些是不會變的
[00:05:40.360 --> 00:05:41.120]  這些是真的
[00:05:41.120 --> 00:05:43.960]  這些是真理的幾種表現
[00:05:43.960 --> 00:05:48.480]  即是水是由甚麼組成的
[00:05:48.480 --> 00:05:49.840]  如果大家還記得
[00:05:49.840 --> 00:05:51.440]  你那時候讀中學的時候
[00:05:51.440 --> 00:05:54.160]  讀過那些你都不太喜歡的化學科的話
[00:05:54.160 --> 00:05:56.960]  你就會記得你很討厭H2O那些
[00:05:56.960 --> 00:05:58.800]  為甚麼要記這些東西呢
[00:05:58.800 --> 00:06:00.000]  這個就是真理
[00:06:00.000 --> 00:06:01.560]  就不是HO2
[00:06:01.560 --> 00:06:03.560]  那些就不是水
[00:06:03.560 --> 00:06:05.360]  可能是完全不一樣的
[00:06:05.360 --> 00:06:08.520]  這些叫做科學的真理等等
[00:06:08.520 --> 00:06:10.640]  但是在聖經裏面
[00:06:10.640 --> 00:06:12.840]  特別一直在《約翰福音》裏面說
[00:06:12.840 --> 00:06:14.200]  關於真理的時候
[00:06:14.200 --> 00:06:16.520]  其實它是有一些焦點的
[00:06:16.520 --> 00:06:19.800]  它不是所有全世界所有的那些東西它在說
[00:06:19.800 --> 00:06:21.160]  它有一個焦點的
[00:06:21.160 --> 00:06:22.320]  特別在《約翰福音》裏面
[00:06:22.320 --> 00:06:24.880]  耶穌說的那番話很有意思的
[00:06:24.880 --> 00:06:30.760]  耶穌說「我就是道路、真理、生命」
[00:06:30.760 --> 00:06:32.600]  即是說如果你不藉著我
[00:06:32.600 --> 00:06:35.160]  就不能夠到父那裏去
[00:06:35.160 --> 00:06:39.680]  所以真理往往是用來形容耶穌自己
[00:06:39.680 --> 00:06:43.440]  耶穌可以說祂是真理的化身
[00:06:43.440 --> 00:06:45.960]  即是有人這樣去形容理解
[00:06:45.960 --> 00:06:48.880]  所以如果我們說真理的時候
[00:06:48.880 --> 00:06:51.800]  我們其實應該有一個焦點
[00:06:51.800 --> 00:06:54.120]  就是和耶穌有關係的
[00:06:54.120 --> 00:06:56.000]  耶穌帶出了真理
[00:06:56.000 --> 00:06:57.400]  祂就是真理
[00:06:57.400 --> 00:07:02.160]  而且現在我們說聖經就是真理
[00:07:02.160 --> 00:07:03.800]  我們往往是這樣說的
[00:07:03.800 --> 00:07:05.320]  其實都有一個原因的
[00:07:05.320 --> 00:07:07.480]  因為聖經有一個指向的
[00:07:07.480 --> 00:07:10.320]  聖經裏面整本聖經都有一個焦點
[00:07:10.320 --> 00:07:13.040]  都是指向著耶穌的
[00:07:13.040 --> 00:07:18.320]  新約有二十幾卷
[00:07:18.320 --> 00:07:19.360]  你問隔壁那一個
[00:07:19.360 --> 00:07:20.920]  新約有多少卷
[00:07:20.920 --> 00:07:25.240]  二十七卷
[00:07:25.240 --> 00:07:27.240]  如果你這個答案你不知道
[00:07:27.240 --> 00:07:29.920]  你一定要報名讀202的課程
[00:07:29.920 --> 00:07:32.160]  那個是新舊約概論
[00:07:32.160 --> 00:07:33.720]  證明你需要重溫
[00:07:33.720 --> 00:07:35.360]  或者你未來過得這麼好
[00:07:35.360 --> 00:07:37.520]  舊約有三十九卷
[00:07:37.520 --> 00:07:38.640]  這個大家要熟一點
[00:07:38.640 --> 00:07:40.760]  三九二十七卷很容易記
[00:07:40.760 --> 00:07:42.240]  如果你連三十九卷都記不起
[00:07:42.240 --> 00:07:43.400]  教你記兩個字
[00:07:43.400 --> 00:07:45.920]  聖經是關於上帝的
[00:07:45.920 --> 00:07:49.600]  上帝的上字是三畫
[00:07:49.600 --> 00:07:53.440]  帝字是九畫
[00:07:53.440 --> 00:07:55.200]  厲害吧
[00:07:55.200 --> 00:07:56.000]  三九二十七卷
[00:07:56.000 --> 00:07:58.760]  那你就一定會記得
[00:07:58.760 --> 00:08:00.520]  這些是題外話
[00:08:00.520 --> 00:08:01.480]  但我想說的是
[00:08:01.480 --> 00:08:02.760]  其實聖經無論是新約還是舊約
[00:08:02.760 --> 00:08:04.560]  其實都是指向著耶穌的
[00:08:04.560 --> 00:08:07.240]  新約裏面四福音是講耶穌的一生
[00:08:07.240 --> 00:08:09.000]  接著的新約書信
[00:08:09.000 --> 00:08:12.080]  全部都是解釋耶穌的工作
[00:08:12.080 --> 00:08:13.400]  耶穌的死和復活
[00:08:13.400 --> 00:08:13.960]  祂的一生
[00:08:13.960 --> 00:08:14.560]  祂是誰
[00:08:14.560 --> 00:08:15.320]  祂是神的兒子
[00:08:15.320 --> 00:08:16.080]  祂是基督
[00:08:16.080 --> 00:08:17.400]  和祂做的工作
[00:08:17.400 --> 00:08:19.000]  生和死
[00:08:19.000 --> 00:08:20.040]  特別是死亡
[00:08:20.040 --> 00:08:22.680]  耶穌的死是被強調得很重要的
[00:08:22.680 --> 00:08:24.440]  祂死就是福音的內容
[00:08:24.440 --> 00:08:25.520]  甚至是舊約也是
[00:08:25.520 --> 00:08:27.640]  舊約雖然講很長篇的意識形態的歷史
[00:08:27.640 --> 00:08:28.880]  神的創造
[00:08:28.880 --> 00:08:30.640]  很長篇的歷史
[00:08:30.640 --> 00:08:33.080]  不過耶穌曾經說過一番話
[00:08:33.080 --> 00:08:35.360]  他說其實舊約是在講我的
[00:08:35.360 --> 00:08:37.280]  整個舊約是在講我的
[00:08:37.280 --> 00:08:38.360]  我們看一次聖經好嗎
[00:08:38.360 --> 00:08:39.320]  路加福音
[00:08:39.320 --> 00:08:40.000]  先避一避
[00:08:40.000 --> 00:08:42.960]  路加福音二十四章四十四節
[00:08:42.960 --> 00:08:44.240]  看一節
[00:08:44.240 --> 00:08:49.680]  當我們說真理是關於耶穌
[00:08:49.680 --> 00:08:51.520]  也是關於聖經的時候
[00:08:51.520 --> 00:08:53.120]  其實為什麼是這樣呢
[00:08:53.120 --> 00:08:54.520]  二十四章四十四節
[00:08:54.520 --> 00:08:55.800]  耶穌復活之後
[00:08:55.800 --> 00:08:57.360]  祂和門徒顯現
[00:08:57.360 --> 00:08:59.200]  門徒顯現的過程中間
[00:08:59.200 --> 00:09:02.800]  祂和門徒說了一番話
[00:09:02.800 --> 00:09:04.760]  我們讀一次好嗎
[00:09:04.760 --> 00:09:05.600]  請
[00:09:05.600 --> 00:09:07.440]  耶穌對他們說
[00:09:07.440 --> 00:09:11.120]  這就是我從前與你們同在之時
[00:09:11.120 --> 00:09:13.280]  所告訴你們的話
[00:09:13.280 --> 00:09:14.040]  說
[00:09:14.040 --> 00:09:15.360]  摩西的律法
[00:09:15.360 --> 00:09:16.640]  先知的書
[00:09:16.640 --> 00:09:18.800]  和先天上所記的
[00:09:18.800 --> 00:09:20.640]  凡指著我的話
[00:09:20.640 --> 00:09:22.320]  都必須認驗
[00:09:22.320 --> 00:09:23.360]  這裡說到
[00:09:23.360 --> 00:09:24.480]  耶穌和門徒說
[00:09:24.480 --> 00:09:25.280]  有三樣東西
[00:09:25.280 --> 00:09:26.640]  一個就是摩西的律法
[00:09:26.640 --> 00:09:28.200]  一個就是先知的書
[00:09:28.200 --> 00:09:30.600]  一個就是詩篇
[00:09:30.600 --> 00:09:32.040]  特別說這三樣東西
[00:09:32.040 --> 00:09:33.480]  因為原來這三樣
[00:09:33.480 --> 00:09:35.440]  在猶太人心目中
[00:09:35.440 --> 00:09:36.120]  舊約
[00:09:36.120 --> 00:09:36.960]  即是我們的舊約
[00:09:36.960 --> 00:09:38.040]  即是他們的聖經
[00:09:38.040 --> 00:09:39.720]  其實只有三部份
[00:09:39.720 --> 00:09:41.000]  整個舊約聖經
[00:09:41.000 --> 00:09:42.000]  只有三部份
[00:09:42.000 --> 00:09:43.560]  在他們劃分的裏面
[00:09:43.560 --> 00:09:45.120]  一個就是摩西的律法
[00:09:45.120 --> 00:09:47.360]  一個就是先知書
[00:09:47.360 --> 00:09:49.400]  我們今天的約書亞記
[00:09:49.400 --> 00:09:50.000]  時詩記
[00:09:50.000 --> 00:09:51.280]  那些歷史書
[00:09:51.280 --> 00:09:54.040]  其實是歸類在先知裏面的
[00:09:54.040 --> 00:09:55.520]  最後就是詩篇
[00:09:55.520 --> 00:09:56.840]  當然加上後面的
[00:09:56.840 --> 00:09:58.080]  《針研》
[00:09:58.080 --> 00:09:59.000]  《傳道書》
[00:09:59.000 --> 00:09:59.520]  《雅歌》
[00:09:59.520 --> 00:10:01.920]  那一堆是另一部份
[00:10:01.920 --> 00:10:04.120]  即是說這三部份
[00:10:04.120 --> 00:10:05.240]  聖經的舊約聖經
[00:10:05.240 --> 00:10:06.480]  整體來說
[00:10:06.480 --> 00:10:08.200]  都是在見證耶穌
[00:10:08.200 --> 00:10:10.640]  於是當耶穌向門徒顯現的時候
[00:10:10.640 --> 00:10:11.520]  還告訴他
[00:10:11.520 --> 00:10:12.400]  你看看
[00:10:12.400 --> 00:10:13.280]  舊約聖經裏面
[00:10:13.280 --> 00:10:14.400]  每一部份
[00:10:14.400 --> 00:10:15.200]  都有很多東西
[00:10:15.200 --> 00:10:16.800]  是在說我
[00:10:16.800 --> 00:10:17.800]  其實我看了聖經
[00:10:17.800 --> 00:10:19.480]  我裏面有一種很大的盼望
[00:10:19.480 --> 00:10:20.400]  渴望
[00:10:20.400 --> 00:10:23.000]  如果那天我在耶穌身邊就好了
[00:10:23.000 --> 00:10:23.920]  聽他說
[00:10:23.920 --> 00:10:24.640]  舊約
[00:10:24.640 --> 00:10:26.520]  哪裏哪裏哪裏是在說他
[00:10:26.520 --> 00:10:27.200]  哪裏哪裏是在說他
[00:10:27.200 --> 00:10:28.080]  這麼大一本
[00:10:28.080 --> 00:10:29.480]  不知道你捨不捨得
[00:10:29.480 --> 00:10:31.160]  我就很渴望
[00:10:31.160 --> 00:10:34.600]  有這種親臨
[00:10:34.600 --> 00:10:36.520]  聽到耶穌的解釋
[00:10:36.520 --> 00:10:37.480]  無論怎樣也好
[00:10:37.480 --> 00:10:38.600]  所以整本聖經
[00:10:38.600 --> 00:10:39.800]  我們說真理
[00:10:39.800 --> 00:10:42.920]  其實往往是指這個聖經
[00:10:42.920 --> 00:10:45.920]  因為他在見證耶穌的生命
[00:10:45.920 --> 00:10:46.880]  耶穌的一生
[00:10:46.880 --> 00:10:47.760]  耶穌的工作
[00:10:47.760 --> 00:10:49.160]  和他的身份
[00:10:49.160 --> 00:10:49.560]  好了
[00:10:49.560 --> 00:10:53.080]  真理其實是有這個範疇的
[00:10:53.080 --> 00:10:55.320]  如果我們帶著這個觀念
[00:10:55.320 --> 00:10:57.160]  去看《約翰福音》第十六章的話
[00:10:57.160 --> 00:10:59.520]  我覺得是有意思的
[00:10:59.520 --> 00:11:00.760]  《約翰福音》第十六章
[00:11:00.760 --> 00:11:02.360]  今天說的第十二節
[00:11:02.360 --> 00:11:04.000]  去到第十五節
[00:11:04.000 --> 00:11:05.600]  我們一起讀一次
[00:11:05.600 --> 00:11:07.640]  十六章十二節到十五節
[00:11:07.640 --> 00:11:08.840]  請
[00:11:08.840 --> 00:11:12.320]  我還有好些事要告訴你們
[00:11:12.320 --> 00:11:15.080]  但你們現在擔當不了
[00:11:15.080 --> 00:11:17.600]  只等真理的聖靈來了
[00:11:17.600 --> 00:11:21.520]  祂要引導你們明白一切的真理
[00:11:21.520 --> 00:11:24.400]  因為祂不是憑自己說的
[00:11:24.400 --> 00:11:27.880]  乃是把祂所聽見的都說出來
[00:11:27.880 --> 00:11:31.120]  並要把將來的事告訴你們
[00:11:31.120 --> 00:11:32.800]  祂要榮耀我
[00:11:32.800 --> 00:11:35.280]  因為祂要將授予我的
[00:11:35.280 --> 00:11:36.960]  告訴你們
[00:11:36.960 --> 00:11:39.840]  凡負所有的都是我的
[00:11:39.840 --> 00:11:41.160]  所以我說
[00:11:41.160 --> 00:11:43.160]  祂要將授予我的
[00:11:43.160 --> 00:11:44.480]  告訴你們
[00:11:44.480 --> 00:11:47.400]  這段是耶穌基督在他的門徒
[00:11:47.400 --> 00:11:52.920]  說關於聖靈的講論中間的其中一段
[00:11:52.920 --> 00:11:54.160]  總共有五段
[00:11:54.160 --> 00:11:55.680]  這是最後一段
[00:11:55.680 --> 00:11:56.960]  另外還有四段
[00:11:56.960 --> 00:12:00.040]  都是在前面兩章裡說過的
[00:12:00.040 --> 00:12:04.840]  其實這番說話出現的時候
[00:12:04.840 --> 00:12:06.360]  是有一個場景
[00:12:06.360 --> 00:12:08.240]  就是耶穌在他的門徒
[00:12:08.240 --> 00:12:10.960]  和他的門徒最後的晚上相聚
[00:12:10.960 --> 00:12:14.320]  最後晚餐之後
[00:12:14.320 --> 00:12:15.840]  耶穌和門徒洗腳
[00:12:15.840 --> 00:12:17.640]  然後開始說話
[00:12:17.640 --> 00:12:19.000]  說了很長的一段
[00:12:19.000 --> 00:12:21.280]  然後他就被捉、被抓
[00:12:21.280 --> 00:12:22.400]  被釘十字架
[00:12:22.400 --> 00:12:27.480]  因為當晚的氣氛很離愁別緒
[00:12:27.480 --> 00:12:28.920]  因為耶穌要離開
[00:12:28.920 --> 00:12:29.960]  耶穌要走了
[00:12:29.960 --> 00:12:31.240]  他要被抓了
[00:12:31.240 --> 00:12:32.840]  所以在當晚
[00:12:32.840 --> 00:12:36.080]  耶穌就這個氣氛和氛圍
[00:12:36.080 --> 00:12:37.200]  對門徒說
[00:12:37.200 --> 00:12:39.120]  我終於要離開你們了
[00:12:39.120 --> 00:12:42.480]  不過我不會扔下你們成為孤兒
[00:12:42.480 --> 00:12:43.960]  既要離開
[00:12:43.960 --> 00:12:45.120]  但耶穌同時說
[00:12:45.120 --> 00:12:47.240]  他應許我會和你們一起
[00:12:47.240 --> 00:12:50.520]  我不會扔下你們成為孤兒
[00:12:50.520 --> 00:12:52.480]  上一次講道講十五章
[00:12:52.480 --> 00:12:53.960]  講葡萄樹迷之志
[00:12:53.960 --> 00:12:56.240]  那段經文都是在這個範圍裡
[00:12:56.240 --> 00:12:58.760]  都是在說一種親密的關係
[00:12:58.760 --> 00:13:01.120]  強調要和耶穌連在一起
[00:13:01.120 --> 00:13:02.160]  那種關係
[00:13:02.160 --> 00:13:04.000]  耶穌在這裡說
[00:13:04.000 --> 00:13:05.000]  我走了
[00:13:05.000 --> 00:13:07.960]  但我的走是對大家有益的
[00:13:07.960 --> 00:13:09.720]  我走就會怎樣
[00:13:09.720 --> 00:13:11.960]  就會猜聖靈來
[00:13:11.960 --> 00:13:13.120]  他就是保衛斯
[00:13:13.120 --> 00:13:14.240]  另一個名字
[00:13:14.240 --> 00:13:15.480]  聖靈來到要怎樣
[00:13:15.480 --> 00:13:17.240]  他要代替我的工作
[00:13:17.240 --> 00:13:18.720]  延續我的工作
[00:13:18.720 --> 00:13:19.360]  聖靈來
[00:13:19.360 --> 00:13:21.280]  以前就是我和你一起
[00:13:21.280 --> 00:13:22.440]  三年的時間
[00:13:22.440 --> 00:13:23.320]  有什麼事
[00:13:23.320 --> 00:13:24.360]  你看著我的工作
[00:13:24.360 --> 00:13:25.920]  你看著我說話
[00:13:25.920 --> 00:13:27.160]  和我一起
[00:13:27.160 --> 00:13:28.120]  很密切
[00:13:28.120 --> 00:13:29.720]  現在我走了
[00:13:29.720 --> 00:13:30.560]  但我走
[00:13:30.560 --> 00:13:31.760]  我會猜聖靈來
[00:13:31.760 --> 00:13:33.760]  他是另一個保衛斯
[00:13:33.760 --> 00:13:35.320]  聖經說是另一個保衛斯
[00:13:35.320 --> 00:13:36.600]  之前是耶穌
[00:13:36.600 --> 00:13:37.480]  現在是聖靈
[00:13:37.480 --> 00:13:38.160]  他來要怎樣
[00:13:38.160 --> 00:13:41.080]  要延續耶穌的工作
[00:13:41.080 --> 00:13:43.720]  和你們永遠的在一起
[00:13:43.720 --> 00:13:46.040]  雖然我的肉身不在這裡
[00:13:46.040 --> 00:13:48.000]  但其實我是和你們在一起的
[00:13:48.000 --> 00:13:49.800]  就好像昔日和你們在一起
[00:13:49.800 --> 00:13:51.400]  雖然是一種親密的關係
[00:13:51.400 --> 00:13:52.960]  雖然是離開
[00:13:52.960 --> 00:13:54.760]  所以這段經文是在解釋
[00:13:54.760 --> 00:13:57.520]  怎樣親密法呢
[00:13:57.520 --> 00:13:58.400]  聖靈來了
[00:13:58.400 --> 00:14:00.080]  他怎樣和門徒
[00:14:00.080 --> 00:14:01.080]  和你和我
[00:14:01.080 --> 00:14:02.600]  怎樣發展一個
[00:14:02.600 --> 00:14:06.280]  更加親密的關係呢
[00:14:06.280 --> 00:14:08.880]  以下就有關於聖靈
[00:14:08.880 --> 00:14:11.400]  這位真理的聖靈來解釋
[00:14:11.400 --> 00:14:13.280]  我想說有三件事
[00:14:13.280 --> 00:14:14.720]  有三重的關係
[00:14:14.720 --> 00:14:16.320]  第一件事我想說的是
[00:14:16.320 --> 00:14:18.880]  原來沒有了聖靈
[00:14:18.880 --> 00:14:19.680]  聖靈未來
[00:14:19.680 --> 00:14:21.000]  或者聖靈不在這裡
[00:14:21.000 --> 00:14:21.840]  沒有聖靈
[00:14:21.840 --> 00:14:24.840]  其實我們是很難領悟真理的
[00:14:24.840 --> 00:14:25.640]  沒有聖靈
[00:14:25.640 --> 00:14:29.000]  我們是很難領悟真理的
[00:14:29.000 --> 00:14:30.320]  耶穌說
[00:14:30.320 --> 00:14:31.760]  他原本說開
[00:14:31.760 --> 00:14:32.760]  他就說
[00:14:32.760 --> 00:14:33.840]  聖靈的工作
[00:14:33.840 --> 00:14:34.480]  然後他就說
[00:14:34.480 --> 00:14:36.840]  我還有好些事要告訴你們
[00:14:36.840 --> 00:14:40.040]  但你們現在擔當不了
[00:14:40.040 --> 00:14:42.120]  等到真理的聖靈來
[00:14:42.120 --> 00:14:43.560]  意思就是未來之前
[00:14:43.560 --> 00:14:45.720]  其實我們是擔當
[00:14:45.720 --> 00:14:47.120]  或者承擔不了
[00:14:47.120 --> 00:14:48.800]  耶穌說的那些事
[00:14:48.800 --> 00:14:51.200]  或者不是能夠很明白
[00:14:51.200 --> 00:14:53.800]  或者不是很理解
[00:14:53.800 --> 00:14:55.040]  他用承擔
[00:14:55.040 --> 00:14:56.440]  或者擔當這個字
[00:14:56.440 --> 00:14:58.040]  是用一個比喻的說法
[00:14:58.040 --> 00:14:58.720]  小孩子
