
[00:00:00.000 --> 00:00:03.800]  各位大英姐妹 各位朋友
[00:08:44.600 --> 00:08:46.600]  今天時間有限
[00:08:46.600 --> 00:08:48.600]  我這裡
[00:08:48.600 --> 00:08:49.600]  大家看大綱
[00:08:49.600 --> 00:08:50.600]  應該在第十三頁
[00:08:51.600 --> 00:08:52.600]  第十二頁
[00:08:52.600 --> 00:08:53.600]  有很多經文
[00:08:53.600 --> 00:08:55.600]  我在大綱裡面
[00:08:55.600 --> 00:08:57.600]  也還有其他的經文
[00:08:57.600 --> 00:08:59.600]  或者說
[00:08:59.600 --> 00:09:00.600]  神的國
[00:09:00.600 --> 00:09:02.600]  神的兒
[00:09:02.600 --> 00:09:04.600]  是一個在聖經裡面
[00:09:04.600 --> 00:09:05.600]  很大的課題
[00:09:05.600 --> 00:09:07.600]  很豐富的內容
[00:09:07.600 --> 00:09:09.600]  你好像又知道一點
[00:09:09.600 --> 00:09:10.600]  又好像不知道一點
[00:09:10.600 --> 00:09:11.600]  是不是?
[00:09:11.600 --> 00:09:12.600]  就算我做了基督徒幾十年
[00:09:12.600 --> 00:09:13.600]  都是
[00:09:13.600 --> 00:09:14.600]  這個課題
[00:09:14.600 --> 00:09:15.600]  神的國
[00:09:15.600 --> 00:09:17.600]  神的兒
[00:09:18.600 --> 00:09:21.600]  但是你一定要有些很重要的東西
[00:09:21.600 --> 00:09:22.600]  你掌握得到
[00:09:22.600 --> 00:09:25.600]  以至你繼續看聖經
[00:09:25.600 --> 00:09:27.600]  繼續做基督徒
[00:09:27.600 --> 00:09:29.600]  都會不斷地反省
[00:09:29.600 --> 00:09:32.600]  我們今天就是用耶穌這個說話
[00:09:32.600 --> 00:09:34.600]  來反省我們怎樣做人
[00:09:34.600 --> 00:09:35.600]  怎樣做基督徒
[00:09:35.600 --> 00:09:38.600]  怎樣過教會的生活等等
[00:09:38.600 --> 00:09:40.600]  或者怎樣面對這個
[00:09:40.600 --> 00:09:42.600]  現實的社會
[00:09:42.600 --> 00:09:45.600]  怎樣面對這個霸權的社會
[00:09:45.600 --> 00:09:48.600]  怎樣面對這個不公義的社會等等
[00:09:48.600 --> 00:09:55.600]  頭三點
[00:09:55.600 --> 00:09:58.600]  也可以獨立說一次
[00:09:58.600 --> 00:10:02.600]  不過我今天希望一半的時間
[00:10:02.600 --> 00:10:03.600]  三個字左右
[00:10:03.600 --> 00:10:05.600]  就說頭三點
[00:10:05.600 --> 00:10:07.600]  一半的時間
[00:10:07.600 --> 00:10:09.600]  是我們
[00:10:09.600 --> 00:10:11.600]  切實地反省
[00:10:12.600 --> 00:10:15.600]  以及怎樣去實踐
[00:10:15.600 --> 00:10:18.600]  耶穌所說的這一句話
[00:10:18.600 --> 00:10:21.600]  請我們低頭
[00:10:21.600 --> 00:10:22.600]  我們先有一個祈禱
[00:10:22.600 --> 00:10:30.600]  主一致我們有一個謙卑和開放的心
[00:10:30.600 --> 00:10:32.600]  以致我們聽見
[00:10:32.600 --> 00:10:34.600]  你對我們的說話
[00:10:34.600 --> 00:10:36.600]  你說你們
[00:10:36.600 --> 00:10:38.600]  要先求
[00:10:38.600 --> 00:10:39.600]  神的國
[00:10:39.600 --> 00:10:41.600]  和神的兒
[00:10:42.600 --> 00:10:43.600]  一切東西都要加給
[00:10:43.600 --> 00:10:45.600]  你們
[00:10:45.600 --> 00:10:47.600]  你又說
[00:10:47.600 --> 00:10:48.600]  你又跟我們說世人啊
[00:10:48.600 --> 00:10:50.600]  又指示你何為善
[00:10:50.600 --> 00:10:52.600]  他向你所要的是什麼呢
[00:10:52.600 --> 00:10:54.600]  只要你行公義
[00:10:54.600 --> 00:10:56.600]  好憐憫
[00:10:56.600 --> 00:10:58.600]  全謙卑的心
[00:10:58.600 --> 00:11:00.600]  與你的神同行
[00:11:00.600 --> 00:11:02.600]  與你的說話
[00:11:02.600 --> 00:11:04.600]  感動我們
[00:11:04.600 --> 00:11:05.600]  與你的說話
[00:11:05.600 --> 00:11:06.600]  改變我們的思想
[00:11:06.600 --> 00:11:08.600]  感動我們的心
[00:11:09.600 --> 00:11:12.600]  願我們能夠行在正路上
[00:11:12.600 --> 00:11:14.600]  得你的喜悅
[00:11:14.600 --> 00:11:15.600]  亦都蒙你的賜福
[00:11:15.600 --> 00:11:20.600]  過一個真正安全穩妥的生活
[00:11:20.600 --> 00:11:23.600]  奉基督耶穌的聖名
[00:11:23.600 --> 00:11:24.600]  阿們
[00:11:39.600 --> 00:11:41.600]  大家知道一個國家怎樣
[00:11:41.600 --> 00:11:43.600]  就要有
[00:11:43.600 --> 00:11:44.600]  土地
[00:11:44.600 --> 00:11:46.600]  要有人民
[00:11:46.600 --> 00:11:48.600]  另外還有那種
[00:11:48.600 --> 00:11:49.600]  所謂獨立的
[00:11:49.600 --> 00:11:51.600]  統治權
[00:11:51.600 --> 00:11:53.600]  香港
[00:11:53.600 --> 00:11:54.600]  是不是一個國家
[00:11:54.600 --> 00:11:56.600]  不是
[00:11:56.600 --> 00:11:57.600]  是一個特別行政區
[00:11:57.600 --> 00:11:59.600]  所以香港是很特別的
[00:11:59.600 --> 00:12:01.600]  這個是
[00:12:01.600 --> 00:12:03.600]  世上的國的觀念
[00:12:03.600 --> 00:12:05.600]  神的國呢
[00:12:07.600 --> 00:12:09.600]  其實天地都是神所造的
[00:12:09.600 --> 00:12:12.600]  所有的人都是神所造
[00:12:12.600 --> 00:12:13.600]  萬物都是神所造的
[00:12:13.600 --> 00:12:17.600]  有人有地
[00:12:17.600 --> 00:12:19.600]  最重要是什麼
[00:12:19.600 --> 00:12:21.600]  哪一個統治
[00:12:21.600 --> 00:12:23.600]  由哪一個掌權
[00:12:23.600 --> 00:12:26.600]  神的國是誰掌權
[00:12:26.600 --> 00:12:28.600]  是神掌權
[00:12:28.600 --> 00:12:32.600]  這個觀念是非常重要的
[00:12:32.600 --> 00:12:34.600]  是神掌權
[00:12:36.600 --> 00:12:38.600]  我們睜大眼睛看一看現實的世界
[00:12:38.600 --> 00:12:41.600]  我們總是覺得
[00:12:41.600 --> 00:12:42.600]  好像不是神掌權
[00:12:42.600 --> 00:12:45.600]  是惡者掌權
[00:12:45.600 --> 00:12:47.600]  是強暴掌權
[00:12:47.600 --> 00:12:49.600]  是不是
[00:12:49.600 --> 00:12:52.600]  如果是神掌權
[00:12:52.600 --> 00:12:54.600]  為什麼會這樣呢
[00:12:54.600 --> 00:12:56.600]  很多人
[00:12:56.600 --> 00:12:57.600]  包括先知
[00:12:57.600 --> 00:12:59.600]  包括很多的聖徒
[00:12:59.600 --> 00:13:02.600]  歷代的為爭取公義公平的人
[00:13:02.600 --> 00:13:03.600]  他們都說
[00:13:03.600 --> 00:13:04.600]  有沒有天理的
[00:13:05.600 --> 00:13:07.600]  為什麼會這樣呢
[00:13:07.600 --> 00:13:10.600]  舉一個很簡單的例子
[00:13:10.600 --> 00:13:12.600]  香港現在鬧得
[00:13:12.600 --> 00:13:14.600]  鬧哄哄的是什麼
[00:13:14.600 --> 00:13:16.600]  普選的問題
[00:13:16.600 --> 00:13:17.600]  引發這個所謂
[00:13:17.600 --> 00:13:19.600]  由學者
[00:13:19.600 --> 00:13:21.600]  牧師
[00:13:21.600 --> 00:13:23.600]  律師 教授
[00:13:23.600 --> 00:13:25.600]  發起的佔中運動
[00:13:25.600 --> 00:13:28.600]  佔中的運動
[00:13:28.600 --> 00:13:31.600]  其實很複雜
[00:13:31.600 --> 00:13:32.600]  但基本上就是說
[00:13:33.600 --> 00:13:35.600]  要抗衡一個不公平的制度
[00:13:35.600 --> 00:13:38.600]  不公平的選舉制度
[00:13:38.600 --> 00:13:41.600]  早兩年
[00:13:41.600 --> 00:13:42.600]  林瑞麟
[00:13:42.600 --> 00:13:46.600]  他當時是什麼師
[00:13:46.600 --> 00:13:48.600]  我都忘記了
[00:13:48.600 --> 00:13:50.600]  政制事務師的時候
[00:13:50.600 --> 00:13:52.600]  他來我們一個基督徒的聚會
[00:13:52.600 --> 00:13:54.600]  他也是基督徒
[00:13:54.600 --> 00:13:56.600]  我們都問他
[00:13:56.600 --> 00:13:58.600]  政府有什麼方案
[00:14:01.600 --> 00:14:03.600]  他要反對這個不公平的選舉
[00:14:03.600 --> 00:14:05.600]  這個是不公平的選舉
[00:14:05.600 --> 00:14:08.600]  當然
[00:14:08.600 --> 00:14:10.600]  現實的社會是有一個進程的
[00:14:10.600 --> 00:14:14.600]  民主好像方牧師那樣說
[00:14:14.600 --> 00:14:16.600]  不是絕對的
[00:14:16.600 --> 00:14:21.600]  離開聖經的原則
[00:14:21.600 --> 00:14:24.600]  或者離開公義的原則的民主
[00:14:24.600 --> 00:14:26.600]  也都有問題
[00:14:26.600 --> 00:14:30.600]  聖經說的不是為民主而民主
[00:14:31.600 --> 00:14:32.600]  聖經說的是
[00:14:32.600 --> 00:14:35.600]  如果人是平等的
[00:14:35.600 --> 00:14:37.600]  你有一票
[00:14:37.600 --> 00:14:38.600]  我也應該有一票
[00:14:38.600 --> 00:14:40.600]  這就是人權
[00:14:40.600 --> 00:14:42.600]  或者所謂民主
[00:14:42.600 --> 00:14:47.600]  經過很多年的演變
[00:14:47.600 --> 00:14:49.600]  其實
[00:14:49.600 --> 00:14:51.600]  能夠有這樣的思想
[00:14:51.600 --> 00:14:53.600]  就是基於聖經的教訓
[00:14:53.600 --> 00:14:55.600]  每一個人
[00:14:55.600 --> 00:14:57.600]  都是神所做的
[00:14:57.600 --> 00:15:00.600]  每一個人都有最基本的人權
[00:15:01.600 --> 00:15:02.600]  以至我們需要有一個
[00:15:02.600 --> 00:15:05.600]  人人有份參與的
[00:15:05.600 --> 00:15:07.600]  但是
[00:15:07.600 --> 00:15:11.600]  神的角度是高於民主的
[00:15:11.600 --> 00:15:14.600]  因為神有他的法則
[00:15:14.600 --> 00:15:16.600]  他的法則就是
[00:15:16.600 --> 00:15:19.600]  公義和慈愛
[00:15:19.600 --> 00:15:21.600]  還有其他的
[00:15:21.600 --> 00:15:23.600]  這兩點是非常非常重要
[00:15:23.600 --> 00:15:26.600]  所謂耶穌在《馬太福音》
[00:15:26.600 --> 00:15:28.600]  第一章第十四節
[00:15:28.600 --> 00:15:30.600]  如果你們可以回到聖經
[00:15:31.600 --> 00:15:33.600]  因為這裡沒有引出來
[00:15:33.600 --> 00:15:35.600]  我讀給大家聽
[00:15:35.600 --> 00:15:37.600]  《馬太福音》第一章
[00:15:37.600 --> 00:15:39.600]  耶穌怎樣說
[00:15:39.600 --> 00:15:41.600]  日其滿了
[00:15:41.600 --> 00:15:42.600]  神的國近了
[00:15:42.600 --> 00:15:45.600]  你們當悔改信福音
[00:15:45.600 --> 00:15:48.600]  由於現實
[00:15:48.600 --> 00:15:49.600]  罪惡
[00:15:49.600 --> 00:15:50.600]  好像掌權
[00:15:50.600 --> 00:15:52.600]  但是
[00:15:52.600 --> 00:15:56.600]  由自有人類開始
[00:15:56.600 --> 00:15:59.600]  所有信靠上帝的人
[00:15:59.600 --> 00:16:01.600]  他們都說
[00:16:01.600 --> 00:16:04.600]  真正掌管這個世界的
[00:16:04.600 --> 00:16:05.600]  不是惡者
[00:16:05.600 --> 00:16:07.600]  是神
[00:16:07.600 --> 00:16:11.600]  是那位公義慈愛的神
[00:16:11.600 --> 00:16:13.600]  神有他的工作
[00:16:13.600 --> 00:16:16.600]  最黑暗的時候
[00:16:16.600 --> 00:16:19.600]  仍然是有公義的光
[00:16:19.600 --> 00:16:20.600]  在那裡發出
[00:16:20.600 --> 00:16:23.600]  耶穌來到
[00:16:23.600 --> 00:16:26.600]  就告訴人聽
[00:16:27.600 --> 00:16:29.600]  真正掌管這個世界的
[00:16:29.600 --> 00:16:31.600]  真正要掌管人心的
[00:16:31.600 --> 00:16:33.600]  是神
[00:16:33.600 --> 00:16:39.600]  我們有什麼證據呢
[00:16:39.600 --> 00:16:41.600]  除了歷代以來
[00:16:41.600 --> 00:16:43.600]  為真理
[00:16:43.600 --> 00:16:45.600]  為公義作見證的先知
[00:16:45.600 --> 00:16:46.600]  聖徒等等
[00:16:46.600 --> 00:16:49.600]  最重要的一件事是什麼
[00:16:49.600 --> 00:16:51.600]  就是耶穌來到這個世界
[00:16:51.600 --> 00:16:53.600]  耶穌的一生
[00:16:53.600 --> 00:16:56.600]  特別是耶穌的死和復活
[00:16:57.600 --> 00:16:59.600]  耶穌來到就告訴你
[00:16:59.600 --> 00:17:01.600]  神的國來到了
[00:17:01.600 --> 00:17:02.600]  近了
[00:17:02.600 --> 00:17:04.600]  上個星期我們讀到
[00:17:04.600 --> 00:17:06.600]  耶穌說
[00:17:06.600 --> 00:17:08.600]  天國就在你們的心裡面
[00:17:08.600 --> 00:17:10.600]  同時也說
[00:17:10.600 --> 00:17:12.600]  天國就在你們當中
[00:17:12.600 --> 00:17:14.600]  天國就在你們當中
[00:17:14.600 --> 00:17:17.600]  天國在不在我們當中呢
[00:17:17.600 --> 00:17:19.600]  如果你信神
[00:17:19.600 --> 00:17:20.600]  你聽神的話
[00:17:20.600 --> 00:17:22.600]  神掌管你
[00:17:22.600 --> 00:17:23.600]  神管治你
[00:17:23.600 --> 00:17:25.600]  你願意信服神
[00:17:25.600 --> 00:17:27.600]  按照神的標準
[00:17:27.600 --> 00:17:28.600]  來生活的話
[00:17:28.600 --> 00:17:30.600]  你就是天國的子民
[00:17:30.600 --> 00:17:35.600]  下個星期就是
[00:17:35.600 --> 00:17:37.600]  福音主日
[00:17:37.600 --> 00:17:39.600]  我們也很想
[00:17:39.600 --> 00:17:40.600]  很多人信耶穌
[00:17:40.600 --> 00:17:43.600]  但是很多人就說
[00:17:43.600 --> 00:17:45.600]  只想得福氣
[00:17:45.600 --> 00:17:47.600]  但是你肯不肯給神
[00:17:47.600 --> 00:17:50.600]  來掌管你呢
[00:17:50.600 --> 00:17:52.600]  或者做神的子民呢
[00:17:52.600 --> 00:17:53.600]  你要聽神的話
[00:17:54.600 --> 00:17:56.600]  做任何國家的子民
[00:17:56.600 --> 00:17:57.600]  你要納稅的
[00:17:57.600 --> 00:17:59.600]  你要遵守那裡的
[00:17:59.600 --> 00:18:00.600]  立法的
[00:18:00.600 --> 00:18:02.600]  你不只是
[00:18:02.600 --> 00:18:03.600]  拿著好處
[00:18:03.600 --> 00:18:05.600]  如果政府派一萬
[00:18:05.600 --> 00:18:06.600]  你就拿一萬
[00:18:06.600 --> 00:18:07.600]  政府派六千
[00:18:07.600 --> 00:18:08.600]  你就拿六千
[00:18:08.600 --> 00:18:10.600]  你不只是拿著好處
[00:18:10.600 --> 00:18:12.600]  你不是說
[00:18:12.600 --> 00:18:13.600]  我想有永生
[00:18:13.600 --> 00:18:15.600]  我信耶穌有永生
[00:18:15.600 --> 00:18:17.600]  但是
[00:18:17.600 --> 00:18:19.600]  除非你成為神的子民
[00:18:19.600 --> 00:18:21.600]  除非你入了席
[00:18:21.600 --> 00:18:22.600]  入了天國的國席
[00:18:22.600 --> 00:18:24.600]  被神掌管
[00:18:24.600 --> 00:18:27.600]  所以耶穌在這裡說
[00:18:27.600 --> 00:18:29.600]  天國近了
[00:18:29.600 --> 00:18:32.600]  你們要悔改信福音
[00:18:32.600 --> 00:18:34.600]  這個福音
[00:18:34.600 --> 00:18:37.600]  不只是個人得救的福音
[00:18:37.600 --> 00:18:39.600]  你信就得救
[00:18:39.600 --> 00:18:41.600]  但是這個福音
[00:18:41.600 --> 00:18:43.600]  也是天國的福音
[00:18:43.600 --> 00:18:45.600]  是被神管治的福音
[00:18:45.600 --> 00:18:47.600]  被神的管治
[00:18:47.600 --> 00:18:48.600]  有什麼好處呢
[00:18:48.600 --> 00:18:50.600]  上帝保護你
[00:18:51.600 --> 00:18:52.600]  上帝幫助你
[00:18:52.600 --> 00:18:54.600]  上帝帶領你
[00:18:54.600 --> 00:18:56.600]  上帝供給你的需要
[00:18:56.600 --> 00:18:58.600]  有很多好處
[00:18:58.600 --> 00:19:00.600]  我們美國籍的朋友
[00:19:00.600 --> 00:19:02.600]  我現在每個月都拿
[00:19:02.600 --> 00:19:04.600]  一千元美金
[00:19:04.600 --> 00:19:06.600]  我雖然來到香港
[00:19:06.600 --> 00:19:07.600]  但是我每個月都
[00:19:07.600 --> 00:19:09.600]  美國政府供養我
[00:19:09.600 --> 00:19:11.600]  是很好的
[00:19:11.600 --> 00:19:16.600]  你要被上帝管治
[00:19:16.600 --> 00:19:20.600]  我們要由個人福音的層次
[00:19:21.600 --> 00:19:23.600]  進入天國的福音
[00:19:23.600 --> 00:19:24.600]  做天國的子民
[00:19:24.600 --> 00:19:31.600]  福音不只是為每一個罪人
[00:19:31.600 --> 00:19:35.600]  福音特別是為那些受壓迫
[00:19:35.600 --> 00:19:38.600]  不只是被罪壓迫
[00:19:38.600 --> 00:19:40.600]  被罪壓迫除了個人的罪
[00:19:40.600 --> 00:19:43.600]  自私、貪婪等等之外
[00:19:43.600 --> 00:19:45.600]  我們也是被所謂的
[00:19:45.600 --> 00:19:47.600]  不公義的社會
[00:19:47.600 --> 00:19:50.600]  不公義的制度
[00:19:51.600 --> 00:19:52.600]  不公義的霸權
[00:19:52.600 --> 00:19:54.600]  所壓迫的人的福音
[00:19:54.600 --> 00:19:55.600]  為什麼呢
[00:19:55.600 --> 00:19:56.600]  因為我們的福音
[00:19:56.600 --> 00:19:59.600]  是一個公義的福音
[00:19:59.600 --> 00:20:03.600]  你看聖經無論新約舊約
[00:20:03.600 --> 00:20:05.600]  充滿這個教訓
[00:20:05.600 --> 00:20:08.600]  我們的福音
[00:20:08.600 --> 00:20:10.600]  是一個得救的福音
[00:20:10.600 --> 00:20:13.600]  但也是一個神
[00:20:13.600 --> 00:20:17.600]  掌管我們個人和群體
[00:20:17.600 --> 00:20:19.600]  甚至社會
[00:20:20.600 --> 00:20:21.600]  耶穌怎麼說
[00:20:21.600 --> 00:20:22.600]  你們是世上的義人
[00:20:22.600 --> 00:20:25.600]  這是一個本質的問題
[00:20:25.600 --> 00:20:27.600]  你們是世上的光
[00:20:27.600 --> 00:20:31.600]  你是不是光呢
[00:20:31.600 --> 00:20:33.600]  我記得很多年以前
[00:20:33.600 --> 00:20:34.600]  我們在對面
[00:20:34.600 --> 00:20:37.600]  經常都報道
[00:20:37.600 --> 00:20:39.600]  我們的大光燈
[00:20:39.600 --> 00:20:44.600]  後刻有大光燈
[00:20:44.600 --> 00:20:49.600]  但你一落到以前的東頭村
