
[00:00:00.000 --> 00:00:05.000]  我哋就一齊喺神面前禱告。
[00:02:50.000 --> 00:02:52.000]  同第六節,
[00:02:52.000 --> 00:02:53.000]  搵到我哋一齊讀,
[00:02:53.000 --> 00:02:56.000]  預備起,
[00:02:56.000 --> 00:02:57.000]  耶和華,
[00:02:57.000 --> 00:02:59.000]  不可以靠自己嘅聰明,
[00:02:59.000 --> 00:03:02.000]  在你一切所行嘅路上,
[00:03:02.000 --> 00:03:03.000]  都要認定祂,
[00:03:03.000 --> 00:03:08.000]  祂必使你的道路平直。
[00:03:08.000 --> 00:03:11.000]  佢話你要專心仰賴,
[00:03:11.000 --> 00:03:13.000]  仰望下,仰望神,
[00:03:13.000 --> 00:03:16.000]  唔好靠自己嘅聰明,
[00:03:16.000 --> 00:03:18.000]  在你一切所行嘅路上,
[00:03:18.000 --> 00:03:20.000]  都要認定祂,
[00:03:20.000 --> 00:03:24.000]  祂必使你的道路平直。
[00:03:24.000 --> 00:03:26.000]  咁你又諗,咦?
[00:03:26.000 --> 00:03:28.000]  係啦,專心仰賴神,
[00:03:28.000 --> 00:03:29.000]  啱啱,
[00:03:29.000 --> 00:03:30.000]  但係祂又話,
[00:03:30.000 --> 00:03:34.000]  唔好靠自己嘅聰明,
[00:03:34.000 --> 00:03:36.000]  我哋唔係要靠自己嘅聰明,
[00:03:36.000 --> 00:03:39.000]  用我哋嘅所謂common sense,
[00:03:39.000 --> 00:03:40.000]  用我哋嘅理性,
[00:03:40.000 --> 00:03:42.000]  搜集資料,
[00:03:42.000 --> 00:03:44.000]  你去買一個電話,
[00:03:44.000 --> 00:03:46.000]  你都格下價,係咪?
[00:03:46.000 --> 00:03:50.000]  你揀一個台,
[00:03:50.000 --> 00:03:53.000]  要用一個電話上一個台,
[00:03:53.000 --> 00:03:55.000]  或者你買一件衫,
[00:03:55.000 --> 00:03:57.000]  你都搜集資料㗎嘛,
[00:03:57.000 --> 00:03:58.000]  但我哋人生好多時,
[00:03:58.000 --> 00:04:01.000]  喺尋求神嘅引導上面,
[00:04:01.000 --> 00:04:04.000]  往往就用咗好多自己嘅聰明,
[00:04:04.000 --> 00:04:06.000]  然後我哋會發現,
[00:04:06.000 --> 00:04:10.000]  好多人生嘅期望,
[00:04:10.000 --> 00:04:12.000]  望即係啲嘢未到啦,
[00:04:12.000 --> 00:04:13.000]  喺前面,
[00:04:13.000 --> 00:04:15.000]  期望,
[00:04:15.000 --> 00:04:16.000]  有期望,
[00:04:16.000 --> 00:04:18.000]  就有失望,
[00:04:18.000 --> 00:04:20.000]  好多時年頭呢,
[00:04:20.000 --> 00:04:22.000]  以前好鍾意講,
[00:04:22.000 --> 00:04:25.000]  你今年有咩立志呀弟兄?
[00:04:25.000 --> 00:04:27.000]  姐妹?
[00:04:27.000 --> 00:04:29.000]  Komato?
[00:04:29.000 --> 00:04:31.000]  係咪呀?
[00:04:31.000 --> 00:04:32.000]  跟住呀,
[00:04:32.000 --> 00:04:35.000]  志偉呀,今年有咩立志呀?
[00:04:35.000 --> 00:04:37.000]  整整下,
[00:04:37.000 --> 00:04:39.000]  過咗幾年,
[00:04:39.000 --> 00:04:41.000]  你都唔再講咗咩立志呀,點解呀?
[00:04:41.000 --> 00:04:44.000]  因為立嗰啲志成日都達唔到,
[00:04:44.000 --> 00:04:47.000]  你嘅期望成日都唔得,
[00:04:47.000 --> 00:04:49.000]  期望得唔到即係啲咩呀?
[00:04:49.000 --> 00:04:50.000]  失望呀,
[00:04:50.000 --> 00:04:51.000]  所以啲人話,
[00:04:51.000 --> 00:04:54.000]  唔好失望最好嘅方法就係咩呀?
[00:04:54.000 --> 00:04:56.000]  唔好期望呀,
[00:04:56.000 --> 00:04:57.000]  所以啲人話,
[00:04:57.000 --> 00:04:58.000]  多做又多錯,
[00:04:58.000 --> 00:04:59.000]  少做又少錯,
[00:04:59.000 --> 00:05:01.000]  唔做又唔錯呀,
[00:05:01.000 --> 00:05:05.000]  所以我係好鍾意,
[00:05:05.000 --> 00:05:08.000]  即係啲人問我以前你打唔打網球,
[00:05:08.000 --> 00:05:11.000]  我話我打網球從來無敵手,
[00:05:11.000 --> 00:05:13.000]  因為我從來都唔打網球,
[00:05:13.000 --> 00:05:15.000]  我未輸過,
[00:05:15.000 --> 00:05:17.000]  我話我網球未輸過㗎喎,
[00:05:17.000 --> 00:05:19.000]  咁勁?
[00:05:19.000 --> 00:05:23.000]  最近我傅嘉駿係打過一招一百四十七度嘅,
[00:05:23.000 --> 00:05:25.000]  跟住就輸咗呀,
[00:05:25.000 --> 00:05:29.000]  我打錯球有個名叫「波波小王子」,
[00:05:29.000 --> 00:05:31.000]  知唔知點解呀?
[00:05:31.000 --> 00:05:33.000]  即係「波波小」呀,
[00:05:33.000 --> 00:05:35.000]  即係打極都唔入呀,
[00:05:35.000 --> 00:05:40.000]  咁我攞個諧音叫「小王子」咁樣,
[00:05:40.000 --> 00:05:45.000]  各位姐妹,我哋越多期望呢,就越多失望,
[00:05:45.000 --> 00:05:49.000]  今日呢就係講,當你人生要尋求引導,
[00:05:49.000 --> 00:05:53.000]  特別將來嘅嘢,將來嘅嘢,
[00:05:53.000 --> 00:05:55.000]  冇人講得到俾你聽,
[00:05:55.000 --> 00:05:57.000]  你一定要尋求神嘅引導,
[00:05:57.000 --> 00:06:00.000]  但係點樣令你生命會少啲嘅失望?
[00:06:00.000 --> 00:06:03.000]  點樣可以少啲失望呢?
[00:06:03.000 --> 00:06:07.000]  點樣可以冇咁多困惑?
[00:06:07.000 --> 00:06:09.000]  我哋就從今日呢段經文,
[00:06:09.000 --> 00:06:11.000]  去睇吓當日阿布拉罕,
[00:06:11.000 --> 00:06:13.000]  神咁祝福佢,
[00:06:13.000 --> 00:06:16.000]  神話由佢七十五歲從吾耳,
[00:06:16.000 --> 00:06:18.000]  神召佢出嚟,
[00:06:18.000 --> 00:06:20.000]  神Call佢出嚟,
[00:06:20.000 --> 00:06:22.000]  到佢今日經文講到,
[00:06:22.000 --> 00:06:25.000]  佢要為佢嘅仔去娶妻,
[00:06:25.000 --> 00:06:28.000]  佢點樣經歷神呢?
[00:06:28.000 --> 00:06:31.000]  喺呢個事件裏面,我哋要學習。
[00:06:31.000 --> 00:06:35.000]  第一段,我都寫咗一個押韻句子嘅,
[00:06:35.000 --> 00:06:37.000]  我哋一齊讀。
[00:06:37.000 --> 00:06:39.000]  第一點好嗎?預備起!
[00:06:39.000 --> 00:06:44.000]  「遣子遣僕人為子娶妻,
[00:06:44.000 --> 00:06:48.000]  三大要求皆起誓。」
[00:06:48.000 --> 00:06:50.000]  呢個經文第一節就話,
[00:06:50.000 --> 00:06:54.000]  耀華神一向都祝福阿布拉罕嘅,
[00:06:54.000 --> 00:06:57.000]  連個名,神都幫佢改名,叫阿布拉罕,
[00:06:57.000 --> 00:06:59.000]  以前佢個名叫阿布蘭,
[00:06:59.000 --> 00:07:00.000]  佢做尊名嘅父,
[00:07:00.000 --> 00:07:03.000]  而家佢叫阿布拉罕,叫萬國嘅父,
[00:07:03.000 --> 00:07:07.000]  咁就終於一百歲嘅時候生咗個仔。
[00:07:07.000 --> 00:07:10.000]  個零月之前,
[00:07:10.000 --> 00:07:11.000]  我都講過,
[00:07:11.000 --> 00:07:14.000]  上帝叫以不阿布拉罕,獻以殺,
[00:07:14.000 --> 00:07:16.000]  嚟考驗佢係咪敬畏神,
[00:07:16.000 --> 00:07:18.000]  有冇為自己保留,
[00:07:18.000 --> 00:07:21.000]  即係為自己保留,
[00:07:21.000 --> 00:07:23.000]  所有都係從神而來嘅祝福,
[00:07:23.000 --> 00:07:24.000]  包括個仔,
[00:07:24.000 --> 00:07:26.000]  佢都願意擺上,
[00:07:26.000 --> 00:07:28.000]  所以神就稱讚佢。
[00:07:28.000 --> 00:07:30.000]  到今時今日,
[00:07:30.000 --> 00:07:33.000]  神俾佢個應許好清楚啦,
[00:07:33.000 --> 00:07:36.000]  佢就要為自己個仔以殺,
[00:07:36.000 --> 00:07:39.000]  去娶一個媳婦啦,
[00:07:39.000 --> 00:07:43.000]  記得以殺個香港名嘛,
[00:07:43.000 --> 00:07:44.000]  拉丁嘛,
[00:07:44.000 --> 00:07:46.000]  拉丁娶老婆啦,
[00:07:46.000 --> 00:07:48.000]  好特別㗎喎,
[00:07:48.000 --> 00:07:51.000]  阿布拉罕佢有個三個要求,
[00:07:51.000 --> 00:07:52.000]  第一,
[00:07:52.000 --> 00:07:54.000]  你讀一到九節,
[00:07:54.000 --> 00:07:57.000]  佢叫個僕人去佢嗰度,
[00:07:57.000 --> 00:08:01.000]  第一,佢話你要幫我個仔去娶老婆,
[00:08:01.000 --> 00:08:03.000]  第一,唔好喺迦蘭地娶,
[00:08:03.000 --> 00:08:04.000]  點解?
[00:08:04.000 --> 00:08:05.000]  因為迦蘭地嘅人,
[00:08:05.000 --> 00:08:09.000]  都拜佢哋嘅異邦嘅神,
[00:08:09.000 --> 00:08:10.000]  拜愛邦嘅神,
[00:08:10.000 --> 00:08:12.000]  嗰啲虛假嘅神明,
[00:08:12.000 --> 00:08:14.000]  絕對唔可以,
[00:08:14.000 --> 00:08:17.000]  因為阿布拉罕佢係敬拜耶和華上帝,
[00:08:17.000 --> 00:08:21.000]  第二,佢話唔喺迦蘭地,
[00:08:21.000 --> 00:08:23.000]  第二,第二個要求就係,
[00:08:23.000 --> 00:08:24.000]  返去佢嘅本族,
[00:08:24.000 --> 00:08:26.000]  本家喺吾爾嗰度,
[00:08:26.000 --> 00:08:28.000]  喺嗰度有佢嘅親人,
[00:08:28.000 --> 00:08:30.000]  按照啟示錄,
[00:08:30.000 --> 00:08:33.000]  前面講到羅亞嘅後裔,
[00:08:33.000 --> 00:08:35.000]  閃佢哋嘅後裔,
[00:08:35.000 --> 00:08:37.000]  一路去到阿帕蘭,
[00:08:37.000 --> 00:08:38.000]  同佢啲兄弟,
[00:08:38.000 --> 00:08:40.000]  佢爸爸他拉,
[00:08:40.000 --> 00:08:41.000]  仍然有宗族,
[00:08:41.000 --> 00:08:44.000]  係住喺米什不達美勒吾爾嗰邊,
[00:08:44.000 --> 00:08:47.000]  那赫就係佢嘅兄弟,
[00:08:47.000 --> 00:08:48.000]  佢就話,
[00:08:48.000 --> 00:08:51.000]  唔好喺迦蘭地為以撒搵太太,
[00:08:51.000 --> 00:08:55.000]  要返去佢嘅本族,本家,
[00:08:55.000 --> 00:08:58.000]  一個敬拜耶和華神嘅民族,
[00:08:58.000 --> 00:08:59.000]  去嗰度搵。
[00:08:59.000 --> 00:09:02.000]  第三個要求就係,
[00:09:02.000 --> 00:09:04.000]  嗰個「僕人」第五節就話,
[00:09:04.000 --> 00:09:08.000]  如果個女子唔肯跟我返嚟,
[00:09:08.000 --> 00:09:11.000]  咁係咪要我帶以撒返去呢?
[00:09:11.000 --> 00:09:12.000]  第三個要求就係,
[00:09:12.000 --> 00:09:14.000]  唔好帶以撒返去,
[00:09:14.000 --> 00:09:16.000]  點解呢?我哋讀一讀第七節,
[00:09:16.000 --> 00:09:18.000]  阿帕蘭回答呢個問題第七節,
[00:09:18.000 --> 00:09:21.000]  預備起,耶和華。
[00:09:26.000 --> 00:09:29.000]  對我說話,為我提神說,
[00:09:29.000 --> 00:09:32.000]  我要將這地賜給你的後裔,
[00:09:32.000 --> 00:09:35.000]  他要他以賜,他要他以賜,
[00:09:35.000 --> 00:09:38.000]  你就可以從那裏為我而出。
[00:09:38.000 --> 00:09:40.000]  係啦,呢句好重要,
[00:09:40.000 --> 00:09:43.000]  大家留意,點解唔可以帶以撒出去呢?
[00:09:43.000 --> 00:09:48.000]  佢話因為神召佢阿帕蘭離開佢嘅本族本家,
[00:09:48.000 --> 00:09:51.000]  嚟到呢個地方迦蘭地,
[00:09:51.000 --> 00:09:54.000]  要將呢個地賜給佢嘅後裔,
[00:09:54.000 --> 00:09:55.000]  即係以撒。
[00:09:55.000 --> 00:09:57.000]  所以,阿帕蘭個領袖,
[00:09:57.000 --> 00:09:58.000]  神俾佢嘅應許就係,
[00:09:58.000 --> 00:10:00.000]  以撒唔好離開呢個地方,
[00:10:00.000 --> 00:10:04.000]  佢自己同以撒都唔好離開呢個地方,
[00:10:04.000 --> 00:10:07.000]  呢個地方就係神俾佢應許之地,
[00:10:07.000 --> 00:10:11.000]  連佢嘅太太撒拉死咗之後,
[00:10:11.000 --> 00:10:15.000]  都葬喺呢個迦蘭地。
[00:10:15.000 --> 00:10:18.000]  唔好帶以撒返去,
[00:10:18.000 --> 00:10:20.000]  但係佢就話,
[00:10:20.000 --> 00:10:27.000]  使我的使者會點呀?會喺佢僕人嘅前面帶領佢。
[00:10:27.000 --> 00:10:29.000]  所以佢話基於神嘅應許,
[00:10:29.000 --> 00:10:34.000]  阿帕蘭罕就叫佢僕人堅持呢三大原則,
[00:10:34.000 --> 00:10:35.000]  唔好喺迦蘭地搵,
[00:10:35.000 --> 00:10:37.000]  要返去本族嗰度搵,
[00:10:37.000 --> 00:10:41.000]  亦都唔好帶以撒離開本地。
[00:10:41.000 --> 00:10:47.000]  然後阿帕蘭,阿帕蘭罕仲叫僕人擺隻手去佢嘅大腿下面,
[00:10:47.000 --> 00:10:50.000]  去為佢,要叫佢起誓,
[00:10:50.000 --> 00:10:54.000]  起誓要遵守呢三大原則。
[00:10:54.000 --> 00:10:56.000]  你有冇試過呢,
[00:10:56.000 --> 00:10:57.000]  即係不如你借錢俾人啦,
[00:10:57.000 --> 00:10:59.000]  譬如我借你五百蚊呢,
[00:10:59.000 --> 00:11:02.000]  咁你叫阿全擺隻手去我大腿下面,
[00:11:02.000 --> 00:11:04.000]  發誓還錢!
[00:11:04.000 --> 00:11:07.000]  今年之內!
[00:11:07.000 --> 00:11:08.000]  冇呀!
[00:11:08.000 --> 00:11:12.000]  呢個風俗好特別,
[00:11:12.000 --> 00:11:14.000]  點解要擺喺大腿底下呢?
[00:11:14.000 --> 00:11:16.000]  有唔同嘅解釋,
[00:11:16.000 --> 00:11:19.000]  但係最重要嘅意思就係,
[00:11:19.000 --> 00:11:22.000]  阿帕蘭罕好慎重,
[00:11:22.000 --> 00:11:26.000]  因為佢唯一,唯一嘅後裔,
[00:11:26.000 --> 00:11:28.000]  撒拉死咗啦,
[00:11:28.000 --> 00:11:30.000]  佢仲可唔可以有第二個呀?
[00:11:30.000 --> 00:11:32.000]  冇呀!因為神話得好清楚,
[00:11:32.000 --> 00:11:35.000]  只係阿帕蘭罕同撒拉,
[00:11:35.000 --> 00:11:37.000]  佢兩個生嘅後裔,
[00:11:37.000 --> 00:11:40.000]  所以係獨一無二。
[00:11:40.000 --> 00:11:43.000]  我哋香港人唔叫呢個做伊勢丹呀,
[00:11:43.000 --> 00:11:45.000]  得一粒嘅啫。
[00:11:45.000 --> 00:11:48.000]  呢個勢係單一個,
[00:11:48.000 --> 00:11:50.000]  以撒,唔會有第二個。
[00:11:50.000 --> 00:11:52.000]  所以呢,唔能夠冒任何風險,
[00:11:52.000 --> 00:11:54.000]  亦都唔能夠帶佢離開本地,
[00:11:54.000 --> 00:11:59.000]  仲要幫佢娶一個敬畏耶和華雙神嘅一個女仔,
[00:11:59.000 --> 00:12:02.000]  做以撒嘅妻子。
[00:12:02.000 --> 00:12:05.000]  所以佢要呢個僕人起誓。
[00:12:05.000 --> 00:12:07.000]  阿帕蘭罕點樣咁做呢?
[00:12:07.000 --> 00:12:10.000]  佢最重要就係頭先第七節嘅話,
[00:12:10.000 --> 00:12:12.000]  因為神喺佢七十五歲嘅時候,
[00:12:12.000 --> 00:12:14.000]  召佢出吾爾,
[00:12:14.000 --> 00:12:16.000]  一路長途跋涉,
[00:12:16.000 --> 00:12:19.000]  嚟到呢個迦南地。
[00:12:19.000 --> 00:12:23.000]  雖然遇過饑荒,落過埃及,
[00:12:23.000 --> 00:12:26.000]  但係神始終帶領阿帕蘭罕,
[00:12:26.000 --> 00:12:29.000]  留喺迦南呢個地方。
[00:12:29.000 --> 00:12:31.000]  阿帕蘭罕好清楚,
[00:12:31.000 --> 00:12:32.000]  好清楚,
[00:12:32.000 --> 00:12:35.000]  係神叫佢留喺迦南地。
[00:12:35.000 --> 00:12:37.000]  而更加清楚,
[00:12:37.000 --> 00:12:39.000]  就係呢個仔,以撒,
[00:12:39.000 --> 00:12:41.000]  唔係因為人嘅緣故,
[00:12:41.000 --> 00:12:43.000]  完全因為係神嘅應許,
[00:12:43.000 --> 00:12:45.000]  無人可以一百歲,
[00:12:45.000 --> 00:12:48.000]  同一個九十歲嘅太太,
[00:12:48.000 --> 00:12:50.000]  生育到子女。
[00:12:50.000 --> 00:12:53.000]  只有呢一個,絕對絕對,
[00:12:53.000 --> 00:12:54.000]  無第二個解釋,
[00:12:54.000 --> 00:12:55.000]  就係一個神跡,
[00:12:55.000 --> 00:12:57.000]  以撒就係神俾佢嘅兒女,
[00:12:57.000 --> 00:12:59.000]  俾佢後裔。
[00:12:59.000 --> 00:13:00.000]  因為咁,
[00:13:00.000 --> 00:13:03.000]  阿帕蘭罕佢相信神嘅應許。
[00:13:03.000 --> 00:13:05.000]  所以,第一點嗰度講,
[00:13:05.000 --> 00:13:07.000]  阿帕蘭罕嘅生活,
[00:13:07.000 --> 00:13:09.000]  就係活喺神嘅應許下面,
[00:13:09.000 --> 00:13:11.000]  活喺神嘅應許下面,
[00:13:11.000 --> 00:13:13.000]  同埋人頂姐妹。
[00:13:13.000 --> 00:13:15.000]  今日,阿帕蘭罕就係神應許佢,
[00:13:15.000 --> 00:13:18.000]  有後裔,同埋有呢個地方。
[00:13:18.000 --> 00:13:21.000]  將來呢個後裔要生養眾多,
[00:13:21.000 --> 00:13:25.000]  將來佢嘅後裔要成為一個大國。
[00:13:25.000 --> 00:13:27.000]  因為阿帕蘭罕會成為,
[00:13:27.000 --> 00:13:28.000]  擁有大名,
[00:13:28.000 --> 00:13:30.000]  佢又會將大嘅祝福,
[00:13:30.000 --> 00:13:32.000]  帶畀全世界。
[00:13:32.000 --> 00:13:36.000]  萬國要因阿帕蘭罕嘅後裔得福。
[00:13:36.000 --> 00:13:38.000]  從阿帕蘭罕要出嚟一個君王,
[00:13:38.000 --> 00:13:40.000]  出嚟一個角度。
[00:13:40.000 --> 00:13:43.000]  阿帕蘭罕知道呢樣嘢,
[00:13:43.000 --> 00:13:45.000]  呢塊地,神應許佢,
[00:13:45.000 --> 00:13:48.000]  幾百年之後,會賜畀佢嘅後人。
[00:13:48.000 --> 00:13:51.000]  佢活喺神嘅應許下面。
[00:13:51.000 --> 00:13:53.000]  今日讀第一段,
[00:13:53.000 --> 00:13:56.000]  「唔知道你,唔知道你,
[00:13:56.000 --> 00:13:59.000]  知唔知神今日對我哋教會嘅應許係咩呢?」
[00:13:59.000 --> 00:14:01.000]  今日佢宣召經文,
[00:14:01.000 --> 00:14:03.000]  佢喺前詩二章九節嘅話,
[00:14:03.000 --> 00:14:05.000]  「唯有你哋,即係我哋,
[00:14:05.000 --> 00:14:07.000]  係神揀選嘅族類,
[00:14:07.000 --> 00:14:10.000]  係有君尊嘅智商,係屬神嘅子民,
[00:14:10.000 --> 00:14:13.000]  係聖潔嘅角度,係屬神嘅子民。」
[00:14:13.000 --> 00:14:14.000]  叫我哋做咩呀?
[00:14:14.000 --> 00:14:17.000]  就係要去見證,宣揚嗰個
[00:14:17.000 --> 00:14:21.000]  叫我哋出「黑暗入奇妙光明者」嘅美德。
[00:14:21.000 --> 00:14:23.000]  宣揚耶穌基督嘅美德。
[00:14:23.000 --> 00:14:25.000]  咁神應許我哋,
[00:14:25.000 --> 00:14:28.000]  只要我哋去拾淺大善明,
[00:14:28.000 --> 00:14:30.000]  佢要與我哋同在,
[00:14:30.000 --> 00:14:32.000]  直到呢個世代嘅末了。
[00:14:32.000 --> 00:14:34.000]  神要與我哋同在,
[00:14:34.000 --> 00:14:37.000]  神應許我哋,大鼎姐妹,
[00:14:37.000 --> 00:14:40.000]  今日我哋有冇活喺神嘅應許下面?
[00:14:40.000 --> 00:14:42.000]  今日教會,
[00:14:42.000 --> 00:14:45.000]  今日神嘅教會有冇活喺神嘅應許下面?
[00:14:45.000 --> 00:14:49.000]  今日我哋行事為人,
[00:14:49.000 --> 00:14:51.000]  係咪活喺神嘅應許下面?
[00:14:51.000 --> 00:14:54.000]  今日我哋領略神嘅應許係啲咩?
[00:14:54.000 --> 00:14:57.000]  神講得好清楚,
[00:14:57.000 --> 00:14:59.000]  如果我哋犯罪,
[00:14:59.000 --> 00:15:01.000]  有後果。
[00:15:01.000 --> 00:15:05.000]  當然耶穌基督已經幫我哋承擔晒所有罪惡,
[00:15:05.000 --> 00:15:07.000]  所有個罪。
[00:15:07.000 --> 00:15:09.000]  我哋唔再需要用我哋嘅罪,
[00:15:09.000 --> 00:15:11.000]  去付出啲乜嘢。
[00:15:11.000 --> 00:15:12.000]  但聖經講,
[00:15:12.000 --> 00:15:14.000]  今日如果我哋犯罪,
[00:15:14.000 --> 00:15:16.000]  我哋又浪費咗光陰,
[00:15:16.000 --> 00:15:18.000]  浪費咗生命。
[00:15:18.000 --> 00:15:21.000]  我哋嘅生命,本來,
[00:15:21.000 --> 00:15:23.000]  我哋嘅時光,
[00:15:23.000 --> 00:15:25.000]  我哋嘅能力,
[00:15:25.000 --> 00:15:27.000]  我哋嘅生命,
[00:15:27.000 --> 00:15:32.000]  應該用喺正面神喜悅嘅事上面。
[00:15:32.000 --> 00:15:33.000]  因為咁樣,
[00:15:33.000 --> 00:15:36.000]  我哋失去咗生命好多個賞賜。
[00:15:36.000 --> 00:15:38.000]  所以耶穌嘅話,
[00:15:38.000 --> 00:15:41.000]  你要拿住自己生命嘅,
[00:15:41.000 --> 00:15:43.000]  就會喪掉生命。
[00:15:43.000 --> 00:15:47.000]  經濟學上面有一個叫機會成本,
[00:15:47.000 --> 00:15:50.000]  你犯罪嗰啲力量嗰啲生命,
[00:15:50.000 --> 00:15:52.000]  你用咗喺呢度,
[00:15:52.000 --> 00:15:56.000]  你就會失去咗得到神嘅獎賞。
[00:15:56.000 --> 00:15:58.000]  你生命有好多虧損,
[00:15:58.000 --> 00:15:59.000]  所以聖經話,
[00:15:59.000 --> 00:16:02.000]  縱然一個犯罪嘅基督徒,
[00:16:02.000 --> 00:16:05.000]  一個有犯罪嘅基督徒,
[00:16:05.000 --> 00:16:07.000]  佢得救呢,
[00:16:07.000 --> 00:16:09.000]  佢好似從火裏面經過一樣,
[00:16:09.000 --> 00:16:11.000]  佢嘅生命呢,
[00:16:11.000 --> 00:16:14.000]  係得唔到啲乜嘢。
[00:16:14.000 --> 00:16:21.000]  失去生命嘅賞賜,
[00:16:21.000 --> 00:16:23.000]  失去生命嘅賞賜,
[00:16:23.000 --> 00:16:24.000]  弟兄姊妹,
[00:16:24.000 --> 00:16:27.000]  你有冇活喺神嘅應許下面,
[00:16:27.000 --> 00:16:31.000]  淨係你連神嘅應許係乜嘢都唔知道呢?
[00:16:31.000 --> 00:16:34.000]  咁你應該自己讀聖經,
[00:16:34.000 --> 00:16:35.000]  明白神嘅應許,
[00:16:35.000 --> 00:16:36.000]  因為呢度聖經講,
[00:16:36.000 --> 00:16:38.000]  神應許阿巴罕,
[00:16:38.000 --> 00:16:40.000]  就係佢嘅後裔,
[00:16:40.000 --> 00:16:43.000]  要叫曼谷德福,
[00:16:43.000 --> 00:16:46.000]  佢要喺呢個地上建立一個國度,
[00:16:46.000 --> 00:16:48.000]  要等一啲時間,
