
[00:00:00.000 --> 00:00:04.360]  我們會繼續講到鐵撒羅尼加前書
[00:16:26.920 --> 00:16:32.000]  我們又怎樣來過聖潔的生活呢?
[00:16:32.000 --> 00:16:36.520]  願意追求聖潔
[00:16:36.520 --> 00:16:43.080]  成為我們一個的目標
[00:16:43.080 --> 00:16:45.440]  在這一節的經文裡
[00:16:45.440 --> 00:16:47.240]  同樣都是說到
[00:16:47.240 --> 00:16:48.920]  末世的盼望
[00:16:48.920 --> 00:16:50.480]  或者終末的時候
[00:16:50.480 --> 00:16:53.360]  或者說主耶穌會再來的
[00:16:53.360 --> 00:16:56.200]  在我們主耶穌基督降臨的時候
[00:16:56.200 --> 00:16:58.720]  或者三章十三節說到
[00:16:58.720 --> 00:17:02.960]  當我們主耶穌和他眾聖徒來的時候
[00:17:02.960 --> 00:17:04.400]  當主再來的時候
[00:17:04.400 --> 00:17:08.840]  完全成聖,得榮耀
[00:17:08.840 --> 00:17:11.680]  你會不會覺得
[00:17:11.680 --> 00:17:13.920]  如果我們今天沒有盼望
[00:17:13.920 --> 00:17:18.520]  我們的生命,我們的生活會怎樣呢?
[00:17:18.520 --> 00:17:21.160]  如果我們沒有盼望
[00:17:21.160 --> 00:17:24.000]  或者沒有盼望的信心
[00:17:24.000 --> 00:17:27.320]  就好像一輛車
[00:17:27.320 --> 00:17:28.840]  沒有油
[00:17:28.840 --> 00:17:31.840]  一輛車沒有油會怎樣呢?
[00:17:31.840 --> 00:17:35.000]  行不了的了
[00:17:35.000 --> 00:17:38.560]  盼望就好像望遠鏡
[00:17:38.560 --> 00:17:43.240]  它讓信徒超越現今的視線
[00:17:43.240 --> 00:17:48.400]  看到將來的應許和得勝
[00:17:48.400 --> 00:17:50.560]  保羅的末世神學
[00:17:50.560 --> 00:17:53.520]  勸勉貼撒羅尼加人
[00:17:53.520 --> 00:17:57.520]  以信接納困苦
[00:17:57.520 --> 00:18:01.840]  以望過聖潔的生活
[00:18:01.840 --> 00:18:08.400]  以愛去建立群體的能力和身份
[00:18:08.400 --> 00:18:13.480]  弟兄姊妹,末日的終點不是完結的
[00:18:13.480 --> 00:18:16.720]  而是新的開始
[00:18:16.720 --> 00:18:18.320]  有目標的
[00:18:18.320 --> 00:18:20.360]  末日的盼望訊息
[00:18:20.360 --> 00:18:23.400]  是要現今的人知道
[00:18:23.400 --> 00:18:28.320]  懂得以信、望、愛去活出
[00:18:28.320 --> 00:18:31.080]  有先知眼界的現實生命
[00:18:31.080 --> 00:18:33.400]  我們要戴另一副眼鏡
[00:18:33.400 --> 00:18:36.320]  我們要戴一副有盼望的眼鏡
[00:18:36.320 --> 00:18:40.040]  有一份有先知感的眼界
[00:18:40.040 --> 00:18:43.200]  是超越現在的一個眼鏡
[00:18:43.200 --> 00:18:47.200]  因為那個末世的盼望是真實的
[00:18:47.200 --> 00:18:50.280]  它教導信徒以現實的盼望
[00:18:50.280 --> 00:18:57.760]  和負責任的倫理面對當時的時勢
[00:18:57.760 --> 00:19:00.560]  在過往的講壇裏
[00:19:00.560 --> 00:19:04.200]  無論梁牧師、方牧師或其他牧者
[00:19:04.200 --> 00:19:06.040]  我們一直在說
[00:19:06.040 --> 00:19:08.000]  「貼撒羅尼加前書」的時候
[00:19:08.000 --> 00:19:10.560]  不是說我們要彼此勸慰
[00:19:10.560 --> 00:19:13.480]  互相建立敬重勞苦的人
[00:19:13.480 --> 00:19:15.040]  勉勵灰心的人
[00:19:15.040 --> 00:19:16.280]  輔助軟弱的人
[00:19:16.280 --> 00:19:17.720]  向眾人忍耐
[00:19:17.720 --> 00:19:19.960]  追求良善嗎?
[00:19:19.960 --> 00:19:23.320]  基本上保羅要求我們每一位的弟兄姊妹
[00:19:23.320 --> 00:19:25.800]  要求當時的信徒
[00:19:25.800 --> 00:19:29.560]  以信、望、愛
[00:19:29.560 --> 00:19:34.240]  彼此的來激勵共存
[00:19:34.240 --> 00:19:37.400]  在困苦裏面要忍耐
[00:19:37.400 --> 00:19:39.760]  容易嗎?
[00:19:39.760 --> 00:19:42.800]  大家都搖頭
[00:19:42.800 --> 00:19:44.000]  不容易的
[00:19:44.000 --> 00:19:47.040]  所以有很多困境裏面的信徒都想放棄
[00:19:47.040 --> 00:19:49.840]  但是保羅說甚麼?
[00:19:49.840 --> 00:19:54.480]  「保羅說:那照你們的本事信實的
[00:19:54.480 --> 00:19:58.800]  他必成就者事」
[00:19:58.800 --> 00:19:59.640]  是難的
[00:19:59.640 --> 00:20:01.600]  是不容易的
[00:20:01.600 --> 00:20:02.880]  但是
[00:20:02.880 --> 00:20:04.840]  是因為神在
[00:20:04.840 --> 00:20:06.400]  我們所相信的那位神
[00:20:06.400 --> 00:20:09.480]  是信實的神
[00:20:09.480 --> 00:20:12.160]  我們一起讀這幾次的經文
[00:20:12.160 --> 00:20:15.720]  「神非人必不自說放
[00:20:15.720 --> 00:20:19.640]  也非人子必不自後悔
[00:20:19.640 --> 00:20:22.920]  他說了豈不照著做呢?
[00:20:22.920 --> 00:20:26.560]  他發了言豈不實現呢?
[00:20:26.560 --> 00:20:31.400]  我深信那在你們心裡動了善功的
[00:20:31.400 --> 00:20:33.760]  必成全者功
[00:20:33.760 --> 00:20:37.680]  直到耶穌基督的日子」
[00:20:37.680 --> 00:20:38.720]  神是信實的
[00:20:38.720 --> 00:20:40.680]  祂不只是說
[00:20:40.680 --> 00:20:43.200]  不只是說話枯燥
[00:20:43.200 --> 00:20:44.760]  祂不是大隻講
[00:20:44.760 --> 00:20:46.720]  祂更加會做事
[00:20:46.720 --> 00:20:47.960]  祂是工作者
[00:20:47.960 --> 00:20:49.880]  祂會做的 祂會照做
[00:20:49.880 --> 00:20:51.680]  祂會實現
[00:20:51.680 --> 00:20:53.120]  保羅說
[00:20:53.120 --> 00:20:59.080]  「信靠主的必能得勝有餘」
[00:20:59.080 --> 00:21:00.440]  神如果幫助我們
[00:21:00.440 --> 00:21:03.200]  誰能夠抵擋我們?
