
[00:00:00.000 --> 00:00:09.000]  我今日要同大家講嘅題目係不要論斷人
[00:04:31.000 --> 00:04:36.000]  主耶穌佢喺約翰福音七章廿四節嗰度佢話
[00:04:36.000 --> 00:04:40.000]  不可按外貌判定是非
[00:04:40.000 --> 00:04:43.000]  總要公平斷定是非
[00:04:43.000 --> 00:04:46.000]  呢度講咗兩樣嘢
[00:04:46.000 --> 00:04:53.000]  有意思係講話我哋其實有責任要判斷是非
[00:04:53.000 --> 00:04:55.000]  不過佢提醒我哋
[00:04:55.000 --> 00:05:00.000]  我哋唔好按外表嘅一啲膚淺嘅證據
[00:05:00.000 --> 00:05:03.000]  或者所謂一面之詞片面嘅嘢
[00:05:03.000 --> 00:05:07.000]  就以為作準就可以作判斷
[00:05:07.000 --> 00:05:09.000]  咁好容易會搞錯
[00:05:11.000 --> 00:05:14.000]  佢要我哋要公平去處理
[00:05:14.000 --> 00:05:17.000]  點樣為之公平呢
[00:05:17.000 --> 00:05:19.000]  好簡單
[00:05:19.000 --> 00:05:22.000]  起碼要去問一問當事人解釋一下
[00:05:22.000 --> 00:05:24.000]  唔好就咁聽咗就以為係
[00:05:24.000 --> 00:05:25.000]  俾人有得解釋
[00:05:25.000 --> 00:05:29.000]  如果係處理雙方嘅糾紛就更加需要
[00:05:29.000 --> 00:05:33.000]  聽曬雙方所講嘅嘢先
[00:05:33.000 --> 00:05:37.000]  一面之詞好多時係唔準確
[00:05:37.000 --> 00:05:39.000]  呢個我相信大家都有經驗
[00:05:39.000 --> 00:05:40.000]  我都好有經驗
[00:05:40.000 --> 00:05:43.000]  當一處理雙方嘅問題嘅時候發覺
[00:05:43.000 --> 00:05:46.000]  雙方都好似好有利
[00:05:46.000 --> 00:05:48.000]  雙方都好似好唔有利
[00:05:48.000 --> 00:05:49.000]  好唔合理
[00:05:49.000 --> 00:05:52.000]  有時你都唔知邊個啱邊個唔啱
[00:05:52.000 --> 00:05:58.000]  保羅亦都教導我哋信徒
[00:05:58.000 --> 00:06:02.000]  係需要有判斷是非對錯嘅呢一個責任
[00:06:02.000 --> 00:06:05.000]  譬如就喺哥林多前書六章第二節嗰度
[00:06:05.000 --> 00:06:06.000]  佢話
[00:06:06.000 --> 00:06:09.000]  豈不知信徒要審判世界嗎
[00:06:09.000 --> 00:06:12.000]  意思即係話我哋基督徒係有責任
[00:06:12.000 --> 00:06:14.000]  嚟去判別
[00:06:14.000 --> 00:06:18.000]  而家時下嘅一啲傷風敗俗
[00:06:18.000 --> 00:06:21.000]  或者一啲唔好嘅一啲嘅習慣
[00:06:21.000 --> 00:06:26.000]  我哋咁樣做唔單止有責任去警告人
[00:06:26.000 --> 00:06:29.000]  其實係亦都讓自己小心
[00:06:29.000 --> 00:06:32.000]  唔好去跟從以至犯罪都唔知
[00:06:32.000 --> 00:06:35.000]  第五節
[00:06:35.000 --> 00:06:41.000]  難道你哋中間冇一個智慧人能審斷弟兄的事嗎
[00:06:41.000 --> 00:06:43.000]  呢度亦都好清楚係表明
[00:06:43.000 --> 00:06:46.000]  即係話我哋喺教會裏面
[00:06:46.000 --> 00:06:53.000]  我哋係有責任去處理弟兄姊妹之間嘅一啲問題
[00:06:53.000 --> 00:07:00.000]  但係我哋需要亦都有智慧嚟去判斷
[00:07:03.000 --> 00:07:05.000]  我睇返嚟呢度
[00:07:05.000 --> 00:07:09.000]  馬太福音七章呢度
[00:07:09.000 --> 00:07:14.000]  佢話耶穌喺呢度所講嘅不要論斷究竟係咩意思呢
[00:07:14.000 --> 00:07:20.000]  根據後面幾節經文嘅解釋
[00:07:20.000 --> 00:07:22.000]  或者其他經文嘅解釋
[00:07:22.000 --> 00:07:25.000]  我自己就好認為
[00:07:25.000 --> 00:07:30.000]  主耶穌喺呢度所講嘅不要論斷
[00:07:30.000 --> 00:07:35.000]  佢唔係絕對禁止我哋去論斷
[00:07:35.000 --> 00:07:41.000]  佢係針對我哋去論斷或者批評嗰個態度
[00:07:41.000 --> 00:07:44.000]  唔單止態度
[00:07:44.000 --> 00:07:46.000]  仲有我哋嘅動機
[00:07:46.000 --> 00:07:48.000]  時間
[00:07:48.000 --> 00:07:49.000]  場合
[00:07:49.000 --> 00:07:51.000]  睇下係唔係適合
[00:07:51.000 --> 00:07:55.000]  佢叫我哋應該有分辨能力
[00:07:55.000 --> 00:07:59.000]  係分辨係唔係適合嘅時間場合
[00:08:00.000 --> 00:08:06.000]  咁我哋先至好去講出一啲合理嘅批評
[00:08:06.000 --> 00:08:16.000]  好多人都會話畀我哋聽
[00:08:16.000 --> 00:08:20.000]  即使係合理嘅批評好多時都唔容易講
[00:08:20.000 --> 00:08:23.000]  因為對方唔容易會接受
[00:08:28.000 --> 00:08:33.000]  如果我哋唔適當嘅時候去講一啲
[00:08:33.000 --> 00:08:37.000]  自己諗住係善意批評嘅說話又點呢?
[00:08:37.000 --> 00:08:39.000]  都一樣係唔掂
[00:08:39.000 --> 00:08:43.000]  好多時都會令到關係破裂
[00:08:43.000 --> 00:08:48.000]  論斷呢一個字喺聖經裏面
[00:08:48.000 --> 00:08:53.000]  其實係有好廣闊嘅意思
[00:08:53.000 --> 00:08:59.000]  呢個字最基本嘅意思就係分辨
[00:08:59.000 --> 00:09:03.000]  英文係to make a distinction
[00:09:03.000 --> 00:09:05.000]  咁分辨咩呢?
[00:09:05.000 --> 00:09:11.000]  當然係指分辨是非對錯
[00:09:11.000 --> 00:09:13.000]  咁樣喺唔同嘅場合
[00:09:13.000 --> 00:09:17.000]  當我哋用唔同嘅態度或者係目的嘅時候
[00:09:17.000 --> 00:09:21.000]  咁你論斷呢個字就會變成好多其他嘅字
[00:09:21.000 --> 00:09:25.000]  分辨呢個通常係較為好嘅意思
[00:09:25.000 --> 00:09:28.000]  可以係批評
[00:09:28.000 --> 00:09:31.000]  專係找人哋嘅毛病
[00:09:31.000 --> 00:09:34.000]  指責呢啲多數係負面嘅嘢
[00:09:34.000 --> 00:09:38.000]  另外就係判斷
[00:09:38.000 --> 00:09:41.000]  或者法庭裏面嘅審訊
[00:09:41.000 --> 00:09:44.000]  同埋審判
[00:09:44.000 --> 00:09:46.000]  法庭係審訊
[00:09:46.000 --> 00:09:50.000]  審判只有神先至有權同埋有能力去審判
[00:09:52.000 --> 00:09:55.000]  咁我認為呢一度
[00:09:55.000 --> 00:09:58.000]  而家經文所講嘅不要論斷呢
[00:09:58.000 --> 00:10:00.000]  主要係指
[00:10:00.000 --> 00:10:03.000]  叫我哋唔好隨便去批評
[00:10:03.000 --> 00:10:05.000]  唔好隨意咁去
[00:10:05.000 --> 00:10:07.000]  專係搵人哋嘅毛病
[00:10:07.000 --> 00:10:11.000]  唔好隨便去指責人哋
[00:10:11.000 --> 00:10:14.000]  你諗下
[00:10:14.000 --> 00:10:17.000]  如果我哋常常喺背後去論斷人
[00:10:17.000 --> 00:10:18.000]  批評人
[00:10:18.000 --> 00:10:22.000]  又如果我哋所論斷嘅嘢係唔真實嘅
[00:10:22.000 --> 00:10:25.000]  或者係唔準確嘅
[00:10:25.000 --> 00:10:28.000]  或者係唔公正嘅
[00:10:28.000 --> 00:10:32.000]  咁樣我哋起唔係喺背後去毀謗
[00:10:32.000 --> 00:10:36.000]  即係去毀謗同埋甚至係誹謗呢
[00:10:36.000 --> 00:10:45.000]  所以我哋諗呀即係你諗下如果
[00:10:45.000 --> 00:10:48.000]  真係要好小心係咪
[00:10:48.000 --> 00:10:52.000]  真係千祈唔好去論斷人
[00:10:52.000 --> 00:10:58.000]  咁另一方面
[00:10:58.000 --> 00:11:01.000]  我哋又可唔可以話
[00:11:01.000 --> 00:11:03.000]  我哋唔喺背後去論斷嘅時候
[00:11:03.000 --> 00:11:06.000]  咁我真係有啲嘢要教佢嘅
[00:11:06.000 --> 00:11:07.000]  咁點啦
[00:11:07.000 --> 00:11:10.000]  咁可唔可以直接走到嗰個人面前去
[00:11:10.000 --> 00:11:13.000]  善意咁去批評佢呢
[00:11:16.000 --> 00:11:19.000]  得唔得呀
[00:11:19.000 --> 00:11:22.000]  RT Candle 佢
[00:11:22.000 --> 00:11:25.000]  佢有好好嘅
[00:11:25.000 --> 00:11:29.000]  去定義呢個論斷嘅意思呀
[00:11:29.000 --> 00:11:32.000]  佢話咩叫做論斷呢
[00:11:32.000 --> 00:11:35.000]  就係
[00:11:35.000 --> 00:11:38.000]  Uncalled for criticism
[00:11:38.000 --> 00:11:42.000]  即係冇人邀請你去批評你走去批評
[00:11:42.000 --> 00:11:45.000]  冇人問你意見你走去畀意見
[00:11:45.000 --> 00:11:47.000]  咁當然有時
[00:11:47.000 --> 00:11:50.000]  有啲嘢嘅意見係你可以主動去提議嘅
[00:11:50.000 --> 00:11:52.000]  但意思係批評式嘅意見
[00:11:52.000 --> 00:11:55.000]  冇人邀請你最好唔好講
[00:11:55.000 --> 00:12:03.000]  所以就算你夠膽咁樣去做呢
[00:12:03.000 --> 00:12:06.000]  我勸你都唔好咁樣做
[00:12:06.000 --> 00:12:09.000]  張百思佢講得好好佢話啦
[00:12:09.000 --> 00:12:14.000]  因為神呢冇畀到我哋有足夠嘅能力呢
[00:12:14.000 --> 00:12:17.000]  去判斷人哋嘅問題
[00:12:17.000 --> 00:12:20.000]  所以我哋好啲唔好做
[00:12:20.000 --> 00:12:25.000]  咁點為之有好嘅判斷力呢
[00:12:25.000 --> 00:12:27.000]  有人就咁話
[00:12:27.000 --> 00:12:29.000]  佢話就係點呢點為之判斷力呢
[00:12:29.000 --> 00:12:32.000]  就係留返一啲說話唔好講
[00:12:32.000 --> 00:12:35.000]  咪好有智慧呀
[00:12:35.000 --> 00:12:37.000]  留返啲咩說話唔好講呀
[00:12:37.000 --> 00:12:40.000]  留返一啲批評嘅說話唔好講
[00:12:40.000 --> 00:12:42.000]  你就包你有著數
[00:12:42.000 --> 00:12:51.000]  我哋自己可以諗下
[00:12:51.000 --> 00:12:58.000]  我哋都唔鍾意聽到人哋係批評我哋嘅說話
[00:12:58.000 --> 00:13:04.000]  因為好多時批評論斷嘅說話都會係
[00:13:04.000 --> 00:13:08.000]  好唔友善好冇禮貌或者係呢
[00:13:08.000 --> 00:13:11.000]  即係嗰個語氣係好差
[00:13:11.000 --> 00:13:20.000]  有人真係咁問嘅話
[00:13:20.000 --> 00:13:23.000]  咁真係善意嘅批評可唔可以呢
[00:13:23.000 --> 00:13:27.000]  咁另外有人就回應話
[00:13:27.000 --> 00:13:32.000]  如果你嘅善意批評係真係都係針對某個人嘅時候呢
[00:13:33.000 --> 00:13:35.000]  我估你都係唔使啦慳返啦
[00:13:35.000 --> 00:13:38.000]  因為唔會有人鍾意畀人批評
[00:13:38.000 --> 00:13:46.000]  建設性嘅批評亦都會變成係毀壞性嘅說話
[00:13:46.000 --> 00:13:50.000]  英文佢哋話
[00:13:50.000 --> 00:13:54.000]  Even constructive criticism is destructive
[00:13:54.000 --> 00:13:58.000]  大家唔知有冇咁嘅經驗呀
[00:13:58.000 --> 00:14:01.000]  希望你冇咁嘅經驗呀
[00:14:02.000 --> 00:14:04.000]  或者你已經學到呢個經驗
[00:14:04.000 --> 00:14:09.000]  所以凡係批評論斷嘅說話啦都係少講為妙
[00:14:09.000 --> 00:14:12.000]  唔講就最好呀
[00:14:12.000 --> 00:14:23.000]  我哋再睇睇返馬太福音七章第二節
[00:14:23.000 --> 00:14:28.000]  因為你哋怎樣論斷人也必怎樣被論斷
[00:14:28.000 --> 00:14:33.000]  你哋用乜嘢良器良給人也必用乜嘢良器良給你哋
[00:14:33.000 --> 00:14:39.000]  呢句說話唔係話呢如果我哋對人哋放寬一啲
[00:14:39.000 --> 00:14:41.000]  放過人哋嘅過失
[00:14:41.000 --> 00:14:45.000]  咁呢人哋或者神呢就將來會放寬我哋
[00:14:45.000 --> 00:14:47.000]  會放過我哋同樣嘅過失
[00:14:47.000 --> 00:14:50.000]  唔係咁嘅意思呀
[00:14:50.000 --> 00:14:52.000]  唔係咁樣去交換呀
[00:14:56.000 --> 00:14:59.000]  亦都唔係話我就唔話你有罪
[00:14:59.000 --> 00:15:01.000]  咁你就唔好話我有罪
[00:15:01.000 --> 00:15:03.000]  時下好興係咁嘅
[00:15:03.000 --> 00:15:04.000]  而家好興嘅
[00:15:04.000 --> 00:15:05.000]  唔好話人有罪
[00:15:05.000 --> 00:15:06.000]  個人喜好啫
[00:15:06.000 --> 00:15:12.000]  但聖經唔係咁樣講
[00:15:12.000 --> 00:15:19.000]  我對呢一節聖經嘅理解呢就係話
[00:15:19.000 --> 00:15:23.000]  其實我哋大家都唔使去論斷對方
[00:15:23.000 --> 00:15:28.000]  因為我哋都會用同樣嘅標準嚟去量度
[00:15:28.000 --> 00:15:30.000]  嚟去論斷對方
[00:15:30.000 --> 00:15:33.000]  我哋大家都心水清好知道
[00:15:33.000 --> 00:15:37.000]  我哋大家都唔去論斷嘅時候
[00:15:37.000 --> 00:15:39.000]  我哋大家就唔使俾人論斷係咪
[00:15:39.000 --> 00:15:42.000]  冇人論斷即係冇人論斷我啦係咪
[00:15:53.000 --> 00:15:55.000]  我哋論斷人嘅時候
[00:15:55.000 --> 00:15:56.000]  聖經仲話呢
[00:15:56.000 --> 00:16:00.000]  其實我哋同樣都係有嗰啲問題
[00:16:00.000 --> 00:16:05.000]  就好似喺呢個羅馬書二章一節嗰度保羅話
[00:16:05.000 --> 00:16:09.000]  羅馬書二章一節
[00:16:24.000 --> 00:16:26.000]  諗下係咪
[00:16:26.000 --> 00:16:28.000]  我哋邊一個夠膽話呢
[00:16:28.000 --> 00:16:34.000]  我自己喺某一方面係完全無可指責係冇錯過嘅
[00:16:34.000 --> 00:16:40.000]  冇呀我哋唔會
[00:16:40.000 --> 00:16:43.000]  你錯一次都係錯過
[00:16:43.000 --> 00:16:47.000]  你錯一次唔係表示你可以怪責
[00:16:47.000 --> 00:16:50.000]  或者係論斷嗰個錯一百次嘅人
[00:16:50.000 --> 00:16:52.000]  因為個標準都係一樣
[00:16:54.000 --> 00:16:56.000]  當我哋話人有罪嘅時候
[00:16:56.000 --> 00:16:58.000]  其實你就係定自己嘅罪
[00:16:58.000 --> 00:17:00.000]  因為你覺得咁樣做就係唔啱嘅時候
[00:17:00.000 --> 00:17:03.000]  即係話其實你就係唔啱
[00:17:03.000 --> 00:17:09.000]  所以我哋最好唔好去論斷人
[00:17:09.000 --> 00:17:13.000]  馬太夫音七章第三節
[00:17:13.000 --> 00:17:16.000]  為甚麼漢見你弟兄中有刺
[00:17:16.000 --> 00:17:18.000]  卻不肯承認?
[00:17:19.000 --> 00:17:23.000]  第三節 為甚麼漢見你弟兄中有刺
[00:17:23.000 --> 00:17:26.000]  卻不想自己眼中有良目呢?
[00:17:26.000 --> 00:17:32.000]  耶穌用呢個比喻真係好誇張係咪
[00:17:32.000 --> 00:17:36.000]  好誇張
[00:17:36.000 --> 00:17:38.000]  就好似我哋中文講話
[00:17:38.000 --> 00:17:41.000]  蚊比牛比邊有一比係咪
[00:17:41.000 --> 00:17:44.000]  你諗下係咪好誇張呀
[00:17:48.000 --> 00:17:50.000]  但係我哋要知道
[00:17:50.000 --> 00:17:52.000]  講比喻通常係會誇張
[00:17:52.000 --> 00:17:55.000]  等個主題能夠突出
[00:17:55.000 --> 00:17:56.000]  然後呢
[00:17:56.000 --> 00:17:58.000]  我哋容易去領受
[00:17:58.000 --> 00:18:01.000]  就好似耶穌都講話
[00:18:01.000 --> 00:18:03.000]  要駱駝穿個針眼
[00:18:03.000 --> 00:18:07.000]  好誇張呀 點得嘅
[00:18:07.000 --> 00:18:11.000]  耶穌喺度講話
[00:18:11.000 --> 00:18:13.000]  你弟兄眼中有刺
[00:18:13.000 --> 00:18:15.000]  自己眼中有良目
[00:18:15.000 --> 00:18:16.000]  呢個好誇張
[00:18:17.000 --> 00:18:18.000]  你諗下
[00:18:18.000 --> 00:18:21.000]  自己眼有個良目 有個大目頭
[00:18:21.000 --> 00:18:22.000]  卻係睇唔到
[00:18:22.000 --> 00:18:24.000]  而卻係咁好眼力睇到
[00:18:24.000 --> 00:18:27.000]  你弟兄裡面眼中有一條小嘅毛刺
[00:18:27.000 --> 00:18:36.000]  當然我哋會明白呢一個比喻
[00:18:36.000 --> 00:18:38.000]  去比喻我哋
[00:18:38.000 --> 00:18:40.000]  我哋好容易睇到
[00:18:40.000 --> 00:18:43.000]  別人嘅一啲小毛病
[00:18:43.000 --> 00:18:47.000]  但係佢係好容易忽視自己嘅一啲更大嘅問題
[00:18:47.000 --> 00:18:52.000]  點解我哋會咁樣
[00:18:52.000 --> 00:18:54.000]  呢啲係天性
[00:18:54.000 --> 00:18:56.000]  係我哋人類墮落之後
[00:18:56.000 --> 00:18:58.000]  所遺傳落嚟嘅一啲本能
[00:18:58.000 --> 00:19:02.000]  我哋中國人講所謂
[00:19:02.000 --> 00:19:06.000]  對人好嚴
[00:19:06.000 --> 00:19:08.000]  對自己好寬鬆
[00:19:14.000 --> 00:19:18.000]  我哋留意下呢個經文所講嘅
[00:19:18.000 --> 00:19:20.000]  佢話
[00:19:20.000 --> 00:19:22.000]  係人哋眼中嘅刺
[00:19:22.000 --> 00:19:25.000]  我哋一望就望到
[00:19:25.000 --> 00:19:27.000]  望就望到
[00:19:27.000 --> 00:19:29.000]  自己眼中嘅良目
[00:19:29.000 --> 00:19:31.000]  一望望望望唔望到
[00:19:31.000 --> 00:19:33.000]  佢唔係用個望字
[00:19:33.000 --> 00:19:34.000]  佢用咩呀
[00:19:34.000 --> 00:19:35.000]  佢唔係用個看字
[00:19:35.000 --> 00:19:36.000]  佢用咩呀
[00:19:36.000 --> 00:19:37.000]  想
[00:19:37.000 --> 00:19:38.000]  好妙呢個字
[00:19:38.000 --> 00:19:40.000]  擺喺度幾得意
[00:19:42.000 --> 00:19:44.000]  我哋自己嘅問題
[00:19:44.000 --> 00:19:46.000]  唔係睇出嚟
[00:19:46.000 --> 00:19:48.000]  係要諗下
[00:19:48.000 --> 00:19:49.000]  要默想
[00:19:49.000 --> 00:19:51.000]  要醒察
[00:19:51.000 --> 00:19:53.000]  默想醒察
[00:19:53.000 --> 00:19:55.000]  就好似一個熟齡嘅鏡
[00:19:55.000 --> 00:19:57.000]  我哋要望住個鏡
[00:19:57.000 --> 00:20:00.000]  先睇到自己眼中嘅良目
[00:20:00.000 --> 00:20:04.000]  我哋要多啲默想
[00:20:04.000 --> 00:20:06.000]  醒察自己嘅問題
[00:20:10.000 --> 00:20:12.000]  有好幾本《釋經》書嘅作者
[00:20:12.000 --> 00:20:13.000]  佢都會提到
[00:20:13.000 --> 00:20:15.000]  同樣嗰個問題
[00:20:15.000 --> 00:20:17.000]  就係好多論斷人
[00:20:17.000 --> 00:20:18.000]  佢係因為
[00:20:18.000 --> 00:20:20.000]  想要隱藏自己
[00:20:20.000 --> 00:20:22.000]  同樣嗰個問題
[00:20:22.000 --> 00:20:25.000]  因此
[00:20:25.000 --> 00:20:27.000]  好似賊嗌捉賊
[00:20:27.000 --> 00:20:29.000]  分散人嘅注意力
[00:20:29.000 --> 00:20:31.000]  自己有呢個問題
[00:20:31.000 --> 00:20:32.000]  就去論斷人
[00:20:32.000 --> 00:20:33.000]  令人就
[00:20:33.000 --> 00:20:34.000]  針對嗰個人
[00:20:34.000 --> 00:20:35.000]  就唔好
[00:20:35.000 --> 00:20:37.000]  就忽視咗自己嘅問題
[00:20:39.000 --> 00:20:41.000]  我希望大家唔會咁樣
[00:20:41.000 --> 00:20:46.000]  用咁嘅目的
[00:20:46.000 --> 00:20:48.000]  淨係想隱藏自己嘅問題
[00:20:48.000 --> 00:20:50.000]  作為目的去論斷人
[00:20:50.000 --> 00:20:52.000]  佢就係想見到
[00:20:52.000 --> 00:20:55.000]  人哋比自己更加差
[00:20:55.000 --> 00:20:58.000]  咁樣自己可以
[00:20:58.000 --> 00:21:00.000]  稍為得返啲安慰
[00:21:00.000 --> 00:21:01.000]  即係話
[00:21:01.000 --> 00:21:04.000]  我都唔係最差嗰個
[00:21:04.000 --> 00:21:07.000]  都唔係淨係得我一個係咁衰
[00:21:10.000 --> 00:21:12.000]  卡森博士
[00:21:12.000 --> 00:21:13.000]  D.A. Carson
[00:21:13.000 --> 00:21:15.000]  佢評論
[00:21:15.000 --> 00:21:17.000]  咁樣動機嚟去批評人
[00:21:17.000 --> 00:21:20.000]  係一種卑鄙嘅熱心
[00:21:20.000 --> 00:21:23.000]  亦都係一種醜陋嘅罪
[00:21:23.000 --> 00:21:26.000]  諗下係咪
[00:21:26.000 --> 00:21:29.000]  我都同意佢咁樣講
[00:21:37.000 --> 00:21:39.000]  佢有一個牧師
[00:21:39.000 --> 00:21:41.000]  佢講過一個故事係咁樣
[00:21:41.000 --> 00:21:45.000]  佢話有一個年青人去佢哋嘅教會
[00:21:45.000 --> 00:21:48.000]  佢初初嚟到嘅時候
[00:21:48.000 --> 00:21:50.000]  因為佢曾經犯過一啲
[00:21:50.000 --> 00:21:52.000]  即係做過一啲好大嘅錯事
[00:21:52.000 --> 00:21:55.000]  但係佢好謙卑
[00:21:55.000 --> 00:21:57.000]  佢唔介意喺人面前
[00:21:57.000 --> 00:21:59.000]  去坦承佢自己以往做錯嘅事
[00:21:59.000 --> 00:22:04.000]  咁後來佢就離開咗教會一段時間
[00:22:04.000 --> 00:22:06.000]  佢出去上堂
[00:22:06.000 --> 00:22:08.000]  學咗一啲嘅功課
[00:22:08.000 --> 00:22:10.000]  咁之後佢就返到嚟教會
[00:22:10.000 --> 00:22:12.000]  但係今次佢返到嚟教會
[00:22:12.000 --> 00:22:14.000]  個表現就好唔同
[00:22:14.000 --> 00:22:16.000]  返到嚟之後
[00:22:16.000 --> 00:22:18.000]  佢就開始話
[00:22:18.000 --> 00:22:20.000]  教會呢樣嘢就唔啱
[00:22:20.000 --> 00:22:22.000]  嗰樣就唔啱
[00:22:22.000 --> 00:22:24.000]  呢個人就唔啱
[00:22:24.000 --> 00:22:26.000]  嗰個人又唔啱
[00:22:26.000 --> 00:22:30.000]  於是牧師就捉住佢話
[00:22:30.000 --> 00:22:32.000]  我話畀你聽
[00:22:34.000 --> 00:22:36.000]  佢話
[00:22:36.000 --> 00:22:38.000]  我都係鍾意你初初嗰陣時
[00:22:38.000 --> 00:22:40.000]  犯咗罪嗰陣時嗰個樣
[00:22:40.000 --> 00:22:44.000]  起碼嗰陣時你識得謙卑
[00:22:44.000 --> 00:22:56.000]  呢故事畀我哋
[00:22:56.000 --> 00:22:58.000]  好大嘅反省
[00:22:58.000 --> 00:23:00.000]  我哋嗰陣時都會係國內人
[00:23:00.000 --> 00:23:02.000]  我哋曾經係罪人
[00:23:02.000 --> 00:23:04.000]  嗰陣時得到弟兄姊妹嘅接納
[00:23:04.000 --> 00:23:06.000]  得到教會
