
[00:00:00.000 --> 00:00:05.900]  我是中國出生 三歲離開廈門
[00:01:45.200 --> 00:01:48.300]  那一天我就被抓起來了
[00:01:48.300 --> 00:01:53.500]  我就得到兩個晚上免費的招待
[00:01:53.500 --> 00:01:56.200]  那個時候我17歲
[00:01:56.200 --> 00:02:01.100]  然後我才知道抓我的那個移民官員
[00:02:01.100 --> 00:02:03.200]  他是一個女的
[00:02:03.200 --> 00:02:05.200]  是很痛恨中國人的
[00:02:05.200 --> 00:02:07.300]  而且他想要升官
[00:02:07.300 --> 00:02:11.000]  所以抓著我的案件一直都不肯放
[00:02:11.000 --> 00:02:17.200]  那個時候我就知道我可能要坐25年的監牢
[00:02:17.200 --> 00:02:21.000]  你想想一個17歲的年輕人
[00:02:21.000 --> 00:02:25.700]  面對可能要監獄裡面25年
[00:02:25.700 --> 00:02:28.700]  那我的世界怎樣
[00:02:28.700 --> 00:02:31.400]  是不是崩潰了
[00:02:31.400 --> 00:02:34.000]  是不是崩潰了
[00:02:34.000 --> 00:02:35.600]  當時我不信耶穌
[00:02:35.600 --> 00:02:38.100]  因為我跟你們在中國一樣長大
[00:02:38.100 --> 00:02:40.600]  紅旗飄揚的一樣的
[00:02:40.600 --> 00:02:46.100]  當時我在印尼是我們熱愛祖國的華僑學校
[00:02:46.100 --> 00:02:49.100]  東方紅太陽神社會主義好社會主義好
[00:02:49.100 --> 00:02:50.400]  從來沒有任何鬼神
[00:02:50.400 --> 00:02:52.100]  但是我們有偉大的救星
[00:02:52.100 --> 00:02:55.100]  記不記得
[00:02:55.100 --> 00:02:56.900]  所以不肯
[00:02:56.900 --> 00:02:58.000]  我父母親是基督徒
[00:02:58.000 --> 00:03:00.400]  但是我不肯接受
[00:03:00.400 --> 00:03:02.600]  但是走投無路
[00:03:02.600 --> 00:03:04.600]  雖然我保息在外
[00:03:04.600 --> 00:03:07.900]  每天到警察局報到
[00:03:07.900 --> 00:03:09.200]  每次到市中心
[00:03:09.200 --> 00:03:10.800]  市中心本來有很大的監獄
[00:03:10.800 --> 00:03:11.500]  但是拆掉了
[00:03:11.500 --> 00:03:13.200]  因為市中心地皮貴
[00:03:13.200 --> 00:03:14.500]  每一次到市中心
[00:03:14.500 --> 00:03:17.800]  我的心就掉了一半
[00:03:17.800 --> 00:03:22.500]  我可能要在裡面過25年的生活
[00:03:22.500 --> 00:03:25.300]  我就沒有辦法
[00:03:25.300 --> 00:03:28.900]  我就偷偷地向我父母親的神禱告
[00:03:28.900 --> 00:03:31.600]  求我父母親的神憐憫我
[00:03:31.600 --> 00:03:34.300]  結果打官司兩年
[00:03:34.300 --> 00:03:39.200]  最後法官就給我兩個選擇
[00:03:39.200 --> 00:03:41.000]  既然你不是印尼的公民
[00:03:41.000 --> 00:03:42.100]  我們把你趕走
[00:03:42.100 --> 00:03:44.100]  拘捕出境
[00:03:44.100 --> 00:03:45.500]  否則的話你留下來
[00:03:45.500 --> 00:03:47.700]  你就坐監牢
[00:03:47.700 --> 00:03:50.400]  那我選什麼
[00:03:50.400 --> 00:03:52.800]  離開中立坐監牢
[00:03:52.800 --> 00:03:55.300]  離開基督出境
[00:03:55.300 --> 00:03:58.200]  中間你看traveling to Canada
[00:03:58.200 --> 00:04:03.600]  下面valid for a single journey
[00:04:03.600 --> 00:04:08.800]  意思是說你滾蛋也不要回來
[00:04:08.800 --> 00:04:11.800]  你要明白1965加拿大的移民政策
[00:04:11.800 --> 00:04:13.700]  是白色人種的移民政策
[00:04:13.700 --> 00:04:16.100]  有色人種我不歡迎你
[00:04:16.100 --> 00:04:18.100]  那有色人種不歡迎
[00:04:18.100 --> 00:04:21.200]  我是有色人種又被基督出境的
[00:04:21.200 --> 00:04:24.100]  那他歡迎我嗎
[00:04:24.100 --> 00:04:28.100]  更不歡迎對不對
[00:04:28.100 --> 00:04:31.200]  那個時候但是我拿這張爛紙離開移民
[00:04:31.200 --> 00:04:33.700]  我一點都不怕
[00:04:33.700 --> 00:04:34.400]  為什麼
[00:04:34.400 --> 00:04:37.800]  原來當時我姐姐已經台大醫學院畢業了
[00:04:37.800 --> 00:04:38.800]  她到加拿大
[00:04:38.800 --> 00:04:40.900]  姐姐就可憐這個弟弟
[00:04:40.900 --> 00:04:43.100]  對不起當中我們有些
[00:04:43.100 --> 00:04:47.500]  剛才聽過了秦院長剛才也聽過
[00:04:47.500 --> 00:04:51.800]  再多聽一下
[00:04:51.800 --> 00:04:54.400]  我姐姐就寫信給我的父母親說
[00:04:54.400 --> 00:04:57.400]  她願意付出我一切的費用
[00:04:57.400 --> 00:04:59.200]  姐姐這麼愛她的弟弟
[00:04:59.200 --> 00:05:03.000]  但是我拿這張爛紙可以到加拿大嗎
[00:05:03.000 --> 00:05:04.200]  可以嗎
[00:05:04.200 --> 00:05:06.000]  不可以的
[00:05:06.000 --> 00:05:09.200]  我竟然跑到加拿大在印尼的領事館
[00:05:09.200 --> 00:05:12.700]  我說我姐姐在加拿大願意付出我一切的費用
[00:05:12.700 --> 00:05:14.900]  但是我沒有身份
[00:05:14.900 --> 00:05:16.100]  你們有沒有辦法
[00:05:16.100 --> 00:05:17.400]  我可不可以
[00:05:17.400 --> 00:05:21.900]  你們有沒有辦法讓我沒有身份到加拿大去
[00:05:21.900 --> 00:05:24.900]  你們幾種莫名其妙的人
[00:05:24.900 --> 00:05:26.300]  加拿大移民
[00:05:26.300 --> 00:05:28.000]  加拿大領事館沒有把他趕走
[00:05:28.000 --> 00:05:29.600]  他竟然說
[00:05:29.600 --> 00:05:31.300]  你兩個禮拜之後你回來
[00:05:31.300 --> 00:05:34.300]  我們替你想辦法
[00:05:34.300 --> 00:05:37.000]  有沒有希望
[00:05:37.000 --> 00:05:39.300]  高興得不得了
[00:05:39.300 --> 00:05:42.600]  就等那兩個禮拜回去了
[00:05:42.600 --> 00:05:44.400]  他就問我你是不是中國人
[00:05:44.400 --> 00:05:46.300]  我說是我是中國人
[00:05:46.300 --> 00:05:48.600]  他說你要來加拿大
[00:05:48.600 --> 00:05:52.000]  加拿大當時1965只有承認中華民國
[00:05:52.000 --> 00:05:52.800]  只有承認台灣
[00:05:52.800 --> 00:05:55.300]  不承認中華人民共和國
[00:05:55.300 --> 00:05:58.200]  印尼只有承認中華人民共和國
[00:05:58.200 --> 00:06:01.300]  印尼不承認中華民國
[00:06:01.300 --> 00:06:02.700]  那意思是說在印尼
[00:06:02.700 --> 00:06:06.000]  我沒有辦法拿到台灣的護照
[00:06:06.000 --> 00:06:07.600]  那加拿大領事館好得不得了
[00:06:07.600 --> 00:06:09.300]  他還教導我
[00:06:09.300 --> 00:06:11.300]  他說你在印尼拿不到台灣的護照
[00:06:11.300 --> 00:06:13.400]  你可不可以在菲律賓或是在泰國
[00:06:13.400 --> 00:06:15.700]  拿到台灣的護照
[00:06:15.700 --> 00:06:17.000]  我想我都沒有辦法離開印尼
[00:06:17.000 --> 00:06:19.800]  我怎麼可以拿到台灣的護照
[00:06:19.800 --> 00:06:21.600]  我回到家跟我父親一講
[00:06:21.600 --> 00:06:25.900]  我父親竟然說可能還可以
[00:06:25.900 --> 00:06:28.700]  因為我1946出生的時候
[00:06:28.700 --> 00:06:29.900]  我爸爸到菲律賓
[00:06:29.900 --> 00:06:34.600]  我爸爸曾經是菲律賓第二大華僑學校的校長
[00:06:34.600 --> 00:06:39.500]  那麼當時他跟台灣在菲律賓的領事很熟
[00:06:39.500 --> 00:06:42.700]  而且他曾經被台灣的領事館
[00:06:42.700 --> 00:06:46.500]  委派做教育督學
[00:06:46.500 --> 00:06:51.800]  幫助管理在所有的菲律賓的華僑學校
[00:06:51.800 --> 00:06:56.700]  然後後來我們四九離開廈門
[00:06:56.700 --> 00:06:58.000]  經過香港到印尼
[00:06:58.000 --> 00:07:03.100]  我爸爸就五一年從菲律賓到印尼去
[00:07:03.100 --> 00:07:08.000]  雖然我父親離開菲律賓已經十多年
[00:07:08.000 --> 00:07:11.300]  1965我父親寫幾封信
[00:07:11.300 --> 00:07:14.900]  竟然替我拿到台灣的護照
[00:07:14.900 --> 00:07:16.900]  但是突然在那個時候
[00:07:16.900 --> 00:07:23.700]  台灣跟印尼的關係壞到壞得不得了
[00:07:23.700 --> 00:07:27.300]  因為當時蔣經國派一些國民黨的飛機
[00:07:27.300 --> 00:07:31.900]  去幫助印尼的一些所謂叛軍
[00:07:31.900 --> 00:07:34.700]  就是反蘇卡諾的軍隊
[00:07:34.700 --> 00:07:36.200]  結果被抓起來了
[00:07:36.200 --> 00:07:38.800]  有台灣的護照
[00:07:38.800 --> 00:07:43.500]  所以當時印尼就到處去找
[00:07:43.500 --> 00:07:48.700]  特別是華人有沒有台灣的護照
[00:07:48.700 --> 00:07:50.500]  有台灣的護照就被抓起來
[00:07:50.500 --> 00:07:54.900]  當作是蔣介石的間諜
[00:07:54.900 --> 00:07:56.700]  那麼在那種情形下
[00:07:56.700 --> 00:07:59.200]  我拿到護照
[00:07:59.200 --> 00:08:00.600]  台灣的護照在菲律賓拿到
[00:08:00.600 --> 00:08:03.600]  敢不敢寄到印尼
[00:08:03.600 --> 00:08:05.700]  也不能再寄去
[00:08:05.700 --> 00:08:08.700]  所以我又回到加拿大領事館
[00:08:08.700 --> 00:08:11.800]  我說你們教我在菲律賓拿到台灣的護照
[00:08:11.800 --> 00:08:14.600]  但是護照不可以寄到印尼
[00:08:14.600 --> 00:08:16.300]  如果他們發現我的護照
[00:08:16.300 --> 00:08:18.800]  我也要坐監牢
[00:08:18.800 --> 00:08:20.600]  加拿大領事館好得不得了
[00:08:20.600 --> 00:08:23.200]  他說年輕人兩個禮拜你再回來
[00:08:23.200 --> 00:08:26.600]  我們再替你想辦法
[00:08:26.600 --> 00:08:27.600]  好不好啊
[00:08:27.600 --> 00:08:29.400]  好
[00:08:29.400 --> 00:08:32.300]  然後他就跟我講
[00:08:32.300 --> 00:08:35.300]  我們替你想好了一個很好的辦法
[00:08:35.300 --> 00:08:36.700]  你在香港有沒有親友
[00:08:36.700 --> 00:08:37.800]  最好是香港
[00:08:37.800 --> 00:08:40.800]  如果你香港有親友的話
[00:08:40.800 --> 00:08:44.500]  請你先把你的護照從菲律賓寄到香港
[00:08:44.500 --> 00:08:45.900]  然後我們可以寫信
[00:08:45.900 --> 00:08:50.600]  請英國的領事館給你到香港的簽證
[00:08:50.600 --> 00:08:51.900]  你到了香港機場
[00:08:51.900 --> 00:08:54.800]  請你的親友把你的護照帶到機場
[00:08:54.800 --> 00:08:56.700]  你拿到你的護照
[00:08:56.700 --> 00:09:00.500]  第二天你就可以在香港的加拿大領事館
[00:09:00.500 --> 00:09:03.800]  辦理到加拿大的簽證
[00:09:03.800 --> 00:09:06.300]  好不好啊
[00:09:06.300 --> 00:09:09.900]  哇太好了太美好了對不對
[00:09:09.900 --> 00:09:11.900]  所以我被印尼趕走
[00:09:11.900 --> 00:09:13.600]  拜拜我也不稀罕
[00:09:13.600 --> 00:09:14.700]  我到加拿大
[00:09:14.700 --> 00:09:18.800]  加拿大怎樣也比印尼好對不對
[00:09:18.800 --> 00:09:22.700]  所以我就高高興興到香港
[00:09:22.700 --> 00:09:25.000]  到了香港下機的時候
[00:09:25.000 --> 00:09:26.700]  英國政府問我你的護照呢
[00:09:26.700 --> 00:09:30.500]  我說在外面在外面
[00:09:30.500 --> 00:09:33.300]  結果我見到我的親友
[00:09:33.300 --> 00:09:34.700]  我的護照
[00:09:34.700 --> 00:09:36.300]  你知道我的護照在哪裡
[00:09:36.300 --> 00:09:37.600]  我的護照
[00:09:37.600 --> 00:09:43.200]  我的親友把我的護照寄到印尼去
[00:09:43.200 --> 00:09:45.800]  我1965
[00:09:45.800 --> 00:09:52.200]  11月15號到香港
[00:09:52.200 --> 00:09:55.800]  我的親友把我的護照寄到印尼
[00:09:55.800 --> 00:09:57.900]  為什麼呢
[00:09:57.900 --> 00:10:04.000]  19659月30號印尼發生政變
[00:10:04.000 --> 00:10:06.300]  跟中華人民共和國友好的
[00:10:06.300 --> 00:10:10.700]  蘇卡諾總統被推翻了
[00:10:10.700 --> 00:10:12.800]  把他推翻的蘇哈托將軍
[00:10:12.800 --> 00:10:15.500]  是跟臺灣友好的
[00:10:15.500 --> 00:10:17.800]  所以我的親友太聰明了
[00:10:17.800 --> 00:10:20.200]  現在是跟臺灣友好的
[00:10:20.200 --> 00:10:24.300]  他就把我的護照寄到印尼去
[00:10:24.300 --> 00:10:25.900]  所以呢你看看
[00:10:25.900 --> 00:10:29.100]  英國政府就給我蓋一個印
[00:10:29.100 --> 00:10:33.700]  48小時請你滾蛋
[00:10:33.700 --> 00:10:37.100]  我從印尼被滾蛋
[00:10:37.100 --> 00:10:40.900]  到了香港又被滾蛋
[00:10:40.900 --> 00:10:42.600]  當時我不能夠到菲律賓
[00:10:42.600 --> 00:10:43.600]  不能夠到臺灣
[00:10:43.600 --> 00:10:45.600]  不能夠到中國
[00:10:45.600 --> 00:10:49.900]  也不能夠回印尼
[00:10:49.900 --> 00:10:53.500]  我身邊
[00:10:53.500 --> 00:10:56.200]  就是我姐姐替我買好的飛機票
[00:10:56.200 --> 00:10:59.100]  繼續從香港經過東京
[00:10:59.100 --> 00:11:02.300]  到加拿大的溫哥華
[00:11:02.300 --> 00:11:04.000]  你想想看
[00:11:04.000 --> 00:11:06.000]  如果現在你有飛機票
[00:11:06.000 --> 00:11:07.900]  你想要從香港到東京
[00:11:07.900 --> 00:11:09.900]  如果你沒有護照
[00:11:09.900 --> 00:11:15.800]  可以從香港到東京嗎
[00:11:15.800 --> 00:11:18.000]  但是我竟然沒有護照
[00:11:18.000 --> 00:11:19.800]  拿了一張爛紙
[00:11:19.800 --> 00:11:23.600]  我上日本飛機到東京去
[00:11:23.600 --> 00:11:26.100]  那天晚上沒有飛機到加拿大
[00:11:26.100 --> 00:11:28.100]  日本飛機
[00:11:28.100 --> 00:11:31.900]  所以我要停在東京機場要下機
[00:11:31.900 --> 00:11:35.800]  日本政府就問我你的護照呢
[00:11:35.800 --> 00:11:38.100]  我說我沒有護照
[00:11:38.100 --> 00:11:40.600]  那他以為我聽不懂英文
[00:11:40.600 --> 00:11:42.800]  就帶我去看護照展覽室
[00:11:42.800 --> 00:11:45.500]  有沒有其中一本
[00:11:45.500 --> 00:11:46.500]  有沒有其中一本
[00:11:46.500 --> 00:11:48.800]  一本都沒有
[00:11:48.800 --> 00:11:51.600]  日本航空公司的飛行員就被叫來
[00:11:51.600 --> 00:11:53.900]  你們為什麼帶一個
[00:11:53.900 --> 00:11:58.600]  沒有護照的外國人入境東京
[00:11:58.600 --> 00:12:02.800]  日本人馬上被罰500塊美金
[00:12:02.800 --> 00:12:04.800]  幸虧他沒有罰我
[00:12:04.800 --> 00:12:07.200]  罰我我也沒錢
[00:12:07.200 --> 00:12:09.800]  那麼在東京機場
[00:12:09.800 --> 00:12:14.300]  我那天晚上要東京機場旅館過一夜
[00:12:14.300 --> 00:12:15.700]  日本政府就告訴我
[00:12:15.700 --> 00:12:19.400]  請你不可以離開你的旅館
[00:12:19.400 --> 00:12:24.100]  明天早上我們會有一名機關員來旅館找你
[00:12:24.100 --> 00:12:30.100]  把你直接送到飛往加拿大的回去
[00:12:30.100 --> 00:12:30.900]  那我問你
[00:12:30.900 --> 00:12:36.200]  我在東京機場旅館那個晚上我睡得著嗎
[00:12:36.200 --> 00:12:38.400]  我睡不著
[00:12:38.400 --> 00:12:39.100]  睡得著嗎
[00:12:39.100 --> 00:12:41.700]  我睡不著
[00:12:41.700 --> 00:12:46.000]  太高興了
[00:12:46.000 --> 00:12:50.800]  如果加拿大政府不收容我
[00:12:50.800 --> 00:12:52.300]  我到哪裡去
[00:12:52.300 --> 00:12:54.700]  全世界這麼大
[00:12:54.700 --> 00:12:56.700]  全世界這麼大我到哪裡
[00:12:56.700 --> 00:12:58.800]  我好像一個足球
[00:12:58.800 --> 00:13:02.100]  不知道會拋到哪裡去
[00:13:02.100 --> 00:13:03.800]  那個時候我不信耶穌
[00:13:03.800 --> 00:13:04.700]  但是沒有辦法
[00:13:04.700 --> 00:13:06.900]  我整個晚上我沒有睡覺
[00:13:06.900 --> 00:13:12.100]  我就跪在我的床邊
[00:13:12.100 --> 00:13:15.700]  向我父母親的神禱告
[00:13:15.700 --> 00:13:21.900]  然後我就到溫哥華
[00:13:21.900 --> 00:13:27.700]  到溫哥華第一站不是移民關口
[00:13:27.700 --> 00:13:31.300]  第一站是檢查免疫證
[00:13:31.300 --> 00:13:33.000]  六四年代免疫證
[00:13:33.000 --> 00:13:37.500]  因為亞洲很多禍亂很多各種各樣的疾病
[00:13:37.500 --> 00:13:41.000]  第一站是免疫證
[00:13:41.000 --> 00:13:42.900]  他一問我我就很緊張
[00:13:42.900 --> 00:13:44.700]  我就說NO
[00:13:44.700 --> 00:13:47.300]  然後再講清楚
[00:13:47.300 --> 00:13:51.500]  免疫證我們免疫證是有的
[00:13:51.500 --> 00:13:57.000]  然後才要過移民關口
[00:13:57.000 --> 00:14:00.900]  我問你我緊張嗎
[00:14:00.900 --> 00:14:05.300]  我就默默地禱告求我父母親的神憐憫我
[00:14:05.300 --> 00:14:11.100]  叫我能夠碰到能夠憐憫我的移民關
[00:14:11.100 --> 00:14:13.900]  我就走上去
[00:14:13.900 --> 00:14:18.600]  那個移民關第一句話不是問我你的護照在哪裡
[00:14:18.600 --> 00:14:21.600]  第一句話是問我你從哪裡來
[00:14:21.600 --> 00:14:24.600]  我就說Indonesia
[00:14:24.600 --> 00:14:26.000]  他馬上就問我
[00:14:26.000 --> 00:14:30.300]  你可不可以講印尼政變的情形如何
[00:14:30.300 --> 00:14:36.100]  我就用破碎的英文講印尼政變的情形如何
[00:14:36.100 --> 00:14:40.600]  然後他才問我你的護照
[00:14:40.600 --> 00:14:46.200]  那我想我問你1965加拿大的這種
[00:14:46.200 --> 00:14:51.800]  只有歡迎白色人種的國家
[00:14:51.800 --> 00:14:56.800]  我拿這張爛紙想要到加拿大
[00:14:56.800 --> 00:15:00.700]  有沒有問題
[00:15:00.700 --> 00:15:05.300]  問題大還是小問題
[00:15:05.300 --> 00:15:09.500]  當我告訴那個移民關我沒有護照
[00:15:09.500 --> 00:15:11.700]  我只有這張爛紙
[00:15:11.700 --> 00:15:15.000]  想不到我一打開這張爛紙給他看
[00:15:15.000 --> 00:15:20.300]  他竟然說no problem
[00:15:20.300 --> 00:15:23.200]  難道任何從印尼居住出境的
[00:15:23.200 --> 00:15:25.900]  你們都來加拿大是不是這個意思
[00:15:25.900 --> 00:15:27.700]  當然不是
[00:15:27.700 --> 00:15:30.300]  然後他就告訴我
[00:15:30.300 --> 00:15:33.200]  他說雖然我沒有見過你
[00:15:33.200 --> 00:15:37.400]  但是當你在印尼加拿大領事館
[00:15:37.400 --> 00:15:41.200]  請加拿大領事館幫你想辦法
[00:15:41.200 --> 00:15:44.000]  沒有身份來加拿大
[00:15:44.000 --> 00:15:44.700]  你知道嗎
[00:15:44.700 --> 00:15:49.000]  在領事館裡面替你想辦法的就是我
[00:15:56.100 --> 00:15:58.300]  我問你
[00:15:58.300 --> 00:16:04.500]  如果我所相信的上帝是精神寄託的上帝
[00:16:04.500 --> 00:16:09.000]  能不能夠把這個移民官從印尼調到溫哥華
[00:16:09.000 --> 00:16:11.600]  就正好等著我
[00:16:11.600 --> 00:16:15.000]  就正好我碰到他
[00:16:15.000 --> 00:16:20.200]  正好他上班
[00:16:20.200 --> 00:16:21.700]  正好他是在溫哥華
[00:16:21.700 --> 00:16:26.200]  他不是在多倫多不是在加拿大其他的大城
[00:16:26.200 --> 00:16:28.000]  所以我問你
[00:16:28.000 --> 00:16:33.200]  我父母親的神有沒有聽我的禱告
[00:16:33.200 --> 00:16:35.000]  但是我告訴你
[00:16:35.000 --> 00:16:39.000]  我沒有因此信耶穌
[00:16:39.000 --> 00:16:46.900]  所以你要知道當時我在中學的老師的思想教育成功嗎
[00:16:46.900 --> 00:16:51.700]  從來沒有任何鬼神
[00:16:51.700 --> 00:16:56.500]  我沒有因此信耶穌
[00:16:56.500 --> 00:16:59.600]  是啊 我以為我運氣好 太好了
[00:16:59.600 --> 00:17:00.400]  大家念一下
[00:17:00.400 --> 00:17:04.100]  耶穌所護啊 赦免他們
[00:17:04.100 --> 00:17:08.500]  因為他們所作的 他們不曉得
[00:17:08.500 --> 00:17:10.500]  我六七年一月份
[00:17:10.500 --> 00:17:15.300]  我參加一個小小的佈道會
[00:17:15.300 --> 00:17:19.900]  我一聽到這段聖經節
[00:17:19.900 --> 00:17:24.200]  我就一直流淚
[00:17:24.200 --> 00:17:27.600]  我就看到我是何等的剛硬
[00:17:27.600 --> 00:17:29.700]  我不需要做二十五天監牢
[00:17:29.700 --> 00:17:32.800]  我做兩天監牢
[00:17:32.800 --> 00:17:35.400]  我不需要任何國家的護照
[00:17:35.400 --> 00:17:40.900]  我可以從香港經過東京到溫哥華
[00:17:40.900 --> 00:17:42.900]  我不需要任何國家的護照
[00:17:42.900 --> 00:17:48.600]  我可以從加拿大的大門到加拿大去
[00:17:48.600 --> 00:17:51.400]  所以從那次開始
[00:17:51.400 --> 00:17:59.400]  我就全心全意降服在耶穌的屍架底下
[00:17:59.400 --> 00:18:01.200]  不再是我父母親的神
[00:18:01.200 --> 00:18:04.400]  而是我自己的神
[00:18:04.400 --> 00:18:06.400]  然後我受洗之前
[00:18:06.400 --> 00:18:07.200]  大家念一下
[00:18:07.200 --> 00:18:09.200]  因為尊重我的
[00:18:09.200 --> 00:18:11.300]  我必頌祂
[00:18:11.300 --> 00:18:12.900]  描釋我的
[00:18:12.900 --> 00:18:16.200]  祂必被清釋
[00:18:16.200 --> 00:18:19.400]  然後我作為一個基督徒
[00:18:19.400 --> 00:18:24.500]  我就想要好好的學習尊重我的神
[00:18:24.500 --> 00:18:27.300]  那我就在加拿大有機會念
[00:18:27.300 --> 00:18:30.700]  學士 碩士 念博士
[00:18:30.700 --> 00:18:33.300]  你知道我在念博士的時候
[00:18:33.300 --> 00:18:36.000]  我念完碩士的時候
[00:18:36.000 --> 00:18:39.200]  我要念博士
[00:18:39.200 --> 00:18:41.800]  我就很大的掙扎
[00:18:41.800 --> 00:18:42.700]  為什麼呢
[00:18:42.700 --> 00:18:51.200]  因為我在威尼北念我的碩士
[00:18:51.200 --> 00:18:54.400]  當時我在威尼北我有一個女朋友
[00:18:54.400 --> 00:18:56.200]  所以我問妳
[00:18:56.200 --> 00:18:57.400]  在那種情形下
[00:18:57.400 --> 00:18:58.500]  如果我要念博士
[00:18:58.500 --> 00:19:01.200]  我要到哪裡念
[00:19:01.200 --> 00:19:03.600]  就留下來對不對
[00:19:03.600 --> 00:19:05.200]  那當時我是一個基督徒
[00:19:05.200 --> 00:19:07.900]  我想要說尋求上帝的旨意
[00:19:07.900 --> 00:19:11.100]  讓上帝帶領我前面的道路
[00:19:11.100 --> 00:19:14.700]  所以我就禱告求上帝帶領我
[00:19:14.700 --> 00:19:16.500]  但是禱告的時候
[00:19:16.500 --> 00:19:18.600]  對上帝大喊
[00:19:18.600 --> 00:19:19.100]  上帝啊
[00:19:19.100 --> 00:19:22.500]  你知道我要留下來這裡
[00:19:22.500 --> 00:19:23.700]  對不對
[00:19:23.700 --> 00:19:25.900]  一方面是求上帝帶領
[00:19:25.900 --> 00:19:27.300]  但另外一方面
[00:19:27.300 --> 00:19:28.600]  上帝你不要搞錯
[00:19:28.600 --> 00:19:32.300]  我要留在這裡對不對
[00:19:32.300 --> 00:19:35.100]  結果我去找我的指導教授
[00:19:35.100 --> 00:19:37.800]  我說我可不可以跟你繼續念
[00:19:37.800 --> 00:19:41.400]  我的博士
[00:19:41.400 --> 00:19:44.100]  而且我拿到國家的獎學金
[00:19:44.100 --> 00:19:45.700]  我念博士
[00:19:45.700 --> 00:19:48.100]  他不需要付錢給我的
[00:19:48.100 --> 00:19:51.100]  是國家獎學金付錢給我的
[00:19:51.100 --> 00:19:54.800]  所以我以為應該是沒有問題的
[00:19:54.800 --> 00:19:59.000]  想不到我的指導教授跟我講
[00:19:59.000 --> 00:20:02.100]  我不希望你留在這裡
[00:20:02.100 --> 00:20:05.100]  那我嚇了一跳
[00:20:05.100 --> 00:20:07.200]  我說是不是我念得不好
[00:20:07.200 --> 00:20:09.500]  他說不是你念得很好
[00:20:09.500 --> 00:20:11.300]  但是他就跟我講
[00:20:11.300 --> 00:20:13.500]  你在這裡念你的學士
[00:20:13.500 --> 00:20:15.300]  你在這裡念你的博士
[00:20:15.300 --> 00:20:18.900]  你又想留在這裡念博士
[00:20:18.900 --> 00:20:21.400]  我那個時候念的那個大學
[00:20:21.400 --> 00:20:22.500]  不是在加拿大
[00:20:22.500 --> 00:20:26.000]  不算很出名的比較小的大學
[00:20:26.000 --> 00:20:28.600]  他說你三個學位
[00:20:28.600 --> 00:20:31.500]  都在同一個小學校
[00:20:31.500 --> 00:20:33.800]  為了你將來的好處
[00:20:33.800 --> 00:20:36.800]  你要到比較好的大學
[00:20:36.800 --> 00:20:39.100]  為了你的好處
[00:20:39.100 --> 00:20:42.900]  我想聽嗎
[00:20:42.900 --> 00:20:49.200]  我的女朋友想聽嗎
[00:20:49.200 --> 00:20:55.400]  老師講幾句話是對我好還是對我不好
[00:20:55.400 --> 00:20:58.800]  我就很大的掙扎
[00:20:58.800 --> 00:21:00.700]  上帝啊
[00:21:00.700 --> 00:21:03.200]  不要搞錯
