
[00:00:00.000 --> 00:00:04.000]  今天我們銅鑼灣堂講的信息
[00:09:50.000 --> 00:09:51.000]  Amen
[00:09:51.000 --> 00:09:55.000]  以下我希望用三段來分享這些
[00:09:55.000 --> 00:10:00.000]  很散的一句短句的經文
[00:10:00.000 --> 00:10:02.000]  我們嘗試去整合
[00:10:02.000 --> 00:10:04.000]  希望作為大家的鼓勵
[00:10:04.000 --> 00:10:06.000]  第一我們在第九節說
[00:10:06.000 --> 00:10:08.000]  我們要活出一個沒有虛假
[00:10:08.000 --> 00:10:11.000]  親善互惡的愛
[00:10:11.000 --> 00:10:13.000]  兩個字很難讀
[00:10:13.000 --> 00:10:15.000]  原來第一個惡字是一個動詞
[00:10:15.000 --> 00:10:17.000]  第二個惡字是一個名詞
[00:10:17.000 --> 00:10:19.000]  所以又不是惡惡又不是惡惡
[00:10:19.000 --> 00:10:21.000]  是互惡
[00:10:21.000 --> 00:10:22.000]  可以嗎
[00:10:22.000 --> 00:10:24.000]  無虛假親善互惡的愛
[00:10:24.000 --> 00:10:26.000]  經文裏面說
[00:10:26.000 --> 00:10:28.000]  第一愛不可虛假
[00:10:28.000 --> 00:10:30.000]  當我們看希臘文
[00:10:30.000 --> 00:10:32.000]  這個Agape這個字
[00:10:32.000 --> 00:10:33.000]  大家很熟悉
[00:10:33.000 --> 00:10:34.000]  何牧師常常說
[00:10:34.000 --> 00:10:36.000]  Agape的愛
[00:10:36.000 --> 00:10:39.000]  就等於我們剛才讀林哥林多前書
[00:10:39.000 --> 00:10:40.000]  第十三章四節
[00:10:40.000 --> 00:10:42.000]  愛是恆久忍耐
[00:10:42.000 --> 00:10:44.000]  原文都是Agape
[00:10:44.000 --> 00:10:45.000]  而大家記不記得
[00:10:45.000 --> 00:10:47.000]  當耶穌復活的時候
[00:10:47.000 --> 00:10:51.000]  在湖邊向彼得顯現
[00:10:51.000 --> 00:10:53.000]  和彼得頭兩次說
[00:10:53.000 --> 00:10:56.000]  你愛我比這些更深嗎
[00:10:56.000 --> 00:10:57.000]  或者是你愛我嗎
[00:10:57.000 --> 00:10:59.000]  耶穌問彼得
[00:10:59.000 --> 00:11:00.000]  一個動詞
[00:11:00.000 --> 00:11:01.000]  你愛我
[00:11:01.000 --> 00:11:02.000]  就是這個Agape
[00:11:02.000 --> 00:11:03.000]  這三個字
[00:11:03.000 --> 00:11:05.000]  其實這兩個字
[00:11:05.000 --> 00:11:08.000]  都是出自於同一個字根
[00:11:08.000 --> 00:11:12.000]  其實是說一個屬天的愛
[00:11:12.000 --> 00:11:14.000]  和好像耶穌一樣
[00:11:14.000 --> 00:11:16.000]  一個犧牲和一個聖潔的愛
[00:11:16.000 --> 00:11:20.000]  所以愛不可虛假
[00:11:20.000 --> 00:11:22.000]  虛假不可虛假的意思
[00:11:22.000 --> 00:11:25.000]  就是我們不要戴有面具去愛
[00:11:25.000 --> 00:11:27.000]  我們的愛不是偽裝出來的
[00:11:27.000 --> 00:11:29.000]  是一個真的愛
[00:11:29.000 --> 00:11:30.000]  而聖經裡面有說
[00:11:30.000 --> 00:11:33.000]  一個不是假冒為善的愛
[00:11:33.000 --> 00:11:35.000]  所謂假冒為善
[00:11:35.000 --> 00:11:36.000]  大家都聽過
[00:11:36.000 --> 00:11:37.000]  Hypocrisy
[00:11:37.000 --> 00:11:40.000]  原來是指到古代的時候
[00:11:40.000 --> 00:11:43.000]  好像中國一些國技
[00:11:43.000 --> 00:11:46.000]  當時希臘的古代舞台也是
[00:11:46.000 --> 00:11:48.000]  演員表演的時候
[00:11:48.000 --> 00:11:50.000]  通常他們自備了很多面具
[00:11:50.000 --> 00:11:53.000]  因為在轉場或者轉角色
[00:11:53.000 --> 00:11:55.000]  一個人可能扮演著不同的角色
[00:11:55.000 --> 00:11:58.000]  於是他常常要轉換不同的角色之後
[00:11:58.000 --> 00:12:00.000]  他為了沒有時間換衣服
[00:12:00.000 --> 00:12:02.000]  於是唯有轉過另外一塊面具
[00:12:02.000 --> 00:12:05.000]  就成為了另外一個角色
[00:12:05.000 --> 00:12:08.000]  所以耶穌在聖經裡面
[00:12:08.000 --> 00:12:09.000]  當他行道的時候
[00:12:09.000 --> 00:12:12.000]  常常斥責一班的文士和法理賽人
[00:12:12.000 --> 00:12:14.000]  他們假冒為善
[00:12:14.000 --> 00:12:16.000]  即是說不真誠
[00:12:16.000 --> 00:12:18.000]  所以我們不可以虛假
[00:12:18.000 --> 00:12:19.000]  我們的意思就是
[00:12:19.000 --> 00:12:21.000]  當我們去愛其他人的時候
[00:12:21.000 --> 00:12:24.000]  我們要真誠地將愛去表達出來
[00:12:24.000 --> 00:12:27.000]  我們不要戴著面具去愛別人
[00:12:27.000 --> 00:12:30.000]  好像當我們在別人面前的時候
[00:12:30.000 --> 00:12:33.000]  我們就必恭必敬說很多好話
[00:12:33.000 --> 00:12:36.000]  但是有時候我們在教會最常見到的是什麼呢
[00:12:36.000 --> 00:12:37.000]  就是當我走去A那裡
[00:12:37.000 --> 00:12:40.000]  就說我和你說一下關於B的事情
[00:12:40.000 --> 00:12:42.000]  你不要告訴B
[00:12:42.000 --> 00:12:43.000]  然後我就走去B那裡
[00:12:43.000 --> 00:12:45.000]  我就和你說一下關於A的事情
[00:12:45.000 --> 00:12:47.000]  你不要告訴A
[00:12:47.000 --> 00:12:49.000]  這個我們好像
[00:12:49.000 --> 00:12:50.000]  很多時候我們說
[00:12:50.000 --> 00:12:52.000]  我很怕得罪別人
[00:12:52.000 --> 00:12:56.000]  其實我們很想教會活出一個沒有虛假的愛
[00:12:56.000 --> 00:12:57.000]  就是如果你覺得
[00:12:57.000 --> 00:13:01.000]  真的對方有些事情你想提醒的
[00:13:01.000 --> 00:13:02.000]  或者勸勉的
[00:13:02.000 --> 00:13:05.000]  你不如找B一起和A說
[00:13:05.000 --> 00:13:06.000]  或者你對B有意見的時候
[00:13:06.000 --> 00:13:08.000]  你就一起找A和B說
[00:13:08.000 --> 00:13:12.000]  大家有一個真誠的相待
[00:13:12.000 --> 00:13:16.000]  我在教會裡面都會負責有兩件事
[00:13:16.000 --> 00:13:18.000]  第一件事就是
[00:13:18.000 --> 00:13:20.000]  我們有時候有新的敬拜隊員
[00:13:20.000 --> 00:13:22.000]  或者有新的迎新隊員
[00:13:22.000 --> 00:13:23.000]  去參加侍奉的時候
[00:13:23.000 --> 00:13:27.000]  我都會有機會去參與去見他們
[00:13:27.000 --> 00:13:28.000]  和他們聊聊天
[00:13:28.000 --> 00:13:29.000]  交流一下
[00:13:29.000 --> 00:13:31.000]  然後介紹一下侍工
[00:13:31.000 --> 00:13:33.000]  也認識一下參與侍奉的人
[00:13:33.000 --> 00:13:36.000]  在當中我們一定會提到的
[00:13:36.000 --> 00:13:38.000]  就是我們的服侍一定要表裡一致
[00:13:38.000 --> 00:13:40.000]  和內外都要一致
[00:13:40.000 --> 00:13:42.000]  就是表裡一致
[00:13:42.000 --> 00:13:44.000]  就是我們裡面和外面
[00:13:44.000 --> 00:13:46.000]  所以因為你的侍奉
[00:13:46.000 --> 00:13:47.000]  在一個公眾
[00:13:47.000 --> 00:13:49.000]  我們崇拜一個公眾環境
[00:13:49.000 --> 00:13:50.000]  你真的不知道
[00:13:50.000 --> 00:13:53.000]  現在坐在會眾當中
[00:13:53.000 --> 00:13:55.000]  有沒有你的老闆
[00:13:55.000 --> 00:13:56.000]  有沒有你的鄰居
[00:13:56.000 --> 00:13:58.000]  有沒有你的下屬
[00:13:58.000 --> 00:14:00.000]  或者你有沒有你的同事組員在裡面
[00:14:00.000 --> 00:14:02.000]  甚至作為一個迎新員
[00:14:02.000 --> 00:14:03.000]  走進來的
[00:14:03.000 --> 00:14:04.000]  在這個門口進去
[00:14:04.000 --> 00:14:05.000]  在這個門口進去
[00:14:05.000 --> 00:14:06.000]  都可能不知道
[00:14:06.000 --> 00:14:07.000]  接下來那個
[00:14:07.000 --> 00:14:09.000]  都可能有機會是你的
[00:14:09.000 --> 00:14:12.000]  同事、老闆、鄰居
[00:14:12.000 --> 00:14:14.000]  你認識的人
[00:14:14.000 --> 00:14:15.000]  你絕不會
[00:14:15.000 --> 00:14:16.000]  你早一晚開小組
[00:14:16.000 --> 00:14:18.000]  你才和組員吵完架
[00:14:18.000 --> 00:14:19.000]  接著第二天
[00:14:19.000 --> 00:14:21.000]  穿著紅衣就說
[00:14:21.000 --> 00:14:22.000]  耶穌愛你
[00:14:22.000 --> 00:14:24.000]  我們歡迎你
[00:14:24.000 --> 00:14:25.000]  我經常都這樣說
[00:14:25.000 --> 00:14:27.000]  就是不convincing
[00:14:27.000 --> 00:14:28.000]  中文是什麼呢
[00:14:28.000 --> 00:14:30.000]  就是不買得
[00:14:30.000 --> 00:14:32.000]  如果另外一件事
[00:14:32.000 --> 00:14:34.000]  譬如你的公司
[00:14:34.000 --> 00:14:37.000]  其實你是一個很擅長的人
[00:14:37.000 --> 00:14:39.000]  真的人人都怕了你
[00:14:39.000 --> 00:14:41.000]  同事又怕了你
[00:14:41.000 --> 00:14:43.000]  上司又好像
[00:14:43.000 --> 00:14:45.000]  每個上司都得罪你
[00:14:45.000 --> 00:14:46.000]  對客人又不好
[00:14:46.000 --> 00:14:48.000]  對供應商又不好的時候
[00:14:48.000 --> 00:14:49.000]  你真的不知道
[00:14:49.000 --> 00:14:51.000]  下一位進來的
[00:14:51.000 --> 00:14:53.000]  你究竟是很矛盾
[00:14:53.000 --> 00:14:54.000]  你究竟想不想
[00:14:54.000 --> 00:14:57.000]  你老闆一起回同一間教會
[00:14:57.000 --> 00:14:59.000]  你想不想你的同事
[00:14:59.000 --> 00:15:00.000]  和隔離部門
[00:15:00.000 --> 00:15:02.000]  整天都開火
[00:15:02.000 --> 00:15:04.000]  你究竟想他信主
[00:15:04.000 --> 00:15:05.000]  還是不想他信主呢
[00:15:05.000 --> 00:15:06.000]  所以這件事
[00:15:06.000 --> 00:15:08.000]  大家真的要注意
[00:15:08.000 --> 00:15:09.000]  各位弟兄姊妹
[00:15:09.000 --> 00:15:10.000]  我們的愛
[00:15:10.000 --> 00:15:12.000]  是不是一個真誠的愛
[00:15:12.000 --> 00:15:13.000]  我們是不是回來
[00:15:13.000 --> 00:15:14.000]  教會一個面孔
[00:15:14.000 --> 00:15:16.000]  出去是另外一個面孔
[00:15:16.000 --> 00:15:18.000]  我們對神對人都一樣
[00:15:18.000 --> 00:15:19.000]  還有我們試過
[00:15:19.000 --> 00:15:21.000]  我都和迎新元說過
[00:15:21.000 --> 00:15:23.000]  不單是侍奉的這樣
[00:15:23.000 --> 00:15:25.000]  弟兄姊妹都要留意
