
[00:00:00.000 --> 00:00:04.260]  好了 今天我們會繼續來看第19次
[00:10:10.700 --> 00:10:12.880]  我們生活的目標是怎樣的?
[00:10:12.880 --> 00:10:15.840]  是以土神喜悅為我們的目標
[00:10:15.840 --> 00:10:18.600]  這個也是我們人生裏面很重要的目標
[00:10:18.600 --> 00:10:21.100]  希望我所做的能夠服侍到人
[00:10:21.100 --> 00:10:23.640]  能夠榮耀到主 土主的喜悅
[00:10:23.640 --> 00:10:25.120]  這個才是最重要的
[00:10:25.120 --> 00:10:29.680]  舊約也不會因為財富多而感到困窟的
[00:10:29.680 --> 00:10:32.160]  為什麼呢?這個是神的賞賜
[00:10:32.160 --> 00:10:33.760]  富裕就是神的禮物
[00:10:33.760 --> 00:10:36.780]  你不要忘記阿伯拉罕給神的祝福
[00:10:36.780 --> 00:10:38.880]  他多了很多的財富 是不是?
[00:10:38.880 --> 00:10:42.120]  好了 雅各他逃亡的時候什麼都沒有
[00:10:42.120 --> 00:10:44.960]  但是神祝福他 他也有很多的財富
[00:10:44.960 --> 00:10:48.540]  所以最重要的就是我們有沒有忘記神
[00:10:48.540 --> 00:10:51.040]  所以富裕本身絕對不是邪惡
[00:10:51.040 --> 00:10:54.220]  在這個世上富裕了我們的器皿
[00:10:54.220 --> 00:10:58.380]  我們藉著錢可以完成了神的工作
[00:10:58.380 --> 00:11:02.340]  舊約繼續不斷的所關心的就是
[00:11:02.340 --> 00:11:06.120]  人會不會因為得到富裕而忘記神
[00:11:06.120 --> 00:11:08.480]  同樣在《生命的第八章》
[00:11:08.480 --> 00:11:10.700]  另外一段經文也提醒我們
[00:11:10.700 --> 00:11:12.460]  第11到第14節
[00:11:12.460 --> 00:11:15.540]  你要謹慎 免得忘記耶和華你的神
[00:11:15.540 --> 00:11:18.220]  不守祂的誡命、典章、律例
[00:11:18.220 --> 00:11:20.340]  就是我今天所吩咐你的
[00:11:20.340 --> 00:11:22.040]  恐怕你是得飽足
[00:11:22.040 --> 00:11:24.120]  建造美好的房屋居住
[00:11:24.120 --> 00:11:27.180]  你的牛羊家多 你的金銀增添
[00:11:27.180 --> 00:11:29.500]  並你所有的傳都加增
[00:11:29.500 --> 00:11:32.980]  你就心高氣傲 忘記耶和華你的神
[00:11:32.980 --> 00:11:36.860]  就是將你從埃及的慰勞之家領出來的
[00:11:36.860 --> 00:11:38.620]  所以很寶貴
[00:11:38.620 --> 00:11:40.020]  今天當你有機會
[00:11:40.020 --> 00:11:43.100]  可能轉了一個更加大的屋宇
[00:11:43.100 --> 00:11:44.940]  或者你正在享受
[00:11:44.940 --> 00:11:46.460]  你有沒有這樣的心
[00:11:46.460 --> 00:11:48.100]  原來是神給我的
[00:11:48.100 --> 00:11:50.060]  這樣的時候 神就會更加祝福你
[00:11:50.060 --> 00:11:51.700]  這個是很重要的
[00:11:51.700 --> 00:11:54.660]  所以今天財富
[00:11:54.660 --> 00:11:58.060]  往往使人眼盲的
[00:11:58.060 --> 00:12:00.020]  很多人就是為了
[00:12:00.020 --> 00:12:02.420]  積聚更多的財富
[00:12:02.420 --> 00:12:03.940]  有更高的地位
[00:12:03.940 --> 00:12:05.660]  於是就會怎樣呢?
[00:12:05.660 --> 00:12:09.060]  就違背了基本的信仰的原則
[00:12:09.060 --> 00:12:10.400]  這個是很可悲的
[00:12:10.400 --> 00:12:12.000]  甚至有些人很有錢
[00:12:12.000 --> 00:12:13.300]  財大氣粗
[00:12:13.300 --> 00:12:15.060]  看不到自己的問題
[00:12:15.060 --> 00:12:16.580]  我們要很小心
[00:12:16.580 --> 00:12:20.180]  所以在《針研》第18到第11節裏面
[00:12:20.180 --> 00:12:21.620]  提醒我們什麼呢?
[00:12:21.620 --> 00:12:25.660]  富足人自以為有智慧 但聰明的貧窮人
[00:12:25.660 --> 00:12:28.300]  能將它查透
[00:12:28.300 --> 00:12:31.020]  原來有些人自以為是
[00:12:31.020 --> 00:12:34.260]  錢蒙蔽了眼睛 看不到自己的不足
[00:12:34.260 --> 00:12:36.180]  看不到別人的需要
[00:12:36.180 --> 00:12:38.180]  甚至看輕別人的時候
[00:12:38.180 --> 00:12:40.780]  這個就是一個很大的失敗
[00:12:40.780 --> 00:12:42.620]  第十一、十二兩節
[00:12:42.620 --> 00:12:46.220]  富足人的財物是他的堅誠
[00:12:46.220 --> 00:12:48.700]  在他心想猶如高牆
[00:12:48.700 --> 00:12:51.180]  敗壞之先人心驕傲
[00:12:51.180 --> 00:12:54.060]  尊榮以前必有謙卑
[00:12:54.060 --> 00:12:55.460]  這個是很重要的
[00:12:55.460 --> 00:12:57.900]  就是那些人以為自己很厲害的時候
[00:12:57.900 --> 00:13:00.660]  他靠著財富就是他的堅誠
[00:13:00.660 --> 00:13:02.020]  而不是依靠神
[00:13:02.020 --> 00:13:04.260]  這個時候結果他又怎樣呢?
[00:13:04.260 --> 00:13:05.780]  看不起別人 他就敗壞了
[00:13:05.780 --> 00:13:08.700]  他驕傲了 結果就帶來了問題
[00:13:08.700 --> 00:13:11.500]  所以今天我們應該怎麼看呢?
[00:13:11.500 --> 00:13:13.700]  《傳道書》第五章第十二節
[00:13:13.700 --> 00:13:16.380]  勞碌的人不拘吃多吃少
[00:13:16.380 --> 00:13:17.780]  睡得香甜
[00:13:17.780 --> 00:13:21.140]  富足人的豐滿卻不容他睡覺
[00:13:21.140 --> 00:13:23.860]  我很感恩 為甚麼呢?
[00:13:23.860 --> 00:13:27.380]  我躺在床上 三分鐘睡不著覺就失眠了
[00:13:27.380 --> 00:13:29.140]  又沒有生寶床
[00:13:29.140 --> 00:13:30.900]  所以今天無論怎樣
[00:13:30.900 --> 00:13:32.020]  更加是怎樣呢?
[00:13:32.020 --> 00:13:34.020]  吃得多也行 沒東西吃也行
[00:13:34.020 --> 00:13:36.020]  我今晚都沒有吃飯的
[00:13:36.020 --> 00:13:37.540]  但我一點都不餓
[00:13:37.540 --> 00:13:39.860]  所以你想一下 神是很有恩典的
[00:13:39.860 --> 00:13:41.860]  還有就是甚麼呢?
[00:13:41.860 --> 00:13:45.060]  原來禁止貪念別人的東西
[00:13:45.060 --> 00:13:49.300]  就是不可以用一個不正當的手段
[00:13:49.300 --> 00:13:50.820]  拿走別人的東西
[00:13:50.820 --> 00:13:53.060]  在舊約裏面是財產
[00:13:53.060 --> 00:13:54.820]  就是從神而來的禮物
[00:13:54.820 --> 00:13:57.540]  還有我們是管家的職份 不要忘記
[00:13:57.540 --> 00:14:00.740]  天地一切都是屬於耶和華的 是不是?
[00:14:00.740 --> 00:14:02.740]  詩篇二十四篇的第一節
[00:14:02.740 --> 00:14:05.140]  地和其中所充滿的
[00:14:05.140 --> 00:14:07.140]  世界和住在其間的
[00:14:07.140 --> 00:14:09.140]  都屬耶和華
[00:14:09.140 --> 00:14:12.340]  所以其實某個程度我們是一個管家
[00:14:12.340 --> 00:14:14.340]  我們是管家的時候
[00:14:14.340 --> 00:14:17.060]  就是要好好的管理我們的財富
[00:14:17.060 --> 00:14:20.500]  神就要求我們如果有人有需要窮的時候
[00:14:20.500 --> 00:14:23.380]  你就要去輔助軟弱的人
[00:14:23.380 --> 00:14:24.660]  我們過去在《生命經歷》裏面
[00:14:24.660 --> 00:14:25.860]  亂查過這些
[00:14:25.860 --> 00:14:27.860]  特別是唐人很特別的
[00:14:27.860 --> 00:14:30.420]  借錢給別人就不要去追
[00:14:30.420 --> 00:14:32.420]  這個是很重要的
[00:14:32.420 --> 00:14:34.740]  軟弱的人我們要幫助他
[00:14:34.740 --> 00:14:38.100]  所以每第三個的第三年
[00:14:38.100 --> 00:14:40.900]  就要將十分之一抽出來
[00:14:40.900 --> 00:14:44.660]  然後分給窮人、孤兒、寡婦
[00:14:44.660 --> 00:14:49.140]  和寄居在你們當中的外邦人
[00:14:49.140 --> 00:14:51.380]  或者看這個律法
[00:14:51.380 --> 00:14:55.700]  在《生命記》第十四章的二十八、二十九兩節
[00:14:55.700 --> 00:14:57.700]  每逢三年的末一年
[00:14:57.700 --> 00:15:01.380]  你要將本年的土產十分之一都取出來
[00:15:01.380 --> 00:15:03.140]  的存在利益盛中
[00:15:03.140 --> 00:15:05.940]  在你城裏無份無業的利未人
[00:15:05.940 --> 00:15:08.900]  和你城裏寄居的並孤兒寡婦
[00:15:08.900 --> 00:15:10.900]  都可以來吃得飽足
[00:15:10.900 --> 00:15:12.660]  這樣耶和華的神
[00:15:12.660 --> 00:15:16.420]  必在你手裏所辦的一切事上賜福於你
[00:15:16.420 --> 00:15:17.620]  聽不聽到?
[00:15:17.620 --> 00:15:20.820]  原來每三年而已 不是多的
[00:15:20.820 --> 00:15:23.540]  三年才一次抽你十分之一出來
[00:15:23.540 --> 00:15:24.900]  然後就放在這裏
[00:15:24.900 --> 00:15:26.580]  就給一些有需要的人
[00:15:26.580 --> 00:15:29.620]  特別是給利未人
[00:15:29.620 --> 00:15:30.900]  就是神的僕人
[00:15:30.900 --> 00:15:33.220]  因為他們沒有自己的地業
[00:15:33.220 --> 00:15:35.700]  他們要到處去服侍那些人
[00:15:35.700 --> 00:15:38.340]  所以你沒有辦法有自己的地圖
[00:15:38.340 --> 00:15:39.860]  去耕種
[00:15:39.860 --> 00:15:42.900]  所以他就要靠那些人去資助他
[00:15:42.900 --> 00:15:45.540]  還有孤兒寡婦讓他們都飽足
[00:15:45.540 --> 00:15:48.020]  但是你這樣做的時候 施比受更為有福
[00:15:48.020 --> 00:15:49.380]  當你有這份愛心
[00:15:49.380 --> 00:15:51.300]  神就會來賜福你
[00:15:51.300 --> 00:15:54.740]  在你所辦的一切事上賜福於你
[00:15:54.740 --> 00:15:58.420]  還有農作物裏面那些東西
[00:15:58.420 --> 00:16:02.500]  是不可以全部來帶去收的
[00:16:02.500 --> 00:16:06.740]  是要來帶去給一些人來帶去採摘的
[00:16:06.740 --> 00:16:10.180]  我們看利未記第19章第9到第10節
[00:16:10.180 --> 00:16:12.580]  在你們的地收割莊稼
[00:16:12.580 --> 00:16:14.340]  不可割盡田割
[00:16:14.340 --> 00:16:16.500]  也不可拾取所遺落的
[00:16:16.500 --> 00:16:18.820]  不可摘盡葡萄園的果子
[00:16:18.820 --> 00:16:21.780]  也不可拾取葡萄園所掉的果子
[00:16:21.780 --> 00:16:23.940]  要留給窮人和寄居的
[00:16:23.940 --> 00:16:25.860]  我舍也會說你們的神
[00:16:25.860 --> 00:16:28.420]  你們不可偷渡 不可欺騙
[00:16:28.420 --> 00:16:31.540]  也不可彼此說謊
[00:16:31.540 --> 00:16:35.700]  這裏很清楚的來説不可以偷渡
[00:16:35.700 --> 00:16:37.540]  但是更加積極的是什麼呢?
[00:16:37.540 --> 00:16:39.380]  你原來有東西耕種了
[00:16:39.380 --> 00:16:41.700]  掉了下來 你不可以來帶去拿
[00:16:41.700 --> 00:16:44.260]  我自己很深感受 因為兩年前
[00:16:44.260 --> 00:16:47.300]  我有一次去達比港島
[00:16:47.300 --> 00:16:51.700]  牧師帶我出去走走
[00:16:51.700 --> 00:16:53.780]  經過一個田地
[00:16:53.780 --> 00:16:57.300]  原來那些人已經收了 種了很多番薯
[00:16:57.300 --> 00:16:59.140]  就是薯仔
[00:16:59.140 --> 00:17:03.140]  但是見到後來有幾個老人家
[00:17:03.140 --> 00:17:04.580]  都做得很好的
[00:17:04.580 --> 00:17:10.340]  就在田裏面去撿那些剩下的薯仔
[00:17:10.340 --> 00:17:13.140]  原來他們都有這樣的原則
[00:17:13.140 --> 00:17:15.700]  就是有時候他們不會收了所有的東西
[00:17:15.700 --> 00:17:17.780]  留下一些在田裏面
[00:17:17.780 --> 00:17:22.340]  就給人家來帶去拿 特別有需要的人
[00:17:22.340 --> 00:17:23.780]  我覺得很美麗
[00:17:23.780 --> 00:17:26.580]  原來這個就是舊約裏面的教導
[00:17:26.580 --> 00:17:29.940]  所以除了我們大家分享了
[00:17:29.940 --> 00:17:31.940]  《聖經》怎麼看財富之外
[00:17:31.940 --> 00:17:34.900]  我們有沒有滿足現在我們所擁有的
[00:17:34.900 --> 00:17:37.460]  按著正途 記住是正途
[00:17:37.460 --> 00:17:40.180]  去累積我們的財富是神所祝福的
[00:17:40.180 --> 00:17:41.940]  這樣我們就不會有貪心
[00:17:41.940 --> 00:17:43.940]  就不會有偷渡的事
[00:17:43.940 --> 00:17:45.780]  《聖經》裏面還有一條條例
[00:17:45.780 --> 00:17:47.780]  要子民很小心的
[00:17:47.780 --> 00:17:51.300]  就是不可以霸佔別人的地圖
[00:17:51.300 --> 00:17:57.300]  我們來看看在《生命記》第19章第14節
[00:17:57.300 --> 00:18:00.420]  「再也會說你神所賜你承受遺孽之地
[00:18:00.420 --> 00:18:02.740]  不可挪移你鄰舍的地界
[00:18:02.740 --> 00:18:05.220]  那是先人所定的」
[00:18:05.220 --> 00:18:08.100]  說到你不可以挪移地界
[00:18:08.100 --> 00:18:10.900]  他認識一個家庭很特別
[00:18:10.900 --> 00:18:14.500]  他們住的地方 外面的草地很大
[00:18:14.500 --> 00:18:17.300]  跟隔壁的房子是相連的
[00:18:17.300 --> 00:18:21.140]  沒有一個很清晰的boundary在那裏
[00:18:21.140 --> 00:18:22.420]  就是畫了出來的
[00:18:22.420 --> 00:18:25.380]  如果這樣的話 那個草地就不漂亮了
[00:18:25.380 --> 00:18:27.380]  原來他們就會很清楚
[00:18:27.380 --> 00:18:33.300]  原來是那個圍欄對出自己心裏畫的那條線
[00:18:33.300 --> 00:18:35.300]  那個就是他們的地界
[00:18:35.300 --> 00:18:39.060]  原來當時在教育裏面 他們都有地界
[00:18:39.060 --> 00:18:44.180]  可能就找些石遮住 封住一條直線
[00:18:44.180 --> 00:18:47.300]  那你挪移地界 佔佔挪移地界
[00:18:47.300 --> 00:18:50.420]  靜悄悄把你的石移歪一點
[00:18:50.420 --> 00:18:54.260]  那你就可以把你的地方大了
[00:18:54.260 --> 00:18:56.100]  這個是很不對的
[00:18:56.100 --> 00:18:58.900]  好 我們看看《生命記》第27章第17節
[00:18:58.900 --> 00:19:01.460]  和第27章第19節
[00:19:01.460 --> 00:19:04.740]  「挪移鄰舍地界的必受奏助
[00:19:04.740 --> 00:19:06.980]  向寄居的和孤兒寡婦
[00:19:06.980 --> 00:19:10.420]  骨枉正直必受奏助」
[00:19:10.420 --> 00:19:12.740]  這個很清楚讓我們看到
[00:19:12.740 --> 00:19:17.220]  原來當你挪移地界
[00:19:17.220 --> 00:19:19.940]  就是你霸佔了別人的土地
[00:19:19.940 --> 00:19:22.500]  是會受到神的奏助的
[00:19:22.500 --> 00:19:25.220]  《聖經》就是一個很好的例子讓我們看到
[00:19:25.220 --> 00:19:27.940]  人的貪念是多麼的可怕
