
[00:00:00.000 --> 00:00:05.400]  今日就想同大家繼續分享復仕
[00:03:50.520 --> 00:03:54.200]  有什麼原因在她心裡掙扎?
[00:03:54.200 --> 00:03:56.280]  直到二月
[00:03:56.280 --> 00:03:58.320]  他們第一次見面
[00:03:58.320 --> 00:04:00.040]  然後在六月
[00:04:00.040 --> 00:04:05.080]  她真的將這個腎臟捐給她
[00:04:05.080 --> 00:04:07.480]  在你的人生裡面
[00:04:07.480 --> 00:04:09.360]  你有沒有經歷一種
[00:04:09.360 --> 00:04:12.720]  得而來其來的轉變?
[00:04:12.720 --> 00:04:15.200]  這種轉變可能好的
[00:04:15.200 --> 00:04:17.240]  可能不好的
[00:04:17.240 --> 00:04:19.800]  當我看到這個故事的時候
[00:04:19.800 --> 00:04:22.120]  我就想起聖經的一個說話
[00:04:22.120 --> 00:04:24.600]  它說「為二人死」
[00:04:24.600 --> 00:04:26.040]  是少有的
[00:04:26.040 --> 00:04:27.960]  它說「為好人死」
[00:04:27.960 --> 00:04:29.880]  或者有這樣做的
[00:04:29.880 --> 00:04:32.040]  但是 耶穌基督就是
[00:04:32.040 --> 00:04:33.880]  我們做罪人的時候
[00:04:33.880 --> 00:04:35.600]  為我們死
[00:04:35.600 --> 00:04:41.800]  神的愛就在此向我們顯明
[00:04:41.800 --> 00:04:43.320]  人生
[00:04:43.320 --> 00:04:48.400]  你有沒有經歷一些很特別的改變?
[00:04:48.400 --> 00:04:51.000]  突然間在你人生遇到一些
[00:04:51.000 --> 00:04:52.480]  得而來其來的東西
[00:04:52.480 --> 00:04:54.760]  叫你束手無策
[00:04:54.760 --> 00:04:57.120]  或者在你人生遇到一些
[00:04:57.120 --> 00:04:58.800]  很突然來其來的東西
[00:04:58.800 --> 00:05:02.040]  讓你能夠改變
[00:05:02.040 --> 00:05:04.520]  我自己成長在一個破碎的家庭
[00:05:04.520 --> 00:05:08.160]  自小我爸爸媽媽就離婚了
[00:05:08.160 --> 00:05:10.800]  在我一直的人生
[00:05:10.800 --> 00:05:12.840]  很年少的時候
[00:05:12.840 --> 00:05:14.720]  在我中學的時候
[00:05:14.720 --> 00:05:16.880]  都是缺乏愛
[00:05:16.880 --> 00:05:19.840]  我同樣好像一般的年輕人一樣
[00:05:19.840 --> 00:05:21.720]  在中學的時候
[00:05:21.720 --> 00:05:23.680]  沾染了一些不好的習慣
[00:05:23.680 --> 00:05:24.720]  說髒話
[00:05:24.720 --> 00:05:28.360]  看黃色的雜誌
[00:05:28.360 --> 00:05:30.480]  看電影
[00:05:30.480 --> 00:05:35.560]  甚至考試出貓等等
[00:05:35.560 --> 00:05:36.640]  但是聖經說
[00:05:36.640 --> 00:05:39.000]  唯有基督還是我
[00:05:39.000 --> 00:05:40.880]  不認識上帝
[00:05:40.880 --> 00:05:45.360]  還是反叛祂
[00:05:45.360 --> 00:05:48.120]  上帝的愛淋到我身上
[00:05:48.120 --> 00:05:49.200]  從小到大
[00:05:49.200 --> 00:05:50.240]  如果你乖的話
[00:05:50.240 --> 00:05:52.640]  你父母會疼你
[00:05:52.640 --> 00:05:54.200]  你不乖的話
[00:05:54.200 --> 00:05:56.840]  打到你跳起來
[00:05:56.840 --> 00:05:58.360]  我記得出貓
[00:05:58.360 --> 00:06:01.560]  老師叫我爸爸去見家長
[00:06:01.560 --> 00:06:03.160]  見完家長回來之後
[00:06:03.160 --> 00:06:04.920]  哇
[00:06:04.920 --> 00:06:06.560]  那次慘了
[00:06:06.560 --> 00:06:10.440]  打到皮開肉裂了
[00:06:10.440 --> 00:06:13.280]  當你做好的
[00:06:13.280 --> 00:06:16.000]  你周圍的朋友都會接納你
[00:06:16.000 --> 00:06:17.800]  你的父母會接納你
[00:06:17.800 --> 00:06:20.000]  但是當你不好的時候
[00:06:20.000 --> 00:06:21.400]  有沒有人愛你
[00:06:21.400 --> 00:06:23.640]  有沒有人接納你
[00:06:23.640 --> 00:06:27.600]  接納你是這樣一個人
[00:06:27.600 --> 00:06:31.360]  所以當我是一個中學讀書的時候
[00:06:31.360 --> 00:06:35.240]  雖然我一直聽耶穌基督的福音
[00:06:35.240 --> 00:06:38.520]  不過中五那年
[00:06:38.520 --> 00:06:43.280]  耶穌的愛特別在我的心裡感動我
[00:06:43.280 --> 00:06:45.560]  因為耶穌說
[00:06:45.560 --> 00:06:47.920]  當我還是罪人的時候
[00:06:47.920 --> 00:06:50.000]  當沒有人接納我的時候
[00:06:50.000 --> 00:06:52.000]  當我缺乏愛的時候
[00:06:52.000 --> 00:06:53.960]  當我還是這麼頑皮的時候
[00:06:53.960 --> 00:06:58.280]  耶穌愛我
[00:06:58.280 --> 00:07:03.320]  這樣一個不變的真理
[00:07:03.320 --> 00:07:05.560]  臨到我身上
[00:07:05.560 --> 00:07:10.840]  我就去接受這位耶穌的愛
[00:07:10.840 --> 00:07:14.560]  從此我的生命不再一樣
[00:07:14.560 --> 00:07:18.120]  你有沒有經歷過這個扭轉
[00:07:18.120 --> 00:07:20.080]  在我們剛才所讀的聖經裡
[00:07:20.080 --> 00:07:21.600]  祂這樣說
[00:07:21.600 --> 00:07:27.360]  祂說所以弟兄們 我以神的慈悲勸你們
[00:07:27.360 --> 00:07:29.200]  在新日本這樣說
[00:07:29.200 --> 00:07:34.440]  弟兄們 我以神的憐憫來勸你們
[00:07:34.440 --> 00:07:36.400]  什麼是神的慈悲
[00:07:36.400 --> 00:07:39.480]  什麼是神的憐憫呢
[00:07:39.480 --> 00:07:41.440]  什麼是神的慈悲
[00:07:41.440 --> 00:07:42.760]  什麼是神的憐憫
[00:07:42.760 --> 00:07:45.920]  當你看回羅馬書的時候
[00:07:45.920 --> 00:07:52.000]  神的憐憫就是臨到那些不相信
[00:07:52.000 --> 00:07:54.840]  那些活在罪惡的裡面
[00:07:54.840 --> 00:08:02.320]  活在沒有絕望的裡面的一班我們的人
[00:08:02.320 --> 00:08:06.440]  神的憐憫就是神對我們這一班被罪所捆綁
[00:08:06.440 --> 00:08:10.000]  不能自拔 走向滅亡的人類
[00:08:10.000 --> 00:08:16.840]  而是在耶穌基督裡面所施行的拯救
[00:08:16.840 --> 00:08:21.920]  今天 人是什麼問題
[00:08:21.920 --> 00:08:25.200]  我記得最近看新聞
[00:08:25.200 --> 00:08:27.880]  如果你留意香港的新聞
[00:08:27.880 --> 00:08:32.240]  說到有一個消防員走去日本和太太
[00:08:32.240 --> 00:08:37.960]  竟然出去說要買些東西
[00:08:37.960 --> 00:08:40.040]  竟然性侵一個日本女孩
[00:08:40.040 --> 00:08:46.000]  你沒有想到一個人和太太去度假
[00:08:46.000 --> 00:08:50.280]  竟然在那幾十分鐘做出這樣的事
[00:08:50.280 --> 00:08:54.840]  人是什麼 你真的很難了解
[00:08:54.840 --> 00:09:00.280]  最近我又看澳洲新聞
[00:09:00.280 --> 00:09:04.000]  澳洲在維多利亞
[00:09:04.000 --> 00:09:09.560]  有一個年輕人駕駛一輛奔馳29歲有沒有聽過這個新聞
[00:09:09.560 --> 00:09:17.840]  他在小路出大路撞到一個女士
[00:09:17.840 --> 00:09:22.520]  載著死幾個的工作人員
[00:09:22.520 --> 00:09:24.880]  其中一個是香港人
[00:09:24.880 --> 00:09:33.240]  一撞他的車 一轉 被另一個大的車撞到
[00:09:33.240 --> 00:09:36.760]  當場五個人死了
[00:09:36.760 --> 00:09:41.480]  一個人去衝這個Giveaway
[00:09:41.480 --> 00:09:46.520]  應該讓他不讓 由小路出大路
[00:09:46.520 --> 00:09:52.120]  前一小時已經被人抄超速了
[00:09:52.120 --> 00:09:55.760]  一個這樣的失誤
[00:09:55.760 --> 00:09:59.720]  令到五個人無端端的死
[00:09:59.720 --> 00:10:05.600]  今天你有沒有想過我們活在一個什麼的世界
[00:10:05.600 --> 00:10:11.040]  你有沒有想想在我們的心裡載著什麼東西
[00:10:11.040 --> 00:10:16.960]  最近我做了一個牛尾菜要給我的家人吃
[00:10:16.960 --> 00:10:22.000]  我買牛尾 我去到一個地方買牛尾
[00:10:22.000 --> 00:10:25.480]  麻煩給我幾塊大的牛尾
[00:10:25.480 --> 00:10:31.840]  這個人就拿著拿著拿著 突然在底層拿了一塊
[00:10:31.840 --> 00:10:34.720]  拿什麼 為什麼要在底下拿呢
[00:10:34.720 --> 00:10:38.800]  我回去看一看那塊牛尾 我知道他做什麼了
[00:10:38.800 --> 00:10:44.560]  那塊牛尾很多肥膏
[00:10:44.560 --> 00:10:49.880]  這個老人家 他做生意很厲害
[00:10:49.880 --> 00:10:52.200]  將那些不好放在第二層
[00:10:52.200 --> 00:10:55.280]  見你不知覺 拿一塊給你
[00:10:55.280 --> 00:10:59.960]  人是怎樣 你試過被人欺騙過沒有
[00:10:59.960 --> 00:11:02.400]  做生意就是這樣 是不是
[00:11:02.400 --> 00:11:06.640]  我們活在一個什麼的世界
[00:11:06.640 --> 00:11:10.560]  我們活在一個有戰爭 有瘟疫
[00:11:10.560 --> 00:11:16.080]  有疾病 有死亡的一個這樣的世界
[00:11:16.080 --> 00:11:19.040]  人不能夠自拔
[00:11:19.040 --> 00:11:23.600]  上帝看到我們這一群被罪捆綁
[00:11:23.600 --> 00:11:28.520]  不能夠自拔 走向死亡 滅亡的人類
[00:11:28.520 --> 00:11:32.560]  去差遣耶穌作出的那個拯救
[00:11:32.560 --> 00:11:37.400]  上帝的憐憫就是我們這麼淒慘的情況
[00:11:37.400 --> 00:11:42.160]  困著我們 不能夠擺脫最對我們的困擾
[00:11:42.160 --> 00:11:45.960]  不能夠擺脫最對我們的影響
[00:11:45.960 --> 00:11:49.840]  所以 祂施出祂的援手
[00:11:49.840 --> 00:11:54.360]  去差遣獨生的祂的兒子耶穌
[00:11:54.360 --> 00:11:57.840]  來到這個世界 拯救我們
[00:11:57.840 --> 00:12:02.360]  這就是上帝對我們的憐憫
[00:12:02.360 --> 00:12:07.320]  你看不看到 我們這個世界被罪
[00:12:07.320 --> 00:12:12.040]  捆綁得我們很狡猾
[00:12:12.040 --> 00:12:16.120]  在2016年初 我有一位同學
[00:12:16.120 --> 00:12:20.880]  當時他將他的腎臟捐給他太太
[00:12:20.880 --> 00:12:25.240]  因為他太太有了腎病 腎衰竭很多年
[00:12:25.240 --> 00:12:29.200]  這個都是我同學 腎學院的同學
[00:12:29.200 --> 00:12:32.040]  他得到腎病 他要洗腎
[00:12:32.040 --> 00:12:35.480]  不過他很幸運
[00:12:35.480 --> 00:12:39.920]  政府有一個特別的計劃
[00:12:39.920 --> 00:12:43.040]  給他一個洗腎機
[00:12:43.040 --> 00:12:45.760]  可以放在家裡
[00:12:45.760 --> 00:12:50.160]  每一天晚上就洗腎
[00:12:50.160 --> 00:12:53.840]  不洗就去一個醫院洗兩次
[00:12:53.840 --> 00:12:56.560]  不過洗了很多年
[00:12:56.560 --> 00:13:02.200]  都沒有人能夠捐腎給他
[00:13:02.200 --> 00:13:08.920]  結果 我的同學就捐給他太太
[00:13:08.920 --> 00:13:15.000]  神的憐憫是神看到我們在絕望的裡面
[00:13:15.000 --> 00:13:19.520]  上帝施行的那個援手
[00:13:19.520 --> 00:13:22.520]  有多少人欣著你相信耶穌
[00:13:22.520 --> 00:13:26.600]  帶給你不一樣的生命
[00:13:26.600 --> 00:13:30.400]  如果我們要去分享耶穌
[00:13:30.400 --> 00:13:33.240]  怎樣改變我們的人生
[00:13:33.240 --> 00:13:35.320]  我們看到耶穌怎麼突然間
[00:13:35.320 --> 00:13:37.680]  介入在我們的生命當中
[00:13:37.680 --> 00:13:40.080]  施行祂的憐憫
[00:13:40.080 --> 00:13:44.200]  我們來到欣著上帝的憐憫
[00:13:44.200 --> 00:13:48.720]  保羅說 我要用神的慈悲
[00:13:48.720 --> 00:13:51.520]  用神的憐憫來勸你們
[00:13:51.520 --> 00:13:56.400]  將身體獻上當作活祭
[00:13:56.400 --> 00:14:00.080]  試聖潔的是神所喜悅的
[00:14:00.080 --> 00:14:07.200]  神的憐憫 我們要獻上當作活祭
[00:14:07.200 --> 00:14:10.400]  神憐憫我們 神感動我們
[00:14:10.400 --> 00:14:13.520]  神的愛淋到我們身上
[00:14:13.520 --> 00:14:16.240]  保羅說 我勸你們
[00:14:16.240 --> 00:14:20.040]  你要這樣去回應上帝的愛
[00:14:20.040 --> 00:14:23.560]  要獻上當作一個活祭
[00:14:23.560 --> 00:14:26.040]  這個不是盲目的死祭
[00:14:26.040 --> 00:14:29.680]  而是你自願獻上一個活祭
[00:14:29.680 --> 00:14:35.360]  表達我們對上帝的回應
[00:14:35.360 --> 00:14:38.200]  為什麼我們相信耶穌
[00:14:38.200 --> 00:14:39.440]  有很多人相信耶穌
[00:14:39.440 --> 00:14:45.080]  就是因為我們死了不知道去哪裡
[00:14:45.080 --> 00:14:48.480]  所以有人說 信耶穌上天堂
[00:14:48.480 --> 00:14:51.680]  好 我相信耶穌
[00:14:51.680 --> 00:14:55.200]  我們有了上天堂的護照
[00:14:55.200 --> 00:14:56.680]  或者你會想
[00:14:56.680 --> 00:14:59.680]  信耶穌是不是跟死有關係
[00:14:59.680 --> 00:15:01.040]  那我現在怎麼辦
[00:15:01.040 --> 00:15:01.800]  現在不用了
[00:15:01.800 --> 00:15:03.720]  現在我們先開心快樂
[00:15:03.720 --> 00:15:05.560]  死了之後我又可以上天堂
[00:15:05.560 --> 00:15:07.280]  我又再開心一點
[00:15:07.280 --> 00:15:08.720]  哇 多好 是不是
[00:15:08.720 --> 00:15:09.840]  現在我又開心
[00:15:09.840 --> 00:15:11.120]  死了之後又開心
[00:15:11.120 --> 00:15:12.480]  那就好了
[00:15:12.480 --> 00:15:14.400]  這個或者
[00:15:14.400 --> 00:15:17.040]  有些人相信耶穌的原因
[00:15:17.040 --> 00:15:18.200]  我不知道是不是你
[00:15:18.200 --> 00:15:21.120]  為了這件事而相信耶穌
[00:15:21.120 --> 00:15:23.120]  這件事沒有壞的
[00:15:23.120 --> 00:15:25.960]  另一個有人相信耶穌
[00:15:25.960 --> 00:15:30.880]  耶穌是我的救生艇
[00:15:30.880 --> 00:15:33.480]  什麼時候你去求耶穌
[00:15:33.480 --> 00:15:35.160]  就是當你遇到危機
[00:15:35.160 --> 00:15:37.720]  糟了 我沒有女朋友
[00:15:37.720 --> 00:15:41.120]  耶穌 幫幫忙吧
[00:15:41.120 --> 00:15:42.360]  我沒有工作
[00:15:42.360 --> 00:15:44.160]  耶穌 幫幫忙吧
[00:15:44.160 --> 00:15:47.360]  找份工作給我吧
[00:15:47.360 --> 00:15:47.960]  我病了
[00:15:47.960 --> 00:15:51.880]  耶穌 醫治我吧
[00:15:51.880 --> 00:15:57.960]  你會不會是這樣去相信耶穌呢
[00:15:57.960 --> 00:16:01.200]  這個都不是很差
[00:16:01.200 --> 00:16:06.200]  真的耶穌在我們人生遇到困境
[00:16:06.200 --> 00:16:09.640]  遇到看不到出路的時候
[00:16:09.640 --> 00:16:17.120]  祂來將路顯明給我們看到
[00:16:17.120 --> 00:16:20.280]  如果耶穌只是一個救生艇
[00:16:20.280 --> 00:16:22.800]  你什麼時候需要這個救生艇
[00:16:22.800 --> 00:16:25.240]  你是不是經常需要救生艇
[00:16:25.240 --> 00:16:26.360]  不是的
[00:16:26.360 --> 00:16:27.160]  偶爾而已
[00:16:27.160 --> 00:16:29.120]  一年一兩次而已 是不是
[00:16:29.120 --> 00:16:32.400]  我記得我自己考試的時候
[00:16:32.400 --> 00:16:38.920]  耶穌 幫幫忙吧 讓我過關
[00:16:38.920 --> 00:16:42.480]  過完關 我就不記得耶穌了
[00:16:42.480 --> 00:16:44.680]  是不是
[00:16:44.680 --> 00:16:46.240]  如果耶穌只是救生艇
[00:16:46.240 --> 00:16:50.280]  耶穌只是和你一年見兩次面而已
[00:16:50.280 --> 00:16:52.600]  對不對
[00:16:52.600 --> 00:16:54.880]  耶穌是不是這樣
[00:16:54.880 --> 00:16:56.720]  或者你相信耶穌
[00:16:56.720 --> 00:17:00.120]  只不過是一個心靈的慰藉
[00:17:00.120 --> 00:17:01.640]  下星期沒有工作
[00:17:01.640 --> 00:17:03.600]  特別在澳洲很悶的
[00:17:03.600 --> 00:17:06.200]  特地來拍屍很悶的
[00:17:06.200 --> 00:17:08.320]  星期一回到禮拜堂也好
[00:17:08.320 --> 00:17:12.840]  見到這麼多中國人
[00:17:12.840 --> 00:17:15.560]  然後耶穌說再見了
[00:17:15.560 --> 00:17:17.440]  我要做回我自己的事了
[00:17:17.440 --> 00:17:20.440]  在這裡好好的
[00:17:20.440 --> 00:17:23.720]  然後我做回我們的事
[00:17:23.720 --> 00:17:29.920]  究竟信耶穌是否你生命的全部呢
[00:17:29.920 --> 00:17:32.600]  沒錯 神通過耶穌
[00:17:32.600 --> 00:17:35.880]  將永恆的盼望給我們
[00:17:35.880 --> 00:17:37.880]  不過同時
[00:17:37.880 --> 00:17:42.560]  信耶穌叫我們每一個人
[00:17:42.560 --> 00:17:46.200]  過一個不一樣的人生
[00:17:46.200 --> 00:17:49.040]  叫我們可以見證這位上帝
[00:17:49.040 --> 00:17:50.920]  是真有活的
[00:17:50.920 --> 00:17:54.840]  叫我們能夠去代表上帝
[00:17:54.840 --> 00:17:59.040]  在這裡見證祂的實在
[00:17:59.040 --> 00:18:04.400]  所以在聖經出了一部記
[00:18:04.400 --> 00:18:08.400]  在三月份當我在這裡
[00:18:08.400 --> 00:18:09.680]  聽梁牧師講到
[00:18:09.680 --> 00:18:13.360]  梁牧師在講這一段經文
[00:18:13.360 --> 00:18:15.040]  他告訴我們
[00:18:15.040 --> 00:18:19.200]  上帝拯救以色列人做什麼
[00:18:19.200 --> 00:18:22.800]  不但看到他們的困境
[00:18:22.800 --> 00:18:24.640]  慰勞
[00:18:24.640 --> 00:18:26.520]  上帝要拯救他們
[00:18:26.520 --> 00:18:29.880]  他說你們要歸我作祭司的角度
[00:18:29.880 --> 00:18:32.400]  為聖潔的國民
[00:18:32.400 --> 00:18:35.040]  全個國家的人民
[00:18:35.040 --> 00:18:39.520]  成為神和人之間的代表
[00:18:39.520 --> 00:18:41.640]  讓人認識這個民族
[00:18:41.640 --> 00:18:43.880]  認識這位野禍神
[00:18:43.880 --> 00:18:46.480]  認識這位真神
[00:18:46.480 --> 00:18:49.040]  要成為一個聖潔的國民
[00:18:49.040 --> 00:18:50.480]  被分別出來
[00:18:50.480 --> 00:18:53.720]  很特別的一個群體
[00:18:53.720 --> 00:18:57.080]  弟兄姊妹你有沒有想過信耶穌
[00:18:57.080 --> 00:18:59.240]  不單止讓你上天堂
[00:18:59.240 --> 00:19:02.000]  信耶穌不單止你救命中
[00:19:02.000 --> 00:19:05.200]  信耶穌不單止你心靈的慰藉
[00:19:05.200 --> 00:19:06.840]  信耶穌
[00:19:06.840 --> 00:19:08.640]  上帝拯救你
[00:19:08.640 --> 00:19:13.520]  上帝在你的生命顯為真實
[00:19:13.520 --> 00:19:15.560]  上帝在你的人生裏面
[00:19:15.560 --> 00:19:18.480]  扭轉你很多壞的習慣
[00:19:18.480 --> 00:19:21.480]  在你的人生給你出路
[00:19:21.480 --> 00:19:23.560]  目的是什麼
[00:19:23.560 --> 00:19:25.560]  目的是一件事
[00:19:25.560 --> 00:19:30.480]  就是叫你成為一個聖潔的國民
[00:19:30.480 --> 00:19:36.280]  叫你成為一個獨特的群體
[00:19:36.280 --> 00:19:39.080]  有別不相信耶穌的人
[00:19:39.080 --> 00:19:44.280]  並且成為你跟那些不相信的人
[00:19:44.280 --> 00:19:45.760]  一個見證
[00:19:45.760 --> 00:19:49.080]  將人帶到上帝的面前
[00:19:49.080 --> 00:19:50.080]  弟兄姊妹
[00:19:50.080 --> 00:19:52.280]  我們怎麼可以這樣做
[00:19:52.280 --> 00:19:53.760]  我們這樣做
[00:19:53.760 --> 00:19:58.000]  就是我們要獻上我們的身體
[00:19:58.000 --> 00:19:59.920]  聖經說
[00:19:59.920 --> 00:20:03.040]  透過耶穌
[00:20:03.040 --> 00:20:06.160]  上帝的憐憫臨到我們身上
[00:20:06.160 --> 00:20:08.080]  我們的回應
[00:20:08.080 --> 00:20:13.680]  以前我們的身體來犯罪
[00:20:13.680 --> 00:20:15.560]  但是信了耶穌
[00:20:15.560 --> 00:20:19.760]  說我們的身體死又活過來
[00:20:19.760 --> 00:20:23.240]  然後我們將我們的身體獻上
[00:20:23.240 --> 00:20:25.080]  不再犯罪
[00:20:25.080 --> 00:20:27.160]  成為一個聖潔的國民
[00:20:27.160 --> 00:20:30.360]  做耶穌想我們做的事
[00:20:30.360 --> 00:20:34.840]  這就是獻上我們的身體
[00:20:34.840 --> 00:20:38.440]  是全部自願的
[00:20:38.440 --> 00:20:39.880]  不是被迫的
[00:20:39.880 --> 00:20:41.280]  是活生生的
[00:20:41.280 --> 00:20:43.320]  不是死了被人割了
[00:20:43.320 --> 00:20:45.520]  沒辦法獻上壇上
[00:20:45.520 --> 00:20:47.280]  而是你活生生的
[00:20:47.280 --> 00:20:50.280]  自願的不是被迫的
[00:20:50.280 --> 00:20:54.240]  並且成為一個祭物
[00:20:54.240 --> 00:20:57.440]  在方下你的主權
[00:20:57.440 --> 00:21:03.720]  傳言的衛生給耶穌祈禱
[00:21:03.720 --> 00:21:06.960]  信耶穌或者我們以往的想法
[00:21:06.960 --> 00:21:08.880]  就是耶穌祝福我
[00:21:08.880 --> 00:21:10.480]  信以往的想法
[00:21:10.480 --> 00:21:11.720]  耶穌幫助我
[00:21:11.720 --> 00:21:12.600]  拯救我
[00:21:12.600 --> 00:21:14.360]  不過保祿
[00:21:14.360 --> 00:21:15.480]  沒錯
[00:21:15.480 --> 00:21:17.640]  神將永恆的救恩給我
[00:21:17.640 --> 00:21:19.000]  神救過我們
[00:21:19.000 --> 00:21:20.800]  神改變我們
[00:21:20.800 --> 00:21:22.640]  我們有什麼回應
[00:21:22.640 --> 00:21:24.360]  我們不是停在那裡
[00:21:24.360 --> 00:21:26.400]  我們要
[00:21:26.400 --> 00:21:30.800]  不只是得了上天堂的入場券就夠了
[00:21:30.800 --> 00:21:34.440]  我們的土共蒙了英雲就夠了
[00:21:34.440 --> 00:21:39.480]  耶穌想重建我們跟祂的關係
[00:21:39.480 --> 00:21:41.720]  重建關係
[00:21:41.720 --> 00:21:43.480]  是你跟耶穌
[00:21:43.480 --> 00:21:45.320]  或者你相信耶穌
[00:21:45.320 --> 00:21:49.880]  最重要的重建關係
[00:21:49.880 --> 00:21:51.480]  如果你想
[00:21:51.480 --> 00:21:53.880]  信耶穌只不過是讓你上天堂
[00:21:53.880 --> 00:21:57.360]  你信耶穌只不過是一個救命鐘
[00:21:57.360 --> 00:21:59.160]  救生艇而已
[00:21:59.160 --> 00:22:02.440]  你不明白究竟信耶穌的意義
[00:22:02.440 --> 00:22:03.640]  信耶穌的意義
[00:22:03.640 --> 00:22:06.960]  是叫你重建跟上帝的關係
[00:22:06.960 --> 00:22:08.960]  那個關係是什麼
[00:22:08.960 --> 00:22:12.720]  那個關係你要成為上帝的代表
[00:22:12.720 --> 00:22:17.760]  你成為上帝特別揀選
[00:22:17.760 --> 00:22:21.760]  在這個世界能夠見證上帝一幫人
