
[00:00:00.000 --> 00:00:01.720]  好了,我們今天講這段經文
[00:01:32.240 --> 00:01:36.000]  耶穌差遣他們兩個兩個出去
[00:01:36.000 --> 00:01:39.200]  主的心意叫我們不是孤孤單單做基督徒
[00:01:39.200 --> 00:01:41.080]  也不是孤孤單單去侍奉
[00:01:41.080 --> 00:01:43.000]  希望我們兩個兩個
[00:01:43.000 --> 00:01:45.440]  這裡分組去傳福音
[00:01:45.440 --> 00:01:47.240]  這次也是一個短宣的旅程
[00:01:47.240 --> 00:01:49.880]  因為不用多久他們會回來
[00:01:49.880 --> 00:01:52.160]  但我在這裡停30秒
[00:01:52.160 --> 00:01:53.960]  讓你看一看旁邊左右
[00:01:53.960 --> 00:01:57.160]  咦?杜先生單釘草,不要緊
[00:01:57.160 --> 00:01:58.680]  後面有阿淑儀
[00:01:58.680 --> 00:02:01.120]  我們總有弟兄姊妹
[00:02:01.120 --> 00:02:02.920]  看看旁邊的,你不孤單的
[00:02:02.920 --> 00:02:04.280]  告訴他們你不孤單的
[00:02:04.280 --> 00:02:05.960]  起碼我坐在你旁邊
[00:02:05.960 --> 00:02:08.160]  我們一定不孤單的
[00:02:08.160 --> 00:02:10.440]  媽媽在後面的不孤單的
[00:02:10.440 --> 00:02:12.400]  有個兒子坐在旁邊多開心
[00:02:12.400 --> 00:02:15.200]  好了,所以告訴他們你不孤單的
[00:02:15.200 --> 00:02:18.960]  如果你說我在教會裡獨來獨往
[00:02:18.960 --> 00:02:20.800]  真是該會了
[00:02:20.800 --> 00:02:23.240]  為什麼我們教會搞成這樣呢?
[00:02:23.240 --> 00:02:25.960]  我們教會應該是彼此的
[00:02:25.960 --> 00:02:29.280]  並肩同行一起領受主的差遣
[00:02:29.280 --> 00:02:30.480]  去為主作功
[00:02:30.480 --> 00:02:31.480]  同不同意?
[00:02:31.480 --> 00:02:33.680]  我們一起去建立
[00:02:33.680 --> 00:02:36.880]  我們在主裡面的同行的生命
[00:02:36.880 --> 00:02:39.200]  所以我們一起兩個兩個
[00:02:39.200 --> 00:02:41.360]  奉差遣去為主傳揚福音
[00:02:41.360 --> 00:02:43.000]  主給我們權柄
[00:02:43.000 --> 00:02:44.560]  在這裡額外說
[00:02:44.560 --> 00:02:46.640]  如果你說還沒有找到
[00:02:46.640 --> 00:02:48.360]  我在教會通常
[00:02:48.360 --> 00:02:51.880]  多數是你自己走得快了
[00:02:51.880 --> 00:02:54.080]  我站在這裡,你就去那邊走
[00:02:54.080 --> 00:02:55.080]  避開我
[00:02:55.080 --> 00:02:57.560]  我個個都想抓你回團契小組
[00:02:57.560 --> 00:02:58.320]  起碼一個
[00:02:58.320 --> 00:02:59.880]  一個而已,不用這麼多
[00:02:59.880 --> 00:03:01.920]  同行一起侍奉
[00:03:01.920 --> 00:03:02.840]  一起建立生命
[00:03:02.840 --> 00:03:05.720]  主差派我們兩個兩個出去
[00:03:05.720 --> 00:03:09.920]  還要賜給我們權柄去制伏烏鬼
[00:03:09.920 --> 00:03:11.280]  這裡也要看看
[00:03:11.280 --> 00:03:12.240]  神的心意
[00:03:12.240 --> 00:03:15.960]  我們這個世界是在惡者的權勢底下的
[00:03:15.960 --> 00:03:18.840]  所以很多時候惡者都用不同的方法
[00:03:18.840 --> 00:03:21.600]  烏鬼去捆綁人纏繞人
[00:03:21.600 --> 00:03:24.440]  在其他的講道我有講過
[00:03:24.440 --> 00:03:29.960]  在香港社會相對少一些鬼附的情況
[00:03:29.960 --> 00:03:30.840]  就是說
[00:03:30.840 --> 00:03:34.640]  但是最近我見到很多基督教YouTuber
[00:03:34.640 --> 00:03:35.720]  經常講鬼附
[00:03:35.720 --> 00:03:38.200]  我看影片看到很多
[00:03:38.200 --> 00:03:39.360]  這個又說捉靈
[00:03:39.360 --> 00:03:40.520]  那個又說鬼附
[00:03:40.520 --> 00:03:43.680]  相對香港我就不覺得那麼多
[00:03:43.680 --> 00:03:44.680]  是不是沒有?
[00:03:44.680 --> 00:03:45.880]  不是沒有,有
[00:03:45.880 --> 00:03:46.880]  但是相對難
[00:03:46.880 --> 00:03:49.800]  惡者在香港用其他方法來捆綁人纏
[00:03:49.800 --> 00:03:50.840]  多數是什麼呢?
[00:03:50.840 --> 00:03:52.160]  錢錢
[00:03:52.160 --> 00:03:54.080]  很多時候用錢錢來捆綁人
[00:03:54.080 --> 00:03:57.720]  用許多仇虎將你們刺透
[00:03:57.720 --> 00:03:58.920]  聖經說的
[00:03:58.920 --> 00:04:01.080]  貪財是萬惡之根
[00:04:01.080 --> 00:04:04.760]  所以用許多仇虎將我們刺透了
[00:04:04.760 --> 00:04:05.920]  是用這些方法來捆綁
[00:04:05.920 --> 00:04:07.080]  還有什麼呢?
[00:04:07.080 --> 00:04:08.960]  不恰當的男女關係
[00:04:08.960 --> 00:04:11.040]  來捆綁我們
[00:04:11.040 --> 00:04:12.120]  搞到什麼呢?
[00:04:12.120 --> 00:04:13.520]  搞到我們經常覺得
[00:04:13.520 --> 00:04:15.560]  不知道看得你電視多還是什麼
[00:04:15.560 --> 00:04:18.680]  或者平時在生活上覺得
[00:04:18.680 --> 00:04:19.960]  我老婆真的不太好
[00:04:19.960 --> 00:04:21.880]  或者你老公真的不太好
[00:04:21.880 --> 00:04:24.720]  我覺得回小組也有一個好的作用
[00:04:24.720 --> 00:04:28.000]  起碼回小組聽聽其他老公
[00:04:28.000 --> 00:04:29.320]  其實也是不太好
[00:04:29.320 --> 00:04:30.720]  不要比較
[00:04:30.720 --> 00:04:32.680]  我們一般的
[00:04:32.680 --> 00:04:33.680]  不會太不好
[00:04:33.680 --> 00:04:35.840]  但是其實當年我也很努力追求她
[00:04:35.840 --> 00:04:36.120]  老婆
[00:04:36.120 --> 00:04:38.000]  雖然她現在好像不太給我面子
[00:04:38.000 --> 00:04:40.760]  有時候給別人面子好像比我給面子多
[00:04:40.760 --> 00:04:42.760]  是因為對你親切
[00:04:42.760 --> 00:04:45.800]  所以天父為我揀選一定是最好的
[00:04:45.800 --> 00:04:46.840]  包括什麼呢?
[00:04:46.840 --> 00:04:48.000]  包括配偶
[00:04:48.000 --> 00:04:49.800]  爸爸媽媽你覺得好不好?
[00:04:49.800 --> 00:04:50.600]  有時候很好
[00:04:50.600 --> 00:04:51.200]  有時候不好
[00:04:51.200 --> 00:04:52.360]  但是其實想深一層
[00:04:52.360 --> 00:04:54.040]  都是天父為我預備的
[00:04:54.040 --> 00:04:57.960]  或者用那些不恰當的男女關係
[00:04:57.960 --> 00:04:58.680]  金錢
[00:04:58.680 --> 00:04:59.800]  將我們捆綁
[00:04:59.800 --> 00:05:01.960]  用許多仇虎將你刺透
[00:05:01.960 --> 00:05:05.920]  天父已經賜下門徒權
[00:05:05.920 --> 00:05:07.920]  並去制伏烏鬼
[00:05:07.920 --> 00:05:08.920]  就是制伏了它
[00:05:08.920 --> 00:05:10.640]  不給這些東西來捆綁我們
[00:05:10.640 --> 00:05:13.240]  也有香港或者很多地方的人
[00:05:13.240 --> 00:05:16.280]  被這些情況下被捆綁
[00:05:16.280 --> 00:05:18.200]  被那污靈來捆綁
[00:05:18.200 --> 00:05:20.400]  但是神已經給了我們權柄
[00:05:20.400 --> 00:05:23.440]  我們靠著福音的大能是可以贈成的
[00:05:23.440 --> 00:05:24.360]  包括什麼呢?
[00:05:24.360 --> 00:05:25.480]  毒品的纏擾
[00:05:25.480 --> 00:05:27.560]  其他金錢上
[00:05:27.560 --> 00:05:28.600]  或者賭博
[00:05:28.600 --> 00:05:31.360]  其他不好的捆綁我們的事情
[00:05:31.360 --> 00:05:32.920]  我印象非常深刻
[00:05:32.920 --> 00:05:35.600]  如果你有去行山行去浪茄
[00:05:35.600 --> 00:05:38.840]  這福音本是神的大能
[00:05:38.840 --> 00:05:40.080]  要夠一切相信的
[00:05:40.080 --> 00:05:41.160]  將那些捆綁
[00:05:41.160 --> 00:05:42.680]  無論是毒品
[00:05:42.680 --> 00:05:44.000]  不恰當的男女關係
[00:05:44.000 --> 00:05:45.240]  金錢上的捆綁
[00:05:45.240 --> 00:05:46.440]  將它們去除掉
[00:05:46.440 --> 00:05:48.280]  但是具體的方法是什麼呢?
[00:05:48.280 --> 00:05:49.200]  第十二節
[00:05:49.200 --> 00:05:50.120]  請你留意
[00:05:50.120 --> 00:05:52.320]  第十二節是講到的重點
[00:05:52.320 --> 00:05:54.120]  如何具體地去做呢?
[00:05:54.120 --> 00:05:55.960]  就是門徒出去怎麼做呢?
[00:05:55.960 --> 00:05:58.400]  全都叫人悔改
[00:05:58.400 --> 00:06:02.720]  釋放人被烏鬼捆綁
[00:06:02.720 --> 00:06:03.960]  就要用什麼方法?
[00:06:03.960 --> 00:06:05.840]  是全都叫人悔改
[00:06:05.840 --> 00:06:07.040]  如果不是的話
[00:06:07.040 --> 00:06:09.520]  其實我們說趕鬼那些
[00:06:09.520 --> 00:06:11.000]  其實都很短暫的
[00:06:11.000 --> 00:06:12.800]  因為主耶穌也告訴過我們
[00:06:12.800 --> 00:06:14.440]  如果我們打掃乾淨
[00:06:14.440 --> 00:06:17.080]  沒有主耶穌在我心中會怎樣?
[00:06:17.080 --> 00:06:19.200]  七個更惡的鬼來
[00:06:19.200 --> 00:06:20.680]  早就拿來搞
[00:06:20.680 --> 00:06:24.840]  所以全都悔改才是根本
[00:06:24.840 --> 00:06:27.520]  所以今天神差遣我們
[00:06:27.520 --> 00:06:29.200]  我們奉主的差遣是
[00:06:29.200 --> 00:06:31.320]  全都叫人悔改
[00:06:31.320 --> 00:06:35.360]  離開烏鬼給我們的剋制
[00:06:35.360 --> 00:06:37.560]  我們成為剋制烏鬼
[00:06:37.560 --> 00:06:40.120]  這裡神也幫我們
[00:06:40.120 --> 00:06:41.560]  趕出許多的鬼
[00:06:41.560 --> 00:06:43.880]  用油抹許多的病人
[00:06:43.880 --> 00:06:45.880]  治好他們
[00:06:45.880 --> 00:06:47.200]  這裡輕輕提一下
[00:06:47.200 --> 00:06:50.000]  因為之前我們講《雅各書》也提到
[00:06:50.000 --> 00:06:51.400]  《雅各書》也提到
[00:06:51.400 --> 00:06:53.440]  抹油是治好病人的
[00:06:53.440 --> 00:06:54.400]  有沒有印象?
[00:06:54.400 --> 00:06:56.760]  這件事情我們想想
[00:06:56.760 --> 00:06:58.760]  我們平時是否需要看醫生?
[00:06:58.760 --> 00:06:59.400]  都要看的
[00:06:59.400 --> 00:07:02.880]  我們要了解當時的環境
[00:07:02.880 --> 00:07:04.880]  其實醫藥不是很進步
[00:07:04.880 --> 00:07:08.680]  以前那些橄欖油
[00:07:08.680 --> 00:07:10.720]  他們的油是用來治病的
[00:07:10.720 --> 00:07:12.720]  是真的用來治病的
[00:07:12.720 --> 00:07:15.240]  其實不是很久以前
[00:07:15.240 --> 00:07:17.560]  我媽媽或者你婆婆的時候
[00:07:17.560 --> 00:07:21.160]  都是一支萬金油
[00:07:21.160 --> 00:07:22.720]  白花油
[00:07:22.720 --> 00:07:24.920]  崑崙驅風油
[00:07:24.920 --> 00:07:26.680]  都能治百病的
[00:07:26.680 --> 00:07:27.440]  你不是嗎?
[00:07:27.440 --> 00:07:28.400]  我就是
[00:07:28.400 --> 00:07:31.880]  那些萬崑崙症、驅風症、追風
[00:07:31.880 --> 00:07:33.400]  只是那些
[00:07:33.400 --> 00:07:34.200]  抹完之後
[00:07:34.200 --> 00:07:38.200]  基本上八七八成都治好了
[00:07:38.200 --> 00:07:40.480]  其實偶爾看醫生而已
[00:07:40.480 --> 00:07:42.040]  那些東西很漂亮
[00:07:42.040 --> 00:07:44.560]  抹完之後就好了
[00:07:44.560 --> 00:07:46.360]  當然我們也要祈禱
[00:07:46.360 --> 00:07:48.720]  因為神也給他們用這個方法
[00:07:48.720 --> 00:07:49.920]  去治好很多病人
[00:07:49.920 --> 00:07:52.040]  要憑著信心去領受
[00:07:52.040 --> 00:07:53.560]  所以這裡說到
[00:07:53.560 --> 00:07:57.160]  神給我們也有醫療宣教的先鋒
[00:07:57.160 --> 00:07:59.360]  他們用油抹許多的病人
[00:07:59.360 --> 00:08:00.440]  治好他們
[00:08:00.440 --> 00:08:02.160]  但是我今天最重要的是說
[00:08:02.160 --> 00:08:05.040]  中間耶穌的托付、祝福
[00:08:05.040 --> 00:08:06.840]  就是吩咐我們做什麼?
[00:08:06.840 --> 00:08:08.600]  今天我們奉差遣
[00:08:08.600 --> 00:08:10.640]  是領受耶穌的吩咐
[00:08:10.640 --> 00:08:12.600]  是要做什麼事情呢?
[00:08:12.600 --> 00:08:15.160]  或者在當中學習到什麼功課呢?
[00:08:15.160 --> 00:08:16.840]  我們看回第八節
[00:08:16.840 --> 00:08:18.520]  耶穌的吩咐是什麼?
[00:08:18.520 --> 00:08:21.520]  行路的時候不要帶食物和口袋
[00:08:21.520 --> 00:08:23.960]  腰帶、腿帶、不要帶錢
[00:08:23.960 --> 00:08:25.080]  第一件事
[00:08:25.080 --> 00:08:26.640]  原來第一個祝福
[00:08:26.640 --> 00:08:28.200]  最重要的祝福是什麼呢?
[00:08:28.200 --> 00:08:29.680]  不用帶食物、不用帶錢
[00:08:29.680 --> 00:08:32.360]  那時候沒有銀行
[00:08:32.360 --> 00:08:35.360]  沒有ATM機讓你按一下
[00:08:35.360 --> 00:08:36.960]  不帶錢
[00:08:36.960 --> 00:08:37.880]  又不帶食物
[00:08:37.880 --> 00:08:39.720]  不是到處都有東西吃的
[00:08:39.720 --> 00:08:41.080]  沒有餐廳、沒有食物
[00:08:41.080 --> 00:08:43.040]  有餐廳,沒有錢而已
[00:08:43.040 --> 00:08:45.760]  不帶錢、不帶口袋、不帶食物
[00:08:45.760 --> 00:08:46.840]  那怎麼辦呢?
[00:08:46.840 --> 00:08:50.240]  是憑著信心去走信心的路
[00:08:50.240 --> 00:08:51.120]  所以今天
[00:08:51.120 --> 00:08:53.040]  原來主的祝福是透過我們
[00:08:53.040 --> 00:08:54.760]  走出去短宣的時候
[00:08:54.760 --> 00:08:56.240]  出去宣教的時候
[00:08:56.240 --> 00:09:00.240]  去學習一個信心的功課
[00:09:00.240 --> 00:09:01.560]  因為後面也有提到
[00:09:01.560 --> 00:09:03.760]  又對他們說第十節
[00:09:03.760 --> 00:09:05.120]  又對他們說
[00:09:05.120 --> 00:09:06.960]  無論到何處
[00:09:06.960 --> 00:09:09.640]  盡了人的家就住在那裡
[00:09:09.640 --> 00:09:11.480]  直到離開那地方
[00:09:11.480 --> 00:09:14.920]  所以原來這段經文又告訴我們
[00:09:14.920 --> 00:09:18.520]  我們當中奉差遣學習
[00:09:18.520 --> 00:09:20.720]  靠著天父的供應
[00:09:20.720 --> 00:09:23.120]  我們是會一無所缺的
[00:09:23.120 --> 00:09:25.120]  就是說不用帶錢、不用帶食物
[00:09:25.120 --> 00:09:25.920]  你走出去就可以了
[00:09:25.920 --> 00:09:28.480]  因為天父會透過那些人
[00:09:28.480 --> 00:09:29.560]  去供應你的需要
[00:09:29.560 --> 00:09:32.000]  去到那裡自然有人接待你
[00:09:32.000 --> 00:09:35.680]  那是一個完全信心的提醒和考驗
[00:09:35.680 --> 00:09:37.440]  那是怎樣呢?
[00:09:37.440 --> 00:09:39.280]  我們在地上的時候
[00:09:39.280 --> 00:09:43.880]  經常都擔心沒錢、沒食物
[00:09:43.880 --> 00:09:47.280]  香港人經常都擔心沒錢
[00:09:47.280 --> 00:09:51.720]  特別我們做傳道牧師
[00:09:51.720 --> 00:09:53.840]  下半生要走信心的路
[00:09:53.840 --> 00:09:55.520]  其實不是一般的弟兄姊妹
[00:09:55.520 --> 00:09:57.080]  都是有信心的路
[00:09:57.080 --> 00:09:59.720]  因為我們經常都擔心
[00:09:59.720 --> 00:10:02.520]  沒錢、沒人接濟
[00:10:02.520 --> 00:10:03.840]  不知道怎麼辦
[00:10:03.840 --> 00:10:06.960]  所以經常拿來拿去拿也不夠
[00:10:06.960 --> 00:10:08.840]  所以兄弟姊妹會翻臉
[00:10:08.840 --> 00:10:11.040]  其實有時候都是為了一點點錢
[00:10:11.040 --> 00:10:12.480]  你感覺到嗎?
[00:10:12.480 --> 00:10:14.240]  我們學習信心的功課
[00:10:14.240 --> 00:10:16.480]  天父怎會不供應我的需要呢?
[00:10:16.480 --> 00:10:19.680]  在這裡我提一提我自己的經歷
[00:10:19.680 --> 00:10:21.720]  互相分享一下
[00:10:21.720 --> 00:10:24.240]  其實我剛剛出來
[00:10:24.240 --> 00:10:26.920]  剛剛打算讀神學的時候
[00:10:26.920 --> 00:10:28.720]  就經歷了一個信心的考驗
[00:10:28.720 --> 00:10:31.080]  信心的考驗是什麼呢?
[00:10:31.080 --> 00:10:33.880]  信心的考驗我是九八年讀神學的
[00:10:33.880 --> 00:10:35.640]  說說什麼吧
[00:10:35.640 --> 00:10:36.840]  多少歲我就不說了
[00:10:36.840 --> 00:10:37.680]  因為是秘密
[00:10:37.680 --> 00:10:39.040]  我是九八年讀神學
[00:10:39.040 --> 00:10:41.080]  那就是九七年要預備了
[00:10:41.080 --> 00:10:42.400]  要報學校的
[00:10:42.400 --> 00:10:43.600]  九八年
[00:10:43.600 --> 00:10:46.200]  我計劃了九八年讀書
[00:10:46.200 --> 00:10:50.120]  那時候我的打算是什麼呢?
[00:10:50.120 --> 00:10:53.680]  我打算將我的房子賣掉
[00:10:53.680 --> 00:10:54.760]  就是那時候
[00:10:54.760 --> 00:10:58.760]  賣了房子於是就有錢賺了
[00:10:58.760 --> 00:11:01.920]  九七年回歸的時候房子也挺高的
[00:11:01.920 --> 00:11:03.400]  不知道你有沒有印象
[00:11:03.400 --> 00:11:04.720]  你很年輕就不知道了
[00:11:04.720 --> 00:11:06.880]  那時候原來房價挺好
[00:11:06.880 --> 00:11:08.520]  所以我計劃的時候
[00:11:08.520 --> 00:11:09.960]  一賣房子的話
[00:11:09.960 --> 00:11:12.600]  我會賺了很多錢錢
[00:11:12.600 --> 00:11:14.800]  我讀幾年神學完全沒問題
[00:11:14.800 --> 00:11:15.880]  已經天父給了
[00:11:15.880 --> 00:11:18.000]  而且還有維持我
[00:11:18.000 --> 00:11:19.560]  沒有降低生活水平
[00:11:19.560 --> 00:11:22.000]  當然也要辭工不做了
[00:11:22.000 --> 00:11:25.560]  就有這個打算
[00:11:25.560 --> 00:11:29.280]  但是到我真的要落實賣房子的時候
[00:11:29.280 --> 00:11:31.880]  就是到了九八年
[00:11:31.880 --> 00:11:33.160]  因為九八年入學
[00:11:33.160 --> 00:11:35.400]  那就是九八年投了才賣房子
[00:11:35.400 --> 00:11:39.560]  記不記得九七年有什麼
[00:11:39.560 --> 00:11:41.520]  亞洲什麼金融風暴
[00:11:41.520 --> 00:11:42.440]  你有沒有印象
[00:11:42.440 --> 00:11:46.080]  然後房子又跌了
[00:11:46.080 --> 00:11:47.880]  於是乎就大縮水
[00:11:47.880 --> 00:11:50.920]  突然間覺得跌得這麼嚴重
[00:11:50.920 --> 00:11:52.200]  怎麼辦呢?
[00:11:52.200 --> 00:11:52.840]  就剩下
[00:11:52.840 --> 00:11:54.000]  不是沒得賺
[00:11:54.000 --> 00:11:55.000]  是賺少很多
[00:11:55.000 --> 00:11:56.520]  賺少一截
[00:11:56.520 --> 00:11:58.640]  那一截很悶
[00:11:58.640 --> 00:12:00.400]  又不是說沒得生活
[00:12:00.400 --> 00:12:02.200]  總之賺少很多
[00:12:02.200 --> 00:12:04.960]  那時候我和很多香港人一樣有一個迷思
[00:12:04.960 --> 00:12:05.960]  那個迷思是什麼呢?
[00:12:05.960 --> 00:12:08.960]  那個迷思就是房子不會跌很久
[00:12:08.960 --> 00:12:10.640]  現在有時候也這樣想
[00:12:10.640 --> 00:12:12.000]  跌一年左右就跌完
[00:12:12.000 --> 00:12:12.880]  跌完就會升回
[00:12:12.880 --> 00:12:15.960]  現在賣不是很不值
[00:12:15.960 --> 00:12:19.440]  這個感覺就湧在我心裡面
[00:12:19.440 --> 00:12:20.880]  那就遲些再賣
[00:12:20.880 --> 00:12:21.880]  不是不讀神學
[00:12:21.880 --> 00:12:22.720]  遲多一年
[00:12:22.720 --> 00:12:23.880]  等它升回再賣
[00:12:23.880 --> 00:12:25.360]  我心裡面是什麼呢?
[00:12:25.360 --> 00:12:27.080]  天父你看顧你的僕人
[00:12:27.080 --> 00:12:30.560]  我真心祈禱教託給主
[00:12:30.560 --> 00:12:32.160]  我告訴天父
[00:12:32.160 --> 00:12:33.560]  我不是不奉獻
[00:12:33.560 --> 00:12:34.240]  是奉獻
[00:12:34.240 --> 00:12:36.040]  不過遲一年才來奉獻
[00:12:36.040 --> 00:12:36.760]  遲一點
[00:12:36.760 --> 00:12:38.720]  那我等我的袋子多一點錢
[00:12:38.720 --> 00:12:42.640]  有一點安全感才來奉獻
[00:12:42.640 --> 00:12:44.840]  這裡亦都互相分享
[00:12:44.840 --> 00:12:45.640]  如果你用心
[00:12:45.640 --> 00:12:48.600]  我們祈禱不是全部說給天父聽的
[00:12:48.600 --> 00:12:50.480]  是在聽天父說話的
[00:12:50.480 --> 00:12:51.480]  不知道你有沒有這個經歷
[00:12:51.480 --> 00:12:53.480]  如果還沒有就多參加一點
[00:12:53.480 --> 00:12:56.640]  陳姑娘那些禱告學習
[00:12:56.640 --> 00:12:59.240]  你就會學習聽到天父跟你說話
[00:12:59.240 --> 00:13:01.520]  我們祈禱有時候說一些話
[00:13:01.520 --> 00:13:04.160]  你都不能押門
[00:13:04.160 --> 00:13:05.480]  是什麼意思呢?
[00:13:05.480 --> 00:13:07.160]  別人的老婆真好
[00:13:07.160 --> 00:13:07.840]  我老婆真壞
[00:13:07.840 --> 00:13:08.680]  你這麼祈禱
[00:13:08.680 --> 00:13:09.880]  如果我老婆是她就好了
[00:13:09.880 --> 00:13:12.920]  那些你不能押門
[00:13:12.920 --> 00:13:14.160]  你覺得是犯罪
[00:13:14.160 --> 00:13:16.080]  那些念頭就是犯罪的念頭
[00:13:16.080 --> 00:13:17.920]  你怎麼敢押門
[00:13:17.920 --> 00:13:21.080]  於是乎我剛才說怎麼祈禱
[00:13:21.080 --> 00:13:22.440]  天父說你很多工人
[00:13:22.440 --> 00:13:24.120]  其實遲我一年也不遲
[00:13:24.120 --> 00:13:25.560]  我遲一年才來嗎?
[00:13:25.560 --> 00:13:26.800]  我遲一點才來奉獻
[00:13:26.800 --> 00:13:27.920]  不是不奉獻
[00:13:27.920 --> 00:13:29.800]  等明年樓價上升就好了
[00:13:29.800 --> 00:13:31.600]  天父說你賜福給香港社會
[00:13:31.600 --> 00:13:33.240]  香港社會有很多人等著樓價上升
[00:13:33.240 --> 00:13:34.640]  包括我
[00:13:34.640 --> 00:13:37.080]  能不能押門?
[00:13:37.080 --> 00:13:38.600]  那天我就押門不出
[00:13:38.600 --> 00:13:40.640]  我心裡突然震一震
[00:13:40.640 --> 00:13:42.320]  震位在哪裡震位?
[00:13:42.320 --> 00:13:43.080]  其實天父
[00:13:43.080 --> 00:13:45.120]  你都會說天父有很多工人
[00:13:45.120 --> 00:13:46.080]  多你一個不多
[00:13:46.080 --> 00:13:46.880]  少你一個不少
[00:13:46.880 --> 00:13:48.080]  如果你這樣的信心
[00:13:48.080 --> 00:13:51.080]  你下半生有信心的路
[00:13:51.080 --> 00:13:53.560]  如果你這樣的信心都拿不出來的話
[00:13:53.560 --> 00:13:54.440]  其實你不用來
[00:13:54.440 --> 00:13:56.440]  以後都不用
[00:13:56.440 --> 00:13:58.760]  嚇得我
[00:13:58.760 --> 00:13:59.800]  對不起天父
[00:13:59.800 --> 00:14:01.160]  我立刻賣
[00:14:01.160 --> 00:14:02.520]  OK立刻賣
[00:14:02.520 --> 00:14:03.320]  幸好立刻賣
[00:14:03.320 --> 00:14:06.240]  要不然等到2003年才上升
[00:14:06.240 --> 00:14:07.600]  以後都不用
[00:14:07.600 --> 00:14:11.040]  我想說這是一個信心的提醒
[00:14:11.040 --> 00:14:12.200]  畢生之舊
[00:14:12.200 --> 00:14:15.080]  我們都靠著信心走路
[00:14:15.080 --> 00:14:18.200]  其實我和你現在都不斷經歷
[00:14:18.200 --> 00:14:20.400]  信心的提醒和考驗
[00:14:20.400 --> 00:14:22.320]  不知道你能不能感覺到
[00:14:22.320 --> 00:14:26.080]  既神功應齊充足且有餘
[00:14:26.080 --> 00:14:27.760]  我還記得我賣完之後
[00:14:27.760 --> 00:14:28.800]  我都有一點點
[00:14:28.800 --> 00:14:30.960]  唉賣得這麼便宜
[00:14:30.960 --> 00:14:32.880]  不過原來這個感覺
[00:14:32.880 --> 00:14:35.200]  在我賣我的人那裡
[00:14:35.200 --> 00:14:36.360]  到了交吉的時候
[00:14:36.360 --> 00:14:38.760]  他就說這個賣得這麼貴
[00:14:38.760 --> 00:14:40.240]  因為那幾個月
[00:14:40.240 --> 00:14:43.080]  由臨約到交吉
[00:14:43.080 --> 00:14:45.720]  那幾個月又跌了不知道10%
[00:14:45.720 --> 00:14:47.640]  在那裡咬咬聲
[00:14:47.640 --> 00:14:49.320]  不過我想說
[00:14:49.320 --> 00:14:52.480]  我們畢生之舊
[00:14:52.480 --> 00:14:54.640]  是要學習一個信心的功課
