
[00:00:00.000 --> 00:00:03.480]  謝謝牧師帶領我們有美好的敬拜
[00:02:10.560 --> 00:02:13.760]  開始講這個經文以前
[00:02:13.760 --> 00:02:16.200]  我想先跟大家瞭解一點
[00:02:16.200 --> 00:02:19.160]  彼得前書的一些的背景
[00:02:19.160 --> 00:02:23.800]  那這個彼得前書的作者就是彼得所寫的
[00:02:23.800 --> 00:02:27.920]  他在彼得後書三章一節他清楚的說
[00:02:27.920 --> 00:02:30.560]  這次是他寫的第二封信
[00:02:30.560 --> 00:02:34.520]  那是他前後寫了兩封的書信
[00:02:34.520 --> 00:02:36.720]  前書就是彼得所寫
[00:02:36.720 --> 00:02:40.600]  他寫這本書的時候生在羅馬
[00:02:40.600 --> 00:02:42.640]  那彼得呢
[00:02:42.640 --> 00:02:46.560]  根據一些的歷史記載
[00:02:46.560 --> 00:02:51.040]  彼得大約在那個主後的65到67年
[00:02:51.040 --> 00:02:56.800]  他在羅馬被那個暴君尼祿殺害爲主殉道
[00:02:56.800 --> 00:03:01.640]  估計前書和後書呢相隔不是很長的時間
[00:03:01.640 --> 00:03:08.240]  那前書成書於大概在主後的64年左右
[00:03:08.240 --> 00:03:12.280]  那當時羅馬的皇帝尼祿
[00:03:12.280 --> 00:03:15.000]  這裏打錯了尼祿皇
[00:03:15.000 --> 00:03:20.320]  他對基督徒開始了迫害
[00:03:20.320 --> 00:03:24.240]  那雖然當時那個迫害基督徒的範圍
[00:03:24.240 --> 00:03:26.280]  只在羅馬一帶
[00:03:26.280 --> 00:03:29.200]  還沒去到小亞西亞
[00:03:29.200 --> 00:03:37.560]  但是呢在各地那個崇拜西羅神明和羅馬皇帝的風氣很熾烈
[00:03:37.560 --> 00:03:42.160]  信裏面呢提到一些的苦難
[00:03:42.160 --> 00:03:48.040]  很可能就是指信徒在小亞西亞異教社會當中
[00:03:48.040 --> 00:03:52.920]  信徒所遭受的排擠、毀謗和迫害
[00:03:52.920 --> 00:03:56.480]  所以彼得他寫了這本書
[00:03:56.480 --> 00:04:01.200]  就是爲了鼓勵在被迫害和被迷惑的基督徒
[00:04:01.200 --> 00:04:06.120]  希望他們在信仰上可以站立得穩
[00:04:06.120 --> 00:04:10.480]  那今天的這段經文呢
[00:04:10.480 --> 00:04:13.280]  第十三節在中間的部分
[00:04:13.280 --> 00:04:15.040]  他一開始就說
[00:04:15.040 --> 00:04:18.320]  所以這兩個字呢
[00:04:18.320 --> 00:04:20.600]  當我們看到這兩個字的時候
[00:04:20.600 --> 00:04:26.200]  你就會聯想到他跟前段肯定是有關係的
[00:04:26.200 --> 00:04:31.480]  後面所說的是建基於在前面所說過的話
[00:04:31.480 --> 00:04:36.480]  那我們先看一下這段經文的一些的分段
[00:04:36.480 --> 00:04:43.360]  那三到九節其實他是提到在基督裏與神的一種的新關係
[00:04:43.360 --> 00:04:46.560]  然後在中間那部分十三到二十二節呢
[00:04:46.560 --> 00:04:51.200]  是提到這個新的生命帶來怎麼樣的新生活
[00:04:51.200 --> 00:04:53.200]  應該有的新生活
[00:04:53.200 --> 00:04:55.920]  然後二十三到二十五節呢
[00:04:55.920 --> 00:04:59.280]  他是提到神活潑長存的道
[00:04:59.280 --> 00:05:01.120]  就是福音
[00:05:01.120 --> 00:05:05.400]  那如果大家你仔細去看這段經文的時候
[00:05:05.400 --> 00:05:08.320]  你會發現有一個詞語
[00:05:08.320 --> 00:05:10.760]  他好像一個括號一樣
[00:05:10.760 --> 00:05:16.760]  在這段經文裏面擔當一個前後呼應的一個作用
[00:05:16.760 --> 00:05:18.040]  那這個是什麼呢
[00:05:18.040 --> 00:05:21.560]  就是重生這兩個字
[00:05:21.560 --> 00:05:24.360]  他在第三節裏面他提到
[00:05:24.360 --> 00:05:28.400]  我們主耶穌基督的父神是應當稱頌的
[00:05:28.400 --> 00:05:30.680]  他照着自己的大憐憫
[00:05:30.680 --> 00:05:33.520]  藉着耶穌基督從死人中復活
[00:05:33.520 --> 00:05:37.320]  重生了我們使我們有永活的盼望
[00:05:37.320 --> 00:05:40.960]  然後在後面呢二十三節他提到
[00:05:40.960 --> 00:05:45.000]  我們信徒得了重生不是由於能壞的種子
[00:05:45.000 --> 00:05:47.240]  卻是由於不能朽壞的
[00:05:47.240 --> 00:05:51.360]  就是藉着神永活長存的道
[00:05:51.360 --> 00:05:56.920]  那這個重生就在前後包圍着這整段的經文
[00:05:56.920 --> 00:06:01.040]  中間呢就提到這個新的生命
[00:06:01.040 --> 00:06:04.840]  體現出來的生活是怎麼樣的
[00:06:04.840 --> 00:06:10.080]  所以今天我們從這段的經文裏面想要探討三個問題
[00:06:10.080 --> 00:06:12.160]  什麼叫重生
[00:06:12.160 --> 00:06:15.480]  第二就是如何達至重生呢
[00:06:15.480 --> 00:06:18.680]  怎麼樣才能得到重生
[00:06:18.680 --> 00:06:23.120]  第三就是重生之後有什麼生活的表現
[00:06:23.120 --> 00:06:27.160]  現在我們一起來看這三個問題
[00:06:27.160 --> 00:06:33.400]  那重生這個字呢他在希臘文是由兩個字組成的
[00:06:33.400 --> 00:06:35.480]  他有三個意思
[00:06:35.480 --> 00:06:39.720]  第一個就是說完全的重新開始
[00:06:39.720 --> 00:06:42.880]  第二個解釋呢就是再生第二次
[00:06:42.880 --> 00:06:45.920]  好像一個baby
[00:06:45.920 --> 00:06:50.000]  他在母婦當中重新再生出來
[00:06:50.000 --> 00:06:54.480]  第三個就是從上面神那裏來的生命
[00:06:54.480 --> 00:07:00.440]  那在彼得前書裏面呢這個重生這個字就在這裏出現了兩次
[00:07:00.440 --> 00:07:06.640]  但是其實重生這個概念呢在聖經其他的書卷也常常提到
[00:07:06.640 --> 00:07:12.440]  我想我們最熟悉的可能就是這段的經文
[00:07:12.440 --> 00:07:18.800]  就是耶穌在夜間和尼哥德穆論重生
[00:07:18.800 --> 00:07:22.640]  這個記載在約翰福音的第三章
[00:07:22.640 --> 00:07:26.440]  有一個法利塞人他就叫尼哥德穆
[00:07:26.440 --> 00:07:28.960]  他是猶太人的官長
[00:07:28.960 --> 00:07:32.880]  他晚上的時候就來找耶穌就問他
[00:07:32.880 --> 00:07:34.560]  就跟耶穌說
[00:07:34.560 --> 00:07:37.840]  拉比我知道你是從神那裏來的教師
[00:07:37.840 --> 00:07:40.120]  因爲如果沒有神童在
[00:07:40.120 --> 00:07:44.880]  你所行的這些神蹟就沒有人能行了
[00:07:44.880 --> 00:07:47.560]  但是耶穌好像答非所問
[00:07:47.560 --> 00:07:51.440]  Victor曾經說過好像耶穌答非所問
[00:07:51.440 --> 00:07:53.840]  耶穌就說我實實在在告訴你
[00:07:53.840 --> 00:07:58.640]  人若不重生就不能見神的國
[00:07:58.640 --> 00:08:01.840]  然後尼哥德穆就很奇怪
[00:08:01.840 --> 00:08:03.680]  人老了怎麼重生呢
[00:08:03.680 --> 00:08:08.800]  我們能回到母親的母婦當中再生出來嗎
[00:08:08.800 --> 00:08:11.080]  耶穌就回答
[00:08:11.080 --> 00:08:12.920]  我實實在在告訴你
[00:08:12.920 --> 00:08:16.760]  人若不是從水和聖靈生的話
[00:08:16.760 --> 00:08:19.600]  就不能進神的國
[00:08:19.600 --> 00:08:21.800]  從肉身生的就是肉身
[00:08:21.800 --> 00:08:24.000]  從靈生的就是靈
[00:08:24.000 --> 00:08:26.680]  從這段他們的對話當中
[00:08:26.680 --> 00:08:29.960]  大概我們也看到這個重生
[00:08:29.960 --> 00:08:37.200]  跟上面所說的那三個意思都含括了
[00:08:37.200 --> 00:08:41.520]  耶穌這裏說的重生是帶有從上面生的
[00:08:41.520 --> 00:08:43.560]  就是從神而來
[00:08:43.560 --> 00:08:47.800]  耶穌一方面他要指出死在罪中的人
[00:08:47.800 --> 00:08:53.600]  他需要藉着所謂的屬靈的生得着新生命
[00:08:53.600 --> 00:08:57.680]  就好像人經歷第二次的生
[00:08:57.680 --> 00:08:58.880]  另外一方面呢
[00:08:58.880 --> 00:09:01.880]  耶穌他是從上面而來的
[00:09:01.880 --> 00:09:03.480]  從天上來的
[00:09:03.480 --> 00:09:05.920]  所以進到他國度的人呢
[00:09:05.920 --> 00:09:12.440]  也必須領受從天上的父所賜的生命
[00:09:12.440 --> 00:09:13.400]  這個生命
[00:09:13.400 --> 00:09:20.680]  唯有人藉着相信耶穌基督而且生命與耶穌連接的話
[00:09:20.680 --> 00:09:25.480]  才能夠得到這個在主裏面的新生命
[00:09:25.480 --> 00:09:34.240]  所以重生就是因信基督得着從神而來的新生命
[00:09:34.240 --> 00:09:36.480]  那第二個問題
[00:09:36.480 --> 00:09:39.040]  那如何達至重生呢
[00:09:39.040 --> 00:09:42.320]  那從今天的這段經文裏面
[00:09:42.320 --> 00:09:45.080]  頭三節我們看到
[00:09:45.080 --> 00:09:48.800]  什麼讓我們可以經歷這個重生呢
[00:09:48.800 --> 00:09:52.520]  三到五節那裏說到
[00:09:52.520 --> 00:09:54.720]  我們再讀一遍這個經文好嗎
[00:09:54.720 --> 00:09:56.840]  我請大家一起讀
[00:09:56.840 --> 00:10:01.680]  我們主耶穌基督的父神是應當稱頌的
[00:10:01.680 --> 00:10:04.520]  他照着我們自己的大憐憫
[00:10:04.520 --> 00:10:08.280]  藉着耶穌基督從死人中復活
[00:10:08.280 --> 00:10:12.720]  重生了我們使我們有永活的盼望
[00:10:12.720 --> 00:10:15.200]  可以得着不能朽壞
[00:10:15.200 --> 00:10:16.560]  不能玷污
[00:10:16.560 --> 00:10:18.120]  不能衰殘
[00:10:18.120 --> 00:10:21.600]  爲你們存留在天上的基業
[00:10:21.600 --> 00:10:26.200]  就是你們這因信謀神能力保守的人
[00:10:26.200 --> 00:10:31.880]  得着預備在末世要顯現的救恩
[00:10:31.880 --> 00:10:34.560]  那從這裏我們看到這個重生
[00:10:34.560 --> 00:10:38.640]  不是我們靠自己一些什麼的努力
[00:10:38.640 --> 00:10:40.640]  可以去得到
[00:10:40.640 --> 00:10:43.600]  也不是我們有多好我們配得
[00:10:43.600 --> 00:10:49.000]  而完全是源自於神的大憐憫
[00:10:49.000 --> 00:10:52.160]  是神主動的恩典
[00:10:52.160 --> 00:10:56.880]  另外呢他是藉着耶穌基督的死和復活
[00:10:56.880 --> 00:10:59.840]  所以不是我們做什麼就能得到
[00:10:59.840 --> 00:11:01.720]  是靠着耶穌基督
[00:11:01.720 --> 00:11:06.080]  如果耶穌基督沒有來爲我們死了復活了
[00:11:06.080 --> 00:11:12.000]  我們沒有這個機會可以得到重生
[00:11:12.000 --> 00:11:16.480]  而這個重生給我們帶來的是一個永活的盼望
[00:11:16.480 --> 00:11:21.800]  還有永恆的救恩
[00:11:21.800 --> 00:11:23.320]  另外呢
[00:11:23.320 --> 00:11:28.720]  我們達至重生的路徑就是藉着神的道
[00:11:28.720 --> 00:11:32.160]  在二十三到二十五節那裏說
[00:11:32.160 --> 00:11:36.240]  你們得了重生並不是由於能壞的種子
[00:11:36.240 --> 00:11:38.480]  卻是由於不能朽壞的
[00:11:38.480 --> 00:11:42.840]  就是藉着神永活長存的道
[00:11:42.840 --> 00:11:45.200]  因爲所有的人淨都如草
[00:11:45.200 --> 00:11:48.040]  他們的容美都像草上的花
[00:11:48.040 --> 00:11:52.360]  草必枯乾 花必凋謝
[00:11:52.360 --> 00:11:55.000]  唯有主的道永遠長存
[00:11:55.000 --> 00:11:58.960]  所傳給你們的福音就是這道
[00:11:58.960 --> 00:12:04.320]  那這裏提到能壞的種子到底是說什麼呢
[00:12:04.320 --> 00:12:10.320]  這個能壞的種子其實是指向我們人肉身的出生
[00:12:10.320 --> 00:12:13.720]  或者是我們肉身的生命
[00:12:13.720 --> 00:12:19.080]  我們每個人的生命其實匆匆幾十年很快就過去了
[00:12:19.080 --> 00:12:20.680]  就好像這裏說的
[00:12:20.680 --> 00:12:25.840]  我們如花如草很快就會朽壞
[00:12:25.840 --> 00:12:27.360]  但是相對之下
[00:12:27.360 --> 00:12:33.160]  神的道卻是永活長存不會朽壞
[00:12:33.160 --> 00:12:34.120]  最後那裏說
[00:12:34.120 --> 00:12:38.000]  所傳給你們的福音就是這道
[00:12:38.000 --> 00:12:42.800]  這個福音就是神在歷史的介入
[00:12:42.800 --> 00:12:50.000]  他藉着耶穌基督帶給人類喜樂和平和救恩
[00:12:50.000 --> 00:12:55.280]  這個福音就是我們基督教信仰核心的內容
[00:12:55.280 --> 00:13:02.000]  是彼得保羅這些使徒們他們所傳揚的神的道
[00:13:02.000 --> 00:13:05.600]  只是我們一個人信耶穌
[00:13:05.600 --> 00:13:07.040]  人跟你傳了
[00:13:07.040 --> 00:13:09.320]  把聖經的話告訴你了
[00:13:09.320 --> 00:13:11.800]  你如果不信神的話的話
[00:13:11.800 --> 00:13:14.160]  你不可能會信耶穌
[00:13:14.160 --> 00:13:17.800]  所以當我們真心相信神的道的時候
[00:13:17.800 --> 00:13:21.520]  我們纔會願意接受耶穌
[00:13:21.520 --> 00:13:25.080]  當我們與神建立這個新的關係之後
[00:13:25.080 --> 00:13:29.480]  很自然我們也願意多去了解去接受神的話
[00:13:29.480 --> 00:13:35.680]  而且願意去遵守神的話
[00:13:35.680 --> 00:13:38.400]  讓我們去遵守神的話的時候
[00:13:38.400 --> 00:13:43.600]  神的話就會在我們的生命中帶來改變更新
[00:13:43.600 --> 00:13:49.160]  是神藉着耶穌基督賜下的恩典和他的道
[00:13:49.160 --> 00:13:54.160]  使我們可以得到重生的生命
[00:13:54.160 --> 00:14:01.880]  所以這個新的生命也會爲我們帶來一個新的生活
[00:14:01.880 --> 00:14:08.280]  所以我們重生之後應該有什麼樣的生活表現呢
[00:14:08.280 --> 00:14:13.000]  這是我們要探討的第三個問題
[00:14:13.000 --> 00:14:18.240]  那經文在14到16節他提到聖潔
[00:14:18.240 --> 00:14:21.560]  你們既是順服的兒女就不要效法
[00:14:21.560 --> 00:14:25.560]  從前無知的時候放縱私慾的生活
[00:14:25.560 --> 00:14:27.760]  那照你們的既是聖潔的
[00:14:27.760 --> 00:14:31.520]  你們在一切所行的事上也要聖潔
[00:14:31.520 --> 00:14:33.600]  因爲聖經上記着說
[00:14:33.600 --> 00:14:38.320]  你們要聖潔因爲我是聖潔的
[00:14:38.320 --> 00:14:44.480]  那弟兄姊妹什麼是聖潔呢
[00:14:44.480 --> 00:14:48.480]  很多時候可能我們說聖潔就是
[00:14:48.480 --> 00:14:52.560]  你不要隨便你的男女關係要小心點
[00:14:52.560 --> 00:14:58.040]  但是其實聖潔這個意思它的含義很豐富
[00:14:58.040 --> 00:15:00.240]  在舊約的時代
[00:15:00.240 --> 00:15:06.480]  神把以色列人從周圍列國的人當中分別出來
[00:15:06.480 --> 00:15:09.640]  使他們成爲神的子民
[00:15:09.640 --> 00:15:15.040]  這是一個分別爲聖的一個觀念
[00:15:15.040 --> 00:15:22.000]  那聖潔的觀念其實很牢固的連接於
[00:15:22.000 --> 00:15:25.720]  我們與神利約的關係之上
[00:15:25.720 --> 00:15:29.240]  神與以色列民是一種利約的關係
[00:15:29.240 --> 00:15:33.080]  我們現在與神也是一個利約的關係
[00:15:33.080 --> 00:15:38.160]  所以我們聖潔是因爲這個關係的緣故
[00:15:38.160 --> 00:15:41.840]  那怎麼樣體現我們是聖潔的呢
[00:15:41.840 --> 00:15:46.000]  那這裏提到有正反兩面來帶出
[00:15:46.000 --> 00:15:52.680]  一個就是你不要再效法從前無知時候放縱私慾的生活
[00:15:52.680 --> 00:15:56.680]  那這裏所謂的放縱私慾的生活是指
[00:15:56.680 --> 00:16:01.320]  我們一個人往往只是爲了滿足個人的慾望
[00:16:01.320 --> 00:16:07.040]  有很多的追求,包括在金錢上的權利上的和享樂上的
[00:16:07.040 --> 00:16:11.880]  彼得在這裏勉勵我們你不要再效法以前你那個救我
[00:16:11.880 --> 00:16:15.840]  對那些個人私慾的追求
[00:16:15.840 --> 00:16:18.720]  另外一個積極方面的就是
[00:16:18.720 --> 00:16:23.880]  你們要在一切所行的事上也要聖潔
[00:16:23.880 --> 00:16:26.600]  信徒我們歸向耶穌之後
[00:16:26.600 --> 00:16:29.560]  神就是我們的依歸
[00:16:29.560 --> 00:16:33.920]  我們以神作爲我們效法的榜樣
[00:16:33.920 --> 00:16:39.040]  這是一個分別出來奉獻給神的觀念
[00:16:39.040 --> 00:16:41.440]  表達我們跟這個世代
[00:16:41.440 --> 00:16:46.400]  我們是從這個世代的罪惡當中分別出來
[00:16:46.400 --> 00:16:52.440]  以前我講到的時候曾經提過教會他的希臘文的原文呢
[00:16:52.440 --> 00:16:55.440]  其實是由兩個字根組成的
[00:16:55.440 --> 00:17:01.000]  兩個字根的意思就是呼召出來這兩個字
[00:17:01.000 --> 00:17:05.680]  所以教會的意思就是呼召出來
[00:17:05.680 --> 00:17:12.400]  教會就是一羣被神呼召出來跟隨耶穌
[00:17:12.400 --> 00:17:19.560]  呼召出來歸屬耶穌基督和服事主的人
[00:17:19.560 --> 00:17:26.160]  在這裏那聖潔的基礎是什麼?這裏提到
[00:17:26.160 --> 00:17:28.400]  那照你們的是聖潔的
[00:17:28.400 --> 00:17:32.280]  然後他提到聖經上記者說你們要聖潔
[00:17:32.280 --> 00:17:34.520]  因爲我是聖潔的
[00:17:34.520 --> 00:17:41.000]  那其實這句話是神在歷位記19章1到2節的時候
[00:17:41.000 --> 00:17:44.720]  他對摩西說過的一段話
[00:17:44.720 --> 00:17:47.120]  當時耶穌對摩西說
[00:17:47.120 --> 00:17:51.400]  你要告訴以色列全體會衆對他們說
[00:17:51.400 --> 00:17:53.680]  你們要分別爲聖
[00:17:53.680 --> 00:17:59.320]  因爲我耶和華你們的神是聖潔的
[00:17:59.320 --> 00:18:03.040]  神既然在基督裏重生了我們
[00:18:03.040 --> 00:18:07.040]  我們就好像父母生我們的時候
[00:18:07.040 --> 00:18:09.760]  我們會有父母的DNA
[00:18:09.760 --> 00:18:15.600]  我們像他有他的性情也是很自然的事情
[00:18:15.600 --> 00:18:18.480]  所以既然我們的神是聖潔的
[00:18:18.480 --> 00:18:25.600]  我們屬他的人也當有這個聖潔的本質
[00:18:25.600 --> 00:18:28.800]  最後活出聖潔的動力是什麼?
[00:18:28.800 --> 00:18:32.480]  要聖潔好像上帝強逼我
[00:18:32.480 --> 00:18:34.000]  是不是這樣呢?
[00:18:34.000 --> 00:18:37.920]  其實這裏說你們既是順福的兒女
[00:18:37.920 --> 00:18:41.800]  所以這個聖潔也不能勉強
[00:18:41.800 --> 00:18:46.400]  也不是由於我們好像覺得上帝你逼我去做這個事情
[00:18:46.400 --> 00:18:49.480]  而是說我們順福神的時候
[00:18:49.480 --> 00:18:54.800]  我們就很願意去活出這個聖潔的生命
[00:18:54.800 --> 00:18:59.200]  是因爲我們在神裏面與神有一份新的關係
[00:18:59.200 --> 00:19:01.240]  我們願意聽他的話
[00:19:01.240 --> 00:19:06.720]  所以我們有這個動力活出聖潔
[00:19:06.720 --> 00:19:08.920]  第二個生活的表現
[00:19:08.920 --> 00:19:15.200]  彼得勉彌我們的就是要成敬畏神的心
[00:19:15.200 --> 00:19:18.800]  十七節說你們既稱那不偏待人
[00:19:18.800 --> 00:19:22.240]  按個人行爲審判的主爲父
[00:19:22.240 --> 00:19:27.360]  就當成敬畏的心過你們寄居的日子
[00:19:27.360 --> 00:19:29.520]  什麼是敬畏神呢?
[00:19:29.520 --> 00:19:33.360]  看到這個畏字可能大家也會說就是怕神
[00:19:33.360 --> 00:19:35.360]  當然怕神
[00:19:35.360 --> 00:19:39.120]  但是這個怕不是說那個上帝很兇惡
[00:19:39.120 --> 00:19:41.120]  我不敢去親近他
[00:19:41.120 --> 00:19:47.520]  而是說我們知道這個神是聖潔的公義的憐憫的
[00:19:47.520 --> 00:19:50.920]  那我們所做的我們怕得罪神
[00:19:50.920 --> 00:19:56.680]  所以我們帶着這樣一個敬畏的心來到他的面前
[00:19:56.680 --> 00:20:02.960]  我們也以謙卑尊崇的心去接近神
[00:20:02.960 --> 00:20:09.520]  其實這個敬畏神他是一種對自己的不自視
[00:20:09.520 --> 00:20:12.760]  不是覺得我自己有什麼了不起
[00:20:12.760 --> 00:20:16.160]  而是一種謙卑的不自誇
[00:20:16.160 --> 00:20:21.640]  而且是怕開罪神的一種態度和生活
[00:20:21.640 --> 00:20:25.920]  那我們敬畏神的原因是什麼?
[00:20:25.920 --> 00:20:28.680]  那這裏可能大家馬上就看到了
[00:20:28.680 --> 00:20:31.120]  因爲我們會被神審判
[00:20:31.120 --> 00:20:34.080]  所以我怕將來神審判我
[00:20:34.080 --> 00:20:35.760]  所以我就敬畏他
[00:20:35.760 --> 00:20:37.760]  那當然這也是一個原因
[00:20:37.760 --> 00:20:44.920]  因爲這裏提到將來上帝會按個人的行爲來審判我們
[00:20:44.920 --> 00:20:48.000]  但是更重要的一點是
[00:20:48.000 --> 00:20:51.320]  這裏那個負字
[00:20:51.320 --> 00:20:53.920]  在原文裏面這個負字呢
[00:20:53.920 --> 00:20:58.200]  它是放在比較前的位置
[00:20:58.200 --> 00:21:02.000]  這裏十七節這節的經文的重點是
[00:21:02.000 --> 00:21:06.040]  讀者稱神爲負這個事實
[00:21:06.040 --> 00:21:10.000]  而不是他是那位審判者
[00:21:10.000 --> 00:21:12.280]  神的子民蒙了重生
[00:21:12.280 --> 00:21:15.720]  與神建立了特殊的關係
[00:21:15.720 --> 00:21:19.320]  這種關係就是神是我們的負
[00:21:19.320 --> 00:21:26.080]  而且這個稱字不是你光喊神的名稱這個意思
[00:21:26.080 --> 00:21:33.920]  而是說我們可以隨時隨地來求告負神的一個獨特的權利
[00:21:33.920 --> 00:21:36.960]  所以我們敬畏神最重要的原因是
[00:21:36.960 --> 00:21:40.160]  我們與神有了一種特殊的關係
[00:21:40.160 --> 00:21:44.520]  我們可以隨時來向他求告是一個莫大的恩典
[00:21:44.520 --> 00:21:47.320]  是一種很特別的關係
[00:21:47.320 --> 00:21:53.600]  這個關係是神透過耶穌基督的保血賜給我們的
[00:21:53.600 --> 00:22:00.160]  我們的信心盼望都在於神
[00:22:00.160 --> 00:22:06.800]  第三,彼得提醒我們,勉勵我們你們要彼此相愛
[00:22:06.800 --> 00:22:11.120]  他說你們既應順從真理,潔淨了自己的心靈
[00:22:11.120 --> 00:22:13.720]  以致能真誠的愛弟兄
[00:22:13.720 --> 00:22:19.520]  就應當從清潔的心裏彼此切實相愛
[00:22:19.520 --> 00:22:25.600]  這裏彼此相愛的動力也不是出於勉強
[00:22:25.600 --> 00:22:31.160]  而是說我們信徒已經藉着在耶穌裏的信心
[00:22:31.160 --> 00:22:33.920]  我們已經得到潔淨了
[00:22:33.920 --> 00:22:37.000]  所以我們也藉着互相的服事
[00:22:37.000 --> 00:22:46.120]  互相的彼此的相愛來表現出我們這種得救的信心
[00:22:46.120 --> 00:22:49.600]  好,我們看完了這三個問題
[00:22:49.600 --> 00:22:53.160]  那最後我們問自己一下
[00:22:53.160 --> 00:22:59.600]  我們可以有什麼值得反思應用的地方
[00:22:59.600 --> 00:23:02.760]  第一點,我們要問自己
[00:23:02.760 --> 00:23:06.080]  我是不是真的重生了
[00:23:06.080 --> 00:23:12.080]  到底信主和信主以後是不是沒有改變的
[00:23:12.080 --> 00:23:15.000]  我曾經聽一個信徒
[00:23:15.000 --> 00:23:18.360]  他爲了讓自己的一些親人來信主
[00:23:18.360 --> 00:23:21.600]  他說沒關係的,你來聽,你信耶穌
[00:23:21.600 --> 00:23:26.240]  你信了之後跟你以前不用有什麼改變的
[00:23:26.240 --> 00:23:30.600]  我說這也不正確的
[00:23:30.600 --> 00:23:32.960]  不要好像爲了讓人進來
[00:23:32.960 --> 00:23:38.520]  就好像給一些很輕鬆的以爲跟隨主
[00:23:38.520 --> 00:23:40.000]  當然這是一個恩典
[00:23:40.000 --> 00:23:44.960]  但是說你信跟不信都沒有分別的話
[00:23:44.960 --> 00:23:47.360]  這其實也有問題
[00:23:47.360 --> 00:23:51.200]  另外也曾經聽過一位姊妹
[00:23:51.200 --> 00:23:53.680]  她曾經跟我們說
[00:23:53.680 --> 00:23:58.760]  她說我只要去到天堂的門口就夠了
[00:23:58.760 --> 00:24:01.120]  我不需要那個冠冕
[00:24:01.120 --> 00:24:06.280]  我只能確保我有天堂的入場券就可以了
[00:24:06.280 --> 00:24:08.680]  不用像保羅一樣
[00:24:08.680 --> 00:24:11.040]  那這句話我們聽起來
[00:24:11.040 --> 00:24:14.640]  可能你覺得她很謙虛,是不是很謙虛
[00:24:14.640 --> 00:24:16.120]  但是言外之音
[00:24:16.120 --> 00:24:17.840]  我想也就是
[00:24:17.840 --> 00:24:21.040]  我信耶穌要爲身做門徒
[00:24:21.040 --> 00:24:22.440]  要付代價
[00:24:22.440 --> 00:24:25.680]  昨天我們門徒訓練就說做基督徒的
[00:24:25.680 --> 00:24:28.440]  做門徒的代價
[00:24:28.440 --> 00:24:30.520]  要爲身要付代價
[00:24:30.520 --> 00:24:31.880]  你不要搞我了
[00:24:31.880 --> 00:24:34.280]  你讓挑喜去做好了
[00:24:34.280 --> 00:24:37.840]  你讓羅慕斯去做好了
[00:24:37.840 --> 00:24:39.160]  留給其他的人
[00:24:39.160 --> 00:24:46.800]  我就是保證我的腳能踏進天堂的門口就夠了
[00:24:46.800 --> 00:24:49.720]  但是弟兄姊妹
