
[00:00:00.000 --> 00:00:03.980]  親愛的主 親愛的天父上帝 親愛的主聖靈
[00:05:03.160 --> 00:05:06.160]  當然我們有時候只會顧著吃飯
[00:05:06.160 --> 00:05:10.160]  所以做父母的通常都會說一句話
[00:05:10.160 --> 00:05:14.160]  宇康聽見了沒有
[00:05:14.160 --> 00:05:17.160]  我們也會跟我們的孩子說聽見沒
[00:05:17.160 --> 00:05:19.160]  孩子總是會說嗯
[00:05:19.160 --> 00:05:21.160]  代表他聽見了
[00:05:21.160 --> 00:05:24.160]  今天我要講的題目就是神在說話
[00:05:24.160 --> 00:05:28.160]  我們每一個都清楚知道
[00:05:28.160 --> 00:05:32.160]  我們希望我們的孩子能夠聽我們做父母的話
[00:05:32.160 --> 00:05:34.160]  我們也清楚知道
[00:05:34.160 --> 00:05:37.160]  聽話的兒女是有福的
[00:05:37.160 --> 00:05:38.160]  其實同樣的
[00:05:38.160 --> 00:05:43.160]  當神向我們說話的時候
[00:05:43.160 --> 00:05:45.160]  他跑得好快
[00:05:45.160 --> 00:05:47.160]  當神向我們說話的時候
[00:05:47.160 --> 00:05:51.160]  我們可是要專注
[00:05:51.160 --> 00:05:54.160]  來聽神向我們到底說了什麼話
[00:05:54.160 --> 00:05:56.160]  我們要問問我們自己
[00:05:56.160 --> 00:06:02.160]  神的話我們是否已經有一些模糊不清
[00:06:02.160 --> 00:06:06.160]  或者是已經拋諸腦後
[00:06:06.160 --> 00:06:08.160]  神對我們說的話
[00:06:08.160 --> 00:06:10.160]  我們有沒有馬上聽
[00:06:10.160 --> 00:06:14.160]  有沒有即時聽
[00:06:14.160 --> 00:06:16.160]  最後要問一個問題
[00:06:16.160 --> 00:06:23.160]  我們到底喜不喜歡聽神的話呢
[00:06:23.160 --> 00:06:26.160]  剛剛我們所讀的經文第七章裡面
[00:06:26.160 --> 00:06:28.160]  第一節到第六節
[00:06:28.160 --> 00:06:30.160]  有一個很重要的重點
[00:06:30.160 --> 00:06:33.160]  就是要我們看重智慧
[00:06:33.160 --> 00:06:37.160]  做兒女的要愛智慧
[00:06:37.160 --> 00:06:43.160]  那我就把經文裡面的內容來做一點分析
[00:06:43.160 --> 00:06:50.160]  就是什麼是愛智慧呢
[00:06:50.160 --> 00:06:54.160]  愛智慧的人一定是要先聽智慧說話
[00:06:54.160 --> 00:06:57.160]  然後要牢記在心並且實行出來
[00:06:57.160 --> 00:07:01.160]  然後甚至拿去教導
[00:07:01.160 --> 00:07:04.160]  所以我們要確認我們的孩子
[00:07:04.160 --> 00:07:05.160]  是否聽我們的話
[00:07:05.160 --> 00:07:09.160]  我們會反覆去問他
[00:07:09.160 --> 00:07:11.160]  或者在旁邊叮嚀他
[00:07:11.160 --> 00:07:13.160]  甚至要他記下來
[00:07:13.160 --> 00:07:16.160]  有時候我們會跟孩子說
[00:07:16.160 --> 00:07:17.160]  剛剛跟你說了什麼
[00:07:17.160 --> 00:07:19.160]  你複誦一次給我聽聽看
[00:07:19.160 --> 00:07:21.160]  等一下你要做什麼事
[00:07:21.160 --> 00:07:26.160]  請你複誦給我們聽聽看
[00:07:26.160 --> 00:07:27.160]  在真言裡面
[00:07:27.160 --> 00:07:31.160]  父親跟孩子講了一個重要的重點
[00:07:31.160 --> 00:07:34.160]  就是要遠離淫婦
[00:07:34.160 --> 00:07:36.160]  要愛智慧
[00:07:36.160 --> 00:07:39.160]  要把智慧當作你的親人
[00:07:39.160 --> 00:07:41.160]  你要稱聰明為你的親人
[00:07:41.160 --> 00:07:44.160]  你要視智慧為你的姐妹
[00:07:44.160 --> 00:07:45.160]  這樣的話
[00:07:45.160 --> 00:07:49.160]  他就會保守你遠離淫婦
[00:07:49.160 --> 00:07:53.160]  因為淫婦他會說慘昧的話
[00:07:53.160 --> 00:07:57.160]  所以要遠離淫婦
[00:07:57.160 --> 00:08:00.160]  接下來父親就講了一個故事
[00:08:00.160 --> 00:08:03.160]  這個故事剛剛我們就有讀到
[00:08:03.160 --> 00:08:04.160]  就是父親就講到
[00:08:04.160 --> 00:08:07.160]  有一個少年人
[00:08:07.160 --> 00:08:10.160]  他心裡面想著淫婦
[00:08:10.160 --> 00:08:13.160]  想著想著他就去找那個淫婦了
[00:08:13.160 --> 00:08:16.160]  所以他就從他的家裡面出發
[00:08:16.160 --> 00:08:18.160]  在街上經過
[00:08:18.160 --> 00:08:22.160]  走到淫婦的家裡面
[00:08:22.160 --> 00:08:24.160]  那是什麼時候他出去的
[00:08:24.160 --> 00:08:26.160]  聖經告訴我們
[00:08:26.160 --> 00:08:27.160]  這個故事告訴我們說
[00:08:27.160 --> 00:08:29.160]  他是晚上去的
[00:08:29.160 --> 00:08:31.160]  是傍晚
[00:08:31.160 --> 00:08:32.160]  是黃昏
[00:08:32.160 --> 00:08:37.160]  甚至是天黑的時候
[00:08:37.160 --> 00:08:40.160]  有一個淫婦來迎接這個少年人
[00:08:40.160 --> 00:08:43.160]  這個少年人是一個愚昧的人
[00:08:43.160 --> 00:08:46.160]  這個少年人他心裡面想著的
[00:08:46.160 --> 00:08:48.160]  就是要去召妓
[00:08:48.160 --> 00:08:50.160]  要去找妓女
[00:08:50.160 --> 00:08:53.160]  我們看看這個妓女的打扮
[00:08:53.160 --> 00:08:56.160]  就知道他是有備而來的
[00:08:56.160 --> 00:08:58.160]  他有詭詐的心思
[00:08:58.160 --> 00:09:00.160]  他有詭詐的心思意念
[00:09:00.160 --> 00:09:06.160]  他想要從這個男人的身上獲利
[00:09:06.160 --> 00:09:09.160]  沒有一個妓女是沒有帶著目的的
[00:09:09.160 --> 00:09:11.160]  都是帶著目的的
[00:09:11.160 --> 00:09:13.160]  那這個婦人呢
[00:09:13.160 --> 00:09:14.160]  聖經告訴我們說
[00:09:14.160 --> 00:09:15.160]  她是什麼
[00:09:15.160 --> 00:09:17.160]  她是在家裡面喧嘩不停的
[00:09:17.160 --> 00:09:18.160]  她是一個愚昧人
[00:09:18.160 --> 00:09:21.160]  她是不受約束的
[00:09:21.160 --> 00:09:22.160]  她在家裡面待不住
[00:09:22.160 --> 00:09:26.160]  所以她就會到街上去找
[00:09:26.160 --> 00:09:29.160]  可以跟他發生性關係的
[00:09:29.160 --> 00:09:34.160]  可以從這個男人身上獲利的
[00:09:34.160 --> 00:09:39.160]  果然這個妓女這個淫婦看見了這個少年人
[00:09:39.160 --> 00:09:43.160]  就好像盯住就看見
[00:09:43.160 --> 00:09:46.160]  這個就是她要找的對象了
[00:09:46.160 --> 00:09:48.160]  所以她就緊緊的拉住他
[00:09:48.160 --> 00:09:50.160]  並且跟他親嘴
[00:09:50.160 --> 00:09:52.160]  而且跟他說
[00:09:52.160 --> 00:09:59.160]  我今天才剛剛跟神獻了我的平安的祭
[00:09:59.160 --> 00:10:02.160]  所以我心裡面是非常的平安的
[00:10:02.160 --> 00:10:05.160]  因此我現在來看你
[00:10:05.160 --> 00:10:07.160]  來迎接你
[00:10:07.160 --> 00:10:10.160]  我切切的想要跟你在一起
[00:10:10.160 --> 00:10:13.160]  我終於找到你了
[00:10:13.160 --> 00:10:15.160]  這個淫婦
[00:10:15.160 --> 00:10:17.160]  我在心裡面想一個問題
[00:10:17.160 --> 00:10:19.160]  這個淫婦認識這個青年人嗎
[00:10:19.160 --> 00:10:22.160]  認識這個少年人嗎
[00:10:22.160 --> 00:10:25.160]  或許她是第一次見他
[00:10:25.160 --> 00:10:27.160]  可是她卻跟他裝熟
[00:10:27.160 --> 00:10:32.160]  她說我終於找到你了
[00:10:32.160 --> 00:10:35.160]  我已經用毯子
[00:10:35.160 --> 00:10:39.160]  用埃及縣之城的花紋布
[00:10:39.160 --> 00:10:41.160]  鋪成了我的床
[00:10:41.160 --> 00:10:42.160]  我還用墨藥
[00:10:42.160 --> 00:10:44.160]  我還用沉香
[00:10:44.160 --> 00:10:45.160]  用很多的香料
[00:10:45.160 --> 00:10:46.160]  用很多的香水
[00:10:46.160 --> 00:10:49.160]  熏了我的床蓋
[00:10:49.160 --> 00:10:50.160]  所以來吧
[00:10:50.160 --> 00:10:51.160]  來我家吧
[00:10:51.160 --> 00:10:53.160]  讓我們享受愛情
[00:10:53.160 --> 00:10:54.160]  可以一直到天亮
[00:10:54.160 --> 00:10:56.160]  都不會有人發現的
[00:10:56.160 --> 00:10:58.160]  我的丈夫不在
[00:10:58.160 --> 00:11:00.160]  他出了遠門去了
[00:11:00.160 --> 00:11:02.160]  而且他帶著錢囊
[00:11:02.160 --> 00:11:03.160]  他帶著錢袋
[00:11:03.160 --> 00:11:05.160]  代表他不會這麼快回來
[00:11:05.160 --> 00:11:09.160]  他會到月圓的時候才回來
[00:11:09.160 --> 00:11:14.160]  於是這個淫婦就跟這個青少年回了家
[00:11:14.160 --> 00:11:17.160]  就帶著這個少年人回了家
[00:11:17.160 --> 00:11:20.160]  少年人就跟隨著她
[00:11:20.160 --> 00:11:23.160]  聖經形容說她好像什麼呢
[00:11:23.160 --> 00:11:27.160]  好像牛走向屠房
[00:11:27.160 --> 00:11:31.160]  好像愚昧人帶著鎖鏈去受刑罰
[00:11:31.160 --> 00:11:35.160]  又好像劍射透了她的肝
[00:11:35.160 --> 00:11:39.160]  她彷彿飛鳥陷入了網羅
[00:11:39.160 --> 00:11:46.160]  並不知道會喪失性命
[00:11:46.160 --> 00:11:49.160]  在希伯來文裡面講到的這個無知呢
[00:11:49.160 --> 00:11:52.160]  這個少年人的這個無知呢
[00:11:52.160 --> 00:11:54.160]  他用原文是用一個心
[00:11:54.160 --> 00:11:56.160]  就是一個心這個字
[00:11:56.160 --> 00:11:58.160]  代表這個少年人呢
[00:11:58.160 --> 00:12:00.160]  他沒有腦袋的
[00:12:00.160 --> 00:12:02.160]  他腦袋裡面沒有思想
[00:12:02.160 --> 00:12:04.160]  他腦袋裡面不知道
[00:12:04.160 --> 00:12:06.160]  做這些事情的後果
[00:12:06.160 --> 00:12:08.160]  其實我們在聖經裡面
[00:12:08.160 --> 00:12:10.160]  我們看見這個愚昧人呢
[00:12:10.160 --> 00:12:12.160]  他們是怎樣
[00:12:12.160 --> 00:12:16.160]  他們其實不一定是沒有知識的
[00:12:16.160 --> 00:12:19.160]  而是因為他們恨惡知識
[00:12:19.160 --> 00:12:22.160]  恨惡管教
[00:12:22.160 --> 00:12:27.160]  心中沒有父母或者是真理
[00:12:27.160 --> 00:12:29.160]  也許有人曾經教導他們
[00:12:29.160 --> 00:12:31.160]  不可親近淫婦
[00:12:31.160 --> 00:12:34.160]  但是他們早就把她忘得一乾二淨了
[00:12:34.160 --> 00:12:41.160]  無知的人是不喜歡聽智慧的言語的
[00:12:41.160 --> 00:12:45.160]  他想去找淫婦什麼時候去
[00:12:45.160 --> 00:12:49.160]  或者晚上沒有人的時候去
[00:12:49.160 --> 00:12:51.160]  好像他做的這件事情是
[00:12:51.160 --> 00:12:53.160]  不希望別人知道的
[00:12:53.160 --> 00:12:55.160]  愚昧的人
[00:12:55.160 --> 00:12:57.160]  也知道羞恥啊
[00:12:57.160 --> 00:12:59.160]  愚昧的人
[00:12:59.160 --> 00:13:03.160]  其實心裡面很有犯罪的心思的
[00:13:03.160 --> 00:13:07.160]  他們很知道怎麼樣犯罪的
[00:13:07.160 --> 00:13:10.160]  他們知道怎麼樣去找淫婦可以找得到的
[00:13:10.160 --> 00:13:13.160]  他知道淫婦的家在哪裡的
[00:13:13.160 --> 00:13:15.160]  所以愚昧人
[00:13:15.160 --> 00:13:18.160]  愚盟人並不是喜憨兒
[00:13:18.160 --> 00:13:22.160]  並不是低弱智的人
[00:13:22.160 --> 00:13:26.160]  而是他們的心裡面充滿了罪惡的智慧
[00:13:26.160 --> 00:13:27.160]  心思一面
[00:13:27.160 --> 00:13:31.160]  犯罪的智慧
[00:13:31.160 --> 00:13:34.160]  這個少年人要去找淫婦
[00:13:34.160 --> 00:13:36.160]  他必須要從他的家離開
[00:13:36.160 --> 00:13:39.160]  淫婦並不是住在他的家旁邊的
[00:13:39.160 --> 00:13:40.160]  他需要走到街上
[00:13:40.160 --> 00:13:42.160]  需要走一段路的
[00:13:42.160 --> 00:13:47.160]  他是在這個城裡面
[00:13:47.160 --> 00:13:50.160]  是在街道上面遇到那個淫婦
[00:13:50.160 --> 00:13:52.160]  我自己心裡面就在想
[00:13:52.160 --> 00:13:53.160]  如果這個淫婦呢
[00:13:53.160 --> 00:13:55.160]  早早就睡覺了
[00:13:55.160 --> 00:13:56.160]  那就沒事了
[00:13:56.160 --> 00:13:59.160]  對吧
[00:13:59.160 --> 00:14:02.160]  如果這個女人都早早回家睡覺
[00:14:02.160 --> 00:14:04.160]  那個時候我想
[00:14:04.160 --> 00:14:07.160]  也沒有像我們這個到處都有路燈的
[00:14:07.160 --> 00:14:09.160]  外面都是一片漆黑的吧
[00:14:09.160 --> 00:14:11.160]  你可能是要打著燈出去的吧
[00:14:11.160 --> 00:14:13.160]  打著燈去找淫婦
[00:14:13.160 --> 00:14:18.160]  我們自己加入一些的想像
[00:14:18.160 --> 00:14:21.160]  但是呢
[00:14:21.160 --> 00:14:25.160]  我們卻是知道
[00:14:25.160 --> 00:14:27.160]  淫婦有鬼雜的心思
[00:14:27.160 --> 00:14:29.160]  她也在暗處
[00:14:29.160 --> 00:14:30.160]  裡面怎麼樣
[00:14:30.160 --> 00:14:31.160]  蹲伏著
[00:14:31.160 --> 00:14:33.160]  我們看見淫婦在那邊
[00:14:33.160 --> 00:14:35.160]  好像伺機而動
[00:14:35.160 --> 00:14:40.160]  好像虎視眈眈地看著這個羊
[00:14:40.160 --> 00:14:41.160]  我們就知道
[00:14:41.160 --> 00:14:43.160]  我們自己的心思
[00:14:43.160 --> 00:14:44.160]  是在那邊
[00:14:44.160 --> 00:14:46.160]  我們自己的心思
[00:14:46.160 --> 00:14:47.160]  是在那邊
[00:14:47.160 --> 00:14:49.160]  我們自己的心思
[00:14:49.160 --> 00:14:50.160]  是在那邊
[00:14:50.160 --> 00:14:51.160]  我們自己的心思
[00:14:51.160 --> 00:14:52.160]  是在那邊
[00:14:52.160 --> 00:14:53.160]  我們自己的心思
[00:14:53.160 --> 00:14:54.160]  是在那邊
[00:14:54.160 --> 00:14:55.160]  我們自己的心思
[00:14:55.160 --> 00:14:56.160]  是在那邊
[00:14:56.160 --> 00:14:57.160]  我們自己的心思
[00:14:57.160 --> 00:14:58.160]  是在那邊
[00:14:58.160 --> 00:14:59.160]  我們自己的心思
[00:14:59.160 --> 00:15:00.160]  是在那邊
[00:15:00.160 --> 00:15:01.160]  我們自己的心思
[00:15:01.160 --> 00:15:02.160]  是在那邊
[00:15:02.160 --> 00:15:03.160]  我們自己的心思
[00:15:03.160 --> 00:15:04.160]  是在那邊
[00:15:04.160 --> 00:15:05.160]  我們自己的心思
[00:15:05.160 --> 00:15:06.160]  是在那邊
[00:15:06.160 --> 00:15:07.160]  我們自己的心思
[00:15:07.160 --> 00:15:08.160]  是在那邊
[00:15:08.160 --> 00:15:09.160]  我們自己的心思
[00:15:09.160 --> 00:15:10.160]  是在那邊
[00:15:10.160 --> 00:15:11.160]  我們自己的心思
[00:15:11.160 --> 00:15:12.160]  是在那邊
[00:15:12.160 --> 00:15:13.160]  我們自己的心思
[00:15:13.160 --> 00:15:14.160]  是在那邊
[00:15:14.160 --> 00:15:15.160]  我們自己的心思
[00:15:15.160 --> 00:15:16.160]  是在那邊
[00:15:16.160 --> 00:15:17.160]  我們自己的心思
[00:15:17.160 --> 00:15:18.160]  是在那邊
[00:15:18.160 --> 00:15:19.160]  我們自己的心思
[00:15:19.160 --> 00:15:20.160]  是在那邊
[00:15:20.160 --> 00:15:21.160]  我們自己的心思
[00:15:21.160 --> 00:15:22.160]  是在那邊
[00:15:22.160 --> 00:15:23.160]  我們自己的心思
[00:15:23.160 --> 00:15:24.160]  是在那邊
[00:15:24.160 --> 00:15:25.160]  我們自己的心思
[00:15:25.160 --> 00:15:26.160]  是在那邊
[00:15:26.160 --> 00:15:27.160]  我們自己的心思
[00:15:27.160 --> 00:15:28.160]  是在那邊
[00:15:28.160 --> 00:15:29.160]  我們自己的心思
[00:15:29.160 --> 00:15:30.160]  是在那邊
[00:15:30.160 --> 00:15:31.160]  我們自己的心思
[00:15:31.160 --> 00:15:32.160]  是在那邊
[00:15:32.160 --> 00:15:33.160]  我們自己的心思
[00:15:33.160 --> 00:15:34.160]  是在那邊
[00:15:34.160 --> 00:15:35.160]  我們自己的心思
[00:15:35.160 --> 00:15:36.160]  是在那邊
[00:15:36.160 --> 00:15:37.160]  我們自己的心思
[00:15:37.160 --> 00:15:38.160]  是在那邊
[00:15:38.160 --> 00:15:39.160]  我們自己的心思
[00:15:39.160 --> 00:15:40.160]  是在那邊
[00:15:40.160 --> 00:15:41.160]  我們自己的心思
[00:15:41.160 --> 00:15:42.160]  是在那邊
[00:15:42.160 --> 00:15:43.160]  我們自己的心思
[00:15:43.160 --> 00:15:44.160]  是在那邊
[00:15:44.160 --> 00:15:45.160]  我們自己的心思
[00:15:45.160 --> 00:15:46.160]  是在那邊
[00:15:46.160 --> 00:15:47.160]  我們自己的心思
[00:15:47.160 --> 00:15:48.160]  是在那邊
[00:15:48.160 --> 00:15:49.160]  我們自己的心思
[00:15:49.160 --> 00:15:50.160]  是在那邊
[00:15:50.160 --> 00:15:51.160]  我們自己的心思
[00:15:51.160 --> 00:15:52.160]  是在那邊
[00:15:52.160 --> 00:15:53.160]  我們自己的心思
[00:15:53.160 --> 00:15:54.160]  是在那邊
[00:15:54.160 --> 00:15:55.160]  我們自己的心思
[00:15:55.160 --> 00:15:56.160]  是在那邊
[00:15:56.160 --> 00:15:57.160]  我們自己的心思
[00:15:57.160 --> 00:15:58.160]  是在那邊
[00:15:58.160 --> 00:15:59.160]  我們自己的心思
[00:15:59.160 --> 00:16:00.160]  是在那邊
[00:16:00.160 --> 00:16:01.160]  我們自己的心思
[00:16:01.160 --> 00:16:02.160]  是在那邊
[00:16:02.160 --> 00:16:03.160]  我們自己的心思
[00:16:03.160 --> 00:16:04.160]  是在那邊
[00:16:04.160 --> 00:16:05.160]  我們自己的心思
[00:16:05.160 --> 00:16:06.160]  是在那邊
[00:16:06.160 --> 00:16:07.160]  我們自己的心思
[00:16:07.160 --> 00:16:08.160]  是在那邊
[00:16:08.160 --> 00:16:09.160]  我們自己的心思
[00:16:09.160 --> 00:16:10.160]  是在那邊
[00:16:10.160 --> 00:16:11.160]  我們自己的心思
[00:16:11.160 --> 00:16:12.160]  是在那邊
[00:16:12.160 --> 00:16:13.160]  我們自己的心思
[00:16:13.160 --> 00:16:14.160]  是在那邊
[00:16:14.160 --> 00:16:15.160]  我們自己的心思
[00:16:15.160 --> 00:16:16.160]  是在那邊
[00:16:16.160 --> 00:16:17.160]  我們自己的心思
[00:16:17.160 --> 00:16:18.160]  是在那邊
[00:16:18.160 --> 00:16:19.160]  我們自己的心思
[00:16:19.160 --> 00:16:20.160]  是在那邊
[00:16:20.160 --> 00:16:21.160]  我們自己的心思
[00:16:21.160 --> 00:16:22.160]  是在那邊
[00:16:22.160 --> 00:16:23.160]  我們自己的心思
[00:16:23.160 --> 00:16:24.160]  是在那邊
[00:16:24.160 --> 00:16:25.160]  我們自己的心思
[00:16:25.160 --> 00:16:26.160]  是在那邊
[00:16:26.160 --> 00:16:27.160]  我們自己的心思
[00:16:27.160 --> 00:16:28.160]  是在那邊
[00:16:28.160 --> 00:16:29.160]  我們自己的心思
[00:16:29.160 --> 00:16:30.160]  是在那邊
[00:16:30.160 --> 00:16:31.160]  我們自己的心思
[00:16:31.160 --> 00:16:32.160]  是在那邊
[00:16:32.160 --> 00:16:33.160]  我們自己的心思
[00:16:33.160 --> 00:16:34.160]  是在那邊
[00:16:34.160 --> 00:16:35.160]  我們自己的心思
[00:16:35.160 --> 00:16:36.160]  是在那邊
[00:16:36.160 --> 00:16:37.160]  我們自己的心思
[00:16:37.160 --> 00:16:38.160]  是在那邊
[00:16:38.160 --> 00:16:39.160]  我們自己的心思
[00:16:39.160 --> 00:16:40.160]  是在那邊
[00:16:40.160 --> 00:16:41.160]  我們自己的心思
[00:16:41.160 --> 00:16:42.160]  是在那邊
[00:16:42.160 --> 00:16:43.160]  我們自己的心思
[00:16:43.160 --> 00:16:44.160]  是在那邊
[00:16:44.160 --> 00:16:45.160]  我們自己的心思
