
[00:00:00.000 --> 00:00:05.000]  今天的講題是《夜禍話果然為我們行了大事》
[00:01:55.000 --> 00:01:57.000]  香港熱手
[00:01:57.000 --> 00:01:58.000]  又看看什麼
[00:01:58.000 --> 00:02:00.000]  很多用語
[00:02:00.000 --> 00:02:02.000]  我發現我很多都不認識
[00:02:02.000 --> 00:02:03.000]  特別第一位我都不認識
[00:02:03.000 --> 00:02:04.000]  有沒有人認識
[00:02:04.000 --> 00:02:06.000]  SLDPK有沒有人認識
[00:02:06.000 --> 00:02:09.000]  最多人搜尋你
[00:02:09.000 --> 00:02:10.000]  你真的落後了
[00:02:10.000 --> 00:02:11.000]  其實我都不認識
[00:02:11.000 --> 00:02:13.000]  打羽毛球
[00:02:13.000 --> 00:02:14.000]  大家都認識
[00:02:14.000 --> 00:02:15.000]  APT我都認識
[00:02:15.000 --> 00:02:16.000]  我女兒教我
[00:02:16.000 --> 00:02:18.000]  APT又說APT
[00:02:18.000 --> 00:02:19.000]  有沒有人認識
[00:02:19.000 --> 00:02:21.000]  第三個當然認識
[00:02:21.000 --> 00:02:22.000]  剛才我說的
[00:02:22.000 --> 00:02:23.000]  如果你不認識
[00:02:23.000 --> 00:02:24.000]  怎樣玩
[00:02:24.000 --> 00:02:27.000]  如果是韓國的差妹
[00:02:27.000 --> 00:02:28.000]  你不認識玩
[00:02:28.000 --> 00:02:29.000]  現在完了
[00:02:29.000 --> 00:02:30.000]  我在門口教教你
[00:02:30.000 --> 00:02:32.000]  再看下去
[00:02:32.000 --> 00:02:33.000]  本地的頭條
[00:02:33.000 --> 00:02:35.000]  我看頭七位
[00:02:35.000 --> 00:02:36.000]  都有很多傷感的東西
[00:02:36.000 --> 00:02:39.000]  剛才有些很開心的新歌
[00:02:39.000 --> 00:02:40.000]  跳舞
[00:02:40.000 --> 00:02:41.000]  第七位倒閉
[00:02:41.000 --> 00:02:42.000]  第五位倒閉
[00:02:42.000 --> 00:02:44.000]  很多東西倒閉
[00:02:44.000 --> 00:02:45.000]  我們看下去
[00:02:45.000 --> 00:02:47.000]  頭三位你猜是什麼
[00:02:47.000 --> 00:02:49.000]  就本地頭條
[00:02:49.000 --> 00:02:52.000]  垃圾精廢
[00:02:52.000 --> 00:02:53.000]  大家想不想繼續有
[00:02:53.000 --> 00:02:54.000]  不知道
[00:02:54.000 --> 00:02:58.000]  不過第一位始終都是美斯
[00:02:58.000 --> 00:02:59.000]  想起
[00:02:59.000 --> 00:03:00.000]  不知道你當時
[00:03:00.000 --> 00:03:01.000]  想起這單新聞
[00:03:01.000 --> 00:03:02.000]  和誰談
[00:03:02.000 --> 00:03:03.000]  和誰說
[00:03:03.000 --> 00:03:06.000]  又看看熱搜的電影
[00:03:06.000 --> 00:03:08.000]  先頭七位
[00:03:08.000 --> 00:03:10.000]  有幾套你看過
[00:03:10.000 --> 00:03:11.000]  給你看一看
[00:03:11.000 --> 00:03:12.000]  十秒鐘
[00:03:12.000 --> 00:03:14.000]  如果你發現你看過
[00:03:14.000 --> 00:03:17.000]  五套或以上的
[00:03:17.000 --> 00:03:18.000]  五套或以上的
[00:03:18.000 --> 00:03:20.000]  你現在可以舉手
[00:03:20.000 --> 00:03:22.000]  我們是朋友
[00:03:22.000 --> 00:03:24.000]  周主徐三害
[00:03:24.000 --> 00:03:25.000]  有沒有人看過
[00:03:25.000 --> 00:03:27.000]  很多人看過
[00:03:27.000 --> 00:03:30.000]  這套也很值得去看看
[00:03:30.000 --> 00:03:31.000]  好了
[00:03:31.000 --> 00:03:33.000]  頭三位
[00:03:33.000 --> 00:03:34.000]  玩轉老朋友
[00:03:34.000 --> 00:03:35.000]  inside out
[00:03:35.000 --> 00:03:36.000]  有沒有人看過
[00:03:36.000 --> 00:03:37.000]  剛才有很多
[00:03:37.000 --> 00:03:38.000]  破地獄
[00:03:38.000 --> 00:03:39.000]  誰看過
[00:03:39.000 --> 00:03:41.000]  大家看一看旁邊
[00:03:41.000 --> 00:03:42.000]  很多人看
[00:03:42.000 --> 00:03:43.000]  先放下手
[00:03:43.000 --> 00:03:44.000]  圍城
[00:03:44.000 --> 00:03:45.000]  誰看過
[00:03:45.000 --> 00:03:46.000]  舉手
[00:03:46.000 --> 00:03:48.000]  是眾多
[00:03:48.000 --> 00:03:50.000]  我發現堂堂都是
[00:03:50.000 --> 00:03:52.000]  但為何破地獄
[00:03:52.000 --> 00:03:55.000]  票房會更多
[00:03:55.000 --> 00:03:57.000]  我相信因為人們看過兩次
[00:03:57.000 --> 00:03:58.000]  有沒有人破地獄
[00:03:58.000 --> 00:03:59.000]  看過兩次
[00:03:59.000 --> 00:04:00.000]  舉手
[00:04:00.000 --> 00:04:01.000]  我也是
[00:04:01.000 --> 00:04:03.000]  不過圍城我看過兩次
[00:04:03.000 --> 00:04:06.000]  所以這個堂堂
[00:04:06.000 --> 00:04:07.000]  很多人看過
[00:04:07.000 --> 00:04:08.000]  好
[00:04:08.000 --> 00:04:09.000]  再看下去
[00:04:09.000 --> 00:04:10.000]  熱搜的關鍵字
[00:04:10.000 --> 00:04:11.000]  什麼字都好
[00:04:11.000 --> 00:04:12.000]  什麼不分類
[00:04:12.000 --> 00:04:14.000]  發現第十位是
[00:04:14.000 --> 00:04:15.000]  POE
[00:04:15.000 --> 00:04:16.000]  很有趣
[00:04:16.000 --> 00:04:18.000]  再看下去
[00:04:18.000 --> 00:04:19.000]  iPhone16
[00:04:19.000 --> 00:04:20.000]  誰買了
[00:04:20.000 --> 00:04:21.000]  舉手
[00:04:21.000 --> 00:04:22.000]  我沒有
[00:04:22.000 --> 00:04:23.000]  好
[00:04:23.000 --> 00:04:24.000]  第四位
[00:04:24.000 --> 00:04:25.000]  有氣波地獄
[00:04:25.000 --> 00:04:27.000]  破了很多票房
[00:04:27.000 --> 00:04:29.000]  香港的電影
[00:04:29.000 --> 00:04:31.000]  越來越多人受關注
[00:04:31.000 --> 00:04:32.000]  好
[00:04:32.000 --> 00:04:33.000]  第三位
[00:04:33.000 --> 00:04:34.000]  歐國杯
[00:04:34.000 --> 00:04:35.000]  有沒有人看
[00:04:35.000 --> 00:04:36.000]  舉手
[00:04:36.000 --> 00:04:37.000]  真的好少
[00:04:37.000 --> 00:04:38.000]  為何會第三位
[00:04:38.000 --> 00:04:40.000]  Sam你不是一直上網
[00:04:40.000 --> 00:04:42.000]  一直舉手
[00:04:42.000 --> 00:04:43.000]  幾個人看
[00:04:43.000 --> 00:04:44.000]  堂堂都是
[00:04:44.000 --> 00:04:45.000]  看下去
[00:04:45.000 --> 00:04:47.000]  九龍城圍城也是
[00:04:47.000 --> 00:04:49.000]  第一位竟然是大選
[00:04:49.000 --> 00:04:51.000]  這是涉及2025年
[00:04:51.000 --> 00:04:54.000]  因為影響度是長遠
[00:04:54.000 --> 00:04:55.000]  所以很有趣
[00:04:55.000 --> 00:04:56.000]  看過去就知道
[00:04:56.000 --> 00:04:58.000]  2024年有些好消息
[00:04:58.000 --> 00:04:59.000]  有些傷感
[00:04:59.000 --> 00:05:00.000]  有開心的
[00:05:00.000 --> 00:05:02.000]  2025年亦是未知之數
[00:05:02.000 --> 00:05:03.000]  當然我們看下去
[00:05:03.000 --> 00:05:05.000]  問究竟我們個人而言
[00:05:05.000 --> 00:05:07.000]  你自己有什麼大事回顧
[00:05:07.000 --> 00:05:09.000]  有什麼是你的人氣榜
[00:05:09.000 --> 00:05:11.000]  關鍵事的榜首
[00:05:11.000 --> 00:05:12.000]  或者你個人
[00:05:12.000 --> 00:05:14.000]  在2024年有沒有什麼突破了
[00:05:14.000 --> 00:05:15.000]  興奮的
[00:05:15.000 --> 00:05:17.000]  有沒有什麼困難的
[00:05:17.000 --> 00:05:18.000]  又或者25年
[00:05:18.000 --> 00:05:21.000]  有沒有什麼憂心未知之數
[00:05:21.000 --> 00:05:23.000]  我們人生都是這樣
[00:05:23.000 --> 00:05:25.000]  可能不同的範疇
[00:05:25.000 --> 00:05:26.000]  無論感情
[00:05:26.000 --> 00:05:27.000]  夫婦
[00:05:27.000 --> 00:05:28.000]  父母
[00:05:28.000 --> 00:05:29.000]  兒女
[00:05:29.000 --> 00:05:30.000]  工作
[00:05:30.000 --> 00:05:31.000]  或者國際大事
[00:05:31.000 --> 00:05:32.000]  你要留意
[00:05:32.000 --> 00:05:34.000]  或者娛樂新聞
[00:05:34.000 --> 00:05:36.000]  甚至信仰都會有
[00:05:36.000 --> 00:05:40.000]  今日我想用詩篇126篇
[00:05:40.000 --> 00:05:41.000]  看一看
[00:05:41.000 --> 00:05:42.000]  它有六節
[00:05:42.000 --> 00:05:43.000]  看一看究竟
[00:05:43.000 --> 00:05:45.000]  它當時是什麼處境
[00:05:45.000 --> 00:05:46.000]  又引發我們今天
[00:05:46.000 --> 00:05:47.000]  怎樣看我們
[00:05:47.000 --> 00:05:49.000]  又怎樣走我們前面的路
[00:05:49.000 --> 00:05:54.000]  是一個相當啟發的經文
[00:05:54.000 --> 00:05:55.000]  這六節經文
[00:05:55.000 --> 00:05:57.000]  我們先一起讀一次
[00:05:57.000 --> 00:05:58.000]  詩篇126
[00:05:58.000 --> 00:05:59.000]  一到六節
[00:05:59.000 --> 00:06:00.000]  我們一起讀
[00:06:00.000 --> 00:06:01.000]  預備起
[00:06:01.000 --> 00:06:06.000]  當耶和華將那些被擄的帶回石安的時候
[00:06:06.000 --> 00:06:20.000]  耶和華果然為我們行了大事
[00:06:25.000 --> 00:06:31.000]  普象談地的河水復流
[00:06:31.000 --> 00:06:34.000]  那帶流淚出去的
[00:06:34.000 --> 00:06:36.000]  必要歡歡來來地帶
[00:06:36.000 --> 00:06:38.000]  和菌回來
[00:06:38.000 --> 00:06:40.000]  今天我藉著這個經文
[00:06:40.000 --> 00:06:42.000]  大家猜猜我會說幾點
[00:06:42.000 --> 00:06:44.000]  三個明點
[00:06:44.000 --> 00:06:45.000]  今天說兩點而已
[00:06:45.000 --> 00:06:46.000]  不好意思
[00:06:46.000 --> 00:06:47.000]  為什麼呢
[00:06:47.000 --> 00:06:50.000]  中間第三者很明顯的分水嶺
[00:06:50.000 --> 00:06:54.000]  耶和華果然為我們行了大事
[00:06:54.000 --> 00:06:56.000]  我們歡喜
[00:06:56.000 --> 00:06:57.000]  這個分水嶺
[00:06:57.000 --> 00:07:00.000]  上面和下面兩個重要主題
[00:07:00.000 --> 00:07:02.000]  我們試試今天在這裡玩一玩
[00:07:02.000 --> 00:07:04.000]  並且引入我們
[00:07:04.000 --> 00:07:06.000]  眉顧二四展望二五
[00:07:06.000 --> 00:07:07.000]  有些什麼
[00:07:07.000 --> 00:07:08.000]  也或者這麼說
[00:07:08.000 --> 00:07:11.000]  耶和華果然為我們行了大事
[00:07:11.000 --> 00:07:13.000]  上個星期當巴西維尼分享的時候
[00:07:13.000 --> 00:07:15.000]  他的確在雅庚堂
[00:07:15.000 --> 00:07:16.000]  微小的雅庚堂
[00:07:16.000 --> 00:07:18.000]  上帝看到祂的足印
[00:07:18.000 --> 00:07:19.000]  常常發生
[00:07:19.000 --> 00:07:21.000]  行了奇妙大事
[00:07:21.000 --> 00:07:22.000]  我們很感恩
[00:07:22.000 --> 00:07:24.000]  今天我們生命又如何呢
[00:07:24.000 --> 00:07:26.000]  我們立一進去
[00:07:26.000 --> 00:07:27.000]  第一點
[00:07:27.000 --> 00:07:28.000]  第一點是關於
[00:07:28.000 --> 00:07:30.000]  走音了兩次
[00:07:30.000 --> 00:07:32.000]  先不要那麼激動
[00:07:32.000 --> 00:07:34.000]  第一點是關於
[00:07:34.000 --> 00:07:35.000]  關於過去
[00:07:35.000 --> 00:07:37.000]  其實背景是有些東西的
[00:07:37.000 --> 00:07:39.000]  背景是說當日
[00:07:39.000 --> 00:07:41.000]  以色列人被擄在巴比林
[00:07:41.000 --> 00:07:43.000]  在困境裡面
[00:07:43.000 --> 00:07:44.000]  但是很有趣
[00:07:44.000 --> 00:07:45.000]  在困境裡面
[00:07:45.000 --> 00:07:47.000]  頭的部分
[00:07:47.000 --> 00:07:48.000]  第一第二節
[00:07:48.000 --> 00:07:51.000]  他竟然在說歡笑
[00:07:51.000 --> 00:07:54.000]  竟然在說喜樂
[00:07:54.000 --> 00:07:57.000]  說在裡面
[00:07:57.000 --> 00:08:00.000]  可以有他沒有的東西
[00:08:00.000 --> 00:08:02.000]  可以看到神行的大事
[00:08:02.000 --> 00:08:04.000]  我們再讀第一第二節
[00:08:04.000 --> 00:08:05.000]  一二三
[00:08:05.000 --> 00:08:06.000]  當耶和華
[00:08:06.000 --> 00:08:08.000]  將那些被擄的
[00:08:08.000 --> 00:08:10.000]  帶回錫安的時候
[00:08:10.000 --> 00:08:12.000]  我們抱著做夢的人
[00:08:12.000 --> 00:08:14.000]  我們滿口喜笑
[00:08:14.000 --> 00:08:16.000]  每次歡呼的時候
[00:08:16.000 --> 00:08:18.000]  愛保證這間書
[00:08:18.000 --> 00:08:20.000]  耶和華為他們行了大事
[00:08:20.000 --> 00:08:23.000]  當時被擄離開了錫安
[00:08:23.000 --> 00:08:25.000]  錫安就是耶路撒
[00:08:25.000 --> 00:08:26.000]  但是很有趣
[00:08:26.000 --> 00:08:27.000]  他用了
[00:08:27.000 --> 00:08:29.000]  第一第二節
[00:08:29.000 --> 00:08:32.000]  如果你知道那個文化
[00:08:32.000 --> 00:08:34.000]  他用過去式
[00:08:34.000 --> 00:08:35.000]  就是說
[00:08:35.000 --> 00:08:37.000]  我們已經回到錫安了
[00:08:37.000 --> 00:08:38.000]  可以嗎
[00:08:38.000 --> 00:08:40.000]  耶和華已經行了大事
[00:08:40.000 --> 00:08:41.000]  很奇怪
[00:08:41.000 --> 00:08:42.000]  說什麼呢
[00:08:42.000 --> 00:08:43.000]  其實他講一件事
[00:08:43.000 --> 00:08:45.000]  我們人生有高有低
[00:08:45.000 --> 00:08:46.000]  Amen
[00:08:46.000 --> 00:08:47.000]  有高有低
[00:08:47.000 --> 00:08:49.000]  但是就算在低處的時候
[00:08:49.000 --> 00:08:51.000]  當我們回望
[00:08:51.000 --> 00:08:54.000]  我們看到上帝的確很多的足印
[00:08:54.000 --> 00:08:55.000]  他在我們生命上
[00:08:55.000 --> 00:08:57.000]  行了很多大事
[00:08:57.000 --> 00:08:59.000]  行了大事
[00:08:59.000 --> 00:09:00.000]  所以他回望
[00:09:00.000 --> 00:09:02.000]  不是上年那麼簡單
[00:09:02.000 --> 00:09:03.000]  不是五年前
[00:09:03.000 --> 00:09:05.000]  他回望到一千年前
[00:09:05.000 --> 00:09:07.000]  那個處境
[00:09:07.000 --> 00:09:09.000]  而因為這個處境已經發生
[00:09:09.000 --> 00:09:11.000]  他相信他現在的處境
[00:09:11.000 --> 00:09:13.000]  也都肯定
[00:09:13.000 --> 00:09:16.000]  將會已經發生
[00:09:16.000 --> 00:09:19.000]  Future perfect tense 英文
[00:09:19.000 --> 00:09:21.000]  他用perfect tense
[00:09:21.000 --> 00:09:22.000]  imperfect變perfect
[00:09:22.000 --> 00:09:24.000]  簡單來說就是這樣
[00:09:24.000 --> 00:09:26.000]  他想起什麼大事呢
[00:09:26.000 --> 00:09:28.000]  肯定包括出埃及記十五章
[00:09:28.000 --> 00:09:30.000]  一到五節
[00:09:30.000 --> 00:09:33.000]  當時本來在埃及圍爐離開了
[00:09:33.000 --> 00:09:35.000]  當時他唱了一首歌
[00:09:35.000 --> 00:09:36.000]  唱了什麼歌呢
[00:09:36.000 --> 00:09:37.000]  我們一起讀
[00:09:37.000 --> 00:09:38.000]  一到五節
[00:09:38.000 --> 00:09:39.000]  一二三
[00:09:39.000 --> 00:09:41.000]  那時摩西和以色列人
[00:09:41.000 --> 00:09:43.000]  向耶和華唱歌說
[00:09:43.000 --> 00:09:46.000]  耶和華歌唱 因下大大戰勝
[00:09:46.000 --> 00:09:49.000]  將萬物歧萬物靠在海中
[00:09:49.000 --> 00:09:51.000]  耶和華使我們力量
[00:09:51.000 --> 00:09:54.000]  使我能夠承擔我的拯救
[00:09:54.000 --> 00:09:55.000]  射射我的神
[00:09:55.000 --> 00:09:57.000]  我願散彼伐
[00:09:57.000 --> 00:09:59.000]  使我護身的身
[00:09:59.000 --> 00:10:00.000]  我願尊崇他
[00:10:00.000 --> 00:10:02.000]  耶和華使天使
[00:10:02.000 --> 00:10:04.000]  下定是耶和華
[00:10:04.000 --> 00:10:06.000]  大路的車輛軍兵
[00:10:06.000 --> 00:10:08.000]  耶和華已靠在海中
[00:10:08.000 --> 00:10:11.000]  大特殊的軍將都沉於河內
[00:10:11.000 --> 00:10:13.000]  深水淹沒他們
[00:10:13.000 --> 00:10:16.000]  他們如同石頭過到深處
[00:10:16.000 --> 00:10:17.000]  開始說得很有趣
[00:10:17.000 --> 00:10:19.000]  說到他們一開始
[00:10:19.000 --> 00:10:21.000]  摩西和以色列人
[00:10:21.000 --> 00:10:24.000]  向耶和華唱歌
[00:10:24.000 --> 00:10:26.000]  剛才大家有沒有唱歌
[00:10:26.000 --> 00:10:28.000]  有啊 你什麼時候會唱歌
[00:10:28.000 --> 00:10:29.000]  開心囉
[00:10:29.000 --> 00:10:31.000]  我們以前有一代
[00:10:31.000 --> 00:10:32.000]  開心會唱什麼
[00:10:32.000 --> 00:10:34.000]  齊鼓掌
[00:10:34.000 --> 00:10:37.000]  有些明顯笑得很快
[00:10:37.000 --> 00:10:38.000]  來我們的年代
[00:10:38.000 --> 00:10:41.000]  有些什麼來的
[00:10:41.000 --> 00:10:42.000]  什麼扮什麼的
[00:10:42.000 --> 00:10:43.000]  Victor什麼來的
[00:10:43.000 --> 00:10:44.000]  你當然知道
[00:10:44.000 --> 00:10:45.000]  Ash就不知道
[00:10:45.000 --> 00:10:46.000]  齊鼓掌
[00:10:46.000 --> 00:10:47.000]  沒錯
[00:10:47.000 --> 00:10:48.000]  新一代就是這樣
[00:10:48.000 --> 00:10:50.000]  不知道不知道
[00:10:50.000 --> 00:10:51.000]  很開心
[00:10:51.000 --> 00:10:53.000]  他當時很開心
[00:10:53.000 --> 00:10:54.000]  唱歌唱什麼
[00:10:54.000 --> 00:10:56.000]  但沒有可能事情發生了
[00:10:56.000 --> 00:10:58.000]  馬和騎馬應該投在海中
[00:10:58.000 --> 00:10:59.000]  但是
[00:10:59.000 --> 00:11:01.000]  馬和騎馬應該不在海中
[00:11:01.000 --> 00:11:02.000]  在陸地走
[00:11:02.000 --> 00:11:03.000]  誰知道投在海中
[00:11:03.000 --> 00:11:04.000]  如果大家知道
[00:11:04.000 --> 00:11:05.000]  就知道是什麼事了
[00:11:05.000 --> 00:11:08.000]  或者神是我力量的師哥
[00:11:08.000 --> 00:11:09.000]  是請教我讚美祂
[00:11:09.000 --> 00:11:11.000]  這種法祿的車輛
[00:11:11.000 --> 00:11:12.000]  是最大的力量
[00:11:12.000 --> 00:11:13.000]  但是
[00:11:13.000 --> 00:11:14.000]  丟在海中
[00:11:14.000 --> 00:11:15.000]  不可能發生了
[00:11:15.000 --> 00:11:17.000]  他因為這個緣故
[00:11:17.000 --> 00:11:19.000]  知道過去發生的事
[00:11:19.000 --> 00:11:22.000]  無可否認是奇妙的神蹟
[00:11:22.000 --> 00:11:25.000]  因為如此
[00:11:25.000 --> 00:11:27.000]  因為如此
[00:11:27.000 --> 00:11:28.000]  第三次
[00:11:28.000 --> 00:11:29.000]  我們再讀一次
[00:11:29.000 --> 00:11:30.000]  1 2 3
[00:11:30.000 --> 00:11:33.000]  耶和華果然為我們行了大事
[00:11:33.000 --> 00:11:35.000]  我們就歡喜
[00:11:35.000 --> 00:11:36.000]  就是說他意思
[00:11:36.000 --> 00:11:37.000]  因為如此的緣故
[00:11:37.000 --> 00:11:38.000]  我們驗證過
[00:11:38.000 --> 00:11:40.000]  我們必定會
[00:11:40.000 --> 00:11:43.000]  將會已經經歷
[00:11:43.000 --> 00:11:44.000]  哇
[00:11:44.000 --> 00:11:45.000]  很有趣
[00:11:45.000 --> 00:11:47.000]  Eugene Peterson這麼說
[00:11:47.000 --> 00:11:48.000]  We feel a mind
[00:11:48.000 --> 00:11:51.000]  with the stories of God's acts
[00:11:51.000 --> 00:11:54.000]  Joy has a history
[00:11:54.000 --> 00:11:55.000]  我很喜歡這句
[00:11:55.000 --> 00:11:56.000]  他說
[00:11:56.000 --> 00:11:59.000]  我們用神的作為的故事
[00:11:59.000 --> 00:12:00.000]  充滿自己的心靈
[00:12:00.000 --> 00:12:03.000]  喜樂是有歷史
[00:12:03.000 --> 00:12:07.000]  Joy has a history
[00:12:07.000 --> 00:12:08.000]  喜樂有歷史
[00:12:08.000 --> 00:12:09.000]  不等於那些
[00:12:09.000 --> 00:12:10.000]  大家開心
[00:12:10.000 --> 00:12:11.000]  都很重要
[00:12:11.000 --> 00:12:12.000]  看電影
[00:12:12.000 --> 00:12:13.000]  大家笑一笑
[00:12:13.000 --> 00:12:14.000]  沒有歷史的
[00:12:14.000 --> 00:12:15.000]  笑一笑
[00:12:15.000 --> 00:12:16.000]  我都喜歡看笑片
[00:12:16.000 --> 00:12:17.000]  開心的
[00:12:17.000 --> 00:12:18.000]  但他不是說這件事
[00:12:18.000 --> 00:12:19.000]  他說
[00:12:19.000 --> 00:12:20.000]  Joy has a history
[00:12:20.000 --> 00:12:21.000]  你體驗過
[00:12:21.000 --> 00:12:22.000]  經歷過
[00:12:22.000 --> 00:12:23.000]  並且這件事
[00:12:23.000 --> 00:12:24.000]  verified
[00:12:24.000 --> 00:12:25.000]  repeated
[00:12:25.000 --> 00:12:30.000]  是反覆試驗的經歷
[00:12:30.000 --> 00:12:32.000]  這種神的作為是真實
[00:12:32.000 --> 00:12:34.000]  如果過去是真實
[00:12:34.000 --> 00:12:36.000]  將來怎會不發生
[00:12:36.000 --> 00:12:37.000]  可以嗎
[00:12:37.000 --> 00:12:38.000]  明白嗎
[00:12:38.000 --> 00:12:39.000]  可以嗎
[00:12:39.000 --> 00:12:40.000]  好了
[00:12:40.000 --> 00:12:41.000]  有人都問我
[00:12:41.000 --> 00:12:43.000]  在回顧的時候
[00:12:43.000 --> 00:12:44.000]  經常都問
[00:12:44.000 --> 00:12:45.000]  陳牧師
[00:12:45.000 --> 00:12:46.000]  我2024年
[00:12:46.000 --> 00:12:49.000]  我都開心到沒什麼
[00:12:49.000 --> 00:12:50.000]  不過有時
[00:12:50.000 --> 00:12:51.000]  跟別人分享
[00:12:51.000 --> 00:12:53.000]  我聽到他很艱難的時候
[00:12:53.000 --> 00:12:55.000]  我也不知道說不說
[00:12:55.000 --> 00:12:57.000]  我2024年多好
[00:12:57.000 --> 00:12:58.000]  說
[00:12:58.000 --> 00:12:59.000]  你又不說
[00:12:59.000 --> 00:13:00.000]  但有時有時候
[00:13:00.000 --> 00:13:01.000]  有人跟我說
[00:13:01.000 --> 00:13:03.000]  2024年真的過得很艱難
[00:13:03.000 --> 00:13:04.000]  但我聽到他分享
[00:13:04.000 --> 00:13:05.000]  很開心
[00:13:05.000 --> 00:13:06.000]  我也很開心
[00:13:06.000 --> 00:13:07.000]  但我也不知道說不說
[00:13:07.000 --> 00:13:08.000]  我不開心
[00:13:08.000 --> 00:13:09.000]  好像令到不開心
[00:13:09.000 --> 00:13:10.000]  我說不說
[00:13:10.000 --> 00:13:11.000]  說
[00:13:11.000 --> 00:13:12.000]  因為為什麼
[00:13:12.000 --> 00:13:13.000]  不單止詩篇
[00:13:13.000 --> 00:13:14.000]  一二六篇
[00:13:14.000 --> 00:13:15.000]  分享兩段
[00:13:15.000 --> 00:13:16.000]  開心的回望
[00:13:16.000 --> 00:13:17.000]  也有一段
[00:13:17.000 --> 00:13:18.000]  艱難的下半段
[00:13:18.000 --> 00:13:20.000]  在《雅各書》也提到
[00:13:20.000 --> 00:13:22.000]  我們會有這種處境
[00:13:22.000 --> 00:13:23.000]  我這裡讀
[00:13:23.000 --> 00:13:25.000]  五章十三節一起讀
[00:13:25.000 --> 00:13:26.000]  預備起
[00:13:26.000 --> 00:13:28.000]  你們中間有受苦的
[00:13:28.000 --> 00:13:30.000]  他就該禱告
[00:13:30.000 --> 00:13:31.000]  有喜樂的
[00:13:31.000 --> 00:13:33.000]  他就該歌頌
[00:13:33.000 --> 00:13:34.000]  有喜樂的
[00:13:34.000 --> 00:13:37.000]  他就該歌頌
[00:13:37.000 --> 00:13:38.000]  可以嗎
[00:13:38.000 --> 00:13:40.000]  所以我們為了這件事
[00:13:40.000 --> 00:13:41.000]  感恩歌頌
[00:13:41.000 --> 00:13:42.000]  第一件事
[00:13:42.000 --> 00:13:44.000]  我想大家學到的第一點
[00:13:44.000 --> 00:13:45.000]  感謝天父
[00:13:45.000 --> 00:13:48.000]  會想喜樂的什麼
[00:13:48.000 --> 00:13:49.000]  歷史
[00:13:49.000 --> 00:13:54.000]  喜樂有歷史
[00:13:54.000 --> 00:13:55.000]  這個神的故事
[00:13:55.000 --> 00:13:56.000]  成為我們的故事
[00:13:56.000 --> 00:13:58.000]  就很不同
[00:13:58.000 --> 00:13:59.000]  我自己也是
