
[00:00:00.000 --> 00:00:07.000]  我們讀一段聖經在希伯來書第十章第35到第38節
[00:02:49.900 --> 00:02:52.500]  我們看今天所讀的這段經文
[00:02:52.500 --> 00:02:55.000]  這個作者勸勉我們三件事情
[00:02:55.000 --> 00:02:58.500]  當你在心中焦慮的時候
[00:02:58.500 --> 00:02:59.300]  三件事情
[00:02:59.300 --> 00:03:00.600]  第一個
[00:03:00.600 --> 00:03:02.400]  我們看見35節這裏說
[00:03:02.400 --> 00:03:04.700]  不可丟棄勇敢的心
[00:03:04.700 --> 00:03:08.500]  跟你說不可丟棄勇敢的心
[00:03:08.500 --> 00:03:11.100]  什麼是勇敢的心啊
[00:03:11.100 --> 00:03:16.200]  那就是向神所有的一種偉大的期待
[00:03:16.200 --> 00:03:18.100]  無論在怎麼樣的環境當中
[00:03:18.100 --> 00:03:19.900]  你相信神
[00:03:19.900 --> 00:03:22.400]  然後在曠野爲你開道路
[00:03:22.400 --> 00:03:25.300]  在沙漠爲你開江河
[00:03:25.300 --> 00:03:28.800]  這是向神有一種偉大的期待
[00:03:28.800 --> 00:03:31.300]  這就是勇敢的心
[00:03:31.300 --> 00:03:37.000]  35節說你不可丟棄這種勇敢的心
[00:03:37.000 --> 00:03:42.100]  那你說有人會選擇丟棄勇敢的心嗎
[00:03:42.100 --> 00:03:44.000]  的確會的
[00:03:44.000 --> 00:03:46.200]  在兩種情況當中
[00:03:46.200 --> 00:03:49.500]  我們人會面對這樣一種情況
[00:03:49.500 --> 00:03:51.700]  我們會選擇
[00:03:51.700 --> 00:03:57.500]  不是丟棄就是持守這種勇敢的心
[00:03:57.500 --> 00:03:59.100]  第一種情況
[00:03:59.100 --> 00:04:01.900]  當你遇見一個難處
[00:04:01.900 --> 00:04:06.100]  是遠大過於你能力所能夠解決的
[00:04:06.100 --> 00:04:08.500]  當你遇到一個難處
[00:04:08.500 --> 00:04:12.800]  是遠大過你能力所能解決的時候
[00:04:12.800 --> 00:04:15.400]  你就面對一個選擇
[00:04:15.400 --> 00:04:19.500]  你要選擇持守這樣勇敢的心呢
[00:04:19.500 --> 00:04:23.600]  還是你要選擇丟棄勇敢的心
[00:04:23.600 --> 00:04:25.800]  你還記得當以色列人要進迦南地的時候
[00:04:25.800 --> 00:04:27.400]  第一次要進迦南地的時候
[00:04:27.400 --> 00:04:30.000]  摩西派了十二個探子
[00:04:30.000 --> 00:04:32.600]  要去窺探那地
[00:04:32.600 --> 00:04:36.200]  我們看見從每一個支派要派出一個人
[00:04:36.200 --> 00:04:38.700]  十二支派派出十二個人
[00:04:38.700 --> 00:04:41.400]  一同進入迦南美地
[00:04:41.400 --> 00:04:42.200]  我請問你
[00:04:42.200 --> 00:04:44.800]  十二個支派每個支派選一個人
[00:04:44.800 --> 00:04:47.500]  這種人是怎麼樣的人
[00:04:47.500 --> 00:04:48.700]  一個支派只有一個人
[00:04:48.700 --> 00:04:51.000]  你要選怎麼樣的人
[00:04:51.000 --> 00:04:52.400]  大男勇士
[00:04:52.400 --> 00:04:54.900]  絕對是大男勇士
[00:04:54.900 --> 00:04:58.000]  而且我們看見這十二個人進去
[00:04:58.000 --> 00:05:00.500]  一定是充滿了期待
[00:05:00.500 --> 00:05:04.000]  這是神應許之地 充滿了期待
[00:05:04.000 --> 00:05:07.700]  這十二個人進去都是帶着神的應許進去的
[00:05:07.700 --> 00:05:11.000]  他們要爲主得着這個地業
[00:05:11.000 --> 00:05:13.500]  可是這十二個人進去
[00:05:13.500 --> 00:05:17.100]  他們一進去看見當地人像巨人一樣
[00:05:17.100 --> 00:05:21.000]  他們在他面前像詐謀一樣的時候
[00:05:21.000 --> 00:05:28.300]  其中十個人就選擇丟棄了勇敢的心
[00:05:28.300 --> 00:05:30.200]  只有兩個人
[00:05:30.200 --> 00:05:32.100]  耶穌亞跟迦勒
[00:05:32.100 --> 00:05:35.900]  他們選擇死守勇敢的心
[00:05:35.900 --> 00:05:38.100]  所以他們回到以色列陣營的時候
[00:05:38.100 --> 00:05:38.900]  告訴以色列
[00:05:38.900 --> 00:05:40.600]  那個十人說不可能
[00:05:40.600 --> 00:05:42.000]  那邊像巨人 不可能
[00:05:42.000 --> 00:05:45.200]  不用上去了 灰心了
[00:05:45.200 --> 00:05:48.700]  結果以色列人就聽從這十個人的話
[00:05:48.700 --> 00:05:50.500]  他們不肯進入迦南美地
[00:05:50.500 --> 00:05:54.000]  結果以色列人在曠野漂流了四十年
[00:05:54.000 --> 00:05:59.600]  直到那個generation都死在曠野爲止
[00:05:59.600 --> 00:06:00.900]  在那一代
[00:06:00.900 --> 00:06:03.400]  那個generation只有兩個人
[00:06:03.400 --> 00:06:07.000]  也就是當年死守勇敢的心兩個人
[00:06:07.000 --> 00:06:08.600]  耶穌亞跟迦勒
[00:06:08.600 --> 00:06:13.300]  自終得以進入到迦南美地
[00:06:13.300 --> 00:06:15.000]  我常常在想
[00:06:15.000 --> 00:06:16.700]  那十個人
[00:06:16.700 --> 00:06:19.100]  如果他們真的知道
[00:06:19.100 --> 00:06:22.500]  後來神竟然能夠使以色列人
[00:06:22.500 --> 00:06:27.600]  不費一兵一卒就打垮耶利哥城
[00:06:27.600 --> 00:06:30.400]  如果他們真的知道
[00:06:30.400 --> 00:06:32.700]  我相信他們會非常後悔
[00:06:32.700 --> 00:06:35.600]  他們曾經丟棄那勇敢的心
[00:06:35.600 --> 00:06:38.100]  不是嗎
[00:06:38.100 --> 00:06:39.100]  所以聽說你們今天
[00:06:39.100 --> 00:06:42.200]  無論你遇到怎麼樣的環境
[00:06:42.200 --> 00:06:44.500]  你覺得真的像生命中的巨人一樣
[00:06:44.500 --> 00:06:47.400]  不可能勝過
[00:06:47.400 --> 00:06:50.200]  但是無論環境多麼艱難
[00:06:50.200 --> 00:06:55.000]  你一定不可丟棄勇敢的心
[00:06:55.000 --> 00:06:57.700]  你要反過來對你生命的巨人說
[00:06:57.700 --> 00:07:00.100]  我的上帝更加偉大
[00:07:00.100 --> 00:07:02.100]  Hallelujah
[00:07:02.100 --> 00:07:03.900]  第一種情況
[00:07:03.900 --> 00:07:06.300]  當你遇到一個難處
[00:07:06.300 --> 00:07:09.300]  遠大過以能力所解決
[00:07:09.300 --> 00:07:12.300]  第二種情況你會面對一個選擇
[00:07:12.300 --> 00:07:17.000]  是當你感覺到神沒有垂聽你禱告的時候
[00:07:17.000 --> 00:07:18.700]  不是嗎
[00:07:18.700 --> 00:07:21.600]  當你感覺到神沒有垂聽你禱告
[00:07:21.600 --> 00:07:27.600]  或者你感覺神沒有按照你所期望的來成就的時候
[00:07:27.600 --> 00:07:29.500]  多少時候你面對一個選擇
[00:07:29.500 --> 00:07:32.500]  你要持守勇敢的心呢
[00:07:32.500 --> 00:07:35.100]  還是要丟棄呢
[00:07:35.100 --> 00:07:36.100]  但世上第一種姐妹
[00:07:36.100 --> 00:07:38.500]  神永遠垂聽你禱告的
[00:07:38.500 --> 00:07:42.400]  跟你們說神永遠垂聽你禱告
[00:07:42.400 --> 00:07:43.100]  只是有些時候
[00:07:43.100 --> 00:07:47.700]  神的回答並不是按你所期望的而已
[00:07:47.700 --> 00:07:49.200]  神永遠回答
[00:07:49.200 --> 00:07:50.900]  神永遠垂聽
[00:07:50.900 --> 00:07:54.800]  祂只是不見得像你所期待的
[00:07:54.800 --> 00:07:58.000]  有人說神永遠用三種方式回答你
[00:07:58.000 --> 00:08:00.500]  第一種方式是No
[00:08:00.500 --> 00:08:01.900]  你知道No也是一種回答嗎
[00:08:01.900 --> 00:08:04.100]  神說No就是No
[00:08:04.100 --> 00:08:05.300]  就像孩子到那邊要個東西
[00:08:05.300 --> 00:08:07.800]  No很簡單
[00:08:07.800 --> 00:08:08.800]  第二種
[00:08:08.800 --> 00:08:12.600]  神說Wait要等候
[00:08:12.600 --> 00:08:18.300]  第三種當然是我們所期待Yes可以前行
[00:08:18.300 --> 00:08:21.200]  當神回答No的時候
[00:08:21.200 --> 00:08:23.800]  你千萬不要灰心
[00:08:23.800 --> 00:08:25.900]  因爲當神關一扇門的時候
[00:08:25.900 --> 00:08:29.000]  其實神在另外一個地方
[00:08:29.000 --> 00:08:33.200]  早就爲你開了另一扇門的
[00:08:33.200 --> 00:08:34.400]  你還記得保羅嗎
[00:08:34.400 --> 00:08:37.900]  保羅當他想要去小雅西亞傳福音的時候
[00:08:37.900 --> 00:08:41.800]  神的靈不許他往小雅西亞去
[00:08:41.800 --> 00:08:43.700]  他的改變主義要往北邊去
[00:08:43.700 --> 00:08:44.900]  想比推你去
[00:08:44.900 --> 00:08:47.000]  神的靈也不許他去比推你
[00:08:47.000 --> 00:08:47.700]  那怎麼辦呢
[00:08:47.700 --> 00:08:50.100]  爲什麼一直關門呢
[00:08:50.100 --> 00:08:51.500]  神雖然關了門
[00:08:51.500 --> 00:08:54.200]  但實際上神卻爲他開了另一扇門
[00:08:54.200 --> 00:08:54.800]  在哪裏
[00:08:54.800 --> 00:08:56.200]  在馬其頓
[00:08:56.200 --> 00:08:57.900]  在歐洲
[00:08:57.900 --> 00:09:00.600]  所以神就用異象告訴保羅
[00:09:00.600 --> 00:09:02.600]  一個馬其頓人的異象
[00:09:02.600 --> 00:09:04.900]  呼召他要去馬其頓傳福音
[00:09:04.900 --> 00:09:08.600]  神爲他打開了一個歐洲傳福音的門
[00:09:08.600 --> 00:09:09.900]  Hallelujah
[00:09:09.900 --> 00:09:11.800]  所以當神關一扇門的時候
[00:09:11.800 --> 00:09:12.900]  你千萬不要灰心
[00:09:12.900 --> 00:09:15.000]  其實我常說當神關一扇門的時候
[00:09:15.000 --> 00:09:17.400]  你應當非常的興奮
[00:09:17.400 --> 00:09:19.800]  就知道神有另一個敞開的門
[00:09:19.800 --> 00:09:21.500]  爲你預備的
[00:09:21.500 --> 00:09:22.900]  Amen
[00:09:22.900 --> 00:09:24.300]  所以當神說No的時候
[00:09:24.300 --> 00:09:25.700]  不用灰心
[00:09:25.700 --> 00:09:30.600]  期待要看見神有一個敞開的門爲你預備
[00:09:30.600 --> 00:09:32.700]  第二當神回答Wait
[00:09:32.700 --> 00:09:34.300]  等候的時候
[00:09:34.300 --> 00:09:36.600]  也不要覺得不耐煩
[00:09:36.600 --> 00:09:38.400]  因爲神說要等候的時候
[00:09:38.400 --> 00:09:42.200]  因爲神有工作在做嘛
[00:09:42.200 --> 00:09:44.200]  你還記得戴因有一次爲一件事情禱告
[00:09:44.200 --> 00:09:48.200]  禱告21天才顯現天使向他顯現
[00:09:48.200 --> 00:09:49.800]  當天使向他顯現的時候
[00:09:49.800 --> 00:09:51.900]  天使說大蒙神眷愛的人
[00:09:51.900 --> 00:09:53.900]  我相信戴因你聽到就很莫名其妙
[00:09:53.900 --> 00:09:55.200]  什麼大蒙神眷愛
[00:09:55.200 --> 00:09:56.800]  我禱告21天神都不回答
[00:09:56.800 --> 00:09:59.000]  什麼叫大蒙神眷愛
[00:09:59.000 --> 00:09:59.700]  天使就回答
[00:09:59.700 --> 00:10:01.200]  其實No你錯了
[00:10:01.200 --> 00:10:05.100]  從你禱告第一天開始神就聽見了
[00:10:05.100 --> 00:10:07.400]  但爲什麼21天呢
[00:10:07.400 --> 00:10:12.200]  天使說因爲有波斯的魔君在攔着我
[00:10:12.200 --> 00:10:15.700]  我禱告是一個屬靈的征戰在背後的
[00:10:15.700 --> 00:10:17.700]  神正在爲你征戰
[00:10:17.700 --> 00:10:21.200]  神正在猜顯天使爲你來征戰
[00:10:21.200 --> 00:10:24.800]  所以當你在等候的過程中不要焦慮
[00:10:24.800 --> 00:10:26.200]  當你在等候的過程中
[00:10:26.200 --> 00:10:27.200]  你要來禱告
[00:10:27.200 --> 00:10:28.000]  不但來禱告
[00:10:28.000 --> 00:10:29.400]  與神一同來禱告
[00:10:29.400 --> 00:10:33.700]  因爲上帝正在爲你征戰的
[00:10:33.700 --> 00:10:35.700]  而當神說Yes的時候
[00:10:35.700 --> 00:10:37.300]  你該怎麼辦呢
[00:10:37.300 --> 00:10:38.900]  當神說Yes
[00:10:38.900 --> 00:10:40.700]  你要怎麼辦
[00:10:40.700 --> 00:10:43.200]  你該前行對不對
[00:10:43.200 --> 00:10:45.700]  但常常我們不是這樣
[00:10:45.700 --> 00:10:47.700]  常常神說No的時候
[00:10:47.700 --> 00:10:49.500]  我們說Why
[00:10:49.500 --> 00:10:51.200]  爲什麼
[00:10:51.200 --> 00:10:52.700]  神說Wait
[00:10:52.700 --> 00:10:55.700]  我們說No
[00:10:55.700 --> 00:10:56.700]  神說Yes的時候
[00:10:56.700 --> 00:11:00.200]  我們說Wait
[00:11:00.200 --> 00:11:03.700]  真的嗎
[00:11:03.700 --> 00:11:06.700]  當神說Yes的時候
[00:11:06.700 --> 00:11:08.700]  神說勇敢前行吧
[00:11:08.700 --> 00:11:12.700]  因爲上帝正在與你同在
[00:11:12.700 --> 00:11:15.700]  多少時候我們常常感覺神沒有垂聽
[00:11:15.700 --> 00:11:18.700]  實際上神的確在垂聽
[00:11:18.700 --> 00:11:19.700]  神不但垂聽
[00:11:19.700 --> 00:11:22.700]  神也必要親自帶領你
[00:11:22.700 --> 00:11:25.700]  永遠不要丟棄勇敢的心
[00:11:25.700 --> 00:11:30.700]  你要期待上帝仍然能夠在曠野爲你開道路
[00:11:30.700 --> 00:11:34.700]  在沙漠爲你開江河的
[00:11:34.700 --> 00:11:35.700]  第二
[00:11:35.700 --> 00:11:37.700]  要忍耐行完神的旨意
[00:11:37.700 --> 00:11:43.700]  但爲什麼神卻有時候會遲延呢
[00:11:43.700 --> 00:11:46.700]  神在這裏是給我們一個答案
[00:11:46.700 --> 00:11:48.700]  三十六節很清楚
[00:11:48.700 --> 00:11:53.700]  神在這裏告訴我們要等我們行完了他的旨意
[00:11:53.700 --> 00:11:54.700]  換句話說
[00:11:54.700 --> 00:11:58.700]  神在我們身上的工作是有他的時候的
[00:11:58.700 --> 00:12:02.700]  他必須要等我們做完了我們所當作的
[00:12:02.700 --> 00:12:07.700]  他必須等我們生命成長到一個地步了
[00:12:07.700 --> 00:12:10.700]  神的應許纔會實現
[00:12:10.700 --> 00:12:12.700]  而在等候的過程當中
[00:12:12.700 --> 00:12:14.700]  無論我們的環境是如何
[00:12:14.700 --> 00:12:17.700]  神就是要求我們要忠心
[00:12:17.700 --> 00:12:23.700]  要忠心去做神在那個時候所要我們做的事情
[00:12:23.700 --> 00:12:30.700]  而且存心忍耐直到神的旨意成全爲止
[00:12:30.700 --> 00:12:33.700]  當我們思想到大衛的一生的時候
[00:12:33.700 --> 00:12:34.700]  我就發現
[00:12:34.700 --> 00:12:37.700]  真的大衛是我們最好的榜樣
[00:12:37.700 --> 00:12:43.700]  他真的是忠心忍耐直到成全神的旨意的人
[00:12:43.700 --> 00:12:45.700]  如果你仔細讀大衛的一生
[00:12:45.700 --> 00:12:46.700]  你就會發現
[00:12:46.700 --> 00:12:48.700]  其實大衛一生並不如我們所想象的
[00:12:48.700 --> 00:12:50.700]  好像那麼平順
[00:12:50.700 --> 00:12:52.700]  事實上正好相反
[00:12:52.700 --> 00:12:57.700]  他的一生充滿到意想不到的曲折
[00:12:57.700 --> 00:13:04.700]  從先知撒木爾高大衛做王那一天開始
[00:13:04.700 --> 00:13:06.700]  一直到後來
[00:13:06.700 --> 00:13:10.700]  以色列人真正擁他爲王爲止
[00:13:10.700 --> 00:13:14.700]  從撒木爾先預告高他爲王
[00:13:14.700 --> 00:13:18.700]  一直到真正以色列人擁他爲王
[00:13:18.700 --> 00:13:21.700]  中間經過了13年
[00:13:21.700 --> 00:13:23.700]  你以爲神既然應許了
[00:13:23.700 --> 00:13:24.700]  立刻會成就
[00:13:24.700 --> 00:13:26.700]  結果不是
[00:13:26.700 --> 00:13:28.700]  真的從神的應許
[00:13:28.700 --> 00:13:30.700]  一直到他真正做王
[00:13:30.700 --> 00:13:31.700]  經過了13年
[00:13:31.700 --> 00:13:33.700]  而在這13年當中
[00:13:33.700 --> 00:13:35.700]  也不是光坐在那裏等而已
[00:13:35.700 --> 00:13:36.700]  如果只是等
[00:13:36.700 --> 00:13:37.700]  It's ok
[00:13:37.700 --> 00:13:39.700]  就等13年就好了
[00:13:39.700 --> 00:13:40.700]  結果你仔細看大衛
[00:13:40.700 --> 00:13:43.700]  這13年是每況愈下
[00:13:43.700 --> 00:13:46.700]  越來越糟糕
[00:13:46.700 --> 00:13:50.700]  事實上自從大衛殺死哥利亞那一天開始
[00:13:50.700 --> 00:13:52.700]  他就沒好日子過了
[00:13:52.700 --> 00:13:55.700]  他跟掃樓王的關係就開始改變了
[00:13:55.700 --> 00:13:57.700]  因爲掃樓王就開始嫉妒他
[00:13:57.700 --> 00:13:59.700]  爲什麼掃樓王嫉妒他呢
[00:13:59.700 --> 00:14:01.700]  因爲那些姐妹開始唱歌了
[00:14:01.700 --> 00:14:03.700]  不是嗎
[00:14:03.700 --> 00:14:05.700]  掃樓殺死千千
[00:14:05.700 --> 00:14:06.700]  大衛殺死多少
[00:14:06.700 --> 00:14:07.700]  萬萬
[00:14:07.700 --> 00:14:10.700]  就差王位沒給他了
[00:14:10.700 --> 00:14:13.700]  所以掃樓心中嫉妒
[00:14:13.700 --> 00:14:15.700]  隨時想殺大衛
[00:14:15.700 --> 00:14:17.700]  甚至大衛在彈琴
[00:14:17.700 --> 00:14:18.700]  爲他在彈琴的時候
[00:14:18.700 --> 00:14:22.700]  他用手裏的槍就要刺殺大衛
[00:14:22.700 --> 00:14:24.700]  在你的生命當中
[00:14:24.700 --> 00:14:26.700]  你有沒有經歷過像這樣一種
[00:14:26.700 --> 00:14:30.700]  無緣無故的被人逼迫
[00:14:30.700 --> 00:14:35.700]  無緣無故的被人排擠的經驗
[00:14:35.700 --> 00:14:38.700]  大衛就是經過這樣的情況
[00:14:38.700 --> 00:14:41.700]  但他居然忠心做他當做的事情
[00:14:41.700 --> 00:14:45.700]  忍耐行完神的旨意
[00:14:45.700 --> 00:14:47.700]  後來他終於逃走了
[00:14:47.700 --> 00:14:50.700]  逃到迦特王雅吉那裏
[00:14:50.700 --> 00:14:52.700]  想要避難
[00:14:52.700 --> 00:14:54.700]  結果立刻被人認出來
[00:14:54.700 --> 00:14:56.700]  這個就不是那些婦女在唱
[00:14:56.700 --> 00:14:57.700]  大衛殺死萬萬
[00:14:57.700 --> 00:14:59.700]  那個就是那個大衛嗎
[00:14:59.700 --> 00:15:01.700]  大衛心裏就懼怕
[00:15:01.700 --> 00:15:02.700]  怎麼辦
[00:15:02.700 --> 00:15:05.700]  無路可走
[00:15:05.700 --> 00:15:09.700]  聖經說他只好裝瘋
[00:15:09.700 --> 00:15:10.700]  怎麼裝
[00:15:10.700 --> 00:15:11.700]  你知道怎麼裝瘋嗎
[00:15:11.700 --> 00:15:14.700]  你會裝瘋嗎
[00:15:14.700 --> 00:15:15.700]  沒事叫你裝
[00:15:15.700 --> 00:15:18.700]  裝不出來的
[00:15:18.700 --> 00:15:22.700]  我相信大衛一定遇到這生命危機
[00:15:22.700 --> 00:15:23.700]  那種極大的危險
[00:15:23.700 --> 00:15:27.700]  他真的就好像中國的狗急跳牆一樣
[00:15:27.700 --> 00:15:30.700]  他裝瘋啊
[00:15:30.700 --> 00:15:31.700]  在你的生命當中
[00:15:31.700 --> 00:15:36.700]  你經歷過這種生命危險的懼怕嗎
[00:15:36.700 --> 00:15:40.700]  我們看見大衛雖然經歷過這樣生命的危險
[00:15:40.700 --> 00:15:46.700]  他忍耐行完神的旨意
[00:15:46.700 --> 00:15:48.700]  後來好不容易離開了那裏
[00:15:48.700 --> 00:15:53.700]  他就逃到亞都蘭洞的裏面
[00:15:53.700 --> 00:15:56.700]  撒末爾記上22章第一節第二節怎麼說呢
[00:15:56.700 --> 00:15:59.700]  大衛就離開那裏逃到亞都蘭洞
[00:15:59.700 --> 00:16:01.700]  他的弟兄和他父親全家聽見了
[00:16:01.700 --> 00:16:03.700]  就都嚇到他那裏去
[00:16:03.700 --> 00:16:04.700]  第二節
[00:16:04.700 --> 00:16:06.700]  凡受窘迫的
[00:16:06.700 --> 00:16:07.700]  欠債的
[00:16:07.700 --> 00:16:10.700]  心裏苦惱的聚集在大衛那裏
[00:16:10.700 --> 00:16:11.700]  大衛就做他們的頭目
[00:16:11.700 --> 00:16:13.700]  跟隨他人約有四百
[00:16:13.700 --> 00:16:16.700]  這裏說什麼人在跟他
[00:16:16.700 --> 00:16:19.700]  受窘迫的欠債心裏苦惱
[00:16:19.700 --> 00:16:21.700]  當你在逃難當中
[00:16:21.700 --> 00:16:25.700]  你期待是貴人相助嗎
[00:16:25.700 --> 00:16:28.700]  你希望上帝給我個貴人
[00:16:28.700 --> 00:16:31.700]  結果偏偏跟的都是這些人
[00:16:31.700 --> 00:16:36.700]  受窘迫欠債心裏苦惱的
[00:16:36.700 --> 00:16:38.700]  當你在這種光景當中
[00:16:38.700 --> 00:16:40.700]  你要怎麼辦
[00:16:40.700 --> 00:16:43.700]  大衛他明明知道
[00:16:43.700 --> 00:16:47.700]  神所應許的是王宮做王
[00:16:47.700 --> 00:16:49.700]  不是山洞
[00:16:49.700 --> 00:16:51.700]  可是如今
[00:16:51.700 --> 00:16:54.700]  他卻在山洞裏面
[00:16:54.700 --> 00:16:56.700]  再加上是這些受窘迫的
[00:16:56.700 --> 00:16:57.700]  欠債的心中苦惱
[00:16:57.700 --> 00:16:59.700]  天天跟隨他
[00:16:59.700 --> 00:17:01.700]  我在想可能大衛在山洞裏
[00:17:01.700 --> 00:17:03.700]  天天向主呼救
[00:17:03.700 --> 00:17:05.700]  救我脫離這個環境
[00:17:05.700 --> 00:17:07.700]  什麼時候你應許才能夠應驗
[00:17:07.700 --> 00:17:10.700]  救我吧
[00:17:10.700 --> 00:17:12.700]  雖然他如此呼求
[00:17:12.700 --> 00:17:14.700]  但是他卻沒有灰心
[00:17:14.700 --> 00:17:19.700]  純心忍耐行完神的旨意
[00:17:19.700 --> 00:17:21.700]  他衷心帶領這四百人
[00:17:21.700 --> 00:17:23.700]  訓練他們照顧他們
[00:17:23.700 --> 00:17:26.700]  直到神的時候到了
[00:17:26.700 --> 00:17:30.700]  神就呼召他們離開山洞
[00:17:30.700 --> 00:17:32.700]  你知道當他們離開山洞的時候
[00:17:32.700 --> 00:17:34.700]  這四百個人
[00:17:34.700 --> 00:17:37.700]  聖經不再叫他們受窘迫
[00:17:37.700 --> 00:17:38.700]  欠債心中苦惱
[00:17:38.700 --> 00:17:40.700]  這四百個人
[00:17:40.700 --> 00:17:45.700]  聖經後來叫他們是大衛的勇士
[00:17:45.700 --> 00:17:46.700]  第二點
[00:17:46.700 --> 00:17:51.700]  今天你覺得你是好像在山洞裏面嗎
[00:17:51.700 --> 00:17:54.700]  你明明知道神的應許不是如此的
[00:17:54.700 --> 00:17:55.700]  你也大聲向神呼求
[00:17:55.700 --> 00:17:56.700]  說主啊
[00:17:56.700 --> 00:17:59.700]  什麼時候你的應許才能夠應驗呢
[00:17:59.700 --> 00:18:02.700]  什麼時候能救我脫離這樣的環境呢
[00:18:02.700 --> 00:18:04.700]  多少時候你也想逃避這樣的環境
[00:18:04.700 --> 00:18:06.700]  你什麼都不想做
[00:18:06.700 --> 00:18:10.700]  但神卻要我們在這樣的環境當中
[00:18:10.700 --> 00:18:11.700]  要忠心
[00:18:11.700 --> 00:18:18.700]  要忍耐行完神的旨意爲止
[00:18:18.700 --> 00:18:22.700]  每次我想到大衛一生所遭遇這一切事情
[00:18:22.700 --> 00:18:23.700]  那真是我告訴你
[00:18:23.700 --> 00:18:27.700]  一個難處接着另外一個難處
[00:18:27.700 --> 00:18:30.700]  一個比一個更加厲害
[00:18:30.700 --> 00:18:33.700]  換了我們早就撐不下去了
[00:18:33.700 --> 00:18:37.700]  可是大衛卻能堅持信靠
[00:18:37.700 --> 00:18:42.700]  忍耐行完神的旨意
[00:18:42.700 --> 00:18:43.700]  第二點
[00:18:43.700 --> 00:18:46.700]  今天當你在面對人生重重難關的時候
[00:18:46.700 --> 00:18:47.700]  我告訴你
