
[00:00:00.000 --> 00:00:03.600]  這幾期我們都說到團體
[00:04:15.700 --> 00:04:20.400]  你可以做到風中賞雪
[00:04:20.400 --> 00:04:22.900]  霧裡賞花嗎
[00:04:22.900 --> 00:04:25.100]  還是你只是天天
[00:04:25.100 --> 00:04:28.600]  天天都在這裡自怨自艾
[00:04:28.600 --> 00:04:31.300]  你是不是只是盼望
[00:04:31.300 --> 00:04:32.900]  風雨快點過去
[00:04:32.900 --> 00:04:35.000]  晴天快點來
[00:04:35.000 --> 00:04:36.000]  又或者
[00:04:36.000 --> 00:04:40.300]  你只是停留在所謂的化景當中
[00:04:40.300 --> 00:04:43.900]  也無風雨也無晴
[00:04:43.900 --> 00:04:46.800]  我當沒事
[00:04:46.800 --> 00:04:49.600]  今天就讓我們看看
[00:04:49.600 --> 00:04:51.800]  在這個情況底下
[00:04:51.800 --> 00:04:56.300]  主耶穌怎樣教導我們
[00:04:56.300 --> 00:04:59.100]  約翰福音16章33節
[00:04:59.100 --> 00:05:01.600]  我將這些事告訴你們
[00:05:01.600 --> 00:05:04.900]  是要叫你們在我裡面有平安
[00:05:04.900 --> 00:05:07.500]  在世上你們有苦難
[00:05:07.500 --> 00:05:09.100]  但你們可以放心
[00:05:09.100 --> 00:05:12.000]  我已經勝了世界
[00:05:12.000 --> 00:05:16.300]  耶穌這樣跟我們說
[00:05:16.300 --> 00:05:18.300]  我將這些事告訴你們
[00:05:18.300 --> 00:05:20.200]  是要叫你們知道
[00:05:20.200 --> 00:05:24.600]  在主耶穌裡面是有平安
[00:05:24.600 --> 00:05:28.000]  也都很清楚告訴我們現實
[00:05:28.000 --> 00:05:31.800]  在世上你們是有苦難
[00:05:31.800 --> 00:05:32.900]  但是
[00:05:32.900 --> 00:05:35.000]  你們可以放心
[00:05:35.000 --> 00:05:40.900]  因為耶穌基督已經勝過世界
[00:05:40.900 --> 00:05:42.200]  有一個故事
[00:05:42.200 --> 00:05:45.100]  是關於一個叫Jack的弟兄
[00:05:45.100 --> 00:05:47.800]  有一天他去了行山
[00:05:47.800 --> 00:05:51.300]  在一望無際的景色當中
[00:05:51.300 --> 00:05:53.900]  這麼美麗的景色實在太吸引了
[00:05:53.900 --> 00:05:57.100]  他越走越近過懸崖邊
[00:05:57.100 --> 00:05:58.900]  誰知道一不留神
[00:05:58.900 --> 00:06:00.900]  差錯腳就跌了下去
[00:06:00.900 --> 00:06:02.800]  一路跌 一路跌
[00:06:02.800 --> 00:06:03.900]  一路跌的時候
[00:06:03.900 --> 00:06:05.900]  他就亂抓
[00:06:05.900 --> 00:06:08.400]  竟然給他抓住了一枝
[00:06:08.400 --> 00:06:13.700]  在石縫當中生出來的樹枝
[00:06:13.700 --> 00:06:17.400]  暫時阻止著他一路的下跌
[00:06:17.400 --> 00:06:20.800]  在喘息之間他向下望
[00:06:20.800 --> 00:06:23.100]  本來已經心寒的他
[00:06:23.100 --> 00:06:26.100]  更加是冷了一大截
[00:06:26.100 --> 00:06:30.100]  下面是一個無底的深淵
[00:06:30.100 --> 00:06:31.300]  他知道
[00:06:31.300 --> 00:06:34.500]  他不可能長久地抓住這枝
[00:06:34.500 --> 00:06:36.300]  柔弱的樹枝
[00:06:36.300 --> 00:06:39.200]  但是他又找不到其他的出路
[00:06:39.200 --> 00:06:43.700]  於是他就大聲地喊救命
[00:06:43.700 --> 00:06:47.600]  他用盡他生平最大的力氣去喊
[00:06:47.600 --> 00:06:50.300]  即使是多麼渺茫都要喊
[00:06:50.300 --> 00:06:53.300]  總是希望有人可以聽得到
[00:06:53.300 --> 00:06:54.800]  可以報警也好
[00:06:54.800 --> 00:06:56.700]  飛行服務隊也好
[00:06:56.700 --> 00:06:59.000]  或者有人扔一條繩下來也好
[00:06:59.000 --> 00:07:01.000]  他不停地喊
[00:07:01.000 --> 00:07:02.200]  「救命啊」
[00:07:02.200 --> 00:07:03.000]  「有沒有人啊」
[00:07:03.000 --> 00:07:03.900]  「救命啊」
[00:07:03.900 --> 00:07:05.100]  「有沒有人啊」
[00:07:05.100 --> 00:07:06.900]  他不停地喊
[00:07:06.900 --> 00:07:09.300]  但是度秒如年
[00:07:09.300 --> 00:07:11.800]  不知道過了多少時間
[00:07:11.800 --> 00:07:13.300]  還是沒有人來
[00:07:13.300 --> 00:07:18.200]  他根疲力盡了
[00:07:18.200 --> 00:07:19.400]  你有沒有試過
[00:07:19.400 --> 00:07:22.200]  好像Jack這樣的感覺
[00:07:22.200 --> 00:07:25.300]  或者你現在就是這樣的樣子
[00:07:25.300 --> 00:07:28.500]  就是在這個光景當中
[00:07:28.500 --> 00:07:33.300]  你試過半天吊沒有人幫你的那種感覺嗎
[00:07:33.300 --> 00:07:34.600]  我相信
[00:07:34.600 --> 00:07:38.500]  我們每一個都曾經試過這種感受
[00:07:38.500 --> 00:07:39.500]  我們覺得
[00:07:39.500 --> 00:07:42.900]  沒有人可以幫助我們渡過這個困境
[00:07:42.900 --> 00:07:46.000]  沒有人可以解決我們面對的問題
[00:07:46.000 --> 00:07:50.200]  我們覺得我們孤立無援
[00:07:50.200 --> 00:07:52.900]  但是我們要清楚知道
[00:07:52.900 --> 00:07:58.400]  主耶穌是唯一一個了解我們的人
[00:07:58.400 --> 00:08:03.100]  耶穌在約翰福音這裡說
[00:08:03.100 --> 00:08:05.700]  我將這些事告訴你們
[00:08:05.700 --> 00:08:11.200]  是要叫你們在我裡面有平安
[00:08:11.200 --> 00:08:15.400]  這裡是說平安不在主以外
[00:08:15.400 --> 00:08:19.000]  我們唯有在耶穌基督裡面
[00:08:19.000 --> 00:08:22.900]  才能夠有真平安
[00:08:22.900 --> 00:08:26.900]  耶穌說我將這些事告訴你們
[00:08:26.900 --> 00:08:29.900]  意思是不單止一件事
[00:08:29.900 --> 00:08:31.700]  而是耶穌在多次
[00:08:31.700 --> 00:08:33.500]  在不同的情況
[00:08:33.500 --> 00:08:37.400]  不同的環境都曾經告訴我們
[00:08:37.400 --> 00:08:39.700]  祂治平安
[00:08:39.700 --> 00:08:44.100]  我們在祂裡面有平安
[00:08:44.100 --> 00:08:45.600]  當惡劣的環境
[00:08:45.600 --> 00:08:48.100]  事情發生在我們身上的時候
[00:08:48.100 --> 00:08:52.900]  當我們好像Jack一樣半天吊的時候
[00:08:52.900 --> 00:08:57.100]  我們要喊救命的時候
[00:08:57.100 --> 00:08:59.600]  我們要懂得
[00:08:59.600 --> 00:09:01.700]  我們要知道
[00:09:01.700 --> 00:09:04.700]  我們跟那些不認識神的人
[00:09:04.700 --> 00:09:08.900]  不同的地方在哪裡
[00:09:08.900 --> 00:09:11.900]  不同的地方不是我們有免死金牌
[00:09:11.900 --> 00:09:13.500]  沒有病沒有痛
[00:09:13.500 --> 00:09:16.500]  不同的地方不是我們只有晴天
[00:09:16.500 --> 00:09:18.500]  沒有風沒有雨
[00:09:18.500 --> 00:09:20.900]  不同的地方不是我們所走的路
[00:09:20.900 --> 00:09:24.100]  都是平坦大道沒有高沒有低
[00:09:24.100 --> 00:09:26.600]  沒有崎嶇沒有山路
[00:09:26.600 --> 00:09:29.800]  我們依然會叫救命
[00:09:29.800 --> 00:09:32.900]  但是不同的地方是我們的叫救命
[00:09:32.900 --> 00:09:35.600]  不是沒有指望的叫
[00:09:35.600 --> 00:09:39.400]  因為我們知道耶穌在哪裡
[00:09:39.400 --> 00:09:41.200]  祂不是在其他的地方
[00:09:41.200 --> 00:09:45.400]  祂不是在那裡那裡或者那裡
[00:09:45.400 --> 00:09:47.600]  而是在這裡
[00:09:47.600 --> 00:09:54.300]  在我們心裡面
[00:09:54.300 --> 00:09:56.600]  有主耶穌在我們心裡面
[00:09:56.600 --> 00:09:58.900]  我們就得著平安
[00:09:58.900 --> 00:10:02.900]  外面的世界沒有因此而改變
[00:10:02.900 --> 00:10:04.600]  風雨沒有變
[00:10:04.600 --> 00:10:06.200]  晴天沒有變
[00:10:06.200 --> 00:10:07.900]  現實沒有變
[00:10:07.900 --> 00:10:11.000]  甚至苦難沒有變
[00:10:11.000 --> 00:10:17.700]  我們仍然是也有風雨也有晴
[00:10:41.100 --> 00:10:44.700]  廣訪東島西威
[00:10:44.700 --> 00:10:47.000]  保障醉酒的人
[00:10:47.000 --> 00:10:51.500]  他們的智慧無法可施
[00:10:51.500 --> 00:10:52.700]  二十八節
[00:10:52.700 --> 00:10:56.200]  於是他們在苦難中哀求耶和華
[00:10:56.200 --> 00:11:00.500]  祂從他們的禍患中領出他們來
[00:11:00.500 --> 00:11:03.000]  他使狂風止息
[00:11:03.000 --> 00:11:06.500]  波浪就平靜
[00:11:06.500 --> 00:11:09.300]  他們在苦難之中去哀求
[00:11:09.300 --> 00:11:14.700]  然後神就將他們在禍患之中拯救出來
[00:11:14.700 --> 00:11:18.000]  神使到狂風止息
[00:11:18.000 --> 00:11:20.900]  祂使到波浪平靜
[00:11:20.900 --> 00:11:24.100]  這種平安是超越了一切人類
[00:11:24.100 --> 00:11:27.700]  可以想像可以理解的方法
[00:11:27.700 --> 00:11:35.200]  這種平安未必一定是問題得到解決
[00:11:35.200 --> 00:11:38.000]  疾病得到醫治
[00:11:38.000 --> 00:11:40.100]  家庭得到復活
[00:11:40.100 --> 00:11:44.900]  這種平安卻是在你全然依靠主的時候
[00:11:44.900 --> 00:11:46.300]  實實在在的
[00:11:46.300 --> 00:11:51.500]  扎根在你心裡面
[00:11:51.500 --> 00:11:53.400]  有一個牧師去監獄裡面
[00:11:53.400 --> 00:11:56.000]  去探一個犯了事的年輕人
[00:11:56.000 --> 00:12:00.800]  牧師聽到年輕人說他坎坷的童年
[00:12:00.800 --> 00:12:03.100]  如何身不由己的時候
[00:12:03.100 --> 00:12:06.500]  替年輕人搖頭嘆息
[00:12:06.500 --> 00:12:09.700]  這位年輕的罪犯他這樣說
[00:12:09.700 --> 00:12:13.500]  牧師 不需要為我嘆息
[00:12:13.500 --> 00:12:17.300]  我為我被警察抓到而感恩
[00:12:17.300 --> 00:12:20.700]  如果不是 我可能越犯越大件事
[00:12:20.700 --> 00:12:24.300]  以致我不能夠回頭
[00:12:24.300 --> 00:12:26.500]  更加的 如果不是坐牢
[00:12:26.500 --> 00:12:28.400]  我不會認識到耶穌
[00:12:28.400 --> 00:12:32.600]  我一生都會在惶恐之中去導人
[00:12:32.600 --> 00:12:36.300]  我的生命就不會得到改變
[00:12:36.300 --> 00:12:41.300]  這種平安尤其是我們所可以想像得到
[00:12:41.300 --> 00:12:47.300]  這種平安尤其是我們所求的
[00:12:47.300 --> 00:12:50.300]  平日我們沒事沒幹的時候
[00:12:50.300 --> 00:12:52.500]  我們忘記感恩
[00:12:52.500 --> 00:12:55.500]  我們甚至忘記了神
[00:12:55.500 --> 00:12:57.300]  在苦難當中
[00:12:57.300 --> 00:13:00.800]  突顯了神在我們生命裡面的重要性
[00:13:00.800 --> 00:13:02.700]  在苦難當中
[00:13:02.700 --> 00:13:10.700]  就是令我們沒法子不想起神
[00:13:10.700 --> 00:13:13.500]  看回約翰福音16章33節
[00:13:13.500 --> 00:13:15.900]  耶穌說 我將這些事告訴你們
[00:13:15.900 --> 00:13:18.700]  是要叫你們在我裡面有平安
[00:13:18.700 --> 00:13:20.900]  在世上你們有苦難
[00:13:20.900 --> 00:13:22.700]  但你們可以放心
[00:13:22.700 --> 00:13:26.700]  我已經勝了世界
[00:13:26.700 --> 00:13:30.700]  約翰一書5章4到5節
[00:13:30.700 --> 00:13:34.700]  因為凡從神生的就勝過世界
[00:13:34.700 --> 00:13:38.700]  使我們勝了世界的就是我們的信心
[00:13:38.700 --> 00:13:40.700]  勝過世界的是誰呢
[00:13:40.700 --> 00:13:46.700]  不是那信耶穌是神兒子的嗎
[00:13:46.700 --> 00:13:48.700]  然後第18節
[00:13:48.700 --> 00:13:52.700]  凡從神生的必保守自己
[00:13:52.700 --> 00:13:57.700]  那惡者也就無法害他
[00:13:57.700 --> 00:14:00.700]  感謝主 我們感謝主的保守
[00:14:00.700 --> 00:14:04.700]  感謝主賜給我們信心
[00:14:04.700 --> 00:14:06.700]  憑著信心
[00:14:06.700 --> 00:14:11.700]  那惡者也就無法加害我們
[00:14:11.700 --> 00:14:14.700]  但是小信的我們
[00:14:14.700 --> 00:14:17.700]  每每都是自亂陣
[00:14:17.700 --> 00:14:19.700]  在約翰一書4章4節
[00:14:19.700 --> 00:14:23.700]  小子們 你們是屬神的並且聖鳥他們
[00:14:23.700 --> 00:14:28.700]  因為那在你們裡面的比那在世上的更大
[00:14:28.700 --> 00:14:33.700]  在我們心裡面的主耶穌是勝過世界的
[00:14:33.700 --> 00:14:38.700]  是比世上所有的都要大
[00:14:38.700 --> 00:14:41.700]  但是我們的肉體走出來
[00:14:41.700 --> 00:14:44.700]  完全沒有基督的生命
[00:14:44.700 --> 00:14:47.700]  我們的肉體走出來
[00:14:47.700 --> 00:14:51.700]  完全沒有顯出基督為大
[00:14:51.700 --> 00:14:57.700]  反而世界就比我們的放大鏡放大了
[00:14:57.700 --> 00:14:59.700]  基督已經勝過世界
[00:14:59.700 --> 00:15:04.700]  他更加勝過肉體勝過魔鬼撒旦
[00:15:04.700 --> 00:15:08.700]  他靠著神的話語去面對一切的試探
[00:15:08.700 --> 00:15:10.700]  一切的誘惑
[00:15:10.700 --> 00:15:16.700]  他話語的真理是叫我們要面對現實
[00:15:16.700 --> 00:15:21.700]  他說在世上你們有苦難
[00:15:21.700 --> 00:15:25.700]  我們不要自欺欺人
[00:15:25.700 --> 00:15:27.700]  不要鴕鳥政策
[00:15:27.700 --> 00:15:30.700]  要面對現實
[00:15:30.700 --> 00:15:32.700]  因為這個是鐵一般的現實
[00:15:32.700 --> 00:15:37.700]  在世上我們是有苦難的
[00:15:37.700 --> 00:15:40.700]  蘇東坡的詞裡面說
[00:15:40.700 --> 00:15:43.700]  也無風雨也無晴
[00:15:43.700 --> 00:15:48.700]  人硬是要將自己推到一個境界
[00:15:48.700 --> 00:15:50.700]  明明有風有雨
[00:15:50.700 --> 00:15:53.700]  卻是要活到好像
[00:15:53.700 --> 00:15:58.700]  也無風雨也無晴這樣
[00:15:58.700 --> 00:16:01.700]  豈不是自欺欺人嗎
[00:16:01.700 --> 00:16:03.700]  說就容易
[00:16:03.700 --> 00:16:06.700]  但是我真是痛的
[00:16:06.700 --> 00:16:08.700]  而且很痛的
[00:16:08.700 --> 00:16:12.700]  為什麼要當沒有痛呢
[00:16:12.700 --> 00:16:14.700]  還記得Jack嗎
[00:16:14.700 --> 00:16:16.700]  那個半天吊
[00:16:16.700 --> 00:16:20.700]  只是抓著一枝柔弱的樹枝的年輕人
[00:16:20.700 --> 00:16:22.700]  他吊在半山上
[00:16:22.700 --> 00:16:24.700]  不停的在叫救命
[00:16:24.700 --> 00:16:26.700]  他聲嘶力竭
[00:16:26.700 --> 00:16:28.700]  差不多要放棄
[00:16:28.700 --> 00:16:31.700]  就在他要絕望之前
[00:16:31.700 --> 00:16:35.700]  他忽然聽到一把聲音
[00:16:35.700 --> 00:16:38.700]  Jack Jack 你聽到我嗎
[00:16:38.700 --> 00:16:42.700]  Jack答說 我聽到 我在下面
[00:16:42.700 --> 00:16:44.700]  我見到你
[00:16:44.700 --> 00:16:46.700]  你還可以嗎
[00:16:46.700 --> 00:16:48.700]  撐得住嗎
[00:16:48.700 --> 00:16:50.700]  Jack問 都差不多不行了
[00:16:50.700 --> 00:16:53.700]  你是誰 你在哪裡
[00:16:53.700 --> 00:16:56.700]  這把聲音繼續回答他說
[00:16:56.700 --> 00:17:00.700]  我是神 我是無處不在的
[00:17:00.700 --> 00:17:02.700]  我的主我的神救我
[00:17:02.700 --> 00:17:03.700]  我答應你
[00:17:03.700 --> 00:17:05.700]  如果你救我下去
[00:17:05.700 --> 00:17:07.700]  我以後不再犯罪
[00:17:07.700 --> 00:17:09.700]  我以後要做一個很好的基督徒
[00:17:09.700 --> 00:17:11.700]  我以後每個星期去教會
[00:17:11.700 --> 00:17:15.700]  我以後多一點的侍奉
[00:17:15.700 --> 00:17:17.700]  神就說
[00:17:17.700 --> 00:17:19.700]  Jack 你不需要擔心
[00:17:19.700 --> 00:17:21.700]  也不需要這麼急
[00:17:21.700 --> 00:17:23.700]  作出什麼承諾
[00:17:23.700 --> 00:17:26.700]  讓我先把你救下來
[00:17:26.700 --> 00:17:28.700]  現在你就聽我的指示
[00:17:28.700 --> 00:17:31.700]  我叫你怎樣你就怎樣做 好嗎
[00:17:31.700 --> 00:17:33.700]  Jack說 沒問題
[00:17:33.700 --> 00:17:34.700]  我做什麼都可以
[00:17:34.700 --> 00:17:36.700]  你儘管吩咐
[00:17:36.700 --> 00:17:38.700]  好 Jack
[00:17:38.700 --> 00:17:40.700]  現在你就鬆開手
[00:17:40.700 --> 00:17:45.700]  放開你拿著的那枝樹枝
[00:17:45.700 --> 00:17:48.700]  神說完這句話之後
[00:17:48.700 --> 00:17:50.700]  整個大地
[00:17:50.700 --> 00:17:53.700]  好像盡歸在一片的寂靜當中
[00:17:53.700 --> 00:17:56.700]  什麼事都沒有發生
[00:17:56.700 --> 00:18:02.700]  Jack仍然死拿著他那枝樹枝
[00:18:02.700 --> 00:18:04.700]  神再次用很溫柔的聲線
[00:18:04.700 --> 00:18:07.700]  跟 Jack 說 Jack
[00:18:07.700 --> 00:18:09.700]  你現在就放手
[00:18:09.700 --> 00:18:12.700]  放開你拿著的那枝樹枝
[00:18:12.700 --> 00:18:14.700]  放手
[00:18:14.700 --> 00:18:16.700]  接著
[00:18:16.700 --> 00:18:18.700]  更加長的一段寂靜
[00:18:18.700 --> 00:18:21.700]  什麼事都沒有發生
[00:18:21.700 --> 00:18:23.700]  等了很久
[00:18:23.700 --> 00:18:26.700]  Jack 終於大叫
[00:18:26.700 --> 00:18:28.700]  救命啊 有沒有人啊
[00:18:28.700 --> 00:18:31.700]  救命啊 有沒有人啊
[00:18:31.700 --> 00:18:33.700]  神在那裡
[00:18:33.700 --> 00:18:36.700]  但是人沒有理會
[00:18:36.700 --> 00:18:38.700]  神在這裡
[00:18:38.700 --> 00:18:41.700]  你有沒有理會呢
[00:18:41.700 --> 00:18:43.700]  又或者應該這樣說
[00:18:43.700 --> 00:18:45.700]  我們知道神在哪裡
[00:18:45.700 --> 00:18:48.700]  但是我們沒有信心走出來
[00:18:48.700 --> 00:18:53.700]  我們有沒有躺在神的手裡
[00:18:53.700 --> 00:18:57.700]  又或者有沒有躺在神的手裡
[00:18:57.700 --> 00:19:00.700]  又或者我們好像 Jack 一樣
[00:19:00.700 --> 00:19:04.700]  我們要把我們的命運
[00:19:04.700 --> 00:19:06.700]  放在自己手裡
[00:19:06.700 --> 00:19:10.700]  要神用我的方法
[00:19:10.700 --> 00:19:16.700]  要我特定的方法來救我
[00:19:16.700 --> 00:19:18.700]  在苦難當中
[00:19:18.700 --> 00:19:21.700]  除了突顯了神在我們生命的重要性
[00:19:21.700 --> 00:19:24.700]  除了令我們沒有法子不想起神之外
[00:19:24.700 --> 00:19:28.700]  苦難也可以促使我們去學習
[00:19:28.700 --> 00:19:31.700]  擺脫我們自己的框框
[00:19:31.700 --> 00:19:36.700]  學習怎樣才可以更加的依靠神
[00:19:36.700 --> 00:19:38.700]  在台灣
[00:19:38.700 --> 00:19:40.700]  因為抗癌
[00:19:40.700 --> 00:19:45.700]  廖美喜女士被稱為癌症天使
[00:19:45.700 --> 00:19:47.700]  她三十多歲的時候
[00:19:47.700 --> 00:19:51.700]  得到癌症應該是乳癌的末期
[00:19:51.700 --> 00:19:52.700]  而且醫生告訴她
[00:19:52.700 --> 00:19:56.700]  她僅僅只有百多天的生命
[00:19:56.700 --> 00:20:00.700]  她整個人都慌起來 慌串大亂
[00:20:00.700 --> 00:20:02.700]  到處去問醫生
[00:20:02.700 --> 00:20:05.700]  怎樣去醫 各種的說法都不同
[00:20:05.700 --> 00:20:08.700]  越聽 心就越慌
[00:20:08.700 --> 00:20:10.700]  不知道怎樣好
[00:20:10.700 --> 00:20:14.700]  很多人也提供了給她各式各樣的偏方
[00:20:14.700 --> 00:20:17.700]  但是偏方就有一百多種
[00:20:17.700 --> 00:20:20.700]  如果每天嘗試一個偏方的話
[00:20:20.700 --> 00:20:25.700]  對於只有百多天命的她都善逝
[00:20:25.700 --> 00:20:28.700]  最後她選擇了
[00:20:28.700 --> 00:20:32.700]  將她的大門鎖起
[00:20:32.700 --> 00:20:34.700]  一整天坐在家裡
[00:20:34.700 --> 00:20:37.700]  捉不出戶 自怨自危
[00:20:37.700 --> 00:20:39.700]  完全的拒絕治療
[00:20:39.700 --> 00:20:42.700]  也不用用任何的偏方
[00:20:42.700 --> 00:20:46.700]  就是在那裡等 等死
[00:20:46.700 --> 00:20:48.700]  當時有一位基督徒的朋友
[00:20:48.700 --> 00:20:50.700]  到她家裡去探訪她
[00:20:50.700 --> 00:20:52.700]  雖然是從門深鎖
[00:20:52.700 --> 00:20:54.700]  但是這位基督徒的朋友
[00:20:54.700 --> 00:20:58.700]  仍然嘗試去推門進去
[00:20:58.700 --> 00:21:00.700]  由美喜後來回想
[00:21:00.700 --> 00:21:04.700]  她的朋友將她家大門打開的那一刻
[00:21:04.700 --> 00:21:07.700]  她還想很大聲叫她不要開門
[00:21:07.700 --> 00:21:12.700]  但是她同時聽到一個聲音對她說
[00:21:12.700 --> 00:21:17.700]  你還要坐在黑暗裡多久呢
[00:21:17.700 --> 00:21:20.700]  突然間她醒覺過來
[00:21:20.700 --> 00:21:24.700]  是啊 為什麼不聽從神的說話呢
[00:21:24.700 --> 00:21:26.700]  因此她就走出去
[00:21:26.700 --> 00:21:30.700]  將鐵門打開 接受治療
[00:21:30.700 --> 00:21:34.700]  不管她自己的生命還剩下多少天
[00:21:34.700 --> 00:21:39.700]  她依然去到癌症病房去照顧其他人
[00:21:39.700 --> 00:21:41.700]  探訪其他的病人
[00:21:41.700 --> 00:21:46.700]  結果一做就做了28年
[00:21:46.700 --> 00:21:51.700]  醫生說本來她只剩下100多天的日子
[00:21:51.700 --> 00:21:57.700]  但是她已經活到超過1萬天了
[00:21:57.700 --> 00:21:59.700]  大英姊妹
[00:21:59.700 --> 00:22:03.700]  這就是基督徒所享受的恩典
[00:22:03.700 --> 00:22:09.700]  不在乎你活得多長 活得多久
[00:22:09.700 --> 00:22:14.700]  而是在乎如何依靠神去面對人生
[00:22:14.700 --> 00:22:21.700]  在乎如何依靠神去勝過世界
[00:22:21.700 --> 00:22:23.700]  在苦難當中
[00:22:23.700 --> 00:22:26.700]  除了突顯了我們生命的重要性
[00:22:26.700 --> 00:22:29.700]  除了令到我們沒有法子不想起神
[00:22:29.700 --> 00:22:34.700]  除了可以促使我們去學習擺脫自己的框框
[00:22:34.700 --> 00:22:38.700]  學習如何才可以更加依靠神之外
