
[00:00:00.000 --> 00:00:02.760]  啊 弟兄姊妹 平安
[00:03:45.840 --> 00:03:48.440]  而呢長洲嘅居民呢
[00:03:48.440 --> 00:03:50.080]  基本上呢一見到
[00:03:50.280 --> 00:03:53.480]  嘩你穿西牛仔褲布袋咁樣啦
[00:03:53.480 --> 00:03:56.000]  就知道呢你一定係呢神學院嘅學生
[00:03:56.000 --> 00:04:00.160]  而家慢慢呢我都畀呢個文化去影響
[00:04:00.160 --> 00:04:02.400]  慢慢呢都被同化
[00:04:02.400 --> 00:04:05.520]  成為咗呢個標準神學生嘅裝扮
[00:04:05.520 --> 00:04:09.560]  同化係講緊
[00:04:09.560 --> 00:04:11.520]  個體或者係群體
[00:04:11.520 --> 00:04:13.480]  放棄咗原有嘅文化
[00:04:13.480 --> 00:04:16.040]  畀新嘅文化去取代咗
[00:04:16.040 --> 00:04:18.160]  好似我咁
[00:04:18.160 --> 00:04:21.120]  我本身呢係一個都好鍾意打扮嘅人
[00:04:21.120 --> 00:04:25.600]  但係礙於喺個島上面呢冇人會咁樣做
[00:04:25.600 --> 00:04:27.760]  所以我放棄咗
[00:04:27.760 --> 00:04:29.800]  著返愛好啦著返普通嘅
[00:04:29.800 --> 00:04:32.640]  T恤牛仔褲拎住個布袋咁咪算啦
[00:04:32.640 --> 00:04:35.800]  其實呢或者我哋嘅生活呢
[00:04:35.800 --> 00:04:37.120]  都會唔覺
[00:04:37.120 --> 00:04:39.520]  唔經唔覺呢咁樣去被同化㗎喎
[00:04:39.520 --> 00:04:42.080]  例如你喺IG
[00:04:42.080 --> 00:04:44.320]  Post story嘅時候呢
[00:04:44.320 --> 00:04:47.200]  當你呢見到呢個個Post嗰啲story呢
[00:04:47.400 --> 00:04:49.400]  嗰啲字都勁細粒啦
[00:04:49.400 --> 00:04:50.680]  白色嗰啲呢
[00:04:50.680 --> 00:04:52.920]  即係呢我呢最初嘅時候呢我就心諗
[00:04:52.920 --> 00:04:55.560]  點解個個都係咁樣Post呢
[00:04:55.560 --> 00:04:57.240]  最初嘅時候呢我記得我見到嘅時候呢
[00:04:57.240 --> 00:04:59.120]  我係要撳實個story啦
[00:04:59.120 --> 00:05:02.120]  跟住呢仲要睇下個人寫咩啦
[00:05:02.120 --> 00:05:04.520]  跟住呢好多人呢就一個見到
[00:05:04.520 --> 00:05:06.200]  應該係要咁樣Post先靚㗎喎
[00:05:06.200 --> 00:05:09.320]  咁咪逐一個呢一個咁樣呢就跟住Post
[00:05:09.320 --> 00:05:11.560]  又或者呢你本身呢
[00:05:11.560 --> 00:05:13.320]  唔係特別鍾意Chikawa嘅
[00:05:13.320 --> 00:05:14.280]  但係呢
[00:05:14.280 --> 00:05:16.200]  你呢就為咗乜嘢呢就係
[00:05:16.200 --> 00:05:17.080]  為咗證明
[00:05:17.080 --> 00:05:19.240]  我都係一個潮流嘅文化入面
[00:05:19.240 --> 00:05:20.800]  所以我咪買隻Chikawa
[00:05:20.800 --> 00:05:21.480]  我唔鍾意都好
[00:05:21.480 --> 00:05:23.440]  我要掛住隻兔哥咁樣行啦
[00:05:23.440 --> 00:05:25.880]  所以令到我呢真係好難買到Chikawa
[00:05:25.880 --> 00:05:27.040]  畀人炒價啦
[00:05:27.040 --> 00:05:28.880]  又或者呢係
[00:05:28.880 --> 00:05:30.600]  你喺返工嘅時候
[00:05:30.600 --> 00:05:32.040]  其實準時放工
[00:05:32.040 --> 00:05:33.520]  係正常㗎嘛
[00:05:33.520 --> 00:05:35.400]  但係呢你間公司呢
[00:05:35.400 --> 00:05:38.000]  係習慣加班嘅文化
[00:05:38.000 --> 00:05:39.560]  你就覺得
[00:05:39.560 --> 00:05:40.960]  啊如果我準時
[00:05:40.960 --> 00:05:41.800]  放工
[00:05:41.800 --> 00:05:43.680]  咁咪覺得我好奇怪囉
[00:05:43.680 --> 00:05:45.080]  所以我就點樣呢
[00:05:45.080 --> 00:05:46.440]  我死磨爛磨
[00:05:46.560 --> 00:05:48.360]  我都磨都兩個鐘先
[00:05:48.360 --> 00:05:50.600]  其實或者呢
[00:05:50.600 --> 00:05:52.400]  連我哋個人嘅價值觀
[00:05:52.400 --> 00:05:53.520]  我哋都會未
[00:05:53.520 --> 00:05:55.040]  被慢慢呢喺身邊
[00:05:55.040 --> 00:05:56.360]  畀人呢去同化
[00:05:56.360 --> 00:05:59.200]  我哋每一日都生活喺
[00:05:59.200 --> 00:06:01.520]  消費主義嘅意識形態入面
[00:06:01.520 --> 00:06:03.560]  其實會唔會
[00:06:03.560 --> 00:06:05.120]  我哋對信仰
[00:06:05.120 --> 00:06:06.480]  都成為咗我哋
[00:06:06.480 --> 00:06:09.760]  變咗成個消費嘅一部分
[00:06:09.760 --> 00:06:12.400]  返教會
[00:06:12.400 --> 00:06:14.320]  本身就係我哋嘅本分嚟㗎
[00:06:14.320 --> 00:06:16.480]  我哋去敬拜
[00:06:16.480 --> 00:06:18.000]  我哋去聽神嘅說話
[00:06:18.000 --> 00:06:20.240]  但慢慢呢啲嘢
[00:06:20.240 --> 00:06:21.080]  變咗質
[00:06:21.080 --> 00:06:23.360]  重視嘅係啲乜嘢呢
[00:06:23.360 --> 00:06:25.320]  講到悶唔悶囉
[00:06:25.320 --> 00:06:28.000]  我返教會我開唔開心
[00:06:28.000 --> 00:06:29.960]  返教會呢啲嘢
[00:06:29.960 --> 00:06:31.280]  我得閒咪返囉
[00:06:31.280 --> 00:06:32.640]  唔緊要㗎
[00:06:32.640 --> 00:06:34.560]  我哋嘅生活
[00:06:34.560 --> 00:06:35.280]  其實會唔會
[00:06:35.280 --> 00:06:36.400]  不知不覺之間
[00:06:36.400 --> 00:06:38.520]  都畀呢啲價值觀去影響
[00:06:38.520 --> 00:06:39.760]  同埋被同化
[00:06:39.760 --> 00:06:43.320]  而被同化嘅背後
[00:06:43.320 --> 00:06:45.000]  究竟係乜嘢嘅心態呢
[00:06:45.880 --> 00:06:47.240]  我哋係怕尷尬
[00:06:47.240 --> 00:06:49.440]  我哋係怕畀人批評
[00:06:49.440 --> 00:06:51.280]  但係
[00:06:51.280 --> 00:06:53.840]  天父係咪真係想我哋咁樣去
[00:06:53.840 --> 00:06:55.600]  隨波逐流咁樣去生活呢
[00:06:55.600 --> 00:07:00.840]  今日講到經文係畀得前書
[00:07:00.840 --> 00:07:03.040]  一章十三至十六節
[00:07:03.040 --> 00:07:05.520]  請會眾一齊讀
[00:07:05.520 --> 00:07:06.480]  一
[00:07:06.480 --> 00:07:07.400]  二
[00:07:07.400 --> 00:07:08.160]  三
[00:07:14.960 --> 00:07:17.080]  所以基督顯現嘅時候
[00:07:17.080 --> 00:07:18.280]  所帶給你
[00:07:18.280 --> 00:07:19.280]  你哋嘅恩
[00:07:19.280 --> 00:07:22.040]  就順命的兒女
[00:07:22.040 --> 00:07:24.200]  就不要效法從前
[00:07:24.200 --> 00:07:26.320]  無悔無知嘅時候
[00:07:26.320 --> 00:07:28.960]  那放縱私慾嘅樣子
[00:07:28.960 --> 00:07:31.800]  那照你哋嘅記事聖潔
[00:07:31.800 --> 00:07:34.640]  你哋喺一切所行嘅事上
[00:07:34.640 --> 00:07:35.760]  也要聖潔
[00:07:35.760 --> 00:07:38.120]  因為經上記著說
[00:07:38.120 --> 00:07:39.800]  你哋要聖潔
[00:07:39.800 --> 00:07:41.960]  因為我事聖潔的
[00:07:41.960 --> 00:07:43.720]  經文記載
[00:07:43.800 --> 00:07:45.320]  畀得提醒信徒
[00:07:45.320 --> 00:07:47.160]  你哋要約束你哋嘅心
[00:07:47.160 --> 00:07:48.520]  謹慎自守
[00:07:48.520 --> 00:07:52.400]  專心盼望耶穌再顯現嘅時候嘅恩惠
[00:07:52.400 --> 00:07:55.280]  你哋既已經成為咗神嘅兒女
[00:07:55.280 --> 00:07:56.920]  就唔可以好似以前
[00:07:56.920 --> 00:07:59.760]  無悔無知仍未認識神嘅時候
[00:07:59.760 --> 00:08:01.280]  跟隨你自己私慾
[00:08:01.280 --> 00:08:03.520]  被世界牽引嘅生活模式
[00:08:03.520 --> 00:08:05.440]  原因就係因為
[00:08:05.440 --> 00:08:07.600]  呼召你哋嘅神係聖潔嘅
[00:08:07.600 --> 00:08:10.280]  所以你哋所做嘅一切嘅事上面
[00:08:10.280 --> 00:08:12.080]  都要同佢一樣要聖潔
[00:08:12.720 --> 00:08:16.120]  其後引用咗李美記十九章二節嘅經文
[00:08:16.120 --> 00:08:17.240]  你哋要聖潔
[00:08:17.240 --> 00:08:18.800]  因為我事聖潔的
[00:08:18.800 --> 00:08:21.240]  畀得喺度提醒信徒
[00:08:21.240 --> 00:08:23.000]  要過一個聖潔嘅生活
[00:08:23.000 --> 00:08:25.000]  要要成為聖潔
[00:08:25.000 --> 00:08:27.240]  其實原來由舊約開始
[00:08:27.240 --> 00:08:28.680]  延續到去新約
[00:08:28.680 --> 00:08:30.160]  直到去今日
[00:08:30.160 --> 00:08:32.600]  呢個命令仍然都係繼續嘅
[00:08:32.600 --> 00:08:36.400]  聖潔呢個字可能大家都聽好多
[00:08:36.400 --> 00:08:38.520]  歌都成日有得唱
[00:08:38.520 --> 00:08:41.960]  但係究竟呢個意思係啲乜嘢
[00:08:42.560 --> 00:08:43.920]  而我哋要去瞭解
[00:08:43.920 --> 00:08:45.680]  聖潔呢個命令嘅時候
[00:08:45.680 --> 00:08:47.560]  我哋首先要瞭解一下
[00:08:47.560 --> 00:08:49.960]  聖潔呢個字究竟係乜嘢嘅意思
[00:08:49.960 --> 00:08:51.800]  喺上個禮拜
[00:08:51.800 --> 00:08:55.040]  Pastor Ivan都有佢講過聖潔嘅意思
[00:08:55.040 --> 00:08:56.720]  喺希伯萊文
[00:08:56.720 --> 00:08:57.800]  Kadosh同埋
[00:08:57.800 --> 00:08:59.320]  希臘物Hagios
[00:08:59.320 --> 00:09:00.800]  意思都係神聖
[00:09:00.800 --> 00:09:03.280]  而聖潔亦都係神嘅本性
[00:09:03.280 --> 00:09:06.360]  代表緊神嘅本性本身係神聖嘅
[00:09:06.360 --> 00:09:07.880]  佢係完美無瑕
[00:09:07.880 --> 00:09:10.400]  除咗形容係神嘅本質之外
[00:09:10.480 --> 00:09:12.760]  同時呢個字亦都有分別出嚟
[00:09:12.760 --> 00:09:14.320]  與眾不同嘅意思
[00:09:14.320 --> 00:09:17.000]  神係唯一嘅創造主
[00:09:17.000 --> 00:09:18.200]  佢係獨特嘅
[00:09:18.200 --> 00:09:21.560]  佢同一切被造之物都係有分別
[00:09:21.560 --> 00:09:23.560]  神係分別為聖
[00:09:23.560 --> 00:09:24.520]  與眾不同
[00:09:24.520 --> 00:09:27.040]  但係當呢一個字
[00:09:27.040 --> 00:09:30.320]  聖潔形容喺神嘅指紋身上嘅時候
[00:09:30.320 --> 00:09:31.560]  佢就意思會有
[00:09:31.560 --> 00:09:33.080]  另外一個意思
[00:09:33.080 --> 00:09:36.480]  《生命記》七章六節佢話
[00:09:36.480 --> 00:09:38.960]  因為你歸耶和華
[00:09:39.160 --> 00:09:40.720]  你神為聖潔的民
[00:09:40.720 --> 00:09:44.240]  耶和華你神從地上的萬民中揀選你
[00:09:44.240 --> 00:09:45.920]  特作自己的指紋
[00:09:45.920 --> 00:09:50.800]  聖潔唔再單單係講緊道德上嘅完全
[00:09:50.800 --> 00:09:53.600]  聖潔更加係指向一種
[00:09:53.600 --> 00:09:56.280]  我哋被神分出嚟歸屬佢
[00:09:56.280 --> 00:09:58.080]  屬於神嘅狀態
[00:09:58.080 --> 00:10:04.360]  但係當我哋了解咗聖潔呢個基本嘅意思之後
[00:10:04.360 --> 00:10:08.040]  咁點解神要吩咐佢嘅指紋
[00:10:08.040 --> 00:10:10.040]  同樣都要聖潔呢
[00:10:10.040 --> 00:10:15.560]  我哋就要返返去《創世紀》第三章嘅時候
[00:10:15.560 --> 00:10:17.800]  當初神創造呢個世界
[00:10:17.800 --> 00:10:19.560]  大家都知道好美好㗎
[00:10:19.560 --> 00:10:21.040]  一切事都好美好
[00:10:21.040 --> 00:10:23.920]  但係當夏娃畀蛇引誘
[00:10:23.920 --> 00:10:26.200]  食咗個分別善惡樹嘅禁果
[00:10:26.200 --> 00:10:27.800]  仲要分埋一半
[00:10:27.800 --> 00:10:30.040]  畀阿當分甘同眉之後
[00:10:30.040 --> 00:10:32.560]  至此罪就跌咗立呢個世界
[00:10:32.560 --> 00:10:35.840]  而人同神本身親密嘅關係
[00:10:35.840 --> 00:10:37.640]  亦都畀罪佢隔絕咗
[00:10:39.040 --> 00:10:41.440]  而因為神係聖潔㗎
[00:10:41.440 --> 00:10:43.520]  佢係神聖不可侵犯
[00:10:43.520 --> 00:10:46.680]  而因為人有罪惡成為咗不潔
[00:10:46.680 --> 00:10:48.720]  所以當不潔嘅人
[00:10:48.720 --> 00:10:50.920]  越接近聖潔嘅神嘅時候
[00:10:50.920 --> 00:10:52.280]  就會越危險
[00:10:52.280 --> 00:10:56.880]  所以喺《埃及記》三章五節咁樣講
[00:10:56.880 --> 00:10:58.840]  神同摩西講
[00:10:58.840 --> 00:11:00.080]  不要近前來
[00:11:00.080 --> 00:11:02.840]  當把你腳上嘅鞋脫下嚟
[00:11:02.840 --> 00:11:05.760]  因為你所站之地是聖地
[00:11:06.800 --> 00:11:09.440]  當摩西行近燒著咗嘅荊棘
[00:11:09.440 --> 00:11:10.680]  神同摩西講
[00:11:10.680 --> 00:11:12.360]  你唔好行咁近
[00:11:12.360 --> 00:11:14.320]  要將你嘅鞋脫落嚟
[00:11:14.320 --> 00:11:16.960]  因為你企緊嘅地方係聖地
[00:11:16.960 --> 00:11:20.320]  當時甚至摩西要自己遮住自己塊面
[00:11:20.320 --> 00:11:22.160]  因為佢好驚見到神
[00:11:22.160 --> 00:11:25.080]  而喺舊約裏面
[00:11:25.080 --> 00:11:29.400]  聖殿係唯一一個神同人同在嘅地方
[00:11:29.400 --> 00:11:31.680]  咁但係
[00:11:31.680 --> 00:11:34.680]  人點樣先可以確定自己係潔淨
[00:11:34.680 --> 00:11:36.640]  而安全進入聖殿
[00:11:36.640 --> 00:11:38.560]  而唔會有任何嘅危險呢
[00:11:38.560 --> 00:11:42.800]  就係神親自喺《利美記》裏面記載咗
[00:11:42.800 --> 00:11:44.840]  人幾時係不潔嘅狀態
[00:11:44.840 --> 00:11:46.640]  同埋點樣去潔淨
[00:11:46.640 --> 00:11:51.840]  其實神要求以色列民成為聖潔
[00:11:51.840 --> 00:11:54.280]  分別為聖去生活
[00:11:54.280 --> 00:11:57.760]  其實所有嘅條例唔係為咗要你守就係神
[00:11:57.760 --> 00:11:59.320]  要你去守就守
[00:11:59.320 --> 00:12:02.640]  其實佢背後嘅意思其實佢好想同我哋一齊
[00:12:02.640 --> 00:12:04.720]  佢好想同人同在
[00:12:06.720 --> 00:12:10.920]  同樣聖潔係神同佢子民嘅關係嘅標記
[00:12:10.920 --> 00:12:14.200]  人係神造嘅
[00:12:14.200 --> 00:12:15.840]  所以我哋係屬於神
[00:12:15.840 --> 00:12:19.440]  我哋係有一個重屬嘅關係喺裏面
[00:12:19.440 --> 00:12:24.240]  重屬嘅關係係一個主次依附嘅關係
[00:12:24.240 --> 00:12:27.200]  例如喺家庭入面
[00:12:27.200 --> 00:12:29.480]  孩子係屬於父母嘅
[00:12:29.480 --> 00:12:31.480]  員工同上司嘅關係
[00:12:31.480 --> 00:12:33.280]  上司係主導
[00:12:33.280 --> 00:12:36.880]  而員工就係遵守上司嘅決定
[00:12:36.880 --> 00:12:39.840]  同樣我哋同神
[00:12:39.840 --> 00:12:42.920]  都有一個重屬嘅關係喺裏面
[00:12:42.920 --> 00:12:45.120]  因為神係聖潔嘅
[00:12:45.120 --> 00:12:48.640]  所以同樣我哋屬於佢嘅子民都要聖潔
[00:12:48.640 --> 00:12:50.760]  我哋生命要似佢
[00:12:50.760 --> 00:12:55.360]  呢個命令唔係淨係停留喺舊約
[00:12:55.360 --> 00:12:56.880]  係直到呢一刻
[00:12:56.880 --> 00:12:58.280]  你哋要聖潔
[00:12:58.280 --> 00:13:01.040]  呢個命令係仍然生效
[00:13:01.040 --> 00:13:02.760]  我哋唔可以隨波逐流
[00:13:02.760 --> 00:13:05.640]  跟住呢個世界去生活
[00:13:05.640 --> 00:13:09.040]  任由自己俾呢個世界去同化
[00:13:09.040 --> 00:13:11.600]  而係我哋需要喺呢個世界上面
[00:13:11.600 --> 00:13:14.240]  分別為性咁樣去生活
[00:13:14.240 --> 00:13:17.800]  你可能你考你會諗
[00:13:17.800 --> 00:13:20.880]  吓 咁我咪會變異類囉
[00:13:20.880 --> 00:13:24.200]  喂 個個喺公司都會講下閒話㗎啦
[00:13:24.200 --> 00:13:26.360]  我講下有咩所謂呀
[00:13:26.360 --> 00:13:28.520]  個個係咁 我咪跟住做囉
[00:13:28.520 --> 00:13:30.920]  冇乜所謂呀
[00:13:30.920 --> 00:13:32.240]  呢個世界講乜嘢呀
[00:13:32.240 --> 00:13:35.680]  講地位成就我先係成功㗎喎
[00:13:35.680 --> 00:13:37.600]  個個都係咁樣諗㗎啦
[00:13:37.600 --> 00:13:40.160]  咁有冇有咩問題呀
[00:13:40.160 --> 00:13:42.200]  又或者有冇試過就係
[00:13:42.200 --> 00:13:44.000]  當你放工成班同事話
[00:13:44.000 --> 00:13:45.440]  喂 一齊去食飯囉
[00:13:45.440 --> 00:13:47.000]  一齊去Happy Hour呀
[00:13:47.000 --> 00:13:49.440]  但其實你嗰時已經好攰㗎啦
[00:13:49.440 --> 00:13:50.560]  但你就會覺得
[00:13:50.560 --> 00:13:53.600]  吓 我唔去場面好尷尬㗎喎
[00:13:53.600 --> 00:13:56.920]  吓 唔好啦 算啦 我得係跟埋去啦
[00:13:56.920 --> 00:13:58.640]  可能我哋好多時候都係
[00:13:58.640 --> 00:14:00.160]  個個咁樣做
[00:14:00.160 --> 00:14:01.560]  個個都係咁樣諗
[00:14:01.560 --> 00:14:04.760]  我哋選擇去跟大隊
[00:14:04.760 --> 00:14:08.760]  唔經唔覺我哋就會被同化
[00:14:08.760 --> 00:14:11.880]  但係諗心一層
[00:14:11.880 --> 00:14:14.520]  人之所以會被同化
[00:14:14.520 --> 00:14:18.320]  背後可能係因為出於恐懼
[00:14:18.320 --> 00:14:19.960]  你心入面會覺得
[00:14:19.960 --> 00:14:21.400]  我唔跟住做
[00:14:21.400 --> 00:14:24.040]  我好驚佢哋點樣睇我
[00:14:24.040 --> 00:14:25.560]  吓 佢會唔會覺得
[00:14:25.560 --> 00:14:28.040]  我好唔埋堆呢
[00:14:28.040 --> 00:14:31.080]  又或者我會唔會畀人接納㗎
[00:14:31.080 --> 00:14:33.840]  甚至我係咪被排外
[00:14:33.840 --> 00:14:38.040]  有種覺得我唔屬於係呢個群體嘅感覺
[00:14:38.040 --> 00:14:42.040]  而且跟大隊一定就係最安全
[00:14:42.040 --> 00:14:43.640]  而往往被同化
[00:14:43.640 --> 00:14:46.440]  係因為身份認同嘅問題
[00:14:46.440 --> 00:14:48.480]  我哋會怕自己唔合群
[00:14:48.480 --> 00:14:50.360]  我哋會怕孤單
[00:14:50.360 --> 00:14:51.880]  我哋不停去改變自己
[00:14:51.880 --> 00:14:55.400]  去迎合群體嘅期望
[00:14:55.400 --> 00:14:57.040]  而每一次嘅選擇
[00:14:57.040 --> 00:14:59.000]  其實都反映緊我哋內心
[00:14:59.000 --> 00:15:00.520]  我哋好想畀人愛
[00:15:00.520 --> 00:15:02.040]  我哋好想畀人接納
[00:15:02.040 --> 00:15:03.400]  我哋唔想孤單
[00:15:03.400 --> 00:15:07.080]  唔想失敗嘅情感
[00:15:07.080 --> 00:15:10.640]  但係當我哋不停咁去改變自己
[00:15:10.640 --> 00:15:12.040]  去迎合人哋
[00:15:12.040 --> 00:15:14.720]  迎合呢個社會期望嘅時候
[00:15:14.720 --> 00:15:16.160]  我哋不停去搵緊
[00:15:16.160 --> 00:15:17.320]  我想畀人接納
[00:15:17.320 --> 00:15:19.920]  好想畀人肯定嘅時候
[00:15:19.920 --> 00:15:22.640]  其實我哋會唔會唔記得咗
[00:15:22.640 --> 00:15:25.520]  我哋有一個榮耀嘅身份
