
[00:00:00.000 --> 00:00:04.860]  各位,我們今天看一篇詩篇,好嗎?
[00:02:55.540 --> 00:02:57.540]  他們上到去耶路撒冷
[00:02:57.540 --> 00:03:01.940]  去到他們的京都,來到去敬拜神
[00:03:01.940 --> 00:03:05.240]  所以他會很渴望能夠見到上帝的子民
[00:03:05.240 --> 00:03:06.940]  特別當他們流散的時候
[00:03:06.940 --> 00:03:11.640]  他們就自然生活是很孤立
[00:03:11.640 --> 00:03:14.040]  因為沒有人和他們同聲同氣,是不是?
[00:03:14.040 --> 00:03:17.140]  在他們自己的村莊,或者是他們自己住的地方
[00:03:17.140 --> 00:03:19.340]  他們會覺得自己很孤立
[00:03:19.340 --> 00:03:21.740]  但是他們很希望有時間
[00:03:21.740 --> 00:03:23.640]  他們就可以去到耶路撒冷
[00:03:23.640 --> 00:03:27.040]  然後一起集體的敬拜
[00:03:27.040 --> 00:03:30.940]  能夠見到其他人,能夠在那裡得到力量
[00:03:30.940 --> 00:03:33.540]  耶路撒冷是他們的首都
[00:03:33.540 --> 00:03:35.640]  一年到三次
[00:03:35.640 --> 00:03:40.940]  你想想我們今天的首都有些不同,是不是?
[00:03:40.940 --> 00:03:43.740]  幾個星期前我和英文部一些大型節目
[00:03:43.740 --> 00:03:46.040]  我們就去一個迷你旅行
[00:03:46.040 --> 00:03:49.640]  那個迷你旅行就是我們去了什麼地方
[00:03:49.640 --> 00:03:52.440]  就是他們有不同的意見
[00:03:52.440 --> 00:03:54.440]  又說去這裡,又說去那裡
[00:03:54.440 --> 00:03:56.040]  因為不可以去太遠
[00:03:56.040 --> 00:03:58.040]  一開始就說去Smokey Mountain
[00:03:58.040 --> 00:04:00.540]  Smokey Mountain要開多久車?
[00:04:00.540 --> 00:04:02.640]  10小時車,大哥,是不是?
[00:04:02.640 --> 00:04:05.340]  那麼,搞來搞去
[00:04:05.340 --> 00:04:08.240]  就不如叫他們去聖路易斯
[00:04:08.240 --> 00:04:10.440]  去聖路易斯有什麼好做的?
[00:04:10.440 --> 00:04:13.340]  其實聖路易斯是沒有什麼好做的,是不是?
[00:04:13.340 --> 00:04:16.340]  但也好,有一個compromise
[00:04:16.340 --> 00:04:20.840]  於是我們去了一個迷你旅行,大概有三天
[00:04:20.840 --> 00:04:22.140]  十幾人去
[00:04:22.140 --> 00:04:24.340]  回來的時候
[00:04:24.340 --> 00:04:28.540]  有些意見就說
[00:04:28.540 --> 00:04:31.040]  回來不如多停一個景點
[00:04:31.040 --> 00:04:34.540]  聖路易斯開車回來,知道那裡有什麼景點嗎?
[00:04:34.540 --> 00:04:37.040]  其實沒有景點
[00:04:37.040 --> 00:04:38.840]  Springfield,我走了去
[00:04:38.840 --> 00:04:42.040]  我走了去Springfield,Springfield很厲害,知道嗎?
[00:04:42.040 --> 00:04:45.040]  是我們的省府
[00:04:45.040 --> 00:04:47.440]  我們走去那裡,我也第一次
[00:04:47.440 --> 00:04:50.040]  我去了Springfield幾次,但也沒有機會去
[00:04:50.040 --> 00:04:53.340]  林肯總統的故居
[00:04:53.340 --> 00:04:57.540]  這次終於說,因為景點,所以去一下
[00:04:57.540 --> 00:04:59.540]  因為有些來了美國
[00:04:59.540 --> 00:05:01.540]  不是很久的時間,是不是?
[00:05:01.540 --> 00:05:04.140]  不像我那些來了美國很久,那些老華僑,是不是?
[00:05:04.140 --> 00:05:05.940]  我們不太在乎,是不是?
[00:05:05.940 --> 00:05:07.940]  但是他們覺得很有趣,走去那裡看
[00:05:07.940 --> 00:05:10.140]  這個就是林肯故居
[00:05:10.140 --> 00:05:13.140]  跟我家屋差不多大
[00:05:13.140 --> 00:05:17.140]  就走去那裡看,博物館,挺有趣的
[00:05:17.140 --> 00:05:20.340]  但是你想起省府,或者一些
[00:05:20.340 --> 00:05:23.540]  Political Center,一些Political City
[00:05:23.540 --> 00:05:27.240]  甚至DC,你會不會一年去三次?
[00:05:27.240 --> 00:05:30.340]  應該不會,是不是?有沒有誰去過DC?
[00:05:30.340 --> 00:05:34.040]  是不是今年去了第三次?
[00:05:34.040 --> 00:05:36.340]  但是耶魯撒哈有些不同
[00:05:36.340 --> 00:05:40.440]  耶魯撒哈是敬拜的中心
[00:05:40.440 --> 00:05:43.840]  以色列,聖經的信仰
[00:05:43.840 --> 00:05:47.440]  是一個特別的地方,特別在舊約
[00:05:47.440 --> 00:05:51.440]  因為只有一個地方是敬拜的中心
[00:05:51.440 --> 00:05:55.640]  就是只有一個廟,或者一個聖殿
[00:05:55.640 --> 00:05:58.640]  鄰國周圍周邊的國家
[00:05:58.640 --> 00:06:01.340]  都是有很多很多不同的聖殿
[00:06:01.340 --> 00:06:03.340]  在這個城市也有,那個城市也有
[00:06:03.340 --> 00:06:07.140]  你拜那個神,在很多地方都可以拜
[00:06:07.140 --> 00:06:09.640]  但是在舊約的信仰裡面
[00:06:09.640 --> 00:06:13.840]  就只有一個地方,就是耶魯撒哈
[00:06:13.840 --> 00:06:16.840]  如果你讀《上人之詩》的時候,你就明白
[00:06:16.840 --> 00:06:20.640]  為什麼祂那麼嚮往耶魯撒哈這個地方
[00:06:20.640 --> 00:06:23.840]  祂說什麼?祂說我喜樂
[00:06:23.840 --> 00:06:26.040]  因為其他人對我說
[00:06:26.040 --> 00:06:29.440]  或者鼓勵我,去叫我邀請我
[00:06:29.440 --> 00:06:32.640]  我要去到耶魯撒哈的殿
[00:06:32.640 --> 00:06:34.540]  是獨立的
[00:06:34.540 --> 00:06:36.540]  整個世界裡面,整個地球裡面
[00:06:36.540 --> 00:06:39.540]  只有一個耶魯撒哈的殿
[00:06:39.540 --> 00:06:42.840]  而且這個殿裡面是沒有偶像的
[00:06:42.840 --> 00:06:46.440]  去到這個殿,這個廟宇,來到祂的敬拜
[00:06:46.440 --> 00:06:50.640]  《上人之詩》十五首,由一百二十篇開始
[00:06:50.640 --> 00:06:54.040]  那個詩人是未到耶魯撒哈
[00:06:54.040 --> 00:06:56.240]  要經過很多很多的地方
[00:06:56.240 --> 00:07:00.240]  然後到一百二十二篇,祂終於到了什麼?
[00:07:00.240 --> 00:07:05.240]  那個耶魯撒哈,我們的腳站在門內
[00:07:05.240 --> 00:07:06.740]  進了城門
[00:07:06.740 --> 00:07:08.940]  我們很興奮地進了城門
[00:07:08.940 --> 00:07:10.440]  然後我們觀察一下
[00:07:10.440 --> 00:07:13.640]  這個耶魯撒哈是怎樣的地方
[00:07:13.640 --> 00:07:17.640]  是一個連絡整齊的一座城
[00:07:17.640 --> 00:07:19.440]  相連的一座城
[00:07:19.440 --> 00:07:22.440]  連絡整齊,我不知道怎麼翻譯,翻得好一點
[00:07:22.440 --> 00:07:25.640]  有些英文翻譯是compact
[00:07:25.640 --> 00:07:31.440]  什麼Swedish method, whatever method,你找其他的版本
[00:07:31.440 --> 00:07:34.140]  怎樣translate,怎樣去翻譯
[00:07:34.140 --> 00:07:37.340]  其中一些英文翻譯就是compact together
[00:07:37.340 --> 00:07:40.940]  即是packed到很緊,連在一起
[00:07:40.940 --> 00:07:43.640]  那些比較老一點的就知道這句話
[00:07:43.640 --> 00:07:46.640]  什麼七十二家房客
[00:07:46.640 --> 00:07:48.740]  記得嗎?
[00:07:48.740 --> 00:07:53.440]  就是那些人住在一起,很密集地住在一起
[00:07:53.440 --> 00:07:56.340]  以前我在香港都住在市區
[00:07:56.340 --> 00:08:02.340]  那些密集的程度,你可以想像
[00:08:02.340 --> 00:08:05.640]  對面陳先生陳太太經常吵架
[00:08:05.640 --> 00:08:08.040]  我們經常知道她吵什麼
[00:08:08.040 --> 00:08:10.540]  因為一吵架就聽到她說什麼
[00:08:10.540 --> 00:08:13.240]  接著那邊就經常打牌
[00:08:13.240 --> 00:08:15.940]  一聽就聽到她這次又打牌
[00:08:15.940 --> 00:08:18.940]  或者贏牌輸牌,我們個個都知道
[00:08:18.940 --> 00:08:20.840]  就是那種情況
[00:08:20.840 --> 00:08:23.340]  就叫做連絡整齊
[00:08:23.340 --> 00:08:27.140]  這個字在舊約的經文裏面
[00:08:27.140 --> 00:08:29.440]  曾經用過在什麼地方
[00:08:29.440 --> 00:08:34.240]  用過在會幕那些帳幕,那些curtains
[00:08:34.240 --> 00:08:36.440]  會幕那裏有個長方形
[00:08:36.440 --> 00:08:42.840]  是隔開聖神聖的地方和世俗的地方
[00:08:42.840 --> 00:08:46.040]  有些curtain,好像那些窗簾那樣
[00:08:46.040 --> 00:08:49.140]  就是一塊的curtain連絡整齊
[00:08:49.140 --> 00:08:51.840]  另外一塊的curtain又連絡整齊
[00:08:51.840 --> 00:08:55.640]  另外一塊的curtain是連在一起的意思
[00:08:55.640 --> 00:08:57.440]  耶路撒哈就是一個這樣的地方
[00:08:57.440 --> 00:09:00.340]  當他進入這個門之後
[00:09:00.340 --> 00:09:03.740]  進入這個城牆裏面的時候
[00:09:03.740 --> 00:09:07.440]  他就見到這個就是聖城耶路撒哈
[00:09:07.440 --> 00:09:09.640]  是一種密麻麻的一種感覺
[00:09:09.640 --> 00:09:15.340]  其實是一種合一的意境
[00:09:15.340 --> 00:09:18.540]  曾經我們看過這個model
[00:09:18.540 --> 00:09:20.640]  一比五十的耶路撒哈的model
[00:09:20.640 --> 00:09:24.740]  你看到有些遊人在周圍看
[00:09:24.740 --> 00:09:26.840]  這個就是耶穌時期的耶路撒哈
[00:09:26.840 --> 00:09:29.440]  在以色列博物館一比五十
[00:09:29.440 --> 00:09:35.340]  我覺得很欣賞這個設計就是
[00:09:35.340 --> 00:09:37.640]  你看到那裏右下角
[00:09:37.640 --> 00:09:41.640]  那裏那些房屋
[00:09:41.640 --> 00:09:44.940]  是很密集的走在一起的
[00:09:44.940 --> 00:09:49.040]  這個就是合一的意境
[00:09:49.040 --> 00:09:50.740]  就是我們大家能夠
[00:09:50.740 --> 00:09:54.240]  所謂英文叫做rub shoulder
[00:09:54.240 --> 00:09:58.840]  神的指紋在敬拜當中
[00:09:58.840 --> 00:10:00.540]  在耶路撒哈的時候
[00:10:00.540 --> 00:10:03.640]  他們是會rub shoulder的
[00:10:03.640 --> 00:10:05.440]  大家坐得很密
[00:10:05.440 --> 00:10:08.040]  大家見到大家面對面
[00:10:08.040 --> 00:10:09.840]  然後拍到肩膀
[00:10:09.840 --> 00:10:12.640]  可以大家碰到大家
[00:10:12.640 --> 00:10:14.440]  這種這樣的意境
[00:10:14.440 --> 00:10:16.940]  這些才叫做敬拜
[00:10:16.940 --> 00:10:19.340]  真正的rub shoulder 真正的敬拜
[00:10:19.340 --> 00:10:23.540]  不是一個人在電視機面前
[00:10:23.540 --> 00:10:25.440]  或者電話面前
[00:10:25.440 --> 00:10:28.640]  當然我們知道在不同各地的地方
[00:10:28.640 --> 00:10:32.040]  可能他們未必那麼容易找到教會
[00:10:32.040 --> 00:10:34.140]  或者我們網上一些朋友
[00:10:34.140 --> 00:10:37.340]  但請你不要將那樣東西
[00:10:37.340 --> 00:10:39.740]  當為一種replacement
[00:10:39.740 --> 00:10:42.240]  那些只是supplement
[00:10:42.240 --> 00:10:47.040]  好像你吃維他命的supplement一樣
[00:10:47.040 --> 00:10:50.640]  不是主要的活動
[00:10:50.640 --> 00:10:52.140]  最主要的東西
[00:10:52.140 --> 00:10:54.040]  是我們作為神的指紋
[00:10:54.040 --> 00:10:56.540]  我們弟兄姊妹能夠和我們的同伴
[00:10:56.540 --> 00:10:58.740]  是rub shoulder
[00:10:58.740 --> 00:11:02.440]  什麼叫做fellowship
[00:11:02.440 --> 00:11:03.940]  團結
[00:11:03.940 --> 00:11:06.440]  聯絡整齊
[00:11:06.440 --> 00:11:10.340]  就是大家可以面對面聊天
[00:11:10.340 --> 00:11:14.240]  面對面一起走馬路
[00:11:14.240 --> 00:11:16.340]  眾支派就是耶和華的支派
[00:11:16.340 --> 00:11:18.340]  上到耶路撒冷那裡
[00:11:18.340 --> 00:11:20.940]  按照以色列的法度
[00:11:20.940 --> 00:11:23.740]  傳頌揚耶和華的名
[00:11:23.740 --> 00:11:27.040]  他們在那裡設立審判的寶座
[00:11:27.040 --> 00:11:30.040]  就是大衛加的寶座
[00:11:30.040 --> 00:11:32.940]  為什麼說上耶路撒冷去敬拜
[00:11:32.940 --> 00:11:34.840]  一起來在神面前敬拜的時候
[00:11:34.840 --> 00:11:37.240]  又提到審判的寶座
[00:11:37.240 --> 00:11:40.340]  大衛加的寶座是什麼意思
[00:11:40.340 --> 00:11:42.440]  就是以前
[00:11:42.440 --> 00:11:46.440]  他們在鄉村那裡有一些民事的訴訟
[00:11:46.440 --> 00:11:49.040]  就會有民事的法院
[00:11:49.040 --> 00:11:51.540]  那些法院很多時候就在城門口那裡
[00:11:51.540 --> 00:11:55.340]  他們去到有一些長老或者審判官
[00:11:55.340 --> 00:11:58.640]  去做一些審理
[00:11:58.640 --> 00:12:01.040]  怎樣才能夠行到公義出來
[00:12:01.040 --> 00:12:05.240]  你就上訴於地方的法院
[00:12:05.240 --> 00:12:07.140]  一些local court
[00:12:07.140 --> 00:12:09.140]  如果local court都搞不定
[00:12:09.140 --> 00:12:10.640]  你就去哪裡
[00:12:10.640 --> 00:12:12.740]  你就去一些regional court
[00:12:12.740 --> 00:12:14.740]  一些大一點的區域
[00:12:14.740 --> 00:12:15.940]  上級
[00:12:15.940 --> 00:12:17.140]  你上訴
[00:12:17.140 --> 00:12:18.640]  如果都不行
[00:12:18.640 --> 00:12:19.640]  就去哪裡
[00:12:19.640 --> 00:12:22.340]  就去所謂的高院
[00:12:22.340 --> 00:12:23.240]  高等法院
[00:12:23.240 --> 00:12:26.140]  當時的高等法院就是耶路撒
[00:12:26.140 --> 00:12:27.740]  所以很多人上京
[00:12:27.740 --> 00:12:29.640]  去到敬拜耶和華的時候
[00:12:29.640 --> 00:12:30.940]  他們順便
[00:12:30.940 --> 00:12:33.140]  或者很多時候主要
[00:12:33.140 --> 00:12:35.140]  會上京做什麼
[00:12:35.140 --> 00:12:38.340]  就是上訴因為在那裡有包青天
[00:12:38.340 --> 00:12:39.740]  在那裡能夠去到
[00:12:39.740 --> 00:12:42.240]  小女子我被人屈辱等等
[00:12:42.240 --> 00:12:44.640]  我有些難處
[00:12:44.640 --> 00:12:47.940]  然後有些案情我要去上訴等等
[00:12:47.940 --> 00:12:49.940]  上到耶路撒去首都的時候
[00:12:49.940 --> 00:12:51.740]  那裡有哪一個在那裡
[00:12:51.740 --> 00:12:55.140]  最主要上訴的就是君王
[00:12:55.140 --> 00:12:56.540]  耶路撒就是京都
[00:12:56.540 --> 00:12:57.940]  有君王在船上
[00:12:57.940 --> 00:13:01.940]  他就會為人民主持公道
[00:13:01.940 --> 00:13:05.440]  以及去施行公義
[00:13:05.440 --> 00:13:06.940]  所以有些難一點的案件
[00:13:06.940 --> 00:13:07.940]  他們就會上到去
[00:13:07.940 --> 00:13:08.840]  譬如
[00:13:08.840 --> 00:13:13.240]  你見到聖經裡面有一些的經文
[00:13:13.240 --> 00:13:15.440]  大衛作王的時候做什麼
[00:13:15.440 --> 00:13:18.840]  向眾百姓秉行公義
[00:13:18.840 --> 00:13:20.740]  秉公行義
[00:13:20.740 --> 00:13:22.440]  因為有一些難處理的案件
[00:13:22.440 --> 00:13:23.940]  就帶到他的面前
[00:13:23.940 --> 00:13:27.640]  然後君王就用他的權柄
[00:13:27.640 --> 00:13:33.540]  來作一些審議
[00:13:33.540 --> 00:13:35.840]  所有門的故事你記得
[00:13:35.840 --> 00:13:38.840]  他剛剛作王的時候
[00:13:38.840 --> 00:13:41.040]  那個故事提到什麼
[00:13:41.040 --> 00:13:42.640]  就有兩個女人
[00:13:42.640 --> 00:13:44.540]  各自有一個兒子
[00:13:44.540 --> 00:13:46.240]  然後有一個死了
[00:13:46.240 --> 00:13:46.640]  是嗎
[00:13:46.640 --> 00:13:48.340]  壓死了
[00:13:48.340 --> 00:13:50.540]  然後另外那個
[00:13:50.540 --> 00:13:51.540]  因為死了的兒子
[00:13:51.540 --> 00:13:54.640]  然後就偷偷地拿了別人的兒子
[00:13:54.640 --> 00:13:55.840]  就當了是他的
[00:13:55.840 --> 00:13:58.340]  那個醒了的時候看到兒子沒有了
[00:13:58.340 --> 00:13:59.840]  或者叫他調換了
[00:13:59.840 --> 00:14:01.440]  我的兒子死了
[00:14:01.440 --> 00:14:04.240]  那怎麼審理
[00:14:04.240 --> 00:14:06.840]  我相信他們就是經過地方的法院
[00:14:06.840 --> 00:14:08.040]  搞不定
[00:14:08.040 --> 00:14:12.140]  然後他們一路就上到鎖羅門那一船
[00:14:12.140 --> 00:14:13.840]  去到耶路撒
[00:14:13.840 --> 00:14:15.940]  然後鎖羅門就用智慧
[00:14:15.940 --> 00:14:17.540]  用公義
[00:14:17.540 --> 00:14:21.540]  來作一個合理的公平的審判
[00:14:21.540 --> 00:14:23.340]  君王就應該做這件事
[00:14:23.340 --> 00:14:24.940]  施行審判
[00:14:24.940 --> 00:14:26.340]  很多時候就在城門口
[00:14:26.340 --> 00:14:30.340]  作一些的民事的審理
[00:14:30.340 --> 00:14:31.440]  所以當這些神的子民
[00:14:31.440 --> 00:14:33.340]  我們去到敬拜的時候
[00:14:33.340 --> 00:14:36.240]  其實這裡說的是什麼情況
[00:14:36.240 --> 00:14:37.540]  就是當我們敬拜的時候
[00:14:37.540 --> 00:14:39.840]  我們就更加認識這位的上帝
[00:14:39.840 --> 00:14:42.940]  這位上帝是一位公義的上帝
[00:14:42.940 --> 00:14:44.340]  我們作為君王
[00:14:44.340 --> 00:14:45.340]  作為一個國度
[00:14:45.340 --> 00:14:46.940]  作為一個群眾
[00:14:46.940 --> 00:14:48.940]  我們應該要去反映
[00:14:48.940 --> 00:14:53.340]  上帝自己有的公義的形象
[00:14:53.340 --> 00:14:55.640]  上帝既然是施行公義的
[00:14:55.640 --> 00:14:58.140]  我們中間就應該是要
[00:14:58.140 --> 00:14:59.340]  去施行公義
[00:14:59.340 --> 00:15:00.840]  要看到公義
[00:15:00.840 --> 00:15:02.740]  在社會裡面發生了不同的事
[00:15:02.740 --> 00:15:05.040]  我們要明白上帝的教導
[00:15:05.040 --> 00:15:07.140]  明白上帝的律法
[00:15:07.140 --> 00:15:09.140]  然後我們就用我們的生命
[00:15:09.140 --> 00:15:09.840]  用我們的生活
[00:15:09.840 --> 00:15:11.340]  嘗試去走出這件事
[00:15:11.340 --> 00:15:13.840]  或者反映出這件事
[00:15:13.840 --> 00:15:15.840]  上帝的子民來到敬拜的時候
[00:15:15.840 --> 00:15:18.340]  不單單只是唱一首歌
[00:15:18.340 --> 00:15:19.340]  唱幾首歌
[00:15:19.340 --> 00:15:21.340]  自己自我
[00:15:21.340 --> 00:15:23.240]  feel good 就算了
[00:15:23.240 --> 00:15:26.340]  可以體會到上帝的國度可以來到
[00:15:26.340 --> 00:15:28.940]  是藉著你和我的生命可以來到
[00:15:28.940 --> 00:15:32.340]  這才叫做群眾的敬拜
[00:15:32.340 --> 00:15:33.640]  在聖經裡面
[00:15:33.640 --> 00:15:35.440]  匯奉講到敬拜的時候
[00:15:35.440 --> 00:15:37.740]  就是一個真實的人
[00:15:37.740 --> 00:15:39.840]  我們來到上帝的面前
[00:15:39.840 --> 00:15:43.640]  然後我們被上帝提醒
[00:15:43.640 --> 00:15:45.040]  去遇見這個上帝的時候
[00:15:45.040 --> 00:15:49.840]  我們生命應該是有一些的改變
[00:15:49.840 --> 00:15:52.940]  當時的國家應該有改變
[00:15:52.940 --> 00:15:56.040]  今天教會來到所謂耶路撒冷
[00:15:56.040 --> 00:15:58.240]  即是基督的裡面
[00:15:58.240 --> 00:15:59.340]  我們去敬拜
[00:15:59.340 --> 00:16:01.340]  是應當我們思想到上帝的時候
[00:16:01.340 --> 00:16:02.340]  我們生命當中
[00:16:02.340 --> 00:16:03.640]  應該有一個不同的角度
[00:16:03.640 --> 00:16:06.640]  不同的取態
[00:16:06.640 --> 00:16:08.840]  生命要有改變
[00:16:08.840 --> 00:16:11.640]  誰可以做
[00:16:11.640 --> 00:16:14.340]  是你和我自己要做的事
[00:16:14.340 --> 00:16:16.740]  今天你去聽一些詩歌
[00:16:16.740 --> 00:16:18.240]  聽見一些經文
[00:16:18.240 --> 00:16:20.140]  你就自然應該去想一下
[00:16:20.140 --> 00:16:24.740]  我的生命怎樣和這件事連結
[00:16:24.740 --> 00:16:27.440]  生命裡面一定會有阻滯
[00:16:27.440 --> 00:16:30.540]  我怎樣讓這件事連結
[00:16:30.540 --> 00:16:31.840]  很多時候來到敬拜的時候
[00:16:31.840 --> 00:16:34.340]  我想告訴你我自己
[00:16:34.340 --> 00:16:35.840]  可能我都面對一些不同的問題
[00:16:35.840 --> 00:16:37.640]  不同的掙扎
[00:16:37.640 --> 00:16:39.740]  但是每逢我去敬拜那一年
[00:16:39.740 --> 00:16:43.640]  我怎樣能夠重新整理一下我自己
[00:16:43.640 --> 00:16:46.840]  就見到這個世界背後的上帝
[00:16:46.840 --> 00:16:49.940]  是一個比我更偉大的上帝
[00:16:49.940 --> 00:16:52.440]  見到一個群眾教會
[00:16:52.440 --> 00:16:54.640]  是比我自己更大的
[00:16:54.640 --> 00:16:55.640]  我自己的取態
[00:16:55.640 --> 00:17:00.340]  我就自然而然有一個不同的角度
[00:17:00.340 --> 00:17:02.840]  有一個方向
[00:17:02.840 --> 00:17:06.040]  明白到方向我就拿到那個智慧
[00:17:06.040 --> 00:17:07.040]  然後我生命裡面
[00:17:07.040 --> 00:17:08.940]  我回到我自己的生活
[00:17:08.940 --> 00:17:11.540]  我面對不同的問題的時候
[00:17:11.540 --> 00:17:13.640]  當然不一定迎刃而解
[00:17:13.640 --> 00:17:17.140]  不過我會有不同的看法
[00:17:17.140 --> 00:17:19.840]  我看得見
[00:17:19.840 --> 00:17:23.040]  這個就是 Joy of worship
[00:17:23.040 --> 00:17:26.340]  一個這樣的喜樂
[00:17:26.340 --> 00:17:28.340]  一種這樣的盼望
[00:17:28.340 --> 00:17:32.840]  能夠去和上帝的尊民一齊來到敬拜
[00:17:32.840 --> 00:17:35.340]  然後這首詩歌講到
[00:17:35.340 --> 00:17:39.340]  The blessing of worship gathering
[00:17:39.340 --> 00:17:41.540]  你有沒有想過你來到敬拜的時候
[00:17:41.540 --> 00:17:43.640]  其實我們是有
[00:17:43.640 --> 00:17:45.740]  可以領受到
[00:17:45.740 --> 00:17:47.240]  上帝的blessing
[00:17:47.240 --> 00:17:48.840]  上帝的祝福
[00:17:48.840 --> 00:17:50.140]  你試一下
[00:17:50.140 --> 00:17:53.240]  用一個這樣的角度去看
[00:17:53.240 --> 00:17:55.140]  可能你對敬拜
[00:17:55.140 --> 00:17:56.240]  對上帝
[00:17:56.240 --> 00:17:58.840]  有另一種的看法
[00:17:58.840 --> 00:18:00.940]  這首詩繼續講
[00:18:00.940 --> 00:18:01.640]  他說
[00:18:01.640 --> 00:18:05.440]  你們要為耶路撒冷求平安
[00:18:05.440 --> 00:18:09.140]  耶路撒冷願愛你的人興亡
[00:18:09.140 --> 00:18:11.940]  願你城中有平安
[00:18:11.940 --> 00:18:15.640]  願你宮內有平靜
[00:18:15.640 --> 00:18:17.540]  為我弟兄和同伴的緣故
[00:18:17.540 --> 00:18:20.240]  我要說願你平安
[00:18:20.240 --> 00:18:23.140]  為耶路撒我們上帝殿的緣故
[00:18:23.140 --> 00:18:28.140]  我要為你求福或者求好處
[00:18:28.140 --> 00:18:30.140]  這裡講到幾個字
[00:18:30.140 --> 00:18:31.440]  興亡
[00:18:31.440 --> 00:18:33.040]  平安
[00:18:33.040 --> 00:18:34.940]  平靜
[00:18:34.940 --> 00:18:36.340]  安靜
[00:18:36.340 --> 00:18:37.140]  特別第一個字
[00:18:37.140 --> 00:18:39.540]  興亡是什麼意思
[00:18:39.540 --> 00:18:42.240]  興亡是不是就是多人的意思
[00:18:42.240 --> 00:18:43.940]  新日本怎麼翻譯
[00:18:43.940 --> 00:18:46.040]  亨通
[00:18:46.040 --> 00:18:48.540]  什麼意思
[00:18:48.540 --> 00:18:50.440]  這個字其實講到
