
[00:00:00.000 --> 00:00:04.000]  各位朋友,弟兄姊妹,早安,主佑便平安
[00:05:24.000 --> 00:05:26.000]  迫害每一個信耶穌的人
[00:05:26.000 --> 00:05:28.000]  就如今天所看到的
[00:05:28.000 --> 00:05:30.000]  第九節經文所說
[00:05:30.000 --> 00:05:34.000]  「我曾迫害過神的教會」
[00:05:34.000 --> 00:05:37.000]  但今天保羅寫這封信的時候
[00:05:37.000 --> 00:05:39.000]  他說是一個新的改變
[00:05:40.000 --> 00:05:41.000]  在第十節
[00:05:41.000 --> 00:05:43.000]  大家有沒有留意
[00:05:43.000 --> 00:05:45.000]  保羅說了多少次恩典
[00:05:45.000 --> 00:05:48.000]  第十節說
[00:05:48.000 --> 00:05:50.000]  「然而由於神的恩典
[00:05:50.000 --> 00:05:52.000]  我才成為今天的我
[00:05:52.000 --> 00:05:54.000]  並且他賜給我的恩典
[00:05:54.000 --> 00:05:56.000]  並不是圖言的
[00:05:56.000 --> 00:05:59.000]  我比眾使徒格外勞苦
[00:05:59.000 --> 00:06:01.000]  其實不是我
[00:06:01.000 --> 00:06:03.000]  而是神的恩典同在」
[00:06:03.000 --> 00:06:05.000]  有多少次
[00:06:05.000 --> 00:06:07.000]  三次恩典
[00:06:08.000 --> 00:06:10.000]  保羅強調「是神的恩典
[00:06:10.000 --> 00:06:13.000]  不是我」
[00:06:13.000 --> 00:06:15.000]  領子們
[00:06:15.000 --> 00:06:17.000]  甚麼是神的恩典
[00:06:17.000 --> 00:06:19.000]  你得罪過沒有
[00:06:19.000 --> 00:06:21.000]  原來神的恩典
[00:06:21.000 --> 00:06:23.000]  就是神願意祝福
[00:06:23.000 --> 00:06:25.000]  每一個信下去的人
[00:06:25.000 --> 00:06:27.000]  祂將你的慈愛
[00:06:27.000 --> 00:06:29.000]  帶給我們生命裡面
[00:06:29.000 --> 00:06:31.000]  讓我們認識主耶穌基督
[00:06:31.000 --> 00:06:33.000]  知道自己以往
[00:06:33.000 --> 00:06:35.000]  好像保羅一樣
[00:06:36.000 --> 00:06:38.000]  我們願意去知罪悔改
[00:06:38.000 --> 00:06:40.000]  以致我們能夠
[00:06:40.000 --> 00:06:42.000]  藉著信靠主耶穌
[00:06:42.000 --> 00:06:44.000]  可以罪得赦免
[00:06:44.000 --> 00:06:46.000]  今天保羅說
[00:06:46.000 --> 00:06:48.000]  神的恩典臨到
[00:06:48.000 --> 00:06:50.000]  讓他能夠認識主
[00:06:50.000 --> 00:06:52.000]  第二方面
[00:06:52.000 --> 00:06:54.000]  又讓他突然有另一個
[00:06:54.000 --> 00:06:56.000]  特別的身份
[00:06:56.000 --> 00:06:58.000]  竟然可以成為神的僕人
[00:06:58.000 --> 00:07:00.000]  在第九節他說
[00:07:00.000 --> 00:07:03.000]  「我原是使徒中罪兆的
[00:07:03.000 --> 00:07:05.000]  不配稱為使徒」
[00:07:06.000 --> 00:07:07.000]  說到他自己
[00:07:07.000 --> 00:07:09.000]  他會比較跟其他
[00:07:09.000 --> 00:07:12.000]  曾經跟耶穌一起生活過
[00:07:12.000 --> 00:07:14.000]  一起去傳道
[00:07:14.000 --> 00:07:16.000]  去關懷有病患的人
[00:07:16.000 --> 00:07:18.000]  去講鬼
[00:07:18.000 --> 00:07:20.000]  去教導人的時候
[00:07:20.000 --> 00:07:22.000]  一班使徒
[00:07:22.000 --> 00:07:24.000]  他說自己跟他們不同
[00:07:24.000 --> 00:07:26.000]  所以他覺得自己很微小
[00:07:26.000 --> 00:07:28.000]  他比喻自己
[00:07:28.000 --> 00:07:30.000]  好像一個未夠粥魚
[00:07:30.000 --> 00:07:32.000]  出生的嬰兒一樣
[00:07:32.000 --> 00:07:34.000]  他說第九節
[00:07:35.000 --> 00:07:37.000]  「我原是使徒中罪兆的
[00:07:37.000 --> 00:07:39.000]  不配稱為使徒」
[00:07:39.000 --> 00:07:41.000]  不過他說
[00:07:41.000 --> 00:07:43.000]  今天不同了
[00:07:43.000 --> 00:07:45.000]  我今天靠著神的恩典
[00:07:45.000 --> 00:07:48.000]  我可以得著神的愛
[00:07:48.000 --> 00:07:50.000]  我可以怎樣去見證他
[00:07:50.000 --> 00:07:52.000]  傳揚福音
[00:07:52.000 --> 00:07:54.000]  祝福人建立教會
[00:07:54.000 --> 00:07:56.000]  所以在使徒行傳
[00:07:56.000 --> 00:07:58.000]  第九章六節說
[00:07:58.000 --> 00:08:01.000]  當時蘇羅就趴在地上
[00:08:01.000 --> 00:08:03.000]  第六節說
[00:08:04.000 --> 00:08:05.000]  有人會告訴你
[00:08:05.000 --> 00:08:07.000]  所以在這裡
[00:08:07.000 --> 00:08:09.000]  保羅可以歷證
[00:08:09.000 --> 00:08:11.000]  神的恩典不是徒然的
[00:08:11.000 --> 00:08:13.000]  什麼叫不是徒然
[00:08:13.000 --> 00:08:15.000]  就是不是空洞
[00:08:15.000 --> 00:08:17.000]  沒有根據
[00:08:17.000 --> 00:08:19.000]  不是白白的
[00:08:19.000 --> 00:08:21.000]  保羅一次又一次強調
[00:08:21.000 --> 00:08:23.000]  用他的生命見證
[00:08:23.000 --> 00:08:25.000]  告訴我們神的恩典的確是有的
[00:08:25.000 --> 00:08:27.000]  以致說
[00:08:27.000 --> 00:08:29.000]  成為了今天的他
[00:08:29.000 --> 00:08:31.000]  他激勵到上帝
[00:08:31.000 --> 00:08:33.000]  對他的生命的改變
[00:08:34.000 --> 00:08:35.000]  以致經文中
[00:08:35.000 --> 00:08:37.000]  讓我們知道他以前是相信自己
[00:08:37.000 --> 00:08:39.000]  今天他怎樣
[00:08:39.000 --> 00:08:41.000]  悔改歸向神
[00:08:41.000 --> 00:08:43.000]  從前他是
[00:08:43.000 --> 00:08:45.000]  很暴躁的
[00:08:45.000 --> 00:08:47.000]  去控人的
[00:08:47.000 --> 00:08:50.000]  今天他怎樣用溫柔的說話
[00:08:50.000 --> 00:08:54.000]  用愛心去牧養神的教會
[00:08:54.000 --> 00:08:56.000]  以前他很殷勤
[00:08:56.000 --> 00:08:58.000]  去做他自己認為對的事
[00:08:58.000 --> 00:09:00.000]  今天他殷勤去事主
[00:09:00.000 --> 00:09:03.000]  見證復活的道
[00:09:04.000 --> 00:09:05.000]  以前他憑著自己的知識
[00:09:05.000 --> 00:09:07.000]  智慧經驗與能力
[00:09:07.000 --> 00:09:11.000]  他怎樣熱心去逼迫教會
[00:09:11.000 --> 00:09:13.000]  今天他說
[00:09:13.000 --> 00:09:15.000]  有神的恩典和我同在
[00:09:15.000 --> 00:09:18.000]  以致不是靠著自己的熱忱
[00:09:18.000 --> 00:09:20.000]  自己的能力
[00:09:20.000 --> 00:09:23.000]  怎樣去做好他自己認為對的事
[00:09:23.000 --> 00:09:25.000]  要耶穌藉著保羅
[00:09:25.000 --> 00:09:27.000]  怎樣親身去見證
[00:09:27.000 --> 00:09:29.000]  神的恩典
[00:09:29.000 --> 00:09:31.000]  是確實有的
[00:09:31.000 --> 00:09:33.000]  不是徒然
[00:09:34.000 --> 00:09:36.000]  有神的恩典和他同在
[00:09:36.000 --> 00:09:39.000]  請問弟兄姊妹
[00:09:39.000 --> 00:09:41.000]  如果你想一想
[00:09:41.000 --> 00:09:43.000]  神的恩典
[00:09:43.000 --> 00:09:45.000]  怎樣淋在你的生命當中
[00:09:45.000 --> 00:09:48.000]  給你有什麼最大最大的改變
[00:09:48.000 --> 00:09:51.000]  我們每逢星期三
[00:09:51.000 --> 00:09:54.000]  我們眾同工都會一起去查聖經
[00:09:54.000 --> 00:09:57.000]  近日有同工問我們
[00:09:57.000 --> 00:10:00.000]  要我們回答他們
[00:10:00.000 --> 00:10:02.000]  你相信耶穌那麼久
[00:10:03.000 --> 00:10:04.000]  而最深刻最深刻
[00:10:04.000 --> 00:10:07.000]  給你有什麼最大最大的改變
[00:10:07.000 --> 00:10:11.000]  當中有不同的目者去分享
[00:10:11.000 --> 00:10:13.000]  我自己就說
[00:10:13.000 --> 00:10:15.000]  從前我比較顧自己
[00:10:15.000 --> 00:10:17.000]  看自己
[00:10:17.000 --> 00:10:19.000]  自從相信耶穌之後
[00:10:19.000 --> 00:10:21.000]  學習了
[00:10:21.000 --> 00:10:23.000]  原來不是單顧自己的事
[00:10:23.000 --> 00:10:26.000]  也要顧別人的事
[00:10:26.000 --> 00:10:28.000]  是我以前沒有學過的事
[00:10:32.000 --> 00:10:34.000]  所以當我們遇上基督的時候
[00:10:34.000 --> 00:10:37.000]  我們知道原來神可以透過他的說話
[00:10:37.000 --> 00:10:39.000]  去改變我們的生命
[00:10:39.000 --> 00:10:41.000]  基督耶穌已經復活了
[00:10:41.000 --> 00:10:44.000]  祂能夠藉著神的恩典
[00:10:44.000 --> 00:10:47.000]  幫助我們如何去認識祂
[00:10:47.000 --> 00:10:49.000]  信靠祂
[00:10:49.000 --> 00:10:51.000]  祂能夠改變我們的生命
[00:10:51.000 --> 00:10:53.000]  可能從前我打算靠自己
[00:10:53.000 --> 00:10:55.000]  今天不是
[00:10:55.000 --> 00:10:57.000]  我學習謙卑去信靠主
[00:10:57.000 --> 00:10:59.000]  所以
[00:10:59.000 --> 00:11:01.000]  如果耶穌沒有復活
[00:11:02.000 --> 00:11:03.000]  相對來
[00:11:03.000 --> 00:11:05.000]  對我們每一個基督徒來說
[00:11:05.000 --> 00:11:07.000]  第二個最大的衝擊就是
[00:11:07.000 --> 00:11:09.000]  我們今天說要去傳福音
[00:11:09.000 --> 00:11:11.000]  我剛才在祈禱裡也說
[00:11:11.000 --> 00:11:13.000]  我們要去傳福音
[00:11:13.000 --> 00:11:15.000]  如果基督沒有復活的話
[00:11:15.000 --> 00:11:17.000]  那就糟糕了
[00:11:17.000 --> 00:11:19.000]  我們所傳所做的都是謊言
[00:11:19.000 --> 00:11:21.000]  都是白費
[00:11:21.000 --> 00:11:24.000]  現在是2024年
[00:11:24.000 --> 00:11:26.000]  大概在主考51年的時候
[00:11:26.000 --> 00:11:28.000]  保羅恩爵去遇見主
[00:11:29.000 --> 00:11:32.000]  他將他生命的這麼大的經歷
[00:11:32.000 --> 00:11:34.000]  這個福音的盼望
[00:11:34.000 --> 00:11:36.000]  去到不同的地方
[00:11:36.000 --> 00:11:39.000]  讓人能夠認識福音
[00:11:39.000 --> 00:11:43.000]  所以他走到希臘的南部
[00:11:43.000 --> 00:11:45.000]  一個商業的城市
[00:11:45.000 --> 00:11:47.000]  就是今天這本書的名字
[00:11:47.000 --> 00:11:49.000]  哥倫多城這個地方
[00:11:49.000 --> 00:11:52.000]  這個地方是一個很重要的交通樞紐
[00:11:52.000 --> 00:11:54.000]  所以商業很繁華
[00:11:54.000 --> 00:11:58.000]  保羅可以說是教會的開國功臣
[00:11:59.000 --> 00:12:00.000]  建立教會
[00:12:00.000 --> 00:12:02.000]  如果大家認識保羅都知道
[00:12:02.000 --> 00:12:04.000]  他不會停在一個教會
[00:12:04.000 --> 00:12:06.000]  他要去宣教
[00:12:06.000 --> 00:12:08.000]  去不同的地方
[00:12:08.000 --> 00:12:10.000]  將神的愛帶給其他人
[00:12:10.000 --> 00:12:13.000]  當保羅離開了哥倫多教會
[00:12:13.000 --> 00:12:15.000]  不久之後
[00:12:15.000 --> 00:12:17.000]  他收到消息
[00:12:17.000 --> 00:12:19.000]  教會有很多很多的問題
[00:12:19.000 --> 00:12:21.000]  很多很多的需要
[00:12:21.000 --> 00:12:23.000]  於是保羅寫了這封信
[00:12:23.000 --> 00:12:25.000]  哥倫多前書後書
[00:12:25.000 --> 00:12:27.000]  其實在前書之前
[00:12:28.000 --> 00:12:29.000]  大家沒有想過
[00:12:29.000 --> 00:12:31.000]  他是開國功臣
[00:12:31.000 --> 00:12:33.000]  他寫這封信
[00:12:33.000 --> 00:12:36.000]  大家一定會聽
[00:12:36.000 --> 00:12:38.000]  相信他說的話
[00:12:38.000 --> 00:12:39.000]  其實不是
[00:12:39.000 --> 00:12:41.000]  在第九章裏面
[00:12:41.000 --> 00:12:43.000]  保羅都跟他們說
[00:12:43.000 --> 00:12:45.000]  我真的是仕途的身份
[00:12:45.000 --> 00:12:47.000]  我有神給我權柄
[00:12:47.000 --> 00:12:49.000]  怎樣去建立教會
[00:12:49.000 --> 00:12:51.000]  去宣講神的話語
[00:12:51.000 --> 00:12:53.000]  所以我們可以想像得到
[00:12:53.000 --> 00:12:55.000]  當時教會會很混亂
[00:12:56.000 --> 00:12:58.000]  因為大家喜歡說什麼就說什麼
[00:12:58.000 --> 00:13:00.000]  有很多不同的言論出來
[00:13:00.000 --> 00:13:02.000]  我喜歡做什麼就做什麼
[00:13:02.000 --> 00:13:04.000]  以致我喜歡做那樣東西
[00:13:04.000 --> 00:13:06.000]  我就沒有想到其他人
[00:13:06.000 --> 00:13:08.000]  會影響到其他人
[00:13:08.000 --> 00:13:10.000]  不單止這樣
[00:13:10.000 --> 00:13:12.000]  因為你這樣做我這樣做
[00:13:12.000 --> 00:13:14.000]  大家可以想像一下
[00:13:14.000 --> 00:13:16.000]  教會會變成怎樣
[00:13:16.000 --> 00:13:18.000]  就很混亂
[00:13:18.000 --> 00:13:20.000]  產生了很多問題
[00:13:20.000 --> 00:13:22.000]  所以保羅寫了這封信
[00:13:22.000 --> 00:13:24.000]  去苦口婆心去勸導他們
[00:13:25.000 --> 00:13:28.000]  我們一起來看第一至第三節
[00:13:28.000 --> 00:13:30.000]  聖經裏面這樣說
[00:13:30.000 --> 00:13:33.000]  弟兄們 我要你們認清
[00:13:33.000 --> 00:13:36.000]  我先前傳給你們的福音
[00:13:36.000 --> 00:13:39.000]  這福音你們領受了
[00:13:39.000 --> 00:13:42.000]  又靠著它站立得住
[00:13:42.000 --> 00:13:44.000]  第二節
[00:13:44.000 --> 00:13:46.000]  你們若能夠持守
[00:13:46.000 --> 00:13:48.000]  我傳給你們的信息
[00:13:48.000 --> 00:13:51.000]  就必因這福音得救
[00:13:51.000 --> 00:13:53.000]  否則你們徒然相信
[00:13:54.000 --> 00:13:55.000]  第三節上報
[00:13:55.000 --> 00:13:57.000]  我當日所領受
[00:13:57.000 --> 00:13:59.000]  又傳給你們的
[00:13:59.000 --> 00:14:01.000]  這個保羅又三次提到
[00:14:01.000 --> 00:14:03.000]  傳給 傳給 傳給
[00:14:03.000 --> 00:14:05.000]  就是要他們去想一想
[00:14:05.000 --> 00:14:07.000]  你們記不記得
[00:14:07.000 --> 00:14:09.000]  當日我怎樣向你們
[00:14:09.000 --> 00:14:11.000]  傳講這個福音之道
[00:14:11.000 --> 00:14:13.000]  你們記不記得
[00:14:13.000 --> 00:14:15.000]  你們領受了
[00:14:15.000 --> 00:14:17.000]  你們也靠著這個福音
[00:14:17.000 --> 00:14:19.000]  建立你們信仰的基礎
[00:14:19.000 --> 00:14:21.000]  所以這個保羅提醒他們
[00:14:22.000 --> 00:14:24.000]  要記得持守
[00:14:24.000 --> 00:14:26.000]  所傳給他們的信息
[00:14:26.000 --> 00:14:28.000]  要自己搞清楚
[00:14:28.000 --> 00:14:30.000]  究竟你們在信什麼
[00:14:30.000 --> 00:14:32.000]  否則
[00:14:32.000 --> 00:14:35.000]  你們所信所傳就逃現了
[00:14:35.000 --> 00:14:37.000]  在第一節裏
[00:14:37.000 --> 00:14:39.000]  保羅說
[00:14:39.000 --> 00:14:41.000]  你們要認清福音的內容
[00:14:41.000 --> 00:14:43.000]  所以在第三第四節
[00:14:43.000 --> 00:14:45.000]  他繼續這樣說
[00:14:45.000 --> 00:14:47.000]  最重要的是照聖經所說
[00:14:47.000 --> 00:14:49.000]  所預言的
[00:14:50.000 --> 00:14:52.000]  死了 埋葬了
[00:14:52.000 --> 00:14:54.000]  也復活了
[00:14:54.000 --> 00:14:57.000]  這個福音就是說
[00:14:57.000 --> 00:14:59.000]  三部曲
[00:14:59.000 --> 00:15:02.000]  耶穌說死了 埋葬
[00:15:02.000 --> 00:15:04.000]  這個埋葬很重要
[00:15:04.000 --> 00:15:06.000]  因為證明耶穌真的死了
[00:15:06.000 --> 00:15:08.000]  第三天復活了
[00:15:08.000 --> 00:15:10.000]  也是證明
[00:15:10.000 --> 00:15:12.000]  神藉著耶穌基督
[00:15:12.000 --> 00:15:14.000]  使用祂的生命
[00:15:14.000 --> 00:15:16.000]  從死裏復活
[00:15:16.000 --> 00:15:19.000]  為什麼保羅叫他們認清
[00:15:20.000 --> 00:15:21.000]  這個內容
[00:15:21.000 --> 00:15:23.000]  其中今天所帶出的是
[00:15:23.000 --> 00:15:25.000]  保羅要處理一個問題
[00:15:25.000 --> 00:15:27.000]  就是在十二節
[00:15:27.000 --> 00:15:29.000]  有人說
[00:15:29.000 --> 00:15:31.000]  保羅問
[00:15:31.000 --> 00:15:33.000]  為什麼你們當中
[00:15:33.000 --> 00:15:35.000]  明明都信得很好
[00:15:35.000 --> 00:15:37.000]  為什麼有人會有理論說
[00:15:37.000 --> 00:15:41.000]  我們教會不信有死人復活的事
[00:15:41.000 --> 00:15:43.000]  所以保羅
[00:15:43.000 --> 00:15:45.000]  在第五到第八節
[00:15:45.000 --> 00:15:48.000]  要力證他們說的話
[00:15:49.000 --> 00:15:50.000]  是錯的
[00:15:50.000 --> 00:15:52.000]  要反駁他們的言論
[00:15:52.000 --> 00:15:55.000]  要證明真的有死人復活的事
[00:15:55.000 --> 00:15:57.000]  所以第三第四節你會留意到
[00:15:57.000 --> 00:15:59.000]  保羅好像很沉氣
[00:15:59.000 --> 00:16:02.000]  兩次說到照聖經所說
[00:16:02.000 --> 00:16:04.000]  意思就是照聖經所預言
[00:16:04.000 --> 00:16:06.000]  大家設想一下
[00:16:06.000 --> 00:16:08.000]  當時的弟兄姊妹
[00:16:08.000 --> 00:16:10.000]  他們有沒有新約聖經
[00:16:10.000 --> 00:16:12.000]  沒有 只有舊約聖經
[00:16:12.000 --> 00:16:14.000]  所以保羅說
[00:16:14.000 --> 00:16:16.000]  看回舊約聖經裏面
[00:16:16.000 --> 00:16:18.000]  曾經說過 預言過
[00:16:19.000 --> 00:16:20.000]  有死人復活的事
[00:16:20.000 --> 00:16:22.000]  有文本
[00:16:22.000 --> 00:16:24.000]  要力證
[00:16:24.000 --> 00:16:26.000]  有死人復活的事
[00:16:26.000 --> 00:16:28.000]  第二 在第五到第八節
[00:16:28.000 --> 00:16:30.000]  有人證
[00:16:30.000 --> 00:16:32.000]  第五到第八節
[00:16:32.000 --> 00:16:34.000]  我們一起看
[00:16:34.000 --> 00:16:36.000]  還獻給
[00:16:36.000 --> 00:16:38.000]  基法 即給得看
[00:16:38.000 --> 00:16:41.000]  又獻給十二使徒看
[00:16:41.000 --> 00:16:43.000]  第六節
[00:16:43.000 --> 00:16:45.000]  後來又一次獻給
[00:16:45.000 --> 00:16:47.000]  五百多個弟兄姊妹看
[00:16:48.000 --> 00:16:51.000]  他們當時還活著
[00:16:51.000 --> 00:16:53.000]  但有部份已經碎了
[00:16:53.000 --> 00:16:55.000]  意思是已經死了
[00:16:55.000 --> 00:16:57.000]  不過這個暗示將來會醒來
[00:16:57.000 --> 00:16:59.000]  第七節
[00:16:59.000 --> 00:17:01.000]  以後也獻給雅各看
[00:17:01.000 --> 00:17:05.000]  又再獻給眾使徒看
[00:17:05.000 --> 00:17:07.000]  最後第八節
[00:17:07.000 --> 00:17:09.000]  剛才讀過
[00:17:09.000 --> 00:17:11.000]  最後也獻給我保羅看
[00:17:11.000 --> 00:17:14.000]  原文的看有四次出現
[00:17:14.000 --> 00:17:16.000]  在和修本
[00:17:17.000 --> 00:17:18.000]  第八節就用了六次去看
[00:17:18.000 --> 00:17:20.000]  這次就是強調
[00:17:20.000 --> 00:17:22.000]  真是耶穌基督
[00:17:22.000 --> 00:17:24.000]  活現在人的面前
[00:17:24.000 --> 00:17:26.000]  讓人看到祂死人復活的身體
[00:17:26.000 --> 00:17:28.000]  證明有死人復活
[00:17:28.000 --> 00:17:31.000]  由於這些證明之外
[00:17:31.000 --> 00:17:33.000]  再加上剛才所說
[00:17:33.000 --> 00:17:35.000]  保羅的生命見證
[00:17:35.000 --> 00:17:37.000]  所以到第十一節有一個結論
[00:17:37.000 --> 00:17:39.000]  原本聖經開頭有一個
[00:17:39.000 --> 00:17:41.000]  所以的連接詞
[00:17:41.000 --> 00:17:43.000]  所以無論是我
[00:17:43.000 --> 00:17:45.000]  或者其他使徒
[00:17:46.000 --> 00:17:47.000]  都可以從我身邊去傳
[00:17:47.000 --> 00:17:49.000]  這樣去相信
[00:17:49.000 --> 00:17:51.000]  這個傳的意思
[00:17:51.000 --> 00:17:54.000]  不只是停留在過去的時態
[00:17:54.000 --> 00:17:56.000]  而是有一個持續性
