
[00:00:00.000 --> 00:00:02.560]  我們來到舊約網上的第十五講
[00:02:02.460 --> 00:02:05.460]  兩角扣在稠密的小樹叢中
[00:02:05.460 --> 00:02:08.460]  阿布拉罕就去取了那隻公綿羊
[00:02:08.460 --> 00:02:09.960]  把它獻為凡濟
[00:02:09.960 --> 00:02:12.460]  代替自己的兒子
[00:02:12.460 --> 00:02:15.960]  阿布拉罕就給那地方起名叫耶和華爾納
[00:02:15.960 --> 00:02:19.960]  直到今天人還說在耶和華的山上必有預備
[00:02:19.960 --> 00:02:23.960]  耶和華的使者第二次從天上呼叫阿布拉罕說
[00:02:23.960 --> 00:02:24.960]  耶和華說
[00:02:24.960 --> 00:02:26.460]  我只著自己起誓
[00:02:26.460 --> 00:02:27.960]  你既然作了這事
[00:02:27.960 --> 00:02:30.460]  沒有留下你的兒子你的獨生子
[00:02:30.460 --> 00:02:32.460]  我必定賜福給你
[00:02:32.460 --> 00:02:34.460]  必使你的後裔繁多
[00:02:34.460 --> 00:02:36.460]  將天上的星海邊的散
[00:02:36.460 --> 00:02:38.460]  你的後裔必佔領受敵的城門
[00:02:38.460 --> 00:02:41.460]  地上萬國都要因你的後裔得福
[00:02:41.460 --> 00:02:43.460]  因為你聽從了我的話
[00:02:43.460 --> 00:02:45.960]  阿布拉罕回到他的同步那裡
[00:02:45.960 --> 00:02:47.460]  他們就起程
[00:02:47.460 --> 00:02:49.960]  一到別士巴去了
[00:02:49.960 --> 00:02:52.460]  阿布拉罕就住在別士巴
[00:02:52.460 --> 00:02:54.460]  這段聖經創世紀二十二章
[00:02:54.460 --> 00:02:55.960]  獻以殺的故事
[00:02:55.960 --> 00:02:58.460]  相信是聖經裡面其中最棘手
[00:02:58.460 --> 00:03:00.960]  最難解的一段經文
[00:03:00.960 --> 00:03:02.460]  他在讀大學的時候
[00:03:02.460 --> 00:03:03.960]  曾經讀過一科哲學
[00:03:03.960 --> 00:03:06.960]  老師對基督教印象十分差
[00:03:06.960 --> 00:03:08.460]  是非常反教的
[00:03:08.460 --> 00:03:10.960]  有一次他用創世紀二十二章
[00:03:10.960 --> 00:03:14.960]  來駁斥聖經駁斥整個基督教信仰
[00:03:14.960 --> 00:03:16.460]  他說上帝怎麼會
[00:03:16.460 --> 00:03:18.960]  命令阿布拉罕來獻以殺
[00:03:18.960 --> 00:03:20.960]  又殘酷又荒謬
[00:03:20.960 --> 00:03:22.460]  萬不講理
[00:03:22.460 --> 00:03:27.460]  即是神明明將以殺賜給阿布拉罕
[00:03:27.460 --> 00:03:29.460]  之後又說要收回
[00:03:29.460 --> 00:03:32.460]  好像在玩弄他一樣
[00:03:32.460 --> 00:03:32.960]  說真的
[00:03:32.960 --> 00:03:34.960]  聖經裡面有不少內容
[00:03:34.960 --> 00:03:36.960]  確實對我們現代人來說
[00:03:36.960 --> 00:03:37.960]  是有點無稽
[00:03:37.960 --> 00:03:39.960]  或者一聽到的時候
[00:03:39.960 --> 00:03:42.460]  我們覺得非常難解
[00:03:42.460 --> 00:03:44.960]  原因其實其中一個
[00:03:44.960 --> 00:03:47.460]  是我們用現代人的角度
[00:03:47.460 --> 00:03:49.460]  來看經文
[00:03:49.460 --> 00:03:50.960]  聖經裡面的一些內容
[00:03:50.960 --> 00:03:52.960]  我們認為是無稽
[00:03:52.960 --> 00:03:54.460]  或者我們認為
[00:03:54.460 --> 00:03:55.960]  為什麼會做一些這樣的事
[00:03:55.960 --> 00:03:57.960]  寫一些這樣的東西
[00:03:57.960 --> 00:04:00.960]  我們會覺得很困惑
[00:04:00.960 --> 00:04:02.960]  除非我們嘗試
[00:04:02.960 --> 00:04:04.460]  試一試退一步
[00:04:04.460 --> 00:04:07.960]  來放下我們自己現代人的眼光
[00:04:07.960 --> 00:04:09.960]  試試用古代聖經世界的人
[00:04:09.960 --> 00:04:12.460]  為什麼會寫一些這樣的故事
[00:04:12.460 --> 00:04:13.960]  而他們聽這些故事的時候
[00:04:13.960 --> 00:04:17.960]  未必有我們現代人那種反感
[00:04:17.960 --> 00:04:20.460]  相反可能他們一聽這個故事
[00:04:20.460 --> 00:04:22.960]  一明白裡面所做的事情
[00:04:22.960 --> 00:04:26.960]  他們就會馬上導出
[00:04:26.960 --> 00:04:28.960]  這個聖經的章節
[00:04:28.960 --> 00:04:30.460]  這個故事
[00:04:30.460 --> 00:04:31.960]  到底跟我們的信仰
[00:04:31.960 --> 00:04:33.960]  跟神的關係
[00:04:33.960 --> 00:04:37.960]  有什麼道理在裡面
[00:04:37.960 --> 00:04:41.460]  故事這裡有些奇怪的地方
[00:04:41.460 --> 00:04:43.960]  第一 因為故事
[00:04:43.960 --> 00:04:46.460]  我們讀者最想知道的東西
[00:04:46.460 --> 00:04:48.460]  都是全無交代的
[00:04:48.460 --> 00:04:49.960]  譬如薩拉
[00:04:49.960 --> 00:04:50.960]  薩拉的母親
[00:04:50.960 --> 00:04:52.460]  到底在哪裡呢?
[00:04:52.460 --> 00:04:54.460]  阿巴拉罕做父親
[00:04:54.460 --> 00:04:56.960]  她居然可以帶著兒子
[00:04:56.960 --> 00:04:58.960]  離開幾天
[00:04:58.960 --> 00:05:00.960]  然後做一些這樣的事情
[00:05:00.960 --> 00:05:03.460]  然後薩拉的母親
[00:05:03.460 --> 00:05:05.460]  一句話都沒有說過
[00:05:05.460 --> 00:05:07.960]  其實你看看那個描述
[00:05:07.960 --> 00:05:08.960]  其實是很surreal的
[00:05:08.960 --> 00:05:12.460]  是一種超現實的描述
[00:05:12.460 --> 00:05:14.460]  怎麼會在現實生活裡面
[00:05:14.460 --> 00:05:16.460]  是這樣發生的呢?
[00:05:16.460 --> 00:05:18.460]  其實古代的猶太拉比
[00:05:18.460 --> 00:05:20.460]  去解釋這段經文的時候
[00:05:20.460 --> 00:05:21.960]  他們都有這樣的看法
[00:05:21.960 --> 00:05:23.460]  有一個拉比這樣說
[00:05:23.460 --> 00:05:25.460]  原來阿巴拉罕是偷偷地
[00:05:25.460 --> 00:05:28.960]  帶著她的獨生子離開的
[00:05:28.960 --> 00:05:29.960]  結果幾天之後
[00:05:29.960 --> 00:05:30.960]  她回來了
[00:05:30.960 --> 00:05:32.460]  大家安全了
[00:05:32.460 --> 00:05:35.460]  阿巴拉罕才向薩拉交代清楚
[00:05:35.460 --> 00:05:36.960]  到底發生了什麼事
[00:05:36.960 --> 00:05:39.460]  薩拉一聽之後她心血少
[00:05:39.460 --> 00:05:41.460]  可能嚇得她昏迷
[00:05:41.460 --> 00:05:43.460]  然後她就一直生病
[00:05:43.460 --> 00:05:44.460]  然後就死了
[00:05:44.460 --> 00:05:46.460]  所以這些拉比就說
[00:05:46.460 --> 00:05:48.960]  為什麼二十二章之後
[00:05:48.960 --> 00:05:50.460]  所交代的情節
[00:05:50.460 --> 00:05:52.460]  就是薩拉被埋葬
[00:05:52.460 --> 00:05:55.460]  因為她說那個刺激太大了
[00:05:55.460 --> 00:05:57.460]  對於母親來說嚇死了她
[00:05:57.460 --> 00:05:59.460]  第二方面我們覺得奇怪
[00:05:59.460 --> 00:06:00.960]  就是以撒了
[00:06:00.960 --> 00:06:02.460]  以撒在整個故事裡面
[00:06:02.460 --> 00:06:03.960]  她說的事情做的事情
[00:06:03.960 --> 00:06:05.960]  好像都是很超現實的
[00:06:05.960 --> 00:06:06.960]  當時來說
[00:06:06.960 --> 00:06:08.960]  這個故事的刻劃裡面
[00:06:08.960 --> 00:06:12.960]  以撒應該是一個年輕人
[00:06:12.960 --> 00:06:14.960]  已經可以走三天路
[00:06:14.960 --> 00:06:16.960]  以及擔柴上山
[00:06:16.960 --> 00:06:18.960]  但是對一個年輕人來說
[00:06:18.960 --> 00:06:19.960]  可不可以說
[00:06:19.960 --> 00:06:20.960]  一聲不響
[00:06:20.960 --> 00:06:23.960]  會自甘願意地
[00:06:23.960 --> 00:06:26.960]  躺在柴柴上
[00:06:26.960 --> 00:06:28.960]  然後任由宰割呢?
[00:06:28.960 --> 00:06:32.960]  之後當然也有人不同的猜測
[00:06:32.960 --> 00:06:36.960]  在兩約之間一些猶太人的傳統裡面
[00:06:36.960 --> 00:06:37.960]  他們會說
[00:06:37.960 --> 00:06:40.960]  以撒其實是甘願犧牲自己的
[00:06:40.960 --> 00:06:42.960]  第三方面
[00:06:42.960 --> 00:06:44.960]  我們覺得這個故事奇怪的地方就是
[00:06:44.960 --> 00:06:46.960]  到最後故事的結束
[00:06:46.960 --> 00:06:48.960]  當然我們作為讀者
[00:06:48.960 --> 00:06:51.960]  知道整個故事的來龍去脈
[00:06:51.960 --> 00:06:53.960]  最後的結果的時候
[00:06:53.960 --> 00:06:54.960]  我們知道
[00:06:54.960 --> 00:06:57.960]  上帝根本是對獻以撒
[00:06:57.960 --> 00:07:00.960]  以撒要獻為梵祭這回事
[00:07:00.960 --> 00:07:02.960]  是完全不感興趣的
[00:07:02.960 --> 00:07:06.960]  其實早就已經預備了代替的羔羊
[00:07:06.960 --> 00:07:09.960]  至少在這個故事裡面
[00:07:09.960 --> 00:07:11.960]  不是明事的話
[00:07:11.960 --> 00:07:13.960]  肯定是暗事
[00:07:13.960 --> 00:07:16.960]  暗事就是耶和華根本不批准
[00:07:16.960 --> 00:07:18.960]  以色列的宗教裡面
[00:07:18.960 --> 00:07:20.960]  有獻人祭這回事
[00:07:20.960 --> 00:07:22.960]  因為這個故事本身的結束
[00:07:22.960 --> 00:07:25.960]  就是說有代替的機制
[00:07:25.960 --> 00:07:27.960]  上帝去預備羔羊
[00:07:27.960 --> 00:07:28.960]  人敬拜神的時候
[00:07:28.960 --> 00:07:35.960]  是不需要去跟隨當時嘉南人宗教的一些風俗
[00:07:35.960 --> 00:07:38.960]  所以不單止這個故事是暗事
[00:07:38.960 --> 00:07:42.960]  舊約的聖經是不容許
[00:07:42.960 --> 00:07:47.960]  這些所謂獻人祭這麼邪惡的事情發生
[00:07:47.960 --> 00:07:49.960]  在舊約的其他律法
[00:07:49.960 --> 00:07:50.960]  不同的經文
[00:07:50.960 --> 00:07:52.960]  包括先知書
[00:07:52.960 --> 00:07:57.960]  都是有一律去譴責這些獻人祭的事情
[00:07:57.960 --> 00:07:59.960]  譬如《生命記》第十八章
[00:07:59.960 --> 00:08:02.960]  那裡說你們以色列人
[00:08:02.960 --> 00:08:04.960]  在你們中間不可以
[00:08:04.960 --> 00:08:09.960]  有人把自己的兒女獻作火祭
[00:08:09.960 --> 00:08:11.960]  也不可以有占卜算命
[00:08:11.960 --> 00:08:12.960]  法術
[00:08:12.960 --> 00:08:13.960]  行邪術
[00:08:13.960 --> 00:08:14.960]  念咒
[00:08:14.960 --> 00:08:15.960]  問鬼
[00:08:15.960 --> 00:08:16.960]  過陰
[00:08:16.960 --> 00:08:17.960]  行巫術等等
[00:08:17.960 --> 00:08:19.960]  這些嘉南地宗教的風俗
[00:08:19.960 --> 00:08:21.960]  先知書後期其實也是這麼說
[00:08:21.960 --> 00:08:25.960]  但是一個故事講到獻長子
[00:08:25.960 --> 00:08:28.960]  阿巴拉罕獻耳札這個故事
[00:08:28.960 --> 00:08:30.960]  到底有什麼背景呢?
[00:08:30.960 --> 00:08:33.960]  舊約裡面有一個這樣的故事
[00:08:33.960 --> 00:08:35.960]  可能很少我們會留意
[00:08:35.960 --> 00:08:37.960]  就是《獵王記》下第三章
[00:08:37.960 --> 00:08:40.960]  這裡記載了一場戰事
[00:08:40.960 --> 00:08:41.960]  就是以色列人
[00:08:41.960 --> 00:08:45.960]  猶大人和以東人
[00:08:45.960 --> 00:08:47.960]  三個國家三王
[00:08:47.960 --> 00:08:51.960]  來夾攻攻擊摩訶人的戰事
[00:08:51.960 --> 00:08:55.960]  這些軍隊聯軍去打摩訶王的時候
[00:08:55.960 --> 00:08:59.960]  摩訶王快要被打敗的時候
[00:08:59.960 --> 00:09:02.960]  《獵王記》下第三章發生什麼事呢?
[00:09:02.960 --> 00:09:03.960]  二十六節
[00:09:03.960 --> 00:09:05.960]  摩訶王見陣勢甚大
[00:09:05.960 --> 00:09:06.960]  難以對敵
[00:09:06.960 --> 00:09:09.960]  他就率領七百個拿刀的兵
[00:09:09.960 --> 00:09:13.960]  要衝過陣去到以東王那裡
[00:09:13.960 --> 00:09:14.960]  卻是不能
[00:09:14.960 --> 00:09:18.960]  便將那應當接觸他作王的長子
[00:09:18.960 --> 00:09:21.960]  在聖上獻慰梵濟
[00:09:21.960 --> 00:09:24.960]  以色列人遭遇耶和華的大怒
[00:09:24.960 --> 00:09:27.960]  於是三個王就離開摩訶王
[00:09:27.960 --> 00:09:30.960]  各自回到自己的地方
[00:09:30.960 --> 00:09:33.960]  耶和華的大怒到底是指什麼呢?
[00:09:33.960 --> 00:09:35.960]  有不同的可能性
[00:09:35.960 --> 00:09:38.960]  第一個可能性就是摩訶的軍隊
[00:09:38.960 --> 00:09:42.960]  可能看到王將接觸他作王的長子都殺了
[00:09:42.960 --> 00:09:44.960]  都去到獻慰梵濟
[00:09:44.960 --> 00:09:47.960]  就是說他們真的緊急到死到臨頭的時候
[00:09:47.960 --> 00:09:51.960]  摩訶的軍隊就不願被打敗
[00:09:51.960 --> 00:09:52.960]  就不顧一切
[00:09:52.960 --> 00:09:54.960]  然後奮戰地反擊
[00:09:54.960 --> 00:09:56.960]  然後反敗為勝
[00:09:56.960 --> 00:09:59.960]  可能耶和華的大怒就是這個意思
[00:09:59.960 --> 00:10:00.960]  對以色列人來說
[00:10:00.960 --> 00:10:04.960]  這就是耶和華對他們的審判
[00:10:04.960 --> 00:10:07.960]  第二個可能性就是以色列軍隊
[00:10:07.960 --> 00:10:10.960]  可能看到摩訶王居然做這種事
[00:10:10.960 --> 00:10:11.960]  殺死自己的長子
[00:10:11.960 --> 00:10:12.960]  獻慰梵濟
[00:10:12.960 --> 00:10:14.960]  這些是麻木不仁的事
[00:10:14.960 --> 00:10:16.960]  令人非常噁心
[00:10:16.960 --> 00:10:18.960]  軍隊看到的時候都覺得
[00:10:18.960 --> 00:10:20.960]  我們一定要退兵
[00:10:20.960 --> 00:10:23.960]  居然天下上有這麼殘忍的事
[00:10:23.960 --> 00:10:25.960]  真的會發生
[00:10:25.960 --> 00:10:26.960]  無論如何
[00:10:26.960 --> 00:10:30.960]  這件戰事就這樣完結了
[00:10:30.960 --> 00:10:33.960]  但這裡提到就是獻長子這件事
[00:10:33.960 --> 00:10:35.960]  講出這個故事的時候又沒有什麼交代
[00:10:35.960 --> 00:10:38.960]  原因就在近東的社會裡面
[00:10:38.960 --> 00:10:41.960]  確實是有一些這樣的事情
[00:10:41.960 --> 00:10:42.960]  並且古代的讀者
[00:10:42.960 --> 00:10:44.960]  古代的聽眾一聽到的時候
[00:10:44.960 --> 00:10:48.960]  就知道這是當地迦南地
[00:10:48.960 --> 00:10:51.960]  有一些這麼邪惡的宗教風俗
[00:10:51.960 --> 00:10:53.960]  所以當時的第一代讀者
[00:10:53.960 --> 00:10:55.960]  他們一看這個故事
[00:10:55.960 --> 00:10:58.960]  聽到這些情節的時候獻長子
[00:10:58.960 --> 00:11:00.960]  他們一看就明白了
[00:11:00.960 --> 00:11:04.960]  當時的習俗似乎是一些臨急
[00:11:04.960 --> 00:11:06.960]  到最後的一種戰術
[00:11:06.960 --> 00:11:08.960]  就是將自己的長子獻上
[00:11:08.960 --> 00:11:10.960]  長子代表什麼呢?
[00:11:10.960 --> 00:11:13.960]  就是代表最大的弟弟
[00:11:13.960 --> 00:11:15.960]  獻給神靈
[00:11:15.960 --> 00:11:20.960]  獻上之後迫使神靈來回應
[00:11:20.960 --> 00:11:23.960]  迫使神靈來照你的心意走
[00:11:23.960 --> 00:11:27.960]  所以長子有一個這麼大的價值
[00:11:27.960 --> 00:11:30.960]  在埃及也有一些浮雕
[00:11:30.960 --> 00:11:32.960]  在這裡我們看到
[00:11:32.960 --> 00:11:36.960]  埃及一個在Karnak的神廟
[00:11:36.960 --> 00:11:39.960]  那個紀念到法老蘭塞二世Ramesses II
[00:11:39.960 --> 00:11:42.960]  他去攻打一個迦南地的城市
[00:11:42.960 --> 00:11:44.960]  叫做阿什基倫Ashgon的時候
[00:11:44.960 --> 00:11:46.960]  戰況是非常激烈的
[00:11:46.960 --> 00:11:47.960]  你看到有城牆
[00:11:47.960 --> 00:11:51.960]  城牆以外就是埃及的很多軍兵
[00:11:51.960 --> 00:11:54.960]  這些就是埃及王戰勝之後
[00:11:54.960 --> 00:11:56.960]  然後回到埃及
[00:11:56.960 --> 00:11:57.960]  就有一些浮雕
[00:11:57.960 --> 00:12:01.960]  你可以當它是當時埃及帝國的中央電視台
[00:12:01.960 --> 00:12:04.960]  再說到埃及王是多麼的威猛
[00:12:04.960 --> 00:12:06.960]  埃及的戰是特別大的
[00:12:06.960 --> 00:12:08.960]  好像導彈一樣
[00:12:08.960 --> 00:12:10.960]  是很長很厲害的
[00:12:10.960 --> 00:12:14.960]  然後埃及王在圖上是看不到的
[00:12:14.960 --> 00:12:16.960]  因為他在右邊
[00:12:16.960 --> 00:12:18.960]  但是你看到的
[00:12:18.960 --> 00:12:22.960]  就是埃及王騎著戰馬的戰車
[00:12:22.960 --> 00:12:25.960]  馬的前腿
[00:12:25.960 --> 00:12:27.960]  你看到是很有動感的
[00:12:27.960 --> 00:12:29.960]  一隻很超大的戰馬
[00:12:29.960 --> 00:12:34.960]  去到遊亂阿什基倫的城市
[00:12:34.960 --> 00:12:36.960]  你再看看這個圖畫
[00:12:36.960 --> 00:12:39.960]  戰果仍然未揭曉
[00:12:39.960 --> 00:12:40.960]  為什麼呢?
[00:12:40.960 --> 00:12:42.960]  因為城門還未開
[00:12:42.960 --> 00:12:44.960]  你看到城牆上
[00:12:44.960 --> 00:12:47.960]  迦南人的長老
[00:12:47.960 --> 00:12:50.960]  他們就舉手向天祈禱
[00:12:50.960 --> 00:12:53.960]  他們不是向埃及王求情
[00:12:53.960 --> 00:12:55.960]  而是向天呼求他們的神明
[00:12:55.960 --> 00:12:58.960]  希望神明可以立刻介入
[00:12:58.960 --> 00:12:59.960]  拯救他們
[00:12:59.960 --> 00:13:01.960]  右上角你可以看到
[00:13:01.960 --> 00:13:04.960]  可能是城裏的王或王子
[00:13:04.960 --> 00:13:07.960]  手裏拿著香刀
[00:13:07.960 --> 00:13:09.960]  代表著他的哀求
[00:13:09.960 --> 00:13:10.960]  來祈禱
[00:13:10.960 --> 00:13:12.960]  你留意城門的左右
[00:13:12.960 --> 00:13:15.960]  你會留意到有一個小孩被吊下來
[00:13:15.960 --> 00:13:18.960]  一個在左邊一個在右邊
[00:13:18.960 --> 00:13:21.960]  你看到這個圖畫的時候
[00:13:21.960 --> 00:13:25.960]  你會發現這些小孩是沒有掙扎的
[00:13:25.960 --> 00:13:27.960]  即是說他們已經死了
[00:13:27.960 --> 00:13:29.960]  即是說這裏正在刻畫一些東西
[00:13:29.960 --> 00:13:31.960]  就是在緊急的時候
[00:13:31.960 --> 00:13:33.960]  特別是在戰爭當中
[00:13:33.960 --> 00:13:35.960]  有獻人祭這樣的事情發生
[00:13:35.960 --> 00:13:38.960]  就是迫使神明出手
[00:13:38.960 --> 00:13:40.960]  這是甚麼宗教邏輯
[00:13:40.960 --> 00:13:42.960]  甚麼是宗教邏輯
[00:13:42.960 --> 00:13:45.960]  當然是神明賜那個獎字給你
[00:13:45.960 --> 00:13:48.960]  然後他也有權要取回
[00:13:48.960 --> 00:13:50.960]  但對於人來說
[00:13:50.960 --> 00:13:56.960]  這個獎字是天下之間最高價值的祭禮
[00:13:56.960 --> 00:13:59.960]  是最高價值最寶貴的東西
[00:13:59.960 --> 00:14:04.960]  獻獎字就是迫使神明扭轉乾坤
[00:14:04.960 --> 00:14:07.960]  聽你說是一種交易
[00:14:07.960 --> 00:14:09.960]  神與人之間的一種交易
[00:14:09.960 --> 00:14:13.960]  這個當然就是迦南宗教的邏輯
[00:14:13.960 --> 00:14:17.960]  這個正正不是聖經信仰的邏輯
[00:14:17.960 --> 00:14:22.960]  所以我們了解這些獻嬰孩的風俗的時候
[00:14:22.960 --> 00:14:25.960]  或者可以幫助我們舒緩一下
[00:14:25.960 --> 00:14:27.960]  如何去看待這段經文
[00:14:27.960 --> 00:14:29.960]  現代人會感到抗拒
[00:14:29.960 --> 00:14:32.960]  但可能第一代的讀者
[00:14:32.960 --> 00:14:35.960]  聽見這些故事情節的時候
[00:14:35.960 --> 00:14:39.960]  就會想起這些背景
[00:14:39.960 --> 00:14:42.960]  阿伯拉罕獻耳札的目的
[00:14:42.960 --> 00:14:46.960]  當然我們知道最後是有代替的羔羊
[00:14:46.960 --> 00:14:50.960]  即是上帝在聖經信仰當中
[00:14:50.960 --> 00:14:52.960]  在以色列的宗教當中
[00:14:52.960 --> 00:14:55.960]  應該不會有這些事情發生
[00:14:55.960 --> 00:15:00.960]  而耶和華已經提供了一個代替的機制
[00:15:00.960 --> 00:15:04.960]  用羊羔來贖回投生的義子
[00:15:04.960 --> 00:15:14.960]  所以是用一種這樣的背景
[00:15:14.960 --> 00:15:18.960]  來寫成阿伯拉罕獻耳札這個故事
[00:15:18.960 --> 00:15:21.960]  當然應用的時候就不是給我們
[00:15:21.960 --> 00:15:24.960]  或者甚至給古代的聽眾聽
[00:15:24.960 --> 00:15:26.960]  要他們照辦處換
[00:15:26.960 --> 00:15:28.960]  因為看清楚這個故事的時候
[00:15:28.960 --> 00:15:31.960]  根本故事的目的就不在這裡
[00:15:31.960 --> 00:15:33.960]  而是用一個這樣的背景
[00:15:33.960 --> 00:15:36.960]  來導出一個信心的旅程
[00:15:36.960 --> 00:15:39.960]  究竟信心的本質是什麼
[00:15:39.960 --> 00:15:41.960]  所以我們看完這些背景的時候
[00:15:41.960 --> 00:15:44.960]  我們就回到二十二章第一節
[00:15:44.960 --> 00:15:46.960]  經文講得很清楚
[00:15:46.960 --> 00:15:48.960]  他說:這些時候
[00:15:48.960 --> 00:15:50.960]  臣要試驗阿伯拉罕
[00:15:50.960 --> 00:15:55.960]  試驗這個詞當然是講到一些礦物
[00:15:55.960 --> 00:15:58.960]  它的雜質要用火燒來除去
[00:15:58.960 --> 00:16:03.960]  以至將真正的純正的元素留下
[00:16:03.960 --> 00:16:06.960]  好像一些精金、精銀一樣
[00:16:06.960 --> 00:16:11.960]  或者今天我們會想起考試測驗
[00:16:11.960 --> 00:16:15.960]  本身的目的不是壞的
[00:16:15.960 --> 00:16:18.960]  相反的確是必須要的
[00:16:18.960 --> 00:16:20.960]  因為目的考試測驗
[00:16:20.960 --> 00:16:25.960]  就是要確認、提煉出一些最好的元素
[00:16:25.960 --> 00:16:28.960]  阿伯拉罕信心的旅程也是一樣
[00:16:28.960 --> 00:16:29.960]  由他開始的時候
[00:16:29.960 --> 00:16:32.960]  他離開吾爾、離開哈蘭
[00:16:32.960 --> 00:16:34.960]  當時是七十五歲
[00:16:34.960 --> 00:16:37.960]  到了以撒出生是一百歲
[00:16:37.960 --> 00:16:40.960]  現在來到《創世紀》第二十二章
[00:16:40.960 --> 00:16:42.960]  以撒已經長大了
[00:16:42.960 --> 00:16:44.960]  是一個年輕人
[00:16:44.960 --> 00:16:47.960]  阿伯拉罕可以算是在這個時候
[00:16:47.960 --> 00:16:52.960]  近東的社會當中有了所有最好的東西
[00:16:52.960 --> 00:16:55.960]  財物不單止有
[00:16:55.960 --> 00:16:57.960]  但是在近東的社會裡
[00:16:57.960 --> 00:17:00.960]  財物也不是最重要的
[00:17:00.960 --> 00:17:03.960]  更重要的就是兒子
[00:17:03.960 --> 00:17:05.960]  有個兒子、有個長子
[00:17:05.960 --> 00:17:07.960]  這才是最要緊的
[00:17:07.960 --> 00:17:11.960]  這有點像華人以前傳統的思想
[00:17:11.960 --> 00:17:16.960]  生一個兒子就是為了養兒防老
[00:17:16.960 --> 00:17:21.960]  所以有個兒子就像有今天一堆養老金
[00:17:21.960 --> 00:17:23.960]  是我們最寶貝的東西
[00:17:23.960 --> 00:17:26.960]  是我們最倚靠的東西
[00:17:26.960 --> 00:17:29.960]  上帝祝福阿伯拉罕
[00:17:29.960 --> 00:17:33.960]  你會否想到往往成為阿伯拉罕
[00:17:33.960 --> 00:17:38.960]  去信靠神、去跟隨神的難處
[00:17:38.960 --> 00:17:40.960]  其實想想我們自己也是一樣
