
[00:00:00.000 --> 00:00:02.000]  丁字妹主內平安
[00:04:41.000 --> 00:04:43.000]  僕人有什麼特質呢?
[00:04:43.000 --> 00:04:45.000]  僕人具備什麼條件呢?
[00:04:45.000 --> 00:04:48.000]  怎樣才合稱為這個身份呢?
[00:04:48.000 --> 00:04:50.000]  今天我就想透過
[00:04:50.000 --> 00:04:52.000]  《御塞俠書》第41章和第42章
[00:04:52.000 --> 00:04:54.000]  跟大家去思想
[00:04:54.000 --> 00:04:57.000]  僕人或是奴僕的意思
[00:04:57.000 --> 00:04:59.000]  究竟是怎樣呢?
[00:04:59.000 --> 00:05:03.000]  《御塞俠書》第42章1至第9節
[00:05:03.000 --> 00:05:05.000]  我們稱它為一個重要的系列
[00:05:05.000 --> 00:05:07.000]  這個系列是什麼呢?
[00:05:07.000 --> 00:05:09.000]  稱為僕人之歌的系列
[00:05:09.000 --> 00:05:11.000]  連續幾篇都是
[00:05:11.000 --> 00:05:13.000]  而第42章1至第9節
[00:05:13.000 --> 00:05:16.000]  是第一篇的僕人之歌
[00:05:16.000 --> 00:05:18.000]  今天我們沒有時間逐篇去講
[00:05:18.000 --> 00:05:20.000]  我們先來去看
[00:05:20.000 --> 00:05:23.000]  《御塞俠書》第42章第1節
[00:05:23.000 --> 00:05:24.000]  那裡說
[00:05:24.000 --> 00:05:26.000]  神所揀選的僕人
[00:05:26.000 --> 00:05:28.000]  經文說
[00:05:28.000 --> 00:05:30.000]  看呀!我的僕人
[00:05:30.000 --> 00:05:32.000]  我所扶持所揀選
[00:05:32.000 --> 00:05:33.000]  心裡所喜悅的
[00:05:33.000 --> 00:05:36.000]  我要將我的靈賜給他
[00:05:36.000 --> 00:05:38.000]  看呀!
[00:05:38.000 --> 00:05:40.000]  用今天的說法
[00:05:40.000 --> 00:05:42.000]  喂!快點來看呀!
[00:05:42.000 --> 00:05:46.000]  如果那些東西是不好的
[00:05:46.000 --> 00:05:48.000]  你會不會叫那些人快點來看呀?
[00:05:48.000 --> 00:05:49.000]  當然是好東西
[00:05:49.000 --> 00:05:50.000]  喂!快點來看呀!
[00:05:50.000 --> 00:05:52.000]  嘩!你看看多好呀!
[00:05:52.000 --> 00:05:55.000]  你有沒有去過旺角呀?
[00:05:55.000 --> 00:05:57.000]  那些人賣那些
[00:05:57.000 --> 00:05:59.000]  賣來看賣來揀呀
[00:05:59.000 --> 00:06:01.000]  你見他們很紅的
[00:06:01.000 --> 00:06:02.000]  賣來看賣來揀呀
[00:06:02.000 --> 00:06:04.000]  其實他們在做生意
[00:06:04.000 --> 00:06:05.000]  不是呀!這段經文
[00:06:05.000 --> 00:06:07.000]  看呀!快點來看呀!
[00:06:07.000 --> 00:06:08.000]  來看什麼呀?
[00:06:08.000 --> 00:06:10.000]  神親自去介紹
[00:06:10.000 --> 00:06:11.000]  他揀選的僕人
[00:06:11.000 --> 00:06:13.000]  是希望你去看清楚
[00:06:13.000 --> 00:06:14.000]  去強調
[00:06:14.000 --> 00:06:16.000]  這個是誰呢?
[00:06:16.000 --> 00:06:19.000]  這裡所說的僕人是誰呢?
[00:06:19.000 --> 00:06:22.000]  聖經學者都有不同的說法
[00:06:22.000 --> 00:06:25.000]  有些說這個是指耶穌基督
[00:06:25.000 --> 00:06:28.000]  但也有些指是以色列民族
[00:06:28.000 --> 00:06:29.000]  不過基本上
[00:06:29.000 --> 00:06:30.000]  我想大家都會同意
[00:06:30.000 --> 00:06:32.000]  就是無論是指誰
[00:06:32.000 --> 00:06:33.000]  都是在說
[00:06:33.000 --> 00:06:35.000]  聖經是在描述一個
[00:06:35.000 --> 00:06:39.000]  上帝眼中一個完美僕人的描述
[00:06:39.000 --> 00:06:40.000]  所以為什麼
[00:06:40.000 --> 00:06:42.000]  你會明白我用這段經文
[00:06:42.000 --> 00:06:43.000]  就是希望透過
[00:06:43.000 --> 00:06:46.000]  上帝眼中一個完美僕人的描述
[00:06:46.000 --> 00:06:47.000]  看一看
[00:06:47.000 --> 00:06:49.000]  如果我們今天作為上帝的僕人
[00:06:49.000 --> 00:06:51.000]  就好像新約裡面描述
[00:06:51.000 --> 00:06:53.000]  我們每一個都是僕人的時候
[00:06:53.000 --> 00:06:56.000]  我們應該具備一些什麼特質
[00:06:56.000 --> 00:06:58.000]  我們應該怎樣去做呢?
[00:06:58.000 --> 00:07:02.000]  上帝對於一個僕人極其的寶貴
[00:07:02.000 --> 00:07:05.000]  他用四句話去形容
[00:07:05.000 --> 00:07:06.000]  是在說
[00:07:06.000 --> 00:07:08.000]  是我的僕人
[00:07:08.000 --> 00:07:09.000]  是在說
[00:07:09.000 --> 00:07:10.000]  我所扶持的
[00:07:10.000 --> 00:07:11.000]  是在說
[00:07:11.000 --> 00:07:13.000]  我所揀選的
[00:07:13.000 --> 00:07:14.000]  也在說
[00:07:14.000 --> 00:07:17.000]  心裡面所喜悅的
[00:07:17.000 --> 00:07:20.000]  這個是不是很像一個
[00:07:20.000 --> 00:07:22.000]  一個人
[00:07:22.000 --> 00:07:26.000]  一個男人對著一個女人說
[00:07:26.000 --> 00:07:28.000]  你是我所愛的
[00:07:28.000 --> 00:07:29.000]  你是我揀的
[00:07:29.000 --> 00:07:31.000]  你是我心愛的
[00:07:31.000 --> 00:07:32.000]  是不是?
[00:07:32.000 --> 00:07:35.000]  好像一個愛人的表達
[00:07:35.000 --> 00:07:39.000]  這段經文很透徹地去說
[00:07:39.000 --> 00:07:42.000]  原來上帝揀選他的僕人
[00:07:42.000 --> 00:07:44.000]  不單只是僕人
[00:07:44.000 --> 00:07:45.000]  你要做事
[00:07:45.000 --> 00:07:47.000]  而是一個關係
[00:07:47.000 --> 00:07:48.000]  是一個愛的
[00:07:48.000 --> 00:07:52.000]  是一個跟神有親密關係的一個表達
[00:07:52.000 --> 00:07:54.000]  至於僕人的能力
[00:07:54.000 --> 00:07:55.000]  經文告訴我們
[00:07:55.000 --> 00:07:57.000]  僕人的能力是來自上帝的
[00:07:57.000 --> 00:07:59.000]  因為上帝的靈已經賜給了他
[00:07:59.000 --> 00:08:01.000]  使他得力
[00:08:01.000 --> 00:08:04.000]  讓他能夠按照上帝的吩咐
[00:08:04.000 --> 00:08:05.000]  去服事
[00:08:05.000 --> 00:08:07.000]  去做他應該做的事
[00:08:07.000 --> 00:08:11.000]  以賽亞書第十一章這樣去形容
[00:08:11.000 --> 00:08:12.000]  我們一起讀
[00:08:12.000 --> 00:08:15.000]  耶和華的靈必住在他身上
[00:08:15.000 --> 00:08:18.000]  就是使他有智慧和聰明的靈
[00:08:18.000 --> 00:08:20.000]  謀略和能力的靈
[00:08:20.000 --> 00:08:23.000]  知識和敬畏耶和華的靈
[00:08:23.000 --> 00:08:26.000]  靈充滿在僕人的身上
[00:08:26.000 --> 00:08:27.000]  在說什麼?
[00:08:27.000 --> 00:08:30.000]  就好像以賽亞書這段經文所說的
[00:08:30.000 --> 00:08:33.000]  靈在人的身上
[00:08:33.000 --> 00:08:35.000]  就是使他能夠有智慧
[00:08:35.000 --> 00:08:36.000]  能夠聰明的
[00:08:36.000 --> 00:08:38.000]  有聰明有智慧的
[00:08:38.000 --> 00:08:39.000]  能夠有謀略
[00:08:39.000 --> 00:08:41.000]  有能力的
[00:08:41.000 --> 00:08:43.000]  但更重要的是
[00:08:43.000 --> 00:08:46.000]  讓他有知識和敬畏耶和華
[00:08:46.000 --> 00:08:49.000]  領子墨在聖經裡常常說到
[00:08:49.000 --> 00:08:50.000]  知識是什麼?
[00:08:50.000 --> 00:08:52.000]  追求知識就是認識耶和華
[00:08:52.000 --> 00:08:53.000]  是不是?
[00:08:53.000 --> 00:08:55.000]  是知識的開端
[00:08:55.000 --> 00:08:58.000]  是敬畏耶和華
[00:08:58.000 --> 00:08:59.000]  原來
[00:08:59.000 --> 00:09:02.000]  上帝的靈臨在我們身上的時候
[00:09:02.000 --> 00:09:04.000]  不單只是使我們有能力
[00:09:04.000 --> 00:09:05.000]  使我們有智慧
[00:09:05.000 --> 00:09:07.000]  更重要的
[00:09:07.000 --> 00:09:10.000]  就是使我們能夠知道
[00:09:10.000 --> 00:09:12.000]  能力是出於上帝
[00:09:12.000 --> 00:09:16.000]  以致我們能夠有一個敬畏的心
[00:09:16.000 --> 00:09:17.000]  說到這裡的時候
[00:09:17.000 --> 00:09:19.000]  我很欣賞很多弟兄姊妹
[00:09:19.000 --> 00:09:20.000]  他們很努力
[00:09:20.000 --> 00:09:22.000]  無論在教會裡服事
[00:09:22.000 --> 00:09:23.000]  或者在職場
[00:09:23.000 --> 00:09:26.000]  在生命裡去作見證
[00:09:26.000 --> 00:09:29.000]  但他們常常都說
[00:09:29.000 --> 00:09:30.000]  去感恩
[00:09:30.000 --> 00:09:33.000]  因為這些都是出自上帝的
[00:09:33.000 --> 00:09:34.000]  為他感恩
[00:09:34.000 --> 00:09:35.000]  就算他做得多出色
[00:09:35.000 --> 00:09:37.000]  他沒有忘記
[00:09:37.000 --> 00:09:39.000]  這些都是上帝賜給他的
[00:09:39.000 --> 00:09:41.000]  這個就好像這段經文所說
[00:09:41.000 --> 00:09:44.000]  他有一個敬畏耶和華的心
[00:09:44.000 --> 00:09:47.000]  最近我們遇到一個肢體
[00:09:47.000 --> 00:09:51.000]  他形容自己只不過是一口螺絲
[00:09:51.000 --> 00:09:54.000]  師母最近拍《屬靈生命談》
[00:09:54.000 --> 00:09:56.000]  也有說到這個
[00:09:56.000 --> 00:09:57.000]  是的
[00:09:57.000 --> 00:09:59.000]  那個肢體
[00:09:59.000 --> 00:10:01.000]  雖然在教會裡有美好的侍奉
[00:10:01.000 --> 00:10:05.000]  但他形容自己只是一粒微小的螺絲
[00:10:05.000 --> 00:10:08.000]  因為他看到能力不是出於自己
[00:10:08.000 --> 00:10:10.000]  而是出於上帝
[00:10:10.000 --> 00:10:12.000]  經文有形容
[00:10:12.000 --> 00:10:16.000]  這個神的僕人應該是怎樣呢?
[00:10:16.000 --> 00:10:22.000]  他是不宣揚、不揚聲、也不使街上聽見他的聲音
[00:10:22.000 --> 00:10:24.000]  新普羅的譯本說
[00:10:24.000 --> 00:10:29.000]  他不宣揚、也不當眾高聲叫喊
[00:10:29.000 --> 00:10:30.000]  作為上帝的僕人
[00:10:30.000 --> 00:10:31.000]  他有一個特質就是
[00:10:31.000 --> 00:10:33.000]  他不在人多的地方
[00:10:33.000 --> 00:10:37.000]  大聲疾呼地去表達自己
[00:10:37.000 --> 00:10:41.000]  他也不宣揚、不張揚自己的成就
[00:10:41.000 --> 00:10:45.000]  他不揚聲、不抗議自己所遭遇到的
[00:10:45.000 --> 00:10:49.000]  他只是默默地為上帝工作
[00:10:49.000 --> 00:10:51.000]  所以在街上聽不到他的聲音
[00:10:51.000 --> 00:10:57.000]  直直無名地努力繼續去做上帝吩咐他應該做的事情
[00:10:57.000 --> 00:11:00.000]  他的一舉一動也不會影響
[00:11:00.000 --> 00:11:03.000]  或者妨礙身邊的人
[00:11:03.000 --> 00:11:07.000]  威脅到給旁邊的人很大的壓力
[00:11:07.000 --> 00:11:08.000]  相反的
[00:11:08.000 --> 00:11:10.000]  他好像在街上一個普通的人
[00:11:10.000 --> 00:11:12.000]  走過了那條街
[00:11:12.000 --> 00:11:16.000]  你也不會覺得他有什麼特別
[00:11:16.000 --> 00:11:18.000]  弟兄姊妹
[00:11:18.000 --> 00:11:19.000]  我們作為上帝的僕人
[00:11:19.000 --> 00:11:22.000]  是不是也是這樣呢?
[00:11:22.000 --> 00:11:25.000]  我們怎樣來作為上帝的僕人呢?
[00:11:25.000 --> 00:11:30.000]  是不宣揚、不揚聲、不去高舉自己的
[00:11:30.000 --> 00:11:32.000]  有一句說話我覺得非常之好
[00:11:32.000 --> 00:11:37.000]  他說我們總是某一些事物的僕人
[00:11:37.000 --> 00:11:39.000]  我再說一次這句話
[00:11:39.000 --> 00:11:43.000]  我們很可能總是成為了某一些事物的僕人
[00:11:43.000 --> 00:11:45.000]  我不知道你聽不聽得懂這句話
[00:11:45.000 --> 00:11:47.000]  這句話就是
[00:11:47.000 --> 00:11:50.000]  你會不會成為了金錢的僕人?
[00:11:50.000 --> 00:11:52.000]  你會不會成為了權力的僕人?
[00:11:52.000 --> 00:11:55.000]  你會不會成為了地位的僕人?
[00:11:55.000 --> 00:11:57.000]  你會不會成為了你家庭的僕人?
[00:11:57.000 --> 00:12:00.000]  你子女的僕人?
[00:12:00.000 --> 00:12:03.000]  有人甚至說他是貓的僕人
[00:12:03.000 --> 00:12:07.000]  所以他很開心說自己是貓奴
[00:12:07.000 --> 00:12:10.000]  對不起弟兄姊妹如果你家養貓
[00:12:10.000 --> 00:12:13.000]  希望你不要被冒犯
[00:12:13.000 --> 00:12:15.000]  因為你太愛那隻貓了
[00:12:15.000 --> 00:12:17.000]  你甘願做牠的奴隸
[00:12:17.000 --> 00:12:20.000]  是不是這樣的意思呢?
[00:12:20.000 --> 00:12:22.000]  如果我們在生命裡面
[00:12:22.000 --> 00:12:25.000]  有各樣的事物可以成為
[00:12:25.000 --> 00:12:26.000]  成為了我們的主人
[00:12:26.000 --> 00:12:28.000]  我們甘願做牠的僕人的時候
[00:12:28.000 --> 00:12:32.000]  為什麼我們不願意甘心樂意
[00:12:32.000 --> 00:12:34.000]  去作為上帝的僕人呢?
[00:12:34.000 --> 00:12:36.000]  是不是呢?
[00:12:36.000 --> 00:12:38.000]  這是一個選擇
[00:12:38.000 --> 00:12:41.000]  其實你看看剛才開始的經文說
[00:12:41.000 --> 00:12:44.000]  是我親自揀選你的
[00:12:44.000 --> 00:12:48.000]  是上帝說我已經揀選了你們每一個做我的僕人
[00:12:48.000 --> 00:12:50.000]  只不過我們不樂意
[00:12:50.000 --> 00:12:53.000]  只不過我們沒有看重這個位份
[00:12:53.000 --> 00:12:54.000]  就好像耳掃一樣
[00:12:54.000 --> 00:12:56.000]  沒有看重那個長者的名份
[00:12:56.000 --> 00:12:58.000]  你就失去了
[00:12:58.000 --> 00:13:01.000]  你沒有去覺得這個身份是何等的尊貴
[00:13:01.000 --> 00:13:02.000]  你沒有重視
[00:13:02.000 --> 00:13:04.000]  所以你不去選
[00:13:04.000 --> 00:13:10.000]  你願寧可去做其他事物的僕人
[00:13:10.000 --> 00:13:13.000]  但是你都不樂意
[00:13:13.000 --> 00:13:17.000]  做上帝揀選的僕人
[00:13:17.000 --> 00:13:18.000]  兄弟姐妹
[00:13:18.000 --> 00:13:21.000]  這是不是我們今天的光景呢?
[00:13:21.000 --> 00:13:24.000]  我們需要再一次去反省
[00:13:24.000 --> 00:13:25.000]  我們生命裡面
[00:13:25.000 --> 00:13:31.000]  我們是不是已經成為了一些事物的僕人呢?
[00:13:31.000 --> 00:13:33.000]  另外作為上帝的僕人
[00:13:33.000 --> 00:13:36.000]  是需要帶有使命的
[00:13:36.000 --> 00:13:38.000]  在書第42章
[00:13:38.000 --> 00:13:40.000]  經文這樣形容
[00:13:40.000 --> 00:13:43.000]  他必將公理傳給外邦
[00:13:43.000 --> 00:13:46.000]  他憑真實將公理傳開
[00:13:46.000 --> 00:13:49.000]  直到他在地上設立公理
[00:13:49.000 --> 00:13:51.000]  公理是指什麼呢?
[00:13:51.000 --> 00:13:53.000]  就是正直合宜的事
[00:13:53.000 --> 00:13:54.000]  這段經文給我們看到
[00:13:54.000 --> 00:13:55.000]  一開始的時候
[00:13:55.000 --> 00:13:57.000]  前後三次都提到
[00:13:57.000 --> 00:14:02.000]  上帝的僕人要將公理傳開
[00:14:02.000 --> 00:14:05.000]  他傳什麼的公理呢?
[00:14:05.000 --> 00:14:07.000]  是上帝的公理
[00:14:07.000 --> 00:14:10.000]  不是自己的公理
[00:14:10.000 --> 00:14:13.000]  看清楚分別
[00:14:13.000 --> 00:14:15.000]  他是傳上帝
[00:14:15.000 --> 00:14:17.000]  不是傳自己
[00:14:17.000 --> 00:14:20.000]  今天我們確實見到很多人去宣揚
[00:14:20.000 --> 00:14:21.000]  去揚聲
[00:14:21.000 --> 00:14:23.000]  去讓人看到
[00:14:23.000 --> 00:14:25.000]  也去重視自己的存在
[00:14:25.000 --> 00:14:28.000]  去讓人知道他自己的重要
[00:14:28.000 --> 00:14:32.000]  去為自己爭取最大的利益
[00:14:32.000 --> 00:14:34.000]  焦點在哪裡呢?
[00:14:34.000 --> 00:14:36.000]  焦點在自己那裡
[00:14:36.000 --> 00:14:37.000]  但是僕人
[00:14:37.000 --> 00:14:41.000]  他是不為自己建立威信和名聲
[00:14:41.000 --> 00:14:45.000]  他就是需要人知道上帝的公理
[00:14:45.000 --> 00:14:47.000]  公理也是指上帝的訓誨
[00:14:47.000 --> 00:14:51.000]  他可以指那些應該要去做的事情
[00:14:51.000 --> 00:14:53.000]  僕人傳道的方式
[00:14:53.000 --> 00:14:55.000]  溫和不激烈
[00:14:55.000 --> 00:14:58.000]  所以他不宣揚他不揚聲
[00:14:58.000 --> 00:14:59.000]  默默地去作供
[00:14:59.000 --> 00:15:02.000]  他帶來救恩的福音
[00:15:02.000 --> 00:15:04.000]  雖然救恩的福音含有公義的內容
[00:15:04.000 --> 00:15:07.000]  但卻是安慰的訊息
[00:15:07.000 --> 00:15:09.000]  尤其是在當時來說
[00:15:09.000 --> 00:15:12.000]  對於那些被擄在外邦的人
[00:15:12.000 --> 00:15:14.000]  帶來很大的安慰
[00:15:14.000 --> 00:15:17.000]  僕人以平和的語氣
[00:15:17.000 --> 00:15:23.000]  解釋上帝在世界上的主權
[00:15:23.000 --> 00:15:28.000]  他的宣告不是去刺激人
[00:15:28.000 --> 00:15:31.000]  也不是捉起人們的傷感
[00:15:31.000 --> 00:15:34.000]  令到他一時興奮
[00:15:34.000 --> 00:15:37.000]  因為神的僕人知道
[00:15:37.000 --> 00:15:43.000]  當人能夠聽到上帝美好的訊息的時候
[00:15:43.000 --> 00:15:46.000]  平安就臨在他的心裡
[00:15:46.000 --> 00:15:51.000]  不是靠譁眾取寵來帶來平安
[00:15:51.000 --> 00:15:55.000]  僕人的行動是用什麼態度呢?
[00:15:55.000 --> 00:15:56.000]  經文說
[00:15:56.000 --> 00:15:59.000]  壓傷的爐位他不截斷
[00:15:59.000 --> 00:16:04.000]  將殘的燈火他不吹滅
[00:16:04.000 --> 00:16:05.000]  壓傷的爐位
[00:16:05.000 --> 00:16:07.000]  經文是在說什麼呢?
[00:16:07.000 --> 00:16:10.000]  經文是在說當時受壓迫的人民
[00:16:10.000 --> 00:16:14.000]  是在說那些被擄在外邦的以色列人
[00:16:14.000 --> 00:16:16.000]  被受欺壓
[00:16:16.000 --> 00:16:22.000]  僕人的工作就是去輔助那些被摧殘的人
[00:16:22.000 --> 00:16:25.000]  壓傷的爐位可能是指那些孤苦的人
[00:16:25.000 --> 00:16:28.000]  是指那些被世界遺忘的人
[00:16:28.000 --> 00:16:31.000]  壓傷的爐位可能是說那些在生活裡面
[00:16:31.000 --> 00:16:33.000]  被受壓力扭曲了
[00:16:33.000 --> 00:16:34.000]  截斷了
[00:16:34.000 --> 00:16:36.000]  被摧殘了
[00:16:36.000 --> 00:16:41.000]  人性的人
[00:16:41.000 --> 00:16:42.000]  弟兄姊妹
[00:16:42.000 --> 00:16:48.000]  壓傷的爐位不只是在經文裡面說昔日被擄的以色列人
[00:16:48.000 --> 00:16:53.000]  壓傷的爐位何嘗不是在我們今天的生活裡面
[00:16:53.000 --> 00:16:58.000]  在我們周遭裡面遍佈著一些這樣的人嗎?
[00:16:58.000 --> 00:17:02.000]  壓傷的爐位就是那些被遺忘的
[00:17:02.000 --> 00:17:08.000]  壓傷的爐位就是那些在這個冷漠無情的世界
[00:17:08.000 --> 00:17:17.000]  被使他滿身都是充滿了傷痕
[00:17:17.000 --> 00:17:21.000]  是抬不起頭來
[00:17:21.000 --> 00:17:23.000]  但是經文提醒我們
[00:17:23.000 --> 00:17:25.000]  我們作為上帝的僕人的時候
[00:17:25.000 --> 00:17:31.000]  我們不是再加多一腳去令這些爐位截斷
