
[00:00:00.000 --> 00:00:06.160]  丁姐妹,早晨,讓我們一同為著我們講道和聽道的服侍一同禱告
[00:09:03.280 --> 00:09:06.680]  某些的現況埋藏起來呢
[00:09:06.680 --> 00:09:09.640]  表面上好像安息平靜
[00:09:09.640 --> 00:09:10.560]  但是其實
[00:09:10.560 --> 00:09:15.120]  原來都只是一些粉飾太平的工作呢
[00:09:15.120 --> 00:09:18.720]  可能不是說要一定是社會的事
[00:09:18.720 --> 00:09:20.880]  不是說一些這麼大的事
[00:09:20.880 --> 00:09:24.040]  可能就這樣看看我們自己的生命
[00:09:24.040 --> 00:09:26.920]  我們可不可以誠然地去面對
[00:09:26.920 --> 00:09:31.360]  我們生命裏面的軟弱和掙扎呢
[00:09:31.360 --> 00:09:33.560]  抑或我們都只是不斷又不斷
[00:09:33.560 --> 00:09:36.160]  很努力地去告訴自己
[00:09:36.160 --> 00:09:37.760]  我沒事
[00:09:37.760 --> 00:09:39.440]  我沒錯
[00:09:39.440 --> 00:09:42.240]  我過得很好
[00:09:42.240 --> 00:09:44.520]  我們的生命是怎樣呢
[00:09:44.520 --> 00:09:45.440]  除了我們的生命
[00:09:45.440 --> 00:09:48.520]  可能去到我們的人際關係上面呢
[00:09:48.520 --> 00:09:50.680]  會不會我們在一些人際關係上面
[00:09:50.680 --> 00:09:53.160]  我們都見到有一些裂縫
[00:09:53.160 --> 00:09:56.280]  但是我們可以怎樣處理呢
[00:09:56.280 --> 00:09:59.120]  還是我們只是很努力地去避開
[00:09:59.120 --> 00:10:01.560]  那些我們很不喜歡的人
[00:10:01.560 --> 00:10:05.160]  努力避開相處當中的矛盾
[00:10:05.160 --> 00:10:08.960]  避開那些未知應該怎樣處理的話題
[00:10:08.960 --> 00:10:10.880]  又或者大家的傷痕
[00:10:10.880 --> 00:10:14.680]  就當好像沒有發生過的一樣呢
[00:10:14.680 --> 00:10:18.240]  但可能那個都是你的朋友
[00:10:18.240 --> 00:10:21.000]  可能那個是你的弟兄姊妹
[00:10:21.000 --> 00:10:23.000]  是你的家人
[00:10:23.000 --> 00:10:26.000]  甚至那個你要當沒事發生過的那個
[00:10:26.000 --> 00:10:29.160]  是你的伴侶
[00:10:29.160 --> 00:10:30.840]  再拉闊一點
[00:10:30.840 --> 00:10:33.160]  去到今天疫情慢慢緩和
[00:10:33.160 --> 00:10:36.600]  我們生活慢慢恢復昔日的光彩
[00:10:36.600 --> 00:10:39.720]  當我們都很忙著自己的事的時候
[00:10:39.720 --> 00:10:42.400]  會不會我們都慢慢忽略了世界
[00:10:42.400 --> 00:10:44.600]  和其他人的需要呢
[00:10:44.600 --> 00:10:48.080]  我們好像都彷彿聽不到他們的吶喊
[00:10:48.080 --> 00:10:49.640]  聽不到難民的狀態
[00:10:49.640 --> 00:10:51.920]  聽不到那些無家者的狀態
[00:10:51.920 --> 00:10:53.320]  也都聽不到那些
[00:10:53.320 --> 00:10:57.640]  現在在冬天裏面飢寒交迫的人的需要
[00:10:57.640 --> 00:11:02.680]  我們只是很想努力過好自己的生活就算了
[00:11:02.680 --> 00:11:05.440]  其實以上這三樣東西一點都不容易
[00:11:05.440 --> 00:11:06.640]  是不是
[00:11:06.640 --> 00:11:08.440]  甚至我們會有時都會覺得
[00:11:08.440 --> 00:11:09.960]  不是我們不想理呀
[00:11:09.960 --> 00:11:11.760]  不是我們不想面對呀
[00:11:11.760 --> 00:11:13.880]  是根本我們都處理不了
[00:11:13.880 --> 00:11:15.560]  又或者我們更加擔心就是
[00:11:15.560 --> 00:11:18.000]  可能在關係上面尤其是
[00:11:18.000 --> 00:11:20.760]  怕我們處理了面對了的時候
[00:11:20.760 --> 00:11:23.480]  會不會令到事情變得更加差呢
[00:11:23.480 --> 00:11:25.800]  變得更加糟呢
[00:11:25.800 --> 00:11:28.480]  慢慢我們就會覺得
[00:11:28.480 --> 00:11:30.840]  都是這樣的啦
[00:11:30.840 --> 00:11:32.960]  唉 我都不知道
[00:11:32.960 --> 00:11:34.880]  唉 隨便啦
[00:11:34.880 --> 00:11:37.200]  說都廢事
[00:11:37.200 --> 00:11:41.320]  其實現在這樣不是很好嗎
[00:11:41.320 --> 00:11:43.600]  可能猶太人都一樣
[00:11:43.600 --> 00:11:46.200]  很不容易才回到耶路撒冷
[00:11:46.200 --> 00:11:49.800]  不如快快手安頓下來繼續生活吧
[00:11:49.800 --> 00:11:55.960]  雖然他們明知波斯允許他們重建聖殿和城牆
[00:11:55.960 --> 00:11:59.080]  都只是希望因為他們建立到這座城的時候
[00:11:59.080 --> 00:12:01.360]  就幫忙隔一隔外敵
[00:12:01.360 --> 00:12:03.520]  其實這個不是一個什麼仁慈的決定
[00:12:03.520 --> 00:12:06.120]  只是純粹一個軍事的考量
[00:12:06.120 --> 00:12:09.800]  雖然他們知道波斯的高壓管治
[00:12:09.800 --> 00:12:12.120]  其實是會繼續壓榨他們
[00:12:12.120 --> 00:12:14.800]  去貢獻給這個波斯的帝國
[00:12:14.800 --> 00:12:17.080]  但可能這幫猶太人都會想
[00:12:17.080 --> 00:12:18.680]  都是這樣的啦
[00:12:18.680 --> 00:12:20.320]  隨便啦
[00:12:20.320 --> 00:12:22.440]  現在不是很好嗎
[00:12:22.440 --> 00:12:26.960]  起碼都叫做安息平靜
[00:12:26.960 --> 00:12:29.240]  不過這個自製
[00:12:29.240 --> 00:12:31.800]  人自製出來的安息平靜
[00:12:31.800 --> 00:12:34.640]  似乎沒有讓天使都一起
[00:12:34.640 --> 00:12:36.000]  哇 哈利路亞
[00:12:36.000 --> 00:12:38.360]  這件是上帝給我們的事
[00:12:38.360 --> 00:12:40.920]  相反他們問上帝
[00:12:40.920 --> 00:12:43.600]  你老恨耶路撒冷和猶大的城鎮
[00:12:43.600 --> 00:12:45.600]  已經七十年了
[00:12:45.600 --> 00:12:50.760]  你不施憐憫要去到什麼時候
[00:12:50.760 --> 00:12:54.040]  接著我們就會看到耶和華的回應
[00:12:54.040 --> 00:12:55.760]  我們不如請大家一起讀出
[00:12:55.760 --> 00:12:57.760]  一章十三至十五節
[00:12:57.760 --> 00:12:59.440]  一二三起
[00:13:06.200 --> 00:13:08.960]  以我之法的天使對我使
[00:13:08.960 --> 00:13:10.360]  你最善惡
[00:13:10.360 --> 00:13:12.880]  貪污自己的貪污之徵
[00:13:12.880 --> 00:13:15.840]  我為其惡煞貪污自己的罪
[00:13:15.840 --> 00:13:18.080]  為了赤光大教導你
[00:13:18.080 --> 00:13:20.200]  我必受到貪污
[00:13:20.200 --> 00:13:21.840]  對我所為之惡惡
[00:13:21.840 --> 00:13:24.560]  向我從前貪污之徵
[00:13:24.560 --> 00:13:26.200]  貪污自己的罪
[00:13:26.200 --> 00:13:27.160]  貪污自己的罪
[00:13:27.160 --> 00:13:28.160]  謝謝
[00:13:28.160 --> 00:13:30.160]  面對著天使的提問
[00:13:30.160 --> 00:13:32.040]  耶和華就用美善的話
[00:13:32.040 --> 00:13:34.560]  和安慰的話回應這些天使
[00:13:34.560 --> 00:13:38.040]  又叫先知去宣告給猶大人聽
[00:13:38.040 --> 00:13:41.720]  它裡面說我為耶路撒冷而妒忌
[00:13:41.720 --> 00:13:43.880]  為赤安大大的妒忌
[00:13:43.880 --> 00:13:47.000]  妒忌這個字如果在舊約的時代
[00:13:47.000 --> 00:13:50.040]  似乎有一個更好的翻譯就是忌邪
[00:13:50.040 --> 00:13:52.240]  出埃及記我們經常都看到這個字
[00:13:52.240 --> 00:13:55.280]  上帝對忌邪是什麼意思呢
[00:13:55.280 --> 00:13:58.960]  就是上帝對那些不公義的事那種厭惡
[00:13:58.960 --> 00:14:02.080]  但剛剛主席幫我們讀是另外一個版本
[00:14:02.080 --> 00:14:03.360]  是和合本的版本
[00:14:03.360 --> 00:14:08.840]  和合本裡面有一個更具體化的翻譯
[00:14:08.840 --> 00:14:12.840]  就是說為了這些事心裡極其火熱
[00:14:12.840 --> 00:14:15.120]  用火熱去形容這件事
[00:14:15.120 --> 00:14:17.680]  上帝對於這個不公義的事
[00:14:17.680 --> 00:14:20.880]  那個厭惡就好像火燒一樣
[00:14:20.880 --> 00:14:22.680]  不能夠不回應
[00:14:22.680 --> 00:14:25.080]  如果我們今天用一個更現代
[00:14:25.080 --> 00:14:27.840]  更周星馳的方式去表達
[00:14:27.840 --> 00:14:29.360]  大概上帝應該就是說
[00:14:29.360 --> 00:14:31.800]  看到這些不公義的事
[00:14:31.800 --> 00:14:34.840]  這一刻我要爆發了
[00:14:34.840 --> 00:14:37.840]  到底什麼讓上帝這麼不服呢
[00:14:37.840 --> 00:14:39.240]  十五字告訴我們
[00:14:39.240 --> 00:14:43.240]  他說我非常老怒那些在安逸的列國
[00:14:43.240 --> 00:14:45.520]  因為從前稍微老怒
[00:14:45.520 --> 00:14:47.720]  他們就越發加害
[00:14:47.720 --> 00:14:50.920]  原來上帝很厭惡的是這些列國
[00:14:50.920 --> 00:14:52.840]  他們在安逸
[00:14:52.840 --> 00:14:56.680]  正在享受的就是那些所謂的安息平靜
[00:14:56.680 --> 00:15:00.560]  源於他們對猶太人的那種欺壓
[00:15:00.560 --> 00:15:02.640]  當猶太人得罪上帝
[00:15:02.640 --> 00:15:06.320]  上帝藉著列國去懲罰這些猶太人
[00:15:06.320 --> 00:15:09.200]  為了讓猶太人明白
[00:15:09.200 --> 00:15:11.920]  耶和華才是猶太人的神
[00:15:11.920 --> 00:15:14.640]  但是他在列國變本加厲
[00:15:14.640 --> 00:15:18.320]  沒有看著他們是上帝子民的份上
[00:15:18.320 --> 00:15:21.280]  他是不斷欺壓這些猶太人
[00:15:21.280 --> 00:15:22.520]  諷刺的是什麼呢
[00:15:22.520 --> 00:15:25.680]  諷刺的是當波斯以為自己將一些聲音
[00:15:25.680 --> 00:15:27.560]  能夠埋藏起來的時候
[00:15:27.560 --> 00:15:31.120]  就能夠享受這個安息平靜的時候
[00:15:31.120 --> 00:15:35.480]  原來上帝已經對他們的所作所為
[00:15:35.480 --> 00:15:37.080]  生氣到火都來
[00:15:37.080 --> 00:15:39.280]  是快要爆的那種
[00:15:39.280 --> 00:15:43.680]  接著我們就進入最後的十六十和十七節
[00:15:43.680 --> 00:15:44.640]  它裡面說
[00:15:44.640 --> 00:15:46.440]  所以耶和華如此說
[00:15:46.440 --> 00:15:48.840]  我現在回到耶路撒冷
[00:15:48.840 --> 00:15:50.400]  仍要施憐憫
[00:15:50.400 --> 00:15:53.120]  我的殿要重建在其中
[00:15:53.120 --> 00:15:56.040]  準繩必拉在耶路撒冷之上
[00:15:56.040 --> 00:15:58.640]  這是萬鈞之耶和華說的
[00:15:58.640 --> 00:16:02.720]  你要再宣告萬鈞之耶和華如此說
[00:16:02.720 --> 00:16:06.160]  我的城鎮要再度繁榮發達
[00:16:06.160 --> 00:16:09.040]  耶和華必再安慰錫安
[00:16:09.040 --> 00:16:12.400]  再揀選耶路撒冷
[00:16:12.400 --> 00:16:15.480]  上帝說完自己對這件事的立場
[00:16:15.480 --> 00:16:16.840]  他的看法之後
[00:16:16.840 --> 00:16:20.120]  他就開始正式回應天使的提問
[00:16:20.120 --> 00:16:22.520]  他就說耶和華現在要去到耶路撒冷
[00:16:22.520 --> 00:16:23.720]  仍要施憐憫
[00:16:23.720 --> 00:16:26.840]  因為我的殿要興建在其中
[00:16:26.840 --> 00:16:30.000]  準繩必拉在耶路撒冷之上
[00:16:30.000 --> 00:16:33.360]  這個似乎已經不再是一個口頭承諾
[00:16:33.360 --> 00:16:37.880]  因為百姓已經看到聖殿的的確確重建
[00:16:37.880 --> 00:16:39.720]  亦都很的的確確見到
[00:16:39.720 --> 00:16:43.440]  上帝就是這樣回來跟他們同在
[00:16:43.440 --> 00:16:45.000]  因為猶太人明白
[00:16:45.000 --> 00:16:47.880]  聖殿是代表著耶和華的同在
[00:16:47.880 --> 00:16:49.000]  不但如此
[00:16:49.000 --> 00:16:51.360]  若果不是耶和華的話
[00:16:51.360 --> 00:16:55.120]  根本他們在這一刻都還未能興建
[00:16:55.120 --> 00:16:57.040]  重建聖殿
[00:16:57.040 --> 00:16:58.880]  不僅如此
[00:16:58.880 --> 00:17:02.760]  上帝還要先知在耶路撒冷
[00:17:02.760 --> 00:17:04.320]  耶路撒冷是一個怎樣的地方呢?
[00:17:04.320 --> 00:17:07.200]  當時是一片很荒涼的地方
[00:17:07.200 --> 00:17:08.960]  只是一個大不如原
[00:17:08.960 --> 00:17:11.700]  徐前的聖殿立在這裡
[00:17:11.700 --> 00:17:13.700]  他就是要在這個地方
[00:17:13.700 --> 00:17:20.700]  再一次向上帝和猶太人說四個再一次的應許
[00:17:20.700 --> 00:17:23.700]  「再」是我們會看到不斷出現的
[00:17:23.700 --> 00:17:24.700]  我再讀一次給你聽
[00:17:24.700 --> 00:17:26.700]  你數一下那四個「再」在哪裡
[00:17:26.700 --> 00:17:31.700]  他說我要再宣告萬鈞之耶和華如此說
[00:17:31.700 --> 00:17:34.700]  我的城鎮要再度繁榮發達
[00:17:34.700 --> 00:17:37.700]  耶和華必再安慰石安
[00:17:37.700 --> 00:17:40.700]  再揀選耶路撒冷
[00:17:40.700 --> 00:17:45.700]  先知會再次的去宣告應許
[00:17:45.700 --> 00:17:49.700]  是因為這個是亡國被擄的時候
[00:17:49.700 --> 00:17:54.700]  以塞亞、耶利米先知已經一早宣告過了
[00:17:54.700 --> 00:17:57.700]  不過當時仍然未能夠看見
[00:17:57.700 --> 00:18:01.700]  甚至都只是給那些亡國的猶太人
[00:18:01.700 --> 00:18:03.700]  有一種的盼望
[00:18:03.700 --> 00:18:05.700]  然後他們知道有這個盼望
[00:18:05.700 --> 00:18:09.700]  就迎接著接下來有很多的苦難的日子
[00:18:09.700 --> 00:18:11.700]  然而今天有點不同
[00:18:11.700 --> 00:18:15.700]  今天上帝直接塞加利亞先知再一次去宣告
[00:18:15.700 --> 00:18:18.700]  就是因為這件事要發生了
[00:18:18.700 --> 00:18:22.700]  這件事之前亡國的先知一直說的
[00:18:22.700 --> 00:18:24.700]  今天要發生了
[00:18:24.700 --> 00:18:29.700]  上帝應許耶路撒冷會再次繁榮發達
[00:18:29.700 --> 00:18:33.700]  繁榮發達原文是指一些美善的事
[00:18:33.700 --> 00:18:35.700]  是一些好的事
[00:18:35.700 --> 00:18:37.700]  亦都可以明白就是為什麼十三節說
[00:18:37.700 --> 00:18:42.700]  耶路撒冷用美善的話和安慰的話去回答天使
[00:18:42.700 --> 00:18:46.700]  這裡就告訴我們原來美善是什麼呢
[00:18:46.700 --> 00:18:48.700]  就是繁榮發達
[00:18:48.700 --> 00:18:52.700]  但是竟然耶路撒冷會經歷什麼的美善呢
[00:18:52.700 --> 00:18:56.700]  原來這個繁榮發達美善有另外一個解釋
[00:18:56.700 --> 00:18:58.700]  或者是有另外一個指向的
[00:18:58.700 --> 00:19:01.700]  通常都是在說關於水的事
[00:19:01.700 --> 00:19:04.700]  可能之前在說發達可以是一個很負面的事
[00:19:04.700 --> 00:19:06.700]  就是洪水
[00:19:06.700 --> 00:19:08.700]  但是另外如果是一個正面的時候
[00:19:08.700 --> 00:19:10.700]  可能是在說一些雨水
[00:19:10.700 --> 00:19:13.700]  在加南地一年的降雨量不多
[00:19:13.700 --> 00:19:16.700]  所以每一滴雨水都非常珍貴
[00:19:16.700 --> 00:19:20.700]  尤其是回到耶路撒冷的猶太人
[00:19:20.700 --> 00:19:21.700]  不知道你記不記得
[00:19:21.700 --> 00:19:24.700]  他們其實一初期不是興建聖殿司
[00:19:24.700 --> 00:19:26.700]  他們先興建自己的房屋
