
[00:00:00.000 --> 00:00:04.400]  很感恩今天我們又可以一齊去敬拜主
[00:03:32.000 --> 00:03:34.600]  你看到平時你沒有需要
[00:03:34.600 --> 00:03:37.400]  但某些時候當你有需要的時候
[00:03:37.400 --> 00:03:38.400]  那些人很關心你
[00:03:38.400 --> 00:03:40.600]  或者你曾經不舒服 有病
[00:03:40.600 --> 00:03:44.600]  你發覺這麼多人都很關心你
[00:03:44.600 --> 00:03:51.600]  我記得那次我遇到一個宣教士
[00:03:51.600 --> 00:03:53.200]  叫做施慕道
[00:03:53.200 --> 00:03:55.200]  大家聽過施慕道嗎?
[00:03:55.200 --> 00:03:59.600]  不是那個什麼施慕路
[00:03:59.600 --> 00:04:01.600]  是施慕道
[00:04:01.600 --> 00:04:05.200]  他創辦了靈實醫院
[00:04:05.200 --> 00:04:08.600]  有一次他年老的時候回來靈實醫院探訪
[00:04:08.600 --> 00:04:12.600]  我有機會和醫護人員一起去和他交通
[00:04:12.600 --> 00:04:17.600]  他說不如你請教會的長輩為你按手祈禱
[00:04:17.600 --> 00:04:20.600]  看看神怎樣帶領你
[00:04:20.600 --> 00:04:24.600]  可以求醫治 也可以求明白神的心意
[00:04:24.600 --> 00:04:27.600]  那次我記得借了一個弟兄的家
[00:04:27.600 --> 00:04:29.600]  大一點的一個廳
[00:04:29.600 --> 00:04:33.600]  我請了我最熟悉的頂姐妹和長輩
[00:04:33.600 --> 00:04:35.600]  為我按手祈禱
[00:04:35.600 --> 00:04:39.600]  為我眼睛視力有病 無法治療
[00:04:39.600 --> 00:04:43.600]  其實也覺得
[00:04:43.600 --> 00:04:45.600]  既然世界上這麼多人有病
[00:04:45.600 --> 00:04:48.600]  神也沒有治療 神也不一定要治療我
[00:04:48.600 --> 00:04:52.600]  以前學是否治好才能榮耀神呢?
[00:04:52.600 --> 00:04:55.600]  又不是 治不好也可以榮耀神
[00:04:55.600 --> 00:04:57.600]  但是告訴大家一個秘密
[00:04:57.600 --> 00:04:59.600]  我好像沒有跟大家說過
[00:04:59.600 --> 00:05:01.600]  就是在那天祈禱的時候
[00:05:01.600 --> 00:05:04.600]  我腦裡閃出了一個形象
[00:05:04.600 --> 00:05:07.600]  那個人就是YY
[00:05:07.600 --> 00:05:09.600]  其實我不太知道為什麼
[00:05:09.600 --> 00:05:13.600]  有認識 但還沒有拍拖
[00:05:13.600 --> 00:05:17.600]  還沒有的
[00:05:17.600 --> 00:05:18.600]  所以才特別
[00:05:18.600 --> 00:05:22.600]  拍拖就沒什麼特別
[00:05:22.600 --> 00:05:25.600]  所以我就想 有什麼意思呢?
[00:05:25.600 --> 00:05:26.600]  你知道我當時失明
[00:05:26.600 --> 00:05:30.600]  就考慮想拍拖 想有戀愛關係
[00:05:30.600 --> 00:05:33.600]  曾經禱告
[00:05:33.600 --> 00:05:37.600]  是不是要跟志偉在失明人的會議
[00:05:37.600 --> 00:05:41.600]  把聲音設定好一點
[00:05:41.600 --> 00:05:43.600]  外表我們不看的 盲人
[00:05:43.600 --> 00:05:45.600]  我們很公道的
[00:05:45.600 --> 00:05:47.600]  是不是 志偉?
[00:05:47.600 --> 00:05:50.600]  後來就想 究竟是怎樣
[00:05:50.600 --> 00:05:53.600]  整個過程
[00:05:53.600 --> 00:05:56.600]  當我越在失明的狀態
[00:05:56.600 --> 00:05:58.600]  當我求醫治的過程
[00:05:58.600 --> 00:06:00.600]  當我求引導
[00:06:00.600 --> 00:06:04.600]  當我將來怎樣定位 怎樣工作
[00:06:04.600 --> 00:06:09.600]  當我想我的感情會不會有戀愛婚姻
[00:06:09.600 --> 00:06:10.600]  整個人生
[00:06:10.600 --> 00:06:15.600]  我都好像更加深刻地經歷神
[00:06:15.600 --> 00:06:16.600]  直到讀神學
[00:06:16.600 --> 00:06:20.600]  或者用失明的身份去讀書
[00:06:20.600 --> 00:06:21.600]  好像失明之後
[00:06:21.600 --> 00:06:24.600]  我更加留意經歷神
[00:06:24.600 --> 00:06:27.600]  不知道為什麼人是這樣的
[00:06:27.600 --> 00:06:30.600]  今年我們之前教會講了
[00:06:30.600 --> 00:06:31.600]  我們今年的主題
[00:06:31.600 --> 00:06:33.600]  作為一個屬靈的群體
[00:06:33.600 --> 00:06:36.600]  我們強調有一個標記
[00:06:36.600 --> 00:06:38.600]  有一個很重要的東西
[00:06:38.600 --> 00:06:40.600]  就是我們真的要經歷神
[00:06:40.600 --> 00:06:42.600]  你回來教會只認識到朋友
[00:06:42.600 --> 00:06:43.600]  不夠的
[00:06:43.600 --> 00:06:44.600]  只是有合聽的詩歌
[00:06:44.600 --> 00:06:46.600]  或者有些好的活動
[00:06:46.600 --> 00:06:48.600]  或者好的教導
[00:06:48.600 --> 00:06:50.600]  令到你更有智慧
[00:06:50.600 --> 00:06:51.600]  更聰明
[00:06:51.600 --> 00:06:52.600]  更會做人
[00:06:52.600 --> 00:06:53.600]  更快樂
[00:06:53.600 --> 00:06:54.600]  不夠的
[00:06:54.600 --> 00:06:56.600]  更重要的是經歷神
[00:06:56.600 --> 00:06:58.600]  我們回來教會不只是求快樂
[00:06:58.600 --> 00:06:59.600]  我們看聖經
[00:06:59.600 --> 00:07:02.600]  都不只是想滿足和快樂
[00:07:02.600 --> 00:07:06.600]  關鍵不是這些附帶的東西
[00:07:06.600 --> 00:07:07.600]  這些是附帶的
[00:07:07.600 --> 00:07:09.600]  你和爸爸媽媽一起聊天
[00:07:09.600 --> 00:07:11.600]  不只是為了吃一餐飯
[00:07:11.600 --> 00:07:15.600]  你是享受那個關係
[00:07:15.600 --> 00:07:17.600]  經歷神
[00:07:17.600 --> 00:07:21.600]  我有少少就著我們今年的主題
[00:07:21.600 --> 00:07:24.600]  講到和今日的經文很相關
[00:07:24.600 --> 00:07:26.600]  但我想知道
[00:07:26.600 --> 00:07:28.600]  怎樣叫做經歷神呢?
[00:07:28.600 --> 00:07:30.600]  怎樣定義呢?
[00:07:30.600 --> 00:07:31.600]  其實我們經常說
[00:07:31.600 --> 00:07:33.600]  神是無處不在
[00:07:33.600 --> 00:07:35.600]  大家看到PowerPoint
[00:07:35.600 --> 00:07:37.600]  麻煩喬威
[00:07:37.600 --> 00:07:39.600]  怎樣經歷神?
[00:07:39.600 --> 00:07:41.600]  其實神是無處不在
[00:07:41.600 --> 00:07:43.600]  萬兆相效力
[00:07:43.600 --> 00:07:45.600]  神在聖經講得很清楚
[00:07:45.600 --> 00:07:46.600]  祂除了創造
[00:07:46.600 --> 00:07:49.600]  祂還叫萬有宇宙萬物
[00:07:49.600 --> 00:07:50.600]  在祂手中運行
[00:07:50.600 --> 00:07:52.600]  祂托著萬有
[00:07:52.600 --> 00:07:55.600]  祂說我父作弓直到如今
[00:07:55.600 --> 00:07:56.600]  我也作弓
[00:07:56.600 --> 00:08:00.600]  其實神一直供應照管我們生命
[00:08:00.600 --> 00:08:02.600]  聖經說我們的呼吸
[00:08:02.600 --> 00:08:04.600]  我們的一舉一動
[00:08:04.600 --> 00:08:06.600]  我們今天四季的運轉
[00:08:06.600 --> 00:08:10.600]  都是神的旨意在運轉
[00:08:10.600 --> 00:08:12.600]  聖靈的工作
[00:08:12.600 --> 00:08:14.600]  耶穌基督的代求
[00:08:14.600 --> 00:08:16.600]  天父上帝
[00:08:16.600 --> 00:08:19.600]  三一神一直在工作
[00:08:19.600 --> 00:08:21.600]  圍繞著我們
[00:08:21.600 --> 00:08:24.600]  神很關注我們
[00:08:24.600 --> 00:08:26.600]  所以我們說經歷神
[00:08:26.600 --> 00:08:28.600]  可以有四種狀況
[00:08:28.600 --> 00:08:30.600]  四種情況經歷神
[00:08:30.600 --> 00:08:33.600]  第一就是在日常生活中經歷神
[00:08:33.600 --> 00:08:35.600]  日常生活可以很平淡
[00:08:35.600 --> 00:08:37.600]  可以沒什麼特別
[00:08:37.600 --> 00:08:40.600]  第二就是在我們蒙恩得救
[00:08:40.600 --> 00:08:45.600]  我們信主的過程經歷神
[00:08:45.600 --> 00:08:48.600]  第三就是在我們信主之後
[00:08:48.600 --> 00:08:52.600]  成長、成性的過程經歷神
[00:08:52.600 --> 00:08:55.600]  第四就是在特別的事件
[00:08:55.600 --> 00:08:58.600]  在日常生活中突然有些特別的事
[00:08:58.600 --> 00:09:00.600]  例如我患病
[00:09:00.600 --> 00:09:02.600]  例如我遇到一些衝擊
[00:09:02.600 --> 00:09:04.600]  遇到一些關係的張力
[00:09:04.600 --> 00:09:07.600]  遇到一些很困難的事
[00:09:07.600 --> 00:09:09.600]  或者令我驚訝的事
[00:09:09.600 --> 00:09:12.600]  我列了經歷神的種種
[00:09:12.600 --> 00:09:14.600]  我列了二十種
[00:09:14.600 --> 00:09:17.600]  看看這二十種有多少
[00:09:17.600 --> 00:09:19.600]  我希望其中有些沒有
[00:09:19.600 --> 00:09:23.600]  第一個就是在大自然中經歷神
[00:09:23.600 --> 00:09:27.600]  有誰在家附近很大自然的?
[00:09:27.600 --> 00:09:31.600]  都有的
[00:09:31.600 --> 00:09:33.600]  西貢那些有
[00:09:33.600 --> 00:09:35.600]  馬鞍山
[00:09:35.600 --> 00:09:37.600]  沙田也有
[00:09:37.600 --> 00:09:39.600]  將軍澳也有
[00:09:39.600 --> 00:09:41.600]  紅磡土瓜灣有沒有?
[00:09:41.600 --> 00:09:43.600]  黃大仙
[00:09:43.600 --> 00:09:45.600]  近山上有
[00:09:45.600 --> 00:09:46.600]  大自然經歷神
[00:09:46.600 --> 00:09:49.600]  在四季變換中經歷神
[00:09:49.600 --> 00:09:52.600]  他數目那天是多少度?
[00:09:52.600 --> 00:09:54.600]  真是的
[00:09:54.600 --> 00:09:55.600]  頗有名氣
[00:09:55.600 --> 00:09:57.600]  經歷神
[00:09:57.600 --> 00:09:59.600]  很熱
[00:09:59.600 --> 00:10:01.600]  還有什麼?
[00:10:01.600 --> 00:10:03.600]  吃喝經歷神
[00:10:03.600 --> 00:10:05.600]  我們香港人最喜歡吃喝經歷神
[00:10:05.600 --> 00:10:09.600]  你知道聖經有一句我們很喜歡的
[00:10:09.600 --> 00:10:10.600]  例如頂姐妹說
[00:10:10.600 --> 00:10:12.600]  如果崇拜下午去哪裏?
[00:10:12.600 --> 00:10:15.600]  約了去喝下午茶
[00:10:15.600 --> 00:10:16.600]  有沒有聖經根據?
[00:10:16.600 --> 00:10:17.600]  我有
[00:10:17.600 --> 00:10:20.600]  前書十章三十一節
[00:10:20.600 --> 00:10:21.600]  無論如何
[00:10:21.600 --> 00:10:23.600]  吃喝都要什麼?
[00:10:23.600 --> 00:10:25.600]  榮耀神
[00:10:25.600 --> 00:10:28.600]  我們吃喝都有聖經根據
[00:10:28.600 --> 00:10:30.600]  因為被人問得多
[00:10:30.600 --> 00:10:32.600]  有沒有屬靈異異的?
[00:10:32.600 --> 00:10:34.600]  有
[00:10:34.600 --> 00:10:39.600]  第四是工作經歷神
[00:10:39.600 --> 00:10:41.600]  在找工作
[00:10:41.600 --> 00:10:43.600]  第五是靈修
[00:10:43.600 --> 00:10:47.600]  默想神是聽詩歌經歷神
[00:10:47.600 --> 00:10:50.600]  第六是在禱告裏
[00:10:50.600 --> 00:10:54.600]  在蒙垂廳和不蒙垂廳都經歷神
[00:10:54.600 --> 00:10:57.600]  第七是在敬拜主
[00:10:57.600 --> 00:10:59.600]  一齊集體
[00:10:59.600 --> 00:11:03.600]  我們自己跪下去敬拜神的時候
[00:11:03.600 --> 00:11:05.600]  第八是在退休禁食
[00:11:05.600 --> 00:11:08.600]  獨處的時間經歷神
[00:11:08.600 --> 00:11:10.600]  第九是在我們
[00:11:10.600 --> 00:11:15.600]  審查自己有罪悔改回轉的時候經歷神
[00:11:15.600 --> 00:11:20.600]  接著是在痛苦艱難的時候經歷神
[00:11:20.600 --> 00:11:22.600]  有時有病失業
[00:11:22.600 --> 00:11:25.600]  或者遇到一些很困難的事
[00:11:25.600 --> 00:11:27.600]  第十一
[00:11:27.600 --> 00:11:32.600]  是在等候安靜
[00:11:32.600 --> 00:11:34.600]  有些事要等候經歷
[00:11:34.600 --> 00:11:39.600]  第二是在尋求神的旨意過程經歷神
[00:11:39.600 --> 00:11:42.600]  第三是在人際關係經歷神
[00:11:42.600 --> 00:11:46.600]  第四是在低落孤單的時候經歷神
[00:11:46.600 --> 00:11:51.600]  第五是當我願意遵行神的話的時候經歷神
[00:11:51.600 --> 00:11:55.600]  第六是當我面對聖歌試探的時候
[00:11:55.600 --> 00:11:57.600]  甚至更極端
[00:11:57.600 --> 00:11:58.600]  不止試探
[00:11:58.600 --> 00:12:01.600]  有些人遇到靈界的騷擾
[00:12:01.600 --> 00:12:06.600]  在聖歌撒旦邪靈的時候經歷神
[00:12:06.600 --> 00:12:12.600]  第十八是在侍奉神的時候經歷神
[00:12:12.600 --> 00:12:15.600]  第十九是在見證主傳福音的時候經歷神
[00:12:15.600 --> 00:12:19.600]  第十二是在經歷壁壩的時候經歷神
[00:12:19.600 --> 00:12:21.600]  不知在哪些時候經歷神
[00:12:21.600 --> 00:12:23.600]  我們說怎知我們有經歷神
[00:12:23.600 --> 00:12:25.600]  有時我們不只是問自己
[00:12:25.600 --> 00:12:29.600]  我們問身邊的弟兄姊妹有沒有經歷神呢
[00:12:29.600 --> 00:12:31.600]  我寫了八樣東西
[00:12:31.600 --> 00:12:36.600]  同委會一起分享
[00:12:36.600 --> 00:12:38.600]  第一,我們有經歷神的時候
[00:12:38.600 --> 00:12:39.600]  我們有個表現就是
[00:12:39.600 --> 00:12:42.600]  我們會寫下我們覺得重要的東西
[00:12:42.600 --> 00:12:43.600]  我們會寫下來
[00:12:43.600 --> 00:12:45.600]  有屬靈的札記
[00:12:45.600 --> 00:12:47.600]  第二,我會有一份感恩
[00:12:47.600 --> 00:12:49.600]  很想感謝神
[00:12:49.600 --> 00:12:51.600]  甚至很想站出來跟別人分享
[00:12:51.600 --> 00:12:53.600]  我很感恩
[00:12:53.600 --> 00:12:55.600]  我最近有感恩就是
[00:12:55.600 --> 00:12:57.600]  我數過去一年多
[00:12:57.600 --> 00:12:59.600]  我只看過一次醫生
[00:12:59.600 --> 00:13:01.600]  只有一次發燒
[00:13:01.600 --> 00:13:03.600]  而自己退不了
[00:13:03.600 --> 00:13:05.600]  每次都是YY做家庭醫生
[00:13:05.600 --> 00:13:08.600]  感恩呢
[00:13:08.600 --> 00:13:09.600]  還有什麼呢
[00:13:09.600 --> 00:13:13.600]  從內心裏有讚美歌頌神
[00:13:13.600 --> 00:13:17.600]  第四,我感受到被寬恕
[00:13:17.600 --> 00:13:19.600]  有一種釋放的感受
[00:13:19.600 --> 00:13:21.600]  很被釋放
[00:13:21.600 --> 00:13:23.600]  很輕散
[00:13:23.600 --> 00:13:26.600]  第六,我是在認罪裏面
[00:13:26.600 --> 00:13:28.600]  我真心向神認罪悔改
[00:13:28.600 --> 00:13:32.600]  甚至向別人道歉
[00:13:32.600 --> 00:13:34.600]  say sorry的時候
[00:13:34.600 --> 00:13:36.600]  我經歷神
[00:13:36.600 --> 00:13:38.600]  第七,我在面對試探
[00:13:38.600 --> 00:13:40.600]  在勝過試探的時候
[00:13:40.600 --> 00:13:44.600]  第七,是在作決定的時候
[00:13:44.600 --> 00:13:46.600]  我蒙神的引導
[00:13:46.600 --> 00:13:48.600]  第八,在人際關係上
[00:13:48.600 --> 00:13:50.600]  有平安
[00:13:50.600 --> 00:13:52.600]  這八個建議
[00:13:52.600 --> 00:13:54.600]  你都可以思想一下
[00:13:54.600 --> 00:13:56.600]  在這八樣東西裏面
[00:13:56.600 --> 00:13:58.600]  你會不會看到自己有經歷神
[00:13:58.600 --> 00:14:00.600]  其實我經常發覺
[00:14:00.600 --> 00:14:02.600]  很多時候我們要安靜下來
[00:14:02.600 --> 00:14:04.600]  才看到
[00:14:04.600 --> 00:14:06.600]  不是一些特別的東西才有經歷神
[00:14:06.600 --> 00:14:08.600]  不是突然之間
[00:14:08.600 --> 00:14:10.600]  病復元
[00:14:10.600 --> 00:14:12.600]  突然之間窮
[00:14:12.600 --> 00:14:14.600]  收到一些匪夷所思的奉獻
[00:14:14.600 --> 00:14:16.600]  或者
[00:14:16.600 --> 00:14:18.600]  本來應該撞車
[00:14:18.600 --> 00:14:20.600]  撞了車又
[00:14:20.600 --> 00:14:22.600]  整個車散了廢了
[00:14:22.600 --> 00:14:24.600]  我又沒事
[00:14:24.600 --> 00:14:26.600]  其實
[00:14:26.600 --> 00:14:28.600]  我們孫子兵法
[00:14:28.600 --> 00:14:30.600]  都有講
[00:14:30.600 --> 00:14:32.600]  最厲害的境界就是
[00:14:32.600 --> 00:14:34.600]  你都未遇到襲擊
[00:14:34.600 --> 00:14:36.600]  那些將領已經
[00:14:36.600 --> 00:14:38.600]  將那些東西拿走了
[00:14:38.600 --> 00:14:40.600]  所以有時候沒有事發生
[00:14:40.600 --> 00:14:42.600]  是神保守我們
[00:14:42.600 --> 00:14:44.600]  但有事發生是神有說話
[00:14:44.600 --> 00:14:46.600]  有訊息要和我們溝通
[00:14:46.600 --> 00:14:48.600]  我們一齊看看今天的經文
[00:14:48.600 --> 00:14:50.600]  這個瘸腿的人他怎樣經歷神
[00:14:50.600 --> 00:14:52.600]  在經歷神裏面
[00:14:52.600 --> 00:14:54.600]  有一個句子
[00:14:54.600 --> 00:14:56.600]  在最後裏我講到
[00:14:56.600 --> 00:14:58.600]  我們究竟是期望
[00:14:58.600 --> 00:15:00.600]  按我們的方法去經歷神
[00:15:00.600 --> 00:15:02.600]  按神的方法經歷神
[00:15:02.600 --> 00:15:04.600]  還是按我期望的
[00:15:04.600 --> 00:15:06.600]  途徑方法去經歷神
[00:15:06.600 --> 00:15:08.600]  有很多時候我們以為
[00:15:08.600 --> 00:15:10.600]  我們沒有經歷神
[00:15:10.600 --> 00:15:12.600]  其實我們是
[00:15:12.600 --> 00:15:14.600]  沒有看到神有他的方法
[00:15:14.600 --> 00:15:16.600]  我們一齊讀一讀
[00:15:16.600 --> 00:15:18.600]  四行傳三章第一和第二節
[00:15:18.600 --> 00:15:20.600]  預備起
[00:15:22.600 --> 00:15:38.600]  (經文)
[00:15:38.600 --> 00:15:42.600]  好,這裏講了時間地點和人物
[00:15:42.600 --> 00:15:44.600]  在甚麼時間
[00:15:44.600 --> 00:15:46.600]  下午三點鐘的時間
[00:15:46.600 --> 00:15:50.600]  猶太人早晚都有草土和饅頭
[00:15:50.600 --> 00:15:52.600]  到三點鐘新初
[00:15:52.600 --> 00:15:54.600]  你問新初五正的團契就知道了
[00:15:54.600 --> 00:15:56.600]  大家來到啟福堂
[00:15:56.600 --> 00:16:00.600]  見到一個團契叫L2
[00:16:00.600 --> 00:16:02.600]  西化一點
[00:16:02.600 --> 00:16:04.600]  還有什麼
[00:16:04.600 --> 00:16:06.600]  豐盛正路一點
[00:16:06.600 --> 00:16:08.600]  你知道是甚麼意思
[00:16:08.600 --> 00:16:10.600]  以樂團你知道
[00:16:10.600 --> 00:16:12.600]  抗禮
[00:16:12.600 --> 00:16:14.600]  新初五正團契是甚麼意思
[00:16:14.600 --> 00:16:18.600]  就是這個新初
[00:16:18.600 --> 00:16:20.600]  就是耶穌在被釘的時候
[00:16:20.600 --> 00:16:22.600]  在新初五正的時候
[00:16:22.600 --> 00:16:24.600]  團契
[00:16:24.600 --> 00:16:26.600]  但是他們用一個諧音
[00:16:26.600 --> 00:16:28.600]  在新蒲崗初初成立
[00:16:28.600 --> 00:16:30.600]  就叫新初
[00:16:30.600 --> 00:16:32.600]  五正是星期五晚聚會
[00:16:32.600 --> 00:16:34.600]  一齊見正主
[00:16:34.600 --> 00:16:36.600]  一齊去經歷神
[00:16:36.600 --> 00:16:38.600]  所以叫新初五正
[00:16:38.600 --> 00:16:40.600]  我幫他買廣告
[00:16:40.600 --> 00:16:42.600]  在新初下午三點
[00:16:42.600 --> 00:16:44.600]  猶太人會去聖殿祈禱的時間
[00:16:44.600 --> 00:16:46.600]  彼得約翰就上去聖殿
[00:16:48.600 --> 00:16:50.600]  這裡聖經沒有說明
[00:16:50.600 --> 00:16:52.600]  他們是上去祈禱
[00:16:52.600 --> 00:16:54.600]  多數是上去祈禱
[00:16:54.600 --> 00:16:56.600]  因為這個時間
[00:16:56.600 --> 00:16:58.600]  就上去祈禱了
[00:16:58.600 --> 00:17:00.600]  適當時間他們就走去
[00:17:00.600 --> 00:17:02.600]  商場餐廳那裡
[00:17:02.600 --> 00:17:06.600]  第二節那裡說
[00:17:06.600 --> 00:17:08.600]  有個瘸腿的人
[00:17:08.600 --> 00:17:10.600]  他在尾門
[00:17:10.600 --> 00:17:12.600]  我本來預備了一張照片
[00:17:12.600 --> 00:17:14.600]  不過太太說
[00:17:14.600 --> 00:17:16.600]  照片很模糊
[00:17:16.600 --> 00:17:18.600]  在聖殿的東面
[00:17:18.600 --> 00:17:20.600]  那個地方叫尾門
[00:17:20.600 --> 00:17:22.600]  尾門為什麼叫這個名字呢
[00:17:22.600 --> 00:17:24.600]  多數的專家就說
[00:17:24.600 --> 00:17:26.600]  因為尾門的門
[00:17:26.600 --> 00:17:28.600]  是用哥林多木去做的
[00:17:28.600 --> 00:17:30.600]  哥林多木比金銀
[00:17:30.600 --> 00:17:32.600]  還要名貴
[00:17:32.600 --> 00:17:34.600]  所以這個Beautiful Gate
[00:17:34.600 --> 00:17:36.600]  尾門在聖殿的東面
[00:17:36.600 --> 00:17:38.600]  南面也有三個門
[00:17:38.600 --> 00:17:40.600]  在北面也有
[00:17:40.600 --> 00:17:42.600]  在尾門的外面
[00:17:42.600 --> 00:17:44.600]  就是外邦人聚集的地方
[00:17:44.600 --> 00:17:46.600]  經過了尾門
[00:17:46.600 --> 00:17:48.600]  進入聖殿的區域
[00:17:48.600 --> 00:17:50.600]  裡面有女人聚集的地方
[00:17:50.600 --> 00:17:52.600]  有泰人男人聚集的地方
[00:17:52.600 --> 00:17:54.600]  在尾門的地方
[00:17:54.600 --> 00:17:56.600]  有個瘸腿的人
[00:17:56.600 --> 00:17:58.600]  有個特別的
[00:17:58.600 --> 00:18:00.600]  就是每一天
[00:18:00.600 --> 00:18:02.600]  都有朋友
[00:18:02.600 --> 00:18:04.600]  抬他去
[00:18:04.600 --> 00:18:06.600]  在那裡討飯
[00:18:06.600 --> 00:18:08.600]  在那裡黑錢
[00:18:08.600 --> 00:18:10.600]  在那裡期望
[00:18:10.600 --> 00:18:12.600]  有些周濟
[00:18:14.600 --> 00:18:16.600]  尾門這個地方
[00:18:16.600 --> 00:18:18.600]  耶穌有出入過嗎
[00:18:18.600 --> 00:18:20.600]  有
[00:18:20.600 --> 00:18:22.600]  耶穌和門徒
[00:18:22.600 --> 00:18:24.600]  多次出入聖殿
[00:18:24.600 --> 00:18:26.600]  我們之前讀了一項福音
[00:18:26.600 --> 00:18:28.600]  看到耶穌
[00:18:28.600 --> 00:18:30.600]  只是在聖殿的外邦人園
[00:18:30.600 --> 00:18:32.600]  去掃蕩
[00:18:32.600 --> 00:18:34.600]  在那裡買賣
[00:18:34.600 --> 00:18:36.600]  違背了
[00:18:36.600 --> 00:18:38.600]  聖殿用途
[00:18:38.600 --> 00:18:40.600]  那些商販
[00:18:40.600 --> 00:18:42.600]  耶穌兩次在那裡
[00:18:42.600 --> 00:18:44.600]  有泰人的祭司長
[00:18:44.600 --> 00:18:46.600]  衝突
[00:18:46.600 --> 00:18:48.600]  耶穌在所羅門郎
