
[00:00:00.000 --> 00:00:05.240]  今天我們分享的題目是「復活節我預備好了嗎?」
[00:05:53.400 --> 00:05:58.000]  因為甘南山不單止是舊約一個敬拜的地方
[00:05:58.000 --> 00:05:59.360]  其實在舊約聖經裡面
[00:05:59.360 --> 00:06:03.960]  甘南山就是說這是將來救主要顯現的地方
[00:06:03.960 --> 00:06:06.000]  所以如果我們去看
[00:06:06.000 --> 00:06:07.960]  撒加利亞書十四章四節
[00:06:07.960 --> 00:06:09.240]  那天
[00:06:09.240 --> 00:06:14.760]  祂的腳必站在耶路撒冷前面朝東的甘南山上
[00:06:14.760 --> 00:06:17.440]  這山必從中間分裂
[00:06:17.440 --> 00:06:20.920]  自東至西成為極大的谷
[00:06:20.920 --> 00:06:23.480]  山的一半向北挪移
[00:06:23.480 --> 00:06:25.560]  一半向南挪移
[00:06:25.560 --> 00:06:26.520]  很清楚
[00:06:26.520 --> 00:06:28.120]  穆家要讓我們知道
[00:06:28.120 --> 00:06:30.240]  其實耶穌是主
[00:06:30.240 --> 00:06:31.640]  是王
[00:06:31.640 --> 00:06:34.800]  另外一件事就是牢驅的記載
[00:06:34.800 --> 00:06:38.080]  同樣我們在撒加利亞書九章九節那裡看到
[00:06:38.080 --> 00:06:41.920]  祂說「看啊!你的王來到你那裡
[00:06:41.920 --> 00:06:43.640]  他是公義的
[00:06:43.640 --> 00:06:45.800]  並且施行拯救
[00:06:45.800 --> 00:06:48.240]  謙謙和和地騎著驢
[00:06:48.240 --> 00:06:51.160]  就是騎著驢的驅子」
[00:06:51.160 --> 00:06:52.880]  所以牢驚的記載裡面
[00:06:52.880 --> 00:06:54.000]  藉著甘南山
[00:06:54.000 --> 00:06:55.200]  藉著牢驅
[00:06:55.200 --> 00:06:56.640]  已經告訴我們
[00:06:56.640 --> 00:06:58.640]  耶穌是主
[00:06:58.640 --> 00:07:00.480]  耶穌是王
[00:07:00.480 --> 00:07:03.480]  而且當我們在第三十節那裡
[00:07:03.480 --> 00:07:05.160]  很清楚地告訴我們
[00:07:05.160 --> 00:07:09.360]  這隻驢驅是從來沒有人騎過的
[00:07:09.360 --> 00:07:12.840]  一隻從來沒有人騎過的驢驅
[00:07:12.840 --> 00:07:16.880]  才配得上被君王騎
[00:07:16.880 --> 00:07:19.840]  所以當我們去看的時候
[00:07:19.840 --> 00:07:21.920]  其實從這兩個記載
[00:07:21.920 --> 00:07:24.160]  已經露家想告訴我們
[00:07:24.160 --> 00:07:26.160]  耶穌是主
[00:07:26.160 --> 00:07:27.680]  耶穌是王
[00:07:27.680 --> 00:07:29.960]  第二件事我想和大家一起看的
[00:07:29.960 --> 00:07:33.160]  就是第三十一至三十四節的記載
[00:07:33.160 --> 00:07:36.160]  大家有時看這段記載可能會覺得很奇怪
[00:07:36.160 --> 00:07:38.960]  耶穌是很清楚地告訴門徒
[00:07:38.960 --> 00:07:40.560]  你要這樣做
[00:07:40.560 --> 00:07:41.640]  你要這樣做
[00:07:41.640 --> 00:07:43.440]  然後事情就這樣發生了
[00:07:43.440 --> 00:07:45.840]  其實我不知道如果你是門徒
[00:07:45.840 --> 00:07:48.080]  你會有什麼心情
[00:07:48.080 --> 00:07:49.560]  今天如果我和你說
[00:07:49.560 --> 00:07:51.560]  你現在出去
[00:07:51.560 --> 00:07:53.360]  轉左
[00:07:53.360 --> 00:07:56.160]  然後進去教會的辦公室
[00:07:56.160 --> 00:07:59.480]  找肥承的位置
[00:07:59.480 --> 00:08:02.400]  在肥承的位置上有一個飯盒
[00:08:02.400 --> 00:08:05.840]  這個飯盒是沒有人騎過的
[00:08:05.840 --> 00:08:07.680]  然後你跟他說
[00:08:07.680 --> 00:08:10.240]  主要是騎它
[00:08:10.240 --> 00:08:12.240]  然後肥承就來問你
[00:08:12.240 --> 00:08:14.320]  為什麼要吃我的飯盒
[00:08:14.320 --> 00:08:16.560]  然後你說主要是騎它
[00:08:16.560 --> 00:08:18.720]  我不知道你會不會這樣做
[00:08:18.720 --> 00:08:20.560]  不過如果你是幫Pastor Winnie做事
[00:08:20.560 --> 00:08:22.160]  我一定會把飯盒給Pastor Winnie
[00:08:22.160 --> 00:08:23.360]  因為他應該沒有睡過覺
[00:08:23.360 --> 00:08:25.160]  和沒有吃過東西
[00:08:25.160 --> 00:08:27.160]  但是今天你想想
[00:08:27.160 --> 00:08:30.960]  耶穌這樣跟門徒說
[00:08:30.960 --> 00:08:33.720]  但是其實我們看到中間有一樣東西
[00:08:33.720 --> 00:08:37.360]  就是耶穌很清楚知道發生的事情
[00:08:37.360 --> 00:08:38.800]  路加是要讓我們知道
[00:08:38.800 --> 00:08:40.960]  耶穌是掌管的主
[00:08:40.960 --> 00:08:44.160]  祂很清楚將要發生的事情
[00:08:44.160 --> 00:08:47.960]  所以我們應該信服祂的吩咐
[00:08:47.960 --> 00:08:51.160]  更加當我們看到這件事情發生的時候
[00:08:51.160 --> 00:08:52.960]  其實真的很奇妙
[00:08:52.960 --> 00:08:56.080]  門徒又真的很遵行耶穌的吩咐
[00:08:56.080 --> 00:08:58.000]  去到那隻驢那裡
[00:08:58.000 --> 00:08:59.960]  祂不是說去到肥承的位置
[00:08:59.960 --> 00:09:01.840]  肥承,這個飯盒賣多少錢?
[00:09:01.840 --> 00:09:02.840]  不是吧?
[00:09:02.840 --> 00:09:06.600]  祂是真的去到解開驢區
[00:09:06.600 --> 00:09:08.600]  但是我們看到聖經的記載很特別
[00:09:08.600 --> 00:09:10.960]  當他們解開驢區的時候
[00:09:10.960 --> 00:09:12.760]  主人問他們
[00:09:12.760 --> 00:09:16.200]  這個主人在原文是眾數
[00:09:16.200 --> 00:09:18.960]  就是主人們的意思
[00:09:18.960 --> 00:09:22.880]  就是說驢區的主人們問門徒
[00:09:22.880 --> 00:09:26.080]  喂,解驢區作什麼?
[00:09:26.080 --> 00:09:30.360]  但是門徒接著回答祂是主要用祂
[00:09:30.360 --> 00:09:32.560]  而今次這個主是單數
[00:09:32.560 --> 00:09:35.760]  這個單數的主是耶穌
[00:09:35.760 --> 00:09:38.080]  路加不單止想告訴我們
[00:09:38.080 --> 00:09:40.160]  耶穌知道將要發生的事情
[00:09:40.160 --> 00:09:42.960]  祂是有權並有主權的那個
[00:09:42.960 --> 00:09:46.960]  更加不單止驢區祂有主權
[00:09:46.960 --> 00:09:51.960]  驢區的主人都信服耶穌的權柄
[00:09:51.960 --> 00:09:53.960]  所以路加是告訴我們
[00:09:53.960 --> 00:09:57.560]  不單止耶穌是主,耶穌是神
[00:09:57.560 --> 00:09:59.760]  不單止祂在驢區有權柄
[00:09:59.760 --> 00:10:05.360]  連驢區的主人們都信服耶穌的權柄
[00:10:05.360 --> 00:10:06.560]  這是第二點
[00:10:06.560 --> 00:10:09.160]  而第三點,當耶穌真的
[00:10:09.160 --> 00:10:12.160]  當門徒將這隻驢解到耶穌那裡
[00:10:12.160 --> 00:10:14.160]  他們將自己的衣服搭在上面
[00:10:14.160 --> 00:10:16.960]  而當耶穌將要站這隻驢的時候
[00:10:16.960 --> 00:10:19.360]  第35到第38節
[00:10:19.360 --> 00:10:24.160]  我們看到路加是形容一個君王式的歡迎
[00:10:24.160 --> 00:10:26.560]  如果我們看第35到第36節
[00:10:26.560 --> 00:10:30.960]  我們會看到那些人會將他們自己的衣服
[00:10:30.960 --> 00:10:32.760]  鋪在地上
[00:10:32.760 --> 00:10:34.960]  讓耶穌騎著進去
[00:10:34.960 --> 00:10:38.360]  這是一個對君王的歡迎
[00:10:38.360 --> 00:10:40.160]  而第37節告訴我們
[00:10:40.160 --> 00:10:43.160]  他們就用一個君王的歡呼
[00:10:43.160 --> 00:10:44.760]  去歡迎耶穌
[00:10:44.760 --> 00:10:48.960]  所以第37節他們大聲讚美神
[00:10:48.960 --> 00:10:51.160]  而第38節他們說
[00:10:51.160 --> 00:10:55.960]  逢主名來的王是應當稱頌的
[00:10:55.960 --> 00:10:58.360]  在天上有和平
[00:10:58.360 --> 00:11:00.960]  在至高之處有榮光
[00:11:00.960 --> 00:11:03.560]  當我們去看這段聖經的時候
[00:11:03.560 --> 00:11:05.160]  我們如果記得
[00:11:05.160 --> 00:11:07.560]  其實路加福音2章14節
[00:11:07.560 --> 00:11:09.160]  有一段很相似的經文
[00:11:09.160 --> 00:11:10.360]  這段經文就是
[00:11:10.360 --> 00:11:14.360]  耶穌降生的時候天使還讚的經文
[00:11:14.360 --> 00:11:16.960]  所以我們看到路加福音2章14節
[00:11:16.960 --> 00:11:20.560]  在至高之處榮耀歸於神
[00:11:20.560 --> 00:11:24.960]  在地上平安歸於他所喜悅的人
[00:11:24.960 --> 00:11:26.360]  所以如果我們看這段經文
[00:11:26.360 --> 00:11:30.160]  無論從橄欖山和盧區的一個記載
[00:11:30.160 --> 00:11:32.560]  無論從路加記載那件事
[00:11:32.560 --> 00:11:34.960]  耶穌怎樣完全的掌管
[00:11:34.960 --> 00:11:36.960]  到門徒信服的時候
[00:11:36.960 --> 00:11:40.160]  那些盧區的主人怎樣去信服耶穌
[00:11:40.160 --> 00:11:42.760]  到第35到第38節那些人
[00:11:42.760 --> 00:11:44.760]  看到耶穌進來耶路撒冷的時候
[00:11:44.760 --> 00:11:47.960]  他們給他的是一個君王式的歡迎
[00:11:47.960 --> 00:11:49.760]  其實路加是要讓我們知道一件事
[00:11:49.760 --> 00:11:52.560]  就是耶穌就是我們生命的主
[00:11:52.560 --> 00:11:54.560]  祂就是我們生命的王
[00:11:54.560 --> 00:11:56.760]  所以今天我們要問我們
[00:11:56.760 --> 00:11:59.560]  在復活節第一個我們要預備的就是
[00:11:59.560 --> 00:12:02.160]  我們有沒有迎接復活的主
[00:12:02.160 --> 00:12:04.160]  進到我們生命裡面
[00:12:04.160 --> 00:12:09.760]  並且願意將生命的主權交給祂
[00:12:09.760 --> 00:12:11.560]  曾經有一個牧者這樣說的
[00:12:11.560 --> 00:12:12.760]  他看著這段經文
[00:12:12.760 --> 00:12:16.360]  他說當門徒聽了耶穌的吩咐
[00:12:16.360 --> 00:12:19.560]  其實他們並不知道結果會是怎樣的
[00:12:19.560 --> 00:12:24.760]  但是當他們單純按照耶穌的吩咐去進行的時候
[00:12:24.760 --> 00:12:28.560]  他們的信服就榮耀了基督
[00:12:28.560 --> 00:12:31.960]  你想想如果他們沒有將盧區帶進來
[00:12:31.960 --> 00:12:35.160]  耶穌怎能夠榮耀地進入耶路撒冷
[00:12:35.160 --> 00:12:37.760]  但是當門徒他們不知道結果是怎樣
[00:12:37.760 --> 00:12:40.960]  但是他們很單純進行耶穌吩咐的時候
[00:12:40.960 --> 00:12:44.960]  他們的這個行為就榮耀了基督
[00:12:44.960 --> 00:12:46.760]  今天在我們生命裡面
[00:12:46.760 --> 00:12:50.160]  如果耶穌給我們一些吩咐
[00:12:50.160 --> 00:12:51.960]  或者在日常生命裡面
[00:12:51.960 --> 00:12:55.160]  感動我們有一些東西我們需要這樣去走
[00:12:55.160 --> 00:12:59.760]  可能那些東西在人來說都覺得很荒謬
[00:12:59.760 --> 00:13:02.160]  你會不會這樣去做呢?
[00:13:02.160 --> 00:13:04.160]  我記得未信主之前
[00:13:04.160 --> 00:13:07.160]  我覺得十一奉獻是很荒謬的
[00:13:07.160 --> 00:13:08.760]  信了主後發現有些基督徒
[00:13:08.760 --> 00:13:11.560]  都還覺得十一奉獻是很荒謬的
[00:13:11.560 --> 00:13:15.160]  但是今天我們有沒有這樣去走呢?
[00:13:15.160 --> 00:13:19.560]  我很為亞經堂弟兄姊妹的奉獻的生命去感恩
[00:13:19.560 --> 00:13:22.360]  因為唯有我們這樣真是為神擺上
[00:13:22.360 --> 00:13:24.560]  我們才可以有這麼多
[00:13:24.560 --> 00:13:26.160]  有我們這個堂會
[00:13:26.160 --> 00:13:28.960]  有很多可以去幫助街坊的事工
[00:13:28.960 --> 00:13:29.960]  但最後是什麼?
[00:13:29.960 --> 00:13:32.360]  叫神得著榮耀
[00:13:32.360 --> 00:13:35.960]  今天我們有沒有將我們的生命主權交給神
[00:13:35.960 --> 00:13:39.760]  我們今天有沒有遵行神在我們生命的吩咐
[00:13:39.760 --> 00:13:43.360]  叫我們的生命能夠榮耀基督呢?
[00:13:43.360 --> 00:13:46.560]  我不知道這一刻神在跟我們說什麼
[00:13:46.560 --> 00:13:48.360]  可能今天神跟我們說的是
[00:13:48.360 --> 00:13:51.760]  我們的生命要真正悔改和回轉
[00:13:51.760 --> 00:13:55.360]  我們要真正做一個跟隨耶穌的人
[00:13:55.360 --> 00:13:57.360]  可能今天神跟你說的
[00:13:57.360 --> 00:14:01.160]  是你要去饒恕一個曾經得罪你的人
[00:14:01.160 --> 00:14:03.560]  可能你覺得很困難
[00:14:03.560 --> 00:14:06.960]  可能你很想用自己的方法去解決
[00:14:06.960 --> 00:14:10.760]  或者你很想留在自己的安書區
[00:14:10.760 --> 00:14:14.760]  但是你願不願意遵行耶穌的吩咐呢?
[00:14:14.760 --> 00:14:16.560]  耶穌今天可能感動你
[00:14:16.560 --> 00:14:18.960]  去幫助一些有需要的人
[00:14:18.960 --> 00:14:20.960]  可能你第一個問題是問自己
[00:14:20.960 --> 00:14:23.560]  我是否真的有這樣的能力呢?
[00:14:23.560 --> 00:14:25.160]  可能第二條你就問
[00:14:25.160 --> 00:14:27.960]  但是要付出的
[00:14:27.960 --> 00:14:30.360]  要有勇氣的
[00:14:30.360 --> 00:14:32.160]  你願不願意答出呢?
[00:14:32.160 --> 00:14:36.360]  你願不願意去遵行耶穌的吩咐呢?
[00:14:36.360 --> 00:14:38.560]  今天耶穌可能給我們看到的
[00:14:38.560 --> 00:14:41.560]  是我們的生命要為著耶穌的緣故
[00:14:41.560 --> 00:14:43.760]  去放棄一些的事
[00:14:43.760 --> 00:14:46.960]  或者放棄一些不合神心意的關係
[00:14:46.960 --> 00:14:49.160]  這些的事可能對我們很重要
[00:14:49.160 --> 00:14:52.960]  這些的關係我們可能覺得很難放手的
[00:14:52.960 --> 00:14:56.960]  但是我們願不願意去遵行耶穌的吩咐
[00:14:56.960 --> 00:14:59.160]  並且願意相信耶穌
[00:14:59.160 --> 00:15:03.560]  有最好的旨意和計劃
[00:15:03.560 --> 00:15:04.960]  可能今天
[00:15:04.960 --> 00:15:07.160]  神說你要開始一件新的事情
[00:15:07.160 --> 00:15:09.560]  或者去進入一個新的階段
[00:15:09.560 --> 00:15:12.160]  或者去展開一個新的旅程
[00:15:12.160 --> 00:15:15.560]  但是你可能覺得我還沒有預備好
[00:15:15.560 --> 00:15:16.760]  或者不如這樣吧
[00:15:16.760 --> 00:15:20.960]  讓我自己按照自己的時間和計劃吧
[00:15:20.960 --> 00:15:22.960]  但是今天你相不相信
[00:15:22.960 --> 00:15:26.360]  神的計劃是最好的呢?
[00:15:26.360 --> 00:15:28.560]  在復活節裡面讓我們再一次去問
[00:15:28.560 --> 00:15:32.960]  究竟我們有沒有將我們生命的主權交給耶穌
[00:15:32.960 --> 00:15:36.160]  今天如果祂吩咐我們去做一件事
[00:15:36.160 --> 00:15:39.560]  就像祂吩咐門徒去解這個牢區的時候
[00:15:39.560 --> 00:15:41.960]  可能我們現在不知道會是怎樣
[00:15:41.960 --> 00:15:44.360]  可能我們不知道我們能不能夠做得到
[00:15:44.360 --> 00:15:47.760]  但是我們願不願意這樣去信服
[00:15:47.760 --> 00:15:50.760]  並且跟隨耶穌的教導
[00:15:50.760 --> 00:15:54.760]  這個讓我們成為我們今天反思的第一件事
[00:15:54.760 --> 00:15:57.160]  今天我們一起看第二個功課
[00:15:57.160 --> 00:15:59.960]  第二個功課是我們要為審判
[00:15:59.960 --> 00:16:03.560]  和為失喪的靈魂去哀傷
[00:16:03.560 --> 00:16:05.960]  剛才經文講到那些人很開心
[00:16:05.960 --> 00:16:07.760]  歡迎耶穌進入耶路撒冷
[00:16:07.760 --> 00:16:10.360]  但是否每一個人都歡迎耶穌進入耶路撒冷呢?
[00:16:10.360 --> 00:16:11.760]  我們發現不是
[00:16:11.760 --> 00:16:15.160]  有一些人對耶穌這樣進入耶路撒冷
[00:16:15.160 --> 00:16:17.160]  有另外一個回應
[00:16:17.160 --> 00:16:20.760]  不如我們一起看第39到第44節
[00:16:20.760 --> 00:16:21.560]  我們一起讀
[00:16:21.560 --> 00:16:22.560]  一二三
[00:16:22.560 --> 00:16:26.360]  眾人中有幾個法利賽人對耶穌說
[00:16:26.360 --> 00:16:29.160]  夫子,擲避你的門徒吧
[00:16:29.160 --> 00:16:31.560]  耶穌說:我告訴你們
[00:16:31.560 --> 00:16:33.960]  若是他們閉口不說
[00:16:33.960 --> 00:16:37.160]  這些石頭必要呼叫起來
[00:16:37.160 --> 00:16:40.560]  耶穌快到耶路撒冷看見城
[00:16:40.560 --> 00:16:42.360]  就為他哀哭
[00:16:42.360 --> 00:16:44.960]  說:巴不得你在這日子
[00:16:44.960 --> 00:16:47.360]  知道關係你平安的事
[00:16:47.360 --> 00:16:50.760]  無奈這是現在是隱藏的
[00:16:50.760 --> 00:16:54.760]  叫你的眼看不出來
[00:16:54.760 --> 00:16:56.760]  因為日子將到
[00:16:56.760 --> 00:16:59.760]  你的仇敵必捉起土裡
[00:16:59.760 --> 00:17:01.560]  周圍環繞你
[00:17:01.560 --> 00:17:03.560]  四面困住你
[00:17:03.560 --> 00:17:06.960]  並要掃滅你和你裡頭的兒女
[00:17:06.960 --> 00:17:10.760]  連一塊石頭也不留在石頭上
[00:17:10.760 --> 00:17:14.160]  因你不知道眷顧你的時候
[00:17:14.160 --> 00:17:17.960]  在聖經一開始我們看到法利賽人的回應
[00:17:17.960 --> 00:17:19.560]  當我們看聖經的時候
[00:17:19.560 --> 00:17:24.160]  其實我們也看到法利賽人和耶穌有很多的互動
[00:17:24.160 --> 00:17:25.960]  而通常在這些互動裡面
[00:17:25.960 --> 00:17:28.360]  如果耶穌不真的觸及到
[00:17:28.360 --> 00:17:30.960]  他尼塞亞的身份的時候
[00:17:30.960 --> 00:17:34.560]  法利賽人也會容忍一下你
[00:17:34.560 --> 00:17:35.760]  但現在是
[00:17:35.760 --> 00:17:39.760]  他用一個尼塞亞的身份進入耶路撒冷的時候
[00:17:39.760 --> 00:17:41.560]  那些法利賽人忍不住了
[00:17:41.560 --> 00:17:42.960]  於是他就和耶穌說:
[00:17:42.960 --> 00:17:46.160]  為夫子責備你的門徒
[00:17:46.160 --> 00:17:48.160]  耶穌怎麼回應呢?
[00:17:48.160 --> 00:17:52.160]  耶穌知道他們是拒絕接受他的身份
[00:17:52.160 --> 00:17:54.760]  所以耶穌在第四十節那裡回應
[00:17:54.760 --> 00:17:58.360]  他說就算今天人閉口不讚美
[00:17:58.360 --> 00:18:02.960]  他說將來連石頭也要呼叫起來
[00:18:02.960 --> 00:18:05.960]  他說將來審判的時候
