
[00:00:00.000 --> 00:00:02.660]  今日的講題是「雪星巴巴」
[00:01:43.400 --> 00:01:45.200]  「阿爸父」、「阿爸」
[00:01:45.200 --> 00:01:49.400]  當時的確沒有什麼人是這樣
[00:01:49.400 --> 00:01:53.000]  用這麼溫柔、這麼親密的說話
[00:01:53.000 --> 00:01:57.000]  向神祈禱、向神傾訴
[00:01:57.000 --> 00:02:00.600]  這是一個親愛的父親的意思
[00:02:00.600 --> 00:02:03.800]  這個「阿爸」本身就是當時他們的語言
[00:02:03.800 --> 00:02:05.000]  「阿蘭文」
[00:02:05.000 --> 00:02:11.200]  小孩子一般就是這樣跟父親說「阿爸」的情況
[00:02:11.200 --> 00:02:16.400]  就好像今天我們常常叫我們的父親是「爸爸」一樣
[00:02:16.400 --> 00:02:21.400]  這是一個很親切又是一個很普遍的用法
[00:02:21.400 --> 00:02:24.400]  當我們講到這裡的時候
[00:02:24.400 --> 00:02:26.400]  當然我們會想到
[00:02:26.400 --> 00:02:32.400]  究竟我們在地上跟我們的父親的關係又如何呢?
[00:02:32.400 --> 00:02:34.400]  或者現在你腦海對面
[00:02:34.400 --> 00:02:37.400]  你想想你爸爸的關係又如何呢?
[00:02:37.400 --> 00:02:44.400]  耶穌是跟這位神、這位親愛的父親
[00:02:44.400 --> 00:02:48.400]  有這麼溫柔、這麼親密的關係在建立
[00:02:48.400 --> 00:02:52.400]  作為基督徒其實耶穌很期望我們
[00:02:52.400 --> 00:02:55.400]  能夠這麼放膽
[00:02:55.400 --> 00:03:03.400]  將一位難以理解或者無法測度的一位神
[00:03:03.400 --> 00:03:07.400]  當作父親一樣來跟祂傾訴
[00:03:07.400 --> 00:03:12.400]  一樣來跟祂建立親密的關係
[00:03:12.400 --> 00:03:15.400]  因為我們都很樂意這樣做
[00:03:15.400 --> 00:03:18.400]  而天上的父親也很樂意這樣做
[00:03:18.400 --> 00:03:21.400]  就好像一個爸爸放工回家之後
[00:03:21.400 --> 00:03:25.400]  有時候他根本不需要說「爸爸現在回來了」
[00:03:25.400 --> 00:03:29.400]  小朋友就會馬上衝過來
[00:03:29.400 --> 00:03:31.400]  用一個笑念歡迎他
[00:03:31.400 --> 00:03:33.400]  然後說一聲「爸爸」
[00:03:33.400 --> 00:03:35.400]  在座很多爸爸
[00:03:35.400 --> 00:03:38.400]  特別今天來看士同師班的家長
[00:03:38.400 --> 00:03:40.400]  是不是這樣的?
[00:03:40.400 --> 00:03:42.400]  小朋友的時候
[00:03:42.400 --> 00:03:44.400]  長大了就不會這樣了
[00:03:44.400 --> 00:03:46.400]  不過你就珍惜現在
[00:03:46.400 --> 00:03:49.400]  很開心就走過來說一聲「爸爸」
[00:03:49.400 --> 00:03:50.400]  你聽到之後
[00:03:50.400 --> 00:03:53.400]  那天工作很忙、很累
[00:03:53.400 --> 00:03:55.400]  或者是很多不開心
[00:03:55.400 --> 00:04:00.400]  看到小朋友歡天喜地說一聲「爸爸」
[00:04:00.400 --> 00:04:01.400]  或者「媽媽」也好
[00:04:01.400 --> 00:04:03.400]  你的心當時如何?
[00:04:03.400 --> 00:04:04.400]  融化了
[00:04:04.400 --> 00:04:06.400]  當時完全忘記了
[00:04:06.400 --> 00:04:08.400]  因為發覺這是最美好的
[00:04:08.400 --> 00:04:09.400]  當然了
[00:04:09.400 --> 00:04:14.400]  當孩子能夠這樣想到或者一聽到門聲
[00:04:14.400 --> 00:04:18.400]  就走出來迎接爸爸或者迎接媽媽
[00:04:18.400 --> 00:04:21.400]  當然是很想念爸爸媽媽
[00:04:21.400 --> 00:04:25.400]  他覺得爸爸媽媽很喜歡他
[00:04:25.400 --> 00:04:29.400]  所以他就很樂意這樣迎接
[00:04:29.400 --> 00:04:30.400]  但是同一時間
[00:04:30.400 --> 00:04:31.400]  如果你想想
[00:04:31.400 --> 00:04:35.400]  小朋友想起爸爸就想起宅馬
[00:04:35.400 --> 00:04:42.400]  想起甚至是被他打
[00:04:42.400 --> 00:04:45.400]  聽到門聲就立刻躲起來
[00:04:45.400 --> 00:04:46.400]  都不敢出來
[00:04:46.400 --> 00:04:48.400]  或者不想見到爸爸
[00:04:48.400 --> 00:04:51.400]  有一段時間我作為兒子
[00:04:51.400 --> 00:04:57.400]  小時候都怕爸爸太接近我
[00:04:57.400 --> 00:05:00.400]  當然有什麼事要抽清我
[00:05:00.400 --> 00:05:05.400]  作為爸爸我也發覺有時候兩個兒子都會避開我
[00:05:05.400 --> 00:05:07.400]  怕我抽清他們
[00:05:07.400 --> 00:05:09.400]  這是人之常情
[00:05:09.400 --> 00:05:11.400]  但是如何建立美好的關係呢?
[00:05:11.400 --> 00:05:14.400]  當然耶穌基督教導我們
[00:05:14.400 --> 00:05:17.400]  與天父建立美好的關係
[00:05:17.400 --> 00:05:19.400]  或者很多的姊妹都會問
[00:05:19.400 --> 00:05:27.400]  這個主土文裡面似乎沒有面向母親的方面
[00:05:27.400 --> 00:05:32.400]  因為天父可能我自己有一個好的形象
[00:05:32.400 --> 00:05:33.400]  就是一個母親
[00:05:33.400 --> 00:05:35.400]  或者母親對我的關懷
[00:05:35.400 --> 00:05:39.400]  我覺得放在神那裡會更加美好
[00:05:39.400 --> 00:05:42.400]  但是其實聖經裡"爸爸"這個字
[00:05:42.400 --> 00:05:47.400]  其實同時間已經含有了父親
[00:05:47.400 --> 00:05:53.400]  父聖或者母親母聖的情況
[00:05:53.400 --> 00:05:58.400]  就是說我們這個神是一個溫柔的神
[00:05:58.400 --> 00:06:01.400]  耶穌基督就在這裡向我們顯現
[00:06:01.400 --> 00:06:03.400]  神有父親一般
[00:06:03.400 --> 00:06:07.400]  有母親一般的那種慈愛
[00:06:07.400 --> 00:06:10.400]  耶穌基督就在這個主土文裡面
[00:06:10.400 --> 00:06:12.400]  跟我們講出來
[00:06:12.400 --> 00:06:13.400]  給我們顯現
[00:06:13.400 --> 00:06:17.400]  原來神是同時可以是父親的形象
[00:06:17.400 --> 00:06:19.400]  同時又可以是母親的形象
[00:06:19.400 --> 00:06:21.400]  當祂是一個父親的形象的時候
[00:06:21.400 --> 00:06:25.400]  當然我們就覺得這位好像在背後支持著我們
[00:06:25.400 --> 00:06:28.400]  給我們生命很多勇氣
[00:06:28.400 --> 00:06:32.400]  凡事都願意站在我們那邊
[00:06:32.400 --> 00:06:33.400]  信任我們
[00:06:33.400 --> 00:06:36.400]  給我們依靠的
[00:06:36.400 --> 00:06:38.400]  這個神是充滿了可信的
[00:06:38.400 --> 00:06:40.400]  充滿了力量的
[00:06:40.400 --> 00:06:43.400]  但是同時這個神是一個溫柔的神
[00:06:43.400 --> 00:06:44.400]  這個溫柔的神就好像母親一樣
[00:06:44.400 --> 00:06:46.400]  給我們有安全感
[00:06:46.400 --> 00:06:47.400]  有一種愛在裡面
[00:06:47.400 --> 00:06:50.400]  我們感覺祂會擁抱我們
[00:06:50.400 --> 00:06:52.400]  祂會呵護我們
[00:06:52.400 --> 00:06:56.400]  我們感受到這種安全感在裡面
[00:06:56.400 --> 00:06:58.400]  我記得我小時候
[00:06:58.400 --> 00:07:00.400]  真的很喜歡媽媽抱著我
[00:07:00.400 --> 00:07:02.400]  特別是睡覺的時候
[00:07:02.400 --> 00:07:04.400]  有一種叫做掃背脊
[00:07:04.400 --> 00:07:05.400]  很喜歡那種
[00:07:05.400 --> 00:07:07.400]  睡得舒服的
[00:07:07.400 --> 00:07:10.400]  慢慢用她溫柔的手掃我的背脊
[00:07:10.400 --> 00:07:11.400]  應該很舒服
[00:07:11.400 --> 00:07:13.400]  很想起媽媽那種無愛
[00:07:13.400 --> 00:07:16.400]  天父這種愛就好像這樣
[00:07:16.400 --> 00:07:18.400]  撫摸著我們
[00:07:18.400 --> 00:07:19.400]  去關心著我們
[00:07:19.400 --> 00:07:21.400]  其實一直來說
[00:07:21.400 --> 00:07:25.400]  一個很健康的父親的形象
[00:07:25.400 --> 00:07:27.400]  或者母親的形象
[00:07:27.400 --> 00:07:29.400]  對一個人的成長
[00:07:29.400 --> 00:07:32.400]  是有很大的影響的
[00:07:32.400 --> 00:07:34.400]  有些專家這樣說
[00:07:34.400 --> 00:07:36.400]  起碼有幾方面的影響
[00:07:36.400 --> 00:07:37.400]  第一
[00:07:37.400 --> 00:07:42.400]  他本身是一個模仿的對象
[00:07:42.400 --> 00:07:46.400]  一個學習的對象
[00:07:46.400 --> 00:07:48.400]  因為父親或者母親
[00:07:48.400 --> 00:07:53.400]  是小朋友最早接觸的人物
[00:07:53.400 --> 00:07:54.400]  他所做的事
[00:07:54.400 --> 00:07:56.400]  他自己的態度
[00:07:56.400 --> 00:08:00.400]  是會成為小朋友模仿的對象
[00:08:00.400 --> 00:08:02.400]  積極的行為
[00:08:02.400 --> 00:08:04.400]  美好的價值觀
[00:08:04.400 --> 00:08:06.400]  成為了小朋友建立了
[00:08:06.400 --> 00:08:10.400]  將來道德倫理一種美好的觀念
[00:08:10.400 --> 00:08:12.400]  接著就是建立他們的
[00:08:12.400 --> 00:08:15.400]  自尊心和自信心
[00:08:15.400 --> 00:08:19.400]  父母親很多的讚揚子女
[00:08:19.400 --> 00:08:21.400]  鼓勵支持他們
[00:08:21.400 --> 00:08:23.400]  他們的自尊心
[00:08:23.400 --> 00:08:24.400]  他們的自信心
[00:08:24.400 --> 00:08:26.400]  是很受影響
[00:08:26.400 --> 00:08:28.400]  是對成長有幫助
[00:08:28.400 --> 00:08:31.400]  一個能夠去一直支持
[00:08:31.400 --> 00:08:34.400]  撐著一個小朋友
[00:08:34.400 --> 00:08:36.400]  撐著孩子
[00:08:36.400 --> 00:08:38.400]  積極的一個自我形象
[00:08:38.400 --> 00:08:40.400]  培養他們的自信心
[00:08:40.400 --> 00:08:46.400]  這個都是父母在角色裏面做得到的
[00:08:46.400 --> 00:08:48.400]  當然另一方面
[00:08:48.400 --> 00:08:50.400]  一個好的父母親的形象
[00:08:50.400 --> 00:08:54.400]  是會建立到下一代
[00:08:54.400 --> 00:08:56.400]  他們自己有好的安全感
[00:08:56.400 --> 00:08:58.400]  以及一種依附
[00:08:58.400 --> 00:09:03.400]  父親能夠提供身體上的力量
[00:09:03.400 --> 00:09:05.400]  那種保護
[00:09:05.400 --> 00:09:07.400]  母親那種懷抱
[00:09:07.400 --> 00:09:12.400]  在情感上身體上感受到安全下的成長
[00:09:12.400 --> 00:09:13.400]  一路走來
[00:09:13.400 --> 00:09:15.400]  他們覺得這種關愛
[00:09:15.400 --> 00:09:17.400]  這種關注
[00:09:17.400 --> 00:09:19.400]  讓他們心裏面是豐富
[00:09:19.400 --> 00:09:23.400]  所以小朋友不會覺得是缺乏安全感
[00:09:23.400 --> 00:09:25.400]  他們是覺得有安全感
[00:09:25.400 --> 00:09:28.400]  覺得他們有一個依附的對象在裏面
[00:09:28.400 --> 00:09:31.400]  因為一個依附都很重要
[00:09:31.400 --> 00:09:32.400]  人有一個依附感
[00:09:32.400 --> 00:09:34.400]  就是說人是互相幫助
[00:09:34.400 --> 00:09:36.400]  人是互相支持的
[00:09:36.400 --> 00:09:40.400]  同樣我們今天都是很樂意
[00:09:40.400 --> 00:09:42.400]  是依附著我們的天父
[00:09:42.400 --> 00:09:44.400]  很願意是依靠著我們的天父
[00:09:44.400 --> 00:09:46.400]  不是說我們什麼都可以
[00:09:46.400 --> 00:09:47.400]  我們都不靠別人了
[00:09:47.400 --> 00:09:48.400]  每個人都對我不好
[00:09:48.400 --> 00:09:49.400]  我自己搞定了
[00:09:49.400 --> 00:09:52.400]  有些人會去到一個這麼孤獨的情況
[00:09:52.400 --> 00:09:55.400]  但如果一個健康的父母親的形象
[00:09:55.400 --> 00:10:01.400]  也幫助他們建立了一個合適的自尊心在裏面
[00:10:01.400 --> 00:10:05.400]  當然這個父母親的形象
[00:10:05.400 --> 00:10:07.400]  一個美好的
[00:10:07.400 --> 00:10:10.400]  又成為對後來的教育學業裏面很大的影響
[00:10:10.400 --> 00:10:13.400]  因為現在每個人都要去上學
[00:10:13.400 --> 00:10:15.400]  都要去上課
[00:10:15.400 --> 00:10:18.400]  都要去接受教育
[00:10:18.400 --> 00:10:20.400]  但是在教育背後
[00:10:20.400 --> 00:10:21.400]  家庭的教育
[00:10:21.400 --> 00:10:28.400]  家庭對教育知識能夠去學習
[00:10:28.400 --> 00:10:30.400]  你派什麼態度對一個小朋友
[00:10:30.400 --> 00:10:33.400]  因材施教能夠去鼓勵他們
[00:10:33.400 --> 00:10:36.400]  能夠去鼓勵他們學習的動機
[00:10:36.400 --> 00:10:39.400]  能夠知道讀書是為了什麼
[00:10:39.400 --> 00:10:41.400]  成績是為了什麼
[00:10:41.400 --> 00:10:44.400]  或者他們學習一手的技能
[00:10:44.400 --> 00:10:46.400]  又是有什麼好處
[00:10:46.400 --> 00:10:51.400]  我相信都是能夠幫助到兒童
[00:10:51.400 --> 00:10:53.400]  或者長大成人
[00:10:53.400 --> 00:10:58.400]  都是一個很好的影響當中
[00:10:58.400 --> 00:11:01.400]  剛才講這些都是很美好的
[00:11:01.400 --> 00:11:03.400]  但是到如今
[00:11:03.400 --> 00:11:08.400]  是不是每個人都有這麼健康美好
[00:11:08.400 --> 00:11:11.400]  一個父母親的形象呢
[00:11:11.400 --> 00:11:15.400]  事實上很多人都很難體會
[00:11:15.400 --> 00:11:19.400]  特別是用神成為一個父親的形象
[00:11:19.400 --> 00:11:21.400]  是很難體會
[00:11:21.400 --> 00:11:26.400]  因為可能他們曾經經歷過父親那種苛言
[00:11:26.400 --> 00:11:27.400]  那種不信任
[00:11:27.400 --> 00:11:29.400]  那種專制霸道
[00:11:29.400 --> 00:11:33.400]  這個父親不但沒有在背後支持他
[00:11:33.400 --> 00:11:36.400]  甚至在背後可能插他兩刀的感覺
[00:11:36.400 --> 00:11:38.400]  有時會有一些這樣的創傷在他身上
[00:11:38.400 --> 00:11:41.400]  我對於我爸爸來說
[00:11:41.400 --> 00:11:44.400]  他的形象是挺威嚴的
[00:11:44.400 --> 00:11:47.400]  當然是磁場一面
[00:11:47.400 --> 00:11:50.400]  不過我想起一些專橫霸道
[00:11:50.400 --> 00:11:52.400]  我就想起一件事
[00:11:52.400 --> 00:11:56.400]  一件事大概是初中的時候
[00:11:56.400 --> 00:11:59.400]  我初中的時候過年之前
[00:11:59.400 --> 00:12:02.400]  一般來說家人要你什麼呢
[00:12:02.400 --> 00:12:06.400]  剪頭髮
[00:12:06.400 --> 00:12:07.400]  為什麼呢
[00:12:07.400 --> 00:12:11.400]  如果你再晚一點剪就相繼了
[00:12:11.400 --> 00:12:13.400]  剪頭髮是這樣的話
[00:12:13.400 --> 00:12:16.400]  當然不要浪費錢
[00:12:16.400 --> 00:12:18.400]  什麼時候之前要剪頭髮
[00:12:18.400 --> 00:12:20.400]  那個年代的頭髮是什麼髮型
[00:12:20.400 --> 00:12:22.400]  大家知不知道
[00:12:22.400 --> 00:12:24.400]  我的年代
[00:12:24.400 --> 00:12:28.400]  你說到哪個標誌在那裡呢
[00:12:28.400 --> 00:12:30.400]  簡單來說溫冷樂隊
[00:12:30.400 --> 00:12:32.400]  那個年輕的時候
[00:12:32.400 --> 00:12:34.400]  長髮披肩
[00:12:34.400 --> 00:12:36.400]  我的頭髮也很瀟灑
[00:12:36.400 --> 00:12:38.400]  很柔軟的
[00:12:38.400 --> 00:12:40.400]  現在不行了
[00:12:40.400 --> 00:12:45.400]  我媽就叫我剪頭髮
[00:12:45.400 --> 00:12:49.400]  可能我媽一直在吵我
[00:12:49.400 --> 00:12:50.400]  爸爸聽到也很煩
[00:12:50.400 --> 00:12:51.400]  還沒有去剪頭髮
[00:12:51.400 --> 00:12:53.400]  於是她拿剪刀來
[00:12:53.400 --> 00:12:56.400]  和我爺爺一起去剪頭髮
[00:12:56.400 --> 00:12:57.400]  沒有人修理
[00:12:57.400 --> 00:13:03.400]  所以現在少了一些頭髮在後面
[00:13:03.400 --> 00:13:05.400]  我十幾歲也好
[00:13:05.400 --> 00:13:07.400]  馬上哭了
[00:13:07.400 --> 00:13:08.400]  很慘
[00:13:08.400 --> 00:13:09.400]  剪了頭髮
[00:13:09.400 --> 00:13:11.400]  整個形象都沒有了
[00:13:11.400 --> 00:13:12.400]  怎麼辦呢
[00:13:12.400 --> 00:13:14.400]  無謂死死地下去
[00:13:14.400 --> 00:13:15.400]  被法寶剪頭髮
[00:13:15.400 --> 00:13:17.400]  為什麼會弄成這樣
[00:13:17.400 --> 00:13:19.400]  剪剪剪剪剪剪剪了
[00:13:19.400 --> 00:13:21.400]  後來我知道
[00:13:21.400 --> 00:13:23.400]  爸爸為什麼會這樣
[00:13:23.400 --> 00:13:27.400]  其實他妒忌我而已
[00:13:27.400 --> 00:13:28.400]  所以
[00:13:28.400 --> 00:13:30.400]  我對我現在兩個兒子的頭髮
[00:13:30.400 --> 00:13:32.400]  我是不會過問的
[00:13:32.400 --> 00:13:35.400]  因為我不會和他們過不去的
[00:13:35.400 --> 00:13:36.400]  我明白
[00:13:36.400 --> 00:13:38.400]  今天有
[00:13:38.400 --> 00:13:40.400]  不代表明天也有
[00:13:40.400 --> 00:13:42.400]  說起頭髮
[00:13:42.400 --> 00:13:43.400]  所以
[00:13:43.400 --> 00:13:45.400]  頭髮是留不住的
[00:13:45.400 --> 00:13:47.400]  他們今天能夠留得住
[00:13:47.400 --> 00:13:48.400]  就繼續留吧
[00:13:48.400 --> 00:13:51.400]  喜歡
[00:13:51.400 --> 00:13:53.400]  這是小小的趣事
[00:13:53.400 --> 00:13:54.400]  當年我自己
[00:13:54.400 --> 00:13:56.400]  在這樣的情況
[00:13:56.400 --> 00:13:57.400]  一件不是開心的事
[00:13:57.400 --> 00:13:59.400]  真的不是趣事
[00:13:59.400 --> 00:14:00.400]  但是有時候
[00:14:00.400 --> 00:14:02.400]  有時候覺得爸爸很軟弱的
[00:14:02.400 --> 00:14:04.400]  在你的形象裡面
[00:14:04.400 --> 00:14:06.400]  他好像沉默寡言
[00:14:06.400 --> 00:14:09.400]  好像永遠不知道他想怎樣
[00:14:09.400 --> 00:14:12.400]  或者覺得他好像
[00:14:12.400 --> 00:14:16.400]  好像不多和你建立一個親密的關係
[00:14:16.400 --> 00:14:17.400]  不會擁抱你
[00:14:17.400 --> 00:14:19.400]  不會問你的感受
[00:14:19.400 --> 00:14:22.400]  有些爸爸可能在父子的關係
[00:14:22.400 --> 00:14:24.400]  或者母子的關係裡面
[00:14:24.400 --> 00:14:26.400]  他會退避了下來
[00:14:26.400 --> 00:14:29.400]  或者寧願忙著工作
[00:14:29.400 --> 00:14:31.400]  晚一點回家
[00:14:31.400 --> 00:14:34.400]  都不想在家庭裡面
[00:14:34.400 --> 00:14:36.400]  這些親子的活動
[00:14:36.400 --> 00:14:37.400]  不知道怎麼辦
[00:14:37.400 --> 00:14:39.400]  不知道怎樣去面對
[00:14:39.400 --> 00:14:42.400]  我想起我和兩個兒子
[00:14:42.400 --> 00:14:43.400]  小時候
[00:14:43.400 --> 00:14:47.400]  就是上學、上教會
[00:14:47.400 --> 00:14:48.400]  一早回來
[00:14:48.400 --> 00:14:50.400]  真的要「鏟」他們起床
[00:14:50.400 --> 00:14:51.400]  「鏟」他們起床
[00:14:51.400 --> 00:14:53.400]  你們明白的
[00:14:53.400 --> 00:14:55.400]  但是一到放假
[00:14:55.400 --> 00:14:57.400]  反過來他們「鏟」我起床
[00:14:57.400 --> 00:14:59.400]  他們不知道為什麼這麼精神
[00:14:59.400 --> 00:15:00.400]  一早起床就說
[00:15:00.400 --> 00:15:01.400]  爸爸
[00:15:01.400 --> 00:15:05.400]  我們現在去麥當勞吃什麼樂園餐
[00:15:05.400 --> 00:15:08.400]  因為那些餐是有玩具的
[00:15:08.400 --> 00:15:10.400]  有時候真的不想起床
[00:15:10.400 --> 00:15:11.400]  想多休息一點
[00:15:11.400 --> 00:15:12.400]  但是看到他們
[00:15:12.400 --> 00:15:14.400]  很開心地叫爸爸、爸爸、爸爸
[00:15:14.400 --> 00:15:16.400]  特別多的那次
[00:15:16.400 --> 00:15:18.400]  心裡都柔軟了
[00:15:18.400 --> 00:15:19.400]  好了一起吧
[00:15:19.400 --> 00:15:21.400]  看到他們這麼開心
[00:15:21.400 --> 00:15:24.400]  就打消了逃避的念頭在裡面
[00:15:24.400 --> 00:15:26.400]  其實我們上一代的父親都是這樣
[00:15:26.400 --> 00:15:27.400]  是很忙碌的
[00:15:27.400 --> 00:15:29.400]  我認識到那些人
[00:15:29.400 --> 00:15:31.400]  就算在香港生活
[00:15:31.400 --> 00:15:34.400]  爸爸可能工作地方比較遠
[00:15:34.400 --> 00:15:37.400]  他就會直接在工作地方住
[00:15:37.400 --> 00:15:38.400]  在那裡留一個星期
[00:15:38.400 --> 00:15:40.400]  真的到放假星期天
[00:15:40.400 --> 00:15:42.400]  先回家住一晚
[00:15:42.400 --> 00:15:44.400]  都會有這樣的情況
[00:15:44.400 --> 00:15:46.400]  有時候交通又不方便
[00:15:46.400 --> 00:15:50.400]  但是有些更加是因為經年累月
[00:15:50.400 --> 00:15:52.400]  是要離開了香港
[00:15:52.400 --> 00:15:53.400]  在外地工作
[00:15:53.400 --> 00:15:57.400]  行船或者是做其他的工作
[00:15:57.400 --> 00:15:59.400]  根本可能一年
[00:15:59.400 --> 00:16:01.400]  甚至還要超過一年
[00:16:01.400 --> 00:16:03.400]  才會見到子女在家裡面
[00:16:03.400 --> 00:16:04.400]  所以呢
[00:16:04.400 --> 00:16:07.400]  怎樣建立到一個親子
[00:16:07.400 --> 00:16:10.400]  一個親愛父親的形象是困難的
[00:16:10.400 --> 00:16:11.400]  是疏遠的
[00:16:11.400 --> 00:16:13.400]  所以當我們說要經驗到這位神
[00:16:13.400 --> 00:16:16.400]  就好像是一位這麼親密的神
[00:16:16.400 --> 00:16:17.400]  都很困難的
[00:16:17.400 --> 00:16:20.400]  有時候我們因為這種經驗
[00:16:20.400 --> 00:16:22.400]  會帶來的相反就是
[00:16:22.400 --> 00:16:24.400]  我們不能夠建立
[00:16:24.400 --> 00:16:26.400]  對神這種親密的關係
[00:16:26.400 --> 00:16:27.400]  反而覺得這位神
[00:16:27.400 --> 00:16:30.400]  好像不是很可靠的
[00:16:30.400 --> 00:16:31.400]  不是經常見到祂的
[00:16:31.400 --> 00:16:33.400]  或者是缺席的神
[00:16:33.400 --> 00:16:36.400]  或者感受不到祂的力量
[00:16:36.400 --> 00:16:38.400]  於是慢慢浮現一種
[00:16:38.400 --> 00:16:41.400]  其實神都不是很關心我的
[00:16:41.400 --> 00:16:44.400]  當然我們這種對神的形象
[00:16:44.400 --> 00:16:45.400]  因為被我們父母親
[00:16:45.400 --> 00:16:49.400]  或者那種經驗所局限著我們
[00:16:49.400 --> 00:16:51.400]  所以我們可能
[00:16:51.400 --> 00:16:54.400]  缺乏了這種美好的經驗的時候
[00:16:54.400 --> 00:16:56.400]  都令到我們屬靈的生命
[00:16:56.400 --> 00:17:00.400]  受到一些成長的障礙在裡面
[00:17:00.400 --> 00:17:04.400]  這裡主耶穌說
[00:17:04.400 --> 00:17:06.400]  我們在天上的父
[00:17:06.400 --> 00:17:08.400]  第二方面我想說的是
[00:17:08.400 --> 00:17:11.400]  天父是我們的爸爸
[00:17:11.400 --> 00:17:13.400]  天父是我們的爸爸
[00:17:13.400 --> 00:17:19.400]  當神幫助是父親和母親去看
[00:17:19.400 --> 00:17:23.400]  剛才說有些困難
[00:17:23.400 --> 00:17:29.400]  但是如果我們按照耶穌的幫助
[00:17:29.400 --> 00:17:31.400]  耶穌的教導
[00:17:31.400 --> 00:17:34.400]  雖然父母親可能在過往
[00:17:34.400 --> 00:17:37.400]  對我們一些無形的傷害在裡面
[00:17:37.400 --> 00:17:40.400]  影響著我們和神的關係
[00:17:40.400 --> 00:17:43.400]  但是當將神當作父親和母親的經驗
[00:17:43.400 --> 00:17:47.400]  又的確可以醫治到我們
[00:17:47.400 --> 00:17:51.400]  可能從父母裡面所受到的創傷
[00:17:51.400 --> 00:17:53.400]  因為始終一個人
[00:17:53.400 --> 00:17:58.400]  都會期望一個好的爸爸
[00:17:58.400 --> 00:18:00.400]  好的媽媽的形象
[00:18:00.400 --> 00:18:02.400]  一個好的爸爸、好的媽媽
[00:18:02.400 --> 00:18:04.400]  使他能夠開放自己
[00:18:04.400 --> 00:18:08.400]  使他能夠很坦誠地
[00:18:08.400 --> 00:18:12.400]  將自己被對方關心
[00:18:12.400 --> 00:18:14.400]  被對方知道在自己裡面
[00:18:14.400 --> 00:18:17.400]  但是耶穌明白我們
[00:18:17.400 --> 00:18:21.400]  所以耶穌在主統文日教導我們
[00:18:21.400 --> 00:18:25.400]  祂就將這位天父
[00:18:25.400 --> 00:18:34.400]  就是將耶穌自己一樣去稱父為爸爸的時候
[00:18:34.400 --> 00:18:38.400]  就是耶穌邀請我們
[00:18:38.400 --> 00:18:40.400]  跟從是一樣
[00:18:40.400 --> 00:18:45.400]  能夠去稱呼這位神為爸爸
[00:18:45.400 --> 00:18:48.400]  因此我們就能夠去參與到
[00:18:48.400 --> 00:18:53.400]  耶穌和祂的天父那種親密關係
[00:18:53.400 --> 00:18:55.400]  或者我再說一次
[00:18:55.400 --> 00:18:58.400]  當我們跟耶穌一樣去稱呼
[00:18:58.400 --> 00:19:01.400]  這位神為爸爸的時候
[00:19:01.400 --> 00:19:04.400]  我們也在參與
[00:19:04.400 --> 00:19:10.400]  耶穌和祂天父那種親密關係
[00:19:10.400 --> 00:19:13.400]  這個是幫助我們建立的
[00:19:13.400 --> 00:19:16.400]  當我們是接受耶穌
[00:19:16.400 --> 00:19:19.400]  當我們信得過耶穌的好朋友
[00:19:19.400 --> 00:19:22.400]  就好像有些朋友
