
[00:00:00.000 --> 00:00:06.000]  大家好,我們請將這個時間再做一個禱告,求神帶領我們
[00:16:39.000 --> 00:16:46.000]  所以當我們走這個生命的時候,我們知道神的愛,我們有回應祂的愛,去遵守祂的話語的時候
[00:16:46.000 --> 00:16:59.000]  這一種的人,這一種的生命就是喜樂的,祂說,我對你們說了這些話,是要讓我的喜樂存在你們心裏,並且讓你們的喜樂低而滿足
[00:16:59.000 --> 00:17:08.000]  在神的愛裏面,我們服從神,在神的喜樂裏面,我們就經歷到一個很豐盛的一種的生命,一種的相交
[00:17:08.000 --> 00:17:18.000]  我不知道大家弟兄姊妹,我相信很多弟兄姊妹都會經歷過這個,當我們願意馴服神的時候,我們經歷他的喜樂
[00:17:18.000 --> 00:17:25.000]  但一般來說,我們很多時候相反,我們覺得又要做這個,又要做那個,我們覺得很大的重擔
[00:17:25.000 --> 00:17:42.000]  我們甚至覺得要放下很多一些我們認為享受的東西,沒錯,當我們馴服的時候,我們是放下一些私慾,放下一些神喜悅我們,我們所做的,我們所謂能夠享受到的東西
[00:17:42.000 --> 00:17:56.000]  但這些東西,譬如好像我們不要看一些不潔淨的東西,我們口裏面不說一些污言的諱語,或者大話,或者等等,我們的思念不會想一些歪念
[00:17:56.000 --> 00:18:13.000]  這些等等,我們好像有很多的放下,但是這裡告訴我們,只是這一樣東西給我們很好的喜樂,很多時候我們會是熟悉人的喜樂,就會是一些短暫,認為物質可以享受到很多的事情
[00:18:13.000 --> 00:18:21.000]  但是聖經就告訴我們,我們唯有遵行神的話,我們才能夠在他的愛裏面拿到真正的喜樂
[00:18:21.000 --> 00:18:33.000]  前幾天看到一個報紙,就是講到一位富豪,他很多錢,他做了一件衣服,貼滿了一些金,然後那些鈕扣是一些水晶去做的
[00:18:33.000 --> 00:18:43.000]  有人說,好像很豪爽的樣子,他說我喜歡黃金不是罪,有些人喜歡名牌車,我喜歡黃金
[00:18:43.000 --> 00:19:00.000]  無論名牌車黃金都好,可能給我們一些擁有的滿足,但是這些轉眼即逝,真正的滿足是在我們的生命裏面,我們遵行神的話,在他的愛裏面,我們慢慢被他所改變
[00:19:00.000 --> 00:19:13.000]  我自己都有這個經歷,我是做了牧師,但是我以前都挺壞的,微信主的時候,微信主的時候我是吸煙的,大家信不信
[00:19:13.000 --> 00:19:28.000]  我是吸煙的,我是很頹地地回到大專,擔著一包煙,那時候我想戒的,一定知道吸煙不好,但是很難戒得到
[00:19:28.000 --> 00:19:46.000]  我告訴大家,我那時候就是一包煙買了就丟掉了,決心接著又買過,就是這樣,後來我信了主,我改變,我覺得這些不需要,我不需要靠這些
[00:19:46.000 --> 00:20:00.000]  吸一支煙好像突然間好像輕鬆一些,好像一種享受,但是這些煙引其實是一種束縛,當我信了主的時候,我就放下,剛才我問大家有沒有人信我吸煙,大家都笑一笑
[00:20:00.000 --> 00:20:13.000]  有一次我跟一個朋友分享我以前吸煙,這個朋友就不太相信,看我白牙,看有沒有痕跡在那裏,所以神改變一個人很奇妙
[00:20:13.000 --> 00:20:26.000]  不單止是吸煙,我想我的喜好都改變很多,我以前很喜歡看一個作者的書,這個作者很驕傲,就剛好我,我很喜歡驕傲,因為年輕人很想自己很威風
[00:20:26.000 --> 00:20:44.000]  有時有些舊書攤怎樣找來找去都要找他的書,作者的名字我不講,我信了主之後,我再看這位作者的書,我發覺那種氣質是我再不接受到,很驕傲
[00:20:44.000 --> 00:21:00.000]  我發覺我看不下去,我慢慢就放下他的書,人不斷的改變,我們以為覺得很寶貴的東西,我們會慢慢的放下,但是這個卻是我們經歷喜樂的一個生命
[00:21:00.000 --> 00:21:15.000]  所以我們第一,基督徒有神的愛,豐厚的愛,改變我們,神不只是給我們愛,神要我們彼此的相愛,我們一起看,在這段經文裏面他講到
[00:21:15.000 --> 00:21:30.000]  我們一起看第十二節去到第十二節,我們看到是第十五節,我們一起讀,你們要彼此相愛,像我愛你們一樣,這是我的命令
[00:21:30.000 --> 00:21:53.000]  人為朋友捨命,人的愛心沒有比這個更大的了,你們若遵行我所命令的,就是我的朋友,以後我不再稱你們為朋友,因為僕人不知道主人所做的事,但我稱你們為朋友,因為我從父所聽見的一切,都已經讓你們知道了
[00:21:53.000 --> 00:22:15.000]  這裏講到,我們讀到第十五節,剛才我們講到,遵行神的話語常在主的愛裏面,那個命令是一個眾數,是一個概括的講法,我們要遵行神一切的命令
[00:22:15.000 --> 00:22:31.000]  來到這裏的時候,主耶穌是收窄了,是講到一條的命令,是一個單數,但當然前面那個命令和這個命令當然有相連,這個命令是什麼呢,就是我們要彼此相愛,這個就是一個命令
[00:22:31.000 --> 00:22:53.000]  其實在羅馬書裏講到,所有的律法都是能夠概括在一句話,愛人如己裏面,所以耶穌基督就講,這個命令就是愛,我們看到這裏的時候,我們說在這裏,祂說你們要彼此相愛,將我愛你們一樣,這是我的命令
[00:22:53.000 --> 00:23:13.000]  我們要留意,愛是一個命令,不是一個感覺,是一個意志,即是說無論你感覺一個人多麼差也好,對一個人多麼反感也好,對一個弟兄或姐妹怎樣的態度,怎樣的觀感也好,你都要愛他,因為這是一個意志的問題
[00:23:13.000 --> 00:23:30.000]  可能他有很特別的性格,又或者他有些特別的軟弱,怎樣也好,你都要愛他,因為這裏怎樣講呢,就是我們要愛,我愛你們一樣,這樣的愛法
[00:23:30.000 --> 00:23:46.000]  還有呢,這是一個彼此的相愛,即是換言之整個愛的群體不能夠不愛,我愛你的時候你又要愛我,即是每個群體都要實踐彼此的相愛,是一個很重要
[00:23:46.000 --> 00:24:02.000]  你記得耶穌基督之前講,如果我們遵行祂的命令的時候就常在愛裏面,換言之這個命令就更加要遵守,我們彼此相愛,就是神的耶穌基督的愛裏面,所以非常重要
[00:24:02.000 --> 00:24:17.000]  我們又看一下這個愛有什麼重要點愛法,剛才我們提到像愛你們一樣,換言之這個愛是一個耶穌基督愛我們的愛是一個無限量的
[00:24:17.000 --> 00:24:33.000]  我們繼續看下去這個愛的特質,在第十三到第十五節就更加解釋這個耶穌基督對我們的愛,在第十三節就說人為朋友捨命,人的愛心會有比這個更大的了
[00:24:33.000 --> 00:24:52.000]  一個人將所有奉獻出來,甚至乎自己的生命還有什麼大得過這一樣東西,是一個朋友這樣去拿出來,有一個基督徒叫Gary Ingrid,講到一個在第一次的世界大戰裏面的一個故事
[00:24:52.000 --> 00:25:06.000]  他有兩個朋友,他們彼此很相愛,一同入伍去參軍,他們不能夠分開,一同接受這個軍訓,一同上到這個戰場
[00:25:06.000 --> 00:25:25.000]  當打仗的時候,有一次敵軍侵襲,其中有一個朋友受了重傷,距離另外一個朋友Jim,Jim見到他的時候就很想去搶救他,但是問題在他的陣線裏面還差一段距離
[00:25:25.000 --> 00:25:39.000]  而敵軍那些火炮是很凌厲的,所以如果出去要拉他回來自己的陣線的蠔溝裏面,其實是等於送死的
[00:25:39.000 --> 00:25:57.000]  但是Jim想都沒有想過,就這樣去了,不理那個軍隊長的勸喻,他也去,終於把他這位朋友拉回來,差不多是他這邊,但是很可惜,這個朋友已經死了
[00:25:57.000 --> 00:26:11.000]  而Jim自己也受了重傷,軍官就很激氣,就罵Jim,你這個朋友死了,現在你快要死了,你值不值得?Jim就說,值得
[00:26:11.000 --> 00:26:25.000]  因為當我拉我這個朋友的時候,那個朋友就說,Jim,我知道你一定會來,就是這句話,Jim把他拉回來,很可惜,這個朋友沒有了他的生命
[00:26:25.000 --> 00:26:40.000]  這個就是正正在講愛的一個表現,耶穌基督就是一個這樣,將自己的生命,為我們的罪,為我們死,以致代替我們的死亡,以致你和我有這個生命
[00:26:40.000 --> 00:26:58.000]  這個這樣的愛,很奇妙,耶穌基督就是這樣愛我們,我們會發覺耶穌基督和我們的愛是形容是朋友,祂不是說只是這個的,我救你們,我愛你們,祂不是
[00:26:58.000 --> 00:27:16.000]  祂說,用朋友做一個比喻,祂說,為朋友捨命的,人的愛心會比這個更大,換言之,耶穌基督特別強調我們和祂的關係是一個朋友,不是一個普通人
[00:27:16.000 --> 00:27:35.000]  祂救我們,但祂當我們是一個朋友,當然我們知道我們未信主的時候,基本上是一個敵人,是耶穌基督主動和我們和好,以致我們相信祂,生命得到轉化,我們成為了祂的朋友,以致我們有這個親密的關係
[00:27:35.000 --> 00:27:57.000]  是這樣的緣故,在耶穌基督的時代,什麼叫朋友呢?在當時的人怎麼想朋友呢?原來都是很深刻的,很深的意思,朋友是什麼呢?是平等的,是很親密的,能夠互通心事的,也可以分享財物的,在那個時代是這樣的
[00:27:57.000 --> 00:28:17.000]  還有忠於對方,甚至將生命犧牲,耶穌基督就是用了這個關係,是比喻我們和祂的關係,耶穌基督當我們是祂的朋友,不是普通人,以致有一個尊重,有情有義的關係在裡面
[00:28:17.000 --> 00:28:37.000]  那耶穌基督接著再去解釋祂和我們的朋友的關係,祂用了兩方面去看,第一方面是我們的角色,祂說在第十四支話,祂說你們若遵守,遵行我所命令的,就是我的朋友
[00:28:37.000 --> 00:28:49.000]  第二個是說到我們怎樣,這裡又不是說到一個條件,不是因為我們遵行主的命令我們才成為祂的朋友,當然不是,我們知道我們以前和祂對敵的
[00:28:49.000 --> 00:28:58.000]  是當我們愛神的時候,我們願意遵行祂的話語的時候,我們就很自然是引證了我們是主耶穌基督的朋友
[00:28:58.000 --> 00:29:10.000]  另一方面,耶穌基督也是我們的朋友,在耶穌基督的角色裡面來講,在第十五支話,以後我不再稱你們為僕人,因為僕人不知道主人所做的事
[00:29:10.000 --> 00:29:21.000]  但我稱你們為朋友,因為我從我父所聽見的一切都已經讓你們知道了,耶穌基督當我們是朋友
[00:29:21.000 --> 00:29:34.000]  我又想問大家,耶穌基督,我們是不是耶穌基督的僕人呢,是不是,這個身份不會改變,但是在這個身份以外,耶穌基督更加當我們是一個朋友
[00:29:34.000 --> 00:29:43.000]  因為如果只是僕人的關係,主僕的關係,耶穌基督不需要將祂很多的計劃,很多的事情告訴你
[00:29:43.000 --> 00:29:55.000]  但是我們成為耶穌基督的朋友,有這個權利,甚至有這個福份,耶穌基督所有在父神裡面知道的真理,完全毫無保留地和你和我去講
[00:29:55.000 --> 00:30:03.000]  祂尊重我們,也都相信了我們,所以我們能夠和耶穌基督成為一個朋友
[00:30:03.000 --> 00:30:13.000]  我記得我自己有一個很好的朋友,可以很信靠,這個朋友我可以和他講完又講,不厭的
[00:30:13.000 --> 00:30:23.000]  當我讀神學的時候,他用金錢去資助我,當我有困難的時候,寫信告訴他我自己面對一些困難,他為我祈禱
[00:30:23.000 --> 00:30:35.000]  有一次他特意去到一個公園跑步的時候,拿著我給他的電子郵件,根據我的需要為我祈禱,這個就是朋友,可靠
[00:30:35.000 --> 00:30:45.000]  耶穌基督就是這樣為我們寫生,不是一個普通人,當了你和我是一個有情有義的朋友
[00:30:45.000 --> 00:30:58.000]  耶穌基督就要你這樣對你的弟兄姊妹,給予相愛,在一個這樣的情況之下,我們去學習了解耶穌基督那種深厚的愛
[00:30:58.000 --> 00:31:09.000]  我們就用這種愛去愛弟兄姊妹,你說我為朋友有時犧牲一些財物或時間,都可以的
[00:31:09.000 --> 00:31:17.000]  我們要跟隨耶穌基督的方式去愛,耶穌怎麼愛我們呢?為我們寫命
[00:31:17.000 --> 00:31:26.000]  所以在約翰一書裏面,約翰提及我們,第三章十六節,他說:
[00:31:26.000 --> 00:31:34.000]  「基督為我們寫命,我們從此就知道何為愛,我們也當為弟兄寫命。」
[00:31:34.000 --> 00:31:46.000]  一點都沒有錯,耶穌怎麼愛我們,我們要怎麼愛,而我們接受耶穌的愛,是三位一體的真神給予相愛那種的愛
[00:31:46.000 --> 00:31:52.000]  你這樣去愛弟兄姊妹,嘩,你說真是很高的要求,是不是?
[00:31:52.000 --> 00:31:59.000]  人很多時候有很多的弱點,我讀了一段經文,我估計給我們一個很好的提示
[00:31:59.000 --> 00:32:04.000]  人總是自我中心,我們怎麼能夠這樣去愛呢?
[00:32:04.000 --> 00:32:13.000]  在肥勒比書有一段話,我覺得很有意思,這段經文可以幫我們去實踐彼此相愛
[00:32:13.000 --> 00:32:16.000]  在肥勒比書第二章第三節,這裡這樣說:
[00:32:16.000 --> 00:32:25.000]  「凡事不可自私自利,不可貪圖虛榮,只要存心謙卑,各人看自己比自己強
[00:32:25.000 --> 00:32:29.000]  各人不要單顧自己的事,也要顧別人的事
[00:32:29.000 --> 00:32:35.000]  你們當以基督耶穌的心為心,以基督耶穌的心為心
[00:32:35.000 --> 00:32:39.000]  去自己謙卑,不是自我中心的
[00:32:39.000 --> 00:32:48.000]  以致到他能夠不是計較自己的尊榮,能夠看到別人的好處,以致付出
[00:32:48.000 --> 00:33:01.000]  我很希望大家,當你在弟兄姊妹裡面,你和對方的關係,你可以用一句話去做一個指標
[00:33:01.000 --> 00:33:12.000]  你以基督耶穌的心去對他,如果有些人你發覺得罪了你,你以基督耶穌的心去寬恕他
[00:33:12.000 --> 00:33:23.000]  如果有些人有很多的弱點,很多的問題,在性格方面使得別人有很多的傷害
[00:33:23.000 --> 00:33:30.000]  你會不會以基督耶穌的心為心去無條件的接納,去愛他呢?
[00:33:30.000 --> 00:33:48.000]  有些人有這樣的需要,我們看到無論金錢,無論感情的時候,你會不會以基督耶穌的心為心去犧牲地,不惜代價地去幫助他呢?
[00:33:48.000 --> 00:34:03.000]  這種很不容易,我們要付出,這種不是我們自己有的一種愛,是一種神聖獨特的愛,是一種忠於神,不計條件的愛
[00:34:03.000 --> 00:34:24.000]  我記得在美國裏面,我認識了一位弟兄,我也很欣賞他,他有一次在美國裏面有些學生有些靈會,好像我們今天這個冬靈會一樣,很多學生,不同的教會的人就會去到一起去這個靈會
[00:34:24.000 --> 00:34:34.000]  這個弟兄就認識了一位朋友,認識了另外一個基督徒,覺得他好像很靜,就跟他聊聊天,慢慢慢慢就熟了
[00:34:34.000 --> 00:34:46.000]  回程的時候一起坐車走,一起坐車走的時候,在他言行之間,就慢慢發覺這個弟兄講的東西有少少很古怪
[00:34:46.000 --> 00:34:57.000]  一邊聽一邊聽越來越古怪,說什麼魔鬼等等這些,原來這個弟兄是一個精神分裂者,是一個曾經患了這個症
