
[00:00:00.000 --> 00:00:02.000]  不抱怨的人生
[00:03:20.600 --> 00:03:23.200]  最近有一位退休的姊妹
[00:03:23.200 --> 00:03:25.200]  也向我抱怨
[00:03:25.200 --> 00:03:27.800]  她說這麼多年來
[00:03:27.800 --> 00:03:31.100]  我老公從來不體諒我的辛苦
[00:03:31.100 --> 00:03:33.100]  我白天要上班
[00:03:33.100 --> 00:03:34.500]  那我下班回來了
[00:03:34.500 --> 00:03:37.400]  又要買菜又要煮飯
[00:03:37.400 --> 00:03:41.700]  吃完飯他連碗都不洗
[00:03:41.700 --> 00:03:45.000]  翹著二兩腿在沙發裡面看電視
[00:03:45.000 --> 00:03:47.900]  一點都沒有根據聖經的教導
[00:03:47.900 --> 00:03:50.800]  我們不是一信一死嗎
[00:03:50.800 --> 00:03:55.500]  我煮完了一煮一洗
[00:03:55.500 --> 00:04:00.500]  我煮完他還是不洗
[00:04:00.500 --> 00:04:02.100]  我早就昨天講了
[00:04:02.100 --> 00:04:03.800]  你選老公不是的
[00:04:03.800 --> 00:04:05.500]  是選老爺
[00:04:05.500 --> 00:04:07.900]  你的公公在家裡面怎麼樣生存
[00:04:07.900 --> 00:04:11.300]  他大概你的老公也是這樣的
[00:04:11.300 --> 00:04:14.000]  好了 這些老生常願
[00:04:14.000 --> 00:04:16.100]  在可估計的將來
[00:04:16.100 --> 00:04:18.400]  我常常都會聽到
[00:04:18.400 --> 00:04:22.200]  久不久有些人又翻過來又再說了
[00:04:22.200 --> 00:04:25.700]  好像我的張弟兄有迷路的恩賜的
[00:04:25.700 --> 00:04:28.400]  開車的時候每一次錯過一個路口
[00:04:28.400 --> 00:04:30.800]  我說又錯了
[00:04:30.800 --> 00:04:34.800]  他都會說你不早說
[00:04:34.800 --> 00:04:36.900]  其實講也沒用
[00:04:36.900 --> 00:04:37.800]  都會聽的
[00:04:37.800 --> 00:04:39.600]  錯永遠在別人身上
[00:04:39.600 --> 00:04:42.700]  我最好不用負責任
[00:04:42.700 --> 00:04:46.100]  這好像亞當跟小娃犯罪以後都一樣
[00:04:46.100 --> 00:04:47.100]  第一個反應
[00:04:47.100 --> 00:04:50.500]  當上帝問亞當發生什麼事情
[00:04:50.500 --> 00:04:53.400]  你為什麼知道自己沒有穿衣服
[00:04:53.400 --> 00:04:56.000]  你是不是吃了那個禁果
[00:04:56.000 --> 00:04:57.800]  亞當馬上就說
[00:04:57.800 --> 00:05:01.100]  是你賜給我那個女人
[00:05:01.100 --> 00:05:04.000]  他剛才把樹上的果子給我吃了
[00:05:04.000 --> 00:05:06.900]  暗示問題出在上帝
[00:05:06.900 --> 00:05:08.500]  有抱怨
[00:05:08.500 --> 00:05:10.000]  你不給那個女人
[00:05:10.000 --> 00:05:11.900]  我我就沒事了
[00:05:11.900 --> 00:05:15.700]  那小娃也說是蛇引誘我
[00:05:15.700 --> 00:05:17.000]  我就吃了
[00:05:17.000 --> 00:05:18.200]  那背後在埋怨
[00:05:18.200 --> 00:05:22.400]  那上帝你為什麼要創造那條蛇呢
[00:05:22.400 --> 00:05:25.100]  背後有好多抱怨在裡面
[00:05:25.100 --> 00:05:28.200]  反正責任總不在我
[00:05:28.200 --> 00:05:31.000]  不信主的人的藉口也是這樣
[00:05:31.000 --> 00:05:32.800]  上帝沒有創造罪
[00:05:32.800 --> 00:05:34.800]  我就不會犯了
[00:05:34.800 --> 00:05:36.400]  上帝沒有創造那個
[00:05:36.400 --> 00:05:40.200]  這是善惡的術亞當也不會吃
[00:05:40.200 --> 00:05:43.400]  他沒有你的創造就沒有原罪
[00:05:43.400 --> 00:05:46.700]  廣東話神又是你鬼又是你
[00:05:46.700 --> 00:05:49.400]  全是你魔鬼也是你
[00:05:49.400 --> 00:05:52.100]  以色列人也一樣的
[00:05:52.100 --> 00:05:54.300]  他們在埃及做苦工好久了
[00:05:54.300 --> 00:05:57.800]  就求耶和華救他們脫離埃及人的手
[00:05:57.800 --> 00:06:00.000]  那上帝聽了他們的哀求
[00:06:00.000 --> 00:06:01.700]  聽了他們的禱告
[00:06:01.700 --> 00:06:05.100]  好了就打發摩西去帶領他們出埃及
[00:06:05.100 --> 00:06:10.200]  但是一去到曠野生活很艱苦
[00:06:10.200 --> 00:06:11.700]  不夠吃埋怨
[00:06:11.700 --> 00:06:13.500]  生活不好埋怨
[00:06:13.500 --> 00:06:14.700]  沒水埋怨
[00:06:14.700 --> 00:06:17.300]  沒有肉也埋怨
[00:06:17.300 --> 00:06:20.600]  結果本來十多天的旅途
[00:06:20.600 --> 00:06:22.600]  從埃及走到迦南地
[00:06:22.600 --> 00:06:27.100]  其實原來十幾天就可以了
[00:06:27.100 --> 00:06:29.600]  結果呢走了四十年
[00:06:29.600 --> 00:06:32.000]  是因為耶和華不肯走
[00:06:32.000 --> 00:06:34.600]  不是百姓不走
[00:06:34.600 --> 00:06:36.500]  而是二十歲以上的男丁
[00:06:36.500 --> 00:06:39.600]  全部要死在曠野
[00:06:39.600 --> 00:06:41.600]  有聖經的學者說
[00:06:41.600 --> 00:06:45.600]  明肅記是一本非常悲哀的書
[00:06:45.600 --> 00:06:49.100]  有三分之二的時間跟事件
[00:06:49.100 --> 00:06:51.900]  都不應該發生的
[00:06:51.900 --> 00:06:55.700]  但是就是因為以色列民的抱怨
[00:06:55.700 --> 00:06:58.700]  結果明肅記就寫得這麼長了
[00:06:58.700 --> 00:07:00.700]  走了四十年
[00:07:00.700 --> 00:07:02.500]  那為什麼很奇怪
[00:07:02.500 --> 00:07:05.000]  我們每一次有不合我們心意的事情
[00:07:05.000 --> 00:07:06.400]  出現的時候
[00:07:06.400 --> 00:07:08.500]  我們都很喜歡抱怨
[00:07:08.500 --> 00:07:10.500]  把責任推給別人
[00:07:10.500 --> 00:07:11.500]  非常奇怪
[00:07:11.500 --> 00:07:13.400]  你所抱怨的事情
[00:07:13.400 --> 00:07:16.500]  往往是你最不喜歡的事情
[00:07:16.500 --> 00:07:20.900]  但是你都喜歡從早到晚再說一遍
[00:07:20.900 --> 00:07:23.000]  逼自己不能忘記
[00:07:23.000 --> 00:07:25.500]  就造成一個惡性的循環
[00:07:25.500 --> 00:07:28.000]  剛才傳道者就說了
[00:07:28.000 --> 00:07:30.900]  不要說為什麼先前的日子
[00:07:30.900 --> 00:07:33.300]  強過現在的日子
[00:07:33.300 --> 00:07:35.400]  這樣問不是出於智慧
[00:07:35.400 --> 00:07:36.400]  我們常常都說
[00:07:36.400 --> 00:07:37.900]  我早知我是怎麼樣
[00:07:37.900 --> 00:07:40.300]  我從前那麼好
[00:07:40.300 --> 00:07:43.200]  雅歌是所羅門年輕的時候所寫
[00:07:43.200 --> 00:07:45.400]  對愛情充滿了憧憬
[00:07:45.400 --> 00:07:50.000]  箴言是所羅門中年的時候的作品
[00:07:50.000 --> 00:07:51.300]  到了傳道書
[00:07:51.300 --> 00:07:53.400]  它是晚年的作品
[00:07:53.400 --> 00:07:56.400]  他進了人生很豐富的經驗
[00:07:56.400 --> 00:07:59.900]  他就明白人很喜歡抱怨
[00:07:59.900 --> 00:08:01.400]  特別到了晚年
[00:08:01.400 --> 00:08:04.700]  總愛緬懷從前做過的事情
[00:08:04.700 --> 00:08:07.900]  跟你成功的結果
[00:08:07.900 --> 00:08:09.300]  一直在說
[00:08:09.300 --> 00:08:10.800]  所以箴言五章就說
[00:08:10.800 --> 00:08:12.500]  當你人生終結的時候
[00:08:12.500 --> 00:08:14.500]  你一定後悔
[00:08:14.500 --> 00:08:16.600]  這個很早就說了
[00:08:16.600 --> 00:08:17.500]  好了
[00:08:17.500 --> 00:08:21.000]  抱怨的生命是為什麼會出現呢
[00:08:21.000 --> 00:08:22.700]  第一個非常簡單
[00:08:22.700 --> 00:08:25.300]  就是不聽從神的話
[00:08:25.300 --> 00:08:27.900]  你問香港人現在做的工作
[00:08:27.900 --> 00:08:31.300]  有沒有什麼異鄉跟目標嗎
[00:08:31.300 --> 00:08:33.700]  我想大部分人的答案都是一個字
[00:08:33.700 --> 00:08:34.700]  什麼
[00:08:34.700 --> 00:08:35.700]  錢
[00:08:35.700 --> 00:08:37.700]  有一次看到一個電視節目
[00:08:37.700 --> 00:08:40.800]  是講英國的小孩的成長
[00:08:40.800 --> 00:08:44.800]  就問你們將來覺得最不好的工作是什麼
[00:08:44.800 --> 00:08:46.300]  那個小孩就說
[00:08:46.300 --> 00:08:50.400]  最少錢的工作就是最不好的工作
[00:08:50.400 --> 00:08:53.400]  這個是沒有神話語的人生
[00:08:53.400 --> 00:08:57.800]  主耶穌教導我們有衣有食就當機組
[00:08:57.800 --> 00:09:00.500]  不要為明天憂慮
[00:09:00.500 --> 00:09:02.400]  索羅門及榮華的時候
[00:09:02.400 --> 00:09:06.200]  也不知也沒有這個百合花
[00:09:06.200 --> 00:09:09.300]  也立的百合花這麼漂亮
[00:09:09.300 --> 00:09:11.300]  但是我們就是不聽
[00:09:11.300 --> 00:09:14.200]  那不單為明天憂慮
[00:09:14.200 --> 00:09:16.500]  我們還會為明年憂慮
[00:09:16.500 --> 00:09:17.500]  後年憂慮
[00:09:17.500 --> 00:09:19.400]  大後年憂慮
[00:09:19.400 --> 00:09:23.300]  有些家長還會為沒出生的孩子憂慮
[00:09:23.300 --> 00:09:27.100]  懷胎的時候已經在找學校
[00:09:27.100 --> 00:09:31.000]  小孩子一歲多就已經是要上那個訓練班
[00:09:31.000 --> 00:09:34.300]  訓練他們那個面試的技巧
[00:09:34.300 --> 00:09:35.700]  我認識有一位
[00:09:35.700 --> 00:09:39.100]  我認識好幾位幼幼稚園的校長
[00:09:39.100 --> 00:09:40.200]  他有一次告訴我
[00:09:40.200 --> 00:09:42.400]  面試就問那個小朋友
[00:09:42.400 --> 00:09:43.800]  你住哪裡啊
[00:09:43.800 --> 00:09:44.700]  這個很正常嘛
[00:09:44.700 --> 00:09:47.300]  家長都會訓練他家住哪裡
[00:09:47.300 --> 00:09:49.200]  那個小孩說
[00:09:49.200 --> 00:09:51.300]  我覺得還OK
[00:09:51.300 --> 00:09:54.500]  我就在家裡
[00:09:54.500 --> 00:09:58.000]  那你爸爸叫什麼名字
[00:09:58.000 --> 00:10:03.500]  我爸爸叫衰老
[00:10:03.500 --> 00:10:04.700]  國語怎麼翻譯啊
[00:10:04.700 --> 00:10:08.400]  衰老
[00:10:08.400 --> 00:10:10.000]  反正就是衰老
[00:10:10.000 --> 00:10:11.600]  不是衰老
[00:10:11.600 --> 00:10:13.500]  就是衰老了
[00:10:13.500 --> 00:10:17.000]  你看這個學校有沒有收這個學生
[00:10:17.000 --> 00:10:18.800]  沒有
[00:10:18.800 --> 00:10:21.400]  不是因為他面試不及格
[00:10:21.400 --> 00:10:23.400]  主要是他這個家庭
[00:10:23.400 --> 00:10:25.600]  沒有好的家庭教育的榜樣
[00:10:25.600 --> 00:10:28.700]  跟學校的理念不太一樣
[00:10:28.700 --> 00:10:31.200]  就是我們就是這樣
[00:10:31.200 --> 00:10:32.000]  第二種
[00:10:32.000 --> 00:10:35.300]  我們對神失去信心
[00:10:35.300 --> 00:10:37.800]  就會很容易抱怨
[00:10:37.800 --> 00:10:40.100]  剛才說了一大堆抱怨的聲音
[00:10:40.100 --> 00:10:43.400]  終極的問題是個人的罪信
[00:10:43.400 --> 00:10:45.400]  所有的錯都是別人的錯
[00:10:45.400 --> 00:10:46.100]  社會的錯
[00:10:46.100 --> 00:10:47.500]  環境的錯
[00:10:47.500 --> 00:10:48.600]  無可否認
[00:10:48.600 --> 00:10:53.500]  有些人在成長的不好的環境
[00:10:53.500 --> 00:10:55.100]  這個沒有辦法選擇
[00:10:55.100 --> 00:10:55.900]  有人好
[00:10:55.900 --> 00:10:56.700]  有人不好
[00:10:56.700 --> 00:10:58.600]  這是沒有辦法
[00:10:58.600 --> 00:11:01.000]  所以遇到不負責任的家長
[00:11:01.000 --> 00:11:03.300]  孩子也是有點不幸
[00:11:03.300 --> 00:11:06.100]  但是我現在信了主了
[00:11:06.100 --> 00:11:08.400]  就是心照的人
[00:11:08.400 --> 00:11:09.300]  靠著聖靈
[00:11:09.300 --> 00:11:13.000]  我們可以改變命運的捉弄我們
[00:11:13.000 --> 00:11:14.000]  如果你不相信
[00:11:14.000 --> 00:11:18.000]  就是不相信神跟聖靈在你身上
[00:11:18.000 --> 00:11:20.500]  可以有作為
[00:11:20.500 --> 00:11:22.400]  無論是Google還是YouTube
[00:11:22.400 --> 00:11:24.200]  你都可以找到一大堆
[00:11:24.200 --> 00:11:28.900]  吉利生命很動人的故事
[00:11:28.900 --> 00:11:30.900]  大概你們也看過她的故事
[00:11:30.900 --> 00:11:32.600]  廖之姊妹
[00:11:32.600 --> 00:11:34.600]  在四川大地震的時候
[00:11:34.600 --> 00:11:37.900]  把她的香腿拿掉了
[00:11:37.900 --> 00:11:41.000]  她有個小女兒也死了
[00:11:41.000 --> 00:11:41.700]  最後呢
[00:11:41.700 --> 00:11:43.900]  她的丈夫拋棄她了
[00:11:43.900 --> 00:11:44.800]  一個沒有香腿
[00:11:44.800 --> 00:11:46.100]  孩子也死了以後
[00:11:46.100 --> 00:11:48.700]  連丈夫都不要她
[00:11:48.700 --> 00:11:51.800]  她有一大堆理由去抱怨她的一輩子
[00:11:51.800 --> 00:11:55.300]  相信沒有人敢去責備她
[00:11:55.300 --> 00:11:56.000]  但是呢
[00:11:56.000 --> 00:11:57.400]  她不但沒有抱怨
[00:11:57.400 --> 00:11:59.300]  消沉下去
[00:11:59.300 --> 00:12:04.700]  她還遇到一位做物理治療的弟兄
[00:12:04.700 --> 00:12:06.500]  結果呢
[00:12:06.500 --> 00:12:07.900]  相識很久了以後
[00:12:07.900 --> 00:12:09.600]  慢慢他們結了婚
[00:12:09.600 --> 00:12:11.900]  弟兄還為了做了義肢
[00:12:11.900 --> 00:12:13.900]  讓她重新踏上舞臺
[00:12:13.900 --> 00:12:16.100]  她本來就是一個跳舞的老師
[00:12:16.100 --> 00:12:17.800]  教跳舞的
[00:12:17.800 --> 00:12:18.900]  斷了香腿
[00:12:18.900 --> 00:12:20.700]  本來不可能再跳
[00:12:20.700 --> 00:12:21.600]  但是呢
[00:12:21.600 --> 00:12:23.700]  你只要在YouTube可以看到
[00:12:23.700 --> 00:12:24.400]  她沒有腿
[00:12:24.400 --> 00:12:27.800]  照樣在舞臺上跳
[00:12:27.800 --> 00:12:29.900]  展現她的舞姿
[00:12:29.900 --> 00:12:31.200]  現在有了孩子了
[00:12:31.200 --> 00:12:34.100]  跟這個丈夫有一個孩子
[00:12:34.100 --> 00:12:36.600]  還到處講見證
[00:12:36.600 --> 00:12:41.100]  連春晚都讓她可以唱福音歌
[00:12:41.100 --> 00:12:42.400]  讚美神
[00:12:42.400 --> 00:12:45.900]  你可以在YouTube裡面找到這個見證
[00:12:45.900 --> 00:12:47.900]  她現在還說我很感恩
[00:12:47.900 --> 00:12:49.800]  我現在很幸運
[00:12:49.800 --> 00:12:52.200]  我有三雙腿
[00:12:52.200 --> 00:12:54.100]  一雙走路的
[00:12:54.100 --> 00:12:56.000]  一雙游泳的
[00:12:56.000 --> 00:12:59.700]  一雙跳舞的
[00:12:59.700 --> 00:13:02.600]  這個信心改變了命運
[00:13:02.600 --> 00:13:05.100]  活出不抱怨的人生
[00:13:05.100 --> 00:13:06.300]  無論什麼情況
[00:13:06.300 --> 00:13:09.200]  我們不要對神失去信心
[00:13:09.200 --> 00:13:12.200]  主耶穌說我們信心足以移山
[00:13:12.200 --> 00:13:13.600]  可以讓我們
[00:13:13.600 --> 00:13:17.600]  可以走到前面更難的路
[00:13:17.600 --> 00:13:19.200]  彼得記得嗎
[00:13:19.200 --> 00:13:24.800]  剛開始曾經在水面上行走了幾步
[00:13:24.800 --> 00:13:28.200]  信心一軟弱就沉下去
[00:13:28.200 --> 00:13:29.600]  所以你看同一個人
[00:13:29.600 --> 00:13:31.000]  同一個世界
[00:13:31.000 --> 00:13:32.500]  信心足夠的話
[00:13:32.500 --> 00:13:34.800]  就可以在水面上
[00:13:34.800 --> 00:13:37.000]  其實在路加福音
[00:13:37.000 --> 00:13:39.100]  二十二章三十二節
[00:13:39.100 --> 00:13:41.300]  耶穌曾經對彼得說
[00:13:41.300 --> 00:13:44.500]  他預言他將會三次不認主
[00:13:44.500 --> 00:13:47.100]  但是耶穌說我已經為你
[00:13:47.100 --> 00:13:49.000]  這是彼得祈求
[00:13:49.000 --> 00:13:52.200]  不至於失去信心
[00:13:52.200 --> 00:13:54.000]  這個是很重要
[00:13:54.000 --> 00:13:55.800]  我們對神的信心
[00:13:55.800 --> 00:14:00.800]  不能因著環境就影響我跟他的關係
[00:14:00.800 --> 00:14:04.900]  最近我的家人也經歷了信心的功課
[00:14:04.900 --> 00:14:07.600]  我大嫂患了末期的婦科癌
[00:14:07.600 --> 00:14:09.400]  已經擴散到老了
[00:14:09.400 --> 00:14:12.100]  其實我大哥也有癌症
[00:14:12.100 --> 00:14:15.600]  醫生說過不了幾個月
[00:14:15.600 --> 00:14:17.700]  還有一位有預言恩賜的弟兄
[00:14:17.700 --> 00:14:19.800]  在為我們禱告的時候
[00:14:19.800 --> 00:14:23.800]  他看到死亡的死者來到我們家中
[00:14:23.800 --> 00:14:27.700]  當時真的心情很壞很壞
[00:14:27.700 --> 00:14:32.200]  一切一切都讓我們對主好像失去了信心
[00:14:32.200 --> 00:14:35.500]  當時我剛好靈修也讀到雅各書第五章
[00:14:35.500 --> 00:14:37.100]  你們中間有人病了
[00:14:37.100 --> 00:14:39.600]  請教會的長老們為他禱告
[00:14:39.600 --> 00:14:41.700]  鳳祖的名為他默祐
[00:14:41.700 --> 00:14:43.200]  出於信心的祈禱
[00:14:43.200 --> 00:14:44.700]  並能救了病人
[00:14:44.700 --> 00:14:48.400]  主逼叫他好起來
[00:14:48.400 --> 00:14:49.800]  我就不管了
[00:14:49.800 --> 00:14:53.800]  我就帶了一瓶baby oil
[00:14:53.800 --> 00:14:55.000]  跑去醫院
[00:14:55.000 --> 00:14:57.400]  就為我大嫂默祐禱告
[00:14:57.400 --> 00:15:00.000]  我不知道將來結果如何
[00:15:00.000 --> 00:15:02.400]  但是我就憑著信心去做
[00:15:02.400 --> 00:15:05.000]  去靈修
[00:15:05.000 --> 00:15:07.200]  到今天我嫂嫂還在
[00:15:07.200 --> 00:15:09.700]  我不知道將來怎麼樣
[00:15:09.700 --> 00:15:13.300]  撒旦最喜歡我們沒有信心
[00:15:13.300 --> 00:15:14.100]  什麼都怕
[00:15:14.100 --> 00:15:14.800]  怕錯
[00:15:14.800 --> 00:15:15.400]  怕難
[00:15:15.400 --> 00:15:16.100]  怕失敗
[00:15:16.100 --> 00:15:18.100]  怕承擔責任
[00:15:18.100 --> 00:15:21.100]  我一個最極端的個案
[00:15:21.100 --> 00:15:23.800]  昨天我在婚禮不敢講
[00:15:23.800 --> 00:15:26.000]  有一個弟兄姊妹結婚
[00:15:26.000 --> 00:15:26.600]  準備好
[00:15:26.600 --> 00:15:27.700]  訂好了酒席
[00:15:27.700 --> 00:15:29.100]  訂好了教堂
[00:15:29.100 --> 00:15:30.700]  結婚前一天
[00:15:30.700 --> 00:15:34.800]  那個新郎怕承擔家庭責任
[00:15:34.800 --> 00:15:37.300]  一走了之
[00:15:37.300 --> 00:15:40.600]  假如昨天紅羊沒出現
[00:15:40.600 --> 00:15:44.600]  皇家可能會自殺
[00:15:44.600 --> 00:15:47.100]  這種事在我慕慧子十年以來
[00:15:47.100 --> 00:15:49.900]  我遇過兩次
[00:15:49.900 --> 00:15:51.000]  都是這樣
[00:15:51.000 --> 00:15:53.600]  都是弟兄跑掉
[00:15:53.600 --> 00:15:55.400]  所以我會問心事的
[00:15:55.400 --> 00:15:57.700]  就說弟兄會不會走了
[00:15:57.700 --> 00:15:59.000]  要不然我在臺上
[00:15:59.000 --> 00:16:00.300]  我也很尷尬
[00:16:00.300 --> 00:16:03.100]  就是沒有新郎過來
[00:16:03.100 --> 00:16:04.900]  失去了信心
[00:16:04.900 --> 00:16:06.000]  很可怕
[00:16:06.000 --> 00:16:08.100]  我們信徒對神
[00:16:08.100 --> 00:16:10.100]  對人失去了信心
[00:16:10.100 --> 00:16:11.800]  撒旦是最開心
[00:16:11.800 --> 00:16:17.000]  結果這兩位姊妹終身都沒有再結婚
[00:16:17.000 --> 00:16:19.800]  因為就是這個事情
[00:16:19.800 --> 00:16:20.400]  第三
[00:16:20.400 --> 00:16:21.600]  我們抱怨的時候
[00:16:21.600 --> 00:16:24.000]  我們常常會對神不滿
[00:16:24.000 --> 00:16:25.800]  特別是基督徒
[00:16:25.800 --> 00:16:28.600]  我們遇到什麼事情
[00:16:28.600 --> 00:16:31.700]  我們要想神是對我們有美意的
[00:16:31.700 --> 00:16:34.000]  我們不會太快下一個結論
[00:16:34.000 --> 00:16:34.900]  什麼事情的時候
[00:16:34.900 --> 00:16:36.200]  為什麼是我呢
[00:16:36.200 --> 00:16:38.500]  為什麼會選上我呢
[00:16:38.500 --> 00:16:39.300]  傳道書就說
[00:16:39.300 --> 00:16:40.700]  事情的結局
[00:16:40.700 --> 00:16:43.200]  強於事情的開端
[00:16:43.200 --> 00:16:44.200]  你等吧
[00:16:44.200 --> 00:16:48.400]  忍耐等候最終的結局
[00:16:48.400 --> 00:16:49.400]  多年的經驗
[00:16:49.400 --> 00:16:53.800]  信徒最常抱怨的對象就是神
[00:16:53.800 --> 00:16:56.700]  他為什麼不施行神蹟
[00:16:56.700 --> 00:17:00.700]  改變公司同事對我的惡劣的態度
[00:17:00.700 --> 00:17:04.400]  為什麼神沒有為我預備丈夫
[00:17:04.400 --> 00:17:06.400]  我快到四十歲了
[00:17:06.400 --> 00:17:08.500]  國內有一個不好的形容詞
[00:17:08.500 --> 00:17:10.700]  單身狗
[00:17:10.700 --> 00:17:14.500]  很不好聽
[00:17:14.500 --> 00:17:15.600]  這位姊妹也說
[00:17:15.600 --> 00:17:18.400]  她生了三個女兒
[00:17:18.400 --> 00:17:21.700]  但是她夫家是潮州人
[00:17:21.700 --> 00:17:24.900]  我不是得罪所有潮州人
[00:17:24.900 --> 00:17:27.700]  她說我婆婆快把我逼瘋了
[00:17:27.700 --> 00:17:29.500]  非得我要繼續生下去
[00:17:29.500 --> 00:17:32.400]  非得生一個兒子為子
[00:17:32.400 --> 00:17:35.200]  等等等等
[00:17:35.200 --> 00:17:36.900]  我們信耶穌
[00:17:36.900 --> 00:17:40.800]  這是因為要得到好的生活嗎
[00:17:40.800 --> 00:17:44.000]  就是希望他用神蹟來幫助我們
[00:17:44.000 --> 00:17:46.600]  解決所有的困難嗎
[00:17:46.600 --> 00:17:51.100]  我們常常都會對神埋怨
[00:17:51.100 --> 00:17:55.400]  就可以免除我個人的責任嗎
[00:17:55.400 --> 00:17:59.100]  其實祖自己也是走一條苦難的道路
[00:17:59.100 --> 00:18:01.900]  那何況是我們
[00:18:01.900 --> 00:18:03.600]  在約翰福音裡面說
[00:18:03.600 --> 00:18:06.100]  主耶穌兩次對門徒講
[00:18:06.100 --> 00:18:09.000]  僕人不能大於主人
[00:18:09.000 --> 00:18:12.800]  第一次是講為門徒死絞的時候
