
[00:00:00.000 --> 00:00:04.360]  上一次和大家正道的時候
[00:04:58.440 --> 00:05:03.680]  我卻要將這些事常常提醒你們
[00:05:03.680 --> 00:05:08.960]  我以為應當趁我還在這帳篷的時候
[00:05:08.960 --> 00:05:11.520]  提醒你們激發你們
[00:05:11.520 --> 00:05:14.320]  大家可以看到這就是彼得的心情
[00:05:14.320 --> 00:05:16.120]  他說我還在這帳篷
[00:05:16.120 --> 00:05:19.120]  這個帳篷就是指地上的帳篷
[00:05:19.120 --> 00:05:21.280]  他說這個地上的帳篷將會有七位
[00:05:21.280 --> 00:05:22.680]  我們會去到天上面
[00:05:22.680 --> 00:05:26.200]  這就是他當時的情況
[00:05:26.200 --> 00:05:27.560]  所以他在這個情況裏面
[00:05:27.560 --> 00:05:31.440]  他說要在真道上堅固你們
[00:05:31.440 --> 00:05:33.440]  這個本來你們已經有的
[00:05:33.440 --> 00:05:34.640]  已經知道的
[00:05:34.640 --> 00:05:37.320]  但我卻要常常提醒你們
[00:05:37.320 --> 00:05:38.880]  這個常常提醒
[00:05:38.880 --> 00:05:40.640]  事常紀念激發你們
[00:05:40.640 --> 00:05:43.240]  不斷出現在這兩節的經文當中
[00:05:43.240 --> 00:05:45.160]  我們再看第十四節
[00:05:45.160 --> 00:05:46.680]  十五節都是這樣說
[00:05:46.680 --> 00:05:47.400]  請讀
[00:05:47.400 --> 00:05:52.360]  因為知道我脫離這帳篷的時候快到了
[00:05:52.360 --> 00:05:56.800]  正如我們主耶穌基督所指示我的
[00:05:56.800 --> 00:05:59.600]  並且我要盡心竭力
[00:05:59.600 --> 00:06:02.880]  使你們在我去世以後
[00:06:02.880 --> 00:06:05.520]  事常紀念這些事
[00:06:05.520 --> 00:06:09.360]  這裏又再一次提到他那種的心情
[00:06:09.360 --> 00:06:11.760]  提醒要事常紀念甚麼事
[00:06:11.760 --> 00:06:14.240]  這些可能我們都耳熟能詳或者知道的
[00:06:14.240 --> 00:06:16.080]  但彼得都是這樣提醒我們
[00:06:16.080 --> 00:06:17.680]  事常紀念我們
[00:06:17.680 --> 00:06:18.960]  叫我們紀念這些事
[00:06:18.960 --> 00:06:19.880]  究竟是甚麼事呢
[00:06:19.880 --> 00:06:23.360]  以下就是今天我們要看的道
[00:06:23.360 --> 00:06:24.640]  第一十六節
[00:06:24.640 --> 00:06:26.200]  請讀
[00:06:26.200 --> 00:06:31.480]  我們從前將我們主耶穌基督的大能
[00:06:31.480 --> 00:06:34.880]  和他降臨的事告訴你們
[00:06:34.880 --> 00:06:39.760]  並不是隨從拐巧捏造的虛言
[00:06:39.760 --> 00:06:44.240]  乃是親眼見過他的威榮
[00:06:44.240 --> 00:06:48.920]  他從負上帝德尊貴榮耀的時候
[00:06:48.920 --> 00:06:53.200]  從極大榮光之中有聲音出來
[00:06:53.200 --> 00:06:56.920]  向他説這是我的愛子
[00:06:56.920 --> 00:06:59.080]  我所喜悅的
[00:06:59.080 --> 00:07:03.120]  我們同他在聖山的時候
[00:07:03.120 --> 00:07:07.920]  親自聽見這聲音從天上出來
[00:07:07.920 --> 00:07:10.680]  這是彼得第一方面所講的
[00:07:10.680 --> 00:07:12.720]  我們一會再詳細看
[00:07:12.720 --> 00:07:15.400]  這個十六到十八節
[00:07:15.400 --> 00:07:17.960]  接著十九到二十一節請讀
[00:07:17.960 --> 00:07:22.120]  我們並有先知更確的預言
[00:07:22.120 --> 00:07:24.960]  如同燈照在暗處
[00:07:24.960 --> 00:07:28.200]  你們在這預言上留意
[00:07:28.200 --> 00:07:30.480]  直等到天發亮
[00:07:30.480 --> 00:07:34.360]  神星在你們心裏出現的時候
[00:07:34.360 --> 00:07:36.320]  才是好的
[00:07:36.320 --> 00:07:37.560]  第一要謹的
[00:07:37.560 --> 00:07:40.760]  該知道經上所有的預言
[00:07:40.760 --> 00:07:44.360]  沒有可隨司意解說的
[00:07:44.360 --> 00:07:48.680]  因為預言從來沒有出於人意的
[00:07:48.680 --> 00:07:56.560]  乃是人被聖靈感動 說出上帝的話來
[00:07:56.560 --> 00:07:59.600]  我們再講這個是仕途彼得臨別贈言
[00:07:59.600 --> 00:08:03.200]  所以千叮萬囑的氣氛
[00:08:03.200 --> 00:08:05.280]  就好像和保羅一樣
[00:08:05.280 --> 00:08:08.040]  保羅寫提摩太后書也是這樣祝福
[00:08:08.040 --> 00:08:11.280]  提摩太出自肺腑之言
[00:08:11.280 --> 00:08:13.960]  梅漢他一生最重要的是什麼呢
[00:08:13.960 --> 00:08:16.600]  他提醒你要常常紀念
[00:08:16.600 --> 00:08:19.320]  不斷地被提醒
[00:08:19.320 --> 00:08:22.800]  在真道上要堅固
[00:08:22.800 --> 00:08:25.040]  在真道上堅固是指什麼呢
[00:08:25.040 --> 00:08:27.360]  所以彼得提到這兩方面
[00:08:27.360 --> 00:08:28.760]  這個真道
[00:08:28.760 --> 00:08:30.960]  如果大家留意我的講題
[00:08:30.960 --> 00:08:33.240]  道字是用quotation mark
[00:08:33.240 --> 00:08:35.920]  就是說這個道是特別有意思的
[00:08:35.920 --> 00:08:37.320]  這個道第一個是什麼呢
[00:08:37.320 --> 00:08:39.720]  就是認識神的愛子耶穌基督
[00:08:39.720 --> 00:08:42.760]  所以從第十六節到第十八節
[00:08:42.760 --> 00:08:44.760]  彼得首先講這方面
[00:08:44.760 --> 00:08:47.400]  我們剛才讀過的經文已經很清楚
[00:08:47.400 --> 00:08:54.560]  這裡提到我們要認識主耶穌基督的大能和降臨的事
[00:08:54.560 --> 00:08:56.360]  我們親眼見過他的威榮
[00:08:56.360 --> 00:08:58.200]  這裡是指彼得
[00:08:58.200 --> 00:09:00.840]  他是十二使徒之一
[00:09:00.840 --> 00:09:02.560]  所以見過耶穌
[00:09:02.560 --> 00:09:03.720]  而且特別的
[00:09:03.720 --> 00:09:06.520]  這種不是見過他單單肉身的時候
[00:09:06.520 --> 00:09:08.600]  在地上的那段時間
[00:09:08.600 --> 00:09:10.560]  他有一次很深的經歷
[00:09:10.560 --> 00:09:11.640]  就是上到山上
[00:09:11.640 --> 00:09:17.520]  登山變相他就顯出他的榮耀和永恆性出來
[00:09:17.520 --> 00:09:21.000]  這個已經是如常基督復活
[00:09:21.000 --> 00:09:26.160]  以及他得著新的身體那種情況
[00:09:26.160 --> 00:09:28.280]  所以當彼得再次思想的時候
[00:09:28.280 --> 00:09:30.640]  他說我們看見父
[00:09:30.640 --> 00:09:37.440]  讓這位愛子耶穌基督從大榮光之中
[00:09:37.440 --> 00:09:39.440]  來向他見證
[00:09:39.440 --> 00:09:42.600]  他說這就是我愛子我所喜悅的
[00:09:42.600 --> 00:09:46.040]  所以他說那次和他上到聖山的時候
[00:09:46.040 --> 00:09:49.240]  親自聽過這個聲音從天上出來
[00:09:49.240 --> 00:09:50.440]  這裡表明什麼呢?
[00:09:50.440 --> 00:09:54.200]  這裡表明彼得在心裡面非常重要
[00:09:54.200 --> 00:09:55.800]  體會這個真道
[00:09:55.800 --> 00:09:56.640]  這個道是什麼呢?
[00:09:56.640 --> 00:09:58.000]  就是基督
[00:09:58.000 --> 00:10:00.480]  這個就是在約翰
[00:10:00.480 --> 00:10:01.800]  如果我們普通書信
[00:10:01.800 --> 00:10:03.040]  都串起來了
[00:10:03.040 --> 00:10:07.120]  約翰就是從太初的道
[00:10:07.120 --> 00:10:08.760]  這個道是非常重要
[00:10:08.760 --> 00:10:11.920]  有人一書一不斷提醒這個道
[00:10:11.920 --> 00:10:14.960]  這個道就是指到肉身的耶穌
[00:10:14.960 --> 00:10:17.800]  今天我們基督教特別的地方就是
[00:10:17.800 --> 00:10:19.600]  是一個啟示的宗教
[00:10:19.600 --> 00:10:22.880]  就是說我們人無法完全去找到神
[00:10:22.880 --> 00:10:27.240]  也不能夠自己去尋找到真理
[00:10:27.240 --> 00:10:30.480]  神和真理是透過啟示而來的
[00:10:30.480 --> 00:10:31.880]  透過什麼啟示呢?
[00:10:31.880 --> 00:10:33.160]  當然我們知道
[00:10:33.160 --> 00:10:35.280]  聖經待會我們會說
[00:10:35.280 --> 00:10:37.920]  但是更加重要的是在歷史當中
[00:10:37.920 --> 00:10:40.320]  耶穌親自的成為肉身
[00:10:40.320 --> 00:10:44.400]  太初的道成了肉身
[00:10:44.400 --> 00:10:48.520]  充充滿滿的有因典有真理
[00:10:48.520 --> 00:10:51.000]  來活在我們當中
[00:10:51.000 --> 00:10:52.880]  所以今天我們非常寶貴
[00:10:52.880 --> 00:10:56.280]  我們有了肉身的耶穌基督
[00:10:56.280 --> 00:10:58.720]  親自的來到我們當中
[00:10:58.720 --> 00:11:00.640]  所以耶穌基督在世上
[00:11:00.640 --> 00:11:01.880]  祂的作為
[00:11:01.880 --> 00:11:02.960]  祂的行事為人
[00:11:02.960 --> 00:11:04.080]  祂的成長
[00:11:04.080 --> 00:11:06.280]  就成為我們的借鏡
[00:11:06.280 --> 00:11:07.400]  我們有了基督
[00:11:07.400 --> 00:11:08.400]  就學校祂
[00:11:08.400 --> 00:11:09.480]  與基督一樣的
[00:11:09.480 --> 00:11:11.960]  我們有這個屬神的生命
[00:11:11.960 --> 00:11:13.240]  一路的成長
[00:11:13.240 --> 00:11:15.760]  這個剛才我提過約翰一書這樣說
[00:11:15.760 --> 00:11:16.760]  我們一起讀一讀
[00:11:16.760 --> 00:11:18.440]  約翰一書第五章請讀
[00:11:18.440 --> 00:11:22.520]  「這見證就是神賜給我們永生
[00:11:22.520 --> 00:11:26.280]  這永生也是在他兒子裡面
[00:11:26.280 --> 00:11:29.560]  人有了神的兒子就有生命
[00:11:29.560 --> 00:11:33.240]  沒有神的兒子就沒有生命」
[00:11:33.240 --> 00:11:37.080]  這個就是非常重要的真道
[00:11:37.400 --> 00:11:39.640]  指導耶穌基督
[00:11:39.640 --> 00:11:41.760]  原來人有了神的兒子
[00:11:41.760 --> 00:11:43.000]  才有真的生命
[00:11:43.000 --> 00:11:45.200]  怎樣我們能夠有屬神的生命
[00:11:45.200 --> 00:11:46.280]  有靈命
[00:11:46.280 --> 00:11:49.680]  就是因為我們從基督而來
[00:11:49.680 --> 00:11:52.840]  這個就是基督教非常獨特的地方
[00:11:52.840 --> 00:11:56.080]  就是神在肉身顯現
[00:11:56.080 --> 00:12:00.640]  將生命帶給我們這些世人
[00:12:00.640 --> 00:12:05.960]  有很多宗教在人類歷史裡面不斷的產生
[00:12:05.960 --> 00:12:11.440]  甚至基督教裡面也有疑端產生等等
[00:12:11.440 --> 00:12:15.400]  我們發現很多宗教的異教異端
[00:12:15.400 --> 00:12:19.360]  我們發現的有一樣很重要的
[00:12:19.360 --> 00:12:21.680]  唯有純正的基督教所強調的
[00:12:21.680 --> 00:12:25.480]  就是我們有基督這位神人異性
[00:12:25.480 --> 00:12:27.200]  他又是神又是人
[00:12:27.200 --> 00:12:28.720]  來到人的當中
[00:12:28.720 --> 00:12:33.600]  然後我們能夠從基督裡面得到生命
[00:12:33.600 --> 00:12:35.320]  得到豐盛
[00:12:35.320 --> 00:12:40.200]  這個就是基督教獨特的地方
[00:12:40.200 --> 00:12:47.680]  曾經有一位在鄉村裡面長大的男人
[00:12:47.680 --> 00:12:50.520]  我們叫他老高
[00:12:50.520 --> 00:12:53.320]  老高他在鄉村長大
[00:12:53.320 --> 00:12:55.440]  未看過城市的生活
[00:12:55.440 --> 00:12:57.600]  一直以來非常樸素
[00:12:57.600 --> 00:13:00.800]  你知道鄉間自己打水
[00:13:00.800 --> 00:13:04.240]  自己燒柴這樣過生活
[00:13:04.240 --> 00:13:07.560]  但是因為開始慢慢生活艱難
[00:13:07.560 --> 00:13:10.920]  所以他就去到城市生活工作
[00:13:10.920 --> 00:13:12.760]  當他去到城市自己一個人
[00:13:12.760 --> 00:13:14.360]  租一間小的房間
[00:13:14.360 --> 00:13:16.720]  又沒有電又沒有水
[00:13:16.720 --> 00:13:18.200]  跟他鄉間的時候差不多
[00:13:18.200 --> 00:13:19.520]  他也沒所謂
[00:13:19.520 --> 00:13:20.840]  也是這樣生活
[00:13:20.840 --> 00:13:24.000]  但是他發現隔壁的鄰居
[00:13:24.000 --> 00:13:25.880]  很有趣的有一塊東西
[00:13:25.880 --> 00:13:27.400]  在牆上伸出來
[00:13:27.400 --> 00:13:29.360]  一扭就有水出來了
[00:13:29.360 --> 00:13:31.320]  從來沒見過這樣的東西
[00:13:31.320 --> 00:13:32.480]  這麼有趣
[00:13:32.480 --> 00:13:34.680]  他就很開心不用自己打水
[00:13:34.680 --> 00:13:36.520]  扭一扭就有水了
[00:13:36.520 --> 00:13:38.400]  他就有一次走過街的時候
[00:13:38.400 --> 00:13:39.880]  經過五金舖
[00:13:39.880 --> 00:13:41.920]  就看到這麼像
[00:13:41.920 --> 00:13:43.960]  這個就是那個水龍頭
[00:13:43.960 --> 00:13:46.400]  所以他就買了個水龍頭回去
[00:13:46.400 --> 00:13:48.360]  安在牆上面
[00:13:48.360 --> 00:13:49.440]  然後一扭
[00:13:49.440 --> 00:13:50.600]  有沒有水
[00:13:50.600 --> 00:13:51.920]  當然沒有水
[00:13:51.920 --> 00:13:53.000]  他就很生氣
[00:13:53.000 --> 00:13:55.280]  就拿回水龍頭去五金舖
[00:13:55.280 --> 00:13:56.280]  你這個東西不行的
[00:13:56.280 --> 00:13:57.400]  你換個別的給我
[00:13:57.400 --> 00:13:58.640]  他就換個別的
[00:13:58.640 --> 00:14:01.440]  如是且一次兩次三次都不行
[00:14:01.440 --> 00:14:02.320]  他就很生氣
[00:14:02.320 --> 00:14:04.640]  就回去跟這個五金舖的老闆說
[00:14:04.640 --> 00:14:06.960]  他說我買了你三個都不行
[00:14:06.960 --> 00:14:08.440]  扭來扭去都沒有水
[00:14:08.440 --> 00:14:09.520]  那五金舖就說
[00:14:09.520 --> 00:14:11.640]  你究竟是不是摺錯了地方
[00:14:11.640 --> 00:14:12.520]  你摺在哪裏
[00:14:12.520 --> 00:14:14.000]  他說我摺在牆上面
[00:14:14.000 --> 00:14:16.200]  一扭就有水了
[00:14:16.200 --> 00:14:18.080]  他說不是這樣的
[00:14:18.080 --> 00:14:21.200]  他說我明明看到我隔壁的鄰居是這樣的
[00:14:21.200 --> 00:14:24.280]  摺在牆上一扭就有水出來了
[00:14:24.280 --> 00:14:25.600]  他說因為你沒有摺
[00:14:25.600 --> 00:14:29.920]  看不到那個水管
[00:14:29.920 --> 00:14:32.520]  當然這是一個很可笑的事
[00:14:32.520 --> 00:14:36.320]  但是今天我們發覺很多的所謂的宗教
[00:14:36.320 --> 00:14:40.040]  甚至我們去追求屬靈的生命
[00:14:40.040 --> 00:14:41.320]  有時候都忘記了
[00:14:41.320 --> 00:14:44.200]  我們可能只是有一些外表的東西
[00:14:44.200 --> 00:14:45.120]  勤地這樣
[00:14:45.120 --> 00:14:46.600]  我又這樣
[00:14:46.600 --> 00:14:51.680]  但是沒有了它裏面那種生命的接上基督
[00:14:51.680 --> 00:14:55.600]  很多的宗教或者我們信徒的生活
[00:14:55.600 --> 00:14:58.680]  如果我們不能夠連接於那個水源
[00:14:58.680 --> 00:15:00.160]  只是有外表的形式
[00:15:00.160 --> 00:15:02.160]  甚至有宗教的移民
[00:15:02.160 --> 00:15:07.000]  只是帶來的枯乾和沒有辦法有活水
[00:15:07.000 --> 00:15:09.520]  江河充滿我們的人生
[00:15:09.520 --> 00:15:11.520]  所以關鍵就是在乎
[00:15:11.520 --> 00:15:12.880]  彼得為什麼這麼強調
[00:15:12.880 --> 00:15:14.880]  就是我們一個真的生命
[00:15:14.880 --> 00:15:18.000]  就是它要連於這位真道
[00:15:18.000 --> 00:15:20.000]  這位耶穌基督
[00:15:20.000 --> 00:15:22.000]  所謂在基督裏面長進
[00:15:22.000 --> 00:15:24.000]  就是靈明長進的意思
[00:15:24.000 --> 00:15:26.000]  所謂我們靈明長進
[00:15:26.000 --> 00:15:29.920]  就是我們應該越來越可以接上耶穌基督的生命
[00:15:29.920 --> 00:15:32.920]  撥出基督應該有的表現
[00:15:32.920 --> 00:15:34.920]  如果這樣我們可以看看
[00:15:34.920 --> 00:15:38.640]  就這樣拿一節經文來看基督的成長
[00:15:38.640 --> 00:15:40.640]  基督在育身的時候
[00:15:40.640 --> 00:15:43.800]  從他少年的時候12歲上耶路撒冷
[00:15:43.800 --> 00:15:45.800]  我們記得路加福音2章52節
[00:15:45.800 --> 00:15:47.240]  這裏這樣說
[00:15:47.240 --> 00:15:48.800]  我們一起讀好嗎?請讀
[00:15:48.800 --> 00:15:58.280]  耶穌的智慧和新量,並神和人喜愛他的心都一起增長
[00:15:58.280 --> 00:16:00.280]  這就是增長
[00:16:00.280 --> 00:16:02.280]  所以如果我們說
[00:16:02.280 --> 00:16:05.000]  增長不單止是新量的增長
[00:16:05.000 --> 00:16:06.280]  這裏說到新量
[00:16:06.280 --> 00:16:08.280]  當然是說耶穌當時
[00:16:08.280 --> 00:16:10.280]  他慢慢成長,越來越強健
[00:16:10.280 --> 00:16:13.000]  從12歲的少年慢慢成為成年
[00:16:13.000 --> 00:16:15.000]  但這裏更加說到增長
[00:16:15.000 --> 00:16:19.800]  一齊增長我們看見不單止是我們生命的增長
[00:16:19.800 --> 00:16:21.800]  即是說我們不單止是育身
[00:16:21.800 --> 00:16:23.800]  吃飯,每天睡覺,慢慢長大
[00:16:23.800 --> 00:16:25.800]  當然現在來到這個階段
[00:16:25.800 --> 00:16:27.800]  我們慢慢衰老
[00:16:27.800 --> 00:16:29.800]  這指的是我們的育身
[00:16:29.800 --> 00:16:31.800]  但真正的增長
[00:16:31.800 --> 00:16:33.800]  是不斷的
[00:16:33.800 --> 00:16:35.800]  是不會衰老的
[00:16:35.800 --> 00:16:37.800]  應該不會衰老的
[00:16:37.800 --> 00:16:39.800]  就是這種所謂
[00:16:39.800 --> 00:16:43.800]  耶穌的智慧和神和人喜愛的心
[00:16:43.800 --> 00:16:45.800]  所以特別我們看看
[00:16:45.800 --> 00:16:47.800]  間諸神人喜愛的心
[00:16:47.800 --> 00:16:49.800]  我們知道原來和神的關係
[00:16:49.800 --> 00:16:51.800]  的確會影響我們的生活
[00:16:51.800 --> 00:16:55.800]  的確會影響我們和人的相處
[00:16:55.800 --> 00:16:57.800]  以這個簡單的例子
[00:16:57.800 --> 00:16:59.800]  大家很熟悉的例子為例
[00:16:59.800 --> 00:17:01.800]  我們看到耶穌在當時
[00:17:01.800 --> 00:17:03.800]  他12歲
[00:17:03.800 --> 00:17:05.800]  約瑟瑪利亞帶他上聖殿
[00:17:05.800 --> 00:17:09.800]  學習開始成為成年人
[00:17:09.800 --> 00:17:11.800]  來跟著猶太人的規矩
[00:17:11.800 --> 00:17:13.800]  在聖殿要敬拜神
[00:17:13.800 --> 00:17:15.800]  我們看看
[00:17:15.800 --> 00:17:17.800]  耶穌的表現是什麼
[00:17:17.800 --> 00:17:19.800]  這個故事我不詳細說了
[00:17:19.800 --> 00:17:21.800]  大家應該很熟悉
[00:17:21.800 --> 00:17:23.800]  後來他留在聖殿
[00:17:23.800 --> 00:17:25.800]  向律法師求問
[00:17:25.800 --> 00:17:27.800]  結果父母不知道
[00:17:27.800 --> 00:17:29.800]  他走了一天多的路程
[00:17:29.800 --> 00:17:31.800]  為什麼不見了他
[00:17:31.800 --> 00:17:33.800]  因為一群人在一起
[00:17:33.800 --> 00:17:35.800]  小朋友以為和他玩耍
[00:17:35.800 --> 00:17:37.800]  然後回到聖殿
[00:17:37.800 --> 00:17:39.800]  追尋的時候
[00:17:39.800 --> 00:17:41.800]  他們繼續學道
[00:17:41.800 --> 00:17:43.800]  當瑪利亞約瑟瑪利亞
[00:17:43.800 --> 00:17:45.800]  問耶穌的時候
[00:17:45.800 --> 00:17:47.800]  為什麼要令我們
[00:17:47.800 --> 00:17:49.800]  這麼擔心耶穌
[00:17:49.800 --> 00:17:51.800]  我們知道第一
[00:17:51.800 --> 00:17:53.800]  他以神的事為念
[00:17:53.800 --> 00:17:55.800]  記得他怎麼回答
[00:17:55.800 --> 00:17:57.800]  豈不當之我以
[00:17:57.800 --> 00:17:59.800]  我父的事為念
[00:17:59.800 --> 00:18:01.800]  所以這裡先看到
[00:18:01.800 --> 00:18:03.800]  他與神的關係
[00:18:03.800 --> 00:18:05.800]  所以我們看到
[00:18:05.800 --> 00:18:07.800]  我們像不像耶穌
[00:18:07.800 --> 00:18:09.800]  時時都以神的事為念
[00:18:09.800 --> 00:18:11.800]  我們的思想
[00:18:11.800 --> 00:18:13.800]  我們的人生
[00:18:13.800 --> 00:18:15.800]  我們的抉擇
[00:18:15.800 --> 00:18:17.800]  我們的優先次序
[00:18:17.800 --> 00:18:19.800]  是否以父的事為念
[00:18:19.800 --> 00:18:21.800]  還是以很多很多
[00:18:21.800 --> 00:18:23.800]  其他世界的事為念
[00:18:23.800 --> 00:18:25.800]  很多很多
[00:18:25.800 --> 00:18:27.800]  我們自己的心意
[00:18:27.800 --> 00:18:29.800]  我們的理想
[00:18:29.800 --> 00:18:31.800]  我們人生的願望
[00:18:31.800 --> 00:18:33.800]  我們有沒有和神對焦
[00:18:33.800 --> 00:18:35.800]  我們像耶穌一樣
[00:18:35.800 --> 00:18:37.800]  以父的事為念
[00:18:37.800 --> 00:18:39.800]  這個
[00:18:39.800 --> 00:18:41.800]  與神的關係
[00:18:41.800 --> 00:18:43.800]  就影響他
