
[00:00:00.000 --> 00:00:02.600]  大家一看這個主題
[00:06:23.600 --> 00:06:25.600]  查多次,你走近一點
[00:06:25.600 --> 00:06:27.080]  我摸一摸
[00:06:27.080 --> 00:06:30.560]  幸好李伯家族知道
[00:06:30.560 --> 00:06:33.760]  啞角靠近父親耳索
[00:06:33.760 --> 00:06:35.280]  耳索摸著他說
[00:06:35.280 --> 00:06:38.640]  「咦?聲音是啞角的聲音」
[00:06:38.640 --> 00:06:39.600]  所以他一進來
[00:06:39.600 --> 00:06:41.600]  「爸爸,我的父親」
[00:06:41.600 --> 00:06:43.600]  他已經知道是啞角
[00:06:43.600 --> 00:06:47.240]  「手卻是耳素的手」
[00:06:47.240 --> 00:06:49.720]  耳索也說得很清楚
[00:06:49.720 --> 00:06:52.160]  心知是可以,然後再查他
[00:06:52.160 --> 00:06:54.680]  撕掉他的毛,看他捱不捱痛
[00:06:54.680 --> 00:06:57.280]  「哎呀!」
[00:06:57.280 --> 00:06:58.720]  如果撕掉他的毛
[00:06:58.720 --> 00:07:00.080]  可能啞角也會捱痛
[00:07:00.080 --> 00:07:01.680]  「哎呀!」
[00:07:01.680 --> 00:07:03.400]  大家都很狡猾
[00:07:03.400 --> 00:07:06.400]  聲音是啞角,手卻是耳素
[00:07:06.400 --> 00:07:08.400]  他分辨不出來
[00:07:08.400 --> 00:07:09.720]  因為他手上有毛
[00:07:09.720 --> 00:07:12.360]  像哥哥耳素的手一樣
[00:07:12.360 --> 00:07:16.440]  於是便給他祝福
[00:07:16.440 --> 00:07:19.160]  又說,第四次查他
[00:07:19.160 --> 00:07:23.600]  「你真是我兒子耳素?」
[00:07:23.600 --> 00:07:25.600]  他回答「是的」
[00:07:25.600 --> 00:07:30.640]  「你遞給我,我很欠我兒子的惹味」
[00:07:30.640 --> 00:07:32.240]  「然後為你祝福」
[00:07:32.240 --> 00:07:34.240]  他便遞給他
[00:07:34.240 --> 00:07:35.440]  「吃了」
[00:07:35.440 --> 00:07:38.360]  吃完後拿酒給他喝
[00:07:38.360 --> 00:07:39.360]  這招真是絕
[00:07:39.360 --> 00:07:41.640]  給他喝的酒濃一點
[00:07:41.640 --> 00:07:43.080]  喝完後有點嗡嗡的
[00:07:43.080 --> 00:07:46.720]  可能沒那麼時間查他
[00:07:46.720 --> 00:07:48.880]  所以這是第四句
[00:07:48.880 --> 00:07:51.280]  「你真是我兒子耳素?」
[00:07:51.280 --> 00:07:52.960]  他查了第四次
[00:07:52.960 --> 00:07:56.960]  「他父親耳殺對他說」
[00:07:56.960 --> 00:08:00.840]  「我兒,你上前來與我親嘴」
[00:08:00.840 --> 00:08:01.840]  他很聰明
[00:08:01.840 --> 00:08:04.160]  吃飽後,臨祝福前
[00:08:04.160 --> 00:08:05.680]  便說「你與我親嘴」
[00:08:05.680 --> 00:08:12.600]  親嘴表示親密
[00:08:12.600 --> 00:08:14.600]  他們經常都會親嘴
[00:08:14.600 --> 00:08:18.680]  有可能是祝福前想親嘴
[00:08:18.680 --> 00:08:21.280]  表示先擁抱兒子
[00:08:21.280 --> 00:08:25.120]  其實同一時間耳殺都非常聰明
[00:08:25.120 --> 00:08:26.520]  「你上前來與我親嘴」
[00:08:26.520 --> 00:08:28.680]  是第五次查他
[00:08:28.680 --> 00:08:31.160]  上前來與父親親嘴
[00:08:31.160 --> 00:08:33.560]  父親一聞他的衣服
[00:08:33.560 --> 00:08:36.840]  父親親嘴時先聞他的衣服
[00:08:36.840 --> 00:08:38.440]  一聞
[00:08:38.440 --> 00:08:42.360]  聞到衣服上的香氣
[00:08:42.360 --> 00:08:43.760]  有兩個可能
[00:08:43.760 --> 00:08:47.040]  第一,他的衣服有點土土地
[00:08:47.040 --> 00:08:48.000]  惹味
[00:08:48.000 --> 00:08:48.760]  不是惹味
[00:08:48.760 --> 00:08:49.600]  有點土土地
[00:08:49.600 --> 00:08:50.600]  有點惹味
[00:08:50.600 --> 00:08:52.960]  有點草的味道
[00:08:52.960 --> 00:08:55.520]  甜惹的味道
[00:08:55.520 --> 00:08:58.840]  亦可能他喜歡某種味道
[00:08:58.840 --> 00:09:03.000]  這可能是他大兒子喜歡的味道
[00:09:03.000 --> 00:09:04.040]  為他祝福
[00:09:04.040 --> 00:09:08.400]  「我兒的香氣如同耶和華」
[00:09:08.400 --> 00:09:11.960]  「似福之田地的香氣一樣」
[00:09:11.960 --> 00:09:13.520]  即是甚麼意思
[00:09:13.520 --> 00:09:17.800]  一聞是惹草的味道
[00:09:17.800 --> 00:09:19.040]  植物的味道
[00:09:19.040 --> 00:09:21.440]  可能他兒子身上有這些味道
[00:09:21.440 --> 00:09:22.800]  「碌地」也說不定
[00:09:22.800 --> 00:09:25.400]  甜惹的味道
[00:09:25.400 --> 00:09:26.800]  可能有泥土的味道
[00:09:26.800 --> 00:09:30.360]  可能有草、植物的味道
[00:09:30.360 --> 00:09:31.640]  一聞
[00:09:31.640 --> 00:09:34.240]  所以其實以撒都很聰明
[00:09:34.240 --> 00:09:35.000]  心很清
[00:09:35.000 --> 00:09:37.080]  查了兒子五次
[00:09:37.080 --> 00:09:40.800]  算上親嘴順便聞他的時候
[00:09:40.800 --> 00:09:43.000]  於是就去祝福了
[00:09:43.000 --> 00:09:46.200]  這個祝福有五個願
[00:09:46.200 --> 00:09:47.120]  很重要
[00:09:47.120 --> 00:09:49.920]  第三個願是甚麼呢
[00:09:49.920 --> 00:09:52.640]  「願上帝賜你天上的甘露
[00:09:52.640 --> 00:09:54.400]  地上的肥土
[00:09:54.400 --> 00:09:56.640]  並許多五穀生就」
[00:09:56.640 --> 00:09:57.600]  所以第一個願是
[00:09:57.600 --> 00:09:58.960]  「願你食得飽
[00:09:58.960 --> 00:10:01.120]  而且富足富有」
[00:10:01.120 --> 00:10:02.080]  食得飽
[00:10:02.080 --> 00:10:02.920]  第二
[00:10:02.920 --> 00:10:04.560]  「願多民侍奉你
[00:10:04.560 --> 00:10:06.480]  多國跪拜你」
[00:10:06.480 --> 00:10:09.360]  即是你要統治多國
[00:10:09.360 --> 00:10:12.160]  自己立國並統治多國
[00:10:12.160 --> 00:10:13.480]  第三
[00:10:13.480 --> 00:10:16.000]  「願你做你兄弟的主
[00:10:16.000 --> 00:10:18.800]  連你母親的兒子都向你跪拜」
[00:10:18.800 --> 00:10:20.560]  就是在兄弟之中
[00:10:20.560 --> 00:10:23.040]  你做一家之主
[00:10:23.040 --> 00:10:24.080]  第四
[00:10:24.080 --> 00:10:25.520]  「誰就座你
[00:10:25.520 --> 00:10:27.000]  願他受就座」
[00:10:27.000 --> 00:10:30.760]  即是「願你蒙耶和華的保護」
[00:10:30.760 --> 00:10:34.080]  第五個是為你祝福的
[00:10:34.080 --> 00:10:35.800]  「願他也蒙福」
[00:10:35.800 --> 00:10:40.400]  就是「願你蒙福順利」
[00:10:40.400 --> 00:10:43.080]  其實這五個願都頗重要
[00:10:43.080 --> 00:10:45.320]  於是就為他祝福了
[00:10:45.320 --> 00:10:48.880]  接著我們看看今日的金句
[00:10:48.880 --> 00:10:50.360]  27章19節
[00:10:50.360 --> 00:10:52.000]  「雅各對他父親說
[00:10:52.000 --> 00:10:56.000]  『我是你的長子耳熟』」
[00:10:56.000 --> 00:10:58.600]  已經整理好了沒有?
[00:10:58.600 --> 00:11:00.040]  請你留意
[00:11:00.040 --> 00:11:02.440]  這一句不要學
[00:11:02.440 --> 00:11:06.600]  因為這一句是欺騙他父親的說話
[00:11:06.600 --> 00:11:09.640]  亦看到他不是無意
[00:11:09.640 --> 00:11:10.920]  是有意的
[00:11:10.920 --> 00:11:12.720]  有預謀的
[00:11:12.720 --> 00:11:17.120]  而且這些欺騙
[00:11:17.120 --> 00:11:19.520]  還拉了耶和華下水
[00:11:19.520 --> 00:11:22.480]  耶和華被他遇到好機會
[00:11:22.480 --> 00:11:24.720]  其實是很差
[00:11:24.720 --> 00:11:27.840]  順溝了這麼久
[00:11:27.840 --> 00:11:31.680]  原來他的靈性很弱
[00:11:31.680 --> 00:11:35.280]  由尼伯加至雅各來看
[00:11:35.280 --> 00:11:38.480]  他的靈性都不是很強
[00:11:38.480 --> 00:11:40.560]  真是很可惜
[00:11:40.560 --> 00:11:43.680]  有時我們看到一些人
[00:11:43.680 --> 00:11:45.840]  靈性好像很好
[00:11:45.840 --> 00:11:47.240]  說出來很好聽
[00:11:47.240 --> 00:11:49.240]  但其實他背後是怎樣
[00:11:49.240 --> 00:11:51.520]  骨子裏真是不知
[00:11:51.520 --> 00:11:53.840]  或者真的很好
[00:11:53.840 --> 00:11:55.120]  去到某些位置
[00:11:55.120 --> 00:11:58.040]  他就會失腳
[00:11:58.040 --> 00:12:00.560]  我這樣說即是你很行
[00:12:00.560 --> 00:12:02.480]  不是,我都去到某些位置
[00:12:02.480 --> 00:12:03.800]  可能會失腳
[00:12:03.800 --> 00:12:06.720]  因為當我聞到野味的味
[00:12:06.720 --> 00:12:08.320]  可能我就很開心
[00:12:08.320 --> 00:12:10.920]  其實每個人都有他的弱點
[00:12:10.920 --> 00:12:15.040]  雖然以撒察覺到
[00:12:15.040 --> 00:12:16.240]  檢查了五次
[00:12:16.240 --> 00:12:17.920]  不過都被兒子騙到
[00:12:17.920 --> 00:12:20.320]  其實是他有心騙他
[00:12:20.320 --> 00:12:22.600]  想好了辦法
[00:12:22.600 --> 00:12:24.840]  「我是你長子二嫂」
[00:12:24.840 --> 00:12:28.160]  其實最深層是甚麼呢
[00:12:28.160 --> 00:12:31.880]  雅各很想做長子
[00:12:31.880 --> 00:12:35.080]  老實說
[00:12:35.080 --> 00:12:38.000]  如果長子的位置是你的
[00:12:38.000 --> 00:12:39.320]  就是你的
[00:12:39.320 --> 00:12:40.080]  不是你的
[00:12:40.080 --> 00:12:41.000]  不是你的
[00:12:41.000 --> 00:12:43.920]  如果上帝要給長子名分的
[00:12:43.920 --> 00:12:46.000]  相應祝福給你
[00:12:46.000 --> 00:12:47.520]  祂會給
[00:12:47.520 --> 00:12:50.520]  這就是我們要信靠主
[00:12:50.520 --> 00:12:53.000]  有祂最好的安排
[00:12:53.000 --> 00:12:55.000]  大家一起祈禱
[00:12:55.000 --> 00:12:57.880]  天父上帝我們信靠祢
[00:12:57.880 --> 00:12:59.880]  對我們有最好的安排
[00:12:59.880 --> 00:13:04.400]  安排可能每個人都不同
[00:13:04.400 --> 00:13:11.000]  不過我們總覺得上帝安排別人比我們好
[00:13:11.000 --> 00:13:15.240]  總覺得別人的命比我們好
[00:13:15.240 --> 00:13:16.240]  為何他那麼好
[00:13:16.240 --> 00:13:17.240]  我又沒有
[00:13:17.240 --> 00:13:18.760]  心裏很疑惑
[00:13:18.760 --> 00:13:22.520]  甚至很多時候見到作惡的很肥
[00:13:22.520 --> 00:13:25.280]  會為作惡的心懷不平
[00:13:25.280 --> 00:13:28.960]  不過其實知道主有你的作為
[00:13:28.960 --> 00:13:30.960]  你是做物之主
[00:13:30.960 --> 00:13:32.960]  是看顧之主
[00:13:32.960 --> 00:13:34.960]  我們仰望你
[00:13:34.960 --> 00:13:36.960]  既然主那麼大力安排我們
[00:13:36.960 --> 00:13:38.960]  我們就順著你的心意
[00:13:38.960 --> 00:13:39.960]  其實每個時候
[00:13:39.960 --> 00:13:42.960]  你都為我們有最好的管理
[00:13:42.960 --> 00:13:45.960]  我們信靠你的掌管
[00:13:45.960 --> 00:13:47.960]  禱告奉耶穌名求
[00:13:47.960 --> 00:13:49.960]  阿門
