
[00:00:00.000 --> 00:00:03.600]  多謝師班藉著這首信復
[00:02:21.680 --> 00:02:25.520]  穿梭機就在空中爆炸
[00:02:25.520 --> 00:02:29.360]  七位太空人來到彌勒
[00:02:29.360 --> 00:02:34.480]  究竟這個悲劇可不可以不發生呢
[00:02:34.480 --> 00:02:38.080]  在穿梭機慘劇的前一年
[00:02:38.080 --> 00:02:39.920]  在1985年1月
[00:02:39.920 --> 00:02:45.360]  一個太空處的一位科學家
[00:02:45.360 --> 00:02:49.840]  他就發現在穿梭機裏有一個黑色的油漬
[00:02:49.840 --> 00:02:54.320]  發現這個油漬他覺得有些問題
[00:02:54.320 --> 00:02:58.800]  所以他就來加以研究
[00:02:58.800 --> 00:03:02.320]  他就發現在穿梭機
[00:03:02.320 --> 00:03:04.560]  特別是這個推動器
[00:03:04.560 --> 00:03:06.720]  即是一個膠環
[00:03:06.720 --> 00:03:09.360]  可能是因為天氣的原因
[00:03:09.360 --> 00:03:11.600]  以致令到它硬化
[00:03:11.600 --> 00:03:14.800]  以致讓這個氣體洩漏
[00:03:14.800 --> 00:03:18.800]  所以他就將這件事告訴他的上司
[00:03:18.800 --> 00:03:22.880]  他的主管就要求他繼續做測驗
[00:03:22.880 --> 00:03:24.880]  他就做了這個測驗
[00:03:24.880 --> 00:03:26.880]  他就將這個天氣
[00:03:26.880 --> 00:03:33.120]  和這個膠環的失效
[00:03:33.120 --> 00:03:35.760]  來做一個測試
[00:03:35.760 --> 00:03:37.760]  如果天氣太低
[00:03:37.760 --> 00:03:40.080]  這個膠環會失效
[00:03:40.080 --> 00:03:42.320]  以致會洩漏氣體
[00:03:42.320 --> 00:03:46.480]  他就將這個報告告訴他的上司
[00:03:46.480 --> 00:03:49.040]  他的上司就繼續叫他做研究
[00:03:49.040 --> 00:03:52.880]  直至到出事前一晚
[00:03:52.880 --> 00:03:56.400]  這班科學家他們都不贊同
[00:03:56.400 --> 00:03:59.120]  這班工程師都不贊同穿梭機
[00:03:59.120 --> 00:04:01.840]  在這麼寒冷的天氣底下來起飛
[00:04:01.840 --> 00:04:04.160]  但是他的上司卻是不聽
[00:04:04.160 --> 00:04:06.480]  結果慘石來到發生
[00:04:06.480 --> 00:04:08.480]  有多少人呢
[00:04:08.480 --> 00:04:14.400]  很多人都是很不喜歡聽人講
[00:04:14.400 --> 00:04:18.240]  我們只喜歡聽自己講
[00:04:18.240 --> 00:04:21.200]  我不知道你是一個怎樣的人
[00:04:21.200 --> 00:04:23.200]  你喜不喜歡聽別人講
[00:04:23.200 --> 00:04:25.920]  有誰說自己喜歡聽別人講
[00:04:25.920 --> 00:04:31.680]  我們都是喜歡別人聽自己講
[00:04:31.680 --> 00:04:36.640]  有時候聽一位弟兄講
[00:04:36.640 --> 00:04:40.240]  講他媽媽有糖尿病
[00:04:40.240 --> 00:04:44.160]  但是他卻是很喜歡吃些甜食
[00:04:44.160 --> 00:04:45.920]  吃些澱粉質的東西
[00:04:45.920 --> 00:04:53.120]  所以他心裏面都很難過
[00:04:53.120 --> 00:04:56.720]  為甚麼媽媽不肯聽自己講呢
[00:04:56.720 --> 00:05:00.560]  勸他他都不肯聽呢
[00:05:00.560 --> 00:05:03.760]  有時候我們成年人都有既定的立場
[00:05:03.760 --> 00:05:06.320]  我們屬於哪個派別
[00:05:06.320 --> 00:05:09.360]  我們有一個政治
[00:05:09.360 --> 00:05:10.560]  無論政治也好
[00:05:10.560 --> 00:05:12.160]  甚麼事也有的立場
[00:05:12.160 --> 00:05:14.160]  我們很難改變
[00:05:14.160 --> 00:05:16.160]  年輕人也很難聽別人講
[00:05:16.160 --> 00:05:18.960]  有時候我們回想起我們年輕
[00:05:18.960 --> 00:05:21.840]  有時候我們都不聽爸爸媽媽講
[00:05:21.840 --> 00:05:24.480]  爸爸媽媽叫我們讀書勤力些
[00:05:24.480 --> 00:05:27.520]  我們覺得時間還尚早
[00:05:27.520 --> 00:05:30.640]  或者當我們輸到恨時
[00:05:30.640 --> 00:05:32.640]  我們卻是覺得
[00:05:32.640 --> 00:05:34.640]  為甚麼我不努力讀書
[00:05:34.640 --> 00:05:37.200]  那個時候讀書多些呢
[00:05:37.200 --> 00:05:44.400]  人怎能夠願意去聽別人講呢
[00:05:44.400 --> 00:05:46.400]  有沒有想過這個問題
[00:05:46.400 --> 00:05:52.640]  今天我們來思想關於耶穌基督
[00:05:52.640 --> 00:05:57.920]  去學習從耶穌的身上學習順服
[00:05:57.920 --> 00:06:00.560]  如果我們用白話講
[00:06:00.560 --> 00:06:03.680]  我們跟耶穌去學聽話
[00:06:03.680 --> 00:06:06.000]  聖經有一次這樣講
[00:06:06.000 --> 00:06:08.160]  他說:因一人的叛逆
[00:06:08.160 --> 00:06:10.480]  眾人成為罪人
[00:06:10.480 --> 00:06:13.040]  照樣因一人的順從
[00:06:13.040 --> 00:06:15.440]  眾人成為義人
[00:06:15.440 --> 00:06:16.560]  如果我們這樣講
[00:06:16.560 --> 00:06:20.000]  因一個人的不聽話
[00:06:20.000 --> 00:06:22.480]  眾人都成為罪人
[00:06:22.480 --> 00:06:25.440]  照樣因一個人聽話
[00:06:25.440 --> 00:06:28.240]  眾人都成為義人
[00:06:28.240 --> 00:06:30.640]  第一個人是誰?
[00:06:30.640 --> 00:06:32.000]  亞當
[00:06:32.000 --> 00:06:35.120]  第二個一人順從是誰?
[00:06:35.120 --> 00:06:36.560]  耶穌
[00:06:36.560 --> 00:06:40.960]  聖經用耶穌和亞當來對比
[00:06:40.960 --> 00:06:42.800]  他說因一個人
[00:06:42.800 --> 00:06:47.440]  願意去聽從神的話
[00:06:47.440 --> 00:06:51.840]  以致我們都活在這個新的人類
[00:06:51.840 --> 00:06:53.520]  都因著耶穌基督
[00:06:53.520 --> 00:06:56.080]  而成為這個義人
[00:06:56.080 --> 00:06:58.080]  被稱為義
[00:06:58.080 --> 00:07:00.480]  但是因一個人不聽話
[00:07:00.480 --> 00:07:02.560]  我們都成為罪人
[00:07:02.560 --> 00:07:09.920]  活在罪惡的綑綁和就坐的底下
[00:07:09.920 --> 00:07:14.960]  什麼是耶穌的馴服呢?
[00:07:14.960 --> 00:07:16.560]  耶穌的馴服
[00:07:16.560 --> 00:07:19.120]  這裡說因一個人的聽從
[00:07:19.120 --> 00:07:21.360]  因一個人的聽話
[00:07:21.360 --> 00:07:26.640]  耶穌聽什麼話呢?
[00:07:26.640 --> 00:07:28.160]  剛才我們所讀的聖經
[00:07:28.160 --> 00:07:30.080]  它就這樣講
[00:07:30.080 --> 00:07:31.760]  耶穌的馴服
[00:07:31.760 --> 00:07:35.520]  就是祂願意道成肉身
[00:07:35.520 --> 00:07:39.440]  走上十字架的道路
[00:07:39.440 --> 00:07:42.720]  祂怎樣來到馴服神
[00:07:42.720 --> 00:07:45.360]  走上十字架的道路
[00:07:45.360 --> 00:07:47.760]  這個就是耶穌基督
[00:07:47.760 --> 00:07:52.000]  願意聽天父所講的話
[00:07:52.000 --> 00:07:56.480]  以致帶來我們生命的改變
[00:07:56.480 --> 00:08:00.080]  究竟馴服神包括了什麼呢?
[00:08:00.080 --> 00:08:04.640]  我們怎樣說我們是馴服神呢?
[00:08:04.640 --> 00:08:08.800]  你怎樣知道你自己是聽神講呢?
[00:08:08.800 --> 00:08:10.320]  是要聽神講
[00:08:10.320 --> 00:08:14.240]  需要有些什麼的要素
[00:08:14.240 --> 00:08:16.400]  以致你能夠聽神講呢?
[00:08:16.400 --> 00:08:19.760]  今天我們思想這個題目
[00:08:19.760 --> 00:08:23.760]  聽和信心有沒有關係呢?
[00:08:23.760 --> 00:08:25.760]  我們一起讀這一節的聖經
[00:08:25.760 --> 00:08:29.520]  注目哪位信心的創始者
[00:08:29.520 --> 00:08:31.760]  和完成者耶穌
[00:08:31.760 --> 00:08:35.040]  他因擺在在前面的喜樂
[00:08:35.040 --> 00:08:39.440]  就輕視近乎的苦難
[00:08:39.440 --> 00:08:45.040]  如今坐在神寶座的右邊
[00:08:45.040 --> 00:08:50.400]  究竟耶穌怎樣走上這條馴服的路呢?
[00:08:50.400 --> 00:08:55.600]  祂怎樣能夠接受十字架的苦難呢?
[00:08:55.600 --> 00:09:00.480]  究竟什麼樣的要素在祂生命裏面
[00:09:00.480 --> 00:09:05.200]  以致祂能夠走上十字架的苦難呢?
[00:09:05.200 --> 00:09:08.400]  我們經常聽十字架聽得很多
[00:09:08.400 --> 00:09:14.800]  其實如果你想起沒有十字架這個救贖之前
[00:09:14.800 --> 00:09:20.160]  人對十字架這個救恩的看法是怎樣呢?
[00:09:20.160 --> 00:09:25.040]  十字架的道路是神救贖的計劃
[00:09:25.040 --> 00:09:28.240]  祂是用祂的兒子的性命
[00:09:28.240 --> 00:09:34.640]  來換取人類脫離死亡的審判
[00:09:34.640 --> 00:09:37.840]  其實這個計劃不可思議
[00:09:37.840 --> 00:09:40.160]  今天如果你跟人說
[00:09:40.160 --> 00:09:43.520]  十字架是能夠拯救我們
[00:09:43.520 --> 00:09:45.520]  離開永遠的死亡
[00:09:45.520 --> 00:09:47.840]  很多人都覺得不可信
[00:09:47.840 --> 00:09:50.240]  太過瘋癲的想法
[00:09:50.240 --> 00:09:51.920]  是沒有人相信的
[00:09:51.920 --> 00:09:58.080]  問題是你都可能質疑神的兒子有沒有可能死
[00:09:58.080 --> 00:09:59.600]  這個不合理的
[00:09:59.600 --> 00:10:03.120]  而死在十字架上
[00:10:03.120 --> 00:10:09.840]  這個方式其實都不是我們覺得很合理的方式
[00:10:09.840 --> 00:10:13.360]  十字架對當事人來說
[00:10:13.360 --> 00:10:16.880]  是一個死囚的方式
[00:10:16.880 --> 00:10:20.080]  你不會選擇這個死亡的方式
[00:10:20.080 --> 00:10:25.200]  因為這個方式是代表羞辱、代表失敗
[00:10:25.200 --> 00:10:31.600]  但是卻是絕對不會是代表救贖的一個記號
[00:10:31.600 --> 00:10:36.960]  我想沒有人能夠相信神的兒子會死
[00:10:36.960 --> 00:10:39.920]  這個計劃其實很不合邏輯
[00:10:39.920 --> 00:10:41.360]  很不合理性
[00:10:41.360 --> 00:10:43.680]  但是神卻是用這個計劃
[00:10:43.680 --> 00:10:46.320]  來去成就祂的那個計劃
[00:10:46.320 --> 00:10:48.880]  希伯來的作者
[00:10:48.880 --> 00:10:52.800]  當他來面對耶穌基督走上這個十字架
[00:10:52.800 --> 00:10:53.600]  他就說
[00:10:53.600 --> 00:10:57.520]  這位耶穌是用信心來開始
[00:10:57.520 --> 00:11:00.400]  也是用信心來完成
[00:11:00.400 --> 00:11:02.960]  祂就是我們的榜樣
[00:11:02.960 --> 00:11:05.200]  在我們人生的道路
[00:11:05.200 --> 00:11:07.680]  祂就是我們的榜樣
[00:11:07.680 --> 00:11:09.920]  耶穌走上十字架
[00:11:09.920 --> 00:11:15.360]  就是我們人生來走的路的一個榜樣
[00:11:15.360 --> 00:11:23.040]  為何希伯來的作者會這樣說呢?
[00:11:23.040 --> 00:11:28.160]  因為其實這條路
[00:11:28.160 --> 00:11:32.240]  神的兒子要走上十字架的路
[00:11:32.240 --> 00:11:35.520]  在別人眼裡是一條愚蠢的路
[00:11:35.520 --> 00:11:40.480]  在別人眼裡是一條通向失敗的路
[00:11:40.480 --> 00:11:43.840]  也看不到神的兒子走上十字架
[00:11:43.840 --> 00:11:45.440]  帶來有甚麼好處
[00:11:45.440 --> 00:11:48.640]  怎麼會帶來生命的改變
[00:11:48.640 --> 00:11:49.760]  不過
[00:11:49.760 --> 00:11:53.440]  耶穌相信這位天父的計劃
[00:11:53.440 --> 00:11:57.760]  耶穌相信祂的死不是終結
[00:11:57.760 --> 00:12:02.800]  而是神會叫祂從死裡復活
[00:12:02.800 --> 00:12:06.800]  所以耶穌就是藉著這種信心
[00:12:06.800 --> 00:12:09.120]  去來到行源
[00:12:09.120 --> 00:12:13.280]  去在這個世界的路
[00:12:13.280 --> 00:12:15.440]  如果你問今天
[00:12:15.440 --> 00:12:19.920]  你問為何我要聽你講呢?
[00:12:19.920 --> 00:12:22.080]  為何我要聽你講呢?
[00:12:22.080 --> 00:12:24.160]  你會有甚麼回應?
[00:12:24.160 --> 00:12:25.680]  你一定會問
[00:12:25.680 --> 00:12:28.800]  你有甚麼支持你的說法?
[00:12:28.800 --> 00:12:31.040]  你有甚麼理據?
[00:12:31.040 --> 00:12:34.400]  你怎樣證明你的說法是對的?
[00:12:34.400 --> 00:12:39.680]  你怎樣告訴我你的計劃是多麼周到?
[00:12:39.680 --> 00:12:44.320]  最近有位高官去分享現在政府施政的困局
[00:12:44.320 --> 00:12:49.920]  他說現在市民和議員對政府的那種不信任
[00:12:49.920 --> 00:12:55.200]  是讓政府很難來施政
[00:12:55.200 --> 00:12:57.600]  所以換句話來說
[00:12:57.600 --> 00:13:00.480]  當你要聽那個人講
[00:13:00.480 --> 00:13:02.240]  第一你要信得那個人
[00:13:02.240 --> 00:13:03.520]  如果你不信得那個人
[00:13:03.520 --> 00:13:04.800]  你不會聽他講的
[00:13:04.800 --> 00:13:07.360]  我不知道你贊不贊同
[00:13:07.360 --> 00:13:14.800]  昨天我坐小巴司機去到一個站停在那裏
[00:13:14.800 --> 00:13:17.440]  那幾個人在等車
[00:13:17.440 --> 00:13:18.560]  他開了道門
[00:13:18.560 --> 00:13:20.800]  那幾個人沒有上車
[00:13:20.800 --> 00:13:23.440]  還望下望下望下
[00:13:23.440 --> 00:13:26.800]  那個小巴司機很不耐煩
[00:13:26.800 --> 00:13:29.040]  為何望下望下呢?
[00:13:29.040 --> 00:13:30.800]  當這些人上車的時候
[00:13:30.800 --> 00:13:33.120]  他就在發牢騷
[00:13:33.120 --> 00:13:35.760]  他說我停了車開了道門
[00:13:35.760 --> 00:13:38.880]  你都不信得過我這裏有位?
[00:13:38.880 --> 00:13:41.040]  原來他就是不信得過有位
[00:13:41.040 --> 00:13:43.200]  因為我們很不信得過
[00:13:43.200 --> 00:13:45.520]  你有沒有經驗上車嘟了
[00:13:45.520 --> 00:13:46.720]  沒有位錯的
[00:13:46.720 --> 00:13:47.920]  是不是?
[00:13:47.920 --> 00:13:51.120]  我怎樣信得過你的司機?
[00:13:51.120 --> 00:13:54.320]  如果我看不到有位我都不會嘟
[00:13:54.320 --> 00:13:55.840]  你打開道門
[00:13:55.840 --> 00:13:57.200]  這個就是信任
[00:13:57.200 --> 00:13:58.960]  那個司機多麼怒氣
[00:13:58.960 --> 00:14:00.080]  在那裏說
[00:14:00.080 --> 00:14:01.760]  我開了道門
[00:14:01.760 --> 00:14:03.760]  我當然知道有位才開門給你
[00:14:03.760 --> 00:14:05.840]  否則我飛走了
[00:14:05.840 --> 00:14:07.600]  他又有些理由
[00:14:07.600 --> 00:14:09.120]  信任
[00:14:09.120 --> 00:14:10.160]  信任
[00:14:10.160 --> 00:14:11.680]  很難
[00:14:11.680 --> 00:14:16.160]  現代人太多經驗
[00:14:16.160 --> 00:14:19.440]  令到我們信不得過這個人
[00:14:19.440 --> 00:14:20.640]  就算他打開道門
[00:14:20.640 --> 00:14:22.240]  我都信不得過有位
[00:14:22.240 --> 00:14:24.960]  蒙查查都不行
[00:14:24.960 --> 00:14:26.800]  信任
[00:14:26.800 --> 00:14:29.840]  成為你能夠聽他講
[00:14:29.840 --> 00:14:31.920]  一個這樣先決的條件
[00:14:31.920 --> 00:14:33.440]  如果你沒有信任
[00:14:33.440 --> 00:14:38.080]  你就不會聽他講
[00:14:38.080 --> 00:14:39.440]  第一
[00:14:39.440 --> 00:14:42.800]  在人類歷史的開始
[00:14:42.800 --> 00:14:45.760]  人就是不相信神
[00:14:45.760 --> 00:14:48.880]  你知不知道亞當、亞蛙
[00:14:48.880 --> 00:14:52.640]  為甚麼他們會背叛神
[00:14:52.640 --> 00:14:55.200]  他就是信不得過神
[00:14:55.200 --> 00:14:56.480]  其實為甚麼他不信服
[00:14:56.480 --> 00:14:58.880]  不信服就是因為信不得過
[00:14:58.880 --> 00:15:01.760]  神說你吃這個禁果
[00:15:01.760 --> 00:15:04.320]  你必定死的
[00:15:04.320 --> 00:15:06.080]  他信不過
[00:15:06.080 --> 00:15:10.480]  他以為神騙他
[00:15:10.480 --> 00:15:15.840]  所以他們就聽了蛇的說話
[00:15:15.840 --> 00:15:19.440]  他就吃了這個禁果
[00:15:19.440 --> 00:15:22.240]  從亞當開始
[00:15:22.240 --> 00:15:25.840]  我們就信任不過這位神
[00:15:25.840 --> 00:15:27.360]  弟兄姊妹
[00:15:27.360 --> 00:15:32.720]  意思就是說從亞當開始我們就不會聽這位神講
[00:15:32.720 --> 00:15:37.360]  耶穌基督能夠走上這個十字架的道路
[00:15:37.360 --> 00:15:40.400]  他要信得過神的計劃
[00:15:40.400 --> 00:15:42.080]  道成肉身
[00:15:42.080 --> 00:15:44.000]  神的兒子死亡
[00:15:44.000 --> 00:15:46.960]  神要拯救他從死人中復活
[00:15:46.960 --> 00:15:50.400]  以至能夠成就這個計劃
[00:15:50.400 --> 00:15:52.960]  有沒有人相信
[00:15:52.960 --> 00:15:55.280]  耶穌基督他用信心開始
[00:15:55.280 --> 00:15:57.360]  一開始他就接受
[00:15:57.360 --> 00:15:58.880]  相信這位神
[00:15:58.880 --> 00:16:00.720]  他用信心去完成
[00:16:00.720 --> 00:16:02.960]  因為死亡的那一刻
[00:16:02.960 --> 00:16:08.880]  他都要相信神要從他死亡當中拯救他出來
[00:16:08.880 --> 00:16:11.200]  所以他信得過神的計劃
[00:16:11.200 --> 00:16:12.960]  沒錯
[00:16:12.960 --> 00:16:16.640]  這位牧師畫了一幅漫畫
[00:16:16.640 --> 00:16:18.320]  這幅漫畫他這樣說
[00:16:18.320 --> 00:16:21.600]  信心就是向神不可抗拒的王拳
[00:16:21.600 --> 00:16:23.840]  舉起白旗
[00:16:23.840 --> 00:16:27.360]  信心就是信服
[00:16:27.360 --> 00:16:29.600]  信心的信服就是
[00:16:29.600 --> 00:16:33.280]  我願意投降在神的旨意裏面
[00:16:33.280 --> 00:16:38.960]  將信心和信服拉起一個關係
[00:16:38.960 --> 00:16:40.480]  換句話來說
[00:16:40.480 --> 00:16:43.760]  今天我們所面對在我們人生裏面
[00:16:43.760 --> 00:16:45.440]  和神關係的
[00:16:45.440 --> 00:16:46.560]  不單止和神關係
[00:16:46.560 --> 00:16:48.160]  和人都是一樣的
[00:16:48.160 --> 00:16:50.480]  人我們不聽祂講
[00:16:50.480 --> 00:16:52.240]  就因為我信不過祂
[00:16:52.240 --> 00:16:56.000]  神我們不聽神講
[00:16:56.000 --> 00:16:58.400]  亦都是信不過祂
[00:16:58.400 --> 00:17:01.200]  你有沒有信得過神
[00:17:01.200 --> 00:17:04.080]  你願意跟隨神
[00:17:04.080 --> 00:17:06.960]  聖經說神愛世人
[00:17:06.960 --> 00:17:10.800]  甚至將祂的獨生子賜給我們
[00:17:10.800 --> 00:17:14.000]  信祂的不會滅亡
[00:17:14.000 --> 00:17:15.600]  患得永生
[00:17:15.600 --> 00:17:16.800]  你信不信?
[00:17:16.800 --> 00:17:18.480]  你信不信?
[00:17:18.480 --> 00:17:21.360]  我相信大部份在這裏
[00:17:21.360 --> 00:17:23.200]  很多人相信
[00:17:23.200 --> 00:17:25.520]  但是同樣在我們裏面
[00:17:25.520 --> 00:17:28.800]  亦都很多人不相信
[00:17:28.800 --> 00:17:31.360]  死了可能一了百了
[00:17:31.360 --> 00:17:34.640]  死了沒有事的
[00:17:34.640 --> 00:17:38.160]  聖經很清楚告訴我們
[00:17:38.160 --> 00:17:42.320]  死了之後我們將會面對審判
[00:17:42.320 --> 00:17:45.360]  我們可能去到永遠的滅亡
[00:17:45.360 --> 00:17:50.000]  你信不信得過這句說話呢?
[00:17:50.000 --> 00:17:58.800]  信心就是你對神定的計劃
[00:17:58.800 --> 00:18:02.480]  你說我願意相信你
[00:18:02.480 --> 00:18:05.440]  不是你覺得那個計劃很合理
[00:18:05.440 --> 00:18:08.000]  現在今日我們的問題就是
[00:18:08.000 --> 00:18:10.320]  我們需要一個合理的計劃
[00:18:10.320 --> 00:18:11.920]  我才信得過
[00:18:11.920 --> 00:18:16.720]  但是其實不是這樣
[00:18:16.720 --> 00:18:20.800]  其實聖經裏面
[00:18:20.800 --> 00:18:25.840]  給我們看到究竟信心就是信服
[00:18:25.840 --> 00:18:28.880]  所以在第一堂
[00:18:28.880 --> 00:18:30.640]  他們用了一首詩歌
[00:18:30.640 --> 00:18:32.240]  信而信服
[00:18:32.240 --> 00:18:34.560]  我相信很多弟兄姊妹
[00:18:34.560 --> 00:18:37.040]  如果你是我的年紀
[00:18:37.040 --> 00:18:39.040]  你都會懂得唱這首詩歌
[00:18:39.040 --> 00:18:40.480]  信而信服
[00:18:40.480 --> 00:18:42.720]  因為除此以外
[00:18:42.720 --> 00:18:46.960]  我們不能夠得到耶穌的喜愛
[00:18:46.960 --> 00:18:48.480]  有一個報道會
[00:18:48.480 --> 00:18:51.360]  一個很出名的慕定木斯講完道
[00:18:51.360 --> 00:18:56.000]  他就請一些會眾上來分享他的見證
[00:18:56.000 --> 00:19:00.160]  其中一個不是對真理很清楚
[00:19:00.160 --> 00:19:02.080]  很膚淺的一個年輕人
[00:19:02.080 --> 00:19:04.240]  他就講了幾句說話
[00:19:04.240 --> 00:19:06.720]  他說有很多東西我都不知道
[00:19:06.720 --> 00:19:10.400]  但是當我決定要相信這位神的時候
[00:19:10.400 --> 00:19:12.800]  我就要去信服這位神
[00:19:12.800 --> 00:19:14.720]  有一個音樂家
[00:19:14.720 --> 00:19:16.960]  Daniel Turner
[00:19:16.960 --> 00:19:18.880]  他聽到這句說話
[00:19:18.880 --> 00:19:20.800]  他就很有意思寫下
[00:19:20.800 --> 00:19:22.880]  然後他就寄給他一位朋友
[00:19:22.880 --> 00:19:24.880]  一位慕斯
[00:19:24.880 --> 00:19:29.360]  叫他慕斯來透過這幾句說話
[00:19:29.360 --> 00:19:32.720]  來作一首詩歌
[00:19:32.720 --> 00:19:36.160]  這位慕斯就寫了一首詩歌給他來配曲
[00:19:36.160 --> 00:19:39.600]  就是這個信而信服
[00:19:39.600 --> 00:19:41.120]  在我們生活裏面
[00:19:41.120 --> 00:19:43.360]  我們有沒有信而信服
[00:19:43.360 --> 00:19:46.560]  在我們遇到不清楚的裏面
[00:19:46.560 --> 00:19:49.040]  我們願不願意信而信服
[00:19:49.040 --> 00:19:52.000]  在我們沒有困難的時候
[00:19:52.000 --> 00:19:55.040]  我們願不願意信而信服
[00:19:55.040 --> 00:19:57.200]  當神差遣我們的時候
[00:19:57.200 --> 00:19:58.880]  我們信不信
[00:19:58.880 --> 00:20:00.560]  我們服不服
[00:20:00.560 --> 00:20:01.920]  弟兄姊妹
[00:20:01.920 --> 00:20:04.880]  今日我們面對我們人生
[00:20:04.880 --> 00:20:10.000]  我們需要這一種信和信服
[00:20:10.000 --> 00:20:17.040]  你會不會來到信和信服呢?
[00:20:17.040 --> 00:20:18.960]  第二樣東西
[00:20:18.960 --> 00:20:22.400]  信心和信服
[00:20:22.400 --> 00:20:26.160]  第二我們要思想另一個
[00:20:26.160 --> 00:20:28.480]  不是信心和信服
[00:20:28.480 --> 00:20:32.080]  就是我們聽和信服
[00:20:32.080 --> 00:20:36.240]  甚麼是叫做信服呢?
[00:20:36.240 --> 00:20:38.080]  信服是甚麼呢?
[00:20:38.080 --> 00:20:43.040]  聖經說是全心信服以至於死
[00:20:43.040 --> 00:20:47.680]  其實信服和聽是同一個字根
[00:20:47.680 --> 00:20:51.600]  在希臘文是同一個字根
[00:20:51.600 --> 00:20:54.480]  所以換句說話來說
[00:20:54.480 --> 00:20:57.680]  你信不信服就是你肯不肯聽
[00:20:57.680 --> 00:20:59.360]  是很簡單的
[00:20:59.360 --> 00:21:03.200]  信服的定義就是你肯不肯聽
[00:21:03.200 --> 00:21:06.400]  如果你耳朵聽了你沒有執行
[00:21:06.400 --> 00:21:08.560]  即是代表你不信服
[00:21:08.560 --> 00:21:10.240]  你沒有聽到
[00:21:10.240 --> 00:21:12.800]  小時候我對女兒說
[00:21:12.800 --> 00:21:16.960]  你不要弄那個水機
[00:21:16.960 --> 00:21:18.480]  叫她不要弄
[00:21:18.480 --> 00:21:19.760]  結果她就弄了
[00:21:19.760 --> 00:21:21.440]  結果她陸親
[00:21:21.440 --> 00:21:27.040]  她就是沒有聽到
[00:21:27.040 --> 00:21:30.720]  當然小朋友不是不想聽
[00:21:30.720 --> 00:21:33.760]  而是他的好奇心大過
[00:21:33.760 --> 00:21:36.000]  他想聽那樣東西
[00:21:36.000 --> 00:21:39.840]  所以今天我們不肯聽一個人
[00:21:39.840 --> 00:21:41.760]  因為我信不過他
[00:21:41.760 --> 00:21:43.840]  今天我們不肯聽一個人
