
[00:00:00.000 --> 00:00:05.000]  好,我們今天仍然要看到
[00:04:33.000 --> 00:04:38.000]  讓我們都能夠在今天這個黑暗的時代當中
[00:04:38.000 --> 00:04:40.000]  給我們一種力量和盼望
[00:04:40.000 --> 00:04:42.000]  也是我們的操練
[00:04:42.000 --> 00:04:44.000]  就是我們教會禱告
[00:04:44.000 --> 00:04:46.000]  來顯出在這個末後的時代
[00:04:46.000 --> 00:04:48.000]  神的恩典的操練
[00:04:48.000 --> 00:04:50.000]  我們來讀一讀
[00:04:50.000 --> 00:04:53.000]  由十二章我們用啟英的方式讀完
[00:04:53.000 --> 00:04:55.000]  頭這十八節
[00:04:55.000 --> 00:04:58.000]  我們一起讀完
[00:04:58.000 --> 00:05:01.000]  最後我們到二十四節
[00:05:01.000 --> 00:05:04.000]  由十二章第一節
[00:05:04.000 --> 00:05:06.000]  那時希律王下手
[00:05:06.000 --> 00:05:09.000]  俘害教會中幾個人
[00:05:09.000 --> 00:05:10.000]  請大家讀
[00:05:10.000 --> 00:05:13.000]  弱漢殺了弱漢的哥哥
[00:05:13.000 --> 00:05:15.000]  從一開始就看見了
[00:05:15.000 --> 00:05:17.000]  殺了弱漢的哥哥
[00:05:17.000 --> 00:05:20.000]  我們知道弱漢和阿閣是兄弟
[00:05:20.000 --> 00:05:23.000]  彼得、弱漢、阿閣這三個最大的仕途
[00:05:23.000 --> 00:05:25.000]  其中這個遜陀
[00:05:25.000 --> 00:05:26.000]  第三節
[00:05:26.000 --> 00:05:27.000]  他見猶太人
[00:05:27.000 --> 00:05:29.000]  他就是指希律
[00:05:29.000 --> 00:05:31.000]  他見猶太人喜歡這事
[00:05:31.000 --> 00:05:33.000]  又去捉拿彼得
[00:05:33.000 --> 00:05:36.000]  那時正是除教的日子
[00:05:36.000 --> 00:05:38.000]  第四節請讀
[00:05:38.000 --> 00:05:40.000]  希律拿下彼得
[00:05:40.000 --> 00:05:42.000]  殺了弱漢教會
[00:05:42.000 --> 00:05:45.000]  教會四百兵兵伴受
[00:05:45.000 --> 00:05:47.000]  每八十四個人
[00:05:47.000 --> 00:05:52.000]  而死要在如意前兆百萬一眾
[00:05:52.000 --> 00:05:54.000]  當若百姓萬家
[00:05:54.000 --> 00:05:55.000]  第五節
[00:05:55.000 --> 00:05:58.000]  於是彼得被囚在監裏
[00:05:58.000 --> 00:05:59.000]  留意這裡
[00:05:59.000 --> 00:06:04.000]  教會卻為他徹徹地禱告上帝
[00:06:04.000 --> 00:06:06.000]  第六節請讀
[00:06:06.000 --> 00:06:08.000]  希律拿下彼得
[00:06:08.000 --> 00:06:10.000]  殺了弱漢教會
[00:06:10.000 --> 00:06:13.000]  教會四百兵兵伴受
[00:06:13.000 --> 00:06:15.000]  每八十四個人
[00:06:15.000 --> 00:06:17.000]  而死要在如意前兆百萬一眾
[00:06:17.000 --> 00:06:19.000]  當若百姓萬家
[00:06:19.000 --> 00:06:20.000]  第五節
[00:06:20.000 --> 00:06:24.000]  忽然有主的一個使者站在旁邊
[00:06:24.000 --> 00:06:27.000]  屋裏有光照耀
[00:06:27.000 --> 00:06:29.000]  天使拍彼得的肋膀
[00:06:29.000 --> 00:06:30.000]  拍醒了他
[00:06:30.000 --> 00:06:31.000]  說:快快起來
[00:06:31.000 --> 00:06:36.000]  那鐵鏈就從他手上脫落下來
[00:06:36.000 --> 00:06:40.000]  天使拍彼得的肋膀
[00:06:40.000 --> 00:06:42.000]  說:快快起來
[00:06:42.000 --> 00:06:49.000]  那鐵鏈就從他手上脫落下來
[00:06:49.000 --> 00:06:51.000]  彼得就出來跟著他
[00:06:51.000 --> 00:06:55.000]  說:我現在真知道主差遣他的使者
[00:06:55.000 --> 00:06:57.000]  救我脫離希律的仇
[00:06:57.000 --> 00:07:00.000]  我現在真知道主差遣他的使者
[00:07:00.000 --> 00:07:01.000]  救我脫離希律的仇
[00:07:01.000 --> 00:07:03.000]  我現在真知道主差遣他的使者
[00:07:03.000 --> 00:07:04.000]  救我脫離希律的仇
[00:07:04.000 --> 00:07:06.000]  我現在真知道主差遣他的使者
[00:07:06.000 --> 00:07:07.000]  救我脫離希律的仇
[00:07:07.000 --> 00:07:08.000]  我現在真知道主差遣他的使者
[00:07:08.000 --> 00:07:09.000]  救我脫離希律的仇
[00:07:09.000 --> 00:07:10.000]  我現在真知道主差遣他的使者
[00:07:10.000 --> 00:07:11.000]  救我脫離希律的仇
[00:07:11.000 --> 00:07:12.000]  我現在真知道主差遣他的使者
[00:07:12.000 --> 00:07:13.000]  救我脫離希律的仇
[00:07:13.000 --> 00:07:14.000]  我現在真知道主差遣他的使者
[00:07:14.000 --> 00:07:15.000]  救我脫離希律的仇
[00:07:15.000 --> 00:07:25.000]  和猶太百姓一切所盼望的
[00:07:25.000 --> 00:07:41.000]  所以他們在這裡祈禱的
[00:07:41.000 --> 00:07:43.000]  就是這個馬可留
[00:07:43.000 --> 00:07:45.000]  我們經常稱作
[00:07:45.000 --> 00:07:47.000]  這個就是耶穌最後晚餐
[00:07:47.000 --> 00:07:49.000]  特別是讓福音第十三章開始
[00:07:49.000 --> 00:07:50.000]  一路講的
[00:07:50.000 --> 00:07:53.000]  樓上的教導的一個地方
[00:07:53.000 --> 00:07:55.000]  也是耶穌復活升天之後
[00:07:55.000 --> 00:07:57.000]  他們聚集一百二十人
[00:07:57.000 --> 00:07:59.000]  在這個馬可留裡祈禱
[00:07:59.000 --> 00:08:01.000]  所以我們看到教會
[00:08:01.000 --> 00:08:03.000]  這個就是教會的祈禱會的地方
[00:08:03.000 --> 00:08:06.000]  所以在那裡有很多人聚集
[00:08:06.000 --> 00:08:07.000]  十三節請聽我讀
[00:08:07.000 --> 00:08:10.000]  彼得敲門門有一個侍女
[00:08:10.000 --> 00:08:13.000]  名叫羅大出來探聽
[00:08:13.000 --> 00:08:26.000]  他們說你是風鳥
[00:08:26.000 --> 00:08:28.000]  侍女極力的說
[00:08:28.000 --> 00:08:29.000]  真是他
[00:08:29.000 --> 00:08:31.000]  他們說必是他的天使
[00:08:39.000 --> 00:08:40.000]  彼得擺手
[00:08:40.000 --> 00:08:41.000]  不要他們作聲
[00:08:41.000 --> 00:08:44.000]  就告訴他們主怎樣領他出監
[00:08:44.000 --> 00:08:47.000]  又說你們把這事告訴瓦割
[00:08:47.000 --> 00:08:49.000]  這個瓦割就不是死了的瓦割
[00:08:49.000 --> 00:08:53.000]  這個就是耶穌的十二兄弟
[00:08:53.000 --> 00:08:54.000]  他的兄弟
[00:08:54.000 --> 00:08:55.000]  自己親生兄弟
[00:08:55.000 --> 00:08:59.000]  其中一個同父異母的胞弟
[00:08:59.000 --> 00:09:01.000]  他也是門徒
[00:09:01.000 --> 00:09:02.000]  瓦割我忠弟兄
[00:09:02.000 --> 00:09:05.000]  於是出去往別處去了
[00:09:05.000 --> 00:09:07.000]  十八節請讀
[00:09:07.000 --> 00:09:14.000]  祈禱會的地方
[00:09:14.000 --> 00:09:18.000]  我們跳一跳到二十三二十四節
[00:09:18.000 --> 00:09:19.000]  最後的結束
[00:09:19.000 --> 00:09:21.000]  這段經文的結束是怎樣結束呢
[00:09:21.000 --> 00:09:23.000]  二十三二十四
[00:09:23.000 --> 00:09:24.000]  我們一起讀完這兩節
[00:09:24.000 --> 00:09:25.000]  請讀
[00:09:25.000 --> 00:09:28.000]  希律不歸榮耀給上帝
[00:09:28.000 --> 00:09:32.000]  所以主的使者立刻罰他
[00:09:32.000 --> 00:09:35.000]  他被蟲所咬
[00:09:35.000 --> 00:09:37.000]  氣就絕了
[00:09:37.000 --> 00:09:38.000]  上帝的道
[00:09:38.000 --> 00:09:40.000]  日見興旺
[00:09:40.000 --> 00:09:42.000]  月發廣傳
[00:09:42.000 --> 00:09:45.000]  這就是十二章的結束
[00:09:45.000 --> 00:09:47.000]  結束得漂亮嗎
[00:09:47.000 --> 00:09:49.000]  不如你留意十二章
[00:09:49.000 --> 00:09:52.000]  整章是講一個鬥爭
[00:09:52.000 --> 00:09:54.000]  一個屬靈的鬥爭
[00:09:54.000 --> 00:09:58.000]  一個當時教會面對逼迫的鬥爭
[00:09:58.000 --> 00:10:00.000]  但是希律雖然這麼大權力
[00:10:00.000 --> 00:10:01.000]  殺死了瓦割
[00:10:01.000 --> 00:10:03.000]  這個是使徒瓦割
[00:10:03.000 --> 00:10:05.000]  然後抓了彼得準備殺死他
[00:10:05.000 --> 00:10:09.000]  但是因為教會禱告遣神恩
[00:10:09.000 --> 00:10:11.000]  我們看到最後的結束
[00:10:11.000 --> 00:10:16.000]  希律卻是不敵於神的審判
[00:10:16.000 --> 00:10:17.000]  神最後特性的
[00:10:17.000 --> 00:10:20.000]  希律被主的使者罰他
[00:10:20.000 --> 00:10:22.000]  以致氣絕
[00:10:22.000 --> 00:10:24.000]  然後最後這個結束真的好
[00:10:24.000 --> 00:10:26.000]  就進入十三章
[00:10:26.000 --> 00:10:28.000]  十二章的結束就是
[00:10:28.000 --> 00:10:29.000]  上帝的道
[00:10:29.000 --> 00:10:31.000]  日見興旺
[00:10:31.000 --> 00:10:32.000]  月發廣傳
[00:10:32.000 --> 00:10:35.000]  這個就是神恩典的彰顯
[00:10:35.000 --> 00:10:36.000]  所以我們看到
[00:10:36.000 --> 00:10:37.000]  爭戰雖然劇烈
[00:10:37.000 --> 00:10:41.000]  但是教會藉著禱告遣出神的恩典
[00:10:41.000 --> 00:10:44.000]  事實上在《少林傳》多次記載
[00:10:44.000 --> 00:10:47.000]  祈禱的一些事蹟
[00:10:47.000 --> 00:10:49.000]  有時候是個人的祈禱
[00:10:49.000 --> 00:10:54.000]  但是很多時候是教會肢體一起的禱告
[00:10:54.000 --> 00:10:58.000]  所以我們看到神用這個做結束
[00:10:58.000 --> 00:10:59.000]  一個很美麗的結束
[00:10:59.000 --> 00:11:00.000]  就是上帝的道
[00:11:00.000 --> 00:11:01.000]  日見興旺
[00:11:01.000 --> 00:11:03.000]  月發廣傳
[00:11:03.000 --> 00:11:07.000]  來總結這十二章裡面
[00:11:07.000 --> 00:11:09.000]  在逼迫當中
[00:11:09.000 --> 00:11:13.000]  神的道形形興旺的一個秘訣
[00:11:13.000 --> 00:11:16.000]  我們看到神的恩典和作為
[00:11:16.000 --> 00:11:18.000]  不單止拯救彼得
[00:11:18.000 --> 00:11:20.000]  其實透過這個事件
[00:11:20.000 --> 00:11:23.000]  扭轉了耶路撒冷當時被逼迫的情況
[00:11:23.000 --> 00:11:28.000]  最嚴厲逼迫的就是希律
[00:11:28.000 --> 00:11:30.000]  應該是阿基伯一世
[00:11:30.000 --> 00:11:34.000]  阿基伯一世是非常嚴峻逼迫教會
[00:11:34.000 --> 00:11:38.000]  但是剷除了阻礙
[00:11:38.000 --> 00:11:42.000]  也讓教會繼續可以成長
[00:11:42.000 --> 00:11:43.000]  所以今天我們第一方面
[00:11:43.000 --> 00:11:44.000]  當然在這裡看到
[00:11:44.000 --> 00:11:46.000]  剛才聽了這麼多
[00:11:46.000 --> 00:11:47.000]  我們就明白到
[00:11:47.000 --> 00:11:52.000]  其實我們今天是參與一場屬靈的爭戰
[00:11:52.000 --> 00:11:54.000]  所以在這裡開始
[00:11:54.000 --> 00:11:57.000]  就看到一種對立的情況
[00:11:57.000 --> 00:12:01.000]  就是希律王俘害教會中幾個人
[00:12:01.000 --> 00:12:04.000]  所以不單止其實瓦割殉道的
[00:12:04.000 --> 00:12:07.000]  還有其他一些的領袖被逼迫
[00:12:07.000 --> 00:12:13.000]  而且瓦割就是被刀殺了
[00:12:13.000 --> 00:12:18.000]  而不單止希律阿基伯一世
[00:12:18.000 --> 00:12:20.000]  當時他繼續的逼迫教會
[00:12:20.000 --> 00:12:22.000]  他在這個除教節
[00:12:22.000 --> 00:12:26.000]  這個猶太人很多人聚集的時候
[00:12:26.000 --> 00:12:28.000]  他將彼得收在監裏面
[00:12:28.000 --> 00:12:30.000]  預備除教節一個
[00:12:30.000 --> 00:12:32.000]  就將他殺了
[00:12:32.000 --> 00:12:35.000]  使教會受到很大的挫敗
[00:12:35.000 --> 00:12:40.000]  門徒要再一次受到負面的影響
[00:12:40.000 --> 00:12:42.000]  在這個緊張的期間裏面
[00:12:42.000 --> 00:12:44.000]  我們看到一件事發生
[00:12:44.000 --> 00:12:50.000]  就是教會卻為他徹徹地禱告上帝
[00:12:50.000 --> 00:12:53.000]  所以今天我們教會的弟兄姊妹
[00:12:53.000 --> 00:12:55.000]  不單止我們有敬拜
[00:12:55.000 --> 00:12:57.000]  我們有團契
[00:12:57.000 --> 00:13:01.000]  我們有主一學 學習
[00:13:01.000 --> 00:13:03.000]  我們更加在一個屬靈的增戰進行中
[00:13:03.000 --> 00:13:06.000]  這個屬靈增戰很明顯有兩部份
[00:13:06.000 --> 00:13:09.000]  一部份就是讓神的道興旺
[00:13:09.000 --> 00:13:11.000]  福音繼續廣傳
[00:13:11.000 --> 00:13:13.000]  但那個動力在哪裏呢
[00:13:13.000 --> 00:13:15.000]  那個增戰的實際在哪裏呢
[00:13:15.000 --> 00:13:18.000]  就是在一個屬靈的增戰裏
[00:13:18.000 --> 00:13:21.000]  就是在禱告來的
[00:13:21.000 --> 00:13:24.000]  在黑暗權勢裏面的對視
[00:13:24.000 --> 00:13:28.000]  所以當時希律得寸進尺
[00:13:28.000 --> 00:13:33.000]  他的變本加厲迫迫教會的心一步一步
[00:13:33.000 --> 00:13:36.000]  但是我們知道這個除教節
[00:13:36.000 --> 00:13:38.000]  其實是連著逾越節
[00:13:38.000 --> 00:13:42.000]  如果大家有研究舊約聖經
[00:13:42.000 --> 00:13:44.000]  那麼就知道
[00:13:44.000 --> 00:13:47.000]  以色列人的節期逾越節是很重要的
[00:13:47.000 --> 00:13:50.000]  但是逾越節完了就是緊接除教節
[00:13:50.000 --> 00:13:53.000]  所以這兩個節期很多時候被視為一個
[00:13:53.000 --> 00:13:57.000]  有時候叫禦節就是包含除教節
[00:13:57.000 --> 00:13:59.000]  所以這個除教節其實就是他們當時
[00:13:59.000 --> 00:14:03.000]  一個紀念到神帶領他們出埃及
[00:14:03.000 --> 00:14:07.000]  為他們預備了救恩
[00:14:07.000 --> 00:14:09.000]  他們要去除罪
[00:14:09.000 --> 00:14:12.000]  來去潔淨自己
[00:14:12.000 --> 00:14:14.000]  走一條新的道路
[00:14:14.000 --> 00:14:16.000]  但是在這個時候我們都看到
[00:14:16.000 --> 00:14:18.000]  迫迫也是真實的
[00:14:18.000 --> 00:14:20.000]  主耶穌聖日降生
[00:14:20.000 --> 00:14:22.000]  又是有一個希律迫迫他
[00:14:22.000 --> 00:14:24.000]  不是這個希律是一個大希律
[00:14:24.000 --> 00:14:26.000]  這個大希律迫迫耶穌
[00:14:26.000 --> 00:14:29.000]  在啟示錄給我們看到
[00:14:29.000 --> 00:14:31.000]  一個天上面的異象
[00:14:31.000 --> 00:14:33.000]  在第十二章那裡
[00:14:33.000 --> 00:14:34.000]  就是一條大紅龍
[00:14:34.000 --> 00:14:38.000]  來等著這個婦人生這個嬰孩
[00:14:38.000 --> 00:14:39.000]  當嬰孩出來的時候
[00:14:39.000 --> 00:14:42.000]  他就很想吞滅她
[00:14:42.000 --> 00:14:45.000]  所以天上面就有一場爭戰
[00:14:45.000 --> 00:14:48.000]  我們看到聖徒和天君
[00:14:48.000 --> 00:14:53.000]  就與仇敵這個古蛇殺彈爭戰
[00:14:53.000 --> 00:14:58.000]  但是這個龍被摔在地上
[00:14:58.000 --> 00:15:00.000]  所以我們看到這個就是
[00:15:00.000 --> 00:15:04.000]  當時可以後來對照歷史的時候
[00:15:04.000 --> 00:15:06.000]  就發現就是好像希律
[00:15:06.000 --> 00:15:08.000]  來預備去殺滅主耶穌
[00:15:08.000 --> 00:15:11.000]  在馬特方記載他就要殺
[00:15:11.000 --> 00:15:13.000]  所有的兩歲以下的嬰孩
[00:15:13.000 --> 00:15:17.000]  因為東方的博士來說
[00:15:17.000 --> 00:15:18.000]  百里行
[00:15:18.000 --> 00:15:20.000]  今天我們唱一首詩歌
[00:15:20.000 --> 00:15:24.000]  預言說他將生在這個猶大地
[00:15:24.000 --> 00:15:27.000]  這個小城
[00:15:27.000 --> 00:15:33.000]  所以他就來殲滅當時的這些嬰孩
[00:15:33.000 --> 00:15:38.000]  期望將救主殺了
[00:15:38.000 --> 00:15:40.000]  所以今天我們看到這個希律
[00:15:40.000 --> 00:15:43.000]  這個是他的後代
[00:15:43.000 --> 00:15:46.000]  也是迫迫教會的希律
[00:15:46.000 --> 00:15:50.000]  但是我們看到當時的這個屬靈的爭戰
[00:15:50.000 --> 00:15:53.000]  就是教會禱告的爭戰
[00:15:53.000 --> 00:15:55.000]  所以這個的祈禱
[00:15:55.000 --> 00:16:00.000]  他說他們卻徹徹地禱告上帝
[00:16:00.000 --> 00:16:05.000]  在希臘文的文法裡面
[00:16:05.000 --> 00:16:07.000]  是一個未完成式的
[00:16:07.000 --> 00:16:10.000]  就是說不斷打仗
[00:16:10.000 --> 00:16:12.000]  所以有英文的翻譯
[00:16:12.000 --> 00:16:16.000]  The church was earnestly praying
[00:16:16.000 --> 00:16:18.000]  即是繼續進行
[00:16:18.000 --> 00:16:21.000]  Earnestly praying to God
[00:16:21.000 --> 00:16:25.000]  表示原來他們都不是剛剛捉入監
[00:16:25.000 --> 00:16:26.000]  被捉入監的時候
[00:16:26.000 --> 00:16:29.000]  是這幾天裡面他們不斷地祈禱
[00:16:29.000 --> 00:16:30.000]  不斷地祈禱
[00:16:30.000 --> 00:16:32.000]  可見不是一次
[00:16:32.000 --> 00:16:35.000]  而是不斷地為了這件事
[00:16:35.000 --> 00:16:42.000]  去教力 和惡勢力去教力
[00:16:42.000 --> 00:16:45.000]  所以兩種勢力在對抗
[00:16:45.000 --> 00:16:47.000]  所以弟兄姊妹今天我們都是這樣
[00:16:47.000 --> 00:16:50.000]  我們都是參與這個爭戰
[00:16:50.000 --> 00:16:53.000]  所以當我們過聖誕節的時候
[00:16:53.000 --> 00:16:54.000]  沒錯 很快樂的日子
[00:16:54.000 --> 00:16:57.000]  周圍很多慶祝的日子
[00:16:57.000 --> 00:17:00.000]  但是其實我們教會的信徒
[00:17:00.000 --> 00:17:02.000]  也是我們禱告的時候
[00:17:02.000 --> 00:17:04.000]  希望有更多人藉著這個聖誕節
[00:17:04.000 --> 00:17:07.000]  能夠明白聖誕節的意義
[00:17:07.000 --> 00:17:09.000]  希望更多的人能夠在這個
[00:17:09.000 --> 00:17:14.000]  雖然表面好像很光的一個期間
[00:17:14.000 --> 00:17:17.000]  卻仍是在黑暗的裡面
[00:17:17.000 --> 00:17:19.000]  因為在罪的裡面
[00:17:19.000 --> 00:17:23.000]  因為聖誕節只不過是一個狂歡的時候
[00:17:23.000 --> 00:17:27.000]  不為紀念救主 拯救救恩
[00:17:27.000 --> 00:17:28.000]  臨到的時候
[00:17:28.000 --> 00:17:31.000]  所以我們更加需要你去祈禱
[00:17:31.000 --> 00:17:32.000]  所以不知道你
[00:17:32.000 --> 00:17:33.000]  你十二月茫茫
[00:17:33.000 --> 00:17:35.000]  如果你不是那麼忙
[00:17:35.000 --> 00:17:37.000]  或者抽到一些時間
[00:17:37.000 --> 00:17:40.000]  可能這個月多參加教會祈禱會
[00:17:40.000 --> 00:17:43.000]  接下來星期三我們又有教會祈禱會
[00:17:43.000 --> 00:17:45.000]  其實這個時候
[00:17:45.000 --> 00:17:48.000]  我們應該多些為普世祈禱
[00:17:48.000 --> 00:17:54.000]  為了不單止世界和平
[00:17:54.000 --> 00:17:56.000]  固然是 現在那麼多戰爭
[00:17:56.000 --> 00:17:58.000]  更加是真正的平安
[00:17:58.000 --> 00:18:00.000]  臨到這個世界
[00:18:00.000 --> 00:18:04.000]  希望我們都能夠在這段時間裡面多守望
[00:18:04.000 --> 00:18:10.000]  好像當時我們看到教會徹徹禱告一樣
[00:18:10.000 --> 00:18:11.000]  所以其實這個
[00:18:11.000 --> 00:18:14.000]  我們正在參與一個屬靈的戰爭
[00:18:14.000 --> 00:18:16.000]  在馬太福音主耶穌也這樣說
[00:18:16.000 --> 00:18:18.000]  我們一起讀一讀
[00:18:18.000 --> 00:18:22.000]  馬太福音第十八章賦予教會的一個使命
[00:18:22.000 --> 00:18:24.000]  我們一起讀完這兩節
[00:18:24.000 --> 00:18:25.000]  十八 十九節請讀
[00:18:25.000 --> 00:18:27.000]  我實在告訴你們
[00:18:27.000 --> 00:18:31.000]  凡你們在地上所捆綁的
[00:18:31.000 --> 00:18:34.000]  在天上也要捆綁
[00:18:34.000 --> 00:18:37.000]  凡你們在地上所釋放的
[00:18:37.000 --> 00:18:40.000]  在天上也要釋放
[00:18:40.000 --> 00:18:42.000]  我又告訴你們
[00:18:42.000 --> 00:18:45.000]  若是你們中間有兩個人
[00:18:45.000 --> 00:18:49.000]  在地上同心合意地求甚麽事
[00:18:49.000 --> 00:18:55.000]  我在天上的父必為他們成全
[00:18:55.000 --> 00:18:57.000]  這個主耶穌賦予教會
[00:18:57.000 --> 00:18:59.000]  如果你看回馬太福音十八章
[00:18:59.000 --> 00:19:00.000]  它是在講教會的
[00:19:00.000 --> 00:19:02.000]  教會執行紀律
[00:19:02.000 --> 00:19:07.000]  教會有它應該有的一個
[00:19:07.000 --> 00:19:10.000]  很重要神賦予給我們的一個責任
[00:19:10.000 --> 00:19:14.000]  就是我們在地上同心合意地禱告
[00:19:14.000 --> 00:19:16.000]  所以我們看到地上捆綁的
