
[00:00:00.000 --> 00:00:06.120]  感謝主我們一起有機會可以來分享聆聽神祂自己的話
[00:08:40.520 --> 00:08:42.640]  頭那三百年
[00:08:42.640 --> 00:08:45.440]  自從在五旬至聖年降臨
[00:08:45.440 --> 00:08:47.360]  是教會產生了
[00:08:47.360 --> 00:08:48.720]  有三千人信主
[00:08:48.720 --> 00:08:50.280]  有五千人信主
[00:08:50.280 --> 00:08:51.760]  有很多人信主
[00:08:51.760 --> 00:08:53.440]  教會就成立了
[00:08:53.440 --> 00:08:55.400]  頭那三百年
[00:08:55.400 --> 00:08:59.640]  有羅馬皇帝的迫害
[00:08:59.640 --> 00:09:03.400]  有猶太人對基督徒的迫害
[00:09:03.400 --> 00:09:05.520]  在菲拉切菲也有提到
[00:09:05.520 --> 00:09:07.920]  有很多那些自稱猶太人
[00:09:07.920 --> 00:09:09.480]  又不是猶太人的
[00:09:09.480 --> 00:09:12.080]  去迫害基督徒
[00:09:12.080 --> 00:09:13.560]  頭那三百年
[00:09:13.560 --> 00:09:15.320]  有很多的信徒
[00:09:15.320 --> 00:09:18.600]  是因為要去守著這個道
[00:09:18.600 --> 00:09:22.720]  而失去了工作的機會
[00:09:22.720 --> 00:09:26.120]  失去了舒適的生活
[00:09:26.120 --> 00:09:30.320]  甚至失去了自己的生命
[00:09:30.320 --> 00:09:33.000]  但是一個的信徒殉道
[00:09:33.000 --> 00:09:34.280]  被殺
[00:09:34.280 --> 00:09:38.280]  就有三個的基督徒興起來
[00:09:38.280 --> 00:09:42.880]  好了 去到公元三百年的時候
[00:09:42.880 --> 00:09:46.360]  去到公元三百一十三年的時候
[00:09:46.360 --> 00:09:49.040]  羅馬有一個皇帝君士坦丁
[00:09:49.040 --> 00:09:50.120]  就信了主了
[00:09:50.120 --> 00:09:52.160]  我們叫他信了主
[00:09:52.160 --> 00:09:55.200]  是因為他奪取這個政權之前一晚
[00:09:55.200 --> 00:09:59.120]  在夢中他見到有一個十字的徽號
[00:09:59.120 --> 00:10:00.360]  引導他們
[00:10:00.360 --> 00:10:01.920]  引導這個皇帝
[00:10:01.920 --> 00:10:04.840]  結果他就打贏了這場仗
[00:10:04.840 --> 00:10:07.720]  成為了羅馬的皇帝
[00:10:07.720 --> 00:10:10.760]  當他成為了羅馬皇帝之後
[00:10:10.760 --> 00:10:11.800]  他就覺得
[00:10:11.800 --> 00:10:18.000]  是有一個十字架的徽號幫助我
[00:10:18.000 --> 00:10:19.000]  就是哪些呢
[00:10:19.000 --> 00:10:20.480]  就是基督徒
[00:10:20.480 --> 00:10:23.920]  所以在公元三百一十三年
[00:10:23.920 --> 00:10:28.080]  他就下了一道米蘭語令
[00:10:28.080 --> 00:10:32.120]  我們不可以再去迫害基督徒
[00:10:32.120 --> 00:10:34.960]  我要去接納他們
[00:10:34.960 --> 00:10:40.040]  於是基督徒就不再受到迫害了
[00:10:40.040 --> 00:10:42.920]  是政府給錢
[00:10:42.920 --> 00:10:46.280]  去發工資給那些教士
[00:10:46.280 --> 00:10:47.520]  給那些傳道人
[00:10:47.520 --> 00:10:48.840]  給那些長老
[00:10:48.840 --> 00:10:51.000]  教會給他們地
[00:10:51.000 --> 00:10:55.000]  幫他們去興建華麗的禮拜堂
[00:10:55.000 --> 00:10:56.480]  一時之間
[00:10:56.480 --> 00:10:59.240]  教會坐滿了人
[00:10:59.240 --> 00:11:00.480]  很多人都要說
[00:11:00.480 --> 00:11:01.960]  我都要回教會
[00:11:01.960 --> 00:11:05.200]  我都要成為基督徒
[00:11:05.200 --> 00:11:07.720]  教會資源多了
[00:11:07.720 --> 00:11:14.160]  但是信徒的質素下降了
[00:11:14.160 --> 00:11:20.240]  所以當教會興旺的時候
[00:11:20.240 --> 00:11:22.880]  就興起了有修道主義
[00:11:22.880 --> 00:11:25.560]  就是有一些很敬虔的信徒
[00:11:25.560 --> 00:11:28.000]  他見到教會的不濟
[00:11:28.000 --> 00:11:30.360]  見到教會的腐化
[00:11:30.360 --> 00:11:32.720]  他就自己去了沙漠
[00:11:32.720 --> 00:11:33.920]  去了曠野
[00:11:33.920 --> 00:11:35.760]  他自己去祈禱
[00:11:35.760 --> 00:11:38.600]  去讀經
[00:11:38.600 --> 00:11:40.000]  非拉切非教會
[00:11:40.000 --> 00:11:44.520]  是一個資源短缺的教會
[00:11:44.520 --> 00:11:45.520]  他並沒有因為他自己
[00:11:45.520 --> 00:11:47.080]  樣樣東西都不夠
[00:11:47.080 --> 00:11:49.240]  就離開了神的道
[00:11:49.240 --> 00:11:51.760]  你都知道我們是不行的
[00:11:51.760 --> 00:11:53.560]  所以我遵守不了神的道
[00:11:53.560 --> 00:11:55.920]  是應該的
[00:11:55.920 --> 00:11:58.240]  剛剛相反
[00:11:58.240 --> 00:11:59.880]  我是不足夠
[00:11:59.880 --> 00:12:01.040]  我是有困難
[00:12:01.040 --> 00:12:03.400]  是要面對地震的威脅
[00:12:03.400 --> 00:12:05.760]  是要面對猶太人
[00:12:05.760 --> 00:12:08.760]  那些自稱猶太人的迫害
[00:12:08.760 --> 00:12:12.520]  但是我仍然去堅守神的道
[00:12:12.520 --> 00:12:13.480]  還有
[00:12:13.480 --> 00:12:17.760]  沒有棄絕我的名
[00:12:17.760 --> 00:12:20.000]  在困難的當中
[00:12:20.000 --> 00:12:22.040]  在缺乏的當中
[00:12:22.040 --> 00:12:24.400]  我並沒有因為這樣的緣故
[00:12:24.400 --> 00:12:28.200]  去羞辱神的名
[00:12:28.200 --> 00:12:30.880]  我並沒有因為這樣
[00:12:30.880 --> 00:12:33.200]  而離棄我自己的信仰
[00:12:33.200 --> 00:12:34.600]  相反
[00:12:34.600 --> 00:12:36.400]  越是有這樣的攻擊
[00:12:36.400 --> 00:12:38.520]  越是在生活上
[00:12:38.520 --> 00:12:40.240]  遇到困難的時候
[00:12:40.240 --> 00:12:43.520]  他們越是積極去見證主的名
[00:12:43.520 --> 00:12:47.080]  榮耀主的名
[00:12:47.080 --> 00:12:51.520]  他們做到在主禱文裡的那句話
[00:12:51.520 --> 00:12:52.920]  我們經常背的
[00:12:52.920 --> 00:12:59.440]  願人都尊你的名為聖
[00:12:59.440 --> 00:13:12.200]  願人都尊你的名為聖
[00:13:12.200 --> 00:13:17.520]  在受到生活上的一些困迫
[00:13:17.520 --> 00:13:22.360]  去遇到在信仰上的那些困迫的當中
[00:13:22.360 --> 00:13:24.720]  我仍然不會因為這樣
[00:13:24.720 --> 00:13:26.960]  而離棄我的信仰
[00:13:26.960 --> 00:13:28.040]  既然是這樣
[00:13:28.040 --> 00:13:30.720]  如果有什麼生意可以做
[00:13:30.720 --> 00:13:31.960]  令到我可以發的
[00:13:31.960 --> 00:13:33.520]  可以賺到錢的
[00:13:33.520 --> 00:13:35.000]  我就做
[00:13:35.000 --> 00:13:38.600]  說明你這個聖經裡面
[00:13:38.600 --> 00:13:42.040]  合不合乎聖經
[00:13:42.040 --> 00:13:44.360]  如果令到我的生活可以舒適一點
[00:13:44.360 --> 00:13:46.080]  令到我可以開心一點
[00:13:46.080 --> 00:13:49.320]  我就去做
[00:13:49.320 --> 00:13:51.360]  他們並不是這樣
[00:13:51.360 --> 00:13:53.200]  在困難的當中
[00:13:53.200 --> 00:13:54.840]  在缺乏的當中
[00:13:54.840 --> 00:13:57.680]  仍然堅守這個信仰
[00:13:57.680 --> 00:13:59.960]  沒有棄絕神的名
[00:13:59.960 --> 00:14:06.680]  這個是主耶穌對菲拉鐵飛教會的稱讚
[00:14:06.680 --> 00:14:08.520]  我們希望這個稱讚
[00:14:08.520 --> 00:14:12.080]  能夠稱讚我們筲箕灣慈禹浸信會
[00:14:12.080 --> 00:14:15.280]  我們不算是一間大的教會
[00:14:15.280 --> 00:14:17.960]  我們仍然有很多的缺乏
[00:14:17.960 --> 00:14:21.840]  我們說到要去教會裝修的時候
[00:14:21.840 --> 00:14:26.440]  我們覺得我們夠不夠錢去裝修
[00:14:26.440 --> 00:14:28.560]  我們要去動員我們的人
[00:14:28.560 --> 00:14:31.000]  來做報道工作的時候
[00:14:31.000 --> 00:14:32.240]  我們會問一下
[00:14:32.240 --> 00:14:37.960]  我們夠不夠人去參與做傳福音的工作
[00:14:37.960 --> 00:14:41.840]  希望神對菲拉鐵飛教會的稱讚
[00:14:41.840 --> 00:14:45.520]  都能夠可以淋到在我們教會的身上
[00:14:45.520 --> 00:14:48.360]  神稱讚了菲拉鐵飛的教會
[00:14:48.360 --> 00:14:52.000]  就給他一些獎品
[00:14:52.000 --> 00:14:53.600]  給他一些的應許
[00:14:53.600 --> 00:14:55.360]  給他一些的鼓勵
[00:14:55.360 --> 00:14:59.280]  在經文裡面提了有幾方面的鼓勵
[00:14:59.280 --> 00:15:00.560]  第八節
[00:15:00.560 --> 00:15:06.320]  就是給他們闖開一門
[00:15:06.320 --> 00:15:10.240]  我們都看到
[00:15:10.240 --> 00:15:11.000]  聖經在這裡
[00:15:11.000 --> 00:15:12.000]  你聽我讀出
[00:15:12.000 --> 00:15:13.280]  和合本聖經是這樣說的
[00:15:13.280 --> 00:15:14.800]  那個不是和合本
[00:15:14.800 --> 00:15:16.320]  他說我知道你的行為
[00:15:16.320 --> 00:15:18.320]  你略有一點力量
[00:15:18.320 --> 00:15:19.680]  也曾遵守我的道
[00:15:19.680 --> 00:15:21.320]  沒有棄絕我的名
[00:15:21.320 --> 00:15:22.200]  看啊
[00:15:22.200 --> 00:15:26.520]  我在你面前給你一個闖開的門
[00:15:26.520 --> 00:15:28.520]  是無人能關的
[00:15:28.520 --> 00:15:30.760]  神對菲拉鐵飛教會
[00:15:30.760 --> 00:15:32.480]  第一個的應許是什麼呢
[00:15:32.480 --> 00:15:39.920]  就是給他們有一個闖開的門
[00:15:39.920 --> 00:15:43.920]  在希臘文的原文裡面
[00:15:43.920 --> 00:15:46.360]  在文法上
[00:15:46.360 --> 00:15:49.520]  和合本聖經有一個字是沒有翻譯的
[00:15:49.520 --> 00:15:52.880]  那個字就是「因為」
[00:15:52.880 --> 00:15:59.080]  新漢語譯本就將這個字翻譯出來
[00:15:59.080 --> 00:16:04.440]  是因為你們雖然有微小的力量
[00:16:04.440 --> 00:16:06.040]  仍然遵守我的道
[00:16:06.040 --> 00:16:07.200]  他說看啊
[00:16:07.200 --> 00:16:10.040]  我在你面前開了一道門
[00:16:10.040 --> 00:16:13.720]  是無人能關的
[00:16:13.720 --> 00:16:18.280]  神為菲拉鐵飛教會開了一道門
[00:16:18.280 --> 00:16:19.520]  那道門就是
[00:16:19.520 --> 00:16:23.400]  我開了是無人能關的
[00:16:23.400 --> 00:16:28.120]  但我關了是無人能開的
[00:16:28.120 --> 00:16:32.440]  在這封信一開始的時候就已經說了
[00:16:32.440 --> 00:16:33.200]  就是
[00:16:33.200 --> 00:16:37.320]  他說那聖潔真實拿著大衛的鑰匙
[00:16:37.320 --> 00:16:39.880]  開了就沒有人能關
[00:16:39.880 --> 00:16:45.840]  關了沒有人能開的說
[00:16:45.840 --> 00:16:49.120]  這封信經常說了很多跟門有關係的東西
[00:16:49.120 --> 00:16:50.880]  又說了鑰匙
[00:16:50.880 --> 00:16:52.320]  又說了門
[00:16:52.320 --> 00:16:58.160]  到底是開了一道什麼門呢
[00:16:58.160 --> 00:17:02.640]  是開了一道通往天國的門
[00:17:02.640 --> 00:17:10.040]  還是開了一道傳道的門呢
[00:17:10.040 --> 00:17:12.960]  這幾個英語都挺神學性的
[00:17:12.960 --> 00:17:17.960]  我想大家可能要小心聽
[00:17:17.960 --> 00:17:21.600]  在很多港島的人
[00:17:21.600 --> 00:17:24.720]  去講到菲拉鐵飛教會
[00:17:24.720 --> 00:17:31.120]  講到主耶穌為這間教會開了一道闖開的門
[00:17:31.120 --> 00:17:33.840]  很多時候就是
[00:17:33.840 --> 00:17:35.440]  把這裡的闖開的門
[00:17:35.440 --> 00:17:36.960]  是翻譯成為
[00:17:36.960 --> 00:17:38.200]  是講成為
[00:17:38.200 --> 00:17:40.760]  是一個福音的門
[00:17:40.760 --> 00:17:44.040]  是一個傳道的門
[00:17:44.040 --> 00:17:47.320]  因為在保羅的書信裡面
[00:17:47.320 --> 00:17:49.120]  是經常提到
[00:17:49.120 --> 00:17:52.120]  是神為我開了一個傳道的門
[00:17:52.120 --> 00:17:55.760]  所以我就放膽的去傳講
[00:17:55.760 --> 00:17:59.880]  我引了出來在《使徒函傳》第14章27節
[00:17:59.880 --> 00:18:05.120]  保羅說主為我開了傳福音的門
[00:18:05.120 --> 00:18:07.600]  在《哥羅西書》第43節
[00:18:07.600 --> 00:18:09.440]  保羅的祈禱就說
[00:18:09.440 --> 00:18:10.360]  神啊
[00:18:10.360 --> 00:18:19.240]  求神給我們開傳道的門
[00:18:19.240 --> 00:18:25.160]  我們暑期有很多的報道的一些活動
[00:18:25.160 --> 00:18:28.880]  教會每年都會開報道會
[00:18:28.880 --> 00:18:32.000]  每一個的傳道的活動
[00:18:32.000 --> 00:18:34.600]  這個都是我們的祈禱
[00:18:34.600 --> 00:18:39.360]  神幫我們開了這道門
[00:18:39.360 --> 00:18:43.120]  開了這道門就容易一點了
[00:18:43.120 --> 00:18:45.640]  不用我們去到這個門口
[00:18:45.640 --> 00:18:49.800]  我們要去到那個未信主的人面前的時候
[00:18:49.800 --> 00:18:51.520]  還要在這裡找一條鎖匙
[00:18:51.520 --> 00:18:53.680]  怎樣可以撬開了這個門
[00:18:53.680 --> 00:18:55.600]  開了這個心
[00:18:55.600 --> 00:18:59.760]  以至幫他們去接受福音呢
[00:18:59.760 --> 00:19:05.480]  很多時候我們去講解聖經的人
[00:19:05.480 --> 00:19:07.320]  我們就會講到
[00:19:07.320 --> 00:19:10.160]  神開了一個福音的門
[00:19:10.160 --> 00:19:13.600]  是一個傳道的門
[00:19:13.600 --> 00:19:15.200]  也有一些神學家說
[00:19:15.200 --> 00:19:22.000]  到底這個門會不會是通往天國的門呢
[00:19:22.000 --> 00:19:24.000]  因為這個門是怎樣的呢
[00:19:24.000 --> 00:19:29.800]  耶穌說那條鎖匙只是在耶穌的手中
[00:19:29.800 --> 00:19:33.760]  我開了就沒有人能夠關
[00:19:33.760 --> 00:19:37.280]  我關了就沒有人能夠開
[00:19:37.280 --> 00:19:42.800]  可見這個門是挺嚴重的
[00:19:42.800 --> 00:19:51.000]  這個會不會就是我們通往天國的門呢
[00:19:51.000 --> 00:19:53.080]  耶穌曾經跟彼得說
[00:19:53.080 --> 00:19:56.360]  他說我握有天國的鑰匙
[00:19:56.360 --> 00:20:00.400]  我要將天國的鑰匙交給你
[00:20:00.400 --> 00:20:03.080]  你在地上捆綁的
[00:20:03.080 --> 00:20:05.320]  我在天上也要捆綁
[00:20:05.320 --> 00:20:07.320]  你在地上釋放的
[00:20:07.320 --> 00:20:14.880]  我在天上也要釋放
[00:20:14.880 --> 00:20:18.200]  我想這個門
[00:20:18.200 --> 00:20:21.000]  我們可以把它看成
[00:20:21.000 --> 00:20:25.120]  這兩個都可以是一個解釋
[00:20:25.120 --> 00:20:27.120]  即是你沒有說話
[00:20:27.120 --> 00:20:29.200]  什麼都可以
[00:20:29.200 --> 00:20:33.240]  事實上是同一個方向
[00:20:33.240 --> 00:20:36.360]  如果這個是一個通往天國的門
[00:20:36.360 --> 00:20:40.160]  我們去帶領一個人去信主
[00:20:40.160 --> 00:20:41.480]  去得救
[00:20:41.480 --> 00:20:44.800]  不就是幫他去上天堂
[00:20:44.800 --> 00:20:51.600]  不就是給了這個通往天國的鑰匙給他
[00:20:51.600 --> 00:20:52.880]  如果這個門
[00:20:52.880 --> 00:20:56.120]  其實我要去傳福音
[00:20:56.120 --> 00:20:58.520]  我要去傳導
[00:20:58.520 --> 00:21:01.760]  令到人信主的不是我
[00:21:01.760 --> 00:21:05.000]  是聖靈
[00:21:05.000 --> 00:21:06.240]  我要告訴你
[00:21:06.240 --> 00:21:08.280]  這個是一個好的消息
[00:21:08.280 --> 00:21:10.480]  凡是能夠去接受到的
[00:21:10.480 --> 00:21:14.040]  就能夠去得到上天的賞賜
[00:21:14.040 --> 00:21:17.000]  不是我的賞賜
[00:21:17.000 --> 00:21:20.760]  是耶穌基督的賞賜
[00:21:20.760 --> 00:21:22.360]  誰能賞賜到
[00:21:22.360 --> 00:21:25.640]  是耶穌基督自己才能賞賜
[00:21:25.640 --> 00:21:28.560]  所以
[00:21:28.560 --> 00:21:33.360]  主耶穌給了飛拉鐵飛教會一個這樣的門
[00:21:33.360 --> 00:21:34.800]  你們出去
[00:21:34.800 --> 00:21:37.240]  來到去見聖主
[00:21:37.240 --> 00:21:39.880]  去出去要去宣揚神的道
[00:21:39.880 --> 00:21:42.760]  我給你們一個敞開的門
[00:21:42.760 --> 00:21:44.560]  其實這個敞開的門
[00:21:44.560 --> 00:21:48.000]  是他們自己去賺取回來的
[00:21:48.000 --> 00:21:49.320]  因為
[00:21:49.320 --> 00:21:53.400]  為什麼神給他們一個這麼容易的傳道的門呢
[00:21:53.400 --> 00:21:55.480]  是因為他們
[00:21:55.480 --> 00:21:58.000]  一、遵守神的道
[00:21:58.000 --> 00:22:03.680]  二、沒有棄絕神的名
[00:22:03.680 --> 00:22:05.720]  你出去傳福音
[00:22:05.720 --> 00:22:08.760]  我也不遵守神的道
[00:22:08.760 --> 00:22:11.000]  聖經是說我完全不遵守的
[00:22:11.000 --> 00:22:12.400]  但是我去傳福音
[00:22:12.400 --> 00:22:14.200]  傳不傳得到
[00:22:14.200 --> 00:22:16.000]  傳不到的
[00:22:16.000 --> 00:22:17.040]  你都不守神的道
