
[00:00:00.000 --> 00:00:04.560]  路加福音有一段經文叫做《平地寶訓》
[00:01:51.760 --> 00:01:59.120]  「沒有好樹便無壞樹也沒有壞樹便無果子」
[00:01:59.120 --> 00:02:00.600]  44節它繼續這樣說
[00:02:00.600 --> 00:02:04.680]  「從樹的果子就可以分辨出每一棵樹來
[00:02:04.680 --> 00:02:06.600]  荊棘中摘不到無花果
[00:02:06.600 --> 00:02:09.640]  窒泥上也採不到葡萄」
[00:02:09.640 --> 00:02:15.520]  原本的文字明顯有一個「因爲」去連接着
[00:02:15.520 --> 00:02:16.800]  表明耶穌的說話
[00:02:16.800 --> 00:02:19.760]  就是接着剛剛講完那一大段的《平地寶訓》
[00:02:19.760 --> 00:02:21.560]  最後的段落
[00:02:21.560 --> 00:02:25.880]  延續着一個關於不要論斷人的道理
[00:02:25.880 --> 00:02:29.600]  尤其不要看見弟兄眼中有些木碎
[00:02:29.600 --> 00:02:33.920]  就看不到自己整條的木樑在眼前
[00:02:33.920 --> 00:02:38.920]  不要做一個假冒爲善的偽君子
[00:02:38.920 --> 00:02:40.160]  耶穌這麼說
[00:02:40.160 --> 00:02:43.320]  因爲壞的樹是不會結出好果子的
[00:02:43.320 --> 00:02:45.920]  好的樹也不會結出壞果子的
[00:02:45.920 --> 00:02:47.800]  這裏所說的好和壞
[00:02:47.800 --> 00:02:48.600]  你也明白了
[00:02:48.600 --> 00:02:54.640]  最主要是講出地所生產的這些植物的果子和人的關係
[00:02:54.640 --> 00:02:56.800]  好的就是人可以喫到的
[00:02:56.800 --> 00:02:58.120]  壞的就是人不可以喫的
[00:02:58.120 --> 00:02:59.560]  沒有用的
[00:02:59.560 --> 00:03:02.040]  那些樹木或者果子都是沒有用的
[00:03:02.040 --> 00:03:05.400]  很明顯壞的就是那些荊棘和窒泥
[00:03:05.400 --> 00:03:08.440]  有刺的矮樹木
[00:03:08.440 --> 00:03:11.240]  或者有刺的草本植物
[00:03:11.240 --> 00:03:14.560]  全部都是對於種地的人沒有用的
[00:03:14.560 --> 00:03:16.440]  而耶穌繼續在44字那裏說
[00:03:16.440 --> 00:03:21.240]  從樹的果子就可以分辨出每一棵樹來
[00:03:21.240 --> 00:03:22.520]  從你的果子
[00:03:22.520 --> 00:03:25.360]  就算你看不到很遠看到有些植物
[00:03:25.360 --> 00:03:27.760]  你看不到它上面有刺
[00:03:27.760 --> 00:03:28.960]  你走近
[00:03:28.960 --> 00:03:34.440]  你始終能夠以它上面植物的果子分辨得到
[00:03:34.440 --> 00:03:36.320]  不會搞錯的
[00:03:36.320 --> 00:03:39.080]  爲什麼有可能離遠看有機會搞錯呢?
[00:03:39.080 --> 00:03:41.320]  窒泥這種有刺的植物
[00:03:41.320 --> 00:03:45.560]  它會長成一些黑黑藍藍的小果實
[00:03:45.560 --> 00:03:47.800]  有點像藍莓
[00:03:47.800 --> 00:03:52.320]  因爲這些顏色也有點像葡萄
[00:03:52.320 --> 00:03:54.760]  所以走近才能分辨得清
[00:03:54.760 --> 00:03:55.760]  看到果子就知道
[00:03:55.760 --> 00:03:58.400]  哦 這個不是葡萄
[00:03:58.400 --> 00:04:01.840]  而只是窒泥的果子
[00:04:01.840 --> 00:04:05.680]  所以從果子是必然分辨得到
[00:04:05.680 --> 00:04:07.120]  不會搞錯的
[00:04:07.120 --> 00:04:08.200]  是不會搞錯的
[00:04:08.200 --> 00:04:09.680]  你裏面是怎樣
[00:04:09.680 --> 00:04:11.120]  你長出的果子是怎樣
[00:04:11.120 --> 00:04:13.840]  是不會有意外的
[00:04:13.840 --> 00:04:19.760]  所以在45節主耶穌繼續講解這個比喻的用意
[00:04:19.760 --> 00:04:21.400]  你又和我讀這一句
[00:04:21.400 --> 00:04:22.400]  預備起
[00:04:22.400 --> 00:04:23.880]  「善良的人」
[00:04:23.880 --> 00:04:29.520]  「人心裏充滿善意,就從心裏流露出善惡」
[00:04:29.520 --> 00:04:36.120]  「邪惡的人心外光明,就從心裏流露出惡惡」
[00:04:36.120 --> 00:04:42.400]  「因爲人心裏充滿什麼,嘴裏就說什麼」
[00:04:42.400 --> 00:04:43.960]  這一節我們可以怎麼理解呢
[00:04:43.960 --> 00:04:45.720]  我們可以反過來看
[00:04:45.720 --> 00:04:49.480]  先看最後那兩句
[00:04:49.480 --> 00:04:52.200]  嘴裏說什麼
[00:04:52.200 --> 00:04:56.240]  就反映出你心裏裝了什麼
[00:04:56.240 --> 00:04:58.200]  充滿了什麼
[00:04:58.200 --> 00:05:00.400]  如果你心裏滿懷惡念
[00:05:00.400 --> 00:05:01.560]  中間的部分
[00:05:01.560 --> 00:05:02.720]  你就會流露出
[00:05:02.720 --> 00:05:05.240]  自然就會結出惡來
[00:05:05.240 --> 00:05:08.360]  如果你心裏滿懷善意
[00:05:08.360 --> 00:05:09.760]  好的意念
[00:05:09.760 --> 00:05:13.720]  你就會流露出這些善來
[00:05:13.720 --> 00:05:16.920]  善良還是邪惡呢
[00:05:16.920 --> 00:05:20.520]  是很視乎你心裏裝着什麼
[00:05:20.520 --> 00:05:23.520]  而將耶穌的解釋放回祂前面的平地部分
[00:05:23.520 --> 00:05:24.960]  關於不要論斷別人
[00:05:24.960 --> 00:05:26.920]  不要去批評別人
[00:05:26.920 --> 00:05:29.000]  這些說話
[00:05:29.000 --> 00:05:30.600]  耶穌說:你講出來的時候
[00:05:30.600 --> 00:05:33.680]  就顯現出你自己內裏的本質
[00:05:33.680 --> 00:05:34.800]  是大有邪惡
[00:05:34.800 --> 00:05:37.000]  也是假冒爲善
[00:05:37.000 --> 00:05:39.840]  不過我讀到這裏我想到一個問題
[00:05:39.840 --> 00:05:42.520]  善良的人就流露出善意
[00:05:42.520 --> 00:05:44.720]  邪惡的人就流露出惡念
[00:05:44.720 --> 00:05:48.600]  又是荊棘找不到無花果
[00:05:48.600 --> 00:05:51.320]  窒黎找不到葡萄
[00:05:51.320 --> 00:05:53.000]  我們本來是荊棘
[00:05:53.000 --> 00:05:56.200]  怎樣可以變成其他植物呢
[00:05:56.200 --> 00:06:01.000]  怎樣都不能生出葡萄
[00:06:01.000 --> 00:06:03.840]  本來不是無花果的
[00:06:03.840 --> 00:06:05.080]  也可以生出無花果
[00:06:05.080 --> 00:06:08.200]  不行的 本質難改
[00:06:08.200 --> 00:06:08.920]  如果是這樣的話
[00:06:08.920 --> 00:06:10.760]  我們就要抓緊耶穌的說話裏面
[00:06:10.760 --> 00:06:12.200]  一個很重要的詞語
[00:06:12.200 --> 00:06:14.360]  幫我們進一步瞭解
[00:06:14.360 --> 00:06:16.680]  就是這裏所講的
[00:06:16.680 --> 00:06:21.720]  「心懷」這個字
[00:06:21.720 --> 00:06:25.080]  善良的人心懷善意
[00:06:25.080 --> 00:06:29.240]  邪惡的人心懷惡念
[00:06:29.240 --> 00:06:30.120]  原本的文字
[00:06:30.120 --> 00:06:32.080]  這個「心懷」也可以譯作
[00:06:32.080 --> 00:06:36.560]  「心裏面所裝載、所存住的東西」
[00:06:36.560 --> 00:06:39.360]  整句直譯可以這樣譯
[00:06:39.360 --> 00:06:40.960]  善良的人流露出善良
[00:06:40.960 --> 00:06:42.960]  因爲從他心的庫房
[00:06:42.960 --> 00:06:44.640]  災禍的地方
[00:06:44.640 --> 00:06:47.320]  能夠發出這一份善良
[00:06:47.320 --> 00:06:48.600]  邪惡的人流露出邪惡
[00:06:48.600 --> 00:06:50.040]  因爲他心的庫房
[00:06:50.040 --> 00:06:51.560]  裝禍的地方
[00:06:51.560 --> 00:06:54.760]  生髮出那一份邪惡
[00:06:54.760 --> 00:06:55.920]  心的庫房是什麼
[00:06:55.920 --> 00:06:59.920]  就是我們收藏重要物品的地點
[00:06:59.920 --> 00:07:01.320]  當耶穌說
[00:07:01.320 --> 00:07:02.720]  你的財寶在那裏
[00:07:02.720 --> 00:07:04.000]  你的心也在那裏
[00:07:04.000 --> 00:07:05.200]  「財寶」這個字
[00:07:05.200 --> 00:07:07.760]  其實就是心的庫房
[00:07:07.760 --> 00:07:09.560]  裝寶物的地方
[00:07:09.560 --> 00:07:10.680]  你放什麼進去
[00:07:10.680 --> 00:07:13.560]  自然這個東西會很捉住你的心神
[00:07:13.560 --> 00:07:16.080]  很影響你整個人
[00:07:16.080 --> 00:07:16.640]  而耶穌說
[00:07:16.640 --> 00:07:19.120]  你口裏所講出來的說話
[00:07:19.120 --> 00:07:21.560]  就能聞到味道
[00:07:21.560 --> 00:07:24.080]  知道你裏面裝了什麼
[00:07:24.080 --> 00:07:27.000]  就好像現在我們很多的大廈
[00:07:27.000 --> 00:07:30.600]  都會有所謂的垃圾房
[00:07:30.600 --> 00:07:31.800]  垃圾房有門的
[00:07:31.800 --> 00:07:33.280]  有時候關了兩道門
[00:07:33.280 --> 00:07:35.080]  你未必能聞到味道
[00:07:35.080 --> 00:07:36.640]  但是你再走近一點
[00:07:36.640 --> 00:07:38.640]  如果一打開門
[00:07:38.640 --> 00:07:40.920]  哇!那股味道就衝出來
[00:07:40.920 --> 00:07:42.440]  扔垃圾你也知道
[00:07:42.440 --> 00:07:44.000]  進去之前要閉氣
[00:07:44.000 --> 00:07:45.320]  然後才拉開門
[00:07:45.320 --> 00:07:47.320]  衝進去扔下垃圾就衝出來了
[00:07:47.320 --> 00:07:49.720]  你不想聞到那些臭味
[00:07:49.720 --> 00:07:51.200]  是啊
[00:07:51.200 --> 00:07:52.920]  一打開
[00:07:52.920 --> 00:07:54.440]  味道就滲出來了
[00:07:54.440 --> 00:07:55.560]  因爲裏面裝着什麼
[00:07:55.560 --> 00:07:58.880]  全部都是垃圾
[00:07:58.880 --> 00:08:01.120]  這個庫房裝着什麼
[00:08:01.120 --> 00:08:03.160]  你一開口
[00:08:03.160 --> 00:08:05.960]  那股味道就出來了
[00:08:05.960 --> 00:08:09.200]  是香氣還是臭味
[00:08:09.200 --> 00:08:10.480]  就好像有一間房
[00:08:10.480 --> 00:08:11.400]  裝滿了書
[00:08:11.400 --> 00:08:14.360]  可能你去到圖書館
[00:08:14.360 --> 00:08:17.640]  你進去就能聞到一股書香味
[00:08:17.640 --> 00:08:19.280]  裝滿了書
[00:08:19.280 --> 00:08:21.120]  就是書香味
[00:08:21.120 --> 00:08:22.880]  充滿了什麼
[00:08:22.880 --> 00:08:25.120]  就令你說出什麼
[00:08:25.120 --> 00:08:29.040]  你的心裏滿滿了什麼
[00:08:29.040 --> 00:08:30.840]  你一打開口
[00:08:30.840 --> 00:08:31.880]  你還沒說幾個字
[00:08:31.880 --> 00:08:34.400]  就已經流露出來了
[00:08:34.400 --> 00:08:35.640]  主耶穌讓我們證實的
[00:08:35.640 --> 00:08:38.600]  不是我們本身是什麼樹
[00:08:38.600 --> 00:08:41.720]  而是你在種什麼樹
[00:08:41.720 --> 00:08:44.280]  你的心裏在種什麼樹
[00:08:44.280 --> 00:08:45.320]  《瑪利福音》的版本
[00:08:45.320 --> 00:08:46.320]  其實也有同一個比喻
[00:08:46.320 --> 00:08:47.120]  剛纔講過
[00:08:47.120 --> 00:08:48.280]  登山部分後面
[00:08:48.280 --> 00:08:49.080]  你回去也可以看
[00:08:49.080 --> 00:08:51.080]  第七章的部分
[00:08:51.080 --> 00:08:53.720]  它在這裏用好處和壞處的比喻
[00:08:53.720 --> 00:08:56.400]  來處理假先知的問題
[00:08:56.400 --> 00:08:57.240]  很明顯那裏說
[00:08:57.240 --> 00:08:59.200]  假先知會結出壞果子
[00:08:59.200 --> 00:09:00.680]  神是審判的
[00:09:00.680 --> 00:09:01.880]  不過偏偏在《路加福音》
[00:09:01.880 --> 00:09:03.720]  你剛纔讀了這幾節
[00:09:03.720 --> 00:09:04.560]  主耶穌幫我們讀的時候
[00:09:04.560 --> 00:09:08.160]  你看到沒有提到假先知這幾個字
[00:09:08.160 --> 00:09:09.200]  似乎在《路加福音》
[00:09:09.200 --> 00:09:11.600]  去引用主耶穌講的這部分的比喻
[00:09:11.600 --> 00:09:13.000]  祂要提醒我們
[00:09:13.000 --> 00:09:15.720]  聖經提醒我們
[00:09:15.720 --> 00:09:17.640]  我們作爲跟隨主的門徒
[00:09:17.640 --> 00:09:19.440]  是要我們去處理
[00:09:19.440 --> 00:09:23.800]  我們自己生命裏面的這些壞樹的問題
[00:09:23.800 --> 00:09:25.800]  你留着這些壞樹
[00:09:25.800 --> 00:09:28.400]  你不去處理它
[00:09:28.400 --> 00:09:31.880]  它始終也不會長出好東西
[00:09:31.880 --> 00:09:32.720]  你養着它
[00:09:32.720 --> 00:09:35.400]  它也不會種出葡萄
[00:09:35.400 --> 00:09:36.920]  不會種出無花果
[00:09:36.920 --> 00:09:38.280]  可以讓你食用
[00:09:38.280 --> 00:09:42.360]  卻是流露出一股惡臭
[00:09:42.360 --> 00:09:44.040]  壞東西
[00:09:44.040 --> 00:09:47.160]  心中仍然留着這一份邪惡
[00:09:47.160 --> 00:09:51.400]  只會繼續結出邪惡
[00:09:51.400 --> 00:09:53.000]  這段不是講到
[00:09:53.000 --> 00:09:55.520]  不要論斷人後邊的
[00:09:55.520 --> 00:09:56.440]  我在想
[00:09:56.440 --> 00:10:00.200]  我有沒有裝着什麼不好的東西
[00:10:00.200 --> 00:10:04.360]  以致我開口就好像說出壞的話
[00:10:04.360 --> 00:10:06.680]  記得有一次跟朋友喫飯
[00:10:06.680 --> 00:10:09.440]  大家跟很多年前說起
[00:10:09.440 --> 00:10:13.360]  準備接下來要去哪裏旅行
[00:10:13.360 --> 00:10:14.680]  我們也很期待
[00:10:14.680 --> 00:10:16.440]  什麼時候可以做
[00:10:16.440 --> 00:10:19.720]  所以想起黎智英也想起去旅行
[00:10:19.720 --> 00:10:22.360]  那時候跟朋友一邊喫飯一邊談
[00:10:22.360 --> 00:10:23.200]  說着說着
[00:10:23.200 --> 00:10:24.560]  我接下來要去哪裏
[00:10:24.560 --> 00:10:25.960]  告訴他們
[00:10:25.960 --> 00:10:26.800]  有個朋友就說
[00:10:26.800 --> 00:10:28.160]  我想
[00:10:28.160 --> 00:10:31.120]  接着他說了這兩個字
[00:10:31.120 --> 00:10:32.600]  我就立刻說
[00:10:32.600 --> 00:10:33.680]  行行行
[00:10:33.680 --> 00:10:35.080]  你想我幫你買什麼
[00:10:35.080 --> 00:10:37.080]  儘管開口
[00:10:37.080 --> 00:10:38.640]  我這樣去判斷他
[00:10:38.640 --> 00:10:40.360]  你叫他這樣說話
[00:10:40.360 --> 00:10:42.080]  就是你想我幫你買東西
[00:10:42.080 --> 00:10:44.120]  買手信
[00:10:44.120 --> 00:10:45.320]  經過哪個商場
[00:10:45.320 --> 00:10:48.200]  幫你買什麼東西
[00:10:48.200 --> 00:10:50.560]  但那個朋友跟我繼續說下去的時候
[00:10:50.560 --> 00:10:53.080]  我想問你最近怎麼樣
[00:10:53.080 --> 00:10:57.000]  知道你工作很辛苦
[00:10:57.000 --> 00:10:59.320]  我心裏在想什麼
[00:10:59.320 --> 00:11:00.120]  我就覺得
[00:11:00.120 --> 00:11:02.120]  是呀 有時候去旅行要小心
[00:11:02.120 --> 00:11:03.880]  提防那些朋友
[00:11:03.880 --> 00:11:05.320]  這裏又塞一張清炭給你
[00:11:05.320 --> 00:11:06.520]  那個又叫你幫忙買東西
[00:11:06.520 --> 00:11:08.560]  叫他整個行程幫人買東西
[00:11:08.560 --> 00:11:12.040]  我心裏就想着這件事去判斷別人
[00:11:12.040 --> 00:11:13.480]  我沒跟他談過
[00:11:13.480 --> 00:11:16.640]  爲何已經論斷了他大概會有這樣的事情出現
[00:11:16.640 --> 00:11:21.760]  我沒想過我的朋友是關心我的
[00:11:21.760 --> 00:11:26.240]  頂姐妹 你的心現在裝載着什麼
[00:11:26.240 --> 00:11:29.160]  你怎樣去看別人
[00:11:29.160 --> 00:11:32.920]  你怎樣去判斷別人的一言一行
[00:11:32.920 --> 00:11:35.560]  會不會很多時候是我們
[00:11:35.560 --> 00:11:40.200]  裝載着一些不好的意念
[00:11:40.200 --> 00:11:43.360]  我們加諸在別人身上
[00:11:43.360 --> 00:11:45.680]  你的心裝載着什麼呢
[00:11:45.680 --> 00:11:49.480]  你的心的庫房裝載着什麼呢
[00:11:49.480 --> 00:11:50.880]  耶穌說的這個比喻
[00:11:50.880 --> 00:11:53.760]  其實是祂想我們裝載着什麼
[00:11:53.760 --> 00:11:57.840]  在祂平地中間的部分有一句
[00:11:57.840 --> 00:11:58.880]  不如你幫我讀
[00:11:58.880 --> 00:12:00.640]  三十六節 預備起
[00:12:00.640 --> 00:12:03.000]  你們要仁慈
[00:12:03.000 --> 00:12:07.480]  正如你們的天父是仁慈的
[00:12:07.480 --> 00:12:10.680]  在耶穌說不要論斷之前
[00:12:10.680 --> 00:12:13.400]  就先說了這一句
[00:12:13.400 --> 00:12:15.360]  你們開口說話
[00:12:15.360 --> 00:12:16.360]  怎樣怎樣之前
[00:12:16.360 --> 00:12:19.000]  祂教我們要有仁慈
[00:12:19.000 --> 00:12:23.280]  我們要好像天父的仁慈一樣
[00:12:23.280 --> 00:12:25.400]  一路演繹下來
[00:12:25.400 --> 00:12:27.240]  加上這個比喻
[00:12:27.240 --> 00:12:30.640]  主耶穌教我們要種什麼是心
[00:12:30.640 --> 00:12:34.760]  我們心裏的庫房要裝載着什麼呢
[00:12:34.760 --> 00:12:36.360]  就是用你的心的庫房
[00:12:36.360 --> 00:12:39.680]  去滿載天父的仁慈
[00:12:39.680 --> 00:12:40.720]  沒有天父的仁慈
[00:12:40.720 --> 00:12:44.720]  你是不可能做到愛敵人
[00:12:44.720 --> 00:12:47.480]  不可能做到寬待弟兄
[00:12:47.480 --> 00:12:50.200]  不可能做到看別人
[00:12:50.200 --> 00:12:53.120]  用善意的角度出發
[00:12:53.120 --> 00:12:56.400]  因爲我們的本質實在太多邪惡
[00:12:56.400 --> 00:12:57.880]  只有耶穌基督的救恩
[00:12:57.880 --> 00:13:01.480]  才能夠一路一路改變我們
[00:13:01.480 --> 00:13:02.920]  所以頂子每樣我們都記得
[00:13:02.920 --> 00:13:07.720]  我們以心去滿載天父的仁慈
[00:13:07.720 --> 00:13:10.560]  只不過這個問題政績
[00:13:10.560 --> 00:13:13.600]  仍然不是我們知道收藏垃圾在心不好
[00:13:13.600 --> 00:13:16.040]  我們都知道要倒垃圾
[00:13:16.040 --> 00:13:19.800]  而是我們知道了有沒有行動
[00:13:19.800 --> 00:13:23.240]  聽而不行的問題
[00:13:23.240 --> 00:13:25.040]  小時候想起一個片段
[00:13:25.040 --> 00:13:27.280]  是關於賴牀
[00:13:27.280 --> 00:13:30.960]  就是在牀上睡着不肯起牀
[00:13:30.960 --> 00:13:32.600]  我記得我媽媽叫我起牀
[00:13:32.600 --> 00:13:35.600]  「兒子,時間到了,要上學了」
[00:13:35.600 --> 00:13:40.240]  媽媽叫我「起牀了」拍拍我
[00:13:40.240 --> 00:13:41.840]  媽媽就出去了
[00:13:41.840 --> 00:13:43.800]  以爲我會起牀換校服
[00:13:43.800 --> 00:13:45.560]  我繼續睡
[00:13:45.560 --> 00:13:47.960]  媽媽進來看到我還在睡
[00:13:47.960 --> 00:13:52.800]  「兒子,起牀了,要喫早餐了,快點」
[00:13:52.800 --> 00:13:54.080]  你猜我接着怎麼辦
[00:13:54.080 --> 00:13:57.760]  繼續閉上眼睛在牀上睡
[00:13:57.760 --> 00:14:00.680]  接着媽媽放好早餐
[00:14:00.680 --> 00:14:02.120]  進來再看我
[00:14:02.120 --> 00:14:04.680]  「兒子,真的要起牀了,快點起牀」
[00:14:04.680 --> 00:14:06.440]  我打算再敷衍她
[00:14:06.440 --> 00:14:07.920]  繼續睡
[00:14:07.920 --> 00:14:11.400]  誰知道聽到一聲
[00:14:11.400 --> 00:14:13.160]  媽媽拍了我的臉一下
[00:14:13.160 --> 00:14:17.000]  臉很痛
[00:14:17.000 --> 00:14:19.360]  「可是那聽見了卻不進行的人
[00:14:19.360 --> 00:14:21.160]  就像一個人睡到天明
[00:14:21.160 --> 00:14:23.320]  叫極都嘔而不起
[00:14:23.320 --> 00:14:24.960]  一旦被掌摑
[00:14:24.960 --> 00:14:26.160]  面就立刻痛了
[00:14:26.160 --> 00:14:30.040]  並且有一大片的巴掌印」
[00:14:30.040 --> 00:14:31.360]  在平地保訓的揭祕主
[00:14:31.360 --> 00:14:33.040]  就講出一個很重要的提醒
[00:14:33.040 --> 00:14:36.440]  就是你要聽道行道
[00:14:36.440 --> 00:14:37.360]  主耶穌這裏說
[00:14:37.360 --> 00:14:39.840]  「你們爲什麼稱呼我主呀主呀
[00:14:39.840 --> 00:14:43.880]  卻不進行我的還」
[00:14:43.880 --> 00:14:45.960]  耶穌以比喻向聽衆發出呼籲
[00:14:45.960 --> 00:14:47.360]  「聽了我講了這麼多
[00:14:47.360 --> 00:14:51.120]  在這個平地講的寶貴教導之後
[00:14:51.120 --> 00:14:52.400]  每一位聽道的人
[00:14:52.400 --> 00:14:55.680]  來到他面前跟隨他的人
[00:14:55.680 --> 00:14:57.040]  不單止聽
[00:14:57.040 --> 00:14:58.960]  還要行道」
[00:14:58.960 --> 00:15:00.520]  很明顯這個比喻
[00:15:00.520 --> 00:15:03.560]  我們剛纔在短片裏講的既定路線
[00:15:03.560 --> 00:15:04.040]  對的
[00:15:04.040 --> 00:15:05.520]  一定要理解爲
[00:15:05.520 --> 00:15:08.240]  「聽而遵從主的旨意」
[00:15:08.240 --> 00:15:09.600]  要去遵行
[00:15:09.600 --> 00:15:11.360]  聽到主的吩咐教導
[00:15:11.360 --> 00:15:13.840]  就去行出來
[00:15:13.840 --> 00:15:15.080]  這個比喻的既定路線
[00:15:15.080 --> 00:15:17.120]  一定是這樣理解的
[00:15:17.120 --> 00:15:18.440]  所以這個比喻其實不難
[00:15:18.440 --> 00:15:20.160]  也很顯淺
[00:15:20.160 --> 00:15:21.160]  但關鍵是
[00:15:21.160 --> 00:15:24.560]  到底耶穌接着講起屋的比喻
[00:15:24.560 --> 00:15:26.280]  有什麼震撼力呢
[00:15:26.280 --> 00:15:28.080]  有什麼精妙呢
[00:15:28.080 --> 00:15:30.920]  當中有什麼是我們要留心的呢
[00:15:30.920 --> 00:15:33.000]  我們先處理46節這裏
[00:15:33.000 --> 00:15:37.120]  留心這裏的主的稱呼
[00:15:37.120 --> 00:15:38.160]  我們當然講
[00:15:38.160 --> 00:15:40.320]  他專稱耶穌爲主
[00:15:40.320 --> 00:15:41.200]  生命的主宰
[00:15:41.200 --> 00:15:41.680]  對的
[00:15:41.680 --> 00:15:43.520]  在很多經文可以這樣理解
[00:15:43.520 --> 00:15:46.720]  不過在路加這一段比喻的記載
[00:15:46.720 --> 00:15:49.400]  他在這裏形容那些人
[00:15:49.400 --> 00:15:51.680]  或者那些愛邦的信徒
[00:15:51.680 --> 00:15:52.480]  他們生活當中
[00:15:52.480 --> 00:15:53.920]  有時候都會以主
[00:15:53.920 --> 00:15:57.680]  來專稱一些他尊敬的人
[00:15:57.680 --> 00:16:01.880]  這裏沒有去到對主耶穌基督的認順
[00:16:01.880 --> 00:16:03.240]  沒有去到那個位置
[00:16:03.240 --> 00:16:05.920]  就好像三四十年前
[00:16:05.920 --> 00:16:08.440]  你看到一些尊敬的人
[00:16:08.440 --> 00:16:11.440]  你會稱呼他爲Sir
[00:16:11.440 --> 00:16:12.160]  Sir
[00:16:12.160 --> 00:16:13.960]  你可能這樣和他說話
[00:16:13.960 --> 00:16:14.880]  英式的叫法
[00:16:14.880 --> 00:16:17.960]  他不是真的有英國那些人的身份
[00:16:17.960 --> 00:16:18.400]  工作
[00:16:18.400 --> 00:16:19.000]  爵士
[00:16:19.000 --> 00:16:20.440]  Sir的地位
[00:16:20.440 --> 00:16:22.720]  而是一個普及性的專稱
[00:16:22.720 --> 00:16:26.520]  就好像內地會稱呼人做什麼種
[00:16:26.520 --> 00:16:28.960]  你姓黃就叫黃種
[00:16:28.960 --> 00:16:31.480]  你姓陳就叫陳種
[00:16:31.480 --> 00:16:35.560]  總之他就尊敬你
[00:16:35.560 --> 00:16:36.800]  不管你是總經理
[00:16:36.800 --> 00:16:37.640]  總裁
[00:16:37.640 --> 00:16:38.480]  還是總管
[00:16:38.480 --> 00:16:40.000]  還是總打雜
[00:16:40.000 --> 00:16:43.080]  都是叫你什麼種的
[00:16:43.080 --> 00:16:45.240]  這種是一種專稱
[00:16:45.240 --> 00:16:50.120]  但他未必帶來後面有很多很多實際的行動
[00:16:50.120 --> 00:16:52.760]  有個弟兄家裏有個家庭傭工
[00:16:52.760 --> 00:16:55.120]  這個家庭傭工都是很好稱呼的
[00:16:55.120 --> 00:16:58.160]  見到那個男主人就叫他Sir
[00:16:58.160 --> 00:17:02.080]  見到那個女主人就叫他媽媽
[00:17:02.080 --> 00:17:05.680]  他一直這樣好像很尊敬的態度
[00:17:05.680 --> 00:17:07.440]  但他的工作是怎樣的呢?
[00:17:07.440 --> 00:17:10.280]  當Sir或者媽媽在上班之前
[00:17:10.280 --> 00:17:12.160]  離開家就交給他的東西
[00:17:12.160 --> 00:17:13.080]  講了一堆
[00:17:13.080 --> 00:17:14.600]  你跟着跟着做吧
