
[00:00:00.000 --> 00:00:04.800]  親愛的,我們懇求祢的靈與我們同在
[00:04:03.800 --> 00:04:06.800]  我們已經是由生而生
[00:04:06.800 --> 00:04:08.800]  得以稱為上帝的兒女
[00:04:08.800 --> 00:04:11.800]  有聖靈內在我們裡面
[00:04:11.800 --> 00:04:14.800]  不過我們這個屬靈的嬰兒會不會長大
[00:04:14.800 --> 00:04:17.800]  是不是吃不胖,浪費米飯呢?
[00:04:17.800 --> 00:04:22.800]  就看我們會不會刻意去做一些屬靈的操練
[00:04:22.800 --> 00:04:25.800]  最近我看新聞節目
[00:04:25.800 --> 00:04:28.800]  《杏林在線》
[00:04:28.800 --> 00:04:30.800]  因為我家裡沒有電視,所以我不知道電視有沒有得看
[00:04:30.800 --> 00:04:32.800]  但我知道網上只要有智能電話
[00:04:32.800 --> 00:04:35.800]  你打"杏林在線"這四個字
[00:04:35.800 --> 00:04:37.800]  你就會找到出來
[00:04:37.800 --> 00:04:42.800]  原來人在30歲開始就開始流失肌肉
[00:04:42.800 --> 00:04:46.800]  你可能說不是吧牧師,你看我多胖
[00:04:46.800 --> 00:04:48.800]  可能那些是豬腩肉
[00:04:48.800 --> 00:04:51.800]  那些可能只是脂肪
[00:04:51.800 --> 00:04:54.800]  肌肉能夠保護我們的骨頭關節
[00:04:54.800 --> 00:04:56.800]  讓我們走路輕鬆一點
[00:04:56.800 --> 00:04:58.800]  揹物件的時候的力量
[00:04:58.800 --> 00:05:01.800]  換句話說,你沒那麼容易跌倒
[00:05:01.800 --> 00:05:04.800]  你的膝蓋也沒那麼容易勞損
[00:05:04.800 --> 00:05:06.800]  你的肩頸痛也會遠離你
[00:05:06.800 --> 00:05:11.800]  但肌肉不操練就會流失
[00:05:11.800 --> 00:05:15.800]  要操練才能保持原本的肌肉,甚至加增
[00:05:15.800 --> 00:05:19.800]  於是我就請教我那個筋肉人的兒子
[00:05:19.800 --> 00:05:22.800]  怎樣去練好自己的肌肉
[00:05:22.800 --> 00:05:25.800]  他叫我做一下掌上壓給他看
[00:05:25.800 --> 00:05:27.800]  你猜猜我的成績是什麼
[00:05:27.800 --> 00:05:30.800]  是一下都做不到
[00:05:30.800 --> 00:05:32.800]  於是他說你跪下來吧
[00:05:32.800 --> 00:05:33.800]  也做不到
[00:05:33.800 --> 00:05:39.800]  於是他就不斷把程度降到最低
[00:05:39.800 --> 00:05:41.800]  終於我做到了
[00:05:41.800 --> 00:05:43.800]  你練一下吧
[00:05:43.800 --> 00:05:45.800]  練的時候也OK的
[00:05:45.800 --> 00:05:47.800]  不過隔了一天之後
[00:05:47.800 --> 00:05:52.800]  我的小老鼠就開始痛了
[00:05:52.800 --> 00:05:55.800]  不太想動,痛到不想動
[00:05:55.800 --> 00:05:56.800]  然後我跟兒子說
[00:05:56.800 --> 00:05:58.800]  我動了幾下而已
[00:05:58.800 --> 00:06:01.800]  他當然說你弱的
[00:06:01.800 --> 00:06:04.800]  痛是正確的,痛的位置是正確的
[00:06:04.800 --> 00:06:07.800]  你繼續嘗試,繼續操練的時候
[00:06:07.800 --> 00:06:10.800]  你的肌肉就會回來了
[00:06:10.800 --> 00:06:12.800]  各位靈智妹
[00:06:12.800 --> 00:06:15.800]  你記住,要有人教路
[00:06:15.800 --> 00:06:16.800]  不要亂來
[00:06:16.800 --> 00:06:19.800]  肌肉經過操練之後
[00:06:19.800 --> 00:06:20.800]  就會慢慢增加
[00:06:20.800 --> 00:06:22.800]  恒林在先就報導
[00:06:22.800 --> 00:06:24.800]  有長者練了三個月
[00:06:24.800 --> 00:06:27.800]  當然繼續有人去教
[00:06:27.800 --> 00:06:30.800]  肌肉增加了4.7%
[00:06:30.800 --> 00:06:33.800]  這個長者覺得自己走路輕鬆了
[00:06:33.800 --> 00:06:38.800]  也覺得自己的平衡力比之前好了
[00:06:38.800 --> 00:06:40.800]  運動無論是大量的運動
[00:06:40.800 --> 00:06:41.800]  拉筋的運動
[00:06:41.800 --> 00:06:43.800]  還是肌肉的鍛鍊
[00:06:43.800 --> 00:06:45.800]  三者原來都不可以少
[00:06:45.800 --> 00:06:47.800]  我們以為只是大量運動
[00:06:47.800 --> 00:06:49.800]  原來不是的
[00:06:49.800 --> 00:06:52.800]  這三者都讓我們能夠增強身體的抵抗力
[00:06:52.800 --> 00:06:54.800]  增加靈活性
[00:06:54.800 --> 00:06:57.800]  減少路損而帶來的痛楚
[00:06:57.800 --> 00:07:00.800]  我們看到身體有明顯的改善或進步
[00:07:00.800 --> 00:07:05.800]  這些徵兆就知道我們的操練是正確的
[00:07:05.800 --> 00:07:07.800]  身體困擾操練
[00:07:07.800 --> 00:07:10.800]  屬靈的生命也是一樣
[00:07:10.800 --> 00:07:12.800]  屬靈的生命又如何操練呢
[00:07:12.800 --> 00:07:15.800]  分為內功心法和外功形體
[00:07:15.800 --> 00:07:17.800]  好像練武功一樣
[00:07:17.800 --> 00:07:18.800]  沒錯
[00:07:18.800 --> 00:07:21.800]  內功就是禱告和讀經的生活
[00:07:21.800 --> 00:07:23.800]  可能你說牧師你又來了
[00:07:23.800 --> 00:07:24.800]  說不夠兩句
[00:07:24.800 --> 00:07:28.800]  就是叫人們祈禱、讀經、靈修
[00:07:28.800 --> 00:07:30.800]  是的
[00:07:30.800 --> 00:07:31.800]  沒有捷徑的
[00:07:31.800 --> 00:07:33.800]  有的就是騙你的
[00:07:33.800 --> 00:07:34.800]  祈禱、讀經
[00:07:34.800 --> 00:07:36.800]  真是我們每一個基督徒
[00:07:36.800 --> 00:07:38.800]  生命是不可以少的
[00:07:38.800 --> 00:07:40.800]  今天出版了
[00:07:40.800 --> 00:07:42.800]  五月份的家信
[00:07:42.800 --> 00:07:44.800]  我在當中有詳細的分享
[00:07:44.800 --> 00:07:45.800]  牧師也有一篇
[00:07:45.800 --> 00:07:47.800]  和大家分享有關宣教的文章
[00:07:47.800 --> 00:07:51.800]  大家可以拿回家詳細的察看
[00:07:51.800 --> 00:07:52.800]  這是內功
[00:07:52.800 --> 00:07:54.800]  外功是什麼呢
[00:07:54.800 --> 00:07:57.800]  就是奉獻我們的時間、財幹和金錢
[00:07:57.800 --> 00:08:00.800]  這是六月份和大家分享的家信
[00:08:00.800 --> 00:08:04.800]  今天講什麼呢牧師
[00:08:04.800 --> 00:08:07.800]  就是如果你有持續屬靈的操練
[00:08:07.800 --> 00:08:09.800]  以及你的操練是正確的話
[00:08:09.800 --> 00:08:11.800]  你會看到什麼徵兆
[00:08:11.800 --> 00:08:13.800]  什麼標記
[00:08:13.800 --> 00:08:15.800]  當法利場人來問耶穌
[00:08:15.800 --> 00:08:17.800]  哪條界面是最大的時候
[00:08:17.800 --> 00:08:20.800]  他們以為可以難倒耶穌
[00:08:20.800 --> 00:08:22.800]  耶穌答什麼呢
[00:08:22.800 --> 00:08:24.800]  耶穌說你要盡心盡性
[00:08:24.800 --> 00:08:26.800]  盡義愛主你的上帝
[00:08:26.800 --> 00:08:28.800]  這是最大的
[00:08:28.800 --> 00:08:29.800]  這是第一條界面
[00:08:29.800 --> 00:08:31.800]  第二條也如此
[00:08:31.800 --> 00:08:33.800]  就是要愛倫如己
[00:08:33.800 --> 00:08:35.800]  這兩條界面是一切律法
[00:08:35.800 --> 00:08:38.800]  和先知書的總幹
[00:08:38.800 --> 00:08:42.800]  保羅也鼓勵我們追求更大的屬靈恩賜
[00:08:42.800 --> 00:08:44.800]  這個恩賜是可以追求的
[00:08:44.800 --> 00:08:46.800]  就是愛
[00:08:46.800 --> 00:08:48.800]  當你有操練你的屬靈生命的時候
[00:08:48.800 --> 00:08:50.800]  當你的操練是正確的話
[00:08:50.800 --> 00:08:53.800]  你會看到你屬靈生命成長的徵兆
[00:08:53.800 --> 00:08:55.800]  就是愛這個生命的特質
[00:08:55.800 --> 00:08:58.800]  持續在你的生命裡去成長
[00:08:58.800 --> 00:09:00.800]  你會更愛上帝
[00:09:00.800 --> 00:09:02.800]  你會更愛其他人
[00:09:02.800 --> 00:09:04.800]  你會更愛你自己
[00:09:04.800 --> 00:09:07.800]  並且不會缺少任何一樣
[00:09:07.800 --> 00:09:10.800]  你不會只愛上帝而不愛其他人
[00:09:10.800 --> 00:09:11.800]  也不愛你自己
[00:09:11.800 --> 00:09:12.800]  不會的
[00:09:12.800 --> 00:09:14.800]  同樣也不會只愛其他人
[00:09:14.800 --> 00:09:16.800]  而不愛上帝和你自己
[00:09:16.800 --> 00:09:18.800]  你更加不會只愛自己
[00:09:18.800 --> 00:09:21.800]  而不去愛上帝和其他人
[00:09:21.800 --> 00:09:23.800]  愛上帝
[00:09:23.800 --> 00:09:25.800]  愛其他人和愛自己
[00:09:25.800 --> 00:09:27.800]  就好像三回一體一樣
[00:09:27.800 --> 00:09:29.800]  然而不離
[00:09:29.800 --> 00:09:33.800]  當你正確地和持續地去操練你屬靈生命的話
[00:09:33.800 --> 00:09:36.800]  你的用內功心法和外功形體
[00:09:36.800 --> 00:09:39.800]  你就會看到你自己是更愛上帝
[00:09:39.800 --> 00:09:41.800]  更愛其他人
[00:09:41.800 --> 00:09:43.800]  以及更愛你自己
[00:09:43.800 --> 00:09:45.800]  隨之而來的是有喜樂
[00:09:45.800 --> 00:09:46.800]  平安
[00:09:46.800 --> 00:09:47.800]  信心
[00:09:47.800 --> 00:09:48.800]  盼望
[00:09:48.800 --> 00:09:51.800]  這些我們每一個人生命最需要的
[00:09:51.800 --> 00:09:54.800]  一些品質
[00:09:54.800 --> 00:09:56.800]  《楊一書》五章一節說
[00:09:56.800 --> 00:09:58.800]  凡信耶穌是基督的
[00:09:58.800 --> 00:10:00.800]  都是上帝的兒女
[00:10:00.800 --> 00:10:03.800]  如果我們愛一個做父親的
[00:10:03.800 --> 00:10:05.800]  也都一定愛他的兒女
[00:10:05.800 --> 00:10:08.800]  我們當中有很多做父母的
[00:10:08.800 --> 00:10:11.800]  相信你都會同意我這個說話
[00:10:11.800 --> 00:10:14.800]  其實做父母最大的心願就是看到自己的子女
[00:10:14.800 --> 00:10:17.800]  他們之間彼此照顧
[00:10:17.800 --> 00:10:19.800]  彼此相愛
[00:10:19.800 --> 00:10:21.800]  孝順自己都是其次
[00:10:21.800 --> 00:10:23.800]  是不是
[00:10:23.800 --> 00:10:25.800]  這個都是上帝對我們的期望
[00:10:25.800 --> 00:10:27.800]  對我們的要求
[00:10:27.800 --> 00:10:29.800]  甚至是我們的命令
[00:10:29.800 --> 00:10:31.800]  我們因為信耶穌所以是上帝所生
[00:10:31.800 --> 00:10:33.800]  我們愛天父
[00:10:33.800 --> 00:10:36.800]  我們的孩子愛他們的父母一樣
[00:10:36.800 --> 00:10:38.800]  當我們愛父母的時候
[00:10:38.800 --> 00:10:42.800]  就必然會愛自己的兄弟姐妹
[00:10:42.800 --> 00:10:44.800]  《楊一書》四章七至八節
[00:10:44.800 --> 00:10:46.800]  很直接地說
[00:10:46.800 --> 00:10:50.800]  凡有愛的都是由上帝而生
[00:10:50.800 --> 00:10:52.800]  並且認識上帝
[00:10:52.800 --> 00:10:56.800]  沒有愛的就不認識上帝
[00:10:56.800 --> 00:10:58.800]  中國人最喜歡
[00:10:58.800 --> 00:10:59.800]  我們的小朋友
[00:10:59.800 --> 00:11:01.800]  我們的孩子聽話
[00:11:01.800 --> 00:11:03.800]  因為聽話代表孝順
[00:11:03.800 --> 00:11:06.800]  代表對父母的尊重
[00:11:06.800 --> 00:11:08.800]  敬愛
[00:11:08.800 --> 00:11:10.800]  當然人不是完全的
[00:11:10.800 --> 00:11:13.800]  有時父母要求我們所聽的話
[00:11:13.800 --> 00:11:15.800]  並不是一定對的
[00:11:15.800 --> 00:11:19.800]  所以我們應該求上帝賜給我們有智慧去分辨
[00:11:19.800 --> 00:11:22.800]  有時對一些不正確的事
[00:11:22.800 --> 00:11:26.800]  我們要有勇氣的
[00:11:26.800 --> 00:11:28.800]  不聽父母的話
[00:11:28.800 --> 00:11:30.800]  卻是仍然孝順他們
[00:11:30.800 --> 00:11:33.800]  不聽話的孝順
[00:11:33.800 --> 00:11:35.800]  怎麼做呢?
[00:11:35.800 --> 00:11:37.800]  是可以的
[00:11:37.800 --> 00:11:39.800]  只要你有愛
[00:11:39.800 --> 00:11:41.800]  你有愛的時候
[00:11:41.800 --> 00:11:43.800]  也要求上帝賜給你智慧的時候
[00:11:43.800 --> 00:11:47.800]  你就懂得怎樣去面對你的父母
[00:11:47.800 --> 00:11:49.800]  去孝順他們
[00:11:49.800 --> 00:11:51.800]  雖然你在一些事情上
[00:11:51.800 --> 00:11:53.800]  你不聽他們的話
[00:11:53.800 --> 00:11:55.800]  上帝所求於我們的
[00:11:55.800 --> 00:11:57.800]  都是聽話
[00:11:57.800 --> 00:11:59.800]  遵守祂的命令
[00:11:59.800 --> 00:12:01.800]  不過你知道上帝是完全的
[00:12:01.800 --> 00:12:03.800]  所以祂要求我們所遵守的命令
[00:12:03.800 --> 00:12:05.800]  為我們所愛的
[00:12:05.800 --> 00:12:07.800]  為我們所身處的這個世界
[00:12:07.800 --> 00:12:10.800]  都只會帶來長遠的好處和福氣
[00:12:10.800 --> 00:12:12.800]  《楊逸書》五章三字說
[00:12:12.800 --> 00:12:14.800]  我們遵守上帝的命令
[00:12:14.800 --> 00:12:16.800]  這就是愛祂
[00:12:16.800 --> 00:12:20.800]  而且祂的命令並不是難守的
[00:12:20.800 --> 00:12:24.800]  上帝的命令難不難守?
[00:12:24.800 --> 00:12:28.800]  我其實不太同意
[00:12:28.800 --> 00:12:30.800]  不難守
[00:12:30.800 --> 00:12:33.800]  我覺得是很難守的
[00:12:33.800 --> 00:12:36.800]  要盡心盡性 盡意愛主
[00:12:36.800 --> 00:12:38.800]  也要愛倫如和自己
[00:12:38.800 --> 00:12:40.800]  真的很艱難
[00:12:40.800 --> 00:12:42.800]  你有沒有留意過
[00:12:42.800 --> 00:12:44.800]  當我們說「我愛你」的時候
[00:12:44.800 --> 00:12:47.800]  以前我們中國人很少說這句話
[00:12:47.800 --> 00:12:50.800]  現在我們比較多人說「我愛你」
[00:12:50.800 --> 00:12:53.800]  不過當我們說「我愛你」的時候
[00:12:53.800 --> 00:12:55.800]  其實你在說什麼呢?
[00:12:55.800 --> 00:12:59.800]  你在說「我收到你的愛」
[00:12:59.800 --> 00:13:00.800]  是不是?
[00:13:00.800 --> 00:13:04.800]  當我們的孩子收到父母送給他很深愛的禮物
[00:13:04.800 --> 00:13:08.800]  當我們的情人收到伴侶送來的驚喜
[00:13:08.800 --> 00:13:13.800]  當我們的配偶看到伴侶聽自己的意見去修正改變自己
[00:13:13.800 --> 00:13:16.800]  當我們的家長看到孩子遵命而行
[00:13:16.800 --> 00:13:17.800]  聽聽話話
[00:13:17.800 --> 00:13:20.800]  我們都會很由衷地說一句話
[00:13:20.800 --> 00:13:22.800]  「我好愛你」
[00:13:22.800 --> 00:13:25.800]  背後沒有說一句「因為你」
[00:13:25.800 --> 00:13:29.800]  「因為我收到你對我的愛」
[00:13:29.800 --> 00:13:32.800]  當然這樣的愛也是有價值的
[00:13:32.800 --> 00:13:35.800]  特別是如果你由衷地說「我愛你」的話
[00:13:35.800 --> 00:13:38.800]  這會帶來一些漣漪效應
[00:13:38.800 --> 00:13:44.800]  兩個人在正向的循環上去燃點彼此繼續相愛的動力
[00:13:44.800 --> 00:13:48.800]  不過這個愛是很脆弱的
[00:13:48.800 --> 00:13:52.800]  當我們的孩子未收到他深愛的禮物
[00:13:52.800 --> 00:13:56.800]  當我們的情人收到的是驚嚇而不是驚喜
[00:13:56.800 --> 00:13:59.800]  當我們的配偶依然顧我
[00:13:59.800 --> 00:14:01.800]  當我們的孩子仍然叛逆
[00:14:01.800 --> 00:14:04.800]  但我們仍然選擇去愛對方的時候
[00:14:04.800 --> 00:14:08.800]  那個就是愛了
[00:14:08.800 --> 00:14:11.800]  那個就是在遵行上帝的命令
[00:14:11.800 --> 00:14:13.800]  不過為什麼經文說
[00:14:13.800 --> 00:14:16.800]  神的命令不是難於遵守呢?
[00:14:16.800 --> 00:14:20.800]  因為靠著我們自己真的沒有可能
[00:14:20.800 --> 00:14:22.800]  不難遵守是因為靠著聖靈
[00:14:22.800 --> 00:14:27.800]  祂自己的充滿和祂加倍我們的能力
[00:14:27.800 --> 00:14:31.800]  請你閉上雙眼
[00:14:31.800 --> 00:14:37.800]  想像一下有沒有一位是你很不喜歡的人物
[00:14:37.800 --> 00:14:39.800]  這個人可能是你的家人
[00:14:39.800 --> 00:14:42.800]  可能是在教會裏面的一位弟兄姊妹
[00:14:42.800 --> 00:14:45.800]  又或者任何一個出現在你腦海之中的人
[00:14:45.800 --> 00:14:48.800]  這個人你很不想跟他接觸
[00:14:48.800 --> 00:14:51.800]  打一聲招呼你都覺得沒用
[00:14:51.800 --> 00:14:54.800]  你見到他後面你爭到他前面
[00:14:54.800 --> 00:14:56.800]  就是這個
[00:14:56.800 --> 00:14:58.800]  你捉住這個人
[00:14:58.800 --> 00:15:01.800]  你討個求上帝去幫助你
[00:15:01.800 --> 00:15:03.800]  讓你可以去愛他
[00:15:03.800 --> 00:15:05.800]  啊不行牧師不行不可以
[00:15:05.800 --> 00:15:08.800]  No 不可以
[00:15:08.800 --> 00:15:11.800]  我見到他後面爭到他前面
[00:15:11.800 --> 00:15:14.800]  怎麼可以去愛他
[00:15:14.800 --> 00:15:16.800]  沒錯我們明白的
[00:15:16.800 --> 00:15:18.800]  不如我們退後一步
[00:15:18.800 --> 00:15:20.800]  我們請你祈禱
[00:15:20.800 --> 00:15:22.800]  求上帝賜予你
[00:15:22.800 --> 00:15:24.800]  有一顆願意去接納他
[00:15:24.800 --> 00:15:26.800]  跟他修和的心
[00:15:26.800 --> 00:15:29.800]  一顆願意的心
[00:15:29.800 --> 00:15:32.800]  看看行不行
[00:15:32.800 --> 00:15:34.800]  再不行的時候再退後一步
[00:15:34.800 --> 00:15:38.800]  求上帝的愛充滿你
[00:15:38.800 --> 00:15:41.800]  當你持續地去禱告的時候
[00:15:41.800 --> 00:15:43.800]  就好像我們鍛鍊肌肉一樣
[00:15:43.800 --> 00:15:46.800]  你會慢慢看到自己的改變
[00:15:46.800 --> 00:15:50.800]  沒錯是你自己的改變
[00:15:50.800 --> 00:15:52.800]  你會慢慢地見到對方好像
[00:15:52.800 --> 00:15:55.800]  咦好像沒那麼衰格
[00:15:55.800 --> 00:15:57.800]  沒那麼討人厭
[00:15:57.800 --> 00:15:59.800]  沒那麼討人厭
[00:15:59.800 --> 00:16:04.800]  你會慢慢地見到以前你沒留意他美好的地方
[00:16:04.800 --> 00:16:08.800]  然後你發現你願意去接納他
[00:16:08.800 --> 00:16:11.800]  跟他修和的心又大多了
[00:16:11.800 --> 00:16:13.800]  很抗拒了
[00:16:13.800 --> 00:16:17.800]  那時候你要繼續為自己祈禱
[00:16:17.800 --> 00:16:20.800]  繼續求上帝的愛去充滿你
[00:16:20.800 --> 00:16:23.800]  充滿你多到要滿血
[00:16:23.800 --> 00:16:25.800]  慢慢當你不斷祈禱的時候
[00:16:25.800 --> 00:16:28.800]  你發現自己很想有些行動的時候
[00:16:28.800 --> 00:16:30.800]  請你不要動
[00:16:30.800 --> 00:16:32.800]  請你不要動
[00:16:32.800 --> 00:16:35.800]  你那時候應該求上帝賜給你的智慧
[00:16:35.800 --> 00:16:38.800]  告訴你應該有些什麼行動
[00:16:38.800 --> 00:16:40.800]  才是最好的愛的表達
[00:16:40.800 --> 00:16:42.800]  還有修和的圖極
[00:16:42.800 --> 00:16:46.800]  各位頂姐妹現在你可以張開你的眼睛
[00:16:46.800 --> 00:16:49.800]  當我們一步一步這樣持續為自己的祈禱
[00:16:49.800 --> 00:16:51.800]  這個是內功的操練
[00:16:51.800 --> 00:16:54.800]  你會看到不一樣的自己
[00:16:54.800 --> 00:16:56.800]  當然不是一天兩天
[00:16:56.800 --> 00:16:57.800]  不是三天四天
[00:16:57.800 --> 00:16:59.800]  不是一個月兩個月都不一定
[00:16:59.800 --> 00:17:02.800]  那個是信仰的力量
[00:17:02.800 --> 00:17:04.800]  那個是聖靈的力量
[00:17:04.800 --> 00:17:07.800]  也是你屬靈BB成長的標記
[00:17:07.800 --> 00:17:09.800]  徵兆
[00:17:09.800 --> 00:17:11.800]  這個也是聖經所說
[00:17:11.800 --> 00:17:15.800]  在愛中建立自己的意思
[00:17:15.800 --> 00:17:18.800]  整個過程可能是很漫長
[00:17:18.800 --> 00:17:24.800]  要視乎你和這個人的牙齒印有多深
[00:17:24.800 --> 00:17:27.800]  不過請你不要氣餒
[00:17:27.800 --> 00:17:28.800]  我們想像一下
[00:17:28.800 --> 00:17:32.800]  我們在座大約有150至180人
[00:17:32.800 --> 00:17:33.800]  如果接納對方
[00:17:33.800 --> 00:17:36.800]  和對方修和要用一年的時間的話
[00:17:36.800 --> 00:17:38.800]  我們會想像到一年之後
[00:17:38.800 --> 00:17:41.800]  會有150至180對的人
[00:17:41.800 --> 00:17:44.800]  他們的關係修和了
[00:17:44.800 --> 00:17:46.800]  有150至180個人
[00:17:46.800 --> 00:17:48.800]  他們的愛成長了
[00:17:48.800 --> 00:17:50.800]  有150至180個人
[00:17:50.800 --> 00:17:52.800]  他經驗到真正的愛
[00:17:52.800 --> 00:17:55.800]  其實是一件很震撼的事
[00:17:55.800 --> 00:17:57.800]  是一件很美麗的事
[00:17:57.800 --> 00:17:58.800]  所以各位靈姐妹
[00:17:58.800 --> 00:18:00.800]  請你不要錯過
[00:18:00.800 --> 00:18:03.800]  你是這150個人的其中一個
[00:18:03.800 --> 00:18:05.800]  信仰不是雞肋
[00:18:05.800 --> 00:18:07.800]  是需要你努力去參與
[00:18:07.800 --> 00:18:09.800]  不要將信仰放在一旁
[00:18:09.800 --> 00:18:11.800]  以為我決了志
[00:18:11.800 --> 00:18:12.800]  我舉了手
[00:18:12.800 --> 00:18:13.800]  我洗了禮
[00:18:13.800 --> 00:18:14.800]  就是我拿著
[00:18:14.800 --> 00:18:18.800]  我穩押天堂的入場券
[00:18:18.800 --> 00:18:21.800]  其實你只是捉到鹿
[00:18:21.800 --> 00:18:24.800]  而不懂脫角
[00:18:24.800 --> 00:18:26.800]  四點節告訴我們
[00:18:26.800 --> 00:18:28.800]  因為凡從上帝生的
[00:18:28.800 --> 00:18:30.800]  勝過世界
[00:18:30.800 --> 00:18:33.800]  勝過世界的就是我們的信心
[00:18:33.800 --> 00:18:35.800]  勝過世界的是誰呢
[00:18:35.800 --> 00:18:38.800]  不是那些信耶穌是上帝兒子嗎
[00:18:38.800 --> 00:18:41.800]  什麼叫勝過世界呢
