
[00:00:00.000 --> 00:00:03.560]  今天跟大家分享一個耶穌的比喻
[00:03:51.640 --> 00:03:55.520]  這個主人就不是說你先交代清楚
[00:03:55.520 --> 00:03:57.440]  你交代清楚之後
[00:03:57.440 --> 00:03:58.640]  你就可以怎樣?
[00:03:58.640 --> 00:04:00.000]  你就要離開了
[00:04:00.000 --> 00:04:01.320]  這個管家想一想
[00:04:01.320 --> 00:04:02.280]  糟糕了
[00:04:02.280 --> 00:04:04.280]  我現在被解僱了
[00:04:04.280 --> 00:04:06.000]  我想我坐地
[00:04:06.000 --> 00:04:07.120]  我沒有力氣
[00:04:07.120 --> 00:04:08.200]  乞食
[00:04:08.200 --> 00:04:09.280]  我沒有面子
[00:04:09.280 --> 00:04:10.440]  怎麼辦呢?
[00:04:10.440 --> 00:04:11.560]  行
[00:04:11.560 --> 00:04:13.240]  我要建立好的關係
[00:04:13.240 --> 00:04:17.240]  於是就叫了這些財主的債人
[00:04:17.240 --> 00:04:19.440]  或者有些人去問財主借錢的
[00:04:19.440 --> 00:04:20.440]  就問他
[00:04:20.440 --> 00:04:22.840]  你欠我老闆多少錢?
[00:04:22.840 --> 00:04:26.600]  於是就去減他改欠單
[00:04:26.600 --> 00:04:29.760]  然後就希望建立好的關係
[00:04:29.760 --> 00:04:32.720]  以後我沒事做的時候
[00:04:32.720 --> 00:04:35.440]  這群人都可以幫我了
[00:04:35.440 --> 00:04:38.560]  後來這件事又被主人揭發了
[00:04:38.560 --> 00:04:41.440]  你留意到主人沒有去罵他
[00:04:41.440 --> 00:04:42.920]  為什麼做成這樣?
[00:04:42.920 --> 00:04:44.000]  反而稱讚他
[00:04:44.000 --> 00:04:45.520]  你真的聰明
[00:04:45.520 --> 00:04:48.200]  你竟然這麼懂得去建立關係
[00:04:48.200 --> 00:04:49.160]  把握時機
[00:04:49.160 --> 00:04:51.160]  我們真的要去學你了
[00:04:51.160 --> 00:04:53.200]  這個比喻就是這麼簡單的
[00:04:53.200 --> 00:04:54.320]  但是我們會很質疑
[00:04:54.320 --> 00:04:57.600]  為什麼主人不來帶他去責備犯錯的人呢?
[00:04:57.600 --> 00:04:59.040]  稍後會解釋
[00:04:59.040 --> 00:05:00.360]  或者我們再想一想
[00:05:00.360 --> 00:05:02.560]  究竟欠債的是多少
[00:05:02.560 --> 00:05:07.360]  我們一起再讀第十六章的第五第六兩節
[00:05:07.360 --> 00:05:08.440]  第五第六兩節
[00:05:08.440 --> 00:05:09.640]  我們一起讀出
[00:05:15.520 --> 00:05:17.120]  民族一棵樹
[00:05:17.120 --> 00:05:19.440]  幾點我主人多少
[00:05:19.440 --> 00:05:21.800]  加雪一百公裕
[00:05:21.800 --> 00:05:23.160]  滿加雪
[00:05:23.160 --> 00:05:24.360]  拿起啲杖
[00:05:24.360 --> 00:05:25.560]  擺落馬
[00:05:25.560 --> 00:05:26.920]  射五槍
[00:05:26.920 --> 00:05:30.560]  我們讀書的人不太知道一百公裕是多少
[00:05:30.560 --> 00:05:31.920]  第一那些是橄欖油
[00:05:31.920 --> 00:05:33.040]  一定不是豬油
[00:05:33.040 --> 00:05:34.920]  因為猶太人很怕豬
[00:05:34.920 --> 00:05:36.920]  橄欖油其實很矜貴
[00:05:36.920 --> 00:05:40.840]  一百公裕大概是三千公升左右
[00:05:40.840 --> 00:05:45.000]  三千公升等於當時的幣值
[00:05:45.000 --> 00:05:47.000]  一千德達尼
[00:05:47.000 --> 00:05:49.000]  這個德達尼等於多少呢?
[00:05:49.000 --> 00:05:50.480]  再簡單講一講
[00:05:50.480 --> 00:05:52.920]  就是一般的工人
[00:05:52.920 --> 00:05:55.200]  三年的工資
[00:05:55.200 --> 00:05:59.640]  所以你原來想想這個數字其實是一個很大的數目
[00:05:59.640 --> 00:06:03.280]  這個債仔也不是一個普通人
[00:06:03.280 --> 00:06:05.640]  原來欠下了巨款
[00:06:05.640 --> 00:06:09.360]  所以管家就說
[00:06:09.360 --> 00:06:10.760]  如果這樣的話很好
[00:06:10.760 --> 00:06:12.240]  你射一半就行了
[00:06:12.240 --> 00:06:13.840]  減你五十
[00:06:13.840 --> 00:06:15.840]  如果你是債仔
[00:06:15.840 --> 00:06:16.960]  當然開心
[00:06:16.960 --> 00:06:19.600]  無緣無故可以還少一半
[00:06:19.600 --> 00:06:20.840]  是差很遠的
[00:06:20.840 --> 00:06:24.240]  於是他就落於彌大去遵從
[00:06:24.240 --> 00:06:28.200]  因為這個緣故他就減少了一半的債項
[00:06:28.200 --> 00:06:29.640]  好了第二個
[00:06:29.640 --> 00:06:31.240]  第二個就問他
[00:06:31.240 --> 00:06:32.600]  你欠多少呢?
[00:06:32.600 --> 00:06:34.200]  我們讀完第七節好嗎?
[00:06:44.280 --> 00:06:46.280]  這裡好像減少了一點
[00:06:46.280 --> 00:06:47.640]  為什麼會這樣呢?
[00:06:47.640 --> 00:06:49.400]  一百石墨紙
[00:06:49.400 --> 00:06:52.000]  我們也是不知道等於現在多少的
[00:06:52.000 --> 00:06:55.520]  其實原來一百石墨紙就等於一千斗
[00:06:55.520 --> 00:06:57.520]  一千斗是多少呢?
[00:06:57.520 --> 00:07:01.440]  原來是一百畝田地的出產
[00:07:01.440 --> 00:07:05.120]  就是說這個數目是更加巨大
[00:07:05.120 --> 00:07:06.720]  所以他不減一半了
[00:07:06.720 --> 00:07:08.560]  他只是打一個八折
[00:07:08.560 --> 00:07:10.360]  就是我收你八折
[00:07:10.360 --> 00:07:12.600]  減你20%而已
[00:07:12.880 --> 00:07:15.280]  這就等於一個工人
[00:07:15.280 --> 00:07:18.800]  八至九年的年資
[00:07:18.800 --> 00:07:23.240]  所以其實是一個非常龐大的數目
[00:07:23.240 --> 00:07:25.560]  他就是藉著這樣
[00:07:25.560 --> 00:07:29.040]  就跟這些債仔建立一個很好的關係
[00:07:29.040 --> 00:07:30.760]  直到有一天
[00:07:30.760 --> 00:07:32.600]  他沒得做的時候
[00:07:32.600 --> 00:07:34.280]  他就靠這些債仔
[00:07:34.280 --> 00:07:35.760]  希望可以供養他
[00:07:35.760 --> 00:07:39.400]  所以你留意到管家正在做這件事情
[00:07:39.760 --> 00:07:42.880]  但最令我們難以明白的就是
[00:07:42.880 --> 00:07:45.520]  主人知道這些事情的時候
[00:07:45.520 --> 00:07:48.920]  這個管家用詭詐的方法
[00:07:48.920 --> 00:07:50.800]  但是他得到這麼多利益
[00:07:50.800 --> 00:07:52.800]  主人沒有責備他
[00:07:52.800 --> 00:07:54.680]  還稱讚他
[00:07:54.680 --> 00:07:56.440]  這才會讓我們罵頭
[00:07:56.440 --> 00:07:59.680]  我們一起來讀第十六章的第八節
[00:07:59.680 --> 00:08:00.880]  我們一起來讀
[00:08:00.880 --> 00:08:05.760]  主人就誇獎謝不義的管家做事聰明
[00:08:05.760 --> 00:08:07.880]  因為今世之子
[00:08:07.880 --> 00:08:13.240]  在世之上比光明之子更加聰明
[00:08:13.240 --> 00:08:18.360]  主人竟然讚賞這個管家聰明
[00:08:18.360 --> 00:08:20.400]  這叫我們摸不著頭腦
[00:08:20.400 --> 00:08:23.640]  但原來這段經文裡面給我們很多啟迪
[00:08:23.640 --> 00:08:25.160]  值得我們來分享
[00:08:25.160 --> 00:08:27.760]  首先我們要知道解經的方法
[00:08:27.760 --> 00:08:29.040]  記住
[00:08:29.040 --> 00:08:30.720]  解釋比喻
[00:08:30.720 --> 00:08:34.960]  比喻只有一個重點或者兩個重點而已
[00:08:35.280 --> 00:08:38.880]  我們不需要每一次都斤斤計較
[00:08:38.880 --> 00:08:42.520]  去想整個比喻的細節
[00:08:42.520 --> 00:08:44.560]  因為焦點不在這裡
[00:08:44.560 --> 00:08:46.200]  要不然的話是很不合邏輯的
[00:08:46.200 --> 00:08:47.680]  我曾經舉過一個例子
[00:08:47.680 --> 00:08:50.240]  大家記得路加坊第十五章很熟悉的
[00:08:50.240 --> 00:08:51.520]  有一百隻羊
[00:08:51.520 --> 00:08:52.920]  跑掉了一隻
[00:08:52.920 --> 00:08:54.440]  接著主人怎麼樣呢?
[00:08:54.440 --> 00:08:56.080]  丟下那九十九隻
[00:08:56.080 --> 00:08:58.920]  攀山越嶺去找回那隻羊
[00:08:58.920 --> 00:09:01.280]  你想想其實是不合邏輯的
[00:09:01.280 --> 00:09:03.800]  你丟下那九十九隻找回那隻
[00:09:03.800 --> 00:09:05.800]  牠們回來的時候那九十九隻到哪裡去了?
[00:09:05.800 --> 00:09:06.480]  已經跑掉了
[00:09:06.480 --> 00:09:07.160]  被人家狙擊了
[00:09:07.160 --> 00:09:08.360]  被人家偷了是不是?
[00:09:08.360 --> 00:09:09.880]  但是焦點就是
[00:09:09.880 --> 00:09:13.280]  牠找回那隻流失了的羊是很開心的
[00:09:13.280 --> 00:09:15.960]  快快樂樂歡歡喜喜地回來
[00:09:15.960 --> 00:09:18.440]  第二個比喻就是十比一
[00:09:18.440 --> 00:09:19.840]  就是窮寡婦
[00:09:19.840 --> 00:09:21.520]  她掉了一塊錢
[00:09:21.520 --> 00:09:23.480]  她晚上點燈
[00:09:23.480 --> 00:09:24.760]  翻箱倒籠
[00:09:24.760 --> 00:09:26.520]  整個房子找好了之後
[00:09:26.520 --> 00:09:27.920]  終於找回那一塊錢
[00:09:27.920 --> 00:09:29.040]  她就很高興
[00:09:29.040 --> 00:09:30.320]  你記得那個比喻是怎麼說的嗎?
[00:09:30.320 --> 00:09:32.400]  她跑去敲別人隔壁的門
[00:09:32.400 --> 00:09:34.080]  跟他說你醒醒啊
[00:09:34.080 --> 00:09:35.760]  那些人就問你什麼事?
[00:09:35.760 --> 00:09:37.640]  你跟我歡喜快樂吧
[00:09:37.640 --> 00:09:38.800]  因為我找回一塊錢了
[00:09:38.800 --> 00:09:40.040]  你今晚半夜三點鐘
[00:09:40.040 --> 00:09:41.200]  叮噹叮噹叮噹
[00:09:41.200 --> 00:09:42.160]  按你的門的時候
[00:09:42.160 --> 00:09:42.960]  你問你什麼事?
[00:09:42.960 --> 00:09:43.680]  沒有啊
[00:09:43.680 --> 00:09:44.680]  隔壁的婆婆跟你說
[00:09:44.680 --> 00:09:45.600]  我找回那一塊錢了
[00:09:45.600 --> 00:09:46.600]  你跟我一起歡喜快樂
[00:09:46.600 --> 00:09:47.360]  我們就發瘋了
[00:09:47.360 --> 00:09:47.960]  是不是?
[00:09:47.960 --> 00:09:50.200]  所以焦點不是放在這裡
[00:09:50.200 --> 00:09:51.480]  焦點就是放在
[00:09:51.480 --> 00:09:52.840]  牠不見了
[00:09:52.840 --> 00:09:53.880]  找回來了
[00:09:53.880 --> 00:09:55.000]  是很開心的
[00:09:55.000 --> 00:09:56.280]  所以這裡很清楚
[00:09:56.280 --> 00:09:57.920]  我們要看到焦點
[00:09:57.920 --> 00:09:59.640]  不是說牠的不義
[00:09:59.640 --> 00:10:00.600]  很真實
[00:10:00.600 --> 00:10:01.560]  現實裡面
[00:10:02.120 --> 00:10:05.480]  如果你不是再做管家
[00:10:05.480 --> 00:10:08.240]  你沒有再任何的權力
[00:10:08.240 --> 00:10:10.840]  你沒有再利用價值
[00:10:10.840 --> 00:10:12.760]  這個這麼現實的社會
[00:10:12.760 --> 00:10:13.960]  人們還會不會理睬你呢?
[00:10:13.960 --> 00:10:15.760]  是不會的了
[00:10:15.760 --> 00:10:17.600]  人走茶樑的嘛
[00:10:17.600 --> 00:10:18.120]  是不是?
[00:10:18.120 --> 00:10:19.440]  這些很現實的
[00:10:19.440 --> 00:10:21.360]  當你一失勢的時候
[00:10:21.360 --> 00:10:23.280]  人們就跟你割席了
[00:10:23.280 --> 00:10:25.720]  還會不會跟你來做好朋友呢?
[00:10:25.720 --> 00:10:26.600]  不會的
[00:10:26.600 --> 00:10:27.800]  而且我們知道
[00:10:27.800 --> 00:10:29.880]  如果欠這個債這麼多的時候
[00:10:29.880 --> 00:10:32.520]  債主會不會繼續去追討呢?
[00:10:32.520 --> 00:10:34.560]  是一定會繼續去追討的
[00:10:34.560 --> 00:10:37.120]  而這個管家也會被追究
[00:10:37.120 --> 00:10:38.920]  所以我們的焦點
[00:10:38.920 --> 00:10:41.040]  不是來探討這些
[00:10:41.040 --> 00:10:44.240]  這個焦點給我們有幾個啟迪
[00:10:44.240 --> 00:10:44.840]  第一
[00:10:44.840 --> 00:10:48.040]  就是知道自己的長短
[00:10:48.040 --> 00:10:49.920]  這裡是很清楚的
[00:10:49.920 --> 00:10:50.720]  讓我們看到
[00:10:50.720 --> 00:10:51.920]  這個管家
[00:10:51.920 --> 00:10:55.960]  當他知道自己沒有機會再來做高位
[00:10:55.960 --> 00:10:56.920]  做管家
[00:10:56.920 --> 00:10:57.880]  他就害怕了
[00:10:57.880 --> 00:10:59.560]  我們再讀第三節
[00:10:59.560 --> 00:11:01.160]  第三節我們一起讀出來
[00:11:01.160 --> 00:11:16.640]  中國人有一句話是怎麼說的呢?
[00:11:16.640 --> 00:11:18.040]  做慣乞兒
[00:11:18.040 --> 00:11:19.640]  懶做官的嘛
[00:11:19.640 --> 00:11:20.160]  是不是?
[00:11:20.160 --> 00:11:21.080]  不要叫我大哥
[00:11:21.080 --> 00:11:21.680]  不要裝了
[00:11:21.680 --> 00:11:23.320]  但是我同樣知道
[00:11:23.320 --> 00:11:24.920]  做慣高官
[00:11:24.920 --> 00:11:26.640]  就懶做奴了
[00:11:26.640 --> 00:11:28.600]  就是我突然間從高位
[00:11:28.600 --> 00:11:30.440]  要我去卑微的時候
[00:11:30.440 --> 00:11:31.240]  我怎麼辦呢?
[00:11:31.240 --> 00:11:33.960]  我曾經接觸過一個人
[00:11:33.960 --> 00:11:35.560]  是一個有錢人
[00:11:35.560 --> 00:11:38.680]  後來他生意失敗
[00:11:38.680 --> 00:11:39.960]  但是他仍然要衝
[00:11:39.960 --> 00:11:42.200]  他說我真的不會坐巴士
[00:11:42.200 --> 00:11:44.000]  你要我坐巴士
[00:11:44.000 --> 00:11:46.400]  對我來說簡直是一個很大的羞辱
[00:11:46.400 --> 00:11:48.640]  但是他不能夠放下自己
[00:11:48.640 --> 00:11:50.040]  他說我沒有車也好
[00:11:50.040 --> 00:11:51.080]  我也要坐的士
[00:11:51.080 --> 00:11:52.920]  我真的不會坐巴士
[00:11:52.920 --> 00:11:54.800]  他一個五十多六十歲的人的時候
[00:11:54.800 --> 00:11:55.560]  你想想
[00:11:55.560 --> 00:11:58.480]  他不學習到什麼叫馬死落地下
[00:11:59.000 --> 00:12:01.880]  這個人就說我做慣管家
[00:12:01.880 --> 00:12:04.320]  你知道那時候管家是很大權的
[00:12:04.320 --> 00:12:06.560]  現在你叫我坐地下
[00:12:06.560 --> 00:12:08.880]  我坐地下就可能會了
[00:12:08.880 --> 00:12:10.600]  坐地下真的不行了
[00:12:10.600 --> 00:12:12.920]  就是要很用力的
[00:12:12.920 --> 00:12:15.000]  他沒有體力
[00:12:15.000 --> 00:12:18.400]  而且坐地下往往是一個故宮
[00:12:18.400 --> 00:12:20.400]  是一個日身的人
[00:12:20.400 --> 00:12:22.440]  他不能夠放下自己
[00:12:22.440 --> 00:12:25.160]  他怎麼可以來做這些事情呢?
[00:12:25.160 --> 00:12:25.800]  好了
[00:12:25.800 --> 00:12:26.760]  那就乞食吧
[00:12:26.760 --> 00:12:27.880]  乞食不用力氣了
[00:12:27.880 --> 00:12:28.520]  是不是?
[00:12:28.720 --> 00:12:30.760]  但是乞食你就要搖尾乞憐
[00:12:30.760 --> 00:12:32.320]  你要仰人避惜
[00:12:32.320 --> 00:12:34.080]  那時候你看人面孔
[00:12:34.080 --> 00:12:35.880]  有時候乞食也不能有乞的
[00:12:35.880 --> 00:12:36.720]  對不對?
[00:12:36.720 --> 00:12:38.680]  你留意到你做乞醫的時候
[00:12:38.680 --> 00:12:39.920]  你是很慘
[00:12:39.920 --> 00:12:43.480]  他就不覺得自己可以做這件事
[00:12:43.480 --> 00:12:44.800]  因為很沒面子
[00:12:44.800 --> 00:12:47.920]  他看到自己無論在生理
[00:12:47.920 --> 00:12:50.000]  或者心理上
[00:12:50.000 --> 00:12:53.120]  他都受著很大的限制
[00:12:53.120 --> 00:12:56.320]  所以他一定要在這個限制之內
[00:12:56.320 --> 00:12:58.920]  要殺一條出路出來
[00:12:58.920 --> 00:13:02.560]  讓自己可以繼續延續自己的利益
[00:13:02.560 --> 00:13:03.960]  今天
[00:13:03.960 --> 00:13:07.400]  我們引申到每一個基督徒應該要侍奉
[00:13:07.400 --> 00:13:09.520]  我們在侍奉上
[00:13:09.520 --> 00:13:13.320]  我們都需要知道自己的限制在哪裡
[00:13:13.320 --> 00:13:17.040]  如果不是知道自己的限制
[00:13:17.040 --> 00:13:20.400]  我們硬要自己做一些事情
[00:13:20.400 --> 00:13:21.360]  譬如說你喜歡
[00:13:21.360 --> 00:13:25.040]  你未必會幫助到事工的發展
[00:13:25.520 --> 00:13:28.080]  反而可能帶來很多傷害
[00:13:28.080 --> 00:13:29.520]  很簡單舉個例子
[00:13:29.520 --> 00:13:30.680]  大家都熟悉我了
[00:13:30.680 --> 00:13:32.200]  我真的喜歡港獨
[00:13:32.200 --> 00:13:33.680]  雖然我也喜歡唱歌
[00:13:33.680 --> 00:13:35.440]  但是我唱歌是很有創意的
[00:13:35.440 --> 00:13:37.160]  所以你很少看到我做什麼
[00:13:37.160 --> 00:13:38.960]  我都是去大敬拜的
[00:13:38.960 --> 00:13:40.000]  因為如果我大敬拜
[00:13:40.000 --> 00:13:41.520]  就會整天侮辱那首歌
[00:13:41.520 --> 00:13:44.560]  令大家完全沒有一個好的氣氛來大敬拜
[00:13:44.560 --> 00:13:45.280]  為什麼呢?
[00:13:45.280 --> 00:13:46.720]  一定唱得不好
[00:13:46.720 --> 00:13:48.960]  於是我就不會有這個堅持
[00:13:48.960 --> 00:13:50.920]  如果有一個人
[00:13:50.920 --> 00:13:52.560]  他自己也很害羞
[00:13:52.560 --> 00:13:54.200]  很不善應對
[00:13:54.200 --> 00:13:55.880]  見到別人目瞪口呆的時候
[00:13:55.880 --> 00:13:57.440]  我千萬不要叫他做私事
[00:13:57.440 --> 00:13:58.400]  因為如果不是的話
[00:13:58.400 --> 00:13:59.880]  別人還以為他進了地獄
[00:13:59.880 --> 00:14:02.160]  是不是?
[00:14:02.160 --> 00:14:07.200]  所以你一定要知道自己的限制在哪裡
[00:14:07.200 --> 00:14:09.600]  看到自己的盲點
[00:14:09.600 --> 00:14:11.680]  今天最大的問題就是
[00:14:11.680 --> 00:14:14.160]  很多人看不到自己的缺點
[00:14:14.160 --> 00:14:16.560]  看不到自己的盲點在哪裡
[00:14:16.560 --> 00:14:19.120]  他只是看不到自己的限制
[00:14:19.120 --> 00:14:20.800]  又不肯承認這些事情
[00:14:21.280 --> 00:14:24.400]  結果他甚至以為要改變這些缺陷是很容易
[00:14:24.400 --> 00:14:26.280]  但其實絕對不容易
[00:14:26.280 --> 00:14:29.080]  結果侍奉不會有好的效果
[00:14:29.080 --> 00:14:31.400]  反而是反效果
[00:14:31.400 --> 00:14:34.640]  所以今天當我們要在教會裡面工作的時候
[00:14:34.640 --> 00:14:35.720]  我們侍奉的時候
[00:14:35.720 --> 00:14:39.400]  不是由我們的恩賜來做決定的
[00:14:39.400 --> 00:14:42.040]  因為恩賜是你要慢慢摸索
[00:14:42.040 --> 00:14:44.840]  經過長時間的工作
[00:14:44.840 --> 00:14:46.640]  才能夠確認這件事情
[00:14:46.640 --> 00:14:50.120]  我們其實原來要先看到自己的限制在哪裡
[00:14:50.400 --> 00:14:52.640]  然後我排除了這個限制
[00:14:52.640 --> 00:14:56.920]  我們面對自己能力範圍裡面的事情的時候
[00:14:56.920 --> 00:14:59.480]  於是認定這個就是我一生的目標
[00:14:59.480 --> 00:15:02.040]  我就朝著這個目標去的時候
[00:15:02.040 --> 00:15:03.240]  這個是很重要的
[00:15:03.240 --> 00:15:04.680]  請你記住
[00:15:04.680 --> 00:15:07.200]  神給每一個人都有不同的特性
[00:15:07.200 --> 00:15:09.400]  每個人都有他的長處
[00:15:09.400 --> 00:15:11.800]  每個人都有他自己的弱項
[00:15:11.800 --> 00:15:14.320]  我們應該按我們的強項
[00:15:14.320 --> 00:15:16.120]  長處來發揮
[00:15:16.120 --> 00:15:18.320]  我們盡量避免
[00:15:18.320 --> 00:15:20.360]  在我們的弱處上面
[00:15:20.360 --> 00:15:21.880]  來帶他去做一些事情
[00:15:21.880 --> 00:15:23.000]  很真
[00:15:23.000 --> 00:15:24.880]  你要我寫一篇講章就容易很多
[00:15:24.880 --> 00:15:26.840]  但是你叫我看一些條文
[00:15:26.840 --> 00:15:28.160]  我真的很辛苦的
[00:15:28.160 --> 00:15:31.280]  最近我們聯會經常都來帶我有很多條文
[00:15:31.280 --> 00:15:34.200]  最近我也想看看吳牧師跟我們分享的時候
[00:15:34.200 --> 00:15:36.640]  但是我寧願看生命記比較好
[00:15:36.640 --> 00:15:38.000]  生命記已經不是容易看了
[00:15:38.000 --> 00:15:39.280]  我寧願看那些比較好
[00:15:39.280 --> 00:15:40.680]  看教會的那些條文
[00:15:40.680 --> 00:15:41.560]  我寧願放棄
[00:15:41.560 --> 00:15:42.120]  我說行行行
[00:15:42.120 --> 00:15:44.200]  遲一點我給他們一個大原則
[00:15:44.200 --> 00:15:45.360]  但是我不會什麼的了
[00:15:45.360 --> 00:15:46.920]  我不會再來看這些
[00:15:47.120 --> 00:15:49.520]  你會很清楚知道這些事情
[00:15:49.520 --> 00:15:51.000]  請你記住
[00:15:51.000 --> 00:15:52.800]  沒有一個人
[00:15:52.800 --> 00:15:55.000]  是十八般武藝
[00:15:55.000 --> 00:15:56.520]  健健皆能的
[00:15:56.520 --> 00:15:58.560]  但是很可惜
[00:15:58.560 --> 00:16:00.320]  今天很多時候
[00:16:00.320 --> 00:16:03.080]  基督徒期望他的目者
[00:16:03.080 --> 00:16:04.320]  是樣樣都可以的
[00:16:04.320 --> 00:16:06.120]  講道要好
[00:16:06.120 --> 00:16:09.320]  有耐性來帶他去做輔導
[00:16:09.320 --> 00:16:10.840]  有靈敏的觸覺
[00:16:10.840 --> 00:16:12.240]  看到別人的需要
[00:16:12.240 --> 00:16:13.680]  大敬拜的時候
[00:16:13.680 --> 00:16:15.680]  曉良三日
[00:16:15.680 --> 00:16:19.360]  行政上又處理得井井有條
[00:16:19.360 --> 00:16:20.520]  不好意思
[00:16:20.520 --> 00:16:22.760]  這個世界裡面找不到這樣的人
[00:16:22.760 --> 00:16:25.200]  但是有時候我們會期望他是這樣的
[00:16:25.200 --> 00:16:28.480]  所以我們要知道自己的限制
[00:16:28.480 --> 00:16:30.840]  知道自己的強項
[00:16:30.840 --> 00:16:35.280]  於是你就會按照這個方向來處理
[00:16:35.280 --> 00:16:37.320]  找合適的侍奉
[00:16:37.320 --> 00:16:39.320]  認定這是你唯一的可能
