
[00:00:00.000 --> 00:00:04.000]  以色亞書第43章第18到第19節
[00:09:43.500 --> 00:09:44.500]  第二
[00:09:44.500 --> 00:09:47.500]  要讓神的話語充滿你的心思意念
[00:09:47.500 --> 00:09:49.500]  可以讓神的話充滿你的心思意念
[00:09:49.500 --> 00:09:52.500]  跟他說
[00:09:52.500 --> 00:09:53.500]  弟兄姐妹
[00:09:53.500 --> 00:09:55.500]  你的心思意念太重要了
[00:09:55.500 --> 00:10:01.500]  你的心思意念會決定你一生的成敗
[00:10:01.500 --> 00:10:04.500]  所以保羅在羅馬書十二章第二節
[00:10:04.500 --> 00:10:06.500]  怎麼說迷途來唸來
[00:10:06.500 --> 00:10:08.500]  不要效法這個世界
[00:10:08.500 --> 00:10:11.500]  只要心意更新而變化
[00:10:11.500 --> 00:10:13.500]  叫你們查驗何爲神
[00:10:13.500 --> 00:10:14.500]  善良
[00:10:14.500 --> 00:10:15.500]  純全
[00:10:15.500 --> 00:10:16.500]  和喜悅的旨意
[00:10:16.500 --> 00:10:20.500]  這裏特別講要查驗
[00:10:20.500 --> 00:10:22.500]  要查驗太重要了
[00:10:22.500 --> 00:10:25.500]  否則的話現今的世界
[00:10:25.500 --> 00:10:28.500]  正是厲害的用文化跟潮流
[00:10:28.500 --> 00:10:33.500]  快速的要把我們磨成這個世界的樣式
[00:10:33.500 --> 00:10:36.500]  想想看你每一天耳濡目染
[00:10:36.500 --> 00:10:39.500]  各種新聞媒體
[00:10:39.500 --> 00:10:44.500]  不斷向我們灌輸這個世界的價值觀跟道德觀
[00:10:44.500 --> 00:10:46.500]  所以事實上今天很多人
[00:10:46.500 --> 00:10:53.500]  在這個世界上只不過是個時代文化潮流的產物而已
[00:10:53.500 --> 00:10:55.500]  甚至基督徒很多時候不例外
[00:10:55.500 --> 00:10:56.500]  時代怎麼走
[00:10:56.500 --> 00:10:57.500]  我們也跟着怎麼走
[00:10:57.500 --> 00:10:58.500]  世界追求什麼
[00:10:58.500 --> 00:11:00.500]  我們也照樣追求什麼
[00:11:00.500 --> 00:11:01.500]  今天我常常看
[00:11:01.500 --> 00:11:04.500]  今天基督徒最大的危機
[00:11:04.500 --> 00:11:09.500]  就是我們不斷地容許世界的價值觀潮流來影響我們
[00:11:09.500 --> 00:11:15.500]  以至於我們無法能夠爲主過一個奉獻的生活
[00:11:15.500 --> 00:11:17.500]  而事實上
[00:11:17.500 --> 00:11:19.500]  今天基督徒面對人生
[00:11:19.500 --> 00:11:22.500]  我們是有個不同的看法的
[00:11:22.500 --> 00:11:26.500]  我們是有種不同的價值理念的
[00:11:26.500 --> 00:11:29.500]  那你說這個價值理念看法是什麼
[00:11:29.500 --> 00:11:36.500]  這個價值理念的看法就是根基於這個神永不改變的話語
[00:11:36.500 --> 00:11:38.500]  這個讀神的話這麼重要
[00:11:38.500 --> 00:11:41.500]  你要讓神的話充滿在你的心思念裏面
[00:11:41.500 --> 00:11:43.500]  你才能夠察驗
[00:11:43.500 --> 00:11:45.500]  否則你怎麼察驗
[00:11:45.500 --> 00:11:48.500]  你只有神的話在你就能夠察驗
[00:11:48.500 --> 00:11:52.500]  你所接觸的每一件事是不是合乎神的旨意
[00:11:52.500 --> 00:11:54.500]  你纔可能對人生
[00:11:54.500 --> 00:12:01.500]  對你生活周圍是有一個正確的看法跟理念
[00:12:01.500 --> 00:12:03.500]  所以十篇一百一十九篇十一節
[00:12:03.500 --> 00:12:05.500]  我很喜歡一同來唸
[00:12:05.500 --> 00:12:06.500]  我將你的話怎麼樣
[00:12:06.500 --> 00:12:08.500]  藏在心裏
[00:12:08.500 --> 00:12:09.500]  免得我怎麼樣
[00:12:09.500 --> 00:12:11.500]  得罪你
[00:12:11.500 --> 00:12:15.500]  你想我們應當將神的話藏在心裏
[00:12:15.500 --> 00:12:17.500]  不只是帶本聖經
[00:12:17.500 --> 00:12:19.500]  不只是手機滑一滑
[00:12:19.500 --> 00:12:21.500]  藏在哪裏
[00:12:21.500 --> 00:12:23.500]  心裏
[00:12:23.500 --> 00:12:26.500]  只有把我們神的話藏在心裏
[00:12:26.500 --> 00:12:30.500]  我們才能夠察驗這件事情是不是合乎神的旨意
[00:12:30.500 --> 00:12:33.500]  我們才能不得罪神
[00:12:33.500 --> 00:12:36.500]  當我們把神的話藏在我們心裏的時候
[00:12:36.500 --> 00:12:38.500]  聖靈就會借神的話
[00:12:38.500 --> 00:12:41.500]  看見自己裏面的黑暗跟罪惡
[00:12:41.500 --> 00:12:44.500]  讓我們才能迴轉歸向神
[00:12:44.500 --> 00:12:46.500]  當我們把神話藏在心裏的時候
[00:12:46.500 --> 00:12:49.500]  聖靈才能借神的話讓我們裏面有信心
[00:12:49.500 --> 00:12:52.500]  不然你信心從哪裏來
[00:12:52.500 --> 00:12:54.500]  這信心不是隨便而來
[00:12:54.500 --> 00:12:56.500]  是因爲在裏面有神的話
[00:12:56.500 --> 00:12:59.500]  聖靈藉着神的話讓我們有信心
[00:12:59.500 --> 00:13:01.500]  當你裏面有神的話的時候
[00:13:01.500 --> 00:13:03.500]  聖靈藉着神的話來引導
[00:13:03.500 --> 00:13:05.500]  否則你怎麼經歷神的引導
[00:13:05.500 --> 00:13:07.500]  我請問你
[00:13:07.500 --> 00:13:09.500]  那你們必須有神的話
[00:13:09.500 --> 00:13:11.500]  聖靈才藉着神的話引導你
[00:13:11.500 --> 00:13:14.500]  對你們神的話太重要了
[00:13:14.500 --> 00:13:16.500]  四篇第一篇第二節第三節講說
[00:13:16.500 --> 00:13:19.500]  唯喜愛耶和娃律法怎麼樣
[00:13:19.500 --> 00:13:22.500]  晝夜思想這人就是有福的
[00:13:22.500 --> 00:13:24.500]  他想一棵樹栽在泣水旁
[00:13:24.500 --> 00:13:27.500]  暗的時候結果子葉子也不枯乾
[00:13:27.500 --> 00:13:29.500]  凡他所做怎麼樣
[00:13:29.500 --> 00:13:33.500]  你希不希望你所做的事情盡都順利啊
[00:13:33.500 --> 00:13:35.500]  都希望嘛
[00:13:35.500 --> 00:13:38.500]  我們知道中國每次過年要心想事成
[00:13:38.500 --> 00:13:40.500]  你如果沒有神的話
[00:13:40.500 --> 00:13:41.500]  什麼叫心想事成
[00:13:41.500 --> 00:13:42.500]  你想的都不是神的心
[00:13:42.500 --> 00:13:44.500]  怎麼會事成呢
[00:13:44.500 --> 00:13:47.500]  你要按照神的心意來思想
[00:13:47.500 --> 00:13:49.500]  心想才事成的嘛
[00:13:49.500 --> 00:13:52.500]  你要晝夜思想神的話
[00:13:52.500 --> 00:13:55.500]  你手中所做的事情就盡都順利了
[00:13:55.500 --> 00:13:58.500]  你要花時間研讀神的話
[00:13:58.500 --> 00:13:59.500]  否則的話
[00:13:59.500 --> 00:14:01.500]  如果你裏面沒有什麼神的話語
[00:14:01.500 --> 00:14:02.500]  在你思想當中
[00:14:02.500 --> 00:14:05.500]  難怪你晝夜亂想
[00:14:05.500 --> 00:14:09.500]  這是爲什麼今天很多人生活在這
[00:14:09.500 --> 00:14:11.500]  充滿了憂慮跟恐懼
[00:14:11.500 --> 00:14:13.500]  你沒有神的話
[00:14:13.500 --> 00:14:14.500]  你只有憂慮跟恐懼
[00:14:14.500 --> 00:14:15.500]  晝夜亂想
[00:14:15.500 --> 00:14:17.500]  越想越恐懼
[00:14:17.500 --> 00:14:20.500]  今天我們看見很多人
[00:14:20.500 --> 00:14:23.500]  我們只是注意到肉體生活的需要不是嗎
[00:14:23.500 --> 00:14:26.500]  很多人要說環境污染的問題啊
[00:14:26.500 --> 00:14:27.500]  食物污染
[00:14:27.500 --> 00:14:29.500]  我們很注重這些的污染
[00:14:29.500 --> 00:14:31.500]  我們就忽略了更嚴重的污染
[00:14:31.500 --> 00:14:34.500]  就是我們心靈的污染
[00:14:34.500 --> 00:14:35.500]  多少時候我看見我們很多人
[00:14:35.500 --> 00:14:36.500]  每一天
[00:14:36.500 --> 00:14:40.500]  讓我們的心靈向這個世界是完全敞開
[00:14:40.500 --> 00:14:42.500]  大大敞開
[00:14:42.500 --> 00:14:43.500]  每天看手機屏啊
[00:14:43.500 --> 00:14:45.500]  看個不停啊
[00:14:45.500 --> 00:14:47.500]  我們容許這個世界隨時打斷
[00:14:47.500 --> 00:14:49.500]  我們那些手機叮叮叮信息進來
[00:14:49.500 --> 00:14:50.500]  你就要看
[00:14:50.500 --> 00:14:51.500]  你不得不看好
[00:14:51.500 --> 00:14:56.500]  你容許這些東西隨時打斷你啊
[00:14:56.500 --> 00:14:58.500]  你容許這任何信息進入
[00:14:58.500 --> 00:14:59.500]  而且毫不加過濾
[00:14:59.500 --> 00:15:02.500]  我的天哪有些時候你就傳出去了
[00:15:02.500 --> 00:15:04.500]  你都不知道你在傳什麼
[00:15:04.500 --> 00:15:07.500]  到處亂看到處亂傳
[00:15:07.500 --> 00:15:08.500]  求主真的憐憫
[00:15:08.500 --> 00:15:10.500]  你知道你今天打開你的心靈
[00:15:10.500 --> 00:15:13.500]  讓容許這個世界來影響你嗎
[00:15:13.500 --> 00:15:16.500]  來試探你嗎
[00:15:16.500 --> 00:15:18.500]  但我們很少花時間
[00:15:18.500 --> 00:15:21.500]  願意讓神的話來塑造我們
[00:15:21.500 --> 00:15:23.500]  來影響我們的
[00:15:23.500 --> 00:15:25.500]  所以季宏傑我真的鼓勵你
[00:15:25.500 --> 00:15:27.500]  在這新的一年開始
[00:15:27.500 --> 00:15:32.500]  一定要立志好好讀神的話
[00:15:32.500 --> 00:15:36.500]  你們跟你們說立志好好讀神的話
[00:15:36.500 --> 00:15:39.500]  你一定要讓神的話充滿在你心裏嘛
[00:15:39.500 --> 00:15:42.500]  不然裏面沒東西啊
[00:15:42.500 --> 00:15:43.500]  你怎麼可能過個得神的生活
[00:15:43.500 --> 00:15:45.500]  我請問你
[00:15:45.500 --> 00:15:47.500]  那你說我沒有什麼材料了
[00:15:47.500 --> 00:15:48.500]  太簡單了
[00:15:48.500 --> 00:15:50.500]  你到書房買一本師母寫的
[00:15:50.500 --> 00:15:53.500]  應許禱告一字禱督手冊
[00:15:53.500 --> 00:15:55.500]  去買一本一年讀完聖經一遍
[00:15:55.500 --> 00:15:58.500]  非常好的材料
[00:15:58.500 --> 00:15:59.500]  你一定要神的話充滿你
[00:15:59.500 --> 00:16:00.500]  爲什麼
[00:16:00.500 --> 00:16:04.500]  因爲有人說你要小心你的思想啊
[00:16:04.500 --> 00:16:07.500]  因爲不久會變成你的行爲的
[00:16:07.500 --> 00:16:09.500]  你要小心你的行爲
[00:16:09.500 --> 00:16:11.500]  因爲不久會變成你的習慣
[00:16:11.500 --> 00:16:13.500]  要小心你的習慣
[00:16:13.500 --> 00:16:17.500]  不久會變成你的品格
[00:16:17.500 --> 00:16:20.500]  可見你的思想是多麼的重要
[00:16:20.500 --> 00:16:21.500]  第二點
[00:16:21.500 --> 00:16:24.500]  今天你思想所充滿的是什麼
[00:16:24.500 --> 00:16:27.500]  如果你的思想所充滿的是世界上的事情
[00:16:27.500 --> 00:16:28.500]  那我告訴你
[00:16:28.500 --> 00:16:31.500]  活出來就是世界的樣子嘛
[00:16:31.500 --> 00:16:32.500]  就是這樣子
[00:16:32.500 --> 00:16:33.500]  你裏面充滿的是
[00:16:33.500 --> 00:16:35.500]  活出來就是什麼
[00:16:35.500 --> 00:16:38.500]  但如果裏面思想充滿的是神的話語
[00:16:38.500 --> 00:16:39.500]  那我告訴你
[00:16:39.500 --> 00:16:44.500]  自然而然能夠活出主耶穌基督的樣式嘛
[00:16:44.500 --> 00:16:47.500]  所以你一定要在每天的生活當中
[00:16:47.500 --> 00:16:51.500]  抓住神的話語來信靠神
[00:16:51.500 --> 00:16:54.500]  因爲我們真的是有偉大奇妙的真神
[00:16:54.500 --> 00:16:56.500]  能夠在你的生命當中
[00:16:56.500 --> 00:17:00.500]  仍然行偉大奇妙的事情
[00:17:00.500 --> 00:17:01.500]  今天我看到很多的基督徒
[00:17:01.500 --> 00:17:04.500]  常常在這樣的充滿改變的時代當中
[00:17:04.500 --> 00:17:07.500]  失落跟彷徨
[00:17:07.500 --> 00:17:12.500]  就是因爲不懂得抓住神的話來信靠神
[00:17:12.500 --> 00:17:15.500]  很多弟兄姐妹在面對現實環境的時候
[00:17:15.500 --> 00:17:17.500]  不知何去何從
[00:17:17.500 --> 00:17:22.500]  那種弟兄姐妹千萬不要被你的環境所限制
[00:17:22.500 --> 00:17:25.500]  更不要被你的年齡所限制
[00:17:25.500 --> 00:17:30.500]  你所信的神仍然能夠使你如音展翅散騰
[00:17:30.500 --> 00:17:32.500]  哈雷路亞
[00:17:32.500 --> 00:17:35.500]  就像當年神將以色列人
[00:17:35.500 --> 00:17:39.500]  從貝魯之地帶回歸回到耶路撒冷的時候
[00:17:39.500 --> 00:17:42.500]  你看詩篇126篇第一節
[00:17:42.500 --> 00:17:45.500]  當耶和華將那些貝魯人帶回西安的時候
[00:17:45.500 --> 00:17:48.500]  我們好像做夢的人
[00:17:48.500 --> 00:17:50.500]  怎麼可能
[00:17:50.500 --> 00:17:54.500]  從人的角度怎麼可能想都想不到
[00:17:54.500 --> 00:17:56.500]  但再人不能
[00:17:56.500 --> 00:17:59.500]  再神永遠沒有難成的事情
[00:17:59.500 --> 00:18:03.500]  我們的神永遠能夠在我們人生各樣的危機當中
[00:18:03.500 --> 00:18:06.500]  帶來轉機的
[00:18:06.500 --> 00:18:08.500]  你還記得在四福音裏面
[00:18:08.500 --> 00:18:13.500]  當門徒在加利利海遇到大風浪
[00:18:13.500 --> 00:18:16.500]  心中充滿懼怕
[00:18:16.500 --> 00:18:18.500]  你我在人生的風浪當中
[00:18:18.500 --> 00:18:21.500]  不是也常常充滿懼怕嗎
[00:18:21.500 --> 00:18:25.500]  但耶穌一來就平息風浪
[00:18:25.500 --> 00:18:28.500]  當在加拿大婚宴的時候
[00:18:28.500 --> 00:18:30.500]  他們酒用盡了
[00:18:30.500 --> 00:18:32.500]  你我不在人生的光景當中
[00:18:32.500 --> 00:18:36.500]  常常經歷酒用盡了這樣的情況
[00:18:36.500 --> 00:18:38.500]  當耶穌一來
[00:18:38.500 --> 00:18:40.500]  水變成了酒
